SL,TP,daily_cap,amp_min,n_days,mean_per_day,median_per_day,min_day,max_day,pos_days,days_over_200,pct_days_over_200,total_usd
30.0,120.0,300.0,1.5,31,83.83270517346519,-173.34703212081521,-371.534225032476,1495.2876070681457,14,11,35.483870967741936,2598.813860377421
30.0,80.0,500.0,0.0,31,79.72603135670951,43.23762849391693,-588.0764658173364,1265.2552772826918,19,10,32.25806451612903,2471.506972057995
30.0,80.0,500.0,1.0,31,79.72603135670951,43.23762849391693,-588.0764658173364,1265.2552772826918,19,10,32.25806451612903,2471.506972057995
30.0,80.0,500.0,1.2,31,79.72603135670951,43.23762849391693,-588.0764658173364,1265.2552772826918,19,10,32.25806451612903,2471.506972057995
30.0,80.0,500.0,1.5,31,79.72603135670951,43.23762849391693,-588.0764658173364,1265.2552772826918,19,10,32.25806451612903,2471.506972057995
30.0,120.0,200.0,0.0,31,70.28131571832394,-204.0459874005924,-250.2491048148216,1495.2876070681457,12,10,32.25806451612903,2178.720787268042
30.0,120.0,200.0,1.0,31,70.28131571832394,-204.0459874005924,-250.2491048148216,1495.2876070681457,12,10,32.25806451612903,2178.720787268042
30.0,120.0,200.0,1.2,31,70.28131571832394,-204.0459874005924,-250.2491048148216,1495.2876070681457,12,10,32.25806451612903,2178.720787268042
30.0,120.0,200.0,1.5,31,70.28131571832394,-204.0459874005924,-250.2491048148216,1495.2876070681457,12,10,32.25806451612903,2178.720787268042
30.0,80.0,,0.0,31,50.47017341434551,43.23762849391693,-1057.57617957714,1265.2552772826918,19,10,32.25806451612903,1564.5753758447108
30.0,80.0,,1.0,31,50.47017341434551,43.23762849391693,-1057.57617957714,1265.2552772826918,19,10,32.25806451612903,1564.5753758447108
30.0,80.0,,1.2,31,50.47017341434551,43.23762849391693,-1057.57617957714,1265.2552772826918,19,10,32.25806451612903,1564.5753758447108
30.0,80.0,,1.5,31,50.47017341434551,43.23762849391693,-1057.57617957714,1265.2552772826918,19,10,32.25806451612903,1564.5753758447108
40.0,40.0,300.0,0.0,31,107.53069244870053,40.54311920159946,-383.484965177428,1593.8212292064325,17,9,29.03225806451613,3333.4514659097167
40.0,40.0,300.0,1.0,31,107.53069244870053,40.54311920159946,-383.484965177428,1593.8212292064325,17,9,29.03225806451613,3333.4514659097167
40.0,40.0,300.0,1.2,31,107.53069244870053,40.54311920159946,-383.484965177428,1593.8212292064325,17,9,29.03225806451613,3333.4514659097167
40.0,40.0,300.0,1.5,31,107.53069244870053,40.54311920159946,-383.484965177428,1593.8212292064325,17,9,29.03225806451613,3333.4514659097167
30.0,,300.0,0.0,31,103.19594669500819,-199.9959143382775,-378.1226872888196,1984.598071133208,13,9,29.03225806451613,3199.0743475452537
30.0,,300.0,1.0,31,103.19594669500819,-199.9959143382775,-378.1226872888196,1984.598071133208,13,9,29.03225806451613,3199.0743475452537
30.0,,300.0,1.2,31,103.19594669500819,-199.9959143382775,-378.1226872888196,1984.598071133208,13,9,29.03225806451613,3199.0743475452537
30.0,,300.0,1.5,31,103.19594669500819,-199.9959143382775,-378.1226872888196,1984.598071133208,13,9,29.03225806451613,3199.0743475452537
30.0,200.0,300.0,0.0,31,96.46356506505742,-199.9959143382775,-378.1226872888196,1712.9992992450286,14,9,29.03225806451613,2990.37051701678
30.0,200.0,300.0,1.0,31,96.46356506505742,-199.9959143382775,-378.1226872888196,1712.9992992450286,14,9,29.03225806451613,2990.37051701678
30.0,200.0,300.0,1.2,31,96.46356506505742,-199.9959143382775,-378.1226872888196,1712.9992992450286,14,9,29.03225806451613,2990.37051701678
30.0,200.0,300.0,1.5,31,96.46356506505742,-199.9959143382775,-378.1226872888196,1712.9992992450286,14,9,29.03225806451613,2990.37051701678
30.0,80.0,300.0,0.0,31,63.210494650717436,19.958094967044616,-391.39975272742123,1265.2552772826918,16,9,29.03225806451613,1959.5253341722405
30.0,80.0,300.0,1.0,31,63.210494650717436,19.958094967044616,-391.39975272742123,1265.2552772826918,16,9,29.03225806451613,1959.5253341722405
30.0,80.0,300.0,1.2,31,63.210494650717436,19.958094967044616,-391.39975272742123,1265.2552772826918,16,9,29.03225806451613,1959.5253341722405
30.0,80.0,300.0,1.5,31,63.210494650717436,19.958094967044616,-391.39975272742123,1265.2552772826918,16,9,29.03225806451613,1959.5253341722405
30.0,60.0,500.0,0.0,31,62.21103333766849,34.87264075344804,-556.4702921529715,1045.1747683483206,18,9,29.03225806451613,1928.542033467723
30.0,60.0,500.0,1.0,31,62.21103333766849,34.87264075344804,-556.4702921529715,1045.1747683483206,18,9,29.03225806451613,1928.542033467723
30.0,60.0,500.0,1.2,31,62.21103333766849,34.87264075344804,-556.4702921529715,1045.1747683483206,18,9,29.03225806451613,1928.542033467723
30.0,60.0,500.0,1.5,31,62.21103333766849,34.87264075344804,-556.4702921529715,1045.1747683483206,18,9,29.03225806451613,1928.542033467723
30.0,60.0,,0.0,31,44.19533784072778,34.87264075344804,-884.4563936898232,1045.1747683483206,18,9,29.03225806451613,1370.0554730625613
30.0,60.0,,1.0,31,44.19533784072778,34.87264075344804,-884.4563936898232,1045.1747683483206,18,9,29.03225806451613,1370.0554730625613
30.0,60.0,,1.2,31,44.19533784072778,34.87264075344804,-884.4563936898232,1045.1747683483206,18,9,29.03225806451613,1370.0554730625613
30.0,60.0,,1.5,31,44.19533784072778,34.87264075344804,-884.4563936898232,1045.1747683483206,18,9,29.03225806451613,1370.0554730625613
40.0,40.0,200.0,0.0,31,81.06662485395722,-128.3019749803871,-318.0407716858254,1593.8212292064325,13,8,25.806451612903224,2513.0653704726737
40.0,40.0,200.0,1.0,31,81.06662485395722,-128.3019749803871,-318.0407716858254,1593.8212292064325,13,8,25.806451612903224,2513.0653704726737
40.0,40.0,200.0,1.2,31,81.06662485395722,-128.3019749803871,-318.0407716858254,1593.8212292064325,13,8,25.806451612903224,2513.0653704726737
40.0,40.0,200.0,1.5,31,81.06662485395722,-128.3019749803871,-318.0407716858254,1593.8212292064325,13,8,25.806451612903224,2513.0653704726737
30.0,60.0,300.0,0.0,31,10.06770699311444,-4.633172597501819,-463.1423465742862,1045.1747683483206,15,8,25.806451612903224,312.09891678654765
30.0,60.0,300.0,1.0,31,10.06770699311444,-4.633172597501819,-463.1423465742862,1045.1747683483206,15,8,25.806451612903224,312.09891678654765
30.0,60.0,300.0,1.2,31,10.06770699311444,-4.633172597501819,-463.1423465742862,1045.1747683483206,15,8,25.806451612903224,312.09891678654765
30.0,60.0,300.0,1.5,31,10.06770699311444,-4.633172597501819,-463.1423465742862,1045.1747683483206,15,8,25.806451612903224,312.09891678654765
30.0,200.0,200.0,0.0,31,39.1459415124947,-205.54648613695915,-290.26416090292133,1444.0439926202118,10,7,22.58064516129032,1213.5241868873356
30.0,200.0,200.0,1.0,31,39.1459415124947,-205.54648613695915,-290.26416090292133,1444.0439926202118,10,7,22.58064516129032,1213.5241868873356
30.0,200.0,200.0,1.2,31,39.1459415124947,-205.54648613695915,-290.26416090292133,1444.0439926202118,10,7,22.58064516129032,1213.5241868873356
30.0,200.0,200.0,1.5,31,39.1459415124947,-205.54648613695915,-290.26416090292133,1444.0439926202118,10,7,22.58064516129032,1213.5241868873356
40.0,60.0,200.0,0.0,31,38.2681984708829,-58.690254193310466,-326.27511417970123,809.7614279439342,13,7,22.58064516129032,1186.31415259737
40.0,60.0,200.0,1.0,31,38.2681984708829,-58.690254193310466,-326.27511417970123,809.7614279439342,13,7,22.58064516129032,1186.31415259737
40.0,60.0,200.0,1.2,31,38.2681984708829,-58.690254193310466,-326.27511417970123,809.7614279439342,13,7,22.58064516129032,1186.31415259737
40.0,60.0,200.0,1.5,31,38.2681984708829,-58.690254193310466,-326.27511417970123,809.7614279439342,13,7,22.58064516129032,1186.31415259737
30.0,,200.0,0.0,31,36.986387650566755,-217.00696847819626,-290.26416090292133,1277.5312530184544,10,7,22.58064516129032,1146.5780171675694
30.0,,200.0,1.0,31,36.986387650566755,-217.00696847819626,-290.26416090292133,1277.5312530184544,10,7,22.58064516129032,1146.5780171675694
30.0,,200.0,1.2,31,36.986387650566755,-217.00696847819626,-290.26416090292133,1277.5312530184544,10,7,22.58064516129032,1146.5780171675694
30.0,,200.0,1.5,31,36.986387650566755,-217.00696847819626,-290.26416090292133,1277.5312530184544,10,7,22.58064516129032,1146.5780171675694
30.0,40.0,300.0,0.0,31,-37.348833347814626,-99.25833790186147,-606.8974434188991,811.776575320116,13,7,22.58064516129032,-1157.8138337822534
30.0,40.0,300.0,1.0,31,-37.348833347814626,-99.25833790186147,-606.8974434188991,811.776575320116,13,7,22.58064516129032,-1157.8138337822534
30.0,40.0,300.0,1.2,31,-37.348833347814626,-99.25833790186147,-606.8974434188991,811.776575320116,13,7,22.58064516129032,-1157.8138337822534
30.0,40.0,300.0,1.5,31,-37.348833347814626,-99.25833790186147,-606.8974434188991,811.776575320116,13,7,22.58064516129032,-1157.8138337822534
30.0,40.0,,0.0,31,-39.95708943557592,-32.295006836628986,-796.9438506184965,811.776575320116,14,7,22.58064516129032,-1238.6697725028534
30.0,40.0,,1.0,31,-39.95708943557592,-32.295006836628986,-796.9438506184965,811.776575320116,14,7,22.58064516129032,-1238.6697725028534
30.0,40.0,,1.2,31,-39.95708943557592,-32.295006836628986,-796.9438506184965,811.776575320116,14,7,22.58064516129032,-1238.6697725028534
30.0,40.0,,1.5,31,-39.95708943557592,-32.295006836628986,-796.9438506184965,811.776575320116,14,7,22.58064516129032,-1238.6697725028534
30.0,40.0,500.0,0.0,31,-70.2840572414436,-81.8321791666921,-606.8974434188991,811.776575320116,13,7,22.58064516129032,-2178.805774484752
30.0,40.0,500.0,1.0,31,-70.2840572414436,-81.8321791666921,-606.8974434188991,811.776575320116,13,7,22.58064516129032,-2178.805774484752
30.0,40.0,500.0,1.2,31,-70.2840572414436,-81.8321791666921,-606.8974434188991,811.776575320116,13,7,22.58064516129032,-2178.805774484752
30.0,40.0,500.0,1.5,31,-70.2840572414436,-81.8321791666921,-606.8974434188991,811.776575320116,13,7,22.58064516129032,-2178.805774484752
30.0,60.0,200.0,0.0,31,-19.6950729526371,-200.85597284882556,-384.3062720282904,1045.1747683483206,12,6,19.35483870967742,-610.5472615317501
30.0,60.0,200.0,1.0,31,-19.6950729526371,-200.85597284882556,-384.3062720282904,1045.1747683483206,12,6,19.35483870967742,-610.5472615317501
30.0,60.0,200.0,1.2,31,-19.6950729526371,-200.85597284882556,-384.3062720282904,1045.1747683483206,12,6,19.35483870967742,-610.5472615317501
30.0,60.0,200.0,1.5,31,-19.6950729526371,-200.85597284882556,-384.3062720282904,1045.1747683483206,12,6,19.35483870967742,-610.5472615317501
30.0,40.0,200.0,0.0,31,-23.398288453559257,-204.64483415513018,-361.626930341564,811.776575320116,11,6,19.35483870967742,-725.3469420603369
30.0,40.0,200.0,1.0,31,-23.398288453559257,-204.64483415513018,-361.626930341564,811.776575320116,11,6,19.35483870967742,-725.3469420603369
30.0,40.0,200.0,1.2,31,-23.398288453559257,-204.64483415513018,-361.626930341564,811.776575320116,11,6,19.35483870967742,-725.3469420603369
30.0,40.0,200.0,1.5,31,-23.398288453559257,-204.64483415513018,-361.626930341564,811.776575320116,11,6,19.35483870967742,-725.3469420603369
30.0,80.0,200.0,0.0,31,3.5496341580655844,-203.2009814836952,-277.52479156586446,1265.2552772826918,12,5,16.129032258064516,110.03865890003311
30.0,80.0,200.0,1.0,31,3.5496341580655844,-203.2009814836952,-277.52479156586446,1265.2552772826918,12,5,16.129032258064516,110.03865890003311
30.0,80.0,200.0,1.2,31,3.5496341580655844,-203.2009814836952,-277.52479156586446,1265.2552772826918,12,5,16.129032258064516,110.03865890003311
30.0,80.0,200.0,1.5,31,3.5496341580655844,-203.2009814836952,-277.52479156586446,1265.2552772826918,12,5,16.129032258064516,110.03865890003311
