day,pivot_ts,pivot_dir_new,pivot_price,atr_pts,r_price,r_trigger_ts,r_trigger_price,imminent_ts,imminent_price,edge_pts,edge_usd,leadtime_s,imminent_before_rtrig
2026_04_24,1777046789,SHORT,27403.25,4.75,19.0,1777046829,27383.5,,,,,,False
2026_04_24,1777047029,LONG,27364.0,4.75,19.0,1777047069,27383.75,,,,,,False
2026_04_24,1777047209,SHORT,27400.5,4.75,19.0,1777047304,27377.5,,,,,,False
2026_04_24,1777047449,LONG,27379.0,4.75,19.0,1777047884,27398.0,,,,,,False
2026_04_24,1777048649,SHORT,27429.0,4.75,19.0,1777048909,27410.0,,,,,,False
2026_04_24,1777049009,LONG,27380.5,4.75,19.0,1777049124,27399.75,,,,,,False
2026_04_24,1777050089,SHORT,27422.25,4.75,19.0,1777050814,27402.75,,,,,,False
2026_04_24,1777051409,LONG,27369.25,4.75,19.0,1777051479,27390.25,,,,,,False
2026_04_24,1777051589,SHORT,27400.25,4.75,19.0,1777051804,27380.5,,,,,,False
2026_04_24,1777051889,LONG,27373.75,4.75,19.0,1777052094,27394.25,,,,,,False
2026_04_24,1777052189,SHORT,27418.75,4.75,19.0,1777052369,27399.75,,,,,,False
2026_04_24,1777052429,LONG,27396.25,4.75,19.0,1777052684,27415.75,,,,,,False
2026_04_24,1777053269,SHORT,27454.75,4.75,19.0,1777053274,27432.25,,,,,,False
2026_04_24,1777055009,LONG,27385.0,4.75,19.0,1777055189,27404.25,,,,,,False
2026_04_24,1777055189,SHORT,27406.5,4.75,19.0,1777055329,27386.0,,,,,,False
2026_04_24,1777055429,LONG,27385.0,4.75,19.0,1777055559,27406.0,,,,,,False
2026_04_24,1777056089,SHORT,27420.75,4.75,19.0,1777056214,27401.5,,,,,,False
2026_04_24,1777056629,LONG,27395.25,4.75,19.0,1777057209,27417.0,,,,,,False
2026_04_24,1777058369,SHORT,27453.5,4.75,19.0,1777058654,27433.25,,,,,,False
2026_04_24,1777059389,LONG,27405.0,4.75,19.0,1777059669,27424.25,,,,,,False
2026_04_24,1777060709,SHORT,27445.0,4.75,19.0,1777061229,27414.25,,,,,,False
2026_04_24,1777061549,LONG,27410.0,4.75,19.0,1777062694,27430.75,,,,,,False
2026_04_26,1777240859,SHORT,27391.5,5.875,23.5,1777241009,27366.5,,,,,,False
2026_04_26,1777241429,LONG,27346.5,5.875,23.5,1777241959,27371.0,,,,,,False
2026_04_26,1777244369,SHORT,27398.5,5.875,23.5,1777246219,27374.5,,,,,,False
2026_04_26,1777246889,LONG,27368.25,5.875,23.5,1777248049,27392.75,,,,,,False
2026_04_26,1777251689,SHORT,27497.5,5.875,23.5,1777252119,27472.75,,,,,,False
