entry_ts,entry_price,leg_dir,r_price,actual_peak_price,leg_end_ts,baseline_exit_ts,baseline_exit_price,baseline_exit_idx,composite_exit_ts,composite_exit_price,composite_exit_idx,composite_exit_zone,edge_pts,edge_usd,day,atr_pts
1775825549,25324.5,SHORT,15.5,25296.25,1775826029,1775826029,25298.0,96,1775825704,25311.75,31,NEAR_PIVOT,-13.75,-27.5,2026_04_10,3.875
1775826029,25296.25,LONG,15.5,25319.75,1775826869,1775826869,25316.25,168,1775826124,25308.0,19,NEAR_PIVOT,-8.25,-16.5,2026_04_10,3.875
1775826869,25320.75,SHORT,15.5,25294.75,1775827649,1775827649,25296.25,156,1775826879,25319.5,2,NEAR_PIVOT,-23.25,-46.5,2026_04_10,3.875
1775827649,25294.75,LONG,15.5,25358.0,1775828009,1775828009,25352.25,72,1775827744,25305.25,19,NEAR_PIVOT,-47.0,-94.0,2026_04_10,3.875
1775828009,25365.25,SHORT,15.5,25297.75,1775828429,1775828234,25330.5,45,1775828024,25357.25,3,NEAR_PIVOT,-26.75,-53.5,2026_04_10,3.875
1775828429,25297.75,LONG,15.5,25352.5,1775828909,1775828579,25318.25,30,1775828494,25314.0,13,NEAR_PIVOT,-4.25,-8.5,2026_04_10,3.875
1775828909,25352.5,SHORT,15.5,25303.75,1775829089,1775829089,25313.0,36,1775828919,25345.25,2,NEAR_PIVOT,-32.25,-64.5,2026_04_10,3.875
1775829089,25306.25,LONG,15.5,25343.75,1775829269,1775829269,25339.5,36,1775829099,25311.25,2,NEAR_PIVOT,-28.25,-56.5,2026_04_10,3.875
1775829269,25341.75,SHORT,15.5,25270.25,1775830289,1775829729,25302.75,92,1775829284,25336.75,3,NEAR_PIVOT,-34.0,-68.0,2026_04_10,3.875
1775830289,25270.25,LONG,15.5,25372.0,1775831549,1775830629,25313.75,68,1775830339,25282.25,10,NEAR_PIVOT,-31.5,-63.0,2026_04_10,3.875
1775831549,25372.0,SHORT,15.5,25341.75,1775832149,1775831939,25363.5,78,1775831584,25361.75,7,NEAR_PIVOT,1.75,3.5,2026_04_10,3.875
1775832149,25307.0,LONG,15.5,25353.75,1775832749,1775832174,25337.75,5,1775832174,25337.75,5,NEAR_PIVOT,0.0,0.0,2026_04_10,3.875
1775832749,25345.25,SHORT,15.5,25313.0,1775832929,1775832929,25320.0,36,1775832899,25321.75,30,NEAR_PIVOT,-1.75,-3.5,2026_04_10,3.875
1775832929,25319.0,LONG,15.5,25353.0,1775833109,1775833109,25353.0,36,1775833039,25338.5,22,NEAR_PIVOT,-14.5,-29.0,2026_04_10,3.875
1775833109,25356.25,SHORT,15.5,25331.5,1775833589,1775833589,25339.0,96,1775833119,25356.25,2,NEAR_PIVOT,-17.25,-34.5,2026_04_10,3.875
1775833589,25331.5,LONG,15.5,25390.5,1775834669,1775834669,25390.5,216,1775833629,25335.75,8,NEAR_5m,-54.75,-109.5,2026_04_10,3.875
1775834669,25392.5,SHORT,15.5,25291.75,1775835629,1775835629,25295.5,192,1775834794,25363.0,25,NEAR_PIVOT,-67.5,-135.0,2026_04_10,3.875
1775835629,25289.25,LONG,15.5,25308.0,1775835929,1775835929,25308.0,60,1775835634,25292.25,1,NEAR_PIVOT,-15.75,-31.5,2026_04_10,3.875
1775835929,25313.75,SHORT,15.5,25246.75,1775836649,1775836649,25246.75,144,1775835944,25312.25,3,NEAR_PIVOT,-65.5,-131.0,2026_04_10,3.875
1775836649,25245.75,LONG,15.5,25301.25,1775837849,1775836884,25249.75,47,1775836709,25259.75,12,NEAR_PIVOT,10.0,20.0,2026_04_10,3.875
1775837849,25301.25,SHORT,15.5,25279.0,1775838029,1775838029,25280.25,36,1775837899,25290.0,10,NEAR_PIVOT,-9.75,-19.5,2026_04_10,3.875
1775838029,25272.0,LONG,15.5,25290.0,1775838269,1775838269,25289.25,48,1775838039,25272.0,2,NEAR_PIVOT,-17.25,-34.5,2026_04_10,3.875
1775838269,25293.0,SHORT,15.5,25223.25,1775839469,1775839469,25224.0,240,1775838294,25293.0,5,NEAR_PIVOT,-69.0,-138.0,2026_04_10,3.875
1775839469,25223.0,LONG,15.5,25264.5,1775840009,1775839889,25244.5,84,1775839499,25227.25,6,NEAR_PIVOT,-17.25,-34.5,2026_04_10,3.875
1775840009,25269.25,SHORT,15.5,25229.5,1775840849,1775840849,25229.5,168,1775840014,25267.75,1,NEAR_PIVOT,-38.25,-76.5,2026_04_10,3.875
1775840849,25229.5,LONG,15.5,25252.75,1775841509,1775841509,25249.0,132,1775840929,25240.75,16,NEAR_PIVOT,-8.25,-16.5,2026_04_10,3.875
1775841509,25255.25,SHORT,15.5,25231.75,1775841749,1775841749,25231.75,48,1775841524,25253.75,3,NEAR_PIVOT,-22.0,-44.0,2026_04_10,3.875
1775841749,25228.5,LONG,15.5,25252.5,1775841989,1775841989,25252.5,48,1775841874,25240.5,25,NEAR_PIVOT,-12.0,-24.0,2026_04_10,3.875
1775841989,25252.5,SHORT,15.5,25224.25,1775842229,1775842229,25228.0,48,1775842139,25235.75,30,NEAR_PIVOT,-7.75,-15.5,2026_04_10,3.875
1775842229,25224.25,LONG,15.5,25247.5,1775842409,1775842409,25244.75,36,1775842279,25234.0,10,NEAR_PIVOT,-10.75,-21.5,2026_04_10,3.875
1775842409,25246.75,SHORT,15.5,25230.0,1775842649,1775842649,25231.75,48,1775842499,25237.75,18,NEAR_PIVOT,-6.0,-12.0,2026_04_10,3.875
1775842649,25229.0,LONG,15.5,25274.75,1775843729,1775843729,25274.75,216,1775842819,25238.5,34,NEAR_3m,-36.25,-72.5,2026_04_10,3.875
1775843729,25274.75,SHORT,15.5,25240.5,1775844509,1775844509,25244.5,156,1775843819,25271.5,18,NEAR_PIVOT,-27.0,-54.0,2026_04_10,3.875
1775844509,25240.5,LONG,15.5,25279.25,1775845289,1775845289,25277.0,156,1775844564,25249.5,11,NEAR_PIVOT,-27.5,-55.0,2026_04_10,3.875
1775845289,25281.0,SHORT,15.5,25241.5,1775846609,1775846609,25244.25,264,1775845384,25276.75,19,NEAR_PIVOT,-32.5,-65.0,2026_04_10,3.875
1775846609,25241.5,LONG,15.5,25300.5,1775849069,1775849069,25296.25,492,1775846704,25244.25,19,NEAR_PIVOT,-52.0,-104.0,2026_04_10,3.875
1775849069,25300.5,SHORT,15.5,25261.0,1775850209,1775850209,25264.25,228,1775849159,25290.75,18,NEAR_PIVOT,-26.5,-53.0,2026_04_10,3.875
1775850209,25261.0,LONG,15.5,25285.5,1775850389,1775850389,25276.5,36,1775850284,25276.5,15,NEAR_PIVOT,0.0,0.0,2026_04_10,3.875
1775850389,25282.5,SHORT,15.5,25262.0,1775850929,1775850614,25282.0,45,1775850594,25268.5,41,NEAR_3m,13.5,27.0,2026_04_10,3.875
1776031289,25006.75,SHORT,17.5,24950.5,1776031469,1776031304,25006.75,3,1776031294,24992.75,1,NEAR_PIVOT,14.0,28.0,2026_04_12,4.375
1776031469,24955.5,LONG,17.5,25013.25,1776031949,1776031949,25013.25,96,1776031494,24955.5,5,WIDE_ZONE,-57.75,-115.5,2026_04_12,4.375
1776031949,25017.75,SHORT,17.5,24973.75,1776032369,1776032369,24973.75,84,1776032049,24996.5,20,NEAR_PIVOT,-22.75,-45.5,2026_04_12,4.375
1776032369,24961.75,LONG,17.5,24978.5,1776032669,1776032669,24978.0,60,1776032669,24978.0,60,CLEAR,0.0,0.0,2026_04_12,4.375
1776032669,24979.75,SHORT,17.5,24946.0,1776033029,1776033029,24946.0,72,1776032999,24954.5,66,NEAR_5m,-8.5,-17.0,2026_04_12,4.375
1776033029,24929.0,LONG,17.5,24964.25,1776033449,1776033449,24960.25,84,1776033034,24937.5,1,NEAR_5m,-22.75,-45.5,2026_04_12,4.375
1776033449,24964.25,SHORT,17.5,24935.5,1776033869,1776033869,24938.5,84,1776033784,24947.0,67,NEAR_5m,-8.5,-17.0,2026_04_12,4.375
1776033869,24935.5,LONG,17.5,24960.0,1776034769,1776034769,24960.0,180,1776034769,24960.0,180,CLEAR,0.0,0.0,2026_04_12,4.375
1776034769,24960.25,SHORT,17.5,24930.0,1776035249,1776035249,24930.0,96,1776035249,24930.0,96,CLEAR,0.0,0.0,2026_04_12,4.375
1776035249,24930.0,LONG,17.5,24949.0,1776035729,1776035729,24947.5,96,1776035729,24947.5,96,CLEAR,0.0,0.0,2026_04_12,4.375
1776035729,24952.75,SHORT,17.5,24924.25,1776037769,1776037769,24927.0,407,1776037769,24927.0,407,CLEAR,0.0,0.0,2026_04_12,4.375
1776037769,24924.25,LONG,17.5,24983.5,1776038369,1776038369,24982.25,120,1776038369,24982.25,120,CLEAR,0.0,0.0,2026_04_12,4.375
1776038369,24985.0,SHORT,17.5,24951.5,1776038669,1776038669,24954.25,60,1776038534,24956.75,33,NEAR_PIVOT,-2.5,-5.0,2026_04_12,4.375
1776038669,24954.25,LONG,17.5,25007.5,1776039449,1776039449,25007.0,156,1776038819,24971.0,30,NEAR_PIVOT,-36.0,-72.0,2026_04_12,4.375
1776039449,25009.25,SHORT,17.5,24991.5,1776040229,1776040229,24991.5,156,1776040229,24991.5,156,CLEAR,0.0,0.0,2026_04_12,4.375
1776040229,24989.0,LONG,17.5,25081.5,1776042869,1776042394,25053.0,433,1776042394,25053.0,433,CLEAR,0.0,0.0,2026_04_12,4.375
1776042869,25081.5,SHORT,17.5,25062.0,1776043469,1776043469,25062.0,120,1776043469,25062.0,120,CLEAR,0.0,0.0,2026_04_12,4.375
1776043469,25061.75,LONG,17.5,25085.25,1776044129,1776044129,25083.75,132,1776044129,25083.75,132,CLEAR,0.0,0.0,2026_04_12,4.375
1776044129,25085.25,SHORT,17.5,25059.0,1776044609,1776044609,25061.5,96,1776044609,25061.5,96,CLEAR,0.0,0.0,2026_04_12,4.375
1776044609,25059.0,LONG,17.5,25089.5,1776045449,1776045449,25088.5,168,1776045449,25088.5,168,CLEAR,0.0,0.0,2026_04_12,4.375
1776045449,25089.5,SHORT,17.5,25057.5,1776047609,1776047609,25057.5,432,1776047609,25057.5,432,CLEAR,0.0,0.0,2026_04_12,4.375
1776047609,25057.5,LONG,17.5,25083.25,1776049229,1776049229,25083.25,323,1776049229,25083.25,323,CLEAR,0.0,0.0,2026_04_12,4.375
1776049229,25083.25,SHORT,17.5,25054.25,1776050189,1776050189,25054.5,192,1776050189,25054.5,192,CLEAR,0.0,0.0,2026_04_12,4.375
1776050189,25054.25,LONG,17.5,25071.5,1776050789,1776050789,25071.5,120,1776050789,25071.5,120,CLEAR,0.0,0.0,2026_04_12,4.375
1776050789,25076.0,SHORT,17.5,25053.25,1776053189,1776053189,25054.5,472,1776053189,25054.5,472,CLEAR,0.0,0.0,2026_04_12,4.375
1776053189,25052.5,LONG,17.5,25088.75,1776056129,1776056129,25087.75,579,1776054119,25063.25,185,NEAR_PIVOT,-24.5,-49.0,2026_04_12,4.375
1776056129,25094.25,SHORT,17.5,25062.0,1776057449,1776057449,25063.5,263,1776057449,25063.5,263,CLEAR,0.0,0.0,2026_04_12,4.375
1776057449,25061.5,LONG,17.5,25089.0,1776057809,1776057809,25082.25,72,1776057809,25082.25,72,CLEAR,0.0,0.0,2026_04_12,4.375
1776057809,25089.0,SHORT,17.5,25068.5,1776058889,1776058889,25069.75,216,1776058889,25069.75,216,CLEAR,0.0,0.0,2026_04_12,4.375
1776058889,25068.5,LONG,17.5,25117.75,1776061529,1776061529,25117.75,521,1776061529,25117.75,521,CLEAR,0.0,0.0,2026_04_12,4.375
1776063659,25123.0,SHORT,14.0,25089.0,1776065129,1776065129,25091.25,293,1776065129,25091.25,293,CLEAR,0.0,0.0,2026_04_13,3.5
1776065129,25089.0,LONG,14.0,25115.75,1776065489,1776065489,25113.75,72,1776065489,25113.75,72,CLEAR,0.0,0.0,2026_04_13,3.5
1776065489,25115.75,SHORT,14.0,25100.75,1776065849,1776065849,25101.25,72,1776065849,25101.25,72,CLEAR,0.0,0.0,2026_04_13,3.5
1776065849,25100.0,LONG,14.0,25114.0,1776066089,1776066089,25112.25,48,1776066089,25112.25,48,CLEAR,0.0,0.0,2026_04_13,3.5
1776066089,25114.0,SHORT,14.0,25095.0,1776066809,1776066544,25109.5,90,1776066544,25109.5,90,CLEAR,0.0,0.0,2026_04_13,3.5
1776066809,25093.75,LONG,14.0,25127.0,1776067409,1776067409,25126.5,118,1776067409,25126.5,118,CLEAR,0.0,0.0,2026_04_13,3.5
1776067409,25128.0,SHORT,14.0,25105.0,1776068189,1776068189,25106.0,156,1776068189,25106.0,156,CLEAR,0.0,0.0,2026_04_13,3.5
1776068189,25105.0,LONG,14.0,25121.5,1776069029,1776069029,25117.0,168,1776069029,25117.0,168,CLEAR,0.0,0.0,2026_04_13,3.5
1776069029,25122.75,SHORT,14.0,25090.5,1776069689,1776069689,25092.0,132,1776069689,25092.0,132,CLEAR,0.0,0.0,2026_04_13,3.5
1776069689,25090.5,LONG,14.0,25127.0,1776071129,1776071129,25127.0,286,1776071129,25127.0,286,CLEAR,0.0,0.0,2026_04_13,3.5
1776071129,25127.0,SHORT,14.0,25106.5,1776071609,1776071609,25107.0,96,1776071609,25107.0,96,CLEAR,0.0,0.0,2026_04_13,3.5
1776071609,25106.5,LONG,14.0,25132.0,1776072929,1776072929,25131.75,261,1776072929,25131.75,261,CLEAR,0.0,0.0,2026_04_13,3.5
1776072929,25132.0,SHORT,14.0,25107.75,1776073829,1776073829,25110.75,177,1776073829,25110.75,177,CLEAR,0.0,0.0,2026_04_13,3.5
1776073829,25107.75,LONG,14.0,25191.75,1776078029,1776078009,25175.5,821,1776078009,25175.5,821,CLEAR,0.0,0.0,2026_04_13,3.5
1776078029,25191.75,SHORT,14.0,25105.75,1776080249,1776080249,25108.75,444,1776078144,25170.5,23,NEAR_PIVOT,-61.75,-123.5,2026_04_13,3.5
1776080249,25105.5,LONG,14.0,25127.75,1776080729,1776080729,25127.5,96,1776080254,25105.5,1,IMMINENT,-22.0,-44.0,2026_04_13,3.5
1776080729,25128.75,SHORT,14.0,25075.5,1776081749,1776081744,25090.75,203,1776080909,25115.0,36,NEAR_PIVOT,-24.25,-48.5,2026_04_13,3.5
1776081749,25075.5,LONG,14.0,25178.75,1776085229,1776081849,25077.75,20,1776081789,25088.25,8,NEAR_PIVOT,10.5,21.0,2026_04_13,3.5
1776085229,25179.25,SHORT,14.0,25159.0,1776085769,1776085769,25159.0,108,1776085769,25159.0,108,CLEAR,0.0,0.0,2026_04_13,3.5
1776085769,25158.0,LONG,14.0,25235.5,1776087029,1776087029,25226.75,252,1776086819,25197.75,210,NEAR_PIVOT,-29.0,-58.0,2026_04_13,3.5
1776087029,25235.5,SHORT,14.0,25175.75,1776087449,1776087229,25217.75,40,1776087039,25231.25,2,IMMINENT,-13.5,-27.0,2026_04_13,3.5
1776087449,25175.75,LONG,14.0,25213.0,1776087749,1776087664,25187.0,43,1776087469,25189.0,4,NEAR_PIVOT,2.0,4.0,2026_04_13,3.5
1776087749,25213.0,SHORT,14.0,25160.75,1776088109,1776088094,25180.25,69,1776087794,25202.25,9,NEAR_5m,-22.0,-44.0,2026_04_13,3.5
1776088109,25160.75,LONG,14.0,25294.5,1776088289,1776088264,25275.75,31,1776088134,25215.75,5,NEAR_PIVOT,-60.0,-120.0,2026_04_13,3.5
1776088289,25275.75,SHORT,14.0,25234.25,1776088469,1776088464,25254.75,35,1776088304,25253.0,3,NEAR_PIVOT,1.75,3.5,2026_04_13,3.5
1776088469,25244.0,LONG,14.0,25313.75,1776088829,1776088524,25260.5,11,1776088484,25257.75,3,NEAR_PIVOT,-2.75,-5.5,2026_04_13,3.5
1776088829,25322.75,SHORT,14.0,25291.5,1776089009,1776089009,25291.5,36,1776088859,25322.75,6,IMMINENT,-31.25,-62.5,2026_04_13,3.5
1776089009,25298.5,LONG,14.0,25327.75,1776089249,1776089249,25324.0,48,1776089024,25291.75,3,NEAR_PIVOT,-32.25,-64.5,2026_04_13,3.5
1776089249,25327.75,SHORT,14.0,25254.0,1776089909,1776089909,25259.0,132,1776089274,25318.25,5,NEAR_PIVOT,-59.25,-118.5,2026_04_13,3.5
1776089909,25252.0,LONG,14.0,25299.25,1776090149,1776090149,25291.0,48,1776089914,25254.5,1,IMMINENT,-36.5,-73.0,2026_04_13,3.5
1776090149,25299.25,SHORT,14.0,25247.0,1776090509,1776090219,25278.0,14,1776090194,25292.0,9,NEAR_5m,-14.0,-28.0,2026_04_13,3.5
1776090509,25280.0,LONG,14.0,25308.75,1776090749,1776090749,25303.75,48,1776090639,25290.0,26,NEAR_5m,-13.75,-27.5,2026_04_13,3.5
1776090749,25308.75,SHORT,14.0,25278.75,1776091049,1776090869,25305.5,24,1776090799,25299.25,10,NEAR_PIVOT,6.25,12.5,2026_04_13,3.5
1776091049,25278.75,LONG,14.0,25316.25,1776091529,1776091529,25314.0,96,1776091169,25279.5,24,WATCH,-34.5,-69.0,2026_04_13,3.5
1776091529,25318.0,SHORT,14.0,25294.25,1776091829,1776091829,25299.75,60,1776091559,25317.0,6,IMMINENT,-17.25,-34.5,2026_04_13,3.5
1776091829,25295.5,LONG,14.0,25351.25,1776092309,1776092309,25351.0,96,1776091874,25297.75,9,NEAR_5m,-53.25,-106.5,2026_04_13,3.5
1776092309,25357.5,SHORT,14.0,25308.25,1776092729,1776092729,25312.5,84,1776092339,25357.5,6,IMMINENT,-45.0,-90.0,2026_04_13,3.5
1776092729,25307.0,LONG,14.0,25348.0,1776093149,1776092904,25310.25,35,1776092749,25307.0,4,NEAR_3m,-3.25,-6.5,2026_04_13,3.5
1776093149,25349.0,SHORT,14.0,25320.25,1776093569,1776093569,25320.25,84,1776093269,25336.75,24,NEAR_PIVOT,-16.5,-33.0,2026_04_13,3.5
1776093569,25316.25,LONG,14.0,25337.0,1776093749,1776093749,25330.25,36,1776093599,25317.75,6,IMMINENT,-12.5,-25.0,2026_04_13,3.5
1776093749,25333.75,SHORT,14.0,25304.0,1776094289,1776094099,25328.25,70,1776094084,25323.25,67,WATCH,5.0,10.0,2026_04_13,3.5
1776094289,25300.25,LONG,14.0,25343.75,1776094889,1776094889,25338.25,120,1776094349,25309.0,12,NEAR_3m,-29.25,-58.5,2026_04_13,3.5
1776094889,25343.75,SHORT,14.0,25286.5,1776096329,1776096014,25315.0,225,1776095034,25322.25,29,NEAR_3m,-7.25,-14.5,2026_04_13,3.5
1776096329,25283.5,LONG,14.0,25333.25,1776096689,1776096394,25296.5,13,1776096394,25296.5,13,WATCH,0.0,0.0,2026_04_13,3.5
1776096689,25326.5,SHORT,14.0,25308.5,1776096929,1776096929,25309.0,48,1776096694,25322.5,1,NEAR_5m,-13.5,-27.0,2026_04_13,3.5
1776096929,25307.25,LONG,14.0,25353.0,1776097229,1776097209,25333.25,56,1776097099,25315.75,34,NEAR_3m,-17.5,-35.0,2026_04_13,3.5
1776097229,25353.0,SHORT,14.0,25331.5,1776097409,1776097314,25346.0,17,1776097309,25340.75,16,NEAR_5m,5.25,10.5,2026_04_13,3.5
1776097409,25338.75,LONG,14.0,25401.5,1776098129,1776097624,25352.25,43,1776097429,25345.5,4,NEAR_PIVOT,-6.75,-13.5,2026_04_13,3.5
1776098129,25405.75,SHORT,14.0,25355.0,1776098549,1776098154,25405.75,5,1776098139,25389.25,2,NEAR_PIVOT,16.5,33.0,2026_04_13,3.5
1776098549,25346.75,LONG,14.0,25434.25,1776099089,1776098734,25376.0,37,1776098559,25346.75,2,NEAR_PIVOT,-29.25,-58.5,2026_04_13,3.5
1776099089,25434.25,SHORT,14.0,25392.0,1776099329,1776099329,25393.5,48,1776099129,25414.5,8,AT_PIVOT,-21.0,-42.0,2026_04_13,3.5
1776099329,25388.75,LONG,14.0,25421.25,1776099809,1776099809,25420.75,96,1776099809,25420.75,96,WATCH,0.0,0.0,2026_04_13,3.5
1776099809,25421.25,SHORT,14.0,25401.0,1776100109,1776100109,25401.75,60,1776100109,25401.75,60,WATCH,0.0,0.0,2026_04_13,3.5
1776100109,25397.75,LONG,14.0,25439.0,1776100769,1776100769,25430.25,132,1776100769,25430.25,132,CLEAR,0.0,0.0,2026_04_13,3.5
1776100769,25439.0,SHORT,14.0,25420.75,1776101069,1776101069,25421.25,60,1776101069,25421.25,60,CLEAR,0.0,0.0,2026_04_13,3.5
1776101069,25419.75,LONG,14.0,25437.5,1776101489,1776101489,25437.0,84,1776101489,25437.0,84,WATCH,0.0,0.0,2026_04_13,3.5
1776101489,25437.5,SHORT,14.0,25405.5,1776102629,1776102629,25405.5,228,1776102629,25405.5,228,CLEAR,0.0,0.0,2026_04_13,3.5
1776102629,25399.75,LONG,14.0,25424.5,1776103829,1776103829,25424.5,240,1776103829,25424.5,240,CLEAR,0.0,0.0,2026_04_13,3.5
1776103829,25424.5,SHORT,14.0,25396.75,1776104849,1776104849,25397.25,204,1776104849,25397.25,204,CLEAR,0.0,0.0,2026_04_13,3.5
1776104849,25396.25,LONG,14.0,25451.0,1776106529,1776106529,25450.25,336,1776106529,25450.25,336,WATCH,0.0,0.0,2026_04_13,3.5
1776106529,25454.0,SHORT,14.0,25433.5,1776107489,1776107489,25433.5,192,1776107489,25433.5,192,CLEAR,0.0,0.0,2026_04_13,3.5
1776107489,25431.75,LONG,14.0,25480.25,1776108989,1776108989,25480.25,300,1776108989,25480.25,300,CLEAR,0.0,0.0,2026_04_13,3.5
1776108989,25484.0,SHORT,14.0,25458.5,1776109649,1776109649,25458.5,132,1776109649,25458.5,132,CLEAR,0.0,0.0,2026_04_13,3.5
1776109649,25457.5,LONG,14.0,25548.0,1776110369,1776110369,25543.0,144,1776110159,25533.0,102,IMMINENT,-10.0,-20.0,2026_04_13,3.5
1776110369,25548.0,SHORT,14.0,25534.0,1776110609,1776110609,25542.0,48,1776110609,25542.0,48,CLEAR,0.0,0.0,2026_04_13,3.5
1776110609,25534.0,LONG,14.0,25556.75,1776110789,1776110789,25554.5,36,1776110789,25554.5,36,CLEAR,0.0,0.0,2026_04_13,3.5
1776110789,25556.75,SHORT,14.0,25542.75,1776111089,1776111089,25545.0,60,1776111089,25545.0,60,CLEAR,0.0,0.0,2026_04_13,3.5
1776111089,25542.75,LONG,14.0,25590.25,1776117989,1776117609,25568.5,584,1776117609,25568.5,584,CLEAR,0.0,0.0,2026_04_13,3.5
1776117989,25595.25,SHORT,14.0,25577.75,1776119729,1776119729,25577.75,343,1776119729,25577.75,343,CLEAR,0.0,0.0,2026_04_13,3.5
1776119729,25577.75,LONG,14.0,25593.75,1776120089,1776120089,25592.25,72,1776120089,25592.25,72,CLEAR,0.0,0.0,2026_04_13,3.5
1776120089,25594.25,SHORT,14.0,25580.25,1776120449,1776120449,25583.5,72,1776120449,25583.5,72,CLEAR,0.0,0.0,2026_04_13,3.5
1776120449,25580.25,LONG,14.0,25617.75,1776122009,1776122009,25616.0,312,1776122009,25616.0,312,CLEAR,0.0,0.0,2026_04_13,3.5
1776122009,25617.75,SHORT,14.0,25595.5,1776123149,1776123149,25595.5,226,1776123149,25595.5,226,CLEAR,0.0,0.0,2026_04_13,3.5
1776123149,25595.25,LONG,14.0,25613.0,1776123989,1776123989,25613.0,168,1776123989,25613.0,168,CLEAR,0.0,0.0,2026_04_13,3.5
1776123989,25613.0,SHORT,14.0,25560.75,1776125189,1776125189,25560.75,240,1776125189,25560.75,240,CLEAR,0.0,0.0,2026_04_13,3.5
1776125189,25560.75,LONG,14.0,25585.5,1776126029,1776126029,25585.5,168,1776126029,25585.5,168,CLEAR,0.0,0.0,2026_04_13,3.5
1776126029,25588.0,SHORT,14.0,25569.5,1776126389,1776126389,25569.5,72,1776126389,25569.5,72,CLEAR,0.0,0.0,2026_04_13,3.5
1776126389,25567.75,LONG,14.0,25599.75,1776127169,1776127169,25596.5,156,1776127169,25596.5,156,CLEAR,0.0,0.0,2026_04_13,3.5
1776127169,25599.75,SHORT,14.0,25573.5,1776128549,1776128549,25574.75,275,1776128549,25574.75,275,CLEAR,0.0,0.0,2026_04_13,3.5
1776128549,25573.5,LONG,14.0,25592.75,1776129749,1776129749,25592.75,237,1776129749,25592.75,237,CLEAR,0.0,0.0,2026_04_13,3.5
1776129749,25592.75,SHORT,14.0,25573.25,1776130589,1776130589,25574.5,168,1776130589,25574.5,168,CLEAR,0.0,0.0,2026_04_13,3.5
1776130589,25573.25,LONG,14.0,25596.75,1776132989,1776132989,25596.5,477,1776132989,25596.5,477,CLEAR,0.0,0.0,2026_04_13,3.5
1776132989,25597.25,SHORT,14.0,25583.5,1776133529,1776133529,25583.75,105,1776133529,25583.75,105,CLEAR,0.0,0.0,2026_04_13,3.5
1776133529,25582.75,LONG,14.0,25596.0,1776134489,1776134489,25596.0,187,1776134489,25596.0,187,CLEAR,0.0,0.0,2026_04_13,3.5
1776134489,25596.75,SHORT,14.0,25574.75,1776137249,1776137249,25576.0,527,1776137249,25576.0,527,CLEAR,0.0,0.0,2026_04_13,3.5
1776137249,25574.75,LONG,14.0,25597.5,1776144089,1776144089,25597.25,1227,1776144089,25597.25,1227,CLEAR,0.0,0.0,2026_04_13,3.5
1776144089,25597.75,SHORT,14.0,25565.0,1776147869,1776147869,25568.25,746,1776147869,25568.25,746,CLEAR,0.0,0.0,2026_04_13,3.5
1776147869,25565.0,LONG,14.0,25592.5,1776148949,1776148949,25591.5,216,1776148949,25591.5,216,CLEAR,0.0,0.0,2026_04_13,3.5
1776150059,25584.75,LONG,16.0,25637.0,1776150569,1776150409,25611.5,70,1776150409,25611.5,70,CLEAR,0.0,0.0,2026_04_14,4.0
1776150569,25637.0,SHORT,16.0,25610.25,1776151169,1776151169,25614.25,120,1776151169,25614.25,120,CLEAR,0.0,0.0,2026_04_14,4.0
1776151169,25610.0,LONG,16.0,25640.75,1776152429,1776151499,25612.25,66,1776151499,25612.25,66,CLEAR,0.0,0.0,2026_04_14,4.0
1776152429,25641.5,SHORT,16.0,25608.5,1776153209,1776153209,25608.75,156,1776153209,25608.75,156,CLEAR,0.0,0.0,2026_04_14,4.0
1776153209,25608.25,LONG,16.0,25673.25,1776157349,1776154679,25621.5,294,1776154679,25621.5,294,CLEAR,0.0,0.0,2026_04_14,4.0
1776157349,25673.25,SHORT,16.0,25629.0,1776160949,1776160949,25629.0,719,1776160949,25629.0,719,CLEAR,0.0,0.0,2026_04_14,4.0
1776160949,25627.25,LONG,16.0,25655.25,1776162269,1776162269,25653.5,264,1776162269,25653.5,264,CLEAR,0.0,0.0,2026_04_14,4.0
1776162269,25655.25,SHORT,16.0,25623.25,1776163469,1776163469,25623.25,239,1776163469,25623.25,239,CLEAR,0.0,0.0,2026_04_14,4.0
1776163469,25623.25,LONG,16.0,25638.75,1776163949,1776163949,25638.75,94,1776163949,25638.75,94,CLEAR,0.0,0.0,2026_04_14,4.0
1776163949,25639.5,SHORT,16.0,25621.5,1776164429,1776164429,25621.5,96,1776164429,25621.5,96,CLEAR,0.0,0.0,2026_04_14,4.0
1776164429,25620.0,LONG,16.0,25693.5,1776168629,1776167964,25669.25,705,1776167939,25676.0,700,NEAR_PIVOT,6.75,13.5,2026_04_14,4.0
1776168629,25693.5,SHORT,16.0,25659.5,1776169529,1776169529,25662.75,180,1776169529,25662.75,180,CLEAR,0.0,0.0,2026_04_14,4.0
1776169529,25659.5,LONG,16.0,25708.25,1776169829,1776169824,25691.0,59,1776169824,25691.0,59,CLEAR,0.0,0.0,2026_04_14,4.0
1776169829,25708.25,SHORT,16.0,25667.75,1776170249,1776170249,25669.5,84,1776169874,25674.25,9,NEAR_PIVOT,-4.75,-9.5,2026_04_14,4.0
1776170249,25667.5,LONG,16.0,25688.75,1776170489,1776170489,25681.0,48,1776170489,25681.0,48,CLEAR,0.0,0.0,2026_04_14,4.0
