day,split,direction,entry_ts,actual_exit_ts,entry_price,actual_exit_price,actual_pnl,actual_exit_reason,bayes_exit_ts,bayes_exit_price,bayes_exit_reason,bayes_pnl,p_final_at_exit,delta_vs_actual
2025_01_29,IS,short,1738145460,1738145465,21663.5,21663.5,0.0,z_15s_overshoot,1738145465,21663.5,oracle_never_fired,0.0,,0.0
2025_01_29,IS,long,1738151400,1738151410,21668.25,21668.25,0.0,z_15s_overshoot,1738151410,21668.25,oracle_never_fired,0.0,,0.0
2025_01_29,IS,long,1738153920,1738153980,21667.75,21662.75,-10.0,z_se_retracement,1738153980,21662.75,oracle_never_fired,-10.0,,0.0
2025_01_29,IS,long,1738154040,1738154100,21663.25,21666.5,6.5,z_se_retracement,1738154100,21666.5,oracle_never_fired,6.5,,0.0
2025_01_29,IS,long,1738155960,1738155965,21633.25,21633.25,0.0,z_15s_overshoot,1738155965,21633.25,oracle_never_fired,0.0,,0.0
2025_01_29,IS,long,1738156020,1738156065,21622.25,21622.25,0.0,z_15s_overshoot,1738156065,21622.25,oracle_never_fired,0.0,,0.0
2025_01_29,IS,long,1738156080,1738156085,21613.75,21613.75,0.0,z_15s_overshoot,1738156085,21613.75,oracle_never_fired,0.0,,0.0
2025_01_29,IS,long,1738156140,1738156200,21616.25,21609.0,-14.5,z_se_retracement,1738156200,21609.0,oracle_never_fired,-14.5,,0.0
2025_01_29,IS,long,1738157820,1738157880,21574.0,21584.0,20.0,z_se_retracement,1738157880,21584.0,oracle_never_fired,20.0,,0.0
2025_01_29,IS,long,1738158420,1738158425,21574.5,21574.5,0.0,z_15s_overshoot,1738158425,21574.5,oracle_never_fired,0.0,,0.0
2025_01_29,IS,short,1738160760,1738160880,21623.5,21606.25,34.5,z_se_retracement,1738160880,21606.25,oracle_never_fired,34.5,,0.0
2025_01_29,IS,long,1738160940,1738161060,21600.0,21571.25,-57.5,z_15s_overshoot,1738161060,21571.25,oracle_never_fired,-57.5,,0.0
2025_01_29,IS,short,1738161600,1738161720,21551.75,21521.25,61.0,z_se_retracement,1738161720,21521.25,oracle_never_fired,61.0,,0.0
2025_01_29,IS,short,1738164120,1738164125,21547.25,21547.25,0.0,z_15s_overshoot,1738164125,21547.25,oracle_never_fired,0.0,,0.0
2025_01_29,IS,long,1738169760,1738169765,21472.75,21472.75,0.0,z_15s_overshoot,1738169765,21472.75,oracle_never_fired,0.0,,0.0
2025_01_29,IS,long,1738169820,1738169880,21484.0,21485.0,2.0,z_se_retracement,1738169880,21485.0,oracle_never_fired,2.0,,0.0
2025_01_29,IS,short,1738171140,1738171320,21525.0,21528.0,-6.0,z_15s_overshoot,1738171270,21526.0,bayes_exit_p0.94_t5_cap0,-2.0,0.939,4.0
2025_01_29,IS,short,1738176480,1738176495,21487.75,21487.75,0.0,z_15s_overshoot,1738176495,21487.75,oracle_never_fired,0.0,,0.0
2025_01_29,IS,short,1738176540,1738176660,21489.0,21482.25,13.5,z_se_retracement,1738176660,21482.25,oracle_never_fired,13.5,,0.0
2025_01_29,IS,long,1738181040,1738181045,21496.25,21496.25,0.0,z_15s_overshoot,1738181045,21496.25,oracle_never_fired,0.0,,0.0
2025_01_29,IS,short,1738181460,1738181520,21527.25,21528.5,-2.5,z_se_retracement,1738181520,21528.5,oracle_never_fired,-2.5,,0.0
2025_01_29,IS,long,1738181820,1738181825,21468.25,21468.25,0.0,z_15s_overshoot,1738181825,21468.25,oracle_never_fired,0.0,,0.0
2025_01_29,IS,long,1738181880,1738181940,21486.75,21498.25,23.0,z_se_retracement,1738181940,21498.25,oracle_never_fired,23.0,,0.0
2025_01_29,IS,long,1738182960,1738182965,21551.75,21551.75,0.0,z_15s_overshoot,1738182965,21551.75,oracle_never_fired,0.0,,0.0
2025_01_29,IS,long,1738183020,1738183050,21545.25,21545.25,0.0,z_15s_overshoot,1738183050,21545.25,oracle_never_fired,0.0,,0.0
2025_01_29,IS,long,1738183080,1738183260,21535.25,21534.0,-2.5,z_se_retracement,1738183215,21524.25,bayes_exit_p0.94_t5_cap0,-22.0,0.939,-19.5
2025_01_29,IS,long,1738184460,1738184465,21471.0,21471.0,0.0,z_15s_overshoot,1738184465,21471.0,oracle_never_fired,0.0,,0.0
2025_01_29,IS,long,1738184520,1738184580,21480.75,21461.25,-39.0,z_se_retracement,1738184580,21461.25,oracle_never_fired,-39.0,,0.0
2025_01_29,IS,long,1738191600,1738191605,21537.5,21537.5,0.0,z_15s_overshoot,1738191605,21537.5,oracle_never_fired,0.0,,0.0
2025_01_29,IS,long,1738191780,1738191785,21541.5,21541.5,0.0,z_15s_overshoot,1738191785,21541.5,oracle_never_fired,0.0,,0.0
2025_01_29,IS,long,1738191840,1738191900,21552.25,21553.5,2.5,z_se_retracement,1738191900,21553.5,oracle_never_fired,2.5,,0.0
2025_01_29,IS,short,1738192020,1738192025,21575.0,21575.0,0.0,z_15s_overshoot,1738192025,21575.0,oracle_never_fired,0.0,,0.0
2025_01_29,IS,short,1738192080,1738192200,21575.25,21564.25,22.0,z_se_retracement,1738192200,21564.25,oracle_never_fired,22.0,,0.0
2025_01_29,IS,long,1738193040,1738193055,21524.5,21524.5,0.0,z_15s_overshoot,1738193055,21524.5,oracle_never_fired,0.0,,0.0
2025_01_29,IS,short,1738194360,1738194420,21539.5,21540.75,-2.5,z_se_retracement,1738194420,21540.75,oracle_never_fired,-2.5,,0.0
2025_01_30,IS,long,1738196700,1738196715,21568.25,21568.25,0.0,z_15s_overshoot,1738196715,21568.25,oracle_never_fired,0.0,,0.0
2025_01_30,IS,long,1738196760,1738196820,21576.75,21577.0,0.5,z_se_retracement,1738196820,21577.0,oracle_never_fired,0.5,,0.0
2025_01_30,IS,short,1738198080,1738198095,21586.5,21586.5,0.0,z_15s_overshoot,1738198095,21586.5,oracle_never_fired,0.0,,0.0
2025_01_30,IS,short,1738198140,1738198200,21584.0,21582.75,2.5,z_se_retracement,1738198200,21582.75,oracle_never_fired,2.5,,0.0
2025_01_30,IS,long,1738198380,1738198410,21583.5,21583.5,0.0,z_15s_overshoot,1738198410,21583.5,oracle_never_fired,0.0,,0.0
2025_01_30,IS,long,1738198440,1738198560,21583.5,21584.75,2.5,z_se_retracement,1738198560,21584.75,oracle_never_fired,2.5,,0.0
2025_01_30,IS,long,1738199100,1738199105,21579.5,21579.5,0.0,z_15s_overshoot,1738199105,21579.5,oracle_never_fired,0.0,,0.0
2025_01_30,IS,long,1738199160,1738199225,21585.0,21591.25,12.5,z_se_retracement,1738199225,21591.25,oracle_never_fired,12.5,,0.0
2025_01_30,IS,short,1738200600,1738200660,21623.5,21629.25,-11.5,z_se_retracement,1738200660,21629.25,oracle_never_fired,-11.5,,0.0
2025_01_30,IS,short,1738200720,1738200725,21635.5,21635.5,0.0,z_15s_overshoot,1738200725,21635.5,oracle_never_fired,0.0,,0.0
2025_01_30,IS,short,1738200780,1738200900,21640.75,21644.25,-7.0,z_se_retracement,1738200900,21644.25,oracle_never_fired,-7.0,,0.0
2025_01_30,IS,short,1738205280,1738205400,21659.5,21660.5,-2.0,z_15s_overshoot,1738205400,21660.5,oracle_never_fired,-2.0,,0.0
2025_01_30,IS,long,1738210800,1738210930,21672.5,21675.25,5.5,z_se_retracement,1738210930,21675.25,oracle_never_fired,5.5,,0.0
2025_01_30,IS,short,1738215720,1738215840,21654.25,21659.5,-10.5,z_se_retracement,1738215840,21659.5,oracle_never_fired,-10.5,,0.0
2025_01_30,IS,long,1738216560,1738216575,21655.75,21655.75,0.0,z_15s_overshoot,1738216575,21655.75,oracle_never_fired,0.0,,0.0
2025_01_30,IS,long,1738216620,1738216680,21655.75,21660.75,10.0,z_se_retracement,1738216680,21660.75,oracle_never_fired,10.0,,0.0
2025_01_30,IS,long,1738216680,1738216740,21660.75,21659.5,-2.5,z_se_retracement,1738216740,21659.5,oracle_never_fired,-2.5,,0.0
2025_01_30,IS,short,1738229520,1738229525,21660.0,21660.0,0.0,z_15s_overshoot,1738229525,21660.0,oracle_never_fired,0.0,,0.0
2025_01_30,IS,short,1738232160,1738232170,21632.5,21632.5,0.0,z_15s_overshoot,1738232170,21632.5,oracle_never_fired,0.0,,0.0
2025_01_30,IS,short,1738234080,1738234085,21638.0,21638.0,0.0,z_15s_overshoot,1738234085,21638.0,oracle_never_fired,0.0,,0.0
2025_01_30,IS,short,1738234140,1738234200,21637.0,21630.25,13.5,z_se_retracement,1738234200,21630.25,oracle_never_fired,13.5,,0.0
2025_01_30,IS,short,1738235340,1738235345,21639.0,21639.0,0.0,z_15s_overshoot,1738235345,21639.0,oracle_never_fired,0.0,,0.0
2025_01_30,IS,short,1738236720,1738236780,21659.75,21660.5,-1.5,z_se_retracement,1738236780,21660.5,oracle_never_fired,-1.5,,0.0
2025_01_30,IS,short,1738237800,1738237860,21644.25,21643.25,2.0,z_se_retracement,1738237860,21643.25,oracle_never_fired,2.0,,0.0
2025_01_30,IS,short,1738239900,1738239960,21581.0,21588.25,-14.5,z_se_retracement,1738239960,21588.25,oracle_never_fired,-14.5,,0.0
2025_01_30,IS,short,1738239960,1738240020,21588.25,21590.5,-4.5,z_15s_overshoot,1738240020,21590.5,oracle_never_fired,-4.5,,0.0
2025_01_30,IS,short,1738240020,1738240025,21590.5,21590.5,0.0,z_15s_overshoot,1738240025,21590.5,oracle_never_fired,0.0,,0.0
2025_01_30,IS,short,1738240080,1738240140,21581.5,21587.75,-12.5,z_se_retracement,1738240140,21587.75,oracle_never_fired,-12.5,,0.0
2025_01_30,IS,long,1738242060,1738242065,21622.75,21622.75,0.0,z_15s_overshoot,1738242065,21622.75,oracle_never_fired,0.0,,0.0
2025_01_30,IS,long,1738242120,1738242240,21621.5,21627.25,11.5,z_se_retracement,1738242240,21627.25,oracle_never_fired,11.5,,0.0
2025_01_30,IS,long,1738242900,1738242960,21639.75,21646.75,14.0,z_15s_overshoot,1738242960,21646.75,oracle_never_fired,14.0,,0.0
2025_01_30,IS,long,1738242960,1738242965,21646.75,21646.75,0.0,z_15s_overshoot,1738242965,21646.75,oracle_never_fired,0.0,,0.0
2025_01_30,IS,long,1738243080,1738243085,21638.5,21638.5,0.0,z_15s_overshoot,1738243085,21638.5,oracle_never_fired,0.0,,0.0
2025_01_30,IS,long,1738243140,1738243320,21635.75,21631.5,-8.5,z_se_retracement,1738243320,21633.75,bayes_exit_p0.94_t5_cap0,-4.0,0.939,4.5
2025_01_30,IS,long,1738244160,1738244190,21622.75,21622.75,0.0,z_15s_overshoot,1738244190,21622.75,oracle_never_fired,0.0,,0.0
2025_01_30,IS,long,1738244220,1738244340,21620.5,21619.0,-3.0,z_se_retracement,1738244340,21619.0,oracle_never_fired,-3.0,,0.0
2025_01_30,IS,long,1738244340,1738244400,21619.0,21625.75,13.5,z_se_retracement,1738244400,21625.75,oracle_never_fired,13.5,,0.0
2025_01_30,IS,long,1738248900,1738249020,21719.5,21699.25,-40.5,z_se_retracement,1738249020,21699.25,oracle_never_fired,-40.5,,0.0
2025_01_30,IS,long,1738249080,1738249095,21665.5,21665.5,0.0,z_15s_overshoot,1738249095,21665.5,oracle_never_fired,0.0,,0.0
2025_01_30,IS,long,1738249140,1738249200,21672.5,21645.5,-54.0,z_se_retracement,1738249200,21645.5,oracle_never_fired,-54.0,,0.0
2025_01_30,IS,short,1738249800,1738249890,21605.5,21604.75,1.5,z_15s_overshoot,1738249890,21604.75,oracle_never_fired,1.5,,0.0
2025_01_30,IS,short,1738249920,1738249980,21590.0,21587.75,4.5,z_se_retracement,1738249980,21587.75,oracle_never_fired,4.5,,0.0
2025_01_30,IS,long,1738259100,1738259160,21533.0,21533.75,1.5,z_se_retracement,1738259160,21533.75,oracle_never_fired,1.5,,0.0
2025_01_30,IS,long,1738260900,1738261020,21555.0,21558.75,7.5,z_se_retracement,1738261020,21558.75,oracle_never_fired,7.5,,0.0
2025_01_30,IS,short,1738261380,1738261470,21563.25,21569.5,-12.5,z_15s_overshoot,1738261470,21569.5,oracle_never_fired,-12.5,,0.0
2025_01_30,IS,long,1738261680,1738261725,21544.5,21544.5,0.0,z_15s_overshoot,1738261725,21544.5,oracle_never_fired,0.0,,0.0
2025_01_30,IS,long,1738261800,1738261860,21559.25,21566.5,14.5,z_se_retracement,1738261860,21566.5,oracle_never_fired,14.5,,0.0
2025_01_30,IS,long,1738264800,1738264860,21616.0,21612.5,-7.0,z_se_retracement,1738264860,21612.5,oracle_never_fired,-7.0,,0.0
2025_01_30,IS,long,1738265220,1738265225,21609.5,21609.5,0.0,z_15s_overshoot,1738265225,21609.5,oracle_never_fired,0.0,,0.0
2025_01_30,IS,long,1738265520,1738265525,21604.75,21604.75,0.0,z_15s_overshoot,1738265525,21604.75,oracle_never_fired,0.0,,0.0
2025_01_30,IS,short,1738265760,1738265765,21609.5,21609.5,0.0,z_15s_overshoot,1738265765,21609.5,oracle_never_fired,0.0,,0.0
2025_01_30,IS,short,1738265820,1738265940,21614.5,21616.0,-3.0,z_se_retracement,1738265940,21616.0,oracle_never_fired,-3.0,,0.0
2025_01_30,IS,short,1738265940,1738266000,21616.0,21616.25,-0.5,z_15s_overshoot,1738266000,21616.25,oracle_never_fired,-0.5,,0.0
2025_01_30,IS,long,1738266360,1738266365,21617.0,21617.0,0.0,z_15s_overshoot,1738266365,21617.0,oracle_never_fired,0.0,,0.0
2025_01_30,IS,long,1738266960,1738266965,21657.25,21657.25,0.0,z_15s_overshoot,1738266965,21657.25,oracle_never_fired,0.0,,0.0
2025_01_30,IS,short,1738272420,1738272425,21632.25,21632.25,0.0,z_15s_overshoot,1738272425,21632.25,oracle_never_fired,0.0,,0.0
2025_01_30,IS,long,1738272780,1738272900,21619.5,21628.0,17.0,z_se_retracement,1738272900,21628.0,oracle_never_fired,17.0,,0.0
2025_01_30,IS,long,1738273260,1738273320,21618.5,21613.0,-11.0,z_se_retracement,1738273320,21613.0,oracle_never_fired,-11.0,,0.0
2025_01_30,IS,long,1738278540,1738278545,21714.75,21714.75,0.0,z_15s_overshoot,1738278545,21714.75,oracle_never_fired,0.0,,0.0
2025_01_30,IS,long,1738278600,1738278750,21709.75,21708.0,-3.5,z_15s_overshoot,1738278750,21708.0,oracle_never_fired,-3.5,,0.0
2025_01_30,IS,long,1738278780,1738278840,21705.75,21708.0,4.5,z_15s_overshoot,1738278840,21708.0,oracle_never_fired,4.5,,0.0
2025_01_30,IS,short,1738279440,1738279620,21692.0,21673.25,37.5,z_se_retracement,1738279620,21673.25,oracle_never_fired,37.5,,0.0
2025_01_30,IS,long,1738281180,1738281300,21674.75,21691.5,33.5,z_se_retracement,1738281300,21691.5,oracle_never_fired,33.5,,0.0
2025_01_31,IS,long,1738283160,1738283340,21699.25,21706.5,14.5,z_se_retracement,1738283340,21706.5,oracle_never_fired,14.5,,0.0
2025_01_31,IS,short,1738285980,1738285985,21703.25,21703.25,0.0,z_15s_overshoot,1738285985,21703.25,oracle_never_fired,0.0,,0.0
2025_01_31,IS,short,1738286040,1738286145,21704.0,21710.25,-12.5,z_15s_overshoot,1738286145,21710.25,oracle_never_fired,-12.5,,0.0
2025_01_31,IS,short,1738289700,1738289820,21762.0,21759.5,5.0,z_se_retracement,1738289820,21759.5,oracle_never_fired,5.0,,0.0
2025_01_31,IS,short,1738294800,1738294805,21736.0,21736.0,0.0,z_15s_overshoot,1738294805,21736.0,oracle_never_fired,0.0,,0.0
2025_01_31,IS,short,1738296360,1738296495,21739.0,21739.0,0.0,z_se_retracement,1738296495,21739.0,oracle_never_fired,0.0,,0.0
2025_01_31,IS,long,1738297260,1738297390,21740.25,21741.0,1.5,z_se_retracement,1738297390,21741.0,oracle_never_fired,1.5,,0.0
2025_01_31,IS,long,1738297740,1738297785,21734.5,21734.5,0.0,z_15s_overshoot,1738297785,21734.5,oracle_never_fired,0.0,,0.0
2025_01_31,IS,short,1738298280,1738298345,21731.5,21732.75,-2.5,z_se_retracement,1738298345,21732.75,oracle_never_fired,-2.5,,0.0
2025_01_31,IS,long,1738304040,1738304100,21744.5,21745.0,1.0,z_se_retracement,1738304100,21745.0,oracle_never_fired,1.0,,0.0
2025_01_31,IS,long,1738314780,1738314900,21780.75,21776.75,-8.0,z_15s_overshoot,1738314900,21776.75,oracle_never_fired,-8.0,,0.0
2025_01_31,IS,long,1738316160,1738316165,21792.5,21792.5,0.0,z_15s_overshoot,1738316165,21792.5,oracle_never_fired,0.0,,0.0
2025_01_31,IS,long,1738316220,1738316225,21786.5,21786.5,0.0,z_15s_overshoot,1738316225,21786.5,oracle_never_fired,0.0,,0.0
2025_01_31,IS,long,1738316280,1738316285,21793.0,21793.0,0.0,z_15s_overshoot,1738316285,21793.0,oracle_never_fired,0.0,,0.0
2025_01_31,IS,long,1738316580,1738316640,21785.25,21783.0,-4.5,z_se_retracement,1738316640,21783.0,oracle_never_fired,-4.5,,0.0
2025_01_31,IS,short,1738317000,1738317005,21779.75,21779.75,0.0,z_15s_overshoot,1738317005,21779.75,oracle_never_fired,0.0,,0.0
2025_01_31,IS,short,1738317240,1738317360,21783.25,21784.25,-2.0,z_se_retracement,1738317360,21784.25,oracle_never_fired,-2.0,,0.0
2025_01_31,IS,short,1738317780,1738317840,21781.25,21784.25,-6.0,z_se_retracement,1738317840,21784.25,oracle_never_fired,-6.0,,0.0
2025_01_31,IS,long,1738318020,1738318025,21782.0,21782.0,0.0,z_15s_overshoot,1738318025,21782.0,oracle_never_fired,0.0,,0.0
2025_01_31,IS,short,1738318260,1738318320,21781.25,21777.5,7.5,z_se_retracement,1738318320,21777.5,oracle_never_fired,7.5,,0.0
2025_01_31,IS,long,1738318320,1738318325,21777.5,21777.5,0.0,z_15s_overshoot,1738318325,21777.5,oracle_never_fired,0.0,,0.0
2025_01_31,IS,long,1738318380,1738318500,21774.5,21775.75,2.5,z_se_retracement,1738318500,21775.75,oracle_never_fired,2.5,,0.0
2025_01_31,IS,short,1738318680,1738318740,21778.5,21778.5,0.0,z_se_retracement,1738318740,21778.5,oracle_never_fired,0.0,,0.0
2025_01_31,IS,short,1738319040,1738319045,21786.0,21786.0,0.0,z_15s_overshoot,1738319045,21786.0,oracle_never_fired,0.0,,0.0
2025_01_31,IS,long,1738320660,1738320680,21777.75,21777.75,0.0,z_15s_overshoot,1738320680,21777.75,oracle_never_fired,0.0,,0.0
2025_01_31,IS,long,1738320780,1738320960,21776.75,21779.25,5.0,z_se_retracement,1738320935,21775.5,bayes_exit_p0.94_t5_cap0,-2.5,0.939,-7.5
2025_01_31,IS,short,1738324860,1738324865,21806.25,21806.25,0.0,z_15s_overshoot,1738324865,21806.25,oracle_never_fired,0.0,,0.0
2025_01_31,IS,long,1738325280,1738325340,21807.0,21807.25,0.5,z_se_retracement,1738325340,21807.25,oracle_never_fired,0.5,,0.0
2025_01_31,IS,long,1738325520,1738325625,21797.0,21793.0,-8.0,z_15s_overshoot,1738325625,21793.0,oracle_never_fired,-8.0,,0.0
2025_01_31,IS,long,1738325640,1738325700,21797.75,21802.25,9.0,z_se_retracement,1738325700,21802.25,oracle_never_fired,9.0,,0.0
2025_01_31,IS,short,1738326840,1738326845,21792.0,21792.0,0.0,z_15s_overshoot,1738326845,21792.0,oracle_never_fired,0.0,,0.0
2025_01_31,IS,short,1738326900,1738326960,21789.0,21790.0,-2.0,z_se_retracement,1738326960,21790.0,oracle_never_fired,-2.0,,0.0
2025_01_31,IS,long,1738327740,1738327800,21794.75,21792.5,-4.5,z_se_retracement,1738327800,21792.5,oracle_never_fired,-4.5,,0.0
2025_01_31,IS,long,1738327920,1738327925,21794.5,21794.5,0.0,z_15s_overshoot,1738327925,21794.5,oracle_never_fired,0.0,,0.0
2025_01_31,IS,long,1738328160,1738328190,21787.25,21787.25,0.0,z_15s_overshoot,1738328190,21787.25,oracle_never_fired,0.0,,0.0
2025_01_31,IS,long,1738328220,1738328225,21788.25,21788.25,0.0,z_15s_overshoot,1738328225,21788.25,oracle_never_fired,0.0,,0.0
2025_01_31,IS,long,1738328340,1738328385,21782.75,21782.75,0.0,z_15s_overshoot,1738328385,21782.75,oracle_never_fired,0.0,,0.0
2025_01_31,IS,short,1738328700,1738328705,21783.25,21783.25,0.0,z_15s_overshoot,1738328705,21783.25,oracle_never_fired,0.0,,0.0
2025_01_31,IS,short,1738328760,1738328880,21783.25,21787.25,-8.0,z_se_retracement,1738328880,21787.25,oracle_never_fired,-8.0,,0.0
2025_01_31,IS,short,1738328880,1738328940,21787.25,21786.75,1.0,z_15s_overshoot,1738328940,21786.75,oracle_never_fired,1.0,,0.0
2025_01_31,IS,short,1738328940,1738328945,21786.75,21786.75,0.0,z_15s_overshoot,1738328945,21786.75,oracle_never_fired,0.0,,0.0
2025_01_31,IS,long,1738329300,1738329315,21781.0,21781.0,0.0,z_15s_overshoot,1738329315,21781.0,oracle_never_fired,0.0,,0.0
2025_01_31,IS,long,1738329360,1738329420,21786.0,21788.75,5.5,z_se_retracement,1738329420,21788.75,oracle_never_fired,5.5,,0.0
2025_01_31,IS,long,1738330080,1738330095,21788.5,21788.5,0.0,z_15s_overshoot,1738330095,21788.5,oracle_never_fired,0.0,,0.0
2025_01_31,IS,long,1738330140,1738330155,21788.0,21788.0,0.0,z_15s_overshoot,1738330155,21788.0,oracle_never_fired,0.0,,0.0
2025_01_31,IS,short,1738330740,1738330745,21783.25,21783.25,0.0,z_15s_overshoot,1738330745,21783.25,oracle_never_fired,0.0,,0.0
2025_01_31,IS,short,1738332600,1738332660,21762.75,21768.0,-10.5,z_se_retracement,1738332660,21768.0,oracle_never_fired,-10.5,,0.0
2025_01_31,IS,short,1738332720,1738332725,21768.75,21768.75,0.0,z_15s_overshoot,1738332725,21768.75,oracle_never_fired,0.0,,0.0
2025_01_31,IS,short,1738332780,1738332840,21762.25,21761.5,1.5,z_se_retracement,1738332840,21761.5,oracle_never_fired,1.5,,0.0
2025_01_31,IS,long,1738338120,1738338240,21909.0,21908.25,-1.5,z_se_retracement,1738338240,21908.25,oracle_never_fired,-1.5,,0.0
2025_01_31,IS,long,1738338240,1738338315,21908.25,21909.0,1.5,z_15s_overshoot,1738338315,21909.0,oracle_never_fired,1.5,,0.0
2025_01_31,IS,short,1738339020,1738339140,21953.0,21937.25,31.5,z_se_retracement,1738339140,21937.25,oracle_never_fired,31.5,,0.0
2025_01_31,IS,long,1738350360,1738350375,21698.5,21698.5,0.0,z_15s_overshoot,1738350375,21698.5,oracle_never_fired,0.0,,0.0
2025_01_31,IS,long,1738350420,1738350540,21688.5,21695.0,13.0,z_se_retracement,1738350540,21695.0,oracle_never_fired,13.0,,0.0
2025_01_31,IS,long,1738352280,1738352340,21672.25,21659.5,-25.5,z_se_retracement,1738352340,21659.5,oracle_never_fired,-25.5,,0.0
2025_01_31,IS,short,1738355640,1738355700,21576.25,21573.25,6.0,z_se_retracement,1738355700,21573.25,oracle_never_fired,6.0,,0.0
2025_01_31,IS,short,1738356420,1738356425,21593.25,21593.25,0.0,z_15s_overshoot,1738356425,21593.25,oracle_never_fired,0.0,,0.0
2025_01_31,IS,short,1738356480,1738356600,21609.25,21631.25,-44.0,z_se_retracement,1738356600,21631.25,oracle_never_fired,-44.0,,0.0
2025_01_31,IS,short,1738356660,1738356665,21616.25,21616.25,0.0,z_15s_overshoot,1738356665,21616.25,oracle_never_fired,0.0,,0.0
2025_02_03,IS,long,1738585860,1738585875,21192.75,21192.75,0.0,z_15s_overshoot,1738585875,21192.75,oracle_never_fired,0.0,,0.0
2025_02_03,IS,long,1738585920,1738585980,21195.75,21196.5,1.5,z_se_retracement,1738585980,21196.5,oracle_never_fired,1.5,,0.0
2025_02_03,IS,short,1738586520,1738586525,21180.0,21180.0,0.0,z_15s_overshoot,1738586525,21180.0,oracle_never_fired,0.0,,0.0
2025_02_03,IS,long,1738591440,1738591500,21203.0,21202.75,-0.5,z_se_retracement,1738591500,21202.75,oracle_never_fired,-0.5,,0.0
2025_02_03,IS,long,1738592760,1738592880,21188.75,21201.5,25.5,z_se_retracement,1738592880,21201.5,oracle_never_fired,25.5,,0.0
2025_02_03,IS,short,1738594620,1738594680,21206.0,21229.0,-46.0,z_se_retracement,1738594680,21229.0,oracle_never_fired,-46.0,,0.0
2025_02_03,IS,short,1738594740,1738594800,21215.25,21202.0,26.5,z_se_retracement,1738594800,21202.0,oracle_never_fired,26.5,,0.0
2025_02_04,IS,long,1738640520,1738640525,21435.25,21435.25,0.0,z_15s_overshoot,1738640525,21435.25,oracle_never_fired,0.0,,0.0
2025_02_04,IS,short,1738650360,1738650480,21369.25,21357.0,24.5,z_se_retracement,1738650480,21357.0,oracle_never_fired,24.5,,0.0
2025_02_04,IS,long,1738650660,1738650665,21340.75,21340.75,0.0,z_15s_overshoot,1738650665,21340.75,oracle_never_fired,0.0,,0.0
2025_02_04,IS,long,1738650720,1738650780,21344.75,21353.75,18.0,z_se_retracement,1738650780,21353.75,oracle_never_fired,18.0,,0.0
2025_02_04,IS,long,1738651080,1738651085,21337.25,21337.25,0.0,z_15s_overshoot,1738651085,21337.25,oracle_never_fired,0.0,,0.0
2025_02_04,IS,long,1738653660,1738653665,21405.75,21405.75,0.0,z_15s_overshoot,1738653665,21405.75,oracle_never_fired,0.0,,0.0
2025_02_04,IS,short,1738656840,1738656855,21378.25,21378.25,0.0,z_15s_overshoot,1738656855,21378.25,oracle_never_fired,0.0,,0.0
2025_02_04,IS,short,1738658340,1738658345,21352.75,21352.75,0.0,z_15s_overshoot,1738658345,21352.75,oracle_never_fired,0.0,,0.0
2025_02_04,IS,long,1738662120,1738662180,21359.75,21360.75,2.0,z_se_retracement,1738662180,21360.75,oracle_never_fired,2.0,,0.0
2025_02_04,IS,short,1738664040,1738664160,21389.75,21390.0,-0.5,z_se_retracement,1738664160,21390.0,oracle_never_fired,-0.5,,0.0
2025_02_04,IS,short,1738667340,1738667400,21424.25,21414.0,20.5,z_15s_overshoot,1738667400,21414.0,oracle_never_fired,20.5,,0.0
2025_02_04,IS,short,1738668240,1738668245,21395.75,21395.75,0.0,z_15s_overshoot,1738668245,21395.75,oracle_never_fired,0.0,,0.0
2025_02_04,IS,long,1738668960,1738669035,21411.25,21411.25,0.0,z_15s_overshoot,1738669035,21411.25,oracle_never_fired,0.0,,0.0
2025_02_04,IS,long,1738669140,1738669200,21407.25,21413.25,12.0,z_se_retracement,1738669200,21413.25,oracle_never_fired,12.0,,0.0
2025_02_04,IS,long,1738669860,1738669865,21410.5,21410.5,0.0,z_15s_overshoot,1738669865,21410.5,oracle_never_fired,0.0,,0.0
2025_02_04,IS,long,1738669980,1738670040,21406.0,21405.25,-1.5,z_se_retracement,1738670040,21405.25,oracle_never_fired,-1.5,,0.0
2025_02_04,IS,long,1738675380,1738675425,21461.5,21461.5,0.0,z_15s_overshoot,1738675425,21461.5,oracle_never_fired,0.0,,0.0
2025_02_04,IS,long,1738675440,1738675500,21465.5,21463.75,-3.5,z_se_retracement,1738675500,21463.75,oracle_never_fired,-3.5,,0.0
2025_02_04,IS,long,1738678320,1738678325,21447.0,21447.0,0.0,z_15s_overshoot,1738678325,21447.0,oracle_never_fired,0.0,,0.0
2025_02_04,IS,long,1738678440,1738678470,21429.5,21429.5,0.0,z_15s_overshoot,1738678470,21429.5,oracle_never_fired,0.0,,0.0
2025_02_04,IS,short,1738679580,1738679585,21449.0,21449.0,0.0,z_15s_overshoot,1738679585,21449.0,oracle_never_fired,0.0,,0.0
2025_02_04,IS,short,1738679760,1738679765,21467.75,21467.75,0.0,z_15s_overshoot,1738679765,21467.75,oracle_never_fired,0.0,,0.0
2025_02_04,IS,short,1738679940,1738679945,21507.0,21507.0,0.0,z_15s_overshoot,1738679945,21507.0,oracle_never_fired,0.0,,0.0
2025_02_04,IS,short,1738683240,1738683300,21644.25,21645.75,-3.0,z_se_retracement,1738683300,21645.75,oracle_never_fired,-3.0,,0.0
