**DEPRECATED — LOOKAHEAD ARTIFACT, DO NOT QUOTE**

side,entry_ts,entry_utc,entry_price,exit_ts,exit_utc,exit_price,exit_reason,duration_min,realized_pnl_dollars,peak_pnl_ticks,worst_pnl_ticks,entry_pos_in_band,entry_z_1h_high,entry_z_15m_crm,entry_slope_15s,entry_slope_15m,entry_sig_above_1h_low
LONG,1769127180,2026-01-23 00:13:00,25628.0,1769134380,2026-01-23 02:13:00,25686.25,time_stop,120.0,116.5,236.0,-22.0,0.032,-2.055,-0.08,0.782,-0.125,0.053
SHORT,1769145780,2026-01-23 05:23:00,25705.0,1769148240,2026-01-23 06:04:00,25725.75,hard_stop,41.0,-41.5,24.0,-83.0,1.308,0.53,1.008,0.274,0.11,2.026
LONG,1769159100,2026-01-23 09:05:00,25627.0,1769159520,2026-01-23 09:12:00,25608.0,hard_stop,7.0,-38.0,0.0,-76.0,-0.551,-2.107,-1.231,0.914,-0.625,-0.562
LONG,1769162160,2026-01-23 09:56:00,25564.25,1769169360,2026-01-23 11:56:00,25615.5,time_stop,120.0,102.5,368.0,-45.0,-1.61,-4.195,-1.533,0.494,-0.847,-1.642
LONG,1769172360,2026-01-23 12:46:00,25619.75,1769174400,2026-01-23 13:20:00,25603.0,hard_stop,34.0,-33.5,62.0,-67.0,-0.455,-1.359,0.687,1.32,0.35,-0.372
LONG,1769177340,2026-01-23 14:09:00,25579.0,1769177580,2026-01-23 14:13:00,25563.5,hard_stop,4.0,-31.0,0.0,-62.0,-0.925,-1.988,-1.417,0.414,-0.012,-0.745
SHORT,1769184600,2026-01-23 16:10:00,25828.0,1769190360,2026-01-23 17:46:00,25715.5,crossed_15m_mean,96.0,225.0,450.0,-5.0,2.949,2.215,1.968,-0.074,1.1,3.171
LONG,1769382900,2026-01-25 23:15:00,25497.0,1769390100,2026-01-26 01:15:00,25616.5,time_stop,120.0,239.0,566.0,-1.0,-1.82,-2.613,-2.996,3.835,-1.378,-2.064
LONG,1769397360,2026-01-26 03:16:00,25644.25,1769397660,2026-01-26 03:21:00,25626.25,hard_stop,5.0,-36.0,0.0,-72.0,0.188,-1.006,0.684,1.551,0.369,0.188
LONG,1769401320,2026-01-26 04:22:00,25639.5,1769408520,2026-01-26 06:22:00,25694.75,time_stop,120.0,110.5,226.0,-49.0,0.028,-1.034,0.069,0.435,0.119,0.027
LONG,1769421660,2026-01-26 10:01:00,25623.75,1769428860,2026-01-26 12:01:00,25685.25,time_stop,120.0,123.0,246.0,-20.0,0.146,-1.196,-1.795,0.698,-0.281,0.142
SHORT,1769436000,2026-01-26 14:00:00,25721.5,1769436480,2026-01-26 14:08:00,25736.5,hard_stop,8.0,-30.0,0.0,-60.0,1.277,0.883,1.824,2.0,0.361,2.106
SHORT,1769439060,2026-01-26 14:51:00,25814.0,1769439180,2026-01-26 14:53:00,25839.5,hard_stop,2.0,-51.0,0.0,-102.0,3.11,3.943,2.591,3.059,0.906,5.127
SHORT,1769441160,2026-01-26 15:26:00,25861.75,1769442660,2026-01-26 15:51:00,25881.5,hard_stop,25.0,-39.5,95.0,-79.0,3.603,2.828,2.049,5.191,0.733,6.17
SHORT,1769444460,2026-01-26 16:21:00,25878.25,1769444820,2026-01-26 16:27:00,25901.25,hard_stop,6.0,-46.0,0.0,-92.0,3.059,2.011,1.137,-1.57,1.024,3.685
SHORT,1769446800,2026-01-26 17:00:00,25907.75,1769447040,2026-01-26 17:04:00,25925.5,hard_stop,4.0,-35.5,0.0,-71.0,3.112,1.737,1.077,0.743,1.054,2.9
SHORT,1769448840,2026-01-26 17:34:00,25906.5,1769452260,2026-01-26 18:31:00,25925.0,hard_stop,57.0,-37.0,112.0,-74.0,3.176,1.723,0.934,-0.904,0.908,2.96
SHORT,1769482800,2026-01-27 03:00:00,25969.75,1769486940,2026-01-27 04:09:00,25990.75,hard_stop,69.0,-42.0,24.0,-84.0,1.92,1.855,1.662,0.824,0.45,2.122
SHORT,1769490000,2026-01-27 05:00:00,25987.75,1769493060,2026-01-27 05:51:00,26003.75,hard_stop,51.0,-32.0,59.0,-64.0,2.356,1.497,1.03,0.084,0.372,2.322
SHORT,1769494860,2026-01-27 06:21:00,26017.5,1769501580,2026-01-27 08:13:00,25987.75,crossed_15m_mean,112.0,59.5,119.0,-28.0,2.996,1.798,1.997,-0.265,0.281,2.48
SHORT,1769528880,2026-01-27 15:48:00,26089.75,1769536080,2026-01-27 17:48:00,26075.25,time_stop,120.0,29.0,142.0,-53.0,2.628,3.293,1.945,1.67,0.45,5.391
SHORT,1769538420,2026-01-27 18:27:00,26075.5,1769540160,2026-01-27 18:56:00,26093.75,hard_stop,29.0,-36.5,0.0,-73.0,1.726,0.854,-0.13,1.116,0.047,2.1
SHORT,1769541960,2026-01-27 19:26:00,26089.5,1769544780,2026-01-27 20:13:00,26109.5,hard_stop,47.0,-40.0,39.0,-80.0,1.792,1.002,1.072,0.772,-0.064,2.192
SHORT,1769557020,2026-01-27 23:37:00,26134.0,1769558880,2026-01-28 00:08:00,26149.25,hard_stop,31.0,-30.5,6.0,-61.0,2.155,1.514,1.489,0.379,0.239,2.368
SHORT,1769561280,2026-01-28 00:48:00,26199.25,1769562060,2026-01-28 01:01:00,26216.75,hard_stop,13.0,-35.0,11.0,-70.0,3.141,2.94,1.808,1.438,0.643,3.223
SHORT,1769563980,2026-01-28 01:33:00,26218.75,1769571060,2026-01-28 03:31:00,26200.0,crossed_15m_mean,118.0,37.5,81.0,-10.0,3.198,2.392,1.324,0.211,0.715,3.041
SHORT,1769583060,2026-01-28 06:51:00,26320.5,1769590140,2026-01-28 08:49:00,26279.25,crossed_15m_mean,118.0,82.5,165.0,-39.0,4.593,2.461,1.905,-2.485,0.675,2.582
LONG,1769613840,2026-01-28 15:24:00,26237.0,1769614020,2026-01-28 15:27:00,26220.75,hard_stop,3.0,-32.5,0.0,-65.0,-0.14,-1.412,-1.37,0.759,-0.431,-0.213
LONG,1769619840,2026-01-28 17:04:00,26133.25,1769621220,2026-01-28 17:27:00,26117.25,hard_stop,23.0,-32.0,112.0,-64.0,-1.725,-3.909,-1.301,0.622,-0.871,-1.952
LONG,1769623980,2026-01-28 18:13:00,26155.25,1769626920,2026-01-28 19:02:00,26127.5,hard_stop,49.0,-55.5,108.0,-111.0,-1.22,-2.435,-0.177,0.836,-0.624,-1.196
LONG,1769633640,2026-01-28 20:54:00,26171.75,1769633940,2026-01-28 20:59:00,26150.5,hard_stop,5.0,-42.5,29.0,-85.0,-0.469,-1.549,0.781,0.486,0.146,-0.42
LONG,1769645640,2026-01-29 00:14:00,26145.25,1769649660,2026-01-29 01:21:00,26126.0,hard_stop,67.0,-38.5,102.0,-77.0,-0.012,-1.884,-1.272,0.99,0.051,-0.014
LONG,1769653440,2026-01-29 02:24:00,26163.25,1769654940,2026-01-29 02:49:00,26148.0,hard_stop,25.0,-30.5,41.0,-61.0,0.133,-1.205,0.407,0.541,-0.16,0.209
SHORT,1769665680,2026-01-29 05:48:00,26241.25,1769666940,2026-01-29 06:09:00,26257.75,hard_stop,21.0,-33.0,48.0,-66.0,1.414,0.745,1.383,0.731,0.488,2.68
SHORT,1769668740,2026-01-29 06:39:00,26251.75,1769672100,2026-01-29 07:35:00,26269.25,hard_stop,56.0,-35.0,74.0,-70.0,1.462,0.862,1.17,-0.211,0.4,2.31
LONG,1769693340,2026-01-29 13:29:00,26175.0,1769695440,2026-01-29 14:04:00,26157.5,hard_stop,35.0,-35.0,104.0,-70.0,-0.242,-1.501,-1.091,0.576,-0.164,-0.267
LONG,1769700300,2026-01-29 15:25:00,25802.75,1769700420,2026-01-29 15:27:00,25762.25,hard_stop,2.0,-81.0,0.0,-162.0,-5.207,-13.722,-1.831,1.76,-2.728,-3.675
LONG,1769702700,2026-01-29 16:05:00,25574.5,1769702820,2026-01-29 16:07:00,25542.0,hard_stop,2.0,-65.0,0.0,-130.0,-5.641,-5.7,-1.584,0.936,-3.329,-2.599
LONG,1769704920,2026-01-29 16:42:00,25717.5,1769705820,2026-01-29 16:57:00,25697.0,hard_stop,15.0,-41.0,73.0,-82.0,-4.34,-4.418,-0.657,0.974,-2.724,-1.999
LONG,1769709900,2026-01-29 18:05:00,25833.5,1769710080,2026-01-29 18:08:00,25816.0,hard_stop,3.0,-35.0,26.0,-70.0,-1.906,-1.59,1.397,0.94,-0.575,-0.828
LONG,1769713740,2026-01-29 19:09:00,25865.5,1769715240,2026-01-29 19:34:00,25845.5,hard_stop,25.0,-40.0,90.0,-80.0,-0.905,-1.21,1.099,0.58,1.446,-0.419
LONG,1769717460,2026-01-29 20:11:00,25870.25,1769718540,2026-01-29 20:29:00,25853.25,hard_stop,18.0,-34.0,26.0,-68.0,-0.541,-1.025,0.86,1.448,0.762,-0.264
LONG,1769738220,2026-01-30 01:57:00,25845.0,1769738700,2026-01-30 02:05:00,25827.0,hard_stop,8.0,-36.0,49.0,-72.0,0.077,-1.004,-1.753,3.701,-0.89,0.061
LONG,1769740800,2026-01-30 02:40:00,25783.75,1769748000,2026-01-30 04:40:00,25888.0,time_stop,120.0,208.5,448.0,0.0,-0.197,-1.404,-1.555,1.259,-1.054,-0.188
LONG,1769755140,2026-01-30 06:39:00,25805.5,1769755440,2026-01-30 06:44:00,25789.0,hard_stop,5.0,-33.0,11.0,-66.0,-0.283,-1.988,-1.535,1.106,-0.365,-0.446
LONG,1769762760,2026-01-30 08:46:00,25726.75,1769764560,2026-01-30 09:16:00,25708.75,hard_stop,30.0,-36.0,230.0,-72.0,-1.006,-2.551,-1.059,0.681,-0.662,-1.401
LONG,1769767140,2026-01-30 09:59:00,25696.5,1769774340,2026-01-30 11:59:00,25870.75,time_stop,120.0,348.5,731.0,0.0,-1.086,-2.542,-1.585,1.562,-0.457,-1.355
SHORT,1769786520,2026-01-30 15:22:00,25875.75,1769786760,2026-01-30 15:26:00,25826.0,crossed_15m_mean,4.0,99.5,199.0,0.0,1.403,0.331,1.119,1.039,0.143,2.038
LONG,1769794560,2026-01-30 17:36:00,25739.5,1769794920,2026-01-30 17:42:00,25722.5,hard_stop,6.0,-34.0,62.0,-68.0,0.078,-2.161,-1.421,0.438,-0.289,0.151
LONG,1769801220,2026-01-30 19:27:00,25750.25,1769801340,2026-01-30 19:29:00,25716.5,hard_stop,2.0,-67.5,38.0,-135.0,0.196,-1.545,0.343,0.414,-0.489,0.34
LONG,1769807940,2026-01-30 21:19:00,25648.75,1769809260,2026-01-30 21:41:00,25633.75,hard_stop,22.0,-30.0,100.0,-60.0,-0.42,-2.689,-0.436,0.499,-0.133,-0.645
LONG,1769988780,2026-02-01 23:33:00,25486.75,1769995860,2026-02-02 01:31:00,25461.25,hard_stop,118.0,-51.0,622.0,-102.0,-2.101,-4.35,-1.47,1.303,-1.565,-3.051
LONG,1769998020,2026-02-02 02:07:00,25434.0,1769998200,2026-02-02 02:10:00,25401.75,hard_stop,3.0,-64.5,8.0,-129.0,-1.184,-2.824,-1.157,0.726,-1.286,-1.231
LONG,1770000120,2026-02-02 02:42:00,25435.75,1770000300,2026-02-02 02:45:00,25404.25,hard_stop,3.0,-63.0,0.0,-126.0,-1.261,-2.809,-1.046,0.505,-0.078,-1.311
LONG,1770006840,2026-02-02 04:34:00,25331.0,1770008880,2026-02-02 05:08:00,25313.75,hard_stop,34.0,-34.5,161.0,-69.0,-1.479,-2.221,-0.427,0.622,-1.204,-1.346
LONG,1770013740,2026-02-02 06:29:00,25246.75,1770013920,2026-02-02 06:32:00,25222.75,hard_stop,3.0,-48.0,0.0,-96.0,-1.542,-2.092,-0.944,1.284,-0.746,-1.367
LONG,1770017100,2026-02-02 07:25:00,25292.5,1770024300,2026-02-02 09:25:00,25441.25,time_stop,120.0,297.5,645.0,-57.0,-0.813,-1.461,0.36,0.685,0.133,-0.709
SHORT,1770035820,2026-02-02 12:37:00,25506.0,1770036240,2026-02-02 12:44:00,25521.5,hard_stop,7.0,-31.0,0.0,-62.0,1.565,0.561,1.982,0.945,0.394,2.037
SHORT,1770046200,2026-02-02 15:30:00,25852.0,1770046260,2026-02-02 15:31:00,25875.5,hard_stop,1.0,-47.0,0.0,-94.0,4.635,2.953,1.616,0.775,1.978,4.969
SHORT,1770048060,2026-02-02 16:01:00,25831.75,1770048540,2026-02-02 16:09:00,25847.75,hard_stop,8.0,-32.0,82.0,-64.0,3.668,1.791,0.979,-2.907,1.956,2.999
SHORT,1770052500,2026-02-02 17:15:00,25901.25,1770052740,2026-02-02 17:19:00,25917.75,hard_stop,4.0,-33.0,2.0,-66.0,4.145,1.674,0.737,0.472,2.028,2.641
SHORT,1770054720,2026-02-02 17:52:00,25920.75,1770058620,2026-02-02 18:57:00,25941.0,hard_stop,65.0,-40.5,84.0,-81.0,4.114,1.765,1.14,-0.215,1.079,2.621
SHORT,1770094800,2026-02-03 05:00:00,25979.75,1770097740,2026-02-03 05:49:00,25996.0,hard_stop,49.0,-32.5,96.0,-65.0,1.435,0.858,1.447,0.036,0.107,2.02
SHORT,1770100260,2026-02-03 06:31:00,25994.0,1770104580,2026-02-03 07:43:00,26010.0,hard_stop,72.0,-32.0,60.0,-64.0,1.508,1.078,1.591,-0.73,0.262,2.115
LONG,1770119040,2026-02-03 11:44:00,25952.75,1770120060,2026-02-03 12:01:00,25931.75,hard_stop,17.0,-42.0,31.0,-84.0,0.152,-1.947,-1.131,0.42,-0.315,0.25
LONG,1770133500,2026-02-03 15:45:00,25511.25,1770136380,2026-02-03 16:33:00,25496.0,hard_stop,48.0,-30.5,444.0,-61.0,-5.23,-24.005,-1.539,0.921,-2.554,-3.969
LONG,1770139560,2026-02-03 17:26:00,25446.75,1770139680,2026-02-03 17:28:00,25428.75,hard_stop,2.0,-36.0,0.0,-72.0,-4.288,-3.422,-1.002,1.145,-2.983,-1.998
LONG,1770146040,2026-02-03 19:14:00,25323.0,1770146700,2026-02-03 19:25:00,25283.25,hard_stop,11.0,-79.5,132.0,-159.0,-4.108,-2.293,-0.835,1.884,-2.062,-1.669
LONG,1770148680,2026-02-03 19:58:00,25319.25,1770148860,2026-02-03 20:01:00,25293.25,hard_stop,3.0,-52.0,0.0,-104.0,-3.917,-2.31,-0.386,2.092,-1.304,-1.592
LONG,1770154200,2026-02-03 21:30:00,25413.5,1770159600,2026-02-03 23:00:00,25383.5,hard_stop,90.0,-60.0,32.0,-120.0,-1.445,-1.249,1.047,0.916,0.522,-0.618
LONG,1770162540,2026-02-03 23:49:00,25414.25,1770163260,2026-02-04 00:01:00,25394.75,hard_stop,12.0,-39.0,74.0,-78.0,-1.217,-1.094,0.434,0.717,0.731,-0.559
SHORT,1770191160,2026-02-04 07:46:00,25501.75,1770193440,2026-02-04 08:24:00,25439.75,crossed_15m_mean,38.0,124.0,248.0,-37.0,1.658,1.658,1.575,1.765,0.362,2.061
LONG,1770212640,2026-02-04 13:44:00,25393.0,1770212700,2026-02-04 13:45:00,25374.75,hard_stop,1.0,-36.5,0.0,-73.0,-0.204,-3.27,-1.508,0.745,-0.279,-0.455
LONG,1770214620,2026-02-04 14:17:00,25338.5,1770215400,2026-02-04 14:30:00,25309.75,hard_stop,13.0,-57.5,188.0,-115.0,-0.855,-4.519,-1.867,0.565,-0.532,-1.643
LONG,1770224280,2026-02-04 16:58:00,25023.0,1770225000,2026-02-04 17:10:00,24996.25,hard_stop,12.0,-53.5,87.0,-107.0,-4.187,-7.275,-1.659,1.439,-2.301,-3.442
LONG,1770227820,2026-02-04 17:57:00,24869.25,1770228000,2026-02-04 18:00:00,24852.25,hard_stop,3.0,-34.0,20.0,-68.0,-4.488,-5.594,-1.662,1.361,-2.682,-2.916
LONG,1770230700,2026-02-04 18:45:00,24873.25,1770231000,2026-02-04 18:50:00,24839.0,hard_stop,5.0,-68.5,53.0,-137.0,-2.945,-3.581,-0.933,1.58,-1.796,-1.67
LONG,1770233220,2026-02-04 19:27:00,24946.5,1770238980,2026-02-04 21:03:00,24889.75,hard_stop,96.0,-113.5,655.0,-227.0,-2.251,-2.144,0.057,0.593,-1.144,-1.199
LONG,1770248400,2026-02-04 23:40:00,25072.75,1770249360,2026-02-04 23:56:00,25043.25,hard_stop,16.0,-59.0,93.0,-118.0,-0.011,-1.03,0.088,0.542,0.732,-0.008
LONG,1770261060,2026-02-05 03:11:00,25002.25,1770261360,2026-02-05 03:16:00,24984.0,hard_stop,5.0,-36.5,30.0,-73.0,0.111,-1.402,-1.516,0.512,-0.592,0.163
LONG,1770263160,2026-02-05 03:46:00,24981.75,1770263400,2026-02-05 03:50:00,24955.25,hard_stop,4.0,-53.0,0.0,-106.0,0.109,-1.59,-1.271,0.75,-0.708,0.16
LONG,1770265980,2026-02-05 04:33:00,24973.75,1770273180,2026-02-05 06:33:00,25035.25,time_stop,120.0,123.0,286.0,-20.0,0.001,-1.784,-0.705,0.954,-0.982,0.002
LONG,1770283200,2026-02-05 09:20:00,25019.0,1770290400,2026-02-05 11:20:00,25046.0,time_stop,120.0,54.0,296.0,-24.0,0.133,-1.709,-1.136,0.5,-0.144,0.257
LONG,1770298440,2026-02-05 13:34:00,24843.25,1770298740,2026-02-05 13:39:00,24816.75,hard_stop,5.0,-53.0,42.0,-106.0,-1.347,-5.68,-0.857,0.629,-1.626,-1.679
LONG,1770302220,2026-02-05 14:37:00,24850.25,1770303300,2026-02-05 14:55:00,24831.25,hard_stop,18.0,-38.0,328.0,-76.0,-1.458,-3.055,-0.061,1.28,-1.394,-1.732
LONG,1770307260,2026-02-05 16:01:00,24640.25,1770307380,2026-02-05 16:03:00,24600.75,hard_stop,2.0,-79.0,0.0,-158.0,-1.882,-3.929,-0.929,0.974,-0.883,-1.633
LONG,1770312300,2026-02-05 17:25:00,24847.0,1770312660,2026-02-05 17:31:00,24810.5,hard_stop,6.0,-73.0,31.0,-146.0,-0.507,-1.502,1.108,0.869,0.049,-0.425
LONG,1770321660,2026-02-05 20:01:00,24729.5,1770322500,2026-02-05 20:15:00,24709.0,hard_stop,14.0,-41.0,297.0,-82.0,-0.397,-1.879,-0.62,0.75,-0.647,-0.414
LONG,1770326160,2026-02-05 21:16:00,24591.75,1770326340,2026-02-05 21:19:00,24541.0,hard_stop,3.0,-101.5,0.0,-203.0,-0.608,-2.925,-1.708,1.134,-0.929,-0.693
LONG,1770332820,2026-02-05 23:07:00,24466.5,1770333000,2026-02-05 23:10:00,24439.5,hard_stop,3.0,-54.0,0.0,-108.0,-1.155,-3.588,-1.469,0.619,-1.526,-1.371
LONG,1770339540,2026-02-06 00:59:00,24400.25,1770340440,2026-02-06 01:14:00,24377.75,hard_stop,15.0,-45.0,125.0,-90.0,-1.135,-2.855,-0.321,0.735,-1.336,-1.408
LONG,1770345300,2026-02-06 02:35:00,24569.5,1770345600,2026-02-06 02:40:00,24546.25,hard_stop,5.0,-46.5,19.0,-93.0,0.04,-1.004,1.695,0.622,0.733,0.049
LONG,1770347400,2026-02-06 03:10:00,24535.0,1770348120,2026-02-06 03:22:00,24516.25,hard_stop,12.0,-37.5,19.0,-75.0,0.167,-1.05,0.907,1.175,1.107,0.222
LONG,1770350040,2026-02-06 03:54:00,24531.5,1770350400,2026-02-06 04:00:00,24515.5,hard_stop,6.0,-32.0,0.0,-64.0,-0.009,-1.069,0.586,1.426,0.606,-0.013
SHORT,1770372060,2026-02-06 10:01:00,24736.5,1770374400,2026-02-06 10:40:00,24757.0,hard_stop,39.0,-41.0,93.0,-82.0,2.147,1.597,1.392,-0.234,1.129,3.135
SHORT,1770378360,2026-02-06 11:46:00,24838.5,1770378960,2026-02-06 11:56:00,24859.75,hard_stop,10.0,-42.5,36.0,-85.0,3.014,2.247,1.234,2.246,1.536,3.05
SHORT,1770380760,2026-02-06 12:26:00,24799.5,1770381120,2026-02-06 12:32:00,24817.5,hard_stop,6.0,-36.0,21.0,-72.0,2.506,1.348,0.368,-0.688,0.797,2.057
SHORT,1770384960,2026-02-06 13:36:00,24816.0,1770385980,2026-02-06 13:53:00,24789.25,crossed_15m_mean,17.0,53.5,107.0,-37.0,2.517,1.205,0.341,-0.093,0.561,2.075
SHORT,1770388980,2026-02-06 14:43:00,24895.0,1770389040,2026-02-06 14:44:00,24926.75,hard_stop,1.0,-63.5,0.0,-127.0,2.931,1.556,3.549,13.481,-0.289,2.303
SHORT,1770391920,2026-02-06 15:32:00,24892.0,1770391980,2026-02-06 15:33:00,24917.25,hard_stop,1.0,-50.5,0.0,-101.0,2.381,1.115,1.433,4.644,0.61,2.151
SHORT,1770396960,2026-02-06 16:56:00,25007.75,1770397440,2026-02-06 17:04:00,25027.75,hard_stop,8.0,-40.0,81.0,-80.0,3.046,1.588,1.267,-0.419,1.203,2.984
SHORT,1770399360,2026-02-06 17:36:00,25054.0,1770399660,2026-02-06 17:41:00,25071.0,hard_stop,5.0,-34.0,49.0,-68.0,3.039,1.562,1.164,4.142,1.721,3.001
SHORT,1770401460,2026-02-06 18:11:00,25097.0,1770408660,2026-02-06 20:11:00,25094.0,time_stop,120.0,6.0,129.0,-43.0,2.939,1.478,1.21,0.965,1.318,2.642
SHORT,1770592260,2026-02-08 23:11:00,25243.0,1770592680,2026-02-08 23:18:00,25258.5,hard_stop,7.0,-31.0,19.0,-62.0,2.858,1.668,5.273,11.921,0.131,2.261
SHORT,1770595200,2026-02-09 00:00:00,25297.75,1770595380,2026-02-09 00:03:00,25313.5,hard_stop,3.0,-31.5,0.0,-63.0,2.726,1.699,1.877,-0.434,1.144,2.151
SHORT,1770597600,2026-02-09 00:40:00,25298.75,1770602400,2026-02-09 02:00:00,25218.25,crossed_15m_mean,80.0,161.0,364.0,-25.0,3.031,1.706,1.184,0.994,1.022,2.392
LONG,1770623700,2026-02-09 07:55:00,25151.75,1770629820,2026-02-09 09:37:00,25135.5,hard_stop,102.0,-32.5,247.0,-65.0,0.196,-1.087,-1.139,1.949,-0.301,0.231
LONG,1770634200,2026-02-09 10:50:00,25034.25,1770641400,2026-02-09 12:50:00,25088.5,time_stop,120.0,108.5,254.0,-42.0,-2.157,-3.93,-1.38,0.69,-0.889,-3.144
LONG,1770643740,2026-02-09 13:29:00,25121.0,1770643980,2026-02-09 13:33:00,25099.0,hard_stop,4.0,-44.0,0.0,-88.0,0.176,-1.062,1.422,0.406,0.393,0.153
LONG,1770648060,2026-02-09 14:41:00,25119.0,1770651420,2026-02-09 15:37:00,25272.5,target_2sigma,56.0,307.0,614.0,-59.0,-0.305,-1.012,1.155,3.436,-0.042,-0.278
SHORT,1770653220,2026-02-09 16:07:00,25310.25,1770653400,2026-02-09 16:10:00,25326.5,hard_stop,3.0,-32.5,0.0,-65.0,2.324,1.8,2.02,2.328,1.169,2.984
SHORT,1770655200,2026-02-09 16:40:00,25352.25,1770655500,2026-02-09 16:45:00,25380.0,hard_stop,5.0,-55.5,0.0,-111.0,2.62,2.397,1.543,0.109,1.306,3.364
SHORT,1770657480,2026-02-09 17:18:00,25411.0,1770664680,2026-02-09 19:18:00,25398.0,time_stop,120.0,26.0,328.0,0.0,3.009,2.232,1.276,0.895,1.861,3.226
SHORT,1770717000,2026-02-10 09:50:00,25372.75,1770721740,2026-02-10 11:09:00,25338.5,crossed_15m_mean,79.0,68.5,137.0,0.0,1.293,0.468,0.914,-1.735,0.467,3.586
SHORT,1770727200,2026-02-10 12:40:00,25368.75,1770728040,2026-02-10 12:54:00,25346.75,crossed_15m_mean,14.0,44.0,88.0,-29.0,1.713,0.48,0.006,-1.639,0.103,4.144
SHORT,1770733380,2026-02-10 14:23:00,25394.0,1770734160,2026-02-10 14:36:00,25334.0,crossed_15m_mean,13.0,120.0,240.0,0.0,1.531,1.005,1.14,1.367,0.199,3.721
SHORT,1770736380,2026-02-10 15:13:00,25366.25,1770736440,2026-02-10 15:14:00,25391.0,hard_stop,1.0,-49.5,0.0,-99.0,2.052,-0.152,0.099,4.092,0.121,4.7
SHORT,1770738600,2026-02-10 15:50:00,25393.75,1770740520,2026-02-10 16:22:00,25337.25,crossed_15m_mean,32.0,113.0,226.0,-5.0,1.656,0.753,0.859,1.062,0.203,3.793
LONG,1770751560,2026-02-10 19:26:00,25292.75,1770753840,2026-02-10 20:04:00,25272.5,hard_stop,38.0,-40.5,73.0,-81.0,-0.186,-3.704,-1.391,0.414,-0.421,-0.497
LONG,1770757620,2026-02-10 21:07:00,25234.5,1770764820,2026-02-10 23:07:00,25274.75,time_stop,120.0,80.5,172.0,-26.0,-0.81,-3.642,-1.419,0.885,-0.915,-1.509
LONG,1770767280,2026-02-10 23:48:00,25282.5,1770774480,2026-02-11 01:48:00,25321.25,time_stop,120.0,77.5,155.0,-58.0,-0.134,-1.667,1.162,0.55,-0.012,-0.217
LONG,1770792360,2026-02-11 06:46:00,25273.25,1770794040,2026-02-11 07:14:00,25255.25,hard_stop,28.0,-36.0,40.0,-72.0,0.185,-1.354,-1.505,0.566,-0.301,0.286
LONG,1770796080,2026-02-11 07:48:00,25278.5,1770796860,2026-02-11 08:01:00,25263.25,hard_stop,13.0,-30.5,0.0,-61.0,0.159,-1.281,-0.407,0.762,-0.165,0.241
LONG,1770800040,2026-02-11 08:54:00,25253.5,1770801780,2026-02-11 09:23:00,25238.5,hard_stop,29.0,-30.0,90.0,-60.0,-0.209,-2.3,-0.684,0.41,-0.157,-0.275
LONG,1770807540,2026-02-11 10:59:00,25207.5,1770814740,2026-02-11 12:59:00,25247.25,time_stop,120.0,79.5,266.0,0.0,-1.614,-3.575,-0.55,0.752,-0.464,-1.973
SHORT,1770819600,2026-02-11 14:20:00,25412.5,1770819900,2026-02-11 14:25:00,25432.5,hard_stop,5.0,-40.0,0.0,-80.0,2.633,1.733,1.686,-1.126,1.132,3.499
SHORT,1770821700,2026-02-11 14:55:00,25363.25,1770822540,2026-02-11 15:09:00,25236.0,back_in_band,14.0,254.5,509.0,0.0,2.035,0.918,0.608,-0.079,0.938,2.703
LONG,1770825420,2026-02-11 15:57:00,25243.25,1770825720,2026-02-11 16:02:00,25218.0,hard_stop,5.0,-50.5,31.0,-101.0,0.034,-1.0,-0.422,6.341,-0.368,0.056
LONG,1770828120,2026-02-11 16:42:00,25235.5,1770828480,2026-02-11 16:48:00,25207.75,hard_stop,6.0,-55.5,1.0,-111.0,0.005,-1.101,-0.454,1.551,-0.242,0.008
SHORT,1770838800,2026-02-11 19:40:00,25338.5,1770844920,2026-02-11 21:22:00,25275.5,crossed_15m_mean,102.0,126.0,268.0,-13.0,1.302,0.334,1.432,-0.045,0.865,2.66
SHORT,1770873000,2026-02-12 05:10:00,25334.5,1770877860,2026-02-12 06:31:00,25312.5,crossed_15m_mean,81.0,44.0,88.0,-38.0,1.298,0.869,1.525,0.972,0.147,2.069
SHORT,1770881520,2026-02-12 07:32:00,25351.0,1770888720,2026-02-12 09:32:00,25349.75,time_stop,120.0,2.5,98.0,-57.0,1.52,1.265,1.633,1.528,0.072,2.296
SHORT,1770891000,2026-02-12 10:10:00,25357.0,1770891600,2026-02-12 10:20:00,25339.5,crossed_15m_mean,10.0,35.0,70.0,0.0,1.793,0.953,1.198,1.524,0.193,2.011
SHORT,1770905700,2026-02-12 14:15:00,25366.75,1770907440,2026-02-12 14:44:00,25309.25,crossed_15m_mean,29.0,115.0,230.0,-38.0,1.459,0.281,0.131,-0.455,0.067,2.739
LONG,1770910200,2026-02-12 15:30:00,25250.25,1770910260,2026-02-12 15:31:00,25219.5,hard_stop,1.0,-61.5,0.0,-123.0,-1.323,-4.236,-1.118,0.633,-0.731,-1.815
LONG,1770914340,2026-02-12 16:39:00,24898.5,1770914640,2026-02-12 16:44:00,24875.5,hard_stop,5.0,-46.0,49.0,-92.0,-5.343,-11.741,-1.548,1.674,-2.915,-4.192
