actual_pnl,actual_held,direction,same_early_best,same_early_bar,same_at_exit,same_ext_best,same_ext_bar,same_best,same_best_bar,counter_early_best,counter_early_bar,counter_at_exit,counter_ext_best,counter_ext_bar,counter_best,counter_best_bar,best_action,best_pnl,regret,early_entry_gain,best_early_bars_before,best_early_same_peak,best_early_counter_peak,trade_id,day,entry_tier
-10.5,8,short,15.5,1,-10.5,164.5,98,164.5,98,16.5,3,10.5,80.5,261,80.5,261,same_extended,164.5,175.0,250.0,50,250.0,0.0,131,2025_09_09,MTF_EXHAUSTION
-40.5,33,short,58.0,2,-40.5,-18.5,39,58.0,2,0.0,0,40.5,200.0,111,200.0,111,counter_extended,200.0,240.5,321.5,66,0.0,321.5,132,2025_09_11,MTF_EXHAUSTION
-77.0,3,short,0.0,0,-77.0,181.0,38,181.0,38,77.0,3,77.0,484.0,281,484.0,281,counter_extended,484.0,561.0,520.0,11,520.0,145.0,133,2025_09_17,MTF_EXHAUSTION
-42.0,3,short,0.0,0,-42.0,-42.0,3,0.0,0,42.0,3,42.0,386.0,94,386.0,94,counter_extended,386.0,428.0,363.0,1,23.0,363.0,134,2025_09_18,MTF_EXHAUSTION
-44.0,5,short,0.0,0,-44.0,-44.0,5,0.0,0,42.0,3,44.0,560.0,317,560.0,317,counter_extended,560.0,604.0,593.0,1,0.0,593.0,135,2025_10_01,MTF_EXHAUSTION
134.0,5,short,91.5,4,134.0,261.5,89,261.5,89,0.0,0,-134.0,0.0,0,0.0,0,same_extended,261.5,127.5,230.0,28,364.0,0.0,136,2025_10_02,MTF_EXHAUSTION
-24.0,5,short,0.0,0,-24.0,177.5,40,177.5,40,57.5,3,24.0,76.0,10,76.0,10,same_extended,177.5,201.5,547.0,120,547.0,0.0,137,2025_10_07,MTF_EXHAUSTION
82.5,6,short,172.0,2,82.5,1863.0,358,1863.0,358,0.0,0,-82.5,0.0,0,0.0,0,same_extended,1863.0,1780.5,2245.0,6,2327.5,0.0,138,2025_10_10,MTF_EXHAUSTION
-57.5,4,short,0.0,0,-57.5,-1.5,6,0.0,0,64.0,3,57.5,457.5,297,457.5,297,counter_extended,457.5,515.0,398.5,1,59.0,398.5,139,2025_10_13,MTF_EXHAUSTION
45.5,5,short,32.0,4,45.5,516.0,236,516.0,236,0.0,0,-45.5,0.0,0,0.0,0,same_extended,516.0,470.5,799.0,114,844.5,0.0,140,2025_10_14,MTF_EXHAUSTION
-49.0,18,short,50.0,7,-49.0,358.0,309,358.0,309,0.0,0,49.0,124.5,34,124.5,34,same_extended,358.0,407.0,664.5,117,664.5,0.0,141,2025_10_14,MTF_EXHAUSTION
44.0,5,short,44.5,2,44.0,654.5,100,654.5,100,0.0,0,-44.0,10.5,4,10.5,4,same_extended,654.5,610.5,851.0,64,895.0,0.0,142,2025_10_15,MTF_EXHAUSTION
-175.5,5,short,0.0,0,-175.5,-125.0,45,0.0,0,124.0,3,175.5,274.0,80,274.0,80,counter_extended,274.0,449.5,255.5,1,18.5,255.5,143,2025_10_15,MTF_EXHAUSTION
3.0,9,short,13.5,8,3.0,19.0,38,19.0,38,34.5,3,-3.0,67.5,20,67.5,20,counter_extended,67.5,64.5,245.5,51,248.5,0.0,144,2025_10_16,MTF_EXHAUSTION
25.0,14,short,27.5,2,25.0,624.0,370,624.0,370,12.0,3,-25.0,45.0,54,45.0,54,same_extended,624.0,599.0,729.5,48,754.5,0.0,145,2025_10_17,MTF_EXHAUSTION
-17.0,21,short,84.0,8,-17.0,127.5,195,127.5,195,0.0,0,17.0,71.5,177,71.5,177,same_extended,127.5,144.5,219.5,5,219.5,0.0,146,2025_10_21,MTF_EXHAUSTION
99.5,8,short,111.5,3,99.5,117.0,10,117.0,10,0.0,0,-99.5,0.0,0,0.0,0,same_extended,117.0,17.5,99.5,8,199.0,0.0,147,2025_10_21,MTF_EXHAUSTION
-26.5,3,short,2.5,1,-26.5,754.5,259,754.5,259,26.5,3,26.5,185.0,19,185.0,19,same_extended,754.5,781.0,930.5,16,930.5,9.0,148,2025_10_22,MTF_EXHAUSTION
-1.5,4,short,3.5,1,-1.5,168.0,75,168.0,75,7.5,3,1.5,441.5,356,441.5,356,counter_extended,441.5,443.0,455.5,1,154.0,455.5,149,2025_10_23,MTF_EXHAUSTION
-34.5,3,short,4.0,1,-34.5,-34.5,3,4.0,1,34.5,3,34.5,643.0,286,643.0,286,counter_extended,643.0,677.5,682.5,50,0.0,682.5,150,2025_10_23,MTF_EXHAUSTION
-17.0,2,short,0.0,0,-17.0,-17.0,2,0.0,0,54.0,3,17.0,327.0,354,327.0,354,counter_extended,327.0,344.0,371.5,86,0.0,371.5,151,2025_10_23,MTF_EXHAUSTION
33.5,4,short,39.0,2,33.5,33.5,4,39.0,2,35.5,3,-33.5,489.0,84,489.0,84,counter_extended,489.0,455.5,465.5,1,29.0,499.0,152,2025_10_29,MTF_EXHAUSTION
25.5,7,short,111.0,5,25.5,201.0,14,201.0,14,14.0,2,-25.5,146.5,89,146.5,89,same_extended,201.0,175.5,477.5,20,503.0,0.0,153,2025_10_30,MTF_EXHAUSTION
101.5,7,short,144.5,6,101.5,273.5,347,273.5,347,0.0,0,-101.5,260.0,25,260.0,25,same_extended,273.5,172.0,567.0,114,668.5,0.0,154,2025_10_30,MTF_EXHAUSTION
-166.5,5,short,0.0,0,-166.5,-108.5,30,0.0,0,165.0,3,166.5,557.5,60,557.5,60,counter_extended,557.5,724.0,614.5,1,0.0,614.5,155,2025_10_30,MTF_EXHAUSTION
24.5,3,short,18.0,1,24.5,29.5,6,29.5,6,0.0,0,-24.5,17.0,55,17.0,55,same_extended,29.5,5.0,285.5,120,0.0,310.0,156,2025_10_31,MTF_EXHAUSTION
-95.0,5,short,0.0,0,-95.0,321.5,339,321.5,339,75.0,3,95.0,129.0,6,129.0,6,same_extended,321.5,416.5,722.0,99,722.0,0.0,157,2025_11_04,MTF_EXHAUSTION
-3.5,20,short,45.5,5,-3.5,-3.5,20,45.5,5,0.0,0,3.5,707.0,361,707.0,361,counter_extended,707.0,710.5,697.5,1,55.0,697.5,158,2025_11_05,MTF_EXHAUSTION
-64.0,5,short,40.0,1,-64.0,-2.0,7,40.0,1,74.5,3,64.0,724.0,326,724.0,326,counter_extended,724.0,788.0,748.0,1,16.0,748.0,159,2025_11_05,MTF_EXHAUSTION
-5.5,3,short,13.5,1,-5.5,94.0,63,94.0,63,5.5,3,5.5,147.5,262,147.5,262,counter_extended,147.5,153.0,288.5,25,288.5,0.0,160,2025_11_06,MTF_EXHAUSTION
27.0,8,short,41.0,6,27.0,67.5,45,67.5,45,3.5,3,-27.0,305.5,360,305.5,360,counter_extended,305.5,278.5,280.0,1,66.0,307.0,161,2025_11_06,MTF_EXHAUSTION
24.5,8,short,27.0,1,24.5,213.5,24,213.5,24,0.0,0,-24.5,20.5,5,20.5,5,same_extended,213.5,189.0,341.0,61,365.5,0.0,162,2025_11_06,MTF_EXHAUSTION
11.5,5,short,43.5,4,11.5,895.5,361,895.5,361,0.0,0,-11.5,44.5,23,44.5,23,same_extended,895.5,884.0,954.0,7,965.5,0.0,163,2025_11_07,MTF_EXHAUSTION
10.0,12,short,10.5,1,10.0,799.0,352,799.0,352,39.0,3,-10.0,163.5,60,163.5,60,same_extended,799.0,789.0,1010.5,28,1020.5,0.0,164,2025_11_07,MTF_EXHAUSTION
10.5,5,short,25.0,3,10.5,738.5,257,738.5,257,0.0,0,-10.5,132.0,30,132.0,30,same_extended,738.5,728.0,1005.0,116,1015.5,0.0,165,2025_11_07,MTF_EXHAUSTION
13.5,2,short,0.0,0,13.5,480.0,147,480.0,147,76.5,3,-13.5,328.5,319,328.5,319,same_extended,480.0,466.5,857.0,80,870.5,0.0,166,2025_11_07,MTF_EXHAUSTION
-8.0,1,short,0.0,0,-8.0,494.0,318,494.0,318,38.0,3,8.0,135.5,107,135.5,107,same_extended,494.0,502.0,631.5,78,631.5,0.0,167,2025_11_12,MTF_EXHAUSTION
17.5,4,short,24.0,2,17.5,389.5,133,389.5,133,0.0,0,-17.5,0.0,0,0.0,0,same_extended,389.5,372.0,612.0,78,629.5,0.0,168,2025_11_12,MTF_EXHAUSTION
-10.0,1,short,0.0,0,-10.0,59.0,47,59.0,47,16.5,3,10.0,59.5,11,59.5,11,counter_extended,59.5,69.5,289.0,53,289.0,0.0,169,2025_11_12,MTF_EXHAUSTION
6.0,1,short,0.0,0,6.0,6.0,1,6.0,1,24.5,2,-6.0,161.0,21,161.0,21,counter_extended,161.0,155.0,271.5,60,0.0,277.5,170,2025_11_13,MTF_EXHAUSTION
-29.0,2,short,0.0,0,-29.0,379.5,286,379.5,286,29.0,2,29.0,30.5,110,30.5,110,same_extended,379.5,408.5,481.0,74,481.0,0.0,171,2025_11_14,MTF_EXHAUSTION
-90.0,5,short,0.0,0,-90.0,-90.0,5,0.0,0,85.5,3,90.0,293.0,49,293.0,49,counter_extended,293.0,383.0,311.0,1,0.0,311.0,172,2025_11_16,MTF_EXHAUSTION
-7.5,5,short,58.5,1,-7.5,72.0,57,72.0,57,0.0,0,7.5,122.0,88,122.0,88,counter_extended,122.0,129.5,542.0,73,542.0,0.0,173,2025_11_18,MTF_EXHAUSTION
9.0,3,short,19.0,1,9.0,267.5,146,267.5,146,0.0,0,-9.0,121.0,311,121.0,311,same_extended,267.5,258.5,389.5,17,398.5,0.0,174,2025_11_19,MTF_EXHAUSTION
25.0,2,short,0.0,0,25.0,106.5,39,106.5,39,8.5,1,-25.0,419.0,331,419.0,331,counter_extended,419.0,394.0,410.5,1,90.0,435.5,175,2025_11_20,MTF_EXHAUSTION
150.5,18,short,135.0,14,150.5,484.5,173,484.5,173,0.0,0,-150.5,264.5,346,264.5,346,same_extended,484.5,334.0,418.0,44,568.5,120.5,176,2025_11_21,MTF_EXHAUSTION
-12.0,3,short,0.0,0,-12.0,41.5,23,41.5,23,29.0,2,12.0,707.5,196,707.5,196,counter_extended,707.5,719.5,693.0,1,56.0,693.0,177,2025_11_21,MTF_EXHAUSTION
28.5,5,short,11.0,3,28.5,91.0,13,91.0,13,37.5,1,-28.5,656.5,77,656.5,77,counter_extended,656.5,628.0,1253.0,120,0.0,1281.5,178,2025_11_21,MTF_EXHAUSTION
14.0,16,short,57.0,4,14.0,58.0,69,58.0,69,0.0,0,-14.0,786.0,374,786.0,374,counter_extended,786.0,772.0,698.0,1,132.0,712.0,179,2025_11_24,MTF_EXHAUSTION
-38.5,5,short,0.0,0,-38.5,-29.5,6,0.0,0,49.0,3,38.5,98.5,107,98.5,107,counter_extended,98.5,137.0,170.0,67,0.0,170.0,180,2025_11_24,MTF_EXHAUSTION
49.0,8,short,42.5,6,49.0,552.0,74,552.0,74,0.0,0,-49.0,300.5,242,300.5,242,same_extended,552.0,503.0,612.5,52,661.5,191.0,181,2025_11_25,MTF_EXHAUSTION
0.0,7,short,3.0,1,0.0,56.5,35,56.5,35,8.5,3,0.0,76.0,127,76.0,127,counter_extended,76.0,76.0,163.0,87,163.0,0.0,182,2025_11_26,MTF_EXHAUSTION
-125.0,10,short,85.0,3,-125.0,-58.0,54,85.0,3,4.0,1,125.0,462.5,257,462.5,257,counter_extended,462.5,587.5,552.0,110,0.0,552.0,183,2025_12_01,MTF_EXHAUSTION
7.5,2,short,0.0,0,7.5,28.0,49,28.0,49,13.0,1,-7.5,51.5,86,51.5,86,counter_extended,51.5,44.0,150.0,117,0.0,157.5,184,2025_12_02,MTF_EXHAUSTION
115.5,5,short,158.5,4,115.5,175.0,9,175.0,9,0.0,0,-115.5,310.5,355,310.5,355,counter_extended,310.5,195.0,371.5,51,487.0,0.0,185,2025_12_03,MTF_EXHAUSTION
-9.0,2,short,0.0,0,-9.0,215.5,287,215.5,287,48.0,1,9.0,81.5,148,81.5,148,same_extended,215.5,224.5,452.5,23,452.5,0.0,186,2025_12_04,MTF_EXHAUSTION
9.5,5,short,57.5,2,9.5,9.5,5,57.5,2,0.0,0,-9.5,233.5,163,233.5,163,counter_extended,233.5,224.0,250.0,48,259.5,31.5,187,2025_12_04,MTF_EXHAUSTION
11.5,5,short,32.5,1,11.5,183.5,232,183.5,232,0.0,0,-11.5,93.5,355,93.5,355,same_extended,183.5,172.0,254.0,106,265.5,0.0,188,2025_12_09,MTF_EXHAUSTION
-52.0,8,short,0.0,0,-52.0,174.0,332,174.0,332,37.5,3,52.0,171.5,175,171.5,175,same_extended,174.0,226.0,379.5,28,379.5,0.0,189,2025_12_10,MTF_EXHAUSTION
19.5,4,short,29.0,2,19.5,168.5,78,168.5,78,0.0,0,-19.5,16.0,46,16.0,46,same_extended,168.5,149.0,424.5,93,0.0,444.0,190,2025_12_10,MTF_EXHAUSTION
69.0,5,short,148.0,4,69.0,84.0,11,148.0,4,0.0,0,-69.0,190.5,362,190.5,362,counter_extended,190.5,121.5,496.5,83,565.5,0.0,191,2025_12_11,MTF_EXHAUSTION
40.5,5,short,56.5,4,40.5,113.0,10,113.0,10,36.0,1,-40.5,510.0,300,510.0,300,counter_extended,510.0,469.5,543.0,112,583.5,0.0,192,2025_12_11,MTF_EXHAUSTION
-7.5,2,short,0.0,0,-7.5,850.0,128,850.0,128,54.5,3,7.5,118.0,9,118.0,9,same_extended,850.0,857.5,1001.0,31,1001.0,0.0,193,2025_12_12,MTF_EXHAUSTION
79.5,7,short,89.0,4,79.5,562.5,53,562.5,53,48.5,2,-79.5,48.5,2,48.5,2,same_extended,562.5,483.0,618.0,6,697.5,0.0,194,2025_12_15,MTF_EXHAUSTION
35.5,2,short,0.0,0,35.5,81.0,357,81.0,357,6.5,1,-35.5,86.0,46,86.0,46,counter_extended,86.0,50.5,369.0,100,404.5,0.0,195,2025_12_16,MTF_EXHAUSTION
44.0,3,short,17.0,1,44.0,110.5,7,110.5,7,11.5,2,-44.0,300.0,88,300.0,88,counter_extended,300.0,256.0,402.0,114,0.0,446.0,196,2025_12_18,MTF_EXHAUSTION
-63.0,2,short,0.0,0,-63.0,137.0,52,137.0,52,63.0,2,63.0,142.0,101,142.0,101,counter_extended,142.0,205.0,410.5,108,0.0,410.5,197,2025_12_18,MTF_EXHAUSTION
-14.0,6,short,18.0,2,-14.0,2.5,8,18.0,2,0.0,0,14.0,345.5,50,345.5,50,counter_extended,345.5,359.5,328.5,1,35.0,328.5,198,2026_01_02,MTF_EXHAUSTION
-19.0,3,short,0.0,0,-19.0,14.0,119,14.0,119,23.5,2,19.0,50.5,75,50.5,75,counter_extended,50.5,69.5,117.5,115,117.5,0.0,199,2026_01_05,MTF_EXHAUSTION
-62.5,10,short,57.0,3,-62.5,104.0,297,104.0,297,0.0,0,62.5,246.5,124,246.5,124,counter_extended,246.5,309.0,457.0,94,0.0,457.0,200,2026_01_07,MTF_EXHAUSTION
40.0,3,short,7.0,1,40.0,248.5,27,248.5,27,10.5,2,-40.0,10.5,2,10.5,2,same_extended,248.5,208.5,416.5,65,456.5,0.0,201,2026_01_08,MTF_EXHAUSTION
-36.0,5,short,46.0,2,-36.0,331.0,363,331.0,363,0.0,0,36.0,137.0,11,137.0,11,same_extended,331.0,367.0,451.5,58,451.5,4.0,202,2026_01_13,MTF_EXHAUSTION
-14.0,2,short,0.0,0,-14.0,62.5,28,62.5,28,22.5,1,14.0,28.0,10,28.0,10,same_extended,62.5,76.5,360.5,115,0.0,360.5,203,2026_01_14,MTF_EXHAUSTION
22.0,5,short,50.0,3,22.0,368.0,351,368.0,351,0.0,0,-22.0,107.5,154,107.5,154,same_extended,368.0,346.0,476.5,7,498.5,0.0,204,2026_01_15,MTF_EXHAUSTION
19.5,3,short,56.0,1,19.5,293.0,93,293.0,93,0.0,0,-19.5,243.0,137,243.0,137,same_extended,293.0,273.5,319.5,116,197.0,339.0,205,2026_01_28,MTF_EXHAUSTION
-33.5,5,short,0.0,0,-33.5,57.5,43,57.5,43,34.5,1,33.5,85.0,8,85.0,8,counter_extended,85.0,118.5,536.0,72,0.0,536.0,206,2026_01_28,MTF_EXHAUSTION
271.5,11,short,226.0,9,271.5,1043.5,92,1043.5,92,0.0,0,-271.5,0.0,0,0.0,0,same_extended,1043.5,772.0,1046.5,52,1318.0,0.0,207,2026_01_29,MTF_EXHAUSTION
-121.0,10,short,10.0,1,-121.0,-55.5,14,10.0,1,19.5,3,121.0,198.0,23,198.0,23,counter_extended,198.0,319.0,363.0,103,0.0,363.0,208,2026_01_29,MTF_EXHAUSTION
30.5,5,short,76.0,3,30.5,665.0,327,665.0,327,6.0,1,-30.5,31.5,15,31.5,15,same_extended,665.0,634.5,871.0,32,901.5,0.0,209,2026_02_02,MTF_EXHAUSTION
-23.5,2,short,0.0,0,-23.5,51.5,60,51.5,60,23.5,2,23.5,224.0,159,224.0,159,counter_extended,224.0,247.5,256.0,1,19.5,256.0,210,2026_02_02,MTF_EXHAUSTION
39.5,1,short,0.0,0,39.5,226.0,342,226.0,342,0.0,0,-39.5,94.5,216,94.5,216,same_extended,226.0,186.5,297.0,13,336.5,0.0,211,2026_02_04,MTF_EXHAUSTION
-71.0,3,short,40.5,1,-71.0,123.0,131,123.0,131,71.0,3,71.0,263.5,362,263.5,362,counter_extended,263.5,334.5,489.5,59,489.5,0.0,212,2026_02_05,MTF_EXHAUSTION
105.5,8,short,166.5,4,105.5,850.5,234,850.5,234,0.0,0,-105.5,0.0,0,0.0,0,same_extended,850.5,745.0,967.5,113,1073.0,0.0,213,2026_02_05,MTF_EXHAUSTION
0.5,4,short,0.0,0,0.5,139.0,96,139.0,96,10.0,3,-0.5,28.0,5,28.0,5,same_extended,139.0,138.5,288.0,84,288.5,0.0,214,2026_02_11,MTF_EXHAUSTION
18.0,8,short,45.5,4,18.0,1095.5,366,1095.5,366,29.0,1,-18.0,29.0,1,29.0,1,same_extended,1095.5,1077.5,1190.5,63,1208.5,0.0,215,2026_02_12,MTF_EXHAUSTION
-6.5,2,short,0.0,0,-6.5,211.5,144,211.5,144,13.0,1,6.5,101.5,276,101.5,276,same_extended,211.5,218.0,413.0,106,413.0,0.0,216,2026_02_16,MTF_EXHAUSTION
3.0,2,short,0.0,0,3.0,184.0,121,184.0,121,22.0,3,-3.0,528.0,327,528.0,327,counter_extended,528.0,525.0,541.5,1,167.5,544.5,217,2026_02_18,MTF_EXHAUSTION
-44.0,5,short,30.0,1,-44.0,-39.5,14,30.0,1,89.5,3,44.0,682.0,207,682.0,207,counter_extended,682.0,726.0,709.0,1,3.0,709.0,218,2026_02_18,MTF_EXHAUSTION
3.5,3,short,0.0,0,3.5,30.5,7,30.5,7,26.0,1,-3.5,231.0,176,231.0,176,counter_extended,231.0,227.5,248.0,79,10.0,251.5,219,2026_02_19,MTF_EXHAUSTION
-25.0,2,short,0.0,0,-25.0,311.0,195,311.0,195,25.0,2,25.0,550.5,297,550.5,297,counter_extended,550.5,575.5,562.5,1,299.0,562.5,220,2026_02_20,MTF_EXHAUSTION
-21.5,3,short,20.5,1,-21.5,330.5,295,330.5,295,21.5,3,21.5,44.0,20,44.0,20,same_extended,330.5,352.0,511.5,62,511.5,0.0,221,2026_03_05,MTF_EXHAUSTION
-15.5,4,short,0.0,0,-15.5,209.5,270,209.5,270,47.0,2,15.5,48.5,66,48.5,66,same_extended,209.5,225.0,511.5,87,511.5,0.0,222,2026_03_05,MTF_EXHAUSTION
90.0,5,short,87.0,3,90.0,234.5,96,234.5,96,0.0,0,-90.0,63.5,17,63.5,17,same_extended,234.5,144.5,455.0,47,545.0,0.0,223,2026_03_10,MTF_EXHAUSTION
15.5,5,short,0.0,0,15.5,418.5,118,418.5,118,15.5,3,-15.5,78.0,24,78.0,24,same_extended,418.5,403.0,689.0,92,704.5,0.0,224,2026_03_12,MTF_EXHAUSTION
-23.0,2,short,0.0,0,-23.0,65.0,189,65.0,189,23.0,2,23.0,192.5,64,192.5,64,counter_extended,192.5,215.5,295.5,73,295.5,0.0,225,2026_03_13,MTF_EXHAUSTION
45.5,11,long,55.5,10,45.5,458.5,99,458.5,99,0.0,0,-45.5,0.0,0,0.0,0,same_extended,458.5,413.0,581.5,112,627.0,0.0,226,2026_03_17,MTF_EXHAUSTION
1.5,5,short,4.0,4,1.5,42.0,41,42.0,41,12.0,3,-1.5,45.0,89,45.0,89,counter_extended,45.0,43.5,142.5,18,144.0,0.0,227,2026_03_17,MTF_EXHAUSTION
-51.5,2,short,0.0,0,-51.5,601.0,341,601.0,341,51.5,2,51.5,98.5,13,98.5,13,same_extended,601.0,652.5,750.5,11,750.5,0.0,228,2026_03_18,MTF_EXHAUSTION
-11.0,3,short,0.0,0,-11.0,490.5,182,490.5,182,58.0,1,11.0,58.0,1,58.0,1,same_extended,490.5,501.5,673.0,31,673.0,0.0,229,2026_03_18,MTF_EXHAUSTION
7.0,2,short,0.5,1,7.0,32.5,3,32.5,3,0.0,0,-7.0,550.5,121,550.5,121,counter_extended,550.5,543.5,565.5,1,10.5,572.5,230,2026_03_19,MTF_EXHAUSTION
15.0,5,short,123.5,2,15.0,787.5,309,787.5,309,0.0,0,-15.0,78.0,6,78.0,6,same_extended,787.5,772.5,949.0,6,964.0,0.0,231,2026_04_02,MTF_EXHAUSTION
1.5,2,short,0.0,0,1.5,479.0,294,479.0,294,82.0,1,-1.5,82.0,1,82.0,1,same_extended,479.0,477.5,962.5,21,964.0,0.0,232,2026_04_02,MTF_EXHAUSTION
