actual_pnl,actual_held,direction,same_early_best,same_early_bar,same_at_exit,same_ext_best,same_ext_bar,same_best,same_best_bar,counter_early_best,counter_early_bar,counter_at_exit,counter_ext_best,counter_ext_bar,counter_best,counter_best_bar,best_action,best_pnl,regret,early_entry_gain,best_early_bars_before,best_early_same_peak,best_early_counter_peak,trade_id,day,entry_tier
-14.0,3,short,0.0,0,-14.0,487.5,240,487.5,240,31.0,2,14.0,171.5,327,171.5,327,same_extended,487.5,501.5,530.0,84,530.0,31.5,1223,2025_05_07,KILL_SHOT
30.0,3,short,0.0,0,30.0,501.5,237,501.5,237,9.0,1,-30.0,157.5,324,157.5,324,same_extended,501.5,471.5,500.0,87,530.0,31.5,1224,2025_05_07,KILL_SHOT
-19.5,8,short,5.0,1,-19.5,538.5,232,538.5,232,9.5,3,19.5,120.5,319,120.5,319,same_extended,538.5,558.0,534.5,1,534.5,124.5,1225,2025_05_07,KILL_SHOT
22.0,2,short,11.5,1,22.0,297.5,122,297.5,122,11.0,3,-22.0,361.5,209,361.5,209,counter_extended,361.5,339.5,539.5,103,561.5,97.5,1226,2025_05_07,KILL_SHOT
17.5,9,short,45.5,4,17.5,284.5,118,284.5,118,37.5,1,-17.5,374.5,205,374.5,205,counter_extended,374.5,357.0,544.0,107,561.5,97.5,1227,2025_05_07,KILL_SHOT
-12.5,7,long,0.0,0,-12.5,77.0,92,77.0,92,40.0,3,12.5,40.0,3,40.0,3,same_extended,77.0,89.5,507.5,86,507.5,0.0,1228,2025_05_07,KILL_SHOT
-68.0,11,long,0.0,0,-68.0,464.0,260,464.0,260,25.5,1,68.0,68.0,11,68.0,11,same_extended,464.0,532.0,491.5,14,491.5,40.5,1229,2025_05_08,KILL_SHOT
16.0,3,long,6.5,1,16.0,174.5,320,174.5,320,0.0,0,-16.0,99.5,126,99.5,126,same_extended,174.5,158.5,248.0,99,264.0,0.0,1230,2025_05_08,KILL_SHOT
4.0,2,long,3.0,1,4.0,229.5,220,229.5,220,0.0,0,-4.0,44.5,26,44.5,26,same_extended,229.5,225.5,226.5,5,230.5,43.5,1231,2025_05_08,KILL_SHOT
3.5,5,short,0.0,0,3.5,48.5,24,48.5,24,5.0,1,-3.5,225.5,218,225.5,218,counter_extended,225.5,222.0,227.0,7,43.5,230.5,1232,2025_05_08,KILL_SHOT
7.0,4,short,5.5,3,7.0,518.5,275,518.5,275,0.0,0,-7.0,137.0,356,137.0,356,same_extended,518.5,511.5,539.0,30,546.0,90.5,1233,2025_05_08,KILL_SHOT
1.0,5,long,12.0,2,1.0,144.0,352,144.0,352,0.0,0,-1.0,511.5,271,511.5,271,counter_extended,511.5,510.5,545.0,34,90.5,546.0,1234,2025_05_08,KILL_SHOT
-19.0,13,long,0.0,0,-19.0,144.5,346,144.5,346,12.0,3,19.0,511.0,265,511.0,265,counter_extended,511.0,530.0,546.0,40,90.5,546.0,1235,2025_05_08,KILL_SHOT
23.0,3,short,7.0,2,23.0,450.5,150,450.5,150,0.0,0,-23.0,244.0,273,244.0,273,same_extended,450.5,427.5,508.5,90,531.5,160.0,1236,2025_05_08,KILL_SHOT
129.5,15,short,112.5,11,129.5,427.5,147,427.5,147,48.5,3,-129.5,267.0,270,267.0,270,same_extended,427.5,298.0,402.0,93,531.5,163.0,1237,2025_05_08,KILL_SHOT
64.5,10,long,65.5,8,64.5,104.0,55,104.0,55,0.0,0,-64.5,296.0,246,296.0,246,counter_extended,296.0,231.5,350.0,92,0.0,414.5,1238,2025_05_08,KILL_SHOT
8.0,2,long,9.5,1,8.0,39.5,45,39.5,45,0.0,0,-8.0,360.5,236,360.5,236,counter_extended,360.5,352.5,406.5,102,0.0,414.5,1239,2025_05_08,KILL_SHOT
34.5,12,short,47.0,9,34.5,368.5,234,368.5,234,1.0,2,-34.5,31.5,43,31.5,43,same_extended,368.5,334.0,380.0,104,414.5,0.0,1240,2025_05_08,KILL_SHOT
-18.0,10,long,0.0,0,-18.0,82.0,210,82.0,210,14.5,3,18.0,56.5,72,56.5,72,same_extended,82.0,100.0,164.0,73,164.0,0.0,1241,2025_05_09,KILL_SHOT
37.0,16,short,29.0,11,37.0,41.5,17,41.5,17,1.0,1,-37.0,135.5,367,135.5,367,counter_extended,135.5,98.5,107.5,99,0.0,144.5,1242,2025_05_09,KILL_SHOT
-33.5,9,long,0.0,0,-33.5,100.0,287,100.0,287,32.0,2,33.5,85.5,308,85.5,308,same_extended,100.0,133.5,177.0,63,177.0,0.0,1243,2025_05_09,KILL_SHOT
-21.5,11,short,0.0,0,-21.5,53.5,298,53.5,298,18.0,3,21.5,132.0,277,132.0,277,counter_extended,132.0,153.5,177.0,73,0.0,177.0,1244,2025_05_09,KILL_SHOT
23.5,5,long,6.0,4,23.5,138.0,71,138.0,71,13.0,2,-23.5,280.0,132,280.0,132,counter_extended,280.0,256.5,339.5,69,55.0,363.0,1245,2025_05_09,KILL_SHOT
-0.5,2,short,0.0,0,-0.5,122.0,64,122.0,64,2.0,3,0.5,85.0,204,85.0,204,same_extended,122.0,122.5,405.5,98,405.5,0.0,1246,2025_05_09,KILL_SHOT
-24.0,2,short,0.0,0,-24.0,122.5,62,122.5,62,35.0,3,24.0,84.5,202,84.5,202,same_extended,122.5,146.5,405.5,100,405.5,0.0,1247,2025_05_09,KILL_SHOT
-26.5,8,long,0.5,2,-26.5,161.5,145,161.5,145,42.0,3,26.5,45.5,5,45.5,5,same_extended,161.5,188.0,188.5,34,188.5,18.5,1248,2025_05_09,KILL_SHOT
-47.0,23,short,56.5,5,-47.0,15.5,52,56.5,5,3.0,1,47.0,125.5,105,125.5,105,counter_extended,125.5,172.5,207.0,35,0.0,207.0,1249,2025_05_09,KILL_SHOT
17.0,3,long,14.0,1,17.0,95.0,15,95.0,15,0.0,0,-17.0,27.5,97,27.5,97,same_extended,95.0,78.0,183.5,101,200.5,0.0,1250,2025_05_09,KILL_SHOT
1.5,2,short,6.5,1,1.5,44.5,94,44.5,94,0.5,3,-1.5,78.0,12,78.0,12,counter_extended,78.0,76.5,199.0,104,0.0,200.5,1251,2025_05_09,KILL_SHOT
3.0,10,short,9.5,7,3.0,3.0,10,9.5,7,5.0,1,-3.0,38.0,34,38.0,34,counter_extended,38.0,35.0,119.5,75,122.5,0.0,1252,2025_05_09,KILL_SHOT
-4.5,5,short,0.0,0,-4.5,8.5,12,8.5,12,11.0,2,4.5,162.5,41,162.5,41,counter_extended,162.5,167.0,214.5,9,0.0,214.5,1253,2025_05_11,KILL_SHOT
30.0,14,long,48.0,10,30.0,156.5,31,156.5,31,14.5,2,-30.0,14.5,2,14.5,2,same_extended,156.5,126.5,184.5,19,214.5,0.0,1254,2025_05_11,KILL_SHOT
19.5,3,long,23.5,1,19.5,132.0,16,132.0,16,0.0,0,-19.5,0.0,0,0.0,0,same_extended,132.0,112.5,195.0,34,214.5,0.0,1255,2025_05_11,KILL_SHOT
5.5,2,long,4.0,1,5.5,112.5,13,112.5,13,0.0,0,-5.5,0.0,0,0.0,0,same_extended,112.5,107.0,209.0,37,214.5,0.0,1256,2025_05_11,KILL_SHOT
-0.5,2,long,0.0,0,-0.5,186.5,330,186.5,330,16.5,1,0.5,16.5,1,16.5,1,same_extended,186.5,187.0,213.0,4,213.0,0.0,1257,2025_05_12,KILL_SHOT
63.0,18,long,61.0,16,63.0,229.5,377,229.5,377,12.0,1,-63.0,12.0,1,12.0,1,same_extended,229.5,166.5,184.5,6,247.5,0.0,1258,2025_05_12,KILL_SHOT
-1.0,2,long,0.0,0,-1.0,818.5,306,818.5,306,1.5,1,1.0,16.0,17,16.0,17,same_extended,818.5,819.5,821.5,27,821.5,13.0,1259,2025_05_12,KILL_SHOT
13.5,12,long,7.0,3,13.5,795.0,270,795.0,270,0.0,0,-13.5,21.5,40,21.5,40,same_extended,795.0,781.5,821.0,19,834.5,0.0,1260,2025_05_12,KILL_SHOT
-0.5,3,long,7.5,2,-0.5,866.0,306,866.0,306,0.5,3,0.5,7.0,18,7.0,18,same_extended,866.0,866.5,915.5,38,915.5,0.0,1261,2025_05_12,KILL_SHOT
-16.0,2,short,0.0,0,-16.0,6.5,15,6.5,15,16.0,2,16.0,866.5,303,866.5,303,counter_extended,866.5,882.5,915.5,41,0.0,915.5,1262,2025_05_12,KILL_SHOT
-17.0,5,short,27.5,3,-17.0,197.5,25,197.5,25,13.5,1,17.0,374.0,355,374.0,355,counter_extended,374.0,391.0,508.0,97,508.0,0.0,1263,2025_05_12,KILL_SHOT
-26.0,7,short,0.0,0,-26.0,214.5,20,214.5,20,40.0,3,26.0,357.0,350,357.0,350,counter_extended,357.0,383.0,508.0,102,508.0,0.0,1264,2025_05_12,KILL_SHOT
14.0,2,long,5.5,1,14.0,171.5,136,171.5,136,0.0,0,-14.0,96.5,116,96.5,116,same_extended,171.5,157.5,453.5,113,467.5,0.0,1265,2025_05_12,KILL_SHOT
-21.5,7,short,7.0,2,-21.5,110.5,114,110.5,114,3.5,3,21.5,157.5,134,157.5,134,counter_extended,157.5,179.0,467.5,115,0.0,467.5,1266,2025_05_12,KILL_SHOT
-28.0,9,short,12.0,1,-28.0,104.5,86,104.5,86,21.0,3,28.0,163.5,106,163.5,106,counter_extended,163.5,191.5,370.0,120,0.0,370.0,1267,2025_05_12,KILL_SHOT
6.5,2,short,5.5,1,6.5,127.5,76,127.5,76,0.0,0,-6.5,140.5,96,140.5,96,counter_extended,140.5,134.0,342.0,116,0.0,348.5,1268,2025_05_12,KILL_SHOT
15.5,5,long,16.0,3,15.5,147.0,94,147.0,94,0.0,0,-15.5,121.0,74,121.0,74,same_extended,147.0,131.5,333.0,118,348.5,0.0,1269,2025_05_12,KILL_SHOT
-25.0,11,short,0.0,0,-25.0,75.5,154,75.5,154,14.5,3,25.0,30.5,40,30.5,40,same_extended,75.5,100.5,268.0,44,0.0,268.0,1270,2025_05_12,KILL_SHOT
-5.0,10,short,0.0,0,-5.0,52.0,119,52.0,119,35.0,3,5.0,54.0,5,54.0,5,counter_extended,54.0,59.0,268.0,79,0.0,268.0,1271,2025_05_12,KILL_SHOT
19.0,7,short,21.0,4,19.0,127.0,243,127.0,243,0.0,0,-19.0,12.0,48,12.0,48,same_extended,127.0,108.0,143.0,35,162.0,0.0,1272,2025_05_13,KILL_SHOT
-1.5,5,short,10.0,4,-1.5,112.5,208,112.5,208,7.0,2,1.5,26.5,13,26.5,13,same_extended,112.5,114.0,162.0,70,162.0,0.0,1273,2025_05_13,KILL_SHOT
0.0,2,short,5.5,1,0.0,109.5,202,109.5,202,6.5,3,0.0,29.5,7,29.5,7,same_extended,109.5,109.5,162.0,76,162.0,0.0,1274,2025_05_13,KILL_SHOT
-16.0,10,short,12.0,1,-16.0,110.5,158,110.5,158,24.5,3,16.0,24.5,3,24.5,3,same_extended,110.5,126.5,162.0,120,162.0,0.0,1275,2025_05_13,KILL_SHOT
16.5,9,short,19.0,5,16.5,126.5,148,126.5,148,0.0,0,-16.5,0.0,0,0.0,0,same_extended,126.5,110.0,128.5,111,145.0,0.0,1276,2025_05_13,KILL_SHOT
15.5,20,short,25.5,8,15.5,69.5,68,69.5,68,0.0,0,-15.5,37.0,154,37.0,154,same_extended,69.5,54.0,119.5,87,135.0,0.0,1277,2025_05_13,KILL_SHOT
-2.5,4,short,2.5,3,-2.5,49.5,18,49.5,18,7.0,1,2.5,74.0,340,74.0,340,counter_extended,74.0,76.5,104.5,15,19.0,104.5,1278,2025_05_13,KILL_SHOT
-13.0,2,long,0.0,0,-13.0,71.5,336,71.5,336,14.5,3,13.0,52.0,14,52.0,14,same_extended,71.5,84.5,104.5,19,104.5,19.0,1279,2025_05_13,KILL_SHOT
14.0,5,long,5.0,3,14.0,130.0,363,130.0,363,4.0,1,-14.0,4.0,1,4.0,1,same_extended,130.0,116.0,93.5,1,107.5,26.5,1280,2025_05_13,KILL_SHOT
5.5,2,short,1.5,1,5.5,58.0,36,58.0,36,0.0,0,-5.5,407.5,360,407.5,360,counter_extended,407.5,402.0,400.5,1,59.5,406.0,1281,2025_05_13,KILL_SHOT
4.0,2,long,3.0,1,4.0,413.0,358,413.0,358,1.0,3,-4.0,52.5,34,52.5,34,same_extended,413.0,409.0,405.0,1,409.0,56.5,1282,2025_05_13,KILL_SHOT
-14.5,9,long,0.0,0,-14.5,439.5,361,439.5,361,14.5,3,14.5,56.5,32,56.5,32,same_extended,439.5,454.0,443.5,2,443.5,52.5,1283,2025_05_13,KILL_SHOT
-6.0,2,long,0.0,0,-6.0,670.0,277,670.0,277,18.5,3,6.0,53.5,31,53.5,31,same_extended,670.0,676.0,890.0,120,890.0,0.0,1284,2025_05_13,KILL_SHOT
9.5,6,long,16.5,4,9.5,665.0,259,665.0,259,7.0,1,-9.5,58.5,13,58.5,13,same_extended,665.0,655.5,856.5,109,866.0,0.0,1285,2025_05_13,KILL_SHOT
7.0,2,long,0.0,0,7.0,244.0,181,244.0,181,2.5,3,-7.0,59.5,9,59.5,9,same_extended,244.0,237.0,716.5,65,723.5,0.0,1286,2025_05_13,KILL_SHOT
-50.5,8,long,0.0,0,-50.5,242.0,177,242.0,177,40.0,3,50.5,61.5,5,61.5,5,same_extended,242.0,292.5,723.5,69,723.5,0.0,1287,2025_05_13,KILL_SHOT
7.0,7,long,30.5,4,7.0,172.5,141,172.5,141,0.0,0,-7.0,18.0,294,18.0,294,same_extended,172.5,165.5,716.5,105,723.5,0.0,1288,2025_05_13,KILL_SHOT
-10.0,2,long,0.0,0,-10.0,89.0,35,89.0,35,11.0,3,10.0,94.5,88,94.5,88,counter_extended,94.5,104.5,190.5,65,0.0,190.5,1289,2025_05_13,KILL_SHOT
-18.0,2,long,0.0,0,-18.0,100.0,32,100.0,32,18.0,2,18.0,83.5,85,83.5,85,same_extended,100.0,118.0,190.5,68,0.0,190.5,1290,2025_05_13,KILL_SHOT
-20.5,7,long,0.0,0,-20.5,8.0,17,8.0,17,34.0,3,20.5,171.0,49,171.0,49,counter_extended,171.0,191.5,190.5,104,0.0,190.5,1291,2025_05_13,KILL_SHOT
6.0,2,long,3.0,1,6.0,119.0,337,119.0,337,1.5,3,-6.0,34.5,16,34.5,16,same_extended,119.0,113.0,123.0,2,129.0,24.5,1292,2025_05_14,KILL_SHOT
5.5,2,short,7.5,1,5.5,40.5,14,40.5,14,0.0,0,-5.5,163.5,360,163.5,360,counter_extended,163.5,158.0,161.0,1,37.5,166.5,1293,2025_05_14,KILL_SHOT
-30.0,9,long,0.0,0,-30.0,169.0,358,169.0,358,21.5,3,30.0,35.0,12,35.0,12,same_extended,169.0,199.0,179.5,6,179.5,24.5,1294,2025_05_14,KILL_SHOT
11.0,6,short,10.0,5,11.0,97.0,361,97.0,361,0.0,0,-11.0,119.5,229,119.5,229,counter_extended,119.5,108.5,193.0,117,0.0,204.0,1295,2025_05_14,KILL_SHOT
-13.5,11,long,1.0,1,-13.5,136.0,325,136.0,325,7.5,3,13.5,139.0,184,139.0,184,counter_extended,139.0,152.5,156.5,48,82.5,156.5,1296,2025_05_14,KILL_SHOT
-12.5,7,long,0.0,0,-12.5,233.0,306,233.0,306,22.0,3,12.5,76.5,39,76.5,39,same_extended,233.0,245.5,278.0,21,278.0,31.5,1297,2025_05_14,KILL_SHOT
-7.0,2,short,0.0,0,-7.0,62.5,23,62.5,23,12.0,3,7.0,247.0,290,247.0,290,counter_extended,247.0,254.0,278.0,37,31.5,278.0,1298,2025_05_14,KILL_SHOT
-29.0,2,short,0.0,0,-29.0,69.5,21,69.5,21,29.0,2,29.0,240.0,288,240.0,288,counter_extended,240.0,269.0,278.0,39,31.5,278.0,1299,2025_05_14,KILL_SHOT
86.0,18,short,92.5,15,86.0,98.5,19,98.5,19,4.5,3,-86.0,211.0,286,211.0,286,counter_extended,211.0,125.0,192.0,41,31.5,278.0,1300,2025_05_14,KILL_SHOT
-52.0,20,short,12.0,3,-52.0,-11.0,58,12.0,3,7.0,2,52.0,296.0,266,296.0,266,counter_extended,296.0,348.0,309.5,1,0.0,309.5,1301,2025_05_14,KILL_SHOT
-7.5,2,short,0.5,1,-7.5,-7.5,2,0.5,1,14.0,3,7.5,280.0,200,280.0,200,counter_extended,280.0,287.5,309.5,67,0.0,309.5,1302,2025_05_14,KILL_SHOT
-38.5,9,short,0.0,0,-38.5,-38.0,10,0.0,0,34.5,3,38.5,266.0,197,266.0,197,counter_extended,266.0,304.5,309.5,70,0.0,309.5,1303,2025_05_14,KILL_SHOT
14.5,4,short,26.0,1,14.5,81.5,265,81.5,265,0.0,0,-14.5,178.0,213,178.0,213,counter_extended,178.0,163.5,210.5,120,30.5,225.0,1304,2025_05_14,KILL_SHOT
41.0,16,long,44.5,13,41.0,192.5,209,192.5,209,10.5,1,-41.0,67.0,261,67.0,261,same_extended,192.5,151.5,163.0,3,204.0,55.5,1305,2025_05_14,KILL_SHOT
-34.5,9,short,38.5,6,-34.5,76.0,200,76.0,200,66.5,3,34.5,183.5,148,183.5,148,counter_extended,183.5,218.0,255.5,10,4.0,255.5,1306,2025_05_14,KILL_SHOT
28.5,5,short,47.5,1,28.5,110.5,191,110.5,191,0.0,0,-28.5,149.0,139,149.0,139,counter_extended,149.0,120.5,227.0,19,4.0,255.5,1307,2025_05_14,KILL_SHOT
-2.5,4,short,3.0,2,-2.5,111.0,180,111.0,180,11.0,1,2.5,148.5,128,148.5,128,counter_extended,148.5,151.0,255.5,30,4.0,255.5,1308,2025_05_14,KILL_SHOT
1.0,2,short,2.5,1,1.0,113.5,176,113.5,176,0.0,0,-1.0,146.0,124,146.0,124,counter_extended,146.0,145.0,254.5,34,4.0,255.5,1309,2025_05_14,KILL_SHOT
6.5,3,short,25.5,1,6.5,64.5,92,64.5,92,0.0,0,-6.5,84.5,148,84.5,148,counter_extended,84.5,78.0,253.0,102,259.5,0.0,1310,2025_05_14,KILL_SHOT
-14.0,4,long,12.5,1,-14.0,91.0,145,91.0,145,9.0,2,14.0,58.0,89,58.0,89,same_extended,91.0,105.0,259.5,105,0.0,259.5,1311,2025_05_14,KILL_SHOT
-27.5,8,long,0.0,0,-27.5,86.5,83,86.5,83,56.5,3,27.5,62.5,27,62.5,27,same_extended,86.5,114.0,248.5,115,248.5,0.0,1312,2025_05_14,KILL_SHOT
0.0,3,long,0.0,0,0.0,64.0,149,64.0,149,3.0,1,0.0,122.0,332,122.0,332,counter_extended,122.0,122.0,136.5,17,49.5,136.5,1313,2025_05_15,KILL_SHOT
-3.0,14,short,21.5,2,-3.0,122.0,329,122.0,329,0.0,0,3.0,64.0,146,64.0,146,same_extended,122.0,125.0,136.5,20,136.5,49.5,1314,2025_05_15,KILL_SHOT
19.5,15,short,30.5,5,19.5,422.0,365,422.0,365,0.0,0,-19.5,0.0,0,0.0,0,same_extended,422.0,402.5,402.0,1,421.5,0.5,1315,2025_05_15,KILL_SHOT
0.5,2,short,3.5,1,0.5,292.5,131,292.5,131,0.0,0,-0.5,23.5,6,23.5,6,same_extended,292.5,292.0,375.5,117,376.0,0.0,1316,2025_05_15,KILL_SHOT
51.0,16,short,71.5,13,51.0,278.5,128,278.5,128,37.5,3,-51.0,37.5,3,37.5,3,same_extended,278.5,227.5,325.0,120,376.0,0.0,1317,2025_05_15,KILL_SHOT
-11.5,13,short,0.5,1,-11.5,33.5,24,33.5,24,7.5,3,11.5,393.0,358,393.0,358,counter_extended,393.0,404.5,432.5,36,0.0,432.5,1318,2025_05_15,KILL_SHOT
-38.5,8,short,0.0,0,-38.5,18.5,87,18.5,87,23.0,3,38.5,492.0,364,492.0,364,counter_extended,492.0,530.5,511.5,2,0.0,511.5,1319,2025_05_15,KILL_SHOT
-12.0,2,long,0.0,0,-12.0,453.5,193,453.5,193,13.0,1,12.0,70.5,20,70.5,20,same_extended,453.5,465.5,554.0,108,554.0,0.0,1320,2025_05_15,KILL_SHOT
49.5,2,long,20.5,1,49.5,465.5,191,465.5,191,0.0,0,-49.5,58.5,18,58.5,18,same_extended,465.5,416.0,504.5,110,554.0,0.0,1321,2025_05_15,KILL_SHOT
91.5,19,short,108.0,16,91.5,91.5,19,108.0,16,12.5,1,-91.5,416.0,189,416.0,189,counter_extended,416.0,324.5,462.5,112,0.0,554.0,1322,2025_05_15,KILL_SHOT
38.5,4,long,22.0,3,38.5,452.0,158,452.0,158,3.0,1,-38.5,3.0,1,3.0,1,same_extended,452.0,413.5,493.0,62,531.5,0.0,1323,2025_05_15,KILL_SHOT
13.5,2,long,8.5,1,13.5,413.5,154,413.5,154,0.0,0,-13.5,0.0,0,0.0,0,same_extended,413.5,400.0,518.0,66,531.5,0.0,1324,2025_05_15,KILL_SHOT
-7.0,3,long,10.5,1,-7.0,-3.0,80,10.5,1,7.0,3,7.0,232.0,46,232.0,46,counter_extended,232.0,239.0,413.0,72,0.0,413.0,1325,2025_05_15,KILL_SHOT
-44.0,8,long,0.0,0,-44.0,4.0,77,4.0,77,34.0,2,44.0,225.0,43,225.0,43,counter_extended,225.0,269.0,413.0,75,0.0,413.0,1326,2025_05_15,KILL_SHOT
59.0,19,short,117.5,6,59.0,59.0,19,117.5,6,0.0,0,-59.0,111.5,40,111.5,40,same_early,117.5,58.5,354.0,112,413.0,0.0,1327,2025_05_15,KILL_SHOT
22.5,14,short,27.5,7,22.5,70.0,40,70.0,40,0.0,0,-22.5,0.0,0,0.0,0,same_extended,70.0,47.5,220.0,99,242.5,0.0,1328,2025_05_15,KILL_SHOT
4.5,13,long,13.5,6,4.5,40.5,94,40.5,94,0.0,0,-4.5,22.0,34,22.0,34,same_extended,40.5,36.0,224.5,119,229.0,0.0,1329,2025_05_15,KILL_SHOT
0.5,5,short,4.0,4,0.5,1.5,6,4.0,4,2.5,1,-0.5,45.5,34,45.5,34,counter_extended,45.5,45.0,64.0,85,0.0,64.5,1330,2025_05_15,KILL_SHOT
-2.5,6,short,0.0,0,-2.5,12.5,37,12.5,37,16.5,3,2.5,124.0,362,124.0,362,counter_extended,124.0,126.5,166.0,82,166.0,0.0,1331,2025_05_16,KILL_SHOT
-46.0,13,short,0.0,0,-46.0,19.0,285,19.0,285,14.5,2,46.0,190.0,353,190.0,353,counter_extended,190.0,236.0,212.0,3,0.0,212.0,1332,2025_05_16,KILL_SHOT
1.0,8,short,5.0,1,1.0,82.0,233,82.0,233,1.5,3,-1.0,143.0,329,143.0,329,counter_extended,143.0,142.0,211.0,55,0.0,212.0,1333,2025_05_16,KILL_SHOT
3.5,9,long,2.0,8,3.5,144.0,321,144.0,321,5.0,2,-3.5,81.0,225,81.0,225,same_extended,144.0,140.5,208.5,63,212.0,0.0,1334,2025_05_16,KILL_SHOT
-4.5,7,short,1.0,1,-4.5,252.5,334,252.5,334,6.5,3,4.5,95.5,190,95.5,190,same_extended,252.5,257.0,292.0,17,292.0,56.0,1335,2025_05_16,KILL_SHOT
-81.0,13,long,0.0,0,-81.0,-25.5,370,0.0,0,50.5,3,81.0,339.0,134,339.0,134,counter_extended,339.0,420.0,348.0,10,0.0,348.0,1336,2025_05_16,KILL_SHOT
-35.0,6,long,0.0,0,-35.0,135.0,336,135.0,336,24.5,3,35.0,217.5,74,217.5,74,counter_extended,217.5,252.5,348.0,70,0.0,348.0,1337,2025_05_16,KILL_SHOT
28.5,11,short,30.5,8,28.5,188.5,84,188.5,84,6.0,2,-28.5,41.5,33,41.5,33,same_extended,188.5,160.0,193.0,24,221.5,8.5,1338,2025_05_16,KILL_SHOT
17.0,10,short,30.0,4,17.0,228.0,195,228.0,195,13.0,1,-17.0,107.0,47,107.0,47,same_extended,228.0,211.0,238.5,120,255.5,79.5,1339,2025_05_19,KILL_SHOT
-80.5,13,short,0.0,0,-80.5,6.5,96,6.5,96,19.0,3,80.5,751.5,354,751.5,354,counter_extended,751.5,832.0,752.0,3,6.0,752.0,1340,2025_05_19,KILL_SHOT
-16.0,2,long,0.0,0,-16.0,237.5,170,237.5,170,16.0,2,16.0,67.5,14,67.5,14,same_extended,237.5,253.5,758.0,88,758.0,0.0,1341,2025_05_19,KILL_SHOT
-1.0,4,short,0.0,0,-1.0,0.0,6,0.0,0,4.0,2,1.0,120.0,44,120.0,44,counter_extended,120.0,121.0,159.5,99,0.0,159.5,1342,2025_05_19,KILL_SHOT
6.0,6,long,1.5,4,6.0,119.0,40,119.0,40,1.0,2,-6.0,1.0,2,1.0,2,same_extended,119.0,113.0,153.5,103,159.5,0.0,1343,2025_05_19,KILL_SHOT
-33.0,11,short,6.0,2,-33.0,-24.0,15,6.0,2,0.0,0,33.0,113.0,34,113.0,34,counter_extended,113.0,146.0,159.5,109,0.0,159.5,1344,2025_05_19,KILL_SHOT
-7.0,4,long,0.0,0,-7.0,14.5,20,14.5,20,9.5,1,7.0,297.5,363,297.5,363,counter_extended,297.5,304.5,318.5,11,0.0,318.5,1345,2025_05_20,KILL_SHOT
-1.5,2,short,0.0,0,-1.5,290.5,359,290.5,359,1.5,2,1.5,21.5,16,21.5,16,same_extended,290.5,292.0,318.5,15,318.5,0.0,1346,2025_05_20,KILL_SHOT
29.0,24,short,28.0,23,29.0,292.0,357,292.0,357,9.5,2,-29.0,20.0,14,20.0,14,same_extended,292.0,263.0,290.0,17,319.0,0.0,1347,2025_05_20,KILL_SHOT
-14.0,2,short,0.0,0,-14.0,27.5,8,27.5,8,14.0,2,14.0,145.0,310,145.0,310,counter_extended,145.0,159.0,174.0,44,174.0,0.0,1348,2025_05_20,KILL_SHOT
37.0,10,short,41.5,6,37.0,40.5,11,41.5,6,0.0,0,-37.0,131.0,308,131.0,308,counter_extended,131.0,94.0,137.0,46,174.0,0.0,1349,2025_05_20,KILL_SHOT
28.0,5,short,24.0,1,28.0,28.0,5,28.0,5,0.0,0,-28.0,114.5,265,114.5,265,counter_extended,114.5,86.5,146.0,89,174.0,0.0,1350,2025_05_20,KILL_SHOT
-3.0,2,long,0.0,0,-3.0,87.0,50,87.0,50,6.5,3,3.0,148.0,192,148.0,192,counter_extended,148.0,151.0,177.5,106,57.5,177.5,1351,2025_05_20,KILL_SHOT
9.5,2,short,3.5,1,9.5,145.0,190,145.0,190,0.0,0,-9.5,90.0,48,90.0,48,same_extended,145.0,135.5,168.0,108,177.5,57.5,1352,2025_05_20,KILL_SHOT
30.0,13,long,26.0,11,30.0,99.5,46,99.5,46,0.0,0,-30.0,135.5,188,135.5,188,counter_extended,135.5,105.5,147.5,110,57.5,177.5,1353,2025_05_20,KILL_SHOT
34.0,7,long,18.5,6,34.0,59.0,30,59.0,30,3.5,1,-34.0,176.0,172,176.0,172,counter_extended,176.0,142.0,141.0,37,60.0,175.0,1354,2025_05_20,KILL_SHOT
21.5,5,long,13.0,4,21.5,150.5,157,150.5,157,17.5,2,-21.5,175.0,274,175.0,274,counter_extended,175.0,153.5,268.0,70,36.0,289.5,1355,2025_05_20,KILL_SHOT
-18.0,2,short,0.0,0,-18.0,212.5,229,212.5,229,23.0,3,18.0,113.0,112,113.0,112,same_extended,212.5,230.5,289.5,115,289.5,36.0,1356,2025_05_20,KILL_SHOT
-2.0,4,short,5.0,3,-2.0,230.5,227,230.5,227,5.0,1,2.0,95.0,110,95.0,110,same_extended,230.5,232.5,289.5,117,289.5,36.0,1357,2025_05_20,KILL_SHOT
-2.0,2,short,0.0,0,-2.0,237.0,64,237.0,64,17.0,3,2.0,39.0,119,39.0,119,same_extended,237.0,239.0,325.5,53,325.5,0.0,1358,2025_05_20,KILL_SHOT
-17.0,10,short,0.0,0,-17.0,239.0,62,239.0,62,17.5,3,17.0,37.0,117,37.0,117,same_extended,239.0,256.0,325.5,55,325.5,0.0,1359,2025_05_20,KILL_SHOT
47.0,5,short,21.0,4,47.0,100.0,9,100.0,9,1.5,2,-47.0,176.0,64,176.0,64,counter_extended,176.0,129.0,278.5,108,325.5,0.0,1360,2025_05_20,KILL_SHOT
