STANDALONE RESEARCH REPORT (FULL 16D)
Data: DATA/ATLAS, Base TF: 15m
Context: 21d, Analysis: 0d
Regimes: 496, Data points: 27335
======================================================================
  STANDALONE RESEARCH
  Data: DATA/ATLAS
  Base TF: 15m
  Context: 21d warmup, 0d analysis
  Mode: FULL (16D fractal)
======================================================================

--- STEP 1: Loading base TF data (15m) ---
  15m: 28,685 bars loaded

--- STEP 2: Price I-MR Chart ---
  Price I-MR: 28685 bars, warmup=1334, analysis=27351
  Center=21384.36, MR_bar=17.77, UCL_MR=58.05, UCL_I=21431.62, LCL_I=21337.10
  R192:   16 shapes, dir=SHORT, mean_end= -133.2, std_end=  25.1, WR=0%
  R193:  121 shapes, dir= LONG, mean_end=  +27.2, std_end=  47.3, WR=64%
  R194:   22 shapes, dir=SHORT, mean_end= -101.5, std_end=  55.7, WR=9%
  R195:   20 shapes, dir= LONG, mean_end= +121.0, std_end=  79.1, WR=95%
  R196:   56 shapes, dir= LONG, mean_end=  +39.2, std_end=  70.5, WR=57%
  R197:   36 shapes, dir=SHORT, mean_end= -166.2, std_end= 156.5, WR=17%
  R198:   58 shapes, dir=SHORT, mean_end=  +58.9, std_end=  62.8, WR=79%
  R199:   15 shapes, dir= LONG, mean_end= -143.7, std_end=  39.4, WR=7%
  R200:   74 shapes, dir= LONG, mean_end=  +67.8, std_end=  62.6, WR=78%
  R201:   48 shapes, dir=SHORT, mean_end=  -31.0, std_end=  55.9, WR=33%
  R202:   44 shapes, dir=SHORT, mean_end=   -0.8, std_end=  44.5, WR=39%
  R203:  115 shapes, dir=SHORT, mean_end=  -20.0, std_end=  71.9, WR=40%
  R204:   68 shapes, dir=SHORT, mean_end=  -50.0, std_end=  49.0, WR=16%
  R205:   14 shapes, dir=SHORT, mean_end= +174.7, std_end=  25.6, WR=100%
  R206:   54 shapes, dir= LONG, mean_end=  +26.7, std_end=  59.0, WR=70%
  R207:   23 shapes, dir=SHORT, mean_end=  -95.3, std_end=  87.2, WR=17%
  R208:   15 shapes, dir= LONG, mean_end= -101.6, std_end=  32.2, WR=13%
  R209:   77 shapes, dir= LONG, mean_end=  +67.5, std_end=  73.3, WR=71%
  R210:   15 shapes, dir= LONG, mean_end= +173.3, std_end=  19.5, WR=100%
  R211:  529 shapes, dir= LONG, mean_end=  +14.5, std_end=  53.8, WR=63%
  R212:  268 shapes, dir= LONG, mean_end=  +16.0, std_end=  67.6, WR=55%
  R213:   81 shapes, dir=SHORT, mean_end=  -24.9, std_end=  40.2, WR=23%
  R214:  169 shapes, dir= LONG, mean_end=  +12.3, std_end=  40.7, WR=59%
  R215:   89 shapes, dir= LONG, mean_end=   +1.7, std_end=  50.5, WR=52%
  R216:   38 shapes, dir= LONG, mean_end=  -23.7, std_end=  70.0, WR=34%
  R217:   54 shapes, dir= LONG, mean_end=  +14.6, std_end=  66.4, WR=56%
  R218:   29 shapes, dir=SHORT, mean_end=  -66.4, std_end=  65.5, WR=17%
  R219:   62 shapes, dir= LONG, mean_end=  +33.7, std_end=  50.3, WR=63%
  R220:   44 shapes, dir= LONG, mean_end=  +39.9, std_end=  64.5, WR=68%
  R221:  140 shapes, dir=SHORT, mean_end=  -11.3, std_end=  55.9, WR=43%
  R222:  276 shapes, dir= LONG, mean_end=  +22.8, std_end=  51.7, WR=64%
  R223:   93 shapes, dir=SHORT, mean_end=  -33.4, std_end=  48.8, WR=31%
  R224:   91 shapes, dir= LONG, mean_end=   +1.3, std_end=  37.0, WR=54%
  R225:   26 shapes, dir= LONG, mean_end= +117.0, std_end=  36.1, WR=100%
  R226:  188 shapes, dir= LONG, mean_end=  +11.6, std_end=  40.0, WR=52%
  R227:  272 shapes, dir=SHORT, mean_end=  +10.6, std_end=  65.8, WR=59%
  R228:   71 shapes, dir=SHORT, mean_end=  -45.1, std_end= 114.2, WR=58%
  R229:   12 shapes, dir=SHORT, mean_end= -201.5, std_end=  57.4, WR=0%
  R230:   54 shapes, dir=SHORT, mean_end=  -76.7, std_end=  88.1, WR=20%
  R231:   40 shapes, dir=SHORT, mean_end=  -87.9, std_end=  84.3, WR=30%
  R232:   73 shapes, dir= LONG, mean_end=  +78.7, std_end=  60.2, WR=93%
  R233:   94 shapes, dir= LONG, mean_end=   -6.7, std_end=  81.4, WR=63%
  R234:  207 shapes, dir= LONG, mean_end=  +26.2, std_end=  95.7, WR=64%
  R235:   67 shapes, dir= LONG, mean_end=  +29.3, std_end=  54.8, WR=66%
  R236:    9 shapes, dir= LONG, mean_end=  +51.2, std_end=  21.1, WR=56%
  R237:  176 shapes, dir= LONG, mean_end=  +12.2, std_end=  65.7, WR=53%
  R238:  183 shapes, dir= LONG, mean_end=   +8.7, std_end=  51.5, WR=61%
  R239:   10 shapes, dir= LONG, mean_end=   -1.1, std_end=  37.5, WR=40%
  R240:   84 shapes, dir=SHORT, mean_end=  -22.4, std_end=  50.1, WR=44%
  R241:  185 shapes, dir=SHORT, mean_end=  -24.0, std_end=  72.6, WR=45%
  R242:   99 shapes, dir=SHORT, mean_end=  -42.4, std_end= 111.0, WR=33%
  R243:   12 shapes, dir= LONG, mean_end=  +67.2, std_end=  28.3, WR=83%
  R244:   79 shapes, dir=SHORT, mean_end=  -24.6, std_end=  45.4, WR=33%
  R245:   55 shapes, dir=SHORT, mean_end=   +4.8, std_end=  44.7, WR=45%
  R246:   30 shapes, dir= LONG, mean_end= +197.6, std_end= 139.8, WR=100%
  R247:  130 shapes, dir=SHORT, mean_end=  -17.5, std_end=  54.5, WR=30%
  R248:  166 shapes, dir= LONG, mean_end=  +10.1, std_end=  44.2, WR=58%
  R249:   71 shapes, dir= LONG, mean_end=  +35.6, std_end=  54.0, WR=75%
  R250:   93 shapes, dir=SHORT, mean_end=  -42.7, std_end=  79.3, WR=22%
  R251:   12 shapes, dir= LONG, mean_end=   -5.9, std_end=  26.0, WR=25%
  R252:   50 shapes, dir=SHORT, mean_end=   +7.7, std_end=  75.7, WR=48%
  R253:   81 shapes, dir=SHORT, mean_end=  -38.3, std_end=  57.8, WR=31%
  R254:   27 shapes, dir=SHORT, mean_end=  -91.9, std_end=  79.9, WR=19%
  R255:   22 shapes, dir= LONG, mean_end= +159.4, std_end=  83.2, WR=91%
  R256:   70 shapes, dir= LONG, mean_end=  +17.4, std_end=  47.8, WR=61%
  R257:  187 shapes, dir= LONG, mean_end=  +18.5, std_end=  83.0, WR=66%
  R258:  181 shapes, dir= LONG, mean_end=  +14.9, std_end=  46.3, WR=59%
  R259:   88 shapes, dir= LONG, mean_end=  +23.8, std_end=  42.9, WR=76%
  R260:   38 shapes, dir=SHORT, mean_end=  +83.7, std_end= 161.7, WR=45%
  R261:  443 shapes, dir= LONG, mean_end=  +14.3, std_end=  51.1, WR=58%
  R262:   70 shapes, dir= LONG, mean_end=  +51.7, std_end=  43.7, WR=70%
  R263:  291 shapes, dir= LONG, mean_end=   +3.4, std_end=  60.3, WR=49%
  R264:   85 shapes, dir=SHORT, mean_end=  -21.8, std_end=  71.3, WR=47%
  R265:   91 shapes, dir=SHORT, mean_end=  -16.5, std_end=  74.1, WR=40%
  R266:   95 shapes, dir=SHORT, mean_end=  +15.9, std_end=  58.3, WR=56%
  R267:   81 shapes, dir= LONG, mean_end=  +35.2, std_end=  31.7, WR=93%
  R268:  157 shapes, dir=SHORT, mean_end=  -18.2, std_end=  46.0, WR=38%
  R269:   27 shapes, dir= LONG, mean_end= +117.7, std_end=  49.5, WR=100%
  R270:   92 shapes, dir= LONG, mean_end=  +26.4, std_end=  60.8, WR=76%
  R271:  111 shapes, dir=SHORT, mean_end=   -6.1, std_end=  60.1, WR=50%
  R272:   73 shapes, dir= LONG, mean_end=  +34.9, std_end=  34.4, WR=81%
  R273:   98 shapes, dir= LONG, mean_end=  -21.1, std_end=  81.2, WR=56%
  R274:  285 shapes, dir=SHORT, mean_end=  -27.5, std_end= 162.4, WR=50%
  R275:   14 shapes, dir=SHORT, mean_end= +196.0, std_end= 163.1, WR=29%
  R276:   53 shapes, dir= LONG, mean_end=  +26.7, std_end= 113.8, WR=53%
  R277:   15 shapes, dir= LONG, mean_end=  +84.3, std_end=  31.6, WR=87%
  R278:   55 shapes, dir= LONG, mean_end=  -61.7, std_end= 134.6, WR=51%
  R279:   43 shapes, dir= LONG, mean_end=  +70.5, std_end= 158.7, WR=47%
  R280:   13 shapes, dir= LONG, mean_end= -134.6, std_end=  19.1, WR=0%
  R281:   85 shapes, dir= LONG, mean_end=  +32.0, std_end=  95.4, WR=78%
  R282:  101 shapes, dir=SHORT, mean_end=  -25.7, std_end= 117.7, WR=57%
  R283:   40 shapes, dir=SHORT, mean_end= -107.1, std_end=  95.6, WR=20%
  R284:   16 shapes, dir= LONG, mean_end= +264.7, std_end=  72.3, WR=100%
  R285:   20 shapes, dir= LONG, mean_end= +148.7, std_end=  74.0, WR=90%
  R286:   82 shapes, dir= LONG, mean_end=  +66.2, std_end=  91.1, WR=70%
  R287:  200 shapes, dir=SHORT, mean_end=  -25.1, std_end=  87.1, WR=38%
  R288:   77 shapes, dir= LONG, mean_end=  +44.2, std_end=  96.8, WR=68%
  R289:    8 shapes, dir=SHORT, mean_end= +110.3, std_end=  15.9, WR=100%
  R290:   79 shapes, dir= LONG, mean_end=  +52.2, std_end=  44.7, WR=94%
  R291:    9 shapes, dir= LONG, mean_end=  +49.9, std_end=  26.9, WR=67%
  R292:   25 shapes, dir= LONG, mean_end= +122.9, std_end=  91.1, WR=88%
  R293:  271 shapes, dir= LONG, mean_end=  +30.0, std_end=  47.5, WR=72%
  R294:   29 shapes, dir= LONG, mean_end=   +4.4, std_end= 114.7, WR=38%
  R295:   56 shapes, dir=SHORT, mean_end=  -58.6, std_end= 100.3, WR=25%
  R296:    8 shapes, dir=SHORT, mean_end= +212.9, std_end=  62.8, WR=100%
  R297:   66 shapes, dir= LONG, mean_end=  -19.6, std_end=  92.2, WR=55%
  R298:    9 shapes, dir= LONG, mean_end= -115.0, std_end=  48.8, WR=0%
  R299:   16 shapes, dir= LONG, mean_end=  +61.6, std_end=  67.3, WR=69%
  R300:   70 shapes, dir= LONG, mean_end=  +11.9, std_end=  66.5, WR=47%
  R301:   32 shapes, dir=SHORT, mean_end=  -66.5, std_end=  62.1, WR=25%
  R302:   62 shapes, dir=SHORT, mean_end=  -72.3, std_end=  94.4, WR=31%
  R303:   15 shapes, dir=SHORT, mean_end= -149.1, std_end=  28.7, WR=0%
  R304:   24 shapes, dir=SHORT, mean_end=  -51.0, std_end= 174.0, WR=25%
  R305:   10 shapes, dir= LONG, mean_end=  +47.9, std_end=  54.8, WR=90%
  R306:   23 shapes, dir=SHORT, mean_end=   +0.5, std_end=  46.8, WR=26%
  R307:   16 shapes, dir= LONG, mean_end= +245.3, std_end=  30.3, WR=100%
  R308:   24 shapes, dir= LONG, mean_end=  -29.3, std_end= 131.7, WR=42%
  R309:   85 shapes, dir=SHORT, mean_end=  -71.2, std_end= 185.6, WR=41%
  R310:   60 shapes, dir=SHORT, mean_end=  -60.9, std_end= 102.5, WR=25%
  R311:   25 shapes, dir=SHORT, mean_end=  -72.8, std_end= 268.6, WR=28%
  R312:   13 shapes, dir= LONG, mean_end= +353.1, std_end=  71.5, WR=100%
  R313:   68 shapes, dir= LONG, mean_end=  +70.1, std_end=  71.2, WR=90%
  R314:  191 shapes, dir=SHORT, mean_end=   +0.4, std_end=  91.2, WR=47%
  R315:   23 shapes, dir= LONG, mean_end=  +26.9, std_end=  54.8, WR=48%
  R316:    8 shapes, dir= LONG, mean_end= +111.2, std_end=  20.2, WR=100%
  R317:   32 shapes, dir=SHORT, mean_end=  -44.8, std_end=  65.9, WR=31%
  R318:   41 shapes, dir=SHORT, mean_end= -187.3, std_end= 153.4, WR=12%
  R319:   43 shapes, dir=SHORT, mean_end=  -51.3, std_end=  64.5, WR=26%
  R320:   22 shapes, dir=SHORT, mean_end=  -68.2, std_end= 230.1, WR=18%
  R321:   15 shapes, dir= LONG, mean_end= +354.3, std_end= 181.1, WR=100%
  R322:    9 shapes, dir=SHORT, mean_end= -102.3, std_end=  35.6, WR=0%
  R323:  101 shapes, dir=SHORT, mean_end=  -39.5, std_end= 131.2, WR=50%
  R324:   10 shapes, dir= LONG, mean_end=  -66.7, std_end=  77.6, WR=20%
  R325:   16 shapes, dir=SHORT, mean_end= -156.2, std_end=  66.5, WR=0%
  R326:    9 shapes, dir= LONG, mean_end=  +89.2, std_end=  25.7, WR=67%
  R327:   22 shapes, dir= LONG, mean_end=  -73.7, std_end= 149.3, WR=36%
  R328:   22 shapes, dir=SHORT, mean_end=  +33.6, std_end= 134.9, WR=45%
  R329:   13 shapes, dir=SHORT, mean_end= -162.6, std_end=  45.8, WR=0%
  R330:   14 shapes, dir=SHORT, mean_end=  +10.5, std_end=  53.8, WR=64%
  R331:   18 shapes, dir=SHORT, mean_end=  +14.4, std_end=  85.6, WR=44%
  R332:   65 shapes, dir= LONG, mean_end= +131.4, std_end= 204.2, WR=83%
  R333:   86 shapes, dir=SHORT, mean_end= -182.6, std_end= 317.3, WR=34%
  R334:   98 shapes, dir= LONG, mean_end=  +52.6, std_end= 144.1, WR=52%
  R335:   41 shapes, dir= LONG, mean_end=  -12.4, std_end=  56.4, WR=37%
  R336:   25 shapes, dir= LONG, mean_end= +290.4, std_end= 101.1, WR=100%
  R337:   95 shapes, dir=SHORT, mean_end=  +15.1, std_end=  83.9, WR=43%
  R338:   86 shapes, dir= LONG, mean_end=  +58.8, std_end=  66.1, WR=74%
  R339:  137 shapes, dir= LONG, mean_end=  +11.1, std_end=  49.3, WR=61%
  R340:   69 shapes, dir=SHORT, mean_end=  +10.6, std_end= 116.6, WR=48%
  R341:  100 shapes, dir= LONG, mean_end=  +24.9, std_end=  65.0, WR=61%
  R342:   78 shapes, dir=SHORT, mean_end=   -5.0, std_end=  62.1, WR=44%
  R343:  102 shapes, dir= LONG, mean_end=   +5.1, std_end=  53.3, WR=55%
  R344:   10 shapes, dir=SHORT, mean_end=  +14.8, std_end=  13.0, WR=0%
  R345:   75 shapes, dir= LONG, mean_end=  +28.3, std_end=  49.1, WR=83%
  R346:   91 shapes, dir=SHORT, mean_end=  -13.5, std_end=  67.2, WR=57%
  R347:  166 shapes, dir=SHORT, mean_end=   -0.3, std_end=  51.7, WR=39%
  R348:   38 shapes, dir= LONG, mean_end=  +69.1, std_end= 115.5, WR=61%
  R349:   13 shapes, dir=SHORT, mean_end=  +49.0, std_end=  52.7, WR=92%
  R350:   12 shapes, dir=SHORT, mean_end= -151.4, std_end=  50.5, WR=0%
  R351:   56 shapes, dir= LONG, mean_end=  +46.6, std_end= 104.5, WR=64%
  R352:   17 shapes, dir= LONG, mean_end=  +37.5, std_end=  95.5, WR=94%
  R353:   75 shapes, dir=SHORT, mean_end=  -95.1, std_end= 124.8, WR=36%
  R354:   90 shapes, dir= LONG, mean_end=  -21.2, std_end= 104.8, WR=54%
  R355:   32 shapes, dir=SHORT, mean_end= -119.3, std_end=  59.0, WR=3%
  R356:   68 shapes, dir= LONG, mean_end=  +42.2, std_end=  69.1, WR=76%
  R357:   81 shapes, dir=SHORT, mean_end=  -63.8, std_end= 184.3, WR=56%
  R358:   20 shapes, dir=SHORT, mean_end=  -38.0, std_end=  47.7, WR=5%
  R359:   79 shapes, dir= LONG, mean_end=  +68.4, std_end=  95.6, WR=72%
  R360:   10 shapes, dir=SHORT, mean_end=  -83.9, std_end=  58.9, WR=20%
  R361:   40 shapes, dir= LONG, mean_end=  +48.7, std_end=  43.7, WR=90%
  R362:   30 shapes, dir= LONG, mean_end=  +94.1, std_end= 125.9, WR=70%
  R363:   94 shapes, dir= LONG, mean_end=  +25.9, std_end=  45.1, WR=73%
  R364:   90 shapes, dir=SHORT, mean_end=   +7.4, std_end=  47.1, WR=56%
  R365:  264 shapes, dir=SHORT, mean_end=   -2.2, std_end=  38.5, WR=48%
  R366:   91 shapes, dir= LONG, mean_end=   +4.7, std_end=  29.6, WR=55%
  R367:   90 shapes, dir=SHORT, mean_end=  -24.0, std_end=  49.9, WR=28%
  R368:   97 shapes, dir=SHORT, mean_end=  -37.5, std_end= 151.1, WR=48%
  R369:   13 shapes, dir=SHORT, mean_end=  +60.6, std_end=  46.7, WR=46%
  R370:  167 shapes, dir= LONG, mean_end=  +30.3, std_end=  59.4, WR=72%
  R371:   91 shapes, dir= LONG, mean_end=  +33.7, std_end=  74.7, WR=51%
  R372:   92 shapes, dir=SHORT, mean_end=  -46.4, std_end=  70.6, WR=23%
  R373:   99 shapes, dir= LONG, mean_end=  +42.9, std_end=  63.2, WR=69%
  R374:   86 shapes, dir=SHORT, mean_end=   +3.2, std_end= 122.2, WR=42%
  R375:  103 shapes, dir= LONG, mean_end=   -6.7, std_end=  62.0, WR=52%
  R376:   17 shapes, dir=SHORT, mean_end=  +10.3, std_end=  64.8, WR=53%
  R377:   52 shapes, dir=SHORT, mean_end=  -45.2, std_end=  41.6, WR=21%
  R378:   24 shapes, dir=SHORT, mean_end= -172.0, std_end= 104.5, WR=8%
  R379:   86 shapes, dir= LONG, mean_end=  +71.7, std_end=  63.1, WR=83%
  R380:   92 shapes, dir=SHORT, mean_end=  -32.5, std_end=  89.3, WR=61%
  R381:   29 shapes, dir=SHORT, mean_end= -152.3, std_end= 141.0, WR=17%
  R382:   63 shapes, dir=SHORT, mean_end=  -15.0, std_end=  59.8, WR=30%
  R383:   19 shapes, dir= LONG, mean_end=  +38.4, std_end=  22.4, WR=58%
  R384:   56 shapes, dir=SHORT, mean_end=  -20.1, std_end= 123.9, WR=43%
  R385:   82 shapes, dir=SHORT, mean_end=  -33.3, std_end= 111.8, WR=41%
  R386:   32 shapes, dir= LONG, mean_end= +185.0, std_end= 138.8, WR=75%
  R387:   71 shapes, dir= LONG, mean_end=  +26.1, std_end=  77.4, WR=54%
  R388:  104 shapes, dir= LONG, mean_end=  +11.2, std_end=  90.7, WR=51%
  R389:   18 shapes, dir=SHORT, mean_end= -117.8, std_end=  69.0, WR=6%
  R390:   42 shapes, dir= LONG, mean_end=  +25.9, std_end=  53.5, WR=57%
  R391:   20 shapes, dir= LONG, mean_end= +173.1, std_end=  49.7, WR=100%
  R392:   94 shapes, dir= LONG, mean_end=  +33.3, std_end=  44.7, WR=69%
  R393:   57 shapes, dir= LONG, mean_end=  +62.5, std_end=  40.4, WR=89%
  R394:   42 shapes, dir=SHORT, mean_end=  -56.8, std_end=  56.3, WR=12%
  R395:   19 shapes, dir= LONG, mean_end=  +20.6, std_end=  60.1, WR=95%
  R396:   79 shapes, dir=SHORT, mean_end=  -54.9, std_end= 212.5, WR=43%
  R397:   18 shapes, dir= LONG, mean_end=  -19.5, std_end= 116.0, WR=56%
  R398:    8 shapes, dir=SHORT, mean_end=  -70.1, std_end=  42.5, WR=0%
  R399:   69 shapes, dir=SHORT, mean_end=  -49.9, std_end= 112.1, WR=28%
  R400:   23 shapes, dir=SHORT, mean_end= -194.7, std_end=  79.6, WR=9%
  R401:   54 shapes, dir= LONG, mean_end= +161.5, std_end= 182.2, WR=76%
  R402:   19 shapes, dir= LONG, mean_end=   +5.5, std_end=  34.8, WR=47%
  R403:   81 shapes, dir=SHORT, mean_end= -110.7, std_end= 212.1, WR=37%
  R404:    8 shapes, dir=SHORT, mean_end=  +71.7, std_end=  51.7, WR=50%
  R405:   20 shapes, dir= LONG, mean_end=  +43.7, std_end=  44.9, WR=70%
  R406:   30 shapes, dir= LONG, mean_end=   +0.2, std_end=  41.7, WR=50%
  R407:   53 shapes, dir=SHORT, mean_end=  -99.9, std_end= 222.6, WR=40%
  R408:   24 shapes, dir=SHORT, mean_end=  -40.1, std_end=  98.5, WR=29%
  R409:   19 shapes, dir=SHORT, mean_end=  -45.4, std_end= 101.3, WR=47%
  R410:   13 shapes, dir=SHORT, mean_end= -310.7, std_end= 113.8, WR=0%
  R411:   48 shapes, dir=SHORT, mean_end=  -75.2, std_end= 202.4, WR=27%
  R412:   16 shapes, dir= LONG, mean_end=  +71.9, std_end=  62.6, WR=56%
  R413:   14 shapes, dir= LONG, mean_end= +222.6, std_end=  53.3, WR=100%
  R414:   28 shapes, dir= LONG, mean_end= +163.9, std_end=  98.6, WR=93%
  R415:   24 shapes, dir= LONG, mean_end= +128.2, std_end=  57.2, WR=100%
  R416:   47 shapes, dir=SHORT, mean_end=  -58.4, std_end=  54.3, WR=11%
  R417:   17 shapes, dir= LONG, mean_end= +239.6, std_end=  61.7, WR=100%
  R418:   32 shapes, dir=SHORT, mean_end=   +0.1, std_end= 188.8, WR=41%
  R419:   91 shapes, dir= LONG, mean_end=   +4.1, std_end=  54.4, WR=53%
  R420:  106 shapes, dir=SHORT, mean_end=  -10.1, std_end=  90.8, WR=42%
  R421:  100 shapes, dir=SHORT, mean_end=  -78.7, std_end= 170.8, WR=38%
  R422:   12 shapes, dir= LONG, mean_end=  -23.3, std_end=  30.8, WR=17%
  R423:   61 shapes, dir= LONG, mean_end=  +32.2, std_end= 112.0, WR=46%
  R424:   19 shapes, dir= LONG, mean_end=  -85.2, std_end=  79.9, WR=21%
  R425:   39 shapes, dir= LONG, mean_end=  +39.2, std_end=  49.7, WR=79%
  R426:   28 shapes, dir=SHORT, mean_end=  -95.3, std_end=  52.7, WR=11%
  R427:    8 shapes, dir=SHORT, mean_end=  +64.9, std_end=  44.6, WR=50%
  R428:   19 shapes, dir= LONG, mean_end= -116.4, std_end=  94.4, WR=32%
  R429:   67 shapes, dir= LONG, mean_end=  +40.3, std_end= 107.1, WR=58%
  R430:   66 shapes, dir= LONG, mean_end=  +30.4, std_end=  80.7, WR=68%
  R431:   11 shapes, dir=SHORT, mean_end= +209.0, std_end=  38.0, WR=91%
  R432:   19 shapes, dir= LONG, mean_end= -108.7, std_end=  72.3, WR=11%
  R433:   76 shapes, dir=SHORT, mean_end=  -19.7, std_end=  70.6, WR=55%
  R434:    9 shapes, dir=SHORT, mean_end=  -57.6, std_end=  60.9, WR=0%
  R435:   36 shapes, dir= LONG, mean_end=  +55.1, std_end=  41.1, WR=94%
  R436:   59 shapes, dir=SHORT, mean_end=  +32.5, std_end= 131.8, WR=53%
  R437:   15 shapes, dir=SHORT, mean_end= -187.5, std_end=  44.2, WR=0%
  R438:   39 shapes, dir=SHORT, mean_end=  +32.6, std_end=  79.8, WR=69%
  R439:   28 shapes, dir=SHORT, mean_end= -125.8, std_end=  63.8, WR=4%
  R440:   86 shapes, dir= LONG, mean_end=  +48.3, std_end=  75.9, WR=66%
  R441:   93 shapes, dir= LONG, mean_end=  +56.0, std_end=  79.3, WR=74%
  R442:   29 shapes, dir= LONG, mean_end=   -3.7, std_end=  77.1, WR=72%
  R443:   65 shapes, dir=SHORT, mean_end=  -83.0, std_end= 174.9, WR=46%
  R444:   13 shapes, dir=SHORT, mean_end=  +77.6, std_end=  44.9, WR=62%
  R445:   78 shapes, dir=SHORT, mean_end=  -19.3, std_end=  75.6, WR=41%
  R446:   20 shapes, dir=SHORT, mean_end=  -71.5, std_end=  69.1, WR=0%
  R447:    8 shapes, dir=SHORT, mean_end= -113.5, std_end=  26.6, WR=0%
  R448:    8 shapes, dir= LONG, mean_end=  +37.1, std_end=  26.9, WR=100%
  R449:   19 shapes, dir=SHORT, mean_end= -192.4, std_end=  63.7, WR=0%
  R450:   11 shapes, dir=SHORT, mean_end=  +67.8, std_end=  68.3, WR=55%
  R451:   32 shapes, dir= LONG, mean_end= +196.4, std_end= 142.6, WR=100%
  R452:   10 shapes, dir=SHORT, mean_end=  -42.9, std_end=  28.4, WR=20%
  R453:   50 shapes, dir=SHORT, mean_end= -164.2, std_end=  83.4, WR=4%
  R454:   14 shapes, dir=SHORT, mean_end=  +15.9, std_end=  55.7, WR=57%
  R455:   16 shapes, dir=SHORT, mean_end= +202.8, std_end= 117.8, WR=69%
  R456:    9 shapes, dir= LONG, mean_end=  +93.2, std_end=  56.2, WR=100%
  R457:   21 shapes, dir= LONG, mean_end=  -92.7, std_end=  44.2, WR=10%
  R458:   27 shapes, dir=SHORT, mean_end=  +49.7, std_end= 146.8, WR=48%
  R459:   11 shapes, dir= LONG, mean_end= +164.8, std_end=  42.9, WR=100%
  R460:   22 shapes, dir= LONG, mean_end= +227.4, std_end= 111.1, WR=77%
  R461:   66 shapes, dir=SHORT, mean_end=   -8.6, std_end=  71.1, WR=47%
  R462:   44 shapes, dir=SHORT, mean_end=  -30.6, std_end= 160.6, WR=36%
  R463:   49 shapes, dir= LONG, mean_end=  -39.1, std_end= 114.4, WR=53%
  R464:    9 shapes, dir=SHORT, mean_end= -177.2, std_end=  99.4, WR=0%
  R465:   10 shapes, dir= LONG, mean_end=  -39.4, std_end=  35.3, WR=0%
  R466:   16 shapes, dir= LONG, mean_end=  -37.5, std_end= 140.8, WR=38%
  R467:    9 shapes, dir=SHORT, mean_end= -518.2, std_end=  38.6, WR=0%
  R468:   23 shapes, dir=SHORT, mean_end= +251.2, std_end= 413.7, WR=70%
  R469:   67 shapes, dir=SHORT, mean_end=  -43.3, std_end= 150.9, WR=37%
  R470:   24 shapes, dir=SHORT, mean_end=  +49.5, std_end=  92.7, WR=62%
  R471:   58 shapes, dir= LONG, mean_end=  +52.5, std_end=  67.7, WR=81%
  R472:   55 shapes, dir=SHORT, mean_end=  -38.1, std_end=  38.5, WR=16%
  R473:   26 shapes, dir= LONG, mean_end= +143.8, std_end=  70.6, WR=100%
  R474:   99 shapes, dir= LONG, mean_end=  -22.5, std_end= 117.6, WR=58%
  R475:   18 shapes, dir=SHORT, mean_end= -206.3, std_end=  88.8, WR=11%
  R476:   59 shapes, dir=SHORT, mean_end=  -29.3, std_end=  69.5, WR=36%
  R477:   37 shapes, dir=SHORT, mean_end=  +41.2, std_end= 112.5, WR=57%
  R478:   59 shapes, dir=SHORT, mean_end=  -50.6, std_end=  59.8, WR=20%
  R479:   15 shapes, dir= LONG, mean_end= -161.6, std_end=  42.4, WR=13%
  R480:   33 shapes, dir=SHORT, mean_end= -135.8, std_end=  73.1, WR=12%
  R481:   27 shapes, dir=SHORT, mean_end=  -37.2, std_end= 181.2, WR=19%
  R482:   37 shapes, dir= LONG, mean_end= +215.2, std_end= 369.1, WR=59%
  R483:   13 shapes, dir= LONG, mean_end=  -11.0, std_end=  51.2, WR=38%
  R484:   14 shapes, dir= LONG, mean_end= -159.1, std_end=  46.4, WR=7%
  R485:   33 shapes, dir= LONG, mean_end=  +47.4, std_end= 111.3, WR=52%
  R486:   21 shapes, dir=SHORT, mean_end=  -92.6, std_end=  66.5, WR=14%
  R487:   14 shapes, dir= LONG, mean_end=   +4.7, std_end=  72.0, WR=50%
  R488:   13 shapes, dir= LONG, mean_end= +191.7, std_end=  41.3, WR=100%
  R489:   44 shapes, dir=SHORT, mean_end=  +16.5, std_end=  60.4, WR=66%
  R490:   28 shapes, dir= LONG, mean_end=  -42.9, std_end=  59.8, WR=25%
  R491:   11 shapes, dir= LONG, mean_end=  -72.4, std_end=  38.7, WR=9%
  R492:   63 shapes, dir=SHORT, mean_end=  -70.0, std_end=  62.9, WR=24%
  R493:   10 shapes, dir=SHORT, mean_end= -274.7, std_end=  50.6, WR=0%
  R494:   15 shapes, dir=SHORT, mean_end=  -43.4, std_end=  70.8, WR=13%
  R495:   15 shapes, dir= LONG, mean_end=   +3.4, std_end=  30.3, WR=20%

======================================================================
  ANALYSIS G: LAPLACIAN SUB-SEGMENTATION (d2p/dt2)
======================================================================
  Curvature stats: mean=0.0016, std=47.3471
  Curvature MR: mean=47.5703, UCL=155.4123

  I-MR regimes: 496 -> Laplacian sub-segments: 6030
  Avg sub-segment size: 4.5 bars

   Sub Parent  Bars     Curv    Shape    Dir      Chg
  ---- ------ ----- -------- -------- ------ --------
  S0   R0         4   +5.750   CONVEX   LONG     +1.8
