tf,X,Y,Z,r_min,r_max,lift,n_bins,sign_flip
1h,bar_range,z_se_w,vol_velocity_1b,-0.06650908401113205,0.046544099261653225,0.11305318327278527,5,False
1m,price_sigma_w,vol_mean_w,SE_low_w,0.33214468341323733,0.4451971411700092,0.11305245775677186,5,False
5m,vol_velocity_w,z_low_w,bar_range,-0.0705822789721591,0.042459252103417985,0.11304153107557709,5,False
1m,vol_mean_w,swing_noise_w,vol_accel_1b,0.5235699643699386,0.6366037772577355,0.1130338128877969,5,False
15m,z_se_w,SE_high_w,vol_accel_w,-0.010266520201049728,0.10275043736079878,0.11301695756184851,5,False
1m,bar_range,vol_sigma_w,price_accel_1b,0.468973153311588,0.5819892276526101,0.11301607434102207,5,False
1h,reversion_prob_w,swing_noise_w,z_se_w,-0.060189075116219584,0.05282474425901037,0.11301381937522995,5,True
15m,price_mean_w,reversion_prob_w,price_accel_w,-0.1135281080528095,-0.0005197938917031493,0.11300831416110635,5,False
1m,vol_mean_w,z_low_w,bar_range,0.012168926095218493,0.12517410824166234,0.11300518214644384,5,False
1h,body,price_mean_w,vwap_w,-0.07099891793497444,0.04198922264923448,0.11298814058420892,5,False
15m,vol_accel_1b,reversion_prob_w,vol_velocity_w,-0.1425927546348646,-0.02963111092175362,0.11296164371311097,5,False
5m,price_velocity_1b,price_accel_1b,z_se_w,0.6901040416977237,0.8030585794081861,0.11295453771046249,5,False
15m,bar_range,z_se_w,vwap_w,-0.09960033678784802,0.013341976960734026,0.11294231374858205,5,False
5s,price_mean_w,z_low_w,body,-0.10982883379012195,0.003110237049511096,0.11293907083963305,4,False
5s,price_velocity_1b,price_sigma_w,SE_high_w,-0.17137918220374837,-0.058443592265106745,0.11293558993864163,5,False
5s,price_accel_w,price_sigma_w,SE_low_w,-0.03834084805863466,0.07459076023758998,0.11293160829622464,5,False
5m,price_velocity_1b,vwap_w,price_velocity_w,-0.06434605093459517,0.048578834038611976,0.11292488497320714,5,False
1h,body,z_low_w,SE_low_w,0.2831383116567922,0.3960593360954315,0.11292102443863927,5,False
5s,vol_velocity_w,vol_sigma_w,vwap_w,0.7204894370096433,0.833394300230775,0.11290486322113169,5,False
1h,vwap_w,z_high_w,vol_accel_1b,-0.08540944551329008,0.02746676430174392,0.11287620981503399,5,False
1h,SE_low_w,reversion_prob_w,price_mean_w,-0.04244271817125713,0.07042923143695325,0.11287194960821037,5,False
15m,price_mean_w,price_sigma_w,price_velocity_1b,-0.38830905250466874,-0.2754395117371513,0.11286954076751743,5,False
1h,z_low_w,SE_low_w,reversion_prob_w,-0.01383481008219925,0.09903182097334143,0.11286663105554068,5,False
5s,z_high_w,SE_high_w,price_accel_w,-0.08994307405963281,0.02291922928086859,0.1128623033405014,5,False
5s,vwap_w,z_low_w,body,-0.10973986715673713,0.0031215535939347673,0.11286142075067189,4,False
5m,vol_sigma_w,swing_noise_w,body,0.29733401006680543,0.4101909483964319,0.11285693832962645,5,False
5s,z_se_w,z_low_w,hurst_w,0.7473054903212398,0.8601534550515108,0.11284796473027092,5,False
1m,price_accel_w,hurst_w,z_se_w,-0.04385639359942141,0.06896324011578356,0.11281963371520497,5,False
1h,hurst_w,swing_noise_w,vol_velocity_w,0.14850964170061628,0.26132661401534457,0.11281697231472829,5,False
5s,bar_range,price_velocity_w,swing_noise_w,-0.10794003919862899,0.004807453603606151,0.11274749280223514,5,False
5s,price_velocity_w,price_sigma_w,body,-0.09281966769944996,0.019915483768491938,0.1127351514679419,4,False
5m,z_high_w,SE_low_w,vol_accel_w,-0.0725022200778393,0.04022859715267042,0.11273081723050972,5,False
5s,price_accel_1b,swing_noise_w,vol_accel_1b,-0.059180946080616914,0.05354282850460906,0.11272377458522598,5,True
15m,price_sigma_w,z_se_w,z_high_w,-0.031674177756115404,0.08104663042685675,0.11272080818297216,5,False
5s,body,swing_noise_w,vol_accel_w,-0.052598839026914854,0.060113543295676884,0.11271238232259173,5,True
1h,vol_accel_1b,z_se_w,vol_velocity_1b,-0.061973996307671475,0.05071377754765916,0.11268777385533063,5,True
15m,price_velocity_w,vol_velocity_w,vol_mean_w,-0.09364644826436928,0.01903259402629547,0.11267904229066475,5,False
1h,vwap_w,reversion_prob_w,SE_high_w,-0.016618423079587687,0.09605790018308742,0.11267632326267511,5,False
5s,SE_high_w,reversion_prob_w,price_accel_w,-0.004347088642096548,0.10832820946067377,0.11267529810277031,5,False
5s,price_velocity_1b,z_se_w,SE_high_w,0.6007107413622528,0.7133785121556959,0.11266777079344314,5,False
5s,vol_velocity_w,SE_high_w,z_low_w,0.0017362986732086401,0.11440333697183018,0.11266703829862154,5,False
5s,price_velocity_1b,vol_accel_1b,vol_accel_w,-0.06426666501963353,0.04836396932190024,0.11263063434153378,5,False
15m,bar_range,body,vol_mean_w,-0.05905950054729362,0.053564693729320705,0.11262419427661433,5,True
1m,price_velocity_1b,swing_noise_w,vol_velocity_1b,-0.08639529313830639,0.026216398365815626,0.11261169150412202,5,False
1h,price_mean_w,reversion_prob_w,price_accel_w,-0.155837930508737,-0.04322765593043877,0.11261027457829824,5,False
5s,vol_accel_1b,body,vol_accel_w,-0.06691237360441712,0.045692998764107595,0.11260537236852472,5,False
15m,vol_accel_1b,body,price_sigma_w,-0.07627137580287058,0.03633398466347199,0.11260536046634256,5,False
15m,price_accel_1b,price_velocity_w,vol_sigma_w,-0.005956346431771777,0.10664672241106089,0.11260306884283267,5,False
5m,bar_range,reversion_prob_w,price_accel_1b,-0.24098051894284164,-0.12837973861253757,0.11260078033030407,5,False
1m,price_sigma_w,SE_high_w,price_mean_w,0.8223854971816706,0.9349835739349092,0.11259807675323852,5,False
1h,price_sigma_w,vol_mean_w,reversion_prob_w,0.5019502078764099,0.6145306549927132,0.11258044711630333,5,False
1h,SE_high_w,hurst_w,price_accel_w,-0.06290491495637472,0.049670018065203644,0.11257493302157837,5,False
5s,vwap_w,SE_high_w,bar_range,-0.36038872847354986,-0.24782384999460325,0.11256487847894661,5,False
1h,price_accel_1b,swing_noise_w,hurst_w,-0.08198554123928814,0.030578318517354024,0.11256385975664217,5,False
5s,price_mean_w,SE_high_w,bar_range,-0.3604313895280598,-0.24787741102798388,0.11255397850007592,5,False
1m,price_accel_w,SE_high_w,price_velocity_w,-0.06573144373718234,0.04681936947777416,0.1125508132149565,5,False
1m,vol_accel_1b,vol_mean_w,bar_range,-0.14610705416395545,-0.03355718988688585,0.11254986427706959,5,False
1m,z_se_w,z_low_w,SE_low_w,0.793807877831822,0.9063485078767117,0.11254063004488968,5,False
5m,price_accel_1b,z_se_w,price_accel_w,-0.006104810859069047,0.10642640827238618,0.11253121913145522,5,False
1h,vol_velocity_1b,vol_accel_1b,z_se_w,0.6322491540217833,0.744778230369452,0.11252907634766873,5,False
5s,price_mean_w,SE_low_w,bar_range,-0.35392613607121465,-0.24140594172273605,0.1125201943484786,5,False
1h,price_accel_1b,z_se_w,price_velocity_w,0.15498058297470393,0.26749831828665793,0.112517735311954,5,False
5s,vwap_w,SE_low_w,bar_range,-0.3539807322856548,-0.24148997783341947,0.11249075445223533,5,False
1m,price_velocity_w,vol_mean_w,vwap_w,-0.10075692329363274,0.011727412778942873,0.11248433607257562,5,False
1m,bar_range,vol_sigma_w,swing_noise_w,0.22653360961258787,0.3390062831489055,0.11247267353631765,5,False
1h,price_velocity_w,reversion_prob_w,vol_velocity_1b,-0.04402993818259063,0.06843047370631226,0.11246041188890289,5,False
5m,vol_accel_w,SE_low_w,bar_range,-0.17950639295183934,-0.06705358000155046,0.11245281295028889,5,False
1m,price_sigma_w,vwap_w,vol_accel_w,-0.3757462861855773,-0.26329562095364406,0.11245066523193326,5,False
1h,vol_sigma_w,hurst_w,z_low_w,-0.007296880181135233,0.10514487763191821,0.11244175781305345,5,False
15m,price_velocity_w,vol_sigma_w,vol_accel_w,-0.06872373623589624,0.04371408346811667,0.11243781970401291,5,False
1m,price_velocity_1b,swing_noise_w,hurst_w,-0.07455820623895382,0.037877256756598775,0.1124354629955526,5,False
15m,price_mean_w,vol_sigma_w,vol_velocity_1b,-0.11873918296367315,-0.0063117858214368815,0.11242739714223628,5,False
5s,price_accel_1b,price_accel_w,bar_range,0.3663184130270399,0.4787156456791655,0.11239723265212564,5,False
5s,price_accel_w,z_high_w,body,0.07706386433291654,0.18945698465027183,0.1123931203173553,4,False
15m,price_accel_1b,price_accel_w,SE_low_w,0.4458120808894357,0.5582027869725181,0.11239070608308244,5,False
15m,price_velocity_1b,vol_accel_1b,price_sigma_w,-0.07415743868991444,0.03822688826737747,0.1123843269572919,5,False
1h,vwap_w,z_low_w,vol_accel_w,-0.07632162119670004,0.036054966504900844,0.11237658770160089,5,False
5s,vol_velocity_1b,reversion_prob_w,vol_accel_1b,-0.1583448896864193,-0.04597008342649576,0.11237480625992355,5,False
15m,vol_accel_1b,vol_sigma_w,hurst_w,-0.07432855319921786,0.03803276605313612,0.11236131925235399,5,False
15m,vol_sigma_w,swing_noise_w,body,0.2514057848121449,0.36376128478373587,0.112355499971591,5,False
1m,vol_velocity_w,vol_mean_w,swing_noise_w,0.02122119519190171,0.1335718703911658,0.11235067519926409,5,False
5s,price_velocity_1b,body,price_velocity_w,0.8208211633584882,0.9331431065473974,0.1123219431889092,5,False
5s,price_velocity_1b,vol_accel_1b,vwap_w,-0.07924687513131358,0.03304453434772265,0.11229140947903624,5,False
1m,z_se_w,z_low_w,body,0.8249508835527356,0.9372022848297741,0.11225140127703848,5,False
1m,price_velocity_1b,SE_low_w,vol_accel_w,-0.09616487221519272,0.016086286173006812,0.11225115838819953,5,False
1m,z_low_w,swing_noise_w,price_velocity_w,-0.052903370189142915,0.05934077241883364,0.11224414260797655,5,True
5s,price_accel_1b,price_accel_w,swing_noise_w,0.4399593352286684,0.5521943516618455,0.11223501643317707,5,False
15m,bar_range,vol_accel_w,vol_sigma_w,0.10951011204842603,0.22174469191910293,0.11223457987067689,5,False
15m,vwap_w,SE_low_w,vol_velocity_1b,-0.43239120241698514,-0.32015801780293435,0.1122331846140508,5,False
15m,vol_sigma_w,vwap_w,price_velocity_1b,-0.10865279045716471,0.0035673784422639446,0.11222016889942865,5,False
15m,price_velocity_1b,z_low_w,vol_sigma_w,0.23479055337263202,0.34700974472094126,0.11221919134830924,5,False
1m,price_velocity_1b,z_low_w,body,0.02000926281246837,0.13221261819792415,0.11220335538545578,5,False
15m,price_accel_1b,z_high_w,hurst_w,-0.14622040198296238,-0.03402706103140309,0.11219334095155928,5,False
5s,price_sigma_w,reversion_prob_w,body,-0.021492097246435582,0.09069505093405547,0.11218714818049105,4,False
15m,price_accel_w,z_high_w,price_velocity_w,0.15293560777840498,0.2651195517867342,0.1121839440083292,5,False
15m,vol_sigma_w,reversion_prob_w,price_accel_w,-0.01942806564799042,0.0927238485706692,0.11215191421865962,5,False
1h,price_accel_w,vol_sigma_w,SE_low_w,-0.046406685616335625,0.0657421572889678,0.11214884290530343,5,False
15m,vol_accel_1b,price_velocity_w,body,-0.04505258488252939,0.06709463496869698,0.11214721985122637,5,False
1h,price_accel_1b,z_low_w,SE_low_w,-0.13378801145194327,-0.021654493113837908,0.11213351833810536,5,False
1m,price_velocity_w,z_low_w,z_se_w,-0.023238073744360196,0.08888995696790557,0.11212803071226576,5,False
5m,price_mean_w,price_sigma_w,vol_velocity_1b,-0.3883354699492782,-0.27621005411194516,0.11212541583733304,5,False
15m,SE_low_w,swing_noise_w,body,0.6253750014083029,0.737490364228863,0.11211536282056012,5,False
1h,vol_sigma_w,SE_high_w,z_high_w,0.37326928142274696,0.4853833023627005,0.11211402093995354,5,False
1h,price_sigma_w,z_se_w,swing_noise_w,-0.07188959273958319,0.04021147572510737,0.11210106846469056,5,False
15m,vol_velocity_1b,vol_sigma_w,hurst_w,-0.06624834736016642,0.04585187915939443,0.11210022651956086,5,False
1m,bar_range,reversion_prob_w,price_accel_w,-0.16875851285620072,-0.05667150750199527,0.11208700535420546,5,False
15m,z_high_w,z_low_w,vol_velocity_w,0.711481156058627,0.8235533269940896,0.11207217093546251,5,False
5s,vol_accel_1b,reversion_prob_w,z_high_w,-0.13308696508870693,-0.021022533068909433,0.1120644320197975,5,False
1m,vol_sigma_w,SE_low_w,vol_velocity_1b,0.46796679828902105,0.5800298911907311,0.11206309290171007,5,False
15m,price_velocity_1b,vol_velocity_1b,vol_accel_1b,-0.11136938621067921,0.0006906792030642437,0.11206006541374346,5,False
1h,z_se_w,z_high_w,swing_noise_w,0.7298229065784354,0.8418815157600326,0.11205860918159716,5,False
15m,price_mean_w,price_sigma_w,z_se_w,-0.44485184449476245,-0.3327980956768194,0.11205374881794306,5,False
1h,vol_velocity_1b,hurst_w,price_accel_1b,-0.0670936605361016,0.04494450866064859,0.11203816919675019,5,False
1h,vol_mean_w,hurst_w,SE_high_w,0.06295351059443209,0.17498487940027488,0.11203136880584279,5,False
5m,vol_velocity_w,SE_low_w,hurst_w,0.028328194842754256,0.14035813613682785,0.11202994129407359,5,False
1m,bar_range,z_low_w,z_se_w,-0.17950382545665625,-0.06747469487583327,0.11202913058082298,5,False
15m,vol_velocity_1b,reversion_prob_w,swing_noise_w,-0.33437288807535454,-0.22236502556497362,0.11200786251038092,5,False
15m,vol_velocity_1b,SE_high_w,price_accel_w,-0.17206286816612726,-0.06006610383196933,0.11199676433415792,5,False
5m,vol_mean_w,hurst_w,swing_noise_w,-0.12205413225631369,-0.010059444687704727,0.11199468756860896,5,False
5s,vwap_w,swing_noise_w,SE_high_w,-0.29251525550187363,-0.18052349057223233,0.1119917649296413,5,False
1m,price_sigma_w,hurst_w,vol_velocity_w,-0.05982928518188387,0.052162020097804865,0.11199130527968873,5,True
1m,z_se_w,z_high_w,price_accel_w,0.8117042673330797,0.9236919991104245,0.11198773177734489,5,False
1m,price_velocity_1b,bar_range,vol_mean_w,-0.11463210561299858,-0.002650538320091197,0.11198156729290738,5,False
5s,bar_range,SE_high_w,z_high_w,0.6467265903982308,0.7587023864246125,0.11197579602638175,5,False
1m,bar_range,vol_velocity_w,vol_sigma_w,0.1998803840145168,0.3118186858000111,0.1119383017854943,5,False
1m,price_velocity_w,price_accel_w,price_velocity_1b,0.0009901816374638269,0.11291986221133486,0.11192968057387104,5,False
5s,price_accel_1b,vol_sigma_w,price_mean_w,-0.06426922881745328,0.047658089928801606,0.11192731874625489,5,False
15m,price_accel_w,vol_accel_w,vol_sigma_w,-0.10684058529934923,0.005081499669528677,0.1119220849688779,5,False
5s,price_mean_w,swing_noise_w,SE_high_w,-0.29237267673996253,-0.1804683860565873,0.11190429068337523,5,False
1m,vol_accel_w,swing_noise_w,z_low_w,-0.04579472538331933,0.06610759178659602,0.11190231716991535,5,False
1h,vol_velocity_1b,z_se_w,vol_accel_1b,-0.1435668734920698,-0.03167897595046824,0.11188789754160158,5,False
1m,bar_range,reversion_prob_w,SE_low_w,-0.40207344162772873,-0.29019563659233094,0.11187780503539779,5,False
5s,price_accel_1b,vol_velocity_1b,vol_velocity_w,-0.09288064674350562,0.018982443206824382,0.11186308995033,5,False
1m,vol_velocity_1b,swing_noise_w,price_accel_w,-0.1453508362348459,-0.03349029191791791,0.11186054431692799,5,False
1m,price_sigma_w,swing_noise_w,body,0.7262365894934449,0.8380840767209103,0.1118474872274654,5,False
15m,vol_velocity_1b,price_sigma_w,price_accel_w,-0.1588483589082701,-0.0470489345698435,0.1117994243384266,5,False
5m,vwap_w,SE_low_w,hurst_w,-0.4260365042752841,-0.3142419632897484,0.1117945409855357,5,False
15m,price_velocity_w,vol_mean_w,price_mean_w,-0.11664126713849088,-0.0048517635937856424,0.11178950354470524,5,False
15m,price_mean_w,price_sigma_w,price_accel_w,-0.404329311319725,-0.2925474381123792,0.11178187320734578,5,False
5m,vol_accel_1b,vol_mean_w,SE_low_w,-0.007305596355419305,0.10443650464833507,0.11174210100375437,5,False
1h,vol_velocity_1b,z_high_w,z_low_w,0.3880575324020933,0.499794335223312,0.11173680282121873,5,False
5s,price_accel_1b,z_se_w,swing_noise_w,0.22661281899758534,0.3383470465819829,0.11173422758439755,5,False
5s,vol_velocity_1b,price_velocity_w,price_accel_1b,-0.07862111190162895,0.03311203507070269,0.11173314697233164,5,False
15m,SE_low_w,swing_noise_w,hurst_w,0.6682178125266381,0.7799508498339948,0.11173303730735662,5,False
1h,vol_velocity_1b,vol_velocity_w,price_velocity_w,0.15664194928111896,0.26836945289467995,0.11172750361356099,5,False
15m,price_accel_1b,vol_sigma_w,vol_accel_w,-0.05430055976049,0.05742681893955753,0.11172737870004754,5,True
15m,price_velocity_1b,price_accel_1b,SE_high_w,0.700879502000221,0.8126056941703457,0.1117261921701247,5,False
1h,vol_accel_1b,body,hurst_w,-0.10573255216428043,0.005990670227133828,0.11172322239141426,5,False
15m,vol_sigma_w,vwap_w,vol_velocity_1b,-0.11894938732142334,-0.007227811479843483,0.11172157584157985,5,False
1h,vol_accel_1b,SE_low_w,z_low_w,-0.08370092238970069,0.02798919772198042,0.11169012011168111,5,False
15m,SE_high_w,swing_noise_w,hurst_w,0.6717755738422883,0.7834601049997626,0.11168453115747434,5,False
15m,price_accel_1b,SE_low_w,vol_mean_w,-0.03557768551097977,0.07610392756918927,0.11168161308016904,5,False
5s,SE_high_w,SE_low_w,vol_sigma_w,0.8369315331027476,0.9486124895744805,0.11168095647173293,5,False
1m,body,SE_high_w,vol_accel_w,-0.0933589021823084,0.018320605209336295,0.1116795073916447,5,False
1h,vol_velocity_1b,swing_noise_w,SE_low_w,0.015780656360874397,0.12746007670979237,0.11167942034891798,5,False
5m,vol_accel_1b,SE_low_w,body,-0.0920654603730628,0.01960448483368359,0.11166994520674639,5,False
5s,vol_velocity_w,reversion_prob_w,price_accel_w,-0.112734261252042,-0.0010654105769114432,0.11166885067513056,5,False
5s,price_accel_1b,price_sigma_w,price_velocity_w,-0.07564820267026286,0.036013880582116714,0.11166208325237957,5,False
1h,vol_sigma_w,SE_low_w,price_velocity_1b,0.4025364625995663,0.5141953673912769,0.11165890479171059,5,False
1m,body,swing_noise_w,vol_velocity_1b,-0.08556965509632113,0.026079462989823516,0.11164911808614464,5,False
1h,price_mean_w,reversion_prob_w,z_high_w,-0.07370772847181763,0.037936900644220097,0.11164462911603773,5,False
1m,bar_range,z_low_w,z_high_w,-0.2436895740791297,-0.13205407235438624,0.11163550172474346,5,False
15m,price_velocity_w,vol_sigma_w,bar_range,-0.005778477611458906,0.10585428958685193,0.11163276719831083,5,False
1m,body,SE_low_w,vol_accel_w,-0.09558134247309069,0.016043041844254292,0.11162438431734498,5,False
5s,bar_range,vol_mean_w,price_velocity_w,0.5025566825445489,0.6141746705117332,0.11161798796718436,5,False
1m,bar_range,price_sigma_w,reversion_prob_w,0.6596402394889093,0.7712564657560602,0.11161622626715095,5,False
5s,bar_range,vwap_w,vol_accel_w,-0.37168620092704435,-0.26008328784289925,0.1116029130841451,5,False
1h,price_velocity_w,reversion_prob_w,vol_mean_w,-0.016641259171716657,0.0949585903648232,0.11159984953653986,5,False
1h,vwap_w,z_low_w,SE_high_w,0.00016491525830097768,0.11175251479938546,0.11158759954108448,5,False
15m,price_velocity_w,vol_sigma_w,vol_velocity_1b,-0.0755431154195469,0.03604173615551627,0.11158485157506318,5,False
15m,vol_accel_1b,body,vol_velocity_w,-0.13172675840150272,-0.020155441084616574,0.11157131731688615,5,False
15m,price_mean_w,vol_sigma_w,price_velocity_1b,-0.10805850765216736,0.0034905705289831313,0.1115490781811505,5,False
5s,vol_accel_1b,vol_velocity_w,vwap_w,0.6888700006062001,0.8004188330872303,0.1115488324810302,5,False
1m,vol_velocity_1b,reversion_prob_w,hurst_w,-0.30650998471795415,-0.1949651044175935,0.11154488030036067,5,False
1m,z_se_w,z_low_w,price_velocity_1b,0.8255312889874561,0.9370750594099843,0.11154377042252817,5,False
1h,vol_sigma_w,vwap_w,z_se_w,-0.3337571149088573,-0.22223310732276852,0.11152400758608877,5,False
15m,vol_velocity_w,swing_noise_w,price_velocity_w,-0.21529682413527942,-0.10377569160673246,0.11152113252854697,5,False
5m,price_velocity_1b,z_low_w,body,0.038917216617082764,0.15043712520861904,0.11151990859153628,5,False
5s,bar_range,price_mean_w,vol_accel_w,-0.3715468339981125,-0.26005067927070097,0.11149615472741153,5,False
5m,price_velocity_w,z_se_w,body,-0.27025257851715073,-0.15878365184579965,0.11146892667135108,5,False
1h,z_low_w,swing_noise_w,price_accel_1b,-0.057098354314373996,0.05436863913933534,0.11146699345370933,5,True
5s,vwap_w,z_high_w,price_accel_w,-0.05847199622467045,0.052979324677271,0.11145132090194144,5,True
15m,price_accel_1b,vol_accel_1b,vol_mean_w,-0.09563386151839191,0.01576747974398201,0.11140134126237392,5,False
15m,vol_accel_1b,price_accel_w,body,-0.09864734639431498,0.01274040709009799,0.11138775348441297,5,False
5m,price_velocity_w,z_se_w,vol_mean_w,-0.03180256865250966,0.07957907493451365,0.11138164358702331,5,False
5m,price_accel_1b,body,price_velocity_w,0.6486810194217278,0.7600481088773144,0.1113670894555866,5,False
5s,price_mean_w,z_high_w,price_accel_w,-0.05846814167838954,0.05289659643510501,0.11136473811349455,5,True
5s,SE_high_w,reversion_prob_w,SE_low_w,-0.093808782597001,0.0175377910484222,0.11134657364542319,5,False
1m,price_accel_w,swing_noise_w,price_velocity_w,-0.06639331882837826,0.04495119310441677,0.11134451193279503,5,False
5m,price_accel_1b,SE_high_w,price_velocity_w,-0.040561132554434845,0.07078120684201436,0.1113423393964492,5,False
1h,body,hurst_w,SE_high_w,-0.06218379268522777,0.04913178900409148,0.11131558168931925,5,False
5s,vol_velocity_1b,reversion_prob_w,price_accel_w,-0.12052720264176797,-0.009212802446995207,0.11131440019477276,5,False
1m,z_low_w,reversion_prob_w,vol_velocity_1b,0.037947572639388985,0.1492529858608554,0.1113054132214664,5,False
1h,vol_accel_1b,vol_sigma_w,price_sigma_w,-0.14607270255481897,-0.03476849894847998,0.111304203606339,5,False
5s,bar_range,vol_mean_w,price_accel_1b,0.5104915263018458,0.6217829799334523,0.11129145363160653,5,False
1m,bar_range,price_velocity_w,SE_low_w,-0.024013788047104846,0.08725414559992127,0.11126793364702611,5,False
1h,vol_sigma_w,z_low_w,swing_noise_w,0.0031630582132881353,0.11442676779529323,0.1112637095820051,5,False
1h,price_sigma_w,z_low_w,price_mean_w,0.015663504319888916,0.1269263638943272,0.1112628595744383,5,False
15m,vol_velocity_w,vol_accel_w,price_velocity_w,0.28022005312137455,0.39144766125896335,0.11122760813758881,5,False
1h,price_accel_w,swing_noise_w,vol_mean_w,-0.052193523715125416,0.059034026956875395,0.11122755067200081,5,True
1m,price_sigma_w,z_low_w,body,-0.0006289291122194163,0.11058936547831524,0.11121829459053466,5,False
5s,price_velocity_w,price_mean_w,z_se_w,-0.05342115197928124,0.057788392974822245,0.11120954495410348,5,True
1h,SE_low_w,reversion_prob_w,vol_accel_w,-0.044779420057774466,0.06640880161439609,0.11118822167217056,5,False
5s,price_velocity_w,vwap_w,z_se_w,-0.05319457517195077,0.05799316976521766,0.11118774493716843,5,True
5m,vol_velocity_w,reversion_prob_w,price_velocity_w,-0.22573624687992142,-0.11456811009292046,0.11116813678700095,5,False
1h,vol_velocity_1b,price_sigma_w,bar_range,-0.21628506140067794,-0.10512150181167905,0.11116355958899889,5,False
5s,SE_high_w,swing_noise_w,vol_sigma_w,0.6288855915539773,0.7400463356412579,0.1111607440872806,5,False
5s,price_mean_w,vol_sigma_w,swing_noise_w,0.054994106161652956,0.1661505253691223,0.11115641920746935,5,False
5s,vol_sigma_w,vwap_w,swing_noise_w,0.05500295454600028,0.1661307575302854,0.11112780298428511,5,False
5s,vol_velocity_1b,vol_sigma_w,vwap_w,0.6955718776830967,0.8066801241856073,0.11110824650251061,5,False
15m,price_velocity_1b,z_se_w,hurst_w,0.4642204149987561,0.5752952464212576,0.11107483142250152,5,False
1h,vol_accel_1b,z_se_w,price_velocity_w,-0.11223551928542147,-0.0011660808800091145,0.11106943840541235,5,False
1h,vol_velocity_w,SE_high_w,price_sigma_w,-0.12275536391543662,-0.011689718953416556,0.11106564496202007,5,False
1h,body,vol_mean_w,vol_velocity_w,-0.03178936470635838,0.07927602594196803,0.1110653906483264,5,False
15m,vwap_w,SE_high_w,body,-0.39550950472489244,-0.2844652576196056,0.11104424710528682,5,False
5s,bar_range,vol_accel_w,vol_mean_w,0.16478641459777132,0.27582395890976774,0.11103754431199642,5,False
1h,vol_velocity_w,SE_high_w,price_accel_1b,-0.10208835174514734,0.008947971735882545,0.11103632348102989,5,False
1m,price_accel_1b,vol_accel_1b,price_mean_w,-0.08690639895522831,0.02411039394510443,0.11101679290033274,5,False
5m,price_mean_w,SE_low_w,hurst_w,-0.4255724561857211,-0.3145618081464382,0.1110106480392829,5,False
5m,vol_accel_1b,z_se_w,SE_high_w,-0.08296109511566213,0.028038546473651997,0.11099964158931414,5,False
1m,price_velocity_1b,SE_low_w,vol_velocity_1b,-0.07839846447812622,0.03257346205415671,0.11097192653228294,5,False
1h,price_velocity_w,vol_accel_w,price_sigma_w,-0.09162756579212407,0.01933912714641184,0.11096669293853591,5,False
5m,price_velocity_1b,price_velocity_w,hurst_w,0.2692324779963527,0.3801977548631077,0.110965276866755,5,False
1h,z_low_w,SE_low_w,vol_accel_w,-0.034288827692449175,0.07666955470121231,0.11095838239366149,5,False
5s,price_velocity_w,z_low_w,reversion_prob_w,-0.1084630936343413,0.002486773103925025,0.11094986673826632,5,False
5s,price_accel_w,swing_noise_w,price_velocity_w,-0.04632092477874899,0.0646193274194545,0.1109402521982035,5,False
1h,vwap_w,reversion_prob_w,price_mean_w,-0.04210052646910692,0.06882852260694597,0.11092904907605289,5,False
1h,price_accel_1b,swing_noise_w,vol_velocity_w,-0.04859325953332796,0.06233445443264113,0.1109277139659691,5,False
5s,z_low_w,SE_high_w,vol_accel_w,-0.02574290862230779,0.08516635798301421,0.110909266605322,5,False
1h,bar_range,price_sigma_w,vol_accel_1b,0.2858119340567119,0.3967010328982995,0.1108890988415876,5,False
1m,z_high_w,SE_low_w,price_accel_w,-0.05951476618122488,0.05136874858043618,0.11088351476166106,5,True
1m,body,price_velocity_w,vol_velocity_w,0.13357252518132612,0.24445331434400022,0.1108807891626741,5,False
15m,vol_velocity_w,z_high_w,vol_accel_w,-0.045239941697969945,0.06563658277007588,0.11087652446804583,5,False
15m,vol_mean_w,SE_high_w,body,0.43061754051310985,0.541487613939083,0.1108700734259731,5,False
5s,vol_velocity_1b,price_sigma_w,SE_high_w,0.035163527257201656,0.14601005363754122,0.11084652638033957,5,False
1m,body,SE_low_w,vol_velocity_1b,-0.07915223013609207,0.031691223729282285,0.11084345386537436,5,False
5s,price_accel_w,z_low_w,price_accel_1b,0.16623334509347262,0.27706259531374483,0.11082925022027221,5,False
15m,price_accel_1b,vol_velocity_w,SE_low_w,-0.01335197862701842,0.0974752272145218,0.11082720584154022,5,False
5s,price_accel_1b,vol_sigma_w,vwap_w,-0.06426571770940541,0.046550079819668765,0.11081579752907417,5,False
5m,bar_range,vol_mean_w,price_mean_w,0.5733296486350465,0.6841117093740183,0.11078206073897179,5,False
15m,vol_velocity_1b,z_high_w,vol_mean_w,0.072055786449954,0.1828328974342824,0.11077711098432841,5,False
1h,vol_accel_1b,price_sigma_w,SE_low_w,-0.03849301672780863,0.07227720213620449,0.11077021886401311,5,False
1h,reversion_prob_w,swing_noise_w,z_high_w,-0.04858696793193372,0.06217853627911563,0.11076550421104936,5,False
1h,vol_sigma_w,z_se_w,SE_high_w,-0.1169831058955763,-0.006217808524904509,0.11076529737067178,5,False
5m,vol_sigma_w,SE_high_w,hurst_w,0.425226305561689,0.535975523231095,0.11074921766940599,5,False
1m,SE_high_w,SE_low_w,swing_noise_w,0.8267493319673612,0.937495212645986,0.11074588067862479,5,False
