tf,X,Y,Z,r_min,r_max,lift,n_bins,sign_flip
15m,price_velocity_1b,bar_range,vwap_w,-0.23659029223625444,0.06885391556599896,0.3054442078022534,5,True
1h,price_accel_w,z_se_w,price_velocity_1b,-0.05631018692667563,0.24911662350363828,0.3054268104303139,5,True
1h,vol_accel_w,SE_high_w,vol_mean_w,-0.13306554854814445,0.1721416717370787,0.3052072202852232,5,True
1h,z_se_w,hurst_w,z_low_w,-0.209155667578099,0.09591074815595556,0.3050664157340546,5,True
15m,vol_sigma_w,z_se_w,price_velocity_1b,-0.1490224878664174,0.1559184145349479,0.3049409024013653,5,True
15m,vol_velocity_1b,vol_sigma_w,SE_low_w,-0.08617511326988089,0.21874207068727208,0.30491718395715295,5,True
15m,vol_velocity_1b,price_accel_w,price_velocity_1b,-0.22086817505795517,0.08401051634369475,0.3048786914016499,5,True
15m,price_velocity_w,swing_noise_w,hurst_w,-0.05220684343877551,0.2526082883714758,0.3048151318102513,5,True
5s,vol_velocity_1b,SE_high_w,vol_velocity_w,-0.1898216065147516,0.11489965395656236,0.304721260471314,5,True
5m,vol_accel_w,vol_mean_w,z_se_w,-0.21694101916869268,0.0877106489193997,0.3046516680880924,5,True
15m,price_accel_1b,SE_high_w,z_high_w,-0.0849888716507406,0.21959077442202332,0.3045796460727639,5,True
1m,vol_velocity_1b,bar_range,price_velocity_1b,-0.07297064707852328,0.23160087461877304,0.30457152169729634,5,True
5s,price_velocity_w,reversion_prob_w,price_velocity_1b,-0.15814481313398407,0.14636955061380486,0.30451436374778895,5,True
1m,price_accel_1b,vol_sigma_w,price_accel_w,-0.15317001598695726,0.15120015327626313,0.30437016926322036,5,True
1h,z_low_w,hurst_w,z_high_w,-0.12338515803962141,0.18091838488277123,0.30430354292239264,5,True
1h,price_accel_w,reversion_prob_w,vol_mean_w,-0.1408430695990745,0.16333540926227222,0.30417847886134675,5,True
1h,price_accel_1b,vol_velocity_1b,price_mean_w,-0.24177649962188547,0.062059961148944735,0.3038364607708302,5,True
1m,price_velocity_w,z_se_w,vol_velocity_1b,-0.17221701406397863,0.13159580064190152,0.3038128147058802,5,True
5m,vol_accel_1b,z_se_w,body,-0.1442145792414582,0.15954309422809418,0.3037576734695524,5,True
15m,vol_velocity_1b,price_accel_w,body,-0.21925914148033757,0.084440376548333,0.30369951802867057,5,True
1m,vol_velocity_w,z_se_w,body,-0.17546998899098815,0.1282276876232875,0.30369767661427566,5,True
5s,vol_velocity_w,SE_low_w,vol_velocity_1b,-0.14592897890549275,0.15751895486927628,0.30344793377476903,5,True
5m,vol_accel_1b,vol_sigma_w,reversion_prob_w,-0.12927356297337936,0.1741321393120128,0.30340570228539215,5,True
1h,SE_high_w,reversion_prob_w,body,-0.07944543812434668,0.2238880146341972,0.30333345275854384,5,True
5m,vol_accel_w,SE_high_w,reversion_prob_w,-0.15117571132734434,0.15213282051372554,0.3033085318410699,5,True
1m,price_accel_w,reversion_prob_w,price_accel_1b,-0.1377773414080211,0.1654797877581038,0.3032571291661249,5,True
5m,vol_velocity_w,z_high_w,price_accel_w,-0.1217346181674434,0.1815150234793508,0.3032496416467942,5,True
1h,bar_range,z_high_w,z_se_w,-0.06066998855226729,0.2421779365981683,0.30284792515043557,5,True
5s,price_accel_1b,SE_high_w,z_se_w,-0.15358086947939187,0.1492321852886044,0.30281305476799625,5,True
1m,price_velocity_w,swing_noise_w,vol_velocity_w,-0.0960237676699561,0.20673544321589746,0.30275921088585356,5,True
15m,price_velocity_w,price_sigma_w,SE_high_w,-0.14727326578070743,0.15548375753406174,0.30275702331476917,5,True
5s,price_velocity_1b,vwap_w,z_low_w,-0.12796131287854906,0.17475479132545912,0.3027161042040082,5,True
5s,price_accel_w,swing_noise_w,price_accel_1b,-0.16963093774373325,0.13291816647891652,0.3025491042226498,5,True
5s,price_velocity_1b,price_mean_w,z_low_w,-0.12804205956707426,0.17450396154951875,0.302546021116593,5,True
5s,vol_accel_1b,body,price_velocity_w,-0.19190240528612765,0.11057792962867392,0.3024803349148016,5,True
5s,vol_velocity_1b,swing_noise_w,vol_accel_w,-0.21327944193861195,0.08917643408404814,0.3024558760226601,5,True
5s,vol_mean_w,vwap_w,bar_range,-0.09593714617919834,0.2063440968009005,0.30228124298009884,5,True
5s,price_mean_w,vol_mean_w,bar_range,-0.09593569479622022,0.20633770578568636,0.30227340058190655,5,True
15m,price_velocity_1b,reversion_prob_w,vwap_w,-0.08035306515273198,0.2218884547320504,0.3022415198847824,5,True
5m,price_velocity_1b,price_mean_w,price_accel_1b,-0.1561869219111504,0.14605056907373978,0.30223749098489017,5,True
1m,price_accel_1b,bar_range,z_high_w,-0.15468961917732155,0.14754664025372066,0.3022362594310422,5,True
1h,body,SE_low_w,vol_mean_w,-0.15938979792930902,0.14276419476954139,0.3021539926988504,5,True
5s,price_accel_w,z_high_w,z_se_w,-0.16495354264673992,0.13691570093871974,0.30186924358545963,5,True
1m,vol_velocity_w,z_se_w,price_velocity_1b,-0.17263559465284023,0.12913403242012111,0.30176962707296134,5,True
5m,price_accel_w,vol_accel_w,price_velocity_w,-0.2124505819367961,0.08903133353696834,0.30148191547376446,5,True
5m,price_velocity_1b,vwap_w,price_accel_1b,-0.15324523863504713,0.14822538803550608,0.30147062667055324,5,True
15m,price_accel_1b,SE_low_w,z_low_w,-0.181140247250123,0.12006930259509371,0.30120954984521675,5,True
1h,price_velocity_w,swing_noise_w,price_accel_w,-0.2048170080368188,0.09637084521200835,0.30118785324882713,5,True
5s,vol_sigma_w,SE_low_w,vol_mean_w,-0.07109356298751945,0.23005401317607066,0.3011475761635901,5,True
5m,vol_accel_1b,price_accel_w,z_high_w,-0.1751178585690566,0.12579887144860527,0.30091673001766184,5,True
15m,z_se_w,hurst_w,z_low_w,-0.16506554108238905,0.1355544889369546,0.3006200300193437,5,True
15m,price_accel_w,swing_noise_w,vol_sigma_w,-0.16061588812455468,0.13994049643106465,0.30055638455561934,5,True
15m,vol_accel_1b,vol_mean_w,bar_range,-0.08270743030093332,0.21778852213083447,0.3004959524317678,5,True
5s,price_accel_w,vwap_w,price_velocity_1b,-0.13599149522624074,0.1644335303918552,0.3004250256180959,5,True
5s,price_accel_w,price_mean_w,price_velocity_1b,-0.13598108128778252,0.16435310015594182,0.30033418144372437,5,True
1m,price_accel_1b,vol_mean_w,z_high_w,-0.11613096558873157,0.184175635051266,0.3003066006399976,5,True
1h,price_accel_w,SE_low_w,z_high_w,-0.13628265634337652,0.1639077685281494,0.3001904248715259,5,True
5s,price_velocity_1b,vol_sigma_w,price_accel_1b,-0.18426150146366113,0.1154200383222614,0.29968153978592255,5,True
1m,vol_velocity_1b,vol_mean_w,z_se_w,-0.192171668512458,0.1073318315697386,0.2995035000821966,5,True
15m,price_velocity_w,z_se_w,reversion_prob_w,-0.12039284095905432,0.1789374045229212,0.2993302454819755,5,True
1h,price_accel_w,vol_sigma_w,z_se_w,-0.14102748789648206,0.15826898784087756,0.2992964757373596,5,True
15m,vol_velocity_1b,vol_sigma_w,swing_noise_w,-0.06907521631968812,0.23006112348681773,0.29913633980650584,5,True
15m,price_accel_w,vol_mean_w,z_low_w,-0.1868923502517806,0.11220300993776519,0.2990953601895458,5,True
1m,price_accel_1b,vol_mean_w,price_accel_w,-0.15437087244807676,0.1445151911644053,0.29888606361248204,5,True
1m,price_velocity_w,swing_noise_w,vol_accel_w,-0.051040153900788865,0.24770779479811167,0.29874794869890053,5,True
1h,price_accel_1b,SE_high_w,vol_accel_w,-0.08988531900669412,0.2087499608060704,0.2986352798127645,5,True
5s,price_velocity_1b,vol_sigma_w,z_low_w,-0.21762293121171533,0.08094672899874784,0.29856966021046316,5,True
5s,price_accel_1b,price_sigma_w,z_low_w,-0.1850281827365023,0.11353641095628109,0.2985645936927834,5,True
15m,price_accel_w,swing_noise_w,bar_range,-0.17776781545041218,0.12072557895630949,0.2984933944067217,5,True
1m,bar_range,price_velocity_w,price_velocity_1b,-0.1545666559047776,0.143916364804172,0.2984830207089496,5,True
15m,price_velocity_w,SE_low_w,body,-0.13086426732298262,0.16746745050018785,0.2983317178231705,5,True
1m,bar_range,z_se_w,price_accel_1b,-0.1667772972340986,0.1312941611542594,0.298071458388358,5,True
5s,price_accel_w,SE_high_w,price_accel_1b,-0.13936818573577442,0.15861489973386642,0.2979830854696408,5,True
1h,price_accel_1b,vol_mean_w,body,-0.12346436646689493,0.1743777034817946,0.29784206994868956,5,True
15m,price_velocity_1b,vol_accel_w,z_low_w,-0.2013729129874993,0.09626508535448247,0.2976379983419818,5,True
1h,price_velocity_w,swing_noise_w,vol_velocity_1b,-0.06747064986755495,0.23010629224436424,0.2975769421119192,5,True
1m,bar_range,price_velocity_w,body,-0.1542503055415559,0.14323826879275883,0.29748857433431475,5,True
5m,price_accel_w,reversion_prob_w,price_velocity_1b,-0.14818187173828243,0.14928813622396495,0.2974700079622474,5,True
1h,price_accel_w,vol_mean_w,body,-0.1209791760299013,0.17631490430497423,0.29729408033487553,5,True
1h,vol_accel_1b,z_se_w,body,-0.14299383594244583,0.15429570929980085,0.2972895452422467,5,True
1m,vol_mean_w,z_se_w,price_velocity_1b,-0.12574375711177105,0.17151323427194612,0.2972569913837172,5,True
1m,body,vol_velocity_w,price_velocity_w,-0.16606797800905176,0.13099878544360555,0.2970667634526573,5,True
1h,price_accel_1b,SE_low_w,vol_accel_1b,-0.18441832252947382,0.11258757982361724,0.29700590235309104,5,True
1m,vol_mean_w,z_se_w,body,-0.1257695302522675,0.1712261232352744,0.29699565348754187,5,True
5m,price_accel_1b,vwap_w,price_velocity_1b,-0.14184736637522616,0.15505905188561853,0.2969064182608447,5,True
5m,price_accel_1b,vol_accel_w,price_accel_w,-0.15927256326681558,0.13761587065822992,0.2968884339250455,5,True
1m,vol_accel_1b,SE_low_w,vol_accel_w,-0.1268334664175072,0.16986794028116967,0.29670140669867684,5,True
5m,price_accel_1b,price_mean_w,price_velocity_1b,-0.14169576040455567,0.15489112793115223,0.2965868883357079,5,True
1m,price_velocity_1b,vol_velocity_w,price_velocity_w,-0.16577549793346863,0.13066022290090246,0.2964357208343711,5,True
1m,z_low_w,hurst_w,z_high_w,-0.14555141716265582,0.15079502910493306,0.2963464462675889,5,True
5s,price_accel_w,price_sigma_w,price_accel_1b,-0.18375165575935656,0.11258060777597347,0.29633226353533004,5,True
15m,price_velocity_1b,SE_low_w,vwap_w,-0.1284732310323711,0.16785476145860537,0.29632799249097647,5,True
5s,price_accel_w,z_low_w,z_se_w,-0.1589017691368703,0.1373374897807614,0.2962392589176317,5,True
1h,price_accel_1b,hurst_w,price_velocity_1b,-0.11199014330642296,0.1841036415714792,0.29609378487790217,5,True
1h,price_velocity_1b,vol_mean_w,z_high_w,-0.19167632253016043,0.10441502303986237,0.2960913455700228,5,True
5m,vol_velocity_1b,price_velocity_w,z_high_w,-0.11832715812170794,0.17759062806229117,0.2959177861839991,5,True
15m,price_accel_w,vol_accel_w,z_high_w,-0.2407731709500027,0.05511600451699592,0.2958891754669986,5,True
1m,vol_velocity_1b,price_velocity_w,z_se_w,-0.12564073111847596,0.17024091862165253,0.2958816497401285,5,True
15m,price_velocity_1b,price_sigma_w,vol_accel_w,-0.06436359035380688,0.23144435149919693,0.2958079418530038,5,True
1h,vol_accel_1b,body,price_accel_w,-0.15958288473598015,0.13615271162133522,0.2957355963573154,5,True
1m,vol_accel_1b,z_low_w,body,-0.20912301318072501,0.08625925105816243,0.29538226423888747,5,True
5s,price_accel_w,price_sigma_w,z_high_w,-0.1602106104889128,0.13502584453634764,0.2952364550252604,5,True
1m,vol_velocity_w,z_high_w,price_accel_w,-0.13425868872179622,0.16097471575165812,0.29523340447345436,5,True
15m,body,vol_accel_w,SE_low_w,-0.1243871337995975,0.17052111186520152,0.294908245664799,5,True
15m,price_velocity_w,z_high_w,vol_velocity_1b,-0.14285741421240777,0.15199349891568967,0.2948509131280974,5,True
5s,price_accel_1b,price_velocity_w,z_high_w,-0.10095073184713055,0.19385456382491367,0.2948052956720442,5,True
15m,vol_velocity_1b,vol_sigma_w,z_high_w,-0.173122362032261,0.12166905636862377,0.29479141840088474,5,True
15m,price_accel_w,price_sigma_w,price_accel_1b,-0.11244596190142238,0.18223020273704207,0.29467616463846447,5,True
1h,price_accel_1b,hurst_w,body,-0.11085362972680242,0.18369938298252073,0.29455301270932316,5,True
1m,price_accel_1b,price_velocity_w,z_se_w,-0.13780707353360894,0.15672140596361042,0.2945284794972194,5,True
15m,price_accel_w,price_mean_w,body,-0.1627827633546649,0.1317380950509251,0.29452085840559,5,True
15m,price_accel_w,vwap_w,body,-0.16139619860808127,0.13306823753875996,0.29446443614684126,5,True
1h,vol_accel_1b,vol_velocity_w,vol_velocity_1b,-0.21182141530059562,0.08255904354783516,0.2943804588484308,5,True
1m,price_accel_1b,SE_high_w,reversion_prob_w,-0.10446182678778958,0.18960467788542626,0.2940665046732158,5,True
5m,price_accel_1b,vol_accel_1b,SE_low_w,-0.08747340272366425,0.20644017852891525,0.2939135812525795,5,True
1h,vol_velocity_1b,price_velocity_w,z_se_w,-0.16833777759820204,0.12554245320345198,0.29388023080165404,5,True
1m,vol_accel_1b,z_low_w,price_velocity_1b,-0.20869441066904157,0.08502852258103398,0.29372293325007554,5,True
1h,price_velocity_w,vol_accel_w,price_accel_1b,-0.14093093421932204,0.1527051532988348,0.29363608751815684,5,True
1h,body,SE_low_w,vol_accel_w,-0.18163714302085415,0.1118450289396389,0.29348217196049303,5,True
5s,price_velocity_1b,vol_accel_w,price_velocity_w,-0.19086953930939274,0.10254301309994929,0.29341255240934205,5,True
15m,price_velocity_1b,price_mean_w,price_accel_w,-0.14493240637762164,0.14845499067435236,0.29338739705197403,5,True
1m,price_velocity_w,SE_high_w,hurst_w,-0.0919575330449273,0.20129962711116395,0.29325716015609127,5,True
1m,price_velocity_w,z_high_w,vol_velocity_w,-0.17370708407642907,0.1195429129700618,0.29324999704649085,5,True
5s,body,z_low_w,price_velocity_1b,-0.19019202252149398,0.10292855994516673,0.29312058246666073,5,True
1m,price_velocity_w,z_low_w,vol_velocity_w,-0.18125010817826537,0.11184385688221961,0.29309396506048496,5,True
1m,vol_velocity_w,vol_mean_w,body,-0.189765940400044,0.10316543088478937,0.2929313712848334,5,True
15m,bar_range,price_velocity_w,vol_velocity_w,-0.23021154741151809,0.06270367310690439,0.29291522051842245,5,True
15m,price_accel_1b,swing_noise_w,z_low_w,-0.15805188288525435,0.13475811928425127,0.2928100021695056,5,True
1h,bar_range,price_accel_w,price_mean_w,-0.17223042195080485,0.12048791514115743,0.29271833709196227,5,True
1h,price_accel_1b,z_low_w,SE_high_w,-0.18090371152538903,0.11180562916792945,0.2927093406933185,5,True
5s,price_accel_w,vol_sigma_w,price_velocity_1b,-0.16331719921440552,0.1292355400569294,0.2925527392713349,5,True
5m,vol_accel_1b,bar_range,z_se_w,-0.051439448012674874,0.2411042114088131,0.29254365942148797,5,True
5s,z_se_w,SE_high_w,body,-0.10807292645823721,0.1844112194876881,0.2924841459459253,4,True
1h,vol_velocity_1b,price_accel_w,SE_high_w,-0.19687154806688345,0.09548398324021462,0.29235553130709807,5,True
1h,price_mean_w,vol_sigma_w,vwap_w,-0.21654517630363748,0.07574512297248469,0.29229029927612216,5,True
1h,price_velocity_1b,reversion_prob_w,vwap_w,-0.0674368792152095,0.22477858351362276,0.29221546272883225,5,True
5m,vol_accel_w,SE_low_w,z_low_w,-0.15142797624680165,0.1405983475700189,0.2920263238168206,5,True
15m,price_velocity_1b,SE_low_w,vol_accel_1b,-0.13912418742120594,0.15261965144148465,0.2917438388626906,5,True
5m,bar_range,z_se_w,price_accel_w,-0.1532928521750397,0.1384326943847384,0.2917255465597781,5,True
15m,price_accel_1b,price_sigma_w,z_low_w,-0.16843991274300857,0.1232359548013662,0.2916758675443748,5,True
15m,price_velocity_1b,price_mean_w,z_low_w,-0.11892675936299212,0.17271714193188217,0.2916439012948743,5,True
1m,vol_accel_1b,z_high_w,body,-0.0779529183894261,0.21356107429160778,0.2915139926810339,5,True
5s,price_accel_1b,z_low_w,vol_mean_w,-0.09584572667405165,0.19563087293367384,0.2914765996077255,5,True
15m,bar_range,price_accel_w,SE_high_w,-0.2287073348044468,0.06275774641910824,0.291465081223555,5,True
5m,vwap_w,z_se_w,price_velocity_1b,-0.15264450276790928,0.13870628114825315,0.2913507839161624,5,True
1h,vol_accel_1b,price_accel_w,price_velocity_w,-0.16653512894052172,0.12473563876661356,0.2912707677071353,5,True
5s,price_velocity_1b,vwap_w,z_high_w,-0.13949480144106888,0.15173071410024946,0.29122551554131837,5,True
5s,price_velocity_1b,price_mean_w,z_high_w,-0.13963975951463142,0.15158452718889154,0.29122428670352296,5,True
5m,price_accel_1b,vwap_w,body,-0.13967313760029923,0.15154044039609801,0.29121357799639724,5,True
5m,price_mean_w,z_se_w,price_velocity_1b,-0.15245891526593258,0.13870984102087705,0.2911687562868096,5,True
1h,price_accel_1b,vol_mean_w,price_accel_w,-0.1568961324618093,0.1341926044410157,0.291088736902825,5,True
1h,bar_range,price_accel_w,vwap_w,-0.17067804772642312,0.12037855985569813,0.29105660758212126,5,True
5m,price_accel_w,vol_accel_w,price_accel_1b,-0.2033881137735484,0.08745370917169717,0.2908418229452456,5,True
5m,price_accel_1b,price_mean_w,body,-0.1394976363864305,0.15132495624504363,0.29082259263147414,5,True
15m,vol_velocity_w,z_high_w,price_accel_w,-0.13127340950439706,0.1594202390683236,0.2906936485727206,5,True
1h,price_accel_1b,bar_range,vol_accel_1b,-0.13223649471225468,0.1583784969185823,0.290614991630837,5,True
15m,price_velocity_1b,vwap_w,price_accel_w,-0.14003181212565496,0.15054690828270947,0.2905787204083644,5,True
15m,vol_velocity_w,z_se_w,body,-0.15537473423880285,0.13503187407563444,0.2904066083144373,5,True
15m,price_velocity_1b,vwap_w,z_low_w,-0.11450016378976234,0.17559043680282366,0.290090600592586,5,True
5m,price_velocity_1b,price_mean_w,price_accel_w,-0.14656562277596105,0.14334777165544968,0.28991339443141073,5,True
1h,price_accel_w,vol_accel_w,SE_high_w,-0.2177712367297568,0.07206552787064613,0.2898367646004029,5,True
5m,price_accel_w,swing_noise_w,bar_range,-0.2072221124295341,0.08237110930857612,0.2895932217381102,5,True
1m,vol_velocity_1b,price_velocity_w,price_accel_1b,-0.1318202962356232,0.15773438491552078,0.28955468115114397,5,True
5s,price_accel_1b,z_high_w,vol_mean_w,-0.09677913883712878,0.19272197091284946,0.2895011097499782,5,True
5s,body,vol_velocity_w,price_accel_1b,-0.19162702026337428,0.09783469862359258,0.28946171888696687,5,True
5s,price_velocity_1b,vol_accel_1b,price_velocity_w,-0.1817567179507175,0.10754894520136245,0.28930566315207995,5,True
5m,price_velocity_1b,vwap_w,price_accel_w,-0.14388020642613442,0.145361746255071,0.28924195268120545,5,True
1m,z_high_w,hurst_w,z_low_w,-0.15684941082505935,0.1323905742553297,0.28923998508038906,5,True
1h,vol_velocity_1b,SE_low_w,vol_accel_w,-0.18608508493365963,0.10311642365263678,0.2892015085862964,5,True
1h,vol_mean_w,hurst_w,vwap_w,-0.13876342148131618,0.15034643079430893,0.28910985227562513,5,True
1h,price_accel_1b,price_mean_w,price_accel_w,-0.1465985203609209,0.1424649339827388,0.28906345434365965,5,True
1m,vol_accel_1b,z_high_w,price_velocity_1b,-0.07689012902104654,0.21205061631459365,0.2889407453356402,5,True
1h,vol_accel_1b,SE_low_w,vol_accel_w,-0.10821383512092406,0.1806869829758528,0.28890081809677687,5,True
1m,vol_velocity_w,vol_mean_w,price_velocity_1b,-0.18540363241999414,0.10339723708788841,0.28880086950788253,5,True
5s,z_se_w,SE_high_w,price_accel_1b,-0.12230188672262074,0.16648272948067924,0.2887846162033,5,True
15m,vol_accel_1b,body,SE_low_w,-0.11417865012645245,0.17457539450695453,0.288754044633407,5,True
1h,vol_mean_w,hurst_w,price_mean_w,-0.142402420607101,0.1461968074232686,0.28859922803036964,5,True
1h,price_accel_1b,price_sigma_w,z_low_w,-0.16407239221726316,0.12452542253161408,0.28859781474887725,5,True
5m,price_accel_w,reversion_prob_w,body,-0.14329626984877927,0.14512709168168955,0.2884233615304688,5,True
15m,price_velocity_1b,vol_accel_1b,z_low_w,-0.1680436560879383,0.12033129400746947,0.2883749500954078,5,True
15m,vol_velocity_w,vol_mean_w,body,-0.18930604120428743,0.09906759557271212,0.28837363677699956,5,True
5s,price_accel_w,vol_sigma_w,body,-0.16077801078898082,0.12751861875224466,0.2882966295412255,4,True
15m,vol_velocity_w,z_se_w,price_velocity_1b,-0.15386293093613743,0.13432287547557145,0.2881858064117089,5,True
5s,vol_velocity_1b,body,SE_low_w,-0.08967737376329782,0.19841152006961496,0.2880888938329128,5,True
5s,price_velocity_w,SE_high_w,hurst_w,-0.18649545934665424,0.10152575663919633,0.28802121598585056,5,True
1m,bar_range,price_accel_w,hurst_w,-0.09128625577067369,0.19615606381775813,0.2874423195884318,5,True
1h,price_accel_1b,SE_low_w,z_high_w,-0.14661794333030867,0.1406379531852988,0.28725589651560746,5,True
1h,price_velocity_1b,bar_range,vol_mean_w,-0.15601791134941434,0.13121446060161013,0.28723237195102447,5,True
5m,price_velocity_1b,price_sigma_w,price_velocity_w,-0.12983071111838193,0.1573931452869347,0.28722385640531667,5,True
5s,vol_velocity_w,SE_high_w,vol_velocity_1b,-0.1510238152345416,0.1361121215378982,0.28713593677243976,5,True
15m,price_accel_w,price_mean_w,price_velocity_1b,-0.1525825262258427,0.13431126532105117,0.2868937915468939,5,True
1h,vol_sigma_w,vwap_w,price_mean_w,-0.21700689617066682,0.06977563306977835,0.28678252924044517,5,True
5m,price_accel_1b,reversion_prob_w,price_velocity_1b,-0.15914163448803875,0.1274808620020038,0.28662249649004257,5,True
1h,z_se_w,SE_low_w,price_accel_1b,-0.11848075674310772,0.16806011611053026,0.286540872853638,5,True
1h,vol_velocity_1b,SE_high_w,vol_accel_w,-0.16951269137039923,0.11670185647433659,0.2862145478447358,5,True
5m,vol_accel_w,SE_low_w,z_se_w,-0.14803614933259965,0.13816618990657695,0.2862023392391766,5,True
15m,vol_accel_1b,body,z_low_w,-0.16562858493103635,0.1204877850491657,0.28611636998020207,5,True
1m,price_velocity_w,SE_high_w,z_high_w,-0.1183329216670077,0.1676264941131882,0.2859594157801959,5,True
1h,price_sigma_w,z_se_w,price_velocity_w,-0.10127363730450922,0.18463671796877004,0.28591035527327924,5,True
1h,vol_sigma_w,hurst_w,price_mean_w,-0.17205705486754586,0.11383920009834513,0.285896254965891,5,True
15m,price_velocity_w,SE_low_w,SE_high_w,-0.20552614333122937,0.08028525342886246,0.2858113967600918,5,True
1h,price_velocity_w,swing_noise_w,z_low_w,-0.09515220180055446,0.19062784275626765,0.2857800445568221,5,True
5m,price_velocity_w,z_se_w,vol_accel_w,-0.10902509641889135,0.17670216990495505,0.2857272663238464,5,True
1h,price_accel_w,SE_high_w,z_low_w,-0.08398844838251562,0.20164093309653253,0.28562938147904815,5,True
1h,price_accel_w,vol_velocity_w,z_low_w,-0.20698892118376422,0.07859553911409017,0.2855844602978544,5,True
1m,price_accel_w,vol_accel_w,body,-0.18681807009355553,0.0984027254066582,0.28522079550021373,5,True
1m,vol_velocity_w,vol_mean_w,vol_accel_1b,-0.17757227456993258,0.107309219721323,0.2848814942912556,5,True
15m,price_accel_w,vwap_w,price_velocity_1b,-0.1492458862292205,0.1355726041234181,0.2848184903526386,5,True
15m,bar_range,reversion_prob_w,price_velocity_1b,-0.20870924216063252,0.07604727928662193,0.28475652144725444,5,True
5s,vol_accel_1b,price_sigma_w,vol_velocity_w,-0.18842152773753057,0.09610252044913933,0.2845240481866699,5,True
15m,price_accel_1b,vol_accel_1b,SE_low_w,-0.126422660860369,0.1580090697693156,0.28443173062968463,5,True
5m,z_high_w,hurst_w,z_low_w,-0.14141249272792178,0.1427906328543203,0.2842031255822421,5,True
5s,z_se_w,SE_low_w,price_accel_1b,-0.14462231918209523,0.13950795867830038,0.2841302778603956,5,True
15m,price_velocity_1b,vol_accel_1b,SE_low_w,-0.10750642046942623,0.17629439050321907,0.2838008109726453,5,True
1m,price_accel_w,vol_accel_w,price_velocity_w,-0.18519648186712673,0.09860336611344393,0.2837998479805707,5,True
1m,z_se_w,swing_noise_w,price_velocity_1b,-0.13282697701567622,0.1509629082579779,0.2837898852736541,5,True
1h,price_accel_w,vol_accel_w,z_high_w,-0.2065379397973525,0.0772247258091952,0.2837626656065477,5,True
1h,price_velocity_1b,vol_mean_w,z_low_w,-0.20323235619216104,0.08050944964264915,0.2837418058348102,5,True
1h,price_accel_w,price_mean_w,z_high_w,-0.1911797115016734,0.09248413849796758,0.283663849999641,5,True
1h,price_accel_1b,vol_velocity_1b,SE_high_w,-0.201435531343277,0.08221820343643665,0.2836537347797137,5,True
5s,vol_velocity_w,swing_noise_w,vol_accel_w,-0.21906764929508354,0.06456385449886053,0.2836315037939441,5,True
15m,price_velocity_1b,vol_accel_w,SE_low_w,-0.11227588972520618,0.17119347792682282,0.283469367652029,5,True
15m,vol_accel_w,reversion_prob_w,vol_velocity_1b,-0.22452034125074635,0.05894872465410898,0.2834690659048553,5,True
1h,z_low_w,hurst_w,price_velocity_1b,-0.1467693287274658,0.13634366957612842,0.2831129983035942,5,True
1m,price_accel_1b,vwap_w,body,-0.14396229222893836,0.13898682615490154,0.2829491183838399,5,True
5s,price_velocity_w,z_se_w,price_sigma_w,-0.1169836364456865,0.1658160668731646,0.2827997033188511,5,True
1m,vol_accel_1b,SE_high_w,vol_accel_w,-0.12004829531893194,0.1627341140562081,0.28278240937514004,5,True
1m,price_accel_1b,vol_sigma_w,z_high_w,-0.12055953742906317,0.16213224277226299,0.2826917802013261,5,True
5m,price_accel_w,vol_sigma_w,price_accel_1b,-0.13917915000728054,0.14341692154683564,0.28259607155411615,5,True
5m,vol_velocity_w,vol_mean_w,body,-0.19122685979648146,0.091363832618322,0.28259069241480345,5,True
1h,vol_accel_w,z_se_w,SE_low_w,-0.17740874617152788,0.10516270724099948,0.2825714534125274,5,True
5m,z_se_w,reversion_prob_w,SE_high_w,-0.0960622315515213,0.1864891909641841,0.2825514225157054,5,True
5s,price_velocity_w,z_se_w,vol_velocity_1b,-0.1658725198759213,0.11663597914702607,0.2825084990229474,5,True
5m,price_accel_1b,swing_noise_w,z_high_w,-0.1444893426162267,0.13792993550944194,0.28241927812566864,5,True
1h,vol_velocity_w,SE_low_w,vol_sigma_w,-0.18457424969744,0.09776585672146221,0.28234010641890217,5,True
1h,price_accel_1b,vol_sigma_w,price_velocity_1b,-0.15311616407722456,0.12921665614878433,0.2823328202260089,5,True
1h,vol_accel_1b,z_low_w,vol_accel_w,-0.1732262105260818,0.10896967921696059,0.2821958897430424,5,True
1h,vol_accel_1b,vol_velocity_w,SE_low_w,-0.08475504997890278,0.19739920275955916,0.28215425273846195,5,True
1m,price_accel_1b,price_mean_w,body,-0.14365505554078772,0.13841946543007078,0.2820745209708585,5,True
1h,price_accel_1b,SE_high_w,z_high_w,-0.14857797180677507,0.13347766597799005,0.2820556377847651,5,True
1h,price_accel_w,price_mean_w,price_accel_1b,-0.18465663925324485,0.09731487844664923,0.2819715176998941,5,True
1h,body,vol_sigma_w,z_low_w,-0.15915662382715454,0.12279454472334204,0.28195116855049657,5,True
1m,z_se_w,hurst_w,z_low_w,-0.1679180206636334,0.1139839648799579,0.2819019855435913,5,True
15m,price_accel_1b,bar_range,hurst_w,-0.1722445703443665,0.10953631557718009,0.2817808859215466,5,True
5m,price_velocity_w,vol_accel_w,z_low_w,-0.20329619147849426,0.07848197486245906,0.2817781663409533,5,True
1h,price_velocity_1b,bar_range,reversion_prob_w,-0.11332702734148076,0.1684329864102844,0.2817600137517652,5,True
