day,entry_tier,dir,entry_price,pnl,peak,held,exit_reason,timestamp
2025_01_07,RIDE_AGAINST,short,21756.75,0.5,12.5,84,mean_reached,1736241300.0
2025_01_07,RIDE_AGAINST,short,21751.25,-10.5,1.5,72,mean_reached,1736241360.0
2025_01_07,RIDE_AGAINST,short,21744.5,24.0,33.0,82,mean_reached,1736243100.0
2025_01_07,RIDE_AGAINST,long,21748.0,14.0,20.5,65,mean_reached,1736244600.0
2025_01_07,RIDE_AGAINST,short,21752.5,-6.0,2.0,68,mean_reached,1736247780.0
2025_01_07,RIDE_AGAINST,short,21747.5,20.0,33.5,80,mean_reached,1736249460.0
2025_01_07,RIDE_AGAINST,short,21746.25,17.5,31.0,68,mean_reached,1736249520.0
2025_01_07,RIDE_AGAINST,long,21738.0,9.5,17.0,90,mean_reached,1736251500.0
2025_01_07,RIDE_AGAINST,long,21743.25,-4.0,6.0,55,mean_reached,1736253120.0
2025_01_07,RIDE_AGAINST,long,21747.5,-4.0,14.5,182,mean_reached,1736255580.0
2025_01_07,RIDE_AGAINST,long,21752.75,-14.5,4.0,159,mean_reached,1736255700.0
2025_01_07,RIDE_AGAINST,long,21750.75,-7.0,3.0,46,mean_reached,1736256840.0
2025_01_07,RIDE_AGAINST,short,21777.0,-4.5,2.5,48,mean_reached,1736259600.0
2025_01_07,RIDE_AGAINST,short,21764.25,72.0,124.5,96,mean_reached,1736260380.0
2025_01_07,RIDE_AGAINST,short,21749.25,42.0,94.5,84,giveback,1736260440.0
2025_01_07,RIDE_AGAINST,short,21734.5,252.0,264.0,120,mean_reached,1736261760.0
2025_01_07,RIDE_AGAINST,short,21549.25,201.5,234.5,132,mean_reached,1736263800.0
2025_01_07,RIDE_AGAINST,short,21517.75,138.5,171.5,120,mean_reached,1736263860.0
2025_01_07,RIDE_AGAINST,short,21517.0,-7.5,21.5,132,mean_reached,1736265900.0
2025_01_07,RIDE_AGAINST,short,21515.25,16.0,45.0,84,giveback,1736267460.0
2025_01_07,RIDE_AGAINST,short,21460.5,39.0,39.0,72,mean_reached,1736268660.0
2025_01_07,RIDE_AGAINST,short,21488.5,83.0,83.5,156,mean_reached,1736274600.0
2025_01_07,RIDE_AGAINST,short,21491.5,89.0,89.5,144,mean_reached,1736274660.0
2025_01_07,RIDE_AGAINST,short,21452.5,14.0,23.5,108,mean_reached,1736277300.0
2025_01_07,RIDE_AGAINST,short,21452.0,13.0,22.5,96,mean_reached,1736277360.0
2025_01_07,RIDE_AGAINST,short,21424.5,-5.5,32.5,72,giveback,1736278620.0
2025_01_07,RIDE_AGAINST,short,21285.5,-69.5,2.0,108,mean_reached,1736282100.0
2025_01_08,RIDE_AGAINST,long,21408.75,1.0,8.5,56,mean_reached,1736296680.0
2025_01_08,RIDE_AGAINST,long,21411.75,-5.0,2.5,45,mean_reached,1736296740.0
2025_01_08,RIDE_AGAINST,long,21413.0,-7.5,0.0,34,mean_reached,1736296800.0
2025_01_08,RIDE_AGAINST,long,21418.5,6.5,10.0,43,mean_reached,1736300040.0
2025_01_08,RIDE_AGAINST,short,21426.5,5.0,6.5,77,mean_reached,1736302860.0
2025_01_08,RIDE_AGAINST,short,21409.5,3.0,8.0,45,mean_reached,1736303580.0
2025_01_08,RIDE_AGAINST,short,21410.5,4.5,8.5,68,mean_reached,1736305380.0
2025_01_08,RIDE_AGAINST,short,21408.5,3.0,8.5,42,mean_reached,1736311320.0
2025_01_08,RIDE_AGAINST,short,21404.25,-5.5,0.0,33,mean_reached,1736311380.0
2025_01_08,RIDE_AGAINST,short,21398.25,9.0,17.5,45,mean_reached,1736311860.0
2025_01_08,RIDE_AGAINST,long,21416.5,9.0,13.0,59,mean_reached,1736314680.0
2025_01_08,RIDE_AGAINST,long,21423.0,-4.0,0.0,38,mean_reached,1736314800.0
2025_01_08,RIDE_AGAINST,short,21427.25,6.0,8.0,109,mean_reached,1736316660.0
2025_01_08,RIDE_AGAINST,short,21425.5,2.5,4.5,91,mean_reached,1736316780.0
2025_01_08,RIDE_AGAINST,short,21418.0,25.5,31.5,87,mean_reached,1736317800.0
2025_01_08,RIDE_AGAINST,short,21416.0,21.5,27.5,75,mean_reached,1736317860.0
2025_01_08,RIDE_AGAINST,short,21411.75,13.0,19.0,64,mean_reached,1736317920.0
2025_01_08,RIDE_AGAINST,short,21386.0,-10.0,0.0,36,mean_reached,1736319660.0
2025_01_08,RIDE_AGAINST,short,21363.0,-27.5,0.0,144,mean_reached,1736320920.0
2025_01_08,RIDE_AGAINST,short,21377.75,-12.5,1.5,65,mean_reached,1736322120.0
2025_01_08,RIDE_AGAINST,short,21377.0,-14.0,0.0,54,mean_reached,1736322180.0
2025_01_08,RIDE_AGAINST,long,21408.25,-14.0,20.5,152,mean_reached,1736324280.0
2025_01_08,RIDE_AGAINST,long,21412.5,-22.5,12.0,140,mean_reached,1736324340.0
2025_01_08,RIDE_AGAINST,long,21408.25,7.5,15.5,59,mean_reached,1736325600.0
2025_01_08,RIDE_AGAINST,long,21416.0,-8.0,0.0,47,mean_reached,1736325660.0
2025_01_08,RIDE_AGAINST,long,21425.0,-0.5,2.0,47,mean_reached,1736326920.0
2025_01_08,RIDE_AGAINST,long,21429.0,11.0,21.0,64,mean_reached,1736330280.0
2025_01_08,RIDE_AGAINST,short,21435.75,15.0,24.5,69,mean_reached,1736334660.0
2025_01_08,RIDE_AGAINST,short,21432.25,8.0,17.5,60,mean_reached,1736334720.0
2025_01_08,RIDE_AGAINST,short,21430.25,4.0,13.5,48,mean_reached,1736334780.0
2025_01_08,RIDE_AGAINST,short,21392.75,149.5,149.5,132,mean_reached,1736335560.0
2025_01_08,RIDE_AGAINST,short,21377.5,119.0,119.0,108,mean_reached,1736335680.0
2025_01_08,RIDE_AGAINST,short,21351.25,26.5,67.0,96,giveback,1736337600.0
2025_01_08,RIDE_AGAINST,short,21339.25,2.5,43.0,84,giveback,1736337660.0
2025_01_08,RIDE_AGAINST,short,21335.25,-5.5,35.0,72,giveback,1736337720.0
2025_01_08,RIDE_AGAINST,long,21311.25,33.0,68.0,48,giveback,1736341200.0
2025_01_08,RIDE_AGAINST,long,21339.5,-65.0,11.5,48,mean_reached,1736341260.0
2025_01_08,RIDE_AGAINST,long,21367.25,12.0,20.5,60,ride_1h_flipped,1736344500.0
2025_01_08,RIDE_AGAINST,short,21344.25,-28.5,0.0,60,mean_reached,1736345160.0
2025_01_08,RIDE_AGAINST,long,21396.0,-10.5,37.0,72,giveback,1736354220.0
2025_01_08,RIDE_AGAINST,short,21359.75,92.5,95.5,108,mean_reached,1736355720.0
2025_01_08,RIDE_AGAINST,short,21352.75,78.5,81.5,96,mean_reached,1736355780.0
2025_01_08,RIDE_AGAINST,short,21346.0,65.0,68.0,84,mean_reached,1736355840.0
2025_01_08,RIDE_AGAINST,short,21239.5,-13.0,0.0,24,mean_reached,1736356980.0
2025_01_08,RIDE_AGAINST,short,21200.25,9.5,37.5,36,giveback,1736357280.0
2025_01_08,RIDE_AGAINST,short,21191.0,-9.0,19.0,24,mean_reached,1736357340.0
2025_01_08,RIDE_AGAINST,long,21318.5,-19.0,4.5,36,mean_reached,1736359320.0
2025_01_08,RIDE_AGAINST,long,21380.75,-35.5,19.5,36,mean_reached,1736363280.0
2025_01_08,RIDE_AGAINST,long,21342.25,-13.0,8.0,72,mean_reached,1736368980.0
2025_01_08,RIDE_AGAINST,long,21344.0,-16.5,4.5,60,mean_reached,1736369040.0
2025_01_08,RIDE_AGAINST,short,21336.5,30.5,44.5,81,mean_reached,1736372040.0
2025_01_08,RIDE_AGAINST,short,21323.5,4.5,18.5,72,mean_reached,1736372100.0
2025_01_08,RIDE_AGAINST,short,21326.5,-19.5,6.5,175,mean_reached,1736373540.0
2025_01_08,RIDE_AGAINST,short,21322.25,-2.0,3.5,59,mean_reached,1736380080.0
2025_01_09,RIDE_AGAINST,short,21295.5,-14.5,0.0,35,mean_reached,1736381520.0
2025_01_09,RIDE_AGAINST,short,21292.25,10.5,14.0,78,mean_reached,1736382540.0
2025_01_09,RIDE_AGAINST,long,21342.25,-11.0,0.5,137,mean_reached,1736389200.0
2025_01_09,RIDE_AGAINST,long,21347.0,-7.5,0.0,31,mean_reached,1736390580.0
2025_01_09,RIDE_AGAINST,short,21329.5,-3.5,1.0,76,mean_reached,1736392920.0
2025_01_09,RIDE_AGAINST,short,21331.5,34.0,41.5,151,ride_1h_flipped,1736394300.0
2025_01_09,RIDE_AGAINST,short,21324.25,19.5,27.0,119,ride_1h_flipped,1736394540.0
2025_01_09,RIDE_AGAINST,short,21308.25,-11.0,0.0,29,mean_reached,1736406000.0
2025_01_09,RIDE_AGAINST,short,21301.5,30.0,37.0,90,mean_reached,1736406960.0
2025_01_09,RIDE_AGAINST,long,21272.5,14.0,25.0,70,mean_reached,1736411100.0
2025_01_09,RIDE_AGAINST,long,21296.75,-14.0,0.0,24,mean_reached,1736414280.0
2025_01_09,RIDE_AGAINST,long,21304.75,1.5,8.0,67,mean_reached,1736415420.0
2025_01_09,RIDE_AGAINST,long,21310.25,18.0,20.5,108,mean_reached,1736416680.0
2025_01_09,RIDE_AGAINST,long,21320.5,-2.5,0.0,74,mean_reached,1736416860.0
2025_01_09,RIDE_AGAINST,short,21320.0,59.0,63.5,102,mean_reached,1736420520.0
2025_01_09,RIDE_AGAINST,short,21304.0,-4.5,14.0,55,mean_reached,1736422200.0
2025_01_09,RIDE_AGAINST,short,21301.5,-9.5,9.0,43,mean_reached,1736422260.0
2025_01_09,RIDE_AGAINST,short,21297.0,-18.5,0.0,33,mean_reached,1736422320.0
2025_01_09,RIDE_AGAINST,short,21318.25,-9.0,8.5,33,mean_reached,1736428680.0
2025_01_09,RIDE_AGAINST,short,21316.0,-13.5,4.0,22,mean_reached,1736428740.0
2025_01_09,RIDE_AGAINST,short,21301.25,-6.0,0.0,12,mean_reached,1736431080.0
2025_01_09,RIDE_AGAINST,short,21289.0,-12.0,23.0,46,mean_reached,1736463840.0
2025_01_09,RIDE_AGAINST,short,21277.5,-35.0,0.0,34,mean_reached,1736463900.0
2025_01_09,RIDE_AGAINST,short,21262.75,9.0,31.5,71,giveback,1736464500.0
2025_01_10,RIDE_AGAINST,short,21216.75,-20.5,0.0,33,mean_reached,1736467740.0
2025_01_10,RIDE_AGAINST,short,21199.75,4.0,32.5,72,giveback,1736468040.0
2025_01_10,RIDE_AGAINST,short,21198.25,-17.5,4.5,24,ride_1h_flipped,1736470680.0
2025_01_10,RIDE_AGAINST,short,21196.0,-22.0,0.0,12,ride_1h_flipped,1736470740.0
2025_01_10,RIDE_AGAINST,long,21251.5,8.0,16.0,85,mean_reached,1736475060.0
2025_01_10,RIDE_AGAINST,long,21276.0,-1.5,0.5,47,mean_reached,1736477520.0
2025_01_10,RIDE_AGAINST,long,21286.25,3.0,3.0,63,mean_reached,1736478660.0
2025_01_10,RIDE_AGAINST,long,21287.75,0.0,0.0,51,mean_reached,1736478720.0
2025_01_10,RIDE_AGAINST,short,21288.75,4.0,11.5,197,mean_reached,1736488920.0
2025_01_10,RIDE_AGAINST,short,21277.5,6.0,16.0,57,mean_reached,1736490300.0
2025_01_10,RIDE_AGAINST,short,21273.0,-3.0,7.0,46,mean_reached,1736490360.0
2025_01_10,RIDE_AGAINST,long,21240.5,84.0,94.0,262,mean_reached,1736493000.0
2025_01_10,RIDE_AGAINST,long,21246.25,72.5,82.5,252,mean_reached,1736493060.0
2025_01_10,RIDE_AGAINST,long,21254.5,13.0,31.5,47,giveback,1736493120.0
2025_01_10,RIDE_AGAINST,long,21261.75,19.0,40.5,135,giveback,1736493180.0
2025_01_10,RIDE_AGAINST,long,21265.25,12.0,33.5,123,giveback,1736493240.0
2025_01_10,RIDE_AGAINST,long,21277.0,-17.5,3.0,36,mean_reached,1736496000.0
2025_01_10,RIDE_AGAINST,long,21278.5,-20.5,0.0,24,mean_reached,1736496060.0
2025_01_10,RIDE_AGAINST,long,21285.5,14.0,23.5,70,mean_reached,1736496780.0
2025_01_10,RIDE_AGAINST,long,21294.75,-9.5,6.0,50,mean_reached,1736498340.0
2025_01_10,RIDE_AGAINST,long,21297.75,-15.5,0.0,40,mean_reached,1736498400.0
2025_01_10,RIDE_AGAINST,long,21281.25,5.5,5.5,22,ride_1h_flipped,1736499480.0
2025_01_10,RIDE_AGAINST,long,21283.25,1.5,1.5,11,ride_1h_flipped,1736499540.0
2025_01_10,RIDE_AGAINST,short,21259.0,-5.5,8.0,47,mean_reached,1736499780.0
2025_01_10,RIDE_AGAINST,short,21269.0,-15.5,6.5,55,mean_reached,1736502240.0
2025_01_10,RIDE_AGAINST,long,21303.75,24.0,29.0,245,mean_reached,1736505420.0
2025_01_10,RIDE_AGAINST,long,21309.25,13.0,18.0,224,mean_reached,1736505540.0
2025_01_10,RIDE_AGAINST,long,21285.25,54.0,57.0,291,mean_reached,1736511300.0
2025_01_10,RIDE_AGAINST,short,21300.0,19.0,34.0,84,mean_reached,1736514660.0
2025_01_10,RIDE_AGAINST,short,21296.75,12.5,27.5,72,mean_reached,1736514720.0
2025_01_10,RIDE_AGAINST,short,21157.5,15.5,31.5,108,giveback,1736518980.0
2025_01_10,RIDE_AGAINST,short,21052.0,30.0,65.5,36,giveback,1736524260.0
2025_01_10,RIDE_AGAINST,short,21025.0,129.5,139.5,132,mean_reached,1736524320.0
2025_01_10,RIDE_AGAINST,long,20929.25,-21.5,0.0,60,mean_reached,1736529540.0
2025_01_10,RIDE_AGAINST,long,21060.25,14.5,29.0,72,mean_reached,1736532480.0
2025_01_10,RIDE_AGAINST,long,21171.75,-29.5,0.0,36,ride_1h_flipped,1736535420.0
2025_01_10,RIDE_AGAINST,short,21125.5,99.0,127.0,96,mean_reached,1736535780.0
2025_01_10,RIDE_AGAINST,short,21091.75,31.5,59.5,72,mean_reached,1736535900.0
2025_01_10,RIDE_AGAINST,short,21058.75,76.5,96.0,96,mean_reached,1736539920.0
2025_01_10,RIDE_AGAINST,short,21005.25,-41.5,0.0,24,mean_reached,1736542860.0
2025_01_12,RIDE_AGAINST,long,20970.0,33.0,42.5,94,mean_reached,1736723520.0
2025_01_12,RIDE_AGAINST,long,20976.5,20.0,29.5,73,mean_reached,1736723640.0
2025_01_12,RIDE_AGAINST,long,20986.25,0.5,10.0,62,mean_reached,1736723700.0
2025_01_13,RIDE_AGAINST,short,20982.75,20.5,42.5,137,giveback,1736730300.0
2025_01_13,RIDE_AGAINST,short,20977.75,10.5,32.5,125,giveback,1736730360.0
2025_01_13,RIDE_AGAINST,short,20949.25,41.0,52.0,93,mean_reached,1736731800.0
2025_01_13,RIDE_AGAINST,short,20923.25,-11.0,0.0,35,mean_reached,1736732100.0
2025_01_13,RIDE_AGAINST,short,20926.5,31.5,49.5,80,mean_reached,1736737740.0
2025_01_13,RIDE_AGAINST,short,20917.25,10.5,31.0,57,giveback,1736737800.0
2025_01_13,RIDE_AGAINST,short,20917.75,11.5,32.0,46,giveback,1736737860.0
2025_01_13,RIDE_AGAINST,short,20911.75,2.0,20.0,46,mean_reached,1736737920.0
2025_01_13,RIDE_AGAINST,short,20872.75,14.5,14.5,153,mean_reached,1736738580.0
2025_01_13,RIDE_AGAINST,short,20868.75,-39.0,0.0,52,ride_1h_flipped,1736740500.0
2025_01_13,RIDE_AGAINST,long,20898.75,-5.0,0.0,43,mean_reached,1736743920.0
2025_01_13,RIDE_AGAINST,short,20892.25,0.5,4.0,142,mean_reached,1736744640.0
2025_01_13,RIDE_AGAINST,short,20878.25,10.5,20.5,66,mean_reached,1736746140.0
2025_01_13,RIDE_AGAINST,short,20900.5,-8.0,9.5,22,mean_reached,1736751900.0
2025_01_13,RIDE_AGAINST,short,20895.75,-17.5,0.0,12,mean_reached,1736751960.0
2025_01_13,RIDE_AGAINST,short,20878.25,-25.0,9.5,84,mean_reached,1736754960.0
2025_01_13,RIDE_AGAINST,short,20873.5,-34.5,0.0,60,mean_reached,1736755080.0
2025_01_13,RIDE_AGAINST,short,20784.0,169.0,169.0,192,mean_reached,1736758800.0
2025_01_13,RIDE_AGAINST,short,20769.75,140.5,140.5,168,mean_reached,1736758920.0
2025_01_13,RIDE_AGAINST,short,20744.25,20.5,61.5,60,giveback,1736758980.0
2025_01_13,RIDE_AGAINST,short,20735.0,2.0,43.0,48,giveback,1736759040.0
2025_01_13,RIDE_AGAINST,short,20709.5,-24.0,0.0,12,mean_reached,1736761440.0
2025_01_13,RIDE_AGAINST,long,20767.75,-19.5,1.0,59,mean_reached,1736766180.0
2025_01_13,RIDE_AGAINST,long,20773.5,-17.0,0.0,36,mean_reached,1736768100.0
2025_01_13,RIDE_AGAINST,long,20784.5,-108.5,0.0,190,mean_reached,1736769600.0
