day,ts,i,dir,peak_i,peak_ts,peak_px,mfe_pt,give_frac,stalled,mod,race,resolve_s,sym_race,sym_resolve_s,net_60m
2026_01_05,1767625150,9079,-1,8959,1767624550,25564.25,44.25,1.2937853107344632,False,599.1666666666666,GIVEBACK_50,5,CONT,10.0,-61.0
2026_01_08,1767892970,10901,-1,10781,1767892370,25637.75,9.0,4.555555555555555,False,742.8333333333334,GIVEBACK_50,5,CONT,130.0,22.0
2026_01_13,1768322405,10048,-1,9928,1768321805,25897.25,8.25,6.818181818181818,False,700.0833333333334,GIVEBACK_50,5,AGAINST,135.0,-0.25
2026_01_28,1769627435,12648,1,12528,1769626835,26185.25,30.75,2.1951219512195124,False,850.5833333333334,GIVEBACK_50,5,CONT,90.0,53.75
2026_01_30,1769788030,10792,-1,10672,1769787430,25837.0,10.75,8.674418604651162,False,647.1666666666666,GIVEBACK_50,5,CONT,35.0,106.5
2026_02_03,1770147240,12646,1,12526,1770146640,25349.5,10.75,7.348837209302325,False,874.0,GIVEBACK_50,5,AGAINST,10.0,96.0
2026_02_06,1770394570,11307,-1,11187,1770393970,24951.25,14.5,3.896551724137931,False,676.1666666666666,GIVEBACK_50,5,CONT,20.0,-39.5
2026_02_11,1770825690,11474,-1,11354,1770825090,25179.25,8.25,10.727272727272727,False,661.5,GIVEBACK_50,5,CONT,75.0,81.5
2026_02_18,1771447075,14769,-1,14649,1771446475,24878.25,11.0,4.204545454545454,False,937.9166666666666,GIVEBACK_50,5,AGAINST,100.0,
2026_02_25,1772033195,11012,-1,10892,1772032595,25287.0,37.75,0.847682119205298,False,626.5833333333334,GIVEBACK_50,5,AGAINST,80.0,12.5
2026_03_02,1772473340,12743,1,12623,1772472740,25056.0,22.0,1.3295454545454546,False,762.3333333333334,GIVEBACK_50,60,CONT,290.0,-43.25
2026_03_04,1772644410,12402,1,12282,1772643810,25166.0,31.5,0.3333333333333333,False,733.5,GIVEBACK_50,105,AGAINST,105.0,6.75
2026_03_10,1773152730,10380,-1,10260,1773152130,24906.0,31.75,3.188976377952756,False,625.5,GIVEBACK_50,5,AGAINST,45.0,-143.75
2026_03_13,1773414305,10851,1,10731,1773413705,24559.0,12.0,8.0,False,665.0833333333334,GIVEBACK_50,5,AGAINST,10.0,-57.25
2026_03_19,1773927955,7299,-1,7179,1773927355,24117.0,26.0,4.701923076923077,False,585.9166666666666,GIVEBACK_50,5,AGAINST,5.0,-26.5
