ts,5m_vel_w,15m_vel_w,1h_vel_w,4h_vel_w,1D_vel_w,1h_mean_slope,4h_mean_slope,1h_vwap_slope,4h_vwap_slope,1h_z_se,4h_z_se
1770870470,1.3888888888888888,3.625,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870475,1.3888888888888888,3.625,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870480,1.3888888888888888,3.625,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870485,1.3888888888888888,3.625,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870491,1.3888888888888888,3.625,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870495,1.3888888888888888,3.625,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870500,1.3888888888888888,3.625,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870506,1.3888888888888888,3.625,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870511,1.3888888888888888,3.625,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870515,1.3888888888888888,3.625,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870520,1.3888888888888888,3.625,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870525,1.3888888888888888,3.625,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870531,1.3888888888888888,3.625,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870535,1.3888888888888888,3.625,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870540,1.3888888888888888,3.625,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870545,1.3888888888888888,3.625,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870550,1.3888888888888888,3.625,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870555,1.3888888888888888,3.625,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870561,1.3888888888888888,3.625,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870565,1.3888888888888888,3.625,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870570,1.3888888888888888,3.625,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870577,1.3888888888888888,3.625,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870581,1.3888888888888888,3.625,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870585,1.3888888888888888,3.625,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870590,1.3888888888888888,3.625,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870595,1.3888888888888888,3.625,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870600,2.0,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870605,2.0,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870611,2.0,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870615,2.0,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870620,2.0,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870625,2.0,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870630,2.0,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870635,2.0,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870640,2.0,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870645,2.0,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870650,2.0,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870655,2.0,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870660,2.0,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870665,2.0,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870670,2.0,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870676,2.0,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870680,2.0,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870686,2.0,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870691,2.0,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870695,2.0,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870700,2.0,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870705,2.0,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870711,2.0,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870715,2.0,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870722,2.0,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870726,2.0,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870731,2.0,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870735,2.0,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870740,2.0,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870745,2.0,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870750,2.0,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870755,2.0,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870760,2.0,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870765,2.0,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870770,2.0,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870775,2.0,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870780,2.0,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870786,2.0,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870790,2.0,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870795,2.0,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870800,2.0,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870806,2.0,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870810,2.0,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870815,2.0,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870821,2.0,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870825,2.0,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870830,2.0,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870835,2.0,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870840,2.0,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870845,2.0,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870850,2.0,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870855,2.0,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870860,2.0,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870865,2.0,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870870,2.0,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870875,2.0,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870880,2.0,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870886,2.0,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870891,2.0,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870895,2.0,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870900,1.1111111111111112,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870905,1.1111111111111112,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870910,1.1111111111111112,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870915,1.1111111111111112,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870920,1.1111111111111112,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870926,1.1111111111111112,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870930,1.1111111111111112,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870936,1.1111111111111112,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870944,1.1111111111111112,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870945,1.1111111111111112,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870952,1.1111111111111112,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870956,1.1111111111111112,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870960,1.1111111111111112,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870965,1.1111111111111112,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870970,1.1111111111111112,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870975,1.1111111111111112,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870981,1.1111111111111112,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870987,1.1111111111111112,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870991,1.1111111111111112,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770870995,1.1111111111111112,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770871000,1.1111111111111112,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770871007,1.1111111111111112,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770871011,1.1111111111111112,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770871015,1.1111111111111112,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770871020,1.1111111111111112,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770871025,1.1111111111111112,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770871030,1.1111111111111112,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770871035,1.1111111111111112,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770871040,1.1111111111111112,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770871045,1.1111111111111112,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770871050,1.1111111111111112,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770871055,1.1111111111111112,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770871061,1.1111111111111112,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770871067,1.1111111111111112,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770871070,1.1111111111111112,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770871075,1.1111111111111112,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770871080,1.1111111111111112,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770871085,1.1111111111111112,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770871090,1.1111111111111112,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770871096,1.1111111111111112,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770871100,1.1111111111111112,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770871105,1.1111111111111112,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770871110,1.1111111111111112,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770871117,1.1111111111111112,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770871121,1.1111111111111112,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770871125,1.1111111111111112,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770871131,1.1111111111111112,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770871135,1.1111111111111112,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770871140,1.1111111111111112,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770871145,1.1111111111111112,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770871151,1.1111111111111112,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770871156,1.1111111111111112,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770871160,1.1111111111111112,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770871172,1.1111111111111112,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770871175,1.1111111111111112,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770871181,1.1111111111111112,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770871185,1.1111111111111112,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
1770871191,1.1111111111111112,4.708333333333333,0.4791666666666667,6.722222222222222,180.0,0.0006655092592609436,0.009336419753086982,-0.010817181324222878,0.003690413603266683,0.25924623085102577,0.10764662048927401
