**DEPRECATED — LOOKAHEAD ARTIFACT, DO NOT QUOTE**

feature,regime_a,regime_b,pair,cohen_d,abs_d
L2_1m_vol_sigma_w,DOWN_CHOPPY,UP_SMOOTH,DOWN_CHOPPY__vs__UP_SMOOTH,0.15150591139236125,0.15150591139236125
L2_1m_vol_sigma_w,DOWN_SMOOTH,FLAT_CHOPPY,DOWN_SMOOTH__vs__FLAT_CHOPPY,0.06265809654777779,0.06265809654777779
L2_1m_vol_sigma_w,DOWN_SMOOTH,FLAT_SMOOTH,DOWN_SMOOTH__vs__FLAT_SMOOTH,0.2527510167637521,0.2527510167637521
L2_1m_vol_sigma_w,DOWN_SMOOTH,UP_CHOPPY,DOWN_SMOOTH__vs__UP_CHOPPY,0.04742777912695099,0.04742777912695099
L2_1m_vol_sigma_w,DOWN_SMOOTH,UP_SMOOTH,DOWN_SMOOTH__vs__UP_SMOOTH,0.16241626501334042,0.16241626501334042
L2_1m_vol_sigma_w,FLAT_CHOPPY,FLAT_SMOOTH,FLAT_CHOPPY__vs__FLAT_SMOOTH,0.1693468014389168,0.1693468014389168
L2_1m_vol_sigma_w,FLAT_CHOPPY,UP_CHOPPY,FLAT_CHOPPY__vs__UP_CHOPPY,-0.013534052637768294,0.013534052637768294
L2_1m_vol_sigma_w,FLAT_CHOPPY,UP_SMOOTH,FLAT_CHOPPY__vs__UP_SMOOTH,0.09598971860092402,0.09598971860092402
L2_1m_vol_sigma_w,FLAT_SMOOTH,UP_CHOPPY,FLAT_SMOOTH__vs__UP_CHOPPY,-0.19590564520653084,0.19590564520653084
L2_1m_vol_sigma_w,FLAT_SMOOTH,UP_SMOOTH,FLAT_SMOOTH__vs__UP_SMOOTH,-0.07496542325937551,0.07496542325937551
L2_1m_vol_sigma_w,UP_CHOPPY,UP_SMOOTH,UP_CHOPPY__vs__UP_SMOOTH,0.11050727445979996,0.11050727445979996
L2_1m_vwap_w,DOWN_CHOPPY,DOWN_SMOOTH,DOWN_CHOPPY__vs__DOWN_SMOOTH,0.020131688023854028,0.020131688023854028
L2_1m_vwap_w,DOWN_CHOPPY,FLAT_CHOPPY,DOWN_CHOPPY__vs__FLAT_CHOPPY,-0.08791528455189909,0.08791528455189909
L2_1m_vwap_w,DOWN_CHOPPY,FLAT_SMOOTH,DOWN_CHOPPY__vs__FLAT_SMOOTH,0.01711992206142496,0.01711992206142496
L2_1m_vwap_w,DOWN_CHOPPY,UP_CHOPPY,DOWN_CHOPPY__vs__UP_CHOPPY,-0.1911654066561649,0.1911654066561649
L2_1m_vwap_w,DOWN_CHOPPY,UP_SMOOTH,DOWN_CHOPPY__vs__UP_SMOOTH,-0.22476428472498872,0.22476428472498872
L2_1m_vwap_w,DOWN_SMOOTH,FLAT_CHOPPY,DOWN_SMOOTH__vs__FLAT_CHOPPY,-0.11178998559624631,0.11178998559624631
L2_1m_vwap_w,DOWN_SMOOTH,FLAT_SMOOTH,DOWN_SMOOTH__vs__FLAT_SMOOTH,-0.0023373428181309238,0.0023373428181309238
L2_1m_vwap_w,DOWN_SMOOTH,UP_CHOPPY,DOWN_SMOOTH__vs__UP_CHOPPY,-0.22968507282093997,0.22968507282093997
L2_1m_vwap_w,DOWN_SMOOTH,UP_SMOOTH,DOWN_SMOOTH__vs__UP_SMOOTH,-0.2591948557441828,0.2591948557441828
L2_1m_vwap_w,FLAT_CHOPPY,FLAT_SMOOTH,FLAT_CHOPPY__vs__FLAT_SMOOTH,0.10605470050523787,0.10605470050523787
L2_1m_vwap_w,FLAT_CHOPPY,UP_CHOPPY,FLAT_CHOPPY__vs__UP_CHOPPY,-0.11509579451422877,0.11509579451422877
L2_1m_vwap_w,FLAT_CHOPPY,UP_SMOOTH,FLAT_CHOPPY__vs__UP_SMOOTH,-0.1571395965147253,0.1571395965147253
L2_1m_vwap_w,FLAT_SMOOTH,UP_CHOPPY,FLAT_SMOOTH__vs__UP_CHOPPY,-0.21299400147598316,0.21299400147598316
L2_1m_vwap_w,FLAT_SMOOTH,UP_SMOOTH,FLAT_SMOOTH__vs__UP_SMOOTH,-0.2495796350686777,0.2495796350686777
L2_1m_vwap_w,UP_CHOPPY,UP_SMOOTH,UP_CHOPPY__vs__UP_SMOOTH,-0.043736935350310646,0.043736935350310646
L2_15s_price_velocity_w,DOWN_CHOPPY,DOWN_SMOOTH,DOWN_CHOPPY__vs__DOWN_SMOOTH,0.05396008476871329,0.05396008476871329
L2_15s_price_velocity_w,DOWN_CHOPPY,FLAT_CHOPPY,DOWN_CHOPPY__vs__FLAT_CHOPPY,-0.021622562523760047,0.021622562523760047
L2_15s_price_velocity_w,DOWN_CHOPPY,FLAT_SMOOTH,DOWN_CHOPPY__vs__FLAT_SMOOTH,-0.03760482183235139,0.03760482183235139
L2_15s_price_velocity_w,DOWN_CHOPPY,UP_CHOPPY,DOWN_CHOPPY__vs__UP_CHOPPY,-0.06836294900308312,0.06836294900308312
L2_15s_price_velocity_w,DOWN_CHOPPY,UP_SMOOTH,DOWN_CHOPPY__vs__UP_SMOOTH,-0.0914393581047627,0.0914393581047627
L2_15s_price_velocity_w,DOWN_SMOOTH,FLAT_CHOPPY,DOWN_SMOOTH__vs__FLAT_CHOPPY,-0.07481795323532653,0.07481795323532653
L2_15s_price_velocity_w,DOWN_SMOOTH,FLAT_SMOOTH,DOWN_SMOOTH__vs__FLAT_SMOOTH,-0.09985837359700123,0.09985837359700123
L2_15s_price_velocity_w,DOWN_SMOOTH,UP_CHOPPY,DOWN_SMOOTH__vs__UP_CHOPPY,-0.11302810625723485,0.11302810625723485
L2_15s_price_velocity_w,DOWN_SMOOTH,UP_SMOOTH,DOWN_SMOOTH__vs__UP_SMOOTH,-0.14059499180434926,0.14059499180434926
L2_15s_price_velocity_w,FLAT_CHOPPY,FLAT_SMOOTH,FLAT_CHOPPY__vs__FLAT_SMOOTH,-0.007382248881285105,0.007382248881285105
L2_15s_price_velocity_w,FLAT_CHOPPY,UP_CHOPPY,FLAT_CHOPPY__vs__UP_CHOPPY,-0.05391365985021749,0.05391365985021749
L2_15s_price_velocity_w,FLAT_CHOPPY,UP_SMOOTH,FLAT_CHOPPY__vs__UP_SMOOTH,-0.0664059085234862,0.0664059085234862
L2_15s_price_velocity_w,FLAT_SMOOTH,UP_CHOPPY,FLAT_SMOOTH__vs__UP_CHOPPY,-0.05586735440387663,0.05586735440387663
L2_15s_price_velocity_w,FLAT_SMOOTH,UP_SMOOTH,FLAT_SMOOTH__vs__UP_SMOOTH,-0.07246242769948989,0.07246242769948989
L2_15s_price_velocity_w,UP_CHOPPY,UP_SMOOTH,UP_CHOPPY__vs__UP_SMOOTH,-0.008013699513307146,0.008013699513307146
L2_15s_price_accel_w,DOWN_CHOPPY,DOWN_SMOOTH,DOWN_CHOPPY__vs__DOWN_SMOOTH,-0.019695235536656572,0.019695235536656572
L2_15s_price_accel_w,DOWN_CHOPPY,FLAT_CHOPPY,DOWN_CHOPPY__vs__FLAT_CHOPPY,0.00019842201816000057,0.00019842201816000057
L2_15s_price_accel_w,DOWN_CHOPPY,FLAT_SMOOTH,DOWN_CHOPPY__vs__FLAT_SMOOTH,-0.008924855750688908,0.008924855750688908
L2_15s_price_accel_w,DOWN_CHOPPY,UP_CHOPPY,DOWN_CHOPPY__vs__UP_CHOPPY,0.003865432557763088,0.003865432557763088
L2_15s_price_accel_w,DOWN_CHOPPY,UP_SMOOTH,DOWN_CHOPPY__vs__UP_SMOOTH,-0.0037070697307095687,0.0037070697307095687
L2_15s_price_accel_w,DOWN_SMOOTH,FLAT_CHOPPY,DOWN_SMOOTH__vs__FLAT_CHOPPY,0.020448688864553213,0.020448688864553213
L2_15s_price_accel_w,DOWN_SMOOTH,FLAT_SMOOTH,DOWN_SMOOTH__vs__FLAT_SMOOTH,0.01571769903668422,0.01571769903668422
L2_15s_price_accel_w,DOWN_SMOOTH,UP_CHOPPY,DOWN_SMOOTH__vs__UP_CHOPPY,0.02149618695088582,0.02149618695088582
L2_15s_price_accel_w,DOWN_SMOOTH,UP_SMOOTH,DOWN_SMOOTH__vs__UP_SMOOTH,0.017312974151498437,0.017312974151498437
L2_15s_price_accel_w,FLAT_CHOPPY,FLAT_SMOOTH,FLAT_CHOPPY__vs__FLAT_SMOOTH,-0.007835241545162007,0.007835241545162007
L2_15s_price_accel_w,FLAT_CHOPPY,UP_CHOPPY,FLAT_CHOPPY__vs__UP_CHOPPY,0.003865990022135986,0.003865990022135986
L2_15s_price_accel_w,FLAT_CHOPPY,UP_SMOOTH,FLAT_CHOPPY__vs__UP_SMOOTH,-0.003681919116616685,0.003681919116616685
L2_15s_price_accel_w,FLAT_SMOOTH,UP_CHOPPY,FLAT_SMOOTH__vs__UP_CHOPPY,0.01255636402585779,0.01255636402585779
L2_15s_price_accel_w,FLAT_SMOOTH,UP_SMOOTH,FLAT_SMOOTH__vs__UP_SMOOTH,0.0043926326033578685,0.0043926326033578685
L2_15s_price_accel_w,UP_CHOPPY,UP_SMOOTH,UP_CHOPPY__vs__UP_SMOOTH,-0.007427342097101016,0.007427342097101016
L2_15s_vol_velocity_w,DOWN_CHOPPY,DOWN_SMOOTH,DOWN_CHOPPY__vs__DOWN_SMOOTH,0.012561630952075175,0.012561630952075175
L2_15s_vol_velocity_w,DOWN_CHOPPY,FLAT_CHOPPY,DOWN_CHOPPY__vs__FLAT_CHOPPY,0.014348890542036849,0.014348890542036849
L2_15s_vol_velocity_w,DOWN_CHOPPY,FLAT_SMOOTH,DOWN_CHOPPY__vs__FLAT_SMOOTH,0.029751655664205786,0.029751655664205786
L2_15s_vol_velocity_w,DOWN_CHOPPY,UP_CHOPPY,DOWN_CHOPPY__vs__UP_CHOPPY,0.00819545506138016,0.00819545506138016
L2_15s_vol_velocity_w,DOWN_CHOPPY,UP_SMOOTH,DOWN_CHOPPY__vs__UP_SMOOTH,0.00937511671886709,0.00937511671886709
L2_15s_vol_velocity_w,DOWN_SMOOTH,FLAT_CHOPPY,DOWN_SMOOTH__vs__FLAT_CHOPPY,-0.0007450330399441102,0.0007450330399441102
L2_15s_vol_velocity_w,DOWN_SMOOTH,FLAT_SMOOTH,DOWN_SMOOTH__vs__FLAT_SMOOTH,0.01133033871293166,0.01133033871293166
L2_15s_vol_velocity_w,DOWN_SMOOTH,UP_CHOPPY,DOWN_SMOOTH__vs__UP_CHOPPY,-0.004888998378736647,0.004888998378736647
L2_15s_vol_velocity_w,DOWN_SMOOTH,UP_SMOOTH,DOWN_SMOOTH__vs__UP_SMOOTH,-0.003984694572185605,0.003984694572185605
L2_15s_vol_velocity_w,FLAT_CHOPPY,FLAT_SMOOTH,FLAT_CHOPPY__vs__FLAT_SMOOTH,0.012613028857904596,0.012613028857904596
L2_15s_vol_velocity_w,FLAT_CHOPPY,UP_CHOPPY,FLAT_CHOPPY__vs__UP_CHOPPY,-0.005024560926461372,0.005024560926461372
L2_15s_vol_velocity_w,FLAT_CHOPPY,UP_SMOOTH,FLAT_CHOPPY__vs__UP_SMOOTH,-0.003803702574511181,0.003803702574511181
L2_15s_vol_velocity_w,FLAT_SMOOTH,UP_CHOPPY,FLAT_SMOOTH__vs__UP_CHOPPY,-0.01870731998931567,0.01870731998931567
L2_15s_vol_velocity_w,FLAT_SMOOTH,UP_SMOOTH,FLAT_SMOOTH__vs__UP_SMOOTH,-0.016565768296942358,0.016565768296942358
L2_15s_vol_velocity_w,UP_CHOPPY,UP_SMOOTH,UP_CHOPPY__vs__UP_SMOOTH,0.001062271196083182,0.001062271196083182
L2_15s_vol_accel_w,DOWN_CHOPPY,DOWN_SMOOTH,DOWN_CHOPPY__vs__DOWN_SMOOTH,0.005957268074314901,0.005957268074314901
L2_15s_vol_accel_w,DOWN_CHOPPY,FLAT_CHOPPY,DOWN_CHOPPY__vs__FLAT_CHOPPY,-0.0023165358315632156,0.0023165358315632156
L2_15s_vol_accel_w,DOWN_CHOPPY,FLAT_SMOOTH,DOWN_CHOPPY__vs__FLAT_SMOOTH,0.015067856355912753,0.015067856355912753
L2_15s_vol_accel_w,DOWN_CHOPPY,UP_CHOPPY,DOWN_CHOPPY__vs__UP_CHOPPY,-0.009846731209088687,0.009846731209088687
L2_15s_vol_accel_w,DOWN_CHOPPY,UP_SMOOTH,DOWN_CHOPPY__vs__UP_SMOOTH,0.005175574554893539,0.005175574554893539
L2_15s_vol_accel_w,DOWN_SMOOTH,FLAT_CHOPPY,DOWN_SMOOTH__vs__FLAT_CHOPPY,-0.008868097013735206,0.008868097013735206
L2_15s_vol_accel_w,DOWN_SMOOTH,FLAT_SMOOTH,DOWN_SMOOTH__vs__FLAT_SMOOTH,0.006270313026814239,0.006270313026814239
L2_15s_vol_accel_w,DOWN_SMOOTH,UP_CHOPPY,DOWN_SMOOTH__vs__UP_CHOPPY,-0.015310368324393886,0.015310368324393886
L2_15s_vol_accel_w,DOWN_SMOOTH,UP_SMOOTH,DOWN_SMOOTH__vs__UP_SMOOTH,-0.0010206376788831032,0.0010206376788831032
L2_15s_vol_accel_w,FLAT_CHOPPY,FLAT_SMOOTH,FLAT_CHOPPY__vs__FLAT_SMOOTH,0.01634528555786953,0.01634528555786953
L2_15s_vol_accel_w,FLAT_CHOPPY,UP_CHOPPY,FLAT_CHOPPY__vs__UP_CHOPPY,-0.00814318075655944,0.00814318075655944
L2_15s_vol_accel_w,FLAT_CHOPPY,UP_SMOOTH,FLAT_CHOPPY__vs__UP_SMOOTH,0.007820132269062571,0.007820132269062571
L2_15s_vol_accel_w,FLAT_SMOOTH,UP_CHOPPY,FLAT_SMOOTH__vs__UP_CHOPPY,-0.027295717177298992,0.027295717177298992
L2_15s_vol_accel_w,FLAT_SMOOTH,UP_SMOOTH,FLAT_SMOOTH__vs__UP_SMOOTH,-0.007536107456150006,0.007536107456150006
L2_15s_vol_accel_w,UP_CHOPPY,UP_SMOOTH,UP_CHOPPY__vs__UP_SMOOTH,0.014851908165055785,0.014851908165055785
L2_15s_price_mean_w,DOWN_CHOPPY,DOWN_SMOOTH,DOWN_CHOPPY__vs__DOWN_SMOOTH,0.020556708179730845,0.020556708179730845
L2_15s_price_mean_w,DOWN_CHOPPY,FLAT_CHOPPY,DOWN_CHOPPY__vs__FLAT_CHOPPY,-0.08836711526024725,0.08836711526024725
L2_15s_price_mean_w,DOWN_CHOPPY,FLAT_SMOOTH,DOWN_CHOPPY__vs__FLAT_SMOOTH,0.0167029124225293,0.0167029124225293
L2_15s_price_mean_w,DOWN_CHOPPY,UP_CHOPPY,DOWN_CHOPPY__vs__UP_CHOPPY,-0.19215393102785397,0.19215393102785397
L2_15s_price_mean_w,DOWN_CHOPPY,UP_SMOOTH,DOWN_CHOPPY__vs__UP_SMOOTH,-0.22592359614295074,0.22592359614295074
L2_15s_price_mean_w,DOWN_SMOOTH,FLAT_CHOPPY,DOWN_SMOOTH__vs__FLAT_CHOPPY,-0.1127020453804827,0.1127020453804827
L2_15s_price_mean_w,DOWN_SMOOTH,FLAT_SMOOTH,DOWN_SMOOTH__vs__FLAT_SMOOTH,-0.0032096831870674007,0.0032096831870674007
L2_15s_price_mean_w,DOWN_SMOOTH,UP_CHOPPY,DOWN_SMOOTH__vs__UP_CHOPPY,-0.23119828001337336,0.23119828001337336
L2_15s_price_mean_w,DOWN_SMOOTH,UP_SMOOTH,DOWN_SMOOTH__vs__UP_SMOOTH,-0.26084284252378864,0.26084284252378864
L2_15s_price_mean_w,FLAT_CHOPPY,FLAT_SMOOTH,FLAT_CHOPPY__vs__FLAT_SMOOTH,0.10606779023288117,0.10606779023288117
L2_15s_price_mean_w,FLAT_CHOPPY,UP_CHOPPY,FLAT_CHOPPY__vs__UP_CHOPPY,-0.11564861520241669,0.11564861520241669
L2_15s_price_mean_w,FLAT_CHOPPY,UP_SMOOTH,FLAT_CHOPPY__vs__UP_SMOOTH,-0.1578902264334643,0.1578902264334643
L2_15s_price_mean_w,FLAT_SMOOTH,UP_CHOPPY,FLAT_SMOOTH__vs__UP_CHOPPY,-0.21357921810105587,0.21357921810105587
L2_15s_price_mean_w,FLAT_SMOOTH,UP_SMOOTH,FLAT_SMOOTH__vs__UP_SMOOTH,-0.2503613278887443,0.2503613278887443
L2_15s_price_mean_w,UP_CHOPPY,UP_SMOOTH,UP_CHOPPY__vs__UP_SMOOTH,-0.04395164398123247,0.04395164398123247
L2_15s_price_sigma_w,DOWN_CHOPPY,DOWN_SMOOTH,DOWN_CHOPPY__vs__DOWN_SMOOTH,-0.059066481994000976,0.059066481994000976
L2_15s_price_sigma_w,DOWN_CHOPPY,FLAT_CHOPPY,DOWN_CHOPPY__vs__FLAT_CHOPPY,0.02781619930218235,0.02781619930218235
L2_15s_price_sigma_w,DOWN_CHOPPY,FLAT_SMOOTH,DOWN_CHOPPY__vs__FLAT_SMOOTH,0.38591709444633043,0.38591709444633043
L2_15s_price_sigma_w,DOWN_CHOPPY,UP_CHOPPY,DOWN_CHOPPY__vs__UP_CHOPPY,0.02110999275250389,0.02110999275250389
L2_15s_price_sigma_w,DOWN_CHOPPY,UP_SMOOTH,DOWN_CHOPPY__vs__UP_SMOOTH,0.15633366725826994,0.15633366725826994
L2_15s_price_sigma_w,DOWN_SMOOTH,FLAT_CHOPPY,DOWN_SMOOTH__vs__FLAT_CHOPPY,0.08509788340796466,0.08509788340796466
L2_15s_price_sigma_w,DOWN_SMOOTH,FLAT_SMOOTH,DOWN_SMOOTH__vs__FLAT_SMOOTH,0.40607012661302894,0.40607012661302894
L2_15s_price_sigma_w,DOWN_SMOOTH,UP_CHOPPY,DOWN_SMOOTH__vs__UP_CHOPPY,0.06599288325893805,0.06599288325893805
L2_15s_price_sigma_w,DOWN_SMOOTH,UP_SMOOTH,DOWN_SMOOTH__vs__UP_SMOOTH,0.20133607256283098,0.20133607256283098
L2_15s_price_sigma_w,FLAT_CHOPPY,FLAT_SMOOTH,FLAT_CHOPPY__vs__FLAT_SMOOTH,0.2773462450241766,0.2773462450241766
L2_15s_price_sigma_w,FLAT_CHOPPY,UP_CHOPPY,FLAT_CHOPPY__vs__UP_CHOPPY,-0.0001365171338609932,0.0001365171338609932
L2_15s_price_sigma_w,FLAT_CHOPPY,UP_SMOOTH,FLAT_CHOPPY__vs__UP_SMOOTH,0.13618198978783158,0.13618198978783158
L2_15s_price_sigma_w,FLAT_SMOOTH,UP_CHOPPY,FLAT_SMOOTH__vs__UP_CHOPPY,-0.2507547775483057,0.2507547775483057
L2_15s_price_sigma_w,FLAT_SMOOTH,UP_SMOOTH,FLAT_SMOOTH__vs__UP_SMOOTH,-0.11543098184986446,0.11543098184986446
L2_15s_price_sigma_w,UP_CHOPPY,UP_SMOOTH,UP_CHOPPY__vs__UP_SMOOTH,0.10920371539246627,0.10920371539246627
L2_15s_vol_mean_w,DOWN_CHOPPY,DOWN_SMOOTH,DOWN_CHOPPY__vs__DOWN_SMOOTH,-0.030432628335396235,0.030432628335396235
L2_15s_vol_mean_w,DOWN_CHOPPY,FLAT_CHOPPY,DOWN_CHOPPY__vs__FLAT_CHOPPY,0.06058529923126989,0.06058529923126989
L2_15s_vol_mean_w,DOWN_CHOPPY,FLAT_SMOOTH,DOWN_CHOPPY__vs__FLAT_SMOOTH,0.31411153227532074,0.31411153227532074
L2_15s_vol_mean_w,DOWN_CHOPPY,UP_CHOPPY,DOWN_CHOPPY__vs__UP_CHOPPY,0.05763478218455531,0.05763478218455531
L2_15s_vol_mean_w,DOWN_CHOPPY,UP_SMOOTH,DOWN_CHOPPY__vs__UP_SMOOTH,0.16001913966396095,0.16001913966396095
L2_15s_vol_mean_w,DOWN_SMOOTH,FLAT_CHOPPY,DOWN_SMOOTH__vs__FLAT_CHOPPY,0.09129153375534346,0.09129153375534346
L2_15s_vol_mean_w,DOWN_SMOOTH,FLAT_SMOOTH,DOWN_SMOOTH__vs__FLAT_SMOOTH,0.31940794576936804,0.31940794576936804
L2_15s_vol_mean_w,DOWN_SMOOTH,UP_CHOPPY,DOWN_SMOOTH__vs__UP_CHOPPY,0.08349551156244,0.08349551156244
L2_15s_vol_mean_w,DOWN_SMOOTH,UP_SMOOTH,DOWN_SMOOTH__vs__UP_SMOOTH,0.18050709951000604,0.18050709951000604
L2_15s_vol_mean_w,FLAT_CHOPPY,FLAT_SMOOTH,FLAT_CHOPPY__vs__FLAT_SMOOTH,0.21185602991630498,0.21185602991630498
L2_15s_vol_mean_w,FLAT_CHOPPY,UP_CHOPPY,FLAT_CHOPPY__vs__UP_CHOPPY,-0.0008214749167047972,0.0008214749167047972
L2_15s_vol_mean_w,FLAT_CHOPPY,UP_SMOOTH,FLAT_CHOPPY__vs__UP_SMOOTH,0.09435821491978956,0.09435821491978956
L2_15s_vol_mean_w,FLAT_SMOOTH,UP_CHOPPY,FLAT_SMOOTH__vs__UP_CHOPPY,-0.23233328387960367,0.23233328387960367
L2_15s_vol_mean_w,FLAT_SMOOTH,UP_SMOOTH,FLAT_SMOOTH__vs__UP_SMOOTH,-0.1232903901762934,0.1232903901762934
L2_15s_vol_mean_w,UP_CHOPPY,UP_SMOOTH,UP_CHOPPY__vs__UP_SMOOTH,0.0956665665721677,0.0956665665721677
L2_15s_vol_sigma_w,DOWN_CHOPPY,DOWN_SMOOTH,DOWN_CHOPPY__vs__DOWN_SMOOTH,-0.021396684192842092,0.021396684192842092
L2_15s_vol_sigma_w,DOWN_CHOPPY,FLAT_CHOPPY,DOWN_CHOPPY__vs__FLAT_CHOPPY,0.0347000899561048,0.0347000899561048
L2_15s_vol_sigma_w,DOWN_CHOPPY,FLAT_SMOOTH,DOWN_CHOPPY__vs__FLAT_SMOOTH,0.1922106696339671,0.1922106696339671
L2_15s_vol_sigma_w,DOWN_CHOPPY,UP_CHOPPY,DOWN_CHOPPY__vs__UP_CHOPPY,0.0408635651788286,0.0408635651788286
L2_15s_vol_sigma_w,DOWN_CHOPPY,UP_SMOOTH,DOWN_CHOPPY__vs__UP_SMOOTH,0.08886030015019004,0.08886030015019004
L2_15s_vol_sigma_w,DOWN_SMOOTH,FLAT_CHOPPY,DOWN_SMOOTH__vs__FLAT_CHOPPY,0.05719233188683312,0.05719233188683312
L2_15s_vol_sigma_w,DOWN_SMOOTH,FLAT_SMOOTH,DOWN_SMOOTH__vs__FLAT_SMOOTH,0.20325110156455017,0.20325110156455017
L2_15s_vol_sigma_w,DOWN_SMOOTH,UP_CHOPPY,DOWN_SMOOTH__vs__UP_CHOPPY,0.06008759450001568,0.06008759450001568
L2_15s_vol_sigma_w,DOWN_SMOOTH,UP_SMOOTH,DOWN_SMOOTH__vs__UP_SMOOTH,0.10696849003545508,0.10696849003545508
L2_15s_vol_sigma_w,FLAT_CHOPPY,FLAT_SMOOTH,FLAT_CHOPPY__vs__FLAT_SMOOTH,0.1391232941711997,0.1391232941711997
L2_15s_vol_sigma_w,FLAT_CHOPPY,UP_CHOPPY,FLAT_CHOPPY__vs__UP_CHOPPY,0.00864002747160821,0.00864002747160821
L2_15s_vol_sigma_w,FLAT_CHOPPY,UP_SMOOTH,FLAT_CHOPPY__vs__UP_SMOOTH,0.05756176303618655,0.05756176303618655
L2_15s_vol_sigma_w,FLAT_SMOOTH,UP_CHOPPY,FLAT_SMOOTH__vs__UP_CHOPPY,-0.1381527310774672,0.1381527310774672
L2_15s_vol_sigma_w,FLAT_SMOOTH,UP_SMOOTH,FLAT_SMOOTH__vs__UP_SMOOTH,-0.07899441024982885,0.07899441024982885
L2_15s_vol_sigma_w,UP_CHOPPY,UP_SMOOTH,UP_CHOPPY__vs__UP_SMOOTH,0.04701983153130765,0.04701983153130765
L2_15s_vwap_w,DOWN_CHOPPY,DOWN_SMOOTH,DOWN_CHOPPY__vs__DOWN_SMOOTH,0.020583566760325904,0.020583566760325904
L2_15s_vwap_w,DOWN_CHOPPY,FLAT_CHOPPY,DOWN_CHOPPY__vs__FLAT_CHOPPY,-0.08840771282541576,0.08840771282541576
L2_15s_vwap_w,DOWN_CHOPPY,FLAT_SMOOTH,DOWN_CHOPPY__vs__FLAT_SMOOTH,0.01665503120780143,0.01665503120780143
L2_15s_vwap_w,DOWN_CHOPPY,UP_CHOPPY,DOWN_CHOPPY__vs__UP_CHOPPY,-0.1922672242781591,0.1922672242781591
L2_15s_vwap_w,DOWN_CHOPPY,UP_SMOOTH,DOWN_CHOPPY__vs__UP_SMOOTH,-0.22603892677319135,0.22603892677319135
L2_15s_vwap_w,DOWN_SMOOTH,FLAT_CHOPPY,DOWN_SMOOTH__vs__FLAT_CHOPPY,-0.11277241700307959,0.11277241700307959
L2_15s_vwap_w,DOWN_SMOOTH,FLAT_SMOOTH,DOWN_SMOOTH__vs__FLAT_SMOOTH,-0.0032871635874287485,0.0032871635874287485
L2_15s_vwap_w,DOWN_SMOOTH,UP_CHOPPY,DOWN_SMOOTH__vs__UP_CHOPPY,-0.2313516756588811,0.2313516756588811
L2_15s_vwap_w,DOWN_SMOOTH,UP_SMOOTH,DOWN_SMOOTH__vs__UP_SMOOTH,-0.2609931452042329,0.2609931452042329
L2_15s_vwap_w,FLAT_CHOPPY,FLAT_SMOOTH,FLAT_CHOPPY__vs__FLAT_SMOOTH,0.10605758519168994,0.10605758519168994
L2_15s_vwap_w,FLAT_CHOPPY,UP_CHOPPY,FLAT_CHOPPY__vs__UP_CHOPPY,-0.11572205347932381,0.11572205347932381
L2_15s_vwap_w,FLAT_CHOPPY,UP_SMOOTH,FLAT_CHOPPY__vs__UP_SMOOTH,-0.15797331214990015,0.15797331214990015
L2_15s_vwap_w,FLAT_SMOOTH,UP_CHOPPY,FLAT_SMOOTH__vs__UP_CHOPPY,-0.21364249649755315,0.21364249649755315
L2_15s_vwap_w,FLAT_SMOOTH,UP_SMOOTH,FLAT_SMOOTH__vs__UP_SMOOTH,-0.2504320640855713,0.2504320640855713
L2_15s_vwap_w,UP_CHOPPY,UP_SMOOTH,UP_CHOPPY__vs__UP_SMOOTH,-0.043965527559038306,0.043965527559038306
L2_5s_price_velocity_w,DOWN_CHOPPY,DOWN_SMOOTH,DOWN_CHOPPY__vs__DOWN_SMOOTH,0.02940339730087163,0.02940339730087163
L2_5s_price_velocity_w,DOWN_CHOPPY,FLAT_CHOPPY,DOWN_CHOPPY__vs__FLAT_CHOPPY,-0.01994757799356843,0.01994757799356843
L2_5s_price_velocity_w,DOWN_CHOPPY,FLAT_SMOOTH,DOWN_CHOPPY__vs__FLAT_SMOOTH,-0.03351599677376384,0.03351599677376384
L2_5s_price_velocity_w,DOWN_CHOPPY,UP_CHOPPY,DOWN_CHOPPY__vs__UP_CHOPPY,-0.022243634139465028,0.022243634139465028
L2_5s_price_velocity_w,DOWN_CHOPPY,UP_SMOOTH,DOWN_CHOPPY__vs__UP_SMOOTH,-0.06580143559147988,0.06580143559147988
L2_5s_price_velocity_w,DOWN_SMOOTH,FLAT_CHOPPY,DOWN_SMOOTH__vs__FLAT_CHOPPY,-0.05004986478804647,0.05004986478804647
L2_5s_price_velocity_w,DOWN_SMOOTH,FLAT_SMOOTH,DOWN_SMOOTH__vs__FLAT_SMOOTH,-0.06545046985169732,0.06545046985169732
L2_5s_price_velocity_w,DOWN_SMOOTH,UP_CHOPPY,DOWN_SMOOTH__vs__UP_CHOPPY,-0.046058810176126376,0.046058810176126376
L2_5s_price_velocity_w,DOWN_SMOOTH,UP_SMOOTH,DOWN_SMOOTH__vs__UP_SMOOTH,-0.08961492864585548,0.08961492864585548
L2_5s_price_velocity_w,FLAT_CHOPPY,FLAT_SMOOTH,FLAT_CHOPPY__vs__FLAT_SMOOTH,-0.00691421234530906,0.00691421234530906
L2_5s_price_velocity_w,FLAT_CHOPPY,UP_CHOPPY,FLAT_CHOPPY__vs__UP_CHOPPY,-0.007412089031899141,0.007412089031899141
