concept,tf,regime_2d,quantile,n,feat_mean,mean_fwd,std_fwd,win_rate
price_velocity_w,4h,UP_CHOPPY,1,768,-4.08984375,12.312825520833334,52.7773379442408,0.5963541666666666
price_velocity_w,4h,UP_CHOPPY,2,780,7.254950142450142,2.6737179487179485,37.65481242640459,0.5487179487179488
price_velocity_w,4h,UP_CHOPPY,3,768,12.118055555555555,11.020833333333334,27.191305019542508,0.6328125
price_velocity_w,4h,UP_CHOPPY,4,828,29.531099033816425,2.2364130434782608,32.009235926196155,0.533816425120773
price_velocity_w,4h,DOWN_SMOOTH,0,900,-63.211666666666666,-31.116944444444446,131.45342069387732,0.43555555555555553
price_velocity_w,4h,DOWN_SMOOTH,1,936,-24.601851851851848,-29.540064102564102,83.37350242445108,0.3942307692307692
price_velocity_w,4h,DOWN_SMOOTH,2,918,-7.399555192447349,-19.84912854030501,50.49878103307471,0.3779956427015251
price_velocity_w,4h,DOWN_SMOOTH,3,972,5.342249657064471,-11.71656378600823,38.343747327798425,0.36419753086419754
price_velocity_w,4h,DOWN_SMOOTH,4,936,18.502136752136753,-17.584935897435898,57.53603146911627,0.4326923076923077
price_velocity_w,4h,DOWN_CHOPPY,0,588,-36.823696145124714,-5.999149659863946,66.72922763227558,0.43197278911564624
price_velocity_w,4h,DOWN_CHOPPY,1,564,-21.888002364066192,-21.893617021276597,62.516177189106386,0.41134751773049644
price_velocity_w,4h,DOWN_CHOPPY,2,577,0.9347679568650109,-18.266031195840554,77.73990410081036,0.42114384748700173
price_velocity_w,4h,DOWN_CHOPPY,3,647,12.162716812639534,-5.105873261205564,29.934629440746555,0.43894899536321486
price_velocity_w,4h,DOWN_CHOPPY,4,612,30.116013071895424,-17.825571895424837,68.31964402645504,0.4362745098039216
price_velocity_w,4h,FLAT_SMOOTH,0,1878,-23.04073482428115,-1.319888178913738,46.77671225760247,0.536741214057508
price_velocity_w,4h,FLAT_SMOOTH,1,1860,0.30931899641577043,-0.03951612903225806,29.84968930077192,0.4817204301075269
price_velocity_w,4h,FLAT_SMOOTH,2,1872,9.946047008547009,3.7566773504273505,38.64060681036163,0.5502136752136753
price_velocity_w,4h,FLAT_SMOOTH,3,1908,20.397886093640814,-0.7408280922431866,36.03051032237873,0.4989517819706499
price_velocity_w,4h,FLAT_SMOOTH,4,1884,50.11919084689785,-1.9652335456475585,53.36728678087565,0.4989384288747346
price_velocity_w,4h,FLAT_CHOPPY,0,3590,-35.58328303930672,4.002715877437326,85.98189515541415,0.533983286908078
price_velocity_w,4h,FLAT_CHOPPY,1,3599,-9.208113364823562,-0.14413726035009725,68.99868140319575,0.5015282022784107
price_velocity_w,4h,FLAT_CHOPPY,2,3624,2.28824809909247,-2.2417218543046356,62.194214427171445,0.5212472406181016
price_velocity_w,4h,FLAT_CHOPPY,3,3598,10.328295812488419,-2.016467481934408,49.731925122296126,0.5125069483046136
price_velocity_w,4h,FLAT_CHOPPY,4,3664,35.9703458575934,-1.4845114628820961,64.29555974673889,0.498089519650655
price_accel_w,5s,UP_SMOOTH,0,1395,-0.3892871365989645,26.793548387096774,108.28693374236082,0.6222222222222222
price_accel_w,5s,UP_SMOOTH,1,1033,-0.10823383887275465,13.273717328170378,45.707123646752855,0.6176185866408519
price_accel_w,5s,UP_SMOOTH,2,1408,-0.02616003787878788,11.631392045454545,61.08411026599002,0.6086647727272727
price_accel_w,5s,UP_SMOOTH,3,1626,0.06508815088150882,16.446648216482163,68.37503563428251,0.6445264452644527
price_accel_w,5s,UP_SMOOTH,4,1684,0.3562120612298759,28.251187648456057,110.8192842814017,0.667458432304038
price_accel_w,5s,UP_CHOPPY,0,673,-0.47556546144956247,20.73105497771174,92.88771660322136,0.6285289747399703
price_accel_w,5s,UP_CHOPPY,1,868,-0.10151049667178699,7.157258064516129,61.43010238456639,0.5472350230414746
price_accel_w,5s,UP_CHOPPY,2,750,-0.00011111111111111113,3.259333333333333,39.219733505177956,0.536
price_accel_w,5s,UP_CHOPPY,3,785,0.09143665958952582,5.33343949044586,41.184598117298506,0.5414012738853503
price_accel_w,5s,UP_CHOPPY,4,848,0.4093946540880503,19.240860849056602,82.97291286906982,0.6132075471698113
price_accel_w,5s,DOWN_SMOOTH,0,861,-0.51119499290231,-28.868176538908248,98.72364109812362,0.40418118466898956
price_accel_w,5s,DOWN_SMOOTH,1,823,-0.12970838396111786,-17.199270959902794,62.55015938141647,0.40097205346294046
price_accel_w,5s,DOWN_SMOOTH,2,1002,-0.013777999556442672,-16.127744510978044,59.95527407004142,0.3932135728542914
price_accel_w,5s,DOWN_SMOOTH,3,964,0.10408022130013832,-15.915715767634854,62.53773908921373,0.4045643153526971
price_accel_w,5s,DOWN_SMOOTH,4,1012,0.4645641194554238,-30.84090909090909,99.34133854733138,0.40019762845849804
price_accel_w,5s,DOWN_CHOPPY,0,565,-0.45034414945919365,-14.213716814159293,72.00493581873461,0.4300884955752212
price_accel_w,5s,DOWN_CHOPPY,1,581,-0.13267355134825012,-13.920826161790018,58.89759864262722,0.423407917383821
price_accel_w,5s,DOWN_CHOPPY,2,612,-0.012572621641249093,-10.64828431372549,54.71330920433571,0.44607843137254904
price_accel_w,5s,DOWN_CHOPPY,3,554,0.09456478138788608,-14.326714801444043,58.60679213457682,0.4151624548736462
price_accel_w,5s,DOWN_CHOPPY,4,676,0.38227317554240625,-14.874630177514794,68.82357544402983,0.4260355029585799
price_accel_w,5s,FLAT_SMOOTH,0,1880,-0.3374261229314421,1.4980053191489362,49.98870377994107,0.5207446808510638
price_accel_w,5s,FLAT_SMOOTH,1,1456,-0.10866910866910867,0.7044986263736264,36.716234908624415,0.5260989010989011
price_accel_w,5s,FLAT_SMOOTH,2,1985,-0.0269241533725161,0.943198992443325,36.929073995191615,0.5340050377833753
price_accel_w,5s,FLAT_SMOOTH,3,2259,0.06530667453642221,-1.2623948649845065,36.63956870793561,0.50066401062417
price_accel_w,5s,FLAT_SMOOTH,4,2313,0.3064322428784167,-1.3298746217034154,50.27600800835225,0.5153480328577604
price_accel_w,5s,FLAT_CHOPPY,0,3231,-0.48684617765397703,-0.19088517486846177,84.39800796782815,0.5193438563912102
price_accel_w,5s,FLAT_CHOPPY,1,3401,-0.1309908850338136,-0.7796971478976772,55.72537935792564,0.5074977947662452
price_accel_w,5s,FLAT_CHOPPY,2,4246,-0.013156173130266395,-1.1632124352331605,50.67934925992319,0.506123410268488
price_accel_w,5s,FLAT_CHOPPY,3,3321,0.09286024959015023,-0.3044263775971093,52.29966647055601,0.5043661547726589
price_accel_w,5s,FLAT_CHOPPY,4,4104,0.4055122373835824,0.956932261208577,83.69475427889041,0.530214424951267
price_accel_w,1m,UP_SMOOTH,0,1364,-0.7612170087976541,27.04692082111437,106.39166313505159,0.623900293255132
price_accel_w,1m,UP_SMOOTH,1,1486,-0.16340287124270975,13.685733512786003,63.650671545942664,0.6318977119784657
price_accel_w,1m,UP_SMOOTH,2,1324,-0.009554380664652567,14.120279456193353,49.97544395486362,0.6518126888217523
price_accel_w,1m,UP_SMOOTH,3,1478,0.1484551195308976,13.635656292286875,53.50157823217344,0.618403247631935
price_accel_w,1m,UP_SMOOTH,4,1494,0.7166220437304773,30.592536813922354,124.08034370558497,0.6479250334672021
price_accel_w,1m,UP_CHOPPY,0,761,-0.88287341217696,18.59592641261498,92.02153814941397,0.6084099868593955
price_accel_w,1m,UP_CHOPPY,1,804,-0.17703150912106133,4.659514925373134,40.21284211384161,0.5609452736318408
price_accel_w,1m,UP_CHOPPY,2,724,-0.0106353591160221,4.143646408839779,38.772351083455085,0.5455801104972375
price_accel_w,1m,UP_CHOPPY,3,842,0.1601346001583531,5.198931116389549,40.60711315238692,0.5522565320665083
price_accel_w,1m,UP_CHOPPY,4,793,0.8730769230769231,22.492749054224465,94.9220533218024,0.5939470365699874
price_accel_w,1m,DOWN_SMOOTH,0,919,-0.9369785999274572,-29.550598476605007,104.20104346306597,0.3982589771490751
price_accel_w,1m,DOWN_SMOOTH,1,880,-0.22823863636363637,-20.034375,63.36725842169572,0.4011363636363636
price_accel_w,1m,DOWN_SMOOTH,2,982,-0.00643245078071962,-12.016802443991853,49.65695621429668,0.4063136456211813
price_accel_w,1m,DOWN_SMOOTH,3,944,0.21008121468926552,-16.469544491525422,62.31248061680292,0.4163135593220339
price_accel_w,1m,DOWN_SMOOTH,4,937,0.9226431874777659,-31.578708644610458,99.69279003721016,0.3799359658484525
price_accel_w,1m,DOWN_CHOPPY,0,595,-0.8615126050420169,-15.70252100840336,76.52159607163841,0.426890756302521
price_accel_w,1m,DOWN_CHOPPY,1,552,-0.22741545893719806,-13.28713768115942,53.06322400402672,0.4311594202898551
price_accel_w,1m,DOWN_CHOPPY,2,620,-0.009596774193548388,-7.228225806451613,48.16511351604551,0.4612903225806452
price_accel_w,1m,DOWN_CHOPPY,3,598,0.20181159420289857,-11.96279264214047,50.371041367396735,0.3979933110367893
price_accel_w,1m,DOWN_CHOPPY,4,623,0.8416800428036382,-19.767255216693417,78.52481459030128,0.42375601926163725
price_accel_w,1m,FLAT_SMOOTH,0,1977,-0.6135137413589614,-1.1098887202832575,54.13535451896933,0.5209914011127972
price_accel_w,1m,FLAT_SMOOTH,1,1949,-0.1590217205404481,-0.1461005643919959,35.6172081457933,0.5023088763468445
price_accel_w,1m,FLAT_SMOOTH,2,1924,-0.008073458073458073,1.9323024948024947,34.03587394171879,0.525987525987526
price_accel_w,1m,FLAT_SMOOTH,3,1964,0.1409368635437882,-0.2189409368635438,38.542014378296386,0.5203665987780041
price_accel_w,1m,FLAT_SMOOTH,4,2076,0.6103323699421964,-0.3470616570327553,48.112018221917026,0.5226396917148363
price_accel_w,1m,FLAT_CHOPPY,0,3519,-0.8655583972719523,1.2102159704461495,83.19351820348325,0.5140664961636828
price_accel_w,1m,FLAT_CHOPPY,1,3725,-0.19927964205816553,-0.9589261744966443,54.876430469073334,0.5065771812080537
price_accel_w,1m,FLAT_CHOPPY,2,3570,-0.007600373482726424,0.3307422969187675,44.31670464509318,0.5201680672268908
price_accel_w,1m,FLAT_CHOPPY,3,3823,0.184885343098788,-0.9932644520010463,55.16069482710881,0.5197488883076118
price_accel_w,1m,FLAT_CHOPPY,4,3666,0.8525822876886706,-0.9169394435351882,87.53787129462395,0.508456082924168
price_accel_w,5m,UP_SMOOTH,0,1407,-3.045269683329385,24.636460554371002,98.23145467447489,0.6432125088841507
price_accel_w,5m,UP_SMOOTH,1,1444,-0.6640889504462911,17.9106648199446,76.9457962585252,0.6246537396121884
price_accel_w,5m,UP_SMOOTH,2,1395,-0.013898845081640783,13.669354838709678,53.85994928809913,0.6473118279569893
price_accel_w,5m,UP_SMOOTH,3,1462,0.6429928560571515,13.400478796169631,69.47273318975428,0.6224350205198358
price_accel_w,5m,UP_SMOOTH,4,1438,2.9958661721526814,29.621870653685676,114.58574014199418,0.6363004172461753
price_accel_w,5m,UP_CHOPPY,0,780,-3.6368233618233616,24.30320512820513,94.10319163817923,0.6153846153846154
price_accel_w,5m,UP_CHOPPY,1,766,-0.7440890629532927,3.02121409921671,42.843097502655844,0.5313315926892951
price_accel_w,5m,UP_CHOPPY,2,793,-0.040738405492503856,5.890290037831021,37.53618128682765,0.5662042875157629
price_accel_w,5m,UP_CHOPPY,3,792,0.674277497194164,5.548926767676767,41.337202071249735,0.5505050505050505
price_accel_w,5m,UP_CHOPPY,4,793,3.6551071878940733,16.11034047919294,91.04740530563723,0.5964691046658259
price_accel_w,5m,DOWN_SMOOTH,0,924,-4.050925925925926,-28.794642857142858,102.05752656243108,0.4166666666666667
price_accel_w,5m,DOWN_SMOOTH,1,940,-0.8954491725768322,-16.625,57.765048129556774,0.4095744680851064
price_accel_w,5m,DOWN_SMOOTH,2,929,-0.010824064107164216,-14.991119483315392,56.363279032667826,0.426264800861141
price_accel_w,5m,DOWN_SMOOTH,3,925,0.8452852852852852,-15.301081081081081,52.83374027441282,0.37945945945945947
price_accel_w,5m,DOWN_SMOOTH,4,944,3.99773422787194,-33.273569915254235,106.0090848668394,0.3707627118644068
price_accel_w,5m,DOWN_CHOPPY,0,597,-3.6248371487064954,-17.918341708542712,74.8626183772592,0.4154103852596315
price_accel_w,5m,DOWN_CHOPPY,1,591,-0.9267719496145893,-10.305837563451776,55.68427237956303,0.4450084602368866
price_accel_w,5m,DOWN_CHOPPY,2,587,-0.015379519212568618,-10.042589437819421,43.062099183808186,0.44293015332197616
price_accel_w,5m,DOWN_CHOPPY,3,613,0.8628330614464382,-13.498776508972268,62.99677164648764,0.4469820554649266
price_accel_w,5m,DOWN_CHOPPY,4,600,3.65837962962963,-16.116666666666667,72.57508009622757,0.39166666666666666
price_accel_w,5m,FLAT_SMOOTH,0,1977,-2.615003091103243,1.1547799696509864,55.06887255848806,0.5447647951441578
price_accel_w,5m,FLAT_SMOOTH,1,1892,-0.6652865867982147,-0.4537526427061311,34.66832116674364,0.5047568710359408
price_accel_w,5m,FLAT_SMOOTH,2,2025,-0.028916323731138546,-0.6314814814814815,31.406180320596455,0.4888888888888889
price_accel_w,5m,FLAT_SMOOTH,3,1952,0.6217412340619308,-0.22054303278688525,34.69178880911461,0.516905737704918
price_accel_w,5m,FLAT_SMOOTH,4,2037,2.63877979599629,0.47619047619047616,52.145411652452985,0.5385370643102602
price_accel_w,5m,FLAT_CHOPPY,0,3620,-3.582182320441989,-0.7997237569060773,86.03836819262672,0.5143646408839779
price_accel_w,5m,FLAT_CHOPPY,1,3671,-0.8231862344501953,0.17842549713974393,53.09036434662692,0.51348406428766
price_accel_w,5m,FLAT_CHOPPY,2,3629,-0.026438259698110894,-2.618972168641499,49.18688400332452,0.5048222650868007
price_accel_w,5m,FLAT_CHOPPY,3,3693,0.7698047356861328,-1.3035472515569997,55.28208428638885,0.5009477389656106
price_accel_w,5m,FLAT_CHOPPY,4,3690,3.590063233965673,3.053387533875339,82.38662804603568,0.535230352303523
price_accel_w,15m,UP_SMOOTH,0,1423,-4.2354181307097685,27.4987702037948,116.13843666076069,0.6605762473647224
price_accel_w,15m,UP_SMOOTH,1,1418,-0.9174894217207334,14.728843441466855,42.10240138102418,0.6431593794076164
price_accel_w,15m,UP_SMOOTH,2,1444,0.023084025854108955,11.666897506925208,49.31270981263375,0.6101108033240997
price_accel_w,15m,UP_SMOOTH,3,1426,0.9473761103319308,21.88920056100982,107.08370965167371,0.6402524544179523
price_accel_w,15m,UP_SMOOTH,4,1435,4.342174796747968,23.488327526132405,85.89215984027031,0.6195121951219512
price_accel_w,15m,UP_CHOPPY,0,780,-5.199893162393162,25.230128205128207,89.72494209313487,0.6358974358974359
price_accel_w,15m,UP_CHOPPY,1,787,-1.0390194832698008,5.013024142312579,39.27430818891971,0.5451080050825922
price_accel_w,15m,UP_CHOPPY,2,773,-0.012289780077619664,4.285575679172057,36.722772802678286,0.536869340232859
price_accel_w,15m,UP_CHOPPY,3,795,0.9746593291404612,8.564779874213837,42.88813599192745,0.5610062893081761
price_accel_w,15m,UP_CHOPPY,4,789,5.206220954795099,11.870088719898606,96.74631126045483,0.5817490494296578
price_accel_w,15m,DOWN_SMOOTH,0,932,-5.594107653791131,-23.523605150214593,103.99774901351614,0.45278969957081544
price_accel_w,15m,DOWN_SMOOTH,1,913,-1.331074297188755,-15.7092004381161,57.94691562448084,0.4019715224534502
price_accel_w,15m,DOWN_SMOOTH,2,947,-0.040786694825765565,-15.939017951425555,50.34827479284624,0.3938753959873284
price_accel_w,15m,DOWN_SMOOTH,3,936,1.3078035968660966,-19.875267094017094,60.13078104270382,0.3974358974358974
price_accel_w,15m,DOWN_SMOOTH,4,934,5.34301391862955,-34.00455032119914,103.6646738098366,0.35653104925053536
price_accel_w,15m,DOWN_CHOPPY,0,592,-4.654349662162162,-10.71706081081081,68.71022132005382,0.4543918918918919
price_accel_w,15m,DOWN_CHOPPY,1,599,-1.414440734557596,-13.401919866444073,48.70859746537294,0.3973288814691152
price_accel_w,15m,DOWN_CHOPPY,2,596,-0.04306487695749441,-11.13255033557047,58.61761183881973,0.45302013422818793
price_accel_w,15m,DOWN_CHOPPY,3,594,1.1328563411896744,-11.574915824915825,49.94112750295181,0.43097643097643096
price_accel_w,15m,DOWN_CHOPPY,4,607,4.536037891268534,-20.99670510708402,82.17633020859175,0.40691927512355847
price_accel_w,15m,FLAT_SMOOTH,0,1961,-3.6272841237463886,1.6112952575216726,52.230497030529456,0.5486996430392657
price_accel_w,15m,FLAT_SMOOTH,1,1967,-0.9323102016607355,-1.2440264361972546,34.5460680844718,0.49771225216065074
price_accel_w,15m,FLAT_SMOOTH,2,1977,-0.011591637160681168,2.665275670207385,34.05740891586037,0.548811330298432
price_accel_w,15m,FLAT_SMOOTH,3,1962,0.8659849643221202,0.1242354740061162,33.45540944699823,0.5061162079510704
price_accel_w,15m,FLAT_SMOOTH,4,1985,3.684487825356843,-3.510453400503778,54.09913030720491,0.48614609571788414
price_accel_w,15m,FLAT_CHOPPY,0,3634,-4.809610621904238,0.4364336818932306,85.35270698809484,0.5129334067143644
price_accel_w,15m,FLAT_CHOPPY,1,3627,-1.146671951107435,-2.588089330024814,54.95725751152277,0.503170664460987
price_accel_w,15m,FLAT_CHOPPY,2,3661,-0.06980105617772922,-1.9705681507784758,51.55320317073863,0.5176181371210052
price_accel_w,15m,FLAT_CHOPPY,3,3696,1.078559027777778,-0.5041937229437229,49.929821683726104,0.5064935064935064
price_accel_w,15m,FLAT_CHOPPY,4,3685,4.898202170963365,3.144504748982361,83.79614339896524,0.528629579375848
price_accel_w,1h,UP_SMOOTH,0,1421,-7.477920478536242,16.444933145672064,62.05382221160491,0.6340605207600282
price_accel_w,1h,UP_SMOOTH,1,1427,-1.5706756598925484,13.14698668535389,36.6710647925221,0.6699369306236861
price_accel_w,1h,UP_SMOOTH,2,1438,0.4006867176634214,8.162552155771905,41.406595307478064,0.5639777468706537
price_accel_w,1h,UP_SMOOTH,3,1429,2.8644156752974106,15.915325402379287,46.94239742526999,0.6235129461161651
price_accel_w,1h,UP_SMOOTH,4,1431,11.019523060796644,45.543850454227815,163.27657540976676,0.6820405310971349
price_accel_w,1h,UP_CHOPPY,0,768,-8.691731770833334,9.8564453125,86.32473887505115,0.5859375
price_accel_w,1h,UP_CHOPPY,1,792,-2.536142676767677,6.577335858585859,46.90630641114378,0.5378787878787878
price_accel_w,1h,UP_CHOPPY,2,791,-0.07005899705014748,4.75,35.526607963858886,0.5082174462705437
price_accel_w,1h,UP_CHOPPY,3,780,2.6961538461538463,19.128846153846155,77.81845562521879,0.632051282051282
price_accel_w,1h,UP_CHOPPY,4,793,12.373029634300126,14.69766708701135,73.74315327903665,0.5977301387137453
price_accel_w,1h,DOWN_SMOOTH,0,928,-12.905666307471263,-14.995959051724139,77.86326404784138,0.4698275862068966
price_accel_w,1h,DOWN_SMOOTH,1,935,-3.901559714795009,-34.03850267379679,111.2543432682183,0.4117647058823529
price_accel_w,1h,DOWN_SMOOTH,2,927,-0.7371673858324345,-14.169093851132686,48.572741447287136,0.4023732470334412
price_accel_w,1h,DOWN_SMOOTH,3,936,1.5540420227920224,-24.967147435897434,66.34024316661025,0.3162393162393162
price_accel_w,1h,DOWN_SMOOTH,4,936,8.965722934472936,-20.80982905982906,76.14215016420604,0.4027777777777778
price_accel_w,1h,DOWN_CHOPPY,0,588,-10.502551020408163,-12.84013605442177,71.46747837105632,0.38605442176870747
price_accel_w,1h,DOWN_CHOPPY,1,599,-3.136094880356149,-18.136477462437394,87.36761395011807,0.4657762938230384
price_accel_w,1h,DOWN_CHOPPY,2,587,-0.3706700738216922,-1.895655877342419,38.83834850652306,0.5366269165247018
price_accel_w,1h,DOWN_CHOPPY,3,613,2.2758972267536706,-17.404975530179446,45.87659548835704,0.36541598694942906
price_accel_w,1h,DOWN_CHOPPY,4,601,8.808582917359956,-17.35773710482529,58.07618504347633,0.3910149750415973
price_accel_w,1h,FLAT_SMOOTH,0,1943,-7.690598730485503,-0.6673957797220793,53.947363526149985,0.532681420483788
price_accel_w,1h,FLAT_SMOOTH,1,1915,-2.223651000870322,3.189033942558747,35.63404237999069,0.5733681462140993
price_accel_w,1h,FLAT_SMOOTH,2,1975,-0.1990084388185654,0.15544303797468353,37.032530600657346,0.4840506329113924
price_accel_w,1h,FLAT_SMOOTH,3,1936,1.7866627926997247,-3.6818181818181817,43.400850799600676,0.4984504132231405
price_accel_w,1h,FLAT_SMOOTH,4,1957,7.600462016692217,-0.04739397036280021,41.743788289900685,0.49463464486458864
price_accel_w,1h,FLAT_CHOPPY,0,3647,-10.452175303902752,7.689128050452426,77.60412044113674,0.54510556621881
price_accel_w,1h,FLAT_CHOPPY,1,3649,-2.4499634603087608,-3.696629213483146,66.18191644676588,0.5050698821594958
price_accel_w,1h,FLAT_CHOPPY,2,3648,0.12880345394736842,2.8000274122807016,44.59975093101589,0.515625
price_accel_w,1h,FLAT_CHOPPY,3,3688,2.7178009761388284,-3.9598020607375273,61.98434221639188,0.5035249457700651
price_accel_w,1h,FLAT_CHOPPY,4,3671,9.616163851811496,-4.2100926178153095,78.3497421326516,0.4998637973304277
price_accel_w,4h,UP_SMOOTH,0,1308,-5.162079510703364,18.26165902140673,56.488567101992956,0.6513761467889908
price_accel_w,4h,UP_SMOOTH,1,1481,-0.7762866681671544,22.649561107359894,105.60416193686841,0.6853477380148548
price_accel_w,4h,UP_SMOOTH,2,1391,1.3776859174055438,18.492990654205606,60.882169597793116,0.6312005751258087
price_accel_w,4h,UP_SMOOTH,3,1370,4.706812652068126,19.82773722627737,53.427045696190156,0.6197080291970803
price_accel_w,4h,UP_SMOOTH,4,1428,22.951330532212886,19.685399159663866,124.85472490945696,0.5910364145658263
price_accel_w,4h,UP_CHOPPY,0,744,-7.759184587813621,6.548051075268817,42.296163781418464,0.521505376344086
price_accel_w,4h,UP_CHOPPY,1,791,-1.405780306222784,11.789506953223768,63.753042398563636,0.5739570164348925
price_accel_w,4h,UP_CHOPPY,2,816,1.3688214869281048,6.016544117647059,33.389094444096926,0.5453431372549019
price_accel_w,4h,UP_CHOPPY,3,781,5.2105384834258075,12.467669654289372,53.19799279468202,0.5915492957746479
price_accel_w,4h,UP_CHOPPY,4,792,15.970328282828282,18.015151515151516,111.619106040823,0.6262626262626263
price_accel_w,4h,DOWN_SMOOTH,0,924,-17.91089466089466,-36.44155844155844,126.71487001081991,0.38961038961038963
price_accel_w,4h,DOWN_SMOOTH,1,900,-5.738148148148149,-8.663333333333334,45.32364599787401,0.4677777777777778
price_accel_w,4h,DOWN_SMOOTH,2,929,-2.8211188853008013,-23.38885898815931,61.644105830245294,0.36706135629709363
price_accel_w,4h,DOWN_SMOOTH,3,960,-0.14982638888888883,-20.673697916666665,71.40217754127285,0.3614583333333333
price_accel_w,4h,DOWN_SMOOTH,4,949,4.323600866409086,-19.684141201264488,62.51230687967658,0.41938883034773444
price_accel_w,4h,DOWN_CHOPPY,0,588,-12.854591836734693,-12.566751700680273,86.73013170350843,0.4744897959183674
price_accel_w,4h,DOWN_CHOPPY,1,601,-3.891384729155112,-5.180532445923461,51.98823243821011,0.4908485856905158
price_accel_w,4h,DOWN_CHOPPY,2,576,-0.37760416666666663,-10.013020833333334,44.2739402660841,0.3975694444444444
price_accel_w,4h,DOWN_CHOPPY,3,624,1.9775641025641022,-21.45232371794872,59.368603234107454,0.391025641025641
price_accel_w,4h,DOWN_CHOPPY,4,599,10.720320905212391,-18.31594323873122,63.43501296579056,0.38898163606010017
price_accel_w,4h,FLAT_SMOOTH,0,1855,-14.36824648098233,1.4150943396226414,52.35345101831105,0.5299191374663073
price_accel_w,4h,FLAT_SMOOTH,1,1848,-3.73277417027417,-1.9488636363636365,31.951187879913633,0.49783549783549785
price_accel_w,4h,FLAT_SMOOTH,2,1919,-0.38298303514561977,1.0762115685252736,43.79340192801452,0.5158936946326211
price_accel_w,4h,FLAT_SMOOTH,3,1824,1.9851059941520466,-1.3175712719298245,28.335713073850542,0.5175438596491229
price_accel_w,4h,FLAT_SMOOTH,4,1956,8.667774369461485,0.34700920245398775,46.9415061811986,0.5056237218813906
price_accel_w,4h,FLAT_CHOPPY,0,3577,-13.216285372596529,3.608191221694157,80.47652228433657,0.5129997204361196
price_accel_w,4h,FLAT_CHOPPY,1,3637,-3.50400207741423,2.844445971954908,51.69248412186092,0.5284575199340116
price_accel_w,4h,FLAT_CHOPPY,2,3563,-0.16458118938472574,-0.9484984563570025,52.057007592012,0.5175413976985687
price_accel_w,4h,FLAT_CHOPPY,3,3601,2.8462656977999936,-2.410580394334907,58.31311127317332,0.51985559566787
price_accel_w,4h,FLAT_CHOPPY,4,3649,11.4079313967297,-4.988010413812003,85.75380672678479,0.4883529734173746
vol_velocity_w,5s,UP_SMOOTH,0,1417,-5.6291068768132995,26.77258292166549,105.5148011123358,0.6422018348623854
vol_velocity_w,5s,UP_SMOOTH,1,1370,-0.6654501216545011,13.42609489051095,57.483330099293624,0.6240875912408759
vol_velocity_w,5s,UP_SMOOTH,2,1448,-0.08801411909146716,16.231698895027623,88.04286781013383,0.6312154696132597
vol_velocity_w,5s,UP_SMOOTH,3,1456,0.35462454212454214,14.071428571428571,58.692849347733315,0.6353021978021978
vol_velocity_w,5s,UP_SMOOTH,4,1455,8.406720122184039,28.495532646048108,103.39699968230582,0.6398625429553264
vol_velocity_w,5s,UP_CHOPPY,0,784,-6.074263038548752,21.962053571428573,100.67845794784377,0.6326530612244898
vol_velocity_w,5s,UP_CHOPPY,1,728,-0.8525641025641026,5.544642857142857,46.68322304388358,0.5480769230769231
vol_velocity_w,5s,UP_CHOPPY,2,745,-0.13363161819537658,2.421476510067114,38.46955019456072,0.5060402684563758
vol_velocity_w,5s,UP_CHOPPY,3,875,0.3921269841269841,4.738857142857142,43.08783242448161,0.56
vol_velocity_w,5s,UP_CHOPPY,4,792,9.142957351290685,20.084280303030305,80.07736608920648,0.6098484848484849
vol_velocity_w,5s,DOWN_SMOOTH,0,933,-6.9154459926164105,-33.443729903536976,103.74629134392205,0.3965702036441586
vol_velocity_w,5s,DOWN_SMOOTH,1,880,-0.8753787878787879,-15.691477272727273,75.37443495585329,0.4318181818181818
vol_velocity_w,5s,DOWN_SMOOTH,2,897,-0.13241669763408892,-11.821627647714605,47.152996614833725,0.4013377926421405
vol_velocity_w,5s,DOWN_SMOOTH,3,956,0.355299860529986,-12.618462343096235,49.56136417080175,0.39644351464435146
vol_velocity_w,5s,DOWN_SMOOTH,4,996,8.891231593038823,-34.18222891566265,96.69576531888474,0.3795180722891566
vol_velocity_w,5s,DOWN_CHOPPY,0,590,-6.3009416195856875,-17.261440677966103,71.79936303252822,0.4033898305084746
vol_velocity_w,5s,DOWN_CHOPPY,1,589,-0.876815695151858,-14.358658743633276,65.67484156322294,0.4397283531409168
vol_velocity_w,5s,DOWN_CHOPPY,2,541,-0.11994249332511808,-8.277726432532347,48.948834002371186,0.46950092421441775
vol_velocity_w,5s,DOWN_CHOPPY,3,659,0.4053279379531276,-9.363429438543248,52.64339887161573,0.44461305007587254
vol_velocity_w,5s,DOWN_CHOPPY,4,609,9.3258529465426,-18.61658456486043,71.72979293776446,0.38752052545155996
vol_velocity_w,5s,FLAT_SMOOTH,0,1971,-5.086701617904052,0.9123541349568747,53.83887904470394,0.5372907153729072
vol_velocity_w,5s,FLAT_SMOOTH,1,1924,-0.6285516285516285,-1.4324324324324325,36.48209204738729,0.5062370062370062
vol_velocity_w,5s,FLAT_SMOOTH,2,1978,-0.09470845972362658,0.2612487360970677,30.217205495366823,0.5222446916076845
vol_velocity_w,5s,FLAT_SMOOTH,3,2020,0.31474147414741477,0.01051980198019802,36.21855069627971,0.49504950495049505
vol_velocity_w,5s,FLAT_SMOOTH,4,2000,6.064333333333334,0.103125,52.56358874653949,0.531
