trade_id,side,qty,entry_dt,exit_dt,entry_px,exit_px,entry_name,exit_name,pnl_usd,commission
223,Short,1,2026-03-25 07:03:59+00:00,2026-03-25 07:14:59+00:00,24355.25,24395.25,ShortAtHighPivot,PivotExitShort,-81.9,1.9
224,Long,1,2026-03-25 07:14:59+00:00,2026-03-25 07:25:59+00:00,24395.25,24359.75,LongAtLowPivot,PivotExitLong,-72.9,1.9
225,Short,1,2026-03-25 07:25:59+00:00,2026-03-25 07:41:59+00:00,24359.75,24402.75,ShortAtHighPivot,PivotExitShort,-87.9,1.9
226,Long,1,2026-03-25 07:41:59+00:00,2026-03-25 08:37:59+00:00,24402.75,24480.5,LongAtLowPivot,PivotExitLong,153.6,1.9
227,Short,1,2026-03-25 08:37:59+00:00,2026-03-25 09:06:59+00:00,24480.5,24464.25,ShortAtHighPivot,PivotExitShort,30.6,1.9
228,Long,1,2026-03-25 09:06:59+00:00,2026-03-25 09:26:59+00:00,24464.25,24445.0,LongAtLowPivot,PivotExitLong,-40.4,1.9
229,Short,1,2026-03-25 09:26:59+00:00,2026-03-25 09:59:59+00:00,24445.0,24454.25,ShortAtHighPivot,PivotExitShort,-20.4,1.9
230,Long,1,2026-03-25 09:59:59+00:00,2026-03-25 10:26:59+00:00,24454.25,24446.5,LongAtLowPivot,PivotExitLong,-17.4,1.9
231,Short,1,2026-03-25 10:26:59+00:00,2026-03-25 10:56:59+00:00,24446.5,24461.0,ShortAtHighPivot,PivotExitShort,-30.9,1.9
232,Long,1,2026-03-25 10:56:59+00:00,2026-03-25 11:48:59+00:00,24461.0,24448.75,LongAtLowPivot,PivotExitLong,-26.4,1.9
233,Short,1,2026-03-25 11:48:59+00:00,2026-03-25 11:55:59+00:00,24448.75,24477.5,ShortAtHighPivot,PivotExitShort,-59.4,1.9
234,Long,1,2026-03-25 11:55:59+00:00,2026-03-25 12:16:59+00:00,24477.5,24499.5,LongAtLowPivot,PivotExitLong,42.1,1.9
235,Short,1,2026-03-25 12:16:59+00:00,2026-03-25 12:26:59+00:00,24499.5,24459.5,ShortAtHighPivot,PivotExitShort,78.1,1.9
236,Long,1,2026-03-25 12:26:59+00:00,2026-03-25 12:29:59+00:00,24459.5,24421.5,LongAtLowPivot,PivotExitLong,-77.9,1.9
237,Short,1,2026-03-25 12:29:59+00:00,2026-03-25 12:36:59+00:00,24421.5,24420.5,ShortAtHighPivot,PivotExitShort,0.10000000000000009,1.9
238,Long,1,2026-03-25 12:36:59+00:00,2026-03-25 12:46:59+00:00,24420.5,24419.0,LongAtLowPivot,PivotExitLong,-4.9,1.9
239,Short,1,2026-03-25 12:46:59+00:00,2026-03-25 12:55:59+00:00,24419.0,24451.5,ShortAtHighPivot,PivotExitShort,-66.9,1.9
240,Long,1,2026-03-25 12:55:59+00:00,2026-03-25 13:14:59+00:00,24451.5,24445.25,LongAtLowPivot,PivotExitLong,-14.4,1.9
241,Short,1,2026-03-25 13:14:59+00:00,2026-03-25 13:32:59+00:00,24445.25,24461.5,ShortAtHighPivot,PivotExitShort,-34.4,1.9
242,Long,1,2026-03-25 13:32:59+00:00,2026-03-25 13:40:59+00:00,24461.5,24482.75,LongAtLowPivot,PivotExitLong,40.6,1.9
243,Short,1,2026-03-25 13:40:59+00:00,2026-03-25 14:02:59+00:00,24482.75,24373.75,ShortAtHighPivot,PivotExitShort,216.1,1.9
244,Long,1,2026-03-25 14:02:59+00:00,2026-03-25 14:25:59+00:00,24373.75,24452.25,LongAtLowPivot,PivotExitLong,155.1,1.9
245,Short,1,2026-03-25 14:25:59+00:00,2026-03-25 14:26:59+00:00,24452.25,24484.5,ShortAtHighPivot,PivotExitShort,-66.4,1.9
246,Long,1,2026-03-25 14:26:59+00:00,2026-03-25 15:00:59+00:00,24484.5,24484.0,LongAtLowPivot,PivotExitLong,-2.9,1.9
247,Short,1,2026-03-25 15:00:59+00:00,2026-03-25 15:21:59+00:00,24484.0,24337.5,ShortAtHighPivot,PivotExitShort,291.1,1.9
248,Long,1,2026-03-25 15:21:59+00:00,2026-03-25 15:38:59+00:00,24337.5,24401.5,LongAtLowPivot,PivotExitLong,126.1,1.9
249,Short,1,2026-03-25 15:38:59+00:00,2026-03-25 15:52:59+00:00,24401.5,24379.0,ShortAtHighPivot,PivotExitShort,43.1,1.9
250,Long,1,2026-03-25 15:52:59+00:00,2026-03-25 16:05:59+00:00,24379.0,24353.0,LongAtLowPivot,PivotExitLong,-53.9,1.9
251,Short,1,2026-03-25 16:05:59+00:00,2026-03-25 16:24:59+00:00,24353.0,24377.5,ShortAtHighPivot,PivotExitShort,-50.9,1.9
252,Long,1,2026-03-25 16:24:59+00:00,2026-03-25 16:51:59+00:00,24377.5,24408.0,LongAtLowPivot,PivotExitLong,59.1,1.9
253,Short,1,2026-03-25 16:51:59+00:00,2026-03-25 16:55:59+00:00,24408.0,24437.75,ShortAtHighPivot,PivotExitShort,-61.4,1.9
254,Long,1,2026-03-25 16:55:59+00:00,2026-03-25 17:04:59+00:00,24437.75,24406.0,LongAtLowPivot,PivotExitLong,-65.4,1.9
255,Short,1,2026-03-25 17:04:59+00:00,2026-03-25 17:14:59+00:00,24406.0,24417.75,ShortAtHighPivot,PivotExitShort,-25.4,1.9
256,Long,1,2026-03-25 17:14:59+00:00,2026-03-25 17:32:59+00:00,24417.75,24413.75,LongAtLowPivot,PivotExitLong,-9.9,1.9
257,Short,1,2026-03-25 17:32:59+00:00,2026-03-25 17:38:59+00:00,24413.75,24445.5,ShortAtHighPivot,PivotExitShort,-65.4,1.9
258,Long,1,2026-03-25 17:38:59+00:00,2026-03-25 17:49:59+00:00,24445.5,24441.25,LongAtLowPivot,PivotExitLong,-10.4,1.9
259,Short,1,2026-03-25 17:49:59+00:00,2026-03-25 18:17:59+00:00,24441.25,24437.5,ShortAtHighPivot,PivotExitShort,5.6,1.9
260,Long,1,2026-03-25 18:17:59+00:00,2026-03-25 18:30:59+00:00,24437.5,24413.0,LongAtLowPivot,PivotExitLong,-50.9,1.9
261,Short,1,2026-03-25 18:30:59+00:00,2026-03-25 18:59:59+00:00,24413.0,24357.0,ShortAtHighPivot,PivotExitShort,110.1,1.9
262,Long,1,2026-03-25 18:59:59+00:00,2026-03-25 19:04:59+00:00,24357.0,24315.0,LongAtLowPivot,PivotExitLong,-85.9,1.9
263,Short,1,2026-03-25 19:04:59+00:00,2026-03-25 19:15:59+00:00,24315.0,24351.75,ShortAtHighPivot,PivotExitShort,-75.4,1.9
264,Long,1,2026-03-25 19:15:59+00:00,2026-03-25 19:27:59+00:00,24351.75,24355.25,LongAtLowPivot,PivotExitLong,5.1,1.9
265,Short,1,2026-03-25 19:27:59+00:00,2026-03-25 19:51:59+00:00,24355.25,24376.25,ShortAtHighPivot,PivotExitShort,-43.9,1.9
266,Long,1,2026-03-25 19:51:59+00:00,2026-03-25 20:28:59+00:00,24376.25,24352.25,LongAtLowPivot,PivotExitLong,-49.9,1.9
267,Short,1,2026-03-25 20:28:59+00:00,2026-03-25 20:55:59+00:00,24352.25,24360.75,ShortAtHighPivot,EodExitShort,-18.9,1.9
268,Long,1,2026-03-26 00:16:59+00:00,2026-03-26 00:52:59+00:00,24358.5,24367.25,LongAtLowPivot,PivotExitLong,15.6,1.9
269,Short,1,2026-03-26 00:52:59+00:00,2026-03-26 01:02:59+00:00,24367.25,24377.25,ShortAtHighPivot,PivotExitShort,-21.9,1.9
270,Long,1,2026-03-26 01:02:59+00:00,2026-03-26 01:17:59+00:00,24377.25,24342.5,LongAtLowPivot,PivotExitLong,-71.4,1.9
271,Short,1,2026-03-26 01:17:59+00:00,2026-03-26 02:01:59+00:00,24342.5,24368.0,ShortAtHighPivot,PivotExitShort,-52.9,1.9
272,Long,1,2026-03-26 02:01:59+00:00,2026-03-26 02:23:59+00:00,24368.0,24339.0,LongAtLowPivot,PivotExitLong,-59.9,1.9
273,Short,1,2026-03-26 02:23:59+00:00,2026-03-26 02:47:59+00:00,24339.0,24295.5,ShortAtHighPivot,PivotExitShort,85.1,1.9
274,Long,1,2026-03-26 02:47:59+00:00,2026-03-26 03:51:59+00:00,24295.5,24382.75,LongAtLowPivot,PivotExitLong,172.6,1.9
275,Short,1,2026-03-26 03:51:59+00:00,2026-03-26 06:29:59+00:00,24382.75,24271.75,ShortAtHighPivot,PivotExitShort,220.1,1.9
276,Long,1,2026-03-26 06:29:59+00:00,2026-03-26 07:06:59+00:00,24271.75,24259.75,LongAtLowPivot,PivotExitLong,-25.9,1.9
277,Short,1,2026-03-26 07:06:59+00:00,2026-03-26 07:23:59+00:00,24259.75,24269.75,ShortAtHighPivot,PivotExitShort,-21.9,1.9
278,Long,1,2026-03-26 07:23:59+00:00,2026-03-26 07:33:59+00:00,24269.75,24238.75,LongAtLowPivot,PivotExitLong,-63.9,1.9
279,Short,1,2026-03-26 07:33:59+00:00,2026-03-26 07:46:59+00:00,24238.75,24270.0,ShortAtHighPivot,PivotExitShort,-64.4,1.9
280,Long,1,2026-03-26 07:46:59+00:00,2026-03-26 08:12:59+00:00,24270.0,24250.25,LongAtLowPivot,PivotExitLong,-41.4,1.9
281,Short,1,2026-03-26 08:12:59+00:00,2026-03-26 08:56:59+00:00,24250.25,24196.5,ShortAtHighPivot,PivotExitShort,105.6,1.9
282,Long,1,2026-03-26 08:56:59+00:00,2026-03-26 09:02:59+00:00,24196.5,24162.0,LongAtLowPivot,PivotExitLong,-70.9,1.9
283,Short,1,2026-03-26 09:02:59+00:00,2026-03-26 09:51:59+00:00,24162.0,24149.5,ShortAtHighPivot,PivotExitShort,23.1,1.9
284,Long,1,2026-03-26 09:51:59+00:00,2026-03-26 10:40:59+00:00,24149.5,24159.75,LongAtLowPivot,PivotExitLong,18.6,1.9
285,Short,1,2026-03-26 10:40:59+00:00,2026-03-26 11:06:59+00:00,24159.75,24188.25,ShortAtHighPivot,PivotExitShort,-58.9,1.9
286,Long,1,2026-03-26 11:06:59+00:00,2026-03-26 11:21:59+00:00,24188.25,24156.25,LongAtLowPivot,PivotExitLong,-65.9,1.9
287,Short,1,2026-03-26 11:21:59+00:00,2026-03-26 12:09:59+00:00,24156.25,24123.75,ShortAtHighPivot,PivotExitShort,63.1,1.9
288,Long,1,2026-03-26 12:09:59+00:00,2026-03-26 12:31:59+00:00,24123.75,24113.75,LongAtLowPivot,PivotExitLong,-21.9,1.9
289,Short,1,2026-03-26 12:31:59+00:00,2026-03-26 12:47:59+00:00,24113.75,24113.0,ShortAtHighPivot,PivotExitShort,-0.3999999999999999,1.9
290,Long,1,2026-03-26 12:47:59+00:00,2026-03-26 13:31:59+00:00,24113.0,24106.75,LongAtLowPivot,PivotExitLong,-14.4,1.9
291,Short,1,2026-03-26 13:31:59+00:00,2026-03-26 13:43:59+00:00,24106.75,24105.0,ShortAtHighPivot,PivotExitShort,1.6,1.9
292,Long,1,2026-03-26 13:43:59+00:00,2026-03-26 13:58:59+00:00,24105.0,24189.0,LongAtLowPivot,PivotExitLong,166.1,1.9
293,Short,1,2026-03-26 13:58:59+00:00,2026-03-26 14:00:59+00:00,24189.0,24215.75,ShortAtHighPivot,PivotExitShort,-55.4,1.9
294,Long,1,2026-03-26 14:00:59+00:00,2026-03-26 14:09:59+00:00,24215.75,24178.75,LongAtLowPivot,PivotExitLong,-75.9,1.9
295,Short,1,2026-03-26 14:09:59+00:00,2026-03-26 14:14:59+00:00,24178.75,24202.75,ShortAtHighPivot,PivotExitShort,-49.9,1.9
296,Long,1,2026-03-26 14:14:59+00:00,2026-03-26 14:20:59+00:00,24202.75,24190.25,LongAtLowPivot,PivotExitLong,-26.9,1.9
297,Short,1,2026-03-26 14:20:59+00:00,2026-03-26 14:23:59+00:00,24190.25,24226.5,ShortAtHighPivot,PivotExitShort,-74.4,1.9
298,Long,1,2026-03-26 14:23:59+00:00,2026-03-26 14:28:59+00:00,24226.5,24191.0,LongAtLowPivot,PivotExitLong,-72.9,1.9
299,Short,1,2026-03-26 14:28:59+00:00,2026-03-26 14:58:59+00:00,24191.0,24098.5,ShortAtHighPivot,PivotExitShort,183.1,1.9
300,Long,1,2026-03-26 14:58:59+00:00,2026-03-26 15:17:59+00:00,24098.5,24081.0,LongAtLowPivot,PivotExitLong,-36.9,1.9
301,Short,1,2026-03-26 15:17:59+00:00,2026-03-26 15:41:59+00:00,24081.0,24087.75,ShortAtHighPivot,PivotExitShort,-15.4,1.9
302,Long,1,2026-03-26 15:41:59+00:00,2026-03-26 15:57:59+00:00,24087.75,24089.0,LongAtLowPivot,PivotExitLong,0.6000000000000001,1.9
303,Short,1,2026-03-26 15:57:59+00:00,2026-03-26 17:01:59+00:00,24089.0,24013.0,ShortAtHighPivot,PivotExitShort,150.1,1.9
304,Long,1,2026-03-26 17:01:59+00:00,2026-03-26 17:11:59+00:00,24013.0,23981.75,LongAtLowPivot,PivotExitLong,-64.4,1.9
305,Short,1,2026-03-26 17:11:59+00:00,2026-03-26 17:35:59+00:00,23981.75,23969.75,ShortAtHighPivot,PivotExitShort,22.1,1.9
306,Long,1,2026-03-26 17:35:59+00:00,2026-03-26 17:42:59+00:00,23969.75,23938.75,LongAtLowPivot,PivotExitLong,-63.9,1.9
307,Short,1,2026-03-26 17:42:59+00:00,2026-03-26 18:02:59+00:00,23938.75,23891.25,ShortAtHighPivot,PivotExitShort,93.1,1.9
308,Long,1,2026-03-26 18:02:59+00:00,2026-03-26 18:28:59+00:00,23891.25,23854.0,LongAtLowPivot,PivotExitLong,-76.4,1.9
309,Short,1,2026-03-26 18:28:59+00:00,2026-03-26 18:50:59+00:00,23854.0,23878.0,ShortAtHighPivot,PivotExitShort,-49.9,1.9
310,Long,1,2026-03-26 18:50:59+00:00,2026-03-26 19:06:59+00:00,23878.0,23857.75,LongAtLowPivot,PivotExitLong,-42.4,1.9
311,Short,1,2026-03-26 19:06:59+00:00,2026-03-26 20:12:59+00:00,23857.75,23997.25,ShortAtHighPivot,PivotExitShort,-280.9,1.9
312,Long,1,2026-03-26 20:12:59+00:00,2026-03-26 20:13:59+00:00,23997.25,23924.5,LongAtLowPivot,PivotExitLong,-147.4,1.9
313,Short,1,2026-03-26 20:13:59+00:00,2026-03-26 20:55:59+00:00,23924.5,23850.0,ShortAtHighPivot,EodExitShort,147.1,1.9
314,Long,1,2026-03-27 00:01:59+00:00,2026-03-27 00:17:59+00:00,23897.25,23870.25,LongAtLowPivot,PivotExitLong,-55.9,1.9
315,Short,1,2026-03-27 00:17:59+00:00,2026-03-27 01:11:59+00:00,23870.25,23845.75,ShortAtHighPivot,PivotExitShort,47.1,1.9
316,Long,1,2026-03-27 01:11:59+00:00,2026-03-27 02:21:59+00:00,23845.75,23851.0,LongAtLowPivot,PivotExitLong,8.6,1.9
317,Short,1,2026-03-27 02:21:59+00:00,2026-03-27 02:35:59+00:00,23851.0,23880.25,ShortAtHighPivot,PivotExitShort,-60.4,1.9
318,Long,1,2026-03-27 02:35:59+00:00,2026-03-27 03:07:59+00:00,23880.25,23849.25,LongAtLowPivot,PivotExitLong,-63.9,1.9
319,Short,1,2026-03-27 03:07:59+00:00,2026-03-27 03:37:59+00:00,23849.25,23873.5,ShortAtHighPivot,PivotExitShort,-50.4,1.9
320,Long,1,2026-03-27 03:37:59+00:00,2026-03-27 05:25:59+00:00,23873.5,23936.75,LongAtLowPivot,PivotExitLong,124.6,1.9
321,Short,1,2026-03-27 05:25:59+00:00,2026-03-27 06:21:59+00:00,23936.75,23947.5,ShortAtHighPivot,PivotExitShort,-23.4,1.9
322,Long,1,2026-03-27 06:21:59+00:00,2026-03-27 06:33:59+00:00,23947.5,23924.25,LongAtLowPivot,PivotExitLong,-48.4,1.9
323,Short,1,2026-03-27 06:33:59+00:00,2026-03-27 07:48:59+00:00,23924.25,23892.5,ShortAtHighPivot,PivotExitShort,61.6,1.9
324,Long,1,2026-03-27 07:48:59+00:00,2026-03-27 08:03:59+00:00,23892.5,23859.0,LongAtLowPivot,PivotExitLong,-68.9,1.9
325,Short,1,2026-03-27 08:03:59+00:00,2026-03-27 09:14:59+00:00,23859.0,23750.25,ShortAtHighPivot,PivotExitShort,215.6,1.9
326,Long,1,2026-03-27 09:14:59+00:00,2026-03-27 09:41:59+00:00,23750.25,23772.0,LongAtLowPivot,PivotExitLong,41.6,1.9
327,Short,1,2026-03-27 09:41:59+00:00,2026-03-27 11:22:59+00:00,23772.0,23648.5,ShortAtHighPivot,PivotExitShort,245.1,1.9
328,Long,1,2026-03-27 11:22:59+00:00,2026-03-27 12:03:59+00:00,23648.5,23654.75,LongAtLowPivot,PivotExitLong,10.6,1.9
329,Short,1,2026-03-27 12:03:59+00:00,2026-03-27 12:18:59+00:00,23654.75,23649.5,ShortAtHighPivot,PivotExitShort,8.6,1.9
330,Long,1,2026-03-27 12:18:59+00:00,2026-03-27 12:36:59+00:00,23649.5,23617.5,LongAtLowPivot,PivotExitLong,-65.9,1.9
331,Short,1,2026-03-27 12:36:59+00:00,2026-03-27 13:19:59+00:00,23617.5,23614.0,ShortAtHighPivot,PivotExitShort,5.1,1.9
332,Long,1,2026-03-27 13:19:59+00:00,2026-03-27 13:32:59+00:00,23614.0,23613.25,LongAtLowPivot,PivotExitLong,-3.4,1.9
333,Short,1,2026-03-27 13:32:59+00:00,2026-03-27 13:38:59+00:00,23613.25,23586.75,ShortAtHighPivot,PivotExitShort,51.1,1.9
334,Long,1,2026-03-27 13:38:59+00:00,2026-03-27 13:51:59+00:00,23586.75,23570.5,LongAtLowPivot,PivotExitLong,-34.4,1.9
335,Short,1,2026-03-27 13:51:59+00:00,2026-03-27 14:01:59+00:00,23570.5,23506.0,ShortAtHighPivot,PivotExitShort,127.1,1.9
336,Long,1,2026-03-27 14:01:59+00:00,2026-03-27 14:10:59+00:00,23506.0,23484.25,LongAtLowPivot,PivotExitLong,-45.4,1.9
337,Short,1,2026-03-27 14:10:59+00:00,2026-03-27 14:12:59+00:00,23484.25,23519.0,ShortAtHighPivot,PivotExitShort,-71.4,1.9
338,Long,1,2026-03-27 14:12:59+00:00,2026-03-27 14:23:59+00:00,23519.0,23499.0,LongAtLowPivot,PivotExitLong,-41.9,1.9
339,Short,1,2026-03-27 14:23:59+00:00,2026-03-27 14:48:59+00:00,23499.0,23487.0,ShortAtHighPivot,PivotExitShort,22.1,1.9
340,Long,1,2026-03-27 14:48:59+00:00,2026-03-27 14:55:59+00:00,23487.0,23490.5,LongAtLowPivot,PivotExitLong,5.1,1.9
341,Short,1,2026-03-27 14:55:59+00:00,2026-03-27 15:03:59+00:00,23490.5,23522.25,ShortAtHighPivot,PivotExitShort,-65.4,1.9
342,Long,1,2026-03-27 15:03:59+00:00,2026-03-27 15:12:59+00:00,23522.25,23506.0,LongAtLowPivot,PivotExitLong,-34.4,1.9
343,Short,1,2026-03-27 15:12:59+00:00,2026-03-27 15:24:59+00:00,23506.0,23557.5,ShortAtHighPivot,PivotExitShort,-104.9,1.9
344,Long,1,2026-03-27 15:24:59+00:00,2026-03-27 15:25:59+00:00,23557.5,23519.0,LongAtLowPivot,PivotExitLong,-78.9,1.9
345,Short,1,2026-03-27 15:25:59+00:00,2026-03-27 15:28:59+00:00,23519.0,23554.0,ShortAtHighPivot,PivotExitShort,-71.9,1.9
346,Long,1,2026-03-27 15:28:59+00:00,2026-03-27 15:40:59+00:00,23554.0,23564.25,LongAtLowPivot,PivotExitLong,18.6,1.9
347,Short,1,2026-03-27 15:40:59+00:00,2026-03-27 15:49:59+00:00,23564.25,23557.5,ShortAtHighPivot,PivotExitShort,11.6,1.9
348,Long,1,2026-03-27 15:49:59+00:00,2026-03-27 16:02:59+00:00,23557.5,23529.25,LongAtLowPivot,PivotExitLong,-58.4,1.9
349,Short,1,2026-03-27 16:02:59+00:00,2026-03-27 16:47:59+00:00,23529.25,23494.25,ShortAtHighPivot,PivotExitShort,68.1,1.9
350,Long,1,2026-03-27 16:47:59+00:00,2026-03-27 16:53:59+00:00,23494.25,23478.5,LongAtLowPivot,PivotExitLong,-33.4,1.9
351,Short,1,2026-03-27 16:53:59+00:00,2026-03-27 17:07:59+00:00,23478.5,23508.0,ShortAtHighPivot,PivotExitShort,-60.9,1.9
352,Long,1,2026-03-27 17:07:59+00:00,2026-03-27 17:09:59+00:00,23508.0,23477.25,LongAtLowPivot,PivotExitLong,-63.4,1.9
353,Short,1,2026-03-27 17:09:59+00:00,2026-03-27 18:20:59+00:00,23477.25,23368.75,ShortAtHighPivot,PivotExitShort,215.1,1.9
354,Long,1,2026-03-27 18:20:59+00:00,2026-03-27 18:54:59+00:00,23368.75,23336.0,LongAtLowPivot,PivotExitLong,-67.4,1.9
355,Short,1,2026-03-27 18:54:59+00:00,2026-03-27 19:18:59+00:00,23336.0,23349.25,ShortAtHighPivot,PivotExitShort,-28.4,1.9
356,Long,1,2026-03-27 19:18:59+00:00,2026-03-27 19:41:59+00:00,23349.25,23315.0,LongAtLowPivot,PivotExitLong,-70.4,1.9
357,Short,1,2026-03-27 19:41:59+00:00,2026-03-27 19:54:59+00:00,23315.0,23323.25,ShortAtHighPivot,PivotExitShort,-18.4,1.9
358,Long,1,2026-03-27 19:54:59+00:00,2026-03-27 20:01:59+00:00,23323.25,23291.5,LongAtLowPivot,PivotExitLong,-65.4,1.9
359,Short,1,2026-03-27 20:01:59+00:00,2026-03-27 20:55:59+00:00,23291.5,23275.5,ShortAtHighPivot,EodExitShort,30.1,1.9
360,Short,1,2026-03-30 00:00:59+00:00,2026-03-30 00:07:59+00:00,23127.5,23132.0,ShortAtHighPivot,PivotExitShort,-10.9,1.9
361,Long,1,2026-03-30 00:07:59+00:00,2026-03-30 00:23:59+00:00,23132.0,23209.5,LongAtLowPivot,PivotExitLong,153.1,1.9
362,Short,1,2026-03-30 00:23:59+00:00,2026-03-30 00:27:59+00:00,23209.5,23248.75,ShortAtHighPivot,PivotExitShort,-80.4,1.9
363,Long,1,2026-03-30 00:27:59+00:00,2026-03-30 00:30:59+00:00,23248.75,23221.0,LongAtLowPivot,PivotExitLong,-57.4,1.9
364,Short,1,2026-03-30 00:30:59+00:00,2026-03-30 01:02:59+00:00,23221.0,23161.75,ShortAtHighPivot,PivotExitShort,116.6,1.9
365,Long,1,2026-03-30 01:02:59+00:00,2026-03-30 01:16:59+00:00,23161.75,23146.0,LongAtLowPivot,PivotExitLong,-33.4,1.9
366,Short,1,2026-03-30 01:16:59+00:00,2026-03-30 01:34:59+00:00,23146.0,23177.5,ShortAtHighPivot,PivotExitShort,-64.9,1.9
367,Long,1,2026-03-30 01:34:59+00:00,2026-03-30 02:25:59+00:00,23177.5,23198.25,LongAtLowPivot,PivotExitLong,39.6,1.9
368,Short,1,2026-03-30 02:25:59+00:00,2026-03-30 02:43:59+00:00,23198.25,23235.0,ShortAtHighPivot,PivotExitShort,-75.4,1.9
369,Long,1,2026-03-30 02:43:59+00:00,2026-03-30 04:51:59+00:00,23235.0,23318.0,LongAtLowPivot,PivotExitLong,164.1,1.9
370,Short,1,2026-03-30 04:51:59+00:00,2026-03-30 05:09:59+00:00,23318.0,23347.25,ShortAtHighPivot,PivotExitShort,-60.4,1.9
371,Long,1,2026-03-30 05:09:59+00:00,2026-03-30 05:48:59+00:00,23347.25,23325.75,LongAtLowPivot,PivotExitLong,-44.9,1.9
372,Short,1,2026-03-30 05:48:59+00:00,2026-03-30 05:55:59+00:00,23325.75,23354.75,ShortAtHighPivot,PivotExitShort,-59.9,1.9
373,Long,1,2026-03-30 05:55:59+00:00,2026-03-30 07:01:59+00:00,23354.75,23370.25,LongAtLowPivot,PivotExitLong,29.1,1.9
374,Short,1,2026-03-30 07:01:59+00:00,2026-03-30 07:50:59+00:00,23370.25,23393.0,ShortAtHighPivot,PivotExitShort,-47.4,1.9
375,Long,1,2026-03-30 07:50:59+00:00,2026-03-30 08:03:59+00:00,23393.0,23373.75,LongAtLowPivot,PivotExitLong,-40.4,1.9
376,Short,1,2026-03-30 08:03:59+00:00,2026-03-30 08:06:59+00:00,23373.75,23412.5,ShortAtHighPivot,PivotExitShort,-79.4,1.9
377,Long,1,2026-03-30 08:06:59+00:00,2026-03-30 09:16:59+00:00,23412.5,23403.75,LongAtLowPivot,PivotExitLong,-19.4,1.9
378,Short,1,2026-03-30 09:16:59+00:00,2026-03-30 10:51:59+00:00,23403.75,23414.5,ShortAtHighPivot,PivotExitShort,-23.4,1.9
379,Long,1,2026-03-30 10:51:59+00:00,2026-03-30 11:57:59+00:00,23414.5,23452.25,LongAtLowPivot,PivotExitLong,73.6,1.9
380,Short,1,2026-03-30 11:57:59+00:00,2026-03-30 12:18:59+00:00,23452.25,23478.75,ShortAtHighPivot,PivotExitShort,-54.9,1.9
381,Long,1,2026-03-30 12:18:59+00:00,2026-03-30 13:09:59+00:00,23478.75,23484.0,LongAtLowPivot,PivotExitLong,8.6,1.9
382,Short,1,2026-03-30 13:09:59+00:00,2026-03-30 13:22:59+00:00,23484.0,23514.5,ShortAtHighPivot,PivotExitShort,-62.9,1.9
383,Long,1,2026-03-30 13:22:59+00:00,2026-03-30 13:31:59+00:00,23514.5,23485.75,LongAtLowPivot,PivotExitLong,-59.4,1.9
384,Short,1,2026-03-30 13:31:59+00:00,2026-03-30 13:32:59+00:00,23485.75,23534.75,ShortAtHighPivot,PivotExitShort,-99.9,1.9
385,Long,1,2026-03-30 13:32:59+00:00,2026-03-30 13:33:59+00:00,23534.75,23504.75,LongAtLowPivot,PivotExitLong,-61.9,1.9
386,Short,1,2026-03-30 13:33:59+00:00,2026-03-30 14:05:59+00:00,23504.75,23333.5,ShortAtHighPivot,PivotExitShort,340.6,1.9
387,Long,1,2026-03-30 14:05:59+00:00,2026-03-30 14:20:59+00:00,23333.5,23340.0,LongAtLowPivot,PivotExitLong,11.1,1.9
388,Short,1,2026-03-30 14:20:59+00:00,2026-03-30 14:47:59+00:00,23340.0,23323.75,ShortAtHighPivot,PivotExitShort,30.6,1.9
389,Long,1,2026-03-30 14:47:59+00:00,2026-03-30 14:50:59+00:00,23323.75,23306.75,LongAtLowPivot,PivotExitLong,-35.9,1.9
390,Short,1,2026-03-30 14:50:59+00:00,2026-03-30 14:57:59+00:00,23306.75,23340.5,ShortAtHighPivot,PivotExitShort,-69.4,1.9
391,Long,1,2026-03-30 14:57:59+00:00,2026-03-30 15:07:59+00:00,23340.5,23383.0,LongAtLowPivot,PivotExitLong,83.1,1.9
392,Short,1,2026-03-30 15:07:59+00:00,2026-03-30 15:21:59+00:00,23383.0,23320.75,ShortAtHighPivot,PivotExitShort,122.6,1.9
393,Long,1,2026-03-30 15:21:59+00:00,2026-03-30 15:31:59+00:00,23320.75,23323.25,LongAtLowPivot,PivotExitLong,3.1,1.9
394,Short,1,2026-03-30 15:31:59+00:00,2026-03-30 15:34:59+00:00,23323.25,23376.0,ShortAtHighPivot,PivotExitShort,-107.4,1.9
395,Long,1,2026-03-30 15:34:59+00:00,2026-03-30 15:40:59+00:00,23376.0,23373.0,LongAtLowPivot,PivotExitLong,-7.9,1.9
396,Short,1,2026-03-30 15:40:59+00:00,2026-03-30 15:51:59+00:00,23373.0,23420.5,ShortAtHighPivot,PivotExitShort,-96.9,1.9
397,Long,1,2026-03-30 15:51:59+00:00,2026-03-30 15:56:59+00:00,23420.5,23395.5,LongAtLowPivot,PivotExitLong,-51.9,1.9
398,Short,1,2026-03-30 15:56:59+00:00,2026-03-30 16:13:59+00:00,23395.5,23345.5,ShortAtHighPivot,PivotExitShort,98.1,1.9
399,Long,1,2026-03-30 16:13:59+00:00,2026-03-30 16:17:59+00:00,23345.5,23312.5,LongAtLowPivot,PivotExitLong,-67.9,1.9
400,Short,1,2026-03-30 16:17:59+00:00,2026-03-30 16:40:59+00:00,23312.5,23308.75,ShortAtHighPivot,PivotExitShort,5.6,1.9
