**DEPRECATED — LOOKAHEAD ARTIFACT, DO NOT QUOTE**

day,split,seg_idx,shape,skew,r,mean_sigma,start_ts,end_ts,length_min,parent_phrase_idx,shape_class
2026_01_29,OOS,0,NOISE,NONE,0.7805017301674182,18.742175711073774,1769650465,1769655060,76.6,1,NOISE
2026_01_29,OOS,0,GENTLE_CONCAVE_UP,BACK_SKEWED,0.9693577988628528,8.621287969115441,1769655060,1769671555,274.9,2,GENTLE_CONCAVE_UP
2026_01_29,OOS,1,STEEP_CONVEX_UP,BACK_SKEWED,0.9397011856728368,7.966501299967888,1769671555,1769672700,19.1,2,STEEP_CONVEX_UP
2026_01_29,OOS,2,FLATLINE,NONE,0.0,13.852207259940414,1769672729,1769673000,4.5,2,FLATLINE
2026_01_29,OOS,3,GENTLE_LINEAR_UP,NONE,0.8677218312746245,14.43727375956174,1769673000,1769673575,9.6,2,GENTLE_LINEAR_UP
2026_01_29,OOS,4,FLATLINE,NONE,0.0,13.31504455107076,1769673600,1769677500,65.0,2,FLATLINE
2026_01_29,OOS,5,NOISE,NONE,0.8468983656272672,9.37581944443093,1769677500,1769679601,35.0,2,NOISE
2026_01_29,OOS,6,FLATLINE,NONE,0.0,6.728453350889324,1769679601,1769680286,11.4,2,FLATLINE
2026_01_29,OOS,7,STEEP_LINEAR_DOWN,NONE,0.8633353796695813,11.237363281997863,1769680286,1769680800,8.6,2,STEEP_LINEAR_DOWN
2026_01_29,OOS,0,GENTLE_CONVEX_DOWN,FRONT_SKEWED,0.958557873096696,11.847222711472048,1769680800,1769689500,145.0,3,GENTLE_CONVEX_DOWN
2026_01_29,OOS,1,GENTLE_CONCAVE_DOWN,BACK_SKEWED,0.9382168174586928,13.632069763313096,1769689500,1769691275,29.6,3,GENTLE_CONCAVE_DOWN
2026_01_29,OOS,2,NOISE,NONE,0.5681562322488999,12.177496710874202,1769691275,1769695271,66.6,3,NOISE
2026_01_29,OOS,3,STEEP_CONCAVE_DOWN,BACK_SKEWED,0.97571590731516,16.919042775637397,1769695271,1769697000,28.8,3,STEEP_CONCAVE_DOWN
2026_01_29,OOS,4,STEEP_CONVEX_DOWN,FRONT_SKEWED,0.9522373564590172,73.22175593037667,1769697000,1769705700,145.0,3,STEEP_CONVEX_DOWN
2026_01_29,OOS,5,STEEP_CONCAVE_UP,SYMMETRIC,0.945384167490858,36.47882463397654,1769705700,1769711400,95.0,3,STEEP_CONCAVE_UP
2026_01_29,OOS,0,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.9104389420567764,18.79167940093017,1769711400,1769717700,105.0,4,GENTLE_CONCAVE_UP
2026_01_29,OOS,1,GENTLE_LINEAR_UP,NONE,0.9143232089209178,12.859944902512936,1769717700,1769718900,20.0,4,GENTLE_LINEAR_UP
2026_01_29,OOS,2,STEEP_CONCAVE_UP,BACK_SKEWED,0.9396648700450584,25.116133656744093,1769718900,1769728901,166.7,4,STEEP_CONCAVE_UP
2026_01_29,OOS,3,FLATLINE,NONE,0.0,31.86013624884268,1769728901,1769731195,38.2,4,FLATLINE
2026_01_30,OOS,0,NOISE,NONE,-2.0,18.168011503389263,1769731200,1769735070,64.5,0,NOISE
2026_01_30,OOS,0,STEEP_CONVEX_DOWN,FRONT_SKEWED,0.901642614607284,30.696781503713176,1769736868,1769743500,110.5,1,STEEP_CONVEX_DOWN
2026_01_30,OOS,1,GENTLE_LINEAR_UP,NONE,0.9290673097262364,13.982231012339392,1769743500,1769749936,107.3,1,GENTLE_LINEAR_UP
2026_01_30,OOS,0,STEEP_LINEAR_DOWN,NONE,0.9780221550500584,14.026235182077306,1769749936,1769755051,85.2,2,STEEP_LINEAR_DOWN
2026_01_30,OOS,0,GENTLE_CONVEX_DOWN,BACK_SKEWED,0.9187138445686752,19.706276995259596,1769755051,1769763900,147.5,3,GENTLE_CONVEX_DOWN
2026_01_30,OOS,1,STEEP_CONCAVE_DOWN,BACK_SKEWED,0.9733355317000556,28.58942024695368,1769763900,1769766300,40.0,3,STEEP_CONCAVE_DOWN
2026_01_30,OOS,2,NOISE,NONE,0.6731492434150435,22.3186547731505,1769766300,1769769785,58.1,3,NOISE
2026_01_30,OOS,3,STEEP_CONCAVE_UP,FRONT_SKEWED,0.961434951210581,20.12020522192056,1769769785,1769771012,20.4,3,STEEP_CONCAVE_UP
2026_01_30,OOS,0,STEEP_CONCAVE_UP,BACK_SKEWED,0.9552490513894472,20.09503806781628,1769771012,1769779500,141.5,4,STEEP_CONCAVE_UP
2026_01_30,OOS,1,NOISE,NONE,0.6657931802372875,22.54843226174086,1769779500,1769787000,125.0,4,NOISE
2026_01_30,OOS,0,STEEP_LINEAR_DOWN,NONE,0.9604794423824908,37.676160997086406,1769787000,1769800800,230.0,5,STEEP_LINEAR_DOWN
2026_01_30,OOS,1,NOISE,NONE,0.8202576449626641,32.60922004004398,1769800800,1769808300,125.0,5,NOISE
2026_01_30,OOS,2,GENTLE_LINEAR_DOWN,NONE,0.9472089501264566,15.65896864465098,1769808300,1769810395,34.9,5,GENTLE_LINEAR_DOWN
2026_02_01,OOS,0,NOISE,NONE,-2.0,40.92988961536963,1769986800,1769990395,59.9,0,NOISE
2026_02_02,OOS,0,NOISE,NONE,-2.0,31.67346055657824,1769990400,1769994095,61.6,0,NOISE
2026_02_02,OOS,0,STEEP_CONVEX_DOWN,BACK_SKEWED,0.9737506409602216,30.158852326839938,1769995905,1770008140,203.9,1,STEEP_CONVEX_DOWN
2026_02_02,OOS,1,STEEP_CONCAVE_DOWN,BACK_SKEWED,0.9484948784829024,24.58126390312818,1770008140,1770011100,49.3,1,STEEP_CONCAVE_DOWN
2026_02_02,OOS,2,GENTLE_CONVEX_DOWN,BACK_SKEWED,0.8791934603916912,21.75603498730757,1770011100,1770017102,100.0,1,GENTLE_CONVEX_DOWN
2026_02_02,OOS,3,STEEP_LINEAR_UP,NONE,0.9920269172864674,27.69288764869857,1770017102,1770020100,50.0,1,STEEP_LINEAR_UP
2026_02_02,OOS,0,STEEP_LINEAR_UP,NONE,0.9473548448583208,34.03293582637154,1770020166,1770021000,13.9,2,STEEP_LINEAR_UP
2026_02_02,OOS,0,GENTLE_CONCAVE_UP,BACK_SKEWED,0.9412793310940676,15.938597433665082,1770021000,1770029941,149.0,3,GENTLE_CONCAVE_UP
2026_02_02,OOS,1,GENTLE_CONVEX_UP,BACK_SKEWED,0.8529793997344635,17.623357615775667,1770029941,1770032929,49.8,3,GENTLE_CONVEX_UP
2026_02_02,OOS,2,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.903669219833816,15.789529748505409,1770032929,1770039360,107.2,3,GENTLE_CONCAVE_UP
2026_02_02,OOS,3,STEEP_CONVEX_UP,BACK_SKEWED,0.9665037832100746,15.407452341836157,1770039360,1770041400,34.0,3,STEEP_CONVEX_UP
2026_02_02,OOS,4,STEEP_CONCAVE_UP,SYMMETRIC,0.9468603920161356,45.75451430295512,1770041400,1770050700,155.0,3,STEEP_CONCAVE_UP
2026_02_02,OOS,5,STEEP_LINEAR_UP,NONE,0.9456104650708356,18.077529820156084,1770050700,1770051600,15.0,3,STEEP_LINEAR_UP
2026_02_02,OOS,6,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.9393524017476896,11.585382825989656,1770051600,1770061800,170.0,3,GENTLE_CONCAVE_UP
2026_02_02,OOS,7,STEEP_LINEAR_DOWN,NONE,0.980794799943994,22.29800522177696,1770061800,1770063300,25.0,3,STEEP_LINEAR_DOWN
2026_02_02,OOS,0,NOISE,NONE,0.8006638748441899,15.973470580890696,1770063300,1770068407,85.1,4,NOISE
2026_02_02,OOS,1,STEEP_CONVEX_UP,FRONT_SKEWED,0.9630616991018688,17.83321998689385,1770068407,1770076798,139.8,4,STEEP_CONVEX_UP
2026_02_03,OOS,0,NOISE,NONE,-2.0,10.001125651574734,1770076800,1770084600,130.0,0,NOISE
2026_02_03,OOS,1,STEEP_LINEAR_DOWN,NONE,0.908600331101744,14.759515700537335,1770084600,1770085291,11.5,0,STEEP_LINEAR_DOWN
2026_02_03,OOS,0,NOISE,NONE,0.722887767233253,11.231417786293807,1770085291,1770090593,88.4,1,NOISE
2026_02_03,OOS,1,STEEP_LINEAR_UP,NONE,0.983438452400914,9.834664374284747,1770090593,1770094801,70.1,1,STEEP_LINEAR_UP
2026_02_03,OOS,0,GENTLE_LINEAR_UP,NONE,0.899704319989014,9.138820706622743,1770094801,1770109110,238.5,2,GENTLE_LINEAR_UP
2026_02_03,OOS,1,STEEP_LINEAR_DOWN,NONE,0.9743244713234672,10.119902345138032,1770109110,1770111000,31.5,2,STEEP_LINEAR_DOWN
2026_02_03,OOS,0,GENTLE_LINEAR_DOWN,NONE,0.91569673274883,8.009411276081298,1770111000,1770121501,175.0,3,GENTLE_LINEAR_DOWN
2026_02_03,OOS,1,STEEP_LINEAR_UP,NONE,0.988416098601476,15.1412902157906,1770121501,1770123600,35.0,3,STEEP_LINEAR_UP
2026_02_03,OOS,0,STEEP_CONCAVE_DOWN,BACK_SKEWED,0.9576919389809668,11.97189592412663,1770123600,1770129900,105.0,4,STEEP_CONCAVE_DOWN
2026_02_03,OOS,0,STEEP_CONVEX_DOWN,FRONT_SKEWED,0.9851144809130498,44.33457051624883,1770129900,1770149400,325.0,5,STEEP_CONVEX_DOWN
2026_02_03,OOS,1,STEEP_LINEAR_UP,NONE,0.9789912116703632,36.37524128622569,1770149400,1770153300,65.0,5,STEEP_LINEAR_UP
2026_02_03,OOS,0,GENTLE_LINEAR_DOWN,NONE,0.9165531373800084,17.49267459654473,1770153300,1770163196,164.9,6,GENTLE_LINEAR_DOWN
2026_02_04,OOS,0,FLATLINE,NONE,0.0,10.934675148378386,1770163200,1770167166,66.1,0,FLATLINE
2026_02_04,OOS,0,NOISE,NONE,0.3687951569488365,12.848990405690971,1770168895,1770178201,155.1,1,NOISE
2026_02_04,OOS,1,FLATLINE,NONE,0.0,6.076073811740607,1770178201,1770182695,74.9,1,FLATLINE
2026_02_04,OOS,0,FLATLINE,NONE,0.0,5.754557057883637,1770182695,1770184800,35.1,2,FLATLINE
2026_02_04,OOS,0,GENTLE_CONCAVE_UP,BACK_SKEWED,0.9446464117148272,11.188068008846685,1770184800,1770193800,150.0,3,GENTLE_CONCAVE_UP
2026_02_04,OOS,1,STEEP_LINEAR_DOWN,NONE,0.9751268563102984,25.21020504259976,1770193800,1770196615,46.9,3,STEEP_LINEAR_DOWN
2026_02_04,OOS,0,NOISE,NONE,0.6088508938935389,21.713939611801,1770196615,1770201219,76.7,4,NOISE
2026_02_04,OOS,1,STEEP_CONCAVE_UP,FRONT_SKEWED,0.9818389602932706,10.13700515101138,1770201219,1770206725,91.8,4,STEEP_CONCAVE_UP
2026_02_04,OOS,0,STEEP_LINEAR_DOWN,NONE,0.98042508340389,15.005610049786103,1770206725,1770211875,85.8,5,STEEP_LINEAR_DOWN
2026_02_04,OOS,0,STEEP_LINEAR_DOWN,NONE,0.9846633483482392,42.06391467089698,1770211875,1770231600,328.8,6,STEEP_LINEAR_DOWN
2026_02_04,OOS,1,STEEP_LINEAR_UP,NONE,0.9696820410734924,37.06478305698249,1770231600,1770237000,90.0,6,STEEP_LINEAR_UP
2026_02_04,OOS,0,NOISE,NONE,0.5401728448672586,40.61260059115804,1770237000,1770249500,208.3,7,NOISE
2026_02_04,OOS,1,FLATLINE,NONE,0.0,11.76793843458366,1770249500,1770249596,1.6,7,FLATLINE
2026_02_05,OOS,0,NOISE,NONE,-2.0,20.292023025547365,1770249600,1770253500,65.0,0,NOISE
2026_02_05,OOS,0,STEEP_CONCAVE_DOWN,BACK_SKEWED,0.9356997080806628,18.18071830384752,1770255234,1770257915,44.7,1,STEEP_CONCAVE_DOWN
2026_02_05,OOS,0,STEEP_CONVEX_DOWN,BACK_SKEWED,0.9722490649229704,28.21603380081533,1770257915,1770267901,166.4,2,STEEP_CONVEX_DOWN
2026_02_05,OOS,1,GENTLE_LINEAR_UP,NONE,0.9469506046188728,16.543927554386617,1770267901,1770273381,91.3,2,GENTLE_LINEAR_UP
2026_02_05,OOS,0,GENTLE_CONCAVE_UP,BACK_SKEWED,0.9177651931924496,15.379226807423516,1770273381,1770282300,148.7,3,GENTLE_CONCAVE_UP
2026_02_05,OOS,1,STEEP_CONVEX_DOWN,FRONT_SKEWED,0.9329268133842118,35.49323333542061,1770282300,1770284775,41.2,3,STEEP_CONVEX_DOWN
2026_02_05,OOS,0,NOISE,NONE,0.7825847421902835,23.61332459880299,1770284775,1770289900,85.4,4,NOISE
2026_02_05,OOS,1,STEEP_LINEAR_DOWN,NONE,0.9338488699583044,34.61495792883011,1770289900,1770300900,183.3,4,STEEP_LINEAR_DOWN
2026_02_05,OOS,2,FLATLINE,NONE,0.0,25.25268778890672,1770300900,1770301200,5.0,4,FLATLINE
2026_02_05,OOS,3,STEEP_CONVEX_UP,BACK_SKEWED,0.8720337641769894,34.500531458288904,1770301200,1770303000,30.0,4,STEEP_CONVEX_UP
2026_02_05,OOS,4,FLATLINE,NONE,0.0,78.12891185755464,1770303000,1770304500,25.0,4,FLATLINE
2026_02_05,OOS,5,STEEP_CONVEX_DOWN,BACK_SKEWED,0.8639772123582112,76.13926660367987,1770304500,1770309600,85.0,4,STEEP_CONVEX_DOWN
2026_02_05,OOS,6,STEEP_LINEAR_UP,NONE,0.9670041143192724,72.39085770132503,1770309600,1770311700,35.0,4,STEEP_LINEAR_UP
2026_02_05,OOS,0,NOISE,NONE,0.7542688240126815,33.15092185671596,1770311700,1770320400,145.0,5,NOISE
2026_02_05,OOS,1,STEEP_LINEAR_DOWN,NONE,0.9628466824359848,48.37002660712798,1770320400,1770322500,35.0,5,STEEP_LINEAR_DOWN
2026_02_05,OOS,0,STEEP_LINEAR_DOWN,NONE,0.9948786009440298,39.9983355612695,1770322500,1770335995,224.9,6,STEEP_LINEAR_DOWN
2026_02_06,OOS,0,NOISE,NONE,-2.0,32.92376017271373,1770336000,1770339615,60.2,0,NOISE
2026_02_06,OOS,0,STEEP_CONCAVE_UP,SYMMETRIC,0.9396896547659732,29.26318515428605,1770341415,1770348888,124.5,1,STEEP_CONCAVE_UP
2026_02_06,OOS,1,STEEP_LINEAR_DOWN,NONE,0.9748063469126138,17.534292362367584,1770348888,1770355205,105.3,1,STEEP_LINEAR_DOWN
2026_02_06,OOS,0,STEEP_LINEAR_UP,NONE,0.9771168898782042,32.18761176783283,1770355205,1770358735,58.8,2,STEEP_LINEAR_UP
2026_02_06,OOS,0,NOISE,NONE,0.7549207742931301,18.13146604630104,1770358735,1770365915,119.7,3,NOISE
2026_02_06,OOS,1,STEEP_LINEAR_UP,NONE,0.951773712409502,25.4894184044659,1770365915,1770381646,262.2,3,STEEP_LINEAR_UP
2026_02_06,OOS,2,NOISE,NONE,0.3624634977418315,19.701108639049707,1770381646,1770385520,64.6,3,NOISE
2026_02_06,OOS,3,GENTLE_CONCAVE_DOWN,FRONT_SKEWED,0.8990099537335331,15.557197367019423,1770385520,1770388200,44.7,3,GENTLE_CONCAVE_DOWN
2026_02_06,OOS,0,STEEP_LINEAR_UP,NONE,0.9819504550931292,46.06618477176304,1770388200,1770390000,30.0,4,STEEP_LINEAR_UP
2026_02_06,OOS,0,STEEP_LINEAR_UP,NONE,0.958021112844808,31.570102448178176,1770390000,1770405900,265.0,5,STEEP_LINEAR_UP
2026_02_06,OOS,1,FLATLINE,NONE,0.0,11.212110840219708,1770405900,1770409200,55.0,5,FLATLINE
2026_02_06,OOS,2,NOISE,NONE,0.8015742153681985,22.797735101425136,1770409200,1770414660,91.0,5,NOISE
2026_02_06,OOS,3,GENTLE_LINEAR_DOWN,NONE,0.860916064775327,11.501602317860318,1770414660,1770415195,8.9,5,GENTLE_LINEAR_DOWN
2026_02_08,OOS,0,NOISE,NONE,-2.0,9.195766709619727,1770591600,1770595195,59.9,0,NOISE
2026_02_09,OOS,0,NOISE,NONE,-2.0,11.176148257357172,1770595200,1770598805,60.1,0,NOISE
2026_02_09,OOS,0,NOISE,NONE,0.8191285974383474,11.154844377379474,1770600600,1770605700,85.0,1,NOISE
2026_02_09,OOS,1,GENTLE_CONCAVE_DOWN,BACK_SKEWED,0.9807001125390016,14.040547701780971,1770605700,1770608115,40.2,1,GENTLE_CONCAVE_DOWN
2026_02_09,OOS,2,GENTLE_CONVEX_DOWN,BACK_SKEWED,0.8712623833339532,10.237594743004232,1770608115,1770616500,139.8,1,GENTLE_CONVEX_DOWN
2026_02_09,OOS,3,GENTLE_CONCAVE_DOWN,BACK_SKEWED,0.966529138130656,11.77248257712548,1770616500,1770618320,30.3,1,GENTLE_CONCAVE_DOWN
2026_02_09,OOS,4,NOISE,NONE,0.434867037476748,15.26752329522864,1770618320,1770628800,174.7,1,NOISE
2026_02_09,OOS,5,STEEP_LINEAR_DOWN,NONE,0.940199092897964,23.122287593776004,1770628800,1770637201,140.0,1,STEEP_LINEAR_DOWN
2026_02_09,OOS,6,STEEP_LINEAR_UP,NONE,0.9864414578028116,15.490885131099562,1770637201,1770643800,110.0,1,STEEP_LINEAR_UP
2026_02_09,OOS,0,NOISE,NONE,0.70408034366343,24.58586591238901,1770643800,1770649500,95.0,2,NOISE
2026_02_09,OOS,1,STEEP_CONCAVE_UP,SYMMETRIC,0.9816397155839136,27.833328272760006,1770649500,1770660600,185.0,2,STEEP_CONCAVE_UP
2026_02_09,OOS,2,NOISE,NONE,0.7923523674405668,12.138798375614575,1770660600,1770669300,145.0,2,NOISE
2026_02_09,OOS,3,STEEP_LINEAR_DOWN,NONE,0.8879354548316555,20.36818349494729,1770669300,1770669900,10.0,2,STEEP_LINEAR_DOWN
2026_02_09,OOS,0,NOISE,NONE,0.6765685463292656,11.844241377056598,1770669900,1770678035,135.6,3,NOISE
2026_02_09,OOS,1,GENTLE_LINEAR_UP,NONE,0.9086565052372276,8.07543598995387,1770678035,1770678900,14.4,3,GENTLE_LINEAR_UP
2026_02_09,OOS,0,GENTLE_LINEAR_DOWN,NONE,0.9650881708917626,13.630388656182074,1770678900,1770681595,44.9,4,GENTLE_LINEAR_DOWN
2026_02_10,OOS,0,NOISE,NONE,-2.0,13.02586959748698,1770681600,1770685210,60.2,0,NOISE
2026_02_10,OOS,0,GENTLE_CONCAVE_DOWN,BACK_SKEWED,0.9132879975701538,11.111611143052585,1770687000,1770691500,75.0,1,GENTLE_CONCAVE_DOWN
2026_02_10,OOS,0,NOISE,NONE,0.838696509252946,8.589559324425117,1770691500,1770696656,85.9,2,NOISE
2026_02_10,OOS,1,GENTLE_LINEAR_UP,NONE,0.9955713380981768,7.296410178218885,1770696656,1770700597,65.7,2,GENTLE_LINEAR_UP
2026_02_10,OOS,0,NOISE,NONE,0.6247821918005808,11.879076187312322,1770700597,1770709286,144.8,3,NOISE
2026_02_10,OOS,1,GENTLE_LINEAR_UP,NONE,0.866799233486465,12.834810780178469,1770709286,1770719400,168.6,3,GENTLE_LINEAR_UP
2026_02_10,OOS,2,NOISE,NONE,0.700144830288925,6.320292929425461,1770719400,1770724800,90.0,3,NOISE
2026_02_10,OOS,3,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.9123514855482426,14.300834897864185,1770724800,1770728400,60.0,3,GENTLE_CONCAVE_UP
2026_02_10,OOS,0,NOISE,NONE,0.597222136412866,20.96887723244506,1770728400,1770732900,75.0,4,NOISE
2026_02_10,OOS,0,FLATLINE,NONE,0.0,28.38565716911369,1770732900,1770736500,60.0,5,FLATLINE
2026_02_10,OOS,0,STEEP_LINEAR_UP,NONE,0.9700626901139636,38.37722303229767,1770736500,1770738300,30.0,6,STEEP_LINEAR_UP
2026_02_10,OOS,0,STEEP_LINEAR_DOWN,NONE,0.9874595650212934,16.421868661486904,1770738300,1770743700,90.0,7,STEEP_LINEAR_DOWN
2026_02_10,OOS,0,STEEP_LINEAR_UP,NONE,0.9911260822343864,17.309810530544443,1770743700,1770746400,45.0,8,STEEP_LINEAR_UP
2026_02_10,OOS,0,STEEP_CONCAVE_DOWN,BACK_SKEWED,0.9756824928811478,14.563022466108528,1770746400,1770748200,30.0,9,STEEP_CONCAVE_DOWN
2026_02_10,OOS,0,STEEP_CONVEX_DOWN,FRONT_SKEWED,0.9581454302812392,14.25783129060275,1770748200,1770764730,275.5,10,STEEP_CONVEX_DOWN
2026_02_10,OOS,1,STEEP_CONCAVE_UP,FRONT_SKEWED,0.9779507912154684,10.984442457670722,1770764730,1770767996,54.4,10,STEEP_CONCAVE_UP
2026_02_11,OOS,0,NOISE,NONE,-2.0,3.3544033577189327,1770768000,1770771670,61.2,0,NOISE
2026_02_11,OOS,0,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.9549073654989696,5.738069049712156,1770773450,1770780060,110.2,1,GENTLE_CONCAVE_UP
2026_02_11,OOS,1,GENTLE_LINEAR_UP,NONE,0.8968388637503997,5.70763223105685,1770780060,1770781540,24.7,1,GENTLE_LINEAR_UP
2026_02_11,OOS,2,NOISE,NONE,0.381790844923935,9.782318177125294,1770781540,1770785400,64.3,1,NOISE
2026_02_11,OOS,3,GENTLE_LINEAR_DOWN,NONE,0.9668200718645726,9.152540827883914,1770785400,1770786900,25.0,1,GENTLE_LINEAR_DOWN
2026_02_11,OOS,0,GENTLE_LINEAR_DOWN,NONE,0.966503721528067,11.530128879301335,1770786900,1770801605,245.1,2,GENTLE_LINEAR_DOWN
2026_02_11,OOS,1,FLATLINE,NONE,0.0,8.023148360762764,1770801605,1770801900,4.9,2,FLATLINE
2026_02_11,OOS,2,STEEP_CONCAVE_DOWN,BACK_SKEWED,0.9475742703755354,14.897479557901908,1770801905,1770803400,24.9,2,STEEP_CONCAVE_DOWN
2026_02_11,OOS,3,GENTLE_CONVEX_DOWN,SYMMETRIC,0.8957321602667466,20.863565253983065,1770803400,1770808500,85.0,2,GENTLE_CONVEX_DOWN
2026_02_11,OOS,4,STEEP_CONCAVE_UP,SYMMETRIC,0.9769697875134978,17.96100218549068,1770808500,1770813900,90.0,2,STEEP_CONCAVE_UP
2026_02_11,OOS,0,STEEP_LINEAR_UP,NONE,0.8654935282459898,31.35732395788341,1770813900,1770822600,145.0,3,STEEP_LINEAR_UP
2026_02_11,OOS,1,STEEP_LINEAR_DOWN,NONE,0.9901881228847136,94.14781212159016,1770822600,1770824700,35.0,3,STEEP_LINEAR_DOWN
2026_02_11,OOS,0,NOISE,NONE,0.8004921076717226,41.84499263195233,1770824700,1770830400,95.0,4,NOISE
2026_02_11,OOS,1,STEEP_LINEAR_UP,NONE,0.946928220644496,34.71250723730087,1770830400,1770831600,20.0,4,STEEP_LINEAR_UP
2026_02_11,OOS,2,NOISE,NONE,0.7540881249464123,34.63360498276796,1770831600,1770834600,50.0,4,NOISE
2026_02_11,OOS,0,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.8928690637777132,20.70692765110352,1770834600,1770841800,120.0,5,GENTLE_CONCAVE_UP
2026_02_11,OOS,1,GENTLE_LINEAR_DOWN,NONE,0.973844734071604,11.22701296951258,1770841800,1770851700,165.0,5,GENTLE_LINEAR_DOWN
2026_02_11,OOS,0,STEEP_LINEAR_DOWN,NONE,0.990348260439838,15.60758731002905,1770851700,1770854395,44.9,6,STEEP_LINEAR_DOWN
2026_02_12,OOS,0,NOISE,NONE,-2.0,9.006949460560863,1770854400,1770858020,60.3,0,NOISE
2026_02_12,OOS,0,NOISE,NONE,0.7913172635676895,13.108721415570676,1770859815,1770864950,85.6,1,NOISE
2026_02_12,OOS,1,GENTLE_LINEAR_UP,NONE,0.9779983722412392,8.265614314646424,1770864950,1770867000,34.2,1,GENTLE_LINEAR_UP
2026_02_12,OOS,2,GENTLE_CONCAVE_UP,SYMMETRIC,0.9799521333552424,7.226099462918567,1770867000,1770877800,180.0,1,GENTLE_CONCAVE_UP
2026_02_12,OOS,3,NOISE,NONE,0.820116350327671,10.235871997118744,1770877800,1770886210,140.2,1,NOISE
2026_02_12,OOS,4,GENTLE_CONVEX_UP,BACK_SKEWED,0.951474723227739,10.769217422086786,1770886210,1770888925,45.2,1,GENTLE_CONVEX_UP
2026_02_12,OOS,5,FLATLINE,NONE,0.4692628256433272,7.253167682978995,1770888925,1770892500,59.6,1,FLATLINE
2026_02_12,OOS,6,GENTLE_LINEAR_DOWN,NONE,0.9577500242594266,8.272583059904107,1770892535,1770894080,25.8,1,GENTLE_LINEAR_DOWN
2026_02_12,OOS,0,GENTLE_LINEAR_UP,NONE,0.958719285227816,5.202861979066172,1770894080,1770895800,28.7,2,GENTLE_LINEAR_UP
2026_02_12,OOS,0,NOISE,NONE,0.4141846296889479,13.431936594196412,1770895800,1770907800,200.0,3,NOISE
2026_02_12,OOS,1,STEEP_CONCAVE_DOWN,BACK_SKEWED,0.8752573172616657,43.99965859047696,1770907800,1770908400,10.0,3,STEEP_CONCAVE_DOWN
2026_02_12,OOS,0,STEEP_CONVEX_DOWN,SYMMETRIC,0.9527732960089234,48.191317080859534,1770908400,1770919200,180.0,4,STEEP_CONVEX_DOWN
2026_02_12,OOS,1,FLATLINE,NONE,0.0,30.10195731302683,1770919200,1770919800,10.0,4,FLATLINE
2026_02_12,OOS,2,NOISE,NONE,0.5366692034859047,27.747771134501217,1770919800,1770923100,55.0,4,NOISE
2026_02_12,OOS,3,GENTLE_LINEAR_UP,NONE,0.9395957447306572,21.053732218657963,1770923100,1770926400,55.0,4,GENTLE_LINEAR_UP
2026_02_12,OOS,0,STEEP_CONCAVE_DOWN,BACK_SKEWED,0.9669963006235368,30.27311964005,1770926400,1770929100,45.0,5,STEEP_CONCAVE_DOWN
2026_02_12,OOS,0,NOISE,NONE,0.3871351767213983,16.738703580014082,1770929100,1770940200,185.0,6,NOISE
2026_02_12,OOS,1,GENTLE_LINEAR_DOWN,NONE,0.8677218312746248,27.749283943091395,1770940200,1770940795,9.9,6,GENTLE_LINEAR_DOWN
2026_02_13,OOS,0,NOISE,NONE,-2.0,26.76970719154755,1770940800,1770944405,60.1,0,NOISE
2026_02_13,OOS,0,STEEP_CONCAVE_UP,FRONT_SKEWED,0.9421100710619366,21.992352923280517,1770946200,1770948000,30.0,1,STEEP_CONCAVE_UP
2026_02_13,OOS,0,NOISE,NONE,0.7283234959382436,10.06866824439276,1770948000,1770953100,85.0,2,NOISE
2026_02_13,OOS,1,GENTLE_LINEAR_DOWN,NONE,0.9617685320804744,13.547258816857529,1770953100,1770954301,20.0,2,GENTLE_LINEAR_DOWN
2026_02_13,OOS,0,STEEP_LINEAR_DOWN,NONE,0.9800660482388088,14.55875679441786,1770954301,1770956100,30.0,3,STEEP_LINEAR_DOWN
2026_02_13,OOS,0,FLATLINE,NONE,0.0,14.767102079006996,1770956125,1770957900,29.6,4,FLATLINE
2026_02_13,OOS,0,GENTLE_CONVEX_DOWN,BACK_SKEWED,0.9213362085882156,17.35712785979616,1770957900,1770967500,160.0,5,GENTLE_CONVEX_DOWN
2026_02_13,OOS,1,NOISE,NONE,0.7059692728112261,18.410916146971356,1770967500,1770972300,80.0,5,NOISE
2026_02_13,OOS,0,GENTLE_CONCAVE_UP,SYMMETRIC,0.9350519611977708,17.928683548384296,1770972300,1770979200,115.0,6,GENTLE_CONCAVE_UP
2026_02_13,OOS,1,STEEP_LINEAR_DOWN,NONE,0.9597640787359822,24.556169363070456,1770979200,1770982200,50.0,6,STEEP_LINEAR_DOWN
2026_02_13,OOS,0,NOISE,NONE,0.5461209139857808,18.3957479252954,1770982200,1770988800,110.0,7,NOISE
2026_02_13,OOS,1,STEEP_CONVEX_UP,SYMMETRIC,0.8875033653271645,38.54913407623876,1770988800,1770990300,25.0,7,STEEP_CONVEX_UP
2026_02_13,OOS,2,STEEP_LINEAR_UP,NONE,0.9784470249833168,51.09820128672301,1770990300,1770992100,30.0,7,STEEP_LINEAR_UP
