actual_pnl,actual_held,direction,same_early_best,same_early_bar,same_at_exit,same_ext_best,same_ext_bar,same_best,same_best_bar,counter_early_best,counter_early_bar,counter_at_exit,counter_ext_best,counter_ext_bar,counter_best,counter_best_bar,best_action,best_pnl,regret,early_entry_gain,best_early_bars_before,best_early_same_peak,best_early_counter_peak,trade_id,day,entry_tier
298.0,216,long,376.0,15,220.0,244.5,228,376.0,15,0.0,0,-220.0,756.5,352,756.5,352,counter_extended,756.5,458.5,1269.5,32,0.0,1567.5,7,2025_02_27,EXHAUSTION_BAR
208.0,420,short,1085.0,332,960.5,960.5,420,1085.0,332,0.0,0,-960.5,38.5,52,38.5,52,same_early,1085.0,877.0,1359.5,52,1567.5,0.0,8,2025_02_27,EXHAUSTION_BAR
47.5,792,short,904.5,294,47.5,47.5,792,904.5,294,26.5,1,0.0,219.0,14,219.0,14,same_early,904.5,857.0,1520.0,90,1567.5,0.0,9,2025_02_27,EXHAUSTION_BAR
12.5,36,long,134.5,20,91.5,94.0,37,134.5,20,15.5,1,-91.5,917.5,175,917.5,175,counter_extended,917.5,905.0,1111.0,105,0.0,1123.5,10,2025_02_27,EXHAUSTION_BAR
-281.0,924,long,69.5,2,-281.0,-281.0,924,69.5,2,0.0,0,0.0,472.0,87,472.0,87,counter_extended,472.0,753.0,1052.0,68,0.0,1052.0,11,2025_02_27,EXHAUSTION_BAR
-33.5,180,long,102.0,104,-33.5,-33.5,180,102.0,104,33.0,2,0.0,72.0,5,72.0,5,same_early,102.0,135.5,1001.0,119,0.0,1001.0,12,2025_02_27,EXHAUSTION_BAR
15.0,35,long,49.5,26,10.5,63.0,55,63.0,55,0.0,0,-10.5,35.0,10,35.0,10,same_extended,63.0,48.0,519.5,117,0.0,534.5,13,2025_02_27,REGIME_FLIP
1.5,12,short,50.0,7,39.5,39.5,12,50.0,7,0.0,0,-39.5,48.0,52,48.0,52,same_early,50.0,48.5,533.0,120,534.5,0.0,14,2025_02_27,REGIME_FLIP
-28.5,34,long,36.0,22,7.0,49.5,51,49.5,51,28.5,3,-7.0,48.5,6,48.5,6,same_extended,49.5,78.0,520.0,112,0.0,520.0,15,2025_02_27,REGIME_FLIP
-33.0,33,long,86.5,29,59.5,101.5,66,101.5,66,33.0,3,-59.5,333.5,384,333.5,384,counter_extended,333.5,366.5,343.5,1,91.5,343.5,0,2025_02_28,REGIME_FLIP
15.5,63,short,34.0,34,4.5,399.5,282,399.5,282,3.0,1,-4.5,210.5,369,210.5,369,same_extended,399.5,384.0,419.5,36,435.0,175.0,1,2025_02_28,REGIME_FLIP
-9.5,79,long,10.0,1,-129.0,198.0,314,198.0,314,0.0,0,129.0,412.0,227,412.0,227,counter_extended,412.0,421.5,435.0,91,175.0,435.0,2,2025_02_28,ABSORPTION
47.5,191,long,340.5,122,178.5,676.0,419,676.0,419,0.0,0,-178.5,269.5,35,269.5,35,same_extended,676.0,628.5,700.5,32,748.0,197.5,3,2025_02_28,REGIME_FLIP
249.0,1536,long,776.5,362,249.0,249.0,1536,776.5,362,9.5,1,0.0,119.5,205,119.5,205,same_early,776.5,527.5,696.5,22,945.5,0.0,4,2025_02_28,EXHAUSTION_BAR
14.0,36,long,17.5,1,-255.0,522.5,202,522.5,202,0.0,0,255.0,373.5,45,373.5,45,same_extended,522.5,508.5,588.0,66,602.0,294.0,5,2025_02_28,EXHAUSTION_BAR
-25.5,216,long,748.0,188,667.5,699.5,246,748.0,188,0.0,0,-667.5,148.0,31,148.0,31,same_early,748.0,773.5,733.0,1,733.0,163.0,6,2025_02_28,EXHAUSTION_BAR
-147.0,60,short,0.0,0,-140.5,-140.5,60,0.0,0,121.5,3,140.5,812.5,152,812.5,152,counter_extended,812.5,959.5,896.0,5,0.0,896.0,7,2025_02_28,EXHAUSTION_BAR
-96.5,408,long,633.5,130,-96.5,-96.5,408,633.5,130,0.0,0,0.0,159.0,11,159.0,11,same_early,633.5,730.0,896.0,27,896.0,0.0,8,2025_02_28,EXHAUSTION_BAR
-30.5,312,short,46.0,35,-30.5,-30.5,312,46.0,35,40.0,3,0.0,451.5,58,451.5,58,counter_extended,451.5,482.0,896.0,99,0.0,896.0,9,2025_02_28,EXHAUSTION_BAR
433.5,444,long,497.5,23,433.5,433.5,444,497.5,23,0.0,0,0.0,0.0,0,0.0,0,same_early,497.5,64.0,359.0,96,792.5,0.0,10,2025_02_28,EXHAUSTION_BAR
11.0,12,long,16.5,11,16.0,165.0,134,165.0,134,0.0,0,-16.0,77.5,227,77.5,227,same_extended,165.0,154.0,257.0,75,268.0,0.0,0,2025_03_03,ABSORPTION
-1.0,18,short,3.0,4,-33.0,85.5,223,85.5,223,5.5,1,33.0,157.0,130,157.0,130,counter_extended,157.0,158.0,268.0,79,0.0,268.0,1,2025_03_03,REGIME_FLIP
-20.0,21,short,2.5,1,-37.5,89.5,213,89.5,213,20.0,3,37.5,155.0,376,155.0,376,counter_extended,155.0,175.0,268.0,89,0.0,268.0,2,2025_03_03,REGIME_FLIP
-20.0,67,long,92.0,47,18.5,246.5,377,246.5,377,9.0,3,-18.5,150.5,140,150.5,140,same_extended,246.5,266.5,294.0,58,294.0,98.5,3,2025_03_03,REGIME_FLIP
-20.5,48,short,84.5,46,96.5,160.5,106,160.5,106,4.0,3,-96.5,236.5,343,236.5,343,counter_extended,236.5,257.0,274.5,18,122.5,274.5,4,2025_03_03,ABSORPTION
14.5,57,long,61.0,16,43.5,220.5,159,220.5,159,0.0,0,-43.5,344.0,325,344.0,325,counter_extended,344.0,329.5,382.5,78,397.0,167.5,5,2025_03_03,REGIME_FLIP
28.5,32,long,46.5,11,5.0,206.0,154,206.0,154,0.0,0,-5.0,358.5,320,358.5,320,counter_extended,358.5,330.0,368.5,83,397.0,145.0,6,2025_03_03,REGIME_FLIP
-5.0,56,short,0.0,0,-60.0,358.5,279,358.5,279,19.5,3,60.0,206.0,113,206.0,113,same_extended,358.5,363.5,405.0,30,405.0,159.5,7,2025_03_03,REGIME_FLIP
16.5,139,short,24.0,16,-41.5,717.0,435,717.0,435,6.0,2,41.5,148.5,60,148.5,60,same_extended,717.0,700.5,700.5,9,717.0,148.5,8,2025_03_03,ABSORPTION
10.0,8,short,10.0,1,-26.5,425.5,198,425.5,198,9.5,3,26.5,139.0,32,139.0,32,same_extended,425.5,415.5,416.5,2,426.5,138.0,9,2025_03_03,ABSORPTION
24.5,24,long,85.5,13,70.5,85.5,40,85.5,13,0.0,0,-70.5,1220.5,380,1220.5,380,counter_extended,1220.5,1196.0,1211.5,2,70.0,1236.0,10,2025_03_03,EXHAUSTION_BAR
303.5,384,short,1282.5,358,954.5,967.0,388,1282.5,358,57.0,2,-954.5,57.0,2,57.0,2,same_early,1282.5,979.0,1222.5,40,1526.0,0.0,11,2025_03_03,EXHAUSTION_BAR
-12.5,648,short,1154.0,320,-12.5,-12.5,648,1154.0,320,0.0,0,0.0,142.5,21,142.5,21,same_early,1154.0,1166.5,1526.0,78,1526.0,0.0,12,2025_03_03,EXHAUSTION_BAR
0.0,12,long,81.5,11,98.5,211.0,65,211.0,65,25.0,3,-98.5,1038.5,246,1038.5,246,counter_extended,1038.5,1038.5,1410.5,120,0.0,1410.5,13,2025_03_03,EXHAUSTION_BAR
42.5,24,short,42.5,1,-112.0,1061.5,241,1061.5,241,0.0,0,112.0,188.0,60,188.0,60,same_extended,1061.5,1019.0,1297.0,115,1339.5,0.0,14,2025_03_03,EXHAUSTION_BAR
-179.0,408,short,1051.0,237,-179.0,-179.0,408,1051.0,237,86.0,3,0.0,198.5,56,198.5,56,same_early,1051.0,1230.0,1339.5,119,1339.5,0.0,15,2025_03_03,EXHAUSTION_BAR
5.0,12,short,39.0,4,47.5,1236.0,201,1236.0,201,0.0,0,-47.5,13.5,20,13.5,20,same_extended,1236.0,1231.0,1291.5,98,1296.5,0.0,16,2025_03_03,REGIME_FLIP
0.0,48,long,29.5,14,-401.5,-263.5,133,29.5,14,11.5,2,401.5,1220.0,195,1220.0,195,counter_extended,1220.0,1220.0,1296.5,104,0.0,1296.5,17,2025_03_03,REGIME_FLIP
-46.0,48,long,29.5,10,-401.0,-263.5,129,29.5,10,32.0,3,401.0,1220.0,191,1220.0,191,counter_extended,1220.0,1266.0,1296.5,108,0.0,1296.5,18,2025_03_03,REGIME_FLIP
-649.5,2052,long,64.0,95,-649.5,-649.5,2052,64.0,95,66.5,3,0.0,892.5,157,892.5,157,counter_extended,892.5,1542.0,1290.0,102,0.0,1290.0,19,2025_03_03,EXHAUSTION_BAR
-98.0,240,short,0.0,0,-98.0,-98.0,240,0.0,0,50.0,3,0.0,164.0,92,164.0,92,counter_extended,164.0,262.0,956.5,78,956.5,0.0,20,2025_03_03,EXHAUSTION_BAR
38.5,200,long,149.5,177,82.0,190.0,317,190.0,317,9.0,3,-82.0,65.5,508,65.5,508,same_extended,190.0,151.5,162.0,34,55.0,200.5,0,2025_03_04,EXHAUSTION_BAR
6.5,114,short,39.0,4,-66.5,45.5,366,45.5,366,0.0,0,66.5,159.0,290,159.0,290,counter_extended,159.0,152.5,199.5,2,0.0,206.0,1,2025_03_04,EXHAUSTION_BAR
-104.0,389,short,444.0,329,302.0,789.5,441,789.5,441,13.5,1,-302.0,468.5,744,468.5,744,same_extended,789.5,893.5,960.5,69,960.5,0.5,2,2025_03_04,EXHAUSTION_BAR
205.5,636,short,589.0,180,-353.5,-353.0,637,589.0,180,0.0,0,353.5,669.0,483,669.0,483,counter_extended,669.0,463.5,588.5,119,794.0,464.0,3,2025_03_04,EXHAUSTION_BAR
-313.0,1032,long,793.5,356,-313.0,-313.0,1032,793.5,356,63.0,3,0.0,464.5,53,464.5,53,same_early,793.5,1106.5,912.5,59,912.5,345.5,4,2025_03_04,EXHAUSTION_BAR
-258.0,696,short,158.5,9,-258.0,-258.0,696,158.5,9,41.0,1,0.0,1063.5,265,1063.5,265,counter_extended,1063.5,1321.5,1258.0,38,0.0,1258.0,5,2025_03_04,EXHAUSTION_BAR
-130.5,312,short,70.0,2,-471.5,-470.5,313,70.0,2,0.0,0,471.5,812.0,193,812.0,193,counter_extended,812.0,942.5,1258.0,110,0.0,1258.0,6,2025_03_04,EXHAUSTION_BAR
-85.5,372,short,64.5,4,-85.5,-85.5,372,64.5,4,0.0,0,0.0,744.5,150,744.5,150,counter_extended,744.5,830.0,1222.0,106,0.0,1222.0,7,2025_03_04,EXHAUSTION_BAR
-362.0,516,short,132.0,147,-362.0,-362.0,516,132.0,147,0.0,0,0.0,659.0,119,659.0,119,counter_extended,659.0,1021.0,1187.0,117,0.0,1187.0,8,2025_03_04,EXHAUSTION_BAR
-34.0,288,short,508.0,91,-34.0,-34.0,288,508.0,91,57.0,2,0.0,283.0,63,283.0,63,same_early,508.0,542.0,812.5,89,0.0,812.5,9,2025_03_04,EXHAUSTION_BAR
457.5,660,short,754.5,30,457.5,457.5,660,754.5,30,36.5,2,0.0,36.5,2,36.5,2,same_early,754.5,297.0,290.5,1,748.0,43.0,10,2025_03_04,EXHAUSTION_BAR
73.0,403,short,163.5,16,73.0,73.0,403,163.5,16,6.5,1,0.0,27.5,71,27.5,71,same_early,163.5,90.5,718.0,60,791.0,0.0,11,2025_03_04,EXHAUSTION_BAR
-9.0,8,short,0.0,0,-24.0,68.0,28,68.0,28,12.0,2,24.0,175.5,287,175.5,287,counter_extended,175.5,184.5,249.5,119,0.0,249.5,0,2025_03_05,REGIME_FLIP
-29.5,22,short,0.0,0,-100.5,501.0,349,501.0,349,30.0,3,100.5,170.0,41,170.0,41,same_extended,501.0,530.5,582.0,32,582.0,89.0,1,2025_03_05,REGIME_FLIP
9.0,48,short,170.0,23,114.5,643.0,319,643.0,319,1.0,1,-114.5,61.5,395,61.5,395,same_extended,643.0,634.0,778.0,83,787.0,0.0,2,2025_03_05,REGIME_FLIP
-18.0,115,short,256.0,110,182.0,635.5,312,635.5,312,9.5,2,-182.0,328.5,457,328.5,457,same_extended,635.5,653.5,810.0,110,810.0,0.0,3,2025_03_05,REGIME_FLIP
-90.0,372,long,426.5,369,328.0,460.5,422,460.5,422,23.5,1,-328.0,537.5,224,537.5,224,counter_extended,537.5,627.5,659.0,77,339.0,659.0,4,2025_03_05,EXHAUSTION_BAR
-10.0,24,short,106.0,14,-3.5,430.0,180,430.0,180,10.5,1,3.5,568.0,378,568.0,378,counter_extended,568.0,578.0,634.5,120,634.5,70.0,5,2025_03_05,EXHAUSTION_BAR
153.5,396,short,459.0,155,-367.5,-273.5,411,459.0,155,0.0,0,367.5,539.0,353,539.0,353,counter_extended,539.0,385.5,520.5,11,324.0,674.0,6,2025_03_05,EXHAUSTION_BAR
-38.5,900,long,692.5,320,-38.5,-38.5,900,692.5,320,54.5,1,0.0,305.5,122,305.5,122,same_early,692.5,731.0,787.5,10,787.5,210.5,7,2025_03_05,EXHAUSTION_BAR
879.0,2040,long,913.5,222,879.0,879.0,2040,913.5,222,0.0,0,0.0,84.5,24,84.5,24,same_early,913.5,34.5,23.5,15,902.5,95.5,8,2025_03_05,EXHAUSTION_BAR
-90.5,1212,long,146.0,40,-90.5,-90.5,1212,146.0,40,21.0,1,0.0,119.5,98,119.5,98,same_early,146.0,236.5,534.5,56,534.5,0.0,9,2025_03_05,EXHAUSTION_BAR
-13.0,12,long,1.0,1,-37.0,45.5,274,45.5,274,13.0,2,37.0,74.0,21,74.0,21,counter_extended,74.0,87.0,99.5,28,20.0,99.5,0,2025_03_06,REGIME_FLIP
-1.0,115,short,59.0,114,52.5,537.0,409,537.0,409,1.0,1,-52.5,37.5,64,37.5,64,same_extended,537.0,538.0,536.0,12,536.0,38.5,1,2025_03_06,ABSORPTION
-4.5,29,long,1.0,1,-48.0,25.0,89,25.0,89,4.5,3,48.0,540.0,322,540.0,322,counter_extended,540.0,544.5,574.5,23,0.0,574.5,2,2025_03_06,ABSORPTION
8.0,30,short,13.5,23,-3.0,560.5,368,560.5,368,0.0,0,3.0,8.5,38,8.5,38,same_extended,560.5,552.5,566.5,74,574.5,0.0,3,2025_03_06,ABSORPTION
-3.0,29,long,19.0,19,-25.0,0.5,32,19.0,19,0.0,0,25.0,605.5,388,605.5,388,counter_extended,605.5,608.5,615.0,5,6.0,615.0,4,2025_03_06,ABSORPTION
0.0,69,long,16.0,5,-294.0,-202.0,74,16.0,5,0.0,0,294.0,660.5,376,660.5,376,counter_extended,660.5,660.5,673.0,2,3.5,673.0,5,2025_03_06,ABSORPTION
42.0,299,long,92.0,5,-303.5,41.5,447,92.0,5,0.0,0,303.5,862.5,630,862.5,630,counter_extended,862.5,820.5,1041.0,64,0.0,1083.0,6,2025_03_06,EXHAUSTION_BAR
-40.0,24,long,70.5,8,-7.0,34.0,383,70.5,8,40.0,2,7.0,401.0,346,401.0,346,counter_extended,401.0,441.0,676.5,109,0.0,676.5,7,2025_03_06,REGIME_FLIP
-28.0,12,long,11.5,7,-18.5,254.0,281,254.0,281,42.5,3,18.5,420.0,367,420.0,367,counter_extended,420.0,448.0,471.5,113,0.0,471.5,8,2025_03_06,REGIME_FLIP
1.5,11,long,52.0,10,45.0,232.5,246,232.5,246,0.0,0,-45.0,518.0,353,518.0,353,counter_extended,518.0,516.5,535.0,4,214.0,536.5,9,2025_03_06,REGIME_FLIP
295.5,1032,long,418.0,60,295.5,295.5,1032,418.0,60,80.0,3,0.0,571.5,297,571.5,297,counter_extended,571.5,276.0,459.0,105,235.0,754.5,10,2025_03_06,EXHAUSTION_BAR
-215.5,396,long,3.0,3,-555.0,-545.5,405,3.0,3,30.0,1,555.0,895.0,203,895.0,203,counter_extended,895.0,1110.5,989.5,34,0.0,989.5,11,2025_03_06,EXHAUSTION_BAR
-344.0,1236,long,0.0,0,-344.0,-344.0,1236,0.0,0,86.0,3,0.0,616.5,168,616.5,168,counter_extended,616.5,960.5,989.5,69,0.0,989.5,12,2025_03_06,EXHAUSTION_BAR
2.0,1200,long,193.0,207,2.0,2.0,1200,193.0,207,69.0,3,0.0,230.0,62,230.0,62,counter_extended,230.0,228.0,772.5,120,0.0,774.5,13,2025_03_06,EXHAUSTION_BAR
20.0,132,short,127.5,24,-147.5,-112.5,156,127.5,24,18.5,1,147.5,216.5,104,216.5,104,counter_extended,216.5,196.5,403.0,41,0.0,423.0,14,2025_03_06,EXHAUSTION_BAR
50.5,36,short,50.5,3,-140.0,-95.5,45,50.5,3,0.0,0,140.0,215.5,67,215.5,67,counter_extended,215.5,165.0,372.5,78,0.0,423.0,15,2025_03_06,EXHAUSTION_BAR
-28.5,60,short,47.0,24,-50.0,31.0,98,47.0,24,48.0,2,50.0,73.0,46,73.0,46,counter_extended,73.0,101.5,423.0,99,0.0,423.0,16,2025_03_06,EXHAUSTION_BAR
7.0,88,long,31.5,15,19.0,98.0,323,98.0,323,5.0,3,-19.0,117.5,180,117.5,180,counter_extended,117.5,110.5,192.5,95,16.0,199.5,0,2025_03_07,REGIME_FLIP
2.5,15,long,30.5,12,5.0,108.0,246,108.0,246,10.0,1,-5.0,107.5,103,107.5,103,same_extended,108.0,105.5,152.0,119,61.0,154.5,1,2025_03_07,ABSORPTION
-33.5,81,long,0.0,0,-8.5,110.0,206,110.0,206,17.5,2,8.5,141.0,416,141.0,416,counter_extended,141.0,174.5,174.5,15,76.5,174.5,2,2025_03_07,ABSORPTION
-296.5,396,long,151.0,346,56.5,125.5,437,151.0,346,130.0,3,-56.5,842.0,194,842.0,194,counter_extended,842.0,1138.5,953.0,7,40.0,953.0,3,2025_03_07,EXHAUSTION_BAR
166.5,1308,short,594.0,157,166.5,166.5,1308,594.0,157,3.5,3,0.0,399.0,309,399.0,309,same_early,594.0,427.5,786.5,44,953.0,40.0,4,2025_03_07,EXHAUSTION_BAR
384.0,1716,long,643.0,188,384.0,384.0,1716,643.0,188,46.5,3,0.0,350.0,36,350.0,36,same_early,643.0,259.0,535.0,83,74.0,919.0,5,2025_03_07,EXHAUSTION_BAR
-41.0,456,short,98.5,86,-41.0,-41.0,456,98.5,86,37.5,3,0.0,200.5,10,200.5,10,counter_extended,200.5,241.5,972.5,116,0.0,972.5,6,2025_03_07,EXHAUSTION_BAR
-31.0,120,long,69.0,41,-31.0,-31.0,120,69.0,41,95.0,1,0.0,204.5,26,204.5,26,counter_extended,204.5,235.5,445.0,109,445.0,0.0,7,2025_03_07,EXHAUSTION_BAR
24.5,564,long,121.0,23,24.5,24.5,564,121.0,23,0.0,0,0.0,152.5,8,152.5,8,counter_extended,152.5,128.0,374.0,119,398.5,0.0,8,2025_03_07,EXHAUSTION_BAR
18.5,340,long,55.0,36,18.5,18.5,340,55.0,36,31.5,2,0.0,192.5,55,192.5,55,counter_extended,192.5,174.0,298.5,8,0.0,317.0,0,2025_03_09,EXHAUSTION_BAR
7.0,36,short,228.0,25,80.0,98.5,70,228.0,25,9.0,2,-80.0,19.5,6,19.5,6,same_early,228.0,221.0,310.0,38,317.0,0.0,1,2025_03_09,REGIME_FLIP
-19.0,21,long,2.5,1,-133.5,-14.0,34,2.5,1,20.5,3,133.5,226.0,17,226.0,17,counter_extended,226.0,245.0,317.0,46,0.0,317.0,2,2025_03_09,REGIME_FLIP
-26.5,96,short,44.5,25,-143.0,-86.0,351,44.5,25,0.0,0,143.0,232.5,160,232.5,160,counter_extended,232.5,259.0,0.0,0,0.0,0.0,0,2025_03_10,EXHAUSTION_BAR
-25.0,80,short,241.5,79,256.0,1162.5,413,1162.5,413,14.0,3,-256.0,60.5,10,60.5,10,same_extended,1162.5,1187.5,1174.0,13,1174.0,49.0,1,2025_03_10,EXHAUSTION_BAR
74.5,156,short,603.0,77,498.0,1122.5,329,1122.5,329,64.5,3,-498.0,83.0,5,83.0,5,same_extended,1122.5,1048.0,1329.5,114,1404.0,0.0,2,2025_03_10,EXHAUSTION_BAR
-180.5,324,long,94.0,4,-785.0,-467.0,340,94.0,4,0.0,0,785.0,1053.0,521,1053.0,521,counter_extended,1053.0,1233.5,1432.0,116,0.0,1432.0,3,2025_03_10,EXHAUSTION_BAR
-122.0,120,long,177.0,52,-87.0,-45.0,130,177.0,52,0.0,0,87.0,721.5,469,721.5,469,counter_extended,721.5,843.5,1277.5,96,0.0,1277.5,4,2025_03_10,EXHAUSTION_BAR
157.0,360,long,299.0,42,-135.5,-120.0,362,299.0,42,0.0,0,135.5,599.5,459,599.5,459,counter_extended,599.5,442.5,1200.5,106,0.0,1357.5,5,2025_03_10,EXHAUSTION_BAR
131.5,564,short,795.0,425,131.5,131.5,564,795.0,425,72.5,3,0.0,103.5,8,103.5,8,same_early,795.0,663.5,1165.5,119,1297.0,0.0,6,2025_03_10,EXHAUSTION_BAR
15.5,264,short,570.0,163,172.5,650.0,370,650.0,370,12.0,3,-172.5,138.0,9,138.0,9,same_extended,650.0,634.5,928.5,120,944.0,0.0,7,2025_03_10,EXHAUSTION_BAR
-204.5,780,long,44.0,3,-204.5,-204.5,780,44.0,3,0.0,0,0.0,632.5,342,632.5,342,counter_extended,632.5,837.0,898.5,75,0.0,898.5,8,2025_03_10,EXHAUSTION_BAR
39.0,1500,long,187.0,94,39.0,39.0,1500,187.0,94,12.5,3,0.0,399.0,275,399.0,275,counter_extended,399.0,360.0,749.0,86,0.0,788.0,9,2025_03_10,EXHAUSTION_BAR
22.5,192,long,50.0,45,22.5,22.5,192,50.0,45,7.5,1,0.0,438.0,150,438.0,150,counter_extended,438.0,415.5,563.5,31,0.0,586.0,10,2025_03_10,EXHAUSTION_BAR
10.5,36,long,27.5,29,12.5,19.0,37,27.5,29,0.0,0,-12.5,460.5,134,460.5,134,counter_extended,460.5,450.0,575.5,47,0.0,586.0,11,2025_03_10,REGIME_FLIP
9.0,24,short,30.5,14,3.5,481.0,130,481.0,130,5.0,3,-3.5,7.0,25,7.0,25,same_extended,481.0,472.0,577.0,51,586.0,0.0,12,2025_03_10,REGIME_FLIP
-10.0,23,short,21.5,12,-16.0,472.0,128,472.0,128,14.0,1,16.0,16.0,23,16.0,23,same_extended,472.0,482.0,586.0,53,586.0,0.0,13,2025_03_10,REGIME_FLIP
2.5,12,short,31.5,10,27.0,482.0,126,482.0,126,0.0,0,-27.0,6.0,21,6.0,21,same_extended,482.0,479.5,583.5,55,586.0,0.0,14,2025_03_10,REGIME_FLIP
-14.0,72,long,8.5,20,-96.5,-93.0,76,8.5,20,15.5,3,96.5,479.5,125,479.5,125,counter_extended,479.5,493.5,586.0,56,0.0,586.0,15,2025_03_10,REGIME_FLIP
-161.5,251,long,4.0,11,-161.5,-161.5,251,4.0,11,74.5,3,0.0,172.5,19,172.5,19,counter_extended,172.5,334.0,488.0,86,0.0,488.0,16,2025_03_10,EXHAUSTION_BAR
-75.5,144,short,0.0,0,-75.5,-75.5,144,0.0,0,23.5,3,0.0,91.0,10,91.0,10,counter_extended,91.0,166.5,488.0,109,488.0,0.0,17,2025_03_10,EXHAUSTION_BAR
89.0,203,long,652.0,201,633.0,810.5,477,810.5,477,17.0,1,-633.0,17.0,1,17.0,1,same_extended,810.5,721.5,725.0,15,814.0,13.5,0,2025_03_11,EXHAUSTION_BAR
15.5,12,long,26.5,5,-8.5,523.0,282,523.0,282,5.0,2,8.5,70.5,17,70.5,17,same_extended,523.0,507.5,698.5,29,714.0,0.0,1,2025_03_11,REGIME_FLIP
5.0,12,long,5.0,1,-44.5,501.5,278,501.5,278,41.0,3,44.5,92.0,13,92.0,13,same_extended,501.5,496.5,709.0,33,714.0,0.0,2,2025_03_11,REGIME_FLIP
-46.0,24,long,98.5,23,146.0,496.5,277,496.5,277,46.0,2,-146.0,97.0,12,97.0,12,same_extended,496.5,542.5,714.0,34,714.0,0.0,3,2025_03_11,REGIME_FLIP
-151.5,108,short,1.5,1,-336.0,-279.0,123,1.5,1,57.5,3,336.0,595.5,423,595.5,423,counter_extended,595.5,747.0,815.5,53,0.0,815.5,4,2025_03_11,EXHAUSTION_BAR
41.5,403,short,82.5,32,-357.5,245.5,744,245.5,744,22.5,3,357.5,387.0,692,387.0,692,counter_extended,387.0,345.5,815.0,68,0.0,856.5,5,2025_03_11,EXHAUSTION_BAR
14.5,235,short,86.0,59,-12.0,86.0,275,86.0,59,56.5,1,12.0,238.5,533,238.5,533,counter_extended,238.5,224.0,813.0,117,0.0,827.5,6,2025_03_11,EXHAUSTION_BAR
2.5,10,short,69.0,7,34.0,542.5,285,542.5,285,6.0,2,-34.0,90.0,233,90.0,233,same_extended,542.5,540.0,601.0,51,603.5,29.0,7,2025_03_11,REGIME_FLIP
4.0,10,short,75.0,5,43.0,548.5,283,548.5,283,0.0,0,-43.0,84.0,231,84.0,231,same_extended,548.5,544.5,599.5,53,603.5,29.0,8,2025_03_11,REGIME_FLIP
31.5,36,short,99.5,34,67.5,495.5,271,495.5,271,0.0,0,-67.5,423.5,355,423.5,355,same_extended,495.5,464.0,705.0,59,736.5,21.0,9,2025_03_11,REGIME_FLIP
365.0,1872,short,723.5,221,365.0,365.0,1872,723.5,221,34.0,1,0.0,195.5,305,195.5,305,same_early,723.5,358.5,371.5,109,736.5,182.5,10,2025_03_11,EXHAUSTION_BAR
95.5,2736,long,560.5,149,95.5,95.5,2736,560.5,149,0.0,0,0.0,358.5,65,358.5,65,same_early,560.5,465.0,698.5,103,794.0,125.0,11,2025_03_11,EXHAUSTION_BAR
-32.0,89,long,0.0,0,-40.0,172.5,444,172.5,444,5.0,1,40.0,164.5,278,164.5,278,same_extended,172.5,204.5,217.5,59,217.5,106.0,0,2025_03_12,ABSORPTION
4.5,42,short,59.5,38,33.5,148.0,266,148.0,266,0.0,0,-33.5,175.5,373,175.5,373,counter_extended,175.5,171.0,187.5,27,192.0,131.5,1,2025_03_12,ABSORPTION
8.0,74,long,49.0,22,13.5,279.5,433,279.5,433,14.0,2,-13.5,106.5,186,106.5,186,same_extended,279.5,271.5,262.0,5,270.0,103.0,2,2025_03_12,ABSORPTION
-3.5,48,short,36.5,44,27.0,146.5,170,146.5,170,4.0,1,-27.0,216.5,407,216.5,407,counter_extended,216.5,220.0,248.5,58,88.5,248.5,3,2025_03_12,ABSORPTION
-10.5,52,long,39.5,41,41.5,306.5,395,306.5,395,0.0,0,-41.5,120.5,132,120.5,132,same_extended,306.5,317.0,308.5,1,308.5,118.5,4,2025_03_12,ABSORPTION
5.0,38,short,29.5,32,27.0,160.0,91,160.0,91,0.0,0,-27.0,267.0,354,267.0,354,counter_extended,267.0,262.0,312.0,35,110.0,317.0,5,2025_03_12,ABSORPTION
56.5,36,long,224.5,30,204.0,644.0,311,644.0,311,0.0,0,-204.0,0.0,0,0.0,0,same_extended,644.0,587.5,686.5,77,743.0,0.0,6,2025_03_12,REGIME_FLIP
118.5,240,long,204.5,60,62.5,99.0,292,204.5,60,4.0,1,-62.5,497.5,148,497.5,148,counter_extended,497.5,379.0,548.0,9,35.5,666.5,7,2025_03_12,EXHAUSTION_BAR
173.5,2004,short,702.0,88,173.5,173.5,2004,702.0,88,0.0,0,0.0,0.0,0,0.0,0,same_early,702.0,528.5,507.5,1,681.0,21.0,8,2025_03_12,EXHAUSTION_BAR
18.5,276,long,170.0,48,-12.5,115.5,371,170.0,48,14.0,1,12.5,173.5,76,173.5,76,counter_extended,173.5,155.0,602.5,96,621.0,0.0,9,2025_03_12,EXHAUSTION_BAR
-130.5,180,long,124.5,58,-131.0,86.0,304,124.5,58,44.5,3,131.0,203.0,9,203.0,9,counter_extended,203.0,333.5,368.0,74,0.0,368.0,10,2025_03_12,EXHAUSTION_BAR
0.0,12,short,0.0,0,-15.5,55.5,99,55.5,99,33.0,3,15.5,236.5,37,236.5,37,counter_extended,236.5,236.5,368.0,95,368.0,0.0,11,2025_03_12,EXHAUSTION_BAR
