trade_id,time,timestamp,dir,entry_price,exit_price,pnl,exit,held,peak,entry_z,entry_vr,entry_dmi,entry_vol,entry_hurst,exit_z,exit_vr,exit_dmi,exit_z_5m,exit_z_15m,exit_z_1h,exit_dmi_1h,path_length,day
1,02:52,1743648720.0,short,19099.75,19104.0,-8.5,mean_reached,6,30.5,2.045897960662842,0.6956015229225159,6.143495559692383,0.16369903087615967,0.7963125705718994,0.24914415180683136,0.870254397392273,-1.0186097621917725,-0.16722625494003296,0.0,0.0,0.0,7,2025_04_03
2,05:17,1743657420.0,long,19122.0,19108.25,-27.5,regime_flip,2,0.0,-2.1038272380828857,0.5910567045211792,-7.098806858062744,0.11946241557598114,0.6213474273681641,-1.399024248123169,1.003804087638855,-13.512192726135254,-1.7948254346847534,-1.3592056035995483,0.0,0.0,3,2025_04_03
3,05:46,1743659160.0,short,19091.5,19092.0,-1.0,mean_reached,6,13.5,2.2433362007141113,0.4954199194908142,0.6744089126586914,0.04895104840397835,0.7831863760948181,0.2122555673122406,0.41563984751701355,2.8851451873779297,0.5687387585639954,-1.09245765209198,0.0,0.0,7,2025_04_03
4,09:09,1743671340.0,long,19143.0,19126.75,-32.5,regime_flip,3,0.0,-2.177449941635132,0.6088789105415344,1.2312661409378052,0.030895983800292015,0.9084493517875671,-1.663784384727478,1.182037353515625,-8.840677261352539,-2.118056058883667,0.5305099487304688,0.0,0.0,4,2025_04_03
5,09:49,1743673740.0,long,19047.0,19046.5,-1.0,mean_reached,4,0.0,-2.2981410026550293,0.6982631683349609,-31.456789016723633,0.01754043996334076,0.6188125014305115,-0.2508564889431,0.7315958738327026,-24.317752838134766,-1.8456207513809204,-1.5338553190231323,0.0,0.0,5,2025_04_03
6,11:28,1743679680.0,long,18996.25,18988.25,-16.0,mean_reached,9,11.5,-2.0511138439178467,0.7788072824478149,-3.6656618118286133,0.09258238971233368,0.8434929847717285,0.4321863651275635,0.554174542427063,-11.379100799560547,0.29847484827041626,-0.6876999735832214,0.0,0.0,10,2025_04_03
7,12:32,1743683520.0,short,18986.25,18966.5,39.5,mean_reached,1,39.5,2.0710344314575195,0.3652116656303406,-12.47754955291748,0.05278956517577171,0.8830119967460632,0.09270749986171722,0.5047193169593811,-15.683212280273438,-1.5884782075881958,-0.03734234347939491,0.0,0.0,2,2025_04_03
8,12:55,1743684900.0,short,18899.75,18880.25,39.0,mean_reached,4,39.0,2.352752447128296,0.33896952867507935,-13.510990142822266,0.06195393204689026,0.7947516441345215,0.39475908875465393,0.2244400978088379,-16.386018753051758,-1.141528606414795,-1.4238574504852295,0.0,0.0,5,2025_04_03
9,13:48,1743688080.0,long,18998.25,18976.75,-43.0,mean_reached,8,30.5,-2.119657278060913,0.36486026644706726,8.958150863647461,0.0713653489947319,0.7545049786567688,-0.16916386783123016,0.27708104252815247,-1.8762786388397217,0.698479413986206,1.4444793462753296,0.0,0.0,9,2025_04_03
10,14:19,1743689940.0,short,18904.0,18887.0,34.0,mean_reached,5,34.0,2.1917974948883057,0.2746407985687256,-7.68630838394165,0.1516258418560028,0.5501775145530701,0.012187984772026539,0.32642510533332825,-10.650742530822754,-1.2071667909622192,-0.33273541927337646,0.0,0.0,6,2025_04_03
11,15:19,1743693540.0,short,18799.75,18833.75,-68.0,mean_reached,8,4.0,2.0426204204559326,0.3907180428504944,6.563875198364258,0.01888718642294407,0.738339900970459,0.037791669368743896,0.2711321711540222,9.63097858428955,2.249276876449585,-0.03764869272708893,0.0,0.0,9,2025_04_03
12,16:28,1743697680.0,long,18930.5,18956.5,52.0,mean_reached,3,52.0,-2.161344289779663,0.3983825445175171,1.7912755012512207,0.021019306033849716,0.7101942896842957,-0.36059054732322693,0.4303043782711029,5.87917423248291,-0.40551549196243286,1.5043087005615234,0.0,0.0,4,2025_04_03
13,18:24,1743704640.0,short,18792.0,18773.75,36.5,mean_reached,2,36.5,2.016185998916626,0.2474769502878189,-3.706068515777588,0.06551750749349594,0.512395977973938,0.33957523107528687,0.23623508214950562,-6.682233810424805,-0.7212185859680176,-0.8362374305725098,0.0,0.0,3,2025_04_03
14,22:05,1743717900.0,short,18648.5,18680.0,-63.0,mean_reached,6,0.0,2.855684995651245,0.3146114647388458,18.038110733032227,0.4645354747772217,0.6728101372718811,-0.4893050491809845,0.6992542147636414,16.936086654663086,1.6402876377105713,1.1665589809417725,-0.4507090449333191,-19.605838775634766,7,2025_04_03
0,01:16,1743729360.0,long,18674.75,18672.0,-5.5,mean_reached,8,0.0,-2.01902174949646,0.4158579707145691,-6.805005073547363,0.06317689269781113,0.7389193177223206,0.24801242351531982,0.2996997833251953,-9.074846267700195,0.0,0.0,0.0,0.0,9,2025_04_04
1,01:21,1743729660.0,short,18690.0,18694.75,-9.5,regime_flip,1,0.0,2.1981968879699707,0.7943689823150635,7.997909069061279,0.009262117557227612,0.6838515400886536,1.8421657085418701,1.0079833269119263,12.087581634521484,0.0,0.0,0.0,0.0,2,2025_04_04
2,03:06,1743735960.0,long,18604.25,18607.5,6.5,mean_reached,2,6.5,-2.101382255554199,0.77931147813797,-40.41039276123047,0.1304347813129425,0.6937053203582764,-0.37916162610054016,0.7217574715614319,-39.22197723388672,-1.7325043678283691,0.0,0.0,0.0,3,2025_04_04
3,03:34,1743737640.0,long,18577.25,18551.5,-51.5,mean_reached,4,0.0,-2.3594021797180176,0.46726396679878235,-33.81299591064453,0.08266214281320572,0.7606123089790344,-0.4516359567642212,0.8240127563476562,-28.369417190551758,-2.277834415435791,0.0,0.0,0.0,5,2025_04_04
4,04:51,1743742260.0,short,18510.0,18488.75,42.5,mean_reached,3,42.5,2.060109853744507,0.1850963532924652,-14.473682403564453,0.021978022530674934,0.8235856294631958,0.16428792476654053,0.28677234053611755,-20.5156307220459,-0.9939953684806824,0.0,0.0,0.0,4,2025_04_04
5,05:38,1743745080.0,long,18584.75,18610.25,51.0,mean_reached,3,51.0,-2.015467405319214,0.1892956793308258,23.639026641845703,0.046985119581222534,0.6670405268669128,-0.47009214758872986,0.2614445388317108,27.762649536132812,1.9136945009231567,2.3269877433776855,0.0,0.0,4,2025_04_04
6,08:59,1743757140.0,long,18586.0,18588.0,4.0,mean_reached,4,9.0,-2.075800895690918,0.5333903431892395,-13.346660614013672,0.02261420153081417,0.8215715289115906,-0.04827915132045746,0.6739063262939453,-10.43612003326416,-0.8254950642585754,-1.0007940530776978,0.0,0.0,5,2025_04_04
7,11:40,1743766800.0,short,17991.25,17990.75,1.0,mean_reached,5,10.5,2.0381155014038086,0.43939951062202454,-11.28615665435791,0.009908932261168957,0.8554129004478455,0.3777654469013214,0.6010205149650574,-5.991990089416504,1.0237679481506348,-0.6761810779571533,0.0,0.0,6,2025_04_04
8,12:10,1743768600.0,long,18093.75,18073.25,-41.0,mean_reached,7,4.5,-2.000978708267212,0.34085479378700256,8.249364852905273,0.016266334801912308,0.8573195338249207,-0.4895167648792267,0.3726988136768341,-1.9864355325698853,1.065822958946228,0.6051140427589417,0.0,0.0,8,2025_04_04
9,14:23,1743776580.0,short,17998.25,17990.5,15.5,mean_reached,6,15.5,2.2403981685638428,0.33274391293525696,-13.877248764038086,0.015862127766013145,0.8373810052871704,0.30291807651519775,0.3722188472747803,-8.41231632232666,-0.8832165002822876,0.0025511693675071,0.0,0.0,7,2025_04_04
10,16:42,1743784920.0,short,17796.75,17813.25,-33.0,mean_reached,6,0.0,2.2503468990325928,0.29191407561302185,-2.8407979011535645,0.02553481236100197,0.7372932434082031,0.14337176084518433,0.38538673520088196,8.135425567626953,0.7951372861862183,-0.32365962862968445,0.0,0.0,7,2025_04_04
11,18:31,1743791460.0,short,17714.0,17632.5,163.0,mean_reached,8,163.0,2.037184715270996,0.1830487847328186,-18.17106056213379,0.009402704425156116,0.8862035870552063,-0.3879939019680023,0.3207901418209076,-24.278644561767578,-1.5655255317687988,-0.34735068678855896,0.0,0.0,9,2025_04_04
12,18:53,1743792780.0,short,17627.5,17650.0,-45.0,mean_reached,6,0.0,2.0868537425994873,0.23383544385433197,-1.8245162963867188,0.026042671874165535,0.6602044105529785,0.4781782627105713,0.33244049549102783,4.2350311279296875,-0.1815650314092636,0.20731709897518158,0.0,0.0,7,2025_04_04
13,20:13,1743797580.0,short,17517.75,17487.75,60.0,mean_reached,8,60.0,2.0257568359375,0.28988465666770935,-19.3099308013916,0.006320204585790634,0.8524684906005859,0.05332115292549133,0.12141472101211548,-22.991270065307617,-1.2797377109527588,-0.9395480155944824,-0.7096340656280518,-32.23784255981445,9,2025_04_04
0,23:10,1743981000.0,long,16585.25,16550.5,-69.5,regime_flip,3,0.0,-2.0058705806732178,0.6397479772567749,-9.629892349243164,0.03618421033024788,0.6894820332527161,-1.1587772369384766,1.0044715404510498,-21.94550323486328,0.0,0.0,0.0,0.0,4,2025_04_06
0,02:04,1743991440.0,long,16947.5,17007.5,120.0,mean_reached,3,120.0,-2.1256396770477295,0.26020124554634094,3.9344089031219482,0.06370602548122406,0.8155951499938965,-0.13579116761684418,0.291593998670578,10.320905685424805,0.5995375514030457,0.0,0.0,0.0,4,2025_04_07
1,03:37,1743997020.0,short,16849.0,16752.0,194.0,mean_reached,10,207.0,2.086184501647949,0.34394630789756775,-1.574807047843933,0.0054210335947573185,0.5328925848007202,-0.2692594528198242,0.7118727564811707,-20.872535705566406,-1.0794237852096558,0.0,0.0,0.0,11,2025_04_07
2,06:15,1744006500.0,long,16729.25,16737.5,16.5,mean_reached,6,16.5,-2.25888991355896,0.6051916480064392,-7.047187328338623,0.056013692170381546,0.7240249514579773,-0.14721894264221191,0.6415078639984131,-7.878566741943359,-0.5555974841117859,0.659873366355896,0.0,0.0,7,2025_04_07
3,06:36,1744007760.0,short,16659.75,16606.75,106.0,mean_reached,3,106.0,2.0270113945007324,0.36961352825164795,-1.080198884010315,0.016131199896335602,0.7182720303535461,-0.17272378504276276,0.2920786142349243,-7.757758617401123,-1.4076563119888306,-1.0003999471664429,0.0,0.0,4,2025_04_07
4,07:00,1744009200.0,short,16544.75,16535.75,18.0,mean_reached,4,18.0,2.039705514907837,0.12503685057163239,-8.766210556030273,0.06850097328424454,0.7015687823295593,0.49243131279945374,0.20231592655181885,-6.910004138946533,-0.1965828388929367,-0.9842057824134827,0.0,0.0,5,2025_04_07
5,07:43,1744011780.0,short,16628.25,16623.5,9.5,mean_reached,4,9.5,2.1164681911468506,0.6325588226318359,13.857075691223145,0.021814655512571335,0.6493396759033203,0.23081089556217194,0.7266508340835571,11.926173210144043,1.1648627519607544,0.7979377508163452,0.0,0.0,5,2025_04_07
6,09:48,1744019280.0,long,16877.25,16931.25,108.0,mean_reached,2,108.0,-2.1124284267425537,0.25873833894729614,6.704715728759766,0.12059934437274933,0.7641807794570923,-0.057146161794662476,0.3194378614425659,14.69073486328125,1.4378924369812012,0.8357287645339966,0.0,0.0,3,2025_04_07
7,10:08,1744020480.0,long,16888.5,17031.25,285.5,mean_reached,12,310.0,-2.1172049045562744,0.34983378648757935,-0.0581655316054821,0.014036729000508785,0.7395814657211304,0.43975669145584106,0.8167018294334412,18.544952392578125,1.8843439817428589,1.3681894540786743,0.0,0.0,13,2025_04_07
8,10:32,1744021920.0,long,17107.0,17079.25,-55.5,mean_reached,7,0.0,-2.064723491668701,0.24851179122924805,7.914678573608398,0.012305889278650284,0.5389420390129089,-0.39616823196411133,0.28441256284713745,2.5530800819396973,-0.2456384152173996,0.6978746056556702,0.0,0.0,8,2025_04_07
9,13:55,1744034100.0,short,16823.75,17100.0,-552.5,mean_reached,9,0.0,2.015451192855835,0.3282230496406555,-0.8638173341751099,0.02665403112769127,0.6010354161262512,0.21694280207157135,0.6571969985961914,22.318889617919922,1.3999675512313843,0.03112918511033058,0.0,0.0,10,2025_04_07
10,14:13,1744035180.0,long,17258.0,18087.5,1659.0,regime_flip,12,1659.0,-2.638091802597046,0.5381917953491211,27.42876434326172,0.032086413353681564,0.9232227802276611,1.7885923385620117,1.1281466484069824,47.66047668457031,3.339189052581787,3.2370402812957764,0.0,0.0,13,2025_04_07
11,19:06,1744052760.0,short,17604.0,17503.25,201.5,mean_reached,6,201.5,2.1518805027008057,0.5259934067726135,-2.230598211288452,0.06140986829996109,0.9165925979614258,-0.3611712157726288,0.4258282780647278,-10.777345657348633,-1.2704262733459473,-0.3882735073566437,0.0,0.0,7,2025_04_07
12,20:06,1744056360.0,short,17513.25,17702.75,-379.0,mean_reached,12,0.0,2.2402470111846924,0.6125707626342773,0.43883389234542847,0.20594754815101624,0.8097654581069946,0.17384177446365356,0.7285652756690979,22.109657287597656,1.9621951580047607,0.40472301840782166,0.369211345911026,20.384855270385742,13,2025_04_07
13,22:02,1744063320.0,short,17629.5,17660.25,-61.5,mean_reached,3,0.0,2.646583080291748,0.3047427535057068,10.78184700012207,0.1285347044467926,0.5363121032714844,0.31770047545433044,0.6046123504638672,10.076001167297363,-0.66660076379776,-0.11340712755918503,-0.11238069832324982,20.888633728027344,4,2025_04_07
14,23:09,1744067340.0,long,17751.25,17768.25,34.0,mean_reached,2,34.0,-2.3257393836975098,0.3303896486759186,2.082934617996216,0.2850971817970276,0.7451092004776001,0.3142870366573334,0.3088536858558655,11.079639434814453,0.5728502869606018,0.6934703588485718,-0.12888680398464203,20.95461082458496,3,2025_04_07
0,00:58,1744073880.0,long,17749.0,17719.0,-60.0,regime_flip,1,0.0,-2.0327751636505127,0.9619620442390442,-17.89565086364746,0.045848190784454346,0.6866005659103394,-2.0348992347717285,1.0510317087173462,-26.435277938842773,0.0,0.0,0.0,0.0,2,2025_04_08
1,03:06,1744081560.0,long,17808.0,17823.0,30.0,mean_reached,6,42.5,-2.2526557445526123,0.5476378202438354,-23.038955688476562,0.07992894947528839,0.8091158270835876,0.27855509519577026,0.5877538323402405,-5.677390098571777,-0.5758043527603149,0.0,0.0,0.0,7,2025_04_08
2,03:39,1744083540.0,long,17785.25,17782.5,-5.5,mean_reached,4,0.0,-2.059164047241211,0.4625241756439209,-16.749155044555664,0.08526187390089035,0.8136855959892273,-0.24489960074424744,0.5731449723243713,-20.323888778686523,-1.0472332239151,0.0,0.0,0.0,5,2025_04_08
3,04:04,1744085040.0,short,17759.25,17766.5,-14.5,mean_reached,10,8.5,2.2535665035247803,0.2902850806713104,-11.181376457214355,0.2166064977645874,0.6084320545196533,-0.45476236939430237,0.30837610363960266,-7.848165988922119,0.8038915991783142,0.0,0.0,0.0,11,2025_04_08
4,05:00,1744088400.0,short,17766.0,17777.75,-23.5,mean_reached,4,0.0,2.075523614883423,0.7552822828292847,10.619297981262207,0.08158507943153381,0.8318838477134705,0.47277262806892395,0.9343416094779968,18.919797897338867,1.6060593128204346,-0.049909450113773346,0.0,0.0,5,2025_04_08
5,05:28,1744090080.0,short,17710.25,17707.75,5.0,mean_reached,7,15.0,2.1167755126953125,0.4094093143939972,-7.047204494476318,0.11764705926179886,0.9724974632263184,0.24517114460468292,0.18494479358196259,-2.2133893966674805,-0.011482035741209984,-0.9464970231056213,0.0,0.0,8,2025_04_08
6,06:58,1744095480.0,long,17780.0,17783.75,7.5,mean_reached,7,7.5,-2.414219379425049,0.4779859483242035,14.969278335571289,0.06026113033294678,0.8533589243888855,0.07528698444366455,0.44489365816116333,7.99173641204834,0.5246609449386597,2.002453565597534,0.0,0.0,8,2025_04_08
7,08:22,1744100520.0,short,17799.5,17758.75,81.5,mean_reached,2,81.5,2.000274419784546,0.2599262297153473,-9.807235717773438,0.004642525687813759,0.9916263818740845,0.06878919899463654,0.40384775400161743,-18.357473373413086,-2.133974552154541,-1.000543236732483,0.0,0.0,3,2025_04_08
8,10:53,1744109580.0,long,17796.75,17779.25,-35.0,mean_reached,9,0.0,-2.1533474922180176,0.33835604786872864,24.778120040893555,0.033061493188142776,0.8053224682807922,-0.14648033678531647,0.36647117137908936,2.058804512023926,0.8971010446548462,-0.055996011942625046,0.0,0.0,10,2025_04_08
9,12:33,1744115580.0,short,18017.5,17980.5,74.0,mean_reached,5,74.0,2.0413272380828857,0.27565646171569824,5.134790420532227,0.010825300589203835,0.6968247294425964,-0.38797056674957275,0.329721599817276,-1.4322967529296875,-1.9554861783981323,0.6243991255760193,0.0,0.0,6,2025_04_08
10,13:11,1744117860.0,long,17992.75,18083.0,180.5,regime_flip,4,180.5,-2.0760278701782227,0.3026816248893738,4.414414882659912,0.013671875,0.624458909034729,1.2188955545425415,1.078539252281189,22.361928939819336,1.370297908782959,1.1892883777618408,0.0,0.0,5,2025_04_08
11,15:06,1744124760.0,short,18158.25,18126.25,64.0,mean_reached,5,64.0,2.307368755340576,0.3705940842628479,-12.212038040161133,0.06160992011427879,0.8719122409820557,0.020596196874976158,0.25545287132263184,-14.381855964660645,-1.3419692516326904,-2.088219165802002,0.0,0.0,6,2025_04_08
12,15:23,1744125780.0,short,18079.25,18028.0,102.5,mean_reached,3,102.5,2.182039260864258,0.2535723149776459,-2.5449492931365967,0.020151810720562935,0.7032894492149353,0.43400800228118896,0.26715922355651855,-13.829035758972168,-1.1043250560760498,-2.175663709640503,0.0,0.0,4,2025_04_08
13,17:44,1744134240.0,short,17582.75,17702.25,-239.0,mean_reached,9,76.5,2.128856658935547,0.35880953073501587,2.849755048751831,0.061373353004455566,0.7035170793533325,0.43691664934158325,0.7692509293556213,20.609603881835938,2.839246988296509,-0.12764723598957062,0.0,0.0,10,2025_04_08
14,18:21,1744136460.0,short,17601.5,17592.75,17.5,mean_reached,5,17.5,2.177525758743286,0.399817556142807,-3.0954389572143555,0.025858353823423386,0.7476571798324585,0.37706422805786133,0.632163941860199,-0.6479336619377136,0.29807841777801514,0.5432517528533936,0.0,0.0,6,2025_04_08
15,19:29,1744140540.0,short,17212.5,17269.75,-114.5,mean_reached,9,0.0,2.0830483436584473,0.2790186107158661,-19.97150230407715,0.0151425926014781,0.6838943362236023,0.07108358293771744,0.20237606763839722,-3.148601531982422,0.42218226194381714,-0.03261353448033333,0.0,0.0,10,2025_04_08
16,19:56,1744142160.0,short,17105.25,17186.25,-162.0,mean_reached,6,0.0,2.1853601932525635,0.31658974289894104,-5.867270469665527,0.05770415812730789,0.7862256169319153,0.463992178440094,0.6470789313316345,7.515697002410889,1.8216755390167236,0.39057645201683044,0.0,0.0,7,2025_04_08
17,22:02,1744149720.0,long,17167.25,17132.5,-69.5,regime_flip,1,0.0,-2.134990930557251,0.6106910109519958,-14.543216705322266,0.06889241933822632,0.7296203374862671,-2.19744873046875,1.0264382362365723,-29.161956787109375,-0.9308403134346008,0.7238706350326538,-1.5218976736068726,-23.479501724243164,2,2025_04_08
0,03:04,1744167840.0,short,17074.5,17046.5,56.0,mean_reached,3,56.0,2.1356704235076904,0.40535008907318115,-4.694425582885742,0.006708407774567604,0.7131221890449524,0.4605274200439453,0.24296674132347107,-9.974823951721191,-1.5237771272659302,0.0,0.0,0.0,4,2025_04_09
1,04:39,1744173540.0,short,16838.25,16830.25,16.0,mean_reached,5,18.5,2.010319709777832,0.45194506645202637,-6.036142826080322,0.05038108676671982,0.7565301656723022,0.39491432905197144,0.48757997155189514,-3.497835159301758,0.30686110258102417,0.0,0.0,0.0,6,2025_04_09
2,05:14,1744175640.0,short,16800.75,16835.25,-69.0,mean_reached,7,0.0,2.0213027000427246,0.38114649057388306,-17.84310531616211,0.03926187753677368,0.7910411357879639,0.419651061296463,0.657908022403717,-4.177932262420654,0.8681066036224365,-0.7335070967674255,0.0,0.0,8,2025_04_09
3,06:15,1744179300.0,short,17098.25,17068.5,59.5,mean_reached,1,59.5,2.051389455795288,0.8157606720924377,45.683895111083984,0.7402101159095764,0.7040868401527405,0.4022493064403534,0.696090817451477,39.487220764160156,1.7021901607513428,1.6484014987945557,0.0,0.0,2,2025_04_09
4,08:31,1744187460.0,long,17243.25,17197.25,-92.0,regime_flip,2,0.0,-2.0103862285614014,0.7065153121948242,-14.213545799255371,0.4718824028968811,0.951684832572937,-1.7073386907577515,1.003139853477478,-20.089019775390625,-1.5216610431671143,-0.8565491437911987,0.0,0.0,3,2025_04_09
5,10:01,1744192860.0,short,17279.0,17270.0,18.0,mean_reached,6,18.0,2.106832504272461,0.41492754220962524,0.2625204920768738,0.028669724240899086,0.676903247833252,0.33024346828460693,0.37363743782043457,0.7485055327415466,-0.5260953903198242,-1.3548169136047363,0.0,0.0,7,2025_04_09
6,11:00,1744196400.0,long,17248.25,17019.0,-458.5,regime_flip,1,0.0,-2.700453758239746,0.8016178011894226,-5.559299945831299,0.36306315660476685,0.8076702952384949,-2.2967307567596436,1.9100414514541626,-36.24565887451172,-2.715423345565796,-2.154874324798584,0.0,0.0,2,2025_04_09
7,11:53,1744199580.0,short,16980.5,16972.0,17.0,mean_reached,5,17.0,2.466102123260498,0.2445661425590515,17.88479232788086,0.011005808599293232,0.8114619255065918,0.07490082085132599,0.4444030225276947,9.727264404296875,0.12060828506946564,-1.212613582611084,0.0,0.0,6,2025_04_09
8,13:04,1744203840.0,long,17135.0,17213.5,157.0,mean_reached,7,166.5,-2.1181514263153076,0.43184635043144226,26.01336097717285,0.04039207100868225,0.9070578813552856,-0.47485706210136414,0.3387755751609802,27.46453857421875,1.9248714447021484,2.060002565383911,0.0,0.0,8,2025_04_09
9,14:10,1744207800.0,long,17418.5,17458.0,79.0,mean_reached,4,79.0,-2.0106165409088135,0.45107999444007874,-2.5333092212677,0.04347557947039604,0.6598069667816162,0.2859848439693451,0.4728548526763916,1.7800792455673218,-1.1568242311477661,1.6384787559509277,0.0,0.0,5,2025_04_09
10,15:52,1744213920.0,short,17382.75,17389.25,-13.0,mean_reached,5,0.0,2.2621052265167236,0.5909750461578369,4.762098789215088,0.018864313140511513,0.7631161212921143,0.42579707503318787,0.7128427028656006,5.179701328277588,0.7432298064231873,-0.2820231318473816,0.0,0.0,6,2025_04_09
11,19:31,1744227060.0,long,19136.25,19222.25,172.0,mean_reached,3,172.0,-2.021164894104004,0.20182235538959503,12.544014930725098,0.027954941615462303,0.6246737837791443,-0.3022855818271637,0.23624752461910248,21.50472068786621,1.4073982238769531,-0.16718260943889618,0.0,0.0,4,2025_04_09
12,20:00,1744228800.0,short,19254.75,19325.25,-141.0,mean_reached,11,1.0,2.3890206813812256,0.22502221167087555,12.25200366973877,0.28276708722114563,0.6830605268478394,-0.4552629590034485,0.21043270826339722,5.478030204772949,0.38646116852760315,-0.7165056467056274,1.5725425481796265,36.09178924560547,12,2025_04_09
13,22:00,1744236000.0,long,19351.0,19267.25,-167.5,regime_flip,1,0.0,-3.5730392932891846,0.7356404066085815,-20.031696319580078,0.48732033371925354,0.6461460590362549,-2.6203854084014893,1.2383955717086792,-20.523941040039062,-1.9831386804580688,-1.4052414894104004,0.9474108815193176,35.28646469116211,2,2025_04_09
14,23:02,1744239720.0,short,19380.0,19361.75,36.5,mean_reached,2,36.5,2.198989152908325,0.6932399868965149,29.522634506225586,0.1952054798603058,0.6639882922172546,-0.0019415222341194749,0.6260168552398682,23.041181564331055,1.176795482635498,-0.9072467684745789,0.61717689037323,35.303890228271484,3,2025_04_09
0,02:21,1744251660.0,short,19146.0,19182.5,-73.0,mean_reached,10,7.5,2.039937734603882,0.3220284879207611,0.34796836972236633,0.03140539303421974,0.709895670413971,0.48113834857940674,0.8633458018302917,18.405025482177734,1.512977957725525,0.0,0.0,0.0,11,2025_04_10
1,02:42,1744252920.0,long,19155.5,19133.25,-44.5,mean_reached,17,0.0,-2.3438611030578613,0.6654573082923889,0.5604813694953918,0.02239920385181904,0.9346505403518677,0.34030190110206604,0.4105670154094696,-5.05368185043335,-0.01702737808227539,0.0,0.0,0.0,18,2025_04_10
2,03:02,1744254120.0,long,19114.75,19096.75,-36.0,mean_reached,6,0.5,-2.010481357574463,0.767076849937439,-20.400150299072266,0.039395928382873535,0.6836109757423401,-0.38849225640296936,0.6799131035804749,-24.63922882080078,-1.7988133430480957,0.0,0.0,0.0,7,2025_04_10
3,05:43,1744263780.0,long,19049.5,19072.75,46.5,mean_reached,9,89.5,-2.082836389541626,0.6662818193435669,-1.180602788925171,0.0747818872332573,0.8116405606269836,-0.38827893137931824,0.7868953943252563,6.134462833404541,0.2878202497959137,1.7162641286849976,0.0,0.0,10,2025_04_10
4,06:10,1744265400.0,long,19123.0,19128.75,11.5,mean_reached,7,11.5,-2.2003707885742188,0.3374835252761841,3.3501839637756348,0.07598434388637543,0.6627510190010071,0.19374753534793854,0.2277992069721222,3.2373976707458496,0.11736150085926056,1.5606845617294312,0.0,0.0,8,2025_04_10
5,06:27,1744266420.0,short,19124.5,19102.25,44.5,mean_reached,3,44.5,2.3148372173309326,0.5313161015510559,6.494856834411621,0.6163934469223022,0.7974644899368286,0.12193745374679565,0.43240684270858765,0.2471708357334137,-0.9660945534706116,1.0044513940811157,0.0,0.0,4,2025_04_10
6,07:43,1744270980.0,short,18916.5,18873.0,87.0,mean_reached,2,87.0,2.0316648483276367,0.3841419517993927,-30.726049423217773,0.06957749277353287,0.7200942039489746,0.15676815807819366,0.38568899035453796,-31.17851448059082,-2.2931721210479736,-2.8183412551879883,0.0,0.0,3,2025_04_10
7,07:53,1744271580.0,short,18931.5,18961.5,-60.0,mean_reached,8,18.0,2.383633613586426,0.24565008282661438,-18.777429580688477,0.005551443435251713,0.7884906530380249,0.41203072667121887,0.20989826321601868,-9.243881225585938,-0.38803398609161377,-1.4443516731262207,0.0,0.0,9,2025_04_10
8,10:27,1744280820.0,long,18960.75,18935.0,-51.5,mean_reached,7,0.0,-2.214951992034912,0.3240359127521515,19.361509323120117,0.02926829271018505,0.8690759539604187,-0.28516528010368347,0.4063296318054199,5.811013221740723,-0.36536577343940735,1.585571527481079,0.0,0.0,8,2025_04_10
9,11:05,1744283100.0,short,18896.0,18895.0,2.0,mean_reached,8,41.5,2.1670939922332764,0.45032793283462524,-12.48321533203125,0.02012072503566742,0.8356466889381409,-0.04164590314030647,0.4994274377822876,-7.181234359741211,-1.110890507698059,0.8682712912559509,0.0,0.0,9,2025_04_10
10,12:04,1744286640.0,long,18901.5,18878.0,-47.0,regime_flip,1,0.0,-2.188096523284912,0.7511633038520813,-12.321532249450684,0.33356866240501404,0.5670725703239441,-2.006937265396118,1.0630817413330078,-20.31218719482422,-0.8570064902305603,0.0597771592438221,0.0,0.0,2,2025_04_10
11,13:16,1744290960.0,long,18823.5,18850.0,53.0,mean_reached,4,53.0,-2.069530487060547,0.3989112675189972,2.535313129425049,0.016291067004203796,0.9098525643348694,0.21658921241760254,0.33839136362075806,6.7964396476745605,1.4529064893722534,-0.2759906053543091,0.0,0.0,5,2025_04_10
12,13:30,1744291800.0,long,18831.75,18837.25,11.0,mean_reached,3,11.0,-2.0202224254608154,0.49044865369796753,-5.398334503173828,0.17572090029716492,0.6972795724868774,-0.4068141579627991,0.8796386122703552,-2.615938425064087,0.5977859497070312,-0.22238409519195557,0.0,0.0,4,2025_04_10
13,15:11,1744297860.0,short,18645.75,18640.75,10.0,mean_reached,5,10.0,2.0435829162597656,0.4455947279930115,0.9388709664344788,0.01151241548359394,0.7960963249206543,0.44704872369766235,0.48319414258003235,1.715300440788269,0.33933958411216736,0.41681379079818726,0.0,0.0,6,2025_04_10
14,15:31,1744299060.0,short,18521.5,18450.0,143.0,mean_reached,5,143.0,2.1058688163757324,0.2377021759748459,-20.380849838256836,0.02655528113245964,0.9702292084693909,0.3472821116447449,0.2546645402908325,-25.130386352539062,-1.3281466960906982,-1.471787691116333,0.0,0.0,6,2025_04_10
15,15:39,1744299540.0,short,18467.25,18423.0,88.5,mean_reached,5,88.5,2.00692081451416,0.27449145913124084,-20.540632247924805,0.05041090026497841,0.7533285617828369,0.16525734961032867,0.18621845543384552,-15.646711349487305,-1.317460298538208,-1.800187349319458,0.0,0.0,6,2025_04_10
