py_time,nt8_time,bar_ts,reason
07:59:59,09:53:15,1771494795.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-184.0 fm=-392.1)
08:00:00,09:59:45,1771495185.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-185.0 fm=-9.8)
08:00:01,10:00:45,1771495245.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-185.0 fm=-9.8)
08:00:04,10:10:15,1771495815.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=74.0 fm=82.3)
08:00:04,10:13:15,1771495995.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=74.0 fm=82.3)
08:00:09,10:22:45,1771496565.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=60.0 fm=8.7)
08:00:11,10:25:45,1771496745.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=59.0 fm=27.8)
08:00:11,10:26:30,1771496790.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=59.0 fm=27.8)
08:00:14,10:31:00,1771497060.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=176.0 fm=137.2)
08:00:16,10:37:30,1771497450.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-66.0 fm=-14.0)
08:00:16,10:38:15,1771497495.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-66.0 fm=-14.0)
08:00:16,10:38:30,1771497510.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=162.0 fm=142.7)
08:00:19,10:44:00,1771497840.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=163.0 fm=80.6)
08:00:19,10:44:30,1771497870.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=163.0 fm=80.6)
08:00:20,10:45:00,1771497900.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=53.0 fm=26.9)
08:00:23,10:49:15,1771498155.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-73.0 fm=-13.2)
08:00:26,11:00:15,1771498815.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=74.0 fm=7.0)
08:00:26,11:00:15,1771498815.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=74.0 fm=7.0)
08:00:39,11:30:30,1771500630.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=61.0 fm=59.2)
08:00:40,11:35:00,1771500900.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=61.0 fm=59.2)
08:00:41,11:36:45,1771501005.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-62.0 fm=-41.2)
08:00:46,12:00:45,1771502445.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-155.0 fm=-90.4)
08:00:46,12:01:15,1771502475.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-155.0 fm=-90.4)
08:00:50,12:08:00,1771502880.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=27.0 fm=11.5)
08:00:52,12:12:30,1771503150.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=204.0 fm=446.5)
08:00:52,12:14:30,1771503270.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-152.0 fm=-25.0)
08:00:53,12:17:30,1771503450.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-108.0 fm=-112.3)
08:00:55,12:27:00,1771504020.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-40.0 fm=-15.5)
08:00:55,12:27:30,1771504050.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-40.0 fm=-15.5)
08:00:58,12:34:30,1771504470.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=86.0 fm=31.5)
08:00:58,12:36:30,1771504590.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=86.0 fm=31.5)
08:00:59,12:39:30,1771504770.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=86.0 fm=31.5)
08:01:00,12:41:45,1771504905.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-24.0 fm=-3.9)
08:01:05,13:00:15,1771506015.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-72.0 fm=-19.3)
08:01:05,13:04:00,1771506240.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-72.0 fm=-19.3)
08:01:06,13:04:30,1771506270.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-72.0 fm=-19.3)
08:01:07,13:09:00,1771506540.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=28.0 fm=34.9)
08:01:07,13:16:45,1771507005.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-52.0 fm=-9.3)
08:01:12,13:24:00,1771507440.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-56.0 fm=-59.1)
08:01:15,13:30:30,1771507830.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-44.0 fm=-4.2)
08:01:19,13:35:15,1771508115.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=81.0 fm=23.1)
08:01:20,13:36:04,1771508164.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=307.0 fm=426.2)
08:01:20,13:36:15,1771508175.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=307.0 fm=426.2)
08:01:21,13:37:00,1771508220.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=307.0 fm=426.2)
08:01:21,13:37:15,1771508235.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=68.0 fm=25.0)
08:01:22,13:37:30,1771508250.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=68.0 fm=25.0)
08:01:25,13:46:15,1771508775.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=78.0 fm=16.2)
08:01:27,14:01:00,1771509660.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=410.0 fm=752.9)
08:01:28,14:05:30,1771509930.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-143.0 fm=-61.3)
08:01:35,14:22:15,1771510935.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-81.0 fm=-10.9)
08:01:35,14:23:00,1771510980.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-81.0 fm=-10.9)
08:01:40,14:33:45,1771511625.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-96.0 fm=-29.6)
08:01:43,14:36:45,1771511805.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=56.0 fm=38.1)
08:01:45,14:38:45,1771511925.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-109.0 fm=-68.9)
08:01:48,14:39:45,1771511985.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=43.0 fm=15.4)
08:01:50,14:42:29,1771512149.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=31.0 fm=17.0)
08:01:50,14:42:30,1771512150.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=31.0 fm=17.0)
08:01:50,14:42:45,1771512165.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=31.0 fm=17.0)
08:01:52,14:44:00,1771512240.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=126.0 fm=89.0)
08:01:53,14:44:30,1771512270.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=26.0 fm=26.1)
08:01:53,14:44:45,1771512285.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=26.0 fm=26.1)
08:02:00,14:49:00,1771512540.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=144.0 fm=151.7)
08:02:01,14:50:00,1771512600.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=144.0 fm=151.7)
08:02:03,14:52:15,1771512735.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=54.0 fm=9.6)
08:02:04,14:52:30,1771512750.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=54.0 fm=9.6)
08:02:04,14:53:00,1771512780.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-64.0 fm=-45.7)
08:02:05,14:53:45,1771512825.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-64.0 fm=-45.7)
08:02:08,14:56:55,1771513015.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-32.0 fm=-2.3)
08:02:09,14:57:00,1771513020.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=174.0 fm=325.5)
08:34:15,15:34:00,1774020840.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-113.0 fm=-64.8)
08:34:45,15:34:30,1774020870.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=97.0 fm=101.5)
08:35:39,15:35:38,1774020938.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-55.0 fm=-2.7)
08:36:30,15:36:15,1774020975.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=132.0 fm=7.6)
08:37:54,15:37:53,1774021073.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-49.0 fm=-40.5)
08:38:15,15:38:00,1774021080.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-37.0 fm=-18.4)
08:38:24,15:38:23,1774021103.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-37.0 fm=-18.4)
08:38:45,15:38:30,1774021110.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=68.0 fm=96.4)
08:39:00,15:38:45,1774021125.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=68.0 fm=96.4)
08:39:24,15:39:23,1774021163.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=110.0 fm=132.4)
08:39:39,15:39:38,1774021178.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-92.0 fm=-192.2)
08:39:45,15:39:30,1774021170.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-92.0 fm=-192.2)
08:39:54,15:39:53,1774021193.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-92.0 fm=-192.2)
08:40:24,15:40:23,1774021223.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-33.0 fm=-12.0)
08:42:09,15:42:08,1774021328.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-234.0 fm=-62.4)
08:42:15,15:42:00,1774021320.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-234.0 fm=-62.4)
08:42:30,15:42:15,1774021335.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-234.0 fm=-62.4)
08:43:15,15:43:00,1774021380.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-357.0 fm=-660.9)
08:44:39,15:44:38,1774021478.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=82.0 fm=80.0)
08:45:00,15:44:45,1774021485.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=82.0 fm=80.0)
08:48:54,15:48:53,1774021733.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=88.0 fm=34.3)
08:49:00,15:48:45,1774021725.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=88.0 fm=34.3)
08:49:15,15:49:00,1774021740.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=97.0 fm=90.2)
08:49:30,15:49:15,1774021755.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=97.0 fm=90.2)
08:50:09,15:50:08,1774021808.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=57.0 fm=38.7)
08:50:39,15:50:38,1774021838.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-87.0 fm=-10.2)
08:51:24,15:51:23,1774021883.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=40.0 fm=9.2)
08:51:45,15:51:30,1774021890.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-25.0 fm=-7.4)
08:52:39,15:52:38,1774021958.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=42.0 fm=7.5)
08:52:54,15:52:53,1774021973.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=42.0 fm=7.5)
08:54:00,15:53:45,1774022025.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=33.0 fm=5.0)
08:54:30,15:54:15,1774022055.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-117.0 fm=-204.0)
08:55:45,15:55:30,1774022130.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-250.0 fm=-142.6)
08:58:39,15:58:38,1774022318.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=144.0 fm=28.3)
08:58:54,15:58:53,1774022333.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=144.0 fm=28.3)
08:59:24,15:59:23,1774022363.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-223.0 fm=-455.4)
08:59:30,15:59:15,1774022355.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-223.0 fm=-455.4)
08:59:39,15:59:38,1774022378.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=146.0 fm=25.0)
09:00:00,15:59:45,1774022385.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=146.0 fm=25.0)
09:00:45,16:00:30,1774022430.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=244.0 fm=255.8)
09:01:45,16:01:30,1774022490.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-163.0 fm=-180.1)
09:02:09,16:02:08,1774022528.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-808.0 fm=-2804.9)
09:03:24,16:03:23,1774022603.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=824.0 fm=358.0)
09:03:30,16:03:15,1774022595.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=824.0 fm=358.0)
09:03:39,16:03:38,1774022618.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=407.0 fm=187.6)
09:06:09,16:06:08,1774022768.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=100.0 fm=32.5)
09:06:30,16:06:15,1774022775.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=100.0 fm=32.5)
09:07:15,16:07:00,1774022820.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-127.0 fm=-32.5)
09:07:30,16:07:15,1774022835.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-127.0 fm=-32.5)
09:09:00,16:08:45,1774022925.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=216.0 fm=2.8)
09:09:09,16:09:08,1774022948.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-238.0 fm=-67.8)
09:09:24,16:09:23,1774022963.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-238.0 fm=-67.8)
09:10:09,16:10:08,1774023008.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=174.0 fm=26.8)
09:10:24,16:10:23,1774023023.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=174.0 fm=26.8)
09:10:30,16:10:15,1774023015.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=174.0 fm=26.8)
09:10:45,16:10:30,1774023030.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=202.0 fm=99.9)
09:13:30,16:13:15,1774023195.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=243.0 fm=331.5)
09:14:10,16:14:08,1774023248.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=64.0 fm=15.4)
09:15:54,16:15:53,1774023353.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=311.0 fm=311.7)
09:16:00,16:15:45,1774023345.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=311.0 fm=311.7)
09:16:15,16:16:00,1774023360.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=181.0 fm=56.9)
09:16:30,16:16:15,1774023375.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=181.0 fm=56.9)
09:16:39,16:16:38,1774023398.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=200.0 fm=107.9)
09:16:54,16:16:53,1774023413.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=200.0 fm=107.9)
09:17:24,16:17:23,1774023443.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=373.0 fm=546.2)
09:18:00,16:17:45,1774023465.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-225.0 fm=-142.6)
09:18:15,16:18:00,1774023480.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=113.0 fm=13.0)
09:18:24,16:18:23,1774023503.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=113.0 fm=13.0)
09:19:00,16:18:45,1774023525.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-123.0 fm=-81.4)
09:20:15,16:20:00,1774023600.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=129.0 fm=78.9)
09:21:39,16:21:38,1774023698.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=76.0 fm=4.1)
09:22:45,16:22:30,1774023750.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-115.0 fm=-117.3)
09:23:45,16:23:30,1774023810.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=54.0 fm=11.3)
09:24:30,16:24:15,1774023855.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=255.0 fm=353.8)
09:24:45,16:24:30,1774023870.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=468.0 fm=1001.1)
09:25:00,16:24:45,1774023885.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=468.0 fm=1001.1)
09:25:15,16:25:00,1774023900.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=400.0 fm=411.5)
09:25:30,16:25:15,1774023915.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=400.0 fm=411.5)
09:27:15,16:27:00,1774024020.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=261.0 fm=276.7)
09:28:09,16:28:08,1774024088.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-125.0 fm=-29.7)
09:28:24,16:28:23,1774024103.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-125.0 fm=-29.7)
09:28:39,16:28:38,1774024118.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-100.0 fm=-87.7)
09:29:09,16:29:08,1774024148.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=135.0 fm=203.6)
09:29:24,16:29:23,1774024163.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=135.0 fm=203.6)
09:29:54,16:29:53,1774024193.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-95.0 fm=-46.0)
09:30:09,16:30:08,1774024208.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-81.0 fm=-12.0)
09:32:00,16:31:45,1774024305.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=289.0 fm=327.7)
09:32:09,16:32:08,1774024328.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-169.0 fm=-65.0)
09:32:30,16:32:15,1774024335.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-169.0 fm=-65.0)
09:32:39,16:32:38,1774024358.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-85.0 fm=-39.9)
09:32:54,16:32:53,1774024373.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-85.0 fm=-39.9)
09:33:45,16:33:30,1774024410.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-56.0 fm=-35.4)
09:34:09,16:34:08,1774024448.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=130.0 fm=101.1)
09:34:45,16:34:30,1774024470.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=117.0 fm=104.3)
09:35:39,16:35:38,1774024538.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=290.0 fm=287.3)
09:36:00,16:35:45,1774024545.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=290.0 fm=287.3)
09:36:24,16:36:23,1774024583.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=105.0 fm=12.9)
09:37:39,16:37:38,1774024658.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-87.0 fm=-23.3)
09:38:30,16:38:15,1774024695.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=63.0 fm=34.7)
09:38:45,16:38:30,1774024710.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-67.0 fm=-96.9)
09:39:15,16:39:00,1774024740.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=106.0 fm=36.7)
09:39:30,16:39:15,1774024755.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=106.0 fm=36.7)
09:40:00,16:39:45,1774024785.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-205.0 fm=-68.0)
09:40:09,16:40:08,1774024808.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=129.0 fm=79.4)
09:40:15,16:40:00,1774024800.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=129.0 fm=79.4)
09:41:24,16:41:23,1774024883.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-236.0 fm=-323.2)
09:41:54,16:41:53,1774024913.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-181.0 fm=-56.7)
09:42:15,16:42:00,1774024920.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=156.0 fm=210.0)
09:42:30,16:42:15,1774024935.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=156.0 fm=210.0)
09:43:24,16:43:23,1774025003.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=152.0 fm=78.0)
09:43:30,16:43:15,1774024995.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=152.0 fm=78.0)
09:44:24,16:44:23,1774025063.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-193.0 fm=-194.2)
09:45:15,16:45:00,1774025100.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=74.0 fm=3.8)
09:45:24,16:45:23,1774025123.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=74.0 fm=3.8)
09:46:09,16:46:08,1774025168.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=83.0 fm=24.1)
09:46:24,16:46:23,1774025183.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=83.0 fm=24.1)
09:48:09,16:48:08,1774025288.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=39.0 fm=20.5)
09:48:39,16:48:38,1774025318.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-83.0 fm=-27.4)
09:48:45,16:48:30,1774025310.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-83.0 fm=-27.4)
09:49:09,16:49:08,1774025348.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-63.0 fm=-14.6)
09:49:15,16:49:00,1774025340.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-63.0 fm=-14.6)
09:49:39,16:49:38,1774025378.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=175.0 fm=238.9)
09:49:54,16:49:53,1774025393.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=175.0 fm=238.9)
09:50:30,16:50:15,1774025415.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=186.0 fm=48.6)
09:52:00,16:51:45,1774025505.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-80.0 fm=-43.2)
09:52:09,16:52:08,1774025528.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-64.0 fm=-34.2)
09:52:45,16:52:30,1774025550.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-156.0 fm=-168.5)
09:53:30,16:53:15,1774025595.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-57.0 fm=-21.7)
09:54:15,16:54:00,1774025640.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-120.0 fm=-60.0)
09:55:15,16:55:00,1774025700.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-73.0 fm=-73.4)
09:55:30,16:55:15,1774025715.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-73.0 fm=-73.4)
09:57:00,16:56:45,1774025805.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=61.0 fm=28.3)
09:57:09,16:57:08,1774025828.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=112.0 fm=182.3)
09:57:15,16:57:00,1774025820.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=112.0 fm=182.3)
09:58:54,16:58:53,1774025933.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=63.0 fm=31.2)
09:59:09,16:59:08,1774025948.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-58.0 fm=-11.0)
10:00:24,17:00:23,1774026023.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=122.0 fm=57.4)
10:00:39,17:00:38,1774026038.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-31.0 fm=-16.5)
10:00:45,17:00:30,1774026030.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-31.0 fm=-16.5)
10:01:00,17:00:45,1774026045.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-31.0 fm=-16.5)
10:01:24,17:01:23,1774026083.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-34.0 fm=-3.9)
10:01:45,17:01:30,1774026090.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-148.0 fm=-301.8)
10:02:15,17:02:00,1774026120.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=55.0 fm=37.7)
10:02:30,17:02:15,1774026135.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=55.0 fm=37.7)
10:02:39,17:02:38,1774026158.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=59.0 fm=53.1)
10:02:45,17:02:30,1774026150.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=59.0 fm=53.1)
10:03:00,17:02:45,1774026165.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=59.0 fm=53.1)
10:03:15,17:03:00,1774026180.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=63.0 fm=93.8)
10:03:45,17:03:30,1774026210.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=27.0 fm=8.1)
10:03:54,17:03:53,1774026233.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=27.0 fm=8.1)
10:04:45,17:04:30,1774026270.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=29.0 fm=7.0)
10:06:54,17:06:53,1774026413.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=40.0 fm=24.7)
10:07:39,17:07:38,1774026458.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=534.0 fm=1699.9)
10:07:45,17:07:30,1774026450.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=534.0 fm=1699.9)
10:08:09,17:08:08,1774026488.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-134.0 fm=-19.2)
10:08:24,17:08:23,1774026503.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-134.0 fm=-19.2)
10:08:39,17:08:38,1774026518.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=167.0 fm=102.4)
10:09:24,17:09:23,1774026563.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-117.0 fm=-117.3)
10:09:39,17:09:38,1774026578.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-92.0 fm=-17.4)
10:09:54,17:09:53,1774026593.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-92.0 fm=-17.4)
10:10:15,17:10:00,1774026600.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-97.0 fm=-56.3)
10:10:24,17:10:23,1774026623.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-97.0 fm=-56.3)
10:11:00,17:10:45,1774026645.0,1m_sensor: SHORT blocked (vol=Y fm=Y vol=68.0 fm=38.9)
10:12:09,17:12:08,1774026728.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-28.0 fm=-22.9)
10:12:24,17:12:23,1774026743.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-28.0 fm=-22.9)
10:12:30,17:12:15,1774026735.0,1m_sensor: LONG blocked (vol=Y fm=Y vol=-28.0 fm=-22.9)
