concept,tf,regime_2d,shift_s,n,corr
z_se_w,1m,UP_SMOOTH,-12,6738,-0.012748291457944934
z_se_w,1m,UP_SMOOTH,-8,6738,-0.01324518750236655
z_se_w,1m,UP_SMOOTH,-4,6738,0.00480118479659476
z_se_w,1m,UP_SMOOTH,-2,6738,0.10006123114399015
z_se_w,1m,UP_SMOOTH,-1,6738,0.007803429492461701
z_se_w,1m,UP_SMOOTH,0,6738,0.007141063528146595
z_se_w,1m,UP_SMOOTH,1,6738,0.003188186564594143
z_se_w,1m,UP_SMOOTH,2,6738,0.0043197607798060806
z_se_w,1m,UP_SMOOTH,4,6738,0.008633112839432012
z_se_w,1m,UP_SMOOTH,8,6738,-0.004083112284214333
z_se_w,1m,UP_SMOOTH,12,6738,-0.0074495447469704905
z_se_w,1m,UP_CHOPPY,-12,3744,-0.0013452311429468058
z_se_w,1m,UP_CHOPPY,-8,3744,-0.007116922384368702
z_se_w,1m,UP_CHOPPY,-4,3744,-0.012574046999251003
z_se_w,1m,UP_CHOPPY,-2,3744,0.13491465380014528
z_se_w,1m,UP_CHOPPY,-1,3744,0.019514808417859585
z_se_w,1m,UP_CHOPPY,0,3744,0.02817388392702698
z_se_w,1m,UP_CHOPPY,1,3744,0.028647192557824577
z_se_w,1m,UP_CHOPPY,2,3744,0.0006257248672028944
z_se_w,1m,UP_CHOPPY,4,3744,0.008740069246725247
z_se_w,1m,UP_CHOPPY,8,3744,0.009315956078605261
z_se_w,1m,UP_CHOPPY,12,3744,-0.007515765057507583
z_se_w,1m,DOWN_SMOOTH,-12,4362,-0.012265322845811031
z_se_w,1m,DOWN_SMOOTH,-8,4362,-0.006274394224373433
z_se_w,1m,DOWN_SMOOTH,-4,4362,0.003911937208132493
z_se_w,1m,DOWN_SMOOTH,-2,4362,0.1418196284747346
z_se_w,1m,DOWN_SMOOTH,-1,4362,0.014793480344331342
z_se_w,1m,DOWN_SMOOTH,0,4362,0.014415516792374168
z_se_w,1m,DOWN_SMOOTH,1,4362,0.011224658381052922
z_se_w,1m,DOWN_SMOOTH,2,4362,0.0023565910834264544
z_se_w,1m,DOWN_SMOOTH,4,4362,0.007391845357032262
z_se_w,1m,DOWN_SMOOTH,8,4362,-0.004176082368928861
z_se_w,1m,DOWN_SMOOTH,12,4362,-0.00666088155808915
z_se_w,1m,DOWN_CHOPPY,-12,2844,-0.025416930198585107
z_se_w,1m,DOWN_CHOPPY,-8,2844,-0.008746015379961232
z_se_w,1m,DOWN_CHOPPY,-4,2844,-0.012117834367553388
z_se_w,1m,DOWN_CHOPPY,-2,2844,0.14853603758150552
z_se_w,1m,DOWN_CHOPPY,-1,2844,-0.016639817365847194
z_se_w,1m,DOWN_CHOPPY,0,2844,0.006058909047662448
z_se_w,1m,DOWN_CHOPPY,1,2844,-0.0021890823975947962
z_se_w,1m,DOWN_CHOPPY,2,2844,0.009502349416345897
z_se_w,1m,DOWN_CHOPPY,4,2844,-0.0032994054596098173
z_se_w,1m,DOWN_CHOPPY,8,2844,0.007456144465903124
z_se_w,1m,DOWN_CHOPPY,12,2844,-0.000524489428696483
z_se_w,1m,FLAT_SMOOTH,-12,9282,0.004506003890764294
z_se_w,1m,FLAT_SMOOTH,-8,9282,-0.007089832177371866
z_se_w,1m,FLAT_SMOOTH,-4,9282,-0.021023612285794396
z_se_w,1m,FLAT_SMOOTH,-2,9280,0.14492763840548337
z_se_w,1m,FLAT_SMOOTH,-1,9279,-0.0033850837053287135
z_se_w,1m,FLAT_SMOOTH,0,9278,-0.007781074595204146
z_se_w,1m,FLAT_SMOOTH,1,9278,-0.012409721617316748
z_se_w,1m,FLAT_SMOOTH,2,9278,-0.008821796470492681
z_se_w,1m,FLAT_SMOOTH,4,9278,-0.011169057057435991
z_se_w,1m,FLAT_SMOOTH,8,9278,-0.0013822027842608727
z_se_w,1m,FLAT_SMOOTH,12,9278,-0.00026252854433190674
z_se_w,1m,FLAT_CHOPPY,-12,17463,-0.005981613466857488
z_se_w,1m,FLAT_CHOPPY,-8,17463,-0.006590975236308109
z_se_w,1m,FLAT_CHOPPY,-4,17463,-0.008271323218055437
z_se_w,1m,FLAT_CHOPPY,-2,17463,0.1297907451493719
z_se_w,1m,FLAT_CHOPPY,-1,17463,0.0018267362475126601
z_se_w,1m,FLAT_CHOPPY,0,17463,0.0053209695065672075
z_se_w,1m,FLAT_CHOPPY,1,17462,0.009869809015076716
z_se_w,1m,FLAT_CHOPPY,2,17461,0.007801767315336425
z_se_w,1m,FLAT_CHOPPY,4,17459,0.0053649083701704115
z_se_w,1m,FLAT_CHOPPY,8,17455,0.006765713287856445
z_se_w,1m,FLAT_CHOPPY,12,17451,0.0019182250333600833
z_se_w,5m,UP_SMOOTH,-12,6738,-0.006287849952966893
z_se_w,5m,UP_SMOOTH,-8,6738,0.034602016235659276
z_se_w,5m,UP_SMOOTH,-4,6738,0.18614145547060398
z_se_w,5m,UP_SMOOTH,-2,6738,0.12636630320635747
z_se_w,5m,UP_SMOOTH,-1,6738,0.012114452617653038
z_se_w,5m,UP_SMOOTH,0,6738,0.01020892323401883
z_se_w,5m,UP_SMOOTH,1,6738,0.007015580274184158
z_se_w,5m,UP_SMOOTH,2,6738,0.007531690971235914
z_se_w,5m,UP_SMOOTH,4,6738,0.0009891291048472058
z_se_w,5m,UP_SMOOTH,8,6738,-0.001391624383023128
z_se_w,5m,UP_SMOOTH,12,6738,-0.0005631455542252688
z_se_w,5m,UP_CHOPPY,-12,3744,0.022911148652555592
z_se_w,5m,UP_CHOPPY,-8,3744,0.025109154740684463
z_se_w,5m,UP_CHOPPY,-4,3744,0.22399657128791226
z_se_w,5m,UP_CHOPPY,-2,3744,0.1577783634002807
z_se_w,5m,UP_CHOPPY,-1,3744,-0.009604027468159623
z_se_w,5m,UP_CHOPPY,0,3744,-0.019323020304118557
z_se_w,5m,UP_CHOPPY,1,3744,-0.023992275998007153
z_se_w,5m,UP_CHOPPY,2,3744,-0.03261225704749489
z_se_w,5m,UP_CHOPPY,4,3744,-0.01733388706843613
z_se_w,5m,UP_CHOPPY,8,3744,-0.008094615150819329
z_se_w,5m,UP_CHOPPY,12,3744,-0.02808404360945036
z_se_w,5m,DOWN_SMOOTH,-12,4362,-0.005991731125259891
z_se_w,5m,DOWN_SMOOTH,-8,4362,0.04980029524367092
z_se_w,5m,DOWN_SMOOTH,-4,4362,0.27220335228037723
z_se_w,5m,DOWN_SMOOTH,-2,4362,0.1970766215514182
z_se_w,5m,DOWN_SMOOTH,-1,4362,0.027132119845064372
z_se_w,5m,DOWN_SMOOTH,0,4362,0.017757166080827183
z_se_w,5m,DOWN_SMOOTH,1,4362,0.006951407252802621
z_se_w,5m,DOWN_SMOOTH,2,4362,-0.004225919423325317
z_se_w,5m,DOWN_SMOOTH,4,4362,-0.00494552330714437
z_se_w,5m,DOWN_SMOOTH,8,4362,-0.04473249306758447
z_se_w,5m,DOWN_SMOOTH,12,4362,-0.011650738367761398
z_se_w,5m,DOWN_CHOPPY,-12,2844,-0.010075956973656122
z_se_w,5m,DOWN_CHOPPY,-8,2844,0.060684055351925156
z_se_w,5m,DOWN_CHOPPY,-4,2844,0.2708355755553667
z_se_w,5m,DOWN_CHOPPY,-2,2844,0.17466741427873106
z_se_w,5m,DOWN_CHOPPY,-1,2844,-0.02205646495182933
z_se_w,5m,DOWN_CHOPPY,0,2844,-0.012877452626937945
z_se_w,5m,DOWN_CHOPPY,1,2844,-0.016980831515049963
z_se_w,5m,DOWN_CHOPPY,2,2844,-0.014115805631371416
z_se_w,5m,DOWN_CHOPPY,4,2844,-0.018636799481952283
z_se_w,5m,DOWN_CHOPPY,8,2844,0.008496075905829296
z_se_w,5m,DOWN_CHOPPY,12,2844,0.020779043510558197
z_se_w,5m,FLAT_SMOOTH,-12,9282,0.019123986229842363
z_se_w,5m,FLAT_SMOOTH,-8,9281,0.042330336080616614
z_se_w,5m,FLAT_SMOOTH,-4,9277,0.27141115824615597
z_se_w,5m,FLAT_SMOOTH,-2,9275,0.17341687194508296
z_se_w,5m,FLAT_SMOOTH,-1,9274,-0.008829983793888652
z_se_w,5m,FLAT_SMOOTH,0,9273,-0.010525371325782802
z_se_w,5m,FLAT_SMOOTH,1,9273,-0.008606739159334763
z_se_w,5m,FLAT_SMOOTH,2,9273,-0.0012699443017588272
z_se_w,5m,FLAT_SMOOTH,4,9273,0.0015410110272107251
z_se_w,5m,FLAT_SMOOTH,8,9273,0.0021889218765231205
z_se_w,5m,FLAT_SMOOTH,12,9273,-0.003451251169665865
z_se_w,5m,FLAT_CHOPPY,-12,17463,6.690815344852987e-05
z_se_w,5m,FLAT_CHOPPY,-8,17463,0.04038792205959363
z_se_w,5m,FLAT_CHOPPY,-4,17463,0.23886271917967564
z_se_w,5m,FLAT_CHOPPY,-2,17463,0.1632670537149911
z_se_w,5m,FLAT_CHOPPY,-1,17463,0.011128879911940564
z_se_w,5m,FLAT_CHOPPY,0,17463,0.012544225214281373
z_se_w,5m,FLAT_CHOPPY,1,17462,0.014646530751892478
z_se_w,5m,FLAT_CHOPPY,2,17461,0.012684380014476845
z_se_w,5m,FLAT_CHOPPY,4,17459,0.008308911592604388
z_se_w,5m,FLAT_CHOPPY,8,17455,0.007038707970508191
z_se_w,5m,FLAT_CHOPPY,12,17451,-0.008944575518014718
z_se_w,15m,UP_SMOOTH,-12,6738,0.3994864032959477
z_se_w,15m,UP_SMOOTH,-8,6738,0.34534239449070164
z_se_w,15m,UP_SMOOTH,-4,6738,0.16586314584671377
z_se_w,15m,UP_SMOOTH,-2,6738,0.05741545134383577
z_se_w,15m,UP_SMOOTH,-1,6738,0.037790004941694405
z_se_w,15m,UP_SMOOTH,0,6738,0.03656430306372176
z_se_w,15m,UP_SMOOTH,1,6738,0.03730885516674321
z_se_w,15m,UP_SMOOTH,2,6738,0.035909986258301975
z_se_w,15m,UP_SMOOTH,4,6738,0.03346358711478098
z_se_w,15m,UP_SMOOTH,8,6738,0.03226478424098103
z_se_w,15m,UP_SMOOTH,12,6738,0.014749831348430638
z_se_w,15m,UP_CHOPPY,-12,3744,0.4228179468449807
z_se_w,15m,UP_CHOPPY,-8,3744,0.3134336764722392
z_se_w,15m,UP_CHOPPY,-4,3744,0.09811381487771625
z_se_w,15m,UP_CHOPPY,-2,3744,-0.06207374073486119
z_se_w,15m,UP_CHOPPY,-1,3744,-0.09672854650937135
z_se_w,15m,UP_CHOPPY,0,3744,-0.09137525931529066
z_se_w,15m,UP_CHOPPY,1,3744,-0.08100037881136281
z_se_w,15m,UP_CHOPPY,2,3744,-0.06550156947751196
z_se_w,15m,UP_CHOPPY,4,3744,-0.019402123456161616
z_se_w,15m,UP_CHOPPY,8,3744,0.007899799028813137
z_se_w,15m,UP_CHOPPY,12,3744,0.03248792139348479
z_se_w,15m,DOWN_SMOOTH,-12,4362,0.5289625499674311
z_se_w,15m,DOWN_SMOOTH,-8,4362,0.43269360436302334
z_se_w,15m,DOWN_SMOOTH,-4,4362,0.1609237248500615
z_se_w,15m,DOWN_SMOOTH,-2,4362,-0.006294593243599368
z_se_w,15m,DOWN_SMOOTH,-1,4362,-0.04568095816861259
z_se_w,15m,DOWN_SMOOTH,0,4362,-0.05327019504480916
z_se_w,15m,DOWN_SMOOTH,1,4362,-0.060469353949303806
z_se_w,15m,DOWN_SMOOTH,2,4362,-0.05736703617301795
z_se_w,15m,DOWN_SMOOTH,4,4362,-0.05277391442428627
z_se_w,15m,DOWN_SMOOTH,8,4362,-0.023290173681202866
z_se_w,15m,DOWN_SMOOTH,12,4362,-0.010707410867138186
z_se_w,15m,DOWN_CHOPPY,-12,2844,0.5495686433646555
z_se_w,15m,DOWN_CHOPPY,-8,2844,0.44280415345724833
z_se_w,15m,DOWN_CHOPPY,-4,2844,0.1628954589558658
z_se_w,15m,DOWN_CHOPPY,-2,2844,0.01084427280276334
z_se_w,15m,DOWN_CHOPPY,-1,2844,-0.00848607868495257
z_se_w,15m,DOWN_CHOPPY,0,2844,-0.0010648058837502059
z_se_w,15m,DOWN_CHOPPY,1,2844,0.009488689958651212
z_se_w,15m,DOWN_CHOPPY,2,2844,0.01445520634888465
z_se_w,15m,DOWN_CHOPPY,4,2844,0.011474228392426674
z_se_w,15m,DOWN_CHOPPY,8,2844,0.01527321362788305
z_se_w,15m,DOWN_CHOPPY,12,2844,0.010534462908618371
z_se_w,15m,FLAT_SMOOTH,-12,9258,0.5358204307182584
z_se_w,15m,FLAT_SMOOTH,-8,9254,0.44231765445434323
z_se_w,15m,FLAT_SMOOTH,-4,9250,0.16659172613302606
z_se_w,15m,FLAT_SMOOTH,-2,9248,0.00031139901071013527
z_se_w,15m,FLAT_SMOOTH,-1,9247,-0.025450814845428518
z_se_w,15m,FLAT_SMOOTH,0,9246,-0.019562969692773283
z_se_w,15m,FLAT_SMOOTH,1,9246,-0.02134489700157668
z_se_w,15m,FLAT_SMOOTH,2,9246,-0.025171836105473012
z_se_w,15m,FLAT_SMOOTH,4,9246,-0.0255453032792686
z_se_w,15m,FLAT_SMOOTH,8,9246,-0.03684343843170459
z_se_w,15m,FLAT_SMOOTH,12,9246,-0.03971229245602708
z_se_w,15m,FLAT_CHOPPY,-12,17463,0.513425488007042
z_se_w,15m,FLAT_CHOPPY,-8,17463,0.436213620629862
z_se_w,15m,FLAT_CHOPPY,-4,17463,0.1827498286080631
z_se_w,15m,FLAT_CHOPPY,-2,17463,0.0212898014677718
z_se_w,15m,FLAT_CHOPPY,-1,17463,-0.014166724112132562
z_se_w,15m,FLAT_CHOPPY,0,17463,-0.02306868680508732
z_se_w,15m,FLAT_CHOPPY,1,17462,-0.03142302642196965
z_se_w,15m,FLAT_CHOPPY,2,17461,-0.037264076738154295
z_se_w,15m,FLAT_CHOPPY,4,17459,-0.04310260589084225
z_se_w,15m,FLAT_CHOPPY,8,17455,-0.04368513419193658
z_se_w,15m,FLAT_CHOPPY,12,17451,-0.02540267732490889
z_se_w,1h,UP_SMOOTH,-12,6738,0.23233085010522989
z_se_w,1h,UP_SMOOTH,-8,6738,0.114345229141064
z_se_w,1h,UP_SMOOTH,-4,6738,0.04366924648700347
z_se_w,1h,UP_SMOOTH,-2,6738,0.026000017288292158
z_se_w,1h,UP_SMOOTH,-1,6738,0.022177989675638325
z_se_w,1h,UP_SMOOTH,0,6738,0.02217727404294288
z_se_w,1h,UP_SMOOTH,1,6738,0.02183576052297135
z_se_w,1h,UP_SMOOTH,2,6738,0.023316504071639578
z_se_w,1h,UP_SMOOTH,4,6738,0.02100238031628291
z_se_w,1h,UP_SMOOTH,8,6738,0.012461683823727669
z_se_w,1h,UP_SMOOTH,12,6738,0.009748407575668161
z_se_w,1h,UP_CHOPPY,-12,3744,0.17972877678062132
z_se_w,1h,UP_CHOPPY,-8,3744,0.05283017598888609
z_se_w,1h,UP_CHOPPY,-4,3744,0.004888817310817174
z_se_w,1h,UP_CHOPPY,-2,3744,-0.008578015034371255
z_se_w,1h,UP_CHOPPY,-1,3744,-0.009907218837776297
z_se_w,1h,UP_CHOPPY,0,3744,-0.007528575564212766
z_se_w,1h,UP_CHOPPY,1,3744,-0.003425866134591943
z_se_w,1h,UP_CHOPPY,2,3744,0.0013418595666251356
z_se_w,1h,UP_CHOPPY,4,3744,0.008714494787591651
z_se_w,1h,UP_CHOPPY,8,3744,0.004091876500372761
z_se_w,1h,UP_CHOPPY,12,3744,0.024174597715037775
z_se_w,1h,DOWN_SMOOTH,-12,4362,0.23789983521073657
z_se_w,1h,DOWN_SMOOTH,-8,4362,0.07383602282458217
z_se_w,1h,DOWN_SMOOTH,-4,4362,-0.013193791153389832
z_se_w,1h,DOWN_SMOOTH,-2,4362,-0.03687352471003244
z_se_w,1h,DOWN_SMOOTH,-1,4362,-0.044526478239741436
z_se_w,1h,DOWN_SMOOTH,0,4362,-0.04891790168358011
z_se_w,1h,DOWN_SMOOTH,1,4362,-0.04859539014324379
z_se_w,1h,DOWN_SMOOTH,2,4362,-0.043166079228189526
z_se_w,1h,DOWN_SMOOTH,4,4362,-0.03291116237007096
z_se_w,1h,DOWN_SMOOTH,8,4362,-0.011887243699143681
z_se_w,1h,DOWN_SMOOTH,12,4362,0.031154339636393837
z_se_w,1h,DOWN_CHOPPY,-12,2844,0.24548394436848803
z_se_w,1h,DOWN_CHOPPY,-8,2844,0.05199781660289517
z_se_w,1h,DOWN_CHOPPY,-4,2844,-0.05457905069521522
z_se_w,1h,DOWN_CHOPPY,-2,2844,-0.07655424012514994
z_se_w,1h,DOWN_CHOPPY,-1,2844,-0.0766591564778057
z_se_w,1h,DOWN_CHOPPY,0,2844,-0.06827712901184148
z_se_w,1h,DOWN_CHOPPY,1,2844,-0.06725164622267722
z_se_w,1h,DOWN_CHOPPY,2,2844,-0.06581606067773484
z_se_w,1h,DOWN_CHOPPY,4,2844,-0.06681383646195499
z_se_w,1h,DOWN_CHOPPY,8,2844,-0.058116905703170324
z_se_w,1h,DOWN_CHOPPY,12,2844,-0.06295798252245863
z_se_w,1h,FLAT_SMOOTH,-12,9162,0.2382232976661725
z_se_w,1h,FLAT_SMOOTH,-8,9158,0.06524358102612715
z_se_w,1h,FLAT_SMOOTH,-4,9154,-0.02136891623340666
z_se_w,1h,FLAT_SMOOTH,-2,9152,-0.0335483738372826
z_se_w,1h,FLAT_SMOOTH,-1,9151,-0.03434167932310028
z_se_w,1h,FLAT_SMOOTH,0,9150,-0.028648678151513708
z_se_w,1h,FLAT_SMOOTH,1,9150,-0.021691257931434345
z_se_w,1h,FLAT_SMOOTH,2,9150,-0.0166728860760385
z_se_w,1h,FLAT_SMOOTH,4,9150,-0.0015196373513219489
z_se_w,1h,FLAT_SMOOTH,8,9150,0.016804568019321075
z_se_w,1h,FLAT_SMOOTH,12,9150,0.017398498167449105
z_se_w,1h,FLAT_CHOPPY,-12,17463,0.2844196154427574
z_se_w,1h,FLAT_CHOPPY,-8,17463,0.10218391070035263
z_se_w,1h,FLAT_CHOPPY,-4,17463,-0.011743072019849725
z_se_w,1h,FLAT_CHOPPY,-2,17463,-0.03704586616835457
z_se_w,1h,FLAT_CHOPPY,-1,17463,-0.04208880594091548
z_se_w,1h,FLAT_CHOPPY,0,17463,-0.042511879540857195
z_se_w,1h,FLAT_CHOPPY,1,17462,-0.041351627649612414
z_se_w,1h,FLAT_CHOPPY,2,17461,-0.04167459765509343
z_se_w,1h,FLAT_CHOPPY,4,17459,-0.03808401241727745
z_se_w,1h,FLAT_CHOPPY,8,17455,-0.02805379109796746
z_se_w,1h,FLAT_CHOPPY,12,17451,-0.023224153092790523
reversion_prob_w,5s,UP_SMOOTH,-12,6738,-0.0098967335347015
reversion_prob_w,5s,UP_SMOOTH,-8,6738,-0.004772369105252857
reversion_prob_w,5s,UP_SMOOTH,-4,6738,-0.009429490534014288
reversion_prob_w,5s,UP_SMOOTH,-2,6738,-0.016595187167715138
reversion_prob_w,5s,UP_SMOOTH,-1,6738,-0.01893652130415091
reversion_prob_w,5s,UP_SMOOTH,0,6738,-0.013773062069191912
reversion_prob_w,5s,UP_SMOOTH,1,6738,-0.016759174506702557
reversion_prob_w,5s,UP_SMOOTH,2,6738,-0.012123908679546476
reversion_prob_w,5s,UP_SMOOTH,4,6738,-0.01885681104917903
reversion_prob_w,5s,UP_SMOOTH,8,6738,0.0012331752622127897
reversion_prob_w,5s,UP_SMOOTH,12,6738,0.004649701361162203
reversion_prob_w,5s,UP_CHOPPY,-12,3744,-0.000633275688951969
reversion_prob_w,5s,UP_CHOPPY,-8,3744,-0.01947835179102614
reversion_prob_w,5s,UP_CHOPPY,-4,3744,-0.009807808157118882
reversion_prob_w,5s,UP_CHOPPY,-2,3744,-0.00485930105152147
reversion_prob_w,5s,UP_CHOPPY,-1,3744,0.0034394109157567876
reversion_prob_w,5s,UP_CHOPPY,0,3744,0.007515940850589323
reversion_prob_w,5s,UP_CHOPPY,1,3744,0.005857722476026992
reversion_prob_w,5s,UP_CHOPPY,2,3744,0.0005912737756970865
reversion_prob_w,5s,UP_CHOPPY,4,3744,0.020943229866278452
reversion_prob_w,5s,UP_CHOPPY,8,3744,0.019800410516212157
reversion_prob_w,5s,UP_CHOPPY,12,3744,0.012586629216702968
reversion_prob_w,5s,DOWN_SMOOTH,-12,4362,0.0015826543743276314
reversion_prob_w,5s,DOWN_SMOOTH,-8,4362,0.0033313933271062308
reversion_prob_w,5s,DOWN_SMOOTH,-4,4362,-0.005066411426240266
reversion_prob_w,5s,DOWN_SMOOTH,-2,4362,-0.014531495413571694
reversion_prob_w,5s,DOWN_SMOOTH,-1,4362,-0.024009019934034134
reversion_prob_w,5s,DOWN_SMOOTH,0,4362,-0.028201615652534415
reversion_prob_w,5s,DOWN_SMOOTH,1,4362,-0.030423760302935577
reversion_prob_w,5s,DOWN_SMOOTH,2,4362,-0.02369336070023377
reversion_prob_w,5s,DOWN_SMOOTH,4,4362,-0.030800187400630993
reversion_prob_w,5s,DOWN_SMOOTH,8,4362,-0.02868474188991543
reversion_prob_w,5s,DOWN_SMOOTH,12,4362,0.007866995760234629
reversion_prob_w,5s,DOWN_CHOPPY,-12,2844,9.167124964676985e-06
reversion_prob_w,5s,DOWN_CHOPPY,-8,2844,-0.008406322197884777
reversion_prob_w,5s,DOWN_CHOPPY,-4,2844,0.008959776047971992
reversion_prob_w,5s,DOWN_CHOPPY,-2,2844,0.008247504203802795
reversion_prob_w,5s,DOWN_CHOPPY,-1,2844,0.014312779473657871
reversion_prob_w,5s,DOWN_CHOPPY,0,2844,0.002716289271652738
reversion_prob_w,5s,DOWN_CHOPPY,1,2844,0.009804481460754515
reversion_prob_w,5s,DOWN_CHOPPY,2,2844,0.010782281147602067
reversion_prob_w,5s,DOWN_CHOPPY,4,2844,0.003043172865424029
reversion_prob_w,5s,DOWN_CHOPPY,8,2844,-0.010600944474179906
reversion_prob_w,5s,DOWN_CHOPPY,12,2844,-0.004660492671740041
reversion_prob_w,5s,FLAT_SMOOTH,-12,9282,0.002357107372043516
reversion_prob_w,5s,FLAT_SMOOTH,-8,9282,0.004729347838309055
reversion_prob_w,5s,FLAT_SMOOTH,-4,9282,0.0237996897154627
reversion_prob_w,5s,FLAT_SMOOTH,-2,9282,0.013908920351428109
reversion_prob_w,5s,FLAT_SMOOTH,-1,9282,0.01134555656058668
reversion_prob_w,5s,FLAT_SMOOTH,0,9281,0.008703185665831604
reversion_prob_w,5s,FLAT_SMOOTH,1,9281,0.011623709786140822
reversion_prob_w,5s,FLAT_SMOOTH,2,9281,0.008076234431294654
reversion_prob_w,5s,FLAT_SMOOTH,4,9281,0.009634217875324055
reversion_prob_w,5s,FLAT_SMOOTH,8,9281,0.003577911871833433
reversion_prob_w,5s,FLAT_SMOOTH,12,9281,0.014685604744093998
reversion_prob_w,5s,FLAT_CHOPPY,-12,17463,0.003524347489314777
reversion_prob_w,5s,FLAT_CHOPPY,-8,17463,-0.0013689030185939054
reversion_prob_w,5s,FLAT_CHOPPY,-4,17463,-0.0012985945658119675
reversion_prob_w,5s,FLAT_CHOPPY,-2,17463,0.0011970262168710982
reversion_prob_w,5s,FLAT_CHOPPY,-1,17463,-0.0008452503055913793
reversion_prob_w,5s,FLAT_CHOPPY,0,17463,0.0023312571307140284
reversion_prob_w,5s,FLAT_CHOPPY,1,17462,0.003657208790075636
reversion_prob_w,5s,FLAT_CHOPPY,2,17461,0.004854021012450682
reversion_prob_w,5s,FLAT_CHOPPY,4,17459,0.003152562590059954
reversion_prob_w,5s,FLAT_CHOPPY,8,17455,-0.00015000087872677243
reversion_prob_w,5s,FLAT_CHOPPY,12,17451,-0.004751345789715299
reversion_prob_w,1m,UP_SMOOTH,-12,6738,-0.019295231773634444
reversion_prob_w,1m,UP_SMOOTH,-8,6738,-0.03120232245181229
reversion_prob_w,1m,UP_SMOOTH,-4,6738,-0.04539028204978209
reversion_prob_w,1m,UP_SMOOTH,-2,6738,-0.04044451749431025
reversion_prob_w,1m,UP_SMOOTH,-1,6738,-0.036961861420590714
reversion_prob_w,1m,UP_SMOOTH,0,6738,-0.028335878604330376
reversion_prob_w,1m,UP_SMOOTH,1,6738,-0.033590329622269446
reversion_prob_w,1m,UP_SMOOTH,2,6738,-0.01895490506844
reversion_prob_w,1m,UP_SMOOTH,4,6738,-0.01490245919614417
reversion_prob_w,1m,UP_SMOOTH,8,6738,-0.00018671863186918363
reversion_prob_w,1m,UP_SMOOTH,12,6738,-0.0003479583213976989
reversion_prob_w,1m,UP_CHOPPY,-12,3744,0.012287261053110465
reversion_prob_w,1m,UP_CHOPPY,-8,3744,-0.02202666843500004
reversion_prob_w,1m,UP_CHOPPY,-4,3744,-0.00827895699118346
reversion_prob_w,1m,UP_CHOPPY,-2,3744,-0.0012493569441630408
reversion_prob_w,1m,UP_CHOPPY,-1,3744,0.0031997141069284116
reversion_prob_w,1m,UP_CHOPPY,0,3744,-0.00845520295289235
reversion_prob_w,1m,UP_CHOPPY,1,3744,0.0004945693668376104
reversion_prob_w,1m,UP_CHOPPY,2,3744,0.003332348905855301
reversion_prob_w,1m,UP_CHOPPY,4,3744,0.011146154386162123
reversion_prob_w,1m,UP_CHOPPY,8,3744,0.0005645788264615362
reversion_prob_w,1m,UP_CHOPPY,12,3744,-0.02257006717394294
reversion_prob_w,1m,DOWN_SMOOTH,-12,4362,0.003032454653265662
reversion_prob_w,1m,DOWN_SMOOTH,-8,4362,0.0196461360466315
reversion_prob_w,1m,DOWN_SMOOTH,-4,4362,0.01792115790930761
reversion_prob_w,1m,DOWN_SMOOTH,-2,4362,0.019450302926038544
reversion_prob_w,1m,DOWN_SMOOTH,-1,4362,0.0051161480806859545
reversion_prob_w,1m,DOWN_SMOOTH,0,4362,0.008277288886054062
reversion_prob_w,1m,DOWN_SMOOTH,1,4362,0.0019747115958365998
reversion_prob_w,1m,DOWN_SMOOTH,2,4362,0.0034526594427105634
reversion_prob_w,1m,DOWN_SMOOTH,4,4362,0.010494074580405185
reversion_prob_w,1m,DOWN_SMOOTH,8,4362,-0.0014466772350188264
reversion_prob_w,1m,DOWN_SMOOTH,12,4362,-0.004992900043464724
reversion_prob_w,1m,DOWN_CHOPPY,-12,2844,0.013447751655864197
reversion_prob_w,1m,DOWN_CHOPPY,-8,2844,0.04122861518037349
reversion_prob_w,1m,DOWN_CHOPPY,-4,2844,0.05230538641092196
reversion_prob_w,1m,DOWN_CHOPPY,-2,2844,0.03444411706260277
reversion_prob_w,1m,DOWN_CHOPPY,-1,2844,0.018454260379303263
reversion_prob_w,1m,DOWN_CHOPPY,0,2844,0.018421560816456444
reversion_prob_w,1m,DOWN_CHOPPY,1,2844,0.023969444140353242
reversion_prob_w,1m,DOWN_CHOPPY,2,2844,0.004363124257170682
reversion_prob_w,1m,DOWN_CHOPPY,4,2844,0.009016402104495867
reversion_prob_w,1m,DOWN_CHOPPY,8,2844,0.014262780850760095
reversion_prob_w,1m,DOWN_CHOPPY,12,2844,0.007907698379189308
reversion_prob_w,1m,FLAT_SMOOTH,-12,9282,0.010471934907727567
reversion_prob_w,1m,FLAT_SMOOTH,-8,9282,0.009630178144662131
reversion_prob_w,1m,FLAT_SMOOTH,-4,9282,0.004136987690514743
reversion_prob_w,1m,FLAT_SMOOTH,-2,9280,0.006794930740952825
reversion_prob_w,1m,FLAT_SMOOTH,-1,9279,-0.013119238862052338
reversion_prob_w,1m,FLAT_SMOOTH,0,9278,-0.008677501750566606
reversion_prob_w,1m,FLAT_SMOOTH,1,9278,-0.006067639115806124
reversion_prob_w,1m,FLAT_SMOOTH,2,9278,-0.007970252978645174
reversion_prob_w,1m,FLAT_SMOOTH,4,9278,-0.0048976131088259486
reversion_prob_w,1m,FLAT_SMOOTH,8,9278,-0.005968174268607793
reversion_prob_w,1m,FLAT_SMOOTH,12,9278,-0.005049464169763067
