**DEPRECATED — LOOKAHEAD ARTIFACT, DO NOT QUOTE**

tf,pair,c1,c2,abs_min,abs_max,spread_abs,r_min,r_max,sign_flip
1m,vol_accel_1b__vol_mean_w,vol_accel_1b,vol_mean_w,0.0049539198074491884,0.028848366684858115,0.023894446877408927,-0.007036369150426115,0.028848366684858115,False
1m,price_accel_w__vol_mean_w,price_accel_w,vol_mean_w,0.006777725264439892,0.028745514567200127,0.021967789302760235,-0.0187480112734579,0.028745514567200127,False
15m,body__hurst_w,body,hurst_w,0.0037908474358497885,0.028706101895394045,0.024915254459544255,-0.028706101895394045,0.02805951360141399,False
1m,vol_mean_w__z_low_w,vol_mean_w,z_low_w,0.008006243605270703,0.02866532128188327,0.02065907767661257,-0.010345648212534097,0.02866532128188327,False
15m,z_high_w__SE_low_w,z_high_w,SE_low_w,0.015593146193822708,0.02861899151990859,0.01302584532608588,-0.02861899151990859,-0.015593146193822708,False
1m,price_sigma_w__z_se_w,price_sigma_w,z_se_w,0.0013285960308791224,0.028437625458964406,0.027109029428085282,-0.026273825574176436,0.028437625458964406,False
1m,z_low_w__SE_low_w,z_low_w,SE_low_w,0.009880185517422847,0.02820047917015833,0.01832029365273548,-0.009880185517422847,0.02820047917015833,False
15s,price_mean_w__z_low_w,price_mean_w,z_low_w,0.0019188046392644045,0.028155365005719375,0.02623656036645497,-0.028155365005719375,-0.0019188046392644045,False
15m,price_mean_w__z_high_w,price_mean_w,z_high_w,0.0003111458455840996,0.028118613038990752,0.027807467193406654,-0.028118613038990752,0.01361135621529485,False
15s,vwap_w__z_low_w,vwap_w,z_low_w,0.001870911977845257,0.02810358523585317,0.026232673258007915,-0.02810358523585317,-0.001870911977845257,False
4h,vol_accel_w__vwap_w,vol_accel_w,vwap_w,0.01052102632455743,0.02802220686091132,0.01750118053635389,-0.011963760414602568,0.02802220686091132,False
5m,vol_accel_1b__price_sigma_w,vol_accel_1b,price_sigma_w,0.015429841088253142,0.027874533452377254,0.012444692364124111,-0.027874533452377254,-0.015429841088253142,False
5m,z_se_w__swing_noise_w,z_se_w,swing_noise_w,0.0007479118931243815,0.027868395566471776,0.027120483673347396,-0.018612868803709093,0.027868395566471776,False
5s,z_high_w__hurst_w,z_high_w,hurst_w,0.0030789172072108522,0.027780822270797867,0.024701905063587014,-0.027780822270797867,0.0163531127451489,False
15s,vol_velocity_1b__z_se_w,vol_velocity_1b,z_se_w,0.0024648718809983706,0.02768965958787299,0.025224787706874616,-0.02768965958787299,0.011292188283129563,False
5m,price_sigma_w__z_high_w,price_sigma_w,z_high_w,0.005479466445950917,0.0274080357626433,0.021928569316692383,-0.0274080357626433,-0.005479466445950917,False
15m,z_se_w__SE_low_w,z_se_w,SE_low_w,0.001977246731216616,0.027243280552119317,0.0252660338209027,-0.013459097911618778,0.027243280552119317,False
5s,reversion_prob_w__swing_noise_w,reversion_prob_w,swing_noise_w,0.0033994151100393234,0.027173963701331866,0.023774548591292542,-0.027173963701331866,0.020386002980059534,False
15s,price_mean_w__z_se_w,price_mean_w,z_se_w,0.0024663472819852544,0.026934223163272986,0.02446787588128773,-0.026934223163272986,0.0059504199281779505,False
15s,vwap_w__z_se_w,vwap_w,z_se_w,0.0024386490866711366,0.026904137928868296,0.02446548884219716,-0.026904137928868296,0.005942904784163921,False
1m,price_velocity_w__vol_accel_w,price_velocity_w,vol_accel_w,0.01452504172990537,0.026707914539495992,0.012182872809590623,-0.026707914539495992,0.0220707199869429,False
15m,vwap_w__z_high_w,vwap_w,z_high_w,0.0015038714077180008,0.026524814710552076,0.025020943302834074,-0.026524814710552076,0.016381238892979478,False
5s,vol_accel_w__hurst_w,vol_accel_w,hurst_w,0.0026131067044116354,0.026355162824204918,0.023742056119793284,-0.0038178307636457954,0.026355162824204918,False
15s,vol_accel_w__price_sigma_w,vol_accel_w,price_sigma_w,0.0011033866160288827,0.026281904222453377,0.025178517606424495,-0.024603721732499476,0.026281904222453377,False
1m,z_se_w__swing_noise_w,z_se_w,swing_noise_w,0.0016094050619581432,0.026231163581225004,0.02462175851926686,-0.026231163581225004,0.0244953581299696,False
15s,price_velocity_1b__vwap_w,price_velocity_1b,vwap_w,0.004239786638467047,0.026057740813010953,0.021817954174543908,-0.00767987916445963,0.026057740813010953,False
1m,vol_accel_1b__hurst_w,vol_accel_1b,hurst_w,6.782400104705383e-05,0.02602593173355194,0.025958107732504888,-0.01938941863844802,0.02602593173355194,False
5m,vol_velocity_1b__vol_sigma_w,vol_velocity_1b,vol_sigma_w,0.002924402384371659,0.02598138156939902,0.02305697918502736,0.002924402384371659,0.02598138156939902,False
5m,vol_mean_w__reversion_prob_w,vol_mean_w,reversion_prob_w,0.005851549115687915,0.025972788663439748,0.020121239547751833,0.005851549115687915,0.025972788663439748,False
5m,z_high_w__SE_low_w,z_high_w,SE_low_w,0.004967479655542678,0.02592486119878632,0.02095738154324364,-0.02592486119878632,0.004967479655542678,False
15m,vol_accel_1b__vol_sigma_w,vol_accel_1b,vol_sigma_w,0.019671325390349787,0.025922020001680285,0.006250694611330498,-0.025922020001680285,-0.019671325390349787,False
15s,price_velocity_1b__price_mean_w,price_velocity_1b,price_mean_w,0.00429556013830107,0.025893443382579855,0.021597883244278786,-0.007748026883980971,0.025893443382579855,False
5s,body__hurst_w,body,hurst_w,0.0014838735612311958,0.025633292312706307,0.02414941875147511,-0.025633292312706307,0.0014838735612311958,False
1m,vol_accel_w__swing_noise_w,vol_accel_w,swing_noise_w,0.0060790319562445865,0.025559750525162,0.019480718568917414,-0.025559750525162,-0.0060790319562445865,False
15s,z_se_w__SE_low_w,z_se_w,SE_low_w,0.004311975835215244,0.025539890599057688,0.021227914763842445,-0.025539890599057688,0.024415713374539193,False
5s,price_velocity_w__reversion_prob_w,price_velocity_w,reversion_prob_w,0.006822968582094999,0.025390175884797635,0.018567207302702636,-0.006822968582094999,0.025390175884797635,False
5s,z_high_w__SE_high_w,z_high_w,SE_high_w,0.001981915884303879,0.025352946934802053,0.023371031050498176,-0.025352946934802053,0.011249366545680853,False
15m,vol_accel_w__hurst_w,vol_accel_w,hurst_w,0.0019660710592384815,0.025282393520961205,0.023316322461722723,-0.025282393520961205,0.020248329569671555,False
1m,z_high_w__SE_low_w,z_high_w,SE_low_w,0.0016539491441752937,0.025245387713575363,0.023591438569400068,-0.025245387713575363,0.01518604746912974,False
1m,price_mean_w__z_se_w,price_mean_w,z_se_w,0.0017810173085214742,0.025232780825024788,0.023451763516503313,-0.025232780825024788,0.006494501674970852,False
15s,z_se_w__SE_high_w,z_se_w,SE_high_w,0.0013775870490577078,0.02519497786092135,0.02381739081186364,-0.02519497786092135,0.020531906850697522,False
1m,vol_mean_w__z_high_w,vol_mean_w,z_high_w,0.0007701426673180694,0.025185740447166483,0.024415597779848412,-0.025185740447166483,0.01794934707793255,False
1m,vwap_w__z_se_w,vwap_w,z_se_w,0.0017129690454981935,0.025171294393971817,0.023458325348473624,-0.025171294393971817,0.006537805622670839,False
1m,price_velocity_w__z_se_w,price_velocity_w,z_se_w,0.00513463007244042,0.02508117574239304,0.01994654566995262,-0.02508117574239304,-0.00513463007244042,False
5s,price_accel_w__vwap_w,price_accel_w,vwap_w,0.003676398474990789,0.025020814854445676,0.02134441637945489,-0.014377600517164047,0.025020814854445676,False
5s,price_accel_w__price_mean_w,price_accel_w,price_mean_w,0.0036422968331385804,0.024977253065732837,0.02133495623259426,-0.014429629839075862,0.024977253065732837,False
5m,vol_accel_w__swing_noise_w,vol_accel_w,swing_noise_w,0.012132678688584293,0.02495264848688294,0.012819969798298648,-0.02495264848688294,-0.012132678688584293,False
15s,price_velocity_w__reversion_prob_w,price_velocity_w,reversion_prob_w,0.00581634585290035,0.024858908713716925,0.019042562860816577,-0.018397922608160564,0.024858908713716925,False
1m,price_mean_w__z_high_w,price_mean_w,z_high_w,0.0036783657125513585,0.02470637777877047,0.021028012066219112,-0.02470637777877047,0.008955680022363379,False
4h,vol_accel_w__price_mean_w,vol_accel_w,price_mean_w,0.007847503415744405,0.024693301500854584,0.016845798085110178,-0.010728832941360783,0.024693301500854584,False
5m,z_se_w__SE_low_w,z_se_w,SE_low_w,0.00018932338727521282,0.024687599697461954,0.02449827631018674,-0.013900229568983511,0.024687599697461954,False
1m,vwap_w__z_high_w,vwap_w,z_high_w,0.003533648439987989,0.02459525592306248,0.021061607483074493,-0.02459525592306248,0.009069438504674461,False
1m,price_accel_w__vol_sigma_w,price_accel_w,vol_sigma_w,0.004109960833464127,0.02451742728148754,0.020407466448023413,-0.013296498149420766,0.02451742728148754,False
5m,price_mean_w__z_high_w,price_mean_w,z_high_w,0.001203573142948582,0.024309103032419375,0.023105529889470792,-0.024309103032419375,0.002323109286968924,False
15s,vol_velocity_1b__swing_noise_w,vol_velocity_1b,swing_noise_w,0.004991272101827262,0.02421750297446925,0.01922623087264199,-0.009801530217592242,0.02421750297446925,False
5s,vol_accel_w__vwap_w,vol_accel_w,vwap_w,0.0009096351312074188,0.024096508024697778,0.02318687289349036,-0.024096508024697778,0.0009096351312074188,False
5s,vol_accel_w__price_mean_w,vol_accel_w,price_mean_w,0.0008698530435253645,0.024072367446430275,0.02320251440290491,-0.024072367446430275,0.0008698530435253645,False
15s,z_high_w__hurst_w,z_high_w,hurst_w,0.0022717893073870127,0.02394314926191914,0.021671359954532128,-0.0022717893073870127,0.02394314926191914,False
15m,vol_accel_1b__price_sigma_w,vol_accel_1b,price_sigma_w,0.004107060792560168,0.023634604677033193,0.019527543884473024,-0.023634604677033193,-0.004107060792560168,False
5m,vwap_w__z_high_w,vwap_w,z_high_w,0.00174295902824646,0.02358168258498812,0.02183872355674166,-0.02358168258498812,0.0027389292164502186,False
1m,vol_sigma_w__z_low_w,vol_sigma_w,z_low_w,0.0024965067171786293,0.023562554497226485,0.021066047780047857,-0.003755539444297519,0.023562554497226485,False
5s,vol_velocity_w__hurst_w,vol_velocity_w,hurst_w,0.0007751787535639706,0.02352537379278203,0.02275019503921806,-0.02352537379278203,0.010533761140653347,False
1m,z_se_w__SE_low_w,z_se_w,SE_low_w,0.003840717659220024,0.023173638109438073,0.01933292045021805,-0.01330185904113001,0.023173638109438073,False
5m,z_low_w__swing_noise_w,z_low_w,swing_noise_w,0.0001824800601009852,0.023156739339234338,0.022974259279133352,-0.013742794028809156,0.023156739339234338,False
1h,price_accel_w__hurst_w,price_accel_w,hurst_w,0.0019204889407456603,0.023097112218529024,0.021176623277783364,-0.01928783319273998,0.023097112218529024,False
15m,price_accel_1b__hurst_w,price_accel_1b,hurst_w,0.0007344582109745793,0.023029850488534058,0.02229539227755948,-0.0035269612102185885,0.023029850488534058,False
15s,vol_velocity_w__z_se_w,vol_velocity_w,z_se_w,0.00016355208429852147,0.022925285768453825,0.022761733684155305,-0.021619528714770516,0.022925285768453825,False
5s,price_accel_1b__hurst_w,price_accel_1b,hurst_w,0.0024782333094646135,0.02277829882338677,0.020300065513922157,-0.02277829882338677,0.010670087063859756,False
5m,price_sigma_w__reversion_prob_w,price_sigma_w,reversion_prob_w,0.01417357604763005,0.022729222644921346,0.008555646597291296,-0.022729222644921346,-0.01417357604763005,False
15m,z_high_w__SE_high_w,z_high_w,SE_high_w,0.002574958702070498,0.022717377990870532,0.020142419288800034,-0.0039283011708793674,0.022717377990870532,False
15m,price_accel_w__price_mean_w,price_accel_w,price_mean_w,0.006944068026937001,0.02262225038389603,0.01567818235695903,-0.02262225038389603,-0.006944068026937001,False
15s,body__vwap_w,body,vwap_w,0.0028296765052322034,0.02256221452578451,0.019732538020552307,-0.008913912694768896,0.02256221452578451,False
15m,price_accel_1b__vol_velocity_w,price_accel_1b,vol_velocity_w,0.00827944542687695,0.02249259596434743,0.014213150537470479,-0.010971197009387524,0.02249259596434743,False
1m,z_high_w__SE_high_w,z_high_w,SE_high_w,0.0015469284767836277,0.022432122833920553,0.020885194357136927,-0.022432122833920553,0.01313031751101012,False
15s,body__price_mean_w,body,price_mean_w,0.0028868526227716533,0.022378170518291475,0.019491317895519823,-0.00898030016749634,0.022378170518291475,False
5s,vol_accel_1b__vwap_w,vol_accel_1b,vwap_w,0.001807825477065817,0.022268987271260542,0.020461161794194726,-0.022268987271260542,0.01222483845136632,False
5s,vol_accel_1b__price_mean_w,vol_accel_1b,price_mean_w,0.0018330191932235916,0.022210642421067194,0.020377623227843603,-0.022210642421067194,0.012194758282614074,False
1m,vol_accel_1b__vwap_w,vol_accel_1b,vwap_w,0.0020205802758447257,0.02205312786235199,0.020032547586507264,-0.02205312786235199,0.0038853310580981223,False
1m,vol_accel_1b__price_mean_w,vol_accel_1b,price_mean_w,0.002189072460589251,0.022015407668549442,0.01982633520796019,-0.022015407668549442,0.0038259489722129243,False
5m,vol_sigma_w__z_low_w,vol_sigma_w,z_low_w,0.003687952388497638,0.02189937888940614,0.0182114265009085,-0.018852783060867434,0.02189937888940614,False
1m,z_high_w__hurst_w,z_high_w,hurst_w,0.006667097389701927,0.021809473684171937,0.01514237629447001,-0.021809473684171937,0.008354324600263372,False
15s,bar_range__z_se_w,bar_range,z_se_w,0.00868507661535625,0.021713986369545742,0.013028909754189492,-0.018090051773189893,0.021713986369545742,False
5s,price_accel_1b__z_low_w,price_accel_1b,z_low_w,0.003812236519605625,0.021150998986785297,0.01733876246717967,-0.021150998986785297,0.018317519157881636,False
15s,vol_accel_1b__z_se_w,vol_accel_1b,z_se_w,0.0015554644060312205,0.021035585913647653,0.01948012150761643,-0.021035585913647653,0.01550423190836735,False
15s,z_se_w__swing_noise_w,z_se_w,swing_noise_w,0.0004400749432112753,0.020983814118266955,0.02054373917505568,-0.020983814118266955,0.011267680531557436,False
4h,vol_velocity_1b__swing_noise_w,vol_velocity_1b,swing_noise_w,0.004138114148232591,0.020907010908706513,0.016768896760473922,-0.020907010908706513,0.014036035471975154,False
5s,bar_range__z_se_w,bar_range,z_se_w,0.001994706619478561,0.02088648657923891,0.01889177995976035,-0.02088648657923891,0.007301130436438661,False
5s,vol_velocity_1b__vwap_w,vol_velocity_1b,vwap_w,0.00019310875226043528,0.02082996321538349,0.020636854463123053,-0.02082996321538349,0.0015939897335200276,False
5s,vol_velocity_1b__price_mean_w,vol_velocity_1b,price_mean_w,0.00017964187587418,0.02080937173069766,0.02062972985482348,-0.02080937173069766,0.0015539658962856048,False
1m,vol_velocity_1b__vwap_w,vol_velocity_1b,vwap_w,0.002531668172189048,0.020776785378674705,0.018245117206485657,-0.01730844647129379,0.020776785378674705,False
15s,price_sigma_w__z_se_w,price_sigma_w,z_se_w,0.0012490258662441404,0.020730162938655768,0.019481137072411628,-0.020730162938655768,0.018423312601985438,False
1m,vol_velocity_1b__price_mean_w,vol_velocity_1b,price_mean_w,0.0024688691509381615,0.02070534124061565,0.01823647208967749,-0.017184640889846836,0.02070534124061565,False
5s,z_high_w__swing_noise_w,z_high_w,swing_noise_w,0.004941360113172954,0.02062489866638454,0.015683538553211585,-0.015422734416252899,0.02062489866638454,False
15s,z_se_w__hurst_w,z_se_w,hurst_w,0.0009939821884102022,0.020569478903979234,0.019575496715569032,0.0009939821884102022,0.020569478903979234,False
15s,z_low_w__swing_noise_w,z_low_w,swing_noise_w,0.0006569299176087615,0.020254613832397156,0.019597683914788395,-0.0006569299176087615,0.020254613832397156,False
15m,price_mean_w__reversion_prob_w,price_mean_w,reversion_prob_w,0.0032434013546237357,0.020245174803809024,0.017001773449185287,-0.020245174803809024,0.015221727925192276,False
15m,price_accel_1b__vol_sigma_w,price_accel_1b,vol_sigma_w,0.0025465322304454694,0.020206245079456592,0.017659712849011123,-0.010795339174924446,0.020206245079456592,False
15s,vol_accel_w__z_se_w,vol_accel_w,z_se_w,0.00042598753073017976,0.02019674958930399,0.01977076205857381,-0.02019674958930399,0.00730445630406921,False
5m,z_high_w__SE_high_w,z_high_w,SE_high_w,0.0010166567392575836,0.020071869147982657,0.019055212408725073,-0.009116411795737528,0.020071869147982657,False
1m,vol_mean_w__z_se_w,vol_mean_w,z_se_w,0.0015528350380759086,0.020017149968353215,0.018464314930277306,-0.01140462820734134,0.020017149968353215,False
1m,SE_low_w__reversion_prob_w,SE_low_w,reversion_prob_w,1.7404185180765553e-05,0.019940419099642125,0.01992301491446136,-0.004960991610355687,0.019940419099642125,False
15m,price_accel_w__vwap_w,price_accel_w,vwap_w,0.005707341005353246,0.01989295134975745,0.014185610344404204,-0.01989295134975745,-0.005707341005353246,False
5s,vol_accel_1b__hurst_w,vol_accel_1b,hurst_w,0.002992459373632788,0.01986888508341815,0.016876425709785363,-0.0052069354440187855,0.01986888508341815,False
5s,vol_velocity_1b__hurst_w,vol_velocity_1b,hurst_w,7.749951268907054e-05,0.019773754002575927,0.019696254489886857,-0.005763861359610664,0.019773754002575927,False
5s,z_se_w__SE_high_w,z_se_w,SE_high_w,0.001082155858373234,0.01970168021587977,0.018619524357506537,-0.006651576674548727,0.01970168021587977,False
5m,z_high_w__hurst_w,z_high_w,hurst_w,0.0009108217540241232,0.019624430689645225,0.0187136089356211,-0.004949314829249474,0.019624430689645225,False
5m,price_accel_1b__price_velocity_w,price_accel_1b,price_velocity_w,0.0003731280750933824,0.019598133436633802,0.01922500536154042,-0.005065067163177192,0.019598133436633802,False
5m,vol_velocity_w__price_mean_w,vol_velocity_w,price_mean_w,0.001869410527451993,0.01953420001234825,0.017664789484896255,-0.013707972782064665,0.01953420001234825,False
1m,price_accel_w__hurst_w,price_accel_w,hurst_w,0.0066871608707282015,0.019446705635537326,0.012759544764809123,-0.019446705635537326,0.009048602568705358,False
1m,reversion_prob_w__swing_noise_w,reversion_prob_w,swing_noise_w,0.0039380153312435955,0.019367276174755838,0.015429260843512243,-0.019367276174755838,0.005489121852779274,False
5m,SE_low_w__reversion_prob_w,SE_low_w,reversion_prob_w,0.0025295619823508136,0.019002259369339962,0.016472697386989147,-0.008346482542683805,0.019002259369339962,False
1m,price_mean_w__z_low_w,price_mean_w,z_low_w,4.223035245668092e-05,0.01894437147678566,0.01890214112432898,-0.01894437147678566,0.008098988352078515,False
15s,SE_high_w__reversion_prob_w,SE_high_w,reversion_prob_w,0.002253679028133369,0.01891704914044874,0.016663370112315373,-0.011808741473609295,0.01891704914044874,False
5s,z_se_w__swing_noise_w,z_se_w,swing_noise_w,0.00016791703973012635,0.018895895547778912,0.018727978508048786,-0.018895895547778912,0.007668235589948761,False
15s,price_mean_w__z_high_w,price_mean_w,z_high_w,0.001366356804256496,0.018834974509985638,0.01746861770572914,-0.018834974509985638,0.011702896958786537,False
15s,vwap_w__z_high_w,vwap_w,z_high_w,0.0012960173728622764,0.018797286399567147,0.01750126902670487,-0.018797286399567147,0.011732651964140027,False
1m,vwap_w__z_low_w,vwap_w,z_low_w,6.860334593340365e-05,0.018792606122959164,0.01872400277702576,-0.018792606122959164,0.00817348929835533,False
5m,price_mean_w__z_low_w,price_mean_w,z_low_w,0.003934221302881997,0.018649874424800327,0.01471565312191833,-0.018649874424800327,-0.003934221302881997,False
5m,z_high_w__swing_noise_w,z_high_w,swing_noise_w,0.0009723817890592147,0.01855859274200318,0.017586210952943965,-0.01855859274200318,0.01722445523018455,False
1m,price_velocity_w__z_high_w,price_velocity_w,z_high_w,0.0026210132142409593,0.018310794236891813,0.015689781022650853,-0.018310794236891813,-0.0026210132142409593,False
15m,vwap_w__reversion_prob_w,vwap_w,reversion_prob_w,0.0022852100740778044,0.018137347570822134,0.01585213749674433,-0.018137347570822134,0.013698075308504852,False
5m,vwap_w__z_low_w,vwap_w,z_low_w,0.0034267417791657992,0.01808052920758639,0.014653787428420592,-0.01808052920758639,-0.0034267417791657992,False
1m,price_velocity_w__z_low_w,price_velocity_w,z_low_w,0.008755857546530264,0.017981828852849383,0.009225971306319119,-0.017981828852849383,0.008755857546530264,False
5m,vol_sigma_w__z_se_w,vol_sigma_w,z_se_w,0.0028258796962207407,0.017971929207701944,0.015146049511481203,-0.017971929207701944,0.010071188215522947,False
15s,vol_velocity_w__price_mean_w,vol_velocity_w,price_mean_w,0.0003097686488651499,0.01795479504553134,0.01764502639666619,-0.01795479504553134,0.002476316162443423,False
15s,vol_velocity_w__vwap_w,vol_velocity_w,vwap_w,0.00022896124414099875,0.017951098475380404,0.017722137231239405,-0.017951098475380404,0.0024222631175902522,False
5s,price_sigma_w__z_se_w,price_sigma_w,z_se_w,0.0022111282004198154,0.01757382828441968,0.015362700083999863,-0.010300386157566933,0.01757382828441968,False
5m,price_accel_w__hurst_w,price_accel_w,hurst_w,0.0006832909280577597,0.01756254084754024,0.016879249919482482,-0.01756254084754024,0.009240237562937674,False
5m,price_accel_1b__swing_noise_w,price_accel_1b,swing_noise_w,0.00012501435095161681,0.017540683140634773,0.017415668789683154,-0.017540683140634773,0.011941455631534908,False
5s,z_se_w__SE_low_w,z_se_w,SE_low_w,0.0007098128243759751,0.01734299839826392,0.016633185573887946,-0.01734299839826392,0.010641415599007232,False
5m,vol_accel_1b__vol_mean_w,vol_accel_1b,vol_mean_w,0.01399962561546408,0.017261400330845958,0.0032617747153818773,-0.017261400330845958,-0.01399962561546408,False
5m,vol_velocity_w__vwap_w,vol_velocity_w,vwap_w,0.0015215781265101379,0.01725648275154153,0.015734904625031392,-0.0119713093353912,0.01725648275154153,False
1m,vol_sigma_w__z_high_w,vol_sigma_w,z_high_w,0.0009200874277534684,0.01696015348511252,0.016040066057359054,-0.01696015348511252,0.009361197801159734,False
5m,vol_accel_w__hurst_w,vol_accel_w,hurst_w,0.0012973063655258544,0.016683636018135432,0.015386329652609578,-0.016683636018135432,0.0072414962112100035,False
1m,z_se_w__SE_high_w,z_se_w,SE_high_w,0.00048529682517511934,0.016627908558110548,0.01614261173293543,-0.011245071552402718,0.016627908558110548,False
15s,price_mean_w__reversion_prob_w,price_mean_w,reversion_prob_w,9.944203761246474e-07,0.016494489834414313,0.01649349541403819,-0.01488980857711424,0.016494489834414313,False
15s,vwap_w__reversion_prob_w,vwap_w,reversion_prob_w,2.803976798564965e-06,0.016445564673219115,0.01644276069642055,-0.014868020957924954,0.016445564673219115,False
5m,price_mean_w__z_se_w,price_mean_w,z_se_w,0.00015722952841703823,0.016348266276251574,0.016191036747834536,-0.016348266276251574,0.00015722952841703823,False
15s,vol_mean_w__reversion_prob_w,vol_mean_w,reversion_prob_w,0.0015698096632619687,0.016347612525044502,0.014777802861782534,-0.014652218075273234,0.016347612525044502,False
1m,body__hurst_w,body,hurst_w,0.0011252172613631243,0.016159965355092117,0.015034748093728994,-0.014273722010268665,0.016159965355092117,False
15s,vol_velocity_w__hurst_w,vol_velocity_w,hurst_w,0.0013570761411923816,0.01608801209046773,0.014730935949275348,-0.01608801209046773,0.010262215093434357,False
15m,vol_accel_1b__vol_mean_w,vol_accel_1b,vol_mean_w,0.013247612112335246,0.01608734770162083,0.0028397355892855834,-0.01608734770162083,-0.013247612112335246,False
5m,vwap_w__z_se_w,vwap_w,z_se_w,0.00046063798104713254,0.015888322434077666,0.015427684453030534,-0.015888322434077666,0.00046063798104713254,False
5s,price_mean_w__z_high_w,price_mean_w,z_high_w,0.0002032566113442509,0.015688844937342104,0.015485588325997853,-0.015688844937342104,0.0002032566113442509,False
5s,vwap_w__z_high_w,vwap_w,z_high_w,0.00020765000898885833,0.015660399692634927,0.015452749683646069,-0.015660399692634927,0.00020765000898885833,False
5s,vwap_w__z_low_w,vwap_w,z_low_w,0.0003925204863138288,0.015476862974766253,0.015084342488452425,-0.014849710822689462,0.015476862974766253,False
5s,price_mean_w__z_low_w,price_mean_w,z_low_w,0.00036054358056744184,0.015458676421463547,0.015098132840896106,-0.014876702300437267,0.015458676421463547,False
1m,price_velocity_1b__hurst_w,price_velocity_1b,hurst_w,0.0013633676947598394,0.01538795569323571,0.014024587998475871,-0.014771112590827497,0.01538795569323571,False
5m,vol_accel_1b__price_velocity_w,vol_accel_1b,price_velocity_w,0.0014434984091225185,0.01524181916074369,0.013798320751621171,-0.01524181916074369,0.010868252823539787,False
1m,vol_sigma_w__z_se_w,vol_sigma_w,z_se_w,0.005559666441220714,0.01504077275488132,0.009481106313660606,-0.01504077275488132,0.0147556127403179,False
1m,vol_mean_w__reversion_prob_w,vol_mean_w,reversion_prob_w,0.0034955579730695913,0.014902281204317617,0.011406723231248025,-0.0034955579730695913,0.014902281204317617,False
5m,vol_velocity_1b__hurst_w,vol_velocity_1b,hurst_w,0.0005291888275884727,0.014897264346790794,0.014368075519202321,-0.014897264346790794,0.013370408931249652,False
5s,vol_velocity_w__price_mean_w,vol_velocity_w,price_mean_w,0.0006846951059435277,0.014737167611514746,0.014052472505571218,-0.008046126085580646,0.014737167611514746,False
5s,vol_velocity_w__vwap_w,vol_velocity_w,vwap_w,0.0007619868905626456,0.014687542770621207,0.013925555880058562,-0.008081890642198447,0.014687542770621207,False
1h,price_accel_1b__price_velocity_w,price_accel_1b,price_velocity_w,8.080137201923367e-05,0.014621652602488208,0.014540851230468974,-0.0002881417358351769,0.014621652602488208,False
1m,vol_velocity_w__swing_noise_w,vol_velocity_w,swing_noise_w,0.00018343824242327537,0.014526324651173308,0.014342886408750033,-0.014526324651173308,0.009606394223908065,False
15m,vol_accel_1b__hurst_w,vol_accel_1b,hurst_w,0.0018962094720316916,0.014493050927566704,0.012596841455535013,-0.014493050927566704,0.009282156192003314,False
5m,price_velocity_w__z_se_w,price_velocity_w,z_se_w,0.001489429841162198,0.014383667488942872,0.012894237647780674,-0.006470831483932888,0.014383667488942872,False
15s,vol_accel_1b__hurst_w,vol_accel_1b,hurst_w,0.00033031119353409637,0.014256547187834565,0.013926235994300469,-0.014256547187834565,0.006463724408968325,False
5s,vwap_w__z_se_w,vwap_w,z_se_w,0.00017676820690224612,0.014154570796238991,0.013977802589336745,-0.0077757997207174205,0.014154570796238991,False
5s,price_mean_w__z_se_w,price_mean_w,z_se_w,0.0001872909459553373,0.01414888901576864,0.013961598069813301,-0.007794068577426029,0.01414888901576864,False
5m,price_accel_w__price_mean_w,price_accel_w,price_mean_w,0.004963735671108265,0.013915737020861437,0.008952001349753172,-0.013915737020861437,-0.004963735671108265,False
5m,z_se_w__hurst_w,z_se_w,hurst_w,7.981988020625901e-05,0.013735185769585429,0.01365536588937917,-7.981988020625901e-05,0.013735185769585429,False
1m,vol_accel_w__vol_mean_w,vol_accel_w,vol_mean_w,0.0014633112099186369,0.013621416068826178,0.012158104858907542,-0.013621416068826178,0.006438589641387564,False
5m,price_accel_w__vwap_w,price_accel_w,vwap_w,0.0036852804450259466,0.01361864162020798,0.009933361175182034,-0.01361864162020798,-0.0036852804450259466,False
15s,body__hurst_w,body,hurst_w,0.002656654944211869,0.013418694360102882,0.010762039415891014,-0.013418694360102882,0.002656654944211869,False
15s,vol_accel_w__hurst_w,vol_accel_w,hurst_w,0.0033599870072567495,0.013337924047267549,0.0099779370400108,-0.006311424392417238,0.013337924047267549,False
1m,z_se_w__hurst_w,z_se_w,hurst_w,0.001751698125487985,0.013261942546050324,0.011510244420562338,-0.013261942546050324,0.0027319036370813,False
5m,price_accel_1b__vol_sigma_w,price_accel_1b,vol_sigma_w,0.003885677185247502,0.013142449696057124,0.009256772510809622,-0.013142449696057124,0.007145064266660537,False
1m,vol_accel_w__hurst_w,vol_accel_w,hurst_w,0.002739370758397294,0.013046860644939925,0.01030748988654263,-0.013046860644939925,0.008313921822628184,False
15s,vol_velocity_1b__hurst_w,vol_velocity_1b,hurst_w,0.003052790382002878,0.012829339429023026,0.009776549047020147,-0.00737539313172203,0.012829339429023026,False
5m,vol_accel_1b__hurst_w,vol_accel_1b,hurst_w,0.0006079146931123288,0.012570446542350603,0.011962531849238274,-0.005891878158016466,0.012570446542350603,False
15m,price_accel_1b__vol_mean_w,price_accel_1b,vol_mean_w,1.628393345148212e-06,0.01246704935561416,0.012465420962269012,-0.011671971501621838,0.01246704935561416,False
