**DEPRECATED — LOOKAHEAD ARTIFACT, DO NOT QUOTE**

tf,c1,c2,regime_2d,n,pearson
15s,price_velocity_1b,z_se_w,UP_CHOPPY,3924,0.4596326610136836
15s,price_velocity_1b,z_high_w,UP_CHOPPY,3924,0.25883826858777204
15s,price_velocity_1b,z_low_w,UP_CHOPPY,3924,0.25376179134136656
15s,price_velocity_1b,SE_high_w,UP_CHOPPY,3924,-0.05698665188119574
15s,price_velocity_1b,SE_low_w,UP_CHOPPY,3924,-0.0866936318393738
15s,price_velocity_1b,hurst_w,UP_CHOPPY,3924,-0.006509458553395215
15s,price_velocity_1b,reversion_prob_w,UP_CHOPPY,3924,-0.050224022811630235
15s,price_velocity_1b,swing_noise_w,UP_CHOPPY,3924,-0.05942205328552848
15s,price_accel_1b,vol_velocity_1b,UP_CHOPPY,3924,-0.00341679245798385
15s,price_accel_1b,vol_accel_1b,UP_CHOPPY,3924,-0.026076460796028947
15s,price_accel_1b,bar_range,UP_CHOPPY,3924,0.05664031375046113
15s,price_accel_1b,body,UP_CHOPPY,3924,0.5075318537684474
15s,price_accel_1b,price_velocity_w,UP_CHOPPY,3924,-0.13450680966969444
15s,price_accel_1b,price_accel_w,UP_CHOPPY,3924,0.36104211630200517
15s,price_accel_1b,vol_velocity_w,UP_CHOPPY,3924,0.022723506678975807
15s,price_accel_1b,vol_accel_w,UP_CHOPPY,3924,0.022778112585825246
15s,price_accel_1b,price_mean_w,UP_CHOPPY,3924,0.002993818491514125
15s,price_accel_1b,price_sigma_w,UP_CHOPPY,3924,0.015017750145586985
15s,price_accel_1b,vol_mean_w,UP_CHOPPY,3924,-0.021907854775294392
15s,price_accel_1b,vol_sigma_w,UP_CHOPPY,3924,0.0044777586770735995
15s,price_accel_1b,vwap_w,UP_CHOPPY,3924,0.0024664280725184146
15s,price_accel_1b,z_se_w,UP_CHOPPY,3924,0.0811832737965039
15s,price_accel_1b,z_high_w,UP_CHOPPY,3924,-0.10637509469883302
15s,price_accel_1b,z_low_w,UP_CHOPPY,3924,-0.099482484032341
15s,price_accel_1b,SE_high_w,UP_CHOPPY,3924,0.10462263712678452
15s,price_accel_1b,SE_low_w,UP_CHOPPY,3924,0.13337927066336064
15s,price_accel_1b,hurst_w,UP_CHOPPY,3924,0.01146997825650271
15s,price_accel_1b,reversion_prob_w,UP_CHOPPY,3924,-0.04206662777810108
15s,price_accel_1b,swing_noise_w,UP_CHOPPY,3924,-0.015007055728622154
15s,vol_velocity_1b,vol_accel_1b,UP_CHOPPY,3924,0.8342212148264271
15s,vol_velocity_1b,bar_range,UP_CHOPPY,3924,0.12218783170246995
15s,vol_velocity_1b,body,UP_CHOPPY,3924,0.019571692979897734
15s,vol_velocity_1b,price_velocity_w,UP_CHOPPY,3924,0.017701850120988523
15s,vol_velocity_1b,price_accel_w,UP_CHOPPY,3924,0.024648796452451324
15s,vol_velocity_1b,vol_velocity_w,UP_CHOPPY,3924,0.8655311637504671
15s,vol_velocity_1b,vol_accel_w,UP_CHOPPY,3924,0.8985906269629206
15s,vol_velocity_1b,price_mean_w,UP_CHOPPY,3924,0.010409939166425542
15s,vol_velocity_1b,price_sigma_w,UP_CHOPPY,3924,-0.04475893203726179
15s,vol_velocity_1b,vol_mean_w,UP_CHOPPY,3924,0.2836212736060913
15s,vol_velocity_1b,vol_sigma_w,UP_CHOPPY,3924,0.6377673763396356
15s,vol_velocity_1b,vwap_w,UP_CHOPPY,3924,0.010440868507679743
15s,vol_velocity_1b,z_se_w,UP_CHOPPY,3924,0.0024648718809983706
15s,vol_velocity_1b,z_high_w,UP_CHOPPY,3924,0.04262833077578591
15s,vol_velocity_1b,z_low_w,UP_CHOPPY,3924,-0.06209984453395798
15s,vol_velocity_1b,SE_high_w,UP_CHOPPY,3924,-0.02962854988870638
15s,vol_velocity_1b,SE_low_w,UP_CHOPPY,3924,-0.02899996270511534
15s,vol_velocity_1b,hurst_w,UP_CHOPPY,3924,-0.003052790382002878
15s,vol_velocity_1b,reversion_prob_w,UP_CHOPPY,3924,-0.13790251362413428
15s,vol_velocity_1b,swing_noise_w,UP_CHOPPY,3924,-0.004991272101827262
15s,vol_accel_1b,bar_range,UP_CHOPPY,3924,0.060985949987518634
15s,vol_accel_1b,body,UP_CHOPPY,3924,0.05164832913170414
15s,vol_accel_1b,price_velocity_w,UP_CHOPPY,3924,0.034937334603814256
15s,vol_accel_1b,price_accel_w,UP_CHOPPY,3924,0.06861179364937854
15s,vol_accel_1b,vol_velocity_w,UP_CHOPPY,3924,0.5453708749238163
15s,vol_accel_1b,vol_accel_w,UP_CHOPPY,3924,0.7587319902019382
15s,vol_accel_1b,price_mean_w,UP_CHOPPY,3924,0.011074537745031698
15s,vol_accel_1b,price_sigma_w,UP_CHOPPY,3924,-0.08278186730001412
15s,vol_accel_1b,vol_mean_w,UP_CHOPPY,3924,0.15445278720823982
15s,vol_accel_1b,vol_sigma_w,UP_CHOPPY,3924,0.3868013912029173
15s,vol_accel_1b,vwap_w,UP_CHOPPY,3924,0.011180187747279757
15s,vol_accel_1b,z_se_w,UP_CHOPPY,3924,0.01550423190836735
15s,vol_accel_1b,z_high_w,UP_CHOPPY,3924,0.05391820787266394
15s,vol_accel_1b,z_low_w,UP_CHOPPY,3924,-0.0522785985087591
15s,vol_accel_1b,SE_high_w,UP_CHOPPY,3924,-0.07068964369882011
15s,vol_accel_1b,SE_low_w,UP_CHOPPY,3924,-0.08616357436343078
15s,vol_accel_1b,hurst_w,UP_CHOPPY,3924,-0.00040742527792004516
15s,vol_accel_1b,reversion_prob_w,UP_CHOPPY,3924,-0.11362462817243653
15s,vol_accel_1b,swing_noise_w,UP_CHOPPY,3924,-0.02306577799220253
15s,bar_range,body,UP_CHOPPY,3924,-0.09251071991360146
15s,bar_range,price_velocity_w,UP_CHOPPY,3924,-0.0816414995994792
15s,bar_range,price_accel_w,UP_CHOPPY,3924,-0.10289558915676522
15s,bar_range,vol_velocity_w,UP_CHOPPY,3924,0.13000584328800244
15s,bar_range,vol_accel_w,UP_CHOPPY,3924,0.12091927357260557
15s,bar_range,price_mean_w,UP_CHOPPY,3924,-0.5293294342770172
15s,bar_range,price_sigma_w,UP_CHOPPY,3924,0.8030368430920487
15s,bar_range,vol_mean_w,UP_CHOPPY,3924,0.6191943353692743
15s,bar_range,vol_sigma_w,UP_CHOPPY,3924,0.4100888996386737
15s,bar_range,vwap_w,UP_CHOPPY,3924,-0.5294180003189225
15s,bar_range,z_se_w,UP_CHOPPY,3924,-0.009075511375260328
15s,bar_range,z_high_w,UP_CHOPPY,3924,0.038119220343008985
15s,bar_range,z_low_w,UP_CHOPPY,3924,-0.05173523770242823
15s,bar_range,SE_high_w,UP_CHOPPY,3924,0.8422068855418686
15s,bar_range,SE_low_w,UP_CHOPPY,3924,0.8290688598640596
15s,bar_range,hurst_w,UP_CHOPPY,3924,0.06718188548038832
15s,bar_range,reversion_prob_w,UP_CHOPPY,3924,-0.1444503966006535
15s,bar_range,swing_noise_w,UP_CHOPPY,3924,0.8228757304619648
15s,body,price_velocity_w,UP_CHOPPY,3924,0.2522696874958626
15s,body,price_accel_w,UP_CHOPPY,3924,0.6156974408460144
15s,body,vol_velocity_w,UP_CHOPPY,3924,-0.0034472053129990868
15s,body,vol_accel_w,UP_CHOPPY,3924,0.037452186072346
15s,body,price_mean_w,UP_CHOPPY,3924,0.01660090610203708
15s,body,price_sigma_w,UP_CHOPPY,3924,-0.07168179346108725
15s,body,vol_mean_w,UP_CHOPPY,3924,-0.044274911181314706
15s,body,vol_sigma_w,UP_CHOPPY,3924,-0.042202747447181735
15s,body,vwap_w,UP_CHOPPY,3924,0.01670976465243869
15s,body,z_se_w,UP_CHOPPY,3924,0.4293270220046779
15s,body,z_high_w,UP_CHOPPY,3924,0.22659489309589484
15s,body,z_low_w,UP_CHOPPY,3924,0.22078172291682976
15s,body,SE_high_w,UP_CHOPPY,3924,-0.06201362340329798
15s,body,SE_low_w,UP_CHOPPY,3924,-0.0937445862346873
15s,body,hurst_w,UP_CHOPPY,3924,-0.0037467492505374616
15s,body,reversion_prob_w,UP_CHOPPY,3924,-0.045230404414278634
15s,body,swing_noise_w,UP_CHOPPY,3924,-0.06458654846256986
15s,price_velocity_w,price_accel_w,UP_CHOPPY,3924,0.12161696481599124
15s,price_velocity_w,vol_velocity_w,UP_CHOPPY,3924,0.0022265718835213235
15s,price_velocity_w,vol_accel_w,UP_CHOPPY,3924,0.009857745244188641
15s,price_velocity_w,price_mean_w,UP_CHOPPY,3924,-0.03656345639926618
15s,price_velocity_w,price_sigma_w,UP_CHOPPY,3924,-0.08673089411915268
15s,price_velocity_w,vol_mean_w,UP_CHOPPY,3924,-0.015938049296325262
15s,price_velocity_w,vol_sigma_w,UP_CHOPPY,3924,-0.0063095185024001086
15s,price_velocity_w,vwap_w,UP_CHOPPY,3924,-0.03601699475419306
15s,price_velocity_w,z_se_w,UP_CHOPPY,3924,-0.048522852333714984
15s,price_velocity_w,z_high_w,UP_CHOPPY,3924,-0.04498626790282059
15s,price_velocity_w,z_low_w,UP_CHOPPY,3924,-0.03869627140209613
15s,price_velocity_w,SE_high_w,UP_CHOPPY,3924,-0.0382040200127872
15s,price_velocity_w,SE_low_w,UP_CHOPPY,3924,-0.09336273377011561
15s,price_velocity_w,hurst_w,UP_CHOPPY,3924,-0.013648542961802498
15s,price_velocity_w,reversion_prob_w,UP_CHOPPY,3924,-0.010397681202095749
15s,price_velocity_w,swing_noise_w,UP_CHOPPY,3924,-0.06630335865093401
15s,price_accel_w,vol_velocity_w,UP_CHOPPY,3924,0.017923438822681652
15s,price_accel_w,vol_accel_w,UP_CHOPPY,3924,0.07528494234794264
15s,price_accel_w,price_mean_w,UP_CHOPPY,3924,0.019453358825880392
15s,price_accel_w,price_sigma_w,UP_CHOPPY,3924,-0.09180863217827129
15s,price_accel_w,vol_mean_w,UP_CHOPPY,3924,-0.03938496292660968
15s,price_accel_w,vol_sigma_w,UP_CHOPPY,3924,-0.038346513829093556
15s,price_accel_w,vwap_w,UP_CHOPPY,3924,0.019518108232912126
15s,price_accel_w,z_se_w,UP_CHOPPY,3924,0.2515764432034376
15s,price_accel_w,z_high_w,UP_CHOPPY,3924,0.13481016329629988
15s,price_accel_w,z_low_w,UP_CHOPPY,3924,0.1295401105456374
15s,price_accel_w,SE_high_w,UP_CHOPPY,3924,-0.13449367672290502
15s,price_accel_w,SE_low_w,UP_CHOPPY,3924,-0.14271135462170378
15s,price_accel_w,hurst_w,UP_CHOPPY,3924,0.01742510767771262
15s,price_accel_w,reversion_prob_w,UP_CHOPPY,3924,-0.018055558079640766
15s,price_accel_w,swing_noise_w,UP_CHOPPY,3924,-0.04797143446580748
15s,vol_velocity_w,vol_accel_w,UP_CHOPPY,3924,0.8307970755082743
15s,vol_velocity_w,price_mean_w,UP_CHOPPY,3924,0.0008913365479549944
15s,vol_velocity_w,price_sigma_w,UP_CHOPPY,3924,0.028807611699709523
15s,vol_velocity_w,vol_mean_w,UP_CHOPPY,3924,0.31072865471728706
15s,vol_velocity_w,vol_sigma_w,UP_CHOPPY,3924,0.7095266797066505
15s,vol_velocity_w,vwap_w,UP_CHOPPY,3924,0.0008448418022844612
15s,vol_velocity_w,z_se_w,UP_CHOPPY,3924,-0.006575387138353959
15s,vol_velocity_w,z_high_w,UP_CHOPPY,3924,0.013970772543176265
15s,vol_velocity_w,z_low_w,UP_CHOPPY,3924,-0.03561772210577624
15s,vol_velocity_w,SE_high_w,UP_CHOPPY,3924,0.017319748425069573
15s,vol_velocity_w,SE_low_w,UP_CHOPPY,3924,0.027009022530688792
15s,vol_velocity_w,hurst_w,UP_CHOPPY,3924,-0.01231586968779947
15s,vol_velocity_w,reversion_prob_w,UP_CHOPPY,3924,-0.11520456487183632
15s,vol_velocity_w,swing_noise_w,UP_CHOPPY,3924,0.004251039740059048
15s,vol_accel_w,price_mean_w,UP_CHOPPY,3924,0.008156366146549666
15s,vol_accel_w,price_sigma_w,UP_CHOPPY,3924,-0.024603721732499476
15s,vol_accel_w,vol_mean_w,UP_CHOPPY,3924,0.2681228359653612
15s,vol_accel_w,vol_sigma_w,UP_CHOPPY,3924,0.5737111870021744
15s,vol_accel_w,vwap_w,UP_CHOPPY,3924,0.008166874262757738
15s,vol_accel_w,z_se_w,UP_CHOPPY,3924,-0.00042598753073017976
15s,vol_accel_w,z_high_w,UP_CHOPPY,3924,0.038363475682921595
15s,vol_accel_w,z_low_w,UP_CHOPPY,3924,-0.053346509379125405
15s,vol_accel_w,SE_high_w,UP_CHOPPY,3924,-0.014643813657461103
15s,vol_accel_w,SE_low_w,UP_CHOPPY,3924,-0.011625487637672738
15s,vol_accel_w,hurst_w,UP_CHOPPY,3924,0.0037711288481689993
15s,vol_accel_w,reversion_prob_w,UP_CHOPPY,3924,-0.12840952553770468
15s,vol_accel_w,swing_noise_w,UP_CHOPPY,3924,0.022073978350432
15s,price_mean_w,price_sigma_w,UP_CHOPPY,3924,-0.4613947777857881
15s,price_mean_w,vol_mean_w,UP_CHOPPY,3924,-0.1724166124008278
15s,price_mean_w,vol_sigma_w,UP_CHOPPY,3924,-0.0787245718463808
15s,price_mean_w,vwap_w,UP_CHOPPY,3924,0.9999989967067702
15s,price_mean_w,z_se_w,UP_CHOPPY,3924,-0.004162107766310338
15s,price_mean_w,z_high_w,UP_CHOPPY,3924,-0.001366356804256496
15s,price_mean_w,z_low_w,UP_CHOPPY,3924,-0.004972729122104145
15s,price_mean_w,SE_high_w,UP_CHOPPY,3924,-0.5014606192409209
15s,price_mean_w,SE_low_w,UP_CHOPPY,3924,-0.4861543157681812
15s,price_mean_w,hurst_w,UP_CHOPPY,3924,-0.028831223679703217
15s,price_mean_w,reversion_prob_w,UP_CHOPPY,3924,0.016494489834414313
15s,price_mean_w,swing_noise_w,UP_CHOPPY,3924,-0.49884305574227744
15s,price_sigma_w,vol_mean_w,UP_CHOPPY,3924,0.6209464422603905
15s,price_sigma_w,vol_sigma_w,UP_CHOPPY,3924,0.35003480947673205
15s,price_sigma_w,vwap_w,UP_CHOPPY,3924,-0.4614399227464122
15s,price_sigma_w,z_se_w,UP_CHOPPY,3924,-0.020730162938655768
15s,price_sigma_w,z_high_w,UP_CHOPPY,3924,-0.029842156221412237
15s,price_sigma_w,z_low_w,UP_CHOPPY,3924,0.011271315036363359
15s,price_sigma_w,SE_high_w,UP_CHOPPY,3924,0.9013003782764148
15s,price_sigma_w,SE_low_w,UP_CHOPPY,3924,0.8823354718527157
15s,price_sigma_w,hurst_w,UP_CHOPPY,3924,0.046916442436927226
15s,price_sigma_w,reversion_prob_w,UP_CHOPPY,3924,-0.013138889694382039
15s,price_sigma_w,swing_noise_w,UP_CHOPPY,3924,0.8973048889186054
15s,vol_mean_w,vol_sigma_w,UP_CHOPPY,3924,0.7976634001055176
15s,vol_mean_w,vwap_w,UP_CHOPPY,3924,-0.17240100863064775
15s,vol_mean_w,z_se_w,UP_CHOPPY,3924,-0.030052669106295723
15s,vol_mean_w,z_high_w,UP_CHOPPY,3924,-0.03833770155774142
15s,vol_mean_w,z_low_w,UP_CHOPPY,3924,-0.010791409585321949
15s,vol_mean_w,SE_high_w,UP_CHOPPY,3924,0.6075121234131954
15s,vol_mean_w,SE_low_w,UP_CHOPPY,3924,0.6069824253266796
15s,vol_mean_w,hurst_w,UP_CHOPPY,3924,0.06184851338113634
15s,vol_mean_w,reversion_prob_w,UP_CHOPPY,3924,-0.010188197740042766
15s,vol_mean_w,swing_noise_w,UP_CHOPPY,3924,0.6586599809112336
15s,vol_sigma_w,vwap_w,UP_CHOPPY,3924,-0.07881214076215318
15s,vol_sigma_w,z_se_w,UP_CHOPPY,3924,-0.02985828650744823
15s,vol_sigma_w,z_high_w,UP_CHOPPY,3924,-0.035180270220602855
15s,vol_sigma_w,z_low_w,UP_CHOPPY,3924,-0.027711209850859488
15s,vol_sigma_w,SE_high_w,UP_CHOPPY,3924,0.3549018413382865
15s,vol_sigma_w,SE_low_w,UP_CHOPPY,3924,0.3685350001828996
15s,vol_sigma_w,hurst_w,UP_CHOPPY,3924,0.02872282057451673
15s,vol_sigma_w,reversion_prob_w,UP_CHOPPY,3924,-0.04715484436009205
15s,vol_sigma_w,swing_noise_w,UP_CHOPPY,3924,0.35004439723415853
15s,vwap_w,z_se_w,UP_CHOPPY,3924,-0.004133637612756815
15s,vwap_w,z_high_w,UP_CHOPPY,3924,-0.0012960173728622764
15s,vwap_w,z_low_w,UP_CHOPPY,3924,-0.004904723035553899
15s,vwap_w,SE_high_w,UP_CHOPPY,3924,-0.5015505057248019
15s,vwap_w,SE_low_w,UP_CHOPPY,3924,-0.4864708261977207
15s,vwap_w,hurst_w,UP_CHOPPY,3924,-0.028815772907602507
15s,vwap_w,reversion_prob_w,UP_CHOPPY,3924,0.016445564673219115
15s,vwap_w,swing_noise_w,UP_CHOPPY,3924,-0.4987883987348586
15s,z_se_w,z_high_w,UP_CHOPPY,3924,0.841612656614523
15s,z_se_w,z_low_w,UP_CHOPPY,3924,0.8291230703625196
15s,z_se_w,SE_high_w,UP_CHOPPY,3924,-0.02519497786092135
15s,z_se_w,SE_low_w,UP_CHOPPY,3924,-0.025539890599057688
15s,z_se_w,hurst_w,UP_CHOPPY,3924,0.005645365345082403
15s,z_se_w,reversion_prob_w,UP_CHOPPY,3924,-0.061925586159766614
15s,z_se_w,swing_noise_w,UP_CHOPPY,3924,-0.020983814118266955
15s,z_high_w,z_low_w,UP_CHOPPY,3924,0.8139262332263636
15s,z_high_w,SE_high_w,UP_CHOPPY,3924,-0.03671388097163572
15s,z_high_w,SE_low_w,UP_CHOPPY,3924,-0.04006051821489485
15s,z_high_w,hurst_w,UP_CHOPPY,3924,0.006776476706002606
15s,z_high_w,reversion_prob_w,UP_CHOPPY,3924,-0.14567698492336806
15s,z_high_w,swing_noise_w,UP_CHOPPY,3924,-0.025011225465324378
15s,z_low_w,SE_high_w,UP_CHOPPY,3924,-0.006135352873396163
15s,z_low_w,SE_low_w,UP_CHOPPY,3924,-0.0075219013682888995
15s,z_low_w,hurst_w,UP_CHOPPY,3924,-0.0011321520924854533
15s,z_low_w,reversion_prob_w,UP_CHOPPY,3924,0.042126365929473206
15s,z_low_w,swing_noise_w,UP_CHOPPY,3924,-0.0006569299176087615
15s,SE_high_w,SE_low_w,UP_CHOPPY,3924,0.9629386033526056
15s,SE_high_w,hurst_w,UP_CHOPPY,3924,-0.019739310148027427
15s,SE_high_w,reversion_prob_w,UP_CHOPPY,3924,-0.011808741473609295
15s,SE_high_w,swing_noise_w,UP_CHOPPY,3924,0.8611482945049548
15s,SE_low_w,hurst_w,UP_CHOPPY,3924,-0.0237106696148054
15s,SE_low_w,reversion_prob_w,UP_CHOPPY,3924,-0.0020023259534471907
15s,SE_low_w,swing_noise_w,UP_CHOPPY,3924,0.8310001601859216
15s,hurst_w,reversion_prob_w,UP_CHOPPY,3924,0.08032409173795807
15s,hurst_w,swing_noise_w,UP_CHOPPY,3924,0.12360887519030073
15s,reversion_prob_w,swing_noise_w,UP_CHOPPY,3924,0.007510289853663979
15s,price_velocity_1b,price_accel_1b,DOWN_SMOOTH,4662,0.7051487830646322
15s,price_velocity_1b,vol_velocity_1b,DOWN_SMOOTH,4662,0.016094903071875943
15s,price_velocity_1b,vol_accel_1b,DOWN_SMOOTH,4662,-0.004726105109795298
15s,price_velocity_1b,bar_range,DOWN_SMOOTH,4662,-0.08061828745540751
15s,price_velocity_1b,body,DOWN_SMOOTH,4662,0.9674793955441763
15s,price_velocity_1b,price_velocity_w,DOWN_SMOOTH,4662,0.23636676916126054
15s,price_velocity_1b,price_accel_w,DOWN_SMOOTH,4662,0.6439820142761552
15s,price_velocity_1b,vol_velocity_w,DOWN_SMOOTH,4662,0.042454950813782866
15s,price_velocity_1b,vol_accel_w,DOWN_SMOOTH,4662,0.01720527742483926
15s,price_velocity_1b,price_mean_w,DOWN_SMOOTH,4662,0.025893443382579855
15s,price_velocity_1b,price_sigma_w,DOWN_SMOOTH,4662,-0.0422038573214989
15s,price_velocity_1b,vol_mean_w,DOWN_SMOOTH,4662,-0.00041723213291014027
15s,price_velocity_1b,vol_sigma_w,DOWN_SMOOTH,4662,0.03938116576599826
15s,price_velocity_1b,vwap_w,DOWN_SMOOTH,4662,0.026057740813010953
15s,price_velocity_1b,z_se_w,DOWN_SMOOTH,4662,0.5069041498852852
15s,price_velocity_1b,z_high_w,DOWN_SMOOTH,4662,0.28023720551153725
15s,price_velocity_1b,z_low_w,DOWN_SMOOTH,4662,0.29343128447375894
15s,price_velocity_1b,SE_high_w,DOWN_SMOOTH,4662,0.007780593113491029
15s,price_velocity_1b,SE_low_w,DOWN_SMOOTH,4662,-0.030553946690652343
15s,price_velocity_1b,hurst_w,DOWN_SMOOTH,4662,-0.01115924947627026
15s,price_velocity_1b,reversion_prob_w,DOWN_SMOOTH,4662,0.05334584646148141
15s,price_velocity_1b,swing_noise_w,DOWN_SMOOTH,4662,0.00032398320959007866
15s,price_accel_1b,vol_velocity_1b,DOWN_SMOOTH,4662,-0.03548540417299591
15s,price_accel_1b,vol_accel_1b,DOWN_SMOOTH,4662,-0.07625320416168771
15s,price_accel_1b,bar_range,DOWN_SMOOTH,4662,-0.035182613149647254
15s,price_accel_1b,body,DOWN_SMOOTH,4662,0.6774689890268029
15s,price_accel_1b,price_velocity_w,DOWN_SMOOTH,4662,-0.03012771783056216
15s,price_accel_1b,price_accel_w,DOWN_SMOOTH,4662,0.43101664409339263
15s,price_accel_1b,vol_velocity_w,DOWN_SMOOTH,4662,0.012682296323526365
15s,price_accel_1b,vol_accel_w,DOWN_SMOOTH,4662,-0.02243775282864056
15s,price_accel_1b,price_mean_w,DOWN_SMOOTH,4662,0.009549425161787584
15s,price_accel_1b,price_sigma_w,DOWN_SMOOTH,4662,0.020230507029329263
15s,price_accel_1b,vol_mean_w,DOWN_SMOOTH,4662,0.00700773397632827
15s,price_accel_1b,vol_sigma_w,DOWN_SMOOTH,4662,0.03179501889189361
15s,price_accel_1b,vwap_w,DOWN_SMOOTH,4662,0.009445966191016232
15s,price_accel_1b,z_se_w,DOWN_SMOOTH,4662,0.15159202613874653
15s,price_accel_1b,z_high_w,DOWN_SMOOTH,4662,-0.09283820074352457
15s,price_accel_1b,z_low_w,DOWN_SMOOTH,4662,-0.07486485487168473
15s,price_accel_1b,SE_high_w,DOWN_SMOOTH,4662,0.04157591345608553
15s,price_accel_1b,SE_low_w,DOWN_SMOOTH,4662,0.04128003851663789
15s,price_accel_1b,hurst_w,DOWN_SMOOTH,4662,-0.030347750213569672
15s,price_accel_1b,reversion_prob_w,DOWN_SMOOTH,4662,0.03289029784664552
15s,price_accel_1b,swing_noise_w,DOWN_SMOOTH,4662,0.022835104475251472
15s,vol_velocity_1b,vol_accel_1b,DOWN_SMOOTH,4662,0.8425478994224512
15s,vol_velocity_1b,bar_range,DOWN_SMOOTH,4662,0.14932744935009956
15s,vol_velocity_1b,body,DOWN_SMOOTH,4662,0.012725912258262632
15s,vol_velocity_1b,price_velocity_w,DOWN_SMOOTH,4662,0.02833302324451662
15s,vol_velocity_1b,price_accel_w,DOWN_SMOOTH,4662,0.002152091199325344
15s,vol_velocity_1b,vol_velocity_w,DOWN_SMOOTH,4662,0.848729938895114
15s,vol_velocity_1b,vol_accel_w,DOWN_SMOOTH,4662,0.8916504693650689
15s,vol_velocity_1b,price_mean_w,DOWN_SMOOTH,4662,0.0005281568775187775
15s,vol_velocity_1b,price_sigma_w,DOWN_SMOOTH,4662,-0.03242365992209917
15s,vol_velocity_1b,vol_mean_w,DOWN_SMOOTH,4662,0.26996430745768674
15s,vol_velocity_1b,vol_sigma_w,DOWN_SMOOTH,4662,0.5823057876772272
15s,vol_velocity_1b,vwap_w,DOWN_SMOOTH,4662,0.0005927908194678355
15s,vol_velocity_1b,z_se_w,DOWN_SMOOTH,4662,0.011292188283129563
15s,vol_velocity_1b,z_high_w,DOWN_SMOOTH,4662,0.0834651359259652
15s,vol_velocity_1b,z_low_w,DOWN_SMOOTH,4662,-0.03424152843859229
15s,vol_velocity_1b,SE_high_w,DOWN_SMOOTH,4662,-0.010957868166428606
15s,vol_velocity_1b,SE_low_w,DOWN_SMOOTH,4662,-0.013831192830833009
15s,vol_velocity_1b,hurst_w,DOWN_SMOOTH,4662,0.012829339429023026
15s,vol_velocity_1b,reversion_prob_w,DOWN_SMOOTH,4662,-0.07590371245525179
15s,vol_velocity_1b,swing_noise_w,DOWN_SMOOTH,4662,0.01316037599669818
15s,vol_accel_1b,bar_range,DOWN_SMOOTH,4662,0.06803915323183156
15s,vol_accel_1b,body,DOWN_SMOOTH,4662,-0.008024154192357668
15s,vol_accel_1b,price_velocity_w,DOWN_SMOOTH,4662,0.03756565720922841
15s,vol_accel_1b,price_accel_w,DOWN_SMOOTH,4662,-0.004679659713207208
15s,vol_accel_1b,vol_velocity_w,DOWN_SMOOTH,4662,0.5437623702099093
15s,vol_accel_1b,vol_accel_w,DOWN_SMOOTH,4662,0.7476763259425381
15s,vol_accel_1b,price_mean_w,DOWN_SMOOTH,4662,-0.0016830369471088765
15s,vol_accel_1b,price_sigma_w,DOWN_SMOOTH,4662,-0.04115654233893266
15s,vol_accel_1b,vol_mean_w,DOWN_SMOOTH,4662,0.15722721948004426
15s,vol_accel_1b,vol_sigma_w,DOWN_SMOOTH,4662,0.35026229249872226
15s,vol_accel_1b,vwap_w,DOWN_SMOOTH,4662,-0.0015760138207971826
15s,vol_accel_1b,z_se_w,DOWN_SMOOTH,4662,0.009699687007609172
15s,vol_accel_1b,z_high_w,DOWN_SMOOTH,4662,0.0855073550734939
15s,vol_accel_1b,z_low_w,DOWN_SMOOTH,4662,-0.025150282566363584
15s,vol_accel_1b,SE_high_w,DOWN_SMOOTH,4662,-0.024102211957402205
15s,vol_accel_1b,SE_low_w,DOWN_SMOOTH,4662,-0.032280109680157154
15s,vol_accel_1b,hurst_w,DOWN_SMOOTH,4662,0.003986821380836507
15s,vol_accel_1b,reversion_prob_w,DOWN_SMOOTH,4662,-0.044496700449138386
15s,vol_accel_1b,swing_noise_w,DOWN_SMOOTH,4662,-0.0009604751549265677
15s,bar_range,body,DOWN_SMOOTH,4662,-0.08475926667327936
15s,bar_range,price_velocity_w,DOWN_SMOOTH,4662,-0.1569642386175866
15s,bar_range,price_accel_w,DOWN_SMOOTH,4662,-0.033707795654828426
15s,bar_range,vol_velocity_w,DOWN_SMOOTH,4662,0.19016860015044862
15s,bar_range,vol_accel_w,DOWN_SMOOTH,4662,0.15969112755739318
15s,bar_range,price_mean_w,DOWN_SMOOTH,4662,-0.40951088298790034
15s,bar_range,price_sigma_w,DOWN_SMOOTH,4662,0.7392494911229526
15s,bar_range,vol_mean_w,DOWN_SMOOTH,4662,0.6012926847917855
15s,bar_range,vol_sigma_w,DOWN_SMOOTH,4662,0.4412021990702883
15s,bar_range,vwap_w,DOWN_SMOOTH,4662,-0.40975037357987915
15s,bar_range,z_se_w,DOWN_SMOOTH,4662,-0.018090051773189893
15s,bar_range,z_high_w,DOWN_SMOOTH,4662,0.049285435206239875
15s,bar_range,z_low_w,DOWN_SMOOTH,4662,-0.07893650202911737
15s,bar_range,SE_high_w,DOWN_SMOOTH,4662,0.7346110745821336
15s,bar_range,SE_low_w,DOWN_SMOOTH,4662,0.7474099174143192
15s,bar_range,hurst_w,DOWN_SMOOTH,4662,0.044423123655700475
15s,bar_range,reversion_prob_w,DOWN_SMOOTH,4662,-0.16595202491917835
15s,bar_range,swing_noise_w,DOWN_SMOOTH,4662,0.7353823818567258
15s,body,price_velocity_w,DOWN_SMOOTH,4662,0.2395258336476059
15s,body,price_accel_w,DOWN_SMOOTH,4662,0.6220972827511756
