pair,UP_SMOOTH,UP_CHOPPY,DOWN_SMOOTH,DOWN_CHOPPY,FLAT_SMOOTH,FLAT_CHOPPY
price_velocity_1b__swing_noise_w,0.1872487896719697,0.14674018179467122,-0.17501158931720384,-0.06995021294517054,0.06353420654407185,-0.06933613044806401
price_velocity_1b__vol_accel_1b,0.19270147353151,0.14860618164939773,-0.259175006474847,-0.10138129676502353,-0.08638445212918035,-0.111808015447509
price_velocity_1b__vol_accel_w,0.17695997729954888,0.18329313256483148,-0.26925455920314767,-0.09918939464455268,-0.03474802617635228,-0.1174620415064422
price_velocity_1b__vol_mean_w,0.1254706952583506,0.07492152674204224,-0.13068393541918574,-0.05873929123162532,-0.03523013029882148,0.011397466663854957
price_velocity_1b__vol_sigma_w,0.11494711269289767,0.06298166050156512,-0.12888557456502228,-0.07230949343940787,-0.03521068069035016,0.011494927711009328
price_velocity_1b__vol_velocity_1b,0.23083766435337322,0.2540344496192229,-0.3657242766495211,-0.15868556114291113,-0.047429703571802394,-0.16789298382587098
price_velocity_1b__vol_velocity_w,0.23837045109205515,0.19279234594123834,-0.3190556396444659,-0.140489664494539,-0.032552446456508635,-0.056114852944143465
price_velocity_1b__vwap_w,-0.14914499953909763,-0.14173147314344706,0.1223098733427002,0.06284894225574099,0.025721708083995883,0.022471336322858138
price_velocity_1b__z_high_w,0.33203335446051596,0.31254805883441833,0.2195784336224982,0.273422094124376,0.28297870813314596,0.27247701297509874
price_velocity_1b__z_low_w,0.20403416612853179,0.16589661346591564,0.41517542702560195,0.3720903401894985,0.31614694629267603,0.33849876478331975
price_velocity_1b__z_se_w,0.4760528262105726,0.497647588968989,0.5561385575498614,0.6870311388496204,0.5093033880130996,0.6207119309429203
price_velocity_w__SE_high_w,0.8245052929244543,0.3472350299457838,-0.6405956783087119,-0.5389926992568792,0.2675455017093143,-0.15409080361942987
price_velocity_w__SE_low_w,0.8010091734498316,0.016190864573067183,-0.6852153412026505,-0.6051154181970709,0.211261665886293,-0.20813920179014497
price_velocity_w__hurst_w,0.06029243192980647,0.05680791176718739,-0.21097157939405878,0.05610916886036577,0.11089079134450076,-0.11458431448867966
price_velocity_w__price_accel_w,0.17038582842491434,0.08737236103318971,0.13122646622245232,0.17746158519616761,0.26126657349391297,0.20305850434079445
price_velocity_w__price_mean_w,-0.3658471773937043,-0.2579351620403456,0.41386980939712464,0.35080170789468995,0.01740378255467043,0.1681718759273338
price_velocity_w__price_sigma_w,0.8872957470571535,0.37544569628826935,-0.8375531557001195,-0.7591735871643481,0.1723435532249582,-0.21156683671919863
price_velocity_w__reversion_prob_w,-0.018402214926972103,-0.012310516350477762,0.025195686827341027,-0.007743473202694622,-0.017673783618999118,0.0717847486556748
price_velocity_w__swing_noise_w,0.7664648976615622,0.25819279891099967,-0.7510253569156315,-0.3991787514411567,0.19101171270333064,-0.21976663284534517
price_velocity_w__vol_accel_w,-0.10904947010650988,-0.08568015929751727,0.08645216430337772,0.17232033335197905,0.024212854656057905,-0.019001346490519752
price_velocity_w__vol_mean_w,0.5480840976736608,0.46226716492344544,-0.6822117692361835,-0.568439183893161,-0.12599767458555783,-0.1783971988310224
price_velocity_w__vol_sigma_w,0.43984680165398016,0.44161597728461743,-0.4798918621242226,-0.5273167960247348,-0.09943324079777094,-0.12382784268915564
price_velocity_w__vol_velocity_w,0.08978227931633524,0.27311975498204166,-0.1772965896277028,-0.031351466494022436,-0.09559264380852835,-0.12055912261826446
price_velocity_w__vwap_w,-0.36586180942511115,-0.255434210827008,0.4159169140114763,0.35555436838618454,0.030214440777182903,0.17202573770600543
price_velocity_w__z_high_w,-0.11467250980367738,-0.1542798457785366,-0.01842130073323631,0.07816228784297347,-0.011384668445652378,0.03454788517779041
price_velocity_w__z_low_w,-0.016048985585231646,-0.03755910592432692,-0.10666388685899655,-0.05779321157732557,-0.04568859776885692,0.028867572300241135
price_velocity_w__z_se_w,-0.08142663516442661,-0.10582687793544944,-0.06753972437870391,0.026064465103531824,-0.022851069548742765,0.030767776392133652
reversion_prob_w__swing_noise_w,-0.0029599629369140377,0.05728872869690884,0.031495604963961414,0.056162330453754614,-0.10022957166093201,0.015245626496093444
vol_accel_1b__SE_high_w,-0.024065475233317733,-0.03525486840848994,-0.05407232177913087,-0.07039868289811552,-0.0014217765503824486,-0.024683504430660422
vol_accel_1b__SE_low_w,-0.040179398266387216,-0.02347121846895538,-0.039866251134940425,-0.035414350236762336,-0.0014928816717939804,-0.017760922428177315
vol_accel_1b__bar_range,0.16127579984374413,0.012077432581053588,0.11697910185532827,0.03480700608437836,0.12242213072380524,0.07555998732847104
vol_accel_1b__body,0.18306516929995229,0.1467082267873789,-0.2497197899416798,-0.09563761958834083,-0.11296734135030177,-0.11516875446509985
vol_accel_1b__hurst_w,-0.040650844471102204,-0.027751241071527044,0.03317568044848287,0.034906738325076694,-0.0034287903510560533,0.007332519321378984
vol_accel_1b__price_accel_w,0.14894004297638078,0.07378090872103578,-0.22888355436497157,-0.04385817720648373,-0.057484973986024555,-0.0817648847708475
vol_accel_1b__price_mean_w,-0.003049168412258712,-0.00026875960791074267,0.002733454260444383,-0.002102947169225466,-0.0013495741779488508,0.0009190199485324046
