timestamp,n_long,n_short,max_agreement,cascade_direction,is_cascade,details
1770645120.0,1,1,1,NEUTRAL,False,"{'15s': 'SHORT', '1m': 'LONG'}"
1770645180.0,0,1,1,SHORT,False,{'15s': 'SHORT'}
1770645240.0,0,1,1,SHORT,False,{'15s': 'SHORT'}
1770645300.0,0,2,2,SHORT,False,"{'15s': 'SHORT', '5m': 'SHORT'}"
1770645360.0,1,1,1,NEUTRAL,False,"{'15s': 'LONG', '5m': 'SHORT'}"
1770645420.0,1,1,1,NEUTRAL,False,"{'15s': 'LONG', '5m': 'SHORT'}"
1770645480.0,1,1,1,NEUTRAL,False,"{'15s': 'LONG', '5m': 'SHORT'}"
1770645540.0,1,1,1,NEUTRAL,False,"{'15s': 'LONG', '5m': 'SHORT'}"
1770645600.0,3,1,3,LONG,False,"{'15s': 'LONG', '5m': 'LONG', '15m': 'LONG', '1h': 'SHORT'}"
1770645660.0,2,2,2,NEUTRAL,False,"{'15s': 'SHORT', '5m': 'LONG', '15m': 'LONG', '1h': 'SHORT'}"
1770645720.0,3,2,3,LONG,False,"{'15s': 'SHORT', '1m': 'LONG', '5m': 'LONG', '15m': 'LONG', '1h': 'SHORT'}"
1770645780.0,4,1,4,LONG,True,"{'15s': 'LONG', '1m': 'LONG', '5m': 'LONG', '15m': 'LONG', '1h': 'SHORT'}"
1770645840.0,3,2,3,LONG,False,"{'15s': 'SHORT', '1m': 'LONG', '5m': 'LONG', '15m': 'LONG', '1h': 'SHORT'}"
1770645900.0,3,2,3,LONG,False,"{'15s': 'SHORT', '1m': 'LONG', '5m': 'LONG', '15m': 'LONG', '1h': 'SHORT'}"
1770645960.0,2,1,2,LONG,False,"{'15s': 'SHORT', '1m': 'LONG', '5m': 'LONG'}"
1770646020.0,1,2,2,SHORT,False,"{'15s': 'SHORT', '1m': 'SHORT', '5m': 'LONG'}"
1770646080.0,3,0,3,LONG,False,"{'15s': 'LONG', '1m': 'LONG', '5m': 'LONG'}"
1770646140.0,3,0,3,LONG,False,"{'15s': 'LONG', '1m': 'LONG', '5m': 'LONG'}"
1770646200.0,1,2,2,SHORT,False,"{'15s': 'LONG', '1m': 'SHORT', '5m': 'SHORT'}"
1770646260.0,2,1,2,LONG,False,"{'15s': 'LONG', '1m': 'LONG', '5m': 'SHORT'}"
1770646320.0,2,1,2,LONG,False,"{'15s': 'LONG', '1m': 'LONG', '5m': 'SHORT'}"
1770646380.0,2,1,2,LONG,False,"{'15s': 'LONG', '1m': 'LONG', '5m': 'SHORT'}"
1770646440.0,2,1,2,LONG,False,"{'15s': 'LONG', '1m': 'LONG', '5m': 'SHORT'}"
1770646500.0,1,2,2,SHORT,False,"{'15s': 'SHORT', '1m': 'LONG', '5m': 'SHORT'}"
1770646560.0,2,0,2,LONG,False,"{'15s': 'LONG', '1m': 'LONG'}"
1770646620.0,2,0,2,LONG,False,"{'15s': 'LONG', '1m': 'LONG'}"
1770646680.0,2,0,2,LONG,False,"{'15s': 'LONG', '1m': 'LONG'}"
1770646740.0,2,0,2,LONG,False,"{'15s': 'LONG', '1m': 'LONG'}"
1770646800.0,1,2,2,SHORT,False,"{'15s': 'SHORT', '1m': 'LONG', '5m': 'SHORT'}"
1770646860.0,2,1,2,LONG,False,"{'15s': 'LONG', '1m': 'LONG', '5m': 'SHORT'}"
1770646920.0,0,3,3,SHORT,False,"{'15s': 'SHORT', '1m': 'SHORT', '5m': 'SHORT'}"
1770646980.0,2,1,2,LONG,False,"{'15s': 'LONG', '1m': 'LONG', '5m': 'SHORT'}"
1770647040.0,2,1,2,LONG,False,"{'15s': 'LONG', '1m': 'LONG', '5m': 'SHORT'}"
1770647100.0,2,1,2,LONG,False,"{'15s': 'LONG', '1m': 'LONG', '5m': 'SHORT'}"
1770647160.0,2,1,2,LONG,False,"{'15s': 'LONG', '1m': 'LONG', '5m': 'SHORT'}"
1770647220.0,1,2,2,SHORT,False,"{'15s': 'SHORT', '1m': 'LONG', '5m': 'SHORT'}"
1770647280.0,2,1,2,LONG,False,"{'15s': 'LONG', '1m': 'LONG', '5m': 'SHORT'}"
1770647340.0,2,1,2,LONG,False,"{'15s': 'LONG', '1m': 'LONG', '5m': 'SHORT'}"
1770647400.0,1,2,2,SHORT,False,"{'15s': 'SHORT', '1m': 'LONG', '5m': 'SHORT'}"
1770647460.0,1,1,1,NEUTRAL,False,"{'15s': 'SHORT', '1m': 'LONG'}"
1770647520.0,1,1,1,NEUTRAL,False,"{'15s': 'SHORT', '1m': 'LONG'}"
1770647580.0,2,0,2,LONG,False,"{'15s': 'LONG', '1m': 'LONG'}"
1770647640.0,1,0,1,LONG,False,{'15s': 'LONG'}
1770647700.0,0,1,1,SHORT,False,{'15s': 'SHORT'}
1770647760.0,1,1,1,NEUTRAL,False,"{'15s': 'SHORT', '1m': 'LONG'}"
1770647820.0,1,1,1,NEUTRAL,False,"{'15s': 'SHORT', '1m': 'LONG'}"
1770647880.0,2,0,2,LONG,False,"{'15s': 'LONG', '1m': 'LONG'}"
1770647940.0,2,0,2,LONG,False,"{'15s': 'LONG', '1m': 'LONG'}"
1770648000.0,1,1,1,NEUTRAL,False,"{'15s': 'LONG', '1m': 'SHORT'}"
1770648060.0,1,1,1,NEUTRAL,False,"{'15s': 'SHORT', '1m': 'LONG'}"
1770648120.0,1,1,1,NEUTRAL,False,"{'15s': 'SHORT', '1m': 'LONG'}"
1770648180.0,1,1,1,NEUTRAL,False,"{'15s': 'SHORT', '1m': 'LONG'}"
1770648240.0,1,1,1,NEUTRAL,False,"{'15s': 'SHORT', '1m': 'LONG'}"
1770648300.0,2,1,2,LONG,False,"{'15s': 'SHORT', '1m': 'LONG', '15m': 'LONG'}"
1770648360.0,2,1,2,LONG,False,"{'15s': 'SHORT', '1m': 'LONG', '15m': 'LONG'}"
1770648420.0,3,0,3,LONG,False,"{'15s': 'LONG', '1m': 'LONG', '15m': 'LONG'}"
1770648480.0,2,1,2,LONG,False,"{'15s': 'LONG', '1m': 'SHORT', '15m': 'LONG'}"
1770648540.0,2,1,2,LONG,False,"{'15s': 'SHORT', '1m': 'LONG', '15m': 'LONG'}"
1770648600.0,2,1,2,LONG,False,"{'15s': 'SHORT', '1m': 'LONG', '15m': 'LONG'}"
1770648660.0,1,1,1,NEUTRAL,False,"{'15s': 'SHORT', '1m': 'LONG'}"
1770648720.0,2,0,2,LONG,False,"{'15s': 'LONG', '1m': 'LONG'}"
1770648780.0,1,1,1,NEUTRAL,False,"{'15s': 'LONG', '1m': 'SHORT'}"
1770648840.0,1,1,1,NEUTRAL,False,"{'15s': 'LONG', '1m': 'SHORT'}"
1770648900.0,0,2,2,SHORT,False,"{'15s': 'SHORT', '1m': 'SHORT'}"
1770648960.0,1,1,1,NEUTRAL,False,"{'15s': 'LONG', '1m': 'SHORT'}"
1770649020.0,1,1,1,NEUTRAL,False,"{'15s': 'LONG', '1m': 'SHORT'}"
1770649080.0,0,2,2,SHORT,False,"{'15s': 'SHORT', '1m': 'SHORT'}"
1770649140.0,2,0,2,LONG,False,"{'15s': 'LONG', '1m': 'LONG'}"
1770649200.0,2,0,2,LONG,False,"{'15s': 'LONG', '1m': 'LONG'}"
1770649260.0,2,0,2,LONG,False,"{'15s': 'LONG', '1m': 'LONG'}"
1770649320.0,2,0,2,LONG,False,"{'15s': 'LONG', '1m': 'LONG'}"
1770649380.0,1,1,1,NEUTRAL,False,"{'15s': 'SHORT', '1m': 'LONG'}"
1770649440.0,2,0,2,LONG,False,"{'15s': 'LONG', '1m': 'LONG'}"
1770649500.0,1,2,2,SHORT,False,"{'15s': 'SHORT', '1m': 'LONG', '5m': 'SHORT'}"
1770649560.0,1,2,2,SHORT,False,"{'15s': 'SHORT', '1m': 'LONG', '5m': 'SHORT'}"
1770649620.0,1,2,2,SHORT,False,"{'15s': 'LONG', '1m': 'SHORT', '5m': 'SHORT'}"
1770649680.0,1,2,2,SHORT,False,"{'15s': 'SHORT', '1m': 'LONG', '5m': 'SHORT'}"
1770649740.0,1,2,2,SHORT,False,"{'15s': 'SHORT', '1m': 'LONG', '5m': 'SHORT'}"
1770649800.0,1,2,2,SHORT,False,"{'15s': 'SHORT', '1m': 'LONG', '5m': 'SHORT'}"
1770649860.0,1,2,2,SHORT,False,"{'15s': 'SHORT', '1m': 'LONG', '5m': 'SHORT'}"
1770649920.0,2,1,2,LONG,False,"{'15s': 'LONG', '1m': 'LONG', '5m': 'SHORT'}"
1770649980.0,1,2,2,SHORT,False,"{'15s': 'LONG', '1m': 'SHORT', '5m': 'SHORT'}"
1770650040.0,1,2,2,SHORT,False,"{'15s': 'LONG', '1m': 'SHORT', '5m': 'SHORT'}"
1770650100.0,0,3,3,SHORT,False,"{'15s': 'SHORT', '1m': 'SHORT', '5m': 'SHORT'}"
1770650160.0,2,0,2,LONG,False,"{'15s': 'LONG', '1m': 'LONG'}"
1770650220.0,2,0,2,LONG,False,"{'15s': 'LONG', '1m': 'LONG'}"
1770650280.0,0,2,2,SHORT,False,"{'15s': 'SHORT', '1m': 'SHORT'}"
1770650340.0,0,2,2,SHORT,False,"{'15s': 'SHORT', '1m': 'SHORT'}"
1770650400.0,2,1,2,LONG,False,"{'15s': 'LONG', '1m': 'SHORT', '5m': 'LONG'}"
1770650460.0,2,1,2,LONG,False,"{'15s': 'LONG', '1m': 'SHORT', '5m': 'LONG'}"
1770650520.0,2,1,2,LONG,False,"{'15s': 'LONG', '1m': 'SHORT', '5m': 'LONG'}"
1770650580.0,2,1,2,LONG,False,"{'15s': 'SHORT', '1m': 'LONG', '5m': 'LONG'}"
1770650640.0,3,0,3,LONG,False,"{'15s': 'LONG', '1m': 'LONG', '5m': 'LONG'}"
1770650700.0,2,1,2,LONG,False,"{'15s': 'SHORT', '1m': 'LONG', '5m': 'LONG'}"
1770650760.0,2,0,2,LONG,False,"{'15s': 'LONG', '1m': 'LONG'}"
1770650820.0,1,1,1,NEUTRAL,False,"{'15s': 'SHORT', '1m': 'LONG'}"
1770650880.0,2,0,2,LONG,False,"{'15s': 'LONG', '1m': 'LONG'}"
1770650940.0,1,1,1,NEUTRAL,False,"{'15s': 'LONG', '1m': 'SHORT'}"
1770651000.0,1,1,1,NEUTRAL,False,"{'15s': 'LONG', '1m': 'SHORT'}"
1770651060.0,0,2,2,SHORT,False,"{'15s': 'SHORT', '1m': 'SHORT'}"
1770651120.0,1,1,1,NEUTRAL,False,"{'15s': 'LONG', '1m': 'SHORT'}"
1770651180.0,1,1,1,NEUTRAL,False,"{'15s': 'LONG', '1m': 'SHORT'}"
1770651240.0,1,1,1,NEUTRAL,False,"{'15s': 'LONG', '1m': 'SHORT'}"
1770651300.0,0,3,3,SHORT,False,"{'15s': 'SHORT', '1m': 'SHORT', '5m': 'SHORT'}"
1770651360.0,0,3,3,SHORT,False,"{'15s': 'SHORT', '1m': 'SHORT', '5m': 'SHORT'}"
1770651420.0,1,2,2,SHORT,False,"{'15s': 'LONG', '1m': 'SHORT', '5m': 'SHORT'}"
1770651480.0,2,1,2,LONG,False,"{'15s': 'LONG', '1m': 'LONG', '5m': 'SHORT'}"
1770651540.0,2,1,2,LONG,False,"{'15s': 'LONG', '1m': 'LONG', '5m': 'SHORT'}"
1770651600.0,0,3,3,SHORT,False,"{'15s': 'SHORT', '1m': 'SHORT', '5m': 'SHORT'}"
1770651660.0,1,1,1,NEUTRAL,False,"{'15s': 'SHORT', '1m': 'LONG'}"
1770651720.0,2,0,2,LONG,False,"{'15s': 'LONG', '1m': 'LONG'}"
1770651780.0,2,0,2,LONG,False,"{'15s': 'LONG', '1m': 'LONG'}"
1770651840.0,1,1,1,NEUTRAL,False,"{'15s': 'SHORT', '1m': 'LONG'}"
1770651900.0,1,1,1,NEUTRAL,False,"{'15s': 'LONG', '1m': 'SHORT'}"
1770651960.0,1,1,1,NEUTRAL,False,"{'15s': 'LONG', '1m': 'SHORT'}"
1770652020.0,1,1,1,NEUTRAL,False,"{'15s': 'LONG', '1m': 'SHORT'}"
1770652080.0,0,2,2,SHORT,False,"{'15s': 'SHORT', '1m': 'SHORT'}"
1770652140.0,1,1,1,NEUTRAL,False,"{'15s': 'LONG', '1m': 'SHORT'}"
1770652200.0,0,3,3,SHORT,False,"{'15s': 'SHORT', '1m': 'SHORT', '5m': 'SHORT'}"
1770652260.0,1,2,2,SHORT,False,"{'15s': 'LONG', '1m': 'SHORT', '5m': 'SHORT'}"
1770652320.0,0,3,3,SHORT,False,"{'15s': 'SHORT', '1m': 'SHORT', '5m': 'SHORT'}"
1770652380.0,1,2,2,SHORT,False,"{'15s': 'LONG', '1m': 'SHORT', '5m': 'SHORT'}"
1770652440.0,0,3,3,SHORT,False,"{'15s': 'SHORT', '1m': 'SHORT', '5m': 'SHORT'}"
1770652500.0,0,3,3,SHORT,False,"{'15s': 'SHORT', '1m': 'SHORT', '5m': 'SHORT'}"
1770652560.0,1,1,1,NEUTRAL,False,"{'15s': 'LONG', '1m': 'SHORT'}"
1770652620.0,1,1,1,NEUTRAL,False,"{'15s': 'LONG', '1m': 'SHORT'}"
1770652680.0,1,1,1,NEUTRAL,False,"{'15s': 'SHORT', '1m': 'LONG'}"
1770652740.0,1,1,1,NEUTRAL,False,"{'15s': 'SHORT', '1m': 'LONG'}"
1770652800.0,1,4,4,SHORT,True,"{'15s': 'SHORT', '1m': 'LONG', '5m': 'SHORT', '15m': 'SHORT', '4h': 'SHORT'}"
1770652860.0,2,3,3,SHORT,False,"{'15s': 'LONG', '1m': 'LONG', '5m': 'SHORT', '15m': 'SHORT', '4h': 'SHORT'}"
1770652920.0,0,5,5,SHORT,True,"{'15s': 'SHORT', '1m': 'SHORT', '5m': 'SHORT', '15m': 'SHORT', '4h': 'SHORT'}"
1770652980.0,1,4,4,SHORT,True,"{'15s': 'LONG', '1m': 'SHORT', '5m': 'SHORT', '15m': 'SHORT', '4h': 'SHORT'}"
1770653040.0,0,5,5,SHORT,True,"{'15s': 'SHORT', '1m': 'SHORT', '5m': 'SHORT', '15m': 'SHORT', '4h': 'SHORT'}"
1770653100.0,2,3,3,SHORT,False,"{'15s': 'LONG', '1m': 'SHORT', '5m': 'LONG', '15m': 'SHORT', '4h': 'SHORT'}"
1770653160.0,2,1,2,LONG,False,"{'15s': 'LONG', '1m': 'SHORT', '5m': 'LONG'}"
1770653220.0,3,0,3,LONG,False,"{'15s': 'LONG', '1m': 'LONG', '5m': 'LONG'}"
1770653280.0,1,2,2,SHORT,False,"{'15s': 'SHORT', '1m': 'SHORT', '5m': 'LONG'}"
1770653340.0,3,0,3,LONG,False,"{'15s': 'LONG', '1m': 'LONG', '5m': 'LONG'}"
1770653400.0,1,2,2,SHORT,False,"{'15s': 'LONG', '1m': 'SHORT', '5m': 'SHORT'}"
1770653460.0,1,2,2,SHORT,False,"{'15s': 'LONG', '1m': 'SHORT', '5m': 'SHORT'}"
1770653520.0,0,3,3,SHORT,False,"{'15s': 'SHORT', '1m': 'SHORT', '5m': 'SHORT'}"
1770653580.0,0,3,3,SHORT,False,"{'15s': 'SHORT', '1m': 'SHORT', '5m': 'SHORT'}"
1770653640.0,0,3,3,SHORT,False,"{'15s': 'SHORT', '1m': 'SHORT', '5m': 'SHORT'}"
1770653700.0,3,1,3,LONG,False,"{'15s': 'LONG', '1m': 'LONG', '5m': 'LONG', '15m': 'SHORT'}"
1770653760.0,3,1,3,LONG,False,"{'15s': 'LONG', '1m': 'LONG', '5m': 'LONG', '15m': 'SHORT'}"
1770653820.0,3,1,3,LONG,False,"{'15s': 'LONG', '1m': 'LONG', '5m': 'LONG', '15m': 'SHORT'}"
1770653880.0,3,1,3,LONG,False,"{'15s': 'LONG', '1m': 'LONG', '5m': 'LONG', '15m': 'SHORT'}"
1770653940.0,2,2,2,NEUTRAL,False,"{'15s': 'SHORT', '1m': 'LONG', '5m': 'LONG', '15m': 'SHORT'}"
1770654000.0,2,2,2,NEUTRAL,False,"{'15s': 'LONG', '1m': 'LONG', '5m': 'SHORT', '15m': 'SHORT'}"
1770654060.0,2,1,2,LONG,False,"{'15s': 'LONG', '1m': 'LONG', '5m': 'SHORT'}"
1770654120.0,2,1,2,LONG,False,"{'15s': 'LONG', '1m': 'LONG', '5m': 'SHORT'}"
1770654180.0,2,1,2,LONG,False,"{'15s': 'LONG', '1m': 'LONG', '5m': 'SHORT'}"
1770654240.0,1,1,1,NEUTRAL,False,"{'15s': 'LONG', '5m': 'SHORT'}"
1770654300.0,2,1,2,LONG,False,"{'15s': 'LONG', '1m': 'LONG', '5m': 'SHORT'}"
1770654360.0,2,1,2,LONG,False,"{'15s': 'LONG', '1m': 'LONG', '5m': 'SHORT'}"
1770654420.0,2,1,2,LONG,False,"{'15s': 'LONG', '1m': 'LONG', '5m': 'SHORT'}"
1770654480.0,1,2,2,SHORT,False,"{'15s': 'SHORT', '1m': 'LONG', '5m': 'SHORT'}"
1770654540.0,1,2,2,SHORT,False,"{'15s': 'LONG', '1m': 'SHORT', '5m': 'SHORT'}"
1770654600.0,2,2,2,NEUTRAL,False,"{'15s': 'SHORT', '1m': 'LONG', '5m': 'LONG', '15m': 'SHORT'}"
1770654660.0,3,1,3,LONG,False,"{'15s': 'LONG', '1m': 'LONG', '5m': 'LONG', '15m': 'SHORT'}"
1770654720.0,3,1,3,LONG,False,"{'15s': 'LONG', '1m': 'LONG', '5m': 'LONG', '15m': 'SHORT'}"
1770654780.0,3,1,3,LONG,False,"{'15s': 'LONG', '1m': 'LONG', '5m': 'LONG', '15m': 'SHORT'}"
1770654840.0,2,2,2,NEUTRAL,False,"{'15s': 'LONG', '1m': 'SHORT', '5m': 'LONG', '15m': 'SHORT'}"
1770654900.0,2,2,2,NEUTRAL,False,"{'15s': 'LONG', '1m': 'SHORT', '5m': 'LONG', '15m': 'SHORT'}"
1770654960.0,2,1,2,LONG,False,"{'15s': 'LONG', '1m': 'SHORT', '5m': 'LONG'}"
1770655020.0,2,1,2,LONG,False,"{'15s': 'LONG', '1m': 'SHORT', '5m': 'LONG'}"
1770655080.0,2,1,2,LONG,False,"{'15s': 'LONG', '1m': 'SHORT', '5m': 'LONG'}"
1770655140.0,2,1,2,LONG,False,"{'15s': 'LONG', '1m': 'SHORT', '5m': 'LONG'}"
1770655200.0,1,2,2,SHORT,False,"{'15s': 'LONG', '1m': 'SHORT', '5m': 'SHORT'}"
1770655260.0,0,3,3,SHORT,False,"{'15s': 'SHORT', '1m': 'SHORT', '5m': 'SHORT'}"
1770655320.0,1,2,2,SHORT,False,"{'15s': 'LONG', '1m': 'SHORT', '5m': 'SHORT'}"
1770655380.0,1,2,2,SHORT,False,"{'15s': 'SHORT', '1m': 'LONG', '5m': 'SHORT'}"
1770655440.0,1,2,2,SHORT,False,"{'15s': 'LONG', '1m': 'SHORT', '5m': 'SHORT'}"
1770655500.0,1,3,3,SHORT,False,"{'15s': 'LONG', '1m': 'SHORT', '5m': 'SHORT', '15m': 'SHORT'}"
1770655560.0,0,4,4,SHORT,True,"{'15s': 'SHORT', '1m': 'SHORT', '5m': 'SHORT', '15m': 'SHORT'}"
1770655620.0,2,2,2,NEUTRAL,False,"{'15s': 'LONG', '1m': 'LONG', '5m': 'SHORT', '15m': 'SHORT'}"
1770655680.0,0,4,4,SHORT,True,"{'15s': 'SHORT', '1m': 'SHORT', '5m': 'SHORT', '15m': 'SHORT'}"
1770655740.0,2,2,2,NEUTRAL,False,"{'15s': 'LONG', '1m': 'LONG', '5m': 'SHORT', '15m': 'SHORT'}"
1770655800.0,1,3,3,SHORT,False,"{'15s': 'SHORT', '1m': 'LONG', '5m': 'SHORT', '15m': 'SHORT'}"
1770655860.0,1,2,2,SHORT,False,"{'15s': 'SHORT', '1m': 'LONG', '5m': 'SHORT'}"
1770655920.0,1,2,2,SHORT,False,"{'15s': 'SHORT', '1m': 'LONG', '5m': 'SHORT'}"
1770655980.0,1,2,2,SHORT,False,"{'15s': 'SHORT', '1m': 'LONG', '5m': 'SHORT'}"
1770656040.0,2,1,2,LONG,False,"{'15s': 'LONG', '1m': 'LONG', '5m': 'SHORT'}"
1770656100.0,2,1,2,LONG,False,"{'15s': 'SHORT', '1m': 'LONG', '5m': 'LONG'}"
1770656160.0,3,0,3,LONG,False,"{'15s': 'LONG', '1m': 'LONG', '5m': 'LONG'}"
1770656220.0,2,1,2,LONG,False,"{'15s': 'LONG', '1m': 'SHORT', '5m': 'LONG'}"
1770656280.0,2,1,2,LONG,False,"{'15s': 'SHORT', '1m': 'LONG', '5m': 'LONG'}"
1770656340.0,3,0,3,LONG,False,"{'15s': 'LONG', '1m': 'LONG', '5m': 'LONG'}"
1770656400.0,2,2,2,NEUTRAL,False,"{'15s': 'LONG', '1m': 'SHORT', '5m': 'LONG', '15m': 'SHORT'}"
1770656460.0,1,2,2,SHORT,False,"{'15s': 'LONG', '1m': 'SHORT', '15m': 'SHORT'}"
1770656520.0,0,3,3,SHORT,False,"{'15s': 'SHORT', '1m': 'SHORT', '15m': 'SHORT'}"
1770656580.0,1,2,2,SHORT,False,"{'15s': 'LONG', '1m': 'SHORT', '15m': 'SHORT'}"
1770656640.0,1,2,2,SHORT,False,"{'15s': 'LONG', '1m': 'SHORT', '15m': 'SHORT'}"
1770656700.0,2,2,2,NEUTRAL,False,"{'15s': 'LONG', '1m': 'LONG', '5m': 'SHORT', '15m': 'SHORT'}"
1770656760.0,1,2,2,SHORT,False,"{'15s': 'SHORT', '1m': 'LONG', '5m': 'SHORT'}"
1770656820.0,0,3,3,SHORT,False,"{'15s': 'SHORT', '1m': 'SHORT', '5m': 'SHORT'}"
1770656880.0,0,3,3,SHORT,False,"{'15s': 'SHORT', '1m': 'SHORT', '5m': 'SHORT'}"
1770656940.0,0,3,3,SHORT,False,"{'15s': 'SHORT', '1m': 'SHORT', '5m': 'SHORT'}"
1770657000.0,1,2,2,SHORT,False,"{'15s': 'LONG', '1m': 'SHORT', '5m': 'SHORT'}"
1770657060.0,1,1,1,NEUTRAL,False,"{'15s': 'LONG', '1m': 'SHORT'}"
1770657120.0,0,2,2,SHORT,False,"{'15s': 'SHORT', '1m': 'SHORT'}"
1770657180.0,0,2,2,SHORT,False,"{'15s': 'SHORT', '1m': 'SHORT'}"
1770657240.0,1,1,1,NEUTRAL,False,"{'15s': 'LONG', '1m': 'SHORT'}"
1770657300.0,1,3,3,SHORT,False,"{'15s': 'SHORT', '1m': 'SHORT', '5m': 'SHORT', '15m': 'LONG'}"
1770657360.0,2,1,2,LONG,False,"{'15s': 'LONG', '5m': 'SHORT', '15m': 'LONG'}"
1770657420.0,2,1,2,LONG,False,"{'15s': 'LONG', '5m': 'SHORT', '15m': 'LONG'}"
1770657480.0,1,2,2,SHORT,False,"{'15s': 'SHORT', '5m': 'SHORT', '15m': 'LONG'}"
1770657540.0,3,1,3,LONG,False,"{'15s': 'LONG', '1m': 'LONG', '5m': 'SHORT', '15m': 'LONG'}"
1770657600.0,3,1,3,LONG,False,"{'15s': 'LONG', '1m': 'LONG', '5m': 'SHORT', '15m': 'LONG'}"
1770657660.0,2,0,2,LONG,False,"{'15s': 'LONG', '1m': 'LONG'}"
1770657720.0,2,0,2,LONG,False,"{'15s': 'LONG', '1m': 'LONG'}"
1770657780.0,2,0,2,LONG,False,"{'15s': 'LONG', '1m': 'LONG'}"
1770657840.0,2,0,2,LONG,False,"{'15s': 'LONG', '1m': 'LONG'}"
1770657900.0,1,0,1,LONG,False,{'15s': 'LONG'}
1770657960.0,1,1,1,NEUTRAL,False,"{'15s': 'LONG', '1m': 'SHORT'}"
1770658020.0,0,2,2,SHORT,False,"{'15s': 'SHORT', '1m': 'SHORT'}"
1770658080.0,1,1,1,NEUTRAL,False,"{'15s': 'LONG', '1m': 'SHORT'}"
1770658140.0,0,2,2,SHORT,False,"{'15s': 'SHORT', '1m': 'SHORT'}"
1770658200.0,2,2,2,NEUTRAL,False,"{'15s': 'LONG', '1m': 'SHORT', '5m': 'SHORT', '15m': 'LONG'}"
1770658260.0,1,3,3,SHORT,False,"{'15s': 'SHORT', '1m': 'SHORT', '5m': 'SHORT', '15m': 'LONG'}"
1770658320.0,1,3,3,SHORT,False,"{'15s': 'SHORT', '1m': 'SHORT', '5m': 'SHORT', '15m': 'LONG'}"
1770658380.0,2,2,2,NEUTRAL,False,"{'15s': 'SHORT', '1m': 'LONG', '5m': 'SHORT', '15m': 'LONG'}"
1770658440.0,2,2,2,NEUTRAL,False,"{'15s': 'LONG', '1m': 'SHORT', '5m': 'SHORT', '15m': 'LONG'}"
1770658500.0,2,2,2,NEUTRAL,False,"{'15s': 'SHORT', '1m': 'SHORT', '5m': 'LONG', '15m': 'LONG'}"
1770658560.0,2,1,2,LONG,False,"{'15s': 'SHORT', '1m': 'LONG', '5m': 'LONG'}"
1770658620.0,3,0,3,LONG,False,"{'15s': 'LONG', '1m': 'LONG', '5m': 'LONG'}"
1770658680.0,2,1,2,LONG,False,"{'15s': 'SHORT', '1m': 'LONG', '5m': 'LONG'}"
1770658740.0,3,0,3,LONG,False,"{'15s': 'LONG', '1m': 'LONG', '5m': 'LONG'}"
1770658800.0,2,1,2,LONG,False,"{'15s': 'SHORT', '1m': 'LONG', '5m': 'LONG'}"
1770658860.0,1,2,2,SHORT,False,"{'15s': 'SHORT', '1m': 'SHORT', '5m': 'LONG'}"
1770658920.0,2,1,2,LONG,False,"{'15s': 'LONG', '1m': 'SHORT', '5m': 'LONG'}"
1770658980.0,2,1,2,LONG,False,"{'15s': 'LONG', '1m': 'SHORT', '5m': 'LONG'}"
1770659040.0,3,0,3,LONG,False,"{'15s': 'LONG', '1m': 'LONG', '5m': 'LONG'}"
1770659100.0,1,2,2,SHORT,False,"{'15s': 'LONG', '1m': 'SHORT', '5m': 'SHORT'}"
1770659160.0,2,1,2,LONG,False,"{'15s': 'LONG', '1m': 'LONG', '5m': 'SHORT'}"
1770659220.0,1,2,2,SHORT,False,"{'15s': 'SHORT', '1m': 'LONG', '5m': 'SHORT'}"
1770659280.0,0,3,3,SHORT,False,"{'15s': 'SHORT', '1m': 'SHORT', '5m': 'SHORT'}"
1770659340.0,0,3,3,SHORT,False,"{'15s': 'SHORT', '1m': 'SHORT', '5m': 'SHORT'}"
1770659400.0,1,2,2,SHORT,False,"{'15s': 'LONG', '1m': 'SHORT', '5m': 'SHORT'}"
1770659460.0,1,1,1,NEUTRAL,False,"{'15s': 'SHORT', '1m': 'LONG'}"
1770659520.0,2,0,2,LONG,False,"{'15s': 'LONG', '1m': 'LONG'}"
1770659580.0,1,1,1,NEUTRAL,False,"{'15s': 'SHORT', '1m': 'LONG'}"
1770659640.0,2,0,2,LONG,False,"{'15s': 'LONG', '1m': 'LONG'}"
1770659700.0,2,0,2,LONG,False,"{'15s': 'LONG', '1m': 'LONG'}"
1770659760.0,1,1,1,NEUTRAL,False,"{'15s': 'SHORT', '1m': 'LONG'}"
1770659820.0,1,1,1,NEUTRAL,False,"{'15s': 'SHORT', '1m': 'LONG'}"
1770659880.0,2,0,2,LONG,False,"{'15s': 'LONG', '1m': 'LONG'}"
1770659940.0,2,0,2,LONG,False,"{'15s': 'LONG', '1m': 'LONG'}"
1770660000.0,2,2,2,NEUTRAL,False,"{'15s': 'LONG', '1m': 'LONG', '5m': 'SHORT', '15m': 'SHORT'}"
1770660060.0,2,2,2,NEUTRAL,False,"{'15s': 'LONG', '1m': 'LONG', '5m': 'SHORT', '15m': 'SHORT'}"
1770660120.0,0,3,3,SHORT,False,"{'15s': 'SHORT', '5m': 'SHORT', '15m': 'SHORT'}"
1770660180.0,0,3,3,SHORT,False,"{'15s': 'SHORT', '5m': 'SHORT', '15m': 'SHORT'}"
1770660240.0,0,3,3,SHORT,False,"{'15s': 'SHORT', '5m': 'SHORT', '15m': 'SHORT'}"
