strategy,condition,direction,horizon,n_trades,wr,avg_pnl,total_pnl,sharpe,median_pnl
trend < -20 + dmi < -3 → SHORT,trend < -20 + dmi < -3,SHORT,15,12561,48.81776928588488,-0.8787516917442879,-11038.0,-0.010403885966383123,-1.5
trend < -20 + dmi < -3 → SHORT,trend < -20 + dmi < -3,SHORT,20,12557,48.58644580711953,-0.831130046985745,-10436.5,-0.008525162946245666,-2.0
z > 3 + vol_rel > 2 → SHORT,z > 3 + vol_rel > 2,SHORT,3,2093,48.49498327759198,-1.2740086000955566,-2666.5,-0.03298757487926631,0.0
z > 3 + vol_rel > 2 → SHORT,z > 3 + vol_rel > 2,SHORT,5,2092,49.09177820267686,-1.6233269598470363,-3396.0,-0.03471291797388202,-0.25
z > 3 + vol_rel > 2 → SHORT,z > 3 + vol_rel > 2,SHORT,10,2091,48.73266379722621,-2.053084648493544,-4293.0,-0.03404170413197984,-0.5
z > 3 + vol_rel > 2 → SHORT,z > 3 + vol_rel > 2,SHORT,15,2091,49.45002391200383,-3.83739837398374,-8024.0,-0.05439386388097444,0.0
z > 3 + vol_rel > 2 → SHORT,z > 3 + vol_rel > 2,SHORT,20,2091,47.87183165949306,-3.976327116212339,-8314.5,-0.05042721293638727,-2.0
z < -3 + vol_rel > 2 → LONG,z < -3 + vol_rel > 2,LONG,3,2374,52.148272957034536,2.1246840775063185,5044.0,0.05154183977113159,1.5
z < -3 + vol_rel > 2 → LONG,z < -3 + vol_rel > 2,LONG,5,2374,52.780117944397645,3.7447346251053073,8890.0,0.07192617441475008,2.5
z < -3 + vol_rel > 2 → LONG,z < -3 + vol_rel > 2,LONG,10,2374,53.706823925863524,4.16575400168492,9889.5,0.05851997552177971,3.5
z < -3 + vol_rel > 2 → LONG,z < -3 + vol_rel > 2,LONG,15,2374,53.20134793597304,3.5332771693344567,8388.0,0.042287058795319965,4.0
z < -3 + vol_rel > 2 → LONG,z < -3 + vol_rel > 2,LONG,20,2374,53.1592249368155,1.9414490311710193,4609.0,0.02041964903628312,4.5
trend > 20 + vol > 2 → SHORT (fade),trend > 20 + vol > 2,SHORT,3,1133,48.89673433362754,-0.8826125330979699,-1000.0,-0.01834787135908542,0.0
trend > 20 + vol > 2 → SHORT (fade),trend > 20 + vol > 2,SHORT,5,1132,49.91166077738516,-0.683303886925795,-773.5,-0.011654859652744062,0.0
trend > 20 + vol > 2 → SHORT (fade),trend > 20 + vol > 2,SHORT,10,1131,51.724137931034484,-0.8846153846153846,-1000.5,-0.011675154404811913,1.5
trend > 20 + vol > 2 → SHORT (fade),trend > 20 + vol > 2,SHORT,15,1131,51.37046861184792,-4.712643678160919,-5330.0,-0.052913516279226816,2.0
trend > 20 + vol > 2 → SHORT (fade),trend > 20 + vol > 2,SHORT,20,1131,49.602122015915114,-4.79000884173298,-5417.5,-0.04822581456970527,-0.5
trend < -20 + vol > 2 → LONG (fade),trend < -20 + vol > 2,LONG,3,1496,52.473262032085564,2.960227272727273,4428.5,0.06534891291879279,2.0
trend < -20 + vol > 2 → LONG (fade),trend < -20 + vol > 2,LONG,5,1496,53.7433155080214,5.251336898395722,7856.0,0.08922183459192301,3.5
trend < -20 + vol > 2 → LONG (fade),trend < -20 + vol > 2,LONG,10,1496,54.01069518716578,6.940508021390374,10383.0,0.08754824236634638,6.0
trend < -20 + vol > 2 → LONG (fade),trend < -20 + vol > 2,LONG,15,1496,52.94117647058824,5.514705882352941,8250.0,0.059631607299866454,6.0
trend < -20 + vol > 2 → LONG (fade),trend < -20 + vol > 2,LONG,20,1495,52.575250836120404,3.1210702341137124,4666.0,0.029111256119999637,5.5
z > 2 + vol < 0.5 → SHORT,z > 2 + vol < 0.5,SHORT,3,4775,51.66492146596858,0.9953926701570681,4753.0,0.049709668488978884,0.5
z > 2 + vol < 0.5 → SHORT,z > 2 + vol < 0.5,SHORT,5,4775,51.3717277486911,1.3438743455497382,6417.0,0.05418500873651658,1.0
z > 2 + vol < 0.5 → SHORT,z > 2 + vol < 0.5,SHORT,10,4773,53.257909071862564,1.8932537188351142,9036.5,0.05619055339413371,2.0
z > 2 + vol < 0.5 → SHORT,z > 2 + vol < 0.5,SHORT,15,4773,51.896082128640266,1.503352189398701,7175.5,0.034748194546877435,1.5
z > 2 + vol < 0.5 → SHORT,z > 2 + vol < 0.5,SHORT,20,4773,51.518960821286406,1.3483134297087787,6435.5,0.027222349822259014,1.5
z < -2 + vol < 0.5 → LONG,z < -2 + vol < 0.5,LONG,3,3504,51.88356164383562,0.3443207762557078,1206.5,0.015088140674858443,1.0
z < -2 + vol < 0.5 → LONG,z < -2 + vol < 0.5,LONG,5,3504,52.25456621004566,0.5766267123287672,2020.5,0.0203559574886601,1.0
z < -2 + vol < 0.5 → LONG,z < -2 + vol < 0.5,LONG,10,3504,53.824200913242,0.5742009132420092,2012.0,0.013426920155293499,2.5
z < -2 + vol < 0.5 → LONG,z < -2 + vol < 0.5,LONG,15,3504,53.79566210045662,0.4666095890410959,1635.0,0.008848537079527374,2.25
z < -2 + vol < 0.5 → LONG,z < -2 + vol < 0.5,LONG,20,3503,52.64059377676278,-0.7890379674564659,-2764.0,-0.012671115001261425,3.0
z > 2 + trend < -10 → SHORT,z > 2 + trend < -10,SHORT,3,2300,48.130434782608695,-1.4621739130434783,-3363.0,-0.04090343938814385,-0.5
z > 2 + trend < -10 → SHORT,z > 2 + trend < -10,SHORT,5,2300,48.130434782608695,-2.358260869565217,-5424.0,-0.053333628332765004,-1.0
z > 2 + trend < -10 → SHORT,z > 2 + trend < -10,SHORT,10,2300,47.95652173913044,-3.898913043478261,-8967.5,-0.06469308005643795,-1.5
z > 2 + trend < -10 → SHORT,z > 2 + trend < -10,SHORT,15,2299,48.368856024358415,-4.795128316659417,-11024.0,-0.06462941343469374,-1.5
z > 2 + trend < -10 → SHORT,z > 2 + trend < -10,SHORT,20,2299,46.58547194432362,-6.824923879947804,-15690.5,-0.08364818614766101,-5.0
z < -2 + trend > 10 → LONG,z < -2 + trend > 10,LONG,3,2447,48.75357580711075,-0.3757662443808745,-919.5,-0.010761315350727272,-0.5
z < -2 + trend > 10 → LONG,z < -2 + trend > 10,LONG,5,2447,48.63097670617082,-0.9540253371475276,-2334.5,-0.021637542757191652,-1.5
z < -2 + trend > 10 → LONG,z < -2 + trend > 10,LONG,10,2447,47.81364936657131,-2.358398038414385,-5771.0,-0.038182251486136326,-2.0
z < -2 + trend > 10 → LONG,z < -2 + trend > 10,LONG,15,2447,47.60931753167144,-3.011033919084593,-7368.0,-0.03867705101689358,-3.0
z < -2 + trend > 10 → LONG,z < -2 + trend > 10,LONG,20,2447,48.59011033919084,-2.4973436861463014,-6111.0,-0.027269835061872527,-1.5
z > 2 + trend > 10 → SHORT,z > 2 + trend > 10,SHORT,3,18469,50.87985272618983,0.5635389030266934,10408.0,0.01805226396155866,0.5
z > 2 + trend > 10 → SHORT,z > 2 + trend > 10,SHORT,5,18467,51.50268045703146,0.7128120431039151,13163.5,0.01813342072089429,1.0
z > 2 + trend > 10 → SHORT,z > 2 + trend > 10,SHORT,10,18463,51.54633591507339,1.0483128419000163,19355.0,0.018834614413297566,1.5
z > 2 + trend > 10 → SHORT,z > 2 + trend > 10,SHORT,15,18463,51.71423928938958,1.1745924280994422,21686.5,0.01720427795590005,2.0
z > 2 + trend > 10 → SHORT,z > 2 + trend > 10,SHORT,20,18463,50.9072198450956,1.123408980122407,20741.5,0.014377455451749925,1.5
z < -2 + trend < -10 → LONG,z < -2 + trend < -10,LONG,3,18818,50.409182697417364,0.3243702837708577,6104.0,0.009345256179941318,0.5
z < -2 + trend < -10 → LONG,z < -2 + trend < -10,LONG,5,18818,50.96184504198108,0.4893718779891593,9209.0,0.01090849567034425,1.0
z < -2 + trend < -10 → LONG,z < -2 + trend < -10,LONG,10,18818,51.068126262089486,0.3809916037836114,7169.5,0.0060329478877153035,1.0
z < -2 + trend < -10 → LONG,z < -2 + trend < -10,LONG,15,18818,50.73865447975343,-0.1473057710702519,-2772.0,-0.001906234901783037,1.0
z < -2 + trend < -10 → LONG,z < -2 + trend < -10,LONG,20,18814,50.536834272350376,-0.7123152971191665,-13401.5,-0.007948337679339402,1.0
dmi > 5 + vr < 0.5 → LONG,dmi > 5 + vr < 0.5,LONG,3,15166,47.65923776869313,-0.8174205459580641,-12397.0,-0.029678853226346596,-0.5
dmi > 5 + vr < 0.5 → LONG,dmi > 5 + vr < 0.5,LONG,5,15166,47.17789792957932,-1.2782210207042068,-19385.5,-0.035847972744604294,-1.0
dmi > 5 + vr < 0.5 → LONG,dmi > 5 + vr < 0.5,LONG,10,15166,47.692206250824206,-2.079388104971647,-31536.0,-0.04142581488695577,-1.0
dmi > 5 + vr < 0.5 → LONG,dmi > 5 + vr < 0.5,LONG,15,15166,47.982328893577744,-2.4919227218778848,-37792.5,-0.04065931259183085,-1.0
dmi > 5 + vr < 0.5 → LONG,dmi > 5 + vr < 0.5,LONG,20,15166,49.432942107345376,-2.0863444547013055,-31641.5,-0.0298742876265116,-0.5
dmi < -5 + vr < 0.5 → SHORT,dmi < -5 + vr < 0.5,SHORT,3,15113,48.78581353801363,0.37262621584066696,5631.5,0.012343163378369356,-0.5
dmi < -5 + vr < 0.5 → SHORT,dmi < -5 + vr < 0.5,SHORT,5,15113,48.653477138887055,0.5607093230993184,8474.0,0.014121083981182734,-0.5
dmi < -5 + vr < 0.5 → SHORT,dmi < -5 + vr < 0.5,SHORT,10,15113,48.501290279891485,0.8050023158869847,12166.0,0.014089555981650018,-1.0
dmi < -5 + vr < 0.5 → SHORT,dmi < -5 + vr < 0.5,SHORT,15,15113,48.66009395884338,0.8984318136703501,13578.0,0.012610525319799028,-1.0
dmi < -5 + vr < 0.5 → SHORT,dmi < -5 + vr < 0.5,SHORT,20,15113,48.96446767683451,1.6044795871104347,24248.5,0.019507743827291205,-1.0
z > 2 + US session → SHORT,z > 2 + US session,SHORT,3,11800,49.82203389830509,0.36097457627118645,4259.5,0.009131444954314323,0.0
z > 2 + US session → SHORT,z > 2 + US session,SHORT,5,11798,50.26275639938973,0.40884048143753177,4823.5,0.008192501145210014,0.5
z > 2 + US session → SHORT,z > 2 + US session,SHORT,10,11793,50.52997540914102,0.6129483591961333,7228.5,0.008892538997650088,1.0
z > 2 + US session → SHORT,z > 2 + US session,SHORT,15,11792,51.09396200814111,0.284811736770692,3358.5,0.0033964427407172973,1.5
z > 2 + US session → SHORT,z > 2 + US session,SHORT,20,11792,50.75474898236092,0.25453697421981003,3001.5,0.0026585497070863765,1.5
z < -2 + US session → LONG,z < -2 + US session,LONG,3,11390,49.00790166812994,0.38691834942932396,4407.0,0.009261601569982491,-0.5
z < -2 + US session → LONG,z < -2 + US session,LONG,5,11390,49.236172080772604,0.38643546971027215,4401.5,0.007144830098521832,-0.5
z < -2 + US session → LONG,z < -2 + US session,LONG,10,11390,50.05267778753293,0.5319139596136963,6058.5,0.006874645221491044,0.5
z < -2 + US session → LONG,z < -2 + US session,LONG,15,11390,49.306409130816505,0.3299385425812116,3758.0,0.0034668022319161358,-1.0
z < -2 + US session → LONG,z < -2 + US session,LONG,20,11386,50.043913578078346,0.43237308975935357,4923.0,0.003920111280837647,0.5
z > 2 + Asia session → SHORT,z > 2 + Asia session,SHORT,3,12743,49.97253394020246,0.007180412775641529,91.5,0.00043830314028811264,0.0
z > 2 + Asia session → SHORT,z > 2 + Asia session,SHORT,5,12743,50.215804755552064,0.04006121007612022,510.5,0.0019141801744220065,0.5
z > 2 + Asia session → SHORT,z > 2 + Asia session,SHORT,10,12743,50.12948285333124,-0.17699913678097778,-2255.5,-0.006041818393327232,0.5
z > 2 + Asia session → SHORT,z > 2 + Asia session,SHORT,15,12743,49.407517852938874,-0.658636113944911,-8393.0,-0.01869434434795256,0.0
z > 2 + Asia session → SHORT,z > 2 + Asia session,SHORT,20,12743,48.44228203719689,-1.2781134740641922,-16287.0,-0.03178645788111231,-1.0
z < -2 + Asia session → LONG,z < -2 + Asia session,LONG,3,11195,51.067440821795444,0.31536400178651186,3530.5,0.015580114118572297,0.5
z < -2 + Asia session → LONG,z < -2 + Asia session,LONG,5,11195,51.99642697632871,0.6064761054041983,6789.5,0.02322481150716889,1.0
z < -2 + Asia session → LONG,z < -2 + Asia session,LONG,10,11195,51.38901295221081,0.7713264850379634,8635.0,0.021174594624692004,1.0
z < -2 + Asia session → LONG,z < -2 + Asia session,LONG,15,11195,51.55873157659669,0.6129075480125056,6861.5,0.013625675149910565,1.5
z < -2 + Asia session → LONG,z < -2 + Asia session,LONG,20,11195,51.103171058508266,0.2712371594461813,3036.5,0.005245640508367738,1.0
z > 2 + range > 40 → SHORT,z > 2 + range > 40,SHORT,3,12370,49.45836701697656,0.03472109943411479,429.5,0.0008467188116892723,0.0
z > 2 + range > 40 → SHORT,z > 2 + range > 40,SHORT,5,12368,49.84637774902975,-0.17787839586028462,-2200.0,-0.0034720527153608394,0.0
z > 2 + range > 40 → SHORT,z > 2 + range > 40,SHORT,10,12365,50.173877881116056,0.029801860088960776,368.5,0.0004223758959689995,0.5
z > 2 + range > 40 → SHORT,z > 2 + range > 40,SHORT,15,12364,50.56615981882886,-0.3577321255257198,-4423.0,-0.004190418348228573,1.0
z > 2 + range > 40 → SHORT,z > 2 + range > 40,SHORT,20,12364,49.58751213199612,-0.896190553219023,-11080.5,-0.00925365073969507,-0.5
z < -2 + range > 40 → LONG,z < -2 + range > 40,LONG,3,15299,49.9901954376103,0.2887116805019936,4417.0,0.007079865881922095,0.0
z < -2 + range > 40 → LONG,z < -2 + range > 40,LONG,5,15299,50.009804562389704,0.3832276619386888,5863.0,0.007339339135682336,0.5
z < -2 + range > 40 → LONG,z < -2 + range > 40,LONG,10,15299,50.12092293613962,0.2860971305314073,4377.0,0.0039245792651966495,0.5
z < -2 + range > 40 → LONG,z < -2 + range > 40,LONG,15,15299,49.833322439375124,0.08801228838486176,1346.5,0.0009927506641840972,0.0
z < -2 + range > 40 → LONG,z < -2 + range > 40,LONG,20,15297,49.944433549061905,-0.2693992286069164,-4121.0,-0.0026436969411096152,0.0
z > 2 + vr < 0.5 + vol > 1.5 → SHORT,z > 2 + vr < 0.5 + vol > 1.5,SHORT,3,1747,50.14310246136233,0.24155695477962222,422.0,0.007078722148176172,0.5
z > 2 + vr < 0.5 + vol > 1.5 → SHORT,z > 2 + vr < 0.5 + vol > 1.5,SHORT,5,1747,49.9141385231826,0.12392673153978248,216.5,0.0032280795811079404,0.0
z > 2 + vr < 0.5 + vol > 1.5 → SHORT,z > 2 + vr < 0.5 + vol > 1.5,SHORT,10,1747,49.7424155695478,-1.0105895821408128,-1765.5,-0.02001625710171685,0.0
z > 2 + vr < 0.5 + vol > 1.5 → SHORT,z > 2 + vr < 0.5 + vol > 1.5,SHORT,15,1747,49.62793360045793,-1.8028048082427017,-3149.5,-0.029861452919414673,0.0
z > 2 + vr < 0.5 + vol > 1.5 → SHORT,z > 2 + vr < 0.5 + vol > 1.5,SHORT,20,1747,48.19690898683457,-2.208643388666285,-3858.5,-0.033201327763046566,-1.5
z < -2 + vr < 0.5 + vol > 1.5 → LONG,z < -2 + vr < 0.5 + vol > 1.5,LONG,3,1839,49.374660141381185,-0.9388254486133768,-1726.5,-0.027036486598426054,0.0
z < -2 + vr < 0.5 + vol > 1.5 → LONG,z < -2 + vr < 0.5 + vol > 1.5,LONG,5,1839,51.060358890701465,-0.6193583469276781,-1139.0,-0.014333180195129906,1.0
z < -2 + vr < 0.5 + vol > 1.5 → LONG,z < -2 + vr < 0.5 + vol > 1.5,LONG,10,1839,49.53779227841218,-2.162588363240892,-3977.0,-0.03617279608838767,0.0
z < -2 + vr < 0.5 + vol > 1.5 → LONG,z < -2 + vr < 0.5 + vol > 1.5,LONG,15,1839,51.33224578575313,-2.182436106579663,-4013.5,-0.029124527108198798,2.0
z < -2 + vr < 0.5 + vol > 1.5 → LONG,z < -2 + vr < 0.5 + vol > 1.5,LONG,20,1839,50.35345296356716,-2.4382816748232736,-4484.0,-0.029298561838380085,0.5
z > 2 + trend < -10 + dmi < -3 → SHORT,z > 2 + trend < -10 + dmi < -3,SHORT,3,768,48.4375,-0.3268229166666667,-251.0,-0.010043788272728171,-1.0
z > 2 + trend < -10 + dmi < -3 → SHORT,z > 2 + trend < -10 + dmi < -3,SHORT,5,768,46.484375,-2.11328125,-1623.0,-0.051710515442877004,-1.0
z > 2 + trend < -10 + dmi < -3 → SHORT,z > 2 + trend < -10 + dmi < -3,SHORT,10,768,45.18229166666667,-6.56640625,-5043.0,-0.11445830859181416,-3.5
z > 2 + trend < -10 + dmi < -3 → SHORT,z > 2 + trend < -10 + dmi < -3,SHORT,15,768,47.00520833333333,-8.522135416666666,-6545.0,-0.12003675715510578,-3.5
z > 2 + trend < -10 + dmi < -3 → SHORT,z > 2 + trend < -10 + dmi < -3,SHORT,20,768,42.31770833333333,-13.611979166666666,-10454.0,-0.1760771432691473,-9.0
z < -2 + trend > 10 + dmi > 3 → LONG,z < -2 + trend > 10 + dmi > 3,LONG,3,608,49.17763157894737,-2.4046052631578947,-1462.0,-0.06885994769578274,-0.5
z < -2 + trend > 10 + dmi > 3 → LONG,z < -2 + trend > 10 + dmi > 3,LONG,5,608,49.17763157894737,-3.685032894736842,-2240.5,-0.08270103402400598,-1.25
z < -2 + trend > 10 + dmi > 3 → LONG,z < -2 + trend > 10 + dmi > 3,LONG,10,608,47.86184210526316,-9.466282894736842,-5755.5,-0.14478599712516466,-2.0
z < -2 + trend > 10 + dmi > 3 → LONG,z < -2 + trend > 10 + dmi > 3,LONG,15,608,47.53289473684211,-13.228618421052632,-8043.0,-0.15829720537793338,-2.5
z < -2 + trend > 10 + dmi > 3 → LONG,z < -2 + trend > 10 + dmi > 3,LONG,20,608,49.01315789473684,-14.125,-8588.0,-0.14197872165069766,-1.5
