2026-04-25T20:42:51.2905352Z,2026-04-10,2026-04-10 01:02:01,2026-04-10 03:13:01,short,25258.7500,25284.7500,1,-26.0000,-52.00,131.00,ShortAtHighPivot,FlipExitShort
2026-04-25T20:42:52.4017243Z,2026-04-10,2026-04-10 03:13:01,2026-04-10 03:51:01,long,25284.7500,25285.5000,1,0.7500,1.50,38.00,LongAtLowPivot,TrailStopLong
2026-04-25T20:43:02.2342058Z,2026-04-10,2026-04-10 03:51:01,2026-04-10 09:20:01,short,25285.5000,25265.2500,1,20.2500,40.50,329.00,ShortAtHighPivot,FlipExitShort
2026-04-25T20:43:02.6342454Z,2026-04-10,2026-04-10 09:20:01,2026-04-10 09:25:01,long,25265.2500,25231.2500,1,-34.0000,-68.00,5.00,LongAtLowPivot,FlipExitLong
2026-04-25T20:43:03.7049981Z,2026-04-10,2026-04-10 09:25:01,2026-04-10 09:54:01,short,25231.2500,25257.5000,1,-26.2500,-52.50,29.00,ShortAtHighPivot,FlipExitShort
2026-04-25T20:43:05.0647543Z,2026-04-10,2026-04-10 09:54:01,2026-04-10 10:30:01,long,25257.5000,25271.2500,1,13.7500,27.50,36.00,LongAtLowPivot,TrailStopLong
2026-04-25T20:43:09.2948592Z,2026-04-10,2026-04-10 10:30:01,2026-04-10 12:31:01,short,25271.2500,25330.2500,1,-59.0000,-118.00,121.00,ShortAtHighPivot,FlipExitShort
2026-04-25T20:43:09.6170806Z,2026-04-10,2026-04-10 12:31:01,2026-04-10 12:35:01,long,25330.2500,25295.0000,1,-35.2500,-70.50,4.00,LongAtLowPivot,FlipExitLong
2026-04-25T20:43:12.9215289Z,2026-04-10,2026-04-10 12:35:01,2026-04-10 13:31:00,short,25295.0000,25326.7500,1,-31.7500,-63.50,55.98,ShortAtHighPivot,FlipExitShort
2026-04-25T20:43:14.1487738Z,2026-04-10,2026-04-10 13:31:00,2026-04-10 13:35:01,long,25326.7500,25330.5000,1,3.7500,7.50,4.02,LongAtLowPivot,TrailStopLong
2026-04-25T20:43:15.0712757Z,2026-04-10,2026-04-10 13:35:01,2026-04-10 13:38:01,short,25330.5000,25347.0000,1,-16.5000,-33.00,3.00,ShortAtHighPivot,FlipExitShort
2026-04-25T20:43:15.6787699Z,2026-04-10,2026-04-10 13:38:01,2026-04-10 13:40:01,long,25347.0000,25307.0000,1,-40.0000,-80.00,2.00,LongAtLowPivot,FlipExitLong
2026-04-25T20:43:17.4613906Z,2026-04-10,2026-04-10 13:40:01,2026-04-10 13:48:01,short,25307.0000,25345.5000,1,-38.5000,-77.00,8.00,ShortAtHighPivot,FlipExitShort
2026-04-25T20:43:18.2762000Z,2026-04-10,2026-04-10 13:48:01,2026-04-10 13:51:01,long,25345.5000,25302.0000,1,-43.5000,-87.00,3.00,LongAtLowPivot,FlipExitLong
2026-04-25T20:43:18.8110089Z,2026-04-10,2026-04-10 13:51:01,2026-04-10 13:53:01,short,25302.0000,25333.5000,1,-31.5000,-63.00,2.00,ShortAtHighPivot,FlipExitShort
2026-04-25T20:43:20.1016823Z,2026-04-10,2026-04-10 13:53:01,2026-04-10 14:01:00,long,25333.5000,25301.5000,1,-32.0000,-64.00,7.98,LongAtLowPivot,FlipExitLong
2026-04-25T20:43:20.6116467Z,2026-04-10,2026-04-10 14:01:00,2026-04-10 14:03:01,short,25301.5000,25292.2500,1,9.2500,18.50,2.02,ShortAtHighPivot,TrailStopShort
2026-04-25T20:43:27.5569831Z,2026-04-10,2026-04-10 14:03:01,2026-04-10 14:43:01,long,25292.2500,25323.0000,1,30.7500,61.50,40.00,LongAtLowPivot,FlipExitLong
2026-04-25T20:43:28.6721828Z,2026-04-10,2026-04-10 14:43:01,2026-04-10 14:48:01,short,25323.0000,25340.5000,1,-17.5000,-35.00,5.00,ShortAtHighPivot,FlipExitShort
2026-04-25T20:43:30.7873385Z,2026-04-10,2026-04-10 14:48:01,2026-04-10 15:01:00,long,25340.5000,25341.5000,1,1.0000,2.00,12.98,LongAtLowPivot,TrailStopLong
2026-04-25T20:43:42.4144680Z,2026-04-10,2026-04-10 15:01:00,2026-04-10 16:11:01,short,25341.5000,25281.0000,1,60.5000,121.00,70.02,ShortAtHighPivot,FlipExitShort
2026-04-25T20:43:43.0886972Z,2026-04-10,2026-04-10 16:11:01,2026-04-10 16:15:01,long,25281.0000,25290.0000,1,9.0000,18.00,4.00,LongAtLowPivot,TrailStopLong
2026-04-25T20:43:48.5535466Z,2026-04-10,2026-04-10 16:15:01,2026-04-10 16:54:01,short,25290.0000,25265.7500,1,24.2500,48.50,39.00,ShortAtHighPivot,FlipExitShort
2026-04-25T20:43:49.9527766Z,2026-04-10,2026-04-10 16:54:01,2026-04-10 17:05:00,long,25265.7500,25235.5000,1,-30.2500,-60.50,10.98,LongAtLowPivot,FlipExitLong
2026-04-25T20:43:54.9836047Z,2026-04-10,2026-04-10 17:05:00,2026-04-10 17:51:01,short,25235.5000,25265.0000,1,-29.5000,-59.00,46.02,ShortAtHighPivot,FlipExitShort
2026-04-25T20:43:56.7303505Z,2026-04-10,2026-04-10 17:51:01,2026-04-10 18:08:01,long,25265.0000,25242.7500,1,-22.2500,-44.50,17.00,LongAtLowPivot,FlipExitLong
2026-04-25T20:43:58.2080082Z,2026-04-10,2026-04-10 18:08:01,2026-04-10 18:21:01,short,25242.7500,25277.5000,1,-34.7500,-69.50,13.00,ShortAtHighPivot,FlipExitShort
2026-04-25T20:44:00.4329990Z,2026-04-10,2026-04-10 18:21:01,2026-04-10 18:43:01,long,25277.5000,25244.7500,1,-32.7500,-65.50,22.00,LongAtLowPivot,FlipExitLong
2026-04-25T20:44:02.3202296Z,2026-04-10,2026-04-10 18:43:01,2026-04-10 19:06:01,short,25244.7500,25277.5000,1,-32.7500,-65.50,23.00,ShortAtHighPivot,FlipExitShort
2026-04-25T20:44:03.2143634Z,2026-04-10,2026-04-10 19:06:01,2026-04-10 19:16:01,long,25277.5000,25286.2500,1,8.7500,17.50,10.00,LongAtLowPivot,TrailStopLong
2026-04-25T20:44:08.2546530Z,2026-04-10,2026-04-10 19:16:01,2026-04-10 20:09:01,short,25286.2500,25293.0000,1,-6.7500,-13.50,53.00,ShortAtHighPivot,FlipExitShort
2026-04-25T20:44:09.5797394Z,2026-04-10,2026-04-10 20:09:01,2026-04-10 20:47:01,long,25293.0000,25309.7500,1,16.7500,33.50,38.00,LongAtLowPivot,TrailStopLong
2026-04-25T20:44:39.5251039Z,2026-04-10,2026-04-10 20:47:01,2026-04-13 04:56:01,short,25309.7500,25091.2500,1,218.5000,437.00,3369.00,ShortAtHighPivot,FlipExitShort
2026-04-25T20:44:42.6291253Z,2026-04-13,2026-04-13 04:56:01,2026-04-13 06:29:01,long,25091.2500,25109.2500,1,18.0000,36.00,93.00,LongAtLowPivot,TrailStopLong
2026-04-25T20:44:45.9450836Z,2026-04-13,2026-04-13 06:29:01,2026-04-13 08:03:00,short,25109.2500,25127.2500,1,-18.0000,-36.00,93.98,ShortAtHighPivot,FlipExitShort
2026-04-25T20:44:47.4232713Z,2026-04-13,2026-04-13 08:03:00,2026-04-13 08:40:01,long,25127.2500,25095.2500,1,-32.0000,-64.00,37.02,LongAtLowPivot,FlipExitLong
2026-04-25T20:44:49.1216750Z,2026-04-13,2026-04-13 08:40:01,2026-04-13 09:28:01,short,25095.2500,25126.2500,1,-31.0000,-62.00,48.00,ShortAtHighPivot,FlipExitShort
2026-04-25T20:44:52.3962389Z,2026-04-13,2026-04-13 09:28:01,2026-04-13 11:08:01,long,25126.2500,25165.5000,1,39.2500,78.50,100.00,LongAtLowPivot,TrailStopLong
2026-04-25T20:44:55.3001984Z,2026-04-13,2026-04-13 11:08:01,2026-04-13 12:11:01,short,25165.5000,25110.7500,1,54.7500,109.50,63.00,ShortAtHighPivot,FlipExitShort
2026-04-25T20:44:55.7513326Z,2026-04-13,2026-04-13 12:11:01,2026-04-13 12:21:01,long,25110.7500,25113.2500,1,2.5000,5.00,10.00,LongAtLowPivot,TrailStopLong
2026-04-25T20:45:04.3998237Z,2026-04-13,2026-04-13 12:21:01,2026-04-13 13:49:01,short,25113.2500,25215.7500,1,-102.5000,-205.00,88.00,ShortAtHighPivot,FlipExitShort
2026-04-25T20:45:05.8511439Z,2026-04-13,2026-04-13 13:49:01,2026-04-13 13:52:01,long,25215.7500,25251.2500,1,35.5000,71.00,3.00,LongAtLowPivot,TrailStopLong
2026-04-25T20:45:07.1820137Z,2026-04-13,2026-04-13 13:52:01,2026-04-13 13:57:01,short,25251.2500,25278.0000,1,-26.7500,-53.50,5.00,ShortAtHighPivot,FlipExitShort
2026-04-25T20:45:08.3662701Z,2026-04-13,2026-04-13 13:57:01,2026-04-13 14:02:01,long,25278.0000,25301.5000,1,23.5000,47.00,5.00,LongAtLowPivot,TrailStopLong
2026-04-25T20:45:12.6125723Z,2026-04-13,2026-04-13 14:02:01,2026-04-13 14:22:01,short,25301.5000,25294.5000,1,7.0000,14.00,20.00,ShortAtHighPivot,FlipExitShort
2026-04-25T20:45:14.8268504Z,2026-04-13,2026-04-13 14:22:01,2026-04-13 14:33:01,long,25294.5000,25293.2500,1,-1.2500,-2.50,11.00,LongAtLowPivot,TrailStopLong
2026-04-25T20:45:21.1761408Z,2026-04-13,2026-04-13 14:33:01,2026-04-13 15:12:00,short,25293.2500,25347.7500,1,-54.5000,-109.00,38.98,ShortAtHighPivot,FlipExitShort
2026-04-25T20:45:22.3150327Z,2026-04-13,2026-04-13 15:12:00,2026-04-13 15:20:01,long,25347.7500,25317.7500,1,-30.0000,-60.00,8.02,LongAtLowPivot,FlipExitLong
2026-04-25T20:45:24.2276364Z,2026-04-13,2026-04-13 15:20:01,2026-04-13 15:34:01,short,25317.7500,25315.5000,1,2.2500,4.50,14.00,ShortAtHighPivot,TrailStopShort
2026-04-25T20:45:26.6697663Z,2026-04-13,2026-04-13 15:34:01,2026-04-13 15:52:01,long,25315.5000,25311.5000,1,-4.0000,-8.00,18.00,LongAtLowPivot,FlipExitLong
2026-04-25T20:45:28.1453186Z,2026-04-13,2026-04-13 15:52:01,2026-04-13 16:05:01,short,25311.5000,25294.7500,1,16.7500,33.50,13.00,ShortAtHighPivot,TrailStopShort
2026-04-25T20:45:33.9077018Z,2026-04-13,2026-04-13 16:05:01,2026-04-13 16:42:01,long,25294.7500,25363.2500,1,68.5000,137.00,37.00,LongAtLowPivot,FlipExitLong
2026-04-25T20:45:35.0063046Z,2026-04-13,2026-04-13 16:42:01,2026-04-13 16:48:00,short,25363.2500,25405.0000,1,-41.7500,-83.50,5.98,ShortAtHighPivot,FlipExitShort
2026-04-25T20:45:35.7635290Z,2026-04-13,2026-04-13 16:48:00,2026-04-13 16:52:00,long,25405.0000,25414.2500,1,9.2500,18.50,4.00,LongAtLowPivot,TrailStopLong
2026-04-25T20:45:38.6254601Z,2026-04-13,2026-04-13 16:52:00,2026-04-13 17:19:01,short,25414.2500,25433.2500,1,-19.0000,-38.00,27.02,ShortAtHighPivot,FlipExitShort
2026-04-25T20:45:41.3504993Z,2026-04-13,2026-04-13 17:19:01,2026-04-13 17:51:01,long,25433.2500,25400.0000,1,-33.2500,-66.50,32.00,LongAtLowPivot,FlipExitLong
2026-04-25T20:45:45.3573782Z,2026-04-13,2026-04-13 17:51:01,2026-04-13 18:46:01,short,25400.0000,25437.5000,1,-37.5000,-75.00,55.00,ShortAtHighPivot,FlipExitShort
2026-04-25T20:45:46.5779126Z,2026-04-13,2026-04-13 18:46:01,2026-04-13 18:58:01,long,25437.5000,25447.2500,1,9.7500,19.50,12.00,LongAtLowPivot,TrailStopLong
2026-04-25T20:46:11.0415723Z,2026-04-13,2026-04-13 18:58:01,2026-04-14 07:03:01,short,25447.2500,25594.7500,1,-147.5000,-295.00,725.00,ShortAtHighPivot,FlipExitShort
2026-04-25T20:46:11.3727232Z,2026-04-14,2026-04-14 07:03:01,2026-04-14 07:07:01,long,25594.7500,25611.2500,1,16.5000,33.00,4.00,LongAtLowPivot,TrailStopLong
2026-04-25T20:46:14.6589767Z,2026-04-14,2026-04-14 07:07:01,2026-04-14 08:28:01,short,25611.2500,25641.5000,1,-30.2500,-60.50,81.00,ShortAtHighPivot,FlipExitShort
2026-04-25T20:46:15.6290174Z,2026-04-14,2026-04-14 08:28:01,2026-04-14 08:54:01,long,25641.5000,25656.2500,1,14.7500,29.50,26.00,LongAtLowPivot,TrailStopLong
2026-04-25T20:46:20.7744435Z,2026-04-14,2026-04-14 08:54:01,2026-04-14 11:25:01,short,25656.2500,25656.0000,1,0.2500,0.50,151.00,ShortAtHighPivot,FlipExitShort
2026-04-25T20:46:22.0659138Z,2026-04-14,2026-04-14 11:25:01,2026-04-14 11:59:01,long,25656.0000,25671.2500,1,15.2500,30.50,34.00,LongAtLowPivot,TrailStopLong
2026-04-25T20:46:27.0227524Z,2026-04-14,2026-04-14 11:59:01,2026-04-14 13:31:01,short,25671.2500,25687.0000,1,-15.7500,-31.50,92.00,ShortAtHighPivot,FlipExitShort
2026-04-25T20:46:30.0116439Z,2026-04-14,2026-04-14 13:31:01,2026-04-14 13:40:01,long,25687.0000,25710.7500,1,23.7500,47.50,9.00,LongAtLowPivot,TrailStopLong
2026-04-25T20:46:31.2459914Z,2026-04-14,2026-04-14 13:40:01,2026-04-14 13:44:00,short,25710.7500,25748.7500,1,-38.0000,-76.00,3.98,ShortAtHighPivot,FlipExitShort
2026-04-25T20:46:32.1528467Z,2026-04-14,2026-04-14 13:44:00,2026-04-14 13:47:00,long,25748.7500,25750.2500,1,1.5000,3.00,3.00,LongAtLowPivot,TrailStopLong
2026-04-25T20:46:37.2684799Z,2026-04-14,2026-04-14 13:47:00,2026-04-14 14:10:01,short,25750.2500,25758.0000,1,-7.7500,-15.50,23.02,ShortAtHighPivot,FlipExitShort
2026-04-25T20:46:38.9523142Z,2026-04-14,2026-04-14 14:10:01,2026-04-14 14:18:01,long,25758.0000,25778.5000,1,20.5000,41.00,8.00,LongAtLowPivot,TrailStopLong
2026-04-25T20:46:44.2687933Z,2026-04-14,2026-04-14 14:18:01,2026-04-14 14:55:00,short,25778.5000,25817.7500,1,-39.2500,-78.50,36.98,ShortAtHighPivot,FlipExitShort
2026-04-25T20:46:45.5726453Z,2026-04-14,2026-04-14 14:55:00,2026-04-14 15:05:01,long,25817.7500,25783.2500,1,-34.5000,-69.00,10.02,LongAtLowPivot,FlipExitLong
2026-04-25T20:46:46.2901215Z,2026-04-14,2026-04-14 15:05:01,2026-04-14 15:08:01,short,25783.2500,25776.5000,1,6.7500,13.50,3.00,ShortAtHighPivot,TrailStopShort
2026-04-25T20:47:04.5370809Z,2026-04-14,2026-04-14 15:08:01,2026-04-14 18:16:01,long,25776.5000,25932.2500,1,155.7500,311.50,188.00,LongAtLowPivot,FlipExitLong
2026-04-25T20:47:06.3023720Z,2026-04-14,2026-04-14 18:16:01,2026-04-14 18:26:01,short,25932.2500,25903.5000,1,28.7500,57.50,10.00,ShortAtHighPivot,TrailStopShort
2026-04-25T20:47:15.0192866Z,2026-04-14,2026-04-14 18:26:01,2026-04-14 19:53:01,long,25903.5000,25960.2500,1,56.7500,113.50,87.00,LongAtLowPivot,FlipExitLong
2026-04-25T20:47:15.8733904Z,2026-04-14,2026-04-14 19:53:01,2026-04-14 19:59:01,short,25960.2500,25994.2500,1,-34.0000,-68.00,6.00,ShortAtHighPivot,FlipExitShort
2026-04-25T20:47:18.4730145Z,2026-04-14,2026-04-14 19:59:01,2026-04-14 20:55:01,long,25994.2500,25994.7500,1,0.5000,1.00,56.00,LongAtLowPivot,EodExitLong
2026-04-25T20:47:30.1009262Z,2026-04-14,2026-04-14 20:55:01,2026-04-15 03:56:01,short,25994.7500,26025.2500,1,-30.5000,-61.00,421.00,ShortAtHighPivot,FlipExitShort
2026-04-25T20:47:32.5273782Z,2026-04-15,2026-04-15 03:56:01,2026-04-15 05:23:01,long,26025.2500,25995.2500,1,-30.0000,-60.00,87.00,LongAtLowPivot,FlipExitLong
2026-04-25T20:47:33.8592105Z,2026-04-15,2026-04-15 05:23:01,2026-04-15 05:56:01,short,25995.2500,25976.5000,1,18.7500,37.50,33.00,ShortAtHighPivot,TrailStopShort
2026-04-25T20:47:40.1026705Z,2026-04-15,2026-04-15 05:56:01,2026-04-15 09:08:01,long,25976.5000,26005.2500,1,28.7500,57.50,192.00,LongAtLowPivot,FlipExitLong
2026-04-25T20:47:40.6504149Z,2026-04-15,2026-04-15 09:08:01,2026-04-15 09:19:01,short,26005.2500,25996.0000,1,9.2500,18.50,11.00,ShortAtHighPivot,TrailStopShort
2026-04-25T20:47:47.5325204Z,2026-04-15,2026-04-15 09:19:01,2026-04-15 12:13:01,long,25996.0000,25967.0000,1,-29.0000,-58.00,174.00,LongAtLowPivot,FlipExitLong
2026-04-25T20:47:48.6058712Z,2026-04-15,2026-04-15 12:13:01,2026-04-15 12:39:00,short,25967.0000,25991.5000,1,-24.5000,-49.00,25.98,ShortAtHighPivot,FlipExitShort
2026-04-25T20:47:48.8351713Z,2026-04-15,2026-04-15 12:39:00,2026-04-15 12:43:01,long,25991.5000,25996.2500,1,4.7500,9.50,4.02,LongAtLowPivot,TrailStopLong
2026-04-25T20:47:56.1773344Z,2026-04-15,2026-04-15 12:43:01,2026-04-15 13:48:00,short,25996.2500,26046.5000,1,-50.2500,-100.50,64.98,ShortAtHighPivot,FlipExitShort
2026-04-25T20:47:58.8617976Z,2026-04-15,2026-04-15 13:48:00,2026-04-15 14:01:01,long,26046.5000,26056.0000,1,9.5000,19.00,13.02,LongAtLowPivot,TrailStopLong
2026-04-25T20:48:06.5255701Z,2026-04-15,2026-04-15 14:01:01,2026-04-15 14:44:00,short,26056.0000,26145.2500,1,-89.2500,-178.50,42.98,ShortAtHighPivot,FlipExitShort
2026-04-25T20:48:07.6141344Z,2026-04-15,2026-04-15 14:44:00,2026-04-15 14:52:01,long,26145.2500,26157.0000,1,11.7500,23.50,8.02,LongAtLowPivot,TrailStopLong
2026-04-25T20:48:10.8204953Z,2026-04-15,2026-04-15 14:52:01,2026-04-15 15:13:01,short,26157.0000,26177.7500,1,-20.7500,-41.50,21.00,ShortAtHighPivot,FlipExitShort
2026-04-25T20:48:12.2845378Z,2026-04-15,2026-04-15 15:13:01,2026-04-15 15:24:01,long,26177.7500,26186.0000,1,8.2500,16.50,11.00,LongAtLowPivot,TrailStopLong
2026-04-25T20:48:23.6803524Z,2026-04-15,2026-04-15 15:24:01,2026-04-15 16:51:01,short,26186.0000,26165.2500,1,20.7500,41.50,87.00,ShortAtHighPivot,FlipExitShort
2026-04-25T20:48:24.2126918Z,2026-04-15,2026-04-15 16:51:01,2026-04-15 16:53:01,long,26165.2500,26129.5000,1,-35.7500,-71.50,2.00,LongAtLowPivot,FlipExitLong
2026-04-25T20:48:26.0287190Z,2026-04-15,2026-04-15 16:53:01,2026-04-15 17:01:00,short,26129.5000,26154.5000,1,-25.0000,-50.00,7.98,ShortAtHighPivot,FlipExitShort
