day,entry_ts,entry_price,exit_ts,exit_price,direction,pnl_pts,pnl_usd,mfe_pts,mae_pts,peak_close_pts,leg_min,exit_reason
2025_07_16,1752656761,22983.0,1752657046,22998.0,-1,-15.0,-32.0,0.25,15.0,0.0,4.75,sl
2025_07_16,1752662827,23011.5,1752664081,23018.5,1,7.0,12.0,12.5,-0.0,10.0,20.9,trail
2025_07_16,1752672721,23044.75,1752672754,23059.75,-1,-15.0,-32.0,9.75,18.0,0.0,0.55,sl
2025_07_16,1752675061,22993.5,1752675269,22978.5,1,-15.0,-32.0,9.75,15.5,6.75,3.466666666666667,sl
2025_07_16,1752675421,22964.25,1752675469,22979.25,-1,-15.0,-32.0,1.75,15.0,0.0,0.8,sl
2025_07_16,1752675721,22999.25,1752675953,22984.25,1,-15.0,-32.0,11.0,16.0,5.25,3.8666666666666667,sl
2025_07_16,1752676921,22993.0,1752677112,23008.0,-1,-15.0,-32.0,0.75,15.25,0.0,3.183333333333333,sl
2025_07_16,1752677401,23020.0,1752677642,23005.0,1,-15.0,-32.0,13.0,29.0,11.25,4.016666666666667,sl
2025_07_16,1752677701,22971.25,1752677727,22986.25,-1,-15.0,-32.0,5.0,19.75,0.0,0.43333333333333335,sl
2025_07_16,1752677821,23007.75,1752677843,22992.75,1,-15.0,-32.0,5.0,17.75,0.0,0.36666666666666664,sl
2025_07_16,1752677941,22969.0,1752677970,22984.0,-1,-15.0,-32.0,1.0,15.25,0.0,0.48333333333333334,sl
2025_07_16,1752678061,23010.5,1752678093,22995.5,1,-15.0,-32.0,0.0,16.5,0.0,0.5333333333333333,sl
2025_07_16,1752679021,22975.25,1752679121,22990.25,-1,-15.0,-32.0,27.5,21.0,0.0,1.6666666666666667,sl
2025_07_16,1752679441,22948.75,1752679461,22933.75,1,-15.0,-32.0,2.0,15.0,0.0,0.3333333333333333,sl
2025_07_16,1752679501,22917.75,1752679528,22932.75,-1,-15.0,-32.0,4.75,16.25,0.0,0.45,sl
2025_07_16,1752679621,22955.5,1752679826,22940.5,1,-15.0,-32.0,34.5,16.5,27.25,3.4166666666666665,sl
2025_07_16,1752679861,22938.5,1752680280,22860.5,-1,78.0,154.0,100.25,13.25,90.5,6.983333333333333,trail
2025_07_16,1752680461,22885.5,1752680820,22925.0,1,39.5,77.0,63.0,-0.0,56.0,5.983333333333333,trail
2025_07_16,1752681181,22919.5,1752681271,22934.5,-1,-15.0,-32.0,4.5,16.25,0.0,1.5,sl
2025_07_16,1752681301,22945.75,1752681420,23001.0,1,55.25,108.5,78.0,2.25,59.75,1.9833333333333334,trail
2025_07_16,1752682261,22970.25,1752682316,22985.25,-1,-15.0,-32.0,6.75,15.5,0.0,0.9166666666666666,sl
2025_07_16,1752682681,23000.5,1752682710,22985.5,1,-15.0,-32.0,0.0,15.75,0.0,0.48333333333333334,sl
2025_07_16,1752682921,22967.5,1752683278,22982.5,-1,-15.0,-32.0,12.5,15.75,2.5,5.95,sl
2025_07_16,1752683941,22999.5,1752684390,22984.5,1,-15.0,-32.0,7.0,15.5,4.5,7.483333333333333,sl
2025_07_16,1752684421,22966.0,1752684481,22981.0,-1,-15.0,-32.0,3.75,15.75,0.0,1.0,sl
2025_07_16,1752684601,23003.75,1752685320,23040.0,1,36.25,70.5,43.0,1.5,41.75,11.983333333333333,trail
2025_07_16,1752687781,23032.5,1752688320,23028.0,-1,4.5,7.0,11.0,9.75,10.25,8.983333333333333,trail
2025_07_16,1752690781,23052.25,1752691560,23054.75,1,2.5,3.0,12.5,5.0,11.5,12.983333333333333,trail
2025_07_16,1752696181,23064.0,1752699300,23062.75,-1,1.25,0.5,8.25,11.75,7.75,51.983333333333334,eod
2025_07_17,1752730861,23075.0,1752731400,23086.5,1,11.5,21.0,17.5,3.75,17.5,8.983333333333333,trail
2025_07_17,1752735961,23117.0,1752737040,23108.75,-1,8.25,14.5,16.75,11.0,15.0,17.983333333333334,trail
2025_07_17,1752738061,23134.75,1752738976,23119.75,1,-15.0,-32.0,0.5,15.0,0.0,15.25,sl
2025_07_17,1752740102,23104.5,1752740820,23095.25,-1,9.25,16.5,15.5,5.5,15.0,11.966666666666667,trail
2025_07_17,1752743581,23120.0,1752747420,23105.0,1,-15.0,-32.0,5.5,15.0,3.75,63.983333333333334,sl
2025_07_17,1752749591,23093.75,1752750361,23086.75,-1,7.0,12.0,20.75,3.0,18.25,12.833333333333334,trail
2025_07_17,1752755461,23110.75,1752755557,23095.75,1,-15.0,-32.0,2.75,15.0,0.0,1.6,sl
2025_07_17,1752758281,23123.0,1752758640,23115.75,-1,7.25,12.5,15.75,-0.0,12.5,5.983333333333333,trail
2025_07_17,1752759721,23116.5,1752760080,23120.5,1,4.0,6.0,13.75,4.5,11.5,5.983333333333333,trail
2025_07_17,1752761521,23144.25,1752762120,23139.75,-1,4.5,7.0,14.5,13.5,12.0,9.983333333333333,trail
2025_07_17,1752762781,23166.0,1752763080,23170.25,1,4.25,6.5,13.0,2.75,13.0,4.983333333333333,trail
2025_07_17,1752775921,23244.5,1752776704,23259.5,-1,-15.0,-32.0,7.75,15.25,3.5,13.05,sl
2025_07_17,1752784081,23268.5,1752785700,23267.5,1,-1.0,-4.0,5.75,5.5,3.75,26.983333333333334,eod
2025_07_18,1752816963,23308.5,1752820426,23293.5,1,-15.0,-32.0,1.0,15.0,0.0,57.71666666666667,sl
2025_07_18,1752822781,23276.5,1752824340,23270.0,-1,6.5,11.0,14.75,3.75,12.25,25.983333333333334,trail
2025_07_18,1752845281,23313.25,1752845318,23298.25,1,-15.0,-32.0,2.75,16.0,0.0,0.6166666666666667,sl
2025_07_18,1752845941,23259.5,1752845964,23274.5,-1,-15.0,-32.0,1.0,15.0,0.0,0.38333333333333336,sl
2025_07_18,1752846481,23292.75,1752846721,23277.75,1,-15.0,-32.0,3.25,32.75,0.0,4.0,sl
2025_07_18,1752846781,23260.25,1752847200,23275.25,-1,-15.0,-32.0,7.5,34.75,5.5,6.983333333333333,sl
2025_07_18,1752849901,23224.25,1752850051,23209.25,1,-15.0,-32.0,6.25,15.25,3.0,2.5,sl
2025_07_18,1752850861,23196.5,1752851352,23211.5,-1,-15.0,-32.0,9.5,15.25,6.0,8.183333333333334,sl
2025_07_18,1752852661,23225.75,1752854160,23242.5,1,16.75,31.5,25.5,7.0,25.0,24.983333333333334,trail
2025_07_18,1752855361,23214.25,1752856080,23193.75,-1,20.5,39.0,36.25,11.5,28.75,11.983333333333333,trail
2025_07_18,1752857041,23210.5,1752857298,23195.5,1,-15.0,-32.0,5.25,15.0,3.25,4.283333333333333,sl
2025_07_18,1752858121,23174.5,1752858320,23189.5,-1,-15.0,-32.0,0.0,15.5,0.0,3.316666666666667,sl
2025_07_18,1752859261,23206.25,1752860160,23210.75,1,4.5,7.0,16.0,6.25,15.75,14.983333333333333,trail
2025_07_21,1753078982,23292.25,1753080881,23277.25,1,-15.0,-32.0,2.75,15.0,1.5,31.65,sl
2025_07_21,1753098845,23276.5,1753102980,23234.0,-1,42.5,83.0,49.0,7.25,48.25,68.91666666666667,trail
2025_07_21,1753104661,23283.0,1753105080,23316.0,1,33.0,64.0,39.5,3.75,37.75,6.983333333333333,trail
2025_07_21,1753109581,23388.5,1753112156,23403.5,-1,-15.0,-32.0,8.0,15.75,5.25,42.916666666666664,sl
2025_07_21,1753115761,23391.0,1753117140,23402.0,1,11.0,20.0,19.25,14.5,17.75,22.983333333333334,trail
2025_07_21,1753124221,23390.0,1753124880,23386.0,-1,4.0,6.0,11.25,3.25,10.25,10.983333333333333,trail
2025_07_22,1753157521,23317.0,1753158420,23305.5,-1,11.5,21.0,19.5,2.0,19.0,14.983333333333333,trail
2025_07_22,1753167961,23337.0,1753170849,23322.0,1,-15.0,-32.0,10.5,15.75,9.25,48.13333333333333,sl
2025_07_22,1753170961,23290.75,1753171200,23305.75,-1,-15.0,-32.0,1.25,15.75,0.0,3.9833333333333334,sl
2025_07_22,1753171561,23311.0,1753172576,23296.0,1,-15.0,-32.0,5.25,15.0,5.25,16.916666666666668,sl
2025_07_22,1753172703,23285.0,1753174980,23276.5,-1,8.5,15.0,15.5,9.25,14.25,37.95,trail
2025_07_22,1753182121,23305.5,1753182480,23316.75,1,11.25,20.5,19.0,4.0,17.75,5.983333333333333,trail
2025_07_22,1753191121,23291.25,1753191322,23306.25,-1,-15.0,-32.0,11.0,15.75,3.0,3.35,sl
2025_07_22,1753192621,23168.0,1753192669,23153.0,1,-15.0,-32.0,2.25,20.25,0.0,0.8,sl
2025_07_22,1753192741,23130.25,1753193100,23134.0,-1,-3.75,-9.5,19.25,14.25,14.5,5.983333333333333,trail
2025_07_22,1753193221,23154.0,1753193520,23169.75,1,15.75,29.5,32.75,3.25,26.75,4.983333333333333,trail
2025_07_22,1753194301,23163.5,1753194622,23178.5,-1,-15.0,-32.0,5.25,15.5,0.75,5.35,sl
2025_07_22,1753194721,23195.25,1753195140,23208.0,1,12.75,23.5,29.0,5.5,23.0,6.983333333333333,trail
2025_07_22,1753200061,23199.5,1753200301,23214.5,-1,-15.0,-32.0,9.75,15.0,3.75,4.0,sl
2025_07_22,1753203181,23196.0,1753204680,23204.5,1,8.5,15.0,16.0,9.5,14.75,24.983333333333334,trail
2025_07_22,1753206121,23216.0,1753208340,23203.75,-1,12.25,22.5,43.75,13.75,31.25,36.983333333333334,trail
2025_07_22,1753208521,23214.5,1753209720,23239.0,1,24.5,47.0,35.0,5.0,30.75,19.983333333333334,trail
2025_07_22,1753214401,23219.5,1753214640,23206.75,-1,12.75,23.5,25.75,4.25,22.75,3.9833333333333334,trail
2025_07_23,1753229761,23220.0,1753230660,23214.25,-1,5.75,9.5,14.0,8.5,12.25,14.983333333333333,trail
2025_07_23,1753233485,23232.75,1753234800,23234.75,1,2.0,2.0,10.5,4.25,10.25,21.916666666666668,trail
2025_07_23,1753256041,23245.75,1753257452,23260.75,-1,-15.0,-32.0,1.0,15.0,0.0,23.516666666666666,sl
2025_07_23,1753259282,23277.75,1753262752,23262.75,1,-15.0,-32.0,5.0,15.0,3.0,57.833333333333336,sl
2025_07_23,1753268941,23244.75,1753269181,23259.75,-1,-15.0,-32.0,11.25,15.25,5.25,4.0,sl
2025_07_23,1753277041,23264.75,1753277407,23249.75,1,-15.0,-32.0,5.25,15.5,3.5,6.1,sl
2025_07_23,1753277461,23218.0,1753277580,23202.5,-1,15.5,29.0,33.75,5.0,24.25,1.9833333333333334,trail
2025_07_23,1753277941,23234.0,1753278045,23219.0,1,-15.0,-32.0,0.0,16.75,0.0,1.7333333333333334,sl
2025_07_23,1753278301,23194.0,1753278420,23172.0,-1,22.0,42.0,30.5,1.5,30.5,1.9833333333333334,trail
2025_07_23,1753278541,23208.0,1753278649,23193.0,1,-15.0,-32.0,1.25,15.0,0.0,1.8,sl
2025_07_23,1753279201,23164.0,1753279292,23179.0,-1,-15.0,-32.0,8.0,15.0,3.75,1.5166666666666666,sl
2025_07_23,1753280221,23182.75,1753280354,23167.75,1,-15.0,-32.0,4.5,15.75,0.0,2.216666666666667,sl
2025_07_23,1753281301,23152.0,1753281343,23167.0,-1,-15.0,-32.0,0.0,15.0,0.0,0.7,sl
2025_07_23,1753282141,23182.25,1753282380,23186.25,1,4.0,6.0,10.75,5.75,10.5,3.9833333333333334,trail
2025_07_23,1753286461,23242.25,1753286607,23257.25,-1,-15.0,-32.0,2.0,15.25,0.0,2.433333333333333,sl
2025_07_23,1753289821,23232.75,1753290903,23217.75,1,-15.0,-32.0,5.5,15.25,5.25,18.033333333333335,sl
2025_07_23,1753293121,23233.75,1753293163,23248.75,-1,-15.0,-32.0,5.0,16.25,0.0,0.7,sl
2025_07_23,1753293481,23265.25,1753294800,23289.25,1,24.0,46.0,32.0,5.0,29.0,21.983333333333334,trail
2025_07_23,1753295461,23286.5,1753295887,23301.5,-1,-15.0,-32.0,0.0,16.0,0.0,7.1,sl
2025_07_23,1753300621,23303.75,1753300860,23304.5,1,0.75,-0.5,20.75,8.25,18.75,3.9833333333333334,trail
2025_07_23,1753301041,23340.5,1753301476,23355.5,-1,-15.0,-32.0,10.5,15.0,7.25,7.25,sl
2025_07_23,1753301521,23372.0,1753301760,23389.5,1,17.5,33.0,33.25,7.5,27.5,3.9833333333333334,trail
2025_07_23,1753302362,23365.75,1753302860,23380.75,-1,-15.0,-32.0,3.5,15.0,1.25,8.3,sl
2025_07_24,1753320302,23418.5,1753323721,23403.5,1,-15.0,-32.0,3.5,16.0,0.0,56.983333333333334,sl
2025_07_24,1753328882,23388.5,1753329060,23385.25,-1,3.25,4.5,11.5,1.25,10.0,2.966666666666667,trail
2025_07_24,1753345623,23380.75,1753347780,23385.0,1,4.25,6.5,10.5,1.5,10.0,35.95,trail
2025_07_24,1753359841,23366.0,1753361340,23340.5,-1,25.5,49.0,38.75,14.75,37.75,24.983333333333334,trail
2025_07_24,1753361881,23359.25,1753363800,23374.0,1,14.75,27.5,19.75,14.5,17.5,31.983333333333334,trail
2025_07_24,1753363921,23352.75,1753364078,23367.75,-1,-15.0,-32.0,7.75,15.75,0.0,2.6166666666666667,sl
2025_07_24,1753364761,23371.0,1753365000,23391.25,1,20.25,38.5,29.0,1.75,27.25,3.9833333333333334,trail
2025_07_24,1753365241,23363.0,1753365360,23358.25,-1,4.75,7.5,15.5,-0.0,12.25,1.9833333333333334,trail
2025_07_24,1753366741,23332.25,1753368000,23352.75,1,20.5,39.0,28.25,10.0,25.75,20.983333333333334,trail
2025_07_24,1753373101,23366.0,1753373340,23362.0,-1,4.0,6.0,10.25,6.0,10.25,3.9833333333333334,trail
2025_07_24,1753376701,23378.0,1753377420,23405.75,1,27.75,53.5,43.0,1.75,40.5,11.983333333333333,trail
2025_07_24,1753378981,23386.25,1753380447,23401.25,-1,-15.0,-32.0,5.5,15.0,2.75,24.433333333333334,sl
2025_07_24,1753380661,23417.0,1753382625,23402.0,1,-15.0,-32.0,3.25,15.5,1.75,32.733333333333334,sl
2025_07_24,1753382761,23380.0,1753382933,23395.0,-1,-15.0,-32.0,1.25,15.0,0.0,2.8666666666666667,sl
2025_07_24,1753384921,23417.5,1753386081,23402.5,1,-15.0,-32.0,4.25,15.25,2.25,19.333333333333332,sl
2025_07_24,1753386961,23386.5,1753387500,23374.75,-1,11.75,21.5,19.5,13.25,18.5,8.983333333333333,trail
2025_07_25,1753413421,23437.5,1753417549,23422.5,1,-15.0,-32.0,0.0,16.0,0.0,68.8,sl
2025_07_25,1753418521,23406.25,1753419842,23404.0,-1,2.25,2.5,13.25,1.25,12.75,22.016666666666666,trail
2025_07_25,1753439703,23383.75,1753443091,23368.75,1,-15.0,-32.0,7.5,15.0,7.0,56.46666666666667,sl
2025_07_25,1753445281,23360.75,1753446167,23375.75,-1,-15.0,-32.0,0.75,15.25,0.75,14.766666666666667,sl
2025_07_25,1753451041,23362.25,1753451880,23384.25,1,22.0,42.0,45.75,8.0,42.5,13.983333333333333,trail
2025_07_25,1753463041,23443.75,1753467766,23458.75,-1,-15.0,-32.0,13.5,15.5,9.75,78.75,sl
2025_07_28,1753670101,23560.5,1753673057,23545.5,1,-15.0,-32.0,6.0,16.25,6.0,49.266666666666666,sl
2025_07_28,1753686241,23549.75,1753688400,23540.25,-1,9.5,17.0,16.0,6.25,15.5,35.983333333333334,trail
2025_07_28,1753707063,23516.25,1753707827,23501.25,1,-15.0,-32.0,4.5,15.25,3.0,12.733333333333333,sl
2025_07_28,1753708081,23488.25,1753708500,23475.75,-1,12.5,23.0,17.5,0.5,17.25,6.983333333333333,trail
2025_07_28,1753709821,23499.5,1753709964,23484.5,1,-15.0,-32.0,1.5,15.25,0.0,2.3833333333333333,sl
2025_07_28,1753712521,23479.25,1753712544,23494.25,-1,-15.0,-32.0,0.75,16.0,0.0,0.38333333333333336,sl
2025_07_28,1753713721,23517.25,1753713890,23502.25,1,-15.0,-32.0,1.5,15.25,0.0,2.816666666666667,sl
2025_07_28,1753714441,23486.5,1753716120,23453.25,-1,33.25,64.5,48.5,13.5,46.75,27.983333333333334,trail
2025_07_28,1753716301,23470.0,1753716780,23481.5,1,11.5,21.0,20.25,5.75,18.5,7.983333333333333,trail
2025_07_28,1753722481,23473.25,1753723260,23467.5,-1,5.75,9.5,17.0,12.25,11.25,12.983333333333333,trail
2025_07_28,1753732441,23482.75,1753733280,23498.0,1,15.25,28.5,21.25,10.25,20.25,13.983333333333333,trail
2025_07_29,1753768343,23551.75,1753775580,23590.5,1,38.75,75.5,46.5,10.25,44.0,120.61666666666666,trail
2025_07_29,1753793702,23578.75,1753795300,23593.75,-1,-15.0,-32.0,6.0,15.0,4.25,26.633333333333333,sl
2025_07_29,1753795861,23622.75,1753795927,23607.75,1,-15.0,-32.0,4.75,15.25,0.0,1.1,sl
2025_07_29,1753796821,23615.0,1753797120,23575.75,-1,39.25,76.5,57.5,6.0,55.0,4.983333333333333,trail
2025_07_29,1753797541,23591.0,1753797681,23576.0,1,-15.0,-32.0,2.0,15.0,0.25,2.3333333333333335,sl
2025_07_29,1753797841,23560.25,1753798103,23575.25,-1,-15.0,-32.0,7.75,15.75,5.75,4.366666666666666,sl
2025_07_29,1753798381,23585.0,1753798571,23570.0,1,-15.0,-32.0,0.75,16.5,0.0,3.1666666666666665,sl
2025_07_29,1753799161,23553.0,1753799435,23568.0,-1,-15.0,-32.0,13.0,15.0,7.75,4.566666666666666,sl
2025_07_29,1753803241,23489.75,1753803367,23474.75,1,-15.0,-32.0,1.5,16.25,0.0,2.1,sl
2025_07_29,1753803721,23453.75,1753803900,23459.5,-1,-5.75,-13.5,14.25,9.75,13.0,2.9833333333333334,trail
2025_07_29,1753803961,23476.5,1753804620,23509.5,1,33.0,64.0,43.25,11.25,39.5,10.983333333333333,trail
2025_07_29,1753805521,23485.5,1753806420,23481.0,-1,4.5,7.0,15.5,9.0,13.25,14.983333333333333,trail
2025_07_29,1753808041,23486.5,1753808880,23507.25,1,20.75,39.5,28.25,3.75,25.5,13.983333333333333,trail
2025_07_29,1753810801,23489.25,1753811100,23475.75,-1,13.5,25.0,22.0,2.25,19.0,4.983333333333333,trail
2025_07_29,1753811821,23492.75,1753813379,23477.75,1,-15.0,-32.0,9.5,15.5,8.5,25.966666666666665,sl
2025_07_29,1753816981,23467.5,1753818060,23440.5,-1,27.0,52.0,45.0,6.25,40.0,17.983333333333334,trail
2025_07_29,1753818841,23460.0,1753818900,23445.0,1,-15.0,-32.0,2.5,15.75,0.0,0.9833333333333333,sl
2025_07_30,1753853762,23507.0,1753859284,23492.0,1,-15.0,-32.0,3.25,15.75,2.75,92.03333333333333,sl
2025_07_30,1753859401,23479.25,1753860612,23494.25,-1,-15.0,-32.0,5.25,15.0,2.5,20.183333333333334,sl
2025_07_30,1753862643,23508.5,1753863007,23493.5,1,-15.0,-32.0,3.5,15.0,0.0,6.066666666666666,sl
2025_07_30,1753864441,23465.0,1753864520,23480.0,-1,-15.0,-32.0,0.0,15.25,0.0,1.3166666666666667,sl
2025_07_30,1753867141,23496.0,1753868039,23481.0,1,-15.0,-32.0,0.0,15.0,0.0,14.966666666666667,sl
2025_07_30,1753877401,23475.75,1753877700,23490.75,-1,-15.0,-32.0,3.25,19.5,0.0,4.983333333333333,sl
2025_07_30,1753882561,23500.0,1753882719,23485.0,1,-15.0,-32.0,7.5,15.75,2.25,2.6333333333333333,sl
2025_07_30,1753883461,23488.0,1753883880,23486.75,-1,1.25,0.5,16.75,3.25,13.0,6.983333333333333,trail
2025_07_30,1753885321,23504.0,1753885560,23509.25,1,5.25,8.5,18.0,1.5,15.75,3.9833333333333334,trail
2025_07_30,1753887841,23507.25,1753888560,23486.25,-1,21.0,40.0,31.5,5.75,28.25,11.983333333333333,trail
2025_07_30,1753890901,23512.25,1753891260,23523.25,1,11.0,20.0,18.0,1.25,17.75,5.983333333333333,trail
2025_07_30,1753898581,23521.25,1753898710,23536.25,-1,-15.0,-32.0,0.5,16.0,0.0,2.15,sl
2025_07_30,1753900021,23553.25,1753900440,23558.5,1,5.25,8.5,19.5,2.75,17.5,6.983333333333333,trail
2025_07_30,1753900681,23552.75,1753900980,23540.5,-1,12.25,22.5,38.0,9.5,25.5,4.983333333333333,trail
2025_07_30,1753902181,23417.5,1753902205,23402.5,1,-15.0,-32.0,4.0,16.0,0.0,0.4,sl
2025_07_30,1753902301,23382.0,1753902414,23397.0,-1,-15.0,-32.0,23.0,15.25,14.25,1.8833333333333333,sl
2025_07_30,1753902601,23410.0,1753902664,23395.0,1,-15.0,-32.0,0.25,17.75,0.0,1.05,sl
2025_07_30,1753903021,23419.25,1753903078,23434.25,-1,-15.0,-32.0,4.0,15.75,0.0,0.95,sl
2025_07_30,1753903861,23409.5,1753903980,23410.0,1,0.5,-1.0,15.75,5.75,10.5,1.9833333333333334,trail
2025_07_30,1753906681,23653.5,1753906800,23649.5,-1,4.0,6.0,13.75,1.75,10.5,1.9833333333333334,trail
2025_07_30,1753906981,23680.5,1753907338,23665.5,1,-15.0,-32.0,7.0,15.0,6.75,5.95,sl
2025_07_31,1753922701,23753.0,1753925640,23761.25,1,8.25,14.5,16.75,7.25,15.0,48.983333333333334,trail
2025_07_31,1753943641,23778.25,1753944342,23793.25,-1,-15.0,-32.0,0.5,16.75,0.0,11.683333333333334,sl
2025_07_31,1753946881,23813.0,1753948080,23837.25,1,24.25,46.5,31.5,9.5,29.5,19.983333333333334,trail
2025_07_31,1753949042,23806.0,1753951861,23821.0,-1,-15.0,-32.0,6.0,15.0,4.75,46.983333333333334,sl
2025_07_31,1753963861,23786.0,1753964760,23788.75,1,2.75,3.5,12.25,5.25,11.0,14.983333333333333,trail
2025_07_31,1753968301,23769.75,1753968840,23678.75,-1,91.0,180.0,114.25,4.75,109.25,8.983333333333333,trail
2025_07_31,1753969861,23655.25,1753970100,23681.75,1,26.5,51.0,36.75,11.5,30.25,3.9833333333333334,trail
2025_07_31,1753971121,23655.75,1753971196,23670.75,-1,-15.0,-32.0,9.5,15.25,0.0,1.25,sl
2025_07_31,1753974241,23571.5,1753974442,23556.5,1,-15.0,-32.0,12.25,15.25,8.25,3.35,sl
2025_07_31,1753974541,23543.25,1753975080,23496.5,-1,46.75,91.5,58.75,8.0,55.25,8.983333333333333,trail
2025_07_31,1753975261,23524.0,1753975417,23509.0,1,-15.0,-32.0,4.5,15.0,0.0,2.6,sl
2025_07_31,1753980421,23574.0,1753980780,23566.0,-1,8.0,14.0,15.5,8.0,13.5,5.983333333333333,trail
2025_07_31,1753983361,23457.5,1753983540,23461.75,1,4.25,6.5,21.0,3.0,16.0,2.9833333333333334,trail
2025_07_31,1753984141,23451.5,1753984800,23389.75,-1,61.75,121.5,84.5,11.0,81.75,10.983333333333333,trail
2025_07_31,1753984861,23406.5,1753984989,23391.5,1,-15.0,-32.0,11.0,16.25,0.0,2.1333333333333333,sl
2025_07_31,1753985221,23367.25,1753985330,23382.25,-1,-15.0,-32.0,8.0,15.0,6.75,1.8166666666666667,sl
2025_07_31,1753986001,23357.25,1753986240,23376.75,1,19.5,37.0,37.0,8.5,28.5,3.9833333333333334,trail
2025_07_31,1753988281,23415.5,1753988432,23430.5,-1,-15.0,-32.0,3.25,15.75,0.0,2.5166666666666666,sl
2025_07_31,1753989661,23418.5,1753989686,23403.5,1,-15.0,-32.0,1.0,16.0,0.0,0.4166666666666667,sl
2025_07_31,1753989721,23386.25,1753990922,23401.25,-1,-15.0,-32.0,16.25,15.0,8.0,20.016666666666666,sl
2025_07_31,1753990981,23408.25,1753991179,23393.25,1,-15.0,-32.0,6.5,15.75,3.25,3.3,sl
2025_07_31,1753991341,23364.0,1753991400,23379.0,-1,-15.0,-32.0,1.5,16.5,0.0,0.9833333333333333,sl
2025_07_31,1753992065,23448.0,1753992065,23433.0,1,-15.0,-32.0,0.0,47.0,0.0,0.0,sl
2025_07_31,1753992361,23357.25,1753992540,23346.0,-1,11.25,20.5,21.5,1.75,16.75,2.9833333333333334,trail
2025_08_01,1754007961,23257.75,1754008200,23248.0,-1,9.75,17.5,25.5,2.25,22.0,3.9833333333333334,trail
2025_08_01,1754008802,23266.25,1754009100,23281.25,1,15.0,28.0,23.0,1.0,21.75,4.966666666666667,trail
2025_08_01,1754020621,23305.5,1754021581,23320.5,-1,-15.0,-32.0,9.25,15.25,4.0,16.0,sl
2025_08_01,1754037961,23102.25,1754038380,23113.0,1,10.75,19.5,20.25,7.25,17.25,6.983333333333333,trail
2025_08_01,1754039761,23106.5,1754039838,23121.5,-1,-15.0,-32.0,3.0,15.0,0.0,1.2833333333333334,sl
2025_08_01,1754041261,23124.5,1754042525,23109.5,1,-15.0,-32.0,8.5,17.75,8.5,21.066666666666666,sl
2025_08_01,1754042762,23097.75,1754042940,23093.0,-1,4.75,7.5,11.0,14.5,10.0,2.966666666666667,trail
2025_08_01,1754046121,23065.75,1754047140,23098.25,1,32.5,63.0,45.0,14.0,44.75,16.983333333333334,trail
2025_08_01,1754051461,23091.0,1754051469,23106.0,-1,-15.0,-32.0,7.5,15.5,0.0,0.13333333333333333,sl
2025_08_01,1754051821,23110.0,1754052180,23152.5,1,42.5,83.0,55.0,12.5,55.0,5.983333333333333,trail
2025_08_01,1754052361,23119.75,1754052501,23134.75,-1,-15.0,-32.0,7.75,15.5,0.0,2.3333333333333335,sl
2025_08_01,1754055001,23075.5,1754055003,23060.5,1,-15.0,-32.0,0.0,17.25,0.0,0.03333333333333333,sl
2025_08_01,1754055061,23044.5,1754055082,23059.5,-1,-15.0,-32.0,6.25,16.75,0.0,0.35,sl
2025_08_01,1754055121,23072.75,1754055124,23057.75,1,-15.0,-32.0,0.0,15.5,0.0,0.05,sl
2025_08_01,1754055181,23031.75,1754055480,23026.5,-1,5.25,8.5,52.25,3.75,48.5,4.983333333333333,trail
2025_08_01,1754055481,23021.25,1754055556,23006.25,1,-15.0,-32.0,10.5,17.5,0.0,1.25,sl
2025_08_01,1754055601,22987.75,1754056320,22907.5,-1,80.25,158.5,122.0,4.5,116.0,11.983333333333333,trail
2025_08_01,1754056321,22904.25,1754056329,22889.25,1,-15.0,-32.0,0.0,18.0,0.0,0.13333333333333333,sl
2025_08_01,1754056381,22862.75,1754056490,22877.75,-1,-15.0,-32.0,3.0,18.0,0.0,1.8166666666666667,sl
2025_08_01,1754056621,22897.0,1754056678,22882.0,1,-15.0,-32.0,5.0,15.25,0.0,0.95,sl
2025_08_01,1754056861,22827.0,1754057037,22842.0,-1,-15.0,-32.0,25.75,15.75,20.25,2.933333333333333,sl
2025_08_01,1754057041,22842.25,1754057160,22843.0,1,0.75,-0.5,32.0,7.5,18.25,1.9833333333333334,trail
2025_08_01,1754059201,22987.75,1754059320,22990.25,-1,-2.5,-7.0,17.5,11.5,13.25,1.9833333333333334,trail
2025_08_01,1754059561,23003.0,1754059573,22988.0,1,-15.0,-32.0,9.0,17.25,0.0,0.2,sl
2025_08_01,1754059741,22954.5,1754059980,22939.75,-1,14.75,27.5,29.0,12.5,27.5,3.9833333333333334,trail
2025_08_01,1754060161,22957.0,1754060213,22942.0,1,-15.0,-32.0,6.25,18.25,0.0,0.8666666666666667,sl
2025_08_01,1754060461,22918.75,1754060584,22933.75,-1,-15.0,-32.0,16.0,17.75,7.25,2.05,sl
2025_08_01,1754061121,22953.75,1754061172,22938.75,1,-15.0,-32.0,4.75,15.25,0.0,0.85,sl
2025_08_01,1754061301,22923.0,1754061335,22938.0,-1,-15.0,-32.0,1.5,15.0,0.0,0.5666666666666667,sl
2025_08_01,1754062741,22942.25,1754063280,22984.0,1,41.75,81.5,73.0,1.25,66.5,8.983333333333333,trail
2025_08_01,1754065801,23010.0,1754066040,23008.25,-1,1.75,1.5,16.75,3.5,13.5,3.9833333333333334,trail
2025_08_01,1754068141,22886.5,1754068312,22871.5,1,-15.0,-32.0,6.25,16.0,0.0,2.85,sl
