**DEPRECATED — LOOKAHEAD ARTIFACT, DO NOT QUOTE**

close_time_utc,day,entry_time_utc,exit_time_utc,direction,entry_price,exit_price,qty,pnl_points,pnl_usd,held_minutes,entry_reason,exit_reason
2026-04-25T20:19:06.5027115Z,2026-03-05,2026-03-05 04:10:00,2026-03-05 05:23:00,long,25294.5000,25288.0000,0,-6.5000,0.00,73.00,FlipExitShort,FlipExitLong
2026-04-25T20:19:06.5037380Z,2026-03-05,2026-03-05 05:23:00,2026-03-05 06:23:00,short,25288.0000,25236.5000,0,51.5000,0.00,60.00,FlipExitLong,FlipExitShort
2026-04-25T20:19:06.5037380Z,2026-03-05,2026-03-05 06:23:00,2026-03-05 06:34:00,long,25236.5000,25215.0000,0,-21.5000,0.00,11.00,FlipExitShort,FlipExitLong
2026-04-25T20:19:06.5047499Z,2026-03-05,2026-03-05 06:34:00,2026-03-05 06:52:00,short,25215.0000,25280.0000,0,-65.0000,0.00,18.00,FlipExitLong,FlipExitShort
2026-04-25T20:19:06.5047499Z,2026-03-05,2026-03-05 06:52:00,2026-03-05 07:19:00,long,25280.0000,25274.5000,0,-5.5000,0.00,27.00,FlipExitShort,FlipExitLong
2026-04-25T20:19:06.5047499Z,2026-03-05,2026-03-05 07:19:00,2026-03-05 07:26:00,short,25274.5000,25303.5000,0,-29.0000,0.00,7.00,FlipExitLong,FlipExitShort
2026-04-25T20:19:06.5057963Z,2026-03-05,2026-03-05 07:26:00,2026-03-05 07:38:00,long,25303.5000,25279.2500,0,-24.2500,0.00,12.00,FlipExitShort,FlipExitLong
2026-04-25T20:19:06.5057963Z,2026-03-05,2026-03-05 07:38:00,2026-03-05 08:01:00,short,25279.2500,25288.2500,0,-9.0000,0.00,23.00,FlipExitLong,FlipExitShort
2026-04-25T20:19:06.5068535Z,2026-03-05,2026-03-05 08:01:00,2026-03-05 08:05:00,long,25288.2500,25246.5000,0,-41.7500,0.00,4.00,FlipExitShort,FlipExitLong
2026-04-25T20:19:06.5068535Z,2026-03-05,2026-03-05 08:05:00,2026-03-05 08:18:00,short,25246.5000,25253.5000,0,-7.0000,0.00,13.00,FlipExitLong,FlipExitShort
2026-04-25T20:19:06.5068535Z,2026-03-05,2026-03-05 08:18:00,2026-03-05 08:29:00,long,25253.5000,25227.5000,0,-26.0000,0.00,11.00,FlipExitShort,FlipExitLong
2026-04-25T20:19:06.5078706Z,2026-03-05,2026-03-05 08:29:00,2026-03-05 08:34:00,short,25227.5000,25238.5000,0,-11.0000,0.00,5.00,FlipExitLong,FlipExitShort
2026-04-25T20:19:06.5078706Z,2026-03-05,2026-03-05 08:34:00,2026-03-05 08:42:00,long,25238.5000,25210.5000,0,-28.0000,0.00,8.00,FlipExitShort,FlipExitLong
2026-04-25T20:19:06.5078706Z,2026-03-05,2026-03-05 08:42:00,2026-03-05 08:47:00,short,25210.5000,25232.5000,0,-22.0000,0.00,5.00,FlipExitLong,FlipExitShort
2026-04-25T20:19:06.5088835Z,2026-03-05,2026-03-05 08:47:00,2026-03-05 08:52:00,long,25232.5000,25239.0000,0,6.5000,0.00,5.00,FlipExitShort,FlipExitLong
2026-04-25T20:19:06.5088835Z,2026-03-05,2026-03-05 08:52:00,2026-03-05 08:57:00,short,25239.0000,25260.2500,0,-21.2500,0.00,5.00,FlipExitLong,FlipExitShort
2026-04-25T20:19:06.5098979Z,2026-03-05,2026-03-05 08:57:00,2026-03-05 09:17:00,long,25260.2500,25376.7500,0,116.5000,0.00,20.00,FlipExitShort,FlipExitLong
2026-04-25T20:19:06.5098979Z,2026-03-05,2026-03-05 09:17:00,2026-03-05 09:23:00,short,25376.7500,25394.0000,0,-17.2500,0.00,6.00,FlipExitLong,FlipExitShort
2026-04-25T20:19:06.5098979Z,2026-03-05,2026-03-05 09:23:00,2026-03-05 09:28:00,long,25394.0000,25354.7500,0,-39.2500,0.00,5.00,FlipExitShort,FlipExitLong
2026-04-25T20:19:06.5109159Z,2026-03-05,2026-03-05 09:28:00,2026-03-05 10:00:00,short,25354.7500,25342.5000,0,12.2500,0.00,32.00,FlipExitLong,FlipExitShort
2026-04-25T20:19:06.5109159Z,2026-03-05,2026-03-05 10:00:00,2026-03-05 10:44:00,long,25342.5000,25326.7500,0,-15.7500,0.00,44.00,FlipExitShort,FlipExitLong
2026-04-25T20:19:06.5119268Z,2026-03-05,2026-03-05 10:44:00,2026-03-05 11:06:00,short,25326.7500,25338.0000,0,-11.2500,0.00,22.00,FlipExitLong,FlipExitShort
2026-04-25T20:19:06.5119268Z,2026-03-05,2026-03-05 11:06:00,2026-03-05 11:41:00,long,25338.0000,25328.0000,0,-10.0000,0.00,35.00,FlipExitShort,FlipExitLong
2026-04-25T20:19:06.5119268Z,2026-03-05,2026-03-05 11:41:00,2026-03-05 12:22:00,short,25328.0000,25361.2500,0,-33.2500,0.00,41.00,FlipExitLong,FlipExitShort
2026-04-25T20:19:06.5129338Z,2026-03-05,2026-03-05 12:22:00,2026-03-05 12:30:00,long,25361.2500,25336.0000,0,-25.2500,0.00,8.00,FlipExitShort,FlipExitLong
2026-04-25T20:19:06.5129338Z,2026-03-05,2026-03-05 12:30:00,2026-03-05 12:49:00,short,25336.0000,25312.7500,0,23.2500,0.00,19.00,FlipExitLong,FlipExitShort
2026-04-25T20:19:06.5140010Z,2026-03-05,2026-03-05 12:49:00,2026-03-05 12:52:00,long,25312.7500,25286.2500,0,-26.5000,0.00,3.00,FlipExitShort,FlipExitLong
2026-04-25T20:19:06.5140010Z,2026-03-05,2026-03-05 12:52:00,2026-03-05 12:59:00,short,25286.2500,25288.7500,0,-2.5000,0.00,7.00,FlipExitLong,FlipExitShort
2026-04-25T20:19:06.5140010Z,2026-03-05,2026-03-05 12:59:00,2026-03-05 13:07:00,long,25288.7500,25257.2500,0,-31.5000,0.00,8.00,FlipExitShort,FlipExitLong
2026-04-25T20:19:06.5150515Z,2026-03-05,2026-03-05 13:07:00,2026-03-05 13:50:00,short,25257.2500,25251.7500,0,5.5000,0.00,43.00,FlipExitLong,FlipExitShort
2026-04-25T20:19:06.5150515Z,2026-03-05,2026-03-05 13:50:00,2026-03-05 13:58:00,long,25251.7500,25225.5000,0,-26.2500,0.00,8.00,FlipExitShort,FlipExitLong
2026-04-25T20:19:06.5160747Z,2026-03-05,2026-03-05 13:58:00,2026-03-05 14:27:00,short,25225.5000,25219.7500,0,5.7500,0.00,29.00,FlipExitLong,FlipExitShort
2026-04-25T20:19:06.5160747Z,2026-03-05,2026-03-05 14:27:00,2026-03-05 14:42:00,long,25219.7500,25281.5000,0,61.7500,0.00,15.00,FlipExitShort,FlipExitLong
2026-04-25T20:19:06.5160747Z,2026-03-05,2026-03-05 14:42:00,2026-03-05 14:49:00,short,25281.5000,25330.2500,0,-48.7500,0.00,7.00,FlipExitLong,FlipExitShort
2026-04-25T20:19:06.5170756Z,2026-03-05,2026-03-05 14:49:00,2026-03-05 15:05:00,long,25330.2500,25400.7500,0,70.5000,0.00,16.00,FlipExitShort,FlipExitLong
2026-04-25T20:19:06.5170756Z,2026-03-05,2026-03-05 15:05:00,2026-03-05 15:15:00,short,25400.7500,25389.2500,0,11.5000,0.00,10.00,FlipExitLong,FlipExitShort
2026-04-25T20:19:06.5170756Z,2026-03-05,2026-03-05 15:15:00,2026-03-05 15:18:00,long,25389.2500,25349.7500,0,-39.5000,0.00,3.00,FlipExitShort,FlipExitLong
2026-04-25T20:19:06.5180764Z,2026-03-05,2026-03-05 15:18:00,2026-03-05 15:36:00,short,25349.7500,25183.5000,0,166.2500,0.00,18.00,FlipExitLong,FlipExitShort
2026-04-25T20:19:06.5180764Z,2026-03-05,2026-03-05 15:36:00,2026-03-05 15:45:00,long,25183.5000,25249.7500,0,66.2500,0.00,9.00,FlipExitShort,FlipExitLong
2026-04-25T20:19:06.5180764Z,2026-03-05,2026-03-05 15:45:00,2026-03-05 15:47:00,short,25249.7500,25271.0000,0,-21.2500,0.00,2.00,FlipExitLong,FlipExitShort
2026-04-25T20:19:06.5194810Z,2026-03-05,2026-03-05 15:47:00,2026-03-05 16:06:00,long,25271.0000,25266.0000,0,-5.0000,0.00,19.00,FlipExitShort,FlipExitLong
2026-04-25T20:19:06.5194810Z,2026-03-05,2026-03-05 16:06:00,2026-03-05 16:15:00,short,25266.0000,25223.5000,0,42.5000,0.00,9.00,FlipExitLong,FlipExitShort
2026-04-25T20:19:06.5194810Z,2026-03-05,2026-03-05 16:15:00,2026-03-05 16:17:00,long,25223.5000,25189.5000,0,-34.0000,0.00,2.00,FlipExitShort,FlipExitLong
2026-04-25T20:19:06.5205026Z,2026-03-05,2026-03-05 16:17:00,2026-03-05 16:24:00,short,25189.5000,25224.5000,0,-35.0000,0.00,7.00,FlipExitLong,FlipExitShort
2026-04-25T20:19:06.5205026Z,2026-03-05,2026-03-05 16:24:00,2026-03-05 16:30:00,long,25224.5000,25191.2500,0,-33.2500,0.00,6.00,FlipExitShort,FlipExitLong
2026-04-25T20:19:06.5215177Z,2026-03-05,2026-03-05 16:30:00,2026-03-05 16:33:00,short,25191.2500,25235.2500,0,-44.0000,0.00,3.00,FlipExitLong,FlipExitShort
2026-04-25T20:19:06.5215177Z,2026-03-05,2026-03-05 16:33:00,2026-03-05 16:43:00,long,25235.2500,25211.5000,0,-23.7500,0.00,10.00,FlipExitShort,FlipExitLong
2026-04-25T20:19:06.5215177Z,2026-03-05,2026-03-05 16:43:00,2026-03-05 16:47:00,short,25211.5000,25262.0000,0,-50.5000,0.00,4.00,FlipExitLong,FlipExitShort
2026-04-25T20:19:06.5226703Z,2026-03-05,2026-03-05 16:47:00,2026-03-05 16:53:00,long,25262.0000,25233.0000,0,-29.0000,0.00,6.00,FlipExitShort,FlipExitLong
2026-04-25T20:19:06.5226703Z,2026-03-05,2026-03-05 16:53:00,2026-03-05 17:01:00,short,25233.0000,25270.0000,0,-37.0000,0.00,8.00,FlipExitLong,FlipExitShort
2026-04-25T20:19:06.5236868Z,2026-03-05,2026-03-05 17:01:00,2026-03-05 17:09:00,long,25270.0000,25293.0000,0,23.0000,0.00,8.00,FlipExitShort,FlipExitLong
2026-04-25T20:19:06.5236868Z,2026-03-05,2026-03-05 17:09:00,2026-03-05 17:14:00,short,25293.0000,25266.7500,0,26.2500,0.00,5.00,FlipExitLong,FlipExitShort
2026-04-25T20:19:06.5236868Z,2026-03-05,2026-03-05 17:14:00,2026-03-05 17:17:00,long,25266.7500,25223.7500,0,-43.0000,0.00,3.00,FlipExitShort,FlipExitLong
2026-04-25T20:19:06.5248182Z,2026-03-05,2026-03-05 17:17:00,2026-03-05 17:26:00,short,25223.7500,25195.2500,0,28.5000,0.00,9.00,FlipExitLong,FlipExitShort
2026-04-25T20:19:06.5248182Z,2026-03-05,2026-03-05 17:26:00,2026-03-05 17:31:00,long,25195.2500,25149.7500,0,-45.5000,0.00,5.00,FlipExitShort,FlipExitLong
2026-04-25T20:19:06.5248182Z,2026-03-05,2026-03-05 17:31:00,2026-03-05 17:39:00,short,25149.7500,25131.5000,0,18.2500,0.00,8.00,FlipExitLong,FlipExitShort
2026-04-25T20:19:06.5258338Z,2026-03-05,2026-03-05 17:39:00,2026-03-05 17:43:00,long,25131.5000,25070.5000,0,-61.0000,0.00,4.00,FlipExitShort,FlipExitLong
2026-04-25T20:19:06.5258338Z,2026-03-05,2026-03-05 17:43:00,2026-03-05 17:54:00,short,25070.5000,25063.0000,0,7.5000,0.00,11.00,FlipExitLong,FlipExitShort
2026-04-25T20:19:06.5268812Z,2026-03-05,2026-03-05 17:54:00,2026-03-05 17:56:00,long,25063.0000,25023.0000,0,-40.0000,0.00,2.00,FlipExitShort,FlipExitLong
2026-04-25T20:19:06.5268812Z,2026-03-05,2026-03-05 17:56:00,2026-03-05 18:06:00,short,25023.0000,25054.2500,0,-31.2500,0.00,10.00,FlipExitLong,FlipExitShort
2026-04-25T20:19:06.5268812Z,2026-03-05,2026-03-05 18:06:00,2026-03-05 18:20:00,long,25054.2500,25049.7500,0,-4.5000,0.00,14.00,FlipExitShort,FlipExitLong
2026-04-25T20:19:06.5278819Z,2026-03-05,2026-03-05 18:20:00,2026-03-05 18:24:00,short,25049.7500,25062.2500,0,-12.5000,0.00,4.00,FlipExitLong,FlipExitShort
2026-04-25T20:19:06.5278819Z,2026-03-05,2026-03-05 18:24:00,2026-03-05 18:27:00,long,25062.2500,25021.2500,0,-41.0000,0.00,3.00,FlipExitShort,FlipExitLong
2026-04-25T20:19:06.5288829Z,2026-03-05,2026-03-05 18:27:00,2026-03-05 18:37:00,short,25021.2500,25013.2500,0,8.0000,0.00,10.00,FlipExitLong,FlipExitShort
2026-04-25T20:19:06.5288829Z,2026-03-05,2026-03-05 18:37:00,2026-03-05 18:51:00,long,25013.2500,25037.5000,0,24.2500,0.00,14.00,FlipExitShort,FlipExitLong
2026-04-25T20:19:06.5288829Z,2026-03-05,2026-03-05 18:51:00,2026-03-05 18:59:00,short,25037.5000,25027.0000,0,10.5000,0.00,8.00,FlipExitLong,FlipExitShort
2026-04-25T20:19:06.5298837Z,2026-03-05,2026-03-05 18:59:00,2026-03-05 19:27:00,long,25027.0000,25043.5000,0,16.5000,0.00,28.00,FlipExitShort,FlipExitLong
2026-04-25T20:19:06.5298837Z,2026-03-05,2026-03-05 19:27:00,2026-03-05 19:43:00,short,25043.5000,25055.7500,0,-12.2500,0.00,16.00,FlipExitLong,FlipExitShort
2026-04-25T20:19:06.5298837Z,2026-03-05,2026-03-05 19:43:00,2026-03-05 19:56:00,long,25055.7500,25051.0000,0,-4.7500,0.00,13.00,FlipExitShort,FlipExitLong
2026-04-25T20:19:06.5311082Z,2026-03-05,2026-03-05 19:56:00,2026-03-05 20:06:00,short,25051.0000,25110.7500,0,-59.7500,0.00,10.00,FlipExitLong,FlipExitShort
2026-04-25T20:19:06.5311082Z,2026-03-05,2026-03-05 20:06:00,2026-03-05 20:56:00,long,25110.7500,25249.7500,0,139.0000,0.00,50.00,FlipExitShort,EodExitLong
2026-04-25T20:19:06.5311082Z,2026-03-05,2026-03-05 20:56:00,2026-03-06 01:38:00,short,25249.7500,25307.7500,0,-58.0000,0.00,282.00,EodExitLong,FlipExitShort
2026-04-25T20:19:06.5321095Z,2026-03-06,2026-03-06 01:38:00,2026-03-06 01:47:00,long,25307.7500,25266.7500,0,-41.0000,0.00,9.00,FlipExitShort,FlipExitLong
2026-04-25T20:19:06.5321095Z,2026-03-06,2026-03-06 01:47:00,2026-03-06 01:58:00,short,25266.7500,25298.0000,0,-31.2500,0.00,11.00,FlipExitLong,FlipExitShort
2026-04-25T20:19:06.5321095Z,2026-03-06,2026-03-06 01:58:00,2026-03-06 02:55:00,long,25298.0000,25298.5000,0,0.5000,0.00,57.00,FlipExitShort,FlipExitLong
2026-04-25T20:19:06.5331100Z,2026-03-06,2026-03-06 02:55:00,2026-03-06 03:49:00,short,25298.5000,25316.7500,0,-18.2500,0.00,54.00,FlipExitLong,FlipExitShort
2026-04-25T20:19:06.5331100Z,2026-03-06,2026-03-06 03:49:00,2026-03-06 05:03:00,long,25316.7500,25327.0000,0,10.2500,0.00,74.00,FlipExitShort,FlipExitLong
2026-04-25T20:19:06.5341111Z,2026-03-06,2026-03-06 05:03:00,2026-03-06 05:38:00,short,25327.0000,25358.0000,0,-31.0000,0.00,35.00,FlipExitLong,FlipExitShort
2026-04-25T20:19:06.5341111Z,2026-03-06,2026-03-06 05:38:00,2026-03-06 06:37:00,long,25358.0000,25328.7500,0,-29.2500,0.00,59.00,FlipExitShort,FlipExitLong
2026-04-25T20:19:06.5341111Z,2026-03-06,2026-03-06 06:37:00,2026-03-06 07:28:00,short,25328.7500,25350.2500,0,-21.5000,0.00,51.00,FlipExitLong,FlipExitShort
2026-04-25T20:19:06.5351121Z,2026-03-06,2026-03-06 07:28:00,2026-03-06 08:06:00,long,25350.2500,25318.7500,0,-31.5000,0.00,38.00,FlipExitShort,FlipExitLong
2026-04-25T20:19:06.5351121Z,2026-03-06,2026-03-06 08:06:00,2026-03-06 08:34:00,short,25318.7500,25282.7500,0,36.0000,0.00,28.00,FlipExitLong,FlipExitShort
2026-04-25T20:19:06.5361187Z,2026-03-06,2026-03-06 08:34:00,2026-03-06 09:00:00,long,25282.7500,25292.5000,0,9.7500,0.00,26.00,FlipExitShort,FlipExitLong
2026-04-25T20:19:06.5361187Z,2026-03-06,2026-03-06 09:00:00,2026-03-06 09:50:00,short,25292.5000,25122.2500,0,170.2500,0.00,50.00,FlipExitLong,FlipExitShort
2026-04-25T20:19:06.5361187Z,2026-03-06,2026-03-06 09:50:00,2026-03-06 09:52:00,long,25122.2500,25101.0000,0,-21.2500,0.00,2.00,FlipExitShort,FlipExitLong
2026-04-25T20:19:06.5371596Z,2026-03-06,2026-03-06 09:52:00,2026-03-06 09:56:00,short,25101.0000,25132.2500,0,-31.2500,0.00,4.00,FlipExitLong,FlipExitShort
2026-04-25T20:19:06.5371596Z,2026-03-06,2026-03-06 09:56:00,2026-03-06 10:49:00,long,25132.2500,25157.0000,0,24.7500,0.00,53.00,FlipExitShort,FlipExitLong
2026-04-25T20:19:06.5383740Z,2026-03-06,2026-03-06 10:49:00,2026-03-06 11:14:00,short,25157.0000,25161.2500,0,-4.2500,0.00,25.00,FlipExitLong,FlipExitShort
2026-04-25T20:19:06.5383740Z,2026-03-06,2026-03-06 11:14:00,2026-03-06 11:34:00,long,25161.2500,25148.0000,0,-13.2500,0.00,20.00,FlipExitShort,FlipExitLong
2026-04-25T20:19:06.5383740Z,2026-03-06,2026-03-06 11:34:00,2026-03-06 12:16:00,short,25148.0000,25092.2500,0,55.7500,0.00,42.00,FlipExitLong,FlipExitShort
2026-04-25T20:19:06.5395403Z,2026-03-06,2026-03-06 12:16:00,2026-03-06 12:32:00,long,25092.2500,25064.5000,0,-27.7500,0.00,16.00,FlipExitShort,FlipExitLong
2026-04-25T20:19:06.5395403Z,2026-03-06,2026-03-06 12:32:00,2026-03-06 13:03:00,short,25064.5000,25062.2500,0,2.2500,0.00,31.00,FlipExitLong,FlipExitShort
2026-04-25T20:19:06.5405560Z,2026-03-06,2026-03-06 13:03:00,2026-03-06 13:31:00,long,25062.2500,25099.7500,0,37.5000,0.00,28.00,FlipExitShort,FlipExitLong
2026-04-25T20:19:06.5405560Z,2026-03-06,2026-03-06 13:31:00,2026-03-06 13:33:00,short,25099.7500,25020.2500,0,79.5000,0.00,2.00,FlipExitLong,FlipExitShort
2026-04-25T20:19:06.5405560Z,2026-03-06,2026-03-06 13:33:00,2026-03-06 13:35:00,long,25020.2500,25000.7500,0,-19.5000,0.00,2.00,FlipExitShort,FlipExitLong
2026-04-25T20:19:06.5418778Z,2026-03-06,2026-03-06 13:35:00,2026-03-06 13:36:00,short,25000.7500,25045.2500,0,-44.5000,0.00,1.00,FlipExitLong,FlipExitShort
2026-04-25T20:19:06.5418778Z,2026-03-06,2026-03-06 13:36:00,2026-03-06 13:40:00,long,25045.2500,25002.0000,0,-43.2500,0.00,4.00,FlipExitShort,FlipExitLong
2026-04-25T20:19:06.5428970Z,2026-03-06,2026-03-06 13:40:00,2026-03-06 13:54:00,short,25002.0000,24907.0000,0,95.0000,0.00,14.00,FlipExitLong,FlipExitShort
2026-04-25T20:19:06.5428970Z,2026-03-06,2026-03-06 13:54:00,2026-03-06 13:56:00,long,24907.0000,24854.7500,0,-52.2500,0.00,2.00,FlipExitShort,FlipExitLong
2026-04-25T20:19:06.5428970Z,2026-03-06,2026-03-06 13:56:00,2026-03-06 14:23:00,short,24854.7500,24860.2500,0,-5.5000,0.00,27.00,FlipExitLong,FlipExitShort
2026-04-25T20:19:06.5439293Z,2026-03-06,2026-03-06 14:23:00,2026-03-06 14:37:00,long,24860.2500,24865.2500,0,5.0000,0.00,14.00,FlipExitShort,FlipExitLong
2026-04-25T20:19:06.5439293Z,2026-03-06,2026-03-06 14:37:00,2026-03-06 14:40:00,short,24865.2500,24897.5000,0,-32.2500,0.00,3.00,FlipExitLong,FlipExitShort
2026-04-25T20:19:06.5449391Z,2026-03-06,2026-03-06 14:40:00,2026-03-06 14:46:00,long,24897.5000,24886.7500,0,-10.7500,0.00,6.00,FlipExitShort,FlipExitLong
2026-04-25T20:19:06.5449391Z,2026-03-06,2026-03-06 14:46:00,2026-03-06 14:52:00,short,24886.7500,24917.2500,0,-30.5000,0.00,6.00,FlipExitLong,FlipExitShort
2026-04-25T20:19:06.5459549Z,2026-03-06,2026-03-06 14:52:00,2026-03-06 14:55:00,long,24917.2500,24911.5000,0,-5.7500,0.00,3.00,FlipExitShort,FlipExitLong
2026-04-25T20:19:06.5459549Z,2026-03-06,2026-03-06 14:55:00,2026-03-06 15:01:00,short,24911.5000,24920.2500,0,-8.7500,0.00,6.00,FlipExitLong,FlipExitShort
2026-04-25T20:19:06.5459549Z,2026-03-06,2026-03-06 15:01:00,2026-03-06 15:07:00,long,24920.2500,24950.2500,0,30.0000,0.00,6.00,FlipExitShort,FlipExitLong
2026-04-25T20:19:06.5470425Z,2026-03-06,2026-03-06 15:07:00,2026-03-06 15:13:00,short,24950.2500,24947.5000,0,2.7500,0.00,6.00,FlipExitLong,FlipExitShort
2026-04-25T20:19:06.5470425Z,2026-03-06,2026-03-06 15:13:00,2026-03-06 15:42:00,long,24947.5000,25072.0000,0,124.5000,0.00,29.00,FlipExitShort,FlipExitLong
2026-04-25T20:19:06.5470425Z,2026-03-06,2026-03-06 15:42:00,2026-03-06 15:56:00,short,25072.0000,25009.2500,0,62.7500,0.00,14.00,FlipExitLong,FlipExitShort
2026-04-25T20:19:06.5482053Z,2026-03-06,2026-03-06 15:56:00,2026-03-06 16:09:00,long,25009.2500,25065.7500,0,56.5000,0.00,13.00,FlipExitShort,FlipExitLong
2026-04-25T20:19:06.5482053Z,2026-03-06,2026-03-06 16:09:00,2026-03-06 16:21:00,short,25065.7500,25070.0000,0,-4.2500,0.00,12.00,FlipExitLong,FlipExitShort
2026-04-25T20:19:06.5494703Z,2026-03-06,2026-03-06 16:21:00,2026-03-06 16:22:00,long,25070.0000,25042.7500,0,-27.2500,0.00,1.00,FlipExitShort,FlipExitLong
2026-04-25T20:19:06.5494703Z,2026-03-06,2026-03-06 16:22:00,2026-03-06 16:31:00,short,25042.7500,25063.2500,0,-20.5000,0.00,9.00,FlipExitLong,FlipExitShort
2026-04-25T20:19:06.5494703Z,2026-03-06,2026-03-06 16:31:00,2026-03-06 16:36:00,long,25063.2500,25019.7500,0,-43.5000,0.00,5.00,FlipExitShort,FlipExitLong
2026-04-25T20:19:06.5504877Z,2026-03-06,2026-03-06 16:36:00,2026-03-06 16:39:00,short,25019.7500,25073.5000,0,-53.7500,0.00,3.00,FlipExitLong,FlipExitShort
2026-04-25T20:19:06.5504877Z,2026-03-06,2026-03-06 16:39:00,2026-03-06 16:56:00,long,25073.5000,25066.2500,0,-7.2500,0.00,17.00,FlipExitShort,FlipExitLong
2026-04-25T20:19:06.5515037Z,2026-03-06,2026-03-06 16:56:00,2026-03-06 16:59:00,short,25066.2500,25105.2500,0,-39.0000,0.00,3.00,FlipExitLong,FlipExitShort
2026-04-25T20:19:06.5515037Z,2026-03-06,2026-03-06 16:59:00,2026-03-06 17:08:00,long,25105.2500,25059.7500,0,-45.5000,0.00,9.00,FlipExitShort,FlipExitLong
2026-04-25T20:19:06.5515037Z,2026-03-06,2026-03-06 17:08:00,2026-03-06 17:21:00,short,25059.7500,25050.0000,0,9.7500,0.00,13.00,FlipExitLong,FlipExitShort
2026-04-25T20:19:06.5515037Z,2026-03-06,2026-03-06 17:21:00,2026-03-06 17:27:00,long,25050.0000,25022.7500,0,-27.2500,0.00,6.00,FlipExitShort,FlipExitLong
2026-04-25T20:19:06.5527294Z,2026-03-06,2026-03-06 17:27:00,2026-03-06 17:48:00,short,25022.7500,24992.0000,0,30.7500,0.00,21.00,FlipExitLong,FlipExitShort
2026-04-25T20:19:06.5527294Z,2026-03-06,2026-03-06 17:48:00,2026-03-06 17:54:00,long,24992.0000,25015.7500,0,23.7500,0.00,6.00,FlipExitShort,FlipExitLong
2026-04-25T20:19:06.5538500Z,2026-03-06,2026-03-06 17:54:00,2026-03-06 18:03:00,short,25015.7500,25036.7500,0,-21.0000,0.00,9.00,FlipExitLong,FlipExitShort
2026-04-25T20:19:06.5538500Z,2026-03-06,2026-03-06 18:03:00,2026-03-06 18:06:00,long,25036.7500,25010.7500,0,-26.0000,0.00,3.00,FlipExitShort,FlipExitLong
2026-04-25T20:19:06.5548976Z,2026-03-06,2026-03-06 18:06:00,2026-03-06 18:13:00,short,25010.7500,25055.2500,0,-44.5000,0.00,7.00,FlipExitLong,FlipExitShort
2026-04-25T20:19:06.5548976Z,2026-03-06,2026-03-06 18:13:00,2026-03-06 18:24:00,long,25055.2500,25071.7500,0,16.5000,0.00,11.00,FlipExitShort,FlipExitLong
2026-04-25T20:19:06.5548976Z,2026-03-06,2026-03-06 18:24:00,2026-03-06 18:34:00,short,25071.7500,25050.2500,0,21.5000,0.00,10.00,FlipExitLong,FlipExitShort
2026-04-25T20:19:06.5559675Z,2026-03-06,2026-03-06 18:34:00,2026-03-06 18:39:00,long,25050.2500,25032.7500,0,-17.5000,0.00,5.00,FlipExitShort,FlipExitLong
2026-04-25T20:19:06.5559675Z,2026-03-06,2026-03-06 18:39:00,2026-03-06 18:46:00,short,25032.7500,25056.7500,0,-24.0000,0.00,7.00,FlipExitLong,FlipExitShort
2026-04-25T20:19:06.5570122Z,2026-03-06,2026-03-06 18:46:00,2026-03-06 18:52:00,long,25056.7500,25028.2500,0,-28.5000,0.00,6.00,FlipExitShort,FlipExitLong
2026-04-25T20:19:06.5570122Z,2026-03-06,2026-03-06 18:52:00,2026-03-06 19:12:00,short,25028.2500,25054.0000,0,-25.7500,0.00,20.00,FlipExitLong,FlipExitShort
2026-04-25T20:19:06.5570122Z,2026-03-06,2026-03-06 19:12:00,2026-03-06 19:20:00,long,25054.0000,25033.2500,0,-20.7500,0.00,8.00,FlipExitShort,FlipExitLong
2026-04-25T20:19:06.5580628Z,2026-03-06,2026-03-06 19:20:00,2026-03-06 19:32:00,short,25033.2500,25041.7500,0,-8.5000,0.00,12.00,FlipExitLong,FlipExitShort
2026-04-25T20:19:06.5580628Z,2026-03-06,2026-03-06 19:32:00,2026-03-06 19:40:00,long,25041.7500,25014.2500,0,-27.5000,0.00,8.00,FlipExitShort,FlipExitLong
2026-04-25T20:19:06.5580628Z,2026-03-06,2026-03-06 19:40:00,2026-03-06 19:43:00,short,25014.2500,25051.2500,0,-37.0000,0.00,3.00,FlipExitLong,FlipExitShort
2026-04-25T20:19:06.5592586Z,2026-03-06,2026-03-06 19:43:00,2026-03-06 19:46:00,long,25051.2500,25011.7500,0,-39.5000,0.00,3.00,FlipExitShort,FlipExitLong
2026-04-25T20:19:06.5592586Z,2026-03-06,2026-03-06 19:46:00,2026-03-06 19:58:00,short,25011.7500,25021.7500,0,-10.0000,0.00,12.00,FlipExitLong,FlipExitShort
2026-04-25T20:19:06.5602698Z,2026-03-06,2026-03-06 19:58:00,2026-03-06 20:10:00,long,25021.7500,25015.2500,0,-6.5000,0.00,12.00,FlipExitShort,FlipExitLong
2026-04-25T20:19:06.5602698Z,2026-03-06,2026-03-06 20:10:00,2026-03-06 20:18:00,short,25015.2500,24971.5000,0,43.7500,0.00,8.00,FlipExitLong,FlipExitShort
2026-04-25T20:19:06.5612789Z,2026-03-06,2026-03-06 20:18:00,2026-03-06 20:23:00,long,24971.5000,24924.7500,0,-46.7500,0.00,5.00,FlipExitShort,FlipExitLong
2026-04-25T20:19:06.5612789Z,2026-03-06,2026-03-06 20:23:00,2026-03-06 20:56:00,short,24924.7500,24880.7500,0,44.0000,0.00,33.00,FlipExitLong,EodExitShort
