close_time_utc,day,entry_time_utc,exit_time_utc,direction,entry_price,exit_price,qty,pnl_points,pnl_usd,held_minutes,entry_reason,exit_reason
2026-04-25T20:32:15.7488127Z,2026-03-09,2026-03-09 11:40:00,2026-03-09 11:45:00,short,24620.0000,24600.2500,1,19.7500,39.50,5.00,ShortAtHighPivot,TrailStopShort
2026-04-25T20:32:15.7488127Z,2026-03-09,2026-03-09 11:45:00,2026-03-09 12:34:00,long,24600.2500,24628.0000,1,27.7500,55.50,49.00,LongAtLowPivot,FlipExitLong
2026-04-25T20:32:15.7498311Z,2026-03-09,2026-03-09 12:34:00,2026-03-09 12:38:00,short,24628.0000,24619.0000,1,9.0000,18.00,4.00,ShortAtHighPivot,TrailStopShort
2026-04-25T20:32:15.7498311Z,2026-03-09,2026-03-09 12:38:00,2026-03-09 13:09:00,long,24619.0000,24590.7500,1,-28.2500,-56.50,31.00,LongAtLowPivot,FlipExitLong
2026-04-25T20:32:15.7498311Z,2026-03-09,2026-03-09 13:09:00,2026-03-09 13:12:00,short,24590.7500,24630.0000,1,-39.2500,-78.50,3.00,ShortAtHighPivot,FlipExitShort
2026-04-25T20:32:15.7510273Z,2026-03-09,2026-03-09 13:12:00,2026-03-09 13:17:00,long,24630.0000,24643.0000,1,13.0000,26.00,5.00,LongAtLowPivot,TrailStopLong
2026-04-25T20:32:15.7510273Z,2026-03-09,2026-03-09 13:17:00,2026-03-09 13:32:00,short,24643.0000,24722.2500,1,-79.2500,-158.50,15.00,ShortAtHighPivot,FlipExitShort
2026-04-25T20:32:15.7510273Z,2026-03-09,2026-03-09 13:32:00,2026-03-09 13:35:00,long,24722.2500,24684.5000,1,-37.7500,-75.50,3.00,LongAtLowPivot,FlipExitLong
2026-04-25T20:32:15.7521992Z,2026-03-09,2026-03-09 13:35:00,2026-03-09 13:45:00,short,24684.5000,24589.2500,1,95.2500,190.50,10.00,ShortAtHighPivot,TrailStopShort
2026-04-25T20:32:15.7521992Z,2026-03-09,2026-03-09 13:45:00,2026-03-09 13:51:00,long,24589.2500,24572.2500,1,-17.0000,-34.00,6.00,LongAtLowPivot,TrailStopLong
2026-04-25T20:32:15.7521992Z,2026-03-09,2026-03-09 13:51:00,2026-03-09 13:53:00,short,24572.2500,24563.7500,1,8.5000,17.00,2.00,ShortAtHighPivot,TrailStopShort
2026-04-25T20:32:15.7532151Z,2026-03-09,2026-03-09 13:53:00,2026-03-09 14:01:00,long,24563.7500,24574.5000,1,10.7500,21.50,8.00,LongAtLowPivot,TrailStopLong
2026-04-25T20:32:15.7532151Z,2026-03-09,2026-03-09 14:01:00,2026-03-09 14:15:00,short,24574.5000,24548.0000,1,26.5000,53.00,14.00,ShortAtHighPivot,TrailStopShort
2026-04-25T20:32:15.7532151Z,2026-03-09,2026-03-09 14:15:00,2026-03-09 14:23:00,long,24548.0000,24570.0000,1,22.0000,44.00,8.00,LongAtLowPivot,TrailStopLong
2026-04-25T20:32:15.7542396Z,2026-03-09,2026-03-09 14:23:00,2026-03-09 14:33:00,short,24570.0000,24640.5000,1,-70.5000,-141.00,10.00,ShortAtHighPivot,FlipExitShort
2026-04-25T20:32:15.7542396Z,2026-03-09,2026-03-09 14:33:00,2026-03-09 14:41:00,long,24640.5000,24692.0000,1,51.5000,103.00,8.00,LongAtLowPivot,TrailStopLong
2026-04-25T20:32:15.7552662Z,2026-03-09,2026-03-09 14:41:00,2026-03-09 15:03:00,short,24692.0000,24780.2500,1,-88.2500,-176.50,22.00,ShortAtHighPivot,FlipExitShort
2026-04-25T20:32:15.7552662Z,2026-03-09,2026-03-09 15:03:00,2026-03-09 15:06:00,long,24780.2500,24789.0000,1,8.7500,17.50,3.00,LongAtLowPivot,TrailStopLong
2026-04-25T20:32:15.7552662Z,2026-03-09,2026-03-09 15:06:00,2026-03-09 15:47:00,short,24789.0000,24848.0000,1,-59.0000,-118.00,41.00,ShortAtHighPivot,FlipExitShort
2026-04-25T20:32:15.7562656Z,2026-03-09,2026-03-09 15:47:00,2026-03-09 15:58:00,long,24848.0000,24858.2500,1,10.2500,20.50,11.00,LongAtLowPivot,TrailStopLong
2026-04-25T20:32:15.7562656Z,2026-03-09,2026-03-09 15:58:00,2026-03-09 16:36:00,short,24858.2500,24909.7500,1,-51.5000,-103.00,38.00,ShortAtHighPivot,FlipExitShort
2026-04-25T20:32:15.7574059Z,2026-03-09,2026-03-09 16:36:00,2026-03-09 16:39:00,long,24909.7500,24910.2500,1,0.5000,1.00,3.00,LongAtLowPivot,TrailStopLong
2026-04-25T20:32:15.7574059Z,2026-03-09,2026-03-09 16:39:00,2026-03-09 17:06:00,short,24910.2500,24894.2500,1,16.0000,32.00,27.00,ShortAtHighPivot,TrailStopShort
2026-04-25T20:32:15.7574059Z,2026-03-09,2026-03-09 17:06:00,2026-03-09 18:57:00,long,24894.2500,24886.0000,1,-8.2500,-16.50,111.00,LongAtLowPivot,FlipExitLong
2026-04-25T20:32:15.7574059Z,2026-03-09,2026-03-09 18:57:00,2026-03-09 19:02:00,short,24886.0000,24879.2500,1,6.7500,13.50,5.00,ShortAtHighPivot,TrailStopShort
2026-04-25T20:32:15.7589081Z,2026-03-09,2026-03-09 19:02:00,2026-03-09 19:15:00,long,24879.2500,24876.2500,1,-3.0000,-6.00,13.00,LongAtLowPivot,TrailStopLong
2026-04-25T20:32:15.7589081Z,2026-03-09,2026-03-09 19:15:00,2026-03-09 19:33:00,short,24876.2500,25166.0000,1,-289.7500,-579.50,18.00,ShortAtHighPivot,FlipExitShort
2026-04-25T20:32:15.7599331Z,2026-03-09,2026-03-09 19:33:00,2026-03-09 19:37:00,long,25166.0000,25183.0000,1,17.0000,34.00,4.00,LongAtLowPivot,TrailStopLong
2026-04-25T20:32:15.7599331Z,2026-03-09,2026-03-09 19:37:00,2026-03-09 19:45:00,short,25183.0000,25176.2500,1,6.7500,13.50,8.00,ShortAtHighPivot,TrailStopShort
2026-04-25T20:32:15.7599331Z,2026-03-09,2026-03-09 19:45:00,2026-03-09 19:52:00,long,25176.2500,25169.0000,1,-7.2500,-14.50,7.00,LongAtLowPivot,FlipExitLong
2026-04-25T20:32:15.7609460Z,2026-03-09,2026-03-09 19:52:00,2026-03-09 19:59:00,short,25169.0000,25219.7500,1,-50.7500,-101.50,7.00,ShortAtHighPivot,FlipExitShort
2026-04-25T20:32:15.7609460Z,2026-03-09,2026-03-09 19:59:00,2026-03-09 20:04:00,long,25219.7500,25199.0000,1,-20.7500,-41.50,5.00,LongAtLowPivot,TrailStopLong
2026-04-25T20:32:15.7609460Z,2026-03-09,2026-03-09 20:04:00,2026-03-09 20:06:00,short,25199.0000,25188.2500,1,10.7500,21.50,2.00,ShortAtHighPivot,TrailStopShort
2026-04-25T20:32:15.7620191Z,2026-03-09,2026-03-09 20:06:00,2026-03-09 20:58:00,long,25188.2500,25186.0000,1,-2.2500,-4.50,52.00,LongAtLowPivot,EodExitLong
2026-04-25T20:32:15.7620191Z,2026-03-09,2026-03-09 20:58:00,2026-03-10 00:20:00,short,25186.0000,25092.5000,1,93.5000,187.00,202.00,ShortAtHighPivot,LongAtLowPivot
2026-04-25T20:32:15.7630460Z,2026-03-10,2026-03-10 00:20:00,2026-03-10 00:28:00,long,25092.5000,25122.2500,1,29.7500,59.50,8.00,LongAtLowPivot,TrailStopLong
2026-04-25T20:32:15.7630460Z,2026-03-10,2026-03-10 00:28:00,2026-03-10 01:09:00,short,25122.2500,25175.7500,1,-53.5000,-107.00,41.00,ShortAtHighPivot,FlipExitShort
2026-04-25T20:32:15.7630460Z,2026-03-10,2026-03-10 01:09:00,2026-03-10 01:55:00,long,25175.7500,25200.2500,1,24.5000,49.00,46.00,LongAtLowPivot,TrailStopLong
2026-04-25T20:32:15.7630460Z,2026-03-10,2026-03-10 01:55:00,2026-03-10 03:23:00,short,25200.2500,25168.0000,1,32.2500,64.50,88.00,ShortAtHighPivot,FlipExitShort
2026-04-25T20:32:15.7645086Z,2026-03-10,2026-03-10 03:23:00,2026-03-10 03:29:00,long,25168.0000,25130.2500,1,-37.7500,-75.50,6.00,LongAtLowPivot,FlipExitLong
2026-04-25T20:32:15.7645086Z,2026-03-10,2026-03-10 03:29:00,2026-03-10 03:48:00,short,25130.2500,25083.0000,1,47.2500,94.50,19.00,ShortAtHighPivot,TrailStopShort
2026-04-25T20:32:15.7655448Z,2026-03-10,2026-03-10 03:48:00,2026-03-10 03:59:00,long,25083.0000,25100.0000,1,17.0000,34.00,11.00,LongAtLowPivot,TrailStopLong
2026-04-25T20:32:15.7655448Z,2026-03-10,2026-03-10 03:59:00,2026-03-10 05:02:00,short,25100.0000,25132.2500,1,-32.2500,-64.50,63.00,ShortAtHighPivot,FlipExitShort
2026-04-25T20:32:15.7655448Z,2026-03-10,2026-03-10 05:02:00,2026-03-10 05:11:00,long,25132.2500,25166.0000,1,33.7500,67.50,9.00,LongAtLowPivot,TrailStopLong
2026-04-25T20:32:15.7665462Z,2026-03-10,2026-03-10 05:11:00,2026-03-10 07:05:00,short,25166.0000,25200.0000,1,-34.0000,-68.00,114.00,ShortAtHighPivot,FlipExitShort
2026-04-25T20:32:15.7665462Z,2026-03-10,2026-03-10 07:05:00,2026-03-10 07:09:00,long,25200.0000,25211.5000,1,11.5000,23.00,4.00,LongAtLowPivot,TrailStopLong
2026-04-25T20:32:15.7675469Z,2026-03-10,2026-03-10 07:09:00,2026-03-10 07:16:00,short,25211.5000,25209.7500,1,1.7500,3.50,7.00,ShortAtHighPivot,TrailStopShort
2026-04-25T20:32:15.7675469Z,2026-03-10,2026-03-10 07:16:00,2026-03-10 07:24:00,long,25209.7500,25245.0000,1,35.2500,70.50,8.00,LongAtLowPivot,TrailStopLong
2026-04-25T20:32:15.7675469Z,2026-03-10,2026-03-10 07:24:00,2026-03-10 07:50:00,short,25245.0000,25284.7500,1,-39.7500,-79.50,26.00,ShortAtHighPivot,FlipExitShort
2026-04-25T20:32:15.7685477Z,2026-03-10,2026-03-10 07:50:00,2026-03-10 08:03:00,long,25284.7500,25284.7500,1,0.0000,0.00,13.00,LongAtLowPivot,TrailStopLong
2026-04-25T20:32:15.7685477Z,2026-03-10,2026-03-10 08:03:00,2026-03-10 08:37:00,short,25284.7500,25356.5000,1,-71.7500,-143.50,34.00,ShortAtHighPivot,FlipExitShort
2026-04-25T20:32:15.7695486Z,2026-03-10,2026-03-10 08:37:00,2026-03-10 08:53:00,long,25356.5000,25312.2500,1,-44.2500,-88.50,16.00,LongAtLowPivot,FlipExitLong
2026-04-25T20:32:15.7695486Z,2026-03-10,2026-03-10 08:53:00,2026-03-10 09:08:00,short,25312.2500,25339.5000,1,-27.2500,-54.50,15.00,ShortAtHighPivot,FlipExitShort
2026-04-25T20:32:15.7705495Z,2026-03-10,2026-03-10 09:08:00,2026-03-10 09:13:00,long,25339.5000,25341.0000,1,1.5000,3.00,5.00,LongAtLowPivot,TrailStopLong
2026-04-25T20:32:15.7705495Z,2026-03-10,2026-03-10 09:13:00,2026-03-10 10:31:00,short,25341.0000,25308.0000,1,33.0000,66.00,78.00,ShortAtHighPivot,FlipExitShort
2026-04-25T20:32:15.7705495Z,2026-03-10,2026-03-10 10:31:00,2026-03-10 10:38:00,long,25308.0000,25263.0000,1,-45.0000,-90.00,7.00,LongAtLowPivot,FlipExitLong
2026-04-25T20:32:15.7716694Z,2026-03-10,2026-03-10 10:38:00,2026-03-10 10:41:00,short,25263.0000,25254.2500,1,8.7500,17.50,3.00,ShortAtHighPivot,TrailStopShort
2026-04-25T20:32:15.7716694Z,2026-03-10,2026-03-10 10:41:00,2026-03-10 10:48:00,long,25254.2500,25265.7500,1,11.5000,23.00,7.00,LongAtLowPivot,TrailStopLong
2026-04-25T20:32:15.7716694Z,2026-03-10,2026-03-10 10:48:00,2026-03-10 11:18:00,short,25265.7500,25236.5000,1,29.2500,58.50,30.00,ShortAtHighPivot,TrailStopShort
2026-04-25T20:32:15.7727752Z,2026-03-10,2026-03-10 11:18:00,2026-03-10 12:32:00,long,25236.5000,25110.2500,1,-126.2500,-252.50,74.00,LongAtLowPivot,FlipExitLong
2026-04-25T20:32:15.7727752Z,2026-03-10,2026-03-10 12:32:00,2026-03-10 12:35:00,short,25110.2500,25148.7500,1,-38.5000,-77.00,3.00,ShortAtHighPivot,FlipExitShort
2026-04-25T20:32:15.7737872Z,2026-03-10,2026-03-10 12:35:00,2026-03-10 12:39:00,long,25148.7500,25163.7500,1,15.0000,30.00,4.00,LongAtLowPivot,TrailStopLong
2026-04-25T20:32:15.7737872Z,2026-03-10,2026-03-10 12:39:00,2026-03-10 13:25:00,short,25163.7500,25214.5000,1,-50.7500,-101.50,46.00,ShortAtHighPivot,FlipExitShort
2026-04-25T20:32:15.7737872Z,2026-03-10,2026-03-10 13:25:00,2026-03-10 13:35:00,long,25214.5000,25228.0000,1,13.5000,27.00,10.00,LongAtLowPivot,TrailStopLong
2026-04-25T20:32:15.7752363Z,2026-03-10,2026-03-10 13:35:00,2026-03-10 13:38:00,short,25228.0000,25221.0000,1,7.0000,14.00,3.00,ShortAtHighPivot,TrailStopShort
2026-04-25T20:32:15.7752363Z,2026-03-10,2026-03-10 13:38:00,2026-03-10 13:49:00,long,25221.0000,25224.2500,1,3.2500,6.50,11.00,LongAtLowPivot,FlipExitLong
2026-04-25T20:32:15.7762917Z,2026-03-10,2026-03-10 13:49:00,2026-03-10 13:50:00,short,25224.2500,25237.0000,1,-12.7500,-25.50,1.00,ShortAtHighPivot,FlipExitShort
2026-04-25T20:32:15.7762917Z,2026-03-10,2026-03-10 13:50:00,2026-03-10 13:53:00,long,25237.0000,25249.7500,1,12.7500,25.50,3.00,LongAtLowPivot,TrailStopLong
2026-04-25T20:32:15.7762917Z,2026-03-10,2026-03-10 13:53:00,2026-03-10 14:06:00,short,25249.7500,25191.2500,1,58.5000,117.00,13.00,ShortAtHighPivot,FlipExitShort
2026-04-25T20:32:15.7774233Z,2026-03-10,2026-03-10 14:06:00,2026-03-10 14:08:00,long,25191.2500,25179.5000,1,-11.7500,-23.50,2.00,LongAtLowPivot,TrailStopLong
2026-04-25T20:32:15.7774233Z,2026-03-10,2026-03-10 14:08:00,2026-03-10 14:12:00,short,25179.5000,25135.0000,1,44.5000,89.00,4.00,ShortAtHighPivot,TrailStopShort
2026-04-25T20:32:15.7774233Z,2026-03-10,2026-03-10 14:12:00,2026-03-10 14:17:00,long,25135.0000,25120.0000,1,-15.0000,-30.00,5.00,LongAtLowPivot,TrailStopLong
2026-04-25T20:32:15.7785136Z,2026-03-10,2026-03-10 14:17:00,2026-03-10 15:19:00,short,25120.0000,25380.5000,1,-260.5000,-521.00,62.00,ShortAtHighPivot,FlipExitShort
2026-04-25T20:32:15.7785136Z,2026-03-10,2026-03-10 15:19:00,2026-03-10 15:32:00,long,25380.5000,25351.7500,1,-28.7500,-57.50,13.00,LongAtLowPivot,FlipExitLong
2026-04-25T20:32:15.7795257Z,2026-03-10,2026-03-10 15:32:00,2026-03-10 15:37:00,short,25351.7500,25345.5000,1,6.2500,12.50,5.00,ShortAtHighPivot,TrailStopShort
2026-04-25T20:32:15.7795257Z,2026-03-10,2026-03-10 15:37:00,2026-03-10 15:46:00,long,25345.5000,25365.7500,1,20.2500,40.50,9.00,LongAtLowPivot,TrailStopLong
2026-04-25T20:32:15.7795257Z,2026-03-10,2026-03-10 15:46:00,2026-03-10 15:59:00,short,25365.7500,25361.2500,1,4.5000,9.00,13.00,ShortAtHighPivot,TrailStopShort
2026-04-25T20:32:15.7805392Z,2026-03-10,2026-03-10 15:59:00,2026-03-10 16:14:00,long,25361.2500,25318.2500,1,-43.0000,-86.00,15.00,LongAtLowPivot,FlipExitLong
2026-04-25T20:32:15.7805392Z,2026-03-10,2026-03-10 16:14:00,2026-03-10 16:20:00,short,25318.2500,25362.7500,1,-44.5000,-89.00,6.00,ShortAtHighPivot,FlipExitShort
2026-04-25T20:32:15.7815596Z,2026-03-10,2026-03-10 16:20:00,2026-03-10 16:23:00,long,25362.7500,25335.0000,1,-27.7500,-55.50,3.00,LongAtLowPivot,FlipExitLong
2026-04-25T20:32:15.7815596Z,2026-03-10,2026-03-10 16:23:00,2026-03-10 16:27:00,short,25335.0000,25365.0000,1,-30.0000,-60.00,4.00,ShortAtHighPivot,FlipExitShort
2026-04-25T20:32:15.7815596Z,2026-03-10,2026-03-10 16:27:00,2026-03-10 16:39:00,long,25365.0000,25380.0000,1,15.0000,30.00,12.00,LongAtLowPivot,TrailStopLong
2026-04-25T20:32:15.7825601Z,2026-03-10,2026-03-10 16:39:00,2026-03-10 16:54:00,short,25380.0000,25381.2500,1,-1.2500,-2.50,15.00,ShortAtHighPivot,FlipExitShort
2026-04-25T20:32:15.7825601Z,2026-03-10,2026-03-10 16:54:00,2026-03-10 17:05:00,long,25381.2500,25384.0000,1,2.7500,5.50,11.00,LongAtLowPivot,TrailStopLong
2026-04-25T20:32:15.7835611Z,2026-03-10,2026-03-10 17:05:00,2026-03-10 17:18:00,short,25384.0000,25400.5000,1,-16.5000,-33.00,13.00,ShortAtHighPivot,FlipExitShort
2026-04-25T20:32:15.7835611Z,2026-03-10,2026-03-10 17:18:00,2026-03-10 17:22:00,long,25400.5000,25409.2500,1,8.7500,17.50,4.00,LongAtLowPivot,TrailStopLong
2026-04-25T20:32:15.7835611Z,2026-03-10,2026-03-10 17:22:00,2026-03-10 17:41:00,short,25409.2500,25352.2500,1,57.0000,114.00,19.00,ShortAtHighPivot,TrailStopShort
2026-04-25T20:32:15.7845621Z,2026-03-10,2026-03-10 17:41:00,2026-03-10 17:44:00,long,25352.2500,25357.5000,1,5.2500,10.50,3.00,LongAtLowPivot,TrailStopLong
2026-04-25T20:32:15.7845621Z,2026-03-10,2026-03-10 17:44:00,2026-03-10 18:17:00,short,25357.5000,25282.2500,1,75.2500,150.50,33.00,ShortAtHighPivot,TrailStopShort
2026-04-25T20:32:15.7855628Z,2026-03-10,2026-03-10 18:17:00,2026-03-10 18:30:00,long,25282.2500,25295.5000,1,13.2500,26.50,13.00,LongAtLowPivot,TrailStopLong
2026-04-25T20:32:15.7855628Z,2026-03-10,2026-03-10 18:30:00,2026-03-10 18:32:00,short,25295.5000,25304.0000,1,-8.5000,-17.00,2.00,ShortAtHighPivot,TrailStopShort
2026-04-25T20:32:15.7855628Z,2026-03-10,2026-03-10 18:32:00,2026-03-10 18:35:00,long,25304.0000,25298.5000,1,-5.5000,-11.00,3.00,LongAtLowPivot,TrailStopLong
2026-04-25T20:32:15.7867045Z,2026-03-10,2026-03-10 18:35:00,2026-03-10 18:38:00,short,25298.5000,25290.0000,1,8.5000,17.00,3.00,ShortAtHighPivot,TrailStopShort
2026-04-25T20:32:15.7867045Z,2026-03-10,2026-03-10 18:38:00,2026-03-10 18:40:00,long,25290.0000,25285.7500,1,-4.2500,-8.50,2.00,LongAtLowPivot,TrailStopLong
2026-04-25T20:32:15.7867045Z,2026-03-10,2026-03-10 18:40:00,2026-03-10 18:44:00,short,25285.7500,25277.7500,1,8.0000,16.00,4.00,ShortAtHighPivot,TrailStopShort
2026-04-25T20:32:15.7877056Z,2026-03-10,2026-03-10 18:44:00,2026-03-10 18:54:00,long,25277.7500,25270.0000,1,-7.7500,-15.50,10.00,LongAtLowPivot,TrailStopLong
2026-04-25T20:32:15.7877056Z,2026-03-10,2026-03-10 18:54:00,2026-03-10 18:59:00,short,25270.0000,25256.7500,1,13.2500,26.50,5.00,ShortAtHighPivot,TrailStopShort
2026-04-25T20:32:15.7877056Z,2026-03-10,2026-03-10 18:59:00,2026-03-10 19:21:00,long,25256.7500,25271.2500,1,14.5000,29.00,22.00,LongAtLowPivot,TrailStopLong
2026-04-25T20:32:15.7887065Z,2026-03-10,2026-03-10 19:21:00,2026-03-10 19:24:00,short,25271.2500,25247.2500,1,24.0000,48.00,3.00,ShortAtHighPivot,TrailStopShort
2026-04-25T20:32:15.7887065Z,2026-03-10,2026-03-10 19:24:00,2026-03-10 19:27:00,long,25247.2500,25230.2500,1,-17.0000,-34.00,3.00,LongAtLowPivot,TrailStopLong
2026-04-25T20:32:15.7897073Z,2026-03-10,2026-03-10 19:27:00,2026-03-10 19:29:00,short,25230.2500,25225.7500,1,4.5000,9.00,2.00,ShortAtHighPivot,TrailStopShort
2026-04-25T20:32:15.7897073Z,2026-03-10,2026-03-10 19:29:00,2026-03-10 19:43:00,long,25225.7500,25200.2500,1,-25.5000,-51.00,14.00,LongAtLowPivot,TrailStopLong
2026-04-25T20:32:15.7897073Z,2026-03-10,2026-03-10 19:43:00,2026-03-10 19:51:00,short,25200.2500,25189.2500,1,11.0000,22.00,8.00,ShortAtHighPivot,TrailStopShort
2026-04-25T20:32:15.7907081Z,2026-03-10,2026-03-10 19:51:00,2026-03-10 20:04:00,long,25189.2500,25209.0000,1,19.7500,39.50,13.00,LongAtLowPivot,TrailStopLong
2026-04-25T20:32:15.7917092Z,2026-03-10,2026-03-10 20:04:00,2026-03-11 06:36:00,short,25209.0000,25259.7500,1,-50.7500,-101.50,632.00,ShortAtHighPivot,FlipExitShort
2026-04-25T20:32:15.7917092Z,2026-03-11,2026-03-11 06:36:00,2026-03-11 06:44:00,long,25259.7500,25261.5000,1,1.7500,3.50,8.00,LongAtLowPivot,TrailStopLong
2026-04-25T20:32:15.7917092Z,2026-03-11,2026-03-11 06:44:00,2026-03-11 07:53:00,short,25261.5000,25216.5000,1,45.0000,90.00,69.00,ShortAtHighPivot,FlipExitShort
2026-04-25T20:32:15.7927819Z,2026-03-11,2026-03-11 07:53:00,2026-03-11 08:06:00,long,25216.5000,25230.5000,1,14.0000,28.00,13.00,LongAtLowPivot,TrailStopLong
2026-04-25T20:32:15.7961142Z,2026-03-11,2026-03-11 08:06:00,2026-03-11 08:59:00,short,25230.5000,25213.7500,1,16.7500,33.50,53.00,ShortAtHighPivot,FlipExitShort
2026-04-25T20:32:15.7961142Z,2026-03-11,2026-03-11 08:59:00,2026-03-11 09:02:00,long,25213.7500,25162.5000,1,-51.2500,-102.50,3.00,LongAtLowPivot,FlipExitLong
2026-04-25T20:32:15.7961142Z,2026-03-11,2026-03-11 09:02:00,2026-03-11 09:08:00,short,25162.5000,25144.5000,1,18.0000,36.00,6.00,ShortAtHighPivot,TrailStopShort
2026-04-25T20:32:15.7972406Z,2026-03-11,2026-03-11 09:08:00,2026-03-11 09:30:00,long,25144.5000,25147.5000,1,3.0000,6.00,22.00,LongAtLowPivot,FlipExitLong
2026-04-25T20:32:15.7972406Z,2026-03-11,2026-03-11 09:30:00,2026-03-11 09:47:00,short,25147.5000,25142.5000,1,5.0000,10.00,17.00,ShortAtHighPivot,TrailStopShort
2026-04-25T20:32:15.7982587Z,2026-03-11,2026-03-11 09:47:00,2026-03-11 11:22:00,long,25142.5000,25213.7500,1,71.2500,142.50,95.00,LongAtLowPivot,FlipExitLong
2026-04-25T20:32:15.7982587Z,2026-03-11,2026-03-11 11:22:00,2026-03-11 11:33:00,short,25213.7500,25194.2500,1,19.5000,39.00,11.00,ShortAtHighPivot,TrailStopShort
2026-04-25T20:32:15.7992731Z,2026-03-11,2026-03-11 11:33:00,2026-03-11 12:11:00,long,25194.2500,25158.7500,1,-35.5000,-71.00,38.00,LongAtLowPivot,FlipExitLong
2026-04-25T20:32:15.7992731Z,2026-03-11,2026-03-11 12:11:00,2026-03-11 12:24:00,short,25158.7500,25195.5000,1,-36.7500,-73.50,13.00,ShortAtHighPivot,FlipExitShort
2026-04-25T20:32:15.7992731Z,2026-03-11,2026-03-11 12:24:00,2026-03-11 12:32:00,long,25195.5000,25224.5000,1,29.0000,58.00,8.00,LongAtLowPivot,TrailStopLong
2026-04-25T20:32:15.8002845Z,2026-03-11,2026-03-11 12:32:00,2026-03-11 12:37:00,short,25224.5000,25165.5000,1,59.0000,118.00,5.00,ShortAtHighPivot,TrailStopShort
2026-04-25T20:32:15.8002845Z,2026-03-11,2026-03-11 12:37:00,2026-03-11 13:45:00,long,25165.5000,25300.0000,1,134.5000,269.00,68.00,LongAtLowPivot,FlipExitLong
2026-04-25T20:32:15.8012942Z,2026-03-11,2026-03-11 13:45:00,2026-03-11 13:47:00,short,25300.0000,25298.0000,1,2.0000,4.00,2.00,ShortAtHighPivot,TrailStopShort
2026-04-25T20:32:15.8012942Z,2026-03-11,2026-03-11 13:47:00,2026-03-11 14:01:00,long,25298.0000,25316.2500,1,18.2500,36.50,14.00,LongAtLowPivot,TrailStopLong
2026-04-25T20:32:15.8012942Z,2026-03-11,2026-03-11 14:01:00,2026-03-11 14:11:00,short,25316.2500,25310.5000,1,5.7500,11.50,10.00,ShortAtHighPivot,TrailStopShort
2026-04-25T20:32:15.8026596Z,2026-03-11,2026-03-11 14:11:00,2026-03-11 14:17:00,long,25310.5000,25300.0000,1,-10.5000,-21.00,6.00,LongAtLowPivot,TrailStopLong
2026-04-25T20:32:15.8026596Z,2026-03-11,2026-03-11 14:17:00,2026-03-11 14:19:00,short,25300.0000,25292.0000,1,8.0000,16.00,2.00,ShortAtHighPivot,TrailStopShort
2026-04-25T20:32:15.8038858Z,2026-03-11,2026-03-11 14:19:00,2026-03-11 14:22:00,long,25292.0000,25306.0000,1,14.0000,28.00,3.00,LongAtLowPivot,TrailStopLong
2026-04-25T20:32:15.8038858Z,2026-03-11,2026-03-11 14:22:00,2026-03-11 14:31:00,short,25306.0000,25250.0000,1,56.0000,112.00,9.00,ShortAtHighPivot,TrailStopShort
2026-04-25T20:32:15.8038858Z,2026-03-11,2026-03-11 14:31:00,2026-03-11 14:35:00,long,25250.0000,25188.2500,1,-61.7500,-123.50,4.00,LongAtLowPivot,FlipExitLong
2026-04-25T20:32:15.8052061Z,2026-03-11,2026-03-11 14:35:00,2026-03-11 14:37:00,short,25188.2500,25208.0000,1,-19.7500,-39.50,2.00,ShortAtHighPivot,TrailStopShort
2026-04-25T20:32:15.8052061Z,2026-03-11,2026-03-11 14:37:00,2026-03-11 14:41:00,long,25208.0000,25225.7500,1,17.7500,35.50,4.00,LongAtLowPivot,TrailStopLong
2026-04-25T20:32:15.8062388Z,2026-03-11,2026-03-11 14:41:00,2026-03-11 15:15:00,short,25225.7500,25200.5000,1,25.2500,50.50,34.00,ShortAtHighPivot,TrailStopShort
2026-04-25T20:32:15.8062388Z,2026-03-11,2026-03-11 15:15:00,2026-03-11 15:19:00,long,25200.5000,25170.0000,1,-30.5000,-61.00,4.00,LongAtLowPivot,FlipExitLong
2026-04-25T20:32:15.8062388Z,2026-03-11,2026-03-11 15:19:00,2026-03-11 15:25:00,short,25170.0000,25208.5000,1,-38.5000,-77.00,6.00,ShortAtHighPivot,FlipExitShort
2026-04-25T20:32:15.8073409Z,2026-03-11,2026-03-11 15:25:00,2026-03-11 15:31:00,long,25208.5000,25157.5000,1,-51.0000,-102.00,6.00,LongAtLowPivot,FlipExitLong
2026-04-25T20:32:15.8073409Z,2026-03-11,2026-03-11 15:31:00,2026-03-11 15:34:00,short,25157.5000,25154.5000,1,3.0000,6.00,3.00,ShortAtHighPivot,TrailStopShort
2026-04-25T20:32:15.8083548Z,2026-03-11,2026-03-11 15:34:00,2026-03-11 15:37:00,long,25154.5000,25158.7500,1,4.2500,8.50,3.00,LongAtLowPivot,TrailStopLong
2026-04-25T20:32:15.8083548Z,2026-03-11,2026-03-11 15:37:00,2026-03-11 15:51:00,short,25158.7500,25135.0000,1,23.7500,47.50,14.00,ShortAtHighPivot,TrailStopShort
2026-04-25T20:32:15.8083548Z,2026-03-11,2026-03-11 15:51:00,2026-03-11 15:58:00,long,25135.0000,25165.0000,1,30.0000,60.00,7.00,LongAtLowPivot,TrailStopLong
