day,confirm_ts,kind,direction,ext_price,alignment,dir_energy,sum_abs_z,entry_p,exit_p,mfe_pts,mae_pts,leg_pts,etd_pts,capture_pct,leg_minutes,15s_z_se,1m_z_se,5m_z_se,15m_z_se,1h_z_se,1D_z_se
2025_10_31,1761919620,low,1,26064.75,3,5.9483031034469604,10.079807579517365,26097.0,26073.5,19.5,40.0,-23.5,43.0,-120.51282051282051,15.0,1.6594687700271606,1.8166835308074951,-1.889508843421936,-2.357666015625,-1.7011282444000244,0.6553521752357483
2025_10_31,1761920520,high,-1,26113.5,1,2.322155773639679,10.674053490161896,26073.5,26101.5,16.5,33.5,-28.0,44.5,-169.6969696969697,2.0,-2.207068920135498,-2.441295862197876,1.6668035984039307,-2.0024046897888184,-1.7011282444000244,0.6553521752357483
2025_10_31,1761920640,low,1,26068.0,2,3.7035329341888428,7.789180293679237,26101.5,26136.25,81.5,8.25,34.75,46.75,42.63803680981595,63.0,1.5916234254837036,0.17186816036701202,1.6668035984039307,-2.0024046897888184,-1.7011282444000244,0.6553521752357483
2025_10_31,1761924420,high,-1,26178.5,0,1.1669389009475708,6.23559433221817,26136.25,26136.0,63.25,21.5,0.25,63.0,0.3952569169960474,18.0,-1.5417001247406006,-1.8103322982788086,-0.9428204894065857,0.5115867257118225,-0.7738025188446045,0.6553521752357483
2025_10_31,1761925500,low,1,26084.0,0,2.3944304436445236,8.60365591943264,26136.0,26090.5,21.75,49.0,-45.5,67.25,-209.19540229885058,2.0,3.1867077350616455,2.3671655654907227,-1.4199901819229126,-0.20063774287700653,-0.7738025188446045,0.6553521752357483
2025_10_31,1761925620,high,-1,26136.0,0,0.9904229640960693,5.278709694743156,26090.5,26004.5,135.0,22.0,86.0,49.0,63.7037037037037,38.0,-1.8938562870025635,0.33507078886032104,-1.4199901819229126,-0.20063774287700653,-0.7738025188446045,0.6553521752357483
2025_10_31,1761927900,low,1,25962.75,2,3.6697871685028076,7.520230531692505,26004.5,25976.5,32.25,29.75,-28.0,60.25,-86.82170542635659,16.0,0.9852034449577332,2.209887742996216,-0.22798681259155273,-1.6817424297332764,-1.7600579261779785,0.6553521752357483
2025_10_31,1761928860,high,-1,26035.25,1,2.2771725058555603,10.59055894613266,25976.5,25944.75,83.75,24.0,31.75,52.0,37.91044776119403,50.0,-2.8237338066101074,-2.5692830085754395,1.621820330619812,-1.1603116989135742,-1.7600579261779785,0.6553521752357483
2025_10_31,1761931860,low,1,25896.0,1,2.980108320713043,8.280999958515167,25944.75,25913.75,8.5,57.0,-31.0,39.5,-364.70588235294116,6.0,2.308741569519043,1.9252007007598877,0.41159719228744507,-0.8355806469917297,-2.1445276737213135,0.6553521752357483
2025_10_31,1761932220,high,-1,25944.75,0,1.608418345451355,9.335739314556122,25913.75,25942.25,21.5,33.0,-28.5,50.0,-132.5581395348837,7.0,-2.3353569507598877,-2.411855697631836,0.9530661702156067,-0.8355806469917297,-2.1445276737213135,0.6553521752357483
2025_10_31,1761932640,low,1,25892.5,1,2.980108320713043,7.567888021469116,25942.25,25948.0,38.5,10.25,5.75,32.75,14.935064935064934,15.0,1.8797080516815186,1.1472947597503662,0.9054247140884399,-0.8355806469917297,-2.1445276737213135,0.6553521752357483
2025_10_31,1761933540,high,-1,25975.5,1,2.479589805006981,6.836363449692726,25948.0,25975.25,5.5,36.75,-27.25,32.75,-495.45454545454544,4.0,-0.35539284348487854,-1.8568531274795532,1.6748394966125488,0.14939813315868378,-2.1445276737213135,0.6553521752357483
2025_10_31,1761933780,low,1,25943.5,1,2.0213711261749268,6.38149881362915,25975.25,25986.25,45.5,10.25,11.0,34.5,24.175824175824175,52.0,1.2538930177688599,0.9126434922218323,1.0145745277404785,0.5236644744873047,-2.0213711261749268,0.6553521752357483
2025_10_31,1761936900,high,-1,26017.25,0,2.0030760169029236,8.349748432636261,25986.25,26012.25,15.25,36.25,-26.0,41.25,-170.49180327868854,5.0,-0.8409692049026489,-1.082075595855713,-2.402256488800049,1.3477238416671753,-2.0213711261749268,0.6553521752357483
2025_10_31,1761937200,low,1,25981.25,0,1.5304615497589111,6.189303308725357,26012.25,26086.0,106.0,15.75,73.75,32.25,69.5754716981132,40.0,0.13769575953483582,2.569059371948242,-0.8510344624519348,1.2967344522476196,-0.6794270873069763,0.6553521752357483
2025_11_03,1762130520,low,1,26083.5,0,0.7290357649326324,4.133700489997864,26113.25,26090.75,9.75,25.75,-22.5,32.25,-230.76923076923077,73.0,0.5429043769836426,1.1489707231521606,-0.391198992729187,0.4725418984889984,1.2402477264404297,-0.33783677220344543
2025_11_03,1762134900,high,-1,26119.0,1,1.5858246088027954,5.11606964468956,26090.75,26081.5,41.0,23.75,9.25,31.75,22.5609756097561,153.0,-0.3840632140636444,-0.797362744808197,-1.7142415046691895,-0.2967408001422882,1.5858246088027954,-0.33783677220344543
2025_11_03,1762144080,low,1,26053.25,0,0.8545046150684357,4.849438874050975,26081.5,26048.5,6.5,35.5,-33.0,39.5,-507.6923076923077,115.0,0.027973352000117302,1.7224109172821045,1.4021399021148682,-0.5166678428649902,0.8424100875854492,-0.33783677220344543
2025_11_03,1762150980,high,-1,26087.25,0,0.6725223064422607,4.415751934051514,26048.5,26050.75,31.75,12.0,-2.25,34.0,-7.086614173228346,110.0,-1.5613720417022705,-0.4941270053386688,-0.9451271295547485,-0.40476667881011963,0.6725223064422607,-0.33783677220344543
2025_11_03,1762157580,low,1,26020.0,0,0.6973484456539154,3.9088604003190994,26050.75,26146.25,131.25,11.25,95.5,35.75,72.76190476190476,264.0,0.5091058015823364,1.546873927116394,1.021470546722412,-0.35951167345046997,0.13406167924404144,-0.33783677220344543
2025_11_03,1762173420,high,-1,26179.25,0,0.8037667870521545,5.327809125185013,26146.25,26173.75,12.75,29.5,-27.5,40.25,-215.68627450980392,58.0,-1.155016541481018,-0.626343846321106,-0.6973386406898499,-1.707506537437439,0.8037667870521545,-0.33783677220344543
2025_11_03,1762176900,low,1,26136.5,0,1.8747954592108727,5.815934024751186,26173.75,26206.25,92.0,13.0,32.5,59.5,35.32608695652174,61.0,-0.09649895876646042,1.5925482511520386,1.840922236442566,-1.4404597282409668,0.5076680779457092,-0.33783677220344543
2025_11_03,1762180560,high,-1,26253.75,1,3.489109367132187,7.984235882759094,26206.25,26123.25,118.0,11.75,83.0,35.0,70.33898305084746,33.0,-1.5953750610351562,-2.5619146823883057,0.19766613841056824,2.477781057357788,0.8136621713638306,-0.33783677220344543
2025_11_03,1762182540,low,1,26093.75,2,5.1028222143650055,10.091053634881973,26123.25,26085.75,31.75,40.5,-37.5,69.25,-118.11023622047244,7.0,2.6740305423736572,2.3142008781433105,-1.690506100654602,-2.228900671005249,-0.845578670501709,-0.33783677220344543
2025_11_03,1762182960,high,-1,26144.25,0,0.0,5.860957890748978,26085.75,26074.25,73.0,28.25,11.5,61.5,15.753424657534246,23.0,-1.47517991065979,-0.6451972126960754,-0.6510413289070129,-1.9061239957809448,-0.845578670501709,-0.33783677220344543
2025_11_03,1762184340,low,1,26020.5,1,5.443081885576248,9.12989690899849,26074.25,26074.75,28.25,20.25,0.5,27.75,1.7699115044247788,11.0,1.384153127670288,2.302661895751953,-1.3692026138305664,-2.8904638290405273,-0.845578670501709,-0.33783677220344543
2025_11_03,1762185000,high,-1,26091.0,0,1.049647480249405,5.11243861913681,26074.75,26072.5,18.25,22.5,2.25,16.0,12.32876712328767,4.0,0.45912471413612366,-1.6598601341247559,0.5905227661132812,-1.2195155620574951,-0.845578670501709,-0.33783677220344543
2025_11_03,1762185240,low,1,26057.0,0,2.523507572710514,3.1832129284739494,26072.5,26076.75,40.0,2.5,4.25,35.75,10.625,7.0,-0.12057656794786453,0.06918258965015411,0.5905227661132812,-1.2195155620574951,-0.845578670501709,-0.33783677220344543
2025_11_03,1762185660,high,-1,26111.25,1,1.911362648010254,7.248997062444687,26076.75,26082.5,17.75,24.0,-5.75,23.5,-32.394366197183096,19.0,-1.4848936796188354,-0.8827269077301025,1.911362648010254,-0.9593767523765564,-1.6728003025054932,-0.33783677220344543
2025_11_03,1762186800,low,1,26064.5,1,2.8075747191905975,6.615440011024475,26082.5,26058.75,21.5,31.5,-23.75,45.25,-110.46511627906976,7.0,0.34085968136787415,1.8688687086105347,1.5981369018554688,-0.7969376444816589,-1.6728003025054932,-0.33783677220344543
2025_11_03,1762187220,high,-1,26097.5,0,0.9707529544830322,7.54545471072197,26058.75,26077.75,15.5,28.5,-19.0,34.5,-122.58064516129032,7.0,-1.1392488479614258,-2.627878189086914,0.9707529544830322,-0.7969376444816589,-1.6728003025054932,-0.33783677220344543
2025_11_03,1762187640,low,1,26052.0,1,3.349192351102829,5.059946954250336,26077.75,26063.5,21.75,21.25,-14.25,36.0,-65.51724137931035,15.0,0.4983116090297699,1.2124429941177368,-0.22496217489242554,-1.1135931015014648,-1.6728003025054932,-0.33783677220344543
2025_11_03,1762188540,high,-1,26095.5,0,0.41821610927581787,6.199129268527031,26063.5,26112.75,8.5,52.5,-49.25,57.75,-579.4117647058823,7.0,-1.5031925439834595,-2.051476001739502,0.41821610927581787,-0.21560753881931305,-1.6728003025054932,-0.33783677220344543
2025_11_03,1762188960,low,1,26063.0,1,2.5595649033784866,4.260314479470253,26112.75,26098.0,14.75,27.5,-14.75,29.5,-100.0,6.0,-0.333320289850235,0.9672911763191223,0.733458399772644,-0.21560753881931305,-1.6728003025054932,-0.33783677220344543
2025_11_03,1762189320,high,-1,26123.5,1,2.3862756490707397,5.506791919469833,26098.0,26121.5,15.0,27.5,-23.5,38.5,-156.66666666666666,8.0,-0.7547643184661865,-1.2015522718429565,1.570832371711731,0.8154432773590088,-0.8263629078865051,-0.33783677220344543
2025_11_03,1762189800,low,1,26086.75,0,1.1641996800899506,4.6268435418605804,26121.5,26104.75,22.5,32.75,-16.75,39.25,-74.44444444444444,16.0,0.728814423084259,0.7157014012336731,1.202684760093689,0.8154432773590088,-0.8263629078865051,-0.33783677220344543
2025_11_03,1762190760,high,-1,26141.25,0,1.7767642736434937,6.912044376134872,26104.75,26132.5,16.0,32.0,-27.75,43.75,-173.4375,7.0,-1.5741685628890991,-2.396911859512329,0.6468757390975952,1.1298885345458984,-0.8263629078865051,-0.33783677220344543
2025_11_03,1762191180,low,1,26096.25,0,2.0805725753307343,5.821028769016266,26132.5,26133.25,33.5,8.5,0.75,32.75,2.2388059701492535,79.0,1.5348504781723022,1.7899384498596191,-0.9163728952407837,0.41566726565361023,-0.8263629078865051,-0.33783677220344543
2025_11_03,1762195920,high,-1,26162.25,0,1.018309473991394,8.447208754718304,26133.25,26106.0,67.25,10.25,27.25,40.0,40.520446096654275,60.0,-2.8476572036743164,-2.7067670822143555,-1.4336349964141846,1.018309473991394,-0.10300322622060776,-0.33783677220344543
2025_11_03,1762199520,low,1,26073.25,0,1.8331661522388458,6.154846400022507,26106.0,26098.25,19.5,18.0,-7.75,27.25,-39.743589743589745,33.0,1.6020870208740234,1.7659342288970947,0.9536589980125427,-0.9349201321601868,-0.5604092478752136,-0.33783677220344543
2025_11_03,1762201500,high,-1,26124.75,0,0.0,4.992096692323685,26098.25,26103.0,26.5,15.25,-4.75,31.25,-17.92452830188679,35.0,-1.5206111669540405,-1.4264782667160034,-0.14468646049499512,-0.8072696328163147,-0.7552143931388855,-0.33783677220344543
2025_11_03,1762203600,low,1,26079.25,0,1.5869269669055939,7.099344402551651,26103.0,26114.0,75.0,5.25,11.0,64.0,14.666666666666666,16.0,2.2987632751464844,2.1289002895355225,1.0847538709640503,-0.390649676322937,-0.8584405183792114,-0.33783677220344543
2025_11_04,1762215420,high,-1,26062.75,0,0.0,7.603823244571686,26026.25,26016.5,44.25,6.75,9.75,34.5,22.033898305084747,33.0,-1.333106517791748,-1.2997632026672363,-0.6665278077125549,-1.5150136947631836,-1.676535725593567,-1.112876296043396
2025_11_04,1762217400,low,1,25984.25,1,4.369993567466736,5.829892687499523,26016.5,25993.0,14.25,28.0,-23.5,37.75,-164.91228070175438,61.0,-0.2161548137664795,0.0670122429728508,1.3928868770599365,-1.3644267320632935,-1.676535725593567,-1.112876296043396
2025_11_04,1762221060,high,-1,26028.5,0,0.16725212335586548,8.900290340185165,25993.0,25972.5,55.0,26.25,20.5,34.5,37.27272727272727,81.0,-2.237384080886841,-2.87921142578125,-0.3040904104709625,0.16725212335586548,-2.1994760036468506,-1.112876296043396
2025_11_04,1762225920,low,1,25941.5,1,3.8489667177200317,8.75836968421936,25972.5,25939.25,2.5,38.25,-33.25,35.75,-1330.0,25.0,2.0246996879577637,1.189690351486206,1.6950129270553589,-0.6393771171569824,-2.0967133045196533,-1.112876296043396
2025_11_04,1762227420,high,-1,25974.0,0,1.6668987274169922,8.968541026115417,25939.25,25785.75,195.0,6.5,153.5,41.5,78.71794871794872,191.0,-2.064397096633911,-2.027655601501465,0.6176737546920776,1.0492249727249146,-2.0967133045196533,-1.112876296043396
2025_11_04,1762238880,low,1,25754.25,1,4.229049384593964,8.653079986572266,25785.75,25766.75,13.5,25.75,-19.0,32.5,-140.74074074074073,13.0,0.9206253886222839,1.7345178127288818,1.7688874006271362,-0.9613659977912903,-2.1548070907592773,-1.112876296043396
2025_11_04,1762239660,high,-1,25797.75,0,1.2724292278289795,8.761255383491516,25766.75,25781.5,29.5,16.0,-14.75,44.25,-50.0,21.0,-2.0131657123565674,-2.1083645820617676,1.2724292278289795,-0.2350480556488037,-2.019371509552002,-1.112876296043396
2025_11_04,1762240920,low,1,25739.5,1,3.921899065375328,6.989776000380516,25781.5,25773.75,22.0,17.25,-7.75,29.75,-35.22727272727273,25.0,-0.20671425759792328,2.2126224040985107,0.8552545309066772,-0.5829370021820068,-2.019371509552002,-1.112876296043396
2025_11_04,1762242420,high,-1,25797.5,0,1.783614695072174,7.033988952636719,25773.75,25793.25,8.0,27.75,-19.5,27.5,-243.75,7.0,-0.7683890461921692,-1.3497374057769775,0.5867485404014587,1.1968661546707153,-2.019371509552002,-1.112876296043396
2025_11_04,1762242840,low,1,25766.0,1,3.132247805595398,7.225731909275055,25793.25,25753.75,7.0,43.0,-39.5,46.5,-564.2857142857143,10.0,0.517967700958252,1.6105492115020752,0.7681010365486145,1.1968661546707153,-2.019371509552002,-1.112876296043396
2025_11_04,1762243440,high,-1,25799.5,1,2.790712833404541,8.270487070083618,25753.75,25762.0,24.75,14.5,-8.25,33.0,-33.333333333333336,17.0,-0.9659122228622437,-2.293538808822632,0.9073694944381714,1.8833433389663696,-1.1074469089508057,-1.112876296043396
2025_11_04,1762244460,low,1,25735.25,0,3.1989877223968506,7.959990948438644,25762.0,25761.5,28.5,7.25,-0.5,29.0,-1.7543859649122806,35.0,2.0839180946350098,2.27173113822937,-0.9786645174026489,0.40535399317741394,-1.1074469089508057,-1.112876296043396
2025_11_04,1762246560,high,-1,25788.5,1,1.986529916524887,5.575459212064743,25761.5,25762.75,33.0,27.75,-1.25,34.25,-3.787878787878788,17.0,0.1863827407360077,-1.0484894514083862,-0.32011663913726807,1.8001471757888794,-1.1074469089508057,-1.112876296043396
2025_11_04,1762247580,low,1,25734.0,0,3.0538596510887146,5.971504598855972,25762.75,25735.25,6.0,29.75,-27.5,33.5,-458.3333333333333,9.0,0.4821898639202118,1.1825262308120728,-1.0177080631256104,1.2529288530349731,-0.9232752919197083,-1.112876296043396
2025_11_04,1762248120,high,-1,25767.5,0,1.042162463068962,6.038854822516441,25735.25,25733.75,24.0,17.25,1.5,22.5,6.25,20.0,-2.072377920150757,-0.8881628513336182,0.16547439992427826,0.8766880631446838,-0.9232752919197083,-1.112876296043396
2025_11_04,1762249320,low,1,25717.0,0,2.6048945784568787,4.855004571378231,25733.75,25717.25,16.25,20.25,-16.5,32.75,-101.53846153846153,3.0,0.05607002228498459,1.8472702503204346,-0.5687429904937744,0.3467697203159332,-0.9232752919197083,-1.112876296043396
2025_11_04,1762249500,high,-1,25750.25,0,0.14685189723968506,5.723015069961548,25717.25,25687.0,72.5,13.75,30.25,42.25,41.724137931034484,27.0,-0.8109757304191589,-1.5078253746032715,-1.2212104797363281,0.14685189723968506,-0.9232752919197083,-1.112876296043396
2025_11_04,1762251120,low,1,25649.75,1,4.164765655994415,7.98736184835434,25687.0,25756.0,105.75,15.5,69.0,36.75,65.2482269503546,109.0,1.7329882383346558,2.0896079540252686,-0.5188788771629333,-0.8772941827774048,-1.6557163000106812,-1.112876296043396
2025_11_04,1762257660,high,-1,25790.0,0,1.7227364778518677,8.143564462661743,25756.0,25768.0,31.0,12.25,-12.0,43.0,-38.70967741935484,18.0,-1.3634428977966309,-2.653104305267334,-1.2914044857025146,0.8009594678878784,0.9217770099639893,-1.112876296043396
2025_11_04,1762258740,low,1,25730.5,0,2.446611523628235,5.576398104429245,25768.0,25752.25,22.5,18.25,-15.75,38.25,-70.0,20.0,0.5813254714012146,1.5896395444869995,-1.3337352275848389,0.03704455494880676,0.9217770099639893,-1.112876296043396
2025_11_04,1762259940,high,-1,25789.25,0,2.6531441807746887,5.97298663854599,25752.25,25701.0,67.75,24.0,51.25,16.5,75.64575645756457,67.0,-0.4727529287338257,-1.7342132329940796,0.7098100781440735,1.021557092666626,0.9217770099639893,-1.112876296043396
2025_11_04,1762263960,low,1,25685.25,0,2.5338080525398254,5.888227969408035,25701.0,25688.5,34.25,14.75,-12.5,46.75,-36.496350364963504,16.0,0.3212556540966034,1.9272193908691406,-0.36072057485580444,-1.060211181640625,1.1059448719024658,-1.112876296043396
2025_11_04,1762264920,high,-1,25734.75,0,1.8317292928695679,8.404202818870544,25688.5,25716.5,5.25,31.25,-28.0,33.25,-533.3333333333334,10.0,-1.9876147508621216,-2.5594656467437744,0.8636457920074463,-0.9125168323516846,0.9680835008621216,-1.112876296043396
2025_11_04,1762265520,low,1,25685.25,0,2.0253931283950806,7.5500888377428055,25716.5,25673.0,40.5,44.75,-43.5,84.0,-107.4074074074074,21.0,2.2012927532196045,2.114643096923828,0.24067635834217072,-0.9125168323516846,0.9680835008621216,-1.112876296043396
2025_11_04,1762266780,high,-1,25749.75,0,2.3848185539245605,7.119822114706039,25673.0,25695.5,10.0,49.0,-22.5,32.5,-225.0,4.0,-1.0275980234146118,-2.5060713291168213,1.416735053062439,-0.08845791220664978,0.9680835008621216,-1.112876296043396
2025_11_04,1762267020,low,1,25670.0,0,2.477502793073654,6.321568638086319,25695.5,25688.75,26.5,19.5,-6.75,33.25,-25.471698113207548,2.0,2.155287981033325,0.720694363117218,-1.2761685848236084,-0.08845791220664978,0.9680835008621216,-1.112876296043396
2025_11_04,1762267140,high,-1,25716.75,0,0.9680835008621216,4.662170737981796,25688.75,25763.0,8.25,76.25,-74.25,82.5,-900.0,2.0,-0.968932569026947,-0.2476518750190735,-1.2761685848236084,-0.08845791220664978,0.9680835008621216,-1.112876296043396
2025_11_04,1762267260,low,1,25686.25,0,1.845075637102127,6.260505825281143,25763.0,25775.0,19.0,43.25,12.0,7.0,63.1578947368421,7.0,1.6885781288146973,1.7587685585021973,-0.6437414288520813,-0.08845791220664978,0.9680835008621216,-1.112876296043396
2025_11_04,1762267680,high,-1,25775.5,1,4.073043644428253,6.833539888262749,25775.0,25776.5,36.25,10.0,-1.5,37.75,-4.137931034482759,1.0,-1.4440981149673462,-0.20352183282375336,2.2821929454803467,0.8227671980857849,0.9680835008621216,-1.112876296043396
2025_11_04,1762267740,low,1,25740.5,0,1.112876296043396,7.595482110977173,25776.5,25852.25,109.5,10.5,75.75,33.75,69.17808219178082,20.0,1.8094797134399414,0.6000824570655823,2.2821929454803467,0.8227671980857849,0.9680835008621216,-1.112876296043396
2025_11_04,1762268940,high,-1,25877.75,3,7.091110467910767,11.48659634590149,25852.25,25867.25,26.75,27.0,-15.0,41.75,-56.074766355140184,11.0,-1.3496204614639282,-1.9329891204833984,1.5615143775939941,2.553740978240967,2.9758551120758057,-1.112876296043396
2025_11_04,1762269600,low,1,25833.0,0,1.112876296043396,9.572094351053238,25867.25,25847.0,26.5,22.25,-20.25,46.75,-76.41509433962264,13.0,1.2159396409988403,2.250392436981201,0.3892034590244293,1.6278274059295654,2.9758551120758057,-1.112876296043396
2025_11_04,1762270380,high,-1,25882.25,2,4.525015592575073,9.995217263698578,25847.0,25884.25,4.75,43.25,-37.25,42.0,-784.2105263157895,8.0,-1.6848398447036743,-2.268749713897705,-0.40373581647872925,1.5491604804992676,2.9758551120758057,-1.112876296043396
2025_11_04,1762270860,low,1,25846.5,0,1.8037278652191162,8.71279975771904,25884.25,25830.75,6.0,54.75,-53.5,59.5,-891.6666666666666,7.0,0.43284091353416443,1.951215386390686,-0.6908515691757202,1.5491604804992676,2.9758551120758057,-1.112876296043396
2025_11_04,1762271280,high,-1,25884.25,1,4.29112708568573,9.736095607280731,25830.75,25817.75,67.0,11.25,13.0,54.0,19.402985074626866,13.0,-1.197318196296692,-2.1864397525787354,-0.948334276676178,1.3152719736099243,2.9758551120758057,-1.112876296043396
2025_11_04,1762272060,low,1,25774.25,1,3.38521671295166,8.8672194480896,25817.75,25797.0,5.25,38.25,-20.75,26.0,-395.23809523809524,3.0,0.8560211658477783,3.105375051498413,-1.7564748525619507,-0.5158655643463135,1.520606517791748,-1.112876296043396
2025_11_04,1762272240,high,-1,25817.75,1,2.1816821098327637,6.502741277217865,25797.0,25763.5,59.25,7.5,33.5,25.75,56.540084388185655,28.0,-0.9358424544334412,0.6610755920410156,-1.7564748525619507,-0.5158655643463135,1.520606517791748,-1.112876296043396
2025_11_04,1762273920,low,1,25746.75,0,2.335341289639473,5.453205659985542,25763.5,25757.25,32.75,12.0,-6.25,39.0,-19.083969465648856,14.0,-0.15920205414295197,1.5972578525543213,-0.22910034656524658,-0.8341625928878784,1.520606517791748,-1.112876296043396
2025_11_04,1762274760,high,-1,25795.0,1,2.4326632618904114,7.780092835426331,25757.25,25704.0,115.0,13.75,53.25,61.75,46.30434782608695,38.0,-1.7198296785354614,-1.748427391052246,0.9120567440986633,-0.7662962079048157,1.520606517791748,-1.112876296043396
2025_11_04,1762277040,low,1,25655.0,2,4.751456022262573,8.879244923591614,25704.0,25704.25,29.5,15.75,0.25,29.25,0.847457627118644,13.0,0.96784508228302,2.1036217212677,-1.950979232788086,-1.6876004934310913,1.0563220977783203,-1.112876296043396
2025_11_04,1762277820,high,-1,25729.0,0,1.8122714012861252,4.909526094794273,25704.25,25705.5,42.25,24.25,-1.25,43.5,-2.9585798816568047,14.0,0.5121209621429443,-0.7236148715019226,0.24382834136486053,-1.2607635259628296,1.0563220977783203,-1.112876296043396
2025_11_04,1762278660,low,1,25671.0,0,2.561741828918457,8.060740947723389,25705.5,25683.5,19.25,24.5,-22.0,41.25,-114.28571428571429,3.0,1.0563468933105469,2.3234589099884033,1.0628712177276611,-1.448865532875061,1.0563220977783203,-1.112876296043396
2025_11_04,1762278840,high,-1,25723.75,0,2.1191933155059814,7.021187782287598,25683.5,25641.25,64.75,8.0,42.25,22.5,65.25096525096525,30.0,-1.5035077333450317,-0.8367449045181274,1.0628712177276611,-1.448865532875061,1.0563220977783203,-1.112876296043396
2025_11_04,1762280640,low,1,25621.75,0,3.141786515712738,4.8062869645655155,25641.25,25616.25,19.75,30.0,-25.0,44.75,-126.58227848101266,3.0,0.044245991855859756,1.4311314821243286,-0.9245659708976746,-1.1043442487716675,0.1891229748725891,-1.112876296043396
2025_11_04,1762280820,high,-1,25655.25,0,0.4390418529510498,5.2484883069992065,25616.25,25651.25,13.25,36.75,-35.0,48.25,-264.1509433962264,17.0,-1.406272292137146,-1.1859536170959473,0.2499188780784607,-1.1043442487716675,0.1891229748725891,-1.112876296043396
2025_11_04,1762281840,low,1,25608.5,0,2.9617627263069153,6.054792881011963,25651.25,25652.25,37.25,22.25,1.0,36.25,2.684563758389262,26.0,0.9071214199066162,1.9967857599258423,-0.6546100974082947,-1.1942763328552246,0.1891229748725891,-1.112876296043396
2025_11_04,1762283400,high,-1,25681.5,0,0.6524910666048527,3.273522350937128,25652.25,25611.0,78.0,26.5,41.25,36.75,52.88461538461539,56.0,0.0339735746383667,-1.5081549882888794,0.4166310429573059,0.02080940082669258,0.1810770481824875,-1.112876296043396
2025_11_04,1762286760,low,1,25582.25,0,2.0693178176879883,6.817966639995575,25611.0,25595.75,28.75,20.75,-15.25,44.0,-53.04347826086956,15.0,2.2734086513519287,1.734491229057312,-0.4430084824562073,0.740748941898346,-0.513433039188385,-1.112876296043396
2025_11_04,1762287660,high,-1,25636.75,0,2.2292198538780212,7.5082619190216064,25595.75,25610.25,14.5,29.0,-14.5,29.0,-100.0,9.0,-1.261245846748352,-2.391486883163452,0.7947095036506653,1.434510350227356,-0.513433039188385,-1.112876296043396
2025_11_04,1762288200,low,1,25589.75,0,1.626309335231781,6.460600733757019,25610.25,25577.75,32.75,34.75,-32.5,65.25,-99.23664122137404,20.0,0.8309171795845032,1.401955008506775,1.229680061340332,1.371739149093628,-0.513433039188385,-1.112876296043396
2025_11_04,1762289400,high,-1,25638.25,1,1.5437273979187012,7.041910767555237,25577.75,25575.5,32.75,19.25,2.25,30.5,6.870229007633588,11.0,-1.1364048719406128,-2.6099326610565186,-0.1255365014076233,1.5437273979187012,-0.513433039188385,-1.112876296043396
2025_11_04,1762290060,low,1,25550.25,0,2.0501969754695892,5.844616022950504,25575.5,25557.25,17.5,21.25,-18.25,35.75,-104.28571428571429,8.0,1.7960457801818848,1.9980647563934326,-0.2619117200374603,0.00030851090559735894,-0.6754089593887329,-1.112876296043396
2025_11_04,1762290540,high,-1,25589.75,0,0.00030851090559735894,4.344673004990909,25557.25,25563.75,40.25,25.25,-6.5,46.75,-16.149068322981368,35.0,-1.5647954940795898,-0.7308862805366516,-0.26039746403694153,0.00030851090559735894,-0.6754089593887329,-1.112876296043396
2025_11_04,1762292640,low,1,25523.25,0,3.027541697025299,5.468628495931625,25563.75,25539.0,20.75,25.5,-24.75,45.5,-119.27710843373494,79.0,0.1457999050617218,2.2952868938446045,-0.5126950144767761,-0.726561427116394,-0.6754089593887329,-1.112876296043396
2025_11_05,1762301220,high,-1,25498.0,0,0.0,9.831238210201263,25460.25,25489.5,4.0,37.25,-29.25,33.25,-731.25,8.0,-1.2585443258285522,-2.1857056617736816,-1.8348336219787598,-0.6654362082481384,-1.2245723009109497,-2.6621460914611816
2025_11_05,1762301700,low,1,25458.25,1,4.582184553146362,9.474011927843094,25489.5,25462.75,8.0,36.5,-26.75,34.75,-334.375,11.0,2.438964605331421,2.268885850906372,0.1839769184589386,-0.695466160774231,-1.2245723009109497,-2.6621460914611816
2025_11_05,1762302360,high,-1,25491.5,0,0.11051041632890701,8.66422564536333,25462.75,25384.5,109.5,0.25,78.25,31.25,71.46118721461187,48.0,-1.4925291538238525,-2.479001522064209,0.11051041632890701,-0.695466160774231,-1.2245723009109497,-2.6621460914611816
2025_11_05,1762305240,low,1,25355.75,3,7.728253126144409,11.28479778766632,25384.5,25346.75,7.25,42.25,-37.75,45.0,-520.6896551724138,3.0,1.1450341939926147,2.411510467529297,-1.8088667392730713,-1.4260016679763794,-1.8312386274337769,-2.6621460914611816
2025_11_05,1762305420,high,-1,25388.25,0,0.6567617654800415,8.533416897058487,25346.75,25295.25,64.0,14.75,51.5,12.5,80.46875,27.0,-1.365156650543213,-0.49910739064216614,0.6567617654800415,-1.519006371498108,-1.8312386274337769,-2.6621460914611816
2025_11_05,1762307040,low,1,25286.0,4,8.457812905311584,10.052256412804127,25295.25,25335.5,60.75,3.25,40.25,20.5,66.2551440329218,19.0,0.08010870963335037,1.514334797859192,-1.5872106552124023,-2.3772175312042236,-1.8312386274337769,-2.6621460914611816
