**DEPRECATED — LOOKAHEAD ARTIFACT, DO NOT QUOTE**

entry_index,exit_index,entry_price,exit_price,direction,pnl_ticks,pnl_dollars,hold_bars,label,entry_type,exit_type,timestamp,F_momentum,F_reversion,z_score,sigma,velocity,hurst,adx,dmi_plus,dmi_minus,dmi_diff,P_center,entropy,coherence,tunnel_prob,term_pid,volume_delta,net_force
3075,3098,21504.0,21523.5,LONG,78.0,39.0,23,REAL,LOW,HIGH,1736136960.0,-79.7666114052763,1.9588744588727425,-2.446227440354175,1.60154728588044,-1.75,0.5184015575982249,14.603754934274646,18.362569506204686,34.89775480908196,-16.535185302877274,0.05252500650973398,0.18792718547490922,0.39707259480756396,0.7096216057581088,-1.2635761802506025,-73.0,-67.69163748773931
3098,3110,21523.5,21516.5,SHORT,28.0,14.0,12,REAL,HIGH,LOW,1736138340.0,-11.534576475266919,-0.17099567099648996,0.25449840568368964,1.343785793369697,-0.5,0.5701566943228321,23.524447032655058,30.17030469557302,12.7270900910691,17.443214604503922,0.7654058096376315,0.6194321759868155,0.484099007489028,0.9927307195330874,-0.007036618812300138,0.0,-11.893254478102783
3110,3134,21516.5,21527.75,LONG,45.0,22.5,24,REAL,LOW,HIGH,1736139060.0,8.374475464051548,0.9761904761890036,-1.2339748212959407,1.5821886465459518,0.25,0.6126761856996538,18.410464803837282,15.790900379647676,25.97447966003861,-10.183579280390935,0.3834079731624579,0.6297305500269469,0.8057323594646079,0.9538362548111625,-0.5218216420472421,-53.0,11.526947256937525
3134,3138,21527.75,21522.0,SHORT,23.0,11.5,4,REAL,HIGH,LOW,1736140500.0,30.783211512668903,-0.20887445887456124,0.3025800775119944,1.3806226807267665,1.25,0.561881342445227,25.250358865321434,25.587863178438266,12.039854973565838,13.548008204872428,0.7565646928663318,0.6245895013371024,0.6891390746000338,0.9913182804600392,0.2950739641434542,34.0,30.370283100038662
3138,3150,21522.0,21551.75,LONG,119.0,59.5,12,REAL,LOW,HIGH,1736140740.0,-124.61838464924467,1.7732683982685558,-2.2959152554990223,1.5447158983950668,-2.75,0.5957556143162672,24.59159535679268,18.879078454849957,22.475707854147466,-3.596629399297509,0.06965939315991625,0.23095496204082724,0.4985367330276476,0.7806768649374637,-1.398358993153988,-70.0,-94.99932315426837
3150,3164,21551.75,21534.5,SHORT,69.0,34.5,14,REAL,HIGH,LOW,1736141460.0,886.8831611051253,-3.43777056277213,2.1196842435842473,3.2436628928835973,9.25,0.6096987770681509,35.994409439842926,47.01818842954193,10.217428639723536,36.80075978981839,0.0962523915906834,0.2899565448105897,0.5402010078143652,0.8380805052041453,1.4587810491072308,311.0,798.0803346188828
3164,3179,21534.5,21544.5,LONG,40.0,20.0,15,REAL,LOW,HIGH,1736142300.0,-262.96338488600907,4.172077922077733,-1.8931902198408075,4.407457716983717,-4.75,0.6835375800477477,34.53620720347092,19.71533569096297,35.36775116201464,-15.652415471051672,0.14345387943669713,0.37771152014381026,0.7605335393800364,0.8864988671022246,-1.0528570494894312,-244.0,-169.65299820963844
3179,3189,21544.5,21530.0,SHORT,58.0,29.0,10,REAL,HIGH,LOW,1736143200.0,32.37624949054679,-0.6206709956713894,0.47421826566142744,2.6176595910142493,0.75,0.7955662614155293,22.417726058087773,26.91037898498884,25.06351834862826,1.846860636360578,0.7133620829599095,0.6463779808607595,0.7376328077209602,0.9860812730741759,0.2734488608239319,113.0,31.474840095484737
3189,3197,21530.0,21538.25,LONG,33.0,16.5,8,REAL,LOW,HIGH,1736143800.0,-34.80425239039771,1.1201298701289488,-1.199547160307426,1.8675878818167955,-1.0,0.7796426943731675,20.376494326005645,13.984494348542977,31.313495272396242,-17.329000923853265,0.3995584625359403,0.638370149752513,0.6100967441435595,0.9558758628010453,-0.5941116202616056,65.0,-31.771601040309076
3197,3209,21538.25,21536.5,SHORT,7.0,3.5,12,REAL,HIGH,LOW,1736144280.0,5.0538034560810345,-1.587121212121929,1.4259553185851244,2.226046204163982,0.25,0.700093593673396,16.466973660487778,21.56326589224734,22.87931912351785,-1.3160532312705087,0.2983351606832006,0.5689702586324697,0.6968945354726949,0.940644746816567,0.6774001154484179,45.0,-1.5543208177408783
3209,3216,21536.5,21553.5,LONG,68.0,34.0,7,REAL,LOW,HIGH,1736145000.0,161.57290056480804,-0.32034632034628885,0.4367872081317559,1.4668301377986193,3.0,0.7786932698096143,18.45308743036607,24.14867263180572,16.031435108920792,8.117237522884928,0.7242773266289592,0.6414036734583253,0.566229125956037,0.9872545888862767,0.5715840272958128,79.0,160.9914522047372
3216,3224,21553.5,21545.75,SHORT,31.0,15.5,8,REAL,HIGH,LOW,1736145420.0,296.1522370700296,-2.155844155844534,2.054571422454411,2.098582830738628,5.5,0.848877603351702,29.2128926360181,43.48091970555566,11.289635784755204,32.19128392080045,0.10818533785725747,0.3139605312235089,0.516727095820524,0.8543393990888721,1.412416419848305,113.0,195.59556273442132
3224,3225,21545.75,21555.5,LONG,39.0,19.5,1,REAL,LOW,HIGH,1736145900.0,352.94829645146297,0.017316017314442433,-0.014078108407616455,2.4599920405605378,5.75,0.6684647968934344,29.279119718669875,28.003065775021973,15.763455854839684,12.23960992018229,0.7869195935795634,0.6058744688901316,0.5921992945766594,0.9996022075306162,0.3851058795536919,151.0,353.0931269090053
3225,3230,21555.5,21545.0,SHORT,42.0,21.0,5,REAL,HIGH,LOW,1736145960.0,79.11622212879678,-0.6829004329010786,0.554138485551315,2.4647284052890055,2.5,0.5751427408306229,29.376431146281117,27.66720766310995,14.688723585581988,12.97848407752796,0.6874616196047261,0.6567620851123313,0.5006780599685993,0.9835031123347294,0.4004767254846909,78.0,78.10357120434092
3230,3233,21545.0,21552.75,LONG,31.0,15.5,3,REAL,LOW,HIGH,1736146260.0,-52.167708044764005,2.2927489177473035,-1.7589331788380878,2.6069767121703196,-2.0,0.5808464852708027,25.057460594802073,18.761760825700986,23.771730783078326,-5.00996995737734,0.1796462744939455,0.4338674937061587,0.6883378154679558,0.9066605482535236,-0.9378863593216475,-68.0,-8.224201918429863
3233,3246,21552.75,21540.25,SHORT,50.0,25.0,13,REAL,HIGH,LOW,1736146440.0,-15.98475698151038,0.49242424242402194,-0.419801698504125,2.3459849932893175,-1.25,0.6310464479829322,21.229637435001667,22.448491398140842,20.043626627416177,2.4048647707246644,0.7289635418629133,0.639158547274119,0.5764830935754388,0.9877806247059954,-0.29780753309835195,-30.0,-15.239539200223344
3246,3252,21540.25,21562.5,LONG,89.0,44.5,6,REAL,LOW,HIGH,1736147220.0,-164.05050211852952,2.4085497835494607,-2.3174416502566837,2.0786282004405034,-2.75,0.6849434240879242,22.69597396944827,11.454398763999246,32.980356576521,-21.525957812521753,0.06692097031224549,0.22437716664316285,0.5041900734494386,0.7719770151872485,-1.301948018314174,-124.0,-137.82581759808397
3252,3260,21562.5,21555.5,SHORT,28.0,14.0,8,REAL,HIGH,LOW,1736147580.0,329.93467425985267,-3.77922077922085,2.089477966901211,3.617382752138423,3.5,0.41474397201207536,19.13409918002174,31.61307151152949,19.33388792076958,12.27918359075991,0.10163482110040337,0.3009537698134861,0.6530554082827733,0.8458983435450811,1.1016163634573153,341.0,232.84043009043907
3260,3274,21555.5,21577.0,LONG,86.0,43.0,14,REAL,LOW,HIGH,1736148060.0,-23.713830046944196,2.249999999998181,-1.205787968487713,3.7319994207938696,-1.5,0.35717363775245675,16.619789925612363,25.213601456098644,18.812185062256976,6.401416393841668,0.39661601744904285,0.6368614832599581,0.6401687492579606,0.9555124298948783,-0.6920701255010439,-59.0,-19.50675767782063
3274,3278,21577.0,21566.0,SHORT,44.0,22.0,4,REAL,HIGH,LOW,1736148900.0,-14.529299567726017,-2.079004329005329,1.3652644835578598,3.0455700767773193,-0.25,0.764880342541894,31.90078909544584,38.06956664856879,9.4457930497119,28.623773598856886,0.3241490717303777,0.5902349951059674,0.6660720558337483,0.9451879383809921,0.5503437667303483,177.0,-20.371549546382074
3278,3288,21566.0,21575.5,LONG,38.0,19.0,10,REAL,LOW,HIGH,1736149140.0,-95.20872494977684,2.673701298701417,-2.0822878654063337,2.5680419533921413,-1.5,0.6089427278031114,34.603234240802024,28.8099975205152,18.89521861299378,9.91477890752142,0.10295471831705001,0.30360720898491494,0.39318771267497316,0.8476874059960394,-1.149578359929504,-163.0,2.1871045483244558
3288,3295,21575.5,21564.25,SHORT,45.0,22.5,7,REAL,HIGH,LOW,1736149740.0,-13.436270586469572,0.19318181818016458,-0.1573117079669611,2.456038659509526,-0.5,0.6853742340802613,35.61820300839621,30.574068159364213,11.38104804601142,19.193020113352794,0.7787082509680839,0.6112187058247387,0.7094416755330256,0.9955367300415611,-0.09961776079590037,-66.0,-13.083518926622414
3295,3313,21564.25,21594.75,LONG,122.0,61.0,18,REAL,LOW,HIGH,1736150160.0,115.26236671704444,0.06385281385155395,-0.05959373640544928,2.142937083760877,3.25,0.6506240829773016,25.198636127512536,18.8334412496194,22.287479417891245,-3.4540381682718433,0.7857957241401208,0.6066183559569167,0.628623109257184,0.9983151717237759,0.27714126035553827,76.0,115.46290676804965
3313,3318,21594.75,21572.5,SHORT,89.0,44.5,5,REAL,HIGH,LOW,1736151240.0,70.55631327232706,-1.114718614719095,0.5419496006243922,4.113735348950541,2.25,0.7069390350492908,37.803304561671105,32.55041366953506,8.55126238512313,23.99915128441193,0.6916316258614601,0.655224500178093,0.635159920881745,0.9839033205934693,0.2716536772967163,129.0,69.1200187126533
3318,3349,21572.5,21620.0,LONG,190.0,95.0,31,REAL,LOW,HIGH,1736151540.0,-95.10318931122342,8.478354978353309,-2.375017963340466,7.1396133496426195,-3.5,0.5039685024567996,34.66945475367316,20.312639503345835,26.019567674052194,-5.706928170706359,0.06008039458648648,0.2074683667038327,0.4828375802915235,0.7464451319861091,-1.1116345597620874,-194.0,-70.68653560503117
3349,3352,21620.0,21610.0,SHORT,40.0,20.0,3,REAL,HIGH,LOW,1736153400.0,210.19819614058125,-1.4799783549788117,0.8043665948122846,3.6798603137520773,3.5,0.6319014517259962,43.04685476461831,38.63216431740166,6.157490482711637,32.47467383469002,0.5871005141222656,0.6783814288351517,0.5569170914836347,0.9745642917375811,0.47300189507964496,221.0,208.13655354180378
3352,3361,21610.0,21640.5,LONG,122.0,61.0,9,REAL,LOW,HIGH,1736153580.0,-77.55350782709745,3.442640692639543,-1.7623027188284155,3.9069799482897256,-3.0,0.6187383039190312,45.909535197681976,31.83864126440448,12.545500973225682,19.293140291178798,0.1786569829977584,0.4324412984792538,0.4693467220231955,0.9062120331478605,-1.071760709383109,-101.0,-31.430352926448187
3361,3365,21640.5,21622.5,SHORT,72.0,36.0,4,REAL,HIGH,LOW,1736154120.0,345.41507757487904,-1.4734848484840768,0.6975691392763903,4.224627396827123,3.25,0.8024463678988998,50.94920508816573,44.61091476216046,8.138168484821817,36.47274627733864,0.6330372551175584,0.6721423578736446,0.5211219957707134,0.9785678159458807,0.4238767681727575,449.0,343.4910098459133
3365,3373,21622.5,21646.75,LONG,97.0,48.5,8,REAL,LOW,HIGH,1736154360.0,29.76012671068359,1.5367965367950092,-0.9056487062090928,3.393802754332427,1.0,0.7148174336404021,50.35547822097574,33.21783944249589,13.589537615968302,19.628301826527583,0.5404960739101408,0.6783897850604862,0.5816437374410373,0.9704367169560473,-0.3902526707697267,101.0,32.05415462985674
3373,3389,21646.75,21636.0,SHORT,43.0,21.5,16,REAL,HIGH,LOW,1736154840.0,-345.8867657405822,0.8609307359292869,-0.5070830954061137,3.395619943669323,-4.5,0.5716407802704189,52.786843659950556,34.19322729688244,11.02138698764399,23.17184030923845,0.703128705510637,0.6507186970148986,0.6039030422515324,0.9850338330718712,-0.541282206384483,-261.0,-344.72620186199487
3389,3393,21636.0,21651.5,LONG,62.0,31.0,4,REAL,LOW,HIGH,1736155800.0,-199.76625790617177,2.7072510822490585,-1.4726137996278506,3.676797111276857,-3.25,0.6376789297481796,38.81245040112025,22.79066734493629,18.711545996622053,4.079121348314235,0.2792893296262636,0.5515870841223505,0.5986358321525042,0.9368755197685921,-0.8360679520198195,-226.0,-190.67678294084308
3393,3398,21651.5,21634.75,SHORT,67.0,33.5,5,REAL,HIGH,LOW,1736156040.0,-23.08727039646442,-0.6715367965371115,0.36479886124300714,3.6816825263594994,-1.25,0.5674333259998592,34.95768430229946,28.250406459623587,15.1411099435555,13.109296516068087,0.7429618094119492,0.6320582377446644,0.4917130696384576,0.9894592935360073,0.0641919986067705,-68.0,-23.986995987253266
3398,3417,21634.75,21673.0,LONG,153.0,76.5,19,REAL,LOW,HIGH,1736156340.0,-293.6879255451684,4.344696969696088,-2.023766915388459,4.29367328486258,-6.5,0.6478767169302065,28.974860134047074,21.551095842317164,24.437310179667076,-2.8862143373499123,0.11427093827656266,0.32569202474936665,0.5528711180781405,0.8613015713881893,-1.1931369053206788,-194.0,-189.4772998707842
3417,3422,21673.0,21655.0,SHORT,72.0,36.0,5,REAL,HIGH,LOW,1736157480.0,582.8255354477342,-0.2662337662331993,0.20463941623360535,2.601979336466452,4.5,0.6300880485677917,39.609103919018146,40.04158503469369,7.37407744513844,32.66750758955525,0.7730014166087319,0.6148093776484098,0.6609385420909665,0.9941772673826728,0.23202089705739742,337.0,582.386799287746
3422,3443,21655.0,21693.25,LONG,153.0,76.5,21,REAL,LOW,HIGH,1736157780.0,16.691308607635627,3.9074675324663986,-1.9541796691749256,3.9990872836336187,0.75,0.5539352284506981,40.725659695750245,26.778037370577184,17.96625359601705,8.811783774560134,0.12911997652936663,0.3529936127444538,0.45018153285806406,0.8755281192468051,-0.8368371746501855,89.0,119.64594329286192
3443,3452,21693.25,21666.5,SHORT,107.0,53.5,9,REAL,HIGH,LOW,1736159040.0,95.35420718991953,1.125,-0.7567794221422186,2.9731252385680835,1.5,0.5531824205148835,43.690211579671264,34.52081526267854,13.041154749063308,21.47966051361523,0.6080501367550614,0.6763008513007466,0.6359659538250878,0.9763880207917782,-0.32955848474575533,189.0,96.99693456368976
3452,3460,21666.5,21683.75,LONG,69.0,34.5,8,REAL,LOW,HIGH,1736159580.0,-122.75590554200231,4.238636363636033,-1.3921542343315076,6.0893200754747765,-5.75,0.6300797621082517,29.412034696614576,21.65307054805589,30.821555289095325,-9.168484741039435,0.31257313726773744,0.5810178365037791,0.6514341732374863,0.9432223856881714,-0.8018792874832544,-130.0,-114.25441676646291
3460,3466,21683.75,21660.75,SHORT,92.0,46.0,6,REAL,HIGH,LOW,1736160060.0,-16.745736100750467,-4.148268398270375,1.4033496539902734,5.911952714671245,-1.5,0.6467352550715004,21.79026270362791,29.377634679141295,21.14138966658206,8.236245012559234,0.3078177681565741,0.5770822664632436,0.7752506191916528,0.9423821757247244,0.6018094479246439,-66.0,-25.39035617746947
3466,3469,21660.75,21676.75,LONG,64.0,32.0,3,REAL,LOW,HIGH,1736160420.0,-163.97967836065996,5.603354978355128,-1.9487515314767268,5.750712584799369,-5.75,0.5324856464163447,19.679216129492993,18.315908369537723,32.87795668178739,-14.562048312249665,0.130344663952718,0.35516601511693147,0.4704687107240954,0.8765577828352701,-1.0619903926480716,-164.0,-59.70443964482776
3469,3481,21676.75,21642.0,SHORT,139.0,69.5,12,REAL,HIGH,LOW,1736160600.0,-131.9842288698226,1.7667748917738209,-0.6423868365766723,5.500657208946238,-5.5,0.5916823249436031,18.7557798284735,20.38822692050495,27.341996687722258,-6.9537697672173095,0.655080276284874,0.6669592743696976,0.5063629808877397,0.9805196754720045,-0.5157772706399186,-132.0,-129.81940206818885
3481,3509,21642.0,21737.25,LONG,381.0,190.5,28,REAL,LOW,HIGH,1736161320.0,-2446.0616184389746,2.740800865800338,-1.3113286653532552,4.180189052851981,-6.25,0.4774878036796738,24.324596407645675,13.414511560675162,40.32357270197442,-26.909061141299258,0.34798330929742277,0.6076340134080528,0.48725669508205277,0.9489207924230134,-0.8959426264312589,-1636.0,-2440.350063922821
3509,3530,21737.25,21708.75,SHORT,114.0,57.0,21,REAL,HIGH,LOW,1736163000.0,808.5960431783834,-4.058982683984141,1.3572117595778563,5.981355017505354,8.5,0.7399774945988741,32.34822537305619,34.7892898972828,9.875553187338499,24.913736709944303,0.3276568294687202,0.5929277252167211,0.5561952202758907,0.9457625987159523,0.8118146106044312,569.0,800.9084177933781
3530,3539,21708.75,21736.5,LONG,111.0,55.5,9,REAL,LOW,HIGH,1736164260.0,56.065814910373454,3.379870129869232,-0.9986570388529552,6.768830536159457,1.5,0.7823436070100587,26.276186345427227,16.896108175640467,24.896493475461206,-8.000385299820739,0.49610985848841027,0.6723995285908992,0.6364910983600705,0.9662987892878154,-0.3845296631785073,253.0,60.43184497926529
3539,3552,21736.5,21711.0,SHORT,102.0,51.0,13,REAL,HIGH,LOW,1736164800.0,265.7440676716517,-5.495670995671389,1.640946028061608,6.698173982191521,5.0,0.77295124792272,20.881860941036514,28.18592481503668,17.272230915656927,10.913693899379755,0.21698874228829487,0.48371310978402365,0.7605344851226059,0.920832301433035,0.8680805732418608,356.0,242.48298362870764
3552,3555,21711.0,21731.5,LONG,82.0,41.0,3,REAL,LOW,HIGH,1736165580.0,446.0128889633771,0.27380952380917734,-0.09417588335439968,5.814854377925739,9.75,0.687811699714553,17.650817998806584,13.90025033601699,22.94829302327494,-9.048042687257949,0.7840148870467748,0.6077890030187041,0.5639931151769979,0.997335105901665,0.29833990359096024,266.0,446.4309514063126
3555,3574,21731.5,21714.5,SHORT,68.0,34.0,19,REAL,HIGH,LOW,1736165760.0,-341.16448137077913,0.12391774891693785,-0.047025956108878234,5.2701851985755965,-7.25,0.612855658158424,16.88534230851444,15.869506888954085,22.074055635879404,-6.204548746925319,0.7862447469448747,0.6063216225600916,0.4671454787062857,0.9986707837763567,-0.2781439439433426,-248.0,-340.9064947540946
3574,3587,21714.5,21760.5,LONG,184.0,92.0,13,REAL,LOW,HIGH,1736166900.0,87.10615306410034,2.6910173160158593,-1.0630574432064486,5.062788155452963,1.5,0.7096996681158504,14.807412134249093,13.556995151610133,23.51945724222401,-9.962462090613878,0.4649956022112229,0.664637808023194,0.6428067839848304,0.9632021084404376,-0.4439555293697294,294.0,90.99836341145519
3587,3600,21760.5,21726.25,SHORT,137.0,68.5,13,REAL,HIGH,LOW,1736167680.0,-114.13844136746944,-6.452380952381645,1.631151063153907,7.911444988921706,-1.75,0.4952764380568326,19.106033379424797,35.102506225212984,11.278500775110722,23.824005450102263,0.22032594242888004,0.4878102490740915,0.6109121562339918,0.9218875029040442,0.6332912927171637,-516.0,-137.2071615489429
3600,3603,21726.25,21740.5,LONG,57.0,28.5,3,REAL,LOW,HIGH,1736168460.0,-132.3229787274307,5.101731601731444,-1.0261467941614606,9.943473255014048,-4.75,0.5051716067449479,16.988871218460847,16.78530855200314,21.665351239363495,-4.880042687360355,0.48284278345497905,0.669453602167104,0.8438179603361373,0.9650020185706425,-0.5488487582636858,-277.0,-126.15011622155056
3603,3615,21740.5,21718.5,SHORT,88.0,44.0,12,REAL,HIGH,LOW,1736168640.0,64.77813361348701,-2.258658008657221,0.6096318761332082,7.409907838098974,4.0,0.4145473665300581,15.126846896018565,21.40910801030849,18.618930353344258,2.7901776569642323,0.6675330707255595,0.6634023596688059,0.603583850828155,0.9816455742424822,0.44644959652836114,120.0,62.14879679145417
3615,3629,21718.5,21748.0,LONG,118.0,59.0,14,REAL,LOW,HIGH,1736169360.0,14.681873871287843,1.2992424242402194,-0.7517364887062523,3.4566432353875265,0.25,0.6414971668855984,20.305857944055397,11.258741816128461,28.827903384508385,-17.569161568379926,0.6102273569549534,0.6760110299285496,0.7931630879855668,0.9765773937785198,-0.2971493908829563,203.0,16.49262615962595
3629,3631,21748.0,21728.25,SHORT,79.0,39.5,2,REAL,HIGH,LOW,1736170200.0,-242.55496076796896,-3.2191558441554666,1.292752019015078,4.980314548815135,-2.0,0.5144608078784306,20.497227446347313,30.994228684759598,15.796370266721974,15.197858418037624,0.35636717747299074,0.6132626024769647,0.7482749763962163,0.9501460114540833,0.4823494271091906,-604.0,-248.5231423859401
3631,3635,21728.25,21741.0,LONG,51.0,25.5,4,REAL,LOW,HIGH,1736170320.0,219.3692241400056,0.6709956709964899,-0.3461394467908347,3.8770251539805547,5.25,0.47625793085056267,18.184103339926544,24.958641346688488,23.17497330968325,1.7836680370052385,0.7472936364068694,0.6297409156518565,0.4061573886242345,0.9900209119960234,0.018563082825106825,162.0,220.26078875137765
3635,3642,21741.0,21707.0,SHORT,136.0,68.0,7,REAL,HIGH,LOW,1736170560.0,299.596783239251,0.1271645021643053,-0.06926922871026663,3.671601504217639,4.0,0.4937887763286944,15.202906046102381,27.562819771491355,22.15283372998635,5.409986041505004,0.785378020083437,0.6068938265816496,0.6327615852734759,0.9980412199305044,0.1309586681100185,275.0,299.8626973749602
3642,3661,21707.0,21756.0,LONG,196.0,98.0,19,REAL,LOW,HIGH,1736170980.0,-176.88042815956217,4.946969696968154,-1.4970438290711832,6.608984454433003,-1.75,0.653796214942165,17.924232452755056,14.904458214118074,33.85207354291607,-18.947615328797994,0.2696118536827127,0.5421793521915133,0.7753182788491728,0.9347967584058853,-0.70012330114316,-668.0,-164.64643603660232
3661,3666,21756.0,21726.5,SHORT,118.0,59.0,5,REAL,HIGH,LOW,1736172120.0,26.565996393196084,2.2148268398268556,-0.820056889733716,5.4016419288814,0.5,0.5923586095265514,16.462510642872953,29.807244660867763,18.43313951710055,11.374105143767213,0.5800446982375906,0.6787929977362815,0.7989289052214572,0.9739477168715068,-0.4164096366246975,287.0,29.385859175270557
3666,3670,21726.5,21746.5,LONG,80.0,40.0,4,REAL,LOW,HIGH,1736172420.0,99.54627332437813,4.420995670994671,-1.2418868244958816,7.119804452051069,1.75,0.46075936175895277,16.54905005866244,18.79296967194127,31.105704508367214,-12.312734836425943,0.3797263860081414,0.627637333175992,0.7045031894949694,0.9533552388885416,-0.5183728476913857,405.0,106.21085705204474
3670,3675,21746.5,21641.75,SHORT,419.0,209.5,5,REAL,HIGH,LOW,1736172660.0,1757.7736783872667,-3.4994588744593784,1.2630593050739818,5.541242379358272,9.75,0.5165451869426576,16.283476424445773,27.204527402350607,24.834934370952997,2.36959303139761,0.3699355628779838,0.6218438385428096,0.4990972954856269,0.9520444675809057,0.9937568290726216,999.0,1751.8364967639077
3675,3712,21641.75,21848.75,LONG,828.0,414.0,37,REAL,LOW,HIGH,1736172960.0,-2850.7911091008823,20.714826839825037,-2.681148858438516,15.452201972768657,-12.25,0.4970817269535581,20.205874850403266,11.01483108675495,47.961667091912695,-36.94683600515774,0.03349404773114213,0.1337458033071834,0.3150773537747233,0.5289975348448214,-1.1755641783291906,-3596.0,-2827.009064714448
3712,3716,21848.75,21792.0,SHORT,227.0,113.5,4,REAL,HIGH,LOW,1736175180.0,2747.7940311826374,2.9480519480512157,-0.5676542870437166,10.386786518972166,11.75,0.7417373272982152,32.89861937030135,23.943905660288568,12.420957075120535,11.522948585168033,0.6827486605806643,0.6584380666036215,0.5923103122078776,0.9830561616455625,-0.09425184368356074,2429.0,2751.0812247315744
3716,3722,21792.0,21834.5,LONG,170.0,85.0,6,REAL,LOW,HIGH,1736175420.0,-2583.676002016886,14.90422077922085,-2.239876543776308,13.308073447738469,-13.25,0.6245017917619178,30.40955488155084,19.203749509943336,16.73970799040952,2.464041519533815,0.07728064540706635,0.2487300013583686,0.4861404717532555,0.8014164375363182,-1.1930643545257458,-2595.0,-2526.7597012914225
3722,3730,21834.5,21780.25,SHORT,217.0,108.5,8,REAL,HIGH,LOW,1736175780.0,-1015.9450041049517,0.7862554112543876,-0.14568193448341582,10.794137434300662,-7.75,0.5738986096213083,24.69659366664922,21.23298593166374,13.932639916809517,7.300346014854224,0.7798845440421216,0.6104660270651042,0.6974346074746705,0.9958691258008328,-0.21460978693935556,-1415.0,-1015.0021577242452
3730,3748,21780.25,21886.75,LONG,426.0,213.0,18,REAL,LOW,HIGH,1736176260.0,8656.919038618697,-3.8019480519487843,0.7777394663095701,9.776919435474458,25.25,0.6865351198097709,19.23301292033032,14.347185659399182,20.29533627156033,-5.9481506121611485,0.598910360160159,0.6773663750568423,0.4649750191273775,0.9755930805193879,0.8942635840350619,3352.0,8652.572416524114
3748,3754,21886.75,21843.75,SHORT,172.0,86.0,6,REAL,HIGH,LOW,1736177340.0,-195.45747086048732,2.3625541125547898,-0.4646831211179897,10.1684524579704,-1.25,0.5439065268150551,18.246836959258506,24.16919021856162,11.622487621654557,12.546702596907064,0.7162184340087758,0.6451106899905347,0.7410251071408216,0.9863820766276529,-0.29580835735260347,-1590.0,-192.81936221692328
3754,3765,21843.75,21892.75,LONG,196.0,98.0,11,REAL,LOW,HIGH,1736177700.0,-653.1958144117036,7.233766233764982,-1.7667099743234247,8.188968578767671,-3.0,0.5694188899257443,15.431368777940651,16.815996865975748,17.808522149619698,-0.9925252836439498,0.17736942647965462,0.4305764660596872,0.6632944331011481,0.9056213538546646,-0.8652246091607239,-1783.0,-601.902646545155
3765,3769,21892.75,21860.75,SHORT,128.0,64.0,4,REAL,HIGH,LOW,1736178360.0,249.16287981627838,-7.226190476190823,1.7074427967270454,8.46434268842567,1.0,0.4599165072142518,12.31108884686787,22.975811754016874,12.959198052261533,10.016613701755341,0.1952947485163961,0.4556791838081243,0.6081026958359335,0.9131965706748767,0.7798813687523338,2109.0,213.39778556990237
3769,3790,21860.75,21896.75,LONG,144.0,72.0,21,REAL,LOW,HIGH,1736178600.0,80.38832047515952,1.1585497835494607,-0.3389767835719772,6.835570102124461,0.25,0.4809926389500879,13.60548321428281,19.373866470877267,16.448321773044533,2.925544697832734,0.7488994206675075,0.6288674175216804,0.5461464157627856,0.9902355244145338,-0.2233821829529587,-2198.0,81.76460426025541
3790,3797,21896.75,21864.75,SHORT,128.0,64.0,7,REAL,HIGH,LOW,1736179860.0,-1493.7106279167028,-0.8262987013004022,0.3115222493604694,5.304909700650455,-7.0,0.3707455813120207,17.795030596637847,25.270056625484994,12.009954083440697,13.260102542044297,0.7547584487400227,0.6256136944242975,0.5888596288391925,0.9910534211558435,-0.16445323238942627,-1132.0,-1494.7442330221072
3797,3808,21864.75,21892.5,LONG,111.0,55.5,11,REAL,LOW,HIGH,1736180280.0,74.17205514231543,7.559523809524762,-1.9962809678672613,7.573607053521153,0.75,0.4346684941576662,17.079814832168562,15.842664121393254,21.571554367285675,-5.728890245892421,0.1199501442670966,0.33634901229323066,0.4439881504687046,0.8671574894412699,-0.8374740215010777,749.0,181.7310645677137
3808,3827,21892.5,21844.5,SHORT,192.0,96.0,19,REAL,HIGH,LOW,1736180940.0,0.0,-6.8668831168834,1.599316483676285,8.587272359125281,0.0,0.3420567772411956,13.800638635530458,28.0808286599948,19.403245593437237,8.677583066557563,0.2314222638305443,0.5010383801766669,0.4784951891592193,0.9252033618565376,0.7029049392684771,0.0,-20.320645781789818
3827,3838,21844.5,21867.25,LONG,91.0,45.5,11,REAL,LOW,HIGH,1736182080.0,-1257.9517574160275,2.339285714286234,-1.2763170833871837,3.6656811144109525,-4.25,0.5456606936349027,25.985961371997888,8.682684525966467,29.828755931387775,-21.14607140542131,0.363852807197799,0.6180768637921689,0.6892367118039847,0.951205699692407,-0.7146180698120695,-1085.0,-1253.041810787366
3838,3839,21867.25,21833.25,SHORT,136.0,68.0,1,REAL,HIGH,LOW,1736182740.0,-815.0493915343934,-0.38095238095229433,0.1497263442067491,5.088648667281391,-7.5,0.5031600247525705,26.71623820678491,14.9079242077888,19.19288767705435,-4.28496346926555,0.7794856232277453,0.6107217681727753,0.6092887776978714,0.9957535968710981,-0.22361601565838937,-553.0,-815.5879623592544
