Period,#,Cum. net profit,Net profit,Gross profit,Gross loss,Commission,Cum. max. drawdown,Max. drawdown,% Win,Avg. trade,Avg. winner,Avg. loser,Lrg. winner,Lrg. loser,MTR,Avg. MAE,Avg. MFE,Avg. ETD,% Trade,
2/4/2026 7:40 AM,357,$1872.70,($38.40),n/a,n/a,$1.90,($1095.40),($38.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$54.50,$165.00,$203.40,n/a,
2/4/2026 7:48 AM,358,$1789.30,($83.40),n/a,n/a,$1.90,($1178.80),($83.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$138.50,$79.50,$162.90,n/a,
2/4/2026 8:14 AM,359,$1883.40,$94.10,n/a,n/a,$1.90,($1084.70),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$30.00,$262.50,$168.40,n/a,
2/4/2026 8:19 AM,360,$1760.50,($122.90),n/a,n/a,$1.90,($1207.60),($122.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$137.50,$0.00,$122.90,n/a,
2/4/2026 8:26 AM,361,$1691.10,($69.40),n/a,n/a,$1.90,($1277.00),($69.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$75.00,$61.00,$130.40,n/a,
2/4/2026 8:35 AM,362,$1608.20,($82.90),n/a,n/a,$1.90,($1359.90),($82.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$81.00,$59.50,$142.40,n/a,
2/4/2026 8:57 AM,363,$1733.30,$125.10,n/a,n/a,$1.90,($1234.80),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$17.00,$281.00,$155.90,n/a,
2/4/2026 9:13 AM,364,$1746.40,$13.10,n/a,n/a,$1.90,($1221.70),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$37.50,$91.00,$77.90,n/a,
2/4/2026 9:56 AM,365,$2050.50,$304.10,n/a,n/a,$1.90,($917.60),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$46.00,$465.50,$161.40,n/a,
2/4/2026 10:11 AM,366,$1975.60,($74.90),n/a,n/a,$1.90,($992.50),($74.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$81.50,$66.50,$141.40,n/a,
2/4/2026 10:26 AM,367,$1830.70,($144.90),n/a,n/a,$1.90,($1137.40),($144.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$143.00,$3.00,$147.90,n/a,
2/4/2026 10:34 AM,368,$1759.80,($70.90),n/a,n/a,$1.90,($1208.30),($70.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$74.50,$98.50,$169.40,n/a,
2/4/2026 10:44 AM,369,$1633.40,($126.40),n/a,n/a,$1.90,($1334.70),($126.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$147.50,$13.00,$139.40,n/a,
2/4/2026 10:47 AM,370,$1534.50,($98.90),n/a,n/a,$1.90,($1433.60),($98.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$108.50,$0.00,$98.90,n/a,
2/4/2026 10:56 AM,371,$1475.10,($59.40),n/a,n/a,$1.90,($1493.00),($59.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$59.50,$76.00,$135.40,n/a,
2/4/2026 11:06 AM,372,$1427.70,($47.40),n/a,n/a,$1.90,($1540.40),($47.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$45.50,$102.50,$149.90,n/a,
2/4/2026 11:12 AM,373,$1382.30,($45.40),n/a,n/a,$1.90,($1585.80),($45.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$64.00,$39.00,$84.40,n/a,
2/4/2026 11:24 AM,374,$1398.90,$16.60,n/a,n/a,$1.90,($1569.20),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$25.50,$92.00,$75.40,n/a,
2/4/2026 11:27 AM,375,$1369.50,($29.40),n/a,n/a,$1.90,($1598.60),($29.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$56.00,$19.50,$48.90,n/a,
2/4/2026 12:04 PM,376,$1634.60,$265.10,n/a,n/a,$1.90,($1333.50),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$22.00,$369.50,$104.40,n/a,
2/4/2026 12:26 PM,377,$1641.20,$6.60,n/a,n/a,$1.90,($1326.90),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$31.50,$73.50,$66.90,n/a,
2/4/2026 12:56 PM,378,$1517.30,($123.90),n/a,n/a,$1.90,($1450.80),($123.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$122.00,$72.00,$195.90,n/a,
2/4/2026 5:26 PM,379,$1555.90,$38.60,n/a,n/a,$1.90,($1412.20),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$0.50,$155.50,$116.90,n/a,
2/4/2026 6:23 PM,380,$1684.50,$128.60,n/a,n/a,$1.90,($1283.60),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$75.50,$283.00,$154.40,n/a,
2/4/2026 6:53 PM,381,$1660.60,($23.90),n/a,n/a,$1.90,($1307.50),($23.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$52.00,$90.00,$113.90,n/a,
2/4/2026 8:42 PM,382,$1752.20,$91.60,n/a,n/a,$1.90,($1215.90),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$0.50,$226.00,$134.40,n/a,
2/4/2026 9:25 PM,383,$1719.80,($32.40),n/a,n/a,$1.90,($1248.30),($32.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$57.50,$64.50,$96.90,n/a,
2/4/2026 9:38 PM,384,$1631.90,($87.90),n/a,n/a,$1.90,($1336.20),($87.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$86.00,$14.50,$102.40,n/a,
2/5/2026 12:52 AM,385,$1703.50,$71.60,n/a,n/a,$1.90,($1264.60),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$49.50,$205.50,$133.90,n/a,
2/5/2026 1:26 AM,386,$1715.10,$11.60,n/a,n/a,$1.90,($1253.00),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$0.50,$151.00,$139.40,n/a,
2/5/2026 1:45 AM,387,$1693.20,($21.90),n/a,n/a,$1.90,($1274.90),($21.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$30.00,$71.00,$92.90,n/a,
2/5/2026 2:16 AM,388,$1604.30,($88.90),n/a,n/a,$1.90,($1363.80),($88.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$87.00,$30.00,$118.90,n/a,
2/5/2026 2:41 AM,389,$1496.40,($107.90),n/a,n/a,$1.90,($1471.70),($107.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$106.00,$15.00,$122.90,n/a,
2/5/2026 4:09 AM,390,$1485.50,($10.90),n/a,n/a,$1.90,($1482.60),($10.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$51.50,$70.00,$80.90,n/a,
2/5/2026 4:20 AM,391,$1403.10,($82.40),n/a,n/a,$1.90,($1565.00),($82.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$80.50,$10.50,$92.90,n/a,
2/5/2026 4:53 AM,392,$1851.20,$448.10,n/a,n/a,$1.90,($1116.90),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$0.50,$590.00,$141.90,n/a,
2/5/2026 4:57 AM,393,$1806.30,($44.90),n/a,n/a,$1.90,($1161.80),($44.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$71.50,$49.50,$94.40,n/a,
2/5/2026 5:01 AM,394,$1720.40,($85.90),n/a,n/a,$1.90,($1247.70),($85.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$108.50,$0.00,$85.90,n/a,
2/5/2026 5:51 AM,395,$1730.00,$9.60,n/a,n/a,$1.90,($1238.10),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$58.50,$155.00,$145.40,n/a,
2/5/2026 6:04 AM,396,$1695.10,($34.90),n/a,n/a,$1.90,($1273.00),($34.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$81.50,$110.00,$144.90,n/a,
2/5/2026 6:14 AM,397,$1617.70,($77.40),n/a,n/a,$1.90,($1350.40),($77.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$75.50,$18.50,$95.90,n/a,
2/5/2026 6:34 AM,398,$1754.30,$136.60,n/a,n/a,$1.90,($1213.80),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$3.00,$239.50,$102.90,n/a,
2/5/2026 6:43 AM,399,$2041.40,$287.10,n/a,n/a,$1.90,($926.70),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$0.50,$429.50,$142.40,n/a,
2/5/2026 6:46 AM,400,$1921.00,($120.40),n/a,n/a,$1.90,($1047.10),($120.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$160.00,$0.00,$120.40,n/a,
2/5/2026 6:54 AM,401,$1880.10,($40.90),n/a,n/a,$1.90,($1088.00),($40.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$86.50,$89.00,$129.90,n/a,
2/5/2026 7:18 AM,402,$2413.70,$533.60,n/a,n/a,$1.90,($554.40),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$56.50,$679.50,$145.90,n/a,
2/5/2026 7:25 AM,403,$2328.80,($84.90),n/a,n/a,$1.90,($639.30),($84.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$84.00,$61.50,$146.40,n/a,
2/5/2026 7:32 AM,404,$2292.40,($36.40),n/a,n/a,$1.90,($675.70),($36.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$135.50,$48.00,$84.40,n/a,
2/5/2026 7:34 AM,405,$2247.50,($44.90),n/a,n/a,$1.90,($720.60),($44.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$91.50,$0.00,$44.90,n/a,
2/5/2026 7:40 AM,406,$2117.60,($129.90),n/a,n/a,$1.90,($850.50),($129.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$128.00,$57.50,$187.40,n/a,
2/5/2026 7:47 AM,407,$2054.70,($62.90),n/a,n/a,$1.90,($913.40),($62.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$61.00,$107.50,$170.40,n/a,
2/5/2026 7:53 AM,408,$2036.80,($17.90),n/a,n/a,$1.90,($931.30),($17.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$40.50,$77.00,$94.90,n/a,
2/5/2026 7:59 AM,409,$1929.90,($106.90),n/a,n/a,$1.90,($1038.20),($106.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$105.00,$22.00,$128.90,n/a,
2/5/2026 8:01 AM,410,$1783.00,($146.90),n/a,n/a,$1.90,($1185.10),($146.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$145.00,$0.00,$146.90,n/a,
2/5/2026 8:09 AM,411,$1635.10,($147.90),n/a,n/a,$1.90,($1333.00),($147.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$146.00,$30.00,$177.90,n/a,
2/5/2026 8:17 AM,412,$1501.70,($133.40),n/a,n/a,$1.90,($1466.40),($133.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$131.50,$52.50,$185.90,n/a,
2/5/2026 8:47 AM,413,$1738.30,$236.60,n/a,n/a,$1.90,($1229.80),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$10.50,$382.00,$145.40,n/a,
2/5/2026 8:52 AM,414,$1634.90,($103.40),n/a,n/a,$1.90,($1333.20),($103.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$101.50,$36.00,$139.40,n/a,
2/5/2026 9:02 AM,415,$1596.50,($38.40),n/a,n/a,$1.90,($1371.60),($38.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$36.50,$99.00,$137.40,n/a,
2/5/2026 9:25 AM,416,$1538.60,($57.90),n/a,n/a,$1.90,($1429.50),($57.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$56.00,$104.50,$162.40,n/a,
2/5/2026 9:36 AM,417,$1515.20,($23.40),n/a,n/a,$1.90,($1452.90),($23.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$21.50,$100.00,$123.40,n/a,
2/5/2026 9:42 AM,418,$1372.30,($142.90),n/a,n/a,$1.90,($1595.80),($142.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$141.00,$0.00,$142.90,n/a,
2/5/2026 9:50 AM,419,$1228.40,($143.90),n/a,n/a,$1.90,($1739.70),($143.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$142.00,$28.00,$171.90,n/a,
2/5/2026 10:04 AM,420,$1159.50,($68.90),n/a,n/a,$1.90,($1808.60),($68.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$67.00,$73.00,$141.90,n/a,
2/5/2026 10:09 AM,421,$1036.60,($122.90),n/a,n/a,$1.90,($1931.50),($122.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$124.50,$0.00,$122.90,n/a,
2/5/2026 10:33 AM,422,$1068.70,$32.10,n/a,n/a,$1.90,($1899.40),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$30.50,$120.00,$87.90,n/a,
2/5/2026 10:40 AM,423,$984.30,($84.40),n/a,n/a,$1.90,($1983.80),($84.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$82.50,$0.00,$84.40,n/a,
2/5/2026 11:05 AM,424,$926.40,($57.90),n/a,n/a,$1.90,($2041.70),($57.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$56.00,$119.00,$176.90,n/a,
2/5/2026 11:29 AM,425,$991.50,$65.10,n/a,n/a,$1.90,($1976.60),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$49.50,$180.50,$115.40,n/a,
2/5/2026 12:05 PM,426,$1084.60,$93.10,n/a,n/a,$1.90,($1883.50),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$3.50,$216.50,$123.40,n/a,
2/5/2026 12:17 PM,427,$1061.20,($23.40),n/a,n/a,$1.90,($1906.90),($23.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$56.50,$143.50,$166.90,n/a,
2/5/2026 12:56 PM,428,$1243.80,$182.60,n/a,n/a,$1.90,($1724.30),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$0.50,$305.00,$122.40,n/a,
2/5/2026 5:16 PM,429,$1408.40,$164.60,n/a,n/a,$1.90,($1559.70),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$0.50,$270.50,$105.90,n/a,
2/5/2026 5:36 PM,430,$1345.00,($63.40),n/a,n/a,$1.90,($1623.10),($63.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$61.50,$80.00,$143.40,n/a,
2/5/2026 6:49 PM,431,$1555.60,$210.60,n/a,n/a,$1.90,($1412.50),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$0.00,$323.00,$112.40,n/a,
2/5/2026 9:30 PM,432,$1607.70,$52.10,n/a,n/a,$1.90,($1360.40),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$91.00,$170.00,$117.90,n/a,
2/5/2026 10:49 PM,433,$1749.30,$141.60,n/a,n/a,$1.90,($1218.80),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$0.00,$234.00,$92.40,n/a,
2/5/2026 11:31 PM,434,$1745.40,($3.90),n/a,n/a,$1.90,($1222.70),($3.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$2.00,$103.50,$107.40,n/a,
2/6/2026 12:05 AM,435,$1636.00,($109.40),n/a,n/a,$1.90,($1332.10),($109.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$111.50,$27.00,$136.40,n/a,
2/6/2026 12:12 AM,436,$1497.60,($138.40),n/a,n/a,$1.90,($1470.50),($138.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$146.00,$18.50,$156.90,n/a,
2/6/2026 2:06 AM,437,$1773.70,$276.10,n/a,n/a,$1.90,($1194.40),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$80.50,$409.50,$133.40,n/a,
2/6/2026 2:52 AM,438,$1670.30,($103.40),n/a,n/a,$1.90,($1297.80),($103.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$101.50,$12.50,$115.90,n/a,
2/6/2026 4:13 AM,439,$1774.40,$104.10,n/a,n/a,$1.90,($1193.70),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$5.00,$219.00,$114.90,n/a,
2/6/2026 5:21 AM,440,$1752.00,($22.40),n/a,n/a,$1.90,($1216.10),($22.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$20.50,$120.00,$142.40,n/a,
2/6/2026 6:03 AM,441,$1661.60,($90.40),n/a,n/a,$1.90,($1306.50),($90.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$98.00,$31.00,$121.40,n/a,
2/6/2026 6:34 AM,442,$1547.20,($114.40),n/a,n/a,$1.90,($1420.90),($114.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$112.50,$167.50,$281.90,n/a,
2/6/2026 6:43 AM,443,$1576.80,$29.60,n/a,n/a,$1.90,($1391.30),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$44.50,$171.50,$141.90,n/a,
2/6/2026 6:46 AM,444,$1426.40,($150.40),n/a,n/a,$1.90,($1541.70),($150.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$148.50,$25.00,$175.40,n/a,
2/6/2026 6:56 AM,445,$1373.50,($52.90),n/a,n/a,$1.90,($1594.60),($52.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$55.50,$129.00,$181.90,n/a,
2/6/2026 7:12 AM,446,$1515.60,$142.10,n/a,n/a,$1.90,($1452.50),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$0.50,$291.00,$148.90,n/a,
2/6/2026 7:15 AM,447,$1392.20,($123.40),n/a,n/a,$1.90,($1575.90),($123.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$121.50,$68.50,$191.90,n/a,
2/6/2026 7:19 AM,448,$1316.80,($75.40),n/a,n/a,$1.90,($1651.30),($75.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$124.50,$59.00,$134.40,n/a,
2/6/2026 7:25 AM,449,$1331.90,$15.10,n/a,n/a,$1.90,($1636.20),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$19.50,$186.50,$171.40,n/a,
2/6/2026 7:27 AM,450,$1172.50,($159.40),n/a,n/a,$1.90,($1795.60),($159.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$157.50,$16.00,$175.40,n/a,
2/6/2026 7:51 AM,451,$1189.60,$17.10,n/a,n/a,$1.90,($1778.50),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$66.50,$128.00,$110.90,n/a,
2/6/2026 7:58 AM,452,$1251.20,$61.60,n/a,n/a,$1.90,($1716.90),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$0.50,$165.00,$103.40,n/a,
2/6/2026 8:59 AM,453,$1469.80,$218.60,n/a,n/a,$1.90,($1498.30),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$0.50,$350.50,$131.90,n/a,
2/6/2026 9:09 AM,454,$1335.90,($133.90),n/a,n/a,$1.90,($1632.20),($133.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$132.00,$8.00,$141.90,n/a,
2/6/2026 11:18 AM,455,$1370.00,$34.10,n/a,n/a,$1.90,($1598.10),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$48.50,$144.00,$109.90,n/a,
2/6/2026 12:21 PM,456,$1265.60,($104.40),n/a,n/a,$1.90,($1702.50),($104.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$102.50,$18.50,$122.90,n/a,
2/6/2026 12:56 PM,457,$1423.70,$158.10,n/a,n/a,$1.90,($1544.40),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$41.50,$201.50,$43.40,n/a,
2/8/2026 6:43 PM,458,$1467.30,$43.60,n/a,n/a,$1.90,($1500.80),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$0.00,$150.00,$106.40,n/a,
2/8/2026 7:38 PM,459,$1338.40,($128.90),n/a,n/a,$1.90,($1629.70),($128.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$127.00,$0.00,$128.90,n/a,
2/9/2026 12:02 AM,460,$1384.00,$45.60,n/a,n/a,$1.90,($1584.10),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$58.50,$151.50,$105.90,n/a,
2/9/2026 12:36 AM,461,$1371.10,($12.90),n/a,n/a,$1.90,($1597.00),($12.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$40.00,$72.50,$85.40,n/a,
2/9/2026 2:52 AM,462,$1646.70,$275.60,n/a,n/a,$1.90,($1321.40),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$22.50,$399.00,$123.40,n/a,
2/9/2026 5:55 AM,463,$1743.80,$97.10,n/a,n/a,$1.90,($1224.30),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$25.50,$239.50,$142.40,n/a,
2/9/2026 6:35 AM,464,$1812.90,$69.10,n/a,n/a,$1.90,($1155.20),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$9.50,$240.50,$171.40,n/a,
2/9/2026 6:54 AM,465,$1951.00,$138.10,n/a,n/a,$1.90,($1017.10),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$49.50,$282.50,$144.40,n/a,
2/9/2026 7:06 AM,466,$1840.10,($110.90),n/a,n/a,$1.90,($1128.00),($110.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$109.00,$41.00,$151.90,n/a,
2/9/2026 7:28 AM,467,$1877.70,$37.60,n/a,n/a,$1.90,($1090.40),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$14.50,$163.00,$125.40,n/a,
2/9/2026 7:32 AM,468,$1783.80,($93.90),n/a,n/a,$1.90,($1184.30),($93.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$92.00,$38.00,$131.90,n/a,
2/9/2026 10:00 AM,469,$2027.40,$243.60,n/a,n/a,$1.90,($940.70),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$19.00,$362.50,$118.90,n/a,
2/9/2026 10:46 AM,470,$1975.50,($51.90),n/a,n/a,$1.90,($992.60),($51.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$52.50,$69.50,$121.40,n/a,
2/9/2026 12:29 PM,471,$1940.60,($34.90),n/a,n/a,$1.90,($1027.50),($34.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$35.50,$92.50,$127.40,n/a,
2/9/2026 12:56 PM,472,$1954.20,$13.60,n/a,n/a,$1.90,($1013.90),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$47.50,$54.00,$40.40,n/a,
2/9/2026 8:59 PM,473,$1921.80,($32.40),n/a,n/a,$1.90,($1046.30),($32.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$36.50,$99.50,$131.90,n/a,
2/9/2026 10:39 PM,474,$1823.90,($97.90),n/a,n/a,$1.90,($1144.20),($97.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$96.00,$16.00,$113.90,n/a,
2/10/2026 12:03 AM,475,$1748.50,($75.40),n/a,n/a,$1.90,($1219.60),($75.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$104.00,$13.50,$88.90,n/a,
2/10/2026 2:37 AM,476,$1787.60,$39.10,n/a,n/a,$1.90,($1180.50),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$12.50,$129.00,$89.90,n/a,
2/10/2026 4:04 AM,477,$1732.70,($54.90),n/a,n/a,$1.90,($1235.40),($54.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$58.00,$42.00,$96.90,n/a,
2/10/2026 4:45 AM,478,$1714.30,($18.40),n/a,n/a,$1.90,($1253.80),($18.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$27.00,$74.50,$92.90,n/a,
2/10/2026 5:46 AM,479,$1764.90,$50.60,n/a,n/a,$1.90,($1203.20),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$2.00,$153.50,$102.90,n/a,
2/10/2026 6:38 AM,480,$1716.00,($48.90),n/a,n/a,$1.90,($1252.10),($48.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$47.00,$117.00,$165.90,n/a,
2/10/2026 6:52 AM,481,$1740.60,$24.60,n/a,n/a,$1.90,($1227.50),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$15.50,$153.50,$128.90,n/a,
2/10/2026 7:15 AM,482,$1880.70,$140.10,n/a,n/a,$1.90,($1087.40),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$7.00,$266.50,$126.40,n/a,
2/10/2026 7:20 AM,483,$1854.30,($26.40),n/a,n/a,$1.90,($1113.80),($26.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$57.00,$41.00,$67.40,n/a,
2/10/2026 7:54 AM,484,$1832.40,($21.90),n/a,n/a,$1.90,($1135.70),($21.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$50.00,$75.00,$96.90,n/a,
2/10/2026 9:13 AM,485,$1895.00,$62.60,n/a,n/a,$1.90,($1073.10),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$19.50,$161.50,$98.90,n/a,
2/10/2026 10:16 AM,486,$1874.10,($20.90),n/a,n/a,$1.90,($1094.00),($20.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$23.00,$85.00,$105.90,n/a,
2/10/2026 12:56 PM,487,$2104.20,$230.10,n/a,n/a,$1.90,($863.90),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$9.50,$252.50,$22.40,n/a,
2/10/2026 9:34 PM,488,$2119.80,$15.60,n/a,n/a,$1.90,($848.30),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$37.50,$116.00,$100.40,n/a,
2/11/2026 12:42 AM,489,$2200.40,$80.60,n/a,n/a,$1.90,($767.70),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$38.00,$167.50,$86.90,n/a,
2/11/2026 1:40 AM,490,$2117.00,($83.40),n/a,n/a,$1.90,($851.10),($83.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$81.50,$50.50,$133.90,n/a,
2/11/2026 3:01 AM,491,$2125.10,$8.10,n/a,n/a,$1.90,($843.00),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$36.50,$127.00,$118.90,n/a,
2/11/2026 6:35 AM,492,$2554.20,$429.10,n/a,n/a,$1.90,($413.90),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$0.50,$526.50,$97.40,n/a,
2/11/2026 6:46 AM,493,$2568.30,$14.10,n/a,n/a,$1.90,($399.80),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$4.50,$144.50,$130.40,n/a,
2/11/2026 6:52 AM,494,$2531.90,($36.40),n/a,n/a,$1.90,($436.20),($36.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$70.50,$47.00,$83.40,n/a,
2/11/2026 7:33 AM,495,$3064.50,$532.60,n/a,n/a,$1.90,$0.00,$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$0.50,$668.00,$135.40,n/a,
2/11/2026 7:52 AM,496,$3160.60,$96.10,n/a,n/a,$1.90,$0.00,$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$46.50,$151.50,$55.40,n/a,
