Trade number,Instrument,Account,Strategy,Market pos.,Qty,Entry price,Exit price,Entry time,Exit time,Entry name,Exit name,Profit,Cum. net profit,Commission,Clearing Fee,Exchange Fee,IP Fee,NFA Fee,MAE,MFE,ETD,Bars,
441,MNQ JUN26,Playback101,ZigzagRunner,Short,1,26710.50,26625.25,4/21/2026 12:39:01 PM,4/21/2026 12:59:01 PM,PivotExitLong,LongAtLowPivot,$170.50,$1626.00,$0.00,$0.00,$0.00,$0.00,$0.00,$170.50,$170.50,$0.00,21,
442,MNQ JUN26,Playback101,ZigzagRunner,Long,1,26625.25,26743.75,4/21/2026 12:59:01 PM,4/21/2026 1:55:01 PM,PivotExitShort,EodExitLong,$237.00,$1863.00,$0.00,$0.00,$0.00,$0.00,$0.00,$237.00,$237.00,$0.00,57,
443,MNQ JUN26,Playback101,ZigzagRunner,Long,1,26780.00,26776.75,4/21/2026 5:00:01 PM,4/21/2026 9:56:01 PM,LongAtLowPivot,ShortAtHighPivot,($6.50),$1856.50,$0.00,$0.00,$0.00,$0.00,$0.00,$17.00,$107.50,$114.00,297,
444,MNQ JUN26,Playback101,ZigzagRunner,Short,1,26776.75,26831.25,4/21/2026 9:56:01 PM,4/21/2026 10:19:01 PM,PivotExitLong,LongAtLowPivot,($109.00),$1747.50,$0.00,$0.00,$0.00,$0.00,$0.00,$109.00,$109.00,$218.00,24,
445,MNQ JUN26,Playback101,ZigzagRunner,Long,1,26831.25,26810.50,4/21/2026 10:19:01 PM,4/22/2026 1:30:01 AM,PivotExitShort,ShortAtHighPivot,($41.50),$1706.00,$0.00,$0.00,$0.00,$0.00,$0.00,$41.50,$41.50,$83.00,192,
446,MNQ JUN26,Playback101,ZigzagRunner,Short,1,26810.50,26836.25,4/22/2026 1:30:01 AM,4/22/2026 2:06:01 AM,PivotExitLong,LongAtLowPivot,($51.50),$1654.50,$0.00,$0.00,$0.00,$0.00,$0.00,$51.50,$51.50,$103.00,37,
447,MNQ JUN26,Playback101,ZigzagRunner,Long,1,26836.25,26808.25,4/22/2026 2:06:01 AM,4/22/2026 3:13:01 AM,PivotExitShort,ShortAtHighPivot,($56.00),$1598.50,$0.00,$0.00,$0.00,$0.00,$0.00,$56.00,$56.00,$112.00,68,
448,MNQ JUN26,Playback101,ZigzagRunner,Short,1,26808.25,26861.00,4/22/2026 3:13:01 AM,4/22/2026 5:05:01 AM,PivotExitLong,LongAtLowPivot,($105.50),$1493.00,$0.00,$0.00,$0.00,$0.00,$0.00,$105.50,$105.50,$211.00,113,
449,MNQ JUN26,Playback101,ZigzagRunner,Long,1,26861.00,26846.00,4/22/2026 5:05:01 AM,4/22/2026 5:38:01 AM,PivotExitShort,ShortAtHighPivot,($30.00),$1463.00,$0.00,$0.00,$0.00,$0.00,$0.00,$30.00,$30.00,$60.00,34,
450,MNQ JUN26,Playback101,ZigzagRunner,Short,1,26846.00,26871.00,4/22/2026 5:38:01 AM,4/22/2026 6:24:01 AM,PivotExitLong,LongAtLowPivot,($50.00),$1413.00,$0.00,$0.00,$0.00,$0.00,$0.00,$50.00,$50.00,$100.00,47,
451,MNQ JUN26,Playback101,ZigzagRunner,Long,1,26871.00,26828.25,4/22/2026 6:24:01 AM,4/22/2026 6:34:01 AM,PivotExitShort,ShortAtHighPivot,($85.50),$1327.50,$0.00,$0.00,$0.00,$0.00,$0.00,$85.50,$85.50,$171.00,11,
452,MNQ JUN26,Playback101,ZigzagRunner,Short,1,26828.25,26887.00,4/22/2026 6:34:01 AM,4/22/2026 7:01:01 AM,PivotExitLong,LongAtLowPivot,($117.50),$1210.00,$0.00,$0.00,$0.00,$0.00,$0.00,$117.50,$117.50,$235.00,28,
453,MNQ JUN26,Playback101,ZigzagRunner,Long,1,26887.00,26950.00,4/22/2026 7:01:01 AM,4/22/2026 8:06:01 AM,PivotExitShort,ShortAtHighPivot,$126.00,$1336.00,$0.00,$0.00,$0.00,$0.00,$0.00,$126.00,$126.00,$0.00,66,
454,MNQ JUN26,Playback101,ZigzagRunner,Short,1,26950.00,27001.50,4/22/2026 8:06:01 AM,4/22/2026 8:24:01 AM,PivotExitLong,LongAtLowPivot,($103.00),$1233.00,$0.00,$0.00,$0.00,$0.00,$0.00,$103.00,$103.00,$206.00,19,
455,MNQ JUN26,Playback101,ZigzagRunner,Long,1,27001.50,26998.50,4/22/2026 8:24:01 AM,4/22/2026 11:23:01 AM,PivotExitShort,ShortAtHighPivot,($6.00),$1227.00,$0.00,$0.00,$0.00,$0.00,$0.00,$6.00,$6.00,$12.00,180,
456,MNQ JUN26,Playback101,ZigzagRunner,Short,1,26998.50,27051.00,4/22/2026 11:23:01 AM,4/22/2026 12:20:01 PM,PivotExitLong,LongAtLowPivot,($105.00),$1122.00,$0.00,$0.00,$0.00,$0.00,$0.00,$105.00,$105.00,$210.00,58,
457,MNQ JUN26,Playback101,ZigzagRunner,Long,1,27051.00,27101.25,4/22/2026 12:20:01 PM,4/22/2026 1:55:01 PM,PivotExitShort,EodExitLong,$100.50,$1222.50,$0.00,$0.00,$0.00,$0.00,$0.00,$100.50,$100.50,$0.00,96,
458,MNQ JUN26,Playback101,ZigzagRunner,Short,1,27078.25,26910.50,4/22/2026 5:06:01 PM,4/22/2026 5:18:01 PM,ShortAtHighPivot,LongAtLowPivot,$335.50,$1558.00,$0.00,$0.00,$0.00,$0.00,$0.00,$12.00,$460.50,$125.00,13,
459,MNQ JUN26,Playback101,ZigzagRunner,Long,1,26910.50,27011.25,4/22/2026 5:18:01 PM,4/22/2026 6:34:01 PM,PivotExitShort,ShortAtHighPivot,$201.50,$1759.50,$0.00,$0.00,$0.00,$0.00,$0.00,$201.50,$201.50,$0.00,77,
460,MNQ JUN26,Playback101,ZigzagRunner,Short,1,27011.25,26923.75,4/22/2026 6:34:01 PM,4/22/2026 9:13:01 PM,PivotExitLong,LongAtLowPivot,$175.00,$1934.50,$0.00,$0.00,$0.00,$0.00,$0.00,$175.00,$175.00,$0.00,160,
461,MNQ JUN26,Playback101,ZigzagRunner,Long,1,26923.75,26960.25,4/22/2026 9:13:01 PM,4/23/2026 1:09:01 AM,PivotExitShort,ShortAtHighPivot,$73.00,$2007.50,$0.00,$0.00,$0.00,$0.00,$0.00,$73.00,$73.00,$0.00,237,
462,MNQ JUN26,Playback101,ZigzagRunner,Short,1,26960.25,26948.25,4/23/2026 1:09:01 AM,4/23/2026 2:23:01 AM,PivotExitLong,LongAtLowPivot,$24.00,$2031.50,$0.00,$0.00,$0.00,$0.00,$0.00,$24.00,$24.00,$0.00,75,
463,MNQ JUN26,Playback101,ZigzagRunner,Long,1,26948.25,27024.50,4/23/2026 2:23:01 AM,4/23/2026 5:22:01 AM,PivotExitShort,ShortAtHighPivot,$152.50,$2184.00,$0.00,$0.00,$0.00,$0.00,$0.00,$152.50,$152.50,$0.00,180,
464,MNQ JUN26,Playback101,ZigzagRunner,Short,1,27024.50,27036.00,4/23/2026 5:22:01 AM,4/23/2026 6:39:01 AM,PivotExitLong,LongAtLowPivot,($23.00),$2161.00,$0.00,$0.00,$0.00,$0.00,$0.00,$23.00,$23.00,$46.00,78,
465,MNQ JUN26,Playback101,ZigzagRunner,Long,1,27036.00,27033.75,4/23/2026 6:39:01 AM,4/23/2026 6:57:01 AM,PivotExitShort,ShortAtHighPivot,($4.50),$2156.50,$0.00,$0.00,$0.00,$0.00,$0.00,$4.50,$4.50,$9.00,19,
466,MNQ JUN26,Playback101,ZigzagRunner,Short,1,27033.75,27035.75,4/23/2026 6:57:01 AM,4/23/2026 7:32:01 AM,PivotExitLong,LongAtLowPivot,($4.00),$2152.50,$0.00,$0.00,$0.00,$0.00,$0.00,$4.00,$4.00,$8.00,36,
467,MNQ JUN26,Playback101,ZigzagRunner,Long,1,27035.75,27098.75,4/23/2026 7:32:01 AM,4/23/2026 8:46:01 AM,PivotExitShort,ShortAtHighPivot,$126.00,$2278.50,$0.00,$0.00,$0.00,$0.00,$0.00,$126.00,$126.00,$0.00,75,
468,MNQ JUN26,Playback101,ZigzagRunner,Short,1,27098.75,27104.00,4/23/2026 8:46:01 AM,4/23/2026 9:26:01 AM,PivotExitLong,LongAtLowPivot,($10.50),$2268.00,$0.00,$0.00,$0.00,$0.00,$0.00,$10.50,$10.50,$21.00,41,
469,MNQ JUN26,Playback101,ZigzagRunner,Long,1,27104.00,27033.50,4/23/2026 9:26:01 AM,4/23/2026 10:02:01 AM,PivotExitShort,ShortAtHighPivot,($141.00),$2127.00,$0.00,$0.00,$0.00,$0.00,$0.00,$141.00,$141.00,$282.00,37,
470,MNQ JUN26,Playback101,ZigzagRunner,Short,1,27033.50,26931.25,4/23/2026 10:02:01 AM,4/23/2026 10:35:00 AM,PivotExitLong,LongAtLowPivot,$204.50,$2331.50,$0.00,$0.00,$0.00,$0.00,$0.00,$204.50,$204.50,$0.00,34,
471,MNQ JUN26,Playback101,ZigzagRunner,Long,1,26931.25,26864.75,4/23/2026 10:35:00 AM,4/23/2026 10:37:01 AM,PivotExitShort,ShortAtHighPivot,($133.00),$2198.50,$0.00,$0.00,$0.00,$0.00,$0.00,$133.00,$133.00,$266.00,3,
472,MNQ JUN26,Playback101,ZigzagRunner,Short,1,26864.75,26744.50,4/23/2026 10:37:01 AM,4/23/2026 10:48:01 AM,PivotExitLong,LongAtLowPivot,$240.50,$2439.00,$0.00,$0.00,$0.00,$0.00,$0.00,$240.50,$240.50,$0.00,12,
473,MNQ JUN26,Playback101,ZigzagRunner,Long,1,26744.50,26911.50,4/23/2026 10:48:01 AM,4/23/2026 11:50:01 AM,PivotExitShort,ShortAtHighPivot,$334.00,$2773.00,$0.00,$0.00,$0.00,$0.00,$0.00,$334.00,$334.00,$0.00,63,
474,MNQ JUN26,Playback101,ZigzagRunner,Short,1,26911.50,26910.75,4/23/2026 11:50:01 AM,4/23/2026 12:16:01 PM,PivotExitLong,LongAtLowPivot,$1.50,$2774.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1.50,$1.50,$0.00,27,
475,MNQ JUN26,Playback101,ZigzagRunner,Long,1,26910.75,26875.75,4/23/2026 12:16:01 PM,4/23/2026 12:36:00 PM,PivotExitShort,ShortAtHighPivot,($70.00),$2704.50,$0.00,$0.00,$0.00,$0.00,$0.00,$70.00,$70.00,$140.00,21,
476,MNQ JUN26,Playback101,ZigzagRunner,Short,1,26875.75,26924.75,4/23/2026 12:36:00 PM,4/23/2026 12:58:01 PM,PivotExitLong,LongAtLowPivot,($98.00),$2606.50,$0.00,$0.00,$0.00,$0.00,$0.00,$98.00,$98.00,$196.00,23,
477,MNQ JUN26,Playback101,ZigzagRunner,Long,1,26924.75,26924.00,4/23/2026 12:58:01 PM,4/23/2026 1:17:01 PM,PivotExitShort,ShortAtHighPivot,($1.50),$2605.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1.50,$1.50,$3.00,20,
478,MNQ JUN26,Playback101,ZigzagRunner,Short,1,26924.00,26942.75,4/23/2026 1:17:01 PM,4/23/2026 1:55:01 PM,PivotExitLong,EodExitShort,($37.50),$2567.50,$0.00,$0.00,$0.00,$0.00,$0.00,$37.50,$37.50,$75.00,39,
479,MNQ JUN26,Playback101,ZigzagRunner,Long,1,27086.75,27080.25,4/23/2026 5:00:01 PM,4/23/2026 7:25:01 PM,LongAtLowPivot,ShortAtHighPivot,($13.00),$2554.50,$0.00,$0.00,$0.00,$0.00,$0.00,$33.00,$101.50,$114.50,146,
480,MNQ JUN26,Playback101,ZigzagRunner,Short,1,27080.25,27074.00,4/23/2026 7:25:01 PM,4/23/2026 10:38:01 PM,PivotExitLong,LongAtLowPivot,$12.50,$2567.00,$0.00,$0.00,$0.00,$0.00,$0.00,$12.50,$12.50,$0.00,194,
481,MNQ JUN26,Playback101,ZigzagRunner,Long,1,27074.00,27086.00,4/23/2026 10:38:01 PM,4/24/2026 1:44:01 AM,PivotExitShort,ShortAtHighPivot,$24.00,$2591.00,$0.00,$0.00,$0.00,$0.00,$0.00,$24.00,$24.00,$0.00,187,
482,MNQ JUN26,Playback101,ZigzagRunner,Short,1,27086.00,27135.25,4/24/2026 1:44:01 AM,4/24/2026 3:13:01 AM,PivotExitLong,LongAtLowPivot,($98.50),$2492.50,$0.00,$0.00,$0.00,$0.00,$0.00,$98.50,$98.50,$197.00,90,
483,MNQ JUN26,Playback101,ZigzagRunner,Long,1,27135.25,27303.00,4/24/2026 3:13:01 AM,4/24/2026 4:40:01 AM,PivotExitShort,ShortAtHighPivot,$335.50,$2828.00,$0.00,$0.00,$0.00,$0.00,$0.00,$335.50,$335.50,$0.00,88,
484,MNQ JUN26,Playback101,ZigzagRunner,Short,1,27303.00,27264.25,4/24/2026 4:40:01 AM,4/24/2026 6:20:01 AM,PivotExitLong,LongAtLowPivot,$77.50,$2905.50,$0.00,$0.00,$0.00,$0.00,$0.00,$77.50,$77.50,$0.00,101,
485,MNQ JUN26,Playback101,ZigzagRunner,Long,1,27264.25,27206.50,4/24/2026 6:20:01 AM,4/24/2026 6:30:01 AM,PivotExitShort,ShortAtHighPivot,($115.50),$2790.00,$0.00,$0.00,$0.00,$0.00,$0.00,$115.50,$115.50,$231.00,11,
486,MNQ JUN26,Playback101,ZigzagRunner,Short,1,27206.50,27252.25,4/24/2026 6:30:01 AM,4/24/2026 6:40:01 AM,PivotExitLong,LongAtLowPivot,($91.50),$2698.50,$0.00,$0.00,$0.00,$0.00,$0.00,$91.50,$91.50,$183.00,11,
487,MNQ JUN26,Playback101,ZigzagRunner,Long,1,27252.25,27197.25,4/24/2026 6:40:01 AM,4/24/2026 6:54:01 AM,PivotExitShort,ShortAtHighPivot,($110.00),$2588.50,$0.00,$0.00,$0.00,$0.00,$0.00,$110.00,$110.00,$220.00,15,
488,MNQ JUN26,Playback101,ZigzagRunner,Short,1,27197.25,27212.00,4/24/2026 6:54:01 AM,4/24/2026 7:09:01 AM,PivotExitLong,LongAtLowPivot,($29.50),$2559.00,$0.00,$0.00,$0.00,$0.00,$0.00,$29.50,$29.50,$59.00,16,
489,MNQ JUN26,Playback101,ZigzagRunner,Long,1,27212.00,27207.00,4/24/2026 7:09:01 AM,4/24/2026 7:27:01 AM,PivotExitShort,ShortAtHighPivot,($10.00),$2549.00,$0.00,$0.00,$0.00,$0.00,$0.00,$10.00,$10.00,$20.00,19,
490,MNQ JUN26,Playback101,ZigzagRunner,Short,1,27207.00,27228.25,4/24/2026 7:27:01 AM,4/24/2026 7:39:01 AM,PivotExitLong,LongAtLowPivot,($42.50),$2506.50,$0.00,$0.00,$0.00,$0.00,$0.00,$42.50,$42.50,$85.00,13,
491,MNQ JUN26,Playback101,ZigzagRunner,Long,1,27228.25,27376.00,4/24/2026 7:39:01 AM,4/24/2026 10:24:01 AM,PivotExitShort,ShortAtHighPivot,$295.50,$2802.00,$0.00,$0.00,$0.00,$0.00,$0.00,$295.50,$295.50,$0.00,166,
492,MNQ JUN26,Playback101,ZigzagRunner,Short,1,27376.00,27427.25,4/24/2026 10:24:01 AM,4/24/2026 10:54:01 AM,PivotExitLong,LongAtLowPivot,($102.50),$2699.50,$0.00,$0.00,$0.00,$0.00,$0.00,$102.50,$102.50,$205.00,31,
493,MNQ JUN26,Playback101,ZigzagRunner,Long,1,27427.25,27389.75,4/24/2026 10:54:01 AM,4/24/2026 11:21:00 AM,PivotExitShort,ShortAtHighPivot,($75.00),$2624.50,$0.00,$0.00,$0.00,$0.00,$0.00,$75.00,$75.00,$150.00,28,
494,MNQ JUN26,Playback101,ZigzagRunner,Short,1,27389.75,27436.75,4/24/2026 11:21:00 AM,4/24/2026 12:11:01 PM,PivotExitLong,LongAtLowPivot,($94.00),$2530.50,$0.00,$0.00,$0.00,$0.00,$0.00,$94.00,$94.00,$188.00,51,
495,MNQ JUN26,Playback101,ZigzagRunner,Long,1,27436.75,27439.00,4/24/2026 12:11:01 PM,4/24/2026 1:55:01 PM,PivotExitShort,EodExitLong,$4.50,$2535.00,$0.00,$0.00,$0.00,$0.00,$0.00,$4.50,$4.50,$0.00,105,
496,MNQ JUN26,Playback101,ZigzagRunner,Short,1,27385.00,27437.00,4/26/2026 5:00:01 PM,4/26/2026 5:43:01 PM,ShortAtHighPivot,LongAtLowPivot,($104.00),$2431.00,$0.00,$0.00,$0.00,$0.00,$0.00,$106.50,$11.50,$115.50,44,
497,MNQ JUN26,Playback101,ZigzagRunner,Long,1,27437.00,27479.25,4/26/2026 5:43:01 PM,4/26/2026 10:15:01 PM,PivotExitShort,ShortAtHighPivot,$84.50,$2515.50,$0.00,$0.00,$0.00,$0.00,$0.00,$84.50,$84.50,$0.00,273,
498,MNQ JUN26,Playback101,ZigzagRunner,Short,1,27479.25,27444.00,4/26/2026 10:15:01 PM,4/27/2026 1:51:01 AM,PivotExitLong,PivotExitShort,$70.50,$2586.00,$0.00,$0.00,$0.00,$0.00,$0.00,$70.50,$70.50,$0.00,217,
499,MNQ JUN26,Playback101,ZigzagRunner,Long,1,27444.00,27446.50,4/27/2026 1:51:01 AM,4/27/2026 5:21:01 AM,LongAtLowPivot,PivotExitLong,$5.00,$2591.00,$0.00,$0.00,$0.00,$0.00,$0.00,$19.00,$113.50,$108.50,211,
500,MNQ JUN26,Sim101,,Long,1,27420.75,27431.25,4/27/2026 12:29:31 AM,4/27/2026 5:49:49 AM,,Close,$21.00,$2612.00,$0.00,$0.00,$0.00,$0.00,$0.00,$66.00,$121.50,$100.50,0,
501,MNQ JUN26,Sim101,ZigzagRunner,Long,1,27378.50,27381.50,4/27/2026 6:54:59 AM,4/27/2026 6:55:59 AM,Close position,SafetyPanicLong,$6.00,$2618.00,$0.00,$0.00,$0.00,$0.00,$0.00,$2.50,$30.50,$24.50,2,
502,MNQ JUN26,Sim101,ZigzagRunner,Long,1,27378.50,27381.50,4/27/2026 6:54:59 AM,4/27/2026 6:55:59 AM,LongAtLowPivot,SafetyPanicLong,$6.00,$2624.00,$0.00,$0.00,$0.00,$0.00,$0.00,$2.50,$30.50,$24.50,2,
503,MNQ JUN26,Sim101,ZigzagRunner,Short,1,27341.25,27402.75,4/27/2026 7:30:59 AM,4/27/2026 7:36:04 AM,ShortAtHighPivot,PivotExitShort,($123.00),$2501.00,$0.00,$0.00,$0.00,$0.00,$0.00,$127.50,$39.00,$162.00,6,
504,MNQ JUN26,Sim101,ZigzagRunner,Long,1,27402.75,27388.25,4/27/2026 7:36:04 AM,4/27/2026 7:36:59 AM,Close position,SafetyPanicLong,($29.00),$2472.00,$0.00,$0.00,$0.00,$0.00,$0.00,$44.00,$7.50,$36.50,2,
505,MNQ JUN26,Sim101,ZigzagRunner,Long,1,27402.75,27388.25,4/27/2026 7:36:04 AM,4/27/2026 7:36:59 AM,LongAtLowPivot,SafetyPanicLong,($29.00),$2443.00,$0.00,$0.00,$0.00,$0.00,$0.00,$44.00,$7.50,$36.50,2,
506,MNQ JUN26,Playback101,ZigzagRunner,Short,1,27446.50,27391.50,4/27/2026 5:21:01 AM,4/27/2026 1:59:31 PM,ShortAtHighPivot,Exit on session close,$110.00,$2553.00,$0.00,$0.00,$0.00,$0.00,$0.00,$10.50,$113.00,$3.00,19,
