**DEPRECATED — LOOKAHEAD ARTIFACT, DO NOT QUOTE**

segment_idx,start_dt,end_dt,duration_days,start_price,end_price,min_price,max_price,net_pts,direction,sub_pattern,slope_pts_per_day,mean_atr,normalized_slope_abs,normalized_slope_signed,start_snap,end_snap,n_zones_in_band,n_levels_in_band,n_zones_traversed,start_in_zone,end_in_zone,escape_velocity,captured,between_zones,levels_month
113,2025-03-21 00:00:00+00:00,2025-03-21 12:00:00+00:00,0.5,19728.75,19380.0,19380.0,19728.75,-348.75,DOWN,H_L,-697.5,485.4,1.4369592088998764,-1.4369592088998764,H,L,1,1,1,False,False,False,False,True,2025-03
114,2025-03-21 12:00:00+00:00,2025-04-01 00:00:00+00:00,10.5,19380.0,19283.75,19283.75,19380.0,-96.25,DOWN,LL_lower,-9.166666666666666,466.8,0.01963724650099971,-0.01963724650099971,L,L,0,0,0,False,False,False,False,True,2025-03
115,2025-04-01 00:00:00+00:00,2025-04-01 08:00:00+00:00,0.5,19283.75,19511.5,19283.75,19511.5,227.75,UP,L_H,455.5,466.8,0.9757926306769494,0.9757926306769494,L,H,1,1,0,True,False,True,False,False,2025-04
116,2025-04-01 08:00:00+00:00,2025-04-01 12:00:00+00:00,0.5,19511.5,19261.25,19261.25,19511.5,-250.25,DOWN,H_L,-500.5,,,,H,L,1,1,0,False,True,False,True,False,2025-04
117,2025-04-01 12:00:00+00:00,2025-04-01 20:00:00+00:00,0.5,19261.25,19693.25,19261.25,19693.25,432.0,UP,L_H,864.0,,,,L,H,2,2,0,True,True,False,False,False,2025-04
118,2025-04-01 20:00:00+00:00,2025-04-02 12:00:00+00:00,0.6666666666666666,19693.25,19317.0,19317.0,19693.25,-376.25,DOWN,H_L,-564.375,503.9875,1.1198194399662689,-1.1198194399662689,H,L,2,2,0,True,True,False,False,False,2025-04
119,2025-04-02 12:00:00+00:00,2025-04-02 20:00:00+00:00,0.5,19317.0,20045.25,19317.0,20045.25,728.25,UP,L_H,1456.5,,,,L,H,3,3,2,True,False,True,False,False,2025-04
120,2025-04-02 20:00:00+00:00,2025-04-03 00:00:00+00:00,0.5,20045.25,18879.0,18879.0,20045.25,-1166.25,DOWN,H_L,-2332.5,528.9125,4.409992200978422,-4.409992200978422,H,L,4,4,4,False,False,False,False,True,2025-04
121,2025-04-03 00:00:00+00:00,2025-04-03 08:00:00+00:00,0.5,18879.0,19176.75,18879.0,19176.75,297.75,UP,L_H,595.5,528.9125,1.1258951149764846,1.1258951149764846,L,H,1,1,1,False,False,False,False,True,2025-04
122,2025-04-03 08:00:00+00:00,2025-04-04 20:00:00+00:00,1.5,19176.75,17387.0,17387.0,19176.75,-1789.75,DOWN,H_L,-1193.1666666666667,555.0625,2.1496077769020006,-2.1496077769020006,H,L,2,2,2,False,False,False,False,True,2025-04
123,2025-04-04 20:00:00+00:00,2025-04-06 20:00:00+00:00,2.0,17387.0,16452.5,16452.5,17387.0,-934.5,DOWN,LL_lower,-467.25,555.8875,0.8405477727058082,-0.8405477727058082,L,L,1,1,1,False,False,False,False,True,2025-04
124,2025-04-06 20:00:00+00:00,2025-04-07 12:00:00+00:00,0.6666666666666666,16452.5,18360.25,16452.5,18360.25,1907.75,UP,L_H,2861.625,624.3625,4.5832749404392485,4.5832749404392485,L,H,2,2,2,False,False,False,False,True,2025-04
125,2025-04-07 12:00:00+00:00,2025-04-08 04:00:00+00:00,0.6666666666666666,18360.25,17668.5,17668.5,18360.25,-691.75,DOWN,H_L,-1037.625,666.425,1.5570019131935329,-1.5570019131935329,H,L,1,1,1,False,False,False,False,True,2025-04
126,2025-04-08 04:00:00+00:00,2025-04-08 12:00:00+00:00,0.5,17668.5,18357.25,17668.5,18357.25,688.75,UP,L_H,1377.5,,,,L,H,1,1,1,False,False,False,False,True,2025-04
127,2025-04-08 12:00:00+00:00,2025-04-09 04:00:00+00:00,0.6666666666666666,18357.25,16735.0,16735.0,18357.25,-1622.25,DOWN,H_L,-2433.375,773.0375,3.147809776369193,-3.147809776369193,H,L,2,2,1,False,True,False,True,False,2025-04
128,2025-04-09 04:00:00+00:00,2025-04-09 16:00:00+00:00,0.5,16735.0,19388.0,16735.0,19388.0,2653.0,UP,L_H,5306.0,,,,L,H,4,4,3,True,False,True,False,False,2025-04
129,2025-04-09 16:00:00+00:00,2025-04-11 16:00:00+00:00,2.0,19388.0,18873.25,18873.25,19388.0,-514.75,DOWN,HH_lower,-257.375,829.96875,0.3101020369742837,-0.3101020369742837,H,H,2,2,2,False,False,False,False,True,2025-04
130,2025-04-11 16:00:00+00:00,2025-04-13 20:00:00+00:00,2.1666666666666665,18873.25,19253.0,18873.25,19253.0,379.75,UP,HH_higher,175.26923076923077,815.8625,0.21482692337156173,0.21482692337156173,H,H,2,2,1,False,True,False,True,False,2025-04
131,2025-04-13 20:00:00+00:00,2025-04-14 00:00:00+00:00,0.5,19253.0,18956.5,18956.5,19253.0,-296.5,DOWN,H_L,-593.0,821.6375,0.7217294731557408,-0.7217294731557408,H,L,2,2,1,True,False,True,False,False,2025-04
132,2025-04-14 00:00:00+00:00,2025-04-14 12:00:00+00:00,0.5,18956.5,19255.75,18956.5,19255.75,299.25,UP,L_H,598.5,821.6375,0.7284234227381297,0.7284234227381297,L,H,2,2,1,False,True,False,True,False,2025-04
133,2025-04-14 12:00:00+00:00,2025-04-14 16:00:00+00:00,0.5,19255.75,18738.5,18738.5,19255.75,-517.25,DOWN,H_L,-1034.5,,,,H,L,2,2,1,True,False,True,False,False,2025-04
134,2025-04-14 16:00:00+00:00,2025-04-15 12:00:00+00:00,0.8333333333333334,18738.5,19144.75,18738.5,19144.75,406.25,UP,L_H,487.5,817.8375,0.5960841854280343,0.5960841854280343,L,H,1,1,1,False,False,False,False,True,2025-04
135,2025-04-15 12:00:00+00:00,2025-04-16 16:00:00+00:00,1.1666666666666667,19144.75,18116.25,18116.25,19144.75,-1028.5,DOWN,H_L,-881.5714285714286,834.6625,1.0562010735733647,-1.0562010735733647,H,L,1,1,1,False,False,False,False,True,2025-04
136,2025-04-16 16:00:00+00:00,2025-04-17 08:00:00+00:00,0.6666666666666666,18116.25,18621.0,18116.25,18621.0,504.75,UP,L_H,757.125,847.375,0.8934946157250332,0.8934946157250332,L,H,0,0,0,False,False,False,False,True,2025-04
137,2025-04-17 08:00:00+00:00,2025-04-20 20:00:00+00:00,3.5,18621.0,18384.75,18384.75,18621.0,-236.25,DOWN,HH_lower,-67.5,835.375,0.08080203501421518,-0.08080203501421518,H,H,0,0,0,False,False,False,False,True,2025-04
138,2025-04-20 20:00:00+00:00,2025-04-21 16:00:00+00:00,0.8333333333333334,18384.75,17700.0,17700.0,18384.75,-684.75,DOWN,H_L,-821.6999999999999,847.6875,0.9693430656934305,-0.9693430656934305,H,L,1,1,1,False,False,False,False,True,2025-04
139,2025-04-21 16:00:00+00:00,2025-04-23 00:00:00+00:00,1.3333333333333333,17700.0,18771.25,17700.0,18771.25,1071.25,UP,L_H,803.4375,870.6125,0.9228416775545952,0.9228416775545952,L,H,1,1,1,False,False,False,False,True,2025-04
140,2025-04-23 00:00:00+00:00,2025-04-24 08:00:00+00:00,1.3333333333333333,18771.25,18595.0,18595.0,18771.25,-176.25,DOWN,H_L,-132.1875,887.25625,0.14898458027204656,-0.14898458027204656,H,L,0,0,0,False,False,False,False,True,2025-04
141,2025-04-24 08:00:00+00:00,2025-05-23 12:00:00+00:00,29.166666666666668,18595.0,20727.5,18595.0,20727.5,2132.5,UP,LL_higher,73.11428571428571,515.842,0.14173775247902598,0.14173775247902598,L,L,6,6,6,False,False,False,False,True,2025-04
142,2025-05-23 12:00:00+00:00,2025-05-29 04:00:00+00:00,5.666666666666667,20727.5,21849.25,20727.5,21849.25,1121.75,UP,L_H,197.95588235294116,331.73,0.5967379566302148,0.5967379566302148,L,H,5,5,4,False,True,False,True,False,2025-05
143,2025-05-29 04:00:00+00:00,2025-06-18 12:00:00+00:00,20.333333333333332,21849.25,21872.75,21849.25,21872.75,23.5,UP,HH_higher,1.1557377049180328,319.7779411764706,0.0036141883353993914,0.0036141883353993914,H,H,1,1,0,True,True,False,False,False,2025-05
144,2025-06-18 12:00:00+00:00,2025-06-19 12:00:00+00:00,1.0,21872.75,21433.5,21433.5,21872.75,-439.25,DOWN,H_L,-439.25,299.175,1.4682042282944765,-1.4682042282944765,H,L,3,3,1,True,True,False,False,False,2025-06
145,2025-06-19 12:00:00+00:00,2025-06-20 12:00:00+00:00,1.0,21433.5,21899.0,21433.5,21899.0,465.5,UP,L_H,465.5,289.825,1.6061416371948591,1.6061416371948591,L,H,3,3,1,True,True,False,False,False,2025-06
146,2025-06-20 12:00:00+00:00,2025-08-01 20:00:00+00:00,42.333333333333336,21899.0,22864.5,21899.0,22864.5,965.5,DOWN,H_L,22.807086614173226,230.85892857142858,0.0987923090317758,0.0987923090317758,H,L,4,4,2,True,True,False,False,False,2025-06
147,2025-08-01 20:00:00+00:00,2025-08-13 08:00:00+00:00,11.5,22864.5,24017.0,22864.5,24017.0,1152.5,UP,L_H,100.21739130434783,262.80125000000004,0.38134290192435466,0.38134290192435466,L,H,7,7,6,False,True,False,True,False,2025-08
