tf,c1,c2,regime_2d,n,pearson,p_q4q4,p_q0q0,p_q4q0,p_q0q4,upper_lift,lower_lift,tail_asymmetry,joint_extreme,cross_extreme,abs_asym
5s,vol_velocity_1b,reversion_prob_w,UP_CHOPPY,3924,-0.10741437721293275,0.03771661569826707,0.024974515800203875,0.06931702344546381,0.040774719673802244,0.9429153924566768,0.6243628950050969,0.3185524974515799,1.5672782874617737,2.7522935779816513,0.3185524974515799
1h,vol_accel_w,reversion_prob_w,UP_CHOPPY,3924,-0.22162146906852853,0.01834862385321101,0.024464831804281346,0.0581039755351682,0.0517329255861366,0.45871559633027525,0.6116207951070336,-0.15290519877675834,1.070336391437309,2.7459225280326196,0.15290519877675834
15m,bar_range,reversion_prob_w,DOWN_CHOPPY,2988,-0.31431942947428837,0.035140562248995984,0.017737617135207495,0.06325301204819277,0.046519410977242305,0.8785140562248995,0.4434404283801874,0.43507362784471215,1.321954484605087,2.7443105756358768,0.43507362784471215
1m,SE_high_w,hurst_w,DOWN_CHOPPY,2988,-0.14307192696944884,0.023761713520749666,0.03346720214190094,0.053882195448460506,0.055890227576974566,0.5940428380187416,0.8366800535475234,-0.2426372155287818,1.430722891566265,2.7443105756358768,0.2426372155287818
1m,price_accel_1b,z_low_w,DOWN_CHOPPY,2988,-0.12758738185857327,0.019410977242302542,0.03681392235609103,0.0572289156626506,0.05254350736278447,0.4852744310575635,0.9203480589022758,-0.43507362784471226,1.4056224899598393,2.7443105756358763,0.43507362784471226
15m,vol_accel_w,z_low_w,FLAT_CHOPPY,18315,-0.12801368411422226,0.029975429975429974,0.030303030303030304,0.05956865956865957,0.05017745017745018,0.7493857493857493,0.7575757575757576,-0.008190008190008258,1.506961506961507,2.743652743652744,0.008190008190008258
5m,vol_accel_w,reversion_prob_w,UP_SMOOTH,7146,-0.18414952693777303,0.03190596137699412,0.02686817800167926,0.06521130702490904,0.04450041981528128,0.797649034424853,0.6717044500419815,0.12594458438287148,1.4693534844668346,2.7427931710047577,0.12594458438287148
1h,vol_accel_w,SE_high_w,FLAT_SMOOTH,9726,-0.14440833763053207,0.025909932140653916,0.018712728768250052,0.04297758585235451,0.06662553979025293,0.6477483035163479,0.4678182192062513,0.17993008431009666,1.1155665227225993,2.7400781410651858,0.17993008431009666
5s,vol_velocity_w,reversion_prob_w,UP_CHOPPY,3924,-0.0994959538752851,0.033129459734964326,0.028287461773700305,0.06676860346585117,0.04281345565749235,0.8282364933741081,0.7071865443425076,0.12104994903160049,1.5354230377166158,2.7395514780835883,0.12104994903160049
15m,vol_velocity_1b,vol_mean_w,UP_CHOPPY,3924,-0.1043181608482998,0.05555555555555555,0.004841997961264016,0.013761467889908258,0.09582059123343527,1.3888888888888888,0.1210499490316004,1.2678389398572885,1.5099388379204892,2.739551478083588,1.2678389398572885
15m,vol_accel_w,z_se_w,DOWN_CHOPPY,2988,-0.08745076067377715,0.03848728246318608,0.02643908969210174,0.0572289156626506,0.05220883534136546,0.9621820615796519,0.6609772423025435,0.3012048192771084,1.6231593038821954,2.7359437751004014,0.3012048192771084
5m,bar_range,reversion_prob_w,DOWN_CHOPPY,2988,-0.2520376314160649,0.03313253012048193,0.018072289156626505,0.05990629183400268,0.049531459170013385,0.8283132530120483,0.4518072289156626,0.37650602409638567,1.2801204819277108,2.7359437751004014,0.37650602409638567
1h,vol_velocity_1b,SE_high_w,UP_SMOOTH,7146,-0.07068936519408443,0.05373635600335852,0.01343408900083963,0.030226700251889168,0.07892527287993283,1.343408900083963,0.33585222502099077,1.0075566750629723,1.6792611251049538,2.72879932829555,1.0075566750629723
5m,price_velocity_w,vol_sigma_w,DOWN_CHOPPY,2988,-0.20617496285555906,0.046519410977242305,0.001004016064257028,0.020749665327978582,0.08835341365461848,1.1629852744310576,0.0251004016064257,1.1378848728246318,1.1880856760374834,2.7275769745649265,1.1378848728246318
5m,vol_accel_w,reversion_prob_w,UP_CHOPPY,3924,-0.19667593553029186,0.030071355759429153,0.025739041794087664,0.06141692150866463,0.04765545361875637,0.7517838939857288,0.6434760448521916,0.10830784913353719,1.3952599388379203,2.726809378185525,0.10830784913353719
1h,vol_velocity_1b,vol_mean_w,FLAT_SMOOTH,9750,-0.2719685992659437,0.02707692307692308,0.004923076923076923,0.030153846153846153,0.07876923076923077,0.676923076923077,0.12307692307692308,0.5538461538461539,0.8,2.723076923076923,0.5538461538461539
5m,vol_accel_w,z_low_w,UP_CHOPPY,3924,-0.11772650686676103,0.033893985728848115,0.027013251783893986,0.06345565749235474,0.045361875637105,0.8473496432212029,0.6753312945973496,0.17201834862385323,1.5226809378185524,2.7204383282364932,0.17201834862385323
5m,vol_accel_1b,z_low_w,UP_CHOPPY,3924,-0.09597345353832808,0.030326197757390417,0.030326197757390417,0.053261977573904176,0.05555555555555555,0.7581549439347605,0.7581549439347605,0.0,1.516309887869521,2.7204383282364932,0.0
1m,SE_low_w,hurst_w,DOWN_CHOPPY,2988,-0.1470635075025629,0.023427041499330656,0.03313253012048193,0.0535475234270415,0.055220883534136546,0.5856760374832664,0.8283132530120483,-0.24263721552878192,1.4139892904953146,2.719210174029451,0.24263721552878192
1h,vol_velocity_w,reversion_prob_w,DOWN_CHOPPY,2988,-0.2153827234257858,0.028112449799196786,0.0321285140562249,0.07630522088353414,0.03246318607764391,0.7028112449799196,0.8032128514056224,-0.10040160642570273,1.506024096385542,2.719210174029451,0.10040160642570273
1h,vol_accel_w,reversion_prob_w,DOWN_CHOPPY,2988,-0.29108104947740665,0.028112449799196786,0.012048192771084338,0.07228915662650602,0.036479250334672024,0.7028112449799196,0.30120481927710846,0.4016064257028112,1.0040160642570282,2.7192101740294508,0.4016064257028112
15m,vol_accel_1b,z_se_w,DOWN_CHOPPY,2988,-0.042888517513336104,0.0321285140562249,0.03547523427041499,0.05990629183400268,0.048862115127175365,0.8032128514056224,0.8868808567603748,-0.08366800535475238,1.690093708165997,2.7192101740294508,0.08366800535475238
5m,price_mean_w,vol_sigma_w,FLAT_CHOPPY,18315,-0.09231872480989332,0.031995631995632,0.02254982254982255,0.059022659022659026,0.04974064974064974,0.7998907998907999,0.5637455637455637,0.2361452361452362,1.3636363636363638,2.719082719082719,0.2361452361452362
5s,vol_velocity_1b,z_low_w,UP_CHOPPY,3924,-0.06453289018723725,0.034658511722731905,0.023190621814475027,0.059378185524974515,0.04918450560652395,0.8664627930682977,0.5797655453618756,0.286697247706422,1.4462283384301733,2.7140672782874615,0.286697247706422
5m,vol_velocity_w,swing_noise_w,DOWN_SMOOTH,4662,-0.07350153066938125,0.060703560703560706,0.004075504075504076,0.013728013728013728,0.09480909480909482,1.5175890175890177,0.10188760188760189,1.4157014157014158,1.6194766194766195,2.7134277134277136,1.4157014157014158
5m,vol_accel_w,reversion_prob_w,FLAT_CHOPPY,18315,-0.19208129496352502,0.031504231504231504,0.027791427791427792,0.06251706251706252,0.04597324597324597,0.7876057876057876,0.6947856947856947,0.09282009282009285,1.4823914823914823,2.7122577122577125,0.09282009282009285
1h,price_accel_1b,bar_range,DOWN_CHOPPY,2988,-0.1360839877673181,0.060240963855421686,0.008032128514056224,0.012048192771084338,0.0963855421686747,1.506024096385542,0.2008032128514056,1.3052208835341363,1.7068273092369477,2.7108433734939763,1.3052208835341363
5m,vol_velocity_w,reversion_prob_w,DOWN_CHOPPY,2988,-0.18462274099269868,0.028781793842034806,0.027777777777777776,0.06191432396251673,0.046519410977242305,0.7195448460508701,0.6944444444444444,0.025100401606425682,1.4139892904953144,2.710843373493976,0.025100401606425682
1h,vol_velocity_1b,vol_sigma_w,DOWN_CHOPPY,2988,-0.17798004711068402,0.028112449799196786,0.0,0.024096385542168676,0.08433734939759036,0.7028112449799196,0.0,0.7028112449799196,0.7028112449799196,2.710843373493976,0.7028112449799196
15m,vol_accel_w,reversion_prob_w,UP_CHOPPY,3924,-0.24724761611055196,0.03109072375127421,0.03287461773700306,0.06778797145769623,0.040519877675840976,0.7772680937818552,0.8218654434250764,-0.04459734964322115,1.5991335372069315,2.7076962283384303,0.04459734964322115
5m,vol_sigma_w,vwap_w,FLAT_CHOPPY,18315,-0.09279775755916322,0.03205023205023205,0.02254982254982255,0.04946764946764947,0.058804258804258804,0.8012558012558013,0.5637455637455637,0.2375102375102376,1.365001365001365,2.706797706797707,0.2375102375102376
15m,vol_sigma_w,hurst_w,UP_SMOOTH,7146,-0.13169276154043597,0.028547439126784216,0.02420934788692975,0.05135740274279317,0.05681500139938427,0.7136859781696053,0.6052336971732437,0.10845228099636162,1.318919675342849,2.7043101035544357,0.10845228099636162
1h,vol_velocity_1b,price_sigma_w,DOWN_SMOOTH,4662,-0.14360601905546858,0.043758043758043756,0.010510510510510511,0.03346203346203346,0.07464607464607464,1.093951093951094,0.2627627627627628,0.8311883311883311,1.3567138567138568,2.7027027027027026,0.8311883311883311
1h,vol_accel_w,price_sigma_w,FLAT_CHOPPY,18315,-0.13630766712417397,0.03013923013923014,0.019055419055419055,0.04843024843024843,0.05967785967785968,0.7534807534807535,0.47638547638547635,0.27709527709527715,1.22986622986623,2.7027027027027026,0.27709527709527715
1h,SE_high_w,hurst_w,DOWN_SMOOTH,4662,0.06393696108299078,0.03346203346203346,0.03088803088803089,0.05405405405405406,0.05405405405405406,0.8365508365508365,0.7722007722007722,0.0643500643500643,1.6087516087516087,2.7027027027027026,0.0643500643500643
1m,vol_accel_w,z_low_w,DOWN_CHOPPY,2988,-0.09621475885641276,0.03246318607764391,0.029785809906291833,0.05923694779116466,0.04852744310575636,0.8115796519410977,0.7446452476572958,0.06693440428380193,1.5562248995983934,2.694109772423025,0.06693440428380193
5s,vol_velocity_w,reversion_prob_w,FLAT_CHOPPY,18315,-0.0535519848675871,0.03516243516243516,0.026153426153426154,0.06502866502866503,0.042478842478842475,0.879060879060879,0.6538356538356539,0.22522522522522515,1.532896532896533,2.6876876876876876,0.22522522522522515
5s,vol_accel_1b,z_low_w,FLAT_SMOOTH,9893,-0.05225020979415827,0.03497422419892854,0.03173961386839179,0.05286566258970989,0.05458404932780754,0.8743556049732134,0.7934903467097947,0.08086525826341873,1.6678459516830082,2.6862427979379357,0.08086525826341873
1h,vol_accel_w,price_sigma_w,UP_SMOOTH,7146,-0.14474154755095944,0.028547439126784216,0.018471872376154493,0.045200111950741674,0.06213266162888329,0.7136859781696053,0.4617968094038623,0.251889168765743,1.1754827875734677,2.683319339490624,0.251889168765743
5s,bar_range,reversion_prob_w,UP_CHOPPY,3924,-0.12646994775118822,0.03618756371049949,0.018603465851172275,0.06880733944954129,0.03848114169215087,0.9046890927624873,0.46508664627930685,0.4396024464831805,1.3697757390417942,2.682212028542304,0.4396024464831805
5m,vol_accel_w,reversion_prob_w,DOWN_CHOPPY,2988,-0.18010723556381478,0.028112449799196786,0.02710843373493976,0.059571619812583666,0.04752342704149933,0.7028112449799196,0.677710843373494,0.025100401606425682,1.3805220883534135,2.6773761713520745,0.025100401606425682
5m,vol_accel_1b,z_low_w,FLAT_CHOPPY,18315,-0.10869716979291758,0.03385203385203385,0.03139503139503139,0.05389025389025389,0.05318045318045318,0.8463008463008462,0.7848757848757848,0.061425061425061434,1.631176631176631,2.6767676767676765,0.061425061425061434
1h,vol_accel_w,vol_mean_w,UP_CHOPPY,3924,-0.2810891494900921,0.021406727828746176,0.012232415902140673,0.04281345565749235,0.06422018348623854,0.5351681957186544,0.3058103975535168,0.22935779816513757,0.8409785932721712,2.675840978593272,0.22935779816513757
1h,price_sigma_w,z_se_w,UP_CHOPPY,3924,-0.07485905156711858,0.027522935779816515,0.012232415902140673,0.039755351681957186,0.0672782874617737,0.6880733944954128,0.3058103975535168,0.382262996941896,0.9938837920489296,2.675840978593272,0.382262996941896
5m,vol_velocity_w,reversion_prob_w,UP_CHOPPY,3924,-0.17716188930524307,0.031855249745158,0.02981651376146789,0.060652395514780834,0.046381243628950054,0.79638124362895,0.7454128440366973,0.050968399592252744,1.5417940876656473,2.675840978593272,0.050968399592252744
1m,price_accel_1b,z_low_w,UP_SMOOTH,7146,-0.09825705580097116,0.02756787013713966,0.033585222502099076,0.053596417576266445,0.053316540722082285,0.6891967534284914,0.8396305625524769,-0.15043380912398552,1.5288273159809682,2.672823957458718,0.15043380912398552
5s,vol_accel_w,z_low_w,DOWN_SMOOTH,4662,-0.05012487451890894,0.03453453453453453,0.0280995280995281,0.05727155727155727,0.04954954954954955,0.8633633633633633,0.7024882024882024,0.16087516087516085,1.5658515658515657,2.6705276705276706,0.16087516087516085
15m,vol_accel_w,vol_sigma_w,DOWN_SMOOTH,4662,-0.1119391355720328,0.055341055341055344,0.003432003432003432,0.009438009438009438,0.09738309738309739,1.3835263835263836,0.0858000858000858,1.2977262977262978,1.4693264693264694,2.6705276705276706,1.2977262977262978
1m,price_velocity_w,vol_mean_w,DOWN_SMOOTH,4662,-0.2417490921253814,0.054268554268554266,0.005577005577005577,0.014157014157014158,0.09266409266409266,1.3567138567138566,0.13942513942513943,1.2172887172887172,1.496138996138996,2.6705276705276706,1.2172887172887172
1h,price_mean_w,hurst_w,FLAT_CHOPPY,18315,-0.13326922155076087,0.018946218946218948,0.036745836745836744,0.0628992628992629,0.0438984438984439,0.47365547365547367,0.9186459186459186,-0.44499044499044493,1.3923013923013923,2.66994266994267,0.44499044499044493
5s,vol_velocity_1b,reversion_prob_w,FLAT_SMOOTH,9893,-0.09683273739755792,0.03214394015970889,0.029616900838977056,0.06630951177600324,0.04043262913170929,0.8035985039927221,0.7404225209744264,0.06317598301829574,1.5440210249671487,2.6685535226928128,0.06317598301829574
15m,vol_velocity_w,reversion_prob_w,DOWN_SMOOTH,4662,-0.26663016738132156,0.030244530244530245,0.025954525954525954,0.06306306306306306,0.04332904332904333,0.7561132561132561,0.6488631488631489,0.1072501072501072,1.4049764049764049,2.6598026598026596,0.1072501072501072
5m,vol_accel_1b,z_low_w,UP_SMOOTH,7146,-0.10493361354857457,0.033865099356283235,0.031066330814441646,0.05009795689896446,0.056255247691015954,0.8466274839070809,0.7766582703610412,0.06996921354603969,1.623285754268122,2.6588301147495104,0.06996921354603969
1m,price_accel_1b,z_high_w,FLAT_SMOOTH,9890,-0.12595039378772632,0.037613751263902935,0.025278058645096056,0.05824064711830131,0.04802831142568251,0.9403437815975734,0.6319514661274014,0.308392315470172,1.5722952477249748,2.656723963599595,0.308392315470172
1h,bar_range,z_low_w,FLAT_CHOPPY,18315,-0.22156407635816266,0.03734643734643735,0.0196014196014196,0.07207207207207207,0.03407043407043407,0.9336609336609336,0.49003549003549,0.4436254436254436,1.4236964236964236,2.6535626535626538,0.4436254436254436
5s,vol_velocity_1b,reversion_prob_w,FLAT_CHOPPY,18315,-0.06902945049117569,0.032705432705432705,0.027791427791427792,0.06355446355446355,0.042588042588042586,0.8176358176358176,0.6947856947856947,0.12285012285012287,1.5124215124215123,2.6535626535626533,0.12285012285012287
1h,vol_accel_w,vol_mean_w,FLAT_SMOOTH,9726,-0.3706518442613514,0.014805675508945095,0.006169031462060457,0.030845157310302282,0.07526218383713756,0.3701418877236274,0.15422578655151142,0.21591610117211596,0.5243676742751389,2.652683528685996,0.21591610117211596
5s,vol_velocity_1b,reversion_prob_w,UP_SMOOTH,7146,-0.11814624326803959,0.03610411418975651,0.02490904002239015,0.0647914917436328,0.04114189756507137,0.9026028547439127,0.6227260005597537,0.279876854184159,1.5253288553036664,2.648334732717604,0.279876854184159
5m,vol_velocity_1b,SE_low_w,UP_CHOPPY,3924,-0.06407527894163771,0.059123343527013254,0.005861365953109072,0.016819571865443424,0.08893985728848114,1.4780835881753314,0.1465341488277268,1.3315494393476046,1.6246177370030581,2.643985728848114,1.3315494393476046
1m,bar_range,price_velocity_w,DOWN_CHOPPY,2988,-0.20144971933529324,0.06157965194109773,0.003681392235609103,0.08835341365461848,0.01740294511378849,1.5394912985274432,0.09203480589022757,1.4474564926372155,1.6315261044176708,2.643908969210174,1.4474564926372155
15m,bar_range,z_se_w,DOWN_SMOOTH,4662,-0.17209805231867545,0.03796653796653797,0.018447018447018446,0.07078507078507079,0.034963534963534965,0.9491634491634492,0.46117546117546115,0.48798798798798804,1.4103389103389103,2.643715143715144,0.48798798798798804
15m,vol_mean_w,vwap_w,DOWN_SMOOTH,4662,-0.17911451032934297,0.0341055341055341,0.029386529386529386,0.05083655083655084,0.0546975546975547,0.8526383526383525,0.7346632346632347,0.11797511797511784,1.5873015873015872,2.6383526383526386,0.11797511797511784
15m,vol_velocity_1b,SE_low_w,DOWN_SMOOTH,4662,-0.05229068342975993,0.05855855855855856,0.006220506220506221,0.01866151866151866,0.08687258687258688,1.4639639639639639,0.1555126555126555,1.3084513084513083,1.6194766194766195,2.6383526383526386,1.3084513084513083
15m,vol_velocity_1b,SE_high_w,DOWN_SMOOTH,4662,-0.10285651286008142,0.055984555984555984,0.007293007293007293,0.01866151866151866,0.08687258687258688,1.3996138996138996,0.1823251823251823,1.2172887172887172,1.581939081939082,2.6383526383526386,1.2172887172887172
1h,vwap_w,hurst_w,FLAT_CHOPPY,18315,-0.1345556108547962,0.018946218946218948,0.036745836745836744,0.06218946218946219,0.043243243243243246,0.47365547365547367,0.9186459186459186,-0.44499044499044493,1.3923013923013923,2.635817635817636,0.44499044499044493
5m,bar_range,reversion_prob_w,FLAT_CHOPPY,18315,-0.22410041189534302,0.03423423423423423,0.017963417963417962,0.060387660387660386,0.04499044499044499,0.8558558558558558,0.44908544908544906,0.4067704067704067,1.3049413049413048,2.634452634452634,0.4067704067704067
15m,price_mean_w,vol_sigma_w,FLAT_CHOPPY,18315,-0.12018734072378508,0.02861042861042861,0.023423423423423424,0.053999453999454,0.05110565110565111,0.7152607152607152,0.5855855855855856,0.12967512967512962,1.3008463008463007,2.6276276276276276,0.12967512967512962
5s,bar_range,price_mean_w,DOWN_SMOOTH,4662,-0.369782577353829,0.023166023166023165,0.03303303303303303,0.07872157872157873,0.026383526383526385,0.5791505791505791,0.8258258258258258,-0.24667524667524665,1.4049764049764049,2.6276276276276276,0.24667524667524665
5s,bar_range,vwap_w,DOWN_SMOOTH,4662,-0.3698784909693808,0.023166023166023165,0.03303303303303303,0.07872157872157873,0.026383526383526385,0.5791505791505791,0.8258258258258258,-0.24667524667524665,1.4049764049764049,2.6276276276276276,0.24667524667524665
15m,SE_high_w,hurst_w,DOWN_CHOPPY,2988,-0.09523209117736563,0.025435073627844713,0.029116465863453816,0.0321285140562249,0.07295850066934405,0.6358768406961178,0.7279116465863454,-0.09203480589022761,1.3637884872824633,2.6271753681392234,0.09203480589022761
15m,vol_velocity_1b,SE_high_w,DOWN_CHOPPY,2988,-0.07787978890313504,0.05187416331994645,0.008032128514056224,0.02677376171352075,0.0783132530120482,1.2968540829986612,0.2008032128514056,1.0960508701472556,1.497657295850067,2.6271753681392234,1.0960508701472556
5s,bar_range,reversion_prob_w,FLAT_CHOPPY,18315,-0.1745473410382285,0.03423423423423423,0.02386022386022386,0.06027846027846028,0.04471744471744472,0.8558558558558558,0.5965055965055965,0.25935025935025924,1.4523614523614523,2.624897624897625,0.25935025935025924
1m,price_accel_1b,z_low_w,UP_CHOPPY,3924,-0.08596624313417847,0.02599388379204893,0.03669724770642202,0.052752293577981654,0.052242609582059125,0.6498470948012232,0.9174311926605505,-0.26758409785932735,1.5672782874617737,2.6248725790010194,0.26758409785932735
15m,vol_velocity_1b,SE_low_w,UP_SMOOTH,7146,-0.07995502757412165,0.05135740274279317,0.005877413937867338,0.02211027148054856,0.08284354883851106,1.2839350685698292,0.14693534844668346,1.1369997201231457,1.4308704170165127,2.6238455079764904,1.1369997201231457
15m,vol_velocity_w,reversion_prob_w,UP_SMOOTH,7146,-0.2286079626062025,0.03666386789812483,0.02392947103274559,0.0626924153372516,0.042261404981808005,0.9165966974531207,0.5982367758186398,0.3183599216344809,1.5148334732717603,2.6238455079764904,0.3183599216344809
15m,vol_sigma_w,vwap_w,FLAT_CHOPPY,18315,-0.12180084652000106,0.02861042861042861,0.023423423423423424,0.05094185094185094,0.053999453999454,0.7152607152607152,0.5855855855855856,0.12967512967512962,1.3008463008463007,2.6235326235326237,0.12967512967512962
5s,vol_velocity_w,reversion_prob_w,FLAT_SMOOTH,9893,-0.07593491985179464,0.03295259274234307,0.03153745072273324,0.06428788031941778,0.04063479227736783,0.8238148185585767,0.788436268068331,0.03537855049024574,1.6122510866269077,2.62306681491964,0.03537855049024574
15m,vol_velocity_1b,vol_sigma_w,DOWN_SMOOTH,4662,-0.03749594115710537,0.05662805662805663,0.0006435006435006435,0.010939510939510939,0.09395109395109395,1.4157014157014158,0.016087516087516088,1.3996138996138998,1.4317889317889319,2.6222651222651225,1.3996138996138998
15m,bar_range,z_low_w,FLAT_SMOOTH,9858,-0.1667110560106163,0.032866707242848445,0.024142828159870157,0.06542909312233719,0.039460336782308786,0.8216676810712111,0.6035707039967539,0.2180969770744572,1.425238385067965,2.6222357476161493,0.2180969770744572
1h,vol_accel_w,price_sigma_w,FLAT_SMOOTH,9726,-0.1207331985537936,0.0283775447254781,0.026115566522722598,0.03814517787374049,0.06662553979025293,0.7094386181369524,0.6528891630680649,0.05654945506888753,1.3623277812050172,2.6192679415998352,0.05654945506888753
5s,vol_velocity_w,reversion_prob_w,DOWN_CHOPPY,2988,-0.04538360327846238,0.03246318607764391,0.028112449799196786,0.058902275769745646,0.045850066934404285,0.8115796519410977,0.7028112449799196,0.10876840696117807,1.5143908969210174,2.6188085676037485,0.10876840696117807
5m,bar_range,reversion_prob_w,DOWN_SMOOTH,4662,-0.21543259870157092,0.03367653367653368,0.01866151866151866,0.059202059202059204,0.045474045474045474,0.8419133419133419,0.46653796653796653,0.37537537537537535,1.3084513084513083,2.616902616902617,0.37537537537537535
15m,vol_velocity_1b,SE_high_w,FLAT_CHOPPY,18315,-0.08185080284958347,0.054654654654654654,0.0074802074802074806,0.021785421785421786,0.08288288288288288,1.3663663663663663,0.187005187005187,1.1793611793611793,1.5533715533715533,2.616707616707617,1.1793611793611793
1m,price_accel_1b,z_high_w,UP_CHOPPY,3924,-0.10079463859418639,0.03720693170234455,0.026503567787971458,0.05530071355759429,0.04918450560652395,0.9301732925586137,0.6625891946992865,0.26758409785932724,1.5927624872579003,2.612130479102956,0.26758409785932724
5m,vol_accel_w,z_low_w,DOWN_CHOPPY,2988,-0.14981043419155327,0.029785809906291833,0.02744310575635877,0.058902275769745646,0.04551539491298527,0.7446452476572958,0.6860776439089692,0.05856760374832659,1.430722891566265,2.6104417670682727,0.05856760374832659
15m,vol_accel_w,vol_sigma_w,FLAT_CHOPPY,18315,-0.0905789338589987,0.057002457002457,0.0014742014742014742,0.0067158067158067155,0.09757029757029757,1.4250614250614249,0.036855036855036855,1.388206388206388,1.4619164619164617,2.6071526071526074,1.388206388206388
1h,vol_accel_w,SE_low_w,FLAT_CHOPPY,18315,-0.15553043773956726,0.027518427518427518,0.013759213759213759,0.04777504777504778,0.0564018564018564,0.6879606879606879,0.34398034398034394,0.34398034398034394,1.0319410319410318,2.6044226044226044,0.34398034398034394
1h,vol_velocity_1b,price_sigma_w,UP_SMOOTH,7146,-0.11669125130754758,0.047019311502938706,0.010075566750629723,0.02686817800167926,0.07724601175482787,1.1754827875734677,0.2518891687657431,0.9235936188077246,1.4273719563392109,2.6028547439126783,0.9235936188077246
5m,price_velocity_w,vol_mean_w,DOWN_CHOPPY,2988,-0.16885488902414136,0.060240963855421686,0.00033467202141900936,0.019076305220883535,0.08500669344042838,1.506024096385542,0.008366800535475234,1.4976572958500667,1.5143908969210174,2.6020749665327982,1.4976572958500667
1h,price_sigma_w,z_high_w,UP_CHOPPY,3924,-0.059804276974709816,0.03058103975535168,0.018603465851172275,0.039755351681957186,0.06422018348623854,0.764525993883792,0.46508664627930685,0.2994393476044852,1.229612640163099,2.599388379204893,0.2994393476044852
15m,vol_accel_w,vol_mean_w,UP_CHOPPY,3924,-0.15524228971511866,0.06039755351681957,0.0015290519877675841,0.01529051987767584,0.08868501529051988,1.5099388379204892,0.0382262996941896,1.4717125382262997,1.5481651376146788,2.599388379204893,1.4717125382262997
1h,price_velocity_w,z_se_w,UP_CHOPPY,3924,-0.10582687793545005,0.027522935779816515,0.021406727828746176,0.05198776758409786,0.05198776758409786,0.6880733944954128,0.5351681957186544,0.15290519877675846,1.2232415902140672,2.5993883792048926,0.15290519877675846
1h,vol_accel_w,SE_high_w,UP_SMOOTH,7146,-0.10039858084724405,0.036943744752308987,0.015113350125944584,0.03848306745032186,0.0654911838790932,0.9235936188077246,0.3778337531486146,0.54575986565911,1.3014273719563392,2.5993562832353763,0.54575986565911
1m,price_accel_1b,z_low_w,FLAT_SMOOTH,9890,-0.12019663491395893,0.024469160768452982,0.03801820020222447,0.0525783619817998,0.051365015166835185,0.6117290192113245,0.9504550050556116,-0.33872598584428715,1.5621840242669363,2.5985844287158746,0.33872598584428715
15m,vol_velocity_1b,vol_sigma_w,UP_SMOOTH,7146,-0.03478110377130777,0.05849426252448923,0.0020990764063811922,0.00825636719843269,0.09557794570389029,1.4623565631122306,0.05247691015952981,1.409879652952701,1.5148334732717603,2.5958578225580746,1.409879652952701
15m,price_accel_1b,z_high_w,FLAT_SMOOTH,9858,-0.06760455431662514,0.040474741326841146,0.021708257252992493,0.05842970176506391,0.045343883140596467,1.0118685331710287,0.5427064313248123,0.4691621018462163,1.554574964495841,2.5943396226415096,0.4691621018462163
5m,SE_high_w,hurst_w,DOWN_CHOPPY,2988,-0.137503919248701,0.022757697456492636,0.030789825970548863,0.04216867469879518,0.06157965194109773,0.5689424364123159,0.7697456492637216,-0.20080321285140568,1.3386880856760375,2.593708165997323,0.20080321285140568
5s,vol_velocity_1b,reversion_prob_w,DOWN_CHOPPY,2988,-0.05294137568915428,0.033801874163319943,0.028781793842034806,0.0645917001338688,0.0391566265060241,0.8450468540829986,0.7195448460508701,0.12550200803212852,1.5645917001338687,2.5937081659973225,0.12550200803212852
15m,vol_velocity_w,reversion_prob_w,DOWN_CHOPPY,2988,-0.19998038293977954,0.03815261044176707,0.023092369477911646,0.06325301204819277,0.04049531459170013,0.9538152610441768,0.5773092369477911,0.37650602409638567,1.5311244979919678,2.5937081659973225,0.37650602409638567
1m,vol_accel_w,reversion_prob_w,UP_CHOPPY,3924,-0.18286739235923702,0.03160040774719674,0.028797145769622834,0.06167176350662589,0.04204892966360856,0.7900101936799184,0.7199286442405708,0.07008154943934763,1.5099388379204892,2.5930173292558614,0.07008154943934763
1m,bar_range,reversion_prob_w,FLAT_CHOPPY,18315,-0.21258516941087519,0.031995631995632,0.018837018837018837,0.058094458094458096,0.04559104559104559,0.7998907998907999,0.47092547092547093,0.328965328965329,1.270816270816271,2.592137592137592,0.328965328965329
1m,vol_accel_w,reversion_prob_w,DOWN_SMOOTH,4662,-0.13978009562241056,0.03367653367653368,0.0280995280995281,0.060274560274560275,0.04332904332904333,0.8419133419133419,0.7024882024882024,0.13942513942513945,1.5444015444015444,2.59009009009009,0.13942513942513945
15m,price_accel_1b,z_low_w,UP_SMOOTH,7146,-0.1248014366860342,0.02518891687657431,0.03456479149174363,0.044640358242373356,0.058914077805765463,0.6297229219143577,0.8641197872935907,-0.234396865379233,1.4938427092079485,2.5888609012034705,0.234396865379233
15m,vol_accel_w,z_low_w,FLAT_SMOOTH,9852,-0.10629352607857592,0.032176207876573285,0.02892813641900122,0.05775477060495331,0.045777507105156316,0.8044051969143321,0.7232034104750305,0.08120178643930165,1.5276086073893627,2.5883069427527405,0.08120178643930165
1h,vol_accel_w,SE_high_w,FLAT_CHOPPY,18315,-0.1603652336681412,0.028173628173628174,0.020365820365820367,0.045154245154245154,0.058367458367458366,0.7043407043407043,0.5091455091455092,0.19519519519519513,1.2134862134862134,2.5880425880425877,0.19519519519519513
