tf,c1,c2,regime_2d,n,pearson,p_q4q4,p_q0q0,p_q4q0,p_q0q4,upper_lift,lower_lift,tail_asymmetry,joint_extreme,cross_extreme,abs_asym
1h,price_velocity_1b,vwap_w,DOWN_SMOOTH,4662,0.12230987334270062,0.028314028314028315,0.055341055341055344,0.059202059202059204,0.03861003861003861,0.7078507078507079,1.3835263835263836,-0.6756756756756757,2.0913770913770913,2.4453024453024454,0.6756756756756757
1h,body,vwap_w,DOWN_SMOOTH,4662,0.10285914660130972,0.028314028314028315,0.055341055341055344,0.05405405405405406,0.03861003861003861,0.7078507078507079,1.3835263835263836,-0.6756756756756757,2.0913770913770913,2.3166023166023164,0.6756756756756757
1h,vol_mean_w,vol_sigma_w,DOWN_SMOOTH,4662,0.8594571803717203,0.1364221364221364,0.16344916344916344,0.0,0.0,3.41055341055341,4.0862290862290855,-0.6756756756756754,7.496782496782496,0.0,0.6756756756756754
1h,bar_range,vol_accel_w,UP_CHOPPY,3924,0.23601819473479765,0.07339449541284404,0.046381243628950054,0.045871559633027525,0.04892966360856269,1.834862385321101,1.1595310907237513,0.6753312945973498,2.994393476044852,2.3700305810397553,0.6753312945973498
5m,price_velocity_w,vol_velocity_w,UP_CHOPPY,3924,0.009790574390786724,0.0644750254841998,0.03746177370030581,0.07135575942915393,0.06906218144750255,1.611875637104995,0.9365443425076453,0.6753312945973496,2.5484199796126403,3.5104485219164117,0.6753312945973496
5m,price_mean_w,vol_sigma_w,UP_CHOPPY,3924,-0.1342511382201669,0.03848114169215087,0.011467889908256881,0.07339449541284404,0.05581039755351682,0.9620285423037717,0.286697247706422,0.6753312945973496,1.2487257900101936,3.2301223241590216,0.6753312945973496
15m,vol_sigma_w,SE_high_w,UP_CHOPPY,3924,0.5143920405009167,0.09862385321100918,0.12563710499490316,0.0007645259938837921,0.0,2.4655963302752295,3.140927624872579,-0.6753312945973495,5.606523955147809,0.0191131498470948,0.6753312945973495
1h,price_accel_1b,price_sigma_w,UP_SMOOTH,7146,-0.059542263217903235,0.04030226700251889,0.01329415057374755,0.019871256647075286,0.06213266162888329,1.0075566750629723,0.33235376434368874,0.6752029107192836,1.339910439406661,2.0500979568989646,0.6752029107192836
1h,price_accel_1b,SE_low_w,UP_SMOOTH,7146,-0.09874148159594578,0.047019311502938706,0.020011195074167366,0.033445284075007,0.05877413937867338,1.1754827875734677,0.5002798768541842,0.6752029107192835,1.6757626644276518,2.3054855863420096,0.6752029107192835
5s,price_accel_1b,z_high_w,UP_SMOOTH,7146,0.009274564702923052,0.06227260005597537,0.03526448362720403,0.053036663867898126,0.028547439126784216,1.5568150013993842,0.8816120906801007,0.6752029107192835,2.438427092079485,2.0396025748670583,0.6752029107192835
1h,vol_accel_1b,price_sigma_w,FLAT_SMOOTH,9750,0.0014751657978294241,0.05169230769230769,0.024717948717948718,0.02266666666666667,0.05169230769230769,1.2923076923076922,0.617948717948718,0.6743589743589742,1.9102564102564101,1.8589743589743588,0.6743589743589742
1m,vol_velocity_1b,vol_velocity_w,FLAT_CHOPPY,18315,0.3593926831616478,0.1067977067977068,0.07982527982527983,0.03423423423423423,0.05116025116025116,2.66994266994267,1.9956319956319957,0.6743106743106744,4.665574665574666,2.134862134862135,0.6743106743106744
15m,price_sigma_w,swing_noise_w,FLAT_SMOOTH,9804,0.6623605561148761,0.13310893512851898,0.10618115055079559,0.0,0.0007139942880456956,3.3277233782129745,2.6545287637698896,0.6731946144430849,5.982252141982864,0.01784985720114239,0.6731946144430849
1m,bar_range,price_sigma_w,FLAT_CHOPPY,18315,0.7127136551154669,0.13644553644553645,0.10952770952770953,0.0002184002184002184,0.0002184002184002184,3.411138411138411,2.7381927381927382,0.6729456729456729,6.149331149331149,0.010920010920010919,0.6729456729456729
1h,price_accel_1b,z_se_w,UP_SMOOTH,7146,0.16159964452409198,0.08382311782815562,0.05695493982647635,0.016792611251049538,0.041981528127623846,2.0955779457038903,1.4238734956619088,0.6717044500419815,3.519451441365799,1.4693534844668346,0.6717044500419815
1h,vol_accel_1b,vol_accel_w,UP_SMOOTH,7146,0.4940235933433554,0.0688497061293031,0.09571788413098237,0.018471872376154493,0.018471872376154493,1.7212426532325775,2.392947103274559,-0.6717044500419815,4.114189756507137,0.9235936188077246,0.6717044500419815
5m,price_accel_w,vwap_w,DOWN_SMOOTH,4662,-0.0036852804450258994,0.028314028314028315,0.05512655512655513,0.056413556413556415,0.028743028743028743,0.7078507078507079,1.378163878163878,-0.6703131703131702,2.086014586014586,2.128914628914629,0.6703131703131702
1h,price_accel_1b,SE_high_w,DOWN_SMOOTH,4662,0.11578430652551834,0.05148005148005148,0.024667524667524667,0.023166023166023165,0.04118404118404118,1.2870012870012868,0.6166881166881166,0.6703131703131702,1.9036894036894034,1.6087516087516087,0.6703131703131702
5m,vol_sigma_w,vwap_w,UP_CHOPPY,3924,-0.13445193423717605,0.0382262996941896,0.011467889908256881,0.05530071355759429,0.07339449541284404,0.95565749235474,0.286697247706422,0.6689602446483179,1.2423547400611619,3.2173802242609586,0.6689602446483179
5m,vol_velocity_1b,z_se_w,UP_SMOOTH,7146,0.05264233209929121,0.06283235376434369,0.03610411418975651,0.051497341169885254,0.029107192835152534,1.5708088441085923,0.9026028547439127,0.6682059893646797,2.4734116988525052,2.0151133501259446,0.6682059893646797
1m,price_velocity_w,vol_velocity_w,UP_SMOOTH,7146,0.08141653331886811,0.07416736635880213,0.04743912678421495,0.05527567870137139,0.05765463196193675,1.8541841589700532,1.1859781696053737,0.6682059893646795,3.040162328575427,2.823257766582704,0.6682059893646795
1m,body,vol_velocity_w,FLAT_CHOPPY,18315,-0.02027212499011252,0.07125307125307126,0.044608244608244606,0.048375648375648374,0.06956046956046956,1.7813267813267815,1.115206115206115,0.6661206661206664,2.8965328965328965,2.9484029484029484,0.6661206661206664
1m,bar_range,SE_low_w,FLAT_SMOOTH,9890,0.46047555082526626,0.12780586450960565,0.1012133468149646,0.0011122345803842265,0.0007077856420626896,3.195146612740141,2.530333670374115,0.6648129423660261,5.725480283114257,0.0455005055611729,0.6648129423660261
1h,SE_low_w,hurst_w,UP_SMOOTH,7146,0.05417096884430761,0.04534005037783375,0.018751749230338653,0.041981528127623846,0.038623005877413935,1.1335012594458438,0.4687937307584663,0.6647075286873775,1.6022949902043102,2.0151133501259446,0.6647075286873775
1m,price_accel_1b,price_mean_w,UP_SMOOTH,7146,-0.031139323361460015,0.025468793730758468,0.052057094878253565,0.06241253848306745,0.02742793171004758,0.6367198432689617,1.3014273719563392,-0.6647075286873775,1.938147215225301,2.246011754827876,0.6647075286873775
1m,price_accel_1b,vwap_w,UP_SMOOTH,7146,-0.030844629168297635,0.025468793730758468,0.052057094878253565,0.06241253848306745,0.02742793171004758,0.6367198432689617,1.3014273719563392,-0.6647075286873775,1.938147215225301,2.246011754827876,0.6647075286873775
5s,price_accel_w,price_mean_w,FLAT_CHOPPY,18315,0.02236699177421849,0.02921102921102921,0.05574665574665574,0.062407862407862405,0.0184002184002184,0.7302757302757302,1.3936663936663936,-0.6633906633906633,2.1239421239421237,2.0202020202020203,0.6633906633906633
5s,price_accel_w,vwap_w,FLAT_CHOPPY,18315,0.02238578261571703,0.02921102921102921,0.05574665574665574,0.062407862407862405,0.018454818454818455,0.7302757302757302,1.3936663936663936,-0.6633906633906633,2.1239421239421237,2.0215670215670216,0.6633906633906633
5s,vol_accel_1b,price_accel_w,UP_CHOPPY,3924,0.029592576926084583,0.06651376146788991,0.04001019367991845,0.05402650356778797,0.04892966360856269,1.6628440366972477,1.000254841997961,0.6625891946992866,2.663098878695209,2.5739041794087667,0.6625891946992866
5s,price_accel_1b,price_mean_w,UP_CHOPPY,3924,0.01162578883219624,0.02854230377166157,0.05504587155963303,0.06116207951070336,0.020132517838939858,0.7135575942915392,1.3761467889908257,-0.6625891946992865,2.0897043832823647,2.0323649337410803,0.6625891946992865
1m,bar_range,price_sigma_w,FLAT_SMOOTH,9890,0.44470101659479655,0.12810920121334682,0.10161779575328615,0.000910010111223458,0.0006066734074823053,3.2027300303336705,2.5404448938321536,0.662285136501517,5.7431749241658245,0.03791708796764408,0.662285136501517
5s,vol_mean_w,swing_noise_w,FLAT_SMOOTH,9893,0.5415882760757705,0.1219043768321035,0.09542100475083393,0.0011118973011220055,0.0019205498837561912,3.0476094208025875,2.385525118770848,0.6620843020317393,5.433134539573436,0.07581117962195491,0.6620843020317393
15m,bar_range,z_se_w,FLAT_CHOPPY,18315,-0.03169431829920981,0.05443625443625444,0.027955227955227955,0.05629265629265629,0.027354627354627355,1.360906360906361,0.6988806988806988,0.6620256620256622,2.05978705978706,2.091182091182091,0.6620256620256622
1m,bar_range,swing_noise_w,DOWN_CHOPPY,2988,0.7272524434497917,0.14089692101740295,0.1144578313253012,0.00033467202141900936,0.0,3.5224230254350735,2.8614457831325297,0.6609772423025437,6.383868808567604,0.008366800535475234,0.6609772423025437
1m,price_velocity_1b,price_mean_w,DOWN_CHOPPY,2988,0.01799642095333344,0.029785809906291833,0.05622489959839357,0.05555555555555555,0.024431057563587683,0.7446452476572958,1.4056224899598393,-0.6609772423025435,2.150267737617135,1.999665327978581,0.6609772423025435
1m,price_velocity_1b,vwap_w,DOWN_CHOPPY,2988,0.018156064235923763,0.029785809906291833,0.05622489959839357,0.05555555555555555,0.024431057563587683,0.7446452476572958,1.4056224899598393,-0.6609772423025435,2.150267737617135,1.999665327978581,0.6609772423025435
15m,vol_velocity_1b,vol_velocity_w,DOWN_SMOOTH,4662,0.24823007965850408,0.0888030888030888,0.06241956241956242,0.04247104247104247,0.07657657657657657,2.2200772200772203,1.5604890604890604,0.6595881595881599,3.7805662805662807,2.976190476190476,0.6595881595881599
15m,price_accel_w,vwap_w,DOWN_SMOOTH,4662,-0.005707341005353509,0.02895752895752896,0.055341055341055344,0.059845559845559844,0.026383526383526385,0.7239382239382239,1.3835263835263836,-0.6595881595881596,2.1074646074646077,2.155727155727156,0.6595881595881596
5m,price_accel_w,price_mean_w,DOWN_SMOOTH,4662,-0.004963735671108306,0.028528528528528527,0.05491205491205491,0.0561990561990562,0.028743028743028743,0.7132132132132132,1.3728013728013728,-0.6595881595881596,2.086014586014586,2.1235521235521233,0.6595881595881596
5m,price_accel_1b,vwap_w,DOWN_SMOOTH,4662,-0.001806739283561048,0.030459030459030458,0.05684255684255684,0.06006006006006006,0.031746031746031744,0.7614757614757615,1.4210639210639209,-0.6595881595881594,2.1825396825396823,2.295152295152295,0.6595881595881594
1m,SE_high_w,swing_noise_w,DOWN_SMOOTH,4662,0.8149968422760168,0.1492921492921493,0.12290862290862291,0.0,0.0,3.7323037323037322,3.072715572715573,0.6595881595881594,6.8050193050193055,0.0,0.6595881595881594
1h,bar_range,price_velocity_w,FLAT_CHOPPY,18315,-0.3170511919023316,0.0374010374010374,0.01102921102921103,0.08386568386568387,0.03996723996723997,0.935025935025935,0.27573027573027575,0.6592956592956593,1.2107562107562106,3.095823095823096,0.6592956592956593
5s,price_sigma_w,vol_mean_w,FLAT_CHOPPY,18315,0.508311627777895,0.10996450996450996,0.0835926835926836,0.017472017472017473,0.002238602238602239,2.749112749112749,2.08981708981709,0.6592956592956591,4.838929838929839,0.4927654927654928,0.6592956592956591
5s,price_accel_1b,hurst_w,UP_SMOOTH,7146,0.0024782333094646508,0.055975370836831795,0.02966694654352085,0.039602574867058496,0.044640358242373356,1.3993842709207949,0.7416736635880212,0.6577106073327736,2.141057934508816,2.106073327735796,0.6577106073327736
5m,price_velocity_1b,vol_velocity_w,FLAT_SMOOTH,9884,-0.03848750070274064,0.06778632132739781,0.0414811817078106,0.04512343180898422,0.07517199514366653,1.6946580331849452,1.037029542695265,0.6576284904896803,2.73168757588021,3.0073856738162688,0.6576284904896803
15m,vol_velocity_1b,vol_velocity_w,FLAT_SMOOTH,9855,0.268241727125563,0.09345509893455099,0.0671740233384069,0.03815322171486555,0.06788432267884323,2.3363774733637745,1.6793505834601725,0.657026889903602,4.0157280568239475,2.6509386098427195,0.657026889903602
1h,vol_velocity_w,SE_high_w,FLAT_CHOPPY,18315,0.037365987426836264,0.062244062244062245,0.03598143598143598,0.022276822276822275,0.038001638001638,1.556101556101556,0.8995358995358995,0.6565656565656566,2.4556374556374556,1.506961506961507,0.6565656565656566
1m,price_mean_w,vol_mean_w,UP_CHOPPY,3924,-0.23558534066311868,0.033129459734964326,0.006880733944954129,0.06906218144750255,0.06931702344546381,0.8282364933741081,0.1720183486238532,0.6562181447502549,1.0002548419979613,3.459480122324159,0.6562181447502549
5s,price_accel_1b,vwap_w,UP_CHOPPY,3924,0.011716925174955858,0.028797145769622834,0.05504587155963303,0.06116207951070336,0.020132517838939858,0.7199286442405708,1.3761467889908257,-0.6562181447502549,2.0960754332313964,2.0323649337410803,0.6562181447502549
1m,vol_mean_w,vwap_w,UP_CHOPPY,3924,-0.23541263787775815,0.033129459734964326,0.006880733944954129,0.06931702344546381,0.06906218144750255,0.8282364933741081,0.1720183486238532,0.6562181447502549,1.0002548419979613,3.459480122324159,0.6562181447502549
1m,bar_range,SE_high_w,UP_CHOPPY,3924,0.7771143124419637,0.140927624872579,0.11467889908256881,0.0005096839959225281,0.0005096839959225281,3.523190621814475,2.86697247706422,0.6562181447502549,6.390163098878695,0.025484199796126403,0.6562181447502549
15m,vol_accel_1b,price_velocity_w,UP_CHOPPY,3924,-0.033757414173868294,0.06345565749235474,0.03720693170234455,0.04204892966360856,0.06269113149847094,1.5863914373088683,0.9301732925586137,0.6562181447502546,2.516564729867482,2.6185015290519873,0.6562181447502546
5s,price_velocity_1b,body,UP_CHOPPY,3924,0.9483012291646798,0.1600407747196738,0.13379204892966362,0.0012742099898063201,0.0028032619775739042,4.001019367991844,3.3448012232415905,0.656218144750254,7.345820591233435,0.1019367991845056,0.656218144750254
5m,vol_velocity_1b,vol_velocity_w,FLAT_CHOPPY,18315,0.3209678562305987,0.10532350532350532,0.07911547911547911,0.03756483756483756,0.05481845481845482,2.6330876330876327,1.9778869778869779,0.6552006552006548,4.61097461097461,2.3095823095823094,0.6552006552006548
1m,vol_accel_1b,price_accel_w,DOWN_SMOOTH,4662,-0.08211290136761594,0.06306306306306306,0.03689403689403689,0.06692406692406692,0.05405405405405406,1.5765765765765765,0.9223509223509223,0.6542256542256542,2.4989274989274985,3.0244530244530243,0.6542256542256542
15m,price_velocity_1b,z_high_w,DOWN_CHOPPY,2988,0.2849941935126326,0.0823293172690763,0.05622489959839357,0.018072289156626505,0.018072289156626505,2.0582329317269075,1.4056224899598393,0.6526104417670682,3.4638554216867465,0.9036144578313252,0.6526104417670682
15m,vol_mean_w,swing_noise_w,DOWN_CHOPPY,2988,0.5874274252126601,0.11144578313253012,0.0853413654618474,0.0,0.0,2.786144578313253,2.133534136546185,0.652610441767068,4.9196787148594385,0.0,0.652610441767068
15m,body,vol_velocity_w,DOWN_CHOPPY,2988,-0.10086860198085384,0.0642570281124498,0.03815261044176707,0.04250334672021419,0.07530120481927711,1.6064257028112447,0.9538152610441768,0.652610441767068,2.5602409638554215,2.9451137884872827,0.652610441767068
5m,body,vol_velocity_w,FLAT_SMOOTH,9884,-0.05313151571583472,0.06728045325779036,0.041177660866046135,0.045224605422905705,0.07486847430190206,1.6820113314447591,1.0294415216511534,0.6525698097936057,2.7114528530959126,3.002326993120194,0.6525698097936057
5s,price_velocity_1b,vol_velocity_1b,FLAT_CHOPPY,18315,-0.03681178242623139,0.06661206661206662,0.04051324051324051,0.048211848211848214,0.06355446355446355,1.6653016653016655,1.0128310128310127,0.6524706524706527,2.678132678132678,2.794157794157794,0.6524706524706527
5s,price_accel_1b,price_accel_w,FLAT_CHOPPY,18315,0.4702089751811887,0.10974610974610975,0.08364728364728365,0.021075621075621075,0.022604422604422605,2.743652743652744,2.091182091182091,0.6524706524706527,4.834834834834835,1.0920010920010919,0.6524706524706527
1h,vol_velocity_1b,vol_mean_w,FLAT_CHOPPY,18315,-0.23970196946998534,0.03013923013923014,0.00404040404040404,0.019055419055419055,0.07933387933387934,0.7534807534807535,0.10101010101010101,0.6524706524706525,0.8544908544908545,2.45973245973246,0.6524706524706525
1m,body,reversion_prob_w,UP_SMOOTH,7146,-0.10622277078004423,0.034144976210467394,0.06017352364959418,0.06647075286873776,0.030226700251889168,0.8536244052616848,1.5043380912398543,-0.6507136859781695,2.357962496501539,2.417436328015673,0.6507136859781695
15m,price_mean_w,hurst_w,UP_CHOPPY,3924,0.037224322111999775,0.03363914373088685,0.05963302752293578,0.03211009174311927,0.0290519877675841,0.8409785932721712,1.4908256880733946,-0.6498470948012234,2.3318042813455655,1.529051987767584,0.6498470948012234
1m,body,vol_velocity_w,UP_CHOPPY,3924,-0.07168215651145964,0.07262996941896024,0.046636085626911315,0.052242609582059125,0.06778797145769623,1.8157492354740061,1.1659021406727827,0.6498470948012234,2.9816513761467887,3.0007645259938838,0.6498470948012234
15m,vwap_w,hurst_w,UP_CHOPPY,3924,0.037694643489515324,0.03363914373088685,0.05963302752293578,0.03134556574923547,0.0290519877675841,0.8409785932721712,1.4908256880733946,-0.6498470948012234,2.3318042813455655,1.5099388379204892,0.6498470948012234
5m,vol_velocity_1b,z_se_w,UP_CHOPPY,3924,-0.017444591488810106,0.05479102956167176,0.028797145769622834,0.05606523955147808,0.03363914373088685,1.369775739041794,0.7199286442405708,0.6498470948012232,2.0897043832823647,2.2426095820591234,0.6498470948012232
5m,price_velocity_1b,vol_accel_1b,FLAT_SMOOTH,9890,-0.029751265999143014,0.06774519716885744,0.041759352881698686,0.050657229524772494,0.07017189079878665,1.6936299292214358,1.043983822042467,0.6496461071789688,2.737613751263903,3.0207280080889785,0.6496461071789688
5m,price_accel_1b,price_mean_w,DOWN_SMOOTH,4662,-0.0016089059134145982,0.030673530673530673,0.05662805662805663,0.059845559845559844,0.032175032175032175,0.7668382668382668,1.4157014157014158,-0.648863148863149,2.182539682539683,2.3005148005148004,0.648863148863149
5m,body,z_high_w,DOWN_SMOOTH,4662,0.2689073443581733,0.08858858858858859,0.06263406263406264,0.018018018018018018,0.015229515229515229,2.214714714714715,1.565851565851566,0.6488631488631489,3.7805662805662807,0.8311883311883312,0.6488631488631489
1h,vwap_w,hurst_w,DOWN_SMOOTH,4662,-0.037663162153388205,0.038395538395538394,0.06435006435006435,0.03088803088803089,0.03346203346203346,0.9598884598884598,1.6087516087516087,-0.6488631488631489,2.5686400686400686,1.6087516087516087,0.6488631488631489
5m,bar_range,price_sigma_w,FLAT_CHOPPY,18315,0.6953206680415877,0.13513513513513514,0.1092001092001092,0.0004914004914004914,0.0004368004368004368,3.3783783783783785,2.7300027300027296,0.6483756483756489,6.108381108381108,0.023205023205023205,0.6483756483756489
15m,vol_sigma_w,swing_noise_w,UP_SMOOTH,7146,0.35097867500799285,0.0818639798488665,0.10775258886090121,0.0020990764063811922,0.00811642877134061,2.0465994962216625,2.6938147215225303,-0.6472152253008678,4.740414217744193,0.25538762944304505,0.6472152253008678
15m,price_velocity_w,price_mean_w,UP_SMOOTH,7146,-0.22878181804266415,0.025328855303666388,0.051217464315701094,0.07542681220263084,0.02980688497061293,0.6332213825916597,1.2804366078925273,-0.6472152253008676,1.913657990484187,2.630842429331094,0.6472152253008676
5m,vol_accel_1b,body,UP_SMOOTH,7146,0.054965299036221306,0.0743073047858942,0.0484186957738595,0.058074447243212986,0.0484186957738595,1.857682619647355,1.2104673943464874,0.6472152253008676,3.0681500139938427,2.662328575426812,0.6472152253008676
1m,price_velocity_1b,vol_velocity_w,FLAT_SMOOTH,9890,-0.04174391607158407,0.06713852376137512,0.04125379170879676,0.04408493427704752,0.07199191102123358,1.678463094034378,1.031344792719919,0.647118301314459,2.709807886754297,2.9019211324570273,0.647118301314459
1h,body,SE_high_w,FLAT_SMOOTH,9750,0.0008012483728461334,0.056615384615384616,0.03076923076923077,0.02082051282051282,0.048,1.4153846153846155,0.7692307692307693,0.6461538461538462,2.184615384615385,1.7205128205128204,0.6461538461538462
1h,bar_range,vol_mean_w,FLAT_SMOOTH,9750,0.29337876607149954,0.08123076923076923,0.055384615384615386,0.006153846153846154,0.012307692307692308,2.0307692307692307,1.3846153846153846,0.6461538461538461,3.4153846153846152,0.46153846153846156,0.6461538461538461
1h,vol_sigma_w,hurst_w,FLAT_SMOOTH,9750,0.006232763494805547,0.057846153846153846,0.032,0.03076923076923077,0.046153846153846156,1.4461538461538461,0.8,0.6461538461538461,2.246153846153846,1.9230769230769234,0.6461538461538461
1h,bar_range,vol_accel_w,FLAT_SMOOTH,9726,0.19043512457243886,0.06909315237507711,0.04328603742545754,0.0431832202344232,0.044108574953732264,1.727328809376928,1.0821509356364385,0.6451778737404894,2.809479745013366,2.1822948797038864,0.6451778737404894
5m,vol_velocity_1b,vol_velocity_w,DOWN_CHOPPY,2988,0.33026405446599527,0.10274431057563588,0.07697456492637215,0.030120481927710843,0.05187416331994645,2.568607764390897,1.9243641231593038,0.6442436412315931,4.492971887550201,2.049866131191432,0.6442436412315931
5s,bar_range,z_low_w,DOWN_CHOPPY,2988,-0.10454150424613276,0.04417670682730924,0.018406961178045515,0.054551539491298526,0.045180722891566265,1.104417670682731,0.4601740294511379,0.6442436412315931,1.5645917001338687,2.4933065595716197,0.6442436412315931
1h,vol_mean_w,SE_low_w,UP_SMOOTH,7146,0.5937488260639747,0.13280156731038342,0.1070528967254408,0.0,0.0,3.3200391827595856,2.67632241813602,0.6437167646235658,5.9963616008956055,0.0,0.6437167646235658
1h,price_velocity_w,vol_velocity_w,DOWN_SMOOTH,4662,-0.1772965896277032,0.002574002574002574,0.028314028314028315,0.036036036036036036,0.07464607464607464,0.06435006435006435,0.7078507078507079,-0.6435006435006436,0.7722007722007722,2.767052767052767,0.6435006435006436
1h,bar_range,reversion_prob_w,DOWN_SMOOTH,4662,-0.4544405084905734,0.03861003861003861,0.01287001287001287,0.08622908622908623,0.0489060489060489,0.9652509652509652,0.3217503217503217,0.6435006435006435,1.2870012870012868,3.378378378378378,0.6435006435006435
15m,SE_high_w,hurst_w,DOWN_SMOOTH,4662,-0.17956466587704595,0.014157014157014158,0.039897039897039896,0.059845559845559844,0.06563706563706563,0.35392535392535396,0.9974259974259974,-0.6435006435006434,1.3513513513513513,3.137065637065637,0.6435006435006434
1h,vol_accel_1b,price_accel_w,DOWN_SMOOTH,4662,-0.22888355436497143,0.018018018018018018,0.043758043758043756,0.08751608751608751,0.043758043758043756,0.45045045045045046,1.093951093951094,-0.6435006435006434,1.5444015444015444,3.281853281853282,0.6435006435006434
1h,price_velocity_w,SE_low_w,DOWN_SMOOTH,4662,-0.6852153412026516,0.02574002574002574,0.0,0.059202059202059204,0.10296010296010295,0.6435006435006434,0.0,0.6435006435006434,0.6435006435006434,4.0540540540540535,0.6435006435006434
15m,bar_range,swing_noise_w,DOWN_SMOOTH,4662,0.616434383595031,0.11196911196911197,0.08622908622908623,0.0019305019305019305,0.005148005148005148,2.799227799227799,2.155727155727156,0.6435006435006434,4.954954954954955,0.17696267696267698,0.6435006435006434
1h,SE_high_w,swing_noise_w,DOWN_SMOOTH,4662,0.8052967567029923,0.10553410553410554,0.13127413127413126,0.0,0.0,2.6383526383526386,3.2818532818532815,-0.643500643500643,5.92020592020592,0.0,0.643500643500643
15m,z_se_w,z_high_w,UP_CHOPPY,3924,0.8200758669381157,0.14627930682976553,0.12054026503567788,0.0007645259938837921,0.0045871559633027525,3.656982670744138,3.013506625891947,0.643476044852191,6.670489296636085,0.13379204892966362,0.643476044852191
1m,bar_range,SE_low_w,UP_CHOPPY,3924,0.7703787953408151,0.14169215086646278,0.11595310907237513,0.0007645259938837921,0.0005096839959225281,3.5423037716615693,2.8988277268093783,0.643476044852191,6.441131498470948,0.031855249745158,0.643476044852191
5s,price_sigma_w,vol_sigma_w,FLAT_SMOOTH,9893,0.4366445439376493,0.11088648539371272,0.08521176589507733,0.0030324471848781967,0.007682199535024765,2.772162134842818,2.130294147376933,0.641867987465885,4.902456282219751,0.267866167997574,0.641867987465885
1h,bar_range,z_se_w,FLAT_CHOPPY,18315,-0.09132959274472947,0.055036855036855035,0.029374829374829374,0.061588861588861586,0.02762762762762763,1.3759213759213758,0.7343707343707343,0.6415506415506415,2.11029211029211,2.23041223041223,0.6415506415506415
15m,SE_low_w,swing_noise_w,FLAT_SMOOTH,9804,0.6583345813724363,0.1273969808241534,0.10179518563851489,0.0,0.0036719706242350062,3.1849245206038352,2.544879640962872,0.6400448796409632,5.729804161566707,0.09179926560587516,0.6400448796409632
5m,z_se_w,z_high_w,FLAT_SMOOTH,9885,0.7753806092584097,0.13768335862417805,0.11208902377339403,0.00020232675771370763,0.0018209408194233688,3.4420839656044513,2.8022255943348506,0.6398583712696007,6.2443095599393015,0.05058168942842691,0.6398583712696007
1h,vol_velocity_1b,SE_high_w,FLAT_CHOPPY,18315,-0.1374458208523584,0.03538083538083538,0.009828009828009828,0.03931203931203931,0.06098826098826099,0.8845208845208846,0.24570024570024568,0.638820638820639,1.1302211302211302,2.5075075075075075,0.638820638820639
5m,z_se_w,z_low_w,DOWN_SMOOTH,4662,0.8011156825409916,0.11604461604461605,0.14157014157014158,0.003003003003003003,0.000429000429000429,2.9011154011154012,3.5392535392535396,-0.6381381381381384,6.440368940368941,0.0858000858000858,0.6381381381381384
15m,price_accel_1b,vwap_w,DOWN_SMOOTH,4662,-0.0005227146896738733,0.029815529815529814,0.055341055341055344,0.05577005577005577,0.025096525096525095,0.7453882453882453,1.3835263835263836,-0.6381381381381382,2.128914628914629,2.0216645216645217,0.6381381381381382
15m,price_accel_1b,price_mean_w,DOWN_SMOOTH,4662,-0.00015519365213007453,0.030459030459030458,0.055984555984555984,0.05577005577005577,0.02574002574002574,0.7614757614757615,1.3996138996138996,-0.6381381381381381,2.161089661089661,2.0377520377520373,0.6381381381381381
1h,price_accel_1b,price_velocity_w,FLAT_CHOPPY,18315,0.0006965817755000648,0.04067704067704068,0.06617526617526617,0.057057057057057055,0.036855036855036855,1.016926016926017,1.6543816543816543,-0.6374556374556373,2.6713076713076713,2.3478023478023475,0.6374556374556373
1m,vol_velocity_1b,vol_velocity_w,UP_CHOPPY,3924,0.41051799034629205,0.10601427115188583,0.08053007135575943,0.03160040774719674,0.053261977573904176,2.650356778797146,2.0132517838939856,0.6371049949031602,4.663608562691131,2.121559633027523,0.6371049949031602
1m,price_accel_w,price_mean_w,DOWN_CHOPPY,2988,-0.0012058817830983629,0.028112449799196786,0.0535475234270415,0.05689424364123159,0.02710843373493976,0.7028112449799196,1.3386880856760375,-0.6358768406961178,2.0414993306559572,2.1000669344042837,0.6358768406961178
1m,price_accel_w,vwap_w,DOWN_CHOPPY,2988,-0.001127822681952039,0.028112449799196786,0.0535475234270415,0.05689424364123159,0.02710843373493976,0.7028112449799196,1.3386880856760375,-0.6358768406961178,2.0414993306559572,2.1000669344042837,0.6358768406961178
5s,vol_sigma_w,SE_low_w,DOWN_CHOPPY,2988,0.3768294916848994,0.11613119143239625,0.09069611780455154,0.004016064257028112,0.0013386880856760374,2.9032797858099064,2.2674029451137887,0.6358768406961177,5.170682730923695,0.13386880856760375,0.6358768406961177
5s,vol_accel_1b,body,DOWN_CHOPPY,2988,0.02783109447013959,0.07095046854082998,0.04551539491298527,0.056559571619812586,0.05287817938420348,1.7737617135207495,1.1378848728246318,0.6358768406961177,2.9116465863453813,2.7359437751004014,0.6358768406961177
5s,vol_mean_w,SE_low_w,DOWN_CHOPPY,2988,0.4955786489534992,0.11746987951807229,0.09203480589022758,0.0033467202141900937,0.0006693440428380187,2.9367469879518073,2.3008701472556896,0.6358768406961177,5.237617135207497,0.10040160642570281,0.6358768406961177
