date,open,close,high,low,n_bars,first_dt,last_dt,close_diff_sum,range,net_move,directional_strength,efficiency_ratio,atr_20d,range_expansion,regime,direction_axis,variation_axis,regime_2d,split
2025-09-11,23918.25,24023.5,24048.75,23845.0,1380,2025-09-11 07:00:00+00:00,2025-09-12 06:59:00+00:00,3310.25,203.75,105.25,0.5165644171779141,0.0317951816328071,263.45,0.7733915353957108,TRANSITIONAL,UP,CHOPPY,UP_CHOPPY,IS
2025-09-12,24023.0,24114.5,24159.0,23968.75,840,2025-09-12 07:00:00+00:00,2025-09-12 20:59:00+00:00,2000.25,190.25,91.5,0.480946123521682,0.0457442819647544,252.125,0.7545860188398612,TRANSITIONAL,FLAT,CHOPPY,FLAT_CHOPPY,IS
2025-09-14,24112.25,24147.0,24150.0,24091.5,540,2025-09-14 22:00:00+00:00,2025-09-15 06:59:00+00:00,796.5,58.5,34.75,0.594017094017094,0.0436283741368487,240.775,0.2429654241511784,QUIET,UP,SMOOTH,UP_SMOOTH,IS
2025-09-15,24146.75,24346.25,24361.5,24075.5,1380,2025-09-15 07:00:00+00:00,2025-09-16 06:59:00+00:00,3037.0,286.0,199.5,0.6975524475524476,0.0656898254856766,229.275,1.2474103151237597,UP,UP,SMOOTH,UP_SMOOTH,IS
2025-09-16,24346.75,24292.0,24403.75,24257.5,1379,2025-09-16 07:00:00+00:00,2025-09-17 06:59:00+00:00,2822.25,146.25,-54.75,0.3743589743589743,0.019399415360085,232.0125,0.6303539679974139,CHOP,FLAT,SMOOTH,FLAT_SMOOTH,IS
2025-09-17,24291.5,24382.0,24412.0,24003.5,1380,2025-09-17 07:00:00+00:00,2025-09-18 06:59:00+00:00,5175.0,408.5,90.5,0.2215422276621787,0.017487922705314,240.1625,1.7009316608546297,CHOP,FLAT,CHOPPY,FLAT_CHOPPY,IS
2025-09-18,24383.0,24430.0,24569.25,24355.75,1371,2025-09-18 07:00:00+00:00,2025-09-19 06:59:00+00:00,4631.0,213.5,47.0,0.2201405152224824,0.0101489958972144,240.15,0.8890276910264417,CHOP,FLAT,CHOPPY,FLAT_CHOPPY,VAL
2025-09-19,24430.0,24566.0,24625.5,24411.0,386,2025-09-19 07:00:00+00:00,2025-09-19 13:29:00+00:00,995.0,214.5,136.0,0.634032634032634,0.1366834170854271,238.075,0.900976583009556,TRANSITIONAL,UP,SMOOTH,UP_SMOOTH,VAL
2025-09-30,24830.75,24653.0,24837.0,24633.75,420,2025-10-01 00:00:00+00:00,2025-10-01 06:59:00+00:00,928.75,203.25,-177.75,0.8745387453874539,0.191386271870794,236.675,0.8587725784303369,TRANSITIONAL,DOWN,SMOOTH,DOWN_SMOOTH,VAL
2025-10-01,24652.25,25062.75,25076.75,24636.75,1380,2025-10-01 07:00:00+00:00,2025-10-02 06:59:00+00:00,4106.5,440.0,410.5,0.9329545454545456,0.0999634725435285,241.9,1.818933443571724,UP,UP,SMOOTH,UP_SMOOTH,VAL
2025-10-02,25062.25,25183.5,25192.25,24993.75,1380,2025-10-02 07:00:00+00:00,2025-10-03 06:59:00+00:00,3753.0,198.5,121.25,0.610831234256927,0.0323074873434585,242.6375,0.8180928339601258,TRANSITIONAL,UP,CHOPPY,UP_CHOPPY,VAL
2025-10-03,25183.5,24981.5,25197.0,24923.0,840,2025-10-03 07:00:00+00:00,2025-10-03 20:59:00+00:00,3157.0,274.0,-202.0,0.7372262773722628,0.0639847956921127,251.025,1.0915247485310229,DOWN,DOWN,SMOOTH,DOWN_SMOOTH,VAL
2025-10-05,24994.0,25101.25,25109.25,24994.0,540,2025-10-05 22:00:00+00:00,2025-10-06 06:59:00+00:00,923.75,115.25,107.25,0.93058568329718,0.1161028416779431,235.425,0.4895401932674949,QUIET,UP,SMOOTH,UP_SMOOTH,VAL
2025-10-06,25101.0,25161.75,25253.0,25045.0,1380,2025-10-06 07:00:00+00:00,2025-10-07 06:59:00+00:00,3607.5,208.0,60.75,0.2920673076923077,0.0168399168399168,235.1125,0.8846828645861023,CHOP,FLAT,CHOPPY,FLAT_CHOPPY,VAL
2025-10-07,25161.75,25052.5,25274.75,24985.25,1380,2025-10-07 07:00:00+00:00,2025-10-08 06:59:00+00:00,4288.75,289.5,-109.25,0.3773747841105354,0.0254736228504809,230.6875,1.2549444594960717,CHOP,FLAT,CHOPPY,FLAT_CHOPPY,VAL
2025-10-08,25052.5,25337.25,25393.0,25040.5,1380,2025-10-08 07:00:00+00:00,2025-10-09 06:59:00+00:00,3457.0,352.5,284.75,0.8078014184397163,0.0823691061614116,228.4375,1.543091655266758,UP,UP,SMOOTH,UP_SMOOTH,VAL
2025-10-09,25336.75,25304.5,25356.25,25160.75,1380,2025-10-09 07:00:00+00:00,2025-10-10 06:59:00+00:00,3938.25,195.5,-32.25,0.1649616368286445,0.0081889163968767,231.1375,0.8458168838894597,CHOP,FLAT,CHOPPY,FLAT_CHOPPY,VAL
2025-10-10,25304.75,24188.25,25388.0,24157.75,840,2025-10-10 07:00:00+00:00,2025-10-10 20:59:00+00:00,7096.25,1230.25,-1116.5,0.907539118065434,0.1573366214549938,285.2875,4.312316522805941,DOWN,DOWN,SMOOTH,DOWN_SMOOTH,VAL
2025-10-12,24482.0,24850.75,24855.75,24482.0,540,2025-10-12 22:00:00+00:00,2025-10-13 06:59:00+00:00,2558.0,373.75,368.75,0.9866220735785952,0.1441555903049257,292.8875,1.2760872348598011,UP,UP,SMOOTH,UP_SMOOTH,VAL
2025-10-13,24850.75,24685.75,25044.5,24651.25,1380,2025-10-13 07:00:00+00:00,2025-10-14 06:59:00+00:00,7717.5,393.25,-165.0,0.4195804195804196,0.021379980563654,299.75,1.311926605504587,TRANSITIONAL,FLAT,CHOPPY,FLAT_CHOPPY,VAL
2025-10-14,24686.0,24901.75,24947.25,24423.25,1380,2025-10-14 07:00:00+00:00,2025-10-15 06:59:00+00:00,8439.0,524.0,215.75,0.411736641221374,0.0255658253347553,315.7625,1.6594750801630973,TRANSITIONAL,FLAT,CHOPPY,FLAT_CHOPPY,VAL
2025-10-15,24902.0,25025.25,25117.75,24663.5,1380,2025-10-15 07:00:00+00:00,2025-10-16 06:59:00+00:00,7052.25,454.25,123.25,0.271326362135388,0.0174766918359388,328.9625,1.3808564806018924,CHOP,FLAT,CHOPPY,FLAT_CHOPPY,VAL
2025-10-16,25024.25,24581.25,25179.75,24570.25,1380,2025-10-16 07:00:00+00:00,2025-10-17 06:59:00+00:00,9242.5,609.5,-443.0,0.726825266611977,0.0479307546659453,356.5125,1.709617474843098,DOWN,DOWN,CHOPPY,DOWN_CHOPPY,VAL
2025-10-17,24581.75,25033.0,25054.25,24410.25,840,2025-10-17 07:00:00+00:00,2025-10-17 20:59:00+00:00,7982.0,644.0,451.25,0.7006987577639752,0.0565334502630919,374.4125,1.720028043935499,UP,UP,SMOOTH,UP_SMOOTH,VAL
2025-10-19,25067.0,25111.0,25127.75,24956.0,540,2025-10-19 22:00:00+00:00,2025-10-20 06:59:00+00:00,1815.5,171.75,44.0,0.2561863173216885,0.0242357477278986,375.6875,0.4571618699051738,QUIET,FLAT,SMOOTH,FLAT_SMOOTH,VAL
2025-10-20,25111.25,25278.5,25368.0,25037.25,1380,2025-10-20 07:00:00+00:00,2025-10-21 06:59:00+00:00,4216.5,330.75,167.25,0.5056689342403629,0.0396655994308075,371.8,0.8895911780527165,TRANSITIONAL,UP,CHOPPY,UP_CHOPPY,VAL
2025-10-21,25278.75,25318.5,25347.5,25203.0,1380,2025-10-21 07:00:00+00:00,2025-10-22 06:59:00+00:00,4360.75,144.5,39.75,0.2750865051903114,0.0091154044602419,368.35,0.3922899416316003,QUIET,FLAT,SMOOTH,FLAT_SMOOTH,VAL
2025-10-22,25319.25,25104.25,25321.0,24805.25,1380,2025-10-22 07:00:00+00:00,2025-10-23 06:59:00+00:00,6944.5,515.75,-215.0,0.4168686379059622,0.0309597523219814,383.4125,1.3451569784501023,TRANSITIONAL,FLAT,CHOPPY,FLAT_CHOPPY,VAL
2025-10-23,25104.25,25360.5,25381.25,24933.25,1380,2025-10-23 07:00:00+00:00,2025-10-24 06:59:00+00:00,4712.25,448.0,256.25,0.5719866071428571,0.0543795426813093,395.65,1.1323139138127134,TRANSITIONAL,UP,SMOOTH,UP_SMOOTH,VAL
2025-10-24,25361.0,25510.25,25569.0,25323.5,840,2025-10-24 07:00:00+00:00,2025-10-24 20:59:00+00:00,3119.25,245.5,149.25,0.6079429735234216,0.0478480403943255,385.925,0.6361339638530803,TRANSITIONAL,UP,SMOOTH,UP_SMOOTH,VAL
2025-10-26,25698.5,25783.25,25802.75,25698.5,540,2025-10-26 22:00:00+00:00,2025-10-27 06:59:00+00:00,1072.5,104.25,84.75,0.8129496402877698,0.079020979020979,381.2125,0.2734695215922877,QUIET,UP,SMOOTH,UP_SMOOTH,VAL
2025-10-27,25783.0,25958.0,26026.0,25768.5,1380,2025-10-27 07:00:00+00:00,2025-10-28 06:59:00+00:00,3352.75,257.5,175.0,0.6796116504854369,0.0521959585414957,380.3875,0.6769412769872827,TRANSITIONAL,UP,SMOOTH,UP_SMOOTH,VAL
2025-10-28,25958.5,26281.25,26291.5,25942.25,1380,2025-10-28 07:00:00+00:00,2025-10-29 06:59:00+00:00,3818.75,349.25,322.75,0.9241231209735148,0.0845171849427168,392.0875,0.8907450505308127,TRANSITIONAL,UP,SMOOTH,UP_SMOOTH,VAL
2025-10-29,26281.25,26223.25,26399.5,26047.5,1380,2025-10-29 07:00:00+00:00,2025-10-30 06:59:00+00:00,7996.25,352.0,-58.0,0.1647727272727272,0.0072534000312646,399.2875,0.8815702970916945,CHOP,FLAT,CHOPPY,FLAT_CHOPPY,VAL
2025-10-30,26223.75,26160.5,26291.25,25853.0,1380,2025-10-30 07:00:00+00:00,2025-10-31 06:59:00+00:00,7313.75,438.25,-63.25,0.1443240159726183,0.0086480943428473,406.725,1.0775093736554182,CHOP,FLAT,CHOPPY,FLAT_CHOPPY,VAL
2025-10-31,26161.0,25983.75,26273.0,25887.75,840,2025-10-31 07:00:00+00:00,2025-10-31 20:59:00+00:00,4390.75,385.25,-177.25,0.4600908500973394,0.040368957467403,408.3625,0.9434020018978236,TRANSITIONAL,FLAT,CHOPPY,FLAT_CHOPPY,VAL
2025-11-02,26026.0,26031.25,26123.0,26012.5,540,2025-11-02 23:00:00+00:00,2025-11-03 07:59:00+00:00,1473.25,110.5,5.25,0.0475113122171945,0.003563549974546,404.1125,0.2734387082804912,QUIET,FLAT,SMOOTH,FLAT_SMOOTH,VAL
2025-11-03,26031.0,25791.75,26265.75,25737.25,1380,2025-11-03 08:00:00+00:00,2025-11-04 07:59:00+00:00,6164.75,528.5,-239.25,0.4526963103122043,0.038809359665842,369.025,1.4321522932050674,TRANSITIONAL,FLAT,CHOPPY,FLAT_CHOPPY,VAL
2025-11-04,25792.25,25474.75,25893.75,25282.75,1380,2025-11-04 08:00:00+00:00,2025-11-05 07:59:00+00:00,9057.5,611.0,-317.5,0.5196399345335515,0.0350538227987855,380.8875,1.604148206491418,TRANSITIONAL,DOWN,CHOPPY,DOWN_CHOPPY,VAL
2025-11-05,25475.0,25646.25,25878.5,25403.75,1380,2025-11-05 08:00:00+00:00,2025-11-06 07:59:00+00:00,6988.25,474.75,171.25,0.3607161664033702,0.0245054198118269,384.9625,1.2332370036042473,CHOP,FLAT,CHOPPY,FLAT_CHOPPY,VAL
2025-11-06,25645.5,25336.25,25823.75,25162.0,1380,2025-11-06 08:00:00+00:00,2025-11-07 07:59:00+00:00,8975.25,661.75,-309.25,0.4673214960332452,0.0344558647391437,391.85,1.6887839734592318,TRANSITIONAL,FLAT,CHOPPY,FLAT_CHOPPY,VAL
2025-11-07,25335.75,25227.25,25354.75,24709.0,840,2025-11-07 08:00:00+00:00,2025-11-07 21:59:00+00:00,7328.75,645.75,-108.5,0.1680216802168021,0.0148047074876343,401.425,1.6086442050196177,CHOP,FLAT,CHOPPY,FLAT_CHOPPY,VAL
2025-11-09,25319.75,25489.5,25502.75,25268.75,540,2025-11-09 23:00:00+00:00,2025-11-10 07:59:00+00:00,2074.75,234.0,169.75,0.7254273504273504,0.0818170863959513,382.65,0.6115248921991376,TRANSITIONAL,UP,SMOOTH,UP_SMOOTH,VAL
2025-11-10,25490.0,25652.0,25768.75,25452.25,1380,2025-11-10 08:00:00+00:00,2025-11-11 07:59:00+00:00,5964.0,316.5,162.0,0.5118483412322274,0.0271629778672032,366.275,0.8641048392601188,TRANSITIONAL,UP,CHOPPY,UP_CHOPPY,VAL
2025-11-11,25651.75,25778.25,25813.25,25478.5,1380,2025-11-11 08:00:00+00:00,2025-11-12 07:59:00+00:00,5795.5,334.75,126.5,0.3778939507094846,0.0218272797860408,374.425,0.8940375242037791,CHOP,FLAT,CHOPPY,FLAT_CHOPPY,VAL
2025-11-12,25778.5,25666.75,25830.5,25488.75,1380,2025-11-12 08:00:00+00:00,2025-11-13 07:59:00+00:00,6739.25,341.75,-111.75,0.3269934162399415,0.0165819638683829,374.975,0.9113940929395292,CHOP,FLAT,CHOPPY,FLAT_CHOPPY,VAL
2025-11-13,25666.5,25000.75,25687.25,24934.0,1380,2025-11-13 08:00:00+00:00,2025-11-14 07:59:00+00:00,9572.25,753.25,-665.75,0.8838367076003982,0.069550001305858,405.4125,1.8579841519440077,DOWN,DOWN,SMOOTH,DOWN_SMOOTH,VAL
2025-11-14,25001.0,25147.5,25293.5,24626.0,840,2025-11-14 08:00:00+00:00,2025-11-14 21:59:00+00:00,8001.75,667.5,146.5,0.2194756554307116,0.018308495016715,413.0,1.616222760290557,CHOP,FLAT,CHOPPY,FLAT_CHOPPY,VAL
2025-11-16,25144.0,25314.5,25327.5,25021.5,540,2025-11-16 23:00:00+00:00,2025-11-17 07:59:00+00:00,2310.0,306.0,170.5,0.5571895424836601,0.0738095238095238,405.9,0.753880266075388,TRANSITIONAL,UP,SMOOTH,UP_SMOOTH,VAL
2025-11-17,25313.75,24700.0,25362.0,24603.75,1380,2025-11-17 08:00:00+00:00,2025-11-18 07:59:00+00:00,10471.75,758.25,-613.75,0.8094296076491923,0.0586100699501038,431.5375,1.75708947658083,DOWN,DOWN,SMOOTH,DOWN_SMOOTH,VAL
2025-11-18,24701.25,24607.75,24859.75,24380.0,1380,2025-11-18 08:00:00+00:00,2025-11-19 07:59:00+00:00,12920.5,479.75,-93.5,0.1948931735278791,0.0072365620525521,450.3125,1.0653712699514226,CHOP,FLAT,CHOPPY,FLAT_CHOPPY,VAL
2025-11-19,24607.25,25151.0,25209.0,24508.0,1380,2025-11-19 08:00:00+00:00,2025-11-20 07:59:00+00:00,9427.5,701.0,543.75,0.7756776034236804,0.0576770087509944,472.4875,1.4836371332574936,UP,UP,SMOOTH,UP_SMOOTH,VAL
2025-11-20,25150.5,24080.0,25310.0,24018.0,1380,2025-11-20 08:00:00+00:00,2025-11-21 07:59:00+00:00,13405.0,1292.0,-1070.5,0.8285603715170279,0.079858261842596,519.625,2.486408467644936,DOWN,DOWN,SMOOTH,DOWN_SMOOTH,VAL
2025-11-21,24079.0,24349.25,24596.5,23904.0,840,2025-11-21 08:00:00+00:00,2025-11-21 21:59:00+00:00,10539.5,692.5,270.25,0.3902527075812274,0.0256416338535983,536.65,1.2904127457374452,CHOP,FLAT,CHOPPY,FLAT_CHOPPY,VAL
2025-11-23,24449.75,24513.25,24536.25,24404.0,540,2025-11-23 23:00:00+00:00,2025-11-24 07:59:00+00:00,2318.5,132.25,63.5,0.4801512287334593,0.0273883976709079,521.35,0.2536683609859019,QUIET,FLAT,SMOOTH,FLAT_SMOOTH,VAL
2025-11-24,24513.0,24915.0,24993.25,24361.25,1380,2025-11-24 08:00:00+00:00,2025-11-25 07:59:00+00:00,6987.75,632.0,402.0,0.6360759493670886,0.0575292476118922,533.6875,1.1842136081508374,UP,UP,SMOOTH,UP_SMOOTH,VAL
2025-11-25,24914.0,25212.0,25236.0,24602.0,1380,2025-11-25 08:00:00+00:00,2025-11-26 07:59:00+00:00,6579.5,634.0,298.0,0.4700315457413249,0.0452921954555817,559.8625,1.1324209069191098,TRANSITIONAL,FLAT,CHOPPY,FLAT_CHOPPY,VAL
2025-11-26,25212.0,25322.75,25375.5,25118.75,1380,2025-11-26 08:00:00+00:00,2025-11-27 07:59:00+00:00,5093.75,256.75,110.75,0.4313534566699123,0.0217423312883435,546.275,0.4700013729348771,QUIET,FLAT,SMOOTH,FLAT_SMOOTH,VAL
2025-11-27,25322.5,25345.0,25366.0,25285.75,825,2025-11-27 08:00:00+00:00,2025-11-28 02:44:00+00:00,1410.25,80.25,22.5,0.2803738317757009,0.0159546179755362,519.7375,0.1544048678419394,QUIET,FLAT,SMOOTH,FLAT_SMOOTH,VAL
2025-11-28,25363.25,25484.75,25500.25,25329.5,285,2025-11-28 13:30:00+00:00,2025-11-28 18:14:00+00:00,1487.5,170.75,121.5,0.7115666178623719,0.0816806722689075,504.5375,0.3384287590119664,QUIET,UP,SMOOTH,UP_SMOOTH,VAL
2025-11-30,25484.0,25279.0,25542.25,25193.5,540,2025-11-30 23:00:00+00:00,2025-12-01 07:59:00+00:00,1981.5,348.75,-205.0,0.5878136200716846,0.1034569770375977,488.8875,0.7133542993019867,TRANSITIONAL,DOWN,SMOOTH,DOWN_SMOOTH,VAL
2025-12-01,25278.75,25358.5,25495.75,25209.0,1380,2025-12-01 08:00:00+00:00,2025-12-02 07:59:00+00:00,5765.25,286.75,79.75,0.2781168265039233,0.0138328780191665,470.9375,0.6088918380889183,CHOP,FLAT,SMOOTH,FLAT_SMOOTH,VAL
2025-12-02,25357.5,25651.0,25678.5,25324.0,1380,2025-12-02 08:00:00+00:00,2025-12-03 07:59:00+00:00,5295.25,354.5,293.5,0.8279266572637518,0.0554270336622444,476.9625,0.7432450140210185,TRANSITIONAL,UP,SMOOTH,UP_SMOOTH,VAL
2025-12-03,25650.75,25656.25,25685.75,25420.75,1380,2025-12-03 08:00:00+00:00,2025-12-04 07:59:00+00:00,4876.0,265.0,5.5,0.020754716981132,0.0011279737489745,474.3875,0.5586150562567521,CHOP,FLAT,SMOOTH,FLAT_SMOOTH,VAL
2025-12-04,25656.25,25724.5,25732.5,25487.0,1380,2025-12-04 08:00:00+00:00,2025-12-05 07:59:00+00:00,5071.5,245.5,68.25,0.2780040733197556,0.0134575569358178,469.925,0.5224237910304835,CHOP,FLAT,SMOOTH,FLAT_SMOOTH,VAL
2025-12-05,25724.5,25735.0,25867.75,25579.0,840,2025-12-05 08:00:00+00:00,2025-12-05 21:59:00+00:00,3708.75,288.75,10.5,0.0363636363636363,0.0028311425682507,467.275,0.6179444652506554,CHOP,FLAT,SMOOTH,FLAT_SMOOTH,VAL
2025-12-07,25748.5,25805.0,25821.0,25700.0,540,2025-12-07 23:00:00+00:00,2025-12-08 07:59:00+00:00,1047.0,121.0,56.5,0.4669421487603306,0.05396370582617,435.6625,0.2777379278684762,QUIET,FLAT,SMOOTH,FLAT_SMOOTH,VAL
2025-12-08,25805.5,25692.0,25860.75,25563.75,1380,2025-12-08 08:00:00+00:00,2025-12-09 07:59:00+00:00,4637.75,297.0,-113.5,0.3821548821548821,0.0244730742278044,417.1375,0.7119954451469839,CHOP,FLAT,CHOPPY,FLAT_CHOPPY,VAL
2025-12-09,25692.0,25728.25,25738.5,25560.0,1380,2025-12-09 08:00:00+00:00,2025-12-10 07:59:00+00:00,4112.25,178.5,36.25,0.2030812324929972,0.0088151255395464,410.7625,0.4345576823590274,QUIET,FLAT,SMOOTH,FLAT_SMOOTH,VAL
2025-12-10,25728.75,25539.25,25869.75,25382.0,1380,2025-12-10 08:00:00+00:00,2025-12-11 07:59:00+00:00,6647.5,487.75,-189.5,0.3885187083546899,0.0285069575028206,397.2375,1.227854872714686,CHOP,FLAT,CHOPPY,FLAT_CHOPPY,VAL
2025-12-11,25539.25,25665.0,25862.5,25390.25,1380,2025-12-11 08:00:00+00:00,2025-12-12 07:59:00+00:00,6314.25,472.25,125.75,0.266278454208576,0.0199152710139763,396.8625,1.1899587388579167,CHOP,FLAT,CHOPPY,FLAT_CHOPPY,VAL
2025-12-12,25665.75,25203.0,25682.75,25117.75,840,2025-12-12 08:00:00+00:00,2025-12-12 21:59:00+00:00,5351.5,565.0,-462.75,0.8190265486725664,0.0864710828739605,390.0625,1.4484858195801955,DOWN,DOWN,SMOOTH,DOWN_SMOOTH,VAL
2025-12-14,25214.5,25252.0,25284.0,25131.25,540,2025-12-14 23:00:00+00:00,2025-12-15 07:59:00+00:00,1456.0,152.75,37.5,0.2454991816693944,0.0257554945054945,333.1,0.4585709996997898,QUIET,FLAT,SMOOTH,FLAT_SMOOTH,VAL
2025-12-15,25253.25,24880.25,25410.0,24826.0,1380,2025-12-15 08:00:00+00:00,2025-12-16 07:59:00+00:00,7235.25,584.0,-373.0,0.6386986301369864,0.0515531598769911,327.675,1.782253757534142,DOWN,DOWN,SMOOTH,DOWN_SMOOTH,VAL
2025-12-16,24880.5,25176.5,25202.25,24878.5,1380,2025-12-16 08:00:00+00:00,2025-12-17 07:59:00+00:00,8419.5,323.75,296.0,0.9142857142857144,0.0351564819763643,337.25,0.9599703484062267,TRANSITIONAL,UP,CHOPPY,UP_CHOPPY,VAL
2025-12-17,25175.25,24804.0,25266.0,24658.75,1380,2025-12-17 08:00:00+00:00,2025-12-18 07:59:00+00:00,7924.0,607.25,-371.25,0.6113627006998765,0.0468513377082281,336.0125,1.8072244336148209,DOWN,DOWN,CHOPPY,DOWN_CHOPPY,OOS
2025-12-18,24803.0,25117.25,25178.25,24781.0,1375,2025-12-18 08:00:00+00:00,2025-12-19 07:59:00+00:00,7428.75,397.25,314.25,0.7910635619886721,0.0423018677435638,324.175,1.2254183697077194,UP,UP,CHOPPY,UP_CHOPPY,OOS
2025-12-19,25117.25,25120.0,25161.75,25041.5,386,2025-12-19 08:00:00+00:00,2025-12-19 14:29:00+00:00,1731.75,120.25,2.75,0.0228690228690228,0.0015879890284394,317.35,0.3789191744131085,QUIET,FLAT,SMOOTH,FLAT_SMOOTH,OOS
2026-01-01,25460.0,25637.5,25650.0,25449.25,540,2026-01-01 23:00:00+00:00,2026-01-02 07:59:00+00:00,1126.75,200.75,177.5,0.8841843088418431,0.1575327268693144,323.375,0.6207962891379977,TRANSITIONAL,UP,SMOOTH,UP_SMOOTH,OOS
2026-01-02,25638.25,25393.75,25803.5,25265.25,840,2026-01-02 08:00:00+00:00,2026-01-02 21:59:00+00:00,5091.75,538.25,-244.5,0.454249883882954,0.0480188540285756,341.75,1.5749817117776153,TRANSITIONAL,FLAT,CHOPPY,FLAT_CHOPPY,OOS
2026-01-04,25430.0,25478.0,25509.25,25406.0,540,2026-01-04 23:00:00+00:00,2026-01-05 07:59:00+00:00,1497.25,103.25,48.0,0.4648910411622276,0.0320587744197695,329.475,0.3133773427422414,QUIET,FLAT,SMOOTH,FLAT_SMOOTH,OOS
2026-01-05,25478.0,25646.75,25708.0,25467.5,1380,2026-01-05 08:00:00+00:00,2026-01-06 07:59:00+00:00,4546.0,240.5,168.75,0.7016632016632016,0.0371205455345358,327.1625,0.7351086998051427,TRANSITIONAL,UP,CHOPPY,UP_CHOPPY,OOS
2026-01-06,25647.25,25766.5,25844.75,25527.0,1380,2026-01-06 08:00:00+00:00,2026-01-07 07:59:00+00:00,3979.0,317.75,119.25,0.3752950432730134,0.0299698416687609,325.325,0.9767155921002076,CHOP,FLAT,CHOPPY,FLAT_CHOPPY,OOS
2026-01-07,25766.0,25749.75,25998.0,25671.0,1380,2026-01-07 08:00:00+00:00,2026-01-08 07:59:00+00:00,4479.25,327.0,-16.25,0.0496941896024464,0.0036278394820561,328.425,0.9956611098424296,CHOP,FLAT,CHOPPY,FLAT_CHOPPY,OOS
2026-01-08,25749.25,25672.5,25818.75,25569.5,1380,2026-01-08 08:00:00+00:00,2026-01-09 07:59:00+00:00,5315.0,249.25,-76.75,0.3079237713139418,0.0144402634054562,328.6125,0.7584921450036136,CHOP,FLAT,CHOPPY,FLAT_CHOPPY,OOS
2026-01-09,25672.5,25931.5,25986.0,25615.75,840,2026-01-09 08:00:00+00:00,2026-01-09 21:59:00+00:00,3746.75,370.25,259.0,0.699527346387576,0.069126576366184,332.6875,1.1129062558707496,UP,UP,SMOOTH,UP_SMOOTH,OOS
2026-01-11,25946.5,25731.5,25955.75,25677.25,540,2026-01-11 23:00:00+00:00,2026-01-12 07:59:00+00:00,1773.0,278.5,-215.0,0.7719928186714542,0.1212633953750705,340.5625,0.8177647274729308,TRANSITIONAL,DOWN,SMOOTH,DOWN_SMOOTH,OOS
2026-01-12,25731.75,25917.25,26020.5,25632.75,1380,2026-01-12 08:00:00+00:00,2026-01-13 07:59:00+00:00,4557.5,387.75,185.5,0.4784010315925209,0.0407021393307734,345.1,1.123587365980875,TRANSITIONAL,FLAT,CHOPPY,FLAT_CHOPPY,OOS
2026-01-13,25916.75,25862.5,26046.25,25803.25,1380,2026-01-13 08:00:00+00:00,2026-01-14 07:59:00+00:00,5536.5,243.0,-54.25,0.2232510288065843,0.0097986092296577,348.325,0.6976243450800259,CHOP,FLAT,SMOOTH,FLAT_SMOOTH,OOS
2026-01-14,25862.25,25688.5,25878.75,25421.25,1380,2026-01-14 08:00:00+00:00,2026-01-15 07:59:00+00:00,7241.75,457.5,-173.75,0.3797814207650273,0.0239928194151966,346.8125,1.3191566047936565,CHOP,FLAT,CHOPPY,FLAT_CHOPPY,OOS
2026-01-15,25689.5,25823.75,25954.25,25673.5,1380,2026-01-15 08:00:00+00:00,2026-01-16 07:59:00+00:00,5179.0,280.75,134.25,0.4781834372217275,0.0259219926626761,337.2375,0.8324993513473442,TRANSITIONAL,FLAT,CHOPPY,FLAT_CHOPPY,OOS
2026-01-16,25823.25,25681.75,25891.25,25590.25,840,2026-01-16 08:00:00+00:00,2026-01-16 21:59:00+00:00,3591.25,301.0,-141.5,0.4700996677740864,0.0394013226592412,324.0375,0.9289048335455,TRANSITIONAL,FLAT,CHOPPY,FLAT_CHOPPY,OOS
2026-01-18,25556.0,25352.5,25559.0,25325.25,540,2026-01-18 23:00:00+00:00,2026-01-19 07:59:00+00:00,2058.5,233.75,-203.5,0.8705882352941177,0.0988583920330337,328.0875,0.7124623766525698,TRANSITIONAL,DOWN,SMOOTH,DOWN_SMOOTH,OOS
2026-01-19,25352.5,25283.5,25438.75,25236.25,1140,2026-01-19 08:00:00+00:00,2026-01-20 07:59:00+00:00,4639.25,202.5,-69.0,0.3407407407407407,0.0148730937112679,309.0125,0.6553132963876867,CHOP,FLAT,SMOOTH,FLAT_SMOOTH,OOS
2026-01-20,25283.75,25212.75,25430.0,25095.25,1380,2026-01-20 08:00:00+00:00,2026-01-21 07:59:00+00:00,7619.0,334.75,-71.0,0.2120985810306198,0.0093188082425515,309.5625,1.0813648293963254,CHOP,FLAT,CHOPPY,FLAT_CHOPPY,OOS
2026-01-21,25212.75,25588.0,25653.25,25026.0,1380,2026-01-21 08:00:00+00:00,2026-01-22 07:59:00+00:00,7822.25,627.25,375.25,0.59824631327222,0.0479721307807855,310.5625,2.019722278124371,TRANSITIONAL,UP,CHOPPY,UP_CHOPPY,OOS
2026-01-22,25587.5,25691.5,25739.75,25534.75,1380,2026-01-22 08:00:00+00:00,2026-01-23 07:59:00+00:00,5397.75,205.0,104.0,0.5073170731707317,0.0192672872956324,300.95,0.681176275128759,TRANSITIONAL,UP,SMOOTH,UP_SMOOTH,OOS
2026-01-23,25692.25,25679.0,25845.5,25540.0,840,2026-01-23 08:00:00+00:00,2026-01-23 21:59:00+00:00,4309.75,305.5,-13.25,0.0433715220949263,0.0030744242705493,310.2125,0.9848088004190676,CHOP,FLAT,CHOPPY,FLAT_CHOPPY,OOS
