trade_id,time,timestamp,dir,entry_price,exit_price,pnl,exit,held,peak,entry_z,entry_vr,entry_dmi,entry_vol,entry_hurst,exit_z,exit_vr,exit_dmi,exit_z_5m,exit_z_15m,exit_z_1h,exit_dmi_1h,approach_length,path_length,regret_peak_pnl,regret_peak_bar,regret_breakeven_bar,regret_peak_time_min,regret_lifespan_min,day
2,16:43,1740069780.0,long,22033.5,22049.5,32.0,opposite_extreme,84,32.0,-2.011461019515991,0.3802616000175476,-9.099390029907227,1.1823642253875732,0.6887879967689514,1.1992682218551636,0.47895145416259766,-2.965886354446411,0.40596267580986023,0.32503512501716614,-1.0099596977233887,-28.469228744506836,10,85,45.5,26,57,2.1666666666666665,4.75,2025_02_20
3,20:18,1740082680.0,long,22088.5,22103.0,29.0,opposite_extreme,24,29.0,-2.4619572162628174,0.3316957652568817,-15.143668174743652,1.483229637145996,0.6536767482757568,1.74754798412323,0.4006451666355133,-4.027294635772705,-0.7691214680671692,0.19719235599040985,1.2331948280334473,-10.986555099487305,10,25,170.0,1602,-1,133.5,-1.0,2025_02_20
4,20:25,1740083100.0,short,22112.5,22105.0,15.0,momentum_exhausted,60,15.0,2.366032838821411,0.43222543597221375,5.388108253479004,1.5393255949020386,0.7866172194480896,-0.03443096578121185,0.5974574685096741,-6.735828399658203,-0.8621092438697815,0.19719235599040985,1.2331948280334473,-10.986555099487305,10,61,38.0,167,228,13.916666666666666,19.0,2025_02_20
0,13:10,1740143400.0,long,22210.0,22216.75,13.5,opposite_extreme,59,13.5,-2.0377490520477295,0.20444056391716003,-2.307631254196167,1.658072829246521,0.6770108938217163,1.1370320320129395,0.28595858812332153,6.072825908660889,-0.9924890995025635,1.1184264421463013,0.8369044065475464,6.1062469482421875,10,60,69.0,415,924,34.583333333333336,77.0,2025_02_21
1,13:21,1740144060.0,short,22227.0,22217.5,19.0,opposite_extreme,72,19.0,2.2801811695098877,0.6789818406105042,17.67862319946289,3.574584722518921,0.7614929676055908,-1.3386003971099854,0.6910675764083862,-4.733702659606934,-1.3186888694763184,0.6186944246292114,0.8369044065475464,6.1062469482421875,10,73,24.0,8,240,0.6666666666666666,20.0,2025_02_21
2,14:05,1740146700.0,short,22235.25,22218.0,34.5,opposite_extreme,48,34.5,2.197718858718872,0.4526982605457306,4.713293552398682,2.221226453781128,0.7779436707496643,-1.070416808128357,0.547216534614563,-14.165376663208008,-1.5092384815216064,-0.19570718705654144,-2.5208964347839355,-14.397292137145996,10,49,1164.5,5619,-1,468.25,-1.0,2025_02_21
3,16:55,1740156900.0,long,21972.75,21977.5,9.5,opposite_extreme,108,26.5,-2.041367530822754,0.831289529800415,-14.174151420593262,1.4008694887161255,0.7126134037971497,1.680388331413269,0.3531199097633362,-8.337156295776367,-0.27139732241630554,0.040904223918914795,-2.409738779067993,-25.231210708618164,10,109,49.5,110,171,9.166666666666666,14.25,2025_02_21
4,19:57,1740167820.0,short,21702.5,21692.75,19.5,opposite_extreme,84,24.5,2.247401237487793,0.20497916638851166,-5.423894882202148,0.9098053574562073,0.4632580876350403,-1.1472994089126587,0.2931298315525055,-9.242366790771484,0.849702775478363,-0.12430708110332489,-2.173767328262329,-43.25370788574219,10,85,46.5,39,49,3.25,4.083333333333333,2025_02_21
0,06:57,1740380220.0,short,21787.0,21780.0,14.0,momentum_exhausted,87,16.0,2.3074705600738525,0.5305618643760681,-8.463367462158203,1.1635750532150269,0.6090372800827026,-0.01527415681630373,0.410264790058136,-13.82116985321045,-0.8172109723091125,-1.2990829944610596,1.2316190004348755,-19.08338737487793,10,88,19.0,6,21,0.5,1.75,2025_02_24
1,10:47,1740394020.0,long,21757.75,21769.25,23.0,opposite_extreme,69,23.0,-2.137314558029175,0.49776706099510193,-9.920127868652344,2.0026800632476807,0.5942999124526978,1.063392996788025,0.4892195761203766,3.880091667175293,0.7937009334564209,-0.1906551867723465,0.6491968035697937,-19.904611587524414,10,70,27.5,8,138,0.6666666666666666,11.5,2025_02_24
2,15:26,1740410760.0,short,21498.0,21528.0,-60.0,opposite_extreme,216,0.0,2.8390464782714844,0.38898923993110657,-28.231069564819336,1.5464708805084229,0.7250503897666931,-1.2489464282989502,0.1097264289855957,-7.272397041320801,0.013880458660423756,-2.2625701427459717,-2.7557358741760254,-40.02701187133789,10,217,33.0,133,142,11.083333333333334,11.833333333333334,2025_02_24
0,01:28,1740446880.0,long,21412.5,21422.75,20.5,opposite_extreme,36,20.5,-2.0548391342163086,0.8387331962585449,-14.849398612976074,2.5139124393463135,0.6519717574119568,1.018067479133606,0.9065837860107422,-2.7979631423950195,-1.4260376691818237,1.018075704574585,0.4847294092178345,-30.469989776611328,10,37,77.5,381,571,31.75,47.583333333333336,2025_02_25
1,06:51,1740466260.0,short,21422.25,21412.75,19.0,opposite_extreme,67,19.0,2.078437566757202,0.3170502781867981,-1.1612393856048584,1.5789474248886108,0.6909869909286499,-1.6548278331756592,0.4018006920814514,-13.788139343261719,-0.7051435112953186,-0.6438811421394348,1.0879573822021484,-29.341915130615234,10,68,24.5,22,63,1.8333333333333333,5.25,2025_02_25
2,13:19,1740489540.0,long,21425.5,21427.25,3.5,opposite_extreme,165,14.5,-2.3313779830932617,0.3022369146347046,22.62021827697754,0.576176106929779,0.9871916174888611,1.1911369562149048,0.21797369420528412,4.300840854644775,0.14801833033561707,1.4019813537597656,1.4077579975128174,-14.492597579956055,10,166,3.0,9,13,0.75,1.0833333333333333,2025_02_25
3,20:07,1740514020.0,long,21179.5,21221.25,83.5,opposite_extreme,264,83.5,-2.0972819328308105,0.5026060342788696,0.7634487748146057,1.921791672706604,0.7135723233222961,1.1306949853897095,0.2869899272918701,6.528671741485596,0.5248938798904419,-0.3707408308982849,-0.3393844962120056,-19.240358352661133,10,265,165.5,212,361,17.666666666666668,30.083333333333332,2025_02_25
4,20:13,1740514380.0,long,21187.0,21198.75,23.5,momentum_exhausted,36,23.5,-2.3898274898529053,0.35291793942451477,-6.522706031799316,1.5402801036834717,0.6809765696525574,-0.26934438943862915,0.3633016049861908,-0.3234088718891144,0.5603141784667969,-0.3707408308982849,-0.3393844962120056,-19.240358352661133,10,37,150.5,140,287,11.666666666666666,23.916666666666668,2025_02_25
0,07:57,1740556620.0,short,21301.25,21293.25,16.0,opposite_extreme,115,20.5,2.1757586002349854,0.5550665855407715,13.039005279541016,1.2103140354156494,0.763477087020874,-1.2110867500305176,0.14857423305511475,6.575960636138916,-0.5290834307670593,0.3311029374599457,0.915477991104126,-6.1414313316345215,10,116,73.0,346,728,28.833333333333332,60.666666666666664,2025_02_26
1,08:45,1740559500.0,short,21288.25,21275.25,26.0,opposite_extreme,144,26.0,2.4535982608795166,0.7277483940124512,6.180896759033203,1.5263113975524902,0.5790166258811951,-1.1147572994232178,0.4460526704788208,-1.178372859954834,-0.6407054662704468,-0.38921648263931274,0.7195222973823547,-5.914877891540527,10,145,33.0,45,90,3.75,7.5,2025_02_26
2,14:20,1740579600.0,long,21229.5,21252.75,46.5,opposite_extreme,36,46.5,-2.117785692214966,0.5603008270263672,-29.370189666748047,2.922577381134033,0.8972421884536743,1.2684581279754639,0.348726749420166,-15.030216217041016,-1.6882944107055664,-2.0894360542297363,-0.6419920921325684,-10.117585182189941,10,37,61.5,18,59,1.5,4.916666666666667,2025_02_26
3,18:16,1740593760.0,short,21247.25,21210.5,73.5,opposite_extreme,72,73.5,2.1040992736816406,0.1302238255739212,-8.403107643127441,1.1464377641677856,0.6450387835502625,-1.111918330192566,0.19468633830547333,-17.548900604248047,-0.5406072735786438,-2.2435708045959473,-3.4480762481689453,-20.326017379760742,10,73,88.0,13,83,1.0833333333333333,6.916666666666667,2025_02_26
4,21:21,1740604860.0,short,21316.75,21199.5,234.5,opposite_extreme,12,234.5,3.532719373703003,0.8552454710006714,-26.048261642456055,3.902374505996704,0.6310749650001526,-1.6910479068756104,0.9140799641609192,-18.559213638305664,0.6340577006340027,1.38861083984375,0.5496922731399536,-3.9555890560150146,10,13,313.0,12,-1,1.0,-1.0,2025_02_26
0,07:09,1740640140.0,short,21291.0,21281.0,20.0,opposite_extreme,84,21.0,2.4858481884002686,0.36125412583351135,15.923113822937012,1.8993563652038574,0.555167019367218,-1.313219428062439,0.4604993462562561,6.9864349365234375,-1.2101118564605713,0.4092184007167816,1.353003740310669,6.68619966506958,10,85,34.5,48,77,4.0,6.416666666666667,2025_02_27
1,20:00,1740686400.0,short,20847.25,20818.25,58.0,opposite_extreme,180,58.0,2.0789623260498047,0.17855007946491241,-15.84414291381836,1.2483129501342773,0.8163130879402161,-1.6524877548217773,0.11802911758422852,-12.688284873962402,-0.8336990475654602,-2.0477535724639893,-2.3205580711364746,-34.479888916015625,10,181,524.0,736,-1,61.333333333333336,-1.0,2025_02_27
2,23:34,1740699240.0,short,20668.25,20655.75,25.0,opposite_extreme,47,25.0,2.025792360305786,0.45751968026161194,2.420837163925171,1.5874872207641602,0.7815467119216919,-1.6389694213867188,0.5840707421302795,-8.14472484588623,-0.4179742634296417,1.5357710123062134,-0.8385863900184631,-31.597312927246094,10,48,27.5,9,27,0.75,2.25,2025_02_27
0,02:05,1740708300.0,long,20621.0,20641.0,40.0,opposite_extreme,59,40.0,-2.1265830993652344,0.2889162600040436,-16.24976921081543,2.4083609580993652,0.8594986200332642,2.2683370113372803,0.31559261679649353,-0.8291426301002502,0.20960213243961334,0.11874021589756012,-0.00035639613633975387,-32.23918914794922,10,60,45.5,24,50,2.0,4.166666666666667,2025_02_28
1,02:18,1740709080.0,short,20641.0,20620.5,41.0,opposite_extreme,148,41.0,2.2683370113372803,0.31559261679649353,-0.8291426301002502,0.9562830328941345,0.8666289448738098,-1.05320405960083,0.14820189774036407,-10.020821571350098,0.0031393568497151136,0.039818841964006424,-0.00035639613633975387,-32.23918914794922,10,149,60.5,33,160,2.75,13.333333333333334,2025_02_28
2,07:20,1740727200.0,long,20586.0,20597.0,22.0,opposite_extreme,57,22.0,-2.009448766708374,0.4173925817012787,-16.187854766845703,1.4465408325195312,0.6600307822227478,1.0285896062850952,0.4481504261493683,-5.604698181152344,-0.386282354593277,-1.1532769203186035,1.5913571119308472,-29.613004684448242,10,58,42.0,22,39,1.8333333333333333,3.25,2025_02_28
0,00:40,1740962400.0,long,20860.75,20885.75,50.0,opposite_extreme,60,50.0,-2.0412933826446533,0.19150730967521667,-25.38068962097168,1.1945905685424805,0.7695832252502441,1.6418917179107666,0.2707388997077942,-16.320728302001953,1.0337491035461426,-1.7413603067398071,0.6046573519706726,-1.0447661876678467,10,61,515.5,9237,9517,769.75,793.0833333333334,2025_03_03
1,02:33,1740969180.0,long,20921.75,20933.25,23.0,opposite_extreme,35,23.0,-2.452819347381592,0.31813845038414,-20.788558959960938,2.7089273929595947,0.47644108533859253,1.2275519371032715,0.339208722114563,-8.591859817504883,-1.521932601928711,-0.009083135984838009,0.3853996992111206,-0.3578506112098694,10,36,65.5,207,300,17.25,25.0,2025_03_03
2,12:47,1741006020.0,short,21079.5,21073.75,11.5,momentum_exhausted,23,11.5,2.1713273525238037,0.16494522988796234,0.6391040086746216,1.495806097984314,0.6128881573677063,0.7050804495811462,0.17659983038902283,-1.3400275707244873,-0.9200013279914856,-0.3316718339920044,-0.23193415999412537,6.622236728668213,10,24,18.0,47,59,3.9166666666666665,4.916666666666667,2025_03_03
3,17:45,1741023900.0,short,20957.25,20918.25,78.0,opposite_extreme,36,78.0,2.364823579788208,0.49658113718032837,7.384311199188232,1.760790228843689,0.8187623620033264,-1.3578827381134033,0.7568385601043701,-7.616953372955322,-0.7893703579902649,-0.11145277321338654,-1.6423457860946655,-10.576959609985352,10,37,1275.5,2152,-1,179.33333333333334,-1.0,2025_03_03
0,10:56,1741085760.0,short,20465.25,20460.5,9.5,opposite_extreme,190,25.0,2.2508232593536377,0.22298979759216309,-14.503098487854004,1.406442403793335,0.616266131401062,-1.4944672584533691,0.31425219774246216,-8.026605606079102,0.7917277812957764,-0.736662745475769,0.6359151005744934,-23.087677001953125,10,191,3.5,2,3,0.16666666666666666,0.25,2025_03_04
1,17:05,1741107900.0,long,20295.0,20303.25,16.5,momentum_exhausted,60,16.5,-2.077801465988159,0.3475877642631531,8.185433387756348,1.1632472276687622,0.4996662735939026,-0.5974830389022827,0.25224730372428894,10.672286987304688,0.3310501277446747,1.5518583059310913,0.38576361536979675,-13.096268653869629,10,61,18.5,0,2,0.0,0.16666666666666666,2025_03_04
0,01:30,1741138200.0,short,20537.0,20490.25,93.5,opposite_extreme,59,93.5,2.116528272628784,0.8393446207046509,2.380850315093994,1.1324706077575684,0.7186384201049805,-2.4953370094299316,1.2031785249710083,-24.300142288208008,0.4942696690559387,0.24310225248336792,0.48130524158477783,-10.573409080505371,10,60,162.5,14,168,1.1666666666666667,14.0,2025_03_05
1,07:03,1741158180.0,short,20570.5,20555.0,31.0,opposite_extreme,24,31.0,2.5251221656799316,0.5078597068786621,26.59461784362793,5.3368330001831055,0.6502602696418762,-1.0421382188796997,0.5097037553787231,13.041556358337402,0.24279436469078064,-0.5701104402542114,-0.38136035203933716,-6.384789943695068,10,25,111.0,717,825,59.75,68.75,2025_03_05
2,11:13,1741173180.0,short,20551.25,20534.0,34.5,opposite_extreme,34,34.5,2.3093931674957275,0.3770308196544647,-8.776592254638672,1.1431244611740112,0.6013247966766357,-1.3506382703781128,0.4600546061992645,-17.665630340576172,0.5553173422813416,-1.255720853805542,-1.3531371355056763,-8.001343727111816,10,35,37.0,10,57,0.8333333333333334,4.75,2025_03_05
3,12:26,1741177560.0,long,20466.25,20495.25,58.0,opposite_extreme,60,58.0,-2.0618937015533447,0.41756054759025574,-20.666778564453125,1.667049527168274,0.7557177543640137,1.5875751972198486,0.38880857825279236,-5.99361515045166,0.39496394991874695,-1.10472571849823,-1.1924983263015747,-7.647615432739258,10,61,116.5,220,574,18.333333333333332,47.833333333333336,2025_03_05
4,14:40,1741185600.0,long,20397.75,20423.0,50.5,opposite_extreme,96,50.5,-2.2428884506225586,0.7385295629501343,-11.179853439331055,4.552484035491943,0.7264237999916077,2.1190614700317383,1.315609097480774,0.8909496665000916,1.2275606393814087,0.8627893924713135,-2.207050323486328,-17.9028263092041,10,97,112.5,39,84,3.25,7.0,2025_03_05
0,17:26,1741281960.0,short,20215.75,20169.5,92.5,opposite_extreme,72,92.5,2.0249829292297363,0.1832003891468048,-5.919480323791504,1.4385714530944824,0.6313988566398621,-1.0942329168319702,0.248431995511055,-16.367332458496094,-0.15401987731456757,-1.7184603214263916,-1.508615255355835,-15.101462364196777,10,73,419.5,1507,3273,125.58333333333333,272.75,2025_03_06
0,01:56,1741312560.0,long,20187.0,20201.5,29.0,opposite_extreme,24,29.0,-2.031198263168335,0.3408278226852417,-8.319809913635254,0.6511342525482178,0.7006925344467163,1.4105361700057983,0.3826691210269928,4.387262344360352,-0.23790991306304932,-0.7631413340568542,1.673872470855713,-9.968914031982422,10,25,30.0,11,41,0.9166666666666666,3.4166666666666665,2025_03_07
1,11:03,1741345380.0,long,20157.25,20177.0,39.5,opposite_extreme,35,39.5,-2.417234182357788,0.8113864660263062,-14.965932846069336,3.5963382720947266,0.47994500398635864,1.8211618661880493,0.8368974328041077,-6.848920822143555,0.6982360482215881,-1.5068153142929077,0.5048739910125732,-5.857056617736816,10,36,89.5,383,719,31.916666666666668,59.916666666666664,2025_03_07
2,11:08,1741345680.0,short,20182.0,20172.75,18.5,momentum_exhausted,48,18.5,2.0854766368865967,0.8928979635238647,-1.798281192779541,1.7703710794448853,0.6599094271659851,-0.02988075278699398,1.0495001077651978,-3.057293653488159,-0.0858716145157814,-1.5068153142929077,0.5048739910125732,-5.857056617736816,10,49,38.0,41,141,3.4166666666666665,11.75,2025_03_07
0,14:26,1741789560.0,long,19624.5,19628.0,7.0,opposite_extreme,132,38.0,-2.0237975120544434,0.6703457236289978,-12.373286247253418,0.9612182974815369,0.9057531356811523,1.472761869430542,0.3057645559310913,-9.021493911743164,-0.31146568059921265,-1.5993318557739258,-1.3762094974517822,5.714075565338135,10,133,4.5,9,10,0.75,0.8333333333333334,2025_03_12
0,16:41,1741884060.0,short,19311.75,19360.0,-96.5,opposite_extreme,156,18.0,2.072509765625,0.342803955078125,-1.670219898223877,0.9780352711677551,0.6370879411697388,-1.5275901556015015,0.7550612092018127,3.977027177810669,0.47491055727005005,0.3296881318092346,-1.283453345298767,-13.268320083618164,10,157,281.0,782,1115,65.16666666666667,92.91666666666667,2025_03_13
0,03:01,1742180460.0,short,19607.0,19603.0,8.0,momentum_exhausted,53,9.0,2.08878231048584,0.378004252910614,4.299752235412598,1.088435411453247,0.6490064859390259,-0.6529593467712402,0.581273078918457,0.38908886909484863,-1.4522782564163208,-0.17735828459262848,-1.2859188318252563,1.9005168676376343,10,54,40.0,44,133,3.6666666666666665,11.083333333333334,2025_03_17
1,06:07,1742191620.0,short,19600.0,19590.75,18.5,opposite_extreme,47,18.5,2.0101158618927,0.6401935815811157,11.520992279052734,5.27263879776001,0.6580570936203003,-2.132984161376953,0.806146502494812,-1.614900827407837,-0.8427527546882629,0.30062970519065857,-0.8887443542480469,-0.7212647199630737,10,48,88.5,587,1144,48.916666666666664,95.33333333333333,2025_03_17
2,22:26,1742250360.0,long,19840.5,19849.5,18.0,opposite_extreme,65,18.0,-2.4139373302459717,0.37229499220848083,-1.9974465370178223,1.6258400678634644,0.81020587682724,1.1434986591339111,0.4203379452228546,1.1209988594055176,0.5006055235862732,-0.7856518030166626,0.02110586129128933,21.15548324584961,10,66,34.0,123,370,10.25,30.833333333333332,2025_03_17
3,23:45,1742255100.0,long,19826.0,19834.5,17.0,opposite_extreme,55,17.0,-2.275731325149536,0.13300254940986633,-2.2042505741119385,0.3164556920528412,0.6296542882919312,2.391468048095703,0.3004170358181,5.013934135437012,0.6906898617744446,0.04912072420120239,-0.8300912976264954,19.73951530456543,10,56,18.0,10,42,0.8333333333333334,3.5,2025_03_17
0,06:35,1742366100.0,long,19512.5,19536.0,47.0,opposite_extreme,38,47.0,-2.2121493816375732,0.449942022562027,-15.240076065063477,3.2703003883361816,0.5392674803733826,1.670173168182373,0.7146557569503784,7.570670127868652,-0.16948001086711884,0.9848570227622986,0.5709883570671082,-6.615667819976807,10,39,49.5,8,149,0.6666666666666666,12.416666666666666,2025_03_19
0,20:55,1743540900.0,short,19587.5,19601.0,-27.0,opposite_extreme,230,18.5,3.043039560317993,0.18932630121707916,-5.268961429595947,0.8816266059875488,0.8146425485610962,-1.1766133308410645,0.5316325426101685,11.762002944946289,-0.8687418699264526,0.9195321202278137,0.7001107931137085,-0.12465491145849228,10,231,0.0,0,-1,0.0,-1.0,2025_04_01
0,14:17,1743603420.0,long,19511.75,19569.75,116.0,opposite_extreme,84,116.0,-2.0464606285095215,0.34250736236572266,-10.911283493041992,1.1246355772018433,0.8047161102294922,1.0356017351150513,0.17400126159191132,1.917555570602417,-0.08658921718597412,2.0676047801971436,1.8481515645980835,1.0997633934020996,10,85,1033.5,4322,4454,360.1666666666667,371.1666666666667,2025_04_02
0,18:27,1743704820.0,short,18778.75,18766.75,24.0,momentum_exhausted,72,24.5,2.2706782817840576,0.1907626986503601,-8.247572898864746,1.1032100915908813,0.3978516757488251,-0.17542199790477753,0.2505066394805908,-8.664413452148438,-0.1415046602487564,-0.7649399042129517,-0.28302741050720215,-17.77427101135254,10,73,32.5,15,32,1.25,2.6666666666666665,2025_04_03
0,02:43,1743734580.0,short,18671.25,18658.0,26.5,opposite_extreme,81,26.5,2.322599172592163,0.3883991241455078,2.702420949935913,1.2035280466079712,0.8733558058738708,-1.3472564220428467,0.3853115141391754,-6.459925651550293,0.17763599753379822,-0.7663008570671082,0.663425624370575,-17.863609313964844,10,82,417.0,1572,2251,131.0,187.58333333333334,2025_04_04
1,07:27,1743751620.0,long,18615.75,18645.5,59.5,opposite_extreme,24,59.5,-2.252443313598633,0.5632352828979492,-1.2128649950027466,0.9080376625061035,0.5210100412368774,1.2608473300933838,0.6400400400161743,6.026618480682373,0.474004328250885,0.4227010905742645,1.0353858470916748,-16.47652244567871,10,25,65.0,10,62,0.8333333333333334,5.166666666666667,2025_04_04
0,11:28,1744025280.0,long,17154.0,17187.0,66.0,opposite_extreme,156,66.0,-2.2192225456237793,0.42879095673561096,-2.9832005500793457,1.1199055910110474,0.7464643716812134,2.2106316089630127,0.5100576877593994,4.721892356872559,-1.1215406656265259,-0.5032114386558533,1.5229473114013672,-8.457771301269531,10,157,75.0,9,25,0.75,2.0833333333333335,2025_04_07
0,00:28,1744158480.0,short,16892.75,16873.5,38.5,momentum_exhausted,107,43.0,2.35876727104187,0.34332889318466187,-8.318795204162598,1.0193774700164795,0.6965305209159851,-0.08607843518257141,0.30443069338798523,-5.005717754364014,0.12655703723430634,0.24911239743232727,-1.2334537506103516,-20.959442138671875,10,108,55.5,3,39,0.25,3.25,2025_04_09
1,03:05,1744167900.0,short,17074.5,17046.75,55.5,momentum_exhausted,47,56.0,2.6120340824127197,0.44602155685424805,-6.0619354248046875,1.472175121307373,0.7381126880645752,0.5164192318916321,0.24865660071372986,-11.742925643920898,-0.9279482960700989,0.17384518682956696,-0.19110608100891113,-15.675278663635254,10,48,67.5,6,45,0.5,3.75,2025_04_09
2,05:26,1744176360.0,short,16865.5,16857.5,16.0,opposite_extreme,177,60.5,2.437286376953125,0.5272441506385803,0.3030135929584503,1.8688396215438843,0.8591126799583435,-1.21333646774292,0.24060171842575073,-4.530023097991943,0.6663222312927246,-0.428033709526062,0.44476011395454407,-18.490800857543945,10,178,37.5,8,14,0.6666666666666666,1.1666666666666667,2025_04_09
3,22:43,1744238580.0,long,19292.0,19322.75,61.5,opposite_extreme,232,71.5,-2.2541615962982178,0.4009605646133423,-5.95430850982666,1.080514669418335,0.685431718826294,1.2368420362472534,0.15534405410289764,-3.0542449951171875,0.07306534051895142,-1.1456873416900635,1.0580730438232422,30.547088623046875,10,233,181.0,186,702,15.5,58.5,2025_04_09
0,07:13,1744269180.0,short,19174.75,19142.0,65.5,opposite_extreme,24,65.5,2.3387343883514404,0.7960509657859802,19.164337158203125,2.230827808380127,0.5360617637634277,-1.2359601259231567,0.7080969214439392,10.0640230178833,0.05934407562017441,0.8534794449806213,-1.4413528442382812,12.88851547241211,10,25,2484.5,6634,-1,552.8333333333334,-1.0,2025_04_10
0,00:52,1744332720.0,long,18119.75,18172.0,104.5,opposite_extreme,84,104.5,-2.468818187713623,0.7253867983818054,-37.58803939819336,3.1935627460479736,0.8970915675163269,1.3528298139572144,0.2799401879310608,-23.656131744384766,0.5118740797042847,-1.0733758211135864,-0.6096341013908386,-15.315790176391602,10,85,1501.0,12008,-1,1000.6666666666666,-1.0,2025_04_11
1,19:20,1744399200.0,long,18804.5,18842.75,76.5,momentum_exhausted,36,77.0,-2.3195533752441406,0.4032832980155945,-5.322171211242676,1.188311219215393,0.7910821437835693,-0.1879822462797165,0.4110586643218994,-2.469710111618042,1.3985708951950073,-0.8958126306533813,0.5368572473526001,-0.7771738171577454,10,37,125.0,49,147,4.083333333333333,12.25,2025_04_11
2,19:41,1744400460.0,long,18809.5,18833.25,47.5,opposite_extreme,132,63.0,-2.0139801502227783,0.47276583313941956,-12.040534973144531,0.9539353847503662,0.639667809009552,1.7779974937438965,0.590105414390564,-9.159974098205566,0.09971766918897629,-0.7959617376327515,0.5368572473526001,-0.7771738171577454,10,133,70.5,44,75,3.6666666666666665,6.25,2025_04_11
0,02:23,1744597380.0,short,19049.0,19032.5,33.0,opposite_extreme,80,36.5,2.2813243865966797,0.6277117133140564,28.15941619873047,1.6045012474060059,0.8015754818916321,-1.0114086866378784,0.23493456840515137,16.07526969909668,1.1854466199874878,-0.36966460943222046,0.5893025398254395,11.634391784667969,10,81,36.5,2,120,0.16666666666666666,10.0,2025_04_14
1,03:49,1744602540.0,short,19070.75,19056.75,28.0,opposite_extreme,34,28.0,2.4069247245788574,0.2523029148578644,17.63209342956543,2.3579232692718506,0.790738046169281,-1.0218008756637573,0.240810826420784,7.367514133453369,-0.3270551264286041,0.23533232510089874,0.19757413864135742,12.211434364318848,10,35,38.0,63,202,5.25,16.833333333333332,2025_04_14
2,05:56,1744610160.0,short,19095.5,19089.75,11.5,opposite_extreme,108,20.0,2.081794023513794,0.32320427894592285,3.6439266204833984,1.693240761756897,0.6954739093780518,-1.4056202173233032,0.4304453432559967,-1.4034336805343628,-0.6183820366859436,-1.3547804355621338,-0.56012362241745,13.447914123535156,10,109,51.5,98,152,8.166666666666666,12.666666666666666,2025_04_14
3,13:15,1744636500.0,long,19180.5,19198.0,35.0,opposite_extreme,60,35.0,-2.234727621078491,0.22023361921310425,-3.615874767303467,1.4731438159942627,0.726951539516449,1.5963314771652222,0.2823995351791382,6.512948513031006,0.7073882818222046,1.6377527713775635,-1.9918098449707031,6.949675559997559,10,61,147.5,155,226,12.916666666666666,18.833333333333332,2025_04_14
4,14:10,1744639800.0,short,19055.0,19092.25,-74.5,opposite_extreme,264,17.5,2.2063632011413574,0.4044579267501831,-21.406343460083008,1.0507605075836182,0.8923932909965515,-1.2595795392990112,0.40835580229759216,-2.990809202194214,-0.004545098170638084,-0.9522701501846313,-0.8437623381614685,6.410557746887207,10,265,3.5,74,75,6.166666666666667,6.25,2025_04_14
5,17:42,1744652520.0,long,18838.75,18893.25,109.0,opposite_extreme,132,109.0,-2.1563072204589844,0.7329326868057251,-6.788111209869385,1.6443883180618286,0.876189649105072,1.9537546634674072,0.32031962275505066,3.738758087158203,-0.43156716227531433,1.0835765600204468,-0.7964138388633728,-4.136077404022217,10,133,507.5,1096,1931,91.33333333333333,160.91666666666666,2025_04_14
0,23:53,1744847580.0,short,18410.5,18393.25,34.5,momentum_exhausted,86,34.5,2.34291672706604,0.9964879751205444,6.966061592102051,1.3535878658294678,0.8619601130485535,-0.4613589644432068,0.37404727935791016,-7.356783390045166,-0.07491277158260345,-0.41643863916397095,0.26400071382522583,-20.148897171020508,10,87,54.0,42,-1,3.5,-1.0,2025_04_16
0,19:23,1744917780.0,long,18365.25,18396.75,63.0,opposite_extreme,84,63.0,-2.1007862091064453,0.41892319917678833,-19.679927825927734,1.1511963605880737,0.7310273051261902,2.875579595565796,0.24861477315425873,-5.055769920349121,-0.8125784397125244,-1.7543199062347412,-0.7277546525001526,-11.621977806091309,10,85,124.5,237,303,19.75,25.25,2025_04_17
1,19:40,1744918800.0,short,18396.75,18383.25,27.0,opposite_extreme,204,44.5,2.875579595565796,0.24861477315425873,-5.055769920349121,1.5294269323349,0.6219616532325745,-1.763759970664978,0.1994391828775406,-6.753159999847412,1.1189730167388916,-0.9472363591194153,-0.7277546525001526,-11.621977806091309,10,205,36.5,13,21,1.0833333333333333,1.75,2025_04_17
0,10:21,1745230860.0,long,18170.25,18166.75,-7.0,momentum_exhausted,83,12.0,-2.2463109493255615,0.32036933302879333,4.57270622253418,0.9136132001876831,0.688305675983429,-0.21558785438537598,0.3216351270675659,-1.901436448097229,0.5210718512535095,0.5072579383850098,0.6905614733695984,-17.088176727294922,10,84,8.0,31,39,2.5833333333333335,3.25,2025_04_21
0,05:57,1745387820.0,long,18737.5,18742.0,9.0,momentum_exhausted,120,14.0,-2.221548318862915,0.2848570644855499,16.92073631286621,1.40872061252594,0.8209845423698425,-0.5111330151557922,0.11749542504549026,13.849509239196777,0.7939141392707825,0.7388650178909302,-0.6653038263320923,16.245792388916016,10,121,22.0,6,26,0.5,2.1666666666666665,2025_04_23
1,15:16,1745421360.0,short,19074.25,19029.5,89.5,opposite_extreme,144,89.5,2.7029342651367188,0.3456045687198639,-3.442655324935913,1.039725661277771,0.5859255790710449,-1.7729504108428955,0.3769145905971527,-13.751127243041992,-2.0351531505584717,-2.6701622009277344,-1.561891794204712,14.84778118133545,10,145,685.0,3151,-1,262.5833333333333,-1.0,2025_04_23
