trade_id,time,timestamp,dir,entry_price,exit_price,pnl,held,peak,entry_tier,cnn_flipped,exit_reason,day
0,23:59,1767311940.0,long,25479.0,25497.0,36.0,249,48.5,BASE_NMP,False,cnn_exit,2026_01_01
0,01:05,1767315900.0,short,25521.25,25523.0,-3.5,58,6.5,BASE_NMP,False,cnn_risk_cut,2026_01_02
1,01:30,1767317400.0,short,25527.0,25534.75,-15.5,119,16.5,BASE_NMP,True,cnn_risk_cut,2026_01_02
2,01:58,1767319080.0,short,25552.0,25554.75,-5.5,240,13.0,BASE_NMP,False,cnn_risk_cut,2026_01_02
3,02:04,1767319440.0,short,25559.0,25567.25,-16.5,41,2.0,BASE_NMP,False,cnn_risk_cut,2026_01_02
4,03:28,1767324480.0,short,25604.5,25601.75,5.5,343,12.5,BASE_NMP,False,cnn_exit,2026_01_02
5,04:44,1767329040.0,short,25627.5,25632.25,-9.5,329,19.0,BASE_NMP,False,cnn_risk_cut,2026_01_02
6,05:24,1767331440.0,short,25627.0,25631.75,-9.5,132,12.0,BASE_NMP,False,cnn_risk_cut,2026_01_02
7,05:51,1767333060.0,short,25628.0,25632.0,-8.0,25,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_02
8,06:04,1767333840.0,long,25636.75,25640.5,7.5,35,7.5,KILL_SHOT,False,kill_shot_center,2026_01_02
9,07:20,1767338400.0,short,25641.5,25629.0,25.0,377,29.5,BASE_NMP,False,cnn_exit,2026_01_02
10,07:35,1767339300.0,short,25636.25,25639.25,-6.0,101,4.0,BASE_NMP,False,cnn_risk_cut,2026_01_02
11,08:00,1767340800.0,short,25634.25,25650.5,-32.5,120,13.0,BASE_NMP,True,cnn_risk_cut,2026_01_02
12,08:14,1767341640.0,short,25681.25,25688.75,-15.0,12,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_02
13,08:15,1767341700.0,short,25688.75,25691.75,-6.0,12,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_02
14,08:39,1767343140.0,long,25687.0,25684.75,-4.5,182,18.5,BASE_NMP,False,cnn_risk_cut,2026_01_02
15,08:53,1767343980.0,short,25712.0,25712.5,-1.0,11,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_02
16,09:27,1767346020.0,long,25709.25,25727.5,36.5,320,55.0,BASE_NMP,False,cnn_exit,2026_01_02
17,10:28,1767349680.0,short,25724.25,25717.75,13.0,428,22.5,BASE_NMP,True,cnn_exit,2026_01_02
18,12:00,1767355200.0,short,25725.5,25721.25,8.5,402,23.0,BASE_NMP,True,cnn_exit,2026_01_02
19,12:25,1767356700.0,short,25711.5,25693.5,36.0,277,49.5,BASE_NMP,True,cnn_exit,2026_01_02
20,13:56,1767362160.0,short,25693.75,25686.75,14.0,371,22.5,BASE_NMP,True,cnn_exit,2026_01_02
21,14:28,1767364080.0,short,25696.0,25685.25,21.5,360,61.0,BASE_NMP,False,cnn_exit,2026_01_02
22,15:22,1767367320.0,short,25656.75,25486.25,341.0,132,341.0,BASE_NMP,True,cnn_exit,2026_01_02
23,15:33,1767367980.0,short,25498.5,25532.75,-68.5,84,53.5,BASE_NMP,False,cnn_risk_cut,2026_01_02
24,15:40,1767368400.0,short,25532.75,25564.25,-63.0,84,16.0,BASE_NMP,False,cnn_risk_cut,2026_01_02
25,15:57,1767369420.0,short,25551.5,25392.0,319.0,108,319.0,BASE_NMP,True,cnn_exit,2026_01_02
26,17:05,1767373500.0,short,25341.5,25353.25,-23.5,72,29.0,BASE_NMP,False,cnn_risk_cut,2026_01_02
27,17:13,1767373980.0,short,25382.5,25399.75,-34.5,12,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_02
28,17:42,1767375720.0,short,25399.75,25382.25,35.0,348,69.0,BASE_NMP,False,cnn_exit,2026_01_02
29,17:49,1767376140.0,long,25332.75,25331.5,-2.5,12,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_02
30,18:20,1767378000.0,long,25346.5,25339.5,-14.0,24,0.0,BASE_NMP,True,cnn_risk_cut,2026_01_02
31,18:48,1767379680.0,short,25362.25,25311.5,101.5,324,101.5,BASE_NMP,False,cnn_exit,2026_01_02
32,19:45,1767383100.0,long,25374.75,25434.0,118.5,324,150.5,BASE_NMP,False,cnn_exit,2026_01_02
33,20:00,1767384000.0,long,25391.5,25406.0,29.0,24,29.0,BASE_NMP,False,cnn_exit,2026_01_02
34,20:10,1767384600.0,short,25417.0,25427.25,-20.5,84,23.0,BASE_NMP,False,cnn_risk_cut,2026_01_02
35,20:15,1767384900.0,long,25427.25,25421.0,-12.5,60,2.0,BASE_NMP,True,cnn_risk_cut,2026_01_02
36,20:50,1767387000.0,short,25426.5,25402.5,48.0,300,110.0,BASE_NMP,True,cnn_exit,2026_01_02
37,20:51,1767387060.0,short,25402.5,25381.75,41.5,12,41.5,KILL_SHOT,False,kill_shot_center,2026_01_02
38,21:01,1767387660.0,long,25408.75,25400.25,-17.0,12,0.0,BASE_NMP,True,cnn_risk_cut,2026_01_02
39,21:54,1767390840.0,long,25395.0,25384.0,-22.0,164,8.5,BASE_NMP,False,cnn_risk_cut,2026_01_02
40,21:59,1767391195.0,long,25391.25,25393.75,5.0,21,5.0,BASE_NMP,True,end_of_day,2026_01_02
0,23:40,1767570000.0,long,25447.25,25443.0,-8.5,95,19.5,BASE_NMP,False,cnn_risk_cut,2026_01_04
1,23:59,1767571195.0,long,25420.5,25457.75,74.5,167,74.5,BASE_NMP,False,end_of_day,2026_01_04
0,00:09,1767571740.0,long,25468.5,25460.5,-16.0,36,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_05
1,00:38,1767573480.0,long,25455.0,25442.0,-26.0,308,47.0,BASE_NMP,False,cnn_risk_cut,2026_01_05
2,01:02,1767574920.0,long,25442.0,25483.5,83.0,268,83.0,BASE_NMP,False,cnn_exit,2026_01_05
3,01:06,1767575160.0,short,25483.5,25467.25,32.5,48,57.0,KILL_SHOT,False,kill_shot_center,2026_01_05
4,01:39,1767577140.0,long,25485.0,25481.75,-6.5,12,0.0,BASE_NMP,True,cnn_risk_cut,2026_01_05
5,01:51,1767577860.0,long,25465.0,25459.5,-11.0,36,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_05
6,02:15,1767579300.0,long,25475.0,25474.25,-1.5,141,14.0,BASE_NMP,True,cnn_risk_cut,2026_01_05
7,02:38,1767580680.0,long,25467.0,25462.75,-8.5,98,8.0,BASE_NMP,True,cnn_risk_cut,2026_01_05
8,02:55,1767581700.0,long,25476.5,25475.75,-1.5,86,4.0,BASE_NMP,True,cnn_risk_cut,2026_01_05
9,03:59,1767585540.0,short,25482.0,25463.25,37.5,405,42.5,BASE_NMP,False,cnn_exit,2026_01_05
10,04:57,1767589020.0,long,25463.75,25489.25,51.0,274,51.0,BASE_NMP,False,cnn_exit,2026_01_05
11,05:14,1767590040.0,long,25477.0,25470.0,-14.0,76,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_05
12,06:19,1767593940.0,long,25477.75,25499.0,42.5,373,46.5,BASE_NMP,False,cnn_exit,2026_01_05
13,06:37,1767595020.0,long,25486.5,25484.5,-4.0,123,2.0,BASE_NMP,False,cnn_risk_cut,2026_01_05
14,07:46,1767599160.0,short,25490.75,25460.5,60.5,341,65.5,BASE_NMP,True,cnn_exit,2026_01_05
15,08:18,1767601080.0,long,25470.0,25535.0,130.0,288,130.0,BASE_NMP,True,cnn_exit,2026_01_05
16,08:50,1767603000.0,short,25547.0,25519.75,54.5,299,57.0,BASE_NMP,True,cnn_exit,2026_01_05
17,09:08,1767604080.0,short,25523.0,25525.75,-5.5,59,3.0,BASE_NMP,False,cnn_risk_cut,2026_01_05
18,09:26,1767605160.0,long,25509.75,25498.25,-23.0,23,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_05
19,10:00,1767607200.0,short,25510.0,25518.75,-17.5,116,5.0,BASE_NMP,True,cnn_risk_cut,2026_01_05
20,10:40,1767609600.0,long,25548.5,25541.5,-14.0,150,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_05
21,11:15,1767611700.0,long,25548.0,25554.75,13.5,334,28.0,BASE_NMP,True,cnn_exit,2026_01_05
22,11:36,1767612960.0,short,25556.0,25566.75,-21.5,83,15.0,BASE_NMP,True,cnn_risk_cut,2026_01_05
23,12:08,1767614880.0,short,25580.25,25575.25,10.0,93,28.5,KILL_SHOT,False,kill_shot_center,2026_01_05
24,12:40,1767616800.0,short,25558.0,25558.75,-1.5,129,10.0,BASE_NMP,True,cnn_risk_cut,2026_01_05
25,13:20,1767619200.0,long,25551.25,25544.75,-13.0,160,37.5,BASE_NMP,False,cnn_risk_cut,2026_01_05
26,13:40,1767620400.0,long,25553.75,25547.5,-12.5,108,12.0,BASE_NMP,True,cnn_risk_cut,2026_01_05
27,14:08,1767622080.0,long,25542.0,25597.75,111.5,320,147.0,BASE_NMP,False,cnn_exit,2026_01_05
28,14:29,1767623340.0,short,25621.0,25643.0,-44.0,12,0.0,BASE_NMP,True,cnn_risk_cut,2026_01_05
29,14:43,1767624180.0,short,25643.0,25597.25,91.5,168,179.5,BASE_NMP,False,cnn_exit,2026_01_05
30,14:48,1767624480.0,short,25623.5,25575.75,95.5,36,95.5,KILL_SHOT,False,kill_shot_center,2026_01_05
31,16:00,1767628800.0,long,25670.75,25653.75,-34.0,48,0.0,BASE_NMP,True,cnn_risk_cut,2026_01_05
32,16:16,1767629760.0,short,25684.5,25685.75,-2.5,96,24.0,BASE_NMP,False,cnn_risk_cut,2026_01_05
33,16:55,1767632100.0,long,25677.0,25673.75,-6.5,252,50.0,BASE_NMP,False,cnn_risk_cut,2026_01_05
34,17:43,1767634980.0,short,25671.5,25612.0,119.0,348,119.0,BASE_NMP,False,cnn_exit,2026_01_05
35,18:18,1767637080.0,long,25599.25,25561.75,-75.0,120,8.0,BASE_NMP,False,cnn_risk_cut,2026_01_05
36,18:45,1767638700.0,long,25561.75,25620.25,117.0,324,117.0,BASE_NMP,False,cnn_exit,2026_01_05
37,19:56,1767642960.0,short,25585.0,25585.25,-0.5,336,55.0,BASE_NMP,True,cnn_risk_cut,2026_01_05
38,20:09,1767643740.0,short,25591.5,25592.5,-2.0,12,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_05
39,20:52,1767646320.0,long,25592.75,25590.75,-4.0,228,40.0,BASE_NMP,False,cnn_risk_cut,2026_01_05
40,20:55,1767646500.0,long,25590.75,25569.25,-43.0,36,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_05
41,21:44,1767649440.0,long,25580.25,25579.5,-1.5,11,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_05
42,23:17,1767655020.0,long,25580.75,25579.75,-2.0,231,27.5,BASE_NMP,True,cnn_risk_cut,2026_01_05
43,23:52,1767657120.0,long,25563.25,25563.0,-0.5,11,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_05
0,00:02,1767657720.0,long,25575.25,25573.0,-4.5,11,0.0,BASE_NMP,True,cnn_risk_cut,2026_01_06
1,00:26,1767659160.0,long,25567.5,25566.5,-2.0,47,7.5,BASE_NMP,True,cnn_risk_cut,2026_01_06
2,00:35,1767659700.0,long,25565.5,25563.25,-4.5,25,6.0,BASE_NMP,False,cnn_risk_cut,2026_01_06
3,00:37,1767659820.0,long,25558.5,25555.75,-5.5,12,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_06
4,00:42,1767660120.0,long,25555.75,25554.75,-2.0,51,3.5,BASE_NMP,False,cnn_risk_cut,2026_01_06
5,02:10,1767665400.0,long,25599.25,25597.0,-4.5,138,12.0,BASE_NMP,True,cnn_risk_cut,2026_01_06
6,02:56,1767668160.0,long,25600.0,25623.5,47.0,320,49.5,BASE_NMP,True,cnn_exit,2026_01_06
7,03:41,1767670860.0,long,25624.5,25622.75,-3.5,46,2.0,BASE_NMP,True,cnn_risk_cut,2026_01_06
8,04:38,1767674280.0,long,25642.5,25637.75,-9.5,80,0.0,BASE_NMP,True,cnn_risk_cut,2026_01_06
9,05:05,1767675900.0,long,25647.25,25641.25,-12.0,60,1.0,BASE_NMP,True,cnn_risk_cut,2026_01_06
10,05:44,1767678240.0,long,25641.25,25642.25,2.0,295,21.5,BASE_NMP,False,cnn_exit,2026_01_06
11,05:50,1767678600.0,long,25642.25,25639.5,-5.5,46,1.0,BASE_NMP,False,cnn_risk_cut,2026_01_06
12,06:05,1767679500.0,long,25653.0,25652.0,-2.0,10,0.0,BASE_NMP,True,cnn_risk_cut,2026_01_06
13,06:45,1767681900.0,long,25672.5,25672.0,-1.0,103,2.0,BASE_NMP,True,cnn_risk_cut,2026_01_06
14,07:24,1767684240.0,short,25666.75,25650.5,32.5,279,34.0,BASE_NMP,True,cnn_exit,2026_01_06
15,07:37,1767685020.0,long,25655.0,25654.25,-1.5,57,4.5,BASE_NMP,True,cnn_risk_cut,2026_01_06
16,08:02,1767686520.0,long,25633.5,25627.5,-12.0,12,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_06
17,08:03,1767686580.0,long,25627.5,25624.0,-7.0,11,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_06
18,08:14,1767687240.0,long,25597.0,25588.75,-16.5,12,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_06
19,08:15,1767687300.0,long,25588.75,25582.25,-13.0,12,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_06
20,08:55,1767689700.0,long,25545.5,25573.5,56.0,220,56.5,BASE_NMP,True,cnn_exit,2026_01_06
21,09:30,1767691800.0,long,25564.75,25570.25,11.0,311,40.5,BASE_NMP,False,cnn_exit,2026_01_06
22,10:07,1767694020.0,long,25576.5,25584.5,16.0,321,37.0,BASE_NMP,True,cnn_exit,2026_01_06
23,11:05,1767697500.0,long,25581.0,25599.0,36.0,330,38.0,BASE_NMP,True,cnn_exit,2026_01_06
24,12:03,1767700980.0,long,25591.5,25600.0,17.0,385,35.0,BASE_NMP,False,cnn_exit,2026_01_06
25,12:49,1767703740.0,long,25609.25,25639.75,61.0,291,61.0,BASE_NMP,False,cnn_exit,2026_01_06
26,13:09,1767704940.0,long,25633.75,25631.75,-4.0,182,30.5,BASE_NMP,False,cnn_risk_cut,2026_01_06
27,13:13,1767705180.0,short,25625.75,25636.0,-20.5,36,0.0,BASE_NMP,True,cnn_risk_cut,2026_01_06
28,13:59,1767707940.0,short,25612.5,25616.5,-8.0,58,0.0,KILL_SHOT,False,kill_shot_center,2026_01_06
29,14:45,1767710700.0,long,25609.5,25688.0,157.0,288,157.0,BASE_NMP,False,cnn_exit,2026_01_06
30,15:41,1767714060.0,long,25740.75,25735.75,-10.0,396,66.0,BASE_NMP,False,cnn_risk_cut,2026_01_06
31,16:00,1767715200.0,long,25696.0,25680.5,-31.0,84,10.0,BASE_NMP,False,cnn_risk_cut,2026_01_06
32,16:39,1767717540.0,long,25674.0,25694.25,40.5,360,50.5,BASE_NMP,True,cnn_exit,2026_01_06
33,17:00,1767718800.0,long,25663.5,25683.5,40.0,204,69.0,BASE_NMP,False,cnn_exit,2026_01_06
34,18:04,1767722640.0,short,25781.25,25755.0,52.5,312,57.0,BASE_NMP,False,cnn_exit,2026_01_06
35,18:27,1767724020.0,long,25770.75,25758.25,-25.0,144,15.0,BASE_NMP,True,cnn_risk_cut,2026_01_06
36,18:57,1767725820.0,long,25758.25,25796.25,76.0,360,89.5,BASE_NMP,False,cnn_exit,2026_01_06
37,20:12,1767730320.0,short,25811.0,25812.75,-3.5,216,18.5,BASE_NMP,True,cnn_risk_cut,2026_01_06
38,20:59,1767733140.0,long,25824.0,25813.25,-21.5,276,20.5,BASE_NMP,True,cnn_risk_cut,2026_01_06
39,21:36,1767735360.0,long,25813.25,25820.75,15.0,400,26.0,BASE_NMP,False,cnn_exit,2026_01_06
40,23:04,1767740640.0,short,25839.75,25836.25,7.0,34,7.0,KILL_SHOT,False,kill_shot_center,2026_01_06
41,23:09,1767740940.0,long,25830.0,25838.0,16.0,28,16.0,KILL_SHOT,False,kill_shot_center,2026_01_06
42,23:59,1767743995.0,long,25815.75,25825.0,18.5,178,29.5,BASE_NMP,False,end_of_day,2026_01_06
0,00:31,1767745860.0,long,25822.0,25821.0,-2.0,320,37.0,BASE_NMP,False,cnn_risk_cut,2026_01_07
1,01:05,1767747900.0,long,25821.0,25833.25,24.5,341,30.5,BASE_NMP,False,cnn_exit,2026_01_07
2,01:16,1767748560.0,long,25820.0,25819.0,-2.0,11,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_07
3,01:45,1767750300.0,long,25824.5,25817.5,-14.0,104,2.5,BASE_NMP,True,cnn_risk_cut,2026_01_07
4,02:15,1767752100.0,long,25823.0,25813.25,-19.5,120,12.0,BASE_NMP,True,cnn_risk_cut,2026_01_07
5,03:09,1767755340.0,long,25805.0,25812.0,14.0,314,15.0,BASE_NMP,False,cnn_exit,2026_01_07
6,03:51,1767757860.0,long,25810.0,25817.5,15.0,349,20.5,BASE_NMP,False,cnn_exit,2026_01_07
7,04:30,1767760200.0,short,25807.0,25781.5,51.0,342,51.5,BASE_NMP,True,cnn_exit,2026_01_07
8,04:43,1767760980.0,short,25786.25,25787.75,-3.0,80,7.0,BASE_NMP,False,cnn_risk_cut,2026_01_07
9,05:40,1767764400.0,long,25793.5,25790.0,-7.0,28,0.0,BASE_NMP,True,cnn_risk_cut,2026_01_07
10,05:48,1767764880.0,long,25784.75,25782.0,-5.5,57,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_07
11,06:25,1767767100.0,long,25791.75,25791.5,-0.5,160,13.5,BASE_NMP,True,cnn_risk_cut,2026_01_07
12,07:13,1767769980.0,short,25780.0,25773.5,13.0,338,22.5,BASE_NMP,True,cnn_exit,2026_01_07
13,07:59,1767772740.0,long,25768.5,25766.5,-4.0,180,11.5,BASE_NMP,False,cnn_risk_cut,2026_01_07
14,08:08,1767773280.0,short,25765.25,25769.75,-9.0,12,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_07
15,08:09,1767773340.0,short,25769.75,25774.75,-10.0,12,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_07
16,08:12,1767773520.0,short,25774.75,25777.75,-6.0,36,3.5,BASE_NMP,False,cnn_risk_cut,2026_01_07
17,08:27,1767774420.0,long,25770.25,25769.5,-1.5,24,2.0,BASE_NMP,False,cnn_risk_cut,2026_01_07
18,08:51,1767775860.0,long,25765.25,25762.5,-5.5,10,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_07
19,08:54,1767776040.0,short,25762.5,25767.0,-9.0,31,0.0,BASE_NMP,True,cnn_risk_cut,2026_01_07
20,09:02,1767776520.0,long,25753.5,25743.75,-19.5,36,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_07
21,09:20,1767777600.0,long,25746.25,25735.0,-22.5,102,0.0,BASE_NMP,True,cnn_risk_cut,2026_01_07
22,10:22,1767781320.0,long,25744.75,25744.5,-0.5,193,31.0,BASE_NMP,False,cnn_risk_cut,2026_01_07
23,10:37,1767782220.0,short,25740.5,25741.25,-1.5,12,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_07
24,11:12,1767784320.0,short,25741.25,25747.0,-11.5,327,23.5,BASE_NMP,False,cnn_risk_cut,2026_01_07
25,11:13,1767784380.0,long,25747.0,25745.75,-2.5,12,0.0,BASE_NMP,True,cnn_risk_cut,2026_01_07
26,11:35,1767785700.0,short,25753.5,25757.75,-8.5,12,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_07
27,11:36,1767785760.0,long,25757.75,25753.0,-9.5,12,0.0,BASE_NMP,True,cnn_risk_cut,2026_01_07
28,12:47,1767790020.0,short,25771.25,25774.0,-5.5,193,33.5,BASE_NMP,True,cnn_risk_cut,2026_01_07
29,12:58,1767790680.0,long,25762.25,25766.5,8.5,32,8.5,KILL_SHOT,False,kill_shot_center,2026_01_07
30,13:37,1767793020.0,long,25784.5,25774.5,-20.0,84,5.5,BASE_NMP,True,cnn_risk_cut,2026_01_07
31,14:30,1767796200.0,long,25766.5,25777.25,21.5,300,48.5,BASE_NMP,False,cnn_exit,2026_01_07
32,14:45,1767797100.0,long,25861.5,25845.25,-32.5,48,0.0,BASE_NMP,True,cnn_risk_cut,2026_01_07
33,15:27,1767799620.0,long,25830.25,25856.75,53.0,324,77.5,BASE_NMP,False,cnn_exit,2026_01_07
34,16:28,1767803280.0,long,25911.75,25880.75,-62.0,96,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_07
35,16:57,1767805020.0,long,25900.75,25970.0,138.5,312,138.5,BASE_NMP,True,cnn_exit,2026_01_07
36,17:19,1767806340.0,short,25976.25,25981.25,-10.0,84,6.5,BASE_NMP,True,cnn_risk_cut,2026_01_07
37,17:33,1767807180.0,short,25977.25,25983.5,-12.5,12,0.0,BASE_NMP,True,cnn_risk_cut,2026_01_07
38,18:12,1767809520.0,short,25992.0,25955.75,72.5,348,83.5,BASE_NMP,False,cnn_exit,2026_01_07
39,18:24,1767810240.0,long,25946.75,25939.25,-15.0,108,7.5,BASE_NMP,False,cnn_risk_cut,2026_01_07
40,19:02,1767812520.0,long,25942.5,25953.5,22.0,384,67.0,BASE_NMP,True,cnn_exit,2026_01_07
41,19:15,1767813300.0,long,25914.75,25905.25,-19.0,60,15.0,BASE_NMP,False,cnn_risk_cut,2026_01_07
42,19:42,1767814920.0,short,25910.0,25913.5,-7.0,132,8.0,BASE_NMP,False,cnn_risk_cut,2026_01_07
43,20:09,1767816540.0,long,25902.75,25901.0,-3.5,120,17.5,BASE_NMP,False,cnn_risk_cut,2026_01_07
44,20:52,1767819120.0,short,25836.0,25843.5,-15.0,120,15.0,BASE_NMP,False,cnn_risk_cut,2026_01_07
45,21:11,1767820260.0,long,25824.5,25824.25,-0.5,192,20.5,BASE_NMP,False,cnn_risk_cut,2026_01_07
46,23:09,1767827340.0,long,25836.0,25830.25,-11.5,181,20.0,BASE_NMP,True,cnn_risk_cut,2026_01_07
47,23:59,1767830390.0,long,25825.25,25823.5,-3.5,90,0.0,BASE_NMP,False,end_of_day,2026_01_07
0,00:12,1767831120.0,long,25817.0,25820.75,7.5,20,7.5,KILL_SHOT,False,kill_shot_center,2026_01_08
1,00:58,1767833880.0,long,25812.75,25838.25,51.0,328,53.5,BASE_NMP,False,cnn_exit,2026_01_08
2,01:04,1767834240.0,long,25833.0,25827.25,-11.5,11,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_08
3,01:05,1767834300.0,long,25827.25,25825.25,-4.0,12,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_08
4,01:09,1767834540.0,long,25825.25,25822.0,-6.5,48,0.5,BASE_NMP,False,cnn_risk_cut,2026_01_08
5,01:31,1767835860.0,long,25829.5,25824.25,-10.5,11,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_08
6,02:01,1767837660.0,long,25824.25,25837.0,25.5,280,28.5,BASE_NMP,False,cnn_exit,2026_01_08
7,02:13,1767838380.0,long,25832.0,25831.25,-1.5,93,14.0,BASE_NMP,False,cnn_risk_cut,2026_01_08
8,02:19,1767838740.0,long,25827.25,25825.25,-4.0,48,7.5,BASE_NMP,False,cnn_risk_cut,2026_01_08
9,02:39,1767839940.0,long,25811.75,25810.5,-2.5,12,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_08
10,02:40,1767840000.0,long,25810.5,25806.5,-8.0,12,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_08
11,02:42,1767840120.0,long,25806.5,25798.5,-16.0,24,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_08
12,02:44,1767840240.0,long,25798.5,25798.0,-1.0,23,1.5,BASE_NMP,False,cnn_risk_cut,2026_01_08
13,03:10,1767841800.0,short,25791.25,25792.5,-2.5,198,21.5,BASE_NMP,False,cnn_risk_cut,2026_01_08
14,03:35,1767843300.0,long,25784.25,25783.25,-2.0,142,11.0,BASE_NMP,False,cnn_risk_cut,2026_01_08
15,03:47,1767844020.0,long,25776.5,25773.25,-6.5,116,10.0,BASE_NMP,False,cnn_risk_cut,2026_01_08
16,04:43,1767847380.0,long,25776.5,25776.25,-0.5,210,31.0,BASE_NMP,False,cnn_risk_cut,2026_01_08
17,05:35,1767850500.0,short,25782.0,25751.25,61.5,301,66.5,BASE_NMP,False,cnn_exit,2026_01_08
18,06:01,1767852060.0,long,25737.75,25720.5,-34.5,24,3.0,BASE_NMP,False,cnn_risk_cut,2026_01_08
19,06:20,1767853200.0,short,25720.5,25686.5,68.0,228,84.0,BASE_NMP,True,cnn_exit,2026_01_08
20,06:55,1767855300.0,long,25683.0,25706.25,46.5,281,50.0,BASE_NMP,True,cnn_exit,2026_01_08
21,07:23,1767856980.0,long,25691.0,25770.5,159.0,234,159.0,BASE_NMP,False,cnn_exit,2026_01_08
22,07:38,1767857880.0,short,25770.5,25772.25,-3.5,174,50.0,BASE_NMP,False,cnn_risk_cut,2026_01_08
23,08:11,1767859860.0,short,25760.5,25770.25,-19.5,129,15.0,BASE_NMP,False,cnn_risk_cut,2026_01_08
24,08:27,1767860820.0,short,25773.25,25784.75,-23.0,69,3.5,BASE_NMP,True,cnn_risk_cut,2026_01_08
25,08:44,1767861840.0,short,25797.25,25800.5,-6.5,115,11.0,BASE_NMP,False,cnn_risk_cut,2026_01_08
26,09:04,1767863040.0,short,25787.75,25790.0,-4.5,173,18.0,BASE_NMP,True,cnn_risk_cut,2026_01_08
27,09:37,1767865020.0,long,25764.25,25762.75,-3.0,180,29.5,BASE_NMP,False,cnn_risk_cut,2026_01_08
28,10:01,1767866460.0,long,25769.5,25756.25,-26.5,22,0.0,BASE_NMP,True,cnn_risk_cut,2026_01_08
29,11:14,1767870840.0,long,25760.5,25774.0,27.0,289,37.0,BASE_NMP,False,cnn_exit,2026_01_08
30,11:53,1767873180.0,short,25782.5,25783.0,-1.0,310,28.5,BASE_NMP,False,cnn_risk_cut,2026_01_08
31,12:15,1767874500.0,short,25760.25,25764.75,-9.0,42,2.5,BASE_NMP,False,cnn_risk_cut,2026_01_08
32,12:35,1767875700.0,long,25765.25,25756.25,-18.0,44,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_08
33,13:21,1767878460.0,long,25768.5,25802.5,68.0,260,79.5,BASE_NMP,False,cnn_exit,2026_01_08
34,13:52,1767880320.0,long,25789.5,25794.75,10.5,221,30.5,BASE_NMP,False,cnn_exit,2026_01_08
35,14:00,1767880800.0,short,25799.25,25785.25,28.0,12,28.0,BASE_NMP,False,cnn_exit,2026_01_08
36,14:08,1767881280.0,short,25800.0,25797.5,5.0,48,5.0,KILL_SHOT,False,kill_shot_center,2026_01_08
37,14:38,1767883080.0,short,25790.75,25688.75,204.0,275,204.0,BASE_NMP,True,cnn_exit,2026_01_08
38,15:00,1767884400.0,short,25654.25,25590.5,127.5,168,127.5,BASE_NMP,False,cnn_exit,2026_01_08
39,15:28,1767886080.0,long,25652.25,25704.0,103.5,252,103.5,BASE_NMP,True,cnn_exit,2026_01_08
40,15:49,1767887340.0,long,25680.5,25654.25,-52.5,192,21.5,BASE_NMP,False,cnn_risk_cut,2026_01_08
41,16:05,1767888300.0,long,25675.25,25657.75,-35.0,84,19.0,BASE_NMP,True,cnn_risk_cut,2026_01_08
42,16:23,1767889380.0,short,25659.75,25646.5,26.5,36,26.5,KILL_SHOT,False,kill_shot_center,2026_01_08
43,17:10,1767892200.0,long,25632.75,25641.5,17.5,360,86.5,BASE_NMP,True,cnn_exit,2026_01_08
44,17:26,1767893160.0,long,25659.0,25632.0,-54.0,120,37.0,BASE_NMP,True,cnn_risk_cut,2026_01_08
45,17:54,1767894840.0,long,25632.0,25697.75,131.5,336,138.0,BASE_NMP,False,cnn_exit,2026_01_08
46,18:02,1767895320.0,long,25680.25,25667.5,-25.5,48,4.5,BASE_NMP,False,cnn_risk_cut,2026_01_08
