day,entry_ts,leg_dir,entry_price,leg_amplitude_pts,leg_amplitude_usd,leg_duration_min,r_price,pnl_at_R_usd,entry_zone,entry_cloud_state,entry_p_mid,entry_p_early,entry_p_late,entry_p_b6_long,entry_p_b6_short,entry_p_b6_match
2026_04_09,1775755169,SHORT,25251.5,57.5,115.0,12.0,17.5,80.0,WATCH,RISING,0.32740387790596925,0.22665107110000507,0.4459450509940256,0.19105488600853313,0.6272722750979,0.6272722750979
2026_04_09,1775755889,LONG,25194.0,59.25,118.5,9.0,17.5,83.5,NEAR_PIVOT,RISING,0.19469722658815256,0.3117574035954088,0.4935453698164385,0.6382325686571881,0.15911988472963015,0.6382325686571881
2026_04_09,1775756429,SHORT,25254.25,95.5,191.0,24.0,17.5,156.0,WATCH,FLAT,0.39070328796968956,0.30880091965414297,0.30049579237616747,0.1326527405671901,0.6637543368523636,0.6637543368523636
2026_04_09,1775757869,LONG,25158.75,31.25,62.5,6.0,17.5,27.5,NEAR_PIVOT,RISING,0.2072349127225948,0.38059229079795304,0.41217279647945215,0.6790317540414681,0.1187560416444477,0.6790317540414681
2026_04_09,1775758229,SHORT,25190.0,24.25,48.5,4.0,17.5,13.5,NEAR_PIVOT,FLAT,0.3265843866013213,0.3879256343935875,0.28548997900509115,0.23325071339363362,0.552564971659827,0.552564971659827
2026_04_09,1775758469,LONG,25164.25,27.0,54.0,4.0,17.5,19.0,NEAR_5m,RISING,0.36561714595242734,0.3055003014306362,0.3288825526169364,0.7207386630459747,0.1586773215674647,0.7207386630459747
2026_04_09,1775758709,SHORT,25191.25,38.75,77.5,6.0,17.5,42.5,NEAR_5m,FLAT,0.3259181117535069,0.45760565838372846,0.21647622986276457,0.3233582441774307,0.4974915943409055,0.4974915943409055
2026_04_09,1775759069,LONG,25152.5,18.25,36.5,6.0,17.5,1.5,NEAR_PIVOT,FLAT,0.2857448193326897,0.37035656944080253,0.3438986112265078,0.725745131634154,0.1581830757538966,0.725745131634154
2026_04_09,1775759429,SHORT,25170.75,20.5,41.0,4.0,17.5,6.0,NEAR_5m,DECAYING,0.2903826135303038,0.3424220571949596,0.3671953292747365,0.5712880867242733,0.25252762710074994,0.25252762710074994
2026_04_09,1775759669,LONG,25149.0,39.25,78.5,8.0,17.5,43.5,NEAR_5m,FLAT,0.2996839442936695,0.23765798698307833,0.4626580687232521,0.7161945395580355,0.13784483681639578,0.7161945395580355
2026_04_09,1775760149,SHORT,25190.25,24.25,48.5,9.0,17.5,13.5,WATCH,DECAYING,0.30639315708608,0.4130104000567796,0.28059644285714047,0.20804500949216506,0.5813459436437367,0.5813459436437367
2026_04_09,1775760689,LONG,25162.25,65.5,131.0,21.0,17.5,96.0,WATCH,FLAT,0.40117686921260765,0.3708712934611112,0.2279518373262811,0.7441597879530237,0.1216377962356705,0.7441597879530237
2026_04_09,1775761949,SHORT,25229.0,23.5,47.0,10.0,17.5,12.0,CLEAR,FLAT,0.318270900630414,0.19272539988417586,0.4890036994854101,0.2567753388938148,0.5296828603758845,0.5296828603758845
2026_04_09,1775762549,LONG,25205.5,48.25,96.5,11.0,17.5,61.5,CLEAR,FLAT,0.41125995077533606,0.29159255238125426,0.2971474968434097,0.4104988683554521,0.3848911939841327,0.4104988683554521
2026_04_09,1775763209,SHORT,25253.75,17.0,34.0,8.0,17.5,-1.0,WATCH,FLAT,0.26074115449286545,0.3143484895594096,0.42491035594772486,0.26263126852501845,0.5198740733843146,0.5198740733843146
2026_04_09,1775763689,LONG,25233.5,34.25,68.5,11.0,17.5,33.5,WATCH,FLAT,0.35090309651536883,0.34670815994410814,0.3023887435405229,0.6552001660053879,0.14704535085374898,0.6552001660053879
2026_04_09,1775764349,SHORT,25268.75,48.25,96.5,14.0,17.5,61.5,WATCH,FLAT,0.32840768838379425,0.354167069883306,0.3174252417328998,0.2773736932780309,0.5584197195204491,0.5584197195204491
2026_04_09,1775765189,LONG,25220.5,32.75,65.5,34.0,17.5,30.5,WATCH,RISING,0.39249807910464113,0.20160373740477772,0.40589818349058127,0.7469254859700831,0.1180093352654282,0.7469254859700831
2026_04_09,1775767229,SHORT,25253.25,25.25,50.5,81.0,17.5,15.5,CLEAR,DECAYING,0.4408842872596063,0.25118191882039514,0.3079337939199984,0.1545897452384425,0.45344771651372523,0.45344771651372523
2026_04_09,1775772089,LONG,25226.25,27.25,54.5,5.0,17.5,19.5,NEAR_PIVOT,RISING,0.2169044860083632,0.20837757291032055,0.5747179410813164,0.7070065530975289,0.07630156532171889,0.7070065530975289
2026_04_09,1775772389,SHORT,25253.5,40.25,80.5,27.0,17.5,45.5,WATCH,RISING,0.29000887624551375,0.3646763786585285,0.34531474509595783,0.2510549865444583,0.4179070305805919,0.4179070305805919
2026_04_09,1775774009,LONG,25213.25,18.25,36.5,8.0,17.5,1.5,WATCH,RISING,0.27988782491515213,0.4084318124668298,0.31168036261801807,0.5634684135484928,0.1467816329890257,0.5634684135484928
2026_04_09,1775774489,SHORT,25231.5,37.75,75.5,22.0,17.5,40.5,CLEAR,DECAYING,0.40164335064523593,0.3939827444933164,0.20437390486144758,0.3963252617989939,0.24804138788606772,0.24804138788606772
2026_04_09,1775775809,LONG,25193.75,39.0,78.0,53.0,17.5,43.0,WATCH,RISING,0.15472202773616595,0.10087450056317171,0.7444034717006625,0.7590674608106698,0.06911502050636163,0.7590674608106698
2026_04_09,1775778989,SHORT,25233.0,26.0,52.0,12.0,17.5,17.0,CLEAR,DECAYING,0.15546541112374782,0.09871830485193896,0.7458162840243132,0.06922631539860627,0.42742725374794577,0.42742725374794577
2026_04_09,1775779709,LONG,25207.0,88.0,176.0,87.0,17.5,141.0,WATCH,FLAT,0.19819315026657605,0.40036677023948597,0.4014400794939379,0.5211235621158805,0.1233858355868667,0.5211235621158805
2026_04_09,1775784929,SHORT,25297.0,40.5,81.0,46.0,17.5,46.0,CLEAR,RISING,0.3178641740999537,0.17656988409211694,0.5055659418079294,0.09130145758077207,0.6486590069139486,0.6486590069139486
2026_04_09,1775787689,LONG,25253.75,42.75,85.5,84.0,17.5,50.5,CLEAR,RISING,0.2073064783622352,0.14009744652331205,0.6525960751144528,0.6879206110400059,0.06626837025849508,0.6879206110400059
2026_04_09,1775792729,SHORT,25296.5,24.75,49.5,56.0,17.5,14.5,CLEAR,DECAYING,0.21163570567248763,0.35444099603974843,0.4339232982877639,0.057969694645931276,0.48105628305351483,0.48105628305351483
2026_04_09,1775796089,LONG,25265.5,17.0,34.0,21.0,17.5,-1.0,CLEAR,RISING,0.4427868523710657,0.13614251055460502,0.42107063707432923,0.339176911581575,0.10219753448702339,0.339176911581575
2026_04_10,1775804459,LONG,25232.5,21.0,42.0,38.5,15.5,11.0,CLEAR,FLAT,0.3223019021131812,0.30484359058874266,0.3728545072980761,0.21534408425547352,0.47851367773799325,0.21534408425547352
2026_04_10,1775806769,SHORT,25253.5,23.5,47.0,9.0,15.5,16.0,CLEAR,FLAT,0.3025061046039731,0.20119230119519307,0.4963015942008339,0.08323847457297132,0.6965013959350201,0.6965013959350201
2026_04_10,1775807309,LONG,25229.25,22.0,44.0,6.0,15.5,13.0,CLEAR,RISING,0.28069693442682225,0.2864419265320258,0.4328611390411518,0.589662420169574,0.1358035280324031,0.589662420169574
2026_04_10,1775807669,SHORT,25251.25,47.0,94.0,24.0,15.5,63.0,CLEAR,DECAYING,0.4004991735864713,0.39749135564400445,0.20200947076952416,0.40469125592731736,0.3235972520028998,0.3235972520028998
2026_04_10,1775809109,LONG,25204.25,29.25,58.5,24.0,15.5,27.5,NEAR_PIVOT,RISING,0.24875321889634716,0.26048516511161224,0.4907616159920405,0.7701567818471499,0.11326248910260114,0.7701567818471499
2026_04_10,1775810549,SHORT,25235.0,31.5,63.0,14.0,15.5,32.0,WATCH,DECAYING,0.3872572330607781,0.2248749373586816,0.3878678295805403,0.06809415531597171,0.8024170410696237,0.8024170410696237
2026_04_10,1775811389,LONG,25203.5,51.5,103.0,23.0,15.5,72.0,NEAR_3m,FLAT,0.3542694821020382,0.2431008871963783,0.40262963070158353,0.5946424407770919,0.2352801350505196,0.5946424407770919
2026_04_10,1775812769,SHORT,25267.0,42.0,84.0,5.0,15.5,53.0,AT_PIVOT,RISING,0.24991657333165201,0.3810228340715008,0.36906059259684715,0.160020677008639,0.6227801476130416,0.6227801476130416
2026_04_10,1775813069,LONG,25225.0,42.5,85.0,37.0,15.5,54.0,NEAR_PIVOT,RISING,0.2777453478992862,0.4808162847237184,0.2414383673769955,0.5734365400980072,0.2987089150477502,0.5734365400980072
2026_04_10,1775815289,SHORT,25267.5,21.75,43.5,5.0,15.5,12.5,WATCH,DECAYING,0.30900527274473993,0.18109797159298438,0.5098967556622757,0.14869332685309822,0.6546236123019169,0.6546236123019169
2026_04_10,1775815589,LONG,25241.0,40.0,80.0,20.0,15.5,49.0,WATCH,FLAT,0.35688094212084703,0.3786473973808928,0.26447166049826004,0.6633950389671337,0.1526934116307787,0.6633950389671337
2026_04_10,1775816789,SHORT,25281.0,24.0,48.0,4.0,15.5,17.0,WATCH,RISING,0.2626934863156178,0.2630555500674334,0.47425096361694863,0.13310691766936913,0.6481408987425549,0.6481408987425549
2026_04_10,1775817029,LONG,25256.5,34.5,69.0,35.0,15.5,38.0,NEAR_PIVOT,FLAT,0.33172026935634247,0.4238009913001844,0.24447873934347308,0.6016419838063372,0.2177235844798766,0.6016419838063372
2026_04_10,1775819129,SHORT,25291.25,21.25,42.5,7.0,15.5,11.5,WATCH,RISING,0.2936545594285505,0.22844536362283097,0.4779000769486185,0.10010183294610837,0.7424212335595395,0.7424212335595395
2026_04_10,1775819549,LONG,25270.0,29.5,59.0,19.0,15.5,28.0,WATCH,FLAT,0.4061127564175812,0.29914353665673876,0.2947437069256801,0.5285080350221414,0.23229796103149733,0.5285080350221414
2026_04_10,1775820689,SHORT,25300.25,37.25,74.5,27.0,15.5,43.5,WATCH,DECAYING,0.20453556238516984,0.12467635944433972,0.6707880781704905,0.07199110472113698,0.7469787509191977,0.7469787509191977
2026_04_10,1775822309,LONG,25262.25,32.75,65.5,21.0,15.5,34.5,NEAR_PIVOT,RISING,0.2607890523673651,0.18568116303516377,0.5535297845974713,0.7677713315649489,0.080150381411002,0.7677713315649489
2026_04_10,1775823569,SHORT,25296.5,19.5,39.0,6.0,15.5,8.0,NEAR_PIVOT,FLAT,0.31027582141769017,0.3644474541774676,0.32527672440484234,0.18235032046692554,0.5495749652387388,0.5495749652387388
2026_04_10,1775823929,LONG,25277.0,71.0,142.0,5.0,15.5,111.0,WATCH,RISING,0.3519301922972442,0.35251784258514757,0.2955519651176082,0.6191999356806851,0.16085179854762047,0.6191999356806851
2026_04_10,1775824229,SHORT,25348.0,54.0,108.0,6.0,15.5,77.0,NEAR_PIVOT,RISING,0.37246635707109843,0.4120484583752884,0.2154851845536132,0.475777050148857,0.37763758306912304,0.37763758306912304
2026_04_10,1775824589,LONG,25294.0,20.75,41.5,4.0,15.5,10.5,NEAR_PIVOT,RISING,0.4297369193191747,0.3065179980772422,0.2637450826035831,0.6745495605738602,0.18371815602470176,0.6745495605738602
2026_04_10,1775824829,SHORT,25316.5,17.5,35.0,4.0,15.5,4.0,NEAR_PIVOT,FLAT,0.2735492259767928,0.3485820043606006,0.37786876966260663,0.25321438218167375,0.6132890093188466,0.6132890093188466
2026_04_10,1775825069,LONG,25299.0,25.5,51.0,8.0,15.5,20.0,NEAR_PIVOT,DECAYING,0.344859588429877,0.44712944002136573,0.2080109715487574,0.32921171933883653,0.45649080297317274,0.32921171933883653
2026_04_10,1775825549,SHORT,25324.5,28.25,56.5,8.0,15.5,25.5,NEAR_3m,DECAYING,0.26851318588269385,0.2626330446927867,0.4688537694245195,0.16907269146032236,0.5794282191938857,0.5794282191938857
2026_04_10,1775826029,LONG,25296.25,23.5,47.0,14.0,15.5,16.0,NEAR_PIVOT,FLAT,0.3150135206099085,0.40849343643762953,0.27649304295246196,0.5554294314926265,0.24767437157355432,0.5554294314926265
2026_04_10,1775826869,SHORT,25320.75,26.0,52.0,13.0,15.5,21.0,NEAR_PIVOT,FLAT,0.30237441428842654,0.3708237163889777,0.32680186932259564,0.15028186985410596,0.5423530035789456,0.5423530035789456
2026_04_10,1775827649,LONG,25294.75,63.25,126.5,6.0,15.5,95.5,NEAR_PIVOT,RISING,0.29520471008731763,0.2960314759619946,0.4087638139506877,0.5384010527117981,0.25041216486844486,0.5384010527117981
2026_04_10,1775828009,SHORT,25365.25,67.5,135.0,7.0,15.5,104.0,NEAR_PIVOT,RISING,0.3203279956172533,0.2691572788891632,0.41051472549358353,0.0869972811650547,0.7833895335065861,0.7833895335065861
2026_04_10,1775828429,LONG,25297.75,54.75,109.5,8.0,15.5,78.5,NEAR_PIVOT,FLAT,0.3308877066889739,0.4703320020564287,0.19878029125459745,0.6804857173379146,0.14025150442717196,0.6804857173379146
2026_04_10,1775828909,SHORT,25352.5,48.75,97.5,3.0,15.5,66.5,NEAR_PIVOT,FLAT,0.4578845410288268,0.33877735962112776,0.20333809935004538,0.16072338969887365,0.6840698692439683,0.6840698692439683
2026_04_10,1775829089,LONG,25306.25,37.5,75.0,3.0,15.5,44.0,NEAR_PIVOT,FLAT,0.3597282874462524,0.4015860602616757,0.23868565229207184,0.7776251164168925,0.07587255046720084,0.7776251164168925
2026_04_10,1775829269,SHORT,25341.75,71.5,143.0,17.0,15.5,112.0,NEAR_PIVOT,FLAT,0.3607124330719707,0.442152788582887,0.19713477834514226,0.18661906712819024,0.6280476289190066,0.6280476289190066
2026_04_10,1775830289,LONG,25270.25,101.75,203.5,21.0,15.5,172.5,NEAR_PIVOT,FLAT,0.24792219413062708,0.313884052638106,0.4381937532312668,0.5272963375234081,0.3321757241227602,0.5272963375234081
2026_04_10,1775831549,SHORT,25372.0,30.25,60.5,10.0,15.5,29.5,NEAR_PIVOT,DECAYING,0.26428529285508784,0.5010809264347009,0.2346337807102112,0.19941889792031672,0.5372899602473292,0.5372899602473292
2026_04_10,1775832149,LONG,25307.0,46.75,93.5,10.0,15.5,62.5,NEAR_PIVOT,FLAT,0.32120357988220477,0.4162791951753915,0.26251722494240376,0.4208005435591801,0.40290708923923446,0.4208005435591801
2026_04_10,1775832749,SHORT,25345.25,32.25,64.5,3.0,15.5,33.5,NEAR_3m,FLAT,0.43689138014597356,0.32817084669877283,0.23493777315525366,0.11102155645310186,0.7038146247489059,0.7038146247489059
2026_04_10,1775832929,LONG,25319.0,34.0,68.0,3.0,15.5,37.0,NEAR_PIVOT,FLAT,0.38578474994597006,0.3305054031588539,0.28370984689517603,0.7506182870898103,0.1093013993987633,0.7506182870898103
2026_04_10,1775833109,SHORT,25356.25,24.75,49.5,8.0,15.5,18.5,NEAR_PIVOT,FLAT,0.38511081228208915,0.22513588904666662,0.38975329867124414,0.09681996197926854,0.7495098941925291,0.7495098941925291
2026_04_10,1775833589,LONG,25331.5,59.0,118.0,18.0,15.5,87.0,NEAR_5m,DECAYING,0.2976988910632149,0.4636195905509199,0.23868151838586524,0.41938602473571956,0.2710589437406455,0.41938602473571956
2026_04_10,1775834669,SHORT,25392.5,100.75,201.5,16.0,15.5,170.5,NEAR_PIVOT,FLAT,0.33045350535180484,0.24574613401808512,0.42380036063011,0.07965898637980971,0.8086241382955957,0.8086241382955957
2026_04_10,1775835629,LONG,25289.25,18.75,37.5,5.0,15.5,6.5,NEAR_PIVOT,RISING,0.23849033662216076,0.22628233791644012,0.5352273254613992,0.7997183029997196,0.10653983651952026,0.7997183029997196
2026_04_10,1775835929,SHORT,25313.75,67.0,134.0,12.0,15.5,103.0,NEAR_PIVOT,DECAYING,0.3564491844120979,0.3090036642801268,0.3345471513077753,0.14295329524140454,0.7215845472487324,0.7215845472487324
2026_04_10,1775836649,LONG,25245.75,55.5,111.0,20.0,15.5,80.0,NEAR_PIVOT,RISING,0.24656057566527126,0.3055557202905317,0.44788370404419714,0.6803987615826345,0.1816544096691744,0.6803987615826345
2026_04_10,1775837849,SHORT,25301.25,22.25,44.5,3.0,15.5,13.5,NEAR_PIVOT,FLAT,0.2804577261571558,0.33267291650387437,0.3868693573389698,0.37221442305848135,0.44579967679752786,0.44579967679752786
2026_04_10,1775838029,LONG,25272.0,18.0,36.0,4.0,15.5,5.0,NEAR_PIVOT,FLAT,0.3885523304669713,0.3999975503253244,0.21145011920770437,0.7318958016198377,0.10394470148730689,0.7318958016198377
2026_04_10,1775838269,SHORT,25293.0,69.75,139.5,20.0,15.5,108.5,NEAR_PIVOT,FLAT,0.3857442374661719,0.2837648727702535,0.3304908897635745,0.14207242021343697,0.6577399565038172,0.6577399565038172
2026_04_10,1775839469,LONG,25223.0,41.5,83.0,9.0,15.5,52.0,NEAR_PIVOT,FLAT,0.2480583240434881,0.21072536029609507,0.541216315660417,0.4879515529949676,0.36024286456632937,0.4879515529949676
2026_04_10,1775840009,SHORT,25269.25,39.75,79.5,14.0,15.5,48.5,NEAR_PIVOT,FLAT,0.37592133361675956,0.38340998060643494,0.24066868577680553,0.3050870066022177,0.5578087955242707,0.5578087955242707
2026_04_10,1775840849,LONG,25229.5,23.25,46.5,11.0,15.5,15.5,NEAR_PIVOT,FLAT,0.30710441465602445,0.23812108307987967,0.454774502264096,0.5864995934934466,0.25436085478737436,0.5864995934934466
2026_04_10,1775841509,SHORT,25255.25,23.5,47.0,4.0,15.5,16.0,NEAR_3m,FLAT,0.42002121787852026,0.22240896995055912,0.35756981217092065,0.22030461419582087,0.5777367595775612,0.5777367595775612
2026_04_10,1775841749,LONG,25228.5,24.0,48.0,4.0,15.5,17.0,NEAR_PIVOT,FLAT,0.4147868713006896,0.2651714108547493,0.320041717844561,0.7819963350345117,0.10020092791156024,0.7819963350345117
2026_04_10,1775841989,SHORT,25252.5,28.25,56.5,4.0,15.5,25.5,NEAR_5m,FLAT,0.4565339670905782,0.32219510832343345,0.22127092458598832,0.3447011821881953,0.4449479186362701,0.4449479186362701
2026_04_10,1775842229,LONG,25224.25,23.25,46.5,3.0,15.5,15.5,NEAR_PIVOT,FLAT,0.39011888739148787,0.294888057975929,0.3149930546325831,0.5722220391017896,0.2940365936571011,0.5722220391017896
2026_04_10,1775842409,SHORT,25246.75,16.75,33.5,4.0,15.5,2.5,NEAR_PIVOT,RISING,0.3519578778075007,0.3984907863942244,0.2495513357982748,0.2030318693158783,0.6525245197490895,0.6525245197490895
2026_04_10,1775842649,LONG,25229.0,45.75,91.5,18.0,15.5,60.5,NEAR_5m,FLAT,0.43823814332480626,0.28810924413091993,0.27365261254427375,0.637050438013694,0.22482822820687715,0.637050438013694
2026_04_10,1775843729,SHORT,25274.75,34.25,68.5,13.0,15.5,37.5,NEAR_5m,FLAT,0.2644253998349622,0.19113367728160052,0.5444409228834373,0.21695803174223008,0.6673699241864722,0.6673699241864722
2026_04_10,1775844509,LONG,25240.5,38.75,77.5,13.0,15.5,46.5,NEAR_PIVOT,RISING,0.3413791351804565,0.38234237359553236,0.27627849122401105,0.6001371900252395,0.27211588294118955,0.6001371900252395
2026_04_10,1775845289,SHORT,25281.0,39.5,79.0,22.0,15.5,48.0,NEAR_3m,FLAT,0.29676814636679444,0.23245061302262437,0.4707812406105813,0.2103077282558132,0.6409000992846343,0.6409000992846343
2026_04_10,1775846609,LONG,25241.5,59.0,118.0,41.0,15.5,87.0,NEAR_PIVOT,RISING,0.28966372273765756,0.2741030951014658,0.4362331821608767,0.6931944080999539,0.18398431542485352,0.6931944080999539
2026_04_10,1775849069,SHORT,25300.5,39.5,79.0,19.0,15.5,48.0,WATCH,FLAT,0.29789445399826936,0.1990243234239519,0.5030812225777788,0.2718666029060912,0.5979638091976418,0.5979638091976418
2026_04_10,1775850209,LONG,25261.0,24.5,49.0,3.0,15.5,18.0,NEAR_PIVOT,FLAT,0.2984118496716958,0.2504944219671799,0.4510937283611244,0.4956506332734558,0.3818106681528262,0.4956506332734558
2026_04_10,1775850389,SHORT,25282.5,20.5,41.0,9.0,15.5,10.0,NEAR_5m,DECAYING,0.2919087622715534,0.5502172903792047,0.15787394734924198,0.24352251745986594,0.6316023681888937,0.6316023681888937
2026_04_12,1776031289,SHORT,25006.75,56.25,112.5,3.0,17.5,77.5,AT_PIVOT,FLAT,0.19336731268991508,0.5886573244236943,0.21797536288639055,0.5806599278059161,0.29408817041049484,0.29408817041049484
2026_04_12,1776031469,LONG,24955.5,57.75,115.5,8.0,17.5,80.5,NEAR_3m,RISING,0.26927366124712415,0.30770296116290125,0.42302337758997455,0.8055317945336674,0.08588785918756431,0.8055317945336674
2026_04_12,1776031949,SHORT,25017.75,44.0,88.0,7.0,17.5,53.0,NEAR_3m,RISING,0.3357300834939431,0.45301874294285766,0.21125117356319909,0.1699112416503428,0.6967122075834243,0.6967122075834243
2026_04_12,1776032369,LONG,24961.75,16.75,33.5,5.0,17.5,-1.5,WATCH,DECAYING,0.2752311106463513,0.486893010581167,0.23787587877248165,0.6995888944583573,0.16378073485423855,0.6995888944583573
2026_04_12,1776032669,SHORT,24979.75,33.75,67.5,6.0,17.5,32.5,WATCH,DECAYING,0.31583602247959286,0.40451117059328706,0.27965280692712013,0.3190790348745451,0.44739640356621974,0.44739640356621974
2026_04_12,1776033029,LONG,24929.0,35.25,70.5,7.0,17.5,35.5,NEAR_PIVOT,RISING,0.34217791592175323,0.3585532321263534,0.2992688519518934,0.74333501552438,0.11834907061462221,0.74333501552438
2026_04_12,1776033449,SHORT,24964.25,28.75,57.5,7.0,17.5,22.5,WATCH,DECAYING,0.30762775597082304,0.4687060444929837,0.2236661995361933,0.27032775048300334,0.44125095933402414,0.44125095933402414
2026_04_12,1776033869,LONG,24935.5,24.5,49.0,15.0,17.5,14.0,CLEAR,FLAT,0.31123835485193135,0.3958483182956587,0.2929133268524099,0.4857136085900549,0.20523704997015105,0.4857136085900549
2026_04_12,1776034769,SHORT,24960.25,30.25,60.5,8.0,17.5,25.5,CLEAR,DECAYING,0.2967890738253059,0.4383045348995626,0.2649063912751316,0.1367554343709836,0.4934403408839515,0.4934403408839515
2026_04_12,1776035249,LONG,24930.0,19.0,38.0,8.0,17.5,3.0,CLEAR,DECAYING,0.3377354328860057,0.4194494952219316,0.24281507189206275,0.39959688970859836,0.207816838022578,0.39959688970859836
2026_04_12,1776035729,SHORT,24952.75,28.5,57.0,34.0,17.5,22.0,CLEAR,DECAYING,0.3855741079047226,0.33604137931651185,0.2783845127787655,0.3194898820700825,0.2220400878831092,0.2220400878831092
2026_04_12,1776037769,LONG,24924.25,59.25,118.5,10.0,17.5,83.5,CLEAR,RISING,0.23154389160246724,0.26683756738257897,0.5016185410149537,0.5577301394758235,0.05995348066956186,0.5577301394758235
2026_04_12,1776038369,SHORT,24985.0,33.5,67.0,5.0,17.5,32.0,CLEAR,RISING,0.30187532593312244,0.15709567543234568,0.5410289986345319,0.1442359193366376,0.5220938971539826,0.5220938971539826
2026_04_12,1776038669,LONG,24954.25,53.25,106.5,13.0,17.5,71.5,WATCH,RISING,0.322373023243969,0.2954756299631535,0.3821513467928776,0.24251804954712694,0.5603781143739999,0.24251804954712694
2026_04_12,1776039449,SHORT,25009.25,17.75,35.5,13.0,17.5,0.5,WATCH,DECAYING,0.2938446590386787,0.3665113843569214,0.3396439566044,0.2922781912866295,0.4212054223712284,0.4212054223712284
2026_04_12,1776040229,LONG,24989.0,92.5,185.0,44.0,17.5,150.0,CLEAR,DECAYING,0.3648015254271105,0.31578841240826827,0.3194100621646213,0.6948546243584196,0.08991515652905287,0.6948546243584196
2026_04_12,1776042869,SHORT,25081.5,19.5,39.0,10.0,17.5,4.0,CLEAR,FLAT,0.27475511273525954,0.3993436325220097,0.32590125474273074,0.15521920808243647,0.43325207932649723,0.43325207932649723
2026_04_12,1776043469,LONG,25061.75,23.5,47.0,11.0,17.5,12.0,CLEAR,DECAYING,0.35524598403277524,0.3440045103652343,0.3007495056019904,0.360588091342115,0.10083743473480299,0.360588091342115
2026_04_12,1776044129,SHORT,25085.25,26.25,52.5,8.0,17.5,17.5,CLEAR,RISING,0.3101223627440415,0.2880631693686585,0.4018144678873001,0.07125991265283306,0.5118300306854119,0.5118300306854119
2026_04_12,1776044609,LONG,25059.0,30.5,61.0,14.0,17.5,26.0,CLEAR,FLAT,0.3076622947640561,0.4639451824983216,0.22839252273762228,0.3385117571422492,0.17880393548974527,0.3385117571422492
2026_04_12,1776045449,SHORT,25089.5,32.0,64.0,36.0,17.5,29.0,CLEAR,FLAT,0.35033602150065807,0.27363032373193513,0.3760336547674068,0.08362888942298984,0.5779477758153687,0.5779477758153687
2026_04_12,1776047609,LONG,25057.5,25.75,51.5,27.0,17.5,16.5,CLEAR,DECAYING,0.3874534500501016,0.3044376740083407,0.30810887594155767,0.45318703703833374,0.10506194956101256,0.45318703703833374
2026_04_12,1776049229,SHORT,25083.25,29.0,58.0,16.0,17.5,23.0,CLEAR,RISING,0.3727431442193989,0.3387877980256433,0.28846905775495774,0.13256323302587375,0.48212239469417384,0.48212239469417384
2026_04_12,1776050189,LONG,25054.25,17.25,34.5,10.0,17.5,-0.5,CLEAR,FLAT,0.38370277387277374,0.24533675346596223,0.37096047266126403,0.36362674688582075,0.05942082706851161,0.36362674688582075
2026_04_12,1776050789,SHORT,25076.0,22.75,45.5,40.0,17.5,10.5,CLEAR,RISING,0.40075171064982845,0.32857590844367285,0.27067238090649876,0.12298229921286434,0.45125414380356554,0.45125414380356554
2026_04_12,1776053189,LONG,25052.5,36.25,72.5,49.0,17.5,37.5,CLEAR,RISING,0.42656422624595386,0.2692619600585697,0.3041738136954764,0.3841713692547415,0.12267710940583086,0.3841713692547415
2026_04_12,1776056129,SHORT,25094.25,32.25,64.5,22.0,17.5,29.5,CLEAR,RISING,0.3469392472263092,0.27082699964843754,0.38223375312525315,0.07402440832304669,0.426342977802401,0.426342977802401
2026_04_12,1776057449,LONG,25061.5,27.5,55.0,6.0,17.5,20.0,CLEAR,RISING,0.45852363257181167,0.2594932637528284,0.28198310367536,0.6288453137611459,0.058106245167294894,0.6288453137611459
2026_04_12,1776057809,SHORT,25089.0,20.5,41.0,18.0,17.5,6.0,CLEAR,RISING,0.32895147624854865,0.47834140403198366,0.19270711971946755,0.07286384435229241,0.39299511952362,0.39299511952362
2026_04_12,1776058889,LONG,25068.5,49.25,98.5,44.0,17.5,63.5,CLEAR,DECAYING,0.4061452529433859,0.3493798256676314,0.24447492138898258,0.5256345036819964,0.0539953506819562,0.5256345036819964
2026_04_13,1776063659,SHORT,25123.0,34.0,68.0,24.5,14.0,40.0,CLEAR,FLAT,0.4232097552161314,0.16082435901722697,0.4159658857666416,0.0899146590293716,0.5887494421460989,0.5887494421460989
2026_04_13,1776065129,LONG,25089.0,26.75,53.5,6.0,14.0,25.5,CLEAR,RISING,0.39296216897312397,0.3185241785521329,0.28851365247474314,0.5714709409408528,0.1544559712157595,0.5714709409408528
2026_04_13,1776065489,SHORT,25115.75,15.0,30.0,6.0,14.0,2.0,CLEAR,DECAYING,0.2967640971588481,0.5265159893257261,0.17671991351542587,0.15566476662261733,0.47802102373814415,0.47802102373814415
2026_04_13,1776065849,LONG,25100.0,14.0,28.0,4.0,14.0,0.0,CLEAR,DECAYING,0.43201832724116584,0.3300037854842632,0.23797788727457095,0.49286106129768015,0.12441704924274523,0.49286106129768015
2026_04_13,1776066089,SHORT,25114.0,19.0,38.0,12.0,14.0,10.0,CLEAR,FLAT,0.4289897556369697,0.37075328721296374,0.2002569571500665,0.11183972069233607,0.4985700213068457,0.4985700213068457
2026_04_13,1776066809,LONG,25093.75,33.25,66.5,10.0,14.0,38.5,CLEAR,FLAT,0.3935640499222369,0.2362426357381812,0.37019331433958197,0.4976311124474033,0.15402113945868637,0.4976311124474033
