**DEPRECATED — LOOKAHEAD ARTIFACT, DO NOT QUOTE**

day,seg_idx,parent_motif_idx,shape_class,parent_15m_cluster,cluster_5m,ride_pnl_pts,resolved_as_cascade,length_min,peak_abs_z
2025_12_04,0,6,EXPONENTIAL_DOWN,FLATLINE_NOISE,5,41.5,False,30.0,7.681
2025_12_04,0,7,FLATLINE,FLATLINE_NOISE,-1,-24.0,False,30.0,1.887
2025_12_04,1,7,FLATLINE,FLATLINE_NOISE,-1,-2.25,False,15.0,2.021
2025_12_04,2,7,FLATLINE,FLATLINE_NOISE,1,14.75,False,5.0,4.069
2025_12_04,3,7,FLATLINE,FLATLINE_NOISE,0,27.25,False,10.0,2.358
2025_12_04,0,8,LINEAR_UP,FLATLINE_C9,1,30.5,False,55.0,3.708
2025_12_04,1,8,FLATLINE,FLATLINE_C9,0,-0.75,False,5.0,2.125
2025_12_04,0,9,EXPONENTIAL_DOWN,FLATLINE_C9,3,35.75,False,30.0,4.205
2025_12_04,0,10,LOGARITHMIC_DOWN,FLATLINE_C1,-1,-7.5,False,50.0,3.125
2025_12_04,1,10,EXPONENTIAL_UP,FLATLINE_C1,1,11.75,False,40.0,3.059
2025_12_04,0,11,FLATLINE,FLATLINE_C1,-1,6.0,False,15.0,2.808
2025_12_04,1,11,FLATLINE,FLATLINE_C1,0,6.0,False,5.0,3.129
2025_12_04,2,11,FLATLINE,FLATLINE_C1,0,3.25,False,5.0,4.258
2025_12_04,3,11,LINEAR_DOWN,FLATLINE_C1,2,19.5,True,65.0,4.941
2025_12_04,0,12,LINEAR_UP,FLATLINE_C0,1,53.25,False,30.0,5.875
2025_12_04,0,13,EXPONENTIAL_DOWN,LINEAR_DOWN_NOISE,0,136.0,False,45.0,3.127
2025_12_04,1,13,FLATLINE,LINEAR_DOWN_NOISE,1,6.5,False,5.0,1.441
2025_12_04,2,13,FLATLINE,LINEAR_DOWN_NOISE,1,-20.0,False,10.0,4.204
2025_12_04,3,13,FLATLINE,LINEAR_DOWN_NOISE,1,-10.5,False,30.0,4.077
2025_12_04,4,13,FLATLINE,LINEAR_DOWN_NOISE,0,3.5,False,45.0,2.682
2025_12_04,0,14,LOGARITHMIC_UP,FLATLINE_C6,0,25.5,False,45.0,2.792
2025_12_04,0,15,FLATLINE,FLATLINE_C8,-1,-3.25,False,20.0,2.35
2025_12_04,1,15,FLATLINE,FLATLINE_C8,2,16.0,False,5.0,0.876
2025_12_04,2,15,FLATLINE,FLATLINE_C8,2,31.25,False,15.0,4.222
2025_12_04,3,15,FLATLINE,FLATLINE_C8,2,32.0,False,20.0,2.903
2025_12_04,0,16,FLATLINE,FLATLINE_NOISE,3,25.5,False,20.0,2.219
2025_12_04,1,16,FLATLINE,FLATLINE_NOISE,2,7.75,False,10.0,1.128
2025_12_04,2,16,FLATLINE,FLATLINE_NOISE,3,12.25,False,15.0,2.451
2025_12_04,0,17,LOGARITHMIC_DOWN,FLATLINE_C3,0,-4.5,False,30.0,6.555
2025_12_04,0,18,FLATLINE,FLATLINE_C6,0,6.25,False,15.0,1.103
2025_12_04,1,18,FLATLINE,FLATLINE_C6,0,-8.0,False,20.0,1.824
2025_12_04,2,18,LINEAR_DOWN,FLATLINE_C6,0,11.25,False,25.0,1.984
2025_12_04,0,19,LINEAR_UP,FLATLINE_C8,2,56.75,True,65.0,5.147
2025_12_04,1,19,FLATLINE,FLATLINE_C8,0,-0.75,False,5.0,2.604
2025_12_04,2,19,FLATLINE,FLATLINE_C8,-1,6.75,True,75.0,5.607
2025_12_04,3,19,FLATLINE,FLATLINE_C8,-1,3.75,False,15.0,1.436
2025_12_04,4,19,FLATLINE,FLATLINE_C8,1,1.0,False,5.0,0.537
2025_12_04,5,19,EXPONENTIAL_DOWN,FLATLINE_C8,-1,10.5,False,29.92,3.776
2025_12_05,0,0,FLATLINE,NOISE_NOISE,-1,0.0,False,15.0,1.246
2025_12_05,1,0,LINEAR_UP,NOISE_NOISE,1,71.75,True,160.0,7.813
2025_12_05,2,0,FLATLINE,NOISE_NOISE,1,-0.0,False,40.0,2.409
2025_12_05,3,0,LINEAR_UP,NOISE_NOISE,1,13.25,True,70.0,4.671
2025_12_05,4,0,FLATLINE,NOISE_NOISE,1,-8.0,False,10.08,2.128
2025_12_05,5,0,LINEAR_UP,NOISE_NOISE,1,6.5,False,54.92,3.172
2025_12_05,6,0,FLATLINE,NOISE_NOISE,1,-0.75,False,5.0,1.43
2025_12_05,7,0,LINEAR_UP,NOISE_NOISE,1,4.0,False,35.0,3.428
2025_12_05,8,0,LINEAR_DOWN,NOISE_NOISE,1,8.5,False,45.0,6.352
2025_12_05,9,0,EXPONENTIAL_UP,NOISE_NOISE,1,28.0,True,95.0,5.466
2025_12_05,10,0,FLATLINE,NOISE_NOISE,1,17.25,False,10.0,3.276
2025_12_05,0,1,EXPONENTIAL_DOWN,FLATLINE_C7,-1,-3.0,False,30.0,2.554
2025_12_05,0,2,LINEAR_DOWN,FLATLINE_C9,3,15.25,False,25.0,2.141
2025_12_05,1,2,FLATLINE,FLATLINE_C9,0,10.5,False,15.0,1.134
2025_12_05,2,2,FLATLINE,FLATLINE_C9,0,0.25,False,5.08,2.352
2025_12_05,3,2,LINEAR_UP,FLATLINE_C9,0,6.75,False,30.08,2.559
2025_12_05,0,3,EXPONENTIAL_DOWN,EXPONENTIAL_DOWN_C1,2,11.5,False,54.83,5.042
2025_12_05,1,3,FLATLINE,EXPONENTIAL_DOWN_C1,1,2.75,False,10.0,1.607
2025_12_05,2,3,FLATLINE,EXPONENTIAL_DOWN_C1,2,3.25,False,10.0,1.284
2025_12_05,3,3,FLATLINE,EXPONENTIAL_DOWN_C1,2,3.5,False,10.0,7.989
2025_12_05,4,3,EXPONENTIAL_DOWN,EXPONENTIAL_DOWN_C1,2,19.25,False,50.0,4.343
2025_12_05,5,3,FLATLINE,EXPONENTIAL_DOWN_C1,2,5.75,False,10.0,0.756
2025_12_05,6,3,EXPONENTIAL_DOWN,EXPONENTIAL_DOWN_C1,2,56.5,True,70.0,4.67
2025_12_05,7,3,EXPONENTIAL_UP,EXPONENTIAL_DOWN_C1,1,65.25,False,25.0,5.239
2025_12_05,0,4,LOGARITHMIC_UP,FLATLINE_NOISE,6,103.25,False,65.0,2.672
2025_12_05,1,4,LINEAR_DOWN,FLATLINE_NOISE,5,113.5,True,60.0,5.584
2025_12_05,2,4,FLATLINE,FLATLINE_NOISE,-1,12.0,False,20.0,3.443
2025_12_05,3,4,FLATLINE,FLATLINE_NOISE,3,18.75,False,5.0,0.587
2025_12_05,4,4,FLATLINE,FLATLINE_NOISE,2,-2.5,False,15.0,1.106
2025_12_05,0,5,FLATLINE,FLATLINE_NOISE,2,-4.25,False,20.0,2.375
2025_12_05,1,5,LINEAR_UP,FLATLINE_NOISE,6,38.0,True,60.0,4.02
2025_12_05,2,5,FLATLINE,FLATLINE_NOISE,2,5.5,False,5.0,1.236
2025_12_05,3,5,FLATLINE,FLATLINE_NOISE,2,-5.0,False,5.0,0.748
2025_12_05,0,6,FLATLINE,FLATLINE_C8,0,-4.0,False,10.0,1.611
2025_12_05,1,6,LOGARITHMIC_DOWN,FLATLINE_C8,-1,14.0,False,40.0,2.445
2025_12_05,2,6,FLATLINE,FLATLINE_C8,0,19.25,False,5.0,1.291
2025_12_05,3,6,FLATLINE,FLATLINE_C8,2,-7.25,False,5.0,2.523
2025_12_05,4,6,FLATLINE,FLATLINE_C8,0,-12.5,False,35.0,2.047
2025_12_05,5,6,FLATLINE,FLATLINE_C8,0,4.0,False,10.0,2.638
2025_12_05,0,7,FLATLINE,FLATLINE_NOISE,5,2.0,False,10.0,6.681
2025_12_05,1,7,FLATLINE,FLATLINE_NOISE,3,7.5,False,5.0,1.482
2025_12_05,2,7,FLATLINE,FLATLINE_NOISE,2,-8.75,False,5.0,1.53
2025_12_05,3,7,FLATLINE,FLATLINE_NOISE,-1,-0.75,False,10.0,1.842
2025_12_05,0,8,LOGARITHMIC_UP,FLATLINE_C8,0,1.25,False,44.92,2.179
2025_12_07,0,0,NOISE,FLATLINE_NOISE,-1,0.0,False,15.0,11.415
2025_12_07,1,0,LINEAR_UP,FLATLINE_NOISE,6,18.5,False,44.92,3.848
2025_12_08,0,0,FLATLINE,NOISE_NOISE,-1,0.0,False,15.0,2.283
2025_12_08,1,0,LOGARITHMIC_UP,NOISE_NOISE,1,82.0,True,285.08,4.404
2025_12_08,2,0,FLATLINE,NOISE_NOISE,1,7.75,False,9.92,2.534
2025_12_08,3,0,FLATLINE,NOISE_NOISE,1,12.25,False,25.0,2.298
2025_12_08,4,0,FLATLINE,NOISE_NOISE,1,3.5,False,5.0,1.238
2025_12_08,5,0,FLATLINE,NOISE_NOISE,1,-5.25,False,15.0,2.863
2025_12_08,6,0,FLATLINE,NOISE_NOISE,1,-5.25,False,15.0,3.95
2025_12_08,7,0,EXPONENTIAL_UP,NOISE_NOISE,1,-1.0,False,40.0,2.33
2025_12_08,8,0,FLATLINE,NOISE_NOISE,1,11.0,False,10.0,3.031
2025_12_08,0,1,FLATLINE,FLATLINE_C4,-1,-6.75,False,15.0,3.448
2025_12_08,1,1,EXPONENTIAL_UP,FLATLINE_C4,-1,7.25,False,45.0,2.464
2025_12_08,0,2,LINEAR_DOWN,LINEAR_DOWN_NOISE,0,16.5,True,70.0,4.573
2025_12_08,1,2,FLATLINE,LINEAR_DOWN_NOISE,2,1.75,False,10.0,1.656
2025_12_08,2,2,FLATLINE,LINEAR_DOWN_NOISE,2,-1.75,False,5.0,1.45
2025_12_08,3,2,FLATLINE,LINEAR_DOWN_NOISE,3,-8.75,False,20.0,2.419
2025_12_08,4,2,EXPONENTIAL_DOWN,LINEAR_DOWN_NOISE,0,6.0,False,40.0,2.611
2025_12_08,5,2,EXPONENTIAL_UP,LINEAR_DOWN_NOISE,-1,19.25,False,35.0,3.632
2025_12_08,0,3,FLATLINE,FLATLINE_C5,-1,0.5,False,15.0,2.729
2025_12_08,1,3,EXPONENTIAL_DOWN,FLATLINE_C5,-1,16.25,False,15.0,5.425
2025_12_08,0,4,LINEAR_DOWN,FLATLINE_C7,-1,0.5,False,30.0,2.098
2025_12_08,0,5,EXPONENTIAL_UP,FLATLINE_C1,0,8.0,False,30.0,2.589
2025_12_08,0,6,LINEAR_UP,LOGARITHMIC_UP_NOISE,2,22.75,True,60.0,4.1
2025_12_08,1,6,FLATLINE,LOGARITHMIC_UP_NOISE,3,15.5,False,10.0,5.449
2025_12_08,2,6,FLATLINE,LOGARITHMIC_UP_NOISE,-1,13.5,False,5.0,1.878
2025_12_08,3,6,FLATLINE,LOGARITHMIC_UP_NOISE,3,1.25,False,5.0,0.419
2025_12_08,4,6,FLATLINE,LOGARITHMIC_UP_NOISE,3,5.5,False,5.0,0.706
2025_12_08,5,6,FLATLINE,LOGARITHMIC_UP_NOISE,3,-0.0,False,5.0,1.11
2025_12_08,6,6,FLATLINE,LOGARITHMIC_UP_NOISE,-1,-10.25,False,25.0,2.284
2025_12_08,7,6,FLATLINE,LOGARITHMIC_UP_NOISE,5,15.5,False,5.0,4.203
2025_12_08,8,6,FLATLINE,LOGARITHMIC_UP_NOISE,-1,41.0,False,5.0,5.07
2025_12_08,9,6,FLATLINE,LOGARITHMIC_UP_NOISE,-1,22.5,False,10.0,3.027
2025_12_08,0,7,LOGARITHMIC_DOWN,LOGARITHMIC_DOWN_C-99,4,161.5,True,130.0,7.123
2025_12_08,1,7,FLATLINE,LOGARITHMIC_DOWN_C-99,0,-5.75,False,5.0,1.389
2025_12_08,2,7,LINEAR_DOWN,LOGARITHMIC_DOWN_C-99,-1,12.5,False,45.0,5.151
2025_12_08,3,7,LINEAR_UP,LOGARITHMIC_DOWN_C-99,3,0.5,False,45.0,6.012
2025_12_08,4,7,LINEAR_DOWN,LOGARITHMIC_DOWN_C-99,-1,15.0,False,70.0,2.967
2025_12_08,5,7,FLATLINE,LOGARITHMIC_DOWN_C-99,0,-14.0,False,20.0,2.224
2025_12_08,6,7,FLATLINE,LOGARITHMIC_DOWN_C-99,2,6.75,False,5.0,2.004
2025_12_08,7,7,FLATLINE,LOGARITHMIC_DOWN_C-99,2,13.0,False,10.0,2.058
2025_12_08,8,7,FLATLINE,LOGARITHMIC_DOWN_C-99,0,-3.5,False,10.0,1.276
2025_12_08,9,7,FLATLINE,LOGARITHMIC_DOWN_C-99,2,9.75,False,5.0,1.878
2025_12_08,10,7,FLATLINE,LOGARITHMIC_DOWN_C-99,2,13.25,False,10.0,1.307
2025_12_08,11,7,EXPONENTIAL_UP,LOGARITHMIC_DOWN_C-99,2,60.5,False,35.0,10.583
2025_12_08,0,8,LOGARITHMIC_UP,LINEAR_UP_C1,-1,39.0,False,130.0,3.123
2025_12_08,1,8,FLATLINE,LINEAR_UP_C1,0,5.25,False,10.0,1.652
2025_12_08,2,8,FLATLINE,LINEAR_UP_C1,0,9.25,False,5.0,1.334
2025_12_08,3,8,FLATLINE,LINEAR_UP_C1,0,-4.75,False,10.0,1.398
2025_12_08,4,8,FLATLINE,LINEAR_UP_C1,0,17.25,False,9.92,5.347
2025_12_09,0,0,NOISE,FLATLINE_NOISE,-1,0.0,False,35.0,4.963
2025_12_09,1,0,FLATLINE,FLATLINE_NOISE,-1,3.0,False,5.0,1.007
2025_12_09,2,0,FLATLINE,FLATLINE_NOISE,-1,1.75,False,5.0,1.758
2025_12_09,0,1,FLATLINE,EXPONENTIAL_UP_NOISE,1,7.0,False,20.0,4.916
2025_12_09,1,1,FLATLINE,EXPONENTIAL_UP_NOISE,-1,14.0,False,10.0,2.647
2025_12_09,0,2,FLATLINE,LINEAR_DOWN_NOISE,2,-5.25,False,10.0,1.827
2025_12_09,1,2,EXPONENTIAL_DOWN,LINEAR_DOWN_NOISE,0,27.0,False,50.0,3.72
2025_12_09,2,2,FLATLINE,LINEAR_DOWN_NOISE,2,5.75,False,15.0,4.349
2025_12_09,3,2,FLATLINE,LINEAR_DOWN_NOISE,2,5.75,False,20.0,2.014
2025_12_09,4,2,FLATLINE,LINEAR_DOWN_NOISE,2,-0.25,False,10.17,1.045
2025_12_09,5,2,FLATLINE,LINEAR_DOWN_NOISE,2,-1.5,False,15.0,1.744
2025_12_09,6,2,EXPONENTIAL_UP,LINEAR_DOWN_NOISE,2,1.75,False,29.83,4.351
2025_12_09,7,2,FLATLINE,LINEAR_DOWN_NOISE,3,7.75,False,5.0,2.823
2025_12_09,8,2,FLATLINE,LINEAR_DOWN_NOISE,3,10.5,False,10.0,3.135
2025_12_09,9,2,FLATLINE,LINEAR_DOWN_NOISE,2,4.75,False,5.0,1.339
2025_12_09,10,2,FLATLINE,LINEAR_DOWN_NOISE,2,2.75,False,5.0,0.834
2025_12_09,11,2,LINEAR_DOWN,LINEAR_DOWN_NOISE,0,35.25,True,150.0,4.633
2025_12_09,12,2,LINEAR_UP,LINEAR_DOWN_NOISE,0,26.25,True,65.0,6.923
2025_12_09,0,3,FLATLINE,FLATLINE_C9,0,2.25,False,10.0,3.132
2025_12_09,1,3,EXPONENTIAL_UP,FLATLINE_C9,1,6.75,False,35.0,5.639
2025_12_09,2,3,FLATLINE,FLATLINE_C9,3,5.75,False,5.0,1.465
2025_12_09,3,3,FLATLINE,FLATLINE_C9,3,2.25,False,10.0,2.291
2025_12_09,4,3,FLATLINE,FLATLINE_C9,3,-5.25,False,5.0,0.886
2025_12_09,5,3,FLATLINE,FLATLINE_C9,3,6.75,False,5.0,0.882
2025_12_09,6,3,LINEAR_DOWN,FLATLINE_C9,2,38.25,False,35.0,3.422
2025_12_09,0,4,LOGARITHMIC_DOWN,FLATLINE_C4,-1,2.25,False,40.0,2.101
2025_12_09,1,4,FLATLINE,FLATLINE_C4,-1,8.0,False,5.0,2.504
2025_12_09,0,5,EXPONENTIAL_UP,LINEAR_DOWN_NOISE,3,13.5,False,20.0,2.868
2025_12_09,1,5,FLATLINE,LINEAR_DOWN_NOISE,-1,37.25,False,15.0,4.05
2025_12_09,2,5,FLATLINE,LINEAR_DOWN_NOISE,3,24.75,False,5.0,1.163
2025_12_09,3,5,FLATLINE,LINEAR_DOWN_NOISE,3,22.0,False,25.0,1.545
2025_12_09,4,5,FLATLINE,LINEAR_DOWN_NOISE,3,12.25,False,15.0,1.57
2025_12_09,5,5,FLATLINE,LINEAR_DOWN_NOISE,2,0.25,False,5.0,0.955
2025_12_09,6,5,EXPONENTIAL_UP,LINEAR_DOWN_NOISE,2,4.75,False,30.08,2.569
2025_12_09,7,5,EXPONENTIAL_DOWN,LINEAR_DOWN_NOISE,3,17.25,False,34.92,3.882
2025_12_09,0,6,FLATLINE,LINEAR_DOWN_NOISE,3,-18.5,False,10.08,3.713
2025_12_09,1,6,EXPONENTIAL_DOWN,LINEAR_DOWN_NOISE,0,87.75,True,99.92,7.378
2025_12_09,2,6,FLATLINE,LINEAR_DOWN_NOISE,1,63.0,False,5.0,3.363
2025_12_09,3,6,FLATLINE,LINEAR_DOWN_NOISE,1,25.0,False,5.0,2.511
2025_12_09,4,6,EXPONENTIAL_UP,LINEAR_DOWN_NOISE,1,39.25,False,45.0,3.216
2025_12_09,0,7,LINEAR_UP,LINEAR_UP_C0,2,38.75,False,70.0,3.649
2025_12_09,1,7,FLATLINE,LINEAR_UP_C0,0,19.75,False,5.0,3.229
2025_12_09,2,7,EXPONENTIAL_UP,LINEAR_UP_C0,0,42.5,False,30.0,2.451
2025_12_09,3,7,FLATLINE,LINEAR_UP_C0,0,14.5,False,5.0,0.894
2025_12_09,4,7,FLATLINE,LINEAR_UP_C0,0,-1.0,False,15.0,0.967
2025_12_09,5,7,FLATLINE,LINEAR_UP_C0,0,-10.25,False,25.0,2.276
2025_12_09,6,7,EXPONENTIAL_UP,LINEAR_UP_C0,2,0.0,False,40.0,3.166
2025_12_09,7,7,FLATLINE,LINEAR_UP_C0,0,3.25,False,10.0,3.596
2025_12_09,8,7,FLATLINE,LINEAR_UP_C0,0,11.5,False,10.0,2.238
2025_12_09,9,7,FLATLINE,LINEAR_UP_C0,0,13.0,False,25.0,2.333
2025_12_09,10,7,FLATLINE,LINEAR_UP_C0,0,0.75,False,5.0,0.584
2025_12_09,11,7,FLATLINE,LINEAR_UP_C0,0,19.75,False,15.0,4.703
2025_12_09,0,8,FLATLINE,FLATLINE_C8,0,-10.75,False,40.0,2.691
2025_12_09,1,8,FLATLINE,FLATLINE_C8,0,-6.0,False,5.0,1.675
2025_12_09,0,9,FLATLINE,EXPONENTIAL_DOWN_C1,0,-6.75,False,10.0,3.642
2025_12_09,1,9,FLATLINE,EXPONENTIAL_DOWN_C1,0,12.75,False,10.0,2.556
2025_12_09,2,9,FLATLINE,EXPONENTIAL_DOWN_C1,0,17.75,False,5.0,3.442
2025_12_09,3,9,FLATLINE,EXPONENTIAL_DOWN_C1,0,-0.5,False,5.0,1.932
2025_12_09,4,9,LINEAR_DOWN,EXPONENTIAL_DOWN_C1,2,14.25,False,120.0,3.231
2025_12_09,5,9,FLATLINE,EXPONENTIAL_DOWN_C1,0,1.0,False,5.0,4.835
2025_12_09,6,9,LINEAR_DOWN,EXPONENTIAL_DOWN_C1,0,9.25,False,30.0,3.244
2025_12_09,7,9,FLATLINE,EXPONENTIAL_DOWN_C1,0,4.25,False,10.0,1.573
2025_12_09,8,9,FLATLINE,EXPONENTIAL_DOWN_C1,0,7.25,False,14.92,3.315
2025_12_10,0,0,FLATLINE,NOISE_NOISE,-1,0.0,False,15.0,1.4
2025_12_10,1,0,LINEAR_DOWN,NOISE_NOISE,1,32.75,False,85.0,2.965
2025_12_10,2,0,FLATLINE,NOISE_NOISE,1,3.0,False,5.0,1.147
2025_12_10,3,0,FLATLINE,NOISE_NOISE,1,0.5,False,5.0,1.452
2025_12_10,4,0,LINEAR_UP,NOISE_NOISE,1,5.0,False,25.0,2.618
2025_12_10,0,1,LINEAR_UP,FLATLINE_C1,1,15.25,False,45.0,3.508
2025_12_10,0,2,LINEAR_UP,FLATLINE_C1,3,1.5,False,15.0,5.08
2025_12_10,1,2,FLATLINE,FLATLINE_C1,-1,7.25,False,30.0,1.874
2025_12_10,0,3,FLATLINE,LINEAR_UP_C2,-1,-5.25,False,15.0,2.668
2025_12_10,1,3,LINEAR_UP,LINEAR_UP_C2,1,7.75,True,65.0,4.822
2025_12_10,2,3,LINEAR_DOWN,LINEAR_UP_C2,2,-0.0,False,45.0,2.527
2025_12_10,3,3,LINEAR_UP,LINEAR_UP_C2,1,17.25,True,65.0,6.142
2025_12_10,4,3,FLATLINE,LINEAR_UP_C2,-1,-1.5,False,5.0,1.166
2025_12_10,5,3,FLATLINE,LINEAR_UP_C2,0,3.0,False,15.0,1.597
2025_12_10,6,3,FLATLINE,LINEAR_UP_C2,0,-2.75,False,5.0,1.164
2025_12_10,7,3,LINEAR_UP,LINEAR_UP_C2,1,24.0,True,70.0,4.266
2025_12_10,8,3,FLATLINE,LINEAR_UP_C2,0,10.25,False,5.0,2.407
2025_12_10,9,3,FLATLINE,LINEAR_UP_C2,0,8.0,False,5.0,1.732
2025_12_10,10,3,LINEAR_DOWN,LINEAR_UP_C2,2,18.75,False,55.0,3.135
2025_12_10,11,3,FLATLINE,LINEAR_UP_C2,0,-3.25,False,5.08,1.244
2025_12_10,12,3,FLATLINE,LINEAR_UP_C2,-1,-1.0,False,19.92,1.306
2025_12_10,0,4,EXPONENTIAL_DOWN,LINEAR_DOWN_NOISE,0,46.5,True,70.0,6.777
2025_12_10,1,4,LOGARITHMIC_UP,LINEAR_DOWN_NOISE,2,5.25,False,45.0,2.644
2025_12_10,2,4,LINEAR_DOWN,LINEAR_DOWN_NOISE,0,28.0,True,60.17,5.975
2025_12_10,3,4,FLATLINE,LINEAR_DOWN_NOISE,3,26.25,False,19.83,3.355
2025_12_10,0,5,LOGARITHMIC_UP,FLATLINE_C4,-1,13.25,False,45.0,4.043
2025_12_10,0,6,LINEAR_DOWN,LINEAR_DOWN_NOISE,0,54.75,True,75.0,4.61
2025_12_10,1,6,FLATLINE,LINEAR_DOWN_NOISE,1,24.25,False,10.0,2.968
2025_12_10,2,6,EXPONENTIAL_DOWN,LINEAR_DOWN_NOISE,0,39.0,False,50.0,4.879
2025_12_10,3,6,LINEAR_UP,LINEAR_DOWN_NOISE,1,35.75,False,50.0,2.231
2025_12_10,4,6,LINEAR_DOWN,LINEAR_DOWN_NOISE,1,12.25,False,40.0,2.315
2025_12_10,0,7,EXPONENTIAL_UP,FLATLINE_C9,1,16.5,False,30.0,6.081
2025_12_10,0,8,EXPONENTIAL_DOWN,EXPONENTIAL_UP_C0,0,37.0,False,45.0,3.301
2025_12_10,1,8,LINEAR_UP,EXPONENTIAL_UP_C0,0,229.0,True,105.0,8.042
2025_12_10,2,8,LINEAR_DOWN,EXPONENTIAL_UP_C0,0,42.75,True,60.0,5.499
2025_12_10,3,8,FLATLINE,EXPONENTIAL_UP_C0,-1,-20.75,False,75.0,2.98
2025_12_10,4,8,LINEAR_DOWN,EXPONENTIAL_UP_C0,0,47.25,False,59.92,5.683
2025_12_11,0,0,NOISE,NOISE_NOISE,-1,0.0,False,30.0,37.477
2025_12_11,1,0,EXPONENTIAL_DOWN,NOISE_NOISE,1,250.25,True,195.0,4.38
2025_12_11,2,0,LOGARITHMIC_UP,NOISE_NOISE,1,36.75,False,70.0,2.958
2025_12_11,3,0,EXPONENTIAL_DOWN,NOISE_NOISE,1,16.25,False,50.0,5.185
2025_12_11,4,0,FLATLINE,NOISE_NOISE,1,20.25,False,15.0,3.523
2025_12_11,0,1,FLATLINE,FLATLINE_C2,0,-21.25,False,20.0,2.17
2025_12_11,1,1,FLATLINE,FLATLINE_C2,2,-3.5,False,35.0,3.207
2025_12_11,2,1,FLATLINE,FLATLINE_C2,0,11.5,False,5.0,1.289
2025_12_11,0,2,EXPONENTIAL_UP,FLATLINE_NOISE,-1,31.0,False,60.0,2.592
2025_12_11,0,3,EXPONENTIAL_DOWN,FLATLINE_NOISE,5,54.5,False,45.0,3.047
2025_12_11,0,4,LOGARITHMIC_UP,LINEAR_UP_C0,2,120.0,True,105.0,5.862
2025_12_11,1,4,FLATLINE,LINEAR_UP_C0,1,13.75,False,15.0,2.062
2025_12_11,2,4,FLATLINE,LINEAR_UP_C0,1,3.75,False,10.0,1.114
2025_12_11,3,4,FLATLINE,LINEAR_UP_C0,1,-8.0,False,10.0,1.668
2025_12_11,4,4,FLATLINE,LINEAR_UP_C0,1,4.75,False,25.17,2.963
2025_12_11,5,4,EXPONENTIAL_UP,LINEAR_UP_C0,2,72.0,True,94.83,4.767
2025_12_11,6,4,LINEAR_DOWN,LINEAR_UP_C0,0,10.0,False,70.0,3.757
2025_12_11,7,4,FLATLINE,LINEAR_UP_C0,0,-37.25,False,15.0,2.786
2025_12_11,0,5,LINEAR_DOWN,LINEAR_DOWN_NOISE,0,60.25,False,50.0,9.691
2025_12_11,1,5,FLATLINE,LINEAR_DOWN_NOISE,1,-81.75,False,30.0,1.928
2025_12_11,2,5,EXPONENTIAL_DOWN,LINEAR_DOWN_NOISE,1,9.25,False,40.0,2.815
2025_12_11,3,5,FLATLINE,LINEAR_DOWN_NOISE,1,84.5,False,15.0,2.645
2025_12_11,4,5,FLATLINE,LINEAR_DOWN_NOISE,1,57.75,False,15.0,2.362
2025_12_11,5,5,EXPONENTIAL_UP,LINEAR_DOWN_NOISE,1,100.75,False,30.0,2.718
2025_12_11,0,6,LOGARITHMIC_UP,LINEAR_UP_C0,2,28.0,False,55.0,1.73
2025_12_11,1,6,FLATLINE,LINEAR_UP_C0,0,15.75,False,5.0,1.055
2025_12_11,2,6,LINEAR_UP,LINEAR_UP_C0,2,72.25,False,100.0,3.273
2025_12_11,3,6,EXPONENTIAL_DOWN,LINEAR_UP_C0,0,-7.25,False,45.0,3.092
2025_12_11,4,6,EXPONENTIAL_UP,LINEAR_UP_C0,2,-4.75,True,125.0,8.351
2025_12_11,0,7,LINEAR_DOWN,FLATLINE_C6,1,7.75,False,50.0,8.351
2025_12_11,1,7,FLATLINE,FLATLINE_C6,0,-17.5,False,9.92,1.832
2025_12_12,0,0,FLATLINE,FLATLINE_NOISE,-1,0.0,False,15.02,2.54
2025_12_12,1,0,EXPONENTIAL_UP,FLATLINE_NOISE,-1,28.0,False,25.02,3.604
2025_12_12,2,0,FLATLINE,FLATLINE_NOISE,0,-23.5,False,14.97,1.574
2025_12_12,3,0,FLATLINE,FLATLINE_NOISE,-1,-0.0,False,20.0,2.239
2025_12_12,0,1,FLATLINE,LINEAR_UP_NOISE,0,-13.5,False,10.0,1.463
2025_12_12,1,1,LINEAR_UP,LINEAR_UP_NOISE,1,22.0,True,85.02,5.437
2025_12_12,2,1,FLATLINE,LINEAR_UP_NOISE,0,11.5,False,25.05,2.815
2025_12_12,0,2,LINEAR_DOWN,FLATLINE_C1,2,21.0,False,59.98,3.424
2025_12_12,0,3,LOGARITHMIC_DOWN,FLATLINE_C9,0,3.0,False,44.95,3.567
2025_12_12,1,3,EXPONENTIAL_UP,FLATLINE_C9,1,34.25,True,60.0,4.44
2025_12_12,0,4,LOGARITHMIC_UP,FLATLINE_C1,1,5.5,False,30.0,4.117
2025_12_12,0,5,LINEAR_DOWN,FLATLINE_NOISE,-1,30.25,False,90.0,3.612
2025_12_12,1,5,FLATLINE,FLATLINE_NOISE,0,9.75,False,15.0,2.336
2025_12_12,0,6,FLATLINE,LINEAR_DOWN_NOISE,2,-5.0,False,10.0,1.132
2025_12_12,1,6,FLATLINE,LINEAR_DOWN_NOISE,2,-0.0,False,5.02,0.862
2025_12_12,2,6,FLATLINE,LINEAR_DOWN_NOISE,2,-7.25,False,14.98,2.043
2025_12_12,3,6,EXPONENTIAL_DOWN,LINEAR_DOWN_NOISE,0,64.0,True,85.0,8.185
