**DEPRECATED — LOOKAHEAD ARTIFACT, DO NOT QUOTE**

concept,tf,regime_2d,run_len,count
bar_range,1h,FLAT_CHOPPY,36,13
bar_range,1h,FLAT_CHOPPY,48,10
bar_range,1h,FLAT_CHOPPY,60,3
bar_range,1h,FLAT_CHOPPY,84,1
bar_range,1h,FLAT_CHOPPY,96,5
bar_range,1h,FLAT_CHOPPY,108,1
bar_range,1h,FLAT_CHOPPY,168,1
bar_range,1h,FLAT_CHOPPY,180,1
bar_range,1h,FLAT_CHOPPY,228,1
vol_mean_w,5s,UP_SMOOTH,1,136
vol_mean_w,5s,UP_SMOOTH,2,52
vol_mean_w,5s,UP_SMOOTH,3,28
vol_mean_w,5s,UP_SMOOTH,4,15
vol_mean_w,5s,UP_SMOOTH,5,10
vol_mean_w,5s,UP_SMOOTH,6,15
vol_mean_w,5s,UP_SMOOTH,7,6
vol_mean_w,5s,UP_SMOOTH,8,5
vol_mean_w,5s,UP_SMOOTH,9,3
vol_mean_w,5s,UP_SMOOTH,10,4
vol_mean_w,5s,UP_SMOOTH,11,1
vol_mean_w,5s,UP_SMOOTH,12,2
vol_mean_w,5s,UP_SMOOTH,13,3
vol_mean_w,5s,UP_SMOOTH,14,1
vol_mean_w,5s,UP_SMOOTH,17,1
vol_mean_w,5s,UP_SMOOTH,19,1
vol_mean_w,5s,UP_SMOOTH,20,1
vol_mean_w,5s,UP_SMOOTH,22,2
vol_mean_w,5s,UP_SMOOTH,23,1
vol_mean_w,5s,UP_SMOOTH,24,1
vol_mean_w,5s,UP_SMOOTH,25,1
vol_mean_w,5s,UP_SMOOTH,28,1
vol_mean_w,5s,UP_SMOOTH,29,1
vol_mean_w,5s,UP_SMOOTH,31,2
vol_mean_w,5s,UP_SMOOTH,32,1
vol_mean_w,5s,UP_SMOOTH,35,1
vol_mean_w,5s,UP_SMOOTH,38,2
vol_mean_w,5s,UP_SMOOTH,40,1
vol_mean_w,5s,UP_SMOOTH,56,1
vol_mean_w,5s,UP_SMOOTH,57,1
vol_mean_w,5s,UP_SMOOTH,82,1
vol_mean_w,5s,UP_CHOPPY,1,101
vol_mean_w,5s,UP_CHOPPY,2,43
vol_mean_w,5s,UP_CHOPPY,3,19
vol_mean_w,5s,UP_CHOPPY,4,5
vol_mean_w,5s,UP_CHOPPY,5,12
vol_mean_w,5s,UP_CHOPPY,6,3
vol_mean_w,5s,UP_CHOPPY,7,4
vol_mean_w,5s,UP_CHOPPY,8,1
vol_mean_w,5s,UP_CHOPPY,9,1
vol_mean_w,5s,UP_CHOPPY,11,2
vol_mean_w,5s,UP_CHOPPY,15,3
vol_mean_w,5s,UP_CHOPPY,16,3
vol_mean_w,5s,UP_CHOPPY,18,1
vol_mean_w,5s,UP_CHOPPY,21,1
vol_mean_w,5s,UP_CHOPPY,22,2
vol_mean_w,5s,UP_CHOPPY,23,1
vol_mean_w,5s,UP_CHOPPY,24,1
vol_mean_w,5s,UP_CHOPPY,28,1
vol_mean_w,5s,UP_CHOPPY,29,1
vol_mean_w,5s,UP_CHOPPY,30,1
vol_mean_w,5s,UP_CHOPPY,32,1
vol_mean_w,5s,UP_CHOPPY,34,1
vol_mean_w,5s,DOWN_SMOOTH,1,92
vol_mean_w,5s,DOWN_SMOOTH,2,19
vol_mean_w,5s,DOWN_SMOOTH,3,17
vol_mean_w,5s,DOWN_SMOOTH,4,15
vol_mean_w,5s,DOWN_SMOOTH,5,4
vol_mean_w,5s,DOWN_SMOOTH,6,5
vol_mean_w,5s,DOWN_SMOOTH,7,4
vol_mean_w,5s,DOWN_SMOOTH,8,1
vol_mean_w,5s,DOWN_SMOOTH,9,2
vol_mean_w,5s,DOWN_SMOOTH,11,1
vol_mean_w,5s,DOWN_SMOOTH,13,1
vol_mean_w,5s,DOWN_SMOOTH,14,2
vol_mean_w,5s,DOWN_SMOOTH,15,1
vol_mean_w,5s,DOWN_SMOOTH,16,1
vol_mean_w,5s,DOWN_SMOOTH,18,1
vol_mean_w,5s,DOWN_SMOOTH,20,1
vol_mean_w,5s,DOWN_SMOOTH,22,2
vol_mean_w,5s,DOWN_SMOOTH,24,2
vol_mean_w,5s,DOWN_SMOOTH,25,1
vol_mean_w,5s,DOWN_SMOOTH,28,1
vol_mean_w,5s,DOWN_SMOOTH,29,1
vol_mean_w,5s,DOWN_SMOOTH,31,1
vol_mean_w,5s,DOWN_SMOOTH,32,2
vol_mean_w,5s,DOWN_SMOOTH,33,1
vol_mean_w,5s,DOWN_SMOOTH,34,1
vol_mean_w,5s,DOWN_SMOOTH,46,1
vol_mean_w,5s,DOWN_SMOOTH,85,1
vol_mean_w,5s,DOWN_CHOPPY,1,72
vol_mean_w,5s,DOWN_CHOPPY,2,23
vol_mean_w,5s,DOWN_CHOPPY,3,20
vol_mean_w,5s,DOWN_CHOPPY,4,15
vol_mean_w,5s,DOWN_CHOPPY,5,4
vol_mean_w,5s,DOWN_CHOPPY,6,4
vol_mean_w,5s,DOWN_CHOPPY,7,2
vol_mean_w,5s,DOWN_CHOPPY,8,3
vol_mean_w,5s,DOWN_CHOPPY,10,2
vol_mean_w,5s,DOWN_CHOPPY,11,2
vol_mean_w,5s,DOWN_CHOPPY,14,1
vol_mean_w,5s,DOWN_CHOPPY,16,1
vol_mean_w,5s,DOWN_CHOPPY,19,1
vol_mean_w,5s,DOWN_CHOPPY,22,1
vol_mean_w,5s,DOWN_CHOPPY,23,1
vol_mean_w,5s,DOWN_CHOPPY,28,1
vol_mean_w,5s,DOWN_CHOPPY,30,1
vol_mean_w,5s,DOWN_CHOPPY,39,1
vol_mean_w,5s,DOWN_CHOPPY,45,1
vol_mean_w,5s,FLAT_SMOOTH,1,168
vol_mean_w,5s,FLAT_SMOOTH,2,57
vol_mean_w,5s,FLAT_SMOOTH,3,28
vol_mean_w,5s,FLAT_SMOOTH,4,16
vol_mean_w,5s,FLAT_SMOOTH,5,11
vol_mean_w,5s,FLAT_SMOOTH,6,9
vol_mean_w,5s,FLAT_SMOOTH,7,13
vol_mean_w,5s,FLAT_SMOOTH,8,9
vol_mean_w,5s,FLAT_SMOOTH,9,7
vol_mean_w,5s,FLAT_SMOOTH,10,3
vol_mean_w,5s,FLAT_SMOOTH,11,1
vol_mean_w,5s,FLAT_SMOOTH,13,4
vol_mean_w,5s,FLAT_SMOOTH,14,2
vol_mean_w,5s,FLAT_SMOOTH,16,2
vol_mean_w,5s,FLAT_SMOOTH,17,1
vol_mean_w,5s,FLAT_SMOOTH,18,2
vol_mean_w,5s,FLAT_SMOOTH,19,2
vol_mean_w,5s,FLAT_SMOOTH,20,3
vol_mean_w,5s,FLAT_SMOOTH,21,2
vol_mean_w,5s,FLAT_SMOOTH,22,1
vol_mean_w,5s,FLAT_SMOOTH,24,1
vol_mean_w,5s,FLAT_SMOOTH,25,1
vol_mean_w,5s,FLAT_SMOOTH,27,5
vol_mean_w,5s,FLAT_SMOOTH,28,2
vol_mean_w,5s,FLAT_SMOOTH,30,3
vol_mean_w,5s,FLAT_SMOOTH,32,1
vol_mean_w,5s,FLAT_SMOOTH,33,1
vol_mean_w,5s,FLAT_SMOOTH,48,1
vol_mean_w,5s,FLAT_SMOOTH,54,1
vol_mean_w,5s,FLAT_SMOOTH,55,2
vol_mean_w,5s,FLAT_SMOOTH,56,1
vol_mean_w,5s,FLAT_SMOOTH,58,1
vol_mean_w,5s,FLAT_SMOOTH,63,1
vol_mean_w,5s,FLAT_SMOOTH,64,1
vol_mean_w,5s,FLAT_CHOPPY,1,409
vol_mean_w,5s,FLAT_CHOPPY,2,155
vol_mean_w,5s,FLAT_CHOPPY,3,73
vol_mean_w,5s,FLAT_CHOPPY,4,38
vol_mean_w,5s,FLAT_CHOPPY,5,24
vol_mean_w,5s,FLAT_CHOPPY,6,28
vol_mean_w,5s,FLAT_CHOPPY,7,12
vol_mean_w,5s,FLAT_CHOPPY,8,18
vol_mean_w,5s,FLAT_CHOPPY,9,12
vol_mean_w,5s,FLAT_CHOPPY,10,5
vol_mean_w,5s,FLAT_CHOPPY,11,7
vol_mean_w,5s,FLAT_CHOPPY,12,6
vol_mean_w,5s,FLAT_CHOPPY,13,7
vol_mean_w,5s,FLAT_CHOPPY,14,6
vol_mean_w,5s,FLAT_CHOPPY,15,1
vol_mean_w,5s,FLAT_CHOPPY,16,5
vol_mean_w,5s,FLAT_CHOPPY,17,4
vol_mean_w,5s,FLAT_CHOPPY,18,3
vol_mean_w,5s,FLAT_CHOPPY,19,5
vol_mean_w,5s,FLAT_CHOPPY,20,3
vol_mean_w,5s,FLAT_CHOPPY,21,4
vol_mean_w,5s,FLAT_CHOPPY,22,2
vol_mean_w,5s,FLAT_CHOPPY,23,4
vol_mean_w,5s,FLAT_CHOPPY,25,3
vol_mean_w,5s,FLAT_CHOPPY,26,2
vol_mean_w,5s,FLAT_CHOPPY,28,1
vol_mean_w,5s,FLAT_CHOPPY,30,1
vol_mean_w,5s,FLAT_CHOPPY,31,1
vol_mean_w,5s,FLAT_CHOPPY,32,1
vol_mean_w,5s,FLAT_CHOPPY,33,5
vol_mean_w,5s,FLAT_CHOPPY,35,1
vol_mean_w,5s,FLAT_CHOPPY,37,2
vol_mean_w,5s,FLAT_CHOPPY,38,1
vol_mean_w,5s,FLAT_CHOPPY,43,1
vol_mean_w,5s,FLAT_CHOPPY,50,1
vol_mean_w,5s,FLAT_CHOPPY,53,1
vol_mean_w,5s,FLAT_CHOPPY,54,1
vol_mean_w,5s,FLAT_CHOPPY,59,1
vol_mean_w,5s,FLAT_CHOPPY,81,1
vol_mean_w,5s,FLAT_CHOPPY,84,1
vol_mean_w,1m,UP_SMOOTH,1,16
vol_mean_w,1m,UP_SMOOTH,2,8
vol_mean_w,1m,UP_SMOOTH,3,16
vol_mean_w,1m,UP_SMOOTH,4,10
vol_mean_w,1m,UP_SMOOTH,5,4
vol_mean_w,1m,UP_SMOOTH,6,8
vol_mean_w,1m,UP_SMOOTH,7,8
vol_mean_w,1m,UP_SMOOTH,8,1
vol_mean_w,1m,UP_SMOOTH,9,2
vol_mean_w,1m,UP_SMOOTH,10,1
vol_mean_w,1m,UP_SMOOTH,11,1
vol_mean_w,1m,UP_SMOOTH,12,2
vol_mean_w,1m,UP_SMOOTH,13,1
vol_mean_w,1m,UP_SMOOTH,15,1
vol_mean_w,1m,UP_SMOOTH,16,1
vol_mean_w,1m,UP_SMOOTH,17,1
vol_mean_w,1m,UP_SMOOTH,18,1
vol_mean_w,1m,UP_SMOOTH,22,1
vol_mean_w,1m,UP_SMOOTH,24,1
vol_mean_w,1m,UP_SMOOTH,26,1
vol_mean_w,1m,UP_SMOOTH,27,2
vol_mean_w,1m,UP_SMOOTH,32,1
vol_mean_w,1m,UP_SMOOTH,33,1
vol_mean_w,1m,UP_SMOOTH,35,1
vol_mean_w,1m,UP_SMOOTH,36,1
vol_mean_w,1m,UP_SMOOTH,37,1
vol_mean_w,1m,UP_SMOOTH,38,1
vol_mean_w,1m,UP_SMOOTH,40,1
vol_mean_w,1m,UP_SMOOTH,46,1
vol_mean_w,1m,UP_SMOOTH,48,1
vol_mean_w,1m,UP_SMOOTH,50,1
vol_mean_w,1m,UP_SMOOTH,53,1
vol_mean_w,1m,UP_SMOOTH,57,1
vol_mean_w,1m,UP_SMOOTH,70,1
vol_mean_w,1m,UP_SMOOTH,81,3
vol_mean_w,1m,UP_SMOOTH,92,1
vol_mean_w,1m,UP_CHOPPY,1,7
vol_mean_w,1m,UP_CHOPPY,2,10
vol_mean_w,1m,UP_CHOPPY,3,14
vol_mean_w,1m,UP_CHOPPY,4,6
vol_mean_w,1m,UP_CHOPPY,5,5
vol_mean_w,1m,UP_CHOPPY,6,5
vol_mean_w,1m,UP_CHOPPY,7,3
vol_mean_w,1m,UP_CHOPPY,10,2
vol_mean_w,1m,UP_CHOPPY,20,1
vol_mean_w,1m,UP_CHOPPY,23,3
vol_mean_w,1m,UP_CHOPPY,24,1
vol_mean_w,1m,UP_CHOPPY,27,1
vol_mean_w,1m,UP_CHOPPY,28,1
vol_mean_w,1m,UP_CHOPPY,30,1
vol_mean_w,1m,UP_CHOPPY,32,1
vol_mean_w,1m,UP_CHOPPY,35,1
vol_mean_w,1m,UP_CHOPPY,37,1
vol_mean_w,1m,UP_CHOPPY,53,1
vol_mean_w,1m,UP_CHOPPY,65,1
vol_mean_w,1m,UP_CHOPPY,81,1
vol_mean_w,1m,UP_CHOPPY,95,1
vol_mean_w,1m,DOWN_SMOOTH,1,9
vol_mean_w,1m,DOWN_SMOOTH,2,5
vol_mean_w,1m,DOWN_SMOOTH,3,12
vol_mean_w,1m,DOWN_SMOOTH,4,5
vol_mean_w,1m,DOWN_SMOOTH,5,4
vol_mean_w,1m,DOWN_SMOOTH,6,2
vol_mean_w,1m,DOWN_SMOOTH,10,2
vol_mean_w,1m,DOWN_SMOOTH,11,1
vol_mean_w,1m,DOWN_SMOOTH,16,1
vol_mean_w,1m,DOWN_SMOOTH,21,1
vol_mean_w,1m,DOWN_SMOOTH,23,1
vol_mean_w,1m,DOWN_SMOOTH,28,2
vol_mean_w,1m,DOWN_SMOOTH,29,2
vol_mean_w,1m,DOWN_SMOOTH,30,1
vol_mean_w,1m,DOWN_SMOOTH,33,1
vol_mean_w,1m,DOWN_SMOOTH,35,1
vol_mean_w,1m,DOWN_SMOOTH,36,2
vol_mean_w,1m,DOWN_SMOOTH,37,2
vol_mean_w,1m,DOWN_SMOOTH,38,1
vol_mean_w,1m,DOWN_SMOOTH,43,1
vol_mean_w,1m,DOWN_SMOOTH,45,1
vol_mean_w,1m,DOWN_SMOOTH,50,1
vol_mean_w,1m,DOWN_SMOOTH,80,1
vol_mean_w,1m,DOWN_SMOOTH,121,1
vol_mean_w,1m,DOWN_CHOPPY,1,4
vol_mean_w,1m,DOWN_CHOPPY,2,6
vol_mean_w,1m,DOWN_CHOPPY,3,7
vol_mean_w,1m,DOWN_CHOPPY,4,3
vol_mean_w,1m,DOWN_CHOPPY,5,1
vol_mean_w,1m,DOWN_CHOPPY,6,5
vol_mean_w,1m,DOWN_CHOPPY,7,2
vol_mean_w,1m,DOWN_CHOPPY,8,1
vol_mean_w,1m,DOWN_CHOPPY,11,2
vol_mean_w,1m,DOWN_CHOPPY,12,2
vol_mean_w,1m,DOWN_CHOPPY,14,1
vol_mean_w,1m,DOWN_CHOPPY,20,1
vol_mean_w,1m,DOWN_CHOPPY,21,1
vol_mean_w,1m,DOWN_CHOPPY,22,1
vol_mean_w,1m,DOWN_CHOPPY,26,1
vol_mean_w,1m,DOWN_CHOPPY,31,1
vol_mean_w,1m,DOWN_CHOPPY,33,1
vol_mean_w,1m,DOWN_CHOPPY,34,3
vol_mean_w,1m,DOWN_CHOPPY,45,1
vol_mean_w,1m,DOWN_CHOPPY,52,1
vol_mean_w,1m,DOWN_CHOPPY,80,1
vol_mean_w,1m,FLAT_SMOOTH,1,17
vol_mean_w,1m,FLAT_SMOOTH,2,15
vol_mean_w,1m,FLAT_SMOOTH,3,21
vol_mean_w,1m,FLAT_SMOOTH,4,15
vol_mean_w,1m,FLAT_SMOOTH,5,8
vol_mean_w,1m,FLAT_SMOOTH,6,8
vol_mean_w,1m,FLAT_SMOOTH,7,9
vol_mean_w,1m,FLAT_SMOOTH,8,3
vol_mean_w,1m,FLAT_SMOOTH,9,1
vol_mean_w,1m,FLAT_SMOOTH,11,1
vol_mean_w,1m,FLAT_SMOOTH,13,1
vol_mean_w,1m,FLAT_SMOOTH,14,3
vol_mean_w,1m,FLAT_SMOOTH,16,2
vol_mean_w,1m,FLAT_SMOOTH,20,1
vol_mean_w,1m,FLAT_SMOOTH,30,1
vol_mean_w,1m,FLAT_SMOOTH,32,1
vol_mean_w,1m,FLAT_SMOOTH,34,2
vol_mean_w,1m,FLAT_SMOOTH,36,1
vol_mean_w,1m,FLAT_SMOOTH,37,1
vol_mean_w,1m,FLAT_SMOOTH,38,2
vol_mean_w,1m,FLAT_SMOOTH,39,2
vol_mean_w,1m,FLAT_SMOOTH,41,1
vol_mean_w,1m,FLAT_SMOOTH,42,1
vol_mean_w,1m,FLAT_SMOOTH,46,1
vol_mean_w,1m,FLAT_SMOOTH,49,1
vol_mean_w,1m,FLAT_SMOOTH,50,1
vol_mean_w,1m,FLAT_SMOOTH,51,1
vol_mean_w,1m,FLAT_SMOOTH,62,1
vol_mean_w,1m,FLAT_SMOOTH,65,1
vol_mean_w,1m,FLAT_SMOOTH,80,1
vol_mean_w,1m,FLAT_SMOOTH,81,3
vol_mean_w,1m,FLAT_SMOOTH,82,2
vol_mean_w,1m,FLAT_SMOOTH,83,1
vol_mean_w,1m,FLAT_SMOOTH,86,1
vol_mean_w,1m,FLAT_SMOOTH,87,1
vol_mean_w,1m,FLAT_CHOPPY,1,29
vol_mean_w,1m,FLAT_CHOPPY,2,29
vol_mean_w,1m,FLAT_CHOPPY,3,39
vol_mean_w,1m,FLAT_CHOPPY,4,30
vol_mean_w,1m,FLAT_CHOPPY,5,12
vol_mean_w,1m,FLAT_CHOPPY,6,7
vol_mean_w,1m,FLAT_CHOPPY,7,12
vol_mean_w,1m,FLAT_CHOPPY,8,5
vol_mean_w,1m,FLAT_CHOPPY,9,6
vol_mean_w,1m,FLAT_CHOPPY,10,4
vol_mean_w,1m,FLAT_CHOPPY,11,5
vol_mean_w,1m,FLAT_CHOPPY,12,2
vol_mean_w,1m,FLAT_CHOPPY,13,3
vol_mean_w,1m,FLAT_CHOPPY,14,1
vol_mean_w,1m,FLAT_CHOPPY,15,4
vol_mean_w,1m,FLAT_CHOPPY,16,3
vol_mean_w,1m,FLAT_CHOPPY,18,2
vol_mean_w,1m,FLAT_CHOPPY,21,4
vol_mean_w,1m,FLAT_CHOPPY,22,3
vol_mean_w,1m,FLAT_CHOPPY,23,2
vol_mean_w,1m,FLAT_CHOPPY,25,3
vol_mean_w,1m,FLAT_CHOPPY,26,2
vol_mean_w,1m,FLAT_CHOPPY,27,2
vol_mean_w,1m,FLAT_CHOPPY,28,5
vol_mean_w,1m,FLAT_CHOPPY,29,7
vol_mean_w,1m,FLAT_CHOPPY,33,2
vol_mean_w,1m,FLAT_CHOPPY,34,1
vol_mean_w,1m,FLAT_CHOPPY,35,3
vol_mean_w,1m,FLAT_CHOPPY,36,2
vol_mean_w,1m,FLAT_CHOPPY,37,3
vol_mean_w,1m,FLAT_CHOPPY,38,2
vol_mean_w,1m,FLAT_CHOPPY,39,1
vol_mean_w,1m,FLAT_CHOPPY,40,2
vol_mean_w,1m,FLAT_CHOPPY,41,1
vol_mean_w,1m,FLAT_CHOPPY,43,1
vol_mean_w,1m,FLAT_CHOPPY,45,1
vol_mean_w,1m,FLAT_CHOPPY,46,1
vol_mean_w,1m,FLAT_CHOPPY,48,1
vol_mean_w,1m,FLAT_CHOPPY,53,1
vol_mean_w,1m,FLAT_CHOPPY,58,1
vol_mean_w,1m,FLAT_CHOPPY,61,1
vol_mean_w,1m,FLAT_CHOPPY,63,1
vol_mean_w,1m,FLAT_CHOPPY,69,1
vol_mean_w,1m,FLAT_CHOPPY,80,6
vol_mean_w,1m,FLAT_CHOPPY,82,2
vol_mean_w,1m,FLAT_CHOPPY,84,1
vol_mean_w,1m,FLAT_CHOPPY,85,1
vol_mean_w,1m,FLAT_CHOPPY,100,1
vol_mean_w,5m,UP_SMOOTH,1,4
vol_mean_w,5m,UP_SMOOTH,2,1
vol_mean_w,5m,UP_SMOOTH,3,2
vol_mean_w,5m,UP_SMOOTH,4,3
vol_mean_w,5m,UP_SMOOTH,6,3
vol_mean_w,5m,UP_SMOOTH,7,4
vol_mean_w,5m,UP_SMOOTH,8,3
vol_mean_w,5m,UP_SMOOTH,9,4
vol_mean_w,5m,UP_SMOOTH,10,1
vol_mean_w,5m,UP_SMOOTH,11,2
vol_mean_w,5m,UP_SMOOTH,12,1
vol_mean_w,5m,UP_SMOOTH,14,1
vol_mean_w,5m,UP_SMOOTH,16,1
vol_mean_w,5m,UP_SMOOTH,18,1
vol_mean_w,5m,UP_SMOOTH,21,1
vol_mean_w,5m,UP_SMOOTH,22,1
vol_mean_w,5m,UP_SMOOTH,27,2
vol_mean_w,5m,UP_SMOOTH,28,1
vol_mean_w,5m,UP_SMOOTH,31,1
vol_mean_w,5m,UP_SMOOTH,32,1
vol_mean_w,5m,UP_SMOOTH,36,1
vol_mean_w,5m,UP_SMOOTH,37,2
vol_mean_w,5m,UP_SMOOTH,39,2
vol_mean_w,5m,UP_SMOOTH,40,1
vol_mean_w,5m,UP_SMOOTH,41,1
vol_mean_w,5m,UP_SMOOTH,46,2
vol_mean_w,5m,UP_SMOOTH,49,1
vol_mean_w,5m,UP_SMOOTH,51,1
vol_mean_w,5m,UP_SMOOTH,61,1
vol_mean_w,5m,UP_SMOOTH,65,1
vol_mean_w,5m,UP_SMOOTH,83,1
vol_mean_w,5m,UP_SMOOTH,85,2
vol_mean_w,5m,UP_SMOOTH,86,1
vol_mean_w,5m,UP_SMOOTH,94,1
vol_mean_w,5m,UP_CHOPPY,2,4
vol_mean_w,5m,UP_CHOPPY,4,1
vol_mean_w,5m,UP_CHOPPY,5,4
vol_mean_w,5m,UP_CHOPPY,6,2
vol_mean_w,5m,UP_CHOPPY,7,3
vol_mean_w,5m,UP_CHOPPY,9,2
vol_mean_w,5m,UP_CHOPPY,10,1
vol_mean_w,5m,UP_CHOPPY,14,1
vol_mean_w,5m,UP_CHOPPY,25,1
vol_mean_w,5m,UP_CHOPPY,26,1
vol_mean_w,5m,UP_CHOPPY,28,2
vol_mean_w,5m,UP_CHOPPY,31,1
vol_mean_w,5m,UP_CHOPPY,32,2
vol_mean_w,5m,UP_CHOPPY,33,1
vol_mean_w,5m,UP_CHOPPY,36,1
vol_mean_w,5m,UP_CHOPPY,39,1
vol_mean_w,5m,UP_CHOPPY,52,1
vol_mean_w,5m,UP_CHOPPY,63,1
vol_mean_w,5m,UP_CHOPPY,68,1
vol_mean_w,5m,UP_CHOPPY,86,1
vol_mean_w,5m,UP_CHOPPY,99,1
vol_mean_w,5m,DOWN_SMOOTH,1,2
vol_mean_w,5m,DOWN_SMOOTH,2,3
vol_mean_w,5m,DOWN_SMOOTH,3,1
vol_mean_w,5m,DOWN_SMOOTH,5,2
vol_mean_w,5m,DOWN_SMOOTH,6,1
vol_mean_w,5m,DOWN_SMOOTH,9,3
vol_mean_w,5m,DOWN_SMOOTH,12,1
vol_mean_w,5m,DOWN_SMOOTH,21,1
vol_mean_w,5m,DOWN_SMOOTH,25,1
vol_mean_w,5m,DOWN_SMOOTH,29,1
vol_mean_w,5m,DOWN_SMOOTH,31,2
vol_mean_w,5m,DOWN_SMOOTH,36,2
vol_mean_w,5m,DOWN_SMOOTH,38,2
vol_mean_w,5m,DOWN_SMOOTH,41,1
vol_mean_w,5m,DOWN_SMOOTH,43,1
vol_mean_w,5m,DOWN_SMOOTH,45,1
vol_mean_w,5m,DOWN_SMOOTH,72,1
vol_mean_w,5m,DOWN_SMOOTH,83,1
vol_mean_w,5m,DOWN_SMOOTH,84,1
vol_mean_w,5m,DOWN_SMOOTH,90,1
vol_mean_w,5m,DOWN_SMOOTH,124,1
vol_mean_w,5m,DOWN_CHOPPY,1,1
vol_mean_w,5m,DOWN_CHOPPY,2,3
vol_mean_w,5m,DOWN_CHOPPY,3,1
vol_mean_w,5m,DOWN_CHOPPY,7,2
vol_mean_w,5m,DOWN_CHOPPY,9,1
vol_mean_w,5m,DOWN_CHOPPY,12,1
vol_mean_w,5m,DOWN_CHOPPY,14,2
vol_mean_w,5m,DOWN_CHOPPY,20,1
vol_mean_w,5m,DOWN_CHOPPY,22,1
vol_mean_w,5m,DOWN_CHOPPY,23,1
vol_mean_w,5m,DOWN_CHOPPY,25,1
vol_mean_w,5m,DOWN_CHOPPY,26,1
vol_mean_w,5m,DOWN_CHOPPY,35,2
vol_mean_w,5m,DOWN_CHOPPY,36,3
vol_mean_w,5m,DOWN_CHOPPY,38,1
vol_mean_w,5m,DOWN_CHOPPY,54,1
vol_mean_w,5m,DOWN_CHOPPY,56,1
vol_mean_w,5m,DOWN_CHOPPY,83,1
vol_mean_w,5m,FLAT_SMOOTH,1,8
vol_mean_w,5m,FLAT_SMOOTH,2,4
vol_mean_w,5m,FLAT_SMOOTH,3,4
vol_mean_w,5m,FLAT_SMOOTH,4,4
vol_mean_w,5m,FLAT_SMOOTH,5,1
vol_mean_w,5m,FLAT_SMOOTH,6,2
vol_mean_w,5m,FLAT_SMOOTH,7,3
vol_mean_w,5m,FLAT_SMOOTH,8,5
vol_mean_w,5m,FLAT_SMOOTH,9,5
vol_mean_w,5m,FLAT_SMOOTH,10,2
vol_mean_w,5m,FLAT_SMOOTH,12,1
vol_mean_w,5m,FLAT_SMOOTH,13,1
vol_mean_w,5m,FLAT_SMOOTH,14,1
vol_mean_w,5m,FLAT_SMOOTH,15,1
vol_mean_w,5m,FLAT_SMOOTH,16,2
vol_mean_w,5m,FLAT_SMOOTH,19,1
vol_mean_w,5m,FLAT_SMOOTH,32,1
vol_mean_w,5m,FLAT_SMOOTH,33,1
vol_mean_w,5m,FLAT_SMOOTH,34,1
vol_mean_w,5m,FLAT_SMOOTH,38,1
vol_mean_w,5m,FLAT_SMOOTH,39,2
vol_mean_w,5m,FLAT_SMOOTH,40,1
vol_mean_w,5m,FLAT_SMOOTH,41,2
vol_mean_w,5m,FLAT_SMOOTH,43,1
vol_mean_w,5m,FLAT_SMOOTH,46,1
vol_mean_w,5m,FLAT_SMOOTH,47,1
vol_mean_w,5m,FLAT_SMOOTH,53,2
vol_mean_w,5m,FLAT_SMOOTH,54,1
vol_mean_w,5m,FLAT_SMOOTH,55,1
vol_mean_w,5m,FLAT_SMOOTH,64,2
vol_mean_w,5m,FLAT_SMOOTH,85,4
vol_mean_w,5m,FLAT_SMOOTH,86,2
vol_mean_w,5m,FLAT_SMOOTH,87,1
vol_mean_w,5m,FLAT_SMOOTH,89,1
vol_mean_w,5m,FLAT_SMOOTH,90,1
vol_mean_w,5m,FLAT_SMOOTH,91,1
vol_mean_w,5m,FLAT_CHOPPY,1,12
vol_mean_w,5m,FLAT_CHOPPY,2,5
vol_mean_w,5m,FLAT_CHOPPY,3,6
vol_mean_w,5m,FLAT_CHOPPY,4,3
vol_mean_w,5m,FLAT_CHOPPY,5,10
vol_mean_w,5m,FLAT_CHOPPY,6,5
vol_mean_w,5m,FLAT_CHOPPY,7,3
vol_mean_w,5m,FLAT_CHOPPY,8,3
vol_mean_w,5m,FLAT_CHOPPY,9,5
vol_mean_w,5m,FLAT_CHOPPY,10,2
vol_mean_w,5m,FLAT_CHOPPY,11,4
vol_mean_w,5m,FLAT_CHOPPY,12,3
vol_mean_w,5m,FLAT_CHOPPY,13,3
vol_mean_w,5m,FLAT_CHOPPY,14,2
vol_mean_w,5m,FLAT_CHOPPY,16,2
vol_mean_w,5m,FLAT_CHOPPY,17,4
vol_mean_w,5m,FLAT_CHOPPY,18,1
vol_mean_w,5m,FLAT_CHOPPY,20,1
vol_mean_w,5m,FLAT_CHOPPY,23,1
vol_mean_w,5m,FLAT_CHOPPY,24,4
vol_mean_w,5m,FLAT_CHOPPY,25,5
vol_mean_w,5m,FLAT_CHOPPY,26,3
vol_mean_w,5m,FLAT_CHOPPY,27,1
vol_mean_w,5m,FLAT_CHOPPY,28,1
vol_mean_w,5m,FLAT_CHOPPY,29,2
vol_mean_w,5m,FLAT_CHOPPY,30,4
vol_mean_w,5m,FLAT_CHOPPY,31,3
vol_mean_w,5m,FLAT_CHOPPY,33,1
vol_mean_w,5m,FLAT_CHOPPY,34,1
vol_mean_w,5m,FLAT_CHOPPY,35,2
vol_mean_w,5m,FLAT_CHOPPY,36,1
vol_mean_w,5m,FLAT_CHOPPY,38,1
