month,zone,zone_lo,zone_hi,feature,mean,std,median,skew,p25,p75,n
2025-03,20520-20781,20520.5,20781.25,z_se,-1.7723643,5.479003,-2.5155363,0.06822879831799211,-3.6906676292419434,2.05806827545166,37
2025-03,20520-20781,20520.5,20781.25,price_accel,5.858108,106.558304,-7.25,1.200485480550044,-45.25,40.5,37
2025-03,20520-20781,20520.5,20781.25,std_price,88.405785,56.691883,102.65761,-0.03265323187744305,64.12169647216797,111.95320892333984,37
2025-03,20520-20781,20520.5,20781.25,variance_ratio,0.17376521,0.23281825,0.0,0.9091058520174952,0.0,0.4104219675064087,37
2025-03,20520-20781,20520.5,20781.25,bar_range,351.21622,228.33073,266.0,1.1677739347088414,176.0,448.0,37
2025-03,20520-20781,20520.5,20781.25,wick_ratio,0.5622201,0.2609588,0.55690074,-0.11972852644994843,0.3484162986278534,0.7771084308624268,37
2025-03,20520-20781,20520.5,20781.25,vwap_distance,416.13998,362.58563,498.0651,-0.8601252302589333,67.16868591308594,669.090087890625,37
2025-03,20520-20781,20520.5,20781.25,time_of_day,0.40765765,0.33545706,0.25,0.44716338254934895,0.125,0.7916666865348816,37
2025-03,20781-21031,20781.25,21031.25,dmi_diff,-4.5139594,7.8413405,0.0,-1.1751602346418766,-4.133557319641113,0.0,16
2025-03,20781-21031,20781.25,21031.25,dmi_gap,4.5139594,7.8413405,0.0,1.1751602346418766,0.0,4.133557319641113,16
2025-03,20781-21031,20781.25,21031.25,vol_rel,1.7486405,1.9360263,0.98757374,1.85291452366324,0.6576190888881683,1.6164578199386597,16
2025-03,20781-21031,20781.25,21031.25,dir_vol,-0.08055991,2.595564,-0.28148407,-0.1617185333454913,-0.9872278720140457,0.7604163438081741,16
2025-03,20781-21031,20781.25,21031.25,velocity,0.0,0.0,0.0,,0.0,0.0,16
2025-03,20781-21031,20781.25,21031.25,z_se,-1.5693381,2.9198546,0.0,-1.4917602198344,-0.6830437779426575,0.0,16
2025-03,20781-21031,20781.25,21031.25,price_accel,0.0,0.0,0.0,,0.0,0.0,16
2025-03,20781-21031,20781.25,21031.25,std_price,0.0,0.0,0.0,,0.0,0.0,16
2025-03,20781-21031,20781.25,21031.25,variance_ratio,0.0,0.0,0.0,,0.0,0.0,16
2025-03,20781-21031,20781.25,21031.25,bar_range,425.3125,279.49637,358.0,1.3920379447119742,220.75,542.25,16
2025-03,20781-21031,20781.25,21031.25,wick_ratio,0.54579806,0.22934511,0.54145306,0.2371970028037772,0.34741082042455673,0.694741502404213,16
2025-03,20781-21031,20781.25,21031.25,vwap_distance,0.0,0.0,0.0,,0.0,0.0,16
2025-03,20781-21031,20781.25,21031.25,time_of_day,0.3645833,0.2665934,0.3125,0.5744662209541401,0.1562500037252903,0.5937499850988388,16
2025-04,16770-17948,16770.5,17948.25,dmi_diff,-9.177114,16.051788,-9.08531,-0.1750640729380248,-20.905921459197998,7.1117881536483765,68
2025-04,16770-17948,16770.5,17948.25,dmi_gap,15.228754,10.486384,12.124703,0.5783167985978224,8.18786907196045,20.905921459197998,68
2025-04,16770-17948,16770.5,17948.25,vol_rel,1.0359519,0.9408726,0.59672874,1.1584468845633016,0.29703763872385025,1.6381151378154755,68
2025-04,16770-17948,16770.5,17948.25,dir_vol,-0.10015285,1.3958534,-0.17871335,0.28881493359991756,-0.7675972729921341,0.5117136090993881,68
2025-04,16770-17948,16770.5,17948.25,velocity,-2.8529413,168.77313,-14.375,0.4134160414044666,-90.5625,98.25,68
2025-04,16770-17948,16770.5,17948.25,z_se,-7.8301277,7.384517,-6.4037037,-0.5622839464046457,-13.482638597488403,-1.454412430524826,68
2025-04,16770-17948,16770.5,17948.25,price_accel,1.8970588,248.1136,34.5,-0.49938907504284197,-123.3125,163.0625,68
2025-04,16770-17948,16770.5,17948.25,std_price,417.89102,145.9983,417.12457,0.6489693514553189,321.2448959350586,435.1360168457031,68
2025-04,16770-17948,16770.5,17948.25,variance_ratio,0.4215976,0.21005984,0.40409616,0.2942505057575739,0.26183659583330154,0.5671828389167786,68
2025-04,16770-17948,16770.5,17948.25,bar_range,1038.8529,704.5909,953.5,2.4973596244356413,630.25,1246.0,68
2025-04,16770-17948,16770.5,17948.25,wick_ratio,0.5270579,0.25444424,0.52904797,0.043988421462741026,0.31038741022348404,0.7117032259702682,68
2025-04,16770-17948,16770.5,17948.25,vwap_distance,-1212.2114,1730.6793,-1560.0681,0.36594667170842154,-2607.138671875,21.35541343688965,68
2025-04,16770-17948,16770.5,17948.25,time_of_day,0.5018382,0.2768869,0.5625,-0.24136601182325673,0.2812499925494194,0.7187499850988388,68
2025-04,17948-19009,17948.25,19008.75,dmi_diff,-4.4724507,13.381351,-5.4664226,0.42306515937693967,-14.838839530944824,3.351367950439453,221
2025-04,17948-19009,17948.25,19008.75,dmi_gap,11.621696,7.9999704,10.941117,0.5870076002302015,4.660617828369141,17.43988800048828,221
2025-04,17948-19009,17948.25,19008.75,vol_rel,0.8878121,0.88615865,0.45918995,1.269602059663,0.24618904292583466,1.4333233833312988,221
2025-04,17948-19009,17948.25,19008.75,dir_vol,-0.11899623,1.2487304,-0.1694389,0.0323301390996112,-0.5310217142105103,0.4039762020111084,221
2025-04,17948-19009,17948.25,19008.75,velocity,-0.9072398,135.60791,-2.75,4.256481002428408,-58.75,38.0,221
2025-04,17948-19009,17948.25,19008.75,z_se,-2.2469678,10.486266,1.2552212,0.05759692066188764,-11.781195640563965,5.1465020179748535,221
2025-04,17948-19009,17948.25,19008.75,price_accel,2.4264705,194.55473,-3.25,-0.8709593522080937,-72.5,83.75,221
2025-04,17948-19009,17948.25,19008.75,std_price,240.38998,181.07072,189.22719,2.5403560269061782,128.8162841796875,282.7202453613281,221
2025-04,17948-19009,17948.25,19008.75,variance_ratio,0.3334069,0.202645,0.28014797,1.2987014226290536,0.1854546070098877,0.42701199650764465,221
2025-04,17948-19009,17948.25,19008.75,bar_range,567.5701,523.8578,413.0,5.3223067932184,276.0,711.0,221
2025-04,17948-19009,17948.25,19008.75,wick_ratio,0.54725474,0.26703984,0.557393,-0.08826858513236881,0.34532374143600464,0.7740029692649841,221
2025-04,17948-19009,17948.25,19008.75,vwap_distance,-49.043465,1312.7007,-113.980255,0.5292810213236324,-969.1033935546875,628.5116577148438,221
2025-04,17948-19009,17948.25,19008.75,time_of_day,0.45927602,0.28233132,0.45833334,0.07836965178654348,0.2083333283662796,0.7083333134651184,221
2025-04,19009-19299,19008.75,19299.0,dmi_diff,7.85645,15.124584,11.478065,-0.6644597863338968,1.2227715253829956,19.77140235900879,51
2025-04,19009-19299,19008.75,19299.0,dmi_gap,14.986568,8.116625,13.247835,0.5082664852449194,9.014521598815918,20.92516326904297,51
2025-04,19009-19299,19008.75,19299.0,vol_rel,1.1205919,1.1699053,0.45019907,1.076129658905763,0.2434719130396843,2.045770227909088,51
2025-04,19009-19299,19008.75,19299.0,dir_vol,0.21995522,1.6049998,0.19674732,-0.4947199510588417,-0.2734079211950302,0.9332881569862366,51
2025-04,19009-19299,19008.75,19299.0,velocity,3.7843137,136.32082,21.5,-0.8582648087119215,-40.0,59.0,51
2025-04,19009-19299,19008.75,19299.0,z_se,4.62621,12.112706,7.102939,-1.0882727251665638,6.068491697311401,13.097310066223145,51
2025-04,19009-19299,19008.75,19299.0,price_accel,-13.421569,165.50137,2.0,-0.6334281330200204,-81.375,65.125,51
2025-04,19009-19299,19008.75,19299.0,std_price,322.21555,261.26752,247.34439,1.7480513612404067,186.185546875,276.45655822753906,51
2025-04,19009-19299,19008.75,19299.0,variance_ratio,0.36072975,0.3895118,0.2557184,1.6710397759393778,0.13795524835586548,0.3869604617357254,51
2025-04,19009-19299,19008.75,19299.0,bar_range,612.82355,593.773,438.0,4.018297619445781,338.0,656.5,51
2025-04,19009-19299,19008.75,19299.0,wick_ratio,0.49850902,0.23648345,0.48698884,0.36681341817843965,0.2891360819339752,0.6490193903446198,51
2025-04,19009-19299,19008.75,19299.0,vwap_distance,1076.919,2030.9562,1167.9968,0.3632142884049234,156.78031158447266,1934.2628784179688,51
2025-04,19009-19299,19008.75,19299.0,time_of_day,0.4003268,0.2338286,0.41666666,0.1951139302221927,0.2083333283662796,0.5625,51
2025-04,19299-19672,19299.0,19672.25,dmi_diff,6.8445077,10.4154625,5.0963535,0.03926505966038181,0.0,14.478373289108276,130
2025-04,19299-19672,19299.0,19672.25,dmi_gap,9.500428,8.06666,7.433203,0.6776810179797524,2.6606313586235046,15.29506230354309,130
2025-04,19299-19672,19299.0,19672.25,vol_rel,1.0462161,1.1553552,0.45359296,1.7481344834549057,0.2172350212931633,1.7471336424350739,130
2025-04,19299-19672,19299.0,19672.25,dir_vol,0.23562124,1.538247,0.08894336,0.941230145082464,-0.38589630275964737,0.5959218144416809,130
2025-04,19299-19672,19299.0,19672.25,velocity,6.667308,50.87986,0.0,0.9322321937890853,-19.6875,26.25,130
2025-04,19299-19672,19299.0,19672.25,z_se,6.6828256,5.9360037,6.928958,-0.00464461739853032,2.4153228998184204,10.321398735046387,130
2025-04,19299-19672,19299.0,19672.25,price_accel,-2.4153845,79.72726,0.0,-0.1291088414088415,-32.5,30.4375,130
2025-04,19299-19672,19299.0,19672.25,std_price,100.89914,127.432556,76.00628,3.2643699426737456,47.4871768951416,99.51370239257812,130
2025-04,19299-19672,19299.0,19672.25,variance_ratio,0.34067816,0.40006974,0.2680444,1.8096127794548496,0.0,0.5058791190385818,130
2025-04,19299-19672,19299.0,19672.25,bar_range,342.56152,205.53484,280.5,1.3526187808397458,181.25,448.75,130
2025-04,19299-19672,19299.0,19672.25,wick_ratio,0.5497015,0.24207261,0.5609799,-0.06384658313893862,0.3468040004372597,0.7296013236045837,130
2025-04,19299-19672,19299.0,19672.25,vwap_distance,422.3004,939.0515,168.88641,4.380121983798864,0.0,524.4062042236328,130
2025-04,19299-19672,19299.0,19672.25,time_of_day,0.45705128,0.2892269,0.4375,0.1055237276802027,0.2083333283662796,0.7083333134651184,130
2025-05,19672-19942,19672.25,19942.25,dmi_diff,-6.222656,6.994856,-3.1489873,-0.7622548749418895,-10.723769426345825,-0.45600467920303345,38
2025-05,19672-19942,19672.25,19942.25,dmi_gap,6.576325,6.6634383,3.3585868,0.8835048069073742,1.0326473414897919,10.723769426345825,38
2025-05,19672-19942,19672.25,19942.25,vol_rel,1.3952256,1.3150792,0.82896173,1.7124825012478304,0.43283504992723465,2.153737187385559,38
2025-05,19672-19942,19672.25,19942.25,dir_vol,-0.5281651,1.8431304,-0.53899336,-0.2945653237530998,-1.093465119600296,0.266303688287735,38
2025-05,19672-19942,19672.25,19942.25,velocity,-13.618421,45.345844,-9.25,0.9262006964799738,-32.75,0.375,38
2025-05,19672-19942,19672.25,19942.25,z_se,-7.0774875,4.959632,-7.886958,0.08089247888239154,-11.006669998168945,-1.737229734659195,38
2025-05,19672-19942,19672.25,19942.25,price_accel,-8.078947,82.537094,0.0,0.165038095339655,-55.9375,31.875,38
2025-05,19672-19942,19672.25,19942.25,std_price,54.479992,38.641506,64.7497,-0.5356400949139084,0.0,84.33113670349121,38
2025-05,19672-19942,19672.25,19942.25,variance_ratio,0.27282318,0.26607364,0.3406533,0.24423423714520137,0.0,0.4637288749217987,38
2025-05,19672-19942,19672.25,19942.25,bar_range,353.21054,187.09175,296.5,1.1687116075288975,211.0,408.5,38
2025-05,19672-19942,19672.25,19942.25,wick_ratio,0.5953237,0.244831,0.6238622,-0.023399278096376087,0.36790334433317184,0.7920454740524292,38
2025-05,19672-19942,19672.25,19942.25,vwap_distance,-253.09818,311.60483,-135.89604,-0.7817100665641485,-444.4812927246094,0.0,38
2025-05,19672-19942,19672.25,19942.25,time_of_day,0.4912281,0.24166629,0.5,-0.030521294517282745,0.3020833283662796,0.6666666865348816,38
2025-05,19942-20193,19942.25,20192.75,dmi_diff,1.1585721,7.455281,0.56493074,0.13277028219017506,-3.648463785648346,5.475175142288208,102
2025-05,19942-20193,19942.25,20192.75,dmi_gap,5.923199,4.6732426,4.6749163,0.597986940175774,2.090535581111908,9.288405895233154,102
2025-05,19942-20193,19942.25,20192.75,vol_rel,0.89438576,0.96327597,0.36239573,1.6601881891516381,0.25240304321050644,1.318778544664383,102
2025-05,19942-20193,19942.25,20192.75,dir_vol,0.017480945,1.3106171,0.13137028,0.08067197425370798,-0.31140657514333725,0.45589878410100937,102
2025-05,19942-20193,19942.25,20192.75,velocity,3.360294,50.751045,0.0,1.105688951973625,-17.375,21.0,102
2025-05,19942-20193,19942.25,20192.75,z_se,3.5761073,5.1517572,2.512218,0.7719004158024206,0.0,7.022673726081848,102
2025-05,19942-20193,19942.25,20192.75,price_accel,2.9215686,71.69798,0.0,0.12603166711027192,-27.8125,32.875,102
2025-05,19942-20193,19942.25,20192.75,std_price,76.88213,41.94258,80.5209,-0.6153826758792238,61.91182613372803,102.69103240966797,102
2025-05,19942-20193,19942.25,20192.75,variance_ratio,0.36068943,0.329554,0.36952364,0.3187956108554873,0.0,0.6225053668022156,102
2025-05,19942-20193,19942.25,20192.75,bar_range,299.20587,215.08557,217.5,2.4669258380908197,177.25,354.75,102
2025-05,19942-20193,19942.25,20192.75,wick_ratio,0.5660769,0.25347492,0.5652614,-0.15929954359634446,0.3464340269565582,0.7898574024438858,102
2025-05,19942-20193,19942.25,20192.75,vwap_distance,100.72319,383.4978,0.0,0.31323702980271195,-140.37090492248535,398.22491455078125,102
2025-05,19942-20193,19942.25,20192.75,time_of_day,0.42483658,0.30277848,0.375,0.2589483651678074,0.1666666716337204,0.6979166567325592,102
2025-05,20193-20520,20192.75,20520.5,dmi_diff,11.563134,8.010563,14.256106,-0.5067774095333782,5.074998259544373,18.613781929016113,23
2025-05,20193-20520,20192.75,20520.5,dmi_gap,11.958755,7.4069834,14.256106,-0.4065622002053766,5.074998259544373,18.613781929016113,23
2025-05,20193-20520,20192.75,20520.5,vol_rel,0.94638467,0.79291886,0.52570915,1.6779186939853115,0.3892691731452942,1.210051953792572,23
2025-05,20193-20520,20192.75,20520.5,dir_vol,0.51087296,1.1239986,0.39115998,0.6242276564587551,0.2293049544095993,0.8996617496013641,23
2025-05,20193-20520,20192.75,20520.5,velocity,35.391304,75.97346,24.25,1.9139280212538725,5.0,41.625,23
2025-05,20193-20520,20192.75,20520.5,z_se,15.148801,4.4305234,16.131233,-0.5814057961406476,11.341649532318115,18.87816333770752,23
2025-05,20193-20520,20192.75,20520.5,price_accel,1.4456521,116.33678,-3.75,0.8433595259534269,-58.125,30.0,23
2025-05,20193-20520,20192.75,20520.5,std_price,100.12459,29.723225,105.70875,-0.08111479656957088,70.07500457763672,122.5042839050293,23
2025-05,20193-20520,20192.75,20520.5,variance_ratio,0.43294093,0.34732363,0.48670664,0.21227151389509832,0.1692066714167595,0.6515092551708221,23
2025-05,20193-20520,20192.75,20520.5,bar_range,325.69565,228.80965,289.0,3.2501799518868886,233.5,326.5,23
2025-05,20193-20520,20192.75,20520.5,wick_ratio,0.5311881,0.26285335,0.5803109,-0.06646943418629538,0.31073348224163055,0.7193275988101959,23
2025-05,20193-20520,20192.75,20520.5,vwap_distance,786.5649,425.98303,893.7954,-0.6542660872655216,450.51971435546875,1129.1197509765625,23
2025-05,20193-20520,20192.75,20520.5,time_of_day,0.53985506,0.2412347,0.5416667,-0.4132217790545687,0.3958333283662796,0.7083333134651184,23
2025-05,20781-21031,20781.25,21031.25,dmi_diff,9.256399,20.212238,10.0735445,-0.4119876751035247,4.963191747665405,19.8233060836792,35
2025-05,20781-21031,20781.25,21031.25,dmi_gap,18.902075,11.701584,16.051668,0.7226328671810237,9.53772783279419,23.536758422851562,35
2025-05,20781-21031,20781.25,21031.25,vol_rel,1.0807644,0.9416118,0.89824194,1.0785204828075867,0.25380438566207886,1.7030264139175415,35
2025-05,20781-21031,20781.25,21031.25,dir_vol,0.231035,1.414676,0.20705484,-0.35554025215260476,-0.3012514263391495,0.9944346249103546,35
2025-05,20781-21031,20781.25,21031.25,velocity,5.357143,85.137856,3.25,-1.3127787551316885,-19.0,47.5,35
2025-05,20781-21031,20781.25,21031.25,z_se,6.831351,14.7874775,10.428973,-0.9736820248666884,8.049118757247925,15.36457633972168,35
2025-05,20781-21031,20781.25,21031.25,price_accel,-0.82857144,107.25085,-2.25,-0.057150880343248237,-44.0,34.875,35
2025-05,20781-21031,20781.25,21031.25,std_price,202.38602,75.32187,206.62926,0.0003807300640012471,131.6489486694336,282.9337158203125,35
2025-05,20781-21031,20781.25,21031.25,variance_ratio,0.47535527,0.37665805,0.24292031,0.48266238301137115,0.13801272585988045,0.7848078906536102,35
2025-05,20781-21031,20781.25,21031.25,bar_range,378.54285,323.92844,235.0,2.345086528558365,188.5,451.0,35
2025-05,20781-21031,20781.25,21031.25,wick_ratio,0.53496253,0.27267778,0.48,0.052275340141333594,0.3129018545150757,0.7998611032962799,35
2025-05,20781-21031,20781.25,21031.25,vwap_distance,655.6239,1153.5311,521.7685,0.04179732690723172,8.961372375488281,1536.96533203125,35
2025-05,20781-21031,20781.25,21031.25,time_of_day,0.47976193,0.24927899,0.45833334,0.008864056576220436,0.3125,0.6666666865348816,35
2025-05,21031-21454,21031.25,21453.75,dmi_diff,-1.456928,13.734975,-2.2843175,0.5027822197305711,-12.68110466003418,7.80276894569397,238
2025-05,21031-21454,21031.25,21453.75,dmi_gap,11.546896,7.579008,10.040893,0.7953034706347532,6.161614894866943,16.08922576904297,238
2025-05,21031-21454,21031.25,21453.75,vol_rel,0.95793843,1.1557932,0.4164449,2.486922015837502,0.23353074491024017,1.4032723903656006,238
2025-05,21031-21454,21031.25,21453.75,dir_vol,0.14240652,1.4943976,0.102009505,1.0903757683924782,-0.39303285628557205,0.4446158856153488,238
2025-05,21031-21454,21031.25,21453.75,velocity,-0.5840336,49.66012,2.5,-0.44117590961472253,-24.125,23.9375,238
2025-05,21031-21454,21031.25,21453.75,z_se,0.39850304,8.90808,2.4258952,-0.40170859876524384,-7.130251526832581,8.135128021240234,238
2025-05,21031-21454,21031.25,21453.75,price_accel,-1.0987395,68.66869,2.25,0.20902834242281307,-36.3125,33.9375,238
2025-05,21031-21454,21031.25,21453.75,std_price,103.36821,48.79495,105.46428,0.45512022481754877,55.371832847595215,132.76708221435547,238
2025-05,21031-21454,21031.25,21453.75,variance_ratio,0.4151955,0.30176845,0.36269018,1.326233740391875,0.19555038586258888,0.5218517333269119,238
2025-05,21031-21454,21031.25,21453.75,bar_range,274.0252,188.65494,222.0,2.3232373665768176,152.25,342.0,238
2025-05,21031-21454,21031.25,21453.75,wick_ratio,0.54360217,0.24396262,0.52624404,0.124626884924418,0.3333333432674408,0.7359649091959,238
2025-05,21031-21454,21031.25,21453.75,vwap_distance,22.84204,544.7342,13.902374,0.4376166334059173,-377.3958053588867,334.3598937988281,238
2025-05,21031-21454,21031.25,21453.75,time_of_day,0.44590336,0.27968878,0.41666666,0.1757709190401247,0.2083333283662796,0.6666666865348816,238
2025-05,21454-21681,21453.75,21680.75,dmi_diff,6.7904787,9.601515,10.3417015,-1.3238477239566917,1.6526525020599365,13.29799747467041,45
2025-05,21454-21681,21453.75,21680.75,dmi_gap,10.31679,5.6447806,11.388119,-0.14370769435715983,5.788663387298584,14.335321426391602,45
2025-05,21454-21681,21453.75,21680.75,vol_rel,1.2423176,1.0526683,1.1171054,1.0460557048403982,0.3245544731616974,1.6552026271820068,45
2025-05,21454-21681,21453.75,21680.75,dir_vol,0.29165912,1.6019982,0.321624,-0.32287114036377423,-0.40000516176223755,1.337990164756775,45
2025-05,21454-21681,21453.75,21680.75,velocity,14.0222225,46.091,3.0,0.07899755415458093,-6.25,31.5,45
2025-05,21454-21681,21453.75,21680.75,z_se,10.346592,3.9723592,11.407596,-0.9246503256756388,8.955803871154785,12.759819030761719,45
2025-05,21454-21681,21453.75,21680.75,price_accel,5.922222,73.00651,-4.25,1.7361168798787527,-31.5,25.0,45
2025-05,21454-21681,21453.75,21680.75,std_price,97.029854,34.499214,97.24769,0.2736407126922522,64.23685455322266,124.34419250488281,45
2025-05,21454-21681,21453.75,21680.75,variance_ratio,0.5365331,0.34272254,0.46521387,1.3104240855570886,0.296081006526947,0.5634372234344482,45
2025-05,21454-21681,21453.75,21680.75,bar_range,268.55554,180.15,204.0,1.603179287027476,150.0,352.0,45
2025-05,21454-21681,21453.75,21680.75,wick_ratio,0.5797999,0.2927364,0.57228917,-0.09617400275429426,0.3651026487350464,0.8545454740524292,45
2025-05,21454-21681,21453.75,21680.75,vwap_distance,334.30307,167.61476,382.5247,-1.3566350836037313,220.64048767089844,430.321533203125,45
2025-05,21454-21681,21453.75,21680.75,time_of_day,0.58148146,0.26307705,0.6666667,-0.8181536855775325,0.4583333432674408,0.75,45
2025-05,21681-21866,21680.75,21866.0,dmi_diff,14.108846,2.6118622,14.764499,-1.9359246933120295,13.929798603057861,15.329359292984009,12
2025-05,21681-21866,21680.75,21866.0,dmi_gap,14.108846,2.6118622,14.764499,-1.9359246933120295,13.929798603057861,15.329359292984009,12
2025-05,21681-21866,21680.75,21866.0,vol_rel,0.52834636,0.27169096,0.4643976,1.5903544456212881,0.32879531383514404,0.5746492892503738,12
2025-05,21681-21866,21680.75,21866.0,dir_vol,0.078404084,0.58891314,-0.020651653,0.5112397598974742,-0.4234197065234184,0.456194669008255,12
2025-05,21681-21866,21680.75,21866.0,velocity,12.3125,63.496403,-0.5,1.3198499182137886,-28.375,24.0625,12
2025-05,21681-21866,21680.75,21866.0,z_se,18.458841,4.387879,18.042982,0.2365809979555835,15.023441076278687,21.0752272605896,12
2025-05,21681-21866,21680.75,21866.0,price_accel,-9.354167,81.054214,-5.25,-0.024923896111985262,-58.9375,34.5,12
2025-05,21681-21866,21680.75,21866.0,std_price,130.91826,30.094843,138.57211,-0.7379579923613452,113.39975357055664,157.24382400512695,12
2025-05,21681-21866,21680.75,21866.0,variance_ratio,0.7349953,0.3429142,0.8585738,-0.7552381380339477,0.4844983220100403,1.0129379034042358,12
2025-05,21681-21866,21680.75,21866.0,bar_range,291.83334,180.89998,225.5,1.3221158190601474,157.5,354.25,12
2025-05,21681-21866,21680.75,21866.0,wick_ratio,0.50984865,0.29493394,0.5591619,-0.016276428096178998,0.22914432734251022,0.7481443881988525,12
2025-05,21681-21866,21680.75,21866.0,vwap_distance,1158.7264,140.377,1195.8298,-0.6515532816817043,1054.1849975585938,1216.7242736816406,12
2025-05,21681-21866,21680.75,21866.0,time_of_day,0.27083334,0.24265839,0.22916666,1.6706837648574433,0.11458333395421505,0.3437500074505806,12
2025-06,21454-21681,21453.75,21680.75,dmi_diff,3.4460113,9.327154,3.4563596,0.022476586338785264,-2.249181807041168,10.09325885772705,35
2025-06,21454-21681,21453.75,21680.75,dmi_gap,8.266103,5.5265136,8.948336,0.3974933110404343,3.413833260536194,11.012763500213623,35
2025-06,21454-21681,21453.75,21680.75,vol_rel,0.64975595,0.89844066,0.24455687,2.0540806296582512,0.20778606086969376,0.49400724470615387,35
2025-06,21454-21681,21453.75,21680.75,dir_vol,0.29220372,1.0695772,0.20506668,0.5184896328587327,-0.20425660908222198,0.3477245718240738,35
2025-06,21454-21681,21453.75,21680.75,velocity,5.464286,33.758553,6.75,-0.6893333393898511,-8.0,20.875,35
2025-06,21454-21681,21453.75,21680.75,z_se,0.6897372,8.750235,4.815765,-0.33645904394349135,-6.336508274078369,8.073619365692139,35
2025-06,21454-21681,21453.75,21680.75,price_accel,3.2285714,36.528973,6.0,0.5230679028953621,-15.625,18.0,35
2025-06,21454-21681,21453.75,21680.75,std_price,69.41706,45.62971,94.73076,-0.7360351902587009,0.0,105.38217544555664,35
2025-06,21454-21681,21453.75,21680.75,variance_ratio,0.4038212,0.52210975,0.0,0.8757395402451857,0.0,0.7481827735900879,35
2025-06,21454-21681,21453.75,21680.75,bar_range,202.85715,142.25192,161.0,2.1259794614220464,119.0,217.5,35
2025-06,21454-21681,21453.75,21680.75,wick_ratio,0.5529496,0.2384084,0.584,-0.16683269524390792,0.3780161887407303,0.727407693862915,35
2025-06,21454-21681,21453.75,21680.75,vwap_distance,-98.43063,400.10974,0.0,-0.04323389386144948,-289.5946044921875,165.7931137084961,35
2025-06,21454-21681,21453.75,21680.75,time_of_day,0.39642859,0.3132921,0.29166666,0.5191708084526087,0.125,0.6666666567325592,35
2025-06,21681-21866,21680.75,21866.0,dmi_diff,-2.646217,14.207648,-1.2830919,-0.10777348502039336,-12.724358081817627,8.304537773132324,135
2025-06,21681-21866,21680.75,21866.0,dmi_gap,11.780717,8.371047,10.786134,0.40622982417617054,4.262625455856323,17.98295021057129,135
2025-06,21681-21866,21680.75,21866.0,vol_rel,1.0152408,1.2167828,0.44983205,2.497690203840204,0.21712124347686768,1.488074243068695,135
2025-06,21681-21866,21680.75,21866.0,dir_vol,-0.18823849,1.5734804,-0.15653633,-0.6845156986423708,-0.6043894290924072,0.3330676257610321,135
2025-06,21681-21866,21680.75,21866.0,velocity,-6.6944447,48.407246,-1.75,-1.7463491649237963,-20.625,19.125,135
2025-06,21681-21866,21680.75,21866.0,z_se,1.0810637,9.829499,5.2098923,-0.7416850784870007,-6.512239217758179,8.990511894226074,135
2025-06,21681-21866,21680.75,21866.0,price_accel,0.27407408,72.343956,-0.25,0.47875197675464604,-33.125,23.75,135
2025-06,21681-21866,21680.75,21866.0,std_price,77.318474,29.789747,80.06306,-0.021586735139088566,51.44475173950195,102.64883422851562,135
2025-06,21681-21866,21680.75,21866.0,variance_ratio,0.4647067,0.37665197,0.41956916,1.0380719241652654,0.1498599499464035,0.6198569238185883,135
2025-06,21681-21866,21680.75,21866.0,bar_range,274.3185,205.48665,203.0,1.6950569563618965,140.5,357.5,135
2025-06,21681-21866,21680.75,21866.0,wick_ratio,0.59529126,0.24049518,0.5862069,-0.1013255247285954,0.4172128736972809,0.8119372725486755,135
2025-06,21681-21866,21680.75,21866.0,vwap_distance,-61.170456,379.60275,15.785833,-0.31360111567730337,-317.2538146972656,170.36768341064453,135
2025-06,21681-21866,21680.75,21866.0,time_of_day,0.46358022,0.27705598,0.45833334,0.0843518876293745,0.25,0.6666666865348816,135
2025-06,21866-22140,21866.0,22140.0,dmi_diff,-3.388768,9.053884,-4.042572,0.583860786115238,-9.4816312789917,0.957672655582428,157
2025-06,21866-22140,21866.0,22140.0,dmi_gap,7.9130154,5.5534434,6.9083643,0.7100695650754378,3.3558871746063232,11.773898124694824,157
2025-06,21866-22140,21866.0,22140.0,vol_rel,1.1930835,1.4708451,0.5739343,2.31350171123818,0.270240843296051,1.6879582405090332,157
2025-06,21866-22140,21866.0,22140.0,dir_vol,0.17648013,1.8856534,0.047198392,0.10798270769952538,-0.4985654652118683,0.7145479321479797,157
2025-06,21866-22140,21866.0,22140.0,velocity,7.3152866,47.17432,4.75,0.9492510392693639,-16.0,29.75,157
2025-06,21866-22140,21866.0,22140.0,z_se,3.994889,7.920754,4.3039684,0.04775845288040346,-2.4643306732177734,10.155117988586426,157
2025-06,21866-22140,21866.0,22140.0,price_accel,-0.76592356,70.803894,-2.5,0.3789002643263083,-37.5,34.5,157
2025-06,21866-22140,21866.0,22140.0,std_price,75.12407,26.286873,70.02979,1.1198384920246274,53.887290954589844,87.24320983886719,157
2025-06,21866-22140,21866.0,22140.0,variance_ratio,0.5470259,0.23997937,0.49978936,0.7929656098756289,0.3821953237056732,0.6889889240264893,157
2025-06,21866-22140,21866.0,22140.0,bar_range,271.38855,164.7873,233.0,1.8405124057685582,158.0,343.0,157
2025-06,21866-22140,21866.0,22140.0,wick_ratio,0.5632155,0.25342166,0.5660377,-0.06914927423654746,0.3786848187446594,0.7613636255264282,157
2025-06,21866-22140,21866.0,22140.0,vwap_distance,48.272537,309.01422,50.774708,0.03488899380920458,-185.58323669433594,270.8257141113281,157
