day,idx,parent_chain,shape,parent_shape,seed_shape,seed_r,length_min,fwd_return
2025_08_19,3,3/1/3/2,NOISE,STEEP_LINEAR_DOWN,NOISE,0.6815137461124169,1.42,-1.25
2025_08_19,1,3/1/4/0,NOISE,STEEP_LINEAR_DOWN,EXPONENTIAL_DOWN,0.9255520265933992,0.83,-8.0
2025_08_19,3,3/1/4/0,NOISE,STEEP_LINEAR_DOWN,FRONT_SKEWED_DOWN,0.792751414205514,3.33,-3.25
2025_08_19,0,3/1/6/0,NOISE,STEEP_LINEAR_DOWN,SYMMETRIC_V_DOWN,0.8810522932069064,1.67,-3.5
2025_08_19,2,3/1/6/0,NOISE,STEEP_LINEAR_DOWN,NOISE,0.749181109849743,1.08,1.25
2025_08_19,0,3/3/2/4,NOISE,STEEP_LINEAR_DOWN,NOISE,0.7115546272377131,3.08,-0.75
2025_08_19,4,3/3/2/4,NOISE,STEEP_LINEAR_DOWN,NOISE,0.6331134916364286,2.75,-5.0
2025_08_19,0,3/4/0/0,NOISE,STEEP_LINEAR_DOWN,NOISE,0.5485945092540805,2.25,-4.25
2025_08_19,2,3/4/0/0,NOISE,STEEP_LINEAR_DOWN,NOISE,0.6935661338275164,2.5,9.5
2025_08_19,0,3/4/2/0,NOISE,STEEP_LINEAR_DOWN,NOISE,0.7301609897897497,0.5,-1.25
2025_08_19,0,3/4/3/0,NOISE,STEEP_LINEAR_DOWN,EXPAND_OSCILLATOR,0.923432653193416,0.5,-9.75
2025_08_19,2,3/6/0/1,NOISE,STEEP_LINEAR_DOWN,LOGARITHMIC_UP,0.829145825179474,1.08,-6.25
2025_08_19,4,3/6/0/1,NOISE,STEEP_LINEAR_DOWN,NOISE,0.7468803012973265,1.08,-5.0
2025_08_19,0,3/6/1/1,NOISE,STEEP_LINEAR_DOWN,NOISE,0.6566098323291297,2.08,-2.0
2025_08_19,2,3/6/1/1,NOISE,STEEP_LINEAR_DOWN,NOISE,0.4534559504789965,1.25,-2.5
2025_08_19,4,3/6/1/1,NOISE,STEEP_LINEAR_DOWN,EXPONENTIAL_UP,0.8103219096758129,1.33,1.75
2025_08_19,0,3/6/3/0,NOISE,STEEP_LINEAR_DOWN,NOISE,0.6807281727597643,1.5,-0.75
2025_08_19,2,3/6/3/0,NOISE,STEEP_LINEAR_DOWN,EXPONENTIAL_UP,0.786359595108147,1.17,-0.75
2025_08_19,0,3/6/5/6,NOISE,STEEP_LINEAR_DOWN,NOISE,0.625399701306684,1.75,-2.5
2025_08_19,0,3/9/0/0,NOISE,STEEP_LINEAR_DOWN,NOISE,0.7046616672202812,4.25,-2.5
2025_08_19,2,3/9/0/0,NOISE,STEEP_LINEAR_DOWN,SYMMETRIC_V_UP,0.8373765891704823,1.92,0.0
2025_08_19,4,3/9/0/0,NOISE,STEEP_LINEAR_DOWN,FRONT_SKEWED_DOWN,0.8869548163377884,1.5,1.5
2025_08_19,0,3/9/3/1,NOISE,STEEP_LINEAR_DOWN,NOISE,0.6578180286729624,2.5,0.25
2025_08_19,2,3/9/3/1,NOISE,STEEP_LINEAR_DOWN,NOISE,0.7024131597251767,1.17,1.5
2025_08_19,4,3/9/3/1,NOISE,STEEP_LINEAR_DOWN,EXPONENTIAL_DOWN,0.7813969566874793,1.58,1.5
2025_08_19,1,3/9/3/6,NOISE,STEEP_LINEAR_DOWN,LOGARITHMIC_DOWN,0.7704355606664713,3.58,-2.0
2025_08_19,5,3/9/3/6,NOISE,STEEP_LINEAR_DOWN,NOISE,0.7157504298121401,4.58,-0.75
2025_08_20,1,1/2/1/0,NOISE,STEEP_LINEAR_DOWN,NOISE,0.6514911815977227,2.0,-1.25
2025_08_20,0,1/3/2/0,NOISE,STEEP_LINEAR_DOWN,NOISE,0.6973984430027593,2.0,-1.5
2025_08_20,0,1/5/1/0,NOISE,STEEP_LINEAR_DOWN,SYMMETRIC_V_UP,0.7804879330302983,2.17,-7.25
2025_08_20,2,1/5/1/0,NOISE,STEEP_LINEAR_DOWN,NOISE,0.7298121939237819,2.83,-1.5
2025_08_20,6,1/5/1/0,NOISE,STEEP_LINEAR_DOWN,ROUNDED_U_UP,0.8027968182258591,1.92,0.5
2025_08_20,0,1/5/2/1,NOISE,STEEP_LINEAR_DOWN,NOISE,0.6528373287640825,1.25,-2.25
2025_08_20,2,1/5/2/1,NOISE,STEEP_LINEAR_DOWN,NOISE,0.5138684405334946,2.67,-0.75
2025_08_20,0,2/1/1/3,NOISE,STEEP_LINEAR_DOWN,ROUNDED_U_DOWN,0.9126315762989239,1.67,-1.5
2025_08_20,0,2/2/0/6,NOISE,STEEP_LINEAR_DOWN,NOISE,0.7045074109184675,2.5,0.25
2025_08_20,2,2/2/0/6,NOISE,STEEP_LINEAR_DOWN,NOISE,0.6802268866139249,1.67,2.0
2025_08_20,0,2/2/2/2,NOISE,STEEP_LINEAR_DOWN,NOISE,0.225894889430461,2.08,0.0
2025_08_20,2,2/2/2/2,NOISE,STEEP_LINEAR_DOWN,SINE_WAVE,0.7803264152916958,3.42,-1.75
2025_08_20,1,2/3/2/0,NOISE,STEEP_LINEAR_DOWN,EXPONENTIAL_DOWN,0.865600816049838,1.33,-0.25
2025_08_20,4,2/3/2/0,NOISE,STEEP_LINEAR_DOWN,NOISE,0.6280233845075472,1.42,2.75
2025_08_20,1,3/0/0/0,NOISE,STEEP_LINEAR_DOWN,FRONT_SKEWED_DOWN,0.9025393727304575,1.42,-2.5
2025_08_20,4,3/0/0/0,NOISE,STEEP_LINEAR_DOWN,NOISE,0.524841758517698,3.25,1.25
2025_08_20,0,3/0/1/3,NOISE,STEEP_LINEAR_DOWN,NOISE,0.6679066580141937,1.5,2.0
2025_08_20,1,3/0/4/0,NOISE,STEEP_LINEAR_DOWN,EXPONENTIAL_DOWN,0.898651052635665,1.33,16.75
2025_08_20,0,3/1/0/1,NOISE,STEEP_LINEAR_DOWN,NOISE,0.723081035014303,1.42,-11.75
2025_08_20,2,3/1/0/1,NOISE,STEEP_LINEAR_DOWN,SYMMETRIC_V_DOWN,0.8442684776823499,1.5,-15.25
2025_08_20,4,3/1/0/1,NOISE,STEEP_LINEAR_DOWN,NOISE,0.578960846627969,1.25,-26.25
2025_08_20,8,3/1/0/1,NOISE,STEEP_LINEAR_DOWN,NOISE,0.4832878859468407,3.0,-3.0
2025_08_20,4,3/1/2/1,NOISE,STEEP_LINEAR_DOWN,NOISE,0.3617189545353314,6.67,-0.75
2025_08_20,6,3/1/2/1,NOISE,STEEP_LINEAR_DOWN,DAMPED_OSCILLATOR,0.8677283033021888,2.42,-8.25
2025_08_20,8,3/1/2/1,NOISE,STEEP_LINEAR_DOWN,NOISE,0.7089569632208375,3.0,-6.0
2025_08_20,0,3/2/0/3,NOISE,STEEP_LINEAR_DOWN,ROUNDED_U_UP,0.8080084471915091,1.75,0.5
2025_08_20,0,3/2/3/2,NOISE,STEEP_LINEAR_DOWN,NOISE,0.4237863554585125,2.08,-2.75
2025_08_20,0,4/0/2/4,NOISE,STEEP_LINEAR_DOWN,NOISE,0.6379600433367384,5.33,-4.0
2025_08_20,2,4/0/2/4,NOISE,STEEP_LINEAR_DOWN,NOISE,0.509073006848847,1.25,-15.0
2025_08_20,0,4/0/3/1,NOISE,STEEP_LINEAR_DOWN,NOISE,0.6774559080730542,1.08,-10.75
2025_08_20,0,4/1/0/3,NOISE,STEEP_LINEAR_DOWN,DAMPED_OSCILLATOR,0.8933237837047391,2.33,-1.5
2025_08_20,2,4/1/0/3,NOISE,STEEP_LINEAR_DOWN,LOGARITHMIC_UP,0.9596325779015485,0.75,-0.75
2025_08_20,0,4/1/7/1,NOISE,STEEP_LINEAR_DOWN,NOISE,0.7180783674906386,7.67,2.0
2025_08_20,2,4/1/7/1,NOISE,STEEP_LINEAR_DOWN,NOISE,0.46571010139951885,2.17,-1.75
2025_08_20,2,4/3/1/0,NOISE,STEEP_LINEAR_DOWN,STEP_UP,0.8383096956976883,1.0,1.25
2025_08_20,0,4/4/1/2,NOISE,STEEP_LINEAR_DOWN,EXPONENTIAL_DOWN,0.7683321039496169,1.83,0.25
2025_08_21,1,0/0/1/1,NOISE,STEEP_LINEAR_DOWN,EXPONENTIAL_DOWN,0.750902653771568,1.08,-3.25
2025_08_21,1,0/1/0/1,NOISE,STEEP_LINEAR_DOWN,FRONT_SKEWED_UP,0.8511535400833206,1.67,-1.25
2025_08_21,1,1/0/1/0,NOISE,STEEP_LINEAR_DOWN,NOISE,0.5956145533815128,2.92,1.25
2025_08_21,0,1/1/5/3,NOISE,STEEP_LINEAR_DOWN,NOISE,0.7407208824324337,2.5,-2.0
2025_08_21,2,1/1/5/3,NOISE,STEEP_LINEAR_DOWN,NOISE,0.6514567054265448,1.5,-1.5
2025_08_21,4,1/1/5/3,NOISE,STEEP_LINEAR_DOWN,NOISE,0.6395474718499181,1.58,0.5
2025_08_21,1,2/0/0/5,NOISE,STEEP_LINEAR_DOWN,NOISE,0.6609018489858499,2.17,-2.5
2025_08_21,1,4/1/0/0,NOISE,STEEP_LINEAR_DOWN,DAMPED_OSCILLATOR,0.8720314328129044,1.17,-6.5
2025_08_21,3,4/1/0/0,NOISE,STEEP_LINEAR_DOWN,NOISE,0.6633280787698748,3.58,-0.5
2025_08_21,6,4/1/0/0,NOISE,STEEP_LINEAR_DOWN,FRONT_SKEWED_DOWN,0.8854833185385111,1.0,0.75
2025_08_21,2,5/1/0/2,NOISE,STEEP_LINEAR_DOWN,NOISE,0.49798041246894764,1.42,-1.25
2025_08_21,4,5/1/0/2,NOISE,STEEP_LINEAR_DOWN,NOISE,0.5930058796111951,1.42,-4.5
2025_08_21,0,5/3/0/1,NOISE,STEEP_LINEAR_DOWN,NOISE,0.7310102248206285,1.33,-2.5
2025_08_21,2,5/3/0/1,NOISE,STEEP_LINEAR_DOWN,EXPONENTIAL_UP,0.9008487774878473,1.17,3.0
2025_08_21,0,5/4/1/1,NOISE,STEEP_LINEAR_DOWN,BACK_SKEWED_UP,0.8466663390475843,2.75,-14.5
2025_08_21,3,5/4/1/1,NOISE,STEEP_LINEAR_DOWN,NOISE,0.6538986770123034,2.17,17.25
2025_08_21,0,6/0/2/0,NOISE,STEEP_LINEAR_DOWN,NOISE,0.33112881818397905,1.33,11.0
2025_08_21,5,8/0/0/0,NOISE,STEEP_LINEAR_DOWN,FRONT_SKEWED_DOWN,0.7526406774037346,1.17,-4.0
2025_08_21,0,9/0/0/3,NOISE,STEEP_LINEAR_DOWN,EXPONENTIAL_UP,0.7680456207266746,1.0,-1.5
2025_08_21,0,9/0/1/0,NOISE,STEEP_LINEAR_DOWN,LOGARITHMIC_DOWN,0.7876822289662012,4.25,2.5
2025_08_21,0,9/1/0/1,NOISE,STEEP_LINEAR_DOWN,STEP_DOWN,0.7514130719876468,1.17,8.75
2025_08_21,3,9/1/0/1,NOISE,STEEP_LINEAR_DOWN,DAMPED_OSCILLATOR,0.9059326960334745,2.67,-2.25
2025_08_21,0,10/0/0/0,NOISE,STEEP_LINEAR_DOWN,NOISE,0.6186580020471836,4.33,0.0
2025_08_21,5,10/0/0/0,NOISE,STEEP_LINEAR_DOWN,NOISE,0.5936264130081423,2.25,-0.75
2025_08_21,0,10/0/1/0,NOISE,STEEP_LINEAR_DOWN,EXPONENTIAL_DOWN,0.754635435914997,1.33,-8.0
2025_08_21,2,10/0/1/0,NOISE,STEEP_LINEAR_DOWN,NOISE,0.46592519763861406,1.25,-8.25
2025_08_21,1,10/0/3/3,NOISE,STEEP_LINEAR_DOWN,LINEAR_DOWN,0.8997735678821518,1.33,-1.25
2025_08_22,0,0/1/0/1,NOISE,STEEP_LINEAR_DOWN,NOISE,0.4478648440348577,2.83,-1.5
2025_08_22,2,0/1/0/1,NOISE,STEEP_LINEAR_DOWN,NOISE,0.3961806384828552,1.42,1.25
2025_08_22,0,0/1/1/1,NOISE,STEEP_LINEAR_DOWN,NOISE,0.43342514487340217,2.5,-5.5
2025_08_22,0,0/2/6/2,NOISE,STEEP_LINEAR_DOWN,NOISE,0.6832202887292402,1.67,1.25
2025_08_22,0,1/0/3/2,NOISE,STEEP_LINEAR_DOWN,NOISE,0.41432707624085685,5.83,-2.5
2025_08_22,2,1/0/3/2,NOISE,STEEP_LINEAR_DOWN,STEP_UP,0.8013141061604769,2.17,1.0
2025_08_22,0,1/1/2/6,NOISE,STEEP_LINEAR_DOWN,NOISE,0.43622828102125416,2.42,-4.75
2025_08_22,4,1/1/2/6,NOISE,STEEP_LINEAR_DOWN,DAMPED_OSCILLATOR,0.8207352472666144,1.0,9.5
2025_08_22,0,2/3/2/0,NOISE,STEEP_LINEAR_DOWN,NOISE,0.5724635340694717,2.83,0.0
2025_08_22,2,2/3/2/0,NOISE,STEEP_LINEAR_DOWN,EXPONENTIAL_DOWN,0.7782953691118625,2.08,1.25
2025_08_22,0,2/4/0/1,NOISE,STEEP_LINEAR_DOWN,NOISE,0.5101640227275867,2.58,-0.25
2025_08_22,3,2/4/0/1,NOISE,STEEP_LINEAR_DOWN,ROUNDED_U_DOWN,0.8475501701641992,2.67,-0.25
2025_08_22,7,2/4/0/1,NOISE,STEEP_LINEAR_DOWN,SYMMETRIC_V_UP,0.9046701092773533,1.83,2.25
2025_08_22,1,2/4/1/3,NOISE,STEEP_LINEAR_DOWN,LOGARITHMIC_DOWN,0.9580276775116314,1.08,-1.25
2025_08_22,0,2/6/0/3,NOISE,STEEP_LINEAR_DOWN,NOISE,0.6953086206096585,1.33,-3.5
2025_08_22,2,4/0/7/1,NOISE,STEEP_LINEAR_DOWN,NOISE,0.5024492742733816,1.08,3.0
2025_08_22,0,4/1/0/0,NOISE,STEEP_LINEAR_DOWN,DAMPED_OSCILLATOR,0.8973157934102197,2.75,-4.0
2025_08_22,2,4/1/0/0,NOISE,STEEP_LINEAR_DOWN,SYMMETRIC_V_UP,0.778589709761493,2.08,-7.25
2025_08_22,0,4/1/0/2,NOISE,STEEP_LINEAR_DOWN,STEP_DOWN,0.8307212582428064,3.0,-5.5
2025_08_22,2,4/1/0/2,NOISE,STEEP_LINEAR_DOWN,NOISE,0.748249460948198,1.0,-1.75
2025_08_22,0,4/1/1/1,NOISE,STEEP_LINEAR_DOWN,NOISE,0.6302083437513394,2.92,-3.75
2025_08_22,1,4/1/2/0,NOISE,STEEP_LINEAR_DOWN,EXPONENTIAL_UP,0.9961076135429348,0.17,-5.25
2025_08_22,0,4/2/1/3,NOISE,STEEP_LINEAR_DOWN,NOISE,0.7361094204805465,1.08,-2.5
2025_08_22,2,4/2/1/3,NOISE,STEEP_LINEAR_DOWN,BACK_SKEWED_UP,0.8281300581444986,1.08,-1.0
2025_08_22,4,4/2/1/3,NOISE,STEEP_LINEAR_DOWN,NOISE,0.5598804141603894,2.42,-7.0
2025_08_22,8,4/2/1/3,NOISE,STEEP_LINEAR_DOWN,NOISE,0.6470714597810961,1.25,1.0
2025_08_22,0,5/0/2/0,NOISE,STEEP_LINEAR_DOWN,NOISE,0.7117951332047607,1.42,2.25
2025_08_22,0,6/0/1/0,NOISE,STEEP_LINEAR_DOWN,NOISE,0.5217873067281439,2.17,-7.0
2025_08_22,1,6/1/0/0,NOISE,STEEP_LINEAR_DOWN,NOISE,0.6885510020168909,2.0,1.25
2025_08_25,2,0/0/1/2,NOISE,STEEP_LINEAR_DOWN,NOISE,0.5274448357892001,1.58,0.25
2025_08_25,5,0/0/1/2,NOISE,STEEP_LINEAR_DOWN,NOISE,0.6718822532660386,1.08,-2.25
2025_08_25,0,1/0/3/3,NOISE,STEEP_LINEAR_DOWN,NOISE,0.3536088241776174,2.17,2.25
2025_08_25,0,1/3/0/2,NOISE,STEEP_LINEAR_DOWN,NOISE,0.6884469198236695,1.83,-0.5
2025_08_25,0,2/0/2/2,NOISE,STEEP_LINEAR_DOWN,NOISE,0.6587373867808531,1.5,-1.0
2025_08_25,0,2/0/3/2,NOISE,STEEP_LINEAR_DOWN,BACK_SKEWED_UP,0.8364246422120594,1.92,0.75
2025_08_25,2,2/0/3/2,NOISE,STEEP_LINEAR_DOWN,DAMPED_OSCILLATOR,0.8178119752199464,2.92,-3.75
2025_08_25,0,3/0/0/1,NOISE,STEEP_LINEAR_DOWN,NOISE,0.53879639717896,2.67,-0.25
2025_08_25,0,3/2/1/0,NOISE,STEEP_LINEAR_DOWN,DAMPED_OSCILLATOR,0.8566244699372639,5.17,0.25
2025_08_25,2,3/2/1/0,NOISE,STEEP_LINEAR_DOWN,EXPONENTIAL_DOWN,0.9775861941787177,1.25,2.0
2025_08_25,4,3/2/1/0,NOISE,STEEP_LINEAR_DOWN,NOISE,0.49125167808559145,1.17,-1.0
2025_08_25,1,3/2/3/0,NOISE,STEEP_LINEAR_DOWN,STEP_DOWN,0.9311257718588554,4.17,-1.0
2025_08_25,5,3/2/3/0,NOISE,STEEP_LINEAR_DOWN,NOISE,0.6759747746859245,3.08,4.25
2025_08_25,1,3/3/1/1,NOISE,STEEP_LINEAR_DOWN,LOGARITHMIC_DOWN,0.9594972353066191,0.67,1.0
2025_08_25,0,3/4/1/0,NOISE,STEEP_LINEAR_DOWN,SYMMETRIC_V_UP,0.8693530012513269,1.58,-1.75
2025_08_25,2,3/4/1/0,NOISE,STEEP_LINEAR_DOWN,EXPONENTIAL_UP,0.8448302424889239,1.42,-3.5
2025_08_25,0,3/5/0/4,NOISE,STEEP_LINEAR_DOWN,NOISE,0.5490217858509512,1.33,-1.25
2025_08_25,0,4/0/8/8,NOISE,STEEP_LINEAR_DOWN,SYMMETRIC_V_DOWN,0.8845788722134079,1.58,0.25
2025_08_25,2,4/0/8/8,NOISE,STEEP_LINEAR_DOWN,NOISE,0.5528970297225205,1.5,0.25
2025_08_25,0,4/0/9/10,NOISE,STEEP_LINEAR_DOWN,NOISE,0.7334112955723332,4.17,1.75
2025_08_25,0,4/0/10/1,NOISE,STEEP_LINEAR_DOWN,NOISE,0.46497724589075196,1.75,-2.0
2025_08_25,2,4/0/10/1,NOISE,STEEP_LINEAR_DOWN,SYMMETRIC_V_UP,0.8042042359073773,1.75,-5.5
2025_08_25,1,4/1/0/0,NOISE,STEEP_LINEAR_DOWN,EXPONENTIAL_DOWN,0.9072730384021833,1.08,-3.75
2025_08_25,2,4/1/2/2,NOISE,STEEP_LINEAR_DOWN,NOISE,0.655849163786831,1.08,-1.25
2025_08_25,4,4/1/2/2,NOISE,STEEP_LINEAR_DOWN,NOISE,0.6886116912633763,0.92,-5.5
2025_08_25,0,5/0/3/6,NOISE,STEEP_LINEAR_DOWN,NOISE,0.3411348011548098,3.0,-2.0
2025_08_25,0,5/1/0/4,NOISE,STEEP_LINEAR_DOWN,SYMMETRIC_V_DOWN,0.7936753576475326,1.17,-0.75
2025_08_26,0,0/0/1/3,NOISE,STEEP_LINEAR_DOWN,NOISE,0.6663972615734314,1.17,0.75
2025_08_26,3,0/0/1/3,NOISE,STEEP_LINEAR_DOWN,NOISE,0.5634870735429972,1.5,-9.5
2025_08_26,0,1/0/0/1,NOISE,STEEP_LINEAR_DOWN,NOISE,0.24481943313480048,2.17,0.25
2025_08_26,5,1/0/0/1,NOISE,STEEP_LINEAR_DOWN,LOGARITHMIC_UP,0.8951188018919665,3.17,-1.5
2025_08_26,2,3/2/2/0,NOISE,STEEP_LINEAR_DOWN,NOISE,0.37697415715343074,4.0,1.75
2025_08_26,1,3/3/2/0,NOISE,STEEP_LINEAR_DOWN,NOISE,0.4058290341334019,1.58,-0.75
2025_08_26,0,4/1/2/0,NOISE,STEEP_LINEAR_DOWN,NOISE,0.55856911677759,5.92,-1.5
2025_08_26,1,5/0/1/3,NOISE,STEEP_LINEAR_DOWN,EXPONENTIAL_DOWN,0.9440039273322791,1.25,1.0
2025_08_26,0,6/0/3/3,NOISE,STEEP_LINEAR_DOWN,BACK_SKEWED_UP,0.8629993516118009,1.17,-22.75
2025_08_26,0,7/1/0/0,NOISE,STEEP_LINEAR_DOWN,SINE_WAVE,0.8507951408476528,3.0,-3.25
2025_08_26,3,7/1/0/0,NOISE,STEEP_LINEAR_DOWN,LINEAR_DOWN,0.9676320134580696,0.83,-2.5
2025_08_26,5,7/1/0/0,NOISE,STEEP_LINEAR_DOWN,NOISE,0.6685240714497453,3.58,4.5
2025_08_26,0,7/2/4/0,NOISE,STEEP_LINEAR_DOWN,EXPONENTIAL_DOWN,0.8700259887393258,1.0,-0.5
2025_08_26,0,7/3/2/0,NOISE,STEEP_LINEAR_DOWN,NOISE,0.6559921391456557,1.67,-2.5
2025_08_26,5,7/3/2/0,NOISE,STEEP_LINEAR_DOWN,STEP_UP,0.8752709138044356,2.67,2.5
2025_08_26,7,7/3/2/0,NOISE,STEEP_LINEAR_DOWN,LINEAR_UP,0.9950951473519117,0.17,-4.5
2025_08_26,1,8/0/0/9,NOISE,STEEP_LINEAR_DOWN,STEP_DOWN,0.9153567192956403,0.92,-2.75
2025_08_26,0,8/0/6/2,NOISE,STEEP_LINEAR_DOWN,NOISE,0.6652859264891677,1.83,-1.0
2025_08_26,0,8/1/0/0,NOISE,STEEP_LINEAR_DOWN,EXPONENTIAL_DOWN,0.7709960350347533,1.83,-0.25
2025_08_26,2,8/1/0/0,NOISE,STEEP_LINEAR_DOWN,LOGARITHMIC_DOWN,0.8935598803327398,1.25,1.5
2025_08_27,0,0/0/1/5,NOISE,STEEP_LINEAR_DOWN,NOISE,0.7310259877159027,2.92,1.25
2025_08_27,0,1/0/0/1,NOISE,STEEP_LINEAR_DOWN,SYMMETRIC_V_DOWN,0.8843282481365794,2.67,-3.25
2025_08_27,1,1/0/8/0,NOISE,STEEP_LINEAR_DOWN,EXPONENTIAL_DOWN,0.8861865592082748,3.0,1.0
2025_08_27,0,2/1/0/0,NOISE,STEEP_LINEAR_DOWN,NOISE,0.379662213737012,1.42,-2.5
2025_08_27,3,2/1/0/0,NOISE,STEEP_LINEAR_DOWN,NOISE,0.746413081159188,1.5,2.0
2025_08_27,0,2/2/2/1,NOISE,STEEP_LINEAR_DOWN,SYMMETRIC_V_DOWN,0.9269920288060584,2.25,-2.0
2025_08_27,1,3/0/4/0,NOISE,STEEP_LINEAR_DOWN,LINEAR_DOWN,0.9816171043912005,0.67,-4.0
2025_08_27,1,3/1/0/0,NOISE,STEEP_LINEAR_DOWN,NOISE,0.363118756421396,4.08,-1.75
2025_08_27,3,3/1/0/0,NOISE,STEEP_LINEAR_DOWN,NOISE,0.586246651276655,5.08,4.5
2025_08_27,2,4/0/1/6,NOISE,STEEP_LINEAR_DOWN,NOISE,0.44436492297452446,1.42,7.5
2025_08_27,1,4/1/0/6,NOISE,STEEP_LINEAR_DOWN,LOGARITHMIC_UP,0.7999842961769381,1.92,0.75
2025_08_27,0,4/1/5/1,NOISE,STEEP_LINEAR_DOWN,NOISE,0.6816269552874771,1.25,-1.75
2025_08_27,5,5/0/0/3,NOISE,STEEP_LINEAR_DOWN,STEP_UP,0.9458973577577999,0.67,0.5
2025_08_27,3,5/0/1/0,NOISE,STEEP_LINEAR_DOWN,LOGARITHMIC_DOWN,0.9737775379022137,0.67,-2.25
2025_08_27,1,5/2/3/9,NOISE,STEEP_LINEAR_DOWN,NOISE,0.5296453955389046,1.33,-1.75
2025_08_27,3,5/2/3/9,NOISE,STEEP_LINEAR_DOWN,SYMMETRIC_V_UP,0.8206158997115294,1.92,-0.5
2025_08_27,5,5/2/3/9,NOISE,STEEP_LINEAR_DOWN,LINEAR_UP,0.9247162841016601,0.83,-2.0
2025_08_27,0,5/2/4/2,NOISE,STEEP_LINEAR_DOWN,NOISE,0.5548074066186369,1.42,1.25
2025_08_27,3,5/2/4/2,NOISE,STEEP_LINEAR_DOWN,NOISE,0.667368775588493,1.25,-1.5
2025_08_27,7,5/2/4/2,NOISE,STEEP_LINEAR_DOWN,NOISE,0.5583101533644433,1.33,-3.5
2025_08_27,12,5/2/4/2,NOISE,STEEP_LINEAR_DOWN,NOISE,0.42838752994558255,2.0,-5.25
2025_08_27,2,5/3/0/0,NOISE,STEEP_LINEAR_DOWN,NOISE,0.7345507192268613,2.92,2.75
2025_08_27,0,5/3/0/2,NOISE,STEEP_LINEAR_DOWN,LINEAR_UP,0.8422102525084143,1.0,3.5
2025_08_27,0,5/5/1/0,NOISE,STEEP_LINEAR_DOWN,EXPONENTIAL_UP,0.8077450816196873,1.25,-4.75
2025_08_27,2,5/5/1/0,NOISE,STEEP_LINEAR_DOWN,NOISE,0.6599132329781601,1.58,5.0
2025_08_27,4,6/0/0/0,NOISE,STEEP_LINEAR_DOWN,NOISE,0.6407696344701082,2.08,-0.75
2025_08_27,2,6/0/2/2,NOISE,STEEP_LINEAR_DOWN,NOISE,0.5848913325200273,2.0,1.25
2025_08_27,1,6/0/4/0,NOISE,STEEP_LINEAR_DOWN,SYMMETRIC_V_UP,0.9401512978426323,2.0,-3.25
2025_08_27,3,6/1/0/1,NOISE,STEEP_LINEAR_DOWN,LOGARITHMIC_DOWN,0.859518891729382,1.5,-0.75
2025_08_28,3,1/1/0/5,NOISE,STEEP_LINEAR_DOWN,NOISE,0.42438830730894717,3.0,0.25
2025_08_28,0,1/2/0/5,NOISE,STEEP_LINEAR_DOWN,NOISE,0.6593667897894295,1.5,-5.25
2025_08_28,2,1/2/0/5,NOISE,STEEP_LINEAR_DOWN,DAMPED_OSCILLATOR,0.755384685560232,2.92,1.5
2025_08_28,1,3/0/2/5,NOISE,STEEP_LINEAR_DOWN,LINEAR_DOWN,0.9410793137788643,0.67,-1.25
2025_08_28,0,3/0/3/2,NOISE,STEEP_LINEAR_DOWN,FRONT_SKEWED_UP,0.8932849812094609,1.42,-1.5
2025_08_28,0,3/0/3/4,NOISE,STEEP_LINEAR_DOWN,NOISE,0.7364249233507801,1.25,-1.0
2025_08_28,2,3/0/3/4,NOISE,STEEP_LINEAR_DOWN,EXPONENTIAL_DOWN,0.8487582040916435,1.08,2.25
2025_08_28,1,4/1/0/1,NOISE,STEEP_LINEAR_DOWN,NOISE,0.5583921762218795,1.17,-4.25
2025_08_28,1,5/0/0/6,NOISE,STEEP_LINEAR_DOWN,LOGARITHMIC_UP,0.7849406731253262,0.5,5.25
2025_08_28,3,5/0/0/6,NOISE,STEEP_LINEAR_DOWN,EXPONENTIAL_DOWN,0.8566285051359309,1.08,-3.25
2025_08_28,0,5/1/0/2,NOISE,STEEP_LINEAR_DOWN,NOISE,0.6615008956708003,5.08,-8.25
2025_08_28,2,5/1/0/2,NOISE,STEEP_LINEAR_DOWN,STEP_UP,0.8367050603111644,1.0,5.0
2025_08_28,1,5/2/0/0,NOISE,STEEP_LINEAR_DOWN,FRONT_SKEWED_DOWN,0.7871707160983744,1.33,-0.5
2025_08_28,0,5/2/0/2,NOISE,STEEP_LINEAR_DOWN,EXPONENTIAL_DOWN,0.8088589991211544,5.0,-5.75
2025_08_28,2,5/2/0/2,NOISE,STEEP_LINEAR_DOWN,NOISE,0.6509320328210292,2.17,7.25
2025_08_28,0,5/2/5/2,NOISE,STEEP_LINEAR_DOWN,NOISE,0.5767190559628985,2.25,-3.25
2025_08_28,2,5/2/6/0,NOISE,STEEP_LINEAR_DOWN,NOISE,0.48690577344031144,1.75,-3.0
2025_08_28,0,5/4/6/1,NOISE,STEEP_LINEAR_DOWN,NOISE,0.7053326501895893,1.25,0.0
2025_08_28,0,5/4/8/9,NOISE,STEEP_LINEAR_DOWN,NOISE,0.7121813928658801,2.33,0.0
2025_08_28,4,5/4/8/9,NOISE,STEEP_LINEAR_DOWN,NOISE,0.6712571283015217,2.42,-0.5
2025_08_28,1,5/6/0/0,NOISE,STEEP_LINEAR_DOWN,STEP_DOWN,0.9341565404645944,0.92,0.5
2025_08_28,0,5/7/3/1,NOISE,STEEP_LINEAR_DOWN,NOISE,0.565705188854516,2.17,-1.25
