day,split,level,idx,parent_chain,shape,shape_class,skew,r,mean_sigma,start_ts,end_ts,start_i,end_i,length_min
2025_08_14,IS,phrase,6,,NOISE,NOISE,NONE,0.8355068487135515,37.02531435644498,1755187200,1755195300,8826,10446,135.0
2025_08_14,IS,phrase,7,,GENTLE_CONVEX_UP,GENTLE_CONVEX_UP,BACK_SKEWED,0.8772644108386543,36.508984362424634,1755195300,1755197100,10446,10806,30.0
2025_08_14,IS,phrase,8,,NOISE,NOISE,NONE,0.7469697569598339,27.875649865663505,1755197100,1755202505,10806,11886,90.08
2025_08_14,IS,phrase,9,,GENTLE_LINEAR_DOWN,GENTLE_LINEAR_DOWN,NONE,0.9854861542805963,23.16722460765845,1755202505,1755215995,11886,13324,224.83
2025_08_15,IS,phrase,0,,NOISE,NOISE,NONE,-2.0,7.11820472642634,1755216000,1755221010,0,721,83.5
2025_08_15,IS,phrase,1,,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.9772902658567987,9.261709665898278,1755222690,1755247500,984,4487,413.5
2025_08_15,IS,phrase,2,,FLATLINE,FLATLINE,NONE,0.0,9.433654896041318,1755247500,1755248160,4487,4610,11.0
2025_08_15,IS,phrase,3,,GENTLE_CONVEX_DOWN,GENTLE_CONVEX_DOWN,SYMMETRIC,0.9619828605044619,21.232860419567636,1755248400,1755260125,4658,6541,195.42
2025_08_15,IS,phrase,4,,NOISE,NOISE,NONE,0.8326704002224212,11.597533606805957,1755260125,1755265590,6541,7601,91.08
2025_08_15,IS,phrase,5,,GENTLE_CONVEX_DOWN,GENTLE_CONVEX_DOWN,SYMMETRIC,0.9172226377693903,28.55787786003876,1755265590,1755290700,7601,12576,418.5
2025_08_15,IS,phrase,6,,FLATLINE,FLATLINE,NONE,0.0,12.752654952257316,1755290700,1755291595,12576,12731,14.92
2025_08_17,IS,phrase,0,,NOISE,NOISE,NONE,-2.0,3.4473160780157435,1755468000,1755473135,0,721,85.58
2025_08_18,IS,phrase,0,,NOISE,NOISE,NONE,-2.0,2.6484426723197094,1755475200,1755479990,0,721,79.83
2025_08_18,IS,phrase,1,,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.897208584782091,8.391707869258967,1755482110,1755491400,1019,2172,154.83
2025_08_18,IS,phrase,2,,GENTLE_LINEAR_DOWN,GENTLE_LINEAR_DOWN,NONE,0.9769227505569972,17.149815204444543,1755491400,1755521390,2172,7229,499.83
2025_08_18,IS,phrase,3,,FLATLINE,FLATLINE,NONE,0.0,10.324629438708175,1755521390,1755525600,7229,8061,70.17
2025_08_18,IS,phrase,4,,NOISE,NOISE,NONE,0.8163927440177399,9.175095183505457,1755525600,1755529200,8061,8781,60.0
2025_08_18,IS,phrase,5,,FLATLINE,FLATLINE,NONE,0.0,9.846527063146736,1755529200,1755531000,8781,9141,30.0
2025_08_18,IS,phrase,6,,GENTLE_CONVEX_DOWN,GENTLE_CONVEX_DOWN,SYMMETRIC,0.9543489142865014,12.981106156735375,1755531000,1755541800,9141,11301,180.0
2025_08_18,IS,phrase,7,,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.9959136908591141,14.895010605571912,1755541800,1755561595,11301,13941,329.92
2025_08_19,IS,phrase,0,,NOISE,NOISE,NONE,-2.0,11.752069105940455,1755561600,1755565795,0,721,69.92
2025_08_19,IS,phrase,1,,GENTLE_LINEAR_DOWN,GENTLE_LINEAR_DOWN,NONE,0.9758485507474947,10.205118844935017,1755567745,1755589000,1027,4183,354.25
2025_08_19,IS,phrase,2,,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.9580134897827252,12.192066468845908,1755589000,1755603900,4183,6606,248.33
2025_08_19,IS,phrase,3,,GENTLE_LINEAR_DOWN,GENTLE_LINEAR_DOWN,NONE,0.9654123384586978,33.65430875339876,1755603900,1755647995,6606,14312,734.92
2025_08_20,IS,phrase,0,,FLATLINE,FLATLINE,NONE,0.0,3.90012490993713,1755648000,1755651900,0,721,65.0
2025_08_20,IS,phrase,1,,GENTLE_LINEAR_DOWN,GENTLE_LINEAR_DOWN,NONE,0.9839452090317454,14.321876850682386,1755653705,1755672600,1064,4329,314.92
2025_08_20,IS,phrase,2,,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.977046023498989,17.8048098583122,1755672600,1755693000,4329,8033,340.0
2025_08_20,IS,phrase,3,,STEEP_LINEAR_DOWN,STEEP_LINEAR_DOWN,NONE,0.9709281344276387,87.07644535672294,1755693000,1755710100,8033,11445,285.0
2025_08_20,IS,phrase,4,,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.9826128119169255,38.63507386495358,1755710100,1755734395,11445,15206,404.92
2025_08_21,IS,phrase,0,,FLATLINE,FLATLINE,NONE,-2.0,13.911092983800033,1755734400,1755741600,0,1252,120.0
2025_08_21,IS,phrase,1,,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.9598198864736697,23.665051629767,1755741600,1755754860,1252,3206,221.0
2025_08_21,IS,phrase,2,,FLATLINE,FLATLINE,NONE,0.0,11.975033568536345,1755754860,1755759495,3206,3963,77.25
2025_08_21,IS,phrase,3,,NOISE,NOISE,NONE,0.7311221398719631,14.002663704604144,1755759495,1755762975,3963,4564,58.0
2025_08_21,IS,phrase,4,,FLATLINE,FLATLINE,NONE,0.4177758390135423,12.981567051998704,1755763200,1755767700,4593,5402,75.0
2025_08_21,IS,phrase,5,,GENTLE_LINEAR_DOWN,GENTLE_LINEAR_DOWN,NONE,0.9885694382141262,24.657730005606165,1755767700,1755788400,5402,9323,345.0
2025_08_21,IS,phrase,6,,NOISE,NOISE,NONE,0.7735423910174278,41.60160248008647,1755788400,1755790200,9323,9683,30.0
2025_08_21,IS,phrase,7,,FLATLINE,FLATLINE,NONE,0.0,42.23984580468817,1755790200,1755791100,9683,9863,15.0
2025_08_21,IS,phrase,8,,GENTLE_CONCAVE_DOWN,GENTLE_CONCAVE_DOWN,BACK_SKEWED,0.9256813279253868,44.64308821846739,1755791100,1755793800,9863,10403,45.0
2025_08_21,IS,phrase,9,,GENTLE_CONVEX_DOWN,GENTLE_CONVEX_DOWN,SYMMETRIC,0.9506005092570742,43.02240767679604,1755793800,1755804600,10403,12563,180.0
2025_08_21,IS,phrase,10,,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.9823291507518134,19.402469875341694,1755804600,1755820795,12563,14581,269.92
2025_08_22,IS,phrase,0,,NOISE,NOISE,NONE,-2.0,9.153799905389285,1755820800,1755835220,0,2144,240.33
2025_08_22,IS,phrase,1,,GENTLE_LINEAR_DOWN,GENTLE_LINEAR_DOWN,NONE,0.954335455865906,21.215643352912473,1755835220,1755851400,2144,4606,269.67
2025_08_22,IS,phrase,2,,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,SYMMETRIC,0.9662568605830796,23.1895267541462,1755851400,1755869515,4606,7684,301.92
2025_08_22,IS,phrase,3,,FLATLINE,FLATLINE,NONE,0.0,8.787947070594045,1755869515,1755870300,7684,7841,13.08
2025_08_22,IS,phrase,4,,STEEP_LINEAR_UP,STEEP_LINEAR_UP,NONE,0.9644769453419804,96.19359473037929,1755870300,1755887400,7841,11261,285.0
2025_08_22,IS,phrase,5,,GENTLE_CONVEX_UP,GENTLE_CONVEX_UP,BACK_SKEWED,0.8727397589184794,31.60663021824213,1755887400,1755891000,11261,11981,60.0
2025_08_22,IS,phrase,6,,FLATLINE,FLATLINE,NONE,0.6041133467032814,20.86279198684216,1755891000,1755896395,11981,13003,89.92
2025_08_24,IS,phrase,0,,NOISE,NOISE,NONE,-2.0,7.755428864662856,1756072800,1756077275,0,721,74.58
2025_08_24,IS,phrase,1,,FLATLINE,FLATLINE,NONE,0.0,10.814177202701938,1756079420,1756079980,1035,1128,9.33
2025_08_25,IS,phrase,0,,NOISE,NOISE,NONE,-2.0,6.156504688686387,1756080000,1756084010,0,721,66.83
2025_08_25,IS,phrase,1,,GENTLE_CONVEX_DOWN,GENTLE_CONVEX_DOWN,BACK_SKEWED,0.9413192084274004,11.973040043082733,1756085970,1756098230,1051,2825,204.33
2025_08_25,IS,phrase,2,,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,SYMMETRIC,0.8938856444785016,9.864840908926405,1756098230,1756106210,2825,3973,133.0
2025_08_25,IS,phrase,3,,GENTLE_CONVEX_DOWN,GENTLE_CONVEX_DOWN,SYMMETRIC,0.9693452932217212,13.498491206144763,1756106210,1756130400,3973,8236,403.17
2025_08_25,IS,phrase,4,,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.9668303406688684,27.765139414629534,1756130400,1756147500,8236,11655,285.0
2025_08_25,IS,phrase,5,,GENTLE_LINEAR_DOWN,GENTLE_LINEAR_DOWN,NONE,0.9942657488395529,20.806089747312633,1756147500,1756166395,11655,14165,314.92
2025_08_26,IS,phrase,0,,NOISE,NOISE,NONE,-2.0,33.84564733116014,1756166400,1756170065,0,721,61.08
2025_08_26,IS,phrase,1,,GENTLE_CONCAVE_DOWN,GENTLE_CONCAVE_DOWN,BACK_SKEWED,0.9265860138788233,31.86250193320192,1756171890,1756173855,1069,1428,32.75
2025_08_26,IS,phrase,2,,FLATLINE,FLATLINE,NONE,0.6426657248699302,25.40843833742776,1756173855,1756179905,1428,2390,100.83
2025_08_26,IS,phrase,3,,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.9510734066132184,11.168204199652452,1756179905,1756192815,2390,4336,215.17
2025_08_26,IS,phrase,4,,NOISE,NOISE,NONE,0.7404457932450003,14.206737700387817,1756192815,1756202400,4336,5958,159.75
2025_08_26,IS,phrase,5,,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.9644179663277375,14.230082307784224,1756202400,1756210755,5958,7457,139.25
2025_08_26,IS,phrase,6,,NOISE,NOISE,NONE,0.7961102267599582,14.608544414281253,1756210755,1756217735,7457,8832,116.33
2025_08_26,IS,phrase,7,,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.9769669499209906,21.71744051858776,1756217735,1756231200,8832,11524,224.42
2025_08_26,IS,phrase,8,,GENTLE_CONVEX_UP,GENTLE_CONVEX_UP,SYMMETRIC,0.9756151438397402,22.155243621536048,1756231200,1756252795,11524,14492,359.92
2025_08_27,IS,phrase,0,,FLATLINE,FLATLINE,NONE,0.0,3.585394727803187,1756252800,1756257625,0,721,80.42
2025_08_27,IS,phrase,1,,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.9098566677374519,7.842971693908786,1756259580,1756272940,1006,2543,222.67
2025_08_27,IS,phrase,2,,GENTLE_LINEAR_DOWN,GENTLE_LINEAR_DOWN,NONE,0.9726501584638649,9.22040410007808,1756272940,1756291835,2543,5484,314.92
2025_08_27,IS,phrase,3,,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,BACK_SKEWED,0.8941141840812358,7.482966946658994,1756291835,1756299600,5484,6843,129.42
2025_08_27,IS,phrase,4,,GENTLE_CONVEX_DOWN,GENTLE_CONVEX_DOWN,FRONT_SKEWED,0.9555482870120336,26.571690847431658,1756299600,1756309505,6843,8821,165.08
2025_08_27,IS,phrase,5,,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,BACK_SKEWED,0.9665232368987225,24.189463714914233,1756309505,1756327500,8821,12416,299.92
2025_08_27,IS,phrase,6,,STEEP_LINEAR_DOWN,STEEP_LINEAR_DOWN,NONE,0.9884503392130517,43.64423808515711,1756327500,1756339185,12416,13678,194.75
2025_08_28,IS,phrase,0,,NOISE,NOISE,NONE,-2.0,13.426713415861961,1756339200,1756343505,0,721,71.75
2025_08_28,IS,phrase,1,,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.9653040702409077,15.584338189675421,1756345395,1756361700,1020,3446,271.75
2025_08_28,IS,phrase,2,,GENTLE_CONVEX_UP,GENTLE_CONVEX_UP,BACK_SKEWED,0.9211695227867607,12.696900472401182,1756361700,1756364400,3446,3936,45.0
2025_08_28,IS,phrase,3,,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,SYMMETRIC,0.9569574132128544,23.150882679678837,1756364400,1756378800,3936,6471,240.0
2025_08_28,IS,phrase,4,,GENTLE_CONVEX_DOWN,GENTLE_CONVEX_DOWN,FRONT_SKEWED,0.9350239476361099,12.901196098929487,1756378800,1756386000,6471,7848,120.0
2025_08_28,IS,phrase,5,,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.9885954905243362,27.803029507016667,1756386000,1756419995,7848,13785,566.58
2025_08_28,IS,phrase,6,,GENTLE_LINEAR_DOWN,GENTLE_LINEAR_DOWN,NONE,0.9881539387420042,14.696962688693436,1756419995,1756425580,13785,14463,93.08
2025_08_29,IS,phrase,0,,FLATLINE,FLATLINE,NONE,0.0,5.095966342053101,1756425600,1756430435,0,721,80.58
2025_08_29,IS,phrase,1,,GENTLE_LINEAR_DOWN,GENTLE_LINEAR_DOWN,NONE,0.9622390372159888,12.972632286157593,1756432285,1756473365,1004,7622,684.67
2025_08_29,IS,phrase,2,,FLATLINE,FLATLINE,NONE,0.0,11.29838237463848,1756473365,1756475145,7622,7977,29.67
2025_08_29,IS,phrase,3,,STEEP_CONVEX_DOWN,STEEP_CONVEX_DOWN,SYMMETRIC,0.97255165441376,46.06377821625778,1756475145,1756495800,7977,12108,344.25
2025_08_29,IS,phrase,4,,GENTLE_LINEAR_DOWN,GENTLE_LINEAR_DOWN,NONE,0.8812461163636975,18.990093405675303,1756495800,1756497600,12108,12468,30.0
2025_08_29,IS,phrase,5,,FLATLINE,FLATLINE,NONE,0.0,18.07515580452204,1756497600,1756498500,12468,12648,15.0
2025_08_29,IS,phrase,6,,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.9276208163274581,12.566885862909665,1756498500,1756501195,12648,13142,44.92
2025_08_31,IS,phrase,0,,NOISE,NOISE,NONE,-2.0,11.046998432983184,1756677600,1756681995,0,721,73.25
2025_09_01,IS,phrase,0,,NOISE,NOISE,NONE,-2.0,7.334840581377568,1756684800,1756689215,0,721,73.58
2025_09_01,IS,phrase,1,,GENTLE_LINEAR_DOWN,GENTLE_LINEAR_DOWN,NONE,0.9741432295498625,23.362646156989936,1756691160,1756711800,1038,4496,344.0
2025_09_01,IS,phrase,2,,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.9646677966736414,20.352197638721083,1756711800,1756727880,4496,6767,268.0
2025_09_01,IS,phrase,3,,NOISE,NOISE,NONE,0.8031714459108652,8.651647633324973,1756727880,1756767600,6767,10291,662.0
2025_09_01,IS,phrase,4,,GENTLE_LINEAR_DOWN,GENTLE_LINEAR_DOWN,NONE,0.9619034407687939,17.5050636127331,1756767600,1756771195,10291,10883,59.92
2025_09_02,IS,phrase,0,,NOISE,NOISE,NONE,-2.0,8.358546287055749,1756771200,1756775255,0,721,67.58
2025_09_02,IS,phrase,1,,GENTLE_LINEAR_DOWN,GENTLE_LINEAR_DOWN,NONE,0.8781675885682083,17.295978053753988,1756777245,1756779915,1040,1507,44.5
2025_09_02,IS,phrase,2,,GENTLE_CONVEX_DOWN,GENTLE_CONVEX_DOWN,FRONT_SKEWED,0.9770151581236011,14.805984984314435,1756779915,1756797130,1507,4081,286.92
2025_09_02,IS,phrase,3,,GENTLE_LINEAR_DOWN,GENTLE_LINEAR_DOWN,NONE,0.9867492565082716,49.50958064990293,1756797300,1756836900,4115,11899,660.0
2025_09_02,IS,phrase,4,,STEEP_LINEAR_UP,STEEP_LINEAR_UP,NONE,0.9951459697879812,58.102780652207855,1756836900,1756857585,11899,15065,344.75
2025_09_03,IS,phrase,0,,NOISE,NOISE,NONE,-2.0,4.716437800220868,1756857600,1756875590,0,2731,299.83
2025_09_03,IS,phrase,1,,FLATLINE,FLATLINE,NONE,0.0,4.095869495600082,1756875600,1756876540,2733,2880,15.67
2025_09_03,IS,phrase,2,,NOISE,NOISE,NONE,0.8441520049153726,4.672562319913535,1756876540,1756878915,2880,3250,39.58
2025_09_03,IS,phrase,3,,FLATLINE,FLATLINE,NONE,0.0,5.517369498193512,1756878915,1756881000,3250,3619,34.75
2025_09_03,IS,phrase,4,,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.9670879082282456,19.12963461541913,1756881000,1756906200,3619,8341,420.0
2025_09_03,IS,phrase,5,,FLATLINE,FLATLINE,NONE,0.5817682118134526,30.84702972135405,1756906200,1756916100,8341,10321,165.0
2025_09_03,IS,phrase,6,,GENTLE_CONVEX_UP,GENTLE_CONVEX_UP,BACK_SKEWED,0.9214913482453072,43.06730676781693,1756916100,1756918800,10321,10861,45.0
2025_09_03,IS,phrase,7,,NOISE,NOISE,NONE,0.27745354622457546,37.584830618757586,1756918800,1756921500,10861,11401,45.0
2025_09_03,IS,phrase,8,,GENTLE_CONVEX_DOWN,GENTLE_CONVEX_DOWN,FRONT_SKEWED,0.9677308273949545,35.948169302531625,1756921500,1756931420,11401,13381,165.33
2025_09_03,IS,phrase,9,,STEEP_LINEAR_UP,STEEP_LINEAR_UP,NONE,0.9895251746910514,42.632043405844726,1756931420,1756943980,13381,14683,209.33
2025_09_04,IS,phrase,0,,NOISE,NOISE,NONE,-2.0,15.660911867517912,1756944000,1756947830,0,721,63.83
2025_09_04,IS,phrase,1,,FLATLINE,FLATLINE,NONE,0.0,11.158084996177804,1756950035,1756956530,1073,2160,108.25
2025_09_04,IS,phrase,2,,GENTLE_CONVEX_DOWN,GENTLE_CONVEX_DOWN,BACK_SKEWED,0.9724494036034909,12.596353561779265,1756956530,1756974600,2160,5018,301.17
2025_09_04,IS,phrase,3,,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.9696049086390439,12.153200066617917,1756974600,1756989900,5018,7593,255.0
2025_09_04,IS,phrase,4,,GENTLE_CONVEX_DOWN,GENTLE_CONVEX_DOWN,SYMMETRIC,0.9389760542517915,17.797278872845926,1756989900,1756999800,7593,9566,165.0
2025_09_04,IS,phrase,5,,STEEP_LINEAR_UP,STEEP_LINEAR_UP,NONE,0.9890856232220463,30.08308331275892,1756999800,1757030395,9566,14502,509.92
2025_09_05,IS,phrase,0,,NOISE,NOISE,NONE,-2.0,3.487815051667849,1757030400,1757034845,0,721,74.08
2025_09_05,IS,phrase,1,,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.9868114555711439,8.840938771706867,1757037170,1757075530,1040,6999,639.33
2025_09_05,IS,phrase,2,,FLATLINE,FLATLINE,NONE,0.0,7.153834982381986,1757075530,1757076300,6999,7153,12.83
2025_09_05,IS,phrase,3,,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,BACK_SKEWED,0.9088579424581172,37.12271835165112,1757076300,1757082600,7153,8413,105.0
2025_09_05,IS,phrase,4,,STEEP_CONVEX_DOWN,STEEP_CONVEX_DOWN,BACK_SKEWED,0.9650724028918563,85.07465368935681,1757082600,1757096100,8413,11113,225.0
2025_09_05,IS,phrase,5,,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.965320379655855,20.066643931535587,1757096100,1757105995,11113,13023,164.92
2025_09_07,IS,phrase,0,,NOISE,NOISE,NONE,-2.0,32.13375988246568,1757282400,1757289595,0,1289,119.92
2025_09_08,IS,phrase,0,,NOISE,NOISE,NONE,-2.0,4.513066936115689,1757289600,1757293690,0,721,68.17
2025_09_08,IS,phrase,1,,GENTLE_CONVEX_DOWN,GENTLE_CONVEX_DOWN,SYMMETRIC,0.9592868460361185,10.754887311111474,1757295760,1757315700,1048,3967,332.33
2025_09_08,IS,phrase,2,,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,SYMMETRIC,0.9755228855379301,10.631050689148283,1757315700,1757335060,3967,7116,322.67
2025_09_08,IS,phrase,3,,NOISE,NOISE,NONE,0.48071345056184933,12.419985565399065,1757335060,1757339100,7116,7908,67.33
2025_09_08,IS,phrase,4,,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.9633013493158986,33.61599955808008,1757339100,1757351700,7908,10428,210.0
2025_09_08,IS,phrase,5,,GENTLE_CONVEX_DOWN,GENTLE_CONVEX_DOWN,FRONT_SKEWED,0.9620969442142969,22.442566542634044,1757351700,1757368800,10428,13022,285.0
2025_09_08,IS,phrase,6,,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.9631713648040492,13.893255353410876,1757368800,1757375995,13022,13988,119.92
2025_09_09,IS,phrase,0,,NOISE,NOISE,NONE,-2.0,8.115620187493786,1757376000,1757381225,0,721,87.08
2025_09_09,IS,phrase,1,,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.9772489770337579,10.018299946429169,1757382945,1757412900,996,5492,499.25
2025_09_09,IS,phrase,2,,GENTLE_CONVEX_DOWN,GENTLE_CONVEX_DOWN,SYMMETRIC,0.9293735798384933,7.505863611924561,1757412900,1757421360,5492,6933,141.0
2025_09_09,IS,phrase,3,,FLATLINE,FLATLINE,NONE,0.0,10.539155318708287,1757421360,1757421900,6933,7034,9.0
2025_09_09,IS,phrase,4,,GENTLE_CONCAVE_DOWN,GENTLE_CONCAVE_DOWN,BACK_SKEWED,0.8623033846421252,10.483346770910185,1757422165,1757423035,7084,7256,14.5
2025_09_09,IS,phrase,5,,GENTLE_LINEAR_DOWN,GENTLE_LINEAR_DOWN,NONE,0.9663793902161645,23.425525129736364,1757423035,1757439000,7256,10445,266.08
2025_09_09,IS,phrase,6,,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.9948506847978873,20.32956605901596,1757439000,1757462395,10445,14092,389.92
2025_09_10,IS,phrase,0,,NOISE,NOISE,NONE,-2.0,3.072303118106297,1757462400,1757467140,0,721,79.0
2025_09_10,IS,phrase,1,,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.9824733574213774,8.714923487738071,1757468910,1757494275,1004,4560,422.75
2025_09_10,IS,phrase,2,,GENTLE_CONVEX_DOWN,GENTLE_CONVEX_DOWN,BACK_SKEWED,0.9350509144857158,18.940375544162414,1757494275,1757504700,4560,6300,173.75
2025_09_10,IS,phrase,3,,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,BACK_SKEWED,0.9756683524001154,27.6106799329399,1757504700,1757519100,6300,9140,240.0
2025_09_10,IS,phrase,4,,GENTLE_LINEAR_DOWN,GENTLE_LINEAR_DOWN,NONE,0.9820929679163164,26.99273991007829,1757519100,1757545490,9140,13405,439.83
2025_09_10,IS,phrase,5,,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.9529865580621605,19.922488847484946,1757545490,1757548795,13405,13849,55.08
2025_09_11,IS,phrase,0,,NOISE,NOISE,NONE,-2.0,10.640526943902131,1757548800,1757575680,0,3916,448.0
2025_09_11,IS,phrase,1,,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.9815593150722697,16.086540194783773,1757575680,1757618100,3916,11677,707.0
2025_09_11,IS,phrase,2,,FLATLINE,FLATLINE,NONE,0.0,8.035175161502162,1757618100,1757619000,11677,11857,15.0
2025_09_11,IS,phrase,3,,NOISE,NOISE,NONE,0.6573797699505033,7.844660935820164,1757619000,1757621700,11857,12396,45.0
2025_09_11,IS,phrase,4,,GENTLE_CONCAVE_DOWN,GENTLE_CONCAVE_DOWN,BACK_SKEWED,0.8746208315797911,9.008780455177632,1757621705,1757622815,12397,12577,18.5
2025_09_11,IS,phrase,5,,GENTLE_LINEAR_DOWN,GENTLE_LINEAR_DOWN,NONE,0.9870123339651184,9.05663245977853,1757622815,1757635195,12577,13887,206.33
2025_09_12,IS,phrase,0,,NOISE,NOISE,NONE,-2.0,3.5523070456016317,1757635200,1757640440,0,721,87.33
2025_09_12,IS,phrase,1,,GENTLE_CONVEX_DOWN,GENTLE_CONVEX_DOWN,BACK_SKEWED,0.8587809268257048,6.197664969718537,1757642170,1757653200,983,2317,183.83
2025_09_12,IS,phrase,2,,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.9586311552417188,9.139233435356967,1757653200,1757664485,2317,4097,188.08
2025_09_12,IS,phrase,3,,GENTLE_CONVEX_DOWN,GENTLE_CONVEX_DOWN,FRONT_SKEWED,0.946622726419788,12.212847453553632,1757664485,1757675700,4097,5959,186.92
2025_09_12,IS,phrase,4,,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.9929057547444948,15.541818168172947,1757675700,1757710795,5959,12782,584.92
2025_09_14,IS,phrase,0,,NOISE,NOISE,NONE,-2.0,2.1471936505761806,1757887200,1757892820,0,721,93.67
2025_09_15,IS,phrase,0,,FLATLINE,FLATLINE,NONE,0.0,9.282307397380952,1757894400,1757899695,0,721,88.25
2025_09_15,IS,phrase,1,,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.9752107168990796,6.694199435631397,1757902345,1757925000,1006,3708,377.58
2025_09_15,IS,phrase,2,,GENTLE_LINEAR_DOWN,GENTLE_LINEAR_DOWN,NONE,0.9496163253432452,19.097217245284707,1757925000,1757935840,3708,5415,180.67
2025_09_15,IS,phrase,3,,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.9753123063905484,24.09105051595033,1757935840,1757963705,5415,10806,464.42
2025_09_15,IS,phrase,4,,FLATLINE,FLATLINE,NONE,0.0,10.694636162855424,1757963705,1757966400,10806,11344,44.92
2025_09_15,IS,phrase,5,,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.9696929416382933,14.508160111417808,1757966400,1757980780,11344,12555,239.67
2025_09_16,IS,phrase,0,,NOISE,NOISE,NONE,-2.0,4.145790854593023,1757980800,1757987175,0,721,106.25
2025_09_16,IS,phrase,1,,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.9853067769628412,10.659868235376097,1757988995,1758023100,897,4553,568.42
2025_09_16,IS,phrase,2,,GENTLE_LINEAR_DOWN,GENTLE_LINEAR_DOWN,NONE,0.9801269533603588,17.354534774155102,1758023100,1758047400,4553,9013,405.0
2025_09_16,IS,phrase,3,,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.9766813424066378,8.449564135764696,1758047400,1758067190,9013,10877,329.83
2025_09_17,IS,phrase,0,,FLATLINE,FLATLINE,NONE,0.0,4.152497129613187,1758067200,1758075890,0,721,144.83
2025_09_17,IS,phrase,1,,NOISE,NOISE,NONE,0.7674862260486545,5.5945268148606875,1758079715,1758094475,907,1783,246.0
2025_09_17,IS,phrase,2,,FLATLINE,FLATLINE,NONE,0.0,14.337151410069685,1758094475,1758103200,1783,2622,145.42
2025_09_17,IS,phrase,3,,GENTLE_CONVEX_DOWN,GENTLE_CONVEX_DOWN,FRONT_SKEWED,0.9439069496781447,11.96899513486686,1758103200,1758115800,2622,3950,210.0
2025_09_17,IS,phrase,4,,GENTLE_LINEAR_DOWN,GENTLE_LINEAR_DOWN,NONE,0.968130191767367,28.59014383838912,1758115800,1758137400,3950,7970,360.0
2025_09_17,IS,phrase,5,,STEEP_LINEAR_UP,STEEP_LINEAR_UP,NONE,0.9645645453998781,55.64276122454694,1758137400,1758153595,7970,9525,269.92
2025_09_18,IS,phrase,0,,NOISE,NOISE,NONE,-2.0,8.902415399198855,1758153600,1758162630,0,721,150.5
2025_09_18,IS,phrase,1,,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.9024301322566234,17.856104369427786,1758164670,1758178900,873,2057,237.17
