**DEPRECATED — LOOKAHEAD ARTIFACT, DO NOT QUOTE**

day,split,level,idx,parent_chain,shape,shape_class,skew,r,mean_sigma,start_ts,end_ts,start_i,end_i,length_min
2025_10_07,IS,motif,2,4,FLATLINE,FLATLINE,NONE,0.8494071238902184,5.250367740979107,1759833600,1759837830,5956,6677,70.5
2025_10_07,IS,motif,3,4,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.9755115709566815,11.66820673902495,1759837830,1759845300,6677,8146,124.5
2025_10_07,IS,motif,4,4,STEEP_CONCAVE_DOWN,STEEP_CONCAVE_DOWN,BACK_SKEWED,0.9879923841319729,15.429986799834719,1759845300,1759850100,8146,9106,80.0
2025_10_07,IS,motif,0,5,STEEP_CONVEX_DOWN,STEEP_CONVEX_DOWN,BACK_SKEWED,0.9693299168136603,36.86441002049584,1759850100,1759855200,9106,10126,85.0
2025_10_07,IS,motif,1,5,FLATLINE,FLATLINE,NONE,0.0,22.353728025872265,1759855200,1759858500,10126,10786,55.0
2025_10_07,IS,motif,2,5,GENTLE_LINEAR_DOWN,GENTLE_LINEAR_DOWN,NONE,0.8717739635824815,13.65333109110296,1759858500,1759862700,10786,11626,70.0
2025_10_07,IS,motif,3,5,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.96409570868602,7.789619495747956,1759862700,1759864500,11626,11986,30.0
2025_10_07,IS,motif,0,6,FLATLINE,FLATLINE,NONE,0.0,6.302319121948806,1759864500,1759866600,11986,12406,35.0
2025_10_07,IS,motif,1,6,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,SYMMETRIC,0.9305083755961986,8.048728383298057,1759866600,1759874400,12406,13154,130.0
2025_10_07,IS,motif,2,6,FLATLINE,FLATLINE,NONE,0.0,3.7191806807569905,1759874400,1759874700,13154,13212,5.0
2025_10_07,IS,motif,3,6,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,BACK_SKEWED,0.8626109413820281,6.430237825614401,1759874700,1759879500,13212,13944,80.0
2025_10_07,IS,motif,4,6,STEEP_LINEAR_DOWN,STEEP_LINEAR_DOWN,NONE,0.9877428844543762,13.662100566571228,1759879500,1759881595,13944,14273,34.92
2025_10_08,IS,motif,0,0,FLATLINE,FLATLINE,NONE,-2.0,3.2421201212378707,1759881600,1759884600,0,490,50.0
2025_10_08,IS,motif,1,0,STEEP_LINEAR_UP,STEEP_LINEAR_UP,NONE,0.9626688569209167,9.253314680332055,1759884600,1759885900,490,721,21.67
2025_10_08,IS,motif,0,1,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.9710835420986673,3.3476918210816526,1759887675,1759900065,1026,2620,206.5
2025_10_08,IS,motif,1,1,STEEP_LINEAR_DOWN,STEEP_LINEAR_DOWN,NONE,0.9868293071102234,6.91709778756214,1759900065,1759902300,2620,2961,37.25
2025_10_08,IS,motif,0,2,GENTLE_LINEAR_DOWN,GENTLE_LINEAR_DOWN,NONE,0.9574612108060117,6.751706155983579,1759902300,1759907860,2961,3910,92.67
2025_10_08,IS,motif,1,2,STEEP_LINEAR_UP,STEEP_LINEAR_UP,NONE,0.9952706444402416,8.588557748922803,1759907860,1759912200,3910,4683,72.33
2025_10_08,IS,motif,0,3,NOISE,NOISE,NONE,0.36545567552306135,5.996198279047203,1759912200,1759923160,4683,6558,182.67
2025_10_08,IS,motif,1,3,GENTLE_CONVEX_DOWN,GENTLE_CONVEX_DOWN,FRONT_SKEWED,0.8536019821649494,13.85263157881712,1759923160,1759923570,6558,6637,6.83
2025_10_08,IS,motif,0,4,GENTLE_LINEAR_DOWN,GENTLE_LINEAR_DOWN,NONE,0.9494007774034787,10.456491631142612,1759923570,1759929300,6637,7720,95.5
2025_10_08,IS,motif,1,4,STEEP_CONVEX_UP,STEEP_CONVEX_UP,BACK_SKEWED,0.9589756379834318,13.983226909187545,1759929300,1759931185,7720,8096,31.42
2025_10_08,IS,motif,0,5,STEEP_CONCAVE_UP,STEEP_CONCAVE_UP,SYMMETRIC,0.967613579896275,24.401966319321723,1759931185,1759936200,8096,9099,83.58
2025_10_08,IS,motif,1,5,FLATLINE,FLATLINE,NONE,0.0,11.016695399020659,1759936200,1759937400,9099,9339,20.0
2025_10_08,IS,motif,2,5,STEEP_CONCAVE_UP,STEEP_CONCAVE_UP,SYMMETRIC,0.9718703838891449,12.090242840595064,1759937400,1759942500,9339,10359,85.0
2025_10_08,IS,motif,3,5,NOISE,NOISE,NONE,0.7510505753213993,8.290335363360667,1759942500,1759944600,10359,10779,35.0
2025_10_08,IS,motif,4,5,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.9625109580210044,8.53015992115,1759944600,1759950000,10779,11859,90.0
2025_10_08,IS,motif,5,5,FLATLINE,FLATLINE,NONE,0.0,9.468916906387934,1759950000,1759951500,11859,12159,25.0
2025_10_08,IS,motif,6,5,STEEP_CONCAVE_UP,STEEP_CONCAVE_UP,SYMMETRIC,0.9813214255692658,8.925145184968512,1759951500,1759967995,12159,14391,274.92
2025_10_09,IS,motif,0,0,NOISE,NOISE,NONE,-2.0,3.337811161899999,1759968000,1759970145,0,361,35.75
2025_10_09,IS,motif,1,0,GENTLE_CONCAVE_DOWN,GENTLE_CONCAVE_DOWN,BACK_SKEWED,0.9111815097119733,3.133170385782745,1759970965,1759972620,463,721,27.58
2025_10_09,IS,motif,0,1,GENTLE_CONVEX_DOWN,GENTLE_CONVEX_DOWN,FRONT_SKEWED,0.9746481784193094,6.3156596490499535,1759974330,1759981205,1034,2096,114.58
2025_10_09,IS,motif,1,1,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.9753344510134146,4.1944759941766225,1759981205,1759987800,2096,2951,109.92
2025_10_09,IS,motif,0,2,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.9501954697010768,6.863599887645331,1759987800,1759992600,2951,3715,80.0
2025_10_09,IS,motif,1,2,GENTLE_CONVEX_DOWN,GENTLE_CONVEX_DOWN,FRONT_SKEWED,0.9919022323369544,6.684597654146501,1759992600,1759997700,3715,4625,85.0
2025_10_09,IS,motif,0,3,GENTLE_LINEAR_DOWN,GENTLE_LINEAR_DOWN,NONE,0.938197079812997,10.092546220872197,1759997700,1760002500,4625,5502,80.0
2025_10_09,IS,motif,1,3,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.9284917924311321,7.387791654150189,1760002500,1760005800,5502,6070,55.0
2025_10_09,IS,motif,2,3,NOISE,NOISE,NONE,0.8217739334646759,7.797305670154291,1760005800,1760009100,6070,6623,55.0
2025_10_09,IS,motif,3,3,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.9558762748001298,6.523807536863484,1760009100,1760010980,6623,6946,31.33
2025_10_09,IS,motif,0,4,GENTLE_CONVEX_DOWN,GENTLE_CONVEX_DOWN,FRONT_SKEWED,0.8539110691003426,6.011348808331532,1760010980,1760014500,6946,7615,58.67
2025_10_09,IS,motif,1,4,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.8996561045598901,4.612690413135054,1760014500,1760015700,7615,7844,20.0
2025_10_09,IS,motif,0,5,GENTLE_CONCAVE_DOWN,GENTLE_CONCAVE_DOWN,BACK_SKEWED,0.9006543325917661,7.098774470962733,1760015845,1760017500,7872,8202,27.58
2025_10_09,IS,motif,0,6,STEEP_LINEAR_DOWN,STEEP_LINEAR_DOWN,NONE,0.9699996141024335,20.468006322819765,1760017500,1760023500,8202,9402,100.0
2025_10_09,IS,motif,1,6,GENTLE_CONCAVE_DOWN,GENTLE_CONCAVE_DOWN,BACK_SKEWED,0.8831032461511238,18.011846573528832,1760023500,1760025000,9402,9702,25.0
2025_10_09,IS,motif,2,6,GENTLE_CONVEX_UP,GENTLE_CONVEX_UP,BACK_SKEWED,0.926678436870803,20.424569931915574,1760025000,1760026200,9702,9942,20.0
2025_10_09,IS,motif,3,6,NOISE,NOISE,NONE,0.7820020220276153,13.078236377470521,1760026200,1760028900,9942,10482,45.0
2025_10_09,IS,motif,4,6,STEEP_CONVEX_DOWN,STEEP_CONVEX_DOWN,SYMMETRIC,0.9663594984504577,17.814592854923497,1760028900,1760033400,10482,11382,75.0
2025_10_09,IS,motif,5,6,STEEP_CONVEX_UP,STEEP_CONVEX_UP,BACK_SKEWED,0.9697572560456917,11.5985969434271,1760033400,1760039100,11382,12522,95.0
2025_10_09,IS,motif,0,7,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.9609379709304717,9.936452124705212,1760039100,1760042935,12522,13241,63.92
2025_10_09,IS,motif,1,7,FLATLINE,FLATLINE,NONE,0.0,6.836390091332362,1760042935,1760048060,13241,13516,85.42
2025_10_09,IS,motif,2,7,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,SYMMETRIC,0.9871696359429334,6.689346950764781,1760048060,1760054395,13516,14453,105.58
2025_10_10,IS,motif,0,0,NOISE,NOISE,NONE,-2.0,5.619477801330332,1760054400,1760056625,0,361,37.08
2025_10_10,IS,motif,1,0,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.981371196782731,4.903793777253467,1760057430,1760059155,471,721,28.75
2025_10_10,IS,motif,0,1,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.9039332838234957,3.220159117523032,1760061180,1760064915,1014,1489,62.25
2025_10_10,IS,motif,1,1,GENTLE_LINEAR_DOWN,GENTLE_LINEAR_DOWN,NONE,0.9927101018045869,6.311229059075175,1760064915,1760068800,1489,2045,64.75
2025_10_10,IS,motif,0,2,GENTLE_LINEAR_DOWN,GENTLE_LINEAR_DOWN,NONE,0.859033785489919,5.425484081828253,1760068800,1760075100,2045,2959,105.0
2025_10_10,IS,motif,1,2,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.9752030822694107,8.277202692638268,1760075100,1760078575,2959,3542,57.92
2025_10_10,IS,motif,0,3,STEEP_LINEAR_DOWN,STEEP_LINEAR_DOWN,NONE,0.9915270824350444,13.728006939225978,1760078575,1760080835,3542,3973,37.67
2025_10_10,IS,motif,0,4,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.9455964886470685,5.883161758590414,1760080835,1760088000,3973,5195,119.42
2025_10_10,IS,motif,1,4,FLATLINE,FLATLINE,NONE,0.0,12.052635293999796,1760088000,1760088340,5195,5262,5.67
2025_10_10,IS,motif,0,5,STEEP_CONVEX_DOWN,STEEP_CONVEX_DOWN,BACK_SKEWED,0.9587716168707979,14.91541539803816,1760088340,1760093100,5262,6150,79.33
2025_10_10,IS,motif,1,5,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.9913277310911379,7.045196545584448,1760093100,1760099875,6150,7336,112.92
2025_10_10,IS,motif,0,6,GENTLE_CONVEX_DOWN,GENTLE_CONVEX_DOWN,BACK_SKEWED,0.8681540414553575,10.226048485568576,1760099875,1760103600,7336,8071,62.08
2025_10_10,IS,motif,1,6,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.91175899673024,21.410409283312102,1760103600,1760106900,8071,8731,55.0
2025_10_10,IS,motif,2,6,NOISE,NOISE,NONE,0.6821340051641712,8.727311353545433,1760106900,1760108400,8731,9031,25.0
2025_10_10,IS,motif,0,7,STEEP_CONVEX_DOWN,STEEP_CONVEX_DOWN,FRONT_SKEWED,0.9774223829665105,80.39841946705118,1760108400,1760118600,9031,11071,170.0
2025_10_10,IS,motif,1,7,FLATLINE,FLATLINE,NONE,0.0,30.393180114252804,1760118600,1760120700,11071,11491,35.0
2025_10_10,IS,motif,2,7,STEEP_LINEAR_DOWN,STEEP_LINEAR_DOWN,NONE,0.9926909694141489,34.83130376767729,1760120700,1760129995,11491,13347,154.92
2025_10_12,IS,motif,0,0,NOISE,NOISE,NONE,-2.0,8.357942741233302,1760306400,1760308210,0,361,30.17
2025_10_12,IS,motif,1,0,GENTLE_CONCAVE_DOWN,GENTLE_CONCAVE_DOWN,BACK_SKEWED,0.8796109635184995,13.66398147886068,1760308810,1760309475,479,599,11.08
2025_10_12,IS,motif,2,0,GENTLE_CONVEX_UP,GENTLE_CONVEX_UP,BACK_SKEWED,0.8584546080814363,15.256253203975753,1760309475,1760310130,599,721,10.92
2025_10_12,IS,motif,0,1,STEEP_LINEAR_UP,STEEP_LINEAR_UP,NONE,0.9831650490001487,26.368858588170973,1760311965,1760313595,1079,1402,27.17
2025_10_13,IS,motif,0,0,NOISE,NOISE,NONE,-2.0,10.62102965134018,1760313600,1760315425,0,361,30.42
2025_10_13,IS,motif,1,0,STEEP_LINEAR_UP,STEEP_LINEAR_UP,NONE,0.9679688972721777,13.478170877374334,1760316045,1760317265,480,721,20.33
2025_10_13,IS,motif,0,1,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,BACK_SKEWED,0.9568751517499785,7.423174176975503,1760319070,1760323500,1076,1872,73.83
2025_10_13,IS,motif,1,1,STEEP_LINEAR_DOWN,STEEP_LINEAR_DOWN,NONE,0.9766195611861158,13.132460475749856,1760323500,1760328900,1872,2876,90.0
2025_10_13,IS,motif,0,2,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.9562225530168099,7.692049482861145,1760328900,1760336590,2876,4181,128.17
2025_10_13,IS,motif,1,2,FLATLINE,FLATLINE,NONE,0.0,15.23496315014276,1760336590,1760337900,4181,4428,21.83
2025_10_13,IS,motif,0,3,STEEP_LINEAR_UP,STEEP_LINEAR_UP,NONE,0.9544274100397395,21.490279546474778,1760337900,1760343600,4428,5552,95.0
2025_10_13,IS,motif,1,3,GENTLE_CONVEX_DOWN,GENTLE_CONVEX_DOWN,SYMMETRIC,0.9559428887364207,12.886323307829413,1760343600,1760348305,5552,6435,78.42
2025_10_13,IS,motif,2,3,FLATLINE,FLATLINE,NONE,0.7853924539134651,8.281713303991923,1760348305,1760348700,6435,6503,6.58
2025_10_13,IS,motif,3,3,GENTLE_CONVEX_DOWN,GENTLE_CONVEX_DOWN,FRONT_SKEWED,0.9715088301229649,8.074068591186677,1760348700,1760351400,6503,7009,45.0
2025_10_13,IS,motif,0,4,FLATLINE,FLATLINE,NONE,0.0,10.202827351059057,1760351400,1760353500,7009,7418,35.0
2025_10_13,IS,motif,1,4,STEEP_CONVEX_DOWN,STEEP_CONVEX_DOWN,FRONT_SKEWED,0.9518999067890604,23.17330172202525,1760353500,1760357700,7418,8257,70.0
2025_10_13,IS,motif,2,4,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.9484073221724998,20.726407544222397,1760357700,1760362800,8257,9275,85.0
2025_10_13,IS,motif,3,4,FLATLINE,FLATLINE,BACK_SKEWED,0.8663234182644184,44.53554772514653,1760362800,1760364900,9275,9695,35.0
2025_10_13,IS,motif,0,5,FLATLINE,FLATLINE,NONE,0.794461088367377,38.647631699259655,1760364900,1760369700,9695,10655,80.0
2025_10_13,IS,motif,1,5,STEEP_CONCAVE_UP,STEEP_CONCAVE_UP,FRONT_SKEWED,0.9900523852247547,19.65522646160831,1760369700,1760377200,10655,12155,125.0
2025_10_13,IS,motif,2,5,FLATLINE,FLATLINE,NONE,0.0,15.197770274631784,1760377200,1760379600,12155,12635,40.0
2025_10_13,IS,motif,3,5,NOISE,NOISE,NONE,0.6096965210232459,15.412162525942788,1760379600,1760384700,12635,13655,85.0
2025_10_13,IS,motif,4,5,FLATLINE,FLATLINE,NONE,0.0,12.50457573159554,1760384700,1760386810,13655,14075,35.17
2025_10_13,IS,motif,5,5,GENTLE_LINEAR_DOWN,GENTLE_LINEAR_DOWN,NONE,0.9747995448902078,9.496680544853282,1760386810,1760388510,14075,14375,28.33
2025_10_13,IS,motif,0,6,NOISE,NOISE,NONE,0.8489037612437903,4.790006333272474,1760388510,1760393220,14375,14555,78.5
2025_10_13,IS,motif,0,7,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.918221224226491,8.311597000970783,1760393220,1760399100,14555,15384,98.0
2025_10_13,IS,motif,1,7,GENTLE_LINEAR_DOWN,GENTLE_LINEAR_DOWN,NONE,0.9068797017327666,7.5904302631663185,1760399100,1760399755,15384,15480,10.92
2025_10_14,IS,motif,0,0,NOISE,NOISE,NONE,-2.0,16.184697588169026,1760400000,1760401845,0,361,30.75
2025_10_14,IS,motif,1,0,STEEP_LINEAR_UP,STEEP_LINEAR_UP,NONE,0.9716878262764831,33.074529454469044,1760402430,1760403735,477,721,21.75
2025_10_14,IS,motif,0,1,NOISE,NOISE,NONE,0.8090365866658462,6.918804961961059,1760405660,1760409900,1072,1786,70.67
2025_10_14,IS,motif,1,1,STEEP_LINEAR_DOWN,STEEP_LINEAR_DOWN,NONE,0.934659569764873,17.60682434911669,1760409900,1760410800,1786,1946,15.0
2025_10_14,IS,motif,0,2,STEEP_LINEAR_DOWN,STEEP_LINEAR_DOWN,NONE,0.9785158621325304,23.672770666654312,1760410800,1760419540,1946,3624,145.67
2025_10_14,IS,motif,1,2,FLATLINE,FLATLINE,NONE,0.0,11.626397116154944,1760419540,1760420400,3624,3793,14.33
2025_10_14,IS,motif,2,2,STEEP_CONVEX_DOWN,STEEP_CONVEX_DOWN,FRONT_SKEWED,0.9606558903701863,32.153052436053876,1760420400,1760424625,3793,4630,70.42
2025_10_14,IS,motif,3,2,FLATLINE,FLATLINE,NONE,0.0,19.35257791778236,1760424625,1760424900,4630,4682,4.58
2025_10_14,IS,motif,4,2,STEEP_LINEAR_DOWN,STEEP_LINEAR_DOWN,NONE,0.9489973029185034,22.622662920490214,1760424900,1760431500,4682,5997,110.0
2025_10_14,IS,motif,5,2,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,SYMMETRIC,0.941078799305801,18.902986641461645,1760431500,1760435100,5997,6695,60.0
2025_10_14,IS,motif,6,2,STEEP_LINEAR_DOWN,STEEP_LINEAR_DOWN,NONE,0.9616160967459145,26.10645613806004,1760435100,1760441400,6695,7937,105.0
2025_10_14,IS,motif,7,2,STEEP_CONCAVE_UP,STEEP_CONCAVE_UP,FRONT_SKEWED,0.9677025712974301,20.899591700474964,1760441400,1760445605,7937,8776,70.08
2025_10_14,IS,motif,8,2,GENTLE_CONVEX_DOWN,GENTLE_CONVEX_DOWN,FRONT_SKEWED,0.8946708983783105,25.813599480947413,1760445605,1760448305,8776,9315,45.0
2025_10_14,IS,motif,9,2,FLATLINE,FLATLINE,NONE,0.0,23.87961066889974,1760448305,1760449200,9315,9494,14.92
2025_10_14,IS,motif,10,2,STEEP_LINEAR_DOWN,STEEP_LINEAR_DOWN,NONE,0.9721257302877281,68.41863651750162,1760449200,1760450400,9494,9734,20.0
2025_10_14,IS,motif,0,3,STEEP_LINEAR_UP,STEEP_LINEAR_UP,NONE,0.939537137033979,43.87796659133569,1760450400,1760456400,9734,10934,100.0
2025_10_14,IS,motif,1,3,FLATLINE,FLATLINE,NONE,0.0,16.5499413851684,1760456400,1760456700,10934,10994,5.0
2025_10_14,IS,motif,2,3,STEEP_LINEAR_UP,STEEP_LINEAR_UP,NONE,0.9694178042534433,30.55080756660986,1760456700,1760464500,10994,12554,130.0
2025_10_14,IS,motif,3,3,GENTLE_CONVEX_DOWN,GENTLE_CONVEX_DOWN,SYMMETRIC,0.8605333712567182,10.059557399016926,1760464500,1760468100,12554,13274,60.0
2025_10_14,IS,motif,4,3,GENTLE_CONCAVE_DOWN,GENTLE_CONCAVE_DOWN,BACK_SKEWED,0.9177324676853307,8.609055648898229,1760468100,1760469600,13274,13574,25.0
2025_10_14,IS,motif,5,3,FLATLINE,FLATLINE,NONE,0.7300276247551115,7.654397448365887,1760469600,1760470500,13574,13754,15.0
2025_10_14,IS,motif,6,3,STEEP_LINEAR_DOWN,STEEP_LINEAR_DOWN,NONE,0.9798777717141427,52.09362797429074,1760470500,1760472000,13754,14054,25.0
2025_10_14,IS,motif,0,4,STEEP_CONVEX_DOWN,STEEP_CONVEX_DOWN,FRONT_SKEWED,0.9542916344183393,38.074026510918955,1760472000,1760479200,14054,14757,120.0
2025_10_14,IS,motif,1,4,STEEP_CONCAVE_UP,STEEP_CONCAVE_UP,BACK_SKEWED,0.9832682403537392,14.241268101934171,1760479200,1760486395,14757,15916,119.92
2025_10_15,IS,motif,0,0,NOISE,NOISE,NONE,-2.0,12.868747493482223,1760486400,1760488295,0,361,31.58
2025_10_15,IS,motif,1,0,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.8677218312746248,12.05607610278923,1760488930,1760489260,476,536,5.5
2025_10_15,IS,motif,2,0,STEEP_CONVEX_UP,STEEP_CONVEX_UP,BACK_SKEWED,0.9169854305422077,14.12345015707185,1760489260,1760490275,536,721,16.92
2025_10_15,IS,motif,0,1,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.9634202631470332,13.450495932843236,1760492105,1760497800,1062,2059,94.92
2025_10_15,IS,motif,1,1,FLATLINE,FLATLINE,NONE,0.6424244310712337,9.169784033075555,1760497800,1760502600,2059,2859,80.0
2025_10_15,IS,motif,2,1,STEEP_LINEAR_UP,STEEP_LINEAR_UP,NONE,0.9528407185628379,16.057844016528282,1760502600,1760508940,2859,3926,105.67
2025_10_15,IS,motif,3,1,FLATLINE,FLATLINE,NONE,0.0,6.638338465393487,1760508940,1760510535,3926,4221,26.58
2025_10_15,IS,motif,4,1,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,BACK_SKEWED,0.9414800262330952,6.944550672345516,1760510535,1760514365,4221,4919,63.83
2025_10_15,IS,motif,5,1,NOISE,NOISE,NONE,0.46434982928297586,8.469996956376388,1760514365,1760515800,4919,5198,23.92
2025_10_15,IS,motif,6,1,FLATLINE,FLATLINE,NONE,0.6648450374214706,13.074787280869666,1760515800,1760516100,5198,5254,5.0
2025_10_15,IS,motif,7,1,STEEP_LINEAR_UP,STEEP_LINEAR_UP,NONE,0.9727156016314915,13.464316773847539,1760516100,1760523600,5254,6653,125.0
2025_10_15,IS,motif,8,1,FLATLINE,FLATLINE,NONE,0.860916064775327,5.385562335969019,1760523600,1760524180,6653,6743,9.67
2025_10_15,IS,motif,9,1,NOISE,NOISE,NONE,0.8176141605946565,5.248153095449717,1760524180,1760524800,6743,6852,10.33
2025_10_15,IS,motif,10,1,FLATLINE,FLATLINE,NONE,0.0,5.06216310029128,1760524815,1760525100,6854,6897,4.75
2025_10_15,IS,motif,11,1,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.9665580756397405,5.702139444759586,1760525100,1760526235,6897,7106,18.92
2025_10_15,IS,motif,12,1,NOISE,NOISE,NONE,0.8479959842321344,7.059312662803778,1760526235,1760526505,7106,7158,4.5
2025_10_15,IS,motif,13,1,GENTLE_CONCAVE_DOWN,GENTLE_CONCAVE_DOWN,BACK_SKEWED,0.9229160777807129,7.597441707676785,1760526505,1760527500,7158,7335,16.58
2025_10_15,IS,motif,14,1,FLATLINE,FLATLINE,NONE,0.0,9.270166502019878,1760527500,1760529970,7335,7812,41.17
2025_10_15,IS,motif,15,1,STEEP_CONCAVE_UP,STEEP_CONCAVE_UP,BACK_SKEWED,0.9723453718667225,14.195388715588718,1760529970,1760535300,7812,8874,88.83
2025_10_15,IS,motif,16,1,FLATLINE,FLATLINE,NONE,0.0,35.72615564414108,1760535300,1760537700,8874,9354,40.0
2025_10_15,IS,motif,17,1,STEEP_CONCAVE_UP,STEEP_CONCAVE_UP,FRONT_SKEWED,0.9471234821020097,32.44585004743547,1760537700,1760541600,9354,10134,65.0
2025_10_15,IS,motif,18,1,STEEP_CONCAVE_DOWN,STEEP_CONCAVE_DOWN,BACK_SKEWED,0.9801757716087575,34.061807967785235,1760541600,1760544000,10134,10614,40.0
2025_10_15,IS,motif,0,2,STEEP_LINEAR_DOWN,STEEP_LINEAR_DOWN,NONE,0.9333649694882803,45.90105619486285,1760544000,1760551200,10614,12054,120.0
2025_10_15,IS,motif,1,2,STEEP_CONCAVE_UP,STEEP_CONCAVE_UP,FRONT_SKEWED,0.988048530068408,23.911449466041155,1760551200,1760557500,12054,13314,105.0
2025_10_15,IS,motif,2,2,GENTLE_CONVEX_DOWN,GENTLE_CONVEX_DOWN,FRONT_SKEWED,0.9045600875187553,25.95713362465169,1760557500,1760559300,13314,13674,30.0
2025_10_15,IS,motif,0,3,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.9603487965713781,17.409311429463216,1760559300,1760570100,13674,14930,180.0
2025_10_15,IS,motif,1,3,STEEP_LINEAR_DOWN,STEEP_LINEAR_DOWN,NONE,0.9776610814244179,11.968234686668072,1760570100,1760572795,14930,15372,44.92
2025_10_16,IS,motif,0,0,NOISE,NOISE,NONE,-2.0,6.308575501739902,1760572800,1760574810,0,361,33.5
2025_10_16,IS,motif,1,0,STEEP_CONVEX_DOWN,STEEP_CONVEX_DOWN,FRONT_SKEWED,0.9682548232847861,17.30888448414819,1760575360,1760576670,468,721,21.83
2025_10_16,IS,motif,0,1,STEEP_CONCAVE_UP,STEEP_CONCAVE_UP,FRONT_SKEWED,0.9536934389469938,8.031709787769776,1760578465,1760579555,1039,1216,18.17
2025_10_16,IS,motif,0,2,NOISE,NOISE,NONE,0.8479238739771623,10.003364793857944,1760579555,1760584870,1216,2091,88.58
2025_10_16,IS,motif,1,2,FLATLINE,FLATLINE,NONE,0.0,10.203184932965039,1760584870,1760586600,2091,2351,28.83
2025_10_16,IS,motif,2,2,GENTLE_CONVEX_UP,GENTLE_CONVEX_UP,BACK_SKEWED,0.8637829202113962,6.429371331024602,1760586600,1760589010,2351,2670,40.17
2025_10_16,IS,motif,3,2,NOISE,NOISE,NONE,0.6627362408478088,4.981141531287351,1760589010,1760592490,2670,3135,58.0
2025_10_16,IS,motif,4,2,FLATLINE,FLATLINE,NONE,0.0,4.808373017243068,1760592490,1760592600,3135,3147,1.83
2025_10_16,IS,motif,0,3,STEEP_LINEAR_UP,STEEP_LINEAR_UP,NONE,0.9827011715198641,13.9220326965833,1760592600,1760600165,3147,4542,126.08
2025_10_16,IS,motif,1,3,FLATLINE,FLATLINE,NONE,0.0,19.087199123900554,1760600165,1760602235,4542,4946,34.5
2025_10_16,IS,motif,2,3,NOISE,NOISE,NONE,0.26395178562039917,13.768267597098147,1760602235,1760607210,4946,5852,82.92
2025_10_16,IS,motif,3,3,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.9614891091597235,9.530391456412818,1760607210,1760613405,5852,6973,103.25
2025_10_16,IS,motif,4,3,FLATLINE,FLATLINE,NONE,0.0,7.465238607441376,1760613405,1760613900,6973,7061,8.25
2025_10_16,IS,motif,5,3,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.8971081313399957,8.42861367099289,1760613900,1760616745,7061,7587,47.42
2025_10_16,IS,motif,6,3,FLATLINE,FLATLINE,NONE,0.0,14.638313492531536,1760616745,1760619015,7587,8037,37.83
2025_10_16,IS,motif,7,3,NOISE,NOISE,NONE,0.37482153998365314,15.465353673994672,1760619015,1760625300,8037,9291,104.75
2025_10_16,IS,motif,8,3,STEEP_CONCAVE_UP,STEEP_CONCAVE_UP,FRONT_SKEWED,0.9377204583990705,29.145797584676348,1760625300,1760628600,9291,9951,55.0
2025_10_16,IS,motif,9,3,STEEP_LINEAR_DOWN,STEEP_LINEAR_DOWN,NONE,0.9779743512741036,42.35197329939894,1760628600,1760630400,9951,10311,30.0
2025_10_16,IS,motif,0,4,STEEP_LINEAR_DOWN,STEEP_LINEAR_DOWN,NONE,0.9513333228080771,55.96627670692536,1760630400,1760635500,10311,11331,85.0
