**DEPRECATED — LOOKAHEAD ARTIFACT, DO NOT QUOTE**

day,split,level,idx,parent_chain,shape,shape_class,skew,r,mean_sigma,start_ts,end_ts,start_i,end_i,length_min
2025_09_04,IS,sub_motif,13,5/2,GENTLE_LINEAR_DOWN,GENTLE_LINEAR_DOWN,NONE,0.9460845625424482,2.959786917065822,1757024740,1757026370,13750,13980,27.17
2025_09_04,IS,sub_motif,14,5/2,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,SYMMETRIC,0.9707689356549419,2.6588141377643066,1757026370,1757029170,13980,14340,46.67
2025_09_04,IS,sub_motif,15,5/2,GENTLE_CONVEX_DOWN,GENTLE_CONVEX_DOWN,FRONT_SKEWED,0.8915305969395576,2.157221800176052,1757029170,1757030260,14340,14482,18.17
2025_09_04,IS,sub_motif,16,5/2,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.9089087448361635,2.4510049447436373,1757030260,1757030395,14482,14502,2.25
2025_09_05,IS,sub_motif,0,0/0,FLATLINE,FLATLINE,NONE,0.0,3.9307956048055286,1757030400,1757030930,0,91,8.83
2025_09_05,IS,sub_motif,1,0/0,STEEP_LINEAR_UP,STEEP_LINEAR_UP,NONE,0.977384034139313,4.425219114970256,1757031035,1757032455,112,361,23.67
2025_09_05,IS,sub_motif,0,0/1,FLATLINE,FLATLINE,NONE,0.3510157693905344,1.3956578335484016,1757033145,1757033865,465,565,12.0
2025_09_05,IS,sub_motif,1,0/1,STEEP_LINEAR_UP,STEEP_LINEAR_UP,NONE,0.9934545598889283,2.8170451745210032,1757033880,1757034845,568,721,16.08
2025_09_05,IS,sub_motif,0,1/0,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.8908320141407854,2.2947648318129956,1757037170,1757038500,1040,1227,22.17
2025_09_05,IS,sub_motif,1,1/0,GENTLE_CONVEX_DOWN,GENTLE_CONVEX_DOWN,BACK_SKEWED,0.959083460439026,2.9767872644665765,1757038500,1757040070,1227,1448,26.17
2025_09_05,IS,sub_motif,2,1/0,STEEP_LINEAR_UP,STEEP_LINEAR_UP,NONE,0.9857034737561968,3.8626644131795365,1757040070,1757040900,1448,1564,13.83
2025_09_05,IS,sub_motif,0,1/1,GENTLE_LINEAR_DOWN,GENTLE_LINEAR_DOWN,NONE,0.8936930106502262,2.3403017802969233,1757040900,1757042775,1564,1794,31.25
2025_09_05,IS,sub_motif,1,1/1,FLATLINE,FLATLINE,NONE,0.0,1.504707868382719,1757042775,1757043065,1794,1832,4.83
2025_09_05,IS,sub_motif,2,1/1,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.9698979402513691,1.617445238924403,1757043065,1757048040,1832,2407,82.92
2025_09_05,IS,sub_motif,3,1/1,NOISE,NOISE,NONE,0.8264630428200316,1.6655438292301772,1757048040,1757049275,2407,2551,20.58
2025_09_05,IS,sub_motif,4,1/1,STEEP_LINEAR_UP,STEEP_LINEAR_UP,NONE,0.9836796672371924,3.175390851891622,1757049275,1757052070,2551,2967,46.58
2025_09_05,IS,sub_motif,5,1/1,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.9836256445201952,2.442018185454832,1757052070,1757052440,2967,3033,6.17
2025_09_05,IS,sub_motif,6,1/1,STEEP_LINEAR_UP,STEEP_LINEAR_UP,NONE,0.9803547790737045,3.6948022027984857,1757052440,1757054555,3033,3372,35.25
2025_09_05,IS,sub_motif,7,1/1,STEEP_LINEAR_DOWN,STEEP_LINEAR_DOWN,NONE,0.979975632374842,3.979454725337362,1757054555,1757056200,3372,3633,27.42
2025_09_05,IS,sub_motif,0,1/2,GENTLE_CONVEX_DOWN,GENTLE_CONVEX_DOWN,FRONT_SKEWED,0.984162995776655,3.4708994100964294,1757056200,1757058120,3633,3956,32.0
2025_09_05,IS,sub_motif,1,1/2,FLATLINE,FLATLINE,NONE,0.0,3.2183277537356934,1757058120,1757058780,3956,4069,11.0
2025_09_05,IS,sub_motif,2,1/2,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.89610202912238,3.5987407017881647,1757058780,1757058900,4069,4089,2.0
2025_09_05,IS,sub_motif,3,1/2,NOISE,NOISE,NONE,0.8159249187346487,3.8753038498528345,1757058900,1757059365,4089,4169,7.75
2025_09_05,IS,sub_motif,4,1/2,STEEP_LINEAR_UP,STEEP_LINEAR_UP,NONE,0.9825935191809008,3.498205123811112,1757059380,1757062140,4172,4658,46.0
2025_09_05,IS,sub_motif,5,1/2,FLATLINE,FLATLINE,NONE,0.0,3.454008558449177,1757062140,1757062800,4658,4770,11.0
2025_09_05,IS,sub_motif,6,1/2,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,SYMMETRIC,0.9263879075271902,4.412130072260818,1757062800,1757063770,4770,4940,16.17
2025_09_05,IS,sub_motif,7,1/2,FLATLINE,FLATLINE,NONE,0.298557974190517,1.4526926042810482,1757063770,1757064390,4940,5029,10.33
2025_09_05,IS,sub_motif,8,1/2,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,BACK_SKEWED,0.9465457603617302,2.26479784120075,1757064390,1757065535,5029,5223,19.08
2025_09_05,IS,sub_motif,9,1/2,FLATLINE,FLATLINE,NONE,0.598816473155363,2.3429453732554153,1757065535,1757066635,5223,5415,18.33
2025_09_05,IS,sub_motif,10,1/2,GENTLE_CONVEX_DOWN,GENTLE_CONVEX_DOWN,FRONT_SKEWED,0.9573084601247556,3.0141256124365414,1757066635,1757067600,5415,5569,16.08
2025_09_05,IS,sub_motif,0,1/3,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.9958817633297055,1.67524460863664,1757067645,1757069400,5577,5848,29.25
2025_09_05,IS,sub_motif,0,1/4,GENTLE_CONVEX_UP,GENTLE_CONVEX_UP,BACK_SKEWED,0.8791504591829453,2.845714953255434,1757069400,1757072050,5848,6327,44.17
2025_09_05,IS,sub_motif,1,1/4,STEEP_LINEAR_DOWN,STEEP_LINEAR_DOWN,NONE,0.9798603321867893,3.4981110085247726,1757072050,1757073600,6327,6615,25.83
2025_09_05,IS,sub_motif,0,1/5,FLATLINE,FLATLINE,NONE,0.0,5.847751290767287,1757073600,1757074230,6615,6741,10.5
2025_09_05,IS,sub_motif,1,1/5,NOISE,NOISE,NONE,0.8255962199272433,5.508548550076849,1757074230,1757075020,6741,6897,13.17
2025_09_05,IS,sub_motif,2,1/5,FLATLINE,FLATLINE,NONE,0.0,6.824157616472058,1757075020,1757075530,6897,6999,8.5
2025_09_05,IS,sub_motif,0,2/0,STEEP_LINEAR_UP,STEEP_LINEAR_UP,NONE,0.9860148410710188,23.028788094684703,1757075530,1757076300,6999,7153,12.83
2025_09_05,IS,sub_motif,0,3/0,STEEP_LINEAR_UP,STEEP_LINEAR_UP,NONE,0.9724349352846253,12.233687326764421,1757076300,1757078580,7153,7609,38.0
2025_09_05,IS,sub_motif,1,3/0,STEEP_LINEAR_DOWN,STEEP_LINEAR_DOWN,NONE,0.9588492323675295,12.836056218872695,1757078580,1757080260,7609,7945,28.0
2025_09_05,IS,sub_motif,2,3/0,STEEP_LINEAR_UP,STEEP_LINEAR_UP,NONE,0.9664288171341011,18.754525890789942,1757080260,1757080500,7945,7993,4.0
2025_09_05,IS,sub_motif,0,3/1,STEEP_LINEAR_DOWN,STEEP_LINEAR_DOWN,NONE,0.9729080135368849,26.455996495825932,1757080500,1757082600,7993,8413,35.0
2025_09_05,IS,sub_motif,0,4/0,STEEP_LINEAR_DOWN,STEEP_LINEAR_DOWN,NONE,0.9874766785129315,24.39879988340072,1757082600,1757085510,8413,8995,48.5
2025_09_05,IS,sub_motif,1,4/0,STEEP_LINEAR_UP,STEEP_LINEAR_UP,NONE,0.99483311972752,19.28958201439931,1757085510,1757087100,8995,9313,26.5
2025_09_05,IS,sub_motif,0,4/1,FLATLINE,FLATLINE,NONE,0.0,14.41464183059198,1757087100,1757087610,9313,9415,8.5
2025_09_05,IS,sub_motif,1,4/1,STEEP_CONVEX_DOWN,STEEP_CONVEX_DOWN,BACK_SKEWED,0.955566698289806,13.502472415663126,1757087610,1757088840,9415,9661,20.5
2025_09_05,IS,sub_motif,2,4/1,STEEP_CONCAVE_UP,STEEP_CONCAVE_UP,BACK_SKEWED,0.9619734599431004,16.201541183567816,1757088840,1757089770,9661,9847,15.5
2025_09_05,IS,sub_motif,3,4/1,STEEP_LINEAR_DOWN,STEEP_LINEAR_DOWN,NONE,0.9702108267973095,10.825484222270871,1757089770,1757090100,9847,9913,5.5
2025_09_05,IS,sub_motif,0,4/2,FLATLINE,FLATLINE,NONE,0.0,12.626274101604125,1757090100,1757090760,9913,10045,11.0
2025_09_05,IS,sub_motif,1,4/2,NOISE,NOISE,NONE,0.8235468492103379,15.124917339115996,1757090760,1757091510,10045,10195,12.5
2025_09_05,IS,sub_motif,2,4/2,STEEP_CONVEX_UP,STEEP_CONVEX_UP,BACK_SKEWED,0.8807161979774175,13.033992481287184,1757091510,1757091540,10195,10201,0.5
2025_09_05,IS,sub_motif,3,4/2,NOISE,NOISE,NONE,0.746069921284272,15.22878914000795,1757091540,1757091720,10201,10237,3.0
2025_09_05,IS,sub_motif,4,4/2,FLATLINE,FLATLINE,NONE,0.6097898775870465,14.799377945126801,1757091720,1757092080,10237,10309,6.0
2025_09_05,IS,sub_motif,5,4/2,NOISE,NOISE,NONE,0.840168050416806,15.239164402084402,1757092080,1757092170,10309,10327,1.5
2025_09_05,IS,sub_motif,6,4/2,STEEP_LINEAR_UP,STEEP_LINEAR_UP,NONE,0.9373368655388037,11.138818952302694,1757092170,1757093490,10327,10591,22.0
2025_09_05,IS,sub_motif,7,4/2,STEEP_LINEAR_DOWN,STEEP_LINEAR_DOWN,NONE,0.9893022655749513,10.612585955230296,1757093490,1757094900,10591,10873,23.5
2025_09_05,IS,sub_motif,0,4/3,STEEP_CONVEX_UP,STEEP_CONVEX_UP,FRONT_SKEWED,0.9613855895168788,7.464519705500923,1757094900,1757096100,10873,11113,20.0
2025_09_05,IS,sub_motif,0,5/0,STEEP_CONCAVE_UP,STEEP_CONCAVE_UP,BACK_SKEWED,0.9822711782963174,8.687190548820599,1757096100,1757098110,11113,11515,33.5
2025_09_05,IS,sub_motif,1,5/0,FLATLINE,FLATLINE,NONE,0.0,4.768121929781526,1757098110,1757098890,11515,11671,13.0
2025_09_05,IS,sub_motif,2,5/0,STEEP_LINEAR_UP,STEEP_LINEAR_UP,NONE,0.9767993684356632,7.829937342903631,1757098890,1757100900,11671,12073,33.5
2025_09_05,IS,sub_motif,3,5/0,GENTLE_CONVEX_DOWN,GENTLE_CONVEX_DOWN,BACK_SKEWED,0.9382903231137505,8.309465359041788,1757100900,1757102460,12073,12385,26.0
2025_09_05,IS,sub_motif,4,5/0,STEEP_CONCAVE_UP,STEEP_CONCAVE_UP,SYMMETRIC,0.947953197845463,8.966524335148842,1757102460,1757103480,12385,12587,17.0
2025_09_05,IS,sub_motif,5,5/0,GENTLE_CONVEX_DOWN,GENTLE_CONVEX_DOWN,SYMMETRIC,0.9722378590979087,2.3752434714300614,1757103480,1757104715,12587,12797,20.58
2025_09_05,IS,sub_motif,6,5/0,FLATLINE,FLATLINE,NONE,0.0,3.008649230322185,1757104715,1757105220,12797,12891,8.42
2025_09_05,IS,sub_motif,7,5/0,NOISE,NOISE,NONE,0.7839822230084947,3.3656842575529153,1757105220,1757105995,12891,13023,12.92
2025_09_07,IS,sub_motif,0,0/0,NOISE,NOISE,NONE,-2.0,4.355841519279011,1757282400,1757282860,0,91,7.67
2025_09_07,IS,sub_motif,1,0/0,GENTLE_CONVEX_UP,GENTLE_CONVEX_UP,BACK_SKEWED,0.9528492960019093,3.6529872440632523,1757283005,1757283240,114,156,3.92
2025_09_07,IS,sub_motif,2,0/0,STEEP_LINEAR_UP,STEEP_LINEAR_UP,NONE,0.9874095041208215,7.419144665289778,1757283240,1757284405,156,361,19.42
2025_09_07,IS,sub_motif,0,0/1,STEEP_LINEAR_UP,STEEP_LINEAR_UP,NONE,0.9868496677789015,6.840560825252163,1757284995,1757288940,473,1173,65.75
2025_09_07,IS,sub_motif,1,0/1,FLATLINE,FLATLINE,NONE,0.0,2.8485713801549406,1757288940,1757289595,1173,1289,10.92
2025_09_08,IS,sub_motif,0,0/0,FLATLINE,FLATLINE,NONE,0.0,5.012464617633195,1757289600,1757290060,0,91,7.67
2025_09_08,IS,sub_motif,1,0/0,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,BACK_SKEWED,0.9218701864369026,5.611805268845847,1757290180,1757291285,114,311,18.42
2025_09_08,IS,sub_motif,2,0/0,GENTLE_CONVEX_UP,GENTLE_CONVEX_UP,BACK_SKEWED,0.9425156029534724,2.0572794081457495,1757291285,1757291580,311,356,4.92
2025_09_08,IS,sub_motif,0,0/1,STEEP_LINEAR_DOWN,STEEP_LINEAR_DOWN,NONE,0.9892551370957559,3.886773565786099,1757292325,1757292900,478,579,9.58
2025_09_08,IS,sub_motif,0,0/2,STEEP_CONVEX_DOWN,STEEP_CONVEX_DOWN,BACK_SKEWED,0.9863878396249147,2.7469535499022846,1757292900,1757293690,579,721,13.17
2025_09_08,IS,sub_motif,0,1/0,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,SYMMETRIC,0.9117223956563738,3.4825104588773246,1757295760,1757296670,1048,1197,15.17
2025_09_08,IS,sub_motif,1,1/0,STEEP_LINEAR_DOWN,STEEP_LINEAR_DOWN,NONE,0.9976996865178293,4.427358742520435,1757296670,1757298000,1197,1419,22.17
2025_09_08,IS,sub_motif,0,1/1,STEEP_CONVEX_DOWN,STEEP_CONVEX_DOWN,SYMMETRIC,0.9650369339354418,4.892122107724946,1757298000,1757299315,1419,1630,21.92
2025_09_08,IS,sub_motif,1,1/1,GENTLE_CONCAVE_DOWN,GENTLE_CONCAVE_DOWN,BACK_SKEWED,0.9033116014672509,1.5044795797280217,1757299315,1757299825,1630,1691,8.5
2025_09_08,IS,sub_motif,2,1/1,FLATLINE,FLATLINE,NONE,0.0,1.180412470646444,1757299825,1757300640,1691,1785,13.58
2025_09_08,IS,sub_motif,3,1/1,STEEP_LINEAR_UP,STEEP_LINEAR_UP,NONE,0.9961232458947131,4.967083037937293,1757300640,1757301935,1785,1978,21.58
2025_09_08,IS,sub_motif,0,1/2,FLATLINE,FLATLINE,NONE,0.0,1.5684659297115273,1757301935,1757302925,1978,2091,16.5
2025_09_08,IS,sub_motif,1,1/2,GENTLE_LINEAR_DOWN,GENTLE_LINEAR_DOWN,NONE,0.935041605045317,2.9211438283923474,1757302925,1757304435,2091,2309,25.17
2025_09_08,IS,sub_motif,2,1/2,GENTLE_CONCAVE_DOWN,GENTLE_CONCAVE_DOWN,BACK_SKEWED,0.9367589458391324,2.458160476127506,1757304435,1757304670,2309,2347,3.92
2025_09_08,IS,sub_motif,3,1/2,STEEP_LINEAR_DOWN,STEEP_LINEAR_DOWN,NONE,0.9841504740212371,3.5544314792324423,1757304670,1757305005,2347,2402,5.58
2025_09_08,IS,sub_motif,0,1/3,GENTLE_CONVEX_DOWN,GENTLE_CONVEX_DOWN,SYMMETRIC,0.8818886148844439,3.4227894021400287,1757305005,1757306040,2402,2536,17.25
2025_09_08,IS,sub_motif,1,1/3,GENTLE_CONCAVE_DOWN,GENTLE_CONCAVE_DOWN,BACK_SKEWED,0.924331771509592,2.7413262338416384,1757306040,1757306580,2536,2614,9.0
2025_09_08,IS,sub_motif,2,1/3,GENTLE_CONVEX_DOWN,GENTLE_CONVEX_DOWN,SYMMETRIC,0.9695494833454059,2.960331943124944,1757306580,1757308140,2614,2824,26.0
2025_09_08,IS,sub_motif,3,1/3,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.9169396262309156,3.9075225282042383,1757308140,1757309700,2824,3041,26.0
2025_09_08,IS,sub_motif,4,1/3,GENTLE_LINEAR_DOWN,GENTLE_LINEAR_DOWN,NONE,0.9500442604775576,2.4636924853759554,1757309700,1757311440,3041,3295,29.0
2025_09_08,IS,sub_motif,5,1/3,STEEP_LINEAR_UP,STEEP_LINEAR_UP,NONE,0.9781282776522003,6.605129552574327,1757311440,1757311795,3295,3360,5.92
2025_09_08,IS,sub_motif,0,1/4,STEEP_CONCAVE_UP,STEEP_CONCAVE_UP,FRONT_SKEWED,0.9641062792234089,4.799666318111307,1757311800,1757313415,3361,3631,26.92
2025_09_08,IS,sub_motif,1,1/4,FLATLINE,FLATLINE,NONE,0.0,2.9050208886990205,1757313415,1757314320,3631,3731,15.08
2025_09_08,IS,sub_motif,2,1/4,STEEP_CONVEX_UP,STEEP_CONVEX_UP,BACK_SKEWED,0.9952424280781398,4.146867341823129,1757314320,1757315700,3731,3967,23.0
2025_09_08,IS,sub_motif,0,2/0,STEEP_CONCAVE_UP,STEEP_CONCAVE_UP,FRONT_SKEWED,0.9223898786688869,5.307902906254193,1757315700,1757316640,3967,4130,15.67
2025_09_08,IS,sub_motif,1,2/0,GENTLE_CONVEX_DOWN,GENTLE_CONVEX_DOWN,SYMMETRIC,0.9512799711399068,3.8368098561496478,1757316640,1757317525,4130,4283,14.75
2025_09_08,IS,sub_motif,2,2/0,FLATLINE,FLATLINE,NONE,0.0,5.616800430106025,1757317525,1757318100,4283,4384,9.58
2025_09_08,IS,sub_motif,3,2/0,STEEP_CONVEX_DOWN,STEEP_CONVEX_DOWN,SYMMETRIC,0.9558458370083235,5.5165933013893085,1757318100,1757319240,4384,4597,19.0
2025_09_08,IS,sub_motif,4,2/0,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,SYMMETRIC,0.9461124331683421,3.5424634877562045,1757319240,1757320230,4597,4765,16.5
2025_09_08,IS,sub_motif,5,2/0,FLATLINE,FLATLINE,NONE,0.0,2.3531869964889878,1757320230,1757320860,4765,4854,10.5
2025_09_08,IS,sub_motif,6,2/0,STEEP_LINEAR_UP,STEEP_LINEAR_UP,NONE,0.9931772833531007,2.9649485967088163,1757320860,1757321400,4854,4934,9.0
2025_09_08,IS,sub_motif,0,2/1,GENTLE_LINEAR_DOWN,GENTLE_LINEAR_DOWN,NONE,0.9530375435619667,2.0592887554723465,1757321400,1757323205,4934,5191,30.08
2025_09_08,IS,sub_motif,1,2/1,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.9394480140466435,2.299150122847541,1757323205,1757324605,5191,5369,23.33
2025_09_08,IS,sub_motif,2,2/1,NOISE,NOISE,NONE,0.8379560255052892,1.731337917352566,1757324670,1757324770,5377,5394,1.67
2025_09_08,IS,sub_motif,3,2/1,GENTLE_CONVEX_UP,GENTLE_CONVEX_UP,BACK_SKEWED,0.8766504380122029,1.601467879109623,1757324780,1757324940,5395,5418,2.67
2025_09_08,IS,sub_motif,4,2/1,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.9726893007209453,3.4070890065605943,1757324940,1757327460,5418,5822,42.0
2025_09_08,IS,sub_motif,5,2/1,GENTLE_CONVEX_UP,GENTLE_CONVEX_UP,BACK_SKEWED,0.9403501927633302,1.7743572395979543,1757327460,1757327820,5822,5883,6.0
2025_09_08,IS,sub_motif,6,2/1,FLATLINE,FLATLINE,NONE,0.0,2.707558347640722,1757327820,1757328540,5883,6003,12.0
2025_09_08,IS,sub_motif,7,2/1,STEEP_LINEAR_DOWN,STEEP_LINEAR_DOWN,NONE,0.9967336960994201,3.2813391453769953,1757328540,1757329500,6003,6153,16.0
2025_09_08,IS,sub_motif,0,2/2,FLATLINE,FLATLINE,NONE,0.7155759867336032,3.1929713863915876,1757329500,1757332020,6153,6556,42.0
2025_09_08,IS,sub_motif,1,2/2,STEEP_LINEAR_DOWN,STEEP_LINEAR_DOWN,NONE,0.9605718705082138,4.454200090195431,1757332020,1757334660,6556,7037,44.0
2025_09_08,IS,sub_motif,2,2/2,STEEP_LINEAR_UP,STEEP_LINEAR_UP,NONE,0.9893323488638571,6.128492512683663,1757334660,1757335060,7037,7116,6.67
2025_09_08,IS,sub_motif,0,3/0,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,BACK_SKEWED,0.8838950160570987,4.27710388764161,1757335060,1757335850,7116,7265,13.17
2025_09_08,IS,sub_motif,1,3/0,STEEP_CONVEX_UP,STEEP_CONVEX_UP,BACK_SKEWED,0.9634406261007087,6.95327769617098,1757335860,1757339100,7267,7908,54.0
2025_09_08,IS,sub_motif,0,4/0,STEEP_CONCAVE_UP,STEEP_CONCAVE_UP,BACK_SKEWED,0.9755816153420577,14.51600124617241,1757339100,1757340720,7908,8232,27.0
2025_09_08,IS,sub_motif,1,4/0,STEEP_LINEAR_DOWN,STEEP_LINEAR_DOWN,NONE,0.92379518930781,12.977918508234344,1757340720,1757341920,8232,8472,20.0
2025_09_08,IS,sub_motif,2,4/0,STEEP_CONCAVE_UP,STEEP_CONCAVE_UP,FRONT_SKEWED,0.9813408638528802,11.295518781713135,1757341920,1757343510,8472,8790,26.5
2025_09_08,IS,sub_motif,3,4/0,STEEP_CONVEX_DOWN,STEEP_CONVEX_DOWN,BACK_SKEWED,0.9584303474387749,6.257441189563818,1757343510,1757344500,8790,8988,16.5
2025_09_08,IS,sub_motif,4,4/0,GENTLE_CONCAVE_DOWN,GENTLE_CONCAVE_DOWN,BACK_SKEWED,0.8848452958676165,6.511770299830086,1757344500,1757344860,8988,9060,6.0
2025_09_08,IS,sub_motif,5,4/0,GENTLE_CONVEX_DOWN,GENTLE_CONVEX_DOWN,SYMMETRIC,0.8870798933825238,10.123265886216835,1757344860,1757345610,9060,9210,12.5
2025_09_08,IS,sub_motif,6,4/0,STEEP_LINEAR_UP,STEEP_LINEAR_UP,NONE,0.9901160588827993,10.218498156565907,1757345610,1757346000,9210,9288,6.5
2025_09_08,IS,sub_motif,0,4/1,STEEP_LINEAR_DOWN,STEEP_LINEAR_DOWN,NONE,0.9261894273873481,9.26345406513394,1757346000,1757347200,9288,9528,20.0
2025_09_08,IS,sub_motif,1,4/1,FLATLINE,FLATLINE,NONE,0.0,10.09149301880422,1757347200,1757347830,9528,9654,10.5
2025_09_08,IS,sub_motif,2,4/1,STEEP_LINEAR_DOWN,STEEP_LINEAR_DOWN,NONE,0.9916025969828629,7.766119000675408,1757347830,1757350560,9654,10200,45.5
2025_09_08,IS,sub_motif,3,4/1,FLATLINE,FLATLINE,NONE,0.0,7.813916272559694,1757350560,1757351160,10200,10320,10.0
2025_09_08,IS,sub_motif,4,4/1,STEEP_LINEAR_DOWN,STEEP_LINEAR_DOWN,NONE,0.9891058363429258,9.308425298452253,1757351160,1757351700,10320,10428,9.0
2025_09_08,IS,sub_motif,0,5/0,FLATLINE,FLATLINE,NONE,0.0,5.200443832894607,1757351700,1757352180,10428,10524,8.0
2025_09_08,IS,sub_motif,1,5/0,GENTLE_CONCAVE_DOWN,GENTLE_CONCAVE_DOWN,BACK_SKEWED,0.8891637532743009,5.910062129241113,1757352180,1757355060,10524,11100,48.0
2025_09_08,IS,sub_motif,2,5/0,STEEP_LINEAR_UP,STEEP_LINEAR_UP,NONE,0.9668645350933601,7.601710965027567,1757355060,1757356500,11100,11388,24.0
2025_09_08,IS,sub_motif,0,5/1,STEEP_LINEAR_DOWN,STEEP_LINEAR_DOWN,NONE,0.966976035478186,5.553746454986348,1757356500,1757358900,11388,11868,40.0
2025_09_08,IS,sub_motif,0,5/2,STEEP_CONVEX_DOWN,STEEP_CONVEX_DOWN,BACK_SKEWED,0.9528361962245219,6.822193588149194,1757358900,1757359980,11868,12084,18.0
2025_09_08,IS,sub_motif,1,5/2,STEEP_LINEAR_UP,STEEP_LINEAR_UP,NONE,0.9702870601920657,8.42363451829115,1757359980,1757361600,12084,12408,27.0
2025_09_08,IS,sub_motif,0,5/3,FLATLINE,FLATLINE,NONE,0.0,6.04392667225702,1757361600,1757362140,12408,12516,9.0
2025_09_08,IS,sub_motif,1,5/3,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.936313686294233,4.28487218430541,1757362140,1757362920,12516,12666,13.0
2025_09_08,IS,sub_motif,2,5/3,GENTLE_CONVEX_DOWN,GENTLE_CONVEX_DOWN,FRONT_SKEWED,0.8895471786980187,1.9270293616177943,1757362920,1757363820,12666,12808,15.0
2025_09_08,IS,sub_motif,3,5/3,NOISE,NOISE,BACK_SKEWED,0.9363172422515335,1.4647383236656348,1757363820,1757364120,12808,12854,5.0
2025_09_08,IS,sub_motif,4,5/3,GENTLE_LINEAR_DOWN,GENTLE_LINEAR_DOWN,NONE,0.9940039266602791,1.7742400656613706,1757364120,1757365095,12854,13005,16.25
2025_09_08,IS,sub_motif,0,5/4,NOISE,NOISE,NONE,0.806140504583437,1.5960195934423806,1757365095,1757368800,13005,13022,61.75
2025_09_08,IS,sub_motif,0,6/0,STEEP_CONCAVE_UP,STEEP_CONCAVE_UP,FRONT_SKEWED,0.9938813565726617,3.3431554446607907,1757368800,1757373590,13022,13676,79.83
2025_09_08,IS,sub_motif,1,6/0,STEEP_LINEAR_DOWN,STEEP_LINEAR_DOWN,NONE,0.9948518930998682,2.509487007739081,1757373590,1757375100,13676,13878,25.17
2025_09_08,IS,sub_motif,0,6/1,STEEP_CONVEX_DOWN,STEEP_CONVEX_DOWN,BACK_SKEWED,0.9693601557146259,3.3847524594284595,1757375100,1757375995,13878,13988,14.92
2025_09_09,IS,sub_motif,0,0/0,NOISE,NOISE,NONE,-2.0,4.86966670174675,1757376000,1757376540,0,91,9.0
2025_09_09,IS,sub_motif,1,0/0,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,SYMMETRIC,0.8772563376283556,4.835553071880566,1757376670,1757377580,114,254,15.17
2025_09_09,IS,sub_motif,2,0/0,GENTLE_CONVEX_DOWN,GENTLE_CONVEX_DOWN,SYMMETRIC,0.9582624809674828,2.4919111413660193,1757377580,1757378510,254,361,15.5
2025_09_09,IS,sub_motif,0,0/1,GENTLE_LINEAR_DOWN,GENTLE_LINEAR_DOWN,NONE,0.9634443206330475,2.309198564741666,1757379280,1757381225,461,721,32.42
2025_09_09,IS,sub_motif,0,1/0,STEEP_CONCAVE_UP,STEEP_CONCAVE_UP,FRONT_SKEWED,0.9850238915723798,3.396278530519002,1757382945,1757386170,996,1502,53.75
2025_09_09,IS,sub_motif,1,1/0,GENTLE_CONVEX_DOWN,GENTLE_CONVEX_DOWN,BACK_SKEWED,0.9364633841969351,1.800407223608672,1757386170,1757387530,1502,1711,22.67
2025_09_09,IS,sub_motif,2,1/0,GENTLE_LINEAR_UP,GENTLE_LINEAR_UP,NONE,0.9828914983526887,2.112241360699932,1757387530,1757390220,1711,2056,44.83
2025_09_09,IS,sub_motif,3,1/0,GENTLE_CONVEX_DOWN,GENTLE_CONVEX_DOWN,BACK_SKEWED,0.8944522788322344,1.6286881745554453,1757390220,1757391965,2056,2233,29.08
2025_09_09,IS,sub_motif,4,1/0,GENTLE_CONCAVE_DOWN,GENTLE_CONCAVE_DOWN,BACK_SKEWED,0.9112912262027125,1.6181502294886962,1757391965,1757392800,2233,2303,13.92
2025_09_09,IS,sub_motif,5,1/0,GENTLE_CONVEX_DOWN,GENTLE_CONVEX_DOWN,FRONT_SKEWED,0.9647597296019119,1.6118944606610743,1757392800,1757393600,2303,2375,13.33
2025_09_09,IS,sub_motif,0,1/1,GENTLE_CONCAVE_UP,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.8714450343315193,1.5143393536806689,1757393600,1757394655,2375,2514,17.58
2025_09_09,IS,sub_motif,1,1/1,STEEP_LINEAR_DOWN,STEEP_LINEAR_DOWN,NONE,0.9636485307198231,3.6190381041338715,1757394655,1757396475,2514,2802,30.33
