actual_pnl,actual_held,direction,same_early_best,same_early_bar,same_at_exit,same_ext_best,same_ext_bar,same_best,same_best_bar,counter_early_best,counter_early_bar,counter_at_exit,counter_ext_best,counter_ext_bar,counter_best,counter_best_bar,best_action,best_pnl,regret,early_entry_gain,best_early_bars_before,best_early_same_peak,best_early_counter_peak,trade_id,day,entry_tier
3.0,55,long,18.5,3,-37.0,24.5,377,24.5,377,-3.0,0,37.0,258.0,412,258.0,412,counter_extended,258.0,255.0,267.5,1,12.0,270.5,14,2025_02_18,RIDE_AGAINST
-2.0,4,long,11.0,3,14.0,59.5,353,59.5,353,9.5,1,-14.0,46.5,104,46.5,104,same_extended,59.5,61.5,109.5,120,109.5,0.0,15,2025_02_18,RIDE_CALM
-12.0,9,short,-7.5,3,-18.0,210.0,363,210.0,363,17.5,1,18.0,72.5,328,72.5,328,same_extended,210.0,222.0,229.0,4,229.0,53.5,16,2025_02_18,RIDE_AGAINST
-40.5,4,long,-34.5,3,-34.5,22.5,307,22.5,307,41.5,2,34.5,299.5,356,299.5,356,counter_extended,299.5,340.0,299.5,4,22.5,299.5,17,2025_02_18,RIDE_CALM
25.0,11,short,43.5,10,39.0,330.5,356,330.5,356,-25.0,0,-39.0,40.5,278,40.5,278,same_extended,330.5,305.5,315.5,13,340.5,30.5,18,2025_02_18,RIDE_AGAINST
8.0,16,long,20.5,13,20.5,97.5,241,97.5,241,-8.0,0,-20.5,273.5,319,273.5,319,counter_extended,273.5,265.5,332.5,50,30.5,340.5,19,2025_02_18,KILL_SHOT
-7.0,33,short,21.5,25,11.0,300.0,248,300.0,248,7.0,0,-11.0,71.0,170,71.0,170,same_extended,300.0,307.0,337.0,120,337.0,34.0,20,2025_02_18,RIDE_CALM
22.0,15,short,24.5,13,16.0,300.5,223,300.5,223,-13.5,2,-16.0,70.5,145,70.5,145,same_extended,300.5,278.5,287.5,27,309.5,61.5,21,2025_02_18,RIDE_AGAINST
-1.5,15,long,26.5,8,6.5,84.0,128,84.0,128,1.5,0,-6.5,287.0,206,287.0,206,counter_extended,287.0,288.5,309.5,44,61.5,309.5,22,2025_02_18,RIDE_CALM
12.0,23,long,35.5,6,14.0,69.0,103,69.0,103,-12.0,0,-14.0,302.0,181,302.0,181,counter_extended,302.0,290.0,310.5,4,48.5,322.5,23,2025_02_18,RIDE_AGAINST
15.0,8,short,19.0,1,-4.5,332.0,361,332.0,361,-11.5,2,4.5,73.5,64,73.5,64,same_extended,332.0,317.0,322.5,33,337.5,33.5,24,2025_02_18,RIDE_CALM
55.5,33,long,79.0,26,62.5,62.5,33,79.0,26,-53.5,1,-62.5,334.0,334,334.0,334,counter_extended,334.0,278.5,336.0,2,21.5,391.5,25,2025_02_18,RIDE_AGAINST
-17.5,8,short,-13.0,6,-19.0,383.0,321,383.0,321,18.5,1,19.0,30.0,13,30.0,13,same_extended,383.0,400.5,399.0,1,399.0,14.0,26,2025_02_18,RIDE_CALM
275.0,51,short,358.5,25,252.0,400.5,255,400.5,255,-241.0,2,-252.0,-133.0,356,-133.0,356,same_extended,400.5,125.5,138.0,53,413.0,0.0,27,2025_02_18,RIDE_AGAINST
-96.5,17,short,-84.5,2,-81.0,64.0,197,64.0,197,98.0,3,81.0,213.5,360,213.5,360,counter_extended,213.5,310.0,413.0,111,413.0,0.0,28,2025_02_18,RIDE_AGAINST
-10.5,17,short,6.5,6,-57.0,145.0,163,145.0,163,15.5,2,57.0,132.5,326,132.5,326,same_extended,145.0,155.5,270.5,115,270.5,0.0,29,2025_02_18,RIDE_CALM
26.5,18,short,75.5,16,59.5,185.5,135,185.5,135,-26.5,0,-59.5,94.0,354,94.0,354,same_extended,185.5,159.0,199.0,95,42.0,225.5,30,2025_02_18,FADE_AGAINST
-19.0,5,long,-19.0,0,-27.0,133.0,342,133.0,342,31.0,3,27.0,146.5,123,146.5,123,counter_extended,146.5,165.5,225.5,107,225.5,42.0,31,2025_02_18,RIDE_AGAINST
-28.0,10,short,-28.0,0,-31.5,140.5,83,140.5,83,30.5,3,31.5,139.0,302,139.0,302,same_extended,140.5,168.5,205.5,66,205.5,74.0,32,2025_02_18,RIDE_CALM
35.5,10,short,47.0,2,29.0,149.0,62,149.0,62,-35.5,0,-29.0,130.5,281,130.5,281,same_extended,149.0,113.5,170.0,87,205.5,74.0,33,2025_02_18,RIDE_AGAINST
8.0,6,short,17.5,4,18.5,82.0,44,82.0,44,-4.5,3,-18.5,197.5,263,197.5,263,counter_extended,197.5,189.5,201.0,4,70.5,209.0,34,2025_02_18,RIDE_AGAINST
51.5,27,short,80.0,8,8.0,8.0,27,80.0,8,-37.0,1,-8.0,199.5,227,199.5,227,counter_extended,199.5,148.0,220.5,3,7.5,272.0,35,2025_02_18,FADE_AGAINST
8.0,7,long,18.0,3,-8.0,190.5,208,190.5,208,-3.5,2,8.0,17.0,8,17.0,8,same_extended,190.5,182.5,271.5,11,279.5,0.0,36,2025_02_18,RIDE_AGAINST
-11.0,34,long,73.5,33,100.5,150.5,156,150.5,156,11.0,0,-100.5,25.5,14,25.5,14,same_extended,150.5,161.5,279.5,63,279.5,0.0,37,2025_02_18,RIDE_AGAINST
-4.0,4,long,-4.0,0,1.5,148.5,151,148.5,151,17.5,2,-1.5,27.5,9,27.5,9,same_extended,148.5,152.5,279.5,68,279.5,0.0,38,2025_02_18,RIDE_AGAINST
-18.0,14,long,-16.0,5,-23.0,42.0,85,42.0,85,23.5,1,23.0,24.0,15,24.0,15,same_extended,42.0,60.0,207.5,115,207.5,0.0,39,2025_02_18,RIDE_CALM
47.5,62,long,51.0,58,47.5,47.5,62,51.0,58,-38.0,3,0.0,-20.5,30,-20.5,30,same_early,51.0,3.5,128.5,84,176.0,0.0,40,2025_02_18,RIDE_CALM
5.5,4,short,5.5,0,-15.0,-8.0,14,5.5,0,-1.5,3,15.0,25.0,28,25.0,28,counter_extended,25.0,19.5,170.5,114,0.0,176.0,41,2025_02_18,RIDE_CALM
-2.5,4,long,3.0,3,4.0,66.5,157,66.5,157,3.0,1,-4.0,3.0,1,3.0,1,same_extended,66.5,69.0,85.0,8,85.0,0.0,0,2025_02_19,RIDE_AGAINST
4.0,28,long,31.5,22,29.0,49.5,123,49.5,123,-4.0,0,-29.0,29.0,387,29.0,387,same_extended,49.5,45.5,81.0,42,85.0,0.0,1,2025_02_19,RIDE_AGAINST
-10.0,6,short,3.0,4,-9.5,50.5,353,50.5,353,10.0,0,9.5,28.5,88,28.5,88,same_extended,50.5,60.5,85.0,77,0.0,85.0,2,2025_02_19,RIDE_AGAINST
-18.0,11,long,-16.0,4,-20.0,9.5,68,9.5,68,24.0,2,20.0,69.5,333,69.5,333,counter_extended,69.5,87.5,85.0,97,85.0,0.0,3,2025_02_19,RIDE_CALM
-7.5,26,short,-7.0,1,-33.5,40.5,356,40.5,356,22.5,3,33.5,40.0,19,40.0,19,same_extended,40.5,48.0,69.5,60,69.5,9.5,4,2025_02_19,RIDE_CALM
15.5,19,long,15.5,0,8.0,14.5,59,15.5,0,-13.0,2,-8.0,63.0,334,63.0,334,counter_extended,63.0,47.5,65.0,3,0.0,80.5,5,2025_02_19,RIDE_AGAINST
3.0,4,short,7.5,3,6.0,68.5,294,68.5,294,-3.0,0,-6.0,9.0,19,9.0,19,same_extended,68.5,65.5,77.5,43,80.5,0.0,6,2025_02_19,RIDE_CALM
16.5,29,short,36.5,21,32.0,151.0,373,151.0,373,-16.5,0,-32.0,-16.5,0,-16.5,0,same_extended,151.0,134.5,125.0,10,141.5,0.0,7,2025_02_19,RIDE_AGAINST
-1.0,10,short,4.0,5,-0.5,118.5,357,118.5,357,3.5,3,0.5,14.5,234,14.5,234,same_extended,118.5,119.5,132.0,16,132.0,0.0,8,2025_02_19,RIDE_AGAINST
-3.0,17,short,12.5,13,5.0,122.5,376,122.5,376,9.0,3,-5.0,22.5,193,22.5,193,same_extended,122.5,125.5,139.0,67,139.0,0.0,9,2025_02_19,RIDE_AGAINST
6.5,3,long,7.0,1,8.0,11.5,130,11.5,130,-6.5,0,-8.0,140.5,316,140.5,316,counter_extended,140.5,134.0,140.5,1,5.0,147.0,10,2025_02_19,RIDE_CALM
-16.0,12,short,-9.0,11,-12.0,259.5,345,259.5,345,24.5,3,12.0,25.5,5,25.5,5,same_extended,259.5,275.5,282.5,22,282.5,2.5,11,2025_02_19,RIDE_AGAINST
-4.0,9,short,11.5,8,14.5,268.5,325,268.5,325,4.0,0,-14.5,4.0,0,4.0,0,same_extended,268.5,272.5,285.0,15,285.0,0.0,12,2025_02_19,RIDE_AGAINST
16.0,23,short,80.0,21,75.5,248.0,292,248.0,292,-14.5,3,-75.5,12.0,151,12.0,151,same_extended,248.0,232.0,269.0,48,285.0,0.0,13,2025_02_19,RIDE_AGAINST
8.5,38,short,34.5,32,48.0,201.5,242,201.5,242,-4.0,1,-48.0,58.5,101,58.5,101,same_extended,201.5,193.0,276.5,98,285.0,0.0,14,2025_02_19,RIDE_AGAINST
5.0,9,short,12.0,4,9.5,179.0,214,179.0,214,3.5,2,-9.5,81.0,73,81.0,73,same_extended,179.0,174.0,267.5,111,272.5,0.0,15,2025_02_19,RIDE_AGAINST
-76.0,24,short,-76.0,0,-69.5,153.5,180,153.5,180,94.0,1,69.5,111.0,382,111.0,382,same_extended,153.5,229.5,242.0,4,242.0,20.0,16,2025_02_19,RIDE_AGAINST
-1.5,14,short,-1.5,0,22.5,232.0,143,232.0,143,28.0,2,-22.5,46.0,355,46.0,355,same_extended,232.0,233.5,248.5,17,248.5,29.5,17,2025_02_19,RIDE_CALM
-26.0,19,long,-22.0,1,-95.5,65.0,375,65.0,375,26.5,2,95.5,249.0,123,249.0,123,counter_extended,249.0,275.0,260.0,18,18.0,260.0,18,2025_02_19,RIDE_AGAINST
17.0,26,short,48.0,25,73.5,158.0,45,158.0,45,-17.0,0,-73.5,190.0,331,190.0,331,counter_extended,190.0,173.0,243.0,96,260.0,18.0,19,2025_02_19,RIDE_AGAINST
38.0,19,short,126.5,18,119.5,163.5,21,163.5,21,-38.0,0,-119.5,184.5,307,184.5,307,counter_extended,184.5,146.5,222.0,120,260.0,18.0,20,2025_02_19,FADE_AGAINST
24.0,20,short,24.0,0,-63.0,-5.0,36,24.0,0,-9.0,3,63.0,294.5,272,294.5,272,counter_extended,294.5,270.5,324.0,14,0.0,348.0,21,2025_02_19,RIDE_AGAINST
-8.0,3,long,-8.0,0,-16.5,241.0,260,241.0,260,41.5,1,16.5,48.5,24,48.5,24,same_extended,241.0,249.0,348.0,26,348.0,0.0,22,2025_02_19,RIDE_CALM
-55.0,24,short,-41.0,4,-63.5,-29.5,116,-29.5,116,55.5,2,63.5,219.0,218,219.0,218,counter_extended,219.0,274.0,348.0,68,0.0,348.0,23,2025_02_19,RIDE_AGAINST
21.0,15,long,44.5,12,20.0,138.5,178,138.5,178,-13.5,1,-20.0,51.0,76,51.0,76,same_extended,138.5,117.5,327.0,108,348.0,0.0,24,2025_02_19,RIDE_AGAINST
31.5,12,short,58.0,11,43.0,71.0,49,71.0,49,-31.5,0,-43.0,118.5,151,118.5,151,counter_extended,118.5,87.0,282.0,116,0.0,313.5,25,2025_02_19,RIDE_CALM
75.5,22,long,75.5,0,43.5,161.5,117,161.5,117,-52.0,3,-43.5,28.0,15,28.0,15,same_extended,161.5,86.0,214.0,119,289.5,0.0,26,2025_02_19,RIDE_AGAINST
-6.0,26,short,0.0,25,5.0,61.5,269,61.5,269,6.5,1,-5.0,109.5,88,109.5,88,counter_extended,109.5,115.5,189.5,14,0.0,189.5,27,2025_02_19,RIDE_AGAINST
35.0,18,short,35.0,0,-34.5,81.5,235,81.5,235,-7.0,2,34.5,89.5,54,89.5,54,counter_extended,89.5,54.5,154.5,48,0.0,189.5,28,2025_02_19,RIDE_AGAINST
-4.0,8,long,68.5,6,63.0,116.5,45,116.5,45,4.0,0,-63.0,54.5,226,54.5,226,same_extended,116.5,120.5,189.5,57,189.5,0.0,29,2025_02_19,RIDE_AGAINST
67.0,34,long,67.0,0,-21.0,-15.0,58,67.0,0,-37.5,3,21.0,99.5,176,99.5,176,counter_extended,99.5,32.5,122.5,107,189.5,0.0,30,2025_02_19,FADE_AGAINST
33.5,19,short,130.0,7,75.5,137.0,154,137.0,154,-31.0,3,-75.5,-31.0,3,-31.0,3,same_extended,137.0,103.5,137.5,27,171.0,0.0,31,2025_02_19,RIDE_AGAINST
13.5,17,short,26.0,4,4.0,45.0,131,45.0,131,-13.5,0,-4.0,39.5,13,39.5,13,same_extended,45.0,31.5,157.5,50,171.0,0.0,32,2025_02_19,RIDE_AGAINST
43.0,20,short,48.0,3,33.0,56.0,104,56.0,104,-43.0,0,-33.0,-12.5,67,-12.5,67,same_extended,56.0,13.0,128.0,77,171.0,0.0,33,2025_02_19,FADE_CALM
-13.5,71,short,24.0,48,-13.5,-13.5,71,24.0,48,13.5,0,0.0,19.5,11,19.5,11,same_early,24.0,37.5,137.0,120,137.0,0.0,34,2025_02_19,FADE_CALM
3.5,15,short,24.5,8,22.5,27.0,16,27.0,16,-1.0,3,-22.5,-1.0,3,-1.0,3,same_extended,27.0,23.5,81.0,102,84.5,0.0,35,2025_02_19,RIDE_AGAINST
1.5,6,short,8.5,4,-2.5,0.0,7,8.5,4,-1.5,0,2.5,2.5,6,2.5,6,same_early,8.5,7.0,83.0,114,84.5,0.0,36,2025_02_19,RIDE_AGAINST
6.0,7,short,19.5,2,10.0,130.5,358,130.5,358,-6.0,0,-10.0,32.0,39,32.0,39,same_extended,130.5,124.5,132.5,10,138.5,22.0,0,2025_02_20,RIDE_CALM
0.5,5,long,9.0,4,12.0,29.5,19,29.5,19,-0.5,0,-12.0,133.0,338,133.0,338,counter_extended,133.0,132.5,136.0,28,24.0,136.5,1,2025_02_20,RIDE_AGAINST
62.0,24,short,109.5,23,105.0,162.0,338,162.0,338,-62.0,0,-105.0,-62.0,0,-62.0,0,same_extended,162.0,100.0,107.0,26,169.0,0.0,2,2025_02_20,RIDE_AGAINST
4.0,31,long,27.5,23,21.0,37.5,68,37.5,68,2.0,2,-21.0,56.0,272,56.0,272,counter_extended,56.0,52.0,165.0,92,0.0,169.0,3,2025_02_20,RIDE_AGAINST
-7.5,11,long,2.0,8,-2.0,12.0,53,12.0,53,7.5,0,2.0,81.5,257,81.5,257,counter_extended,81.5,89.0,169.0,107,0.0,169.0,4,2025_02_20,RIDE_AGAINST
26.0,12,long,28.0,5,19.5,36.0,335,36.0,335,-24.5,2,-19.5,65.5,209,65.5,209,counter_extended,65.5,39.5,66.0,4,9.5,92.0,5,2025_02_20,KILL_SHOT
6.0,51,short,10.5,9,1.0,65.0,133,65.0,133,0.5,2,-1.0,84.0,315,84.0,315,counter_extended,84.0,78.0,94.5,46,48.5,100.5,6,2025_02_20,RIDE_AGAINST
-4.5,5,long,-2.5,2,-3.0,85.0,259,85.0,259,5.0,1,3.0,64.0,77,64.0,77,same_extended,85.0,89.5,100.5,102,100.5,48.5,7,2025_02_20,RIDE_CALM
2.0,4,short,14.5,2,10.5,47.5,62,47.5,62,-1.5,1,-10.5,101.5,244,101.5,244,counter_extended,101.5,99.5,107.0,3,40.0,109.0,8,2025_02_20,RIDE_AGAINST
-32.0,6,long,-25.5,5,-29.0,99.5,230,99.5,230,43.0,3,29.0,49.5,48,49.5,48,same_extended,99.5,131.5,133.5,2,133.5,15.5,9,2025_02_20,RIDE_CALM
-33.0,11,long,3.0,9,-6.0,116.0,182,116.0,182,33.0,0,6.0,33.0,0,33.0,0,same_extended,116.0,149.0,144.5,1,144.5,4.5,10,2025_02_20,RIDE_CALM
-15.0,30,short,2.5,5,-40.0,-26.5,382,2.5,5,15.0,0,40.0,122.0,369,122.0,369,counter_extended,122.0,137.0,149.0,66,0.0,149.0,11,2025_02_20,RIDE_AGAINST
-10.0,11,long,27.5,5,20.5,107.0,358,107.0,358,10.0,0,-20.5,10.0,0,10.0,0,same_extended,107.0,117.0,149.0,77,149.0,0.0,12,2025_02_20,RIDE_AGAINST
1.0,17,long,5.0,15,-7.5,79.5,336,79.5,336,4.5,3,7.5,418.5,376,418.5,376,counter_extended,418.5,417.5,402.0,1,82.5,403.0,13,2025_02_20,RIDE_AGAINST
-22.5,14,short,-11.5,7,-24.0,411.0,345,411.0,345,22.5,0,24.0,87.0,305,87.0,305,same_extended,411.0,433.5,443.0,4,443.0,55.0,14,2025_02_20,RIDE_CALM
42.5,17,long,43.0,14,41.0,55.5,252,55.5,252,-28.5,3,-41.0,442.5,292,442.5,292,counter_extended,442.5,400.0,448.0,1,7.5,490.5,15,2025_02_20,RIDE_AGAINST
-9.5,14,short,0.0,12,-3.0,475.0,276,475.0,276,9.5,0,3.0,23.0,236,23.0,236,same_extended,475.0,484.5,490.5,17,490.5,7.5,16,2025_02_20,RIDE_CALM
4.5,4,long,4.5,0,-1.5,17.5,213,17.5,213,-2.5,2,1.5,480.5,253,480.5,253,counter_extended,480.5,476.0,486.0,40,7.5,490.5,17,2025_02_20,RIDE_CALM
2.5,3,short,8.0,2,14.5,471.0,244,471.0,244,-2.5,0,-14.5,27.0,204,27.0,204,same_extended,471.0,468.5,488.0,49,490.5,7.5,18,2025_02_20,RIDE_CALM
18.0,6,short,18.0,0,-3.5,425.5,202,425.5,202,4.0,3,3.5,72.5,162,72.5,162,same_extended,425.5,407.5,472.5,91,490.5,7.5,19,2025_02_20,RIDE_AGAINST
0.5,5,long,19.0,4,16.5,68.5,154,68.5,154,-0.5,0,-16.5,429.5,194,429.5,194,counter_extended,429.5,429.0,490.0,99,7.5,490.5,20,2025_02_20,RIDE_CALM
11.0,16,short,16.0,13,10.5,437.5,167,437.5,167,-5.5,1,-10.5,60.5,127,60.5,127,same_extended,437.5,426.5,474.5,111,485.5,12.5,21,2025_02_20,RIDE_AGAINST
15.0,8,long,20.5,2,11.0,50.5,100,50.5,100,-15.0,0,-11.0,447.5,140,447.5,140,counter_extended,447.5,432.5,470.5,115,12.5,485.5,22,2025_02_20,RIDE_AGAINST
4.0,19,short,17.0,5,6.5,457.0,116,457.0,116,-4.0,0,-6.5,41.0,76,41.0,76,same_extended,457.0,453.0,467.0,7,471.0,27.0,23,2025_02_20,RIDE_CALM
18.0,3,long,18.0,0,3.5,47.5,36,47.5,36,-3.5,3,-3.5,450.5,76,450.5,76,counter_extended,450.5,432.5,453.0,47,27.0,471.0,24,2025_02_20,RIDE_CALM
2.0,6,short,77.5,4,38.5,480.0,31,480.0,31,-2.0,0,-38.5,-2.0,0,-2.0,0,same_extended,480.0,478.0,496.0,9,498.0,0.0,25,2025_02_20,RIDE_AGAINST
327.0,26,short,446.5,3,221.5,413.0,61,446.5,3,-327.0,0,-221.5,-97.0,368,-97.0,368,same_early,446.5,119.5,171.0,37,498.0,0.0,26,2025_02_20,RIDE_AGAINST
-236.5,32,short,-21.0,27,-78.5,-78.5,32,-21.0,27,236.5,0,78.5,345.5,391,345.5,391,counter_extended,345.5,582.0,498.0,71,498.0,0.0,27,2025_02_20,RIDE_AGAINST
-20.0,4,short,-9.0,3,6.0,145.5,19,145.5,19,24.0,1,-6.0,170.5,326,170.5,326,counter_extended,170.5,190.5,498.0,79,498.0,0.0,28,2025_02_20,RIDE_AGAINST
37.5,14,short,52.0,2,-38.5,34.5,37,52.0,2,-28.0,1,38.5,232.5,371,232.5,371,counter_extended,232.5,195.0,460.5,99,498.0,0.0,29,2025_02_20,RIDE_AGAINST
51.5,22,long,81.0,8,72.0,306.5,380,306.5,380,-51.5,0,-72.0,-3.0,15,-3.0,15,same_extended,306.5,255.0,438.0,120,0.0,489.5,30,2025_02_20,RIDE_AGAINST
-1.0,11,long,44.0,5,-4.5,278.5,355,278.5,355,1.0,0,4.5,7.5,10,7.5,10,same_extended,278.5,279.5,362.5,120,0.0,362.5,31,2025_02_20,CASCADE
33.5,7,long,33.5,0,37.5,223.0,332,223.0,332,-6.0,2,-37.5,59.0,51,59.0,51,same_extended,223.0,189.5,291.5,71,325.0,0.0,32,2025_02_20,RIDE_AGAINST
17.0,6,short,70.0,5,62.0,86.0,7,86.0,7,-17.0,0,-62.0,196.0,288,196.0,288,counter_extended,196.0,179.0,308.0,115,0.0,325.0,33,2025_02_20,RIDE_CALM
38.0,40,long,131.5,37,131.5,260.0,239,260.0,239,-37.5,3,-131.5,-12.0,10,-12.0,10,same_extended,260.0,222.0,248.0,106,286.0,0.0,34,2025_02_20,RIDE_AGAINST
91.0,28,long,113.5,4,56.0,242.0,206,242.0,206,-91.0,0,-56.0,-13.5,23,-13.5,23,same_extended,242.0,151.0,191.0,75,282.0,0.0,35,2025_02_20,FADE_CALM
39.0,29,long,54.0,4,41.5,151.0,168,151.0,168,-39.0,0,-41.5,24.5,23,24.5,23,same_extended,151.0,112.0,243.0,113,282.0,0.0,36,2025_02_20,FADE_CALM
33.0,9,long,35.0,6,38.0,168.5,137,168.5,137,-13.0,2,-38.0,-10.0,13,-10.0,13,same_extended,168.5,135.5,223.0,120,256.0,0.0,37,2025_02_20,KILL_SHOT
53.5,14,long,60.0,8,30.5,111.0,104,111.0,104,-34.5,2,-30.5,-11.0,16,-11.0,16,same_extended,111.0,57.5,175.0,79,228.5,0.0,38,2025_02_20,RIDE_AGAINST
-16.5,8,short,23.5,6,12.0,12.0,8,23.5,6,16.5,0,-12.0,76.5,94,76.5,94,counter_extended,76.5,93.0,228.5,89,0.0,228.5,39,2025_02_20,RIDE_AGAINST
-31.0,27,short,-18.5,13,-47.0,-39.5,44,-18.5,13,33.0,2,47.0,100.0,61,100.0,61,counter_extended,100.0,131.0,222.5,120,0.0,222.5,40,2025_02_20,RIDE_AGAINST
-43.0,78,short,-20.5,15,-43.0,-43.0,78,-20.5,15,44.5,1,0.0,81.0,32,81.0,32,counter_extended,81.0,124.0,175.5,113,0.0,175.5,41,2025_02_20,RIDE_AGAINST
35.5,11,long,41.5,1,36.0,36.0,11,41.5,1,-35.5,0,-36.0,-18.0,17,-18.0,17,same_early,41.5,6.0,101.5,119,137.0,0.0,42,2025_02_20,RIDE_AGAINST
-13.5,11,short,9.5,10,2.5,76.5,297,76.5,297,22.0,3,-2.5,22.5,4,22.5,4,same_extended,76.5,90.0,96.5,8,96.5,2.5,0,2025_02_21,RIDE_AGAINST
1.0,18,short,7.5,4,-4.0,67.0,269,67.0,269,0.0,1,4.0,17.0,22,17.0,22,same_extended,67.0,66.0,98.0,24,99.0,0.0,1,2025_02_21,RIDE_AGAINST
23.5,25,short,52.0,18,12.0,73.0,233,73.0,233,-19.0,3,-12.0,9.5,370,9.5,370,same_extended,73.0,49.5,75.5,60,99.0,0.0,2,2025_02_21,FADE_CALM
-15.5,8,short,-7.5,3,-13.0,43.5,204,43.5,204,15.5,0,13.0,39.0,341,39.0,341,same_extended,43.5,59.0,99.0,89,99.0,0.0,3,2025_02_21,FADE_CALM
-17.5,24,short,2.5,21,-3.5,64.0,326,64.0,326,17.5,0,3.5,24.0,374,24.0,374,same_extended,64.0,81.5,84.0,108,84.0,0.0,4,2025_02_21,RIDE_CALM
-3.5,7,long,7.5,5,-2.0,18.5,344,18.5,344,6.5,2,2.0,69.5,296,69.5,296,counter_extended,69.5,73.0,81.5,30,5.5,81.5,5,2025_02_21,RIDE_CALM
-14.0,13,long,-10.5,2,-19.5,33.5,365,33.5,365,16.0,1,19.5,70.5,280,70.5,280,counter_extended,70.5,84.5,81.5,46,5.5,81.5,6,2025_02_21,RIDE_CALM
0.5,9,short,8.0,7,1.0,15.5,199,15.5,199,5.0,2,-1.0,103.0,324,103.0,324,counter_extended,103.0,102.5,103.5,8,14.5,104.0,7,2025_02_21,RIDE_AGAINST
4.0,3,long,4.0,0,1.0,98.0,301,98.0,301,1.0,2,-1.0,20.5,176,20.5,176,same_extended,98.0,94.0,110.0,11,114.0,4.5,8,2025_02_21,RIDE_CALM
40.5,44,long,56.0,36,47.5,193.5,387,193.5,387,-40.0,1,-47.5,31.0,86,31.0,86,same_extended,193.5,153.0,143.5,46,184.0,24.0,9,2025_02_21,RIDE_AGAINST
-10.0,6,long,-4.5,1,-22.5,137.5,345,137.5,345,18.0,3,22.5,87.0,44,87.0,44,same_extended,137.5,147.5,160.0,10,160.0,64.5,10,2025_02_21,RIDE_CALM
1.0,7,short,5.0,1,5.0,69.0,34,69.0,34,-1.0,0,-5.0,184.0,365,184.0,365,counter_extended,184.0,183.0,186.5,3,62.5,187.5,11,2025_02_21,RIDE_AGAINST
6.0,16,short,48.0,1,-9.0,6.5,26,48.0,1,-6.0,0,9.0,205.0,332,205.0,332,counter_extended,205.0,199.0,224.5,10,22.5,230.5,12,2025_02_21,RIDE_AGAINST
-28.0,9,long,-1.0,8,-9.0,165.0,274,165.0,274,28.0,0,9.0,198.5,355,198.5,355,counter_extended,198.5,226.5,253.0,57,253.0,0.0,13,2025_02_21,RIDE_AGAINST
-12.5,9,short,-12.5,0,-21.5,429.5,367,429.5,367,23.0,3,21.5,172.0,249,172.0,249,same_extended,429.5,442.0,443.5,1,443.5,158.0,14,2025_02_21,RIDE_CALM
-26.0,16,short,-14.5,13,-16.5,434.5,326,434.5,326,32.5,2,16.5,167.0,208,167.0,208,same_extended,434.5,460.5,464.0,2,464.0,137.5,15,2025_02_21,RIDE_CALM
9.0,16,long,17.0,10,8.5,155.0,167,155.0,167,-8.5,3,-8.5,446.5,285,446.5,285,counter_extended,446.5,437.5,458.0,39,134.5,467.0,16,2025_02_21,RIDE_CALM
12.5,26,short,24.0,3,-18.5,682.0,384,682.0,384,-11.5,1,18.5,148.0,126,148.0,126,same_extended,682.0,669.5,659.5,1,672.0,158.0,17,2025_02_21,RIDE_AGAINST
-17.5,16,short,-12.0,1,-53.5,737.0,373,737.0,373,27.0,3,53.5,172.0,107,172.0,107,same_extended,737.0,754.5,754.5,2,754.5,154.5,18,2025_02_21,RIDE_AGAINST
3.0,4,long,3.0,0,-8.5,66.0,80,66.0,80,5.5,2,8.5,843.0,346,843.0,346,counter_extended,843.0,840.0,840.0,4,66.0,843.0,19,2025_02_21,RIDE_AGAINST
-6.0,5,short,2.0,3,-7.5,855.0,356,855.0,356,6.0,0,7.5,74.5,71,74.5,71,same_extended,855.0,861.0,860.0,1,860.0,69.5,20,2025_02_21,RIDE_CALM
2.5,21,long,25.5,13,10.0,54.0,43,54.0,43,14.0,3,-10.0,994.5,379,994.5,379,counter_extended,994.5,992.0,992.5,2,50.0,995.0,21,2025_02_21,RIDE_AGAINST
8.0,4,long,15.0,2,17.0,64.5,37,64.5,37,-8.0,0,-17.0,915.5,362,915.5,362,counter_extended,915.5,907.5,921.5,9,41.5,929.5,22,2025_02_21,KILL_SHOT
16.0,4,short,19.0,2,14.0,1018.0,363,1018.0,363,-11.5,3,-14.0,30.5,27,30.5,27,same_extended,1018.0,1002.0,992.5,1,1008.5,36.5,23,2025_02_21,KILL_SHOT
-27.5,27,long,-11.0,10,-128.0,-128.0,27,-11.0,10,27.5,0,128.0,1117.0,334,1117.0,334,counter_extended,1117.0,1144.5,1132.5,22,0.0,1132.5,24,2025_02_21,RIDE_AGAINST
208.5,17,short,246.0,16,210.5,1101.5,366,1101.5,366,-185.0,3,-210.5,-142.0,7,-142.0,7,same_extended,1101.5,893.0,924.0,54,1132.5,0.0,25,2025_02_21,RIDE_AGAINST
34.5,17,short,78.0,2,45.0,694.0,362,694.0,362,-34.5,0,-45.0,39.0,31,39.0,31,same_extended,694.0,659.5,1084.0,111,1118.5,0.0,26,2025_02_21,FADE_AGAINST
-45.0,11,short,28.5,9,6.0,660.0,317,660.0,317,58.5,2,-6.0,58.5,2,58.5,2,same_extended,660.0,705.0,959.5,110,959.5,0.0,27,2025_02_21,RIDE_AGAINST
