**DEPRECATED — LOOKAHEAD ARTIFACT, DO NOT QUOTE**

X,Y,tfX,tfY,regime_2d,n,pearson
price_velocity_w,swing_noise_w,1D,15s,UP_CHOPPY,3924,-0.5485323013771909
price_velocity_w,swing_noise_w,1D,15s,DOWN_SMOOTH,4482,-0.3885966071793191
price_velocity_w,swing_noise_w,1D,15s,DOWN_CHOPPY,2988,0.047255466185441825
price_velocity_w,swing_noise_w,1D,15s,FLAT_SMOOTH,9402,0.07283425598173356
price_velocity_w,swing_noise_w,1D,15s,FLAT_CHOPPY,18039,-0.19839405235922644
price_velocity_w,swing_noise_w,1D,1m,ALL,45813,-0.2820624565506173
price_velocity_w,swing_noise_w,1D,1m,UP_SMOOTH,6978,-0.4068209609336415
price_velocity_w,swing_noise_w,1D,1m,UP_CHOPPY,3924,-0.5666615250034966
price_velocity_w,swing_noise_w,1D,1m,DOWN_SMOOTH,4482,-0.4056338072968213
price_velocity_w,swing_noise_w,1D,1m,DOWN_CHOPPY,2988,0.048352574522036375
price_velocity_w,swing_noise_w,1D,1m,FLAT_SMOOTH,9402,0.0707010143120615
price_velocity_w,swing_noise_w,1D,1m,FLAT_CHOPPY,18039,-0.20481765937358226
price_velocity_w,swing_noise_w,1D,5m,ALL,45813,-0.3193549889606505
price_velocity_w,swing_noise_w,1D,5m,UP_SMOOTH,6978,-0.4640435999306513
price_velocity_w,swing_noise_w,1D,5m,UP_CHOPPY,3924,-0.6218956523173761
price_velocity_w,swing_noise_w,1D,5m,DOWN_SMOOTH,4482,-0.47628722640017274
price_velocity_w,swing_noise_w,1D,5m,DOWN_CHOPPY,2988,0.04866091966070921
price_velocity_w,swing_noise_w,1D,5m,FLAT_SMOOTH,9402,0.044410923567652444
price_velocity_w,swing_noise_w,1D,5m,FLAT_CHOPPY,18039,-0.216677445811825
price_velocity_w,swing_noise_w,1D,15m,ALL,45813,-0.361002683303975
price_velocity_w,swing_noise_w,1D,15m,UP_SMOOTH,6978,-0.37688115950530787
price_velocity_w,swing_noise_w,1D,15m,UP_CHOPPY,3924,-0.7063782007891907
price_velocity_w,swing_noise_w,1D,15m,DOWN_SMOOTH,4482,-0.6227160183162236
price_velocity_w,swing_noise_w,1D,15m,DOWN_CHOPPY,2988,-0.05680456864778179
price_velocity_w,swing_noise_w,1D,15m,FLAT_SMOOTH,9402,-0.02287624641279079
price_velocity_w,swing_noise_w,1D,15m,FLAT_CHOPPY,18039,-0.25061871411636516
price_velocity_w,swing_noise_w,1D,1h,ALL,45813,-0.3900093952208588
price_velocity_w,swing_noise_w,1D,1h,UP_SMOOTH,6978,-0.34773188972587366
price_velocity_w,swing_noise_w,1D,1h,UP_CHOPPY,3924,-0.8160249407507397
price_velocity_w,swing_noise_w,1D,1h,DOWN_SMOOTH,4482,-0.7469725221932266
price_velocity_w,swing_noise_w,1D,1h,DOWN_CHOPPY,2988,-0.3325558012691751
price_velocity_w,swing_noise_w,1D,1h,FLAT_SMOOTH,9402,0.03597762009937578
price_velocity_w,swing_noise_w,1D,1h,FLAT_CHOPPY,18039,-0.2681423358355666
price_velocity_w,swing_noise_w,1D,4h,ALL,45537,-0.19654500522745785
price_velocity_w,swing_noise_w,1D,4h,UP_SMOOTH,6978,-0.3823923311743805
price_velocity_w,swing_noise_w,1D,4h,UP_CHOPPY,3924,-0.8457211388690105
price_velocity_w,swing_noise_w,1D,4h,DOWN_SMOOTH,4386,-0.6031593568687884
price_velocity_w,swing_noise_w,1D,4h,DOWN_CHOPPY,2988,0.3304327953862767
price_velocity_w,swing_noise_w,1D,4h,FLAT_SMOOTH,9402,0.5672781377530308
price_velocity_w,swing_noise_w,1D,4h,FLAT_CHOPPY,17859,-0.2200004152323354
price_velocity_w,swing_noise_w,1D,1D,ALL,40431,-0.0376675429678805
price_velocity_w,swing_noise_w,1D,1D,UP_SMOOTH,6258,-0.18603628233219452
price_velocity_w,swing_noise_w,1D,1D,UP_CHOPPY,3372,-0.47891461615696523
price_velocity_w,swing_noise_w,1D,1D,DOWN_SMOOTH,4170,-0.1740026299672104
price_velocity_w,swing_noise_w,1D,1D,DOWN_CHOPPY,2376,0.2823852996885916
price_velocity_w,swing_noise_w,1D,1D,FLAT_SMOOTH,8724,0.32556113625435695
price_velocity_w,swing_noise_w,1D,1D,FLAT_CHOPPY,15531,-0.08055124560576107
price_velocity_w,SE_low_w,5s,5s,ALL,46928,-0.10684247726577137
price_velocity_w,SE_low_w,5s,5s,UP_SMOOTH,7146,0.1266641252886142
price_velocity_w,SE_low_w,5s,5s,UP_CHOPPY,3924,-0.3226101752065743
price_velocity_w,SE_low_w,5s,5s,DOWN_SMOOTH,4662,-0.19090796197661805
price_velocity_w,SE_low_w,5s,5s,DOWN_CHOPPY,2988,-0.07757340339137651
price_velocity_w,SE_low_w,5s,5s,FLAT_SMOOTH,9893,-0.10029233597178637
price_velocity_w,SE_low_w,5s,5s,FLAT_CHOPPY,18315,-0.09792215239415286
price_velocity_w,SE_low_w,5s,15s,ALL,46928,-0.037465818544020396
price_velocity_w,SE_low_w,5s,15s,UP_SMOOTH,7146,0.24954749630508133
price_velocity_w,SE_low_w,5s,15s,UP_CHOPPY,3924,-0.3144888560116823
price_velocity_w,SE_low_w,5s,15s,DOWN_SMOOTH,4662,-0.14600618923460615
price_velocity_w,SE_low_w,5s,15s,DOWN_CHOPPY,2988,-0.0473366741590395
price_velocity_w,SE_low_w,5s,15s,FLAT_SMOOTH,9893,0.016028092511830228
price_velocity_w,SE_low_w,5s,15s,FLAT_CHOPPY,18315,-0.056135038834293875
price_velocity_w,SE_low_w,5s,1m,ALL,46925,-0.05643682020859994
price_velocity_w,SE_low_w,5s,1m,UP_SMOOTH,7146,0.0013442688557356837
price_velocity_w,SE_low_w,5s,1m,UP_CHOPPY,3924,-0.19424774153296914
price_velocity_w,SE_low_w,5s,1m,DOWN_SMOOTH,4662,-0.0878019989836688
price_velocity_w,SE_low_w,5s,1m,DOWN_CHOPPY,2988,-0.04808935263369873
price_velocity_w,SE_low_w,5s,1m,FLAT_SMOOTH,9890,0.007982759830452274
price_velocity_w,SE_low_w,5s,1m,FLAT_CHOPPY,18315,-0.03608190933676023
price_velocity_w,SE_low_w,5s,5m,ALL,46920,-0.022122343815233984
price_velocity_w,SE_low_w,5s,5m,UP_SMOOTH,7146,-0.004738001359722069
price_velocity_w,SE_low_w,5s,5m,UP_CHOPPY,3924,-0.11498534731534209
price_velocity_w,SE_low_w,5s,5m,DOWN_SMOOTH,4662,-0.009907007270473485
price_velocity_w,SE_low_w,5s,5m,DOWN_CHOPPY,2988,-0.006156472026095731
price_velocity_w,SE_low_w,5s,5m,FLAT_SMOOTH,9885,0.014215201590470869
price_velocity_w,SE_low_w,5s,5m,FLAT_CHOPPY,18315,-0.006596203054067043
price_velocity_w,SE_low_w,5s,15m,ALL,46893,-0.010738273656383576
price_velocity_w,SE_low_w,5s,15m,UP_SMOOTH,7146,0.02794329838501316
price_velocity_w,SE_low_w,5s,15m,UP_CHOPPY,3924,-0.10345698634460161
price_velocity_w,SE_low_w,5s,15m,DOWN_SMOOTH,4662,-0.010856967177352508
price_velocity_w,SE_low_w,5s,15m,DOWN_CHOPPY,2988,-0.016114426967646305
price_velocity_w,SE_low_w,5s,15m,FLAT_SMOOTH,9858,0.024368227333042364
price_velocity_w,SE_low_w,5s,15m,FLAT_CHOPPY,18315,-0.009844019847299976
price_velocity_w,SE_low_w,5s,1h,ALL,46785,-0.0035391347968874954
price_velocity_w,SE_low_w,5s,1h,UP_SMOOTH,7146,0.014721373243521246
price_velocity_w,SE_low_w,5s,1h,UP_CHOPPY,3924,-0.028480934128778015
price_velocity_w,SE_low_w,5s,1h,DOWN_SMOOTH,4662,-0.03386776951469418
price_velocity_w,SE_low_w,5s,1h,DOWN_CHOPPY,2988,-0.00218788816730211
price_velocity_w,SE_low_w,5s,1h,FLAT_SMOOTH,9750,0.0004162746370716122
price_velocity_w,SE_low_w,5s,1h,FLAT_CHOPPY,18315,0.0024938691808480823
price_velocity_w,SE_low_w,5s,4h,ALL,46089,-0.006238711090540526
price_velocity_w,SE_low_w,5s,4h,UP_SMOOTH,6978,0.02545181777708919
price_velocity_w,SE_low_w,5s,4h,UP_CHOPPY,3924,-0.013838533217752568
price_velocity_w,SE_low_w,5s,4h,DOWN_SMOOTH,4662,-0.03016785545030409
price_velocity_w,SE_low_w,5s,4h,DOWN_CHOPPY,2988,-0.03446343439052738
price_velocity_w,SE_low_w,5s,4h,FLAT_SMOOTH,9402,-0.006690404021576348
price_velocity_w,SE_low_w,5s,4h,FLAT_CHOPPY,18135,-0.012855779506977449
price_velocity_w,SE_low_w,5s,1D,ALL,46089,0.003324254127495754
price_velocity_w,SE_low_w,5s,1D,UP_SMOOTH,6978,0.03710476791075216
price_velocity_w,SE_low_w,5s,1D,UP_CHOPPY,3924,-0.01837948111215174
price_velocity_w,SE_low_w,5s,1D,DOWN_SMOOTH,4662,0.0030010608186029006
price_velocity_w,SE_low_w,5s,1D,DOWN_CHOPPY,2988,-0.019365195099675887
price_velocity_w,SE_low_w,5s,1D,FLAT_SMOOTH,9402,-0.006889910930363939
price_velocity_w,SE_low_w,5s,1D,FLAT_CHOPPY,18135,-0.006950012952626471
price_velocity_w,SE_low_w,15s,5s,ALL,46928,-0.07363288041882765
price_velocity_w,SE_low_w,15s,5s,UP_SMOOTH,7146,0.1068622373044167
price_velocity_w,SE_low_w,15s,5s,UP_CHOPPY,3924,-0.10709335810942583
price_velocity_w,SE_low_w,15s,5s,DOWN_SMOOTH,4662,-0.15444178515879328
price_velocity_w,SE_low_w,15s,5s,DOWN_CHOPPY,2988,-0.12109368135266763
price_velocity_w,SE_low_w,15s,5s,FLAT_SMOOTH,9893,-0.12058126037147936
price_velocity_w,SE_low_w,15s,5s,FLAT_CHOPPY,18315,-0.08289202545774788
price_velocity_w,SE_low_w,15s,15s,ALL,46928,-0.0432943291483055
price_velocity_w,SE_low_w,15s,15s,UP_SMOOTH,7146,0.19621993942675467
price_velocity_w,SE_low_w,15s,15s,UP_CHOPPY,3924,-0.09336273377011553
price_velocity_w,SE_low_w,15s,15s,DOWN_SMOOTH,4662,-0.18265651826123586
price_velocity_w,SE_low_w,15s,15s,DOWN_CHOPPY,2988,-0.08178863828676614
price_velocity_w,SE_low_w,15s,15s,FLAT_SMOOTH,9893,-0.07610058559050513
price_velocity_w,SE_low_w,15s,15s,FLAT_CHOPPY,18315,-0.07579387987222685
price_velocity_w,SE_low_w,15s,1m,ALL,46925,-0.04847945083477891
price_velocity_w,SE_low_w,15s,1m,UP_SMOOTH,7146,0.029783726907841097
price_velocity_w,SE_low_w,15s,1m,UP_CHOPPY,3924,-0.1492787716285453
price_velocity_w,SE_low_w,15s,1m,DOWN_SMOOTH,4662,-0.03715194698341372
price_velocity_w,SE_low_w,15s,1m,DOWN_CHOPPY,2988,-0.06259329050592273
price_velocity_w,SE_low_w,15s,1m,FLAT_SMOOTH,9890,-0.0003493399547071339
price_velocity_w,SE_low_w,15s,1m,FLAT_CHOPPY,18315,-0.05799661932831739
price_velocity_w,SE_low_w,15s,5m,ALL,46920,-0.03981924132632994
price_velocity_w,SE_low_w,15s,5m,UP_SMOOTH,7146,0.006904781043013213
price_velocity_w,SE_low_w,15s,5m,UP_CHOPPY,3924,-0.0687212472952187
price_velocity_w,SE_low_w,15s,5m,DOWN_SMOOTH,4662,-0.04165325362295674
price_velocity_w,SE_low_w,15s,5m,DOWN_CHOPPY,2988,-0.027266825925271878
price_velocity_w,SE_low_w,15s,5m,FLAT_SMOOTH,9885,-0.012919302243188727
price_velocity_w,SE_low_w,15s,5m,FLAT_CHOPPY,18315,-0.05598933791319649
price_velocity_w,SE_low_w,15s,15m,ALL,46893,-0.0035205535484219715
price_velocity_w,SE_low_w,15s,15m,UP_SMOOTH,7146,0.058595564997255115
price_velocity_w,SE_low_w,15s,15m,UP_CHOPPY,3924,-0.020530384719849137
price_velocity_w,SE_low_w,15s,15m,DOWN_SMOOTH,4662,-0.015294669200717892
price_velocity_w,SE_low_w,15s,15m,DOWN_CHOPPY,2988,-0.019403132444200076
price_velocity_w,SE_low_w,15s,15m,FLAT_SMOOTH,9858,-0.001660846299436994
price_velocity_w,SE_low_w,15s,15m,FLAT_CHOPPY,18315,-0.013374185458965201
price_velocity_w,SE_low_w,15s,1h,ALL,46785,0.0005061428065253572
price_velocity_w,SE_low_w,15s,1h,UP_SMOOTH,7146,0.006483373516528651
price_velocity_w,SE_low_w,15s,1h,UP_CHOPPY,3924,0.049683157622708335
price_velocity_w,SE_low_w,15s,1h,DOWN_SMOOTH,4662,-0.009457722667222427
price_velocity_w,SE_low_w,15s,1h,DOWN_CHOPPY,2988,0.01290470182687011
price_velocity_w,SE_low_w,15s,1h,FLAT_SMOOTH,9750,0.0026652777167584384
price_velocity_w,SE_low_w,15s,1h,FLAT_CHOPPY,18315,-0.009219284048220623
price_velocity_w,SE_low_w,15s,4h,ALL,46089,-0.011510596615768805
price_velocity_w,SE_low_w,15s,4h,UP_SMOOTH,6978,0.006583305065235995
price_velocity_w,SE_low_w,15s,4h,UP_CHOPPY,3924,0.027483823128389297
price_velocity_w,SE_low_w,15s,4h,DOWN_SMOOTH,4662,-0.024336107288431594
price_velocity_w,SE_low_w,15s,4h,DOWN_CHOPPY,2988,-0.001964444277039931
price_velocity_w,SE_low_w,15s,4h,FLAT_SMOOTH,9402,-0.006618342983230158
price_velocity_w,SE_low_w,15s,4h,FLAT_CHOPPY,18135,-0.026450589118279973
price_velocity_w,SE_low_w,15s,1D,ALL,46089,0.005523715908167851
price_velocity_w,SE_low_w,15s,1D,UP_SMOOTH,6978,0.02764151921395734
price_velocity_w,SE_low_w,15s,1D,UP_CHOPPY,3924,0.02966321703202063
price_velocity_w,SE_low_w,15s,1D,DOWN_SMOOTH,4662,0.0037596157227964395
price_velocity_w,SE_low_w,15s,1D,DOWN_CHOPPY,2988,-0.009948700133982588
price_velocity_w,SE_low_w,15s,1D,FLAT_SMOOTH,9402,-0.00507361655782084
price_velocity_w,SE_low_w,15s,1D,FLAT_CHOPPY,18135,-0.006754114823358419
price_velocity_w,SE_low_w,1m,5s,ALL,46925,-0.048916182712575584
price_velocity_w,SE_low_w,1m,5s,UP_SMOOTH,7146,0.2362385695911592
price_velocity_w,SE_low_w,1m,5s,UP_CHOPPY,3924,0.0979959861406157
price_velocity_w,SE_low_w,1m,5s,DOWN_SMOOTH,4662,-0.3057291293193813
price_velocity_w,SE_low_w,1m,5s,DOWN_CHOPPY,2988,-0.16091315366606881
price_velocity_w,SE_low_w,1m,5s,FLAT_SMOOTH,9890,-0.1081165506548862
price_velocity_w,SE_low_w,1m,5s,FLAT_CHOPPY,18315,-0.08870914917356225
price_velocity_w,SE_low_w,1m,15s,ALL,46925,-0.04749242849313872
price_velocity_w,SE_low_w,1m,15s,UP_SMOOTH,7146,0.3133950300206744
price_velocity_w,SE_low_w,1m,15s,UP_CHOPPY,3924,0.08473824803999838
price_velocity_w,SE_low_w,1m,15s,DOWN_SMOOTH,4662,-0.31780518178051526
price_velocity_w,SE_low_w,1m,15s,DOWN_CHOPPY,2988,-0.1615267315539581
price_velocity_w,SE_low_w,1m,15s,FLAT_SMOOTH,9890,-0.12590993932098665
price_velocity_w,SE_low_w,1m,15s,FLAT_CHOPPY,18315,-0.13395683752928844
price_velocity_w,SE_low_w,1m,1m,ALL,46925,-0.002491865485064873
price_velocity_w,SE_low_w,1m,1m,UP_SMOOTH,7146,0.4320062352473976
price_velocity_w,SE_low_w,1m,1m,UP_CHOPPY,3924,0.13431298828804608
price_velocity_w,SE_low_w,1m,1m,DOWN_SMOOTH,4662,-0.4416090881309471
price_velocity_w,SE_low_w,1m,1m,DOWN_CHOPPY,2988,-0.22615381821621303
price_velocity_w,SE_low_w,1m,1m,FLAT_SMOOTH,9890,0.17258862681680956
price_velocity_w,SE_low_w,1m,1m,FLAT_CHOPPY,18315,-0.12623046929425655
price_velocity_w,SE_low_w,1m,5m,ALL,46920,0.003803326669941676
price_velocity_w,SE_low_w,1m,5m,UP_SMOOTH,7146,0.34205593315982274
price_velocity_w,SE_low_w,1m,5m,UP_CHOPPY,3924,0.1086798094245481
price_velocity_w,SE_low_w,1m,5m,DOWN_SMOOTH,4662,-0.32308831052832554
price_velocity_w,SE_low_w,1m,5m,DOWN_CHOPPY,2988,-0.1617222207366381
price_velocity_w,SE_low_w,1m,5m,FLAT_SMOOTH,9885,0.15249254004767368
price_velocity_w,SE_low_w,1m,5m,FLAT_CHOPPY,18315,-0.09655617481673529
price_velocity_w,SE_low_w,1m,15m,ALL,46893,-0.0006037429201446766
price_velocity_w,SE_low_w,1m,15m,UP_SMOOTH,7146,0.16669894148997721
price_velocity_w,SE_low_w,1m,15m,UP_CHOPPY,3924,0.04366333930550854
price_velocity_w,SE_low_w,1m,15m,DOWN_SMOOTH,4662,-0.09969344141598287
price_velocity_w,SE_low_w,1m,15m,DOWN_CHOPPY,2988,-0.10215788684995841
price_velocity_w,SE_low_w,1m,15m,FLAT_SMOOTH,9858,0.006702717726140768
price_velocity_w,SE_low_w,1m,15m,FLAT_CHOPPY,18315,-0.028296241532413908
price_velocity_w,SE_low_w,1m,1h,ALL,46785,0.00914246122693104
price_velocity_w,SE_low_w,1m,1h,UP_SMOOTH,7146,0.03946440721369634
price_velocity_w,SE_low_w,1m,1h,UP_CHOPPY,3924,0.08247150076346195
price_velocity_w,SE_low_w,1m,1h,DOWN_SMOOTH,4662,-0.040229710440995506
price_velocity_w,SE_low_w,1m,1h,DOWN_CHOPPY,2988,0.018872668274333138
price_velocity_w,SE_low_w,1m,1h,FLAT_SMOOTH,9750,0.0026280868531560965
price_velocity_w,SE_low_w,1m,1h,FLAT_CHOPPY,18315,0.001955612106172308
price_velocity_w,SE_low_w,1m,4h,ALL,46089,0.006311549518515976
price_velocity_w,SE_low_w,1m,4h,UP_SMOOTH,6978,0.07610387780863699
price_velocity_w,SE_low_w,1m,4h,UP_CHOPPY,3924,0.04667160394762847
price_velocity_w,SE_low_w,1m,4h,DOWN_SMOOTH,4662,-0.03163460908114017
price_velocity_w,SE_low_w,1m,4h,DOWN_CHOPPY,2988,-0.014536858501006285
price_velocity_w,SE_low_w,1m,4h,FLAT_SMOOTH,9402,0.007906648171581002
price_velocity_w,SE_low_w,1m,4h,FLAT_CHOPPY,18135,-0.01905088351341868
price_velocity_w,SE_low_w,1m,1D,ALL,46089,0.02657759858565024
price_velocity_w,SE_low_w,1m,1D,UP_SMOOTH,6978,0.11318154112167703
price_velocity_w,SE_low_w,1m,1D,UP_CHOPPY,3924,0.061309468464280564
price_velocity_w,SE_low_w,1m,1D,DOWN_SMOOTH,4662,-0.01900860150062764
price_velocity_w,SE_low_w,1m,1D,DOWN_CHOPPY,2988,-0.014012303159138319
price_velocity_w,SE_low_w,1m,1D,FLAT_SMOOTH,9402,-0.0011873123504407054
price_velocity_w,SE_low_w,1m,1D,FLAT_CHOPPY,18135,0.0002044317497419903
price_velocity_w,SE_low_w,5m,5s,ALL,46919,-0.04437527256630974
price_velocity_w,SE_low_w,5m,5s,UP_SMOOTH,7146,0.34305288502826115
price_velocity_w,SE_low_w,5m,5s,UP_CHOPPY,3924,0.2029111113164903
price_velocity_w,SE_low_w,5m,5s,DOWN_SMOOTH,4662,-0.3406392561040521
price_velocity_w,SE_low_w,5m,5s,DOWN_CHOPPY,2988,-0.20244267833216567
price_velocity_w,SE_low_w,5m,5s,FLAT_SMOOTH,9884,-0.1295458962945794
price_velocity_w,SE_low_w,5m,5s,FLAT_CHOPPY,18315,-0.12659211491249708
price_velocity_w,SE_low_w,5m,15s,ALL,46919,-0.031074075413064783
price_velocity_w,SE_low_w,5m,15s,UP_SMOOTH,7146,0.3875841530495001
price_velocity_w,SE_low_w,5m,15s,UP_CHOPPY,3924,0.26496602063775004
price_velocity_w,SE_low_w,5m,15s,DOWN_SMOOTH,4662,-0.37989560347464396
price_velocity_w,SE_low_w,5m,15s,DOWN_CHOPPY,2988,-0.1979998857082349
price_velocity_w,SE_low_w,5m,15s,FLAT_SMOOTH,9884,-0.13739948377783015
price_velocity_w,SE_low_w,5m,15s,FLAT_CHOPPY,18315,-0.15667054063160216
price_velocity_w,SE_low_w,5m,1m,ALL,46919,-0.01026023795903181
price_velocity_w,SE_low_w,5m,1m,UP_SMOOTH,7146,0.4755003760297863
price_velocity_w,SE_low_w,5m,1m,UP_CHOPPY,3924,0.3318532895804078
price_velocity_w,SE_low_w,5m,1m,DOWN_SMOOTH,4662,-0.42688228746297474
price_velocity_w,SE_low_w,5m,1m,DOWN_CHOPPY,2988,-0.25856748262383533
price_velocity_w,SE_low_w,5m,1m,FLAT_SMOOTH,9884,0.0467427825427582
price_velocity_w,SE_low_w,5m,1m,FLAT_CHOPPY,18315,-0.17434365267585158
price_velocity_w,SE_low_w,5m,5m,ALL,46919,0.00622101903678544
price_velocity_w,SE_low_w,5m,5m,UP_SMOOTH,7146,0.566645838134847
price_velocity_w,SE_low_w,5m,5m,UP_CHOPPY,3924,0.2776902752351361
price_velocity_w,SE_low_w,5m,5m,DOWN_SMOOTH,4662,-0.5311447915641058
price_velocity_w,SE_low_w,5m,5m,DOWN_CHOPPY,2988,-0.30769158045027983
price_velocity_w,SE_low_w,5m,5m,FLAT_SMOOTH,9884,0.21730998552366143
price_velocity_w,SE_low_w,5m,5m,FLAT_CHOPPY,18315,-0.1789121927919608
price_velocity_w,SE_low_w,5m,15m,ALL,46893,0.0098940131652276
price_velocity_w,SE_low_w,5m,15m,UP_SMOOTH,7146,0.37731122590490745
price_velocity_w,SE_low_w,5m,15m,UP_CHOPPY,3924,0.15889781076055598
price_velocity_w,SE_low_w,5m,15m,DOWN_SMOOTH,4662,-0.2890076643060491
price_velocity_w,SE_low_w,5m,15m,DOWN_CHOPPY,2988,-0.2294817337426626
price_velocity_w,SE_low_w,5m,15m,FLAT_SMOOTH,9858,0.08616096892248616
price_velocity_w,SE_low_w,5m,15m,FLAT_CHOPPY,18315,-0.07773488288058458
price_velocity_w,SE_low_w,5m,1h,ALL,46785,0.0027570072020431124
price_velocity_w,SE_low_w,5m,1h,UP_SMOOTH,7146,0.06025388763748171
price_velocity_w,SE_low_w,5m,1h,UP_CHOPPY,3924,0.14062837479054172
price_velocity_w,SE_low_w,5m,1h,DOWN_SMOOTH,4662,-0.08435528473915772
price_velocity_w,SE_low_w,5m,1h,DOWN_CHOPPY,2988,9.553044986637682e-05
price_velocity_w,SE_low_w,5m,1h,FLAT_SMOOTH,9750,-0.0014374315955675656
price_velocity_w,SE_low_w,5m,1h,FLAT_CHOPPY,18315,-0.014791447533038597
price_velocity_w,SE_low_w,5m,4h,ALL,46089,0.010680135497801986
price_velocity_w,SE_low_w,5m,4h,UP_SMOOTH,6978,0.12304019296892366
price_velocity_w,SE_low_w,5m,4h,UP_CHOPPY,3924,0.08082344440550895
price_velocity_w,SE_low_w,5m,4h,DOWN_SMOOTH,4662,-0.04751200572690368
price_velocity_w,SE_low_w,5m,4h,DOWN_CHOPPY,2988,-0.027925422539348484
price_velocity_w,SE_low_w,5m,4h,FLAT_SMOOTH,9402,0.016484701403318376
price_velocity_w,SE_low_w,5m,4h,FLAT_CHOPPY,18135,-0.03335512657616108
price_velocity_w,SE_low_w,5m,1D,ALL,46089,0.04605780553397961
price_velocity_w,SE_low_w,5m,1D,UP_SMOOTH,6978,0.18313656931871602
price_velocity_w,SE_low_w,5m,1D,UP_CHOPPY,3924,0.11533545625063675
price_velocity_w,SE_low_w,5m,1D,DOWN_SMOOTH,4662,-0.024491825061831455
price_velocity_w,SE_low_w,5m,1D,DOWN_CHOPPY,2988,-0.032373296973155864
price_velocity_w,SE_low_w,5m,1D,FLAT_SMOOTH,9402,-0.0022662365966462285
price_velocity_w,SE_low_w,5m,1D,FLAT_CHOPPY,18135,0.00023006176699002725
price_velocity_w,SE_low_w,15m,5s,ALL,46890,-0.058568290986595634
price_velocity_w,SE_low_w,15m,5s,UP_SMOOTH,7146,0.3688093009391901
price_velocity_w,SE_low_w,15m,5s,UP_CHOPPY,3924,0.26902332711859905
price_velocity_w,SE_low_w,15m,5s,DOWN_SMOOTH,4662,-0.4048274037004057
price_velocity_w,SE_low_w,15m,5s,DOWN_CHOPPY,2988,-0.2556945268726619
price_velocity_w,SE_low_w,15m,5s,FLAT_SMOOTH,9855,-0.11322207380057389
price_velocity_w,SE_low_w,15m,5s,FLAT_CHOPPY,18315,-0.1735165618919169
price_velocity_w,SE_low_w,15m,15s,ALL,46890,-0.05348659382999476
price_velocity_w,SE_low_w,15m,15s,UP_SMOOTH,7146,0.3582879663248484
price_velocity_w,SE_low_w,15m,15s,UP_CHOPPY,3924,0.3031479555393253
price_velocity_w,SE_low_w,15m,15s,DOWN_SMOOTH,4662,-0.43598068157819886
price_velocity_w,SE_low_w,15m,15s,DOWN_CHOPPY,2988,-0.28055662928119673
price_velocity_w,SE_low_w,15m,15s,FLAT_SMOOTH,9855,-0.13158205708381177
price_velocity_w,SE_low_w,15m,15s,FLAT_CHOPPY,18315,-0.19038250847829682
price_velocity_w,SE_low_w,15m,1m,ALL,46890,-0.056487850089426
price_velocity_w,SE_low_w,15m,1m,UP_SMOOTH,7146,0.3962479495007067
price_velocity_w,SE_low_w,15m,1m,UP_CHOPPY,3924,0.3201159523889678
price_velocity_w,SE_low_w,15m,1m,DOWN_SMOOTH,4662,-0.40414873919776406
price_velocity_w,SE_low_w,15m,1m,DOWN_CHOPPY,2988,-0.2612458047355589
price_velocity_w,SE_low_w,15m,1m,FLAT_SMOOTH,9855,-0.0945629120292523
price_velocity_w,SE_low_w,15m,1m,FLAT_CHOPPY,18315,-0.20677413703701156
price_velocity_w,SE_low_w,15m,5m,ALL,46890,-0.052926832739713915
price_velocity_w,SE_low_w,15m,5m,UP_SMOOTH,7146,0.45730516892981826
price_velocity_w,SE_low_w,15m,5m,UP_CHOPPY,3924,0.3382454781623273
price_velocity_w,SE_low_w,15m,5m,DOWN_SMOOTH,4662,-0.5078173921969867
price_velocity_w,SE_low_w,15m,5m,DOWN_CHOPPY,2988,-0.3405293852654107
price_velocity_w,SE_low_w,15m,5m,FLAT_SMOOTH,9855,0.029601748929942263
price_velocity_w,SE_low_w,15m,5m,FLAT_CHOPPY,18315,-0.2329139801533567
price_velocity_w,SE_low_w,15m,15m,ALL,46890,0.012136703820258629
price_velocity_w,SE_low_w,15m,15m,UP_SMOOTH,7146,0.7605053732901351
price_velocity_w,SE_low_w,15m,15m,UP_CHOPPY,3924,0.41967466176020213
price_velocity_w,SE_low_w,15m,15m,DOWN_SMOOTH,4662,-0.7340753062552565
price_velocity_w,SE_low_w,15m,15m,DOWN_CHOPPY,2988,-0.4540074390064985
price_velocity_w,SE_low_w,15m,15m,FLAT_SMOOTH,9855,0.26381153655739364
price_velocity_w,SE_low_w,15m,15m,FLAT_CHOPPY,18315,-0.24541968011789458
price_velocity_w,SE_low_w,15m,1h,ALL,46785,0.016293687870744672
price_velocity_w,SE_low_w,15m,1h,UP_SMOOTH,7146,0.27593652163080196
price_velocity_w,SE_low_w,15m,1h,UP_CHOPPY,3924,0.2460375291366341
price_velocity_w,SE_low_w,15m,1h,DOWN_SMOOTH,4662,-0.3687281825144038
price_velocity_w,SE_low_w,15m,1h,DOWN_CHOPPY,2988,-0.21226116067504222
price_velocity_w,SE_low_w,15m,1h,FLAT_SMOOTH,9750,0.17341718148754856
price_velocity_w,SE_low_w,15m,1h,FLAT_CHOPPY,18315,-0.09989200219735844
price_velocity_w,SE_low_w,15m,4h,ALL,46089,0.01567042975980991
price_velocity_w,SE_low_w,15m,4h,UP_SMOOTH,6978,0.22014574728144096
