entry_ts,leg_dir,entry_price,extra_z_se,day
1708418223,SHORT,17675.25,1.9255905935974205,2024_02_20
1708418398,SHORT,17681.25,1.9529082096624306,2024_02_20
1708418851,LONG,17675.75,-2.0156804229849645,2024_02_20
1708418853,LONG,17676.25,-1.9236927254157643,2024_02_20
1708419040,LONG,17674.0,-1.989881403327532,2024_02_20
1708419067,LONG,17672.25,-2.079346640295937,2024_02_20
1708419069,LONG,17673.0,-1.8695470913871812,2024_02_20
1708419339,SHORT,17680.0,1.8571279108334082,2024_02_20
1708419361,SHORT,17681.5,1.908269099720586,2024_02_20
1708419364,SHORT,17682.0,2.0743258741705004,2024_02_20
1708419615,SHORT,17681.25,1.9153453696733616,2024_02_20
1708419626,SHORT,17681.75,2.0820783724740473,2024_02_20
1708419629,SHORT,17681.25,1.9153453696733616,2024_02_20
1708419686,SHORT,17682.75,1.9787900249458041,2024_02_20
1708419694,SHORT,17682.5,1.899400254637055,2024_02_20
1708419784,SHORT,17693.0,2.0007142177868866,2024_02_20
1708419789,SHORT,17693.0,2.0007142177868866,2024_02_20
1708420181,LONG,17685.0,-1.8713802142218448,2024_02_20
1708420189,LONG,17685.0,-1.8713802142218448,2024_02_20
1708420191,LONG,17684.75,-1.926112270206887,2024_02_20
1708420500,SHORT,17699.75,2.409104804637294,2024_02_20
1708420560,SHORT,17699.0,2.386166224626431,2024_02_20
1708420685,SHORT,17708.25,2.004674580920258,2024_02_20
1708420734,SHORT,17707.75,1.900984516389913,2024_02_20
1708420880,LONG,17696.25,-2.00799843643766,2024_02_20
1708420914,LONG,17696.5,-1.9491128517913794,2024_02_20
1708420916,LONG,17696.5,-1.9491128517913794,2024_02_20
1708420927,LONG,17696.0,-1.852472734024142,2024_02_20
1708420933,LONG,17696.0,-1.852472734024142,2024_02_20
1708420940,LONG,17695.0,-2.06860956249556,2024_02_20
1708421050,LONG,17688.25,-1.8769912308943462,2024_02_20
1708421187,LONG,17672.25,-1.8794601924334242,2024_02_20
1708421194,LONG,17672.5,-1.8524919725252555,2024_02_20
1708421201,LONG,17671.5,-1.96036485215793,2024_02_20
1708421591,SHORT,17669.0,1.8840531456275849,2024_02_20
1708421951,SHORT,17664.75,1.9478034176437564,2024_02_20
1708421960,SHORT,17664.5,1.8707135726182662,2024_02_20
1708421976,SHORT,17664.5,1.8707135726182662,2024_02_20
1708421978,SHORT,17664.75,1.9478034176437564,2024_02_20
1708422007,SHORT,17667.0,1.9404925045524046,2024_02_20
1708422053,SHORT,17667.25,2.014793430061786,2024_02_20
1708422199,SHORT,17671.25,1.962157815281581,2024_02_20
1708422202,SHORT,17671.25,1.962157815281581,2024_02_20
1708422225,SHORT,17671.0,1.9008084307495954,2024_02_20
1708422227,SHORT,17671.0,1.9008084307495954,2024_02_20
1708422667,LONG,17664.0,-2.025353419497098,2024_02_20
1708423179,LONG,17667.5,-1.944493159726371,2024_02_20
1708423549,LONG,17637.0,-2.087255121299442,2024_02_20
1708423558,LONG,17638.25,-1.8955586460538139,2024_02_20
1708423670,LONG,17630.0,-1.881961049544377,2024_02_20
1708423709,LONG,17624.75,-1.94257045283301,2024_02_20
1708423726,LONG,17624.25,-2.0372145674655493,2024_02_20
1708423852,SHORT,17633.25,1.9094236973622025,2024_02_20
1708423855,SHORT,17633.25,1.9094236973622025,2024_02_20
1708423860,SHORT,17633.75,2.036221972656745,2024_02_20
1708423982,SHORT,17639.75,1.8615631256798038,2024_02_20
1708424010,SHORT,17639.75,1.8615631256798038,2024_02_20
1708424509,LONG,17629.5,-1.8583284566113207,2024_02_20
1708424514,LONG,17629.5,-1.8583284566113207,2024_02_20
1708424520,LONG,17628.5,-2.015222879164916,2024_02_20
1708424674,LONG,17622.0,-2.6387333709830574,2024_02_20
1708424693,LONG,17624.5,-1.9502184666169107,2024_02_20
1708424819,SHORT,17633.75,1.9388936123460625,2024_02_20
1708424833,SHORT,17634.75,1.8566553356975277,2024_02_20
1708425449,LONG,17630.75,-1.9012347677108852,2024_02_20
1708425452,LONG,17630.5,-1.996375790281956,2024_02_20
1708425473,LONG,17630.75,-1.9012347677108852,2024_02_20
1708425478,LONG,17630.5,-1.996375790281956,2024_02_20
1708425596,SHORT,17640.0,2.091118004243528,2024_02_20
1708425635,SHORT,17640.75,1.9430958267173808,2024_02_20
1708425644,SHORT,17641.0,2.0323309967158467,2024_02_20
1708425648,SHORT,17640.75,1.9430958267173808,2024_02_20
1708425775,LONG,17630.75,-1.8628883410046884,2024_02_20
1708425782,LONG,17630.0,-1.9429743510867934,2024_02_20
1708425790,LONG,17630.0,-1.9429743510867934,2024_02_20
1708425792,LONG,17629.75,-2.0277895282895386,2024_02_20
1708425797,LONG,17630.0,-1.9429743510867934,2024_02_20
1708425824,LONG,17630.25,-1.8581591738840484,2024_02_20
1708426136,LONG,17630.75,-1.9336133638132094,2024_02_20
1708426303,LONG,17630.0,-1.9030985602912418,2024_02_20
1708426306,LONG,17630.0,-1.9030985602912418,2024_02_20
1708426331,LONG,17627.75,-1.8588771164941322,2024_02_20
1708426335,LONG,17627.75,-1.8588771164941322,2024_02_20
1708426489,LONG,17626.0,-1.8784534869408898,2024_02_20
1708426604,SHORT,17636.25,1.902178151349418,2024_02_20
1708426608,SHORT,17636.25,1.902178151349418,2024_02_20
1708426615,SHORT,17636.25,1.902178151349418,2024_02_20
1708426641,SHORT,17637.5,1.9212408886967955,2024_02_20
1708426858,LONG,17623.75,-1.9325587790935392,2024_02_20
1708426864,LONG,17621.25,-2.1024082242868616,2024_02_20
1708426876,LONG,17621.0,-2.1865887337677976,2024_02_20
1708426880,LONG,17621.25,-2.1024082242868616,2024_02_20
1708426886,LONG,17621.0,-2.1865887337677976,2024_02_20
1708427005,LONG,17614.0,-2.226466548789523,2024_02_20
1708427007,LONG,17615.0,-1.9755970785034824,2024_02_20
1708427012,LONG,17615.25,-1.9128797109319724,2024_02_20
1708427039,LONG,17615.5,-1.8501623433604621,2024_02_20
1708427565,SHORT,17629.5,1.8551521488190967,2024_02_20
1708427596,SHORT,17632.0,2.013215724133687,2024_02_20
1708427615,SHORT,17632.0,2.013215724133687,2024_02_20
1708428294,LONG,17631.75,-1.8798243699902226,2024_02_20
1708428679,SHORT,17643.5,2.1999108070080227,2024_02_20
1708428737,SHORT,17644.0,1.8911077041891038,2024_02_20
1708428750,SHORT,17644.0,1.8911077041891038,2024_02_20
1708428891,LONG,17635.75,-1.892442210107388,2024_02_20
1708428908,LONG,17635.0,-1.9321491848109014,2024_02_20
1708428913,LONG,17635.0,-1.9321491848109014,2024_02_20
1708428916,LONG,17635.0,-1.9321491848109014,2024_02_20
1708428928,LONG,17635.0,-1.9321491848109014,2024_02_20
1708428939,LONG,17635.0,-1.9321491848109014,2024_02_20
1708428942,LONG,17634.75,-2.043139085326656,2024_02_20
1708428976,LONG,17632.25,-1.8982973778012535,2024_02_20
1708428982,LONG,17632.25,-1.8982973778012535,2024_02_20
1708429195,SHORT,17643.25,2.036263184148623,2024_02_20
1708429202,SHORT,17644.75,1.9855071017395272,2024_02_20
1708429264,SHORT,17649.0,2.2590685155799317,2024_02_20
1708429325,SHORT,17650.5,1.8508051672488994,2024_02_20
1708429333,SHORT,17650.5,1.8508051672488994,2024_02_20
1708429343,SHORT,17651.0,1.9707925362764147,2024_02_20
1708429366,SHORT,17650.75,1.910798851762657,2024_02_20
1708429378,SHORT,17651.0,1.9707925362764147,2024_02_20
1708430093,SHORT,17654.25,1.899719911717005,2024_02_20
1708430188,SHORT,17654.5,1.975450289890676,2024_02_20
1708430191,SHORT,17654.75,2.1440520216024286,2024_02_20
1708430193,SHORT,17654.75,2.1440520216024286,2024_02_20
1708430215,SHORT,17654.5,1.975450289890676,2024_02_20
1708430224,SHORT,17655.5,1.9777898845683033,2024_02_20
1708430252,SHORT,17655.5,1.9777898845683033,2024_02_20
1708430257,SHORT,17655.5,1.9777898845683033,2024_02_20
1708430259,SHORT,17655.5,1.9777898845683033,2024_02_20
1708430261,SHORT,17655.5,1.9777898845683033,2024_02_20
1708430272,SHORT,17655.75,2.139022755592944,2024_02_20
1708430326,LONG,17650.5,-2.274330320531014,2024_02_20
1708430400,SHORT,17659.25,3.412403893152519,2024_02_20
1708430472,SHORT,17658.75,2.04398257150797,2024_02_20
1708430480,SHORT,17658.75,2.04398257150797,2024_02_20
1708430482,LONG,17651.0,-2.122381903015207,2024_02_20
1708430495,LONG,17651.5,-1.8535841949814538,2024_02_20
1708430501,LONG,17650.0,-2.6599773190827136,2024_02_20
1708430516,LONG,17651.5,-1.8535841949814538,2024_02_20
1708430543,SHORT,17659.25,2.2983085008471598,2024_02_20
1708430554,SHORT,17659.0,2.1724312666610857,2024_02_20
1708430564,SHORT,17658.75,2.0465540324750116,2024_02_20
1708430571,SHORT,17658.75,2.0465540324750116,2024_02_20
1708430589,SHORT,17661.0,2.2784468597723224,2024_02_20
1708430599,SHORT,17660.25,1.9174253503016518,2024_02_20
1708430619,SHORT,17660.25,1.9174253503016518,2024_02_20
1708430649,SHORT,17662.5,2.1108298041461713,2024_02_20
1708430986,SHORT,17667.5,2.574279394189825,2024_02_20
1708431002,SHORT,17668.75,1.9245303546458425,2024_02_20
1708431007,SHORT,17668.75,1.9245303546458425,2024_02_20
1708431010,SHORT,17669.25,2.121749519938368,2024_02_20
1708431015,SHORT,17668.75,1.9245303546458425,2024_02_20
1708431148,SHORT,17673.0,1.929736992527959,2024_02_20
1708431151,SHORT,17673.0,1.929736992527959,2024_02_20
1708431156,SHORT,17673.0,1.929736992527959,2024_02_20
1708431229,SHORT,17675.5,1.887853015677826,2024_02_20
1708431233,SHORT,17675.75,1.9765887625956662,2024_02_20
1708431236,SHORT,17675.75,1.9765887625956662,2024_02_20
1708431239,SHORT,17675.5,1.887853015677826,2024_02_20
1708431436,LONG,17670.0,-2.1258403402441823,2024_02_20
1708431533,LONG,17666.75,-1.980450784804189,2024_02_20
1708431568,LONG,17665.25,-1.8832391471440721,2024_02_20
1708431597,LONG,17665.0,-1.9362632432626348,2024_02_20
1708431923,SHORT,17678.75,1.9125036159475233,2024_02_20
1708431939,SHORT,17678.5,1.8497127995552554,2024_02_20
1708431945,SHORT,17678.5,1.8497127995552554,2024_02_20
1708431951,SHORT,17678.5,1.8497127995552554,2024_02_20
1708432338,LONG,17677.5,-2.1999182592386424,2024_02_20
1708432376,LONG,17678.0,-1.9605799173450205,2024_02_20
1708432379,LONG,17678.0,-1.9605799173450205,2024_02_20
1708432388,LONG,17677.0,-2.028209836654211,2024_02_20
1708432396,LONG,17676.25,-2.3364223909792354,2024_02_20
1708432461,LONG,17677.0,-1.929621354863813,2024_02_20
1708432472,LONG,17677.0,-1.929621354863813,2024_02_20
