day,entry_ts,leg_dir,entry_price,exit_ts,exit_price,pnl_pts,gross_usd,net_usd,exit_reason
2024_01_03,1704247680,LONG,16714.5,1704247740,16712.75,-1.75,-35.0,-49.1,curve_bend_down
2024_01_03,1704247920,LONG,16711.5,1704248100,16712.0,0.5,10.0,-4.1,curve_bend_down
2024_01_03,1704248580,LONG,16705.25,1704248700,16703.75,-1.5,-30.0,-44.1,curve_bend_down
2024_01_03,1704248940,LONG,16701.0,1704249180,16704.25,3.25,65.0,50.9,curve_bend_down
2024_01_03,1704249360,LONG,16702.75,1704249600,16704.5,1.75,35.0,20.9,curve_bend_down
2024_01_03,1704249720,LONG,16705.0,1704249840,16705.0,0.0,0.0,-14.1,curve_bend_down
2024_01_03,1704250200,LONG,16704.5,1704250500,16703.0,-1.5,-30.0,-44.1,curve_bend_down
2024_01_03,1704250680,LONG,16703.25,1704250800,16702.75,-0.5,-10.0,-24.1,curve_bend_down
2024_01_03,1704250920,LONG,16704.75,1704251280,16706.75,2.0,40.0,25.9,curve_bend_down
2024_01_03,1704251400,LONG,16708.0,1704251580,16707.75,-0.25,-5.0,-19.1,curve_bend_down
2024_01_03,1704251760,LONG,16706.25,1704251820,16704.5,-1.75,-35.0,-49.1,curve_bend_down
2024_01_03,1704252000,LONG,16703.25,1704252180,16703.25,0.0,0.0,-14.1,curve_bend_down
2024_01_03,1704252240,LONG,16704.25,1704252360,16702.5,-1.75,-35.0,-49.1,curve_bend_down
2024_01_03,1704252480,LONG,16702.75,1704252600,16702.5,-0.25,-5.0,-19.1,curve_bend_down
2024_01_03,1704252660,LONG,16704.25,1704252960,16705.75,1.5,30.0,15.9,curve_bend_down
2024_01_03,1704253140,LONG,16705.25,1704253260,16704.75,-0.5,-10.0,-24.1,curve_bend_down
2024_01_03,1704253320,LONG,16705.0,1704253620,16704.0,-1.0,-20.0,-34.1,curve_bend_down
2024_01_03,1704253740,LONG,16704.75,1704253800,16704.0,-0.75,-15.0,-29.1,curve_bend_down
2024_01_03,1704253860,LONG,16705.0,1704254100,16703.75,-1.25,-25.0,-39.1,curve_bend_down
2024_01_03,1704254280,LONG,16705.0,1704254400,16703.25,-1.75,-35.0,-49.1,curve_bend_down
2024_01_03,1704254760,LONG,16700.5,1704254820,16700.5,0.0,0.0,-14.1,curve_bend_down
2024_01_03,1704254880,LONG,16700.75,1704255000,16699.75,-1.0,-20.0,-34.1,curve_bend_down
2024_01_03,1704255120,LONG,16700.0,1704255300,16699.25,-0.75,-15.0,-29.1,curve_bend_down
2024_01_03,1704255420,LONG,16700.25,1704255720,16700.5,0.25,5.0,-9.1,curve_bend_down
2024_01_03,1704255780,LONG,16702.25,1704255900,16702.0,-0.25,-5.0,-19.1,curve_bend_down
2024_01_03,1704256080,LONG,16702.25,1704256200,16700.75,-1.5,-30.0,-44.1,curve_bend_down
2024_01_03,1704256440,LONG,16701.0,1704256500,16700.0,-1.0,-20.0,-34.1,curve_bend_down
2024_01_03,1704256740,LONG,16697.0,1704256860,16695.75,-1.25,-25.0,-39.1,curve_bend_down
2024_01_03,1704256980,LONG,16696.25,1704257040,16695.0,-1.25,-25.0,-39.1,curve_bend_down
2024_01_03,1704257100,LONG,16696.5,1704257280,16694.75,-1.75,-35.0,-49.1,curve_bend_down
2024_01_03,1704257460,LONG,16695.5,1704257520,16695.0,-0.5,-10.0,-24.1,curve_bend_down
2024_01_03,1704257760,LONG,16695.0,1704257940,16694.0,-1.0,-20.0,-34.1,curve_bend_down
2024_01_03,1704258360,LONG,16693.25,1704258540,16693.25,0.0,0.0,-14.1,curve_bend_down
2024_01_03,1704258660,LONG,16695.75,1704258780,16694.0,-1.75,-35.0,-49.1,curve_bend_down
2024_01_03,1704258900,LONG,16695.0,1704259200,16696.75,1.75,35.0,20.9,curve_bend_down
2024_01_03,1704259380,LONG,16694.75,1704259440,16693.75,-1.0,-20.0,-34.1,curve_bend_down
2024_01_03,1704259620,LONG,16695.25,1704260160,16702.25,7.0,140.0,125.9,curve_bend_down
2024_01_03,1704260280,LONG,16703.75,1704260400,16701.5,-2.25,-45.0,-59.1,curve_bend_down
2024_01_03,1704260700,LONG,16700.5,1704260820,16700.75,0.25,5.0,-9.1,curve_bend_down
2024_01_03,1704260880,LONG,16701.0,1704261180,16702.75,1.75,35.0,20.9,curve_bend_down
2024_01_03,1704261300,LONG,16704.75,1704261420,16704.75,0.0,0.0,-14.1,curve_bend_down
2024_01_03,1704261600,LONG,16704.75,1704261660,16703.75,-1.0,-20.0,-34.1,curve_bend_down
2024_01_03,1704261780,LONG,16704.25,1704262020,16703.0,-1.25,-25.0,-39.1,curve_bend_down
2024_01_03,1704262320,LONG,16701.75,1704262680,16705.25,3.5,70.0,55.9,curve_bend_down
2024_01_03,1704262740,LONG,16707.25,1704263040,16708.5,1.25,25.0,10.9,curve_bend_down
2024_01_03,1704263160,LONG,16709.25,1704263460,16712.5,3.25,65.0,50.9,curve_bend_down
2024_01_03,1704263940,LONG,16712.25,1704264300,16715.0,2.75,55.0,40.9,curve_bend_down
2024_01_03,1704264360,LONG,16716.5,1704264420,16715.5,-1.0,-20.0,-34.1,curve_bend_down
2024_01_03,1704264600,LONG,16715.0,1704264780,16715.0,0.0,0.0,-14.1,curve_bend_down
2024_01_03,1704265200,LONG,16711.5,1704265320,16709.0,-2.5,-50.0,-64.1,curve_bend_down
2024_01_03,1704265680,LONG,16708.0,1704265980,16709.75,1.75,35.0,20.9,curve_bend_down
2024_01_03,1704266280,LONG,16705.25,1704266400,16703.0,-2.25,-45.0,-59.1,curve_bend_down
