day,entry_ts,leg_dir,entry_price,exit_ts,exit_price,pnl_pts,pnl_usd,extra_z_se,exit_reason
2024_02_09,1707483660,LONG,17910.25,1707483780,17912.5,2.25,5.365384615384615,-2.0428342598274614,z_exit
2024_02_09,1707483840,SHORT,17918.75,1707484140,17911.75,7.0,16.692307692307693,2.2059167364797774,z_exit
2024_02_09,1707484800,SHORT,17913.75,1707484920,17913.5,0.25,0.5961538461538461,2.0037336458313577,z_exit
2024_02_09,1707485460,SHORT,17926.25,1707485700,17942.5,-16.25,-38.75,2.1492455808232833,z_exit
2024_02_09,1707487860,SHORT,17930.0,1707488160,17929.0,1.0,2.3846153846153846,2.313418682968261,z_exit
2024_02_09,1707488460,LONG,17924.75,1707488820,17913.25,-11.5,-27.423076923076923,-1.8671401585362146,z_exit
2024_02_09,1707489060,LONG,17899.5,1707489120,17893.75,-5.75,-13.711538461538462,-2.339184041679057,z_exit
2024_02_09,1707489420,LONG,17884.0,1707489480,17882.0,-2.0,-4.769230769230769,-1.9628388416798346,z_exit
2024_02_09,1707490380,LONG,17900.75,1707490500,17914.5,13.75,32.78846153846154,-1.891330705135859,z_exit
2024_02_09,1707492960,SHORT,17986.5,1707493320,17985.5,1.0,2.3846153846153846,2.092562947064061,z_exit
2024_02_09,1707494220,LONG,17978.0,1707494340,17985.25,7.25,17.288461538461537,-2.098410878263244,z_exit
2024_02_09,1707494520,SHORT,17999.25,1707494700,17998.0,1.25,2.980769230769231,1.8834128146867029,z_exit
2024_02_09,1707495000,LONG,17994.5,1707495120,18005.75,11.25,26.826923076923077,-2.0060143440374745,z_exit
2024_02_09,1707495480,LONG,17984.25,1707495780,17994.25,10.0,23.846153846153847,-2.1562324178789476,z_exit
2024_02_09,1707496860,SHORT,17994.25,1707497040,17993.0,1.25,2.980769230769231,1.9151400606824023,z_exit
2024_02_09,1707497640,LONG,17994.75,1707497820,17998.0,3.25,7.75,-2.355714446528714,z_exit
2024_02_09,1707499200,LONG,17980.75,1707499260,17984.75,4.0,9.538461538461538,-2.0323747591737895,z_exit
2024_02_09,1707500040,LONG,18002.25,1707500460,18004.75,2.5,5.961538461538462,-1.9466165848294528,z_exit
2024_02_09,1707502080,LONG,18022.5,1707502140,18024.5,2.0,4.769230769230769,-1.8836346150549377,z_exit
2024_02_09,1707502320,SHORT,18032.0,1707502740,18024.25,7.75,18.48076923076923,1.94890777370653,z_exit
2024_02_09,1707503340,SHORT,18036.5,1707503520,18037.0,-0.5,-1.1923076923076923,2.365842744453056,z_exit
2024_02_09,1707504120,LONG,18036.5,1707504360,18035.0,-1.5,-3.5769230769230766,-1.9853517166029837,z_exit
2024_02_09,1707505740,LONG,18034.0,1707505860,18036.75,2.75,6.5576923076923075,-1.862384300102364,z_exit
2024_02_09,1707507180,LONG,18050.5,1707507600,18054.25,3.75,8.942307692307692,-2.0838747039054626,z_exit
2024_02_09,1707507660,SHORT,18061.25,1707508020,18068.5,-7.25,-17.288461538461537,2.3204855677839067,z_exit
2024_02_09,1707508920,LONG,18043.25,1707509640,18043.0,-0.25,-0.5961538461538461,-2.58116717500078,z_exit
2024_02_09,1707510180,LONG,18041.0,1707510480,18039.75,-1.25,-2.980769230769231,-2.5130600328380424,z_exit
2024_02_09,1707511560,LONG,18037.5,1707511620,18040.25,2.75,6.5576923076923075,-1.8623735194136897,z_exit
2024_02_09,1707511800,LONG,18031.25,1707512220,18039.25,8.0,19.076923076923077,-1.9329745935665557,z_exit
2024_02_09,1707514860,LONG,18032.75,1707515100,18031.0,-1.75,-4.173076923076923,-1.9351698020916357,z_exit
2024_02_12,1707692460,LONG,18027.75,1707692760,18012.25,-15.5,-36.96153846153846,-3.004847661638779,z_exit
2024_02_12,1707695400,LONG,18034.0,1707695520,18034.75,0.75,1.7884615384615383,-1.9719080275768308,z_exit
2024_02_12,1707696240,SHORT,18038.5,1707696300,18036.25,2.25,5.365384615384615,2.4591104282149807,z_exit
2024_02_12,1707696360,LONG,18032.25,1707696480,18034.5,2.25,5.365384615384615,-2.4419320978930066,z_exit
2024_02_12,1707697080,SHORT,18030.5,1707697325,18028.25,2.25,5.365384615384615,2.0423094898615854,z_exit
2024_02_12,1707698220,LONG,18034.5,1707698700,18032.5,-2.0,-4.769230769230769,-2.5411074993606095,z_exit
2024_02_12,1707699420,LONG,18034.5,1707699730,18033.5,-1.0,-2.3846153846153846,-2.1269970356280314,z_exit
2024_02_12,1707699840,SHORT,18035.5,1707700020,18034.0,1.5,3.5769230769230766,1.9362598876320363,z_exit
2024_02_12,1707700860,SHORT,18038.75,1707700920,18037.25,1.5,3.5769230769230766,1.969318532228737,z_exit
2024_02_12,1707701400,LONG,18036.75,1707701520,18038.75,2.0,4.769230769230769,-2.0311719542558815,z_exit
2024_02_12,1707702660,LONG,18033.75,1707702780,18034.25,0.5,1.1923076923076923,-2.0415703722598333,z_exit
2024_02_12,1707703020,SHORT,18035.75,1707703260,18035.0,0.75,1.7884615384615383,1.945300703537076,z_exit
2024_02_12,1707703380,LONG,18030.75,1707703500,18033.5,2.75,6.5576923076923075,-2.2527293064925136,z_exit
2024_02_12,1707706680,LONG,18031.5,1707707250,18033.5,2.0,4.769230769230769,-2.7909125970105655,z_exit
2024_02_12,1707707820,SHORT,18033.25,1707707970,18032.5,0.75,1.7884615384615383,2.1504613190801405,z_exit
2024_02_12,1707708900,LONG,18028.0,1707709080,18029.75,1.75,4.173076923076923,-2.4739807124270032,z_exit
2024_02_12,1707709385,SHORT,18030.0,1707709560,18027.75,2.25,5.365384615384615,1.9158889582293244,z_exit
2024_02_12,1707710760,SHORT,18028.75,1707711120,18031.25,-2.5,-5.961538461538462,2.4963334174810625,z_exit
2024_02_12,1707711600,LONG,18030.75,1707711725,18032.25,1.5,3.5769230769230766,-1.9226425180468911,z_exit
2024_02_12,1707712200,LONG,18026.75,1707712380,18025.0,-1.75,-4.173076923076923,-2.189044473085881,z_exit
2024_02_12,1707713220,LONG,18020.75,1707713640,18019.25,-1.5,-3.5769230769230766,-2.284277986526462,z_exit
2024_02_12,1707714720,LONG,18018.0,1707714840,18019.0,1.0,2.3846153846153846,-2.203857416430186,z_exit
2024_02_12,1707716760,LONG,18017.25,1707717000,18016.75,-0.5,-1.1923076923076923,-1.9117768983568748,z_exit
2024_02_12,1707717480,SHORT,18018.75,1707717660,18018.75,0.0,0.0,2.0542548592354906,z_exit
2024_02_12,1707718260,LONG,18019.25,1707718385,18020.5,1.25,2.980769230769231,-2.6182853675805013,z_exit
2024_02_12,1707719220,SHORT,18026.25,1707719400,18024.75,1.5,3.5769230769230766,2.7385811855628113,z_exit
2024_02_12,1707720180,SHORT,18025.0,1707720360,18025.5,-0.5,-1.1923076923076923,1.926243622861354,z_exit
2024_02_12,1707721500,SHORT,18025.5,1707721920,18031.0,-5.5,-13.115384615384615,2.285601661636593,z_exit
2024_02_12,1707722160,LONG,18032.75,1707722220,18034.0,1.25,2.980769230769231,-2.2521663797786657,z_exit
2024_02_12,1707722580,SHORT,18038.0,1707722760,18041.0,-3.0,-7.153846153846153,2.1343068132901153,z_exit
2024_02_12,1707723000,LONG,18043.5,1707723545,18035.5,-8.0,-19.076923076923077,-1.8896784561502464,z_exit
2024_02_12,1707724800,LONG,18036.5,1707725100,18039.5,3.0,7.153846153846153,-2.260896420547366,z_exit
2024_02_12,1707726480,SHORT,18050.75,1707726600,18049.75,1.0,2.3846153846153846,2.0221814169907044,z_exit
2024_02_12,1707726960,LONG,18049.5,1707727260,18046.75,-2.75,-6.5576923076923075,-1.9514028989717458,z_exit
2024_02_12,1707728100,SHORT,18044.5,1707728880,18050.0,-5.5,-13.115384615384615,2.2335875948843444,z_exit
2024_02_12,1707729000,SHORT,18056.0,1707729180,18057.5,-1.5,-3.5769230769230766,2.207685081440534,z_exit
2024_02_12,1707729240,LONG,18053.0,1707729540,18052.5,-0.5,-1.1923076923076923,-1.9849764015561455,z_exit
2024_02_12,1707732060,SHORT,18052.25,1707732300,18053.0,-0.75,-1.7884615384615383,1.8784492084068665,z_exit
2024_02_12,1707732360,LONG,18047.75,1707732600,18049.0,1.25,2.980769230769231,-2.5130474328806756,z_exit
2024_02_12,1707732780,SHORT,18052.25,1707733020,18052.75,-0.5,-1.1923076923076923,1.993366021989139,z_exit
2024_02_12,1707736380,SHORT,18048.0,1707736800,18053.25,-5.25,-12.519230769230768,1.9776108948369038,z_exit
2024_02_12,1707738180,SHORT,18049.0,1707738420,18046.25,2.75,6.5576923076923075,2.409404262666189,z_exit
2024_02_12,1707739200,LONG,18045.25,1707739560,18042.75,-2.5,-5.961538461538462,-2.073167218783334,z_exit
2024_02_12,1707742740,SHORT,18038.0,1707742920,18034.75,3.25,7.75,1.8849045145980772,z_exit
2024_02_12,1707743820,LONG,18042.5,1707744060,18043.25,0.75,1.7884615384615383,-2.1092992518789,z_exit
2024_02_12,1707744660,LONG,18038.75,1707744840,18038.0,-0.75,-1.7884615384615383,-2.1965825198683757,z_exit
2024_02_12,1707746220,SHORT,18032.75,1707746340,18031.0,1.75,4.173076923076923,2.4423033818596327,z_exit
2024_02_12,1707747240,LONG,18028.25,1707747420,18026.5,-1.75,-4.173076923076923,-2.4619558406065254,z_exit
2024_02_12,1707748260,LONG,18018.75,1707748380,18027.0,8.25,19.673076923076923,-2.4518202871050443,z_exit
2024_02_12,1707748440,SHORT,18043.25,1707748680,18040.75,2.5,5.961538461538462,2.1966981007627293,z_exit
2024_02_12,1707750120,LONG,18024.75,1707750300,18029.5,4.75,11.326923076923077,-2.142115095921477,z_exit
2024_02_12,1707750600,SHORT,18033.5,1707750780,18029.25,4.25,10.134615384615385,2.2786097782204733,z_exit
2024_02_12,1707751560,SHORT,18035.75,1707751920,18039.75,-4.0,-9.538461538461538,1.8493953491375836,z_exit
2024_02_12,1707752940,LONG,18059.25,1707753120,18068.0,8.75,20.865384615384617,-2.5589162338802387,z_exit
2024_02_12,1707753780,LONG,18066.0,1707753900,18071.5,5.5,13.115384615384615,-1.9169912628948207,z_exit
2024_02_12,1707755040,SHORT,18086.25,1707755400,18094.25,-8.0,-19.076923076923077,1.8734133071361552,z_exit
2024_02_12,1707756000,LONG,18109.75,1707756420,18110.0,0.25,0.5961538461538461,-2.126687574259877,z_exit
2024_02_12,1707756540,LONG,18089.5,1707756660,18094.25,4.75,11.326923076923077,-2.037837085780452,z_exit
2024_02_12,1707758640,LONG,18073.0,1707758760,18074.75,1.75,4.173076923076923,-2.4876449454539724,z_exit
2024_02_12,1707759900,LONG,18076.0,1707760020,18076.5,0.5,1.1923076923076923,-1.9988302130584146,z_exit
2024_02_12,1707760080,SHORT,18083.75,1707760380,18089.5,-5.75,-13.711538461538462,1.8925525302201003,z_exit
2024_02_12,1707761340,LONG,18096.0,1707761460,18099.5,3.5,8.346153846153847,-2.0689500363610147,z_exit
2024_02_12,1707761640,SHORT,18106.25,1707761880,18104.75,1.5,3.5769230769230766,2.2016441968563445,z_exit
2024_02_12,1707762060,LONG,18097.25,1707762600,18049.25,-48.0,-114.46153846153845,-2.0771388695262267,z_exit
2024_02_12,1707762840,SHORT,18043.75,1707762900,18029.25,14.5,34.57692307692307,1.9638198189226739,z_exit
2024_02_12,1707763620,SHORT,18012.75,1707763980,18011.5,1.25,2.980769230769231,1.8861007431770904,z_exit
2024_02_12,1707764580,LONG,18010.5,1707764820,18011.0,0.5,1.1923076923076923,-2.1883589673988473,z_exit
2024_02_12,1707765360,LONG,17988.0,1707765660,17948.25,-39.75,-94.78846153846153,-2.1718674403505465,z_exit
2024_02_12,1707766920,SHORT,17986.75,1707767040,17977.5,9.25,22.057692307692307,1.8773440810611428,z_exit
2024_02_12,1707767460,LONG,17963.0,1707767640,17956.25,-6.75,-16.096153846153847,-1.9035303752924548,z_exit
2024_02_12,1707768780,LONG,17973.0,1707769020,17976.25,3.25,7.75,-2.196696272639781,z_exit
2024_02_12,1707770760,SHORT,17973.5,1707770940,17972.5,1.0,2.3846153846153846,1.972011264344817,z_exit
2024_02_12,1707771300,LONG,17965.25,1707771540,17958.75,-6.5,-15.5,-1.9617950697851705,z_exit
2024_02_12,1707772260,LONG,17925.75,1707772380,17926.0,0.25,0.5961538461538461,-1.926147281669015,z_exit
2024_02_12,1707774900,SHORT,17925.0,1707775195,17929.75,-4.75,-11.326923076923077,2.7992254351964996,eod
2024_02_13,1707779520,LONG,17926.0,1707779760,17922.25,-3.75,-8.942307692307692,-2.3371600489109574,z_exit
2024_02_13,1707780120,SHORT,17932.0,1707780300,17930.75,1.25,2.980769230769231,2.145950269285517,z_exit
2024_02_13,1707782460,LONG,17936.25,1707782580,17933.75,-2.5,-5.961538461538462,-1.9302251527052436,z_exit
2024_02_13,1707782640,LONG,17933.25,1707782880,17928.5,-4.75,-11.326923076923077,-2.1235569620383092,z_exit
2024_02_13,1707783060,SHORT,17928.75,1707783300,17927.5,1.25,2.980769230769231,1.9251691666555093,z_exit
2024_02_13,1707783960,SHORT,17925.75,1707784380,17927.25,-1.5,-3.5769230769230766,2.2776628009944373,z_exit
2024_02_13,1707785220,LONG,17925.0,1707785400,17928.0,3.0,7.153846153846153,-2.0590804182011917,z_exit
2024_02_13,1707786120,LONG,17927.0,1707786240,17927.5,0.5,1.1923076923076923,-2.1942035975576664,z_exit
2024_02_13,1707786420,SHORT,17931.5,1707786720,17928.0,3.5,8.346153846153847,1.8657502770696164,z_exit
2024_02_13,1707789360,LONG,17924.5,1707789420,17926.5,2.0,4.769230769230769,-2.2300910269214906,z_exit
2024_02_13,1707789840,LONG,17923.5,1707789960,17925.0,1.5,3.5769230769230766,-2.222087547715876,z_exit
2024_02_13,1707790860,SHORT,17929.25,1707791160,17930.75,-1.5,-3.5769230769230766,2.262719434858767,z_exit
2024_02_13,1707792660,LONG,17935.75,1707793080,17934.25,-1.5,-3.5769230769230766,-2.060674148958024,z_exit
2024_02_13,1707793620,LONG,17931.0,1707793860,17931.75,0.75,1.7884615384615383,-2.3153430433919504,z_exit
2024_02_13,1707794760,SHORT,17933.0,1707794880,17931.25,1.75,4.173076923076923,2.2108387413473016,z_exit
2024_02_13,1707795120,LONG,17928.75,1707795360,17925.5,-3.25,-7.75,-2.0593558802003984,z_exit
2024_02_13,1707796925,SHORT,17927.75,1707797220,17926.0,1.75,4.173076923076923,2.2381491020551754,z_exit
2024_02_13,1707797280,LONG,17926.5,1707797645,17926.25,-0.25,-0.5961538461538461,-2.0155051661081953,z_exit
2024_02_13,1707798300,SHORT,17929.5,1707798360,17929.25,0.25,0.5961538461538461,1.9560622767303937,z_exit
2024_02_13,1707798780,LONG,17929.25,1707799140,17928.25,-1.0,-2.3846153846153846,-2.129131613012441,z_exit
2024_02_13,1707799260,LONG,17924.5,1707799320,17925.5,1.0,2.3846153846153846,-2.4500772670252395,z_exit
2024_02_13,1707799380,SHORT,17928.25,1707799740,17929.5,-1.25,-2.980769230769231,1.9386658862670674,z_exit
2024_02_13,1707801480,SHORT,17936.0,1707801900,17938.5,-2.5,-5.961538461538462,1.9021751249427261,z_exit
2024_02_13,1707803580,SHORT,17940.25,1707803825,17940.75,-0.5,-1.1923076923076923,1.8961860082454034,z_exit
2024_02_13,1707804960,SHORT,17956.25,1707805080,17955.5,0.75,1.7884615384615383,2.4777602471722746,z_exit
2024_02_13,1707806040,LONG,17956.25,1707806760,17955.25,-1.0,-2.3846153846153846,-1.974759881782972,z_exit
2024_02_13,1707807960,SHORT,17954.25,1707808020,17953.5,0.75,1.7884615384615383,2.0731195736164962,z_exit
2024_02_13,1707809340,SHORT,17955.25,1707809760,17950.5,4.75,11.326923076923077,1.8657942988183638,z_exit
2024_02_13,1707811200,SHORT,17953.5,1707811260,17948.25,5.25,12.519230769230768,2.5856925867229985,z_exit
2024_02_13,1707811320,LONG,17943.75,1707811380,17947.25,3.5,8.346153846153847,-1.9702530407295504,z_exit
2024_02_13,1707811560,SHORT,17962.5,1707811620,17958.5,4.0,9.538461538461538,2.1039317836173375,z_exit
2024_02_13,1707811800,LONG,17950.75,1707812160,17949.5,-1.25,-2.980769230769231,-1.9169010666559023,z_exit
2024_02_13,1707812700,LONG,17937.0,1707812760,17943.25,6.25,14.903846153846153,-2.5054944992787775,z_exit
2024_02_13,1707812820,SHORT,17946.25,1707812880,17939.75,6.5,15.5,1.9431823154343857,z_exit
2024_02_13,1707813900,LONG,17909.5,1707814080,17901.75,-7.75,-18.48076923076923,-2.1953126755272985,z_exit
2024_02_13,1707814980,SHORT,17898.0,1707815340,17896.0,2.0,4.769230769230769,2.5220396192626287,z_exit
2024_02_13,1707816600,LONG,17888.25,1707816720,17890.75,2.5,5.961538461538462,-2.1471539382227443,z_exit
2024_02_13,1707817980,SHORT,17870.0,1707818160,17870.75,-0.75,-1.7884615384615383,1.8961520318648697,z_exit
2024_02_13,1707818820,LONG,17859.25,1707818940,17866.5,7.25,17.288461538461537,-2.378361066373822,z_exit
2024_02_13,1707820320,SHORT,17861.75,1707820620,17864.5,-2.75,-6.5576923076923075,2.1827353054250134,z_exit
2024_02_13,1707820800,LONG,17861.5,1707821040,17858.5,-3.0,-7.153846153846153,-1.8796797436260435,z_exit
2024_02_13,1707821880,SHORT,17851.0,1707822300,17852.25,-1.25,-2.980769230769231,2.4032191526929907,z_exit
2024_02_13,1707822660,LONG,17848.0,1707822840,17849.5,1.5,3.5769230769230766,-2.099648946356596,z_exit
2024_02_13,1707823140,SHORT,17853.75,1707823380,17853.75,0.0,0.0,2.238846047868191,z_exit
2024_02_13,1707824820,LONG,17838.5,1707824880,17842.0,3.5,8.346153846153847,-2.4912041536089444,z_exit
2024_02_13,1707825720,LONG,17827.25,1707825960,17815.0,-12.25,-29.21153846153846,-2.3889939274947785,z_exit
2024_02_13,1707828840,SHORT,17822.75,1707829200,17831.25,-8.5,-20.26923076923077,2.1747909001764945,z_exit
2024_02_13,1707830160,LONG,17840.25,1707830460,17840.0,-0.25,-0.5961538461538461,-2.3500622601916885,z_exit
2024_02_13,1707831000,LONG,17738.75,1707831300,17683.5,-55.25,-131.75,-1.952595350810641,z_exit
2024_02_13,1707833040,LONG,17633.25,1707833220,17641.75,8.5,20.26923076923077,-2.33879362183709,z_exit
2024_02_13,1707834240,LONG,17619.75,1707834360,17628.25,8.5,20.26923076923077,-1.9309315812744994,z_exit
2024_02_13,1707834960,SHORT,17650.25,1707835440,17655.0,-4.75,-11.326923076923077,2.250380765010242,z_exit
2024_02_13,1707836100,SHORT,17672.0,1707836160,17661.25,10.75,25.634615384615383,2.1665289048891156,z_exit
2024_02_13,1707837600,SHORT,17678.5,1707838020,17720.5,-42.0,-100.15384615384615,2.0637888676135234,z_exit
2024_02_13,1707838380,LONG,17741.0,1707838740,17757.5,16.5,39.34615384615385,-2.049245944579985,z_exit
2024_02_13,1707840780,LONG,17757.25,1707841980,17748.5,-8.75,-20.865384615384617,-2.3148539530333743,z_exit
2024_02_13,1707842220,SHORT,17761.25,1707842580,17757.5,3.75,8.942307692307692,2.3350546500161538,z_exit
2024_02_13,1707843120,LONG,17750.0,1707843480,17723.0,-27.0,-64.38461538461539,-2.018778816174826,z_exit
2024_02_13,1707844080,LONG,17704.5,1707844140,17708.0,3.5,8.346153846153847,-2.0805184376112593,z_exit
2024_02_13,1707844560,SHORT,17709.0,1707844800,17710.75,-1.75,-4.173076923076923,1.9783809802277101,z_exit
2024_02_13,1707845520,SHORT,17712.0,1707845820,17713.0,-1.0,-2.3846153846153846,2.3171031061651477,z_exit
2024_02_13,1707846600,LONG,17699.75,1707846720,17706.0,6.25,14.903846153846153,-2.016129963524881,z_exit
2024_02_13,1707846900,LONG,17670.5,1707847080,17667.5,-3.0,-7.153846153846153,-1.9858047112362724,z_exit
2024_02_13,1707847860,LONG,17677.5,1707847920,17679.5,2.0,4.769230769230769,-2.089063747134179,z_exit
2024_02_13,1707848100,SHORT,17690.5,1707848220,17687.5,3.0,7.153846153846153,2.2379258684506853,z_exit
2024_02_13,1707849600,SHORT,17681.0,1707849720,17678.75,2.25,5.365384615384615,2.101872883161444,z_exit
2024_02_13,1707850140,LONG,17663.75,1707850440,17656.25,-7.5,-17.884615384615383,-2.3687147845069005,z_exit
2024_02_13,1707851040,LONG,17635.5,1707851340,17617.75,-17.75,-42.32692307692307,-2.03185044682533,z_exit
2024_02_13,1707851940,SHORT,17612.25,1707852240,17604.25,8.0,19.076923076923077,2.200786090934971,z_exit
2024_02_13,1707853440,LONG,17638.0,1707854100,17579.0,-59.0,-140.69230769230768,-1.9659473729739398,z_exit
2024_02_13,1707854220,SHORT,17587.0,1707854760,17570.5,16.5,39.34615384615385,2.61093757274163,z_exit
2024_02_13,1707855780,LONG,17552.25,1707855840,17557.5,5.25,12.519230769230768,-2.3165698815529985,z_exit
2024_02_13,1707856080,SHORT,17571.5,1707856380,17570.25,1.25,2.980769230769231,2.34265732842448,z_exit
2024_02_13,1707856920,SHORT,17610.5,1707857220,17634.0,-23.5,-56.03846153846154,1.8716922578206898,z_exit
2024_02_13,1707857460,LONG,17631.5,1707857700,17641.0,9.5,22.653846153846153,-2.1769667786186724,z_exit
2024_02_13,1707857760,SHORT,17662.0,1707857880,17668.25,-6.25,-14.903846153846153,2.128468458943886,z_exit
2024_02_13,1707860460,SHORT,17700.75,1707860640,17700.25,0.5,1.1923076923076923,2.263906749187303,z_exit
2024_02_13,1707860820,LONG,17698.5,1707861420,17700.25,1.75,4.173076923076923,-2.1235874966039687,z_exit
2024_02_14,1707865260,LONG,17687.25,1707865500,17687.75,0.5,1.1923076923076923,-3.0366111413355035,z_exit
2024_02_14,1707866460,SHORT,17685.25,1707866580,17683.0,2.25,5.365384615384615,2.11610613492398,z_exit
2024_02_14,1707866760,SHORT,17686.5,1707867060,17687.25,-0.75,-1.7884615384615383,1.9671122382862047,z_exit
2024_02_14,1707867420,SHORT,17695.0,1707867480,17694.75,0.25,0.5961538461538461,2.0175182003957746,z_exit
2024_02_14,1707868200,LONG,17683.5,1707868320,17688.0,4.5,10.73076923076923,-2.4216728613861314,z_exit
2024_02_14,1707869220,LONG,17683.25,1707869700,17685.25,2.0,4.769230769230769,-1.9561059899603765,z_exit
2024_02_14,1707870300,LONG,17677.25,1707870540,17677.0,-0.25,-0.5961538461538461,-1.9441225845271848,z_exit
2024_02_14,1707870660,SHORT,17681.0,1707870900,17678.5,2.5,5.961538461538462,2.2053415135763403,z_exit
2024_02_14,1707871500,SHORT,17684.0,1707872520,17687.25,-3.25,-7.75,2.1160538328147256,z_exit
2024_02_14,1707873360,LONG,17677.5,1707873480,17677.0,-0.5,-1.1923076923076923,-2.640927051516584,z_exit
2024_02_14,1707873960,SHORT,17679.25,1707874260,17675.0,4.25,10.134615384615385,1.931945935582253,z_exit
2024_02_14,1707874740,LONG,17672.25,1707875160,17676.75,4.5,10.73076923076923,-2.175555712524494,z_exit
2024_02_14,1707876300,SHORT,17686.75,1707876480,17683.75,3.0,7.153846153846153,2.385225955208443,z_exit
2024_02_14,1707877860,LONG,17678.5,1707878160,17674.25,-4.25,-10.134615384615385,-1.9221510577481735,z_exit
2024_02_14,1707879550,LONG,17673.5,1707879600,17673.25,-0.25,-0.5961538461538461,-1.9507915146712014,z_exit
2024_02_14,1707879780,SHORT,17676.0,1707879960,17674.75,1.25,2.980769230769231,2.555997287988333,z_exit
2024_02_14,1707880980,SHORT,17678.0,1707881220,17677.75,0.25,0.5961538461538461,2.2025447849535778,z_exit
2024_02_14,1707882720,LONG,17676.25,1707882900,17678.25,2.0,4.769230769230769,-1.9755200005746356,z_exit
2024_02_14,1707885480,LONG,17672.25,1707885600,17673.5,1.25,2.980769230769231,-2.0830308484203126,z_exit
2024_02_14,1707885660,SHORT,17674.75,1707885875,17674.5,0.25,0.5961538461538461,1.9489305766718097,z_exit
2024_02_14,1707886680,SHORT,17683.0,1707886860,17685.0,-2.0,-4.769230769230769,2.4064349500106745,z_exit
2024_02_14,1707887520,LONG,17685.0,1707887760,17686.0,1.0,2.3846153846153846,-2.04472001693527,z_exit
2024_02_14,1707888720,SHORT,17687.25,1707888840,17686.75,0.5,1.1923076923076923,2.21371666217355,z_exit
2024_02_14,1707891060,SHORT,17698.25,1707891120,17696.5,1.75,4.173076923076923,2.9271415492094826,z_exit
2024_02_14,1707893400,LONG,17702.0,1707893825,17700.75,-1.25,-2.980769230769231,-2.0424974137744925,z_exit
2024_02_14,1707893940,SHORT,17703.25,1707894180,17700.0,3.25,7.75,2.064466299612113,z_exit
2024_02_14,1707894720,SHORT,17714.25,1707895080,17727.25,-13.0,-31.0,1.8587538126143188,z_exit
2024_02_14,1707896760,SHORT,17737.25,1707896940,17735.0,2.25,5.365384615384615,1.9816329526129053,z_exit
2024_02_14,1707897420,LONG,17738.5,1707897600,17738.0,-0.5,-1.1923076923076923,-1.9653165640632542,z_exit
2024_02_14,1707897660,LONG,17741.0,1707897720,17740.75,-0.25,-0.5961538461538461,-2.1718187974358036,z_exit
2024_02_14,1707899220,SHORT,17750.75,1707899400,17750.0,0.75,1.7884615384615383,2.6275200360626383,z_exit
2024_02_14,1707899520,LONG,17739.75,1707899820,17742.75,3.0,7.153846153846153,-1.8812870147265093,z_exit
2024_02_14,1707900420,LONG,17742.25,1707900780,17743.0,0.75,1.7884615384615383,-1.8939046238498327,z_exit
2024_02_14,1707902160,SHORT,17768.25,1707902820,17763.5,4.75,11.326923076923077,1.8885534395273185,z_exit
2024_02_14,1707903420,SHORT,17774.25,1707903540,17772.5,1.75,4.173076923076923,2.013135314798275,z_exit
2024_02_14,1707904860,LONG,17787.25,1707905280,17784.75,-2.5,-5.961538461538462,-2.0366964948763386,z_exit
2024_02_14,1707905460,SHORT,17788.75,1707905580,17784.75,4.0,9.538461538461538,2.124829809478896,z_exit
2024_02_14,1707907020,SHORT,17785.0,1707907140,17781.0,4.0,9.538461538461538,2.459225520761063,z_exit
2024_02_14,1707907800,SHORT,17783.75,1707908040,17785.75,-2.0,-4.769230769230769,1.9054197511871378,z_exit
2024_02_14,1707908400,LONG,17786.0,1707908820,17769.5,-16.5,-39.34615384615385,-2.0754043545966634,z_exit
2024_02_14,1707910560,LONG,17767.25,1707910800,17767.0,-0.25,-0.5961538461538461,-2.1634570682133285,z_exit
2024_02_14,1707911040,SHORT,17768.75,1707911280,17766.25,2.5,5.961538461538462,1.882656612968338,z_exit
2024_02_14,1707911460,SHORT,17780.5,1707911640,17777.25,3.25,7.75,2.5542230394893037,z_exit
2024_02_14,1707912360,SHORT,17806.5,1707913140,17792.0,14.5,34.57692307692307,1.9544325225240702,z_exit
2024_02_14,1707913320,SHORT,17797.75,1707913680,17797.5,0.25,0.5961538461538461,1.904940376874699,z_exit
2024_02_14,1707913800,LONG,17792.75,1707913980,17794.25,1.5,3.5769230769230766,-2.186147496821163,z_exit
2024_02_14,1707914640,SHORT,17790.5,1707915060,17794.75,-4.25,-10.134615384615385,1.943344813075008,z_exit
2024_02_14,1707915360,LONG,17788.25,1707915600,17789.0,0.75,1.7884615384615383,-1.9758412476409566,z_exit
2024_02_14,1707915720,SHORT,17796.0,1707916020,17805.0,-9.0,-21.46153846153846,2.4046106305146204,z_exit
2024_02_14,1707916620,LONG,17794.0,1707916980,17786.5,-7.5,-17.884615384615383,-2.386027366622051,z_exit
2024_02_14,1707917460,SHORT,17783.0,1707917700,17779.5,3.5,8.346153846153847,2.2172242788232737,z_exit
2024_02_14,1707919020,SHORT,17776.5,1707919560,17773.75,2.75,6.5576923076923075,2.2161753559373327,z_exit
2024_02_14,1707920760,SHORT,17786.5,1707921000,17787.0,-0.5,-1.1923076923076923,2.3050052095991407,z_exit
2024_02_14,1707921300,LONG,17785.75,1707921720,17766.75,-19.0,-45.30769230769231,-2.0606739426784237,z_exit
2024_02_14,1707922800,SHORT,17794.75,1707922980,17781.75,13.0,31.0,1.8798578706216211,z_exit
