ts,day,depth,pattern,micro_z,macro_z,gate,gate1_dist,gate3_conv,oracle_label,oracle_dir,oracle_pnl,template_id,tier,playbook,trade_direction,trade_result,trade_pnl,exit_reason,exit_signal_reason,exit_conviction,exit_wave_maturity
1738269420,2025_01,12,ROCHE_SNAP,2.55,2.26,score_loser,1.966,0.0,MEGA,LONG,330.5,4610,3,,,,0.0,,,0.0,0.0
1738269420,2025_01,12,STRUCTURAL_DRIVE,2.55,2.26,score_loser,1.966,0.0,MEGA,LONG,330.5,4610,3,,,,0.0,,,0.0,0.0
1738269420,2025_01,12,ROCHE_SNAP,2.06,2.26,score_loser,2.025,0.0,MEGA,LONG,326.0,731,3,,,,0.0,,,0.0,0.0
1738269420,2025_01,12,ROCHE_SNAP,2.06,2.26,score_loser,2.025,0.0,MEGA,LONG,326.0,731,3,,,,0.0,,,0.0,0.0
1738269420,2025_01,10,ROCHE_SNAP,3.0,2.26,traded,11.925,0.482,MEGA,LONG,274.5,300,3,Unknown,SHORT,WIN,125.5,MAX_HOLD,aligned_fresh,0.506851775650948,0.1572320109787316
1738305000,2025_01,4,ROCHE_SNAP,2.14,0.0,score_loser,4.429,0.0,SCALP,LONG,77.0,0,3,,,,0.0,,,0.0,0.0
1738305000,2025_01,4,STRUCTURAL_DRIVE,2.14,0.0,score_loser,4.429,0.0,SCALP,LONG,77.0,0,3,,,,0.0,,,0.0,0.0
1738305000,2025_01,5,STRUCTURAL_DRIVE,2.3,2.14,score_loser,1.525,0.0,MEGA,LONG,96.5,30,3,,,,0.0,,,0.0,0.0
1738305000,2025_01,6,ROCHE_SNAP,3.87,2.14,score_loser,2.395,0.0,MEGA,LONG,103.5,640,3,,,,0.0,,,0.0,0.0
1738305000,2025_01,6,STRUCTURAL_DRIVE,3.87,2.14,score_loser,2.395,0.0,MEGA,LONG,103.5,640,3,,,,0.0,,,0.0,0.0
1738305000,2025_01,7,ROCHE_SNAP,3.67,2.14,score_loser,2.045,0.0,MEGA,LONG,103.0,771,3,,,,0.0,,,0.0,0.0
1738305000,2025_01,7,STRUCTURAL_DRIVE,3.67,2.14,score_loser,2.045,0.0,MEGA,LONG,103.0,771,3,,,,0.0,,,0.0,0.0
1738305000,2025_01,8,ROCHE_SNAP,3.39,2.14,score_loser,1.772,0.0,MEGA,LONG,87.0,640,3,,,,0.0,,,0.0,0.0
1738305000,2025_01,8,STRUCTURAL_DRIVE,3.39,2.14,score_loser,1.772,0.0,MEGA,LONG,87.0,640,3,,,,0.0,,,0.0,0.0
1738305000,2025_01,9,ROCHE_SNAP,3.77,2.14,score_loser,1.979,0.0,MEGA,LONG,18.0,771,3,,,,0.0,,,0.0,0.0
1738305000,2025_01,9,STRUCTURAL_DRIVE,3.77,2.14,score_loser,1.979,0.0,MEGA,LONG,18.0,771,3,,,,0.0,,,0.0,0.0
1738305000,2025_01,10,ROCHE_SNAP,3.58,2.14,score_loser,1.776,0.0,MEGA,LONG,22.0,771,3,,,,0.0,,,0.0,0.0
1738305000,2025_01,10,STRUCTURAL_DRIVE,3.58,2.14,score_loser,1.776,0.0,MEGA,LONG,22.0,771,3,,,,0.0,,,0.0,0.0
1738305000,2025_01,11,ROCHE_SNAP,3.79,2.14,score_loser,1.493,0.0,MEGA,LONG,25.5,510,3,,,,0.0,,,0.0,0.0
1738305000,2025_01,11,STRUCTURAL_DRIVE,3.79,2.14,score_loser,1.493,0.0,MEGA,LONG,25.5,510,3,,,,0.0,,,0.0,0.0
1738305000,2025_01,12,ROCHE_SNAP,3.79,2.14,score_loser,1.692,0.0,MEGA,LONG,93.0,760,3,,,,0.0,,,0.0,0.0
1738305000,2025_01,12,STRUCTURAL_DRIVE,3.79,2.14,score_loser,1.692,0.0,MEGA,LONG,93.0,760,3,,,,0.0,,,0.0,0.0
1738305000,2025_01,12,ROCHE_SNAP,3.79,2.14,score_loser,1.692,0.0,MEGA,LONG,93.0,760,3,,,,0.0,,,0.0,0.0
1738305000,2025_01,12,STRUCTURAL_DRIVE,3.79,2.14,score_loser,1.692,0.0,MEGA,LONG,93.0,760,3,,,,0.0,,,0.0,0.0
1738305000,2025_01,11,ROCHE_SNAP,2.45,2.14,score_loser,1.036,0.0,MEGA,LONG,21.0,390,3,,,,0.0,,,0.0,0.0
1738305000,2025_01,10,ROCHE_SNAP,2.42,2.14,score_loser,1.563,0.0,MEGA,LONG,18.5,394,3,,,,0.0,,,0.0,0.0
1738305000,2025_01,5,ROCHE_SNAP,2.3,2.14,traded,6.525,0.51,MEGA,LONG,96.5,30,3,Unknown,LONG,WIN,50.0,MAX_HOLD,aligned_fresh,0.5066891459959068,0.06803590957445
1738313100,2025_01,4,ROCHE_SNAP,2.06,0.0,traded,7.822,0.599,NOISE,NONE,120.5,0,3,Unknown,LONG,WIN,29.5,MAX_HOLD,aligned_fresh,0.6119504859169926,0.02376880573643701
1738321500,2025_01,5,ROCHE_SNAP,2.01,2.14,gate3,7.112,0.394,MEGA,LONG,287.5,30,3,,,,0.0,,,0.0,0.0
1738321500,2025_01,5,ROCHE_SNAP,2.01,2.14,gate3,7.112,0.408,MEGA,LONG,287.5,30,3,,,,0.0,,,0.0,0.0
1738321500,2025_01,5,ROCHE_SNAP,2.01,2.14,gate3,7.112,0.409,MEGA,LONG,287.5,30,3,,,,0.0,,,0.0,0.0
1738321500,2025_01,5,ROCHE_SNAP,2.01,2.14,gate3,7.112,0.41,MEGA,LONG,287.5,30,3,,,,0.0,,,0.0,0.0
1738322100,2025_01,5,STRUCTURAL_DRIVE,2.15,2.14,score_loser,1.941,0.0,SCALP,LONG,305.5,30,3,,,,0.0,,,0.0,0.0
1738322100,2025_01,6,ROCHE_SNAP,2.17,2.14,score_loser,1.504,0.0,MEGA,LONG,242.5,45000,3,,,,0.0,,,0.0,0.0
1738322100,2025_01,6,STRUCTURAL_DRIVE,2.17,2.14,score_loser,1.504,0.0,MEGA,LONG,242.5,45000,3,,,,0.0,,,0.0,0.0
1738322100,2025_01,5,ROCHE_SNAP,2.15,2.14,gate3,6.941,0.417,SCALP,LONG,305.5,30,3,,,,0.0,,,0.0,0.0
1738322100,2025_01,5,STRUCTURAL_DRIVE,2.15,2.14,score_loser,1.941,0.0,SCALP,LONG,305.5,30,3,,,,0.0,,,0.0,0.0
1738322100,2025_01,6,ROCHE_SNAP,2.17,2.14,score_loser,1.504,0.0,MEGA,LONG,242.5,45000,3,,,,0.0,,,0.0,0.0
1738322100,2025_01,6,STRUCTURAL_DRIVE,2.17,2.14,score_loser,1.504,0.0,MEGA,LONG,242.5,45000,3,,,,0.0,,,0.0,0.0
1738322100,2025_01,5,ROCHE_SNAP,2.15,2.14,gate3,6.941,0.41,SCALP,LONG,305.5,30,3,,,,0.0,,,0.0,0.0
1738322100,2025_01,5,STRUCTURAL_DRIVE,2.15,2.14,score_loser,1.941,0.0,SCALP,LONG,305.5,30,3,,,,0.0,,,0.0,0.0
1738322100,2025_01,6,ROCHE_SNAP,2.17,2.14,score_loser,1.504,0.0,MEGA,LONG,242.5,45000,3,,,,0.0,,,0.0,0.0
1738322100,2025_01,6,STRUCTURAL_DRIVE,2.17,2.14,score_loser,1.504,0.0,MEGA,LONG,242.5,45000,3,,,,0.0,,,0.0,0.0
1738322100,2025_01,5,ROCHE_SNAP,2.15,2.14,gate3,6.941,0.411,SCALP,LONG,305.5,30,3,,,,0.0,,,0.0,0.0
1738322100,2025_01,5,STRUCTURAL_DRIVE,2.15,2.14,score_loser,1.941,0.0,SCALP,LONG,305.5,30,3,,,,0.0,,,0.0,0.0
1738322100,2025_01,6,ROCHE_SNAP,2.17,2.14,score_loser,1.504,0.0,MEGA,LONG,242.5,45000,3,,,,0.0,,,0.0,0.0
1738322100,2025_01,6,STRUCTURAL_DRIVE,2.17,2.14,score_loser,1.504,0.0,MEGA,LONG,242.5,45000,3,,,,0.0,,,0.0,0.0
1738322100,2025_01,5,ROCHE_SNAP,2.15,2.14,gate3,6.941,0.406,SCALP,LONG,305.5,30,3,,,,0.0,,,0.0,0.0
1738324560,2025_01,7,STRUCTURAL_DRIVE,2.45,2.14,score_loser,1.788,0.0,MEGA,LONG,60.5,45000,3,,,,0.0,,,0.0,0.0
1738324560,2025_01,8,ROCHE_SNAP,3.27,2.14,score_loser,1.999,0.0,MEGA,SHORT,12.5,641,3,,,,0.0,,,0.0,0.0
1738324560,2025_01,8,STRUCTURAL_DRIVE,3.27,2.14,score_loser,1.999,0.0,MEGA,SHORT,12.5,641,3,,,,0.0,,,0.0,0.0
1738324560,2025_01,9,ROCHE_SNAP,3.16,2.14,score_loser,1.508,0.0,MEGA,SHORT,17.5,642,3,,,,0.0,,,0.0,0.0
1738324560,2025_01,9,STRUCTURAL_DRIVE,3.16,2.14,score_loser,1.508,0.0,MEGA,SHORT,17.5,642,3,,,,0.0,,,0.0,0.0
1738324560,2025_01,10,ROCHE_SNAP,3.55,2.14,score_loser,1.741,0.0,MEGA,SHORT,17.0,251,3,,,,0.0,,,0.0,0.0
1738324560,2025_01,10,STRUCTURAL_DRIVE,3.55,2.14,score_loser,1.741,0.0,MEGA,SHORT,17.0,251,3,,,,0.0,,,0.0,0.0
1738324560,2025_01,11,ROCHE_SNAP,3.54,2.14,score_loser,1.891,0.0,MEGA,SHORT,17.5,510,3,,,,0.0,,,0.0,0.0
1738324560,2025_01,11,STRUCTURAL_DRIVE,3.54,2.14,score_loser,1.891,0.0,MEGA,SHORT,17.5,510,3,,,,0.0,,,0.0,0.0
1738324560,2025_01,12,ROCHE_SNAP,3.48,2.14,score_loser,1.884,0.0,MEGA,SHORT,59.0,890,3,,,,0.0,,,0.0,0.0
1738324560,2025_01,12,STRUCTURAL_DRIVE,3.48,2.14,score_loser,1.884,0.0,MEGA,SHORT,59.0,890,3,,,,0.0,,,0.0,0.0
1738324560,2025_01,12,ROCHE_SNAP,3.48,2.14,score_loser,1.884,0.0,MEGA,SHORT,59.0,890,3,,,,0.0,,,0.0,0.0
1738324560,2025_01,12,STRUCTURAL_DRIVE,3.48,2.14,score_loser,1.884,0.0,MEGA,SHORT,59.0,890,3,,,,0.0,,,0.0,0.0
1738324560,2025_01,11,ROCHE_SNAP,2.61,2.14,score_loser,1.513,0.0,MEGA,SHORT,13.5,390,3,,,,0.0,,,0.0,0.0
1738324560,2025_01,11,STRUCTURAL_DRIVE,2.61,2.14,score_loser,1.513,0.0,MEGA,SHORT,13.5,390,3,,,,0.0,,,0.0,0.0
1738324560,2025_01,9,ROCHE_SNAP,2.57,2.14,score_loser,1.912,0.0,MEGA,SHORT,12.5,520,3,,,,0.0,,,0.0,0.0
1738324560,2025_01,9,STRUCTURAL_DRIVE,2.57,2.14,score_loser,1.912,0.0,MEGA,SHORT,12.5,520,3,,,,0.0,,,0.0,0.0
1738324560,2025_01,10,ROCHE_SNAP,2.23,2.14,score_loser,0.988,0.0,MEGA,SHORT,8.0,163,3,,,,0.0,,,0.0,0.0
1738324560,2025_01,10,STRUCTURAL_DRIVE,2.23,2.14,score_loser,0.988,0.0,MEGA,SHORT,8.0,163,3,,,,0.0,,,0.0,0.0
1738324560,2025_01,7,ROCHE_SNAP,2.45,2.14,gate3,8.788,0.461,MEGA,LONG,60.5,45000,3,,,,0.0,,,0.0,0.0
1738324560,2025_01,7,STRUCTURAL_DRIVE,2.45,2.14,score_loser,1.788,0.0,MEGA,LONG,60.5,45000,3,,,,0.0,,,0.0,0.0
1738324560,2025_01,8,ROCHE_SNAP,3.27,2.14,score_loser,1.999,0.0,MEGA,SHORT,12.5,641,3,,,,0.0,,,0.0,0.0
1738324560,2025_01,8,STRUCTURAL_DRIVE,3.27,2.14,score_loser,1.999,0.0,MEGA,SHORT,12.5,641,3,,,,0.0,,,0.0,0.0
1738324560,2025_01,9,ROCHE_SNAP,3.16,2.14,score_loser,1.508,0.0,MEGA,SHORT,17.5,642,3,,,,0.0,,,0.0,0.0
1738324560,2025_01,9,STRUCTURAL_DRIVE,3.16,2.14,score_loser,1.508,0.0,MEGA,SHORT,17.5,642,3,,,,0.0,,,0.0,0.0
1738324560,2025_01,10,ROCHE_SNAP,3.55,2.14,score_loser,1.741,0.0,MEGA,SHORT,17.0,251,3,,,,0.0,,,0.0,0.0
1738324560,2025_01,10,STRUCTURAL_DRIVE,3.55,2.14,score_loser,1.741,0.0,MEGA,SHORT,17.0,251,3,,,,0.0,,,0.0,0.0
1738324560,2025_01,11,ROCHE_SNAP,3.54,2.14,score_loser,1.891,0.0,MEGA,SHORT,17.5,510,3,,,,0.0,,,0.0,0.0
1738324560,2025_01,11,STRUCTURAL_DRIVE,3.54,2.14,score_loser,1.891,0.0,MEGA,SHORT,17.5,510,3,,,,0.0,,,0.0,0.0
1738324560,2025_01,12,ROCHE_SNAP,3.48,2.14,score_loser,1.884,0.0,MEGA,SHORT,59.0,890,3,,,,0.0,,,0.0,0.0
1738324560,2025_01,12,STRUCTURAL_DRIVE,3.48,2.14,score_loser,1.884,0.0,MEGA,SHORT,59.0,890,3,,,,0.0,,,0.0,0.0
1738324560,2025_01,12,ROCHE_SNAP,3.48,2.14,score_loser,1.884,0.0,MEGA,SHORT,59.0,890,3,,,,0.0,,,0.0,0.0
1738324560,2025_01,12,STRUCTURAL_DRIVE,3.48,2.14,score_loser,1.884,0.0,MEGA,SHORT,59.0,890,3,,,,0.0,,,0.0,0.0
1738324560,2025_01,11,ROCHE_SNAP,2.61,2.14,score_loser,1.513,0.0,MEGA,SHORT,13.5,390,3,,,,0.0,,,0.0,0.0
1738324560,2025_01,11,STRUCTURAL_DRIVE,2.61,2.14,score_loser,1.513,0.0,MEGA,SHORT,13.5,390,3,,,,0.0,,,0.0,0.0
1738324560,2025_01,9,ROCHE_SNAP,2.57,2.14,score_loser,1.912,0.0,MEGA,SHORT,12.5,520,3,,,,0.0,,,0.0,0.0
1738324560,2025_01,9,STRUCTURAL_DRIVE,2.57,2.14,score_loser,1.912,0.0,MEGA,SHORT,12.5,520,3,,,,0.0,,,0.0,0.0
1738324560,2025_01,10,ROCHE_SNAP,2.23,2.14,score_loser,0.988,0.0,MEGA,SHORT,8.0,163,3,,,,0.0,,,0.0,0.0
1738324560,2025_01,10,STRUCTURAL_DRIVE,2.23,2.14,score_loser,0.988,0.0,MEGA,SHORT,8.0,163,3,,,,0.0,,,0.0,0.0
1738324560,2025_01,7,ROCHE_SNAP,2.45,2.14,gate3,8.788,0.459,MEGA,LONG,60.5,45000,3,,,,0.0,,,0.0,0.0
1738324560,2025_01,7,STRUCTURAL_DRIVE,2.45,2.14,score_loser,1.788,0.0,MEGA,LONG,60.5,45000,3,,,,0.0,,,0.0,0.0
1738324560,2025_01,8,ROCHE_SNAP,3.27,2.14,score_loser,1.999,0.0,MEGA,SHORT,12.5,641,3,,,,0.0,,,0.0,0.0
1738324560,2025_01,8,STRUCTURAL_DRIVE,3.27,2.14,score_loser,1.999,0.0,MEGA,SHORT,12.5,641,3,,,,0.0,,,0.0,0.0
1738324560,2025_01,9,ROCHE_SNAP,3.16,2.14,score_loser,1.508,0.0,MEGA,SHORT,17.5,642,3,,,,0.0,,,0.0,0.0
1738324560,2025_01,9,STRUCTURAL_DRIVE,3.16,2.14,score_loser,1.508,0.0,MEGA,SHORT,17.5,642,3,,,,0.0,,,0.0,0.0
1738324560,2025_01,10,ROCHE_SNAP,3.55,2.14,score_loser,1.741,0.0,MEGA,SHORT,17.0,251,3,,,,0.0,,,0.0,0.0
1738324560,2025_01,10,STRUCTURAL_DRIVE,3.55,2.14,score_loser,1.741,0.0,MEGA,SHORT,17.0,251,3,,,,0.0,,,0.0,0.0
1738324560,2025_01,11,ROCHE_SNAP,3.54,2.14,score_loser,1.891,0.0,MEGA,SHORT,17.5,510,3,,,,0.0,,,0.0,0.0
1738324560,2025_01,11,STRUCTURAL_DRIVE,3.54,2.14,score_loser,1.891,0.0,MEGA,SHORT,17.5,510,3,,,,0.0,,,0.0,0.0
1738324560,2025_01,12,ROCHE_SNAP,3.48,2.14,score_loser,1.884,0.0,MEGA,SHORT,59.0,890,3,,,,0.0,,,0.0,0.0
1738324560,2025_01,12,STRUCTURAL_DRIVE,3.48,2.14,score_loser,1.884,0.0,MEGA,SHORT,59.0,890,3,,,,0.0,,,0.0,0.0
1738324560,2025_01,12,ROCHE_SNAP,3.48,2.14,score_loser,1.884,0.0,MEGA,SHORT,59.0,890,3,,,,0.0,,,0.0,0.0
1738324560,2025_01,12,STRUCTURAL_DRIVE,3.48,2.14,score_loser,1.884,0.0,MEGA,SHORT,59.0,890,3,,,,0.0,,,0.0,0.0
1738324560,2025_01,11,ROCHE_SNAP,2.61,2.14,score_loser,1.513,0.0,MEGA,SHORT,13.5,390,3,,,,0.0,,,0.0,0.0
1738324560,2025_01,11,STRUCTURAL_DRIVE,2.61,2.14,score_loser,1.513,0.0,MEGA,SHORT,13.5,390,3,,,,0.0,,,0.0,0.0
1738324560,2025_01,9,ROCHE_SNAP,2.57,2.14,score_loser,1.912,0.0,MEGA,SHORT,12.5,520,3,,,,0.0,,,0.0,0.0
1738324560,2025_01,9,STRUCTURAL_DRIVE,2.57,2.14,score_loser,1.912,0.0,MEGA,SHORT,12.5,520,3,,,,0.0,,,0.0,0.0
1738324560,2025_01,10,ROCHE_SNAP,2.23,2.14,score_loser,0.988,0.0,MEGA,SHORT,8.0,163,3,,,,0.0,,,0.0,0.0
1738324560,2025_01,10,STRUCTURAL_DRIVE,2.23,2.14,score_loser,0.988,0.0,MEGA,SHORT,8.0,163,3,,,,0.0,,,0.0,0.0
1738324560,2025_01,7,ROCHE_SNAP,2.45,2.14,gate3,8.788,0.46,MEGA,LONG,60.5,45000,3,,,,0.0,,,0.0,0.0
1738324560,2025_01,7,STRUCTURAL_DRIVE,2.45,2.14,score_loser,1.788,0.0,MEGA,LONG,60.5,45000,3,,,,0.0,,,0.0,0.0
1738324560,2025_01,8,ROCHE_SNAP,3.27,2.14,score_loser,1.999,0.0,MEGA,SHORT,12.5,641,3,,,,0.0,,,0.0,0.0
1738324560,2025_01,8,STRUCTURAL_DRIVE,3.27,2.14,score_loser,1.999,0.0,MEGA,SHORT,12.5,641,3,,,,0.0,,,0.0,0.0
1738324560,2025_01,9,ROCHE_SNAP,3.16,2.14,score_loser,1.508,0.0,MEGA,SHORT,17.5,642,3,,,,0.0,,,0.0,0.0
1738324560,2025_01,9,STRUCTURAL_DRIVE,3.16,2.14,score_loser,1.508,0.0,MEGA,SHORT,17.5,642,3,,,,0.0,,,0.0,0.0
1738324560,2025_01,10,ROCHE_SNAP,3.55,2.14,score_loser,1.741,0.0,MEGA,SHORT,17.0,251,3,,,,0.0,,,0.0,0.0
1738324560,2025_01,10,STRUCTURAL_DRIVE,3.55,2.14,score_loser,1.741,0.0,MEGA,SHORT,17.0,251,3,,,,0.0,,,0.0,0.0
1738324560,2025_01,11,ROCHE_SNAP,3.54,2.14,score_loser,1.891,0.0,MEGA,SHORT,17.5,510,3,,,,0.0,,,0.0,0.0
1738324560,2025_01,11,STRUCTURAL_DRIVE,3.54,2.14,score_loser,1.891,0.0,MEGA,SHORT,17.5,510,3,,,,0.0,,,0.0,0.0
1738324560,2025_01,12,ROCHE_SNAP,3.48,2.14,score_loser,1.884,0.0,MEGA,SHORT,59.0,890,3,,,,0.0,,,0.0,0.0
1738324560,2025_01,12,STRUCTURAL_DRIVE,3.48,2.14,score_loser,1.884,0.0,MEGA,SHORT,59.0,890,3,,,,0.0,,,0.0,0.0
1738324560,2025_01,12,ROCHE_SNAP,3.48,2.14,score_loser,1.884,0.0,MEGA,SHORT,59.0,890,3,,,,0.0,,,0.0,0.0
1738324560,2025_01,12,STRUCTURAL_DRIVE,3.48,2.14,score_loser,1.884,0.0,MEGA,SHORT,59.0,890,3,,,,0.0,,,0.0,0.0
1738324560,2025_01,11,ROCHE_SNAP,2.61,2.14,score_loser,1.513,0.0,MEGA,SHORT,13.5,390,3,,,,0.0,,,0.0,0.0
1738324560,2025_01,11,STRUCTURAL_DRIVE,2.61,2.14,score_loser,1.513,0.0,MEGA,SHORT,13.5,390,3,,,,0.0,,,0.0,0.0
1738324560,2025_01,9,ROCHE_SNAP,2.57,2.14,score_loser,1.912,0.0,MEGA,SHORT,12.5,520,3,,,,0.0,,,0.0,0.0
1738324560,2025_01,9,STRUCTURAL_DRIVE,2.57,2.14,score_loser,1.912,0.0,MEGA,SHORT,12.5,520,3,,,,0.0,,,0.0,0.0
1738324560,2025_01,10,ROCHE_SNAP,2.23,2.14,score_loser,0.988,0.0,MEGA,SHORT,8.0,163,3,,,,0.0,,,0.0,0.0
1738324560,2025_01,10,STRUCTURAL_DRIVE,2.23,2.14,score_loser,0.988,0.0,MEGA,SHORT,8.0,163,3,,,,0.0,,,0.0,0.0
1738324560,2025_01,7,ROCHE_SNAP,2.45,2.14,gate3,8.788,0.461,MEGA,LONG,60.5,45000,3,,,,0.0,,,0.0,0.0
1738324620,2025_01,8,STRUCTURAL_DRIVE,2.36,2.14,score_loser,1.764,0.0,MEGA,SHORT,9.5,454,3,,,,0.0,,,0.0,0.0
1738324620,2025_01,9,ROCHE_SNAP,2.07,2.14,score_loser,1.433,0.0,MEGA,SHORT,8.0,163,3,,,,0.0,,,0.0,0.0
1738324620,2025_01,8,ROCHE_SNAP,2.36,2.14,gate3,9.764,0.46,MEGA,SHORT,9.5,454,3,,,,0.0,,,0.0,0.0
1738324620,2025_01,8,STRUCTURAL_DRIVE,2.36,2.14,score_loser,1.764,0.0,MEGA,SHORT,9.5,454,3,,,,0.0,,,0.0,0.0
1738324620,2025_01,9,ROCHE_SNAP,2.07,2.14,score_loser,1.433,0.0,MEGA,SHORT,8.0,163,3,,,,0.0,,,0.0,0.0
1738324620,2025_01,8,ROCHE_SNAP,2.36,2.14,gate3,9.764,0.459,MEGA,SHORT,9.5,454,3,,,,0.0,,,0.0,0.0
1738324620,2025_01,8,STRUCTURAL_DRIVE,2.36,2.14,score_loser,1.764,0.0,MEGA,SHORT,9.5,454,3,,,,0.0,,,0.0,0.0
1738324620,2025_01,9,ROCHE_SNAP,2.07,2.14,score_loser,1.433,0.0,MEGA,SHORT,8.0,163,3,,,,0.0,,,0.0,0.0
1738324620,2025_01,8,ROCHE_SNAP,2.36,2.14,gate3,9.764,0.456,MEGA,SHORT,9.5,454,3,,,,0.0,,,0.0,0.0
1738324620,2025_01,8,STRUCTURAL_DRIVE,2.36,2.14,score_loser,1.764,0.0,MEGA,SHORT,9.5,454,3,,,,0.0,,,0.0,0.0
1738324620,2025_01,9,ROCHE_SNAP,2.07,2.14,score_loser,1.433,0.0,MEGA,SHORT,8.0,163,3,,,,0.0,,,0.0,0.0
1738324620,2025_01,8,ROCHE_SNAP,2.36,2.14,gate3,9.764,0.477,MEGA,SHORT,9.5,454,3,,,,0.0,,,0.0,0.0
1738325520,2025_01,7,STRUCTURAL_DRIVE,2.26,2.14,score_loser,1.194,0.0,MEGA,LONG,147.5,45000,3,,,,0.0,,,0.0,0.0
1738325520,2025_01,7,ROCHE_SNAP,2.26,2.14,traded,8.194,0.547,MEGA,LONG,147.5,45000,3,Unknown,LONG,LOSS,-4.5,MAX_HOLD,aligned_fresh,0.4673848001895227,0.16692072162365526
1738326600,2025_01,6,STRUCTURAL_DRIVE,2.43,2.14,score_loser,1.762,0.0,MEGA,LONG,360.5,90,3,,,,0.0,,,0.0,0.0
1738326600,2025_01,7,ROCHE_SNAP,2.41,2.14,score_loser,1.295,0.0,MEGA,LONG,169.0,592,3,,,,0.0,,,0.0,0.0
1738326600,2025_01,7,STRUCTURAL_DRIVE,2.41,2.14,score_loser,1.295,0.0,MEGA,LONG,169.0,592,3,,,,0.0,,,0.0,0.0
1738326600,2025_01,6,ROCHE_SNAP,2.43,2.14,traded,7.762,0.491,MEGA,LONG,360.5,90,3,Unknown,LONG,LOSS,-15.5,loss_watchdog,aligned_fresh,0.5069854819067767,0.15484014901151988
1738328160,2025_01,8,STRUCTURAL_DRIVE,2.21,2.14,score_loser,1.119,0.0,MEGA,LONG,169.5,140,3,,,,0.0,,,0.0,0.0
1738328160,2025_01,9,ROCHE_SNAP,2.38,2.14,score_loser,2.38,0.0,MEGA,LONG,0.5,354,3,,,,0.0,,,0.0,0.0
1738328160,2025_01,9,STRUCTURAL_DRIVE,2.38,2.14,score_loser,2.38,0.0,MEGA,LONG,0.5,354,3,,,,0.0,,,0.0,0.0
1738328160,2025_01,10,ROCHE_SNAP,2.04,2.14,score_loser,1.56,0.0,MEGA,LONG,0.5,470,3,,,,0.0,,,0.0,0.0
1738328160,2025_01,11,ROCHE_SNAP,3.86,2.14,score_loser,1.855,0.0,MEGA,SHORT,0.5,361,3,,,,0.0,,,0.0,0.0
1738328160,2025_01,12,ROCHE_SNAP,2.75,2.14,score_loser,2.24,0.0,MEGA,SHORT,78.0,313,3,,,,0.0,,,0.0,0.0
1738328160,2025_01,12,ROCHE_SNAP,2.75,2.14,score_loser,2.24,0.0,MEGA,SHORT,78.0,313,3,,,,0.0,,,0.0,0.0
1738328160,2025_01,11,ROCHE_SNAP,2.53,2.14,score_loser,2.142,0.0,MEGA,SHORT,2.0,331,3,,,,0.0,,,0.0,0.0
1738328160,2025_01,12,ROCHE_SNAP,2.08,2.14,score_loser,2.141,0.0,MEGA,SHORT,79.5,601,3,,,,0.0,,,0.0,0.0
1738328160,2025_01,12,ROCHE_SNAP,2.08,2.14,score_loser,2.141,0.0,MEGA,SHORT,79.5,601,3,,,,0.0,,,0.0,0.0
1738328160,2025_01,8,ROCHE_SNAP,2.21,2.14,gate3,9.119,0.47,MEGA,LONG,169.5,140,3,,,,0.0,,,0.0,0.0
1738328160,2025_01,8,STRUCTURAL_DRIVE,2.21,2.14,score_loser,1.119,0.0,MEGA,LONG,169.5,140,3,,,,0.0,,,0.0,0.0
1738328160,2025_01,9,ROCHE_SNAP,2.38,2.14,score_loser,2.38,0.0,MEGA,LONG,0.5,354,3,,,,0.0,,,0.0,0.0
1738328160,2025_01,9,STRUCTURAL_DRIVE,2.38,2.14,score_loser,2.38,0.0,MEGA,LONG,0.5,354,3,,,,0.0,,,0.0,0.0
1738328160,2025_01,10,ROCHE_SNAP,2.04,2.14,score_loser,1.56,0.0,MEGA,LONG,0.5,470,3,,,,0.0,,,0.0,0.0
1738328160,2025_01,11,ROCHE_SNAP,3.86,2.14,score_loser,1.855,0.0,MEGA,SHORT,0.5,361,3,,,,0.0,,,0.0,0.0
1738328160,2025_01,12,ROCHE_SNAP,2.75,2.14,score_loser,2.24,0.0,MEGA,SHORT,78.0,313,3,,,,0.0,,,0.0,0.0
1738328160,2025_01,12,ROCHE_SNAP,2.75,2.14,score_loser,2.24,0.0,MEGA,SHORT,78.0,313,3,,,,0.0,,,0.0,0.0
1738328160,2025_01,11,ROCHE_SNAP,2.53,2.14,score_loser,2.142,0.0,MEGA,SHORT,2.0,331,3,,,,0.0,,,0.0,0.0
1738328160,2025_01,12,ROCHE_SNAP,2.08,2.14,score_loser,2.141,0.0,MEGA,SHORT,79.5,601,3,,,,0.0,,,0.0,0.0
1738328160,2025_01,12,ROCHE_SNAP,2.08,2.14,score_loser,2.141,0.0,MEGA,SHORT,79.5,601,3,,,,0.0,,,0.0,0.0
1738328160,2025_01,8,ROCHE_SNAP,2.21,2.14,gate3,9.119,0.465,MEGA,LONG,169.5,140,3,,,,0.0,,,0.0,0.0
1738328160,2025_01,8,STRUCTURAL_DRIVE,2.21,2.14,score_loser,1.119,0.0,MEGA,LONG,169.5,140,3,,,,0.0,,,0.0,0.0
1738328160,2025_01,9,ROCHE_SNAP,2.38,2.14,score_loser,2.38,0.0,MEGA,LONG,0.5,354,3,,,,0.0,,,0.0,0.0
