**DEPRECATED — LOOKAHEAD ARTIFACT, DO NOT QUOTE**

day,seg_idx,shape_class,cluster_id,ride_pnl_pts,resolved_as_cascade,length_min,peak_abs_z
2025_05_06,11,STEP_UP,-1,-1.75,False,90.0,1.67
2025_05_06,12,LOGARITHMIC_UP,-1,250.25,True,119.92,4.652
2025_05_07,1,LOGARITHMIC_DOWN,1,73.0,False,390.0,3.063
2025_05_07,2,NOISE,0,14.75,False,30.0,2.251
2025_05_07,3,LINEAR_UP,-1,12.25,False,120.0,2.951
2025_05_07,4,LOGARITHMIC_DOWN,-1,-6.5,False,45.0,2.425
2025_05_07,5,STEP_UP,0,-1.5,False,30.0,3.424
2025_05_07,6,LINEAR_DOWN,1,166.0,True,435.0,8.129
2025_05_07,7,STEP_UP,1,22.5,False,30.0,1.632
2025_05_07,8,EXPONENTIAL_UP,0,93.75,False,284.92,3.238
2025_05_08,1,LOGARITHMIC_UP,0,222.25,False,345.0,3.202
2025_05_08,2,EXPONENTIAL_DOWN,-1,-21.75,False,45.0,3.203
2025_05_08,3,STEP_DOWN,-1,-7.75,False,60.0,1.424
2025_05_08,4,LINEAR_UP,0,42.25,False,195.0,3.361
2025_05_08,5,EXPONENTIAL_DOWN,1,66.0,True,240.0,4.095
2025_05_08,6,LINEAR_UP,0,128.25,False,210.0,3.515
2025_05_08,7,BACK_SKEWED_DOWN,0,33.5,False,30.0,1.618
2025_05_08,8,LINEAR_DOWN,1,179.5,True,269.92,5.551
2025_05_09,0,NOISE,0,0.0,False,315.17,2.928
2025_05_09,1,EXPONENTIAL_UP,0,12.5,False,104.83,2.778
2025_05_09,2,STEP_UP,0,4.25,True,90.0,4.031
2025_05_09,3,STEP_DOWN,0,11.5,False,60.0,1.971
2025_05_09,4,LINEAR_UP,0,54.5,False,240.0,2.63
2025_05_09,5,EXPONENTIAL_UP,-1,14.0,False,45.0,3.217
2025_05_09,6,EXPONENTIAL_DOWN,1,144.25,True,195.0,5.174
2025_05_09,7,STEP_UP,0,51.75,False,30.0,1.406
2025_05_09,8,LINEAR_DOWN,-1,12.25,False,60.0,1.272
2025_05_09,9,LOGARITHMIC_UP,-1,2.0,False,119.92,2.851
2025_05_11,1,LINEAR_UP,0,36.5,False,59.92,3.095
2025_05_12,0,NOISE,0,0.0,True,240.0,5.165
2025_05_12,1,STEP_DOWN,0,-2.75,False,30.0,0.877
2025_05_12,2,LINEAR_UP,0,385.5,True,525.0,16.618
2025_05_12,3,LINEAR_DOWN,1,88.75,True,195.0,9.06
2025_05_12,4,LOGARITHMIC_UP,0,106.5,True,360.08,4.369
2025_05_12,5,EXPONENTIAL_UP,1,-22.0,False,89.83,2.218
2025_05_13,1,EXPONENTIAL_DOWN,0,-4.0,False,45.0,1.664
2025_05_13,2,EXPONENTIAL_DOWN,1,16.0,False,210.0,3.454
2025_05_13,3,BACK_SKEWED_UP,-1,4.0,False,30.0,1.355
2025_05_13,4,LINEAR_UP,0,-12.75,False,120.0,2.996
2025_05_13,5,EXPONENTIAL_DOWN,0,-12.75,False,105.0,3.519
2025_05_13,6,LINEAR_UP,-1,460.75,True,600.0,4.145
2025_05_13,7,LINEAR_DOWN,1,29.5,True,254.92,4.166
2025_05_14,1,EXPONENTIAL_UP,0,86.25,False,345.0,3.928
2025_05_14,2,EXPONENTIAL_DOWN,1,63.5,False,195.0,3.358
2025_05_14,3,NOISE,0,-9.0,False,30.0,1.638
2025_05_14,4,LOGARITHMIC_UP,0,38.75,True,180.0,4.685
2025_05_14,5,EXPONENTIAL_DOWN,-1,8.0,False,45.0,2.347
2025_05_14,6,LINEAR_UP,0,19.75,False,150.0,3.509
2025_05_14,7,NOISE,1,15.5,False,60.0,3.904
2025_05_14,8,EXPONENTIAL_DOWN,0,16.5,False,90.0,1.665
2025_05_14,9,LINEAR_UP,0,34.75,False,165.0,2.93
2025_05_14,10,EXPONENTIAL_UP,0,-3.5,False,89.92,1.248
2025_05_15,2,LOGARITHMIC_DOWN,1,11.0,False,75.0,2.738
2025_05_15,3,LINEAR_UP,0,18.75,True,60.0,5.082
2025_05_15,4,LINEAR_DOWN,1,11.75,False,45.0,0.572
2025_05_15,5,LOGARITHMIC_UP,0,-9.5,False,60.0,1.355
2025_05_15,6,LINEAR_DOWN,1,116.0,False,345.0,3.756
2025_05_15,7,LINEAR_UP,0,51.75,False,195.0,3.863
2025_05_15,8,EXPONENTIAL_UP,0,100.5,True,255.0,4.206
2025_05_15,9,LINEAR_DOWN,1,21.75,False,285.0,3.124
2025_05_15,10,LOGARITHMIC_UP,0,30.25,False,44.92,1.38
2025_05_16,0,NOISE,-1,0.0,False,135.0,3.767
2025_05_16,1,EXPONENTIAL_UP,0,29.75,False,45.0,0.988
2025_05_16,2,STEP_DOWN,0,-9.0,False,30.0,1.344
2025_05_16,3,LINEAR_UP,0,-16.0,False,120.0,2.198
2025_05_16,4,EXPONENTIAL_DOWN,1,-2.0,False,105.0,3.088
2025_05_16,5,LINEAR_UP,0,60.25,False,225.0,3.577
2025_05_16,6,EXPONENTIAL_UP,0,-3.75,False,105.0,3.524
2025_05_16,7,EXPONENTIAL_UP,1,0.25,False,45.0,2.05
2025_05_16,8,LINEAR_DOWN,1,16.25,True,180.0,4.591
2025_05_16,9,BACK_SKEWED_UP,0,11.25,False,30.0,1.187
2025_05_16,10,LINEAR_UP,0,-24.5,True,239.92,4.602
2025_05_18,0,NOISE,0,0.0,True,119.92,5.712
2025_05_19,2,EXPONENTIAL_DOWN,0,13.5,False,60.08,1.586
2025_05_19,3,LINEAR_DOWN,1,22.0,False,224.92,3.694
2025_05_19,4,EXPONENTIAL_DOWN,1,60.5,True,300.0,4.57
2025_05_19,5,LINEAR_UP,0,283.5,True,495.0,10.702
2025_05_19,6,SYMMETRIC_V_UP,0,49.75,False,45.0,1.708
2025_05_19,7,LINEAR_DOWN,0,17.0,False,45.0,1.084
2025_05_19,8,EXPONENTIAL_UP,0,34.0,False,194.92,3.039
2025_05_20,0,NOISE,1,0.0,True,300.0,17.69
2025_05_20,1,EXPONENTIAL_UP,0,38.5,False,30.0,3.051
2025_05_20,2,EXPONENTIAL_DOWN,1,57.75,False,90.0,2.949
2025_05_20,3,NOISE,1,47.25,False,30.0,1.579
2025_05_20,4,EXPONENTIAL_DOWN,0,28.25,False,75.0,1.662
2025_05_20,5,LOGARITHMIC_UP,0,-9.25,False,90.0,1.615
2025_05_20,6,LINEAR_UP,0,9.5,False,180.0,3.357
2025_05_20,7,LOGARITHMIC_DOWN,1,26.25,True,180.0,4.172
2025_05_20,8,EXPONENTIAL_UP,0,32.75,False,75.0,2.81
2025_05_20,9,NOISE,0,-20.0,False,45.0,0.987
2025_05_20,10,LOGARITHMIC_DOWN,1,79.0,True,240.0,4.596
2025_05_20,11,LINEAR_UP,0,76.0,False,104.92,1.271
2025_05_21,2,LINEAR_DOWN,1,51.25,False,240.0,2.797
2025_05_21,3,LOGARITHMIC_DOWN,1,66.0,False,359.92,3.649
2025_05_21,4,EXPONENTIAL_UP,0,27.75,False,45.0,2.153
2025_05_21,5,EXPONENTIAL_UP,0,112.25,False,315.0,3.751
2025_05_21,6,LINEAR_DOWN,1,307.0,True,345.0,5.138
2025_05_21,7,STEP_UP,0,1.0,False,59.92,1.385
2025_05_22,0,NOISE,0,0.0,False,105.0,3.689
2025_05_22,1,LINEAR_DOWN,-1,22.5,False,75.0,1.601
2025_05_22,2,STEP_UP,0,10.5,False,30.0,0.749
2025_05_22,3,EXPONENTIAL_DOWN,0,0.25,False,75.0,1.027
2025_05_22,4,LOGARITHMIC_UP,0,30.5,True,360.0,5.122
2025_05_22,5,STEP_DOWN,0,4.75,False,30.0,6.038
2025_05_22,6,LOGARITHMIC_DOWN,-1,9.25,True,150.0,10.241
2025_05_22,7,LINEAR_UP,0,66.0,False,180.0,2.635
2025_05_22,8,STEP_DOWN,0,46.5,False,30.0,1.712
2025_05_22,9,LOGARITHMIC_UP,0,53.0,False,150.0,1.898
2025_05_22,10,EXPONENTIAL_DOWN,1,77.5,False,254.92,2.866
2025_05_23,1,EXPONENTIAL_DOWN,1,19.75,True,75.0,4.046
2025_05_23,2,LINEAR_UP,0,22.5,False,60.0,1.346
2025_05_23,3,STEP_DOWN,0,-16.25,False,30.0,1.997
2025_05_23,4,EXPONENTIAL_DOWN,1,11.75,False,30.17,1.459
2025_05_23,5,EXPONENTIAL_DOWN,-1,19.75,True,194.83,4.373
2025_05_23,6,LINEAR_UP,0,2.0,False,120.0,2.873
2025_05_23,7,EXPONENTIAL_UP,0,11.25,False,45.0,1.726
2025_05_23,8,EXPONENTIAL_DOWN,1,237.0,True,270.0,8.887
2025_05_23,9,LOGARITHMIC_UP,0,98.25,False,315.0,3.502
2025_05_23,10,EXPONENTIAL_DOWN,1,90.25,True,74.92,4.088
2025_05_25,0,NOISE,0,0.0,False,119.92,1.328
2025_05_26,1,EXPONENTIAL_UP,0,-3.0,False,90.17,3.242
2025_05_26,2,LINEAR_UP,0,17.75,False,134.83,2.055
2025_05_26,3,NOISE,0,19.25,False,30.0,1.665
2025_05_26,4,EXPONENTIAL_UP,1,0.0,False,30.0,1.712
2025_05_26,5,EXPONENTIAL_UP,0,70.25,True,285.08,4.396
2025_05_26,6,LOGARITHMIC_DOWN,0,2.25,False,44.92,1.628
2025_05_26,7,LOGARITHMIC_UP,0,13.0,False,105.0,2.193
2025_05_26,8,EXPONENTIAL_UP,0,0.5,False,45.0,5.473
2025_05_26,9,STEP_DOWN,1,12.0,False,30.0,1.423
2025_05_26,10,LINEAR_DOWN,1,1.75,False,75.0,3.976
2025_05_26,11,LINEAR_UP,-1,7.0,False,45.0,1.085
2025_05_26,12,STEP_DOWN,0,-5.75,False,330.0,1.599
2025_05_26,13,LINEAR_DOWN,-1,50.5,False,60.0,1.718
2025_05_26,14,EXPONENTIAL_DOWN,1,-6.25,False,59.92,2.13
2025_05_27,1,LINEAR_DOWN,1,46.0,False,240.0,3.476
2025_05_27,2,LINEAR_UP,0,152.25,True,360.0,4.18
2025_05_27,3,EXPONENTIAL_DOWN,1,20.5,True,195.0,5.049
2025_05_27,4,LINEAR_UP,0,130.75,True,330.0,4.464
2025_05_27,5,LINEAR_UP,-1,35.5,False,150.0,2.282
2025_05_27,6,EXPONENTIAL_UP,0,0.25,False,119.92,1.805
2025_05_28,1,EXPONENTIAL_DOWN,1,12.75,False,30.0,1.551
2025_05_28,2,EXPONENTIAL_UP,-1,7.5,False,45.33,1.444
2025_05_28,3,EXPONENTIAL_UP,0,2.0,False,44.67,2.081
2025_05_28,4,LOGARITHMIC_DOWN,1,36.0,True,210.0,4.735
2025_05_28,5,BACK_SKEWED_UP,0,1.0,False,30.0,1.899
2025_05_28,6,EXPONENTIAL_DOWN,1,-13.5,False,165.0,3.341
2025_05_28,7,LINEAR_UP,0,92.0,True,210.0,4.576
2025_05_28,8,LINEAR_DOWN,1,74.75,False,195.0,3.597
2025_05_28,9,LINEAR_UP,0,23.75,True,135.0,4.725
2025_05_28,10,EXPONENTIAL_DOWN,-1,41.0,True,75.0,6.243
2025_05_28,11,EXPONENTIAL_UP,-1,316.75,True,209.92,4.063
2025_05_29,0,NOISE,0,0.0,False,225.0,3.988
2025_05_29,1,FRONT_SKEWED_DOWN,0,21.0,False,105.0,1.758
2025_05_29,2,BACK_SKEWED_DOWN,0,-0.75,False,30.0,3.041
2025_05_29,3,LINEAR_DOWN,1,38.0,False,75.0,3.433
2025_05_29,4,EXPONENTIAL_UP,-1,56.0,False,60.0,3.674
2025_05_29,5,EXPONENTIAL_DOWN,1,41.0,False,45.0,1.148
2025_05_29,6,EXPONENTIAL_UP,0,2.0,False,60.0,0.897
2025_05_29,7,EXPONENTIAL_DOWN,1,330.0,True,420.0,4.351
2025_05_29,8,EXPONENTIAL_DOWN,1,75.0,False,105.0,2.563
2025_05_29,9,LINEAR_DOWN,0,-16.75,False,120.0,1.568
2025_05_29,10,NOISE,0,-28.75,False,75.0,0.764
2025_05_29,11,BACK_SKEWED_DOWN,0,-18.75,False,30.0,1.514
2025_05_29,12,STEP_DOWN,0,-2.75,False,30.0,1.907
2025_05_29,13,EXPONENTIAL_DOWN,1,35.0,False,59.92,2.158
2025_05_30,2,EXPONENTIAL_UP,0,29.75,False,105.0,2.061
2025_05_30,3,EXPONENTIAL_DOWN,1,18.25,False,30.0,1.237
2025_05_30,4,EXPONENTIAL_UP,-1,6.5,False,45.0,1.015
2025_05_30,5,EXPONENTIAL_UP,0,9.0,True,120.0,5.064
2025_05_30,6,EXPONENTIAL_DOWN,1,26.5,False,45.0,1.678
2025_05_30,7,LINEAR_UP,0,61.0,False,60.0,1.186
2025_05_30,8,EXPONENTIAL_DOWN,0,20.25,False,60.0,1.095
2025_05_30,9,LOGARITHMIC_UP,0,15.5,True,165.0,4.177
2025_05_30,10,LOGARITHMIC_DOWN,-1,56.75,True,75.0,10.182
2025_05_30,11,LOGARITHMIC_DOWN,1,-27.5,False,105.0,2.649
2025_05_30,12,STEP_UP,0,8.25,False,30.0,0.949
2025_05_30,13,LINEAR_DOWN,1,68.5,True,210.0,4.551
2025_05_30,14,LINEAR_UP,0,72.25,False,119.92,2.544
2025_06_01,0,NOISE,-1,0.0,False,119.92,2.269
2025_06_02,1,LINEAR_DOWN,1,67.75,True,330.0,5.625
2025_06_02,2,BACK_SKEWED_UP,0,0.75,False,30.0,1.17
2025_06_02,3,STEP_DOWN,1,18.5,True,60.0,4.742
2025_06_02,4,LINEAR_UP,1,16.75,False,90.0,1.362
2025_06_02,5,LOGARITHMIC_DOWN,0,-14.0,False,45.0,1.076
2025_06_02,6,EXPONENTIAL_UP,0,182.75,True,375.0,11.155
2025_06_02,7,LINEAR_UP,0,72.5,False,449.92,3.648
2025_06_03,2,EXPONENTIAL_DOWN,1,30.5,True,210.0,4.116
2025_06_03,3,EXPONENTIAL_DOWN,0,15.75,False,60.25,2.274
2025_06_03,4,EXPONENTIAL_UP,0,25.25,False,59.75,3.312
2025_06_03,5,LINEAR_DOWN,1,29.25,True,105.0,6.413
2025_06_03,6,EXPONENTIAL_DOWN,0,0.25,False,75.0,1.276
2025_06_03,7,EXPONENTIAL_UP,-1,274.5,True,465.0,4.337
2025_06_03,8,LINEAR_UP,0,-7.0,False,90.0,2.412
2025_06_03,9,LINEAR_DOWN,0,23.75,False,150.0,1.749
2025_06_03,10,LOGARITHMIC_UP,0,27.0,False,45.0,1.665
2025_06_03,11,EXPONENTIAL_UP,-1,-9.0,False,74.92,1.42
2025_06_04,2,LINEAR_DOWN,1,30.0,True,210.0,5.842
2025_06_04,3,LINEAR_UP,0,16.75,True,120.0,4.276
2025_06_04,4,EXPONENTIAL_UP,0,53.75,True,240.0,4.574
2025_06_04,5,EXPONENTIAL_UP,-1,-8.5,False,75.0,3.246
2025_06_04,6,LINEAR_DOWN,1,15.25,True,75.0,8.766
2025_06_04,7,BACK_SKEWED_UP,0,-14.25,False,45.0,3.185
2025_06_04,8,BACK_SKEWED_UP,-1,-18.5,False,30.0,1.106
2025_06_04,9,EXPONENTIAL_UP,0,26.75,False,75.0,1.968
2025_06_04,10,EXPONENTIAL_DOWN,0,22.5,False,45.0,1.737
2025_06_04,11,EXPONENTIAL_UP,0,17.0,False,195.0,2.793
2025_06_04,12,EXPONENTIAL_DOWN,1,8.5,False,239.83,3.35
2025_06_05,2,EXPONENTIAL_DOWN,0,-9.75,False,119.92,1.495
2025_06_05,3,EXPONENTIAL_UP,0,-1.25,False,60.0,2.007
2025_06_05,4,EXPONENTIAL_DOWN,1,9.0,True,135.0,5.901
2025_06_05,5,LINEAR_UP,0,52.0,True,195.0,6.949
2025_06_05,6,LINEAR_DOWN,1,27.0,False,105.0,2.064
2025_06_05,7,NOISE,0,5.5,False,45.0,3.342
2025_06_05,8,LINEAR_UP,0,17.5,True,60.0,8.29
2025_06_05,9,STEP_DOWN,1,50.25,False,30.0,3.683
2025_06_05,10,LINEAR_UP,-1,55.5,False,150.0,2.996
2025_06_05,11,STEP_DOWN,-1,21.5,False,30.0,2.47
2025_06_05,12,LINEAR_DOWN,1,217.75,False,404.92,3.487
2025_06_06,1,EXPONENTIAL_UP,0,95.0,True,435.0,4.307
2025_06_06,2,LINEAR_DOWN,1,3.25,False,45.08,3.242
2025_06_06,3,EXPONENTIAL_UP,0,18.25,False,119.92,3.737
2025_06_06,4,EXPONENTIAL_UP,-1,6.0,False,90.0,1.876
2025_06_06,5,LINEAR_UP,0,142.25,True,240.0,11.184
2025_06_06,6,EXPONENTIAL_DOWN,1,59.5,False,60.0,3.304
2025_06_06,7,NOISE,-1,-51.25,False,30.0,1.366
2025_06_06,8,LINEAR_UP,0,-5.0,False,194.92,2.303
2025_06_08,1,LINEAR_UP,0,15.0,False,44.83,2.2
2025_06_09,0,NOISE,1,0.0,False,285.0,2.106
2025_06_09,1,EXPONENTIAL_UP,0,41.0,True,345.0,5.582
2025_06_09,2,EXPONENTIAL_DOWN,0,-7.0,False,45.0,1.892
2025_06_09,3,LINEAR_UP,0,73.0,True,495.0,5.314
2025_06_09,4,LINEAR_DOWN,1,24.5,True,269.92,4.509
2025_06_10,0,NOISE,0,0.0,True,255.0,4.004
2025_06_10,1,EXPONENTIAL_DOWN,1,166.25,True,240.0,12.06
2025_06_10,2,EXPONENTIAL_DOWN,0,-50.25,False,45.0,1.435
2025_06_10,3,LINEAR_UP,0,38.25,False,255.0,2.196
2025_06_10,4,EXPONENTIAL_UP,0,24.75,False,90.0,2.844
2025_06_10,5,BACK_SKEWED_DOWN,0,-5.5,False,30.0,2.415
2025_06_10,6,NOISE,1,29.75,False,30.0,9.442
2025_06_10,7,LOGARITHMIC_UP,0,21.5,False,135.0,3.213
2025_06_10,8,EXPONENTIAL_UP,0,110.0,False,300.0,3.881
2025_06_10,9,SYMMETRIC_V_UP,0,-19.5,False,59.92,4.239
2025_06_11,0,NOISE,1,0.0,True,375.0,4.598
2025_06_11,1,EXPONENTIAL_DOWN,-1,-13.75,False,45.0,1.409
2025_06_11,2,LINEAR_UP,0,32.75,False,240.0,3.913
2025_06_11,3,LINEAR_DOWN,1,-3.5,True,60.0,4.491
2025_06_11,4,LINEAR_UP,0,87.5,True,210.0,12.403
2025_06_11,5,EXPONENTIAL_DOWN,1,150.0,True,390.0,5.146
2025_06_11,6,EXPONENTIAL_UP,0,18.0,False,30.0,1.213
2025_06_11,7,LOGARITHMIC_DOWN,1,50.5,False,89.92,3.205
2025_06_12,0,NOISE,1,0.0,False,195.0,3.596
2025_06_12,1,STEP_UP,0,17.5,False,30.0,2.066
2025_06_12,2,LOGARITHMIC_UP,0,12.25,False,225.0,3.537
2025_06_12,3,LOGARITHMIC_DOWN,1,26.25,True,195.0,6.111
2025_06_12,4,LOGARITHMIC_UP,0,-34.0,False,60.0,2.594
2025_06_12,5,LINEAR_DOWN,1,5.25,False,45.0,3.819
2025_06_12,6,LINEAR_UP,0,169.75,False,330.0,2.722
2025_06_12,7,STEP_DOWN,0,18.0,False,30.0,2.443
2025_06_12,8,BACK_SKEWED_DOWN,1,21.0,False,30.0,2.263
2025_06_12,9,EXPONENTIAL_DOWN,-1,33.25,False,45.0,2.063
2025_06_12,10,EXPONENTIAL_DOWN,1,118.0,True,254.92,4.737
2025_06_13,0,NOISE,1,0.0,False,105.0,2.076
2025_06_13,1,EXPONENTIAL_DOWN,0,35.0,False,120.08,2.112
2025_06_13,2,EXPONENTIAL_UP,0,3.75,False,30.0,1.002
2025_06_13,3,EXPONENTIAL_DOWN,0,-8.25,False,59.92,0.984
2025_06_13,4,LINEAR_UP,0,77.75,True,285.0,4.771
2025_06_13,5,STEP_DOWN,0,9.5,False,30.0,1.597
2025_06_13,6,EXPONENTIAL_UP,0,76.0,True,225.0,6.301
2025_06_13,7,LINEAR_UP,0,90.75,False,225.0,2.325
2025_06_13,8,LINEAR_DOWN,1,134.5,True,179.92,4.068
2025_06_15,1,NOISE,0,41.0,False,59.92,2.643
2025_06_16,2,EXPONENTIAL_UP,0,5.75,False,90.0,3.339
2025_06_16,3,EXPONENTIAL_DOWN,1,3.0,False,30.5,1.385
2025_06_16,4,SYMMETRIC_V_DOWN,1,4.25,False,74.5,2.826
2025_06_16,5,LINEAR_UP,0,47.75,False,285.0,3.229
2025_06_16,6,LOGARITHMIC_DOWN,0,-25.25,False,90.0,1.56
2025_06_16,7,LINEAR_UP,0,169.75,True,330.0,4.754
2025_06_16,8,LINEAR_DOWN,0,-2.0,False,150.0,2.288
2025_06_16,9,EXPONENTIAL_UP,0,5.25,False,45.0,2.167
2025_06_16,10,EXPONENTIAL_DOWN,1,154.75,True,224.92,8.268
2025_06_17,2,EXPONENTIAL_DOWN,0,30.25,False,45.0,2.397
2025_06_17,3,LINEAR_UP,-1,38.5,False,60.08,3.413
2025_06_17,4,NOISE,0,-18.25,False,45.25,1.092
2025_06_17,5,EXPONENTIAL_UP,0,20.5,False,74.67,1.144
2025_06_17,6,NOISE,0,14.0,True,60.0,4.348
2025_06_17,7,EXPONENTIAL_DOWN,1,58.5,True,210.0,4.203
2025_06_17,8,STEP_DOWN,1,-7.25,True,60.0,4.492
2025_06_17,9,LINEAR_UP,0,38.5,False,330.0,3.226
2025_06_17,10,LINEAR_DOWN,1,182.0,True,434.92,4.131
2025_06_18,3,EXPONENTIAL_UP,0,-19.0,False,44.92,2.272
2025_06_18,4,EXPONENTIAL_DOWN,0,3.25,True,75.92,4.355
2025_06_18,5,STEP_UP,0,14.5,False,59.17,2.162
2025_06_18,6,LINEAR_UP,0,40.75,True,269.92,5.692
2025_06_18,7,LOGARITHMIC_DOWN,1,47.5,True,210.0,4.797
2025_06_18,8,LINEAR_UP,0,46.25,True,195.0,4.537
2025_06_18,9,EXPONENTIAL_DOWN,1,103.5,True,345.67,5.915
2025_06_18,10,LINEAR_DOWN,0,-26.25,False,74.25,1.154
2025_06_19,3,EXPONENTIAL_DOWN,-1,5.75,False,210.0,3.163
2025_06_19,4,EXPONENTIAL_DOWN,0,16.75,False,60.0,1.117
2025_06_19,5,EXPONENTIAL_UP,-1,12.75,False,31.17,2.11
2025_06_19,6,LOGARITHMIC_DOWN,1,102.5,True,328.83,4.442
2025_06_19,7,EXPONENTIAL_UP,0,146.25,True,448.08,6.92
2025_06_20,5,LINEAR_UP,-1,177.75,True,119.42,5.768
2025_07_01,1,EXPONENTIAL_UP,0,0.75,False,75.0,2.954
2025_07_01,2,LOGARITHMIC_DOWN,1,70.0,True,375.0,4.576
2025_07_01,3,LINEAR_DOWN,1,-5.5,False,135.0,3.462
2025_07_01,4,STEP_UP,0,-0.5,False,30.0,2.007
2025_07_01,5,EXPONENTIAL_DOWN,1,113.5,True,360.0,6.711
2025_07_01,6,LINEAR_UP,0,-43.5,False,90.0,1.886
2025_07_01,7,EXPONENTIAL_UP,0,32.75,False,45.0,3.51
2025_07_01,8,LINEAR_DOWN,1,-6.25,False,180.0,2.664
2025_07_01,9,EXPONENTIAL_UP,0,-5.25,False,30.08,1.776
2025_07_01,10,NOISE,0,8.0,False,44.83,1.116
2025_07_02,2,EXPONENTIAL_DOWN,1,27.75,False,45.0,13.809
2025_07_02,3,LINEAR_UP,0,77.25,False,300.0,2.601
2025_07_02,4,LINEAR_DOWN,1,103.0,True,375.0,5.279
2025_07_02,5,LOGARITHMIC_UP,0,171.5,False,345.0,3.093
2025_07_02,6,EXPONENTIAL_DOWN,0,4.5,False,30.0,1.922
2025_07_02,7,EXPONENTIAL_UP,0,24.75,False,254.92,3.951
2025_07_03,2,LINEAR_DOWN,1,7.0,False,75.0,2.899
2025_07_03,3,LOGARITHMIC_UP,0,26.0,False,345.0,3.944
2025_07_03,4,LINEAR_DOWN,1,9.75,False,180.0,3.254
2025_07_03,5,LINEAR_UP,0,-0.25,False,30.0,2.586
2025_07_03,6,LINEAR_UP,-1,187.75,True,585.0,9.44
2025_07_03,7,DAMPED_OSCILLATOR,0,-0.75,False,45.0,2.713
2025_07_03,8,EXPONENTIAL_DOWN,0,15.75,False,74.92,1.705
2025_07_04,2,LINEAR_DOWN,1,112.5,True,719.75,4.914
2025_07_04,3,STEP_UP,0,-8.0,False,30.0,2.895
2025_07_04,4,EXPONENTIAL_UP,0,14.0,False,60.0,3.798
2025_07_04,5,STEP_UP,1,-23.0,True,104.92,4.785
2025_07_06,1,ROUNDED_U_UP,1,9.5,False,74.92,3.329
2025_07_07,0,NOISE,1,0.0,True,120.0,6.946
2025_07_07,1,EXPONENTIAL_UP,0,21.0,False,30.0,0.749
2025_07_07,2,EXPONENTIAL_DOWN,0,0.25,False,75.0,0.889
2025_07_07,3,LINEAR_UP,0,-18.25,False,75.08,2.615
2025_07_07,4,LINEAR_DOWN,1,3.25,False,164.92,2.603
2025_07_07,5,EXPONENTIAL_DOWN,1,20.25,True,105.0,4.116
2025_07_07,6,EXPONENTIAL_UP,0,44.5,False,195.0,3.435
2025_07_07,7,EXPONENTIAL_DOWN,1,36.25,False,195.0,3.935
2025_07_07,8,LINEAR_DOWN,1,73.25,True,225.0,5.077
2025_07_07,9,EXPONENTIAL_DOWN,0,19.25,False,150.08,1.289
2025_07_07,10,BACK_SKEWED_UP,0,12.5,False,44.92,1.617
2025_07_07,11,STEP_UP,-1,24.75,False,59.92,1.516
2025_07_08,1,LINEAR_DOWN,1,27.0,False,45.0,1.384
2025_07_08,2,LINEAR_UP,0,28.5,False,120.0,2.449
2025_07_08,3,EXPONENTIAL_UP,0,-2.5,False,60.17,1.356
2025_07_08,4,EXPONENTIAL_DOWN,0,-15.0,False,44.83,2.402
2025_07_08,5,LINEAR_UP,0,6.5,False,210.0,3.695
2025_07_08,6,EXPONENTIAL_DOWN,-1,21.25,False,60.0,3.102
2025_07_08,7,STEP_DOWN,0,-27.0,False,60.0,1.469
2025_07_08,8,STEP_UP,0,-10.0,False,30.0,1.491
2025_07_08,9,STEP_UP,1,6.0,False,30.0,1.29
2025_07_08,10,EXPONENTIAL_UP,1,-18.5,False,60.0,2.127
2025_07_08,11,LINEAR_DOWN,1,6.75,True,165.0,6.116
2025_07_08,12,EXPONENTIAL_UP,-1,-2.75,False,75.0,2.905
2025_07_08,13,EXPONENTIAL_UP,-1,-21.0,False,75.0,1.56
2025_07_08,14,LINEAR_DOWN,-1,-12.25,False,105.0,2.885
2025_07_08,15,EXPONENTIAL_DOWN,0,-3.75,False,120.0,1.528
2025_07_08,16,LINEAR_UP,-1,-8.5,False,89.92,1.896
2025_07_09,2,STEP_DOWN,1,14.5,False,30.0,3.58
2025_07_09,3,LINEAR_UP,-1,9.25,False,60.0,3.116
2025_07_09,4,EXPONENTIAL_UP,0,-0.25,False,45.08,1.786
2025_07_09,5,EXPONENTIAL_DOWN,0,9.5,False,45.08,1.727
2025_07_09,6,EXPONENTIAL_UP,0,17.75,False,44.83,1.703
2025_07_09,7,LINEAR_DOWN,1,24.0,True,105.33,4.675
2025_07_09,8,LOGARITHMIC_UP,-1,13.5,False,44.92,2.105
2025_07_09,9,NOISE,0,-6.0,False,44.83,2.12
2025_07_09,10,EXPONENTIAL_UP,0,46.25,True,404.92,7.96
2025_07_09,11,EXPONENTIAL_UP,0,11.75,False,60.0,1.158
2025_07_09,12,EXPONENTIAL_DOWN,0,-35.25,False,90.0,1.031
2025_07_09,13,LINEAR_UP,0,52.75,False,389.92,3.387
2025_07_10,0,NOISE,1,0.0,False,120.0,3.434
2025_07_10,1,EXPONENTIAL_UP,0,25.0,False,60.0,1.763
2025_07_10,2,LINEAR_DOWN,1,22.0,False,105.08,1.624
2025_07_10,3,LOGARITHMIC_DOWN,0,5.5,False,149.92,2.736
2025_07_10,4,LOGARITHMIC_UP,0,86.75,True,375.0,4.085
2025_07_10,5,LOGARITHMIC_DOWN,1,68.5,True,195.0,8.579
