**DEPRECATED — LOOKAHEAD ARTIFACT, DO NOT QUOTE**

level,parent_motif_idx,seg_idx,start_ts,end_ts,start_iso,end_iso,length_min,slope_pts_per_min,mean_sigma,sigma_rank_mid,r2adj,shape_class,shape_pearson_r,peak_abs_z,tod_start_hour_utc,net_move_pts,day,split,sequence_position,prev_seg_shape,next_seg_idx,next_seg_continued,ride_pnl_pts,fade_pnl_pts,max_mfe_ride_pts,max_mae_ride_pts,max_mfe_fade_pts,max_mae_fade_pts,time_to_max_z_min,time_to_revert_min,resolved_as_cascade,extended_60m,extended_120m,n_bars_in_seg,z_close_15m__mean,z_close_15m__std,z_close_15m__q10,z_close_15m__q50,z_close_15m__q90,z_close_15m__pct_pos,sigma_rank_15m__mean,sigma_rank_15m__std,sigma_rank_15m__q10,sigma_rank_15m__q50,sigma_rank_15m__q90,slope_5m__mean,slope_5m__std,slope_5m__q10,slope_5m__q50,slope_5m__q90,slope_5m__pct_pos,z_close_5m__mean,z_close_5m__std,z_close_5m__q10,z_close_5m__q50,z_close_5m__q90,z_close_5m__pct_pos,sigma_rank_5m__mean,sigma_rank_5m__std,sigma_rank_5m__q10,sigma_rank_5m__q50,sigma_rank_5m__q90,r2adj_5m__mean,r2adj_5m__std,r2adj_5m__q10,r2adj_5m__q50,r2adj_5m__q90,slope_15m__mean,slope_15m__std,slope_15m__q10,slope_15m__q50,slope_15m__q90,slope_15m__pct_pos
motif,-1,3,1744622100,1744628400,2025-04-14T09:15:00+00:00,2025-04-14T11:00:00+00:00,105.0,-0.2286,32.907,0.961,0.059,LINEAR_DOWN,0.976,3.665,9,-8.25,2025_04_14,IS,3,LOGARITHMIC_UP,8,False,8.25,-8.25,86.5,-4.0,4.0,-86.5,24.83,24.92,False,True,False,1136,-1.2754705740979952,0.8087621099604219,-2.450254567938081,-1.1132426591414668,-0.3167879573612499,0.0017605633802816902,0.7155051838810641,0.3192387507053006,0.07951388888888888,0.9017361111111111,0.9805555555555555,-0.06056541797078817,0.0679636952840361,-0.14228395061728508,-0.06890432098765208,0.04884259259259933,0.23327464788732394,-0.2707938608539763,1.4792554190951261,-2.2799981526146746,-0.012949000597085532,1.466568351120633,0.49735915492957744,0.48889989241001564,0.36836021991023504,0.027430555555555555,0.315625,0.9840277777777777,0.39889624038763954,0.27188651269046965,0.02543078993871295,0.40494547741847664,0.7736465974621913,-0.006464797901995572,0.01502756933338934,-0.021469907407405724,-0.015827546296294612,0.015769675925922558,0.30809859154929575
motif,-1,4,1744628400,1744630200,2025-04-14T11:00:00+00:00,2025-04-14T11:30:00+00:00,30.0,0.0639,33.803,0.124,0.562,EXPONENTIAL_UP,0.893,2.038,11,52.0,2025_04_14,IS,4,LINEAR_DOWN,7,False,52.0,-52.0,62.0,-2.25,2.25,-62.0,13.75,24.5,False,False,False,354,1.3524286848539,0.37744311772199096,0.9595319106167342,1.464804382601014,1.7160171276236977,1.0,0.18575015693659758,0.12924764272528003,0.02590277777777778,0.12395833333333334,0.3463194444444444,0.08703856280951305,0.0236207712428801,0.05570987654321773,0.08040123456789337,0.11867283950617397,1.0,1.80053640923387,0.6947112022049913,1.0955638066332503,1.6955033460066793,2.732045142700551,1.0,0.8865132611424985,0.16717342384185718,0.5272916666666667,0.9659722222222222,0.9921527777777778,0.3913281179064282,0.31717237329347614,-0.009198822620146796,0.32889580385111433,0.8561052271669516,-0.01729596607553961,0.003279881790050613,-0.022569444444444444,-0.016348379629632998,-0.014583333333333334,0.0
motif,-1,5,1744630200,1744632000,2025-04-14T11:30:00+00:00,2025-04-14T12:00:00+00:00,30.0,-0.15,35.945,0.614,0.885,NOISE,0.682,1.562,11,-81.0,2025_04_14,IS,5,EXPONENTIAL_UP,6,False,81.0,-81.0,87.25,-1.0,1.0,-87.25,27.0,,False,False,False,354,0.5506377302307097,0.7317249194946551,-0.7188516425160741,0.6634977664518309,1.3366715419977508,0.7655367231638418,0.5531230382925298,0.03665078263157947,0.5036805555555556,0.5527777777777778,0.6018749999999999,0.09739071109716037,0.03557878801768834,0.032021604938270484,0.11520061728395174,0.13032407407406735,1.0,-1.1955093319992227,1.4378262591729207,-2.6464436115754095,-1.4194441296747258,0.6431291181626627,0.3361581920903955,0.4451781230382926,0.24745226555156424,0.02590277777777778,0.5552083333333333,0.7345138888888889,0.4171627798207362,0.3308953341858234,-0.007633097665262477,0.37996265969970094,0.8509966779412129,-0.007855494088722468,0.0033092994508514863,-0.013078703703705388,-0.00920138888888889,-0.0042245370370387215,0.0
motif,-1,6,1744632000,1744637400,2025-04-14T12:00:00+00:00,2025-04-14T13:30:00+00:00,90.0,0.5447,37.912,0.999,0.915,EXPONENTIAL_UP,0.984,3.03,12,144.5,2025_04_14,IS,6,NOISE,5,False,144.5,-144.5,179.75,-0.5,0.5,-179.75,87.92,,False,True,False,1079,1.435316520987738,0.7021759619125848,0.4220116734196011,1.5671031786501965,2.2062354554330215,0.9573679332715477,0.8968920554010916,0.09873825142599013,0.7047222222222222,0.9256944444444445,0.9854166666666667,0.037559640270483495,0.08447929349673758,-0.08603395061728507,0.06558641975309204,0.14081790123456003,0.5634847080630213,1.0389334396421843,0.9462099699161539,-0.24634593739027175,1.1005177182591974,2.2664671126072533,0.8748841519925857,0.40651194521676454,0.34101855596955033,0.01597222222222222,0.34652777777777777,0.9626388888888889,0.405181326934075,0.30492472673703497,-0.0028337815634406735,0.40336889540159593,0.8117583664094802,0.01637833384821307,0.020183875362589795,-0.003674768518521887,0.016869212962961278,0.04823495370370539,0.6682113067655236
motif,-1,7,1744637400,1744641000,2025-04-14T13:30:00+00:00,2025-04-14T14:30:00+00:00,60.0,-0.2424,52.365,1.0,0.033,LINEAR_DOWN,0.966,3.231,13,-86.0,2025_04_14,IS,7,EXPONENTIAL_UP,4,False,86.0,-86.0,226.25,-28.25,28.25,-226.25,17.33,18.33,False,True,False,721,-0.7525237206369203,1.0036137436283443,-1.9299521311914432,-0.8266214842332625,0.5266349090366711,0.20388349514563106,0.9375866851595007,0.03673024019046485,0.8875,0.9375,0.9875,-0.09480830807691483,0.11551120937517971,-0.2123456790123378,-0.10979938271604826,0.08240740740741077,0.24965325936199723,-0.9205914933310334,1.4622421960076601,-3.390042796415637,-0.7702027278956755,0.5876535075828967,0.27461858529819694,0.7082755432269995,0.2711747404185557,0.3173611111111111,0.6666666666666666,0.9902777777777778,0.42521085825105975,0.3183818668092778,-0.0003309586530266806,0.44711440045475404,0.8274737075708654,0.030174542173935802,0.02188448164781242,0.00078125,0.020399305555555556,0.059027777777777776,0.9986130374479889
motif,-1,8,1744641000,1744642800,2025-04-14T14:30:00+00:00,2025-04-14T15:00:00+00:00,30.0,0.209,56.914,0.75,0.092,EXPONENTIAL_UP,0.818,1.021,14,-3.25,2025_04_14,IS,8,LINEAR_DOWN,3,False,-3.25,3.25,56.75,-15.5,15.5,-56.75,21.5,28.25,False,False,False,361,0.3932694331358003,0.3085539415740213,-0.034818901568238345,0.39398942701656103,0.8457249852656294,0.8836565096952909,0.68594567559249,0.0509916956815167,0.6375,0.6875,0.7375,0.020813241681198268,0.08569913537471244,-0.10679012345679237,0.0677469135802413,0.12608024691357464,0.5013850415512465,1.250352187596241,0.6561507978589697,0.11272310772936073,1.3964276542950111,1.9814276930387569,0.9196675900277008,0.25842951677439213,0.16502503864456644,0.02638888888888889,0.2923611111111111,0.5173611111111112,0.33331574127683344,0.27888312740219584,-0.004291188798734469,0.2918121438174335,0.7510320794412355,-0.016968602518721197,0.0032925535576763245,-0.02019675925925589,-0.013831018518516834,-0.013831018518516834,0.0
motif,-1,9,1744642800,1744654500,2025-04-14T15:00:00+00:00,2025-04-14T18:15:00+00:00,195.0,-1.3632,105.795,0.688,0.137,LINEAR_DOWN,0.993,3.061,15,-174.75,2025_04_14,IS,9,EXPONENTIAL_UP,2,False,174.75,-174.75,386.5,-17.75,17.75,-386.5,71.92,76.58,False,True,True,2341,-1.0640211600718843,1.0330485563265919,-2.54621419881866,-1.0465719193597376,0.40533821192725783,0.12345151644596326,0.6300999098201149,0.38946326036813245,0.041666666666666664,0.8840277777777777,0.9770833333333333,-0.09966907673728088,0.1807934306093869,-0.39791666666666664,-0.008024691358029183,0.10486111111111111,0.4617684750106792,-0.30862521065690546,1.3997097471625124,-2.059433056826334,-0.5067079092118377,1.6910933734321942,0.4075181546347715,0.5761693720632208,0.34862536750107304,0.041666666666666664,0.5388888888888889,0.9840277777777777,0.4245121521276462,0.31779651086707417,0.006288141890245624,0.41417028408351875,0.8831090489074774,-0.09644760963975546,0.05453149881074711,-0.1532696759259276,-0.11669560185185522,-0.0029803240740723896,0.0
motif,-1,10,1744654500,1744661700,2025-04-14T18:15:00+00:00,2025-04-14T20:15:00+00:00,120.0,0.8847,84.058,1.0,0.077,LINEAR_UP,0.983,2.511,18,-31.5,2025_04_14,IS,10,LINEAR_DOWN,1,True,-31.5,31.5,137.5,-62.75,62.75,-137.5,58.33,112.08,False,True,True,1441,1.1996278923520143,0.8853507755410113,-0.5017852237273077,1.4374122864441912,2.108511718097348,0.8348369188063844,0.5940328861130387,0.3648211054338741,0.050694444444444445,0.75,0.9666666666666667,0.10278575620496716,0.0954904366900196,-0.05300925925925589,0.12469135802469584,0.19915123456790348,0.8327550312283136,0.1803875899187905,1.6930896405096783,-2.6353728141767054,0.7019565518209768,1.7292116593820979,0.6502428868841083,0.4803088133240805,0.35709283607295234,0.034722222222222224,0.41805555555555557,0.9840277777777777,0.3759042463158225,0.3040826763089901,0.003428898504296507,0.33605248278592037,0.8245794207091158,0.028453367164005636,0.07154823171319914,-0.09635416666666667,0.07323495370370034,0.10049189814814478,0.6252602359472589
motif,-1,11,1744661700,1744663500,2025-04-14T20:15:00+00:00,2025-04-14T20:45:00+00:00,30.0,0.0257,76.441,0.125,0.0,BACK_SKEWED_DOWN,0.915,2.379,20,-39.0,2025_04_14,IS,11,LINEAR_UP,0,False,-39.0,39.0,4.25,-125.25,125.25,-4.25,10.92,11.5,False,False,False,357,-1.374370998684805,0.37879536422987137,-1.9109781461067825,-1.3161284207067652,-0.9840859803346439,0.0,0.18593798630563335,0.12918063183731093,0.025416666666666667,0.12430555555555556,0.34750000000000003,-0.26808300480686104,0.03644493012081987,-0.30408950617284064,-0.2759259259259226,-0.20054012345679237,0.0,-1.0746634371592432,0.6446237170987699,-1.9497996960688504,-1.0349845092837395,-0.19737651741549847,0.0028011204481792717,0.7452011360099596,0.2643873296786125,0.32055555555555554,0.9590277777777778,0.9919444444444445,0.5478872541165682,0.3124770598526588,0.047752075458192544,0.6423535334507623,0.883339121251715,0.060162653024174305,0.01416301380453005,0.04586226851852189,0.07421875,0.07421875,1.0
motif,-1,12,1744663500,1744675195,2025-04-14T20:45:00+00:00,2025-04-14T23:59:55+00:00,194.92,-0.5532,74.744,0.747,0.474,EXPONENTIAL_DOWN,0.981,1.444,20,-33.75,2025_04_14,IS,12,BACK_SKEWED_DOWN,-1,False,33.75,-33.75,71.0,-29.25,29.25,-71.0,133.67,137.83,False,True,True,1371,-0.9172644384761133,0.2877883454651404,-1.246085341856797,-0.9656643985796085,-0.4989571716482175,0.0,0.47516867250182354,0.3935272482671701,0.03263888888888889,0.5097222222222222,0.9590277777777778,-0.06325083745306195,0.07484481941596535,-0.16689814814814477,-0.04467592592592256,0.01782407407407744,0.19401896425966447,-0.3556085496732315,1.085188594885357,-1.6699002024655356,-0.4860560657406214,1.2209797724010538,0.34938001458789203,0.2525625050652403,0.21811025268819262,0.017361111111111112,0.21041666666666667,0.5784722222222223,0.3932502144878952,0.29993996932504086,0.014145073836617006,0.34427409716735624,0.8327828754138878,-0.04962901335872693,0.05024939376221205,-0.10998263888888889,-0.04872685185185522,0.029108796296299665,0.22902990517870167
motif,-1,0,1744675200,1744680600,2025-04-15T00:00:00+00:00,2025-04-15T01:30:00+00:00,90.0,,21.44,0.503,0.789,NOISE,-999.0,1.947,0,53.25,2025_04_15,IS,0,NONE,9,False,0.0,-0.0,79.5,-14.75,14.75,-79.5,75.42,84.5,False,True,False,973,0.809411898627454,0.4293132513401687,0.30625684430198813,0.7224529547058988,1.4245232241692793,0.9984202211690363,0.3473968644075412,0.2348214648448335,0.06014372962299674,0.24322103742292586,0.6387587747960454,0.06850400863499022,0.006946891675776396,0.060879629629632996,0.06822916666666666,0.07955246913580696,1.0,1.320491482267766,0.7991388949994267,0.41859421377321177,1.0862286451568381,2.534008349496261,0.9976878612716763,0.5551366060818091,0.2924206875359193,0.033204061228868695,0.5179514455714043,0.9503886010362694,0.4118885952809038,0.29466332079040586,0.0023375019717979894,0.4118040935370342,0.8204270633825487,,,,,,
motif,-1,1,1744680600,1744682400,2025-04-15T01:30:00+00:00,2025-04-15T02:00:00+00:00,30.0,-0.0576,19.729,0.541,0.363,EXPONENTIAL_DOWN,0.883,1.012,1,-20.75,2025_04_15,IS,1,NOISE,8,True,20.75,-20.75,26.0,-9.25,9.25,-26.0,12.25,13.33,False,False,False,319,-0.02390174127697152,0.43995417911808893,-0.44642270571662435,-0.16601775625729315,0.820370668724713,0.2946708463949843,0.38749285527670874,0.11950690274941553,0.23944444444444446,0.48974763406940064,0.5195833333333334,0.03138617980572191,0.014391737826412274,0.013734567901236814,0.030246913580251406,0.05370370370370033,0.9968652037617555,-0.9364902103305031,0.8468293156325635,-1.7261639357150533,-1.2047309317372936,0.6974756576557786,0.1724137931034483,0.37194792755137585,0.15643989405176573,0.17430555555555555,0.3375,0.5513888888888889,0.3789622022763531,0.2854370319670104,0.00806947093743191,0.38213714898452766,0.7569609208577858,0.01881075136283523,0.0004864735976127292,0.01840277777777778,0.01857638888888889,0.0195023148148165,1.0
motif,-1,2,1744682400,1744687800,2025-04-15T02:00:00+00:00,2025-04-15T03:30:00+00:00,90.0,-0.0968,20.59,0.771,0.338,EXPONENTIAL_DOWN,0.924,2.001,2,-1.0,2025_04_15,IS,2,EXPONENTIAL_DOWN,7,True,1.0,-1.0,39.5,-35.5,35.5,-39.5,64.17,64.25,False,True,False,932,-0.7578691758862212,0.7909476727195224,-1.5688399202260368,-1.0452828549127413,0.4266219232077774,0.15236051502145923,0.6423648366714354,0.3547379690701907,0.06604166666666668,0.7711805555555555,0.9784722222222222,-0.04358731719917442,0.020633320671550503,-0.07361111111111111,-0.04043209876542985,-0.02075617283949719,0.0,-0.25875953038361904,1.3616941413808459,-1.6745782705883039,-0.56880041570466,1.9819232135017055,0.3540772532188841,0.4966030340963281,0.38066195577436157,0.025694444444444443,0.3802083333333333,0.9875,0.47443486338930235,0.3057607943103847,0.03416772737961254,0.48551976441389955,0.8623547031773631,-0.00117692539215567,0.01016010022312609,-0.011197916666666667,-0.003912037037040742,0.013927469135801908,0.3530042918454936
motif,-1,3,1744687800,1744691400,2025-04-15T03:30:00+00:00,2025-04-15T04:30:00+00:00,60.0,-0.0128,22.631,0.717,0.523,SYMMETRIC_V_DOWN,0.837,1.376,3,16.0,2025_04_15,IS,3,EXPONENTIAL_DOWN,6,False,-16.0,16.0,-0.0,-28.5,28.5,0.0,57.5,59.58,False,True,False,531,0.7022827005297753,0.24959079545671328,0.39400662557686716,0.6945985301467592,1.0798070184532602,1.0,0.5554273906675036,0.29994450687185553,0.0375,0.7111111111111111,0.7847222222222222,0.058835385134036196,0.0385586377729429,-0.009645061728396185,0.07816358024691807,0.09305555555555556,0.879472693032015,1.213125086425247,0.6918936565517513,0.4117586776386857,1.205353237572159,2.1605692912431835,0.9736346516007532,0.3752184034316803,0.25463482003773474,0.019444444444444445,0.3909722222222222,0.71875,0.368752038280886,0.2910751880781906,5.500018558179942e-05,0.3306088563749675,0.8198954983968922,-0.007733326609364458,0.004703132229065823,-0.015345293209874298,-0.008385416666664645,-0.002719907407405723,0.0
motif,-1,4,1744691400,1744693200,2025-04-15T04:30:00+00:00,2025-04-15T05:00:00+00:00,30.0,0.0368,20.567,0.106,0.342,NOISE,0.637,1.608,4,-1.25,2025_04_15,IS,4,SYMMETRIC_V_DOWN,5,True,-1.25,1.25,16.0,-20.75,20.75,-16.0,9.17,9.25,False,False,False,303,0.6532416061693073,0.4509487860659799,0.1567355552634605,0.5251050995340496,1.4228523507836677,0.9504950495049505,0.15901402640264026,0.11283262458959514,0.022361111111111113,0.10625,0.30125,0.02337097135639459,0.021440218874582136,-0.004706790123459036,0.01905864197530415,0.05054012345679237,0.8547854785478548,-0.5137685018648541,1.562162892127307,-2.122017559868222,-0.8379438312491503,1.8905877264000301,0.28052805280528054,0.4054822148881554,0.15667916462225775,0.15291666666666667,0.41875,0.6088888888888888,0.30086502087003075,0.24142878211857752,-0.001743759537349942,0.25300570507139286,0.6599488239750584,-0.002268594915046999,0.0010417978029848495,-0.0034432870370387212,-0.002951388888888889,-0.0009548611111111111,0.0033003300330033004
motif,-1,5,1744693200,1744712105,2025-04-15T05:00:00+00:00,2025-04-15T10:15:05+00:00,315.08,0.3102,30.411,0.883,0.568,EXPONENTIAL_UP,0.991,9.304,5,81.25,2025_04_15,IS,5,NOISE,4,False,81.25,-81.25,124.75,-44.25,44.25,-124.75,157.08,175.08,True,True,True,3357,0.926974599151633,1.7234913134100067,-0.635951058728312,0.5839262500704122,2.914657139899945,0.7393506106642835,0.3904552676000397,0.3845661707396471,0.022222222222222223,0.11180555555555556,0.9534722222222223,0.02212888032009766,0.0663179183156409,-0.036574074074077444,-0.005555555555555556,0.13657407407406733,0.43044384867441166,0.2503145896952234,1.5172419820409582,-1.3909541352093198,0.1512073768496186,1.9346680861808945,0.5472147750968126,0.5547514728759143,0.3602765261897999,0.08125,0.6166666666666667,0.9856944444444445,0.39396510468457124,0.29138081622132667,0.00302041606283261,0.3839122213319093,0.7826938506878311,0.026247048731782227,0.021053276945548132,-0.0006365740740774425,0.02097800925925589,0.04869791666666667,0.8862079237414358
motif,-1,6,1744712105,1744723800,2025-04-15T10:15:05+00:00,2025-04-15T13:30:00+00:00,194.92,-0.3026,28.248,0.912,0.274,LINEAR_DOWN,0.983,4.572,10,-25.0,2025_04_15,IS,6,EXPONENTIAL_UP,3,False,25.0,-25.0,159.0,-11.75,11.75,-159.0,133.42,133.75,True,True,True,2255,-1.1937926114683524,1.1752749084185892,-2.8555262951106273,-1.2578772975404338,0.34430895820242086,0.20709534368070953,0.5818363513180587,0.4064729605089219,0.04027777777777778,0.8881944444444444,0.9777777777777777,-0.032366038433111435,0.0625206242832796,-0.1155092592592559,-0.038503086419748596,0.06435185185185523,0.29800443458980047,-0.3792434709048651,1.4697372522719685,-2.344703597061958,-0.3113571588632833,1.433354853971716,0.4292682926829268,0.5148922148312391,0.2885845170766619,0.08083333333333334,0.4895833333333333,0.96875,0.4008651320510892,0.31058583876438334,0.0008943425486438247,0.37888026172910105,0.8244117952308355,-0.018996738215488203,0.02216119156045825,-0.04418402777777778,-0.019502314814811447,0.013020833333333334,0.2203991130820399
motif,-1,7,1744723800,1744726500,2025-04-15T13:30:00+00:00,2025-04-15T14:15:00+00:00,45.0,0.5843,52.598,0.938,0.688,LINEAR_UP,0.939,3.742,13,118.75,2025_04_15,IS,7,LINEAR_DOWN,2,True,118.75,-118.75,172.25,0.0,-0.0,-172.25,43.0,,False,False,False,541,2.3671333745099745,0.560772362773944,1.6886675105172415,2.3559994177224177,3.0679931684177486,1.0,0.6470656192236599,0.4136245298905564,0.03888888888888889,0.9069444444444444,0.9819444444444444,0.19953318614362966,0.03869790024197831,0.1403549382716038,0.1973765432098743,0.24521604938271493,1.0,1.6425761452806202,0.7433668073831164,0.8015545030318618,1.548307068906146,2.54295229021052,1.0,0.7748408297391661,0.23722519946600956,0.32916666666666666,0.8958333333333334,0.9909722222222223,0.3562719190129082,0.27703715827449354,0.016278889246292616,0.33966375348287725,0.7500289639086831,-0.0003341184877136122,0.013398129409482784,-0.017042824074077444,0.0005497685185168342,0.015393518518516834,0.66728280961183
motif,-1,8,1744726500,1744734600,2025-04-15T14:15:00+00:00,2025-04-15T16:30:00+00:00,135.0,0.5966,62.813,0.064,0.213,LINEAR_UP,0.988,1.953,14,-19.5,2025_04_15,IS,8,LINEAR_UP,1,False,-19.5,19.5,21.0,-160.5,160.5,-21.0,5.33,5.42,False,True,True,1621,0.5555018051070414,0.426949830513038,0.02321924833584894,0.5567020402234802,1.0065770175335609,0.904996915484269,0.3963225718006717,0.3832544371789181,0.02361111111111111,0.11319444444444444,0.94375,0.008005603536911253,0.08327709197283654,-0.11265432098765207,-0.003858024691362516,0.1052469135802413,0.48180135718692163,0.021414995519489763,1.1392099050164195,-1.6976251439127517,0.2258946655424887,1.3849348120851666,0.5706354102405923,0.3594369045171019,0.2427236654068482,0.08888888888888889,0.34097222222222223,0.6736111111111112,0.42206702626197024,0.27519328502500795,0.028657669346222714,0.43300281250920236,0.796212754822234,0.049894630229396955,0.010487178123802631,0.035243055555555555,0.04811921296296128,0.06623263888888889,1.0
motif,-1,9,1744734600,1744748100,2025-04-15T16:30:00+00:00,2025-04-15T20:15:00+00:00,225.0,-0.4076,43.681,0.938,0.134,LINEAR_DOWN,0.998,2.993,16,-110.0,2025_04_15,IS,9,LINEAR_UP,0,True,110.0,-110.0,185.5,-11.25,11.25,-185.5,105.92,122.17,False,True,True,2700,-0.7350787426108145,0.9061745911519983,-1.9115073635079545,-0.663781208778821,0.42733346751761137,0.24259259259259258,0.4964585905349794,0.3775175448040514,0.03194444444444444,0.6461805555555555,0.9534722222222223,-0.027628829446730837,0.08074076541475819,-0.15030864197530416,-0.034259259259266,0.08109567901234792,0.37777777777777777,-0.3910237110719077,1.3486913336438902,-2.0096316342915386,-0.3238217569335595,1.3061526367381004,0.42444444444444446,0.39939068930041144,0.34277259577726293,0.018055555555555554,0.3267361111111111,0.9625694444444444,0.4235406383477773,0.3151355008981589,0.007183675691286202,0.4325737751704477,0.8560868089322758,-0.0232940243484225,0.027881592174334592,-0.043084490740739056,-0.034722222222222224,0.03266782407407239,0.2
motif,-1,10,1744748100,1744761595,2025-04-15T20:15:00+00:00,2025-04-15T23:59:55+00:00,224.92,-0.5635,71.115,0.931,0.632,EXPONENTIAL_DOWN,0.99,10.85,20,-231.25,2025_04_15,IS,10,LINEAR_DOWN,-1,False,231.25,-231.25,264.5,-3.75,3.75,-264.5,200.75,,True,True,True,1827,-2.1206545326360837,2.602927572741604,-3.1371399173762597,-1.3256247350005048,-0.3877198740555014,0.05692391899288451,0.6313864562427781,0.3910269743471594,0.04347222222222224,0.8944444444444445,0.9791666666666666,-0.1282516369681113,0.13024466482492073,-0.3506481481481527,-0.07044753086419304,-0.011342592592589225,0.04324028461959496,-1.774957605023597,4.197175962311539,-2.4196865946238835,-1.0683482168907847,-0.01932384488592183,0.09578544061302682,0.45072181171319103,0.3218513124885393,0.034027777777777775,0.41041666666666665,0.975,0.41343869918299947,0.28427588713881863,0.017269513890262034,0.42367182660926195,0.7852017999882721,-0.05576332823998069,0.04141482870501347,-0.1110821759259276,-0.043026620370372054,-0.005208333333333333,0.0
motif,-1,0,1744761600,1744765200,2025-04-16T00:00:00+00:00,2025-04-16T01:00:00+00:00,60.0,,10.186,,0.672,NOISE,-999.0,17.059,0,-48.25,2025_04_16,IS,0,NONE,9,False,0.0,-0.0,11.75,-82.75,82.75,-11.75,34.25,37.08,True,True,False,679,-4.389372132070001,4.458623092661511,-10.69499006544653,-2.430679560328757,0.06015424959572445,0.1301775147928994,0.6844261193540232,0.18013948564708077,0.5035162021077514,0.7619760479041916,0.9231157075184091,-0.07056444830246736,0.007176867944954384,-0.0832561728395073,-0.07317708333333334,-0.059182098765429854,0.0,-1.042499249931373,0.6665356457982324,-1.7696835609281443,-1.0422156141453338,-0.025952668764656985,0.09642857142857143,0.6211539533316673,0.2936666684918667,0.15529622980251345,0.6135458167330677,0.9763513513513513,0.34773077754879195,0.2783572716540992,0.00023168981602015356,0.2834093246476051,0.7645173669069578,,,,,,
motif,-1,1,1744765200,1744770600,2025-04-16T01:00:00+00:00,2025-04-16T02:30:00+00:00,90.0,0.1918,18.246,0.888,0.064,LOGARITHMIC_UP,0.976,2.419,1,22.5,2025_04_16,IS,1,NOISE,8,True,22.5,-22.5,54.5,-2.75,2.75,-54.5,36.33,40.33,False,True,False,977,0.9768547088989539,0.697084152384765,-0.08165600010257298,0.9866194747911188,1.8386952441395696,0.8710337768679631,0.7148422370701026,0.18207693321479834,0.5121359342411974,0.6763888888888889,0.9661190977092099,0.022554887861736986,0.053817587674272895,-0.058840388007047294,0.03842592592592256,0.08780864197530415,0.6560900716479018,0.3750602433889013,1.516012154122776,-1.7535720777423656,0.7266322142282615,2.024405726349286,0.6519959058341863,0.28647165761186594,0.24645593002889424,0.014583333333333334,0.2298611111111111,0.6634722222222221,0.4168625578183518,0.2771459260702046,0.016915916789938323,0.46507537171299695,0.781673944913229,0.012757369819966181,0.01060062001177025,-0.005266203703705388,0.018395061728395175,0.023273533950618406,0.803030303030303
motif,-1,2,1744770600,1744773300,2025-04-16T02:30:00+00:00,2025-04-16T03:15:00+00:00,45.0,0.0386,17.492,0.049,0.193,NOISE,0.501,1.163,2,15.25,2025_04_16,IS,2,LOGARITHMIC_UP,7,True,15.25,-15.25,15.5,-18.75,18.75,-15.5,23.67,,False,False,False,410,0.09804296044232529,0.36742884675095583,-0.25547943403705076,0.0434858611126432,0.7002387907587815,0.5609756097560976,0.057164634146341466,0.027354300385085874,0.015277777777777777,0.06111111111111111,0.08958333333333333,-0.03615627822944716,0.010328698555362297,-0.04768518518517845,-0.03634259259258922,-0.02145061728395174,0.0,0.020325645032108895,1.2689427570000225,-1.0696323274204436,-0.33204622146978624,2.2779037605925123,0.32439024390243903,0.274984756097561,0.1879179348044688,0.015277777777777777,0.31840277777777776,0.5125694444444444,0.3877652372528719,0.2821001241074152,0.0056935583264301265,0.3629443092416963,0.7830871278065809,0.010545366374252916,0.005005886532767642,0.005559689153435304,0.012021254208755433,0.019097222222222224,1.0
motif,-1,3,1744773300,1744776000,2025-04-16T03:15:00+00:00,2025-04-16T04:00:00+00:00,45.0,0.0472,16.271,0.622,0.796,EXPONENTIAL_UP,0.865,1.749,3,-37.0,2025_04_16,IS,3,NOISE,6,False,-37.0,37.0,8.0,-39.75,39.75,-8.0,43.17,,False,False,False,418,-0.1673536189886267,0.9615911410607182,-1.3884686197002705,-0.27395733531714517,1.2405987210855265,0.3133971291866029,0.2991294524189261,0.23801040693702216,0.02965277777777778,0.23993055555555556,0.6390972222222222,0.006542582255300681,0.011903640046384159,-0.0125,0.009567901234570146,0.019675925925922558,0.7631578947368421,-0.12155254738435628,1.3533543867856634,-1.3653928264640214,-0.7282106021017761,2.0744016082083396,0.2966507177033493,0.902958864965444,0.13448461332995734,0.5997916666666666,0.9763888888888889,0.9958333333333333,0.43679232696731213,0.2852343683920657,0.014179917932776032,0.4907473956183982,0.7922441871897234,0.004318412561285221,0.0010527631785462084,0.002739197530864759,0.004904513888888889,0.004930555555554545,1.0
