day,entry_ts,leg_dir,entry_price,exit_ts,exit_price,pnl_pts,gross_usd,net_usd,exit_reason
2024_02_08,1707417660,LONG,17882.75,1707418200,17877.25,-5.5,-110.0,-124.1,delta_drop_long
2024_02_08,1707419520,SHORT,17854.25,1707421200,17840.0,14.25,285.0,270.9,delta_drop_short
2024_02_08,1707421380,SHORT,17846.75,1707421800,17850.75,-4.0,-80.0,-94.1,delta_drop_short
2024_02_08,1707423420,LONG,17866.75,1707424500,17870.0,3.25,65.0,50.9,delta_drop_long
2024_02_08,1707424740,LONG,17864.25,1707425100,17859.75,-4.5,-90.0,-104.1,delta_drop_long
2024_02_09,1707465960,LONG,17903.25,1707466200,17901.0,-2.25,-45.0,-59.1,delta_drop_long
2024_02_09,1707467460,LONG,17918.5,1707468300,17911.0,-7.5,-150.0,-164.1,delta_drop_long
2024_02_09,1707469260,LONG,17913.5,1707469800,17901.0,-12.5,-250.0,-264.1,delta_drop_long
2024_02_09,1707470220,SHORT,17893.0,1707471000,17897.25,-4.25,-85.0,-99.1,delta_drop_short
2024_02_09,1707472020,SHORT,17900.0,1707472500,17902.5,-2.5,-50.0,-64.1,delta_drop_short
2024_02_09,1707475020,LONG,17912.75,1707476700,17902.75,-10.0,-200.0,-214.1,delta_drop_long
2024_02_09,1707480480,LONG,17922.75,1707483000,17928.0,5.25,105.0,90.9,delta_drop_long
2024_02_09,1707484800,SHORT,17914.25,1707485700,17942.25,-28.0,-560.0,-574.1,delta_drop_short
2024_02_09,1707486420,LONG,17929.75,1707488400,17930.0,0.25,5.0,-9.1,delta_drop_long
2024_02_09,1707489240,SHORT,17902.25,1707490200,17905.75,-3.5,-70.0,-84.1,delta_drop_short
2024_02_09,1707490500,SHORT,17912.0,1707490800,17940.25,-28.25,-565.0,-579.1,delta_drop_short
2024_02_09,1707491520,LONG,17932.0,1707493500,17987.0,55.0,1100.0,1085.9,delta_drop_long
2024_02_09,1707493740,LONG,17989.0,1707494100,17988.25,-0.75,-15.0,-29.1,delta_drop_long
2024_02_09,1707495000,LONG,17995.5,1707495600,17995.75,0.25,5.0,-9.1,delta_drop_long
2024_02_09,1707502080,LONG,18022.0,1707502500,18025.75,3.75,75.0,60.9,delta_drop_long
2024_02_09,1707503880,LONG,18038.5,1707504300,18032.75,-5.75,-115.0,-129.1,delta_drop_long
2024_02_09,1707508200,LONG,18062.75,1707509100,18037.5,-25.25,-505.0,-519.1,delta_drop_long
2024_02_09,1707510960,SHORT,18039.75,1707511800,18035.25,4.5,90.0,75.9,delta_drop_short
2024_02_09,1707515220,SHORT,18035.5,1707515400,18036.25,-0.75,-15.0,-29.1,baseline_flat_short
