day,entry_ts,leg_dir,entry_price,exit_ts,exit_price,pnl_pts,gross_usd,net_usd,exit_reason
2024_01_23,1705968840,LONG,17467.5,1705968900,17465.5,-2.0,-40.0,-54.1,curve_deceleration
2024_01_23,1705969980,SHORT,17470.0,1705970100,17470.75,-0.75,-15.0,-29.1,curve_deceleration
2024_01_23,1705971780,LONG,17469.5,1705971900,17466.25,-3.25,-65.0,-79.1,curve_deceleration
2024_01_23,1705972980,SHORT,17463.75,1705973100,17463.5,0.25,5.0,-9.1,curve_deceleration
2024_01_23,1705973820,SHORT,17462.5,1705974600,17458.5,4.0,80.0,65.9,curve_deceleration
2024_01_23,1705975260,LONG,17471.75,1705975800,17482.0,10.25,205.0,190.9,curve_deceleration
2024_01_23,1705976700,LONG,17481.5,1705977600,17480.25,-1.25,-25.0,-39.1,curve_deceleration
2024_01_23,1705979820,SHORT,17473.75,1705980000,17477.5,-3.75,-75.0,-89.1,curve_deceleration
2024_01_23,1705980240,SHORT,17483.5,1705980300,17483.75,-0.25,-5.0,-19.1,curve_deceleration
2024_01_23,1705981260,LONG,17475.25,1705982100,17469.0,-6.25,-125.0,-139.1,curve_deceleration
2024_01_23,1705983000,SHORT,17474.75,1705983300,17478.0,-3.25,-65.0,-79.1,curve_deceleration
2024_01_23,1705989420,SHORT,17473.25,1705989900,17474.0,-0.75,-15.0,-29.1,curve_deceleration
2024_01_23,1705990200,SHORT,17473.75,1705990800,17476.75,-3.0,-60.0,-74.1,curve_deceleration
2024_01_23,1705995120,LONG,17480.25,1705995300,17475.0,-5.25,-105.0,-119.1,curve_deceleration
2024_01_23,1705995840,LONG,17475.5,1705995900,17477.5,2.0,40.0,25.9,curve_deceleration
2024_01_23,1705996800,SHORT,17479.75,1705998900,17445.25,34.5,690.0,675.9,curve_deceleration
2024_01_23,1705999380,SHORT,17436.25,1706000400,17437.5,-1.25,-25.0,-39.1,curve_deceleration
2024_01_23,1706000460,SHORT,17443.25,1706000700,17444.75,-1.5,-30.0,-44.1,curve_deceleration
2024_01_23,1706002020,LONG,17458.0,1706002200,17455.75,-2.25,-45.0,-59.1,curve_deceleration
2024_01_23,1706002380,LONG,17456.75,1706003400,17465.0,8.25,165.0,150.9,curve_deceleration
2024_01_23,1706004060,LONG,17459.75,1706004300,17453.25,-6.5,-130.0,-144.1,curve_deceleration
2024_01_23,1706005020,SHORT,17445.25,1706005200,17452.25,-7.0,-140.0,-154.1,curve_deceleration
2024_01_23,1706006460,SHORT,17449.25,1706007000,17449.5,-0.25,-5.0,-19.1,curve_deceleration
2024_01_23,1706008920,LONG,17451.75,1706009400,17451.5,-0.25,-5.0,-19.1,curve_deceleration
2024_01_23,1706011380,LONG,17471.0,1706012400,17474.0,3.0,60.0,45.9,curve_deceleration
2024_01_23,1706012760,LONG,17470.25,1706013000,17470.25,0.0,0.0,-14.1,curve_deceleration
2024_01_23,1706014440,SHORT,17473.25,1706014800,17482.0,-8.75,-175.0,-189.1,curve_deceleration
2024_01_23,1706015640,LONG,17483.75,1706017500,17521.0,37.25,745.0,730.9,curve_deceleration
2024_01_23,1706017560,LONG,17512.75,1706017800,17508.0,-4.75,-95.0,-109.1,curve_deceleration
2024_01_23,1706017980,LONG,17502.5,1706018400,17500.0,-2.5,-50.0,-64.1,curve_deceleration
2024_01_23,1706018640,LONG,17494.75,1706018700,17497.0,2.25,45.0,30.9,curve_deceleration
2024_01_23,1706019060,SHORT,17488.75,1706020200,17488.0,0.75,15.0,0.9000000000000004,curve_deceleration
2024_01_23,1706020440,SHORT,17435.75,1706020800,17455.5,-19.75,-395.0,-409.1,curve_deceleration
2024_01_23,1706020980,SHORT,17467.5,1706021100,17456.5,11.0,220.0,205.9,curve_deceleration
2024_01_23,1706021340,SHORT,17463.5,1706021400,17470.75,-7.25,-145.0,-159.1,curve_deceleration
2024_01_23,1706021460,SHORT,17476.0,1706021700,17478.75,-2.75,-55.0,-69.1,curve_deceleration
2024_01_23,1706022060,SHORT,17482.5,1706022600,17466.75,15.75,315.0,300.9,curve_deceleration
2024_01_23,1706022720,SHORT,17479.5,1706023200,17461.25,18.25,365.0,350.9,curve_deceleration
2024_01_23,1706023260,LONG,17454.25,1706023500,17441.0,-13.25,-265.0,-279.1,curve_deceleration
2024_01_23,1706023680,SHORT,17455.25,1706023800,17465.25,-10.0,-200.0,-214.1,curve_deceleration
2024_01_23,1706023920,LONG,17457.25,1706024100,17453.25,-4.0,-80.0,-94.1,curve_deceleration
2024_01_23,1706024220,SHORT,17458.75,1706024400,17473.0,-14.25,-285.0,-299.1,curve_deceleration
2024_01_23,1706024580,SHORT,17470.5,1706025900,17468.75,1.75,35.0,20.9,curve_deceleration
2024_01_23,1706026140,LONG,17471.25,1706026500,17456.0,-15.25,-305.0,-319.1,curve_deceleration
2024_01_23,1706026980,SHORT,17448.25,1706027400,17441.75,6.5,130.0,115.9,curve_deceleration
2024_01_23,1706027580,SHORT,17442.75,1706028000,17440.75,2.0,40.0,25.9,curve_deceleration
2024_01_23,1706028180,SHORT,17443.25,1706028300,17449.5,-6.25,-125.0,-139.1,curve_deceleration
2024_01_23,1706028720,SHORT,17454.0,1706028900,17464.0,-10.0,-200.0,-214.1,curve_deceleration
2024_01_23,1706029440,LONG,17458.5,1706030700,17446.25,-12.25,-245.0,-259.1,curve_deceleration
2024_01_23,1706031600,SHORT,17452.25,1706032200,17463.25,-11.0,-220.0,-234.1,curve_deceleration
2024_01_23,1706033040,LONG,17483.0,1706033700,17476.5,-6.5,-130.0,-144.1,curve_deceleration
2024_01_23,1706034300,LONG,17478.75,1706034900,17470.75,-8.0,-160.0,-174.1,curve_deceleration
2024_01_23,1706035080,LONG,17462.5,1706035200,17463.0,0.5,10.0,-4.1,curve_deceleration
2024_01_23,1706035440,SHORT,17471.0,1706035800,17480.75,-9.75,-195.0,-209.1,curve_deceleration
2024_01_23,1706036160,LONG,17478.5,1706036700,17476.25,-2.25,-45.0,-59.1,curve_deceleration
2024_01_23,1706037120,SHORT,17479.75,1706037600,17473.5,6.25,125.0,110.9,curve_deceleration
2024_01_23,1706037960,LONG,17469.75,1706038200,17473.0,3.25,65.0,50.9,curve_deceleration
2024_01_23,1706038620,SHORT,17471.75,1706038800,17476.75,-5.0,-100.0,-114.1,curve_deceleration
2024_01_23,1706039040,SHORT,17483.5,1706039100,17483.5,0.0,0.0,-14.1,curve_deceleration
2024_01_23,1706039400,LONG,17489.25,1706041500,17510.75,21.5,430.0,415.9,curve_deceleration
2024_01_23,1706042160,LONG,17503.25,1706042400,17500.5,-2.75,-55.0,-69.1,curve_deceleration
2024_01_23,1706042880,LONG,17506.5,1706043000,17503.5,-3.0,-60.0,-74.1,curve_deceleration
2024_01_23,1706043420,LONG,17531.5,1706043600,17529.25,-2.25,-45.0,-59.1,curve_deceleration
2024_01_23,1706043780,LONG,17543.0,1706044200,17520.75,-22.25,-445.0,-459.1,curve_deceleration
2024_01_24,1706058060,LONG,17577.75,1706058300,17573.75,-4.0,-80.0,-94.1,curve_deceleration
2024_01_24,1706060700,SHORT,17579.25,1706061000,17581.0,-1.75,-35.0,-49.1,curve_deceleration
2024_01_24,1706062500,LONG,17579.75,1706062800,17575.75,-4.0,-80.0,-94.1,curve_deceleration
2024_01_24,1706068020,LONG,17591.0,1706068800,17593.5,2.5,50.0,35.9,curve_deceleration
2024_01_24,1706072520,LONG,17591.0,1706073600,17593.75,2.75,55.0,40.9,curve_deceleration
2024_01_24,1706076000,LONG,17603.5,1706077200,17617.0,13.5,270.0,255.9,curve_deceleration
2024_01_24,1706077980,LONG,17613.25,1706079600,17620.25,7.0,140.0,125.9,curve_deceleration
2024_01_24,1706081220,LONG,17619.75,1706082600,17630.75,11.0,220.0,205.9,curve_deceleration
2024_01_24,1706083680,LONG,17629.25,1706084700,17634.5,5.25,105.0,90.9,curve_deceleration
2024_01_24,1706085060,SHORT,17636.5,1706085300,17642.25,-5.75,-115.0,-129.1,curve_deceleration
2024_01_24,1706085900,LONG,17639.5,1706086200,17637.0,-2.5,-50.0,-64.1,curve_deceleration
2024_01_24,1706087580,LONG,17648.0,1706088000,17647.75,-0.25,-5.0,-19.1,curve_deceleration
2024_01_24,1706088600,LONG,17656.75,1706089200,17661.75,5.0,100.0,85.9,curve_deceleration
2024_01_24,1706089620,LONG,17659.75,1706090100,17660.0,0.25,5.0,-9.1,curve_deceleration
2024_01_24,1706092680,SHORT,17654.75,1706092800,17653.5,1.25,25.0,10.9,curve_deceleration
2024_01_24,1706093880,SHORT,17648.25,1706094000,17651.0,-2.75,-55.0,-69.1,curve_deceleration
2024_01_24,1706095140,LONG,17656.0,1706095200,17652.5,-3.5,-70.0,-84.1,curve_deceleration
2024_01_24,1706097300,SHORT,17649.5,1706097900,17645.75,3.75,75.0,60.9,curve_deceleration
2024_01_24,1706100300,LONG,17662.5,1706100900,17662.0,-0.5,-10.0,-24.1,curve_deceleration
2024_01_24,1706102220,LONG,17679.0,1706102400,17683.25,4.25,85.0,70.9,curve_deceleration
2024_01_24,1706103420,LONG,17683.25,1706103600,17678.75,-4.5,-90.0,-104.1,curve_deceleration
2024_01_24,1706103780,LONG,17673.0,1706103900,17671.75,-1.25,-25.0,-39.1,curve_deceleration
2024_01_24,1706104680,SHORT,17663.0,1706106000,17677.5,-14.5,-290.0,-304.1,curve_deceleration
2024_01_24,1706106060,SHORT,17684.5,1706106300,17684.75,-0.25,-5.0,-19.1,curve_deceleration
2024_01_24,1706106360,LONG,17679.5,1706106900,17660.75,-18.75,-375.0,-389.1,curve_deceleration
2024_01_24,1706107260,SHORT,17651.75,1706107500,17656.75,-5.0,-100.0,-114.1,curve_deceleration
2024_01_24,1706107620,SHORT,17657.0,1706108100,17671.0,-14.0,-280.0,-294.1,curve_deceleration
2024_01_24,1706108700,SHORT,17651.75,1706109000,17680.5,-28.75,-575.0,-589.1,curve_deceleration
2024_01_24,1706109660,LONG,17700.25,1706110200,17715.5,15.25,305.0,290.9,curve_deceleration
2024_01_24,1706111220,LONG,17754.0,1706111700,17734.25,-19.75,-395.0,-409.1,curve_deceleration
2024_01_24,1706111760,LONG,17723.75,1706112000,17735.75,12.0,240.0,225.9,curve_deceleration
2024_01_24,1706112180,LONG,17734.25,1706112300,17738.5,4.25,85.0,70.9,curve_deceleration
2024_01_24,1706112360,LONG,17731.25,1706112600,17712.25,-19.0,-380.0,-394.1,curve_deceleration
2024_01_24,1706112660,LONG,17704.0,1706112900,17695.25,-8.75,-175.0,-189.1,curve_deceleration
2024_01_24,1706113020,SHORT,17701.0,1706113200,17711.25,-10.25,-205.0,-219.1,curve_deceleration
2024_01_24,1706113380,SHORT,17717.25,1706114100,17706.75,10.5,210.0,195.9,curve_deceleration
2024_01_24,1706114220,SHORT,17716.25,1706114400,17712.25,4.0,80.0,65.9,curve_deceleration
2024_01_24,1706114580,SHORT,17720.0,1706115000,17725.25,-5.25,-105.0,-119.1,curve_deceleration
2024_01_24,1706115120,SHORT,17733.75,1706115300,17744.0,-10.25,-205.0,-219.1,curve_deceleration
2024_01_24,1706115780,LONG,17744.25,1706115900,17748.25,4.0,80.0,65.9,curve_deceleration
2024_01_24,1706115960,LONG,17743.25,1706116500,17743.75,0.5,10.0,-4.1,curve_deceleration
2024_01_24,1706116620,LONG,17738.75,1706118000,17777.75,39.0,780.0,765.9,curve_deceleration
2024_01_24,1706119140,LONG,17786.5,1706119500,17755.75,-30.75,-615.0,-629.1,curve_deceleration
2024_01_24,1706119740,LONG,17746.25,1706119800,17754.5,8.25,165.0,150.9,curve_deceleration
2024_01_24,1706120460,SHORT,17736.25,1706120700,17741.75,-5.5,-110.0,-124.1,curve_deceleration
2024_01_24,1706120820,SHORT,17752.75,1706121000,17758.5,-5.75,-115.0,-129.1,curve_deceleration
2024_01_24,1706121300,SHORT,17746.5,1706122200,17705.0,41.5,830.0,815.9,curve_deceleration
2024_01_24,1706122380,SHORT,17711.75,1706122500,17710.5,1.25,25.0,10.9,curve_deceleration
2024_01_24,1706122620,SHORT,17718.75,1706122800,17714.5,4.25,85.0,70.9,curve_deceleration
2024_01_24,1706123160,SHORT,17716.25,1706124000,17673.5,42.75,855.0,840.9,curve_deceleration
2024_01_24,1706124180,SHORT,17654.0,1706124300,17643.25,10.75,215.0,200.9,curve_deceleration
2024_01_24,1706124360,SHORT,17659.75,1706124600,17647.25,12.5,250.0,235.9,curve_deceleration
2024_01_24,1706124660,SHORT,17658.0,1706125200,17663.0,-5.0,-100.0,-114.1,curve_deceleration
2024_01_24,1706125440,SHORT,17675.25,1706125500,17678.25,-3.0,-60.0,-74.1,curve_deceleration
2024_01_24,1706125560,SHORT,17685.25,1706125800,17684.75,0.5,10.0,-4.1,curve_deceleration
2024_01_24,1706126340,SHORT,17667.25,1706126400,17664.0,3.25,65.0,50.9,curve_deceleration
2024_01_24,1706126640,SHORT,17667.5,1706126700,17671.5,-4.0,-80.0,-94.1,curve_deceleration
2024_01_24,1706127000,LONG,17676.0,1706127300,17644.25,-31.75,-635.0,-649.1,curve_deceleration
2024_01_24,1706127720,SHORT,17630.0,1706128500,17632.5,-2.5,-50.0,-64.1,curve_deceleration
2024_01_24,1706128620,SHORT,17647.0,1706128800,17649.75,-2.75,-55.0,-69.1,curve_deceleration
2024_01_24,1706128920,SHORT,17658.25,1706129100,17661.0,-2.75,-55.0,-69.1,curve_deceleration
2024_01_24,1706129520,SHORT,17628.75,1706130000,17624.75,4.0,80.0,65.9,curve_deceleration
2024_01_24,1706130540,SHORT,17582.0,1706130900,17596.5,-14.5,-290.0,-304.1,curve_deceleration
2024_01_24,1706131260,SHORT,17595.75,1706132100,17604.5,-8.75,-175.0,-189.1,curve_deceleration
2024_01_24,1706132220,SHORT,17619.0,1706132400,17618.25,0.75,15.0,0.9000000000000004,curve_deceleration
2024_01_25,1706138400,LONG,17621.5,1706138700,17618.75,-2.75,-55.0,-69.1,curve_deceleration
2024_01_25,1706139240,SHORT,17612.0,1706140200,17608.0,4.0,80.0,65.9,curve_deceleration
2024_01_25,1706140440,SHORT,17614.5,1706140500,17616.5,-2.0,-40.0,-54.1,curve_deceleration
2024_01_25,1706141820,SHORT,17607.0,1706142300,17609.0,-2.0,-40.0,-54.1,curve_deceleration
2024_01_25,1706143560,SHORT,17616.75,1706143800,17618.25,-1.5,-30.0,-44.1,curve_deceleration
2024_01_25,1706145000,LONG,17628.0,1706145600,17616.5,-11.5,-230.0,-244.1,curve_deceleration
2024_01_25,1706146500,SHORT,17607.75,1706148000,17608.25,-0.5,-10.0,-24.1,curve_deceleration
2024_01_25,1706148420,SHORT,17614.0,1706148600,17615.25,-1.25,-25.0,-39.1,curve_deceleration
2024_01_25,1706149860,LONG,17611.25,1706150400,17601.5,-9.75,-195.0,-209.1,curve_deceleration
2024_01_25,1706150640,LONG,17595.5,1706150700,17590.25,-5.25,-105.0,-119.1,curve_deceleration
2024_01_25,1706150880,SHORT,17598.0,1706151000,17600.25,-2.25,-45.0,-59.1,curve_deceleration
2024_01_25,1706151660,SHORT,17604.0,1706152800,17603.75,0.25,5.0,-9.1,curve_deceleration
2024_01_25,1706157780,LONG,17611.25,1706158500,17612.5,1.25,25.0,10.9,curve_deceleration
2024_01_25,1706162580,LONG,17621.25,1706162700,17620.25,-1.0,-20.0,-34.1,curve_deceleration
2024_01_25,1706167260,LONG,17637.25,1706167500,17627.25,-10.0,-200.0,-214.1,curve_deceleration
2024_01_25,1706168340,LONG,17629.0,1706169000,17633.0,4.0,80.0,65.9,curve_deceleration
2024_01_25,1706170080,SHORT,17612.5,1706170200,17623.5,-11.0,-220.0,-234.1,curve_deceleration
2024_01_25,1706170620,SHORT,17622.25,1706171400,17623.5,-1.25,-25.0,-39.1,curve_deceleration
2024_01_25,1706171640,SHORT,17629.0,1706171700,17628.0,1.0,20.0,5.9,curve_deceleration
2024_01_25,1706171820,SHORT,17633.75,1706172000,17636.75,-3.0,-60.0,-74.1,curve_deceleration
2024_01_25,1706172420,LONG,17648.25,1706172900,17641.0,-7.25,-145.0,-159.1,curve_deceleration
2024_01_25,1706173140,LONG,17634.25,1706173800,17624.75,-9.5,-190.0,-204.1,curve_deceleration
2024_01_25,1706174520,SHORT,17625.0,1706175600,17626.25,-1.25,-25.0,-39.1,curve_deceleration
2024_01_25,1706176800,LONG,17628.0,1706177100,17619.25,-8.75,-175.0,-189.1,curve_deceleration
2024_01_25,1706178060,SHORT,17620.75,1706178300,17624.25,-3.5,-70.0,-84.1,curve_deceleration
2024_01_25,1706178960,SHORT,17617.0,1706179500,17620.5,-3.5,-70.0,-84.1,curve_deceleration
2024_01_25,1706180460,SHORT,17619.5,1706181600,17616.5,3.0,60.0,45.9,curve_deceleration
2024_01_25,1706183040,LONG,17631.5,1706183100,17631.25,-0.25,-5.0,-19.1,curve_deceleration
2024_01_25,1706184600,LONG,17658.25,1706184900,17650.0,-8.25,-165.0,-179.1,curve_deceleration
2024_01_25,1706185260,LONG,17645.0,1706185500,17640.25,-4.75,-95.0,-109.1,curve_deceleration
2024_01_25,1706186160,LONG,17642.5,1706187000,17655.0,12.5,250.0,235.9,curve_deceleration
2024_01_25,1706187660,SHORT,17642.25,1706187900,17640.25,2.0,40.0,25.9,curve_deceleration
2024_01_25,1706188560,SHORT,17648.5,1706188800,17656.0,-7.5,-150.0,-164.1,curve_deceleration
2024_01_25,1706188860,LONG,17650.0,1706189100,17653.0,3.0,60.0,45.9,curve_deceleration
2024_01_25,1706189220,LONG,17646.25,1706189400,17650.0,3.75,75.0,60.9,curve_deceleration
2024_01_25,1706189520,SHORT,17671.75,1706189700,17686.75,-15.0,-300.0,-314.1,curve_deceleration
2024_01_25,1706190060,LONG,17688.25,1706191500,17706.75,18.5,370.0,355.9,curve_deceleration
2024_01_25,1706191560,LONG,17701.75,1706192400,17722.25,20.5,410.0,395.9,curve_deceleration
2024_01_25,1706192520,LONG,17716.5,1706192700,17718.75,2.25,45.0,30.9,curve_deceleration
2024_01_25,1706192760,LONG,17708.75,1706193300,17703.5,-5.25,-105.0,-119.1,curve_deceleration
2024_01_25,1706193900,SHORT,17688.0,1706195400,17698.25,-10.25,-205.0,-219.1,curve_deceleration
2024_01_25,1706195580,SHORT,17696.75,1706195700,17706.5,-9.75,-195.0,-209.1,curve_deceleration
2024_01_25,1706196300,LONG,17722.0,1706196900,17709.25,-12.75,-255.0,-269.1,curve_deceleration
2024_01_25,1706196960,LONG,17687.5,1706197800,17697.75,10.25,205.0,190.9,curve_deceleration
2024_01_25,1706197980,LONG,17697.0,1706198100,17693.0,-4.0,-80.0,-94.1,curve_deceleration
2024_01_25,1706198280,SHORT,17705.75,1706198400,17707.5,-1.75,-35.0,-49.1,curve_deceleration
2024_01_25,1706198760,SHORT,17693.0,1706199000,17702.75,-9.75,-195.0,-209.1,curve_deceleration
2024_01_25,1706199120,SHORT,17698.5,1706199300,17718.25,-19.75,-395.0,-409.1,curve_deceleration
2024_01_25,1706199660,LONG,17715.0,1706200200,17723.5,8.5,170.0,155.9,curve_deceleration
2024_01_25,1706200860,LONG,17719.75,1706201100,17714.5,-5.25,-105.0,-119.1,curve_deceleration
2024_01_25,1706201700,LONG,17739.5,1706202000,17723.5,-16.0,-320.0,-334.1,curve_deceleration
2024_01_25,1706202120,LONG,17720.0,1706202300,17706.75,-13.25,-265.0,-279.1,curve_deceleration
2024_01_25,1706202600,SHORT,17687.5,1706203800,17679.25,8.25,165.0,150.9,curve_deceleration
2024_01_25,1706204040,SHORT,17661.75,1706204700,17664.25,-2.5,-50.0,-64.1,curve_deceleration
2024_01_25,1706205000,SHORT,17649.0,1706205300,17645.25,3.75,75.0,60.9,curve_deceleration
2024_01_25,1706205360,SHORT,17651.5,1706205900,17657.5,-6.0,-120.0,-134.1,curve_deceleration
2024_01_25,1706205960,SHORT,17665.5,1706206200,17664.0,1.5,30.0,15.9,curve_deceleration
2024_01_25,1706206380,SHORT,17669.25,1706207400,17628.0,41.25,825.0,810.9,curve_deceleration
2024_01_25,1706207880,SHORT,17616.5,1706208000,17619.75,-3.25,-65.0,-79.1,curve_deceleration
2024_01_25,1706208060,SHORT,17627.25,1706208300,17634.75,-7.5,-150.0,-164.1,curve_deceleration
2024_01_25,1706208480,SHORT,17634.0,1706209500,17567.75,66.25,1325.0,1310.9,curve_deceleration
2024_01_25,1706209860,SHORT,17556.75,1706210400,17576.0,-19.25,-385.0,-399.1,curve_deceleration
2024_01_25,1706210760,SHORT,17564.0,1706211300,17582.25,-18.25,-365.0,-379.1,curve_deceleration
2024_01_25,1706211600,SHORT,17571.25,1706211900,17574.75,-3.5,-70.0,-84.1,curve_deceleration
2024_01_25,1706212200,LONG,17573.75,1706213100,17610.75,37.0,740.0,725.9,curve_deceleration
2024_01_25,1706213220,LONG,17606.25,1706213700,17597.0,-9.25,-185.0,-199.1,curve_deceleration
2024_01_25,1706214060,LONG,17608.5,1706214300,17590.5,-18.0,-360.0,-374.1,curve_deceleration
2024_01_25,1706214900,LONG,17619.75,1706215200,17610.0,-9.75,-195.0,-209.1,curve_deceleration
2024_01_25,1706215320,LONG,17609.5,1706215500,17604.25,-5.25,-105.0,-119.1,curve_deceleration
2024_01_25,1706215620,SHORT,17610.75,1706215800,17616.75,-6.0,-120.0,-134.1,curve_deceleration
2024_01_25,1706215920,LONG,17614.75,1706216700,17617.75,3.0,60.0,45.9,curve_deceleration
2024_01_25,1706217000,LONG,17599.75,1706217600,17595.25,-4.5,-90.0,-104.1,curve_deceleration
2024_01_25,1706217960,SHORT,17594.25,1706218200,17603.5,-9.25,-185.0,-199.1,curve_deceleration
2024_01_25,1706218860,SHORT,17605.0,1706219400,17593.25,11.75,235.0,220.9,curve_deceleration
2024_01_25,1706219580,SHORT,17590.0,1706219700,17594.5,-4.5,-90.0,-104.1,curve_deceleration
2024_01_26,1706223780,SHORT,17559.25,1706224800,17554.75,4.5,90.0,75.9,curve_deceleration
2024_01_26,1706225640,SHORT,17540.0,1706225700,17538.75,1.25,25.0,10.9,curve_deceleration
2024_01_26,1706225880,SHORT,17545.0,1706226000,17547.25,-2.25,-45.0,-59.1,curve_deceleration
2024_01_26,1706226480,SHORT,17548.0,1706226600,17549.0,-1.0,-20.0,-34.1,curve_deceleration
2024_01_26,1706227440,SHORT,17546.5,1706228100,17534.5,12.0,240.0,225.9,curve_deceleration
2024_01_26,1706228880,SHORT,17535.5,1706229000,17536.5,-1.0,-20.0,-34.1,curve_deceleration
2024_01_26,1706229780,SHORT,17541.25,1706229900,17540.25,1.0,20.0,5.9,curve_deceleration
2024_01_26,1706231100,SHORT,17519.25,1706232000,17524.25,-5.0,-100.0,-114.1,curve_deceleration
2024_01_26,1706234040,SHORT,17516.0,1706234100,17516.75,-0.75,-15.0,-29.1,curve_deceleration
2024_01_26,1706237220,LONG,17534.0,1706237400,17526.0,-8.0,-160.0,-174.1,curve_deceleration
2024_01_26,1706238060,SHORT,17526.5,1706240100,17521.5,5.0,100.0,85.9,curve_deceleration
2024_01_26,1706241660,SHORT,17518.5,1706242200,17515.75,2.75,55.0,40.9,curve_deceleration
2024_01_26,1706242620,SHORT,17514.25,1706244600,17489.25,25.0,500.0,485.9,curve_deceleration
2024_01_26,1706245020,SHORT,17491.75,1706245200,17491.25,0.5,10.0,-4.1,curve_deceleration
2024_01_26,1706245500,SHORT,17496.75,1706245800,17500.25,-3.5,-70.0,-84.1,curve_deceleration
2024_01_26,1706247600,LONG,17514.0,1706248200,17518.25,4.25,85.0,70.9,curve_deceleration
2024_01_26,1706248560,LONG,17514.0,1706248800,17506.0,-8.0,-160.0,-174.1,curve_deceleration
2024_01_26,1706249820,SHORT,17490.25,1706250300,17496.75,-6.5,-130.0,-144.1,curve_deceleration
2024_01_26,1706250900,SHORT,17485.75,1706251200,17499.75,-14.0,-280.0,-294.1,curve_deceleration
2024_01_26,1706251380,SHORT,17499.5,1706251500,17501.0,-1.5,-30.0,-44.1,curve_deceleration
2024_01_26,1706251860,SHORT,17501.25,1706252100,17499.5,1.75,35.0,20.9,curve_deceleration
2024_01_26,1706253120,LONG,17505.0,1706253900,17491.75,-13.25,-265.0,-279.1,curve_deceleration
2024_01_26,1706254080,SHORT,17501.75,1706256000,17470.75,31.0,620.0,605.9,curve_deceleration
2024_01_26,1706256240,SHORT,17477.5,1706256300,17473.75,3.75,75.0,60.9,curve_deceleration
2024_01_26,1706256360,SHORT,17479.75,1706256600,17477.0,2.75,55.0,40.9,curve_deceleration
2024_01_26,1706256720,SHORT,17484.5,1706256900,17489.5,-5.0,-100.0,-114.1,curve_deceleration
2024_01_26,1706257500,SHORT,17483.5,1706258100,17491.25,-7.75,-155.0,-169.1,curve_deceleration
2024_01_26,1706258520,LONG,17488.0,1706259000,17488.25,0.25,5.0,-9.1,curve_deceleration
2024_01_26,1706259300,LONG,17485.25,1706259600,17483.0,-2.25,-45.0,-59.1,curve_deceleration
2024_01_26,1706259660,SHORT,17488.5,1706260200,17485.0,3.5,70.0,55.9,curve_deceleration
2024_01_26,1706261580,LONG,17501.0,1706261700,17502.5,1.5,30.0,15.9,curve_deceleration
2024_01_26,1706263500,LONG,17531.5,1706263800,17522.5,-9.0,-180.0,-194.1,curve_deceleration
2024_01_26,1706264100,LONG,17528.5,1706265000,17543.5,15.0,300.0,285.9,curve_deceleration
2024_01_26,1706265240,LONG,17537.0,1706265300,17536.25,-0.75,-15.0,-29.1,curve_deceleration
2024_01_26,1706266200,LONG,17538.5,1706267100,17540.0,1.5,30.0,15.9,curve_deceleration
2024_01_26,1706268060,SHORT,17529.75,1706268300,17538.5,-8.75,-175.0,-189.1,curve_deceleration
2024_01_26,1706269080,LONG,17540.5,1706269500,17536.0,-4.5,-90.0,-104.1,curve_deceleration
2024_01_26,1706271840,LONG,17573.75,1706273100,17586.25,12.5,250.0,235.9,curve_deceleration
2024_01_26,1706273400,LONG,17583.0,1706273700,17570.75,-12.25,-245.0,-259.1,curve_deceleration
2024_01_26,1706273820,LONG,17565.0,1706274000,17566.0,1.0,20.0,5.9,curve_deceleration
2024_01_26,1706274180,SHORT,17573.75,1706274600,17583.75,-10.0,-200.0,-214.1,curve_deceleration
2024_01_26,1706275020,LONG,17580.0,1706275200,17573.25,-6.75,-135.0,-149.1,curve_deceleration
2024_01_26,1706275260,SHORT,17580.75,1706276400,17559.0,21.75,435.0,420.9,curve_deceleration
2024_01_26,1706276460,SHORT,17576.75,1706276700,17587.5,-10.75,-215.0,-229.1,curve_deceleration
2024_01_26,1706277120,LONG,17604.25,1706277300,17601.75,-2.5,-50.0,-64.1,curve_deceleration
2024_01_26,1706277360,LONG,17596.5,1706277600,17598.0,1.5,30.0,15.9,curve_deceleration
2024_01_26,1706277660,LONG,17589.0,1706277900,17566.5,-22.5,-450.0,-464.1,curve_deceleration
2024_01_26,1706278140,SHORT,17570.5,1706278200,17573.0,-2.5,-50.0,-64.1,curve_deceleration
2024_01_26,1706278560,SHORT,17553.75,1706278800,17541.5,12.25,245.0,230.9,curve_deceleration
2024_01_26,1706278920,SHORT,17545.5,1706280300,17558.0,-12.5,-250.0,-264.1,curve_deceleration
2024_01_26,1706280420,SHORT,17551.0,1706280600,17544.75,6.25,125.0,110.9,curve_deceleration
2024_01_26,1706280900,SHORT,17527.5,1706281200,17549.0,-21.5,-430.0,-444.1,curve_deceleration
2024_01_26,1706281680,SHORT,17528.75,1706282700,17555.25,-26.5,-530.0,-544.1,curve_deceleration
2024_01_26,1706283300,LONG,17595.5,1706283900,17601.5,6.0,120.0,105.9,curve_deceleration
2024_01_26,1706284380,LONG,17604.25,1706285100,17606.75,2.5,50.0,35.9,curve_deceleration
2024_01_26,1706285520,LONG,17607.5,1706285700,17595.0,-12.5,-250.0,-264.1,curve_deceleration
