concept,tf,regime_2d,q4_early_n,q4_early_mean,q4_early_wr,q4_late_n,q4_late_mean,q4_late_wr,delta_mean,sign_flip,corr_early,corr_late,corr_delta,corr_sign_flip,mag_stability
price_velocity_w,5s,FLAT_SMOOTH,1341,-1.313571961222968,0.5257270693512305,649,-0.053543913713405236,0.49922958397534667,1.2600280475095627,False,-0.015819847496612957,-0.014933508329077732,0.0008863391675352252,False,0.04076207112669683
price_velocity_w,5s,FLAT_CHOPPY,2081,3.039404132628544,0.5194617972128784,1673,1.4463538553496713,0.5307830245068739,-1.5930502772788726,False,0.022439150585714555,0.019250721463041808,-0.0031884291226727465,False,0.47586756885101444
price_velocity_w,1m,UP_SMOOTH,841,37.199762187871585,0.5897740784780023,602,30.000415282392026,0.7026578073089701,-7.199346905479558,False,0.12222789552915347,0.022830633800253533,-0.09939726172889994,False,0.8064679319958987
price_velocity_w,1m,UP_CHOPPY,298,10.913590604026846,0.5671140939597316,496,7.254032258064516,0.5725806451612904,-3.6595583459623295,False,-0.22058454805180952,-0.08881504910909252,0.131769498942717,False,0.664678795573288
price_velocity_w,1m,DOWN_SMOOTH,609,-36.23645320197044,0.38587848932676516,339,-26.48008849557522,0.29793510324483774,9.756364706395221,False,0.03061689146718976,-0.11961134143829573,-0.15022823290548548,True,0.7307582877381417
price_velocity_w,1m,DOWN_CHOPPY,420,-19.436904761904763,0.3738095238095238,184,-16.710597826086957,0.3804347826086957,2.7263069358178065,False,-0.024867698796023824,-0.09156357437374062,-0.06669587557771679,False,0.8597355407553772
price_velocity_w,1m,FLAT_SMOOTH,1415,-2.3111307420494698,0.5081272084805654,573,-3.4354275741710296,0.4293193717277487,-1.1242968321215598,False,-0.06173587086466284,-0.030505809363519237,0.031230061501143602,False,0.6727345263877806
price_velocity_w,1m,FLAT_CHOPPY,2142,2.0674603174603177,0.5200746965452848,1523,0.6881155613919895,0.5095206828627709,-1.379344756068328,False,0.018731829280686205,-0.0017407258001124308,-0.020472555080798635,False,0.3328313271991965
price_velocity_w,5m,UP_SMOOTH,874,36.48827231121282,0.5743707093821511,571,37.55954465849387,0.7057793345008757,1.0712723472810524,False,0.13779418013544373,0.018905067346948124,-0.11888911278849561,False,0.9714780262374989
price_velocity_w,5m,UP_CHOPPY,308,15.706168831168831,0.5681818181818182,480,4.108333333333333,0.5625,-11.597835497835497,False,-0.28057308366490774,-0.08254748115269588,0.19802560251221185,False,0.2615745047372955
price_velocity_w,5m,DOWN_SMOOTH,613,-39.4184339314845,0.35073409461663946,324,-32.592592592592595,0.26851851851851855,6.825841338891905,False,0.025623560974767808,-0.18692124983881583,-0.21254481081358365,True,0.8268363134173138
price_velocity_w,5m,DOWN_CHOPPY,393,-29.627226463104325,0.3256997455470738,205,-15.978048780487805,0.3902439024390244,13.64917768261652,False,-0.04273712733215918,-0.028453464077983378,0.014283663254175804,False,0.5393028875107749
price_velocity_w,5m,FLAT_SMOOTH,1431,-5.449510831586303,0.48777078965758214,550,-3.083181818181818,0.44181818181818183,2.366329013404485,False,-0.08198606964562721,-0.03124335930278489,0.05074271034284232,False,0.5657722157943361
price_velocity_w,5m,FLAT_CHOPPY,2175,-0.38988505747126434,0.5250574712643679,1495,2.0839464882943144,0.51438127090301,2.4738315457655786,False,-0.0019332008898028234,-0.03968402331339886,-0.03775082242359604,False,-0.18708976437796188
price_velocity_w,15m,UP_SMOOTH,893,30.04171332586786,0.5923852183650616,541,41.62060998151571,0.7024029574861368,11.578896655647853,False,0.09546380123200214,0.023005383360241487,-0.07245841787176066,False,0.7217989678481358
price_velocity_w,15m,UP_CHOPPY,333,7.258258258258258,0.5105105105105106,453,13.256622516556291,0.6401766004415012,5.998364258298033,False,-0.2227972137238102,0.004195374785244428,0.22699258850905463,False,0.5475194190068675
price_velocity_w,15m,DOWN_SMOOTH,654,-30.091743119266056,0.36850152905198774,283,-18.819787985865723,0.29328621908127206,11.271955133400333,False,-0.07850559742483315,0.004007449435720988,0.08251304686055413,False,0.6254136861156596
price_velocity_w,15m,DOWN_CHOPPY,430,-26.182558139534883,0.3395348837209302,168,-7.895833333333333,0.4523809523809524,18.28672480620155,False,-0.008374341701980238,-0.11083765624913476,-0.10246331454715452,False,0.30156844458261156
price_velocity_w,15m,FLAT_SMOOTH,1438,-0.6990611961057024,0.5180806675938804,542,-8.63929889298893,0.38191881918819187,-7.9402376968832264,False,-0.07746333759988491,-0.04183474959371865,0.035628588006166265,False,0.08091642675692279
price_velocity_w,15m,FLAT_CHOPPY,2277,-5.875054896794027,0.4931927975406236,1386,-4.245851370851371,0.47186147186147187,1.629203525942656,False,-0.06799747938236554,-0.08584691152520897,-0.01784943214284343,False,0.7226913527511547
price_velocity_w,1h,UP_SMOOTH,900,31.24,0.5466666666666666,540,0.5273148148148148,0.524074074074074,-30.712685185185183,False,-0.004340431486778449,-0.09124459035403869,-0.08690415886726024,False,0.01687947550623603
price_velocity_w,1h,UP_CHOPPY,348,28.566091954022987,0.5402298850574713,444,-0.9887387387387387,0.481981981981982,-29.554830692761726,False,-0.11077182071301653,-0.08853080132098709,0.022241019392029437,False,-0.034612320800833096
price_velocity_w,1h,DOWN_SMOOTH,636,-22.21501572327044,0.4261006289308176,300,-16.67,0.36,5.5450157232704385,False,0.0579622375909543,-0.026287846774525055,-0.08425008436547936,True,0.7503933468990535
price_velocity_w,1h,DOWN_CHOPPY,396,-19.16919191919192,0.37626262626262624,204,-12.159313725490197,0.4019607843137255,7.009878193701724,False,-0.09788472847280469,-0.14988967043008944,-0.05200494195728475,False,0.6343154044650399
price_velocity_w,1h,FLAT_SMOOTH,1512,-1.9442791005291005,0.4880952380952381,444,-5.753378378378378,0.40315315315315314,-3.8090992778492776,False,-0.08103301961160594,-0.08766264259729067,-0.00662962298568473,False,0.33793694289877496
price_velocity_w,1h,FLAT_CHOPPY,2244,-13.566510695187166,0.4336007130124777,1408,-8.653941761363637,0.4303977272727273,4.912568933823529,False,-0.11029782515230367,-0.13696001531160287,-0.0266621901592992,False,0.6378900187233624
body,5s,UP_SMOOTH,849,35.09040047114252,0.6301531213191991,679,21.028718703976438,0.6597938144329897,-14.061681767166085,False,0.018318105556056372,-0.0008864325539512141,-0.019204538110007587,False,0.5992726905829968
body,5s,UP_CHOPPY,316,39.8623417721519,0.6360759493670886,545,11.63394495412844,0.5963302752293578,-28.228396818023462,False,0.028424589854952977,0.035939900165056216,0.007515310310103239,False,0.2918530231020193
body,5s,DOWN_SMOOTH,731,-35.58652530779754,0.4076607387140903,401,-16.26496259351621,0.4164588528678304,19.321562714281328,False,-0.01595672751146803,0.01723792184370721,0.03319464935517524,False,0.45705396783856034
body,5s,DOWN_CHOPPY,456,-21.476973684210527,0.3925438596491228,256,-9.685546875,0.4296875,11.791426809210527,False,0.014934549090955082,0.02786575863112342,0.012931209540168336,False,0.45097354112421506
body,5s,FLAT_SMOOTH,1666,-2.763655462184874,0.5108043217286915,965,-0.9769430051813471,0.510880829015544,1.7867124570035267,False,-0.036253631208131284,-0.013984601437829761,0.022269029770301523,False,0.353496670821985
body,5s,FLAT_CHOPPY,2266,-2.4124007060900263,0.5017652250661959,1781,-0.4059517125210556,0.5311622683885457,2.006448993568971,False,-0.025875709458153977,-0.017093294304963175,0.008782415153190802,False,0.16827706586896762
body,1m,UP_SMOOTH,846,37.589834515366434,0.6312056737588653,638,27.806818181818183,0.6943573667711599,-9.78301633354825,False,0.10704539163921374,0.02147894528062167,-0.08556644635859206,False,0.7397430326662111
body,1m,UP_CHOPPY,319,34.98040752351097,0.6144200626959248,511,11.377690802348337,0.5792563600782779,-23.602716721162633,False,0.10007715676890488,-0.005529155247594148,-0.10560631201649903,False,0.32525895516515013
body,1m,DOWN_SMOOTH,620,-37.70564516129032,0.4,351,-20.21794871794872,0.33618233618233617,17.4876964433416,False,-0.0011906753597849147,0.00325771497037009,0.004448390330155005,False,0.5362048210941378
body,1m,DOWN_CHOPPY,413,-23.10774818401937,0.3946731234866828,185,-6.924324324324324,0.5135135135135135,16.183423859695047,False,-0.03405358049241559,0.04560998076761116,0.07966356126002674,True,0.2996537901132651
body,1m,FLAT_SMOOTH,1432,-0.49022346368715086,0.5349162011173184,717,0.28451882845188287,0.5062761506276151,0.7747422921390337,False,-0.017987452933205018,-0.02258369579501246,-0.004596242861807442,False,-0.5803859862437268
body,1m,FLAT_CHOPPY,2107,0.08388704318936877,0.5140009492168961,1624,2.080357142857143,0.5363300492610837,1.996470099667774,False,-0.0037634344067147257,0.011437035198301066,0.015200469605015792,False,0.04032338556742188
body,5m,UP_SMOOTH,821,33.36023142509135,0.610231425091352,625,27.966,0.672,-5.394231425091348,False,0.09131385314959332,0.027257129030922526,-0.0640567241186708,False,0.838303537036192
body,5m,UP_CHOPPY,299,33.438127090301,0.6421404682274248,496,10.0625,0.5907258064516129,-23.375627090301002,False,-0.11601365646918763,-0.0474077921332939,0.06860586433589372,False,0.3009289357871574
body,5m,DOWN_SMOOTH,622,-40.07877813504823,0.3617363344051447,337,-21.39020771513353,0.34124629080118696,18.6885704199147,False,0.015670317769365612,-0.05706305599622922,-0.07273337376559483,False,0.533704087561196
body,5m,DOWN_CHOPPY,416,-14.695913461538462,0.39663461538461536,197,-12.864213197969542,0.4213197969543147,1.8317002635689192,False,-0.0078086865572865255,-0.07475521445248076,-0.06694652789519423,False,0.8753598904645996
body,5m,FLAT_SMOOTH,1407,-1.2352523098791754,0.5216773276474769,588,-1.4766156462585034,0.477891156462585,-0.24136333637932794,False,-0.025637537895953022,-0.057589578025628245,-0.03195204012967522,False,0.836542883050913
body,5m,FLAT_CHOPPY,2161,3.129222582137899,0.5224433132808884,1590,1.390566037735849,0.5320754716981132,-1.73865654440205,False,0.01212104429287334,0.0017189305692558257,-0.010402113723617514,False,0.4443806732296455
body,15m,UP_SMOOTH,832,37.14332932692308,0.6057692307692307,604,27.357615894039736,0.6688741721854304,-9.785713432883345,False,0.09173103584127403,0.01243385969364641,-0.07929717614762762,False,0.7365418337502061
body,15m,UP_CHOPPY,304,11.537828947368421,0.5822368421052632,492,7.8480691056910565,0.6178861788617886,-3.6897598416773647,False,-0.24430106117689282,-0.09184350160853087,0.15245755956836193,False,0.680203281006438
body,15m,DOWN_SMOOTH,592,-34.84712837837838,0.38682432432432434,347,-26.026657060518733,0.3025936599423631,8.820471317859646,False,0.026299047709065503,-0.11048687276510676,-0.13678592047417226,True,0.7468809704465493
body,15m,DOWN_CHOPPY,411,-20.91119221411192,0.35523114355231145,189,-16.45767195767196,0.3439153439153439,4.453520256439962,False,-0.039168045443930606,-0.07042927464230572,-0.031261229198375116,False,0.7870269561467422
body,15m,FLAT_SMOOTH,1412,-2.9778682719546743,0.4801699716713881,567,-3.056437389770723,0.4620811287477954,-0.0785691178160488,False,-0.040911626688579554,-0.04552417841816656,-0.004612551729587008,False,0.9742938893238894
body,15m,FLAT_CHOPPY,2161,4.927464136973623,0.5418787598334105,1550,-0.12935483870967743,0.5032258064516129,-5.0568189756833,False,0.004847940912611533,-0.020226738426475363,-0.025074679339086896,False,-0.026251807240777802
body,1h,UP_SMOOTH,925,35.486486486486484,0.6,521,47.894913627639156,0.7485604606525912,12.408427141152671,False,0.12188771427809411,0.010384447686782856,-0.11150326659131125,False,0.740923906082753
body,1h,UP_CHOPPY,312,19.974358974358974,0.5032051282051282,480,7.563020833333334,0.6083333333333333,-12.411338141025642,False,-0.21937765151215988,0.07701964712132699,0.29639729863348685,True,0.37863647304236203
body,1h,DOWN_SMOOTH,612,-29.591503267973856,0.3741830065359477,324,-34.5787037037037,0.2962962962962963,-4.9872004357298465,False,0.0024035594541885552,-0.10843022849048349,-0.11083378794467205,False,0.855772487064179
body,1h,DOWN_CHOPPY,444,-28.87274774774775,0.2972972972972973,156,-18.314102564102566,0.3269230769230769,10.558645183645183,False,-0.032516497464276393,-0.096352069543468,-0.0638355720791916,False,0.634304110024692
body,1h,FLAT_SMOOTH,1416,-4.169491525423729,0.4858757062146893,563,-4.9720248667850795,0.42451154529307283,-0.8025333413613502,False,-0.06036295918394407,-0.032360754779058004,0.028002204404886065,False,0.8385902398190801
body,1h,FLAT_CHOPPY,2173,-3.5921537045559133,0.4859641049240681,1549,-2.211588121368625,0.5203357004519045,1.3805655831872885,False,-0.072015255784002,-0.09800154164944642,-0.025986285865444422,False,0.6156719069575661
price_velocity_1b,5s,UP_SMOOTH,993,30.078549848942597,0.6233635448136958,899,20.561179087875416,0.681868743047831,-9.51737076106718,False,-0.002504355669746825,-0.043809314533642764,-0.04130495886389594,False,0.6835827920938895
price_velocity_1b,5s,UP_CHOPPY,309,42.390776699029125,0.6407766990291263,508,12.357775590551181,0.5885826771653543,-30.033001108477944,False,0.021597383053918076,0.03036761446642919,0.008770231412511115,False,0.29152038610404163
price_velocity_1b,5s,DOWN_SMOOTH,713,-31.755259467040673,0.426367461430575,377,-15.772546419098143,0.3978779840848806,15.98271304794253,False,0.0007454633481143362,0.02067074159086528,0.019925278242750942,False,0.4966908374805987
price_velocity_1b,5s,DOWN_CHOPPY,437,-19.875858123569795,0.38443935926773454,226,-8.252212389380531,0.4557522123893805,11.623645734189264,False,0.015296633744073196,0.012057449679289945,-0.003239184064783251,False,0.41518772865432374
price_velocity_1b,5s,FLAT_SMOOTH,1648,-2.2807949029126213,0.5254854368932039,901,-1.0063817980022198,0.4972253052164262,1.2744131049104015,False,-0.041381516631649275,-0.005172665732289032,0.03620885089936024,False,0.4412416902181997
price_velocity_1b,5s,FLAT_CHOPPY,2261,-1.329610791685095,0.513047324192835,1848,1.291396103896104,0.5373376623376623,2.621006895581199,True,-0.020010027953375843,-0.011740748439666672,0.008269279513709172,False,-0.9712587412587415
price_velocity_1b,1m,UP_SMOOTH,856,37.89807242990654,0.6401869158878505,654,26.897935779816514,0.691131498470948,-11.000136650090028,False,0.10569394181382036,0.020104757119805423,-0.08558918469401494,False,0.7097441652095878
price_velocity_1b,1m,UP_CHOPPY,316,36.352056962025316,0.620253164556962,505,10.793069306930693,0.5841584158415841,-25.558987655094622,False,0.09944591791769544,-0.003420875349531047,-0.10286679326722649,False,0.29690395011774784
price_velocity_1b,1m,DOWN_SMOOTH,621,-36.81280193236715,0.40418679549114334,347,-19.939481268011527,0.345821325648415,16.873320664355624,False,-0.00111662373105662,0.0037324413946523065,0.004849065125708926,False,0.541645303300861
price_velocity_1b,1m,DOWN_CHOPPY,413,-23.779661016949152,0.3922518159806295,187,-7.46524064171123,0.5026737967914439,16.314420375237923,False,-0.034222662541736164,0.0461646640359476,0.08038732657768377,True,0.31393385449819144
price_velocity_1b,1m,FLAT_SMOOTH,1330,-0.5917293233082707,0.5398496240601504,655,0.9083969465648855,0.5129770992366413,1.5001262698731561,False,-0.019704270655154864,-0.02277608511090782,-0.0030718144557529553,False,-0.6513995071712895
price_velocity_1b,1m,FLAT_CHOPPY,2130,-1.0401408450704226,0.507981220657277,1657,2.0902232951116475,0.5328907664453832,3.13036414018207,True,-0.0037598814600266184,0.010987964487033708,0.014747845947060327,False,-0.4976218796828902
price_velocity_1b,5m,UP_SMOOTH,821,32.904993909866015,0.6090133982947625,622,28.850080385852092,0.6639871382636656,-4.054913524013923,False,0.0879186309019972,0.0341146347010529,-0.053803996200944296,False,0.8767690541101081
price_velocity_1b,5m,UP_CHOPPY,301,31.951827242524917,0.627906976744186,498,10.545682730923694,0.5903614457831325,-21.406144511601223,False,-0.11672254997994302,-0.04736839387955054,0.06935415610039249,False,0.3300494413317423
price_velocity_1b,5m,DOWN_SMOOTH,619,-39.94870759289176,0.3667205169628433,333,-21.777027027027028,0.33633633633633636,18.17168056586473,False,0.022381764932111737,-0.05978483866600018,-0.08216660359811191,True,0.5451246946197055
price_velocity_1b,5m,DOWN_CHOPPY,416,-14.028846153846153,0.4014423076923077,190,-13.31578947368421,0.4,0.7130566801619427,False,-0.008436091558184092,-0.06632345614640084,-0.05788736458821675,False,0.9491721077883194
price_velocity_1b,5m,FLAT_SMOOTH,1412,-0.8185198300283286,0.5240793201133145,583,-1.5583190394511148,0.48198970840480276,-0.7397992094227862,False,-0.030437555856110635,-0.02281431553615322,0.007623240319957415,False,0.5252581848172984
price_velocity_1b,5m,FLAT_CHOPPY,2171,2.907531091662828,0.5214187010594197,1585,1.2151419558359622,0.5287066246056782,-1.692389135826866,False,0.012559032468862358,0.0020067341169732397,-0.010552298351889118,False,0.41792913558871625
price_velocity_1b,15m,UP_SMOOTH,841,35.895659928656364,0.6004756242568371,612,31.30514705882353,0.6813725490196079,-4.5905128698328355,False,0.08724283445940918,0.015809742493006276,-0.0714330919664029,False,0.8721151002946704
price_velocity_1b,15m,UP_CHOPPY,307,11.69869706840391,0.5863192182410424,484,7.704545454545454,0.6115702479338843,-3.994151613858455,False,-0.2455858676350059,-0.09145530291548114,0.15413056471952474,False,0.6585814992469593
price_velocity_1b,15m,DOWN_SMOOTH,599,-34.73706176961603,0.38731218697829717,345,-26.719565217391306,0.3072463768115942,8.01749655222472,False,0.028501391510811037,-0.11580614195022727,-0.1443075334610383,True,0.7691947406087898
price_velocity_1b,15m,DOWN_CHOPPY,420,-21.590476190476192,0.3476190476190476,189,-16.12037037037037,0.3492063492063492,5.470105820105822,False,-0.03761777601914067,-0.05785089232775748,-0.020233116308616815,False,0.7466426505905994
price_velocity_1b,15m,FLAT_SMOOTH,1436,-2.6166434540389973,0.48467966573816157,565,-3.0305309734513273,0.4672566371681416,-0.41388751941232993,False,-0.037432387417297555,-0.016659179686695277,0.02077320773060228,False,0.8634273917547284
price_velocity_1b,15m,FLAT_CHOPPY,2161,4.734266543267006,0.5414160111059695,1527,0.3284217419777341,0.5075311067452521,-4.405844801289272,False,0.00552325903062872,-0.019557862140826245,-0.025081121171454966,False,0.06937119804646608
price_velocity_1b,1h,UP_SMOOTH,913,39.60870755750274,0.6177437020810514,533,46.378517823639775,0.7429643527204502,6.769810266137036,False,0.11573577987324139,0.004675290246531355,-0.11106048962671004,False,0.8540313364070817
price_velocity_1b,1h,UP_CHOPPY,324,19.410493827160494,0.5092592592592593,468,7.557158119658119,0.6068376068376068,-11.853335707502374,False,-0.22109021044593993,0.07690961609082324,0.29799982653676316,True,0.3893336350404246
price_velocity_1b,1h,DOWN_SMOOTH,624,-31.200320512820515,0.3573717948717949,324,-32.27546296296296,0.3055555555555556,-1.0751424501424474,False,-0.00405027862498371,-0.09670662416009446,-0.09265634553511075,False,0.9666885506374857
price_velocity_1b,1h,DOWN_CHOPPY,444,-28.87274774774775,0.2972972972972973,156,-18.314102564102566,0.3269230769230769,10.558645183645183,False,-0.024960318101426474,-0.09817065498953487,-0.0732103368881084,False,0.634304110024692
price_velocity_1b,1h,FLAT_SMOOTH,1404,-4.318376068376068,0.48005698005698005,575,-4.768260869565218,0.42782608695652175,-0.44988480118914964,False,-0.05309994717903857,-0.019017698870225724,0.034082248308812846,False,0.9056501283181322
price_velocity_1b,1h,FLAT_CHOPPY,2137,-2.8859382311651847,0.4885353299017314,1537,-2.2218607677293427,0.5126870527000651,0.664077463435842,False,-0.07239351856817398,-0.09796901944908638,-0.0255755008809124,False,0.7698920038327627
swing_noise_w,5s,UP_SMOOTH,976,46.39779713114754,0.6444672131147541,490,48.85561224489796,0.7122448979591837,2.4578151137504207,False,0.2668916805587049,0.1624245169784661,-0.10446716358023878,False,0.9496922666442054
swing_noise_w,5s,UP_CHOPPY,468,51.77777777777778,0.6730769230769231,335,21.514179104477613,0.6537313432835821,-30.263598673300166,False,0.02525913951604889,0.18079120828692619,0.1555320687708773,False,0.4155098968675933
swing_noise_w,5s,DOWN_SMOOTH,757,-50.53896961690885,0.38309114927344784,180,-16.190277777777776,0.4388888888888889,34.34869183913108,False,-0.17187153926509796,-0.039680486971286705,0.13219105229381126,False,0.32035235186830924
swing_noise_w,5s,DOWN_CHOPPY,511,-25.181996086105674,0.38551859099804303,92,-14.57336956521739,0.41304347826086957,10.608626520888283,False,-0.06326465413129839,-0.08707480147851458,-0.02381014734721619,False,0.5787217786622698
swing_noise_w,5s,FLAT_SMOOTH,1600,-3.105625,0.528125,395,2.6936708860759495,0.5417721518987342,5.799295886075949,True,-0.03800169380278367,0.05780062696415887,0.09580232076694253,True,-0.8673522676034453
swing_noise_w,5s,FLAT_CHOPPY,2587,1.753865481252416,0.5195206803247004,1099,1.4865787079162875,0.5377616014558689,-0.2672867733361284,False,-0.03735222369519435,0.014849853333550921,0.05220207702874527,False,0.8476013262172981
swing_noise_w,1m,UP_SMOOTH,1013,44.496298124383024,0.6367226061204343,422,36.790284360189574,0.7417061611374408,-7.70601376419345,False,0.23372283997115192,0.13104032480003527,-0.10268251517111665,False,0.8268167445603589
swing_noise_w,1m,UP_CHOPPY,455,51.7978021978022,0.6637362637362637,332,16.137048192771083,0.6325301204819277,-35.660754005031116,False,0.033342456349191016,0.10112829410424685,0.06778583775505584,False,0.3115392450658029
swing_noise_w,1m,DOWN_SMOOTH,730,-50.06506849315068,0.39863013698630134,207,-21.003623188405797,0.4444444444444444,29.061445304744886,False,-0.1587945640300005,-0.03646150354778379,0.1223330604822167,False,0.41952650461827024
swing_noise_w,1m,DOWN_CHOPPY,509,-20.30402750491159,0.4243614931237721,92,-26.157608695652176,0.31521739130434784,-5.853581190740584,False,-0.05758047165622615,-0.15904936792175964,-0.10146889626553349,False,0.7762187951181659
swing_noise_w,1m,FLAT_SMOOTH,1613,-2.468226906385617,0.5195288282703038,366,0.14344262295081966,0.48360655737704916,2.6116695293364365,False,-0.03452824513342494,0.02618165882442317,0.0607099039578481,True,-0.058115654836966346
swing_noise_w,1m,FLAT_CHOPPY,2683,3.210957882966828,0.5318673127096534,984,7.058434959349594,0.5691056910569106,3.8474770763827655,False,-0.01321565879580994,0.0435723011953638,0.05678795999117374,False,0.4549107417521213
swing_noise_w,5m,UP_SMOOTH,1002,45.05114770459082,0.653692614770459,428,37.10806074766355,0.7757009345794392,-7.943086956927267,False,0.2174624083346367,0.12906756270362726,-0.08839484563100944,False,0.8236873562242711
swing_noise_w,5m,UP_CHOPPY,501,38.53842315369261,0.5888223552894212,285,20.313157894736843,0.7263157894736842,-18.22526525895577,False,0.05554940987517847,0.11859802423229107,0.06304861435711259,False,0.5270884543907581
swing_noise_w,5m,DOWN_SMOOTH,743,-42.86843876177658,0.414535666218035,200,-11.49,0.48,31.37843876177658,False,-0.06411842629517188,-0.05497467919347012,0.009143747101701759,False,0.2680293552058397
swing_noise_w,5m,DOWN_CHOPPY,541,-31.934842883548985,0.3789279112754159,57,-11.302631578947368,0.43859649122807015,20.63221130460162,False,-0.11393383757429555,-0.03557136607069347,0.07836247150360208,False,0.35392789061661045
swing_noise_w,5m,FLAT_SMOOTH,1709,-4.1571094207138675,0.5254534815681685,268,3.047574626865672,0.5223880597014925,7.204684047579539,True,-0.059083569123616175,-0.004201372343123782,0.054882196780492394,False,-0.7330994492664413
swing_noise_w,5m,FLAT_CHOPPY,2744,2.5377186588921283,0.5368075801749271,930,7.037903225806452,0.5505376344086022,4.5001845669143234,False,0.028623231205440088,0.045637054622207705,0.017013823416767618,False,0.3605787942049088
swing_noise_w,15m,UP_SMOOTH,1042,32.255998080614205,0.5998080614203455,399,8.976817042606516,0.6491228070175439,-23.27918103800769,False,0.08953786034311609,0.014099175463215959,-0.07543868487990013,False,0.27829915602585453
swing_noise_w,15m,UP_CHOPPY,454,41.50055066079295,0.5991189427312775,349,4.73567335243553,0.5358166189111748,-36.76487730835743,False,0.09023487542582795,-0.022335638675572495,-0.11257051410140044,True,0.11411109676936126
swing_noise_w,15m,DOWN_SMOOTH,831,-38.32821901323707,0.3898916967509025,123,-18.60569105691057,0.36585365853658536,19.7225279563265,False,-0.059288753795940126,-0.019770378577963876,0.03951837521797625,False,0.48543061837767343
swing_noise_w,15m,FLAT_SMOOTH,1908,0.27397798742138363,0.5377358490566038,87,-7.485632183908046,0.28735632183908044,-7.759610171329429,False,0.00783478492469839,-0.04743490643481876,-0.055269691359517155,False,-0.03660051425053412
swing_noise_w,15m,FLAT_CHOPPY,2972,3.376850605652759,0.5323014804845222,703,11.232219061166429,0.604551920341394,7.85536845551367,False,0.014070375277877304,0.05231481089104193,0.038244435613164623,False,0.30063966766172423
swing_noise_w,1h,UP_SMOOTH,1105,33.21153846153846,0.5755656108597285,372,7.698252688172043,0.6102150537634409,-25.513285773366416,False,0.06943111270475504,-0.02011099308416809,-0.08954210578892313,True,0.23179452216846919
swing_noise_w,1h,UP_CHOPPY,576,37.10894097222222,0.5763888888888888,240,0.8385416666666666,0.475,-36.27039930555556,False,0.1815282666407382,-0.05484148440088468,-0.2363697510416229,True,0.022596755517608313
swing_noise_w,1h,DOWN_SMOOTH,780,-37.02371794871795,0.4166666666666667,156,-18.693910256410255,0.4423076923076923,18.329807692307696,False,-0.07093950245217741,-0.017509167605710446,0.05343033484646696,False,0.5049171528992156
swing_noise_w,1h,FLAT_SMOOTH,1752,-1.2228881278538812,0.54337899543379,180,-8.190277777777778,0.3055555555555556,-6.967389649923897,False,-0.022335569933149182,-0.024030799891517213,-0.0016952299583680303,False,0.14930972563249023
swing_noise_w,1h,FLAT_CHOPPY,3048,-0.4450459317585302,0.5164041994750657,637,7.184850863422292,0.5478806907378336,7.629896795180822,False,-0.031034999746709754,0.003250007660882171,0.034285007407591925,False,-0.06194226438634054
z_se_w,5s,UP_SMOOTH,672,28.70796130952381,0.6443452380952381,758,16.595316622691293,0.662269129287599,-12.112644686832517,False,0.008402216193044541,-0.0008876717971009408,-0.009289887990145481,False,0.578073672447992
z_se_w,5s,UP_CHOPPY,216,28.04398148148148,0.6435185185185185,569,7.978910369068541,0.5588752196836555,-20.06507111241294,False,0.040507243715052536,0.0268750196597651,-0.013632224055287436,False,0.28451417907037635
z_se_w,5s,DOWN_SMOOTH,583,-24.42409948542024,0.41852487135506006,350,-7.717142857142857,0.44571428571428573,16.706956628277382,False,-0.0016623463178430926,0.03249578546290683,0.034158131780749924,False,0.31596427380053627
z_se_w,5s,DOWN_CHOPPY,330,-21.471212121212123,0.3696969696969697,268,-6.2210820895522385,0.47388059701492535,15.250130031659884,False,0.012763575711356343,0.02135631054581414,0.008592734834457797,False,0.2897406096326637
z_se_w,5s,FLAT_SMOOTH,1133,-1.4132833186231244,0.5145631067961165,846,-2.1971040189125297,0.4929078014184397,-0.7838207002894053,False,-0.018808164917950274,-0.020266715872577477,-0.001458550954627203,False,0.6432482515427912
z_se_w,5s,FLAT_CHOPPY,1703,-0.8746330005871991,0.5108631826189078,1955,-0.30703324808184146,0.529923273657289,0.5675997525053575,False,-0.0015555376810249225,-0.008519920257892461,-0.006964382576867539,False,0.3510423776323438
z_se_w,1m,UP_SMOOTH,696,27.05926724137931,0.6379310344827587,734,15.634536784741144,0.6444141689373297,-11.424730456638166,False,0.016077637356422127,-0.0008515844004448133,-0.01692922175686694,False,0.5777886239592124
z_se_w,1m,UP_CHOPPY,199,32.75251256281407,0.5979899497487438,586,7.171501706484642,0.5614334470989761,-25.581010856329428,False,0.04651800961780333,0.007124246898959344,-0.03939376271884398,False,0.21896035281967607
z_se_w,1m,DOWN_SMOOTH,573,-28.582460732984295,0.3856893542757417,360,-11.920833333333333,0.41388888888888886,16.66162739965096,False,0.004152464740792174,0.01859709411227486,0.014444629371482687,False,0.4170681259635787
z_se_w,1m,DOWN_CHOPPY,353,-22.019830028328613,0.40509915014164305,245,-4.708163265306123,0.4530612244897959,17.31166676302249,False,-0.000979469747230561,0.016982452102898685,0.017961921850129247,False,0.21381469608298742
z_se_w,1m,FLAT_SMOOTH,1150,0.7623913043478261,0.5408695652173913,828,-2.0555555555555554,0.47342995169082125,-2.8179468599033815,False,-0.0023950607863041534,-0.015592469906050194,-0.013197409119746041,False,-0.37089306698002344
