time_a,time_b,price_a,price_b,delta,prob_up,predicted_dir,actual_dir,correct
2025-08-29 09:45,10:00,23646.0,23651.75,5.75,0.9725588635049638,UP,UP,Y
2025-08-29 10:00,10:15,23651.75,23649.5,-2.25,0.19777372076801888,DOWN,DOWN,Y
2025-08-29 10:15,10:30,23649.5,23635.0,-14.5,0.00012244161555259575,DOWN,DOWN,Y
2025-08-29 10:30,10:45,23635.0,23636.5,1.5,0.716782091675961,UP,UP,Y
2025-08-29 10:45,11:00,23636.5,23649.25,12.75,0.9996349177016065,UP,UP,Y
2025-08-29 11:00,11:15,23649.25,23646.75,-2.5,0.17429015187954286,DOWN,DOWN,Y
2025-08-29 11:15,11:30,23646.75,23638.5,-8.25,0.005902947340923838,DOWN,DOWN,Y
2025-08-29 11:30,11:45,23638.5,23639.25,0.75,0.6136760208672746,UP,UP,Y
2025-08-29 11:45,12:00,23639.25,23633.0,-6.25,0.020147054029288212,DOWN,DOWN,Y
2025-08-29 12:00,12:15,23633.0,23630.0,-3.0,0.1340015621211733,DOWN,DOWN,Y
2025-08-29 12:15,12:30,23630.0,23655.5,25.5,0.9999998670136091,UP,UP,Y
2025-08-29 12:30,12:45,23655.5,23666.5,11.0,0.9989184077062219,UP,UP,Y
2025-08-29 12:45,13:00,23666.5,23658.0,-8.5,0.005058379465667313,DOWN,DOWN,Y
2025-08-29 13:00,13:15,23658.0,23652.5,-5.5,0.03171981459736622,DOWN,DOWN,Y
2025-08-29 13:15,13:30,23652.5,23600.25,-52.25,8.065077761273252e-15,DOWN,DOWN,Y
2025-08-29 13:30,13:45,23600.25,23518.25,-82.0,7.636194654089853e-23,DOWN,DOWN,Y
2025-08-29 13:45,14:00,23518.25,23458.5,-59.75,7.652777523818315e-17,DOWN,DOWN,Y
2025-08-29 14:00,14:15,23458.5,23498.0,39.5,0.9999999999777192,UP,UP,Y
2025-08-29 14:15,14:30,23498.0,23471.75,-26.25,8.297463605131135e-08,DOWN,DOWN,Y
2025-08-29 14:30,14:45,23471.75,23435.5,-36.25,1.6668355866794068e-10,DOWN,DOWN,Y
2025-08-29 14:45,15:00,23435.5,23467.75,32.25,0.999999997989534,UP,UP,Y
2025-08-29 15:00,15:15,23467.75,23481.75,14.0,0.9998319862573996,UP,UP,Y
2025-08-29 15:15,15:30,23481.75,23457.0,-24.75,2.1062173935538297e-07,DOWN,DOWN,Y
2025-08-29 15:30,15:45,23457.0,23431.75,-25.25,1.5440117035421588e-07,DOWN,DOWN,Y
2025-08-29 15:45,16:00,23431.75,23470.25,38.5,0.9999999999585392,UP,UP,Y
2025-08-29 16:00,16:15,23470.25,23454.0,-16.25,4.130285591871194e-05,DOWN,DOWN,Y
2025-08-29 16:15,16:30,23454.0,23483.5,29.5,0.9999999889086043,UP,UP,Y
2025-08-29 16:30,16:45,23483.5,23477.75,-5.75,0.027282857182178086,DOWN,DOWN,Y
2025-08-29 16:45,17:00,23477.75,23419.5,-58.25,1.9425713632736447e-16,DOWN,DOWN,Y
2025-08-29 17:00,17:15,23419.5,23428.0,8.5,0.9949116002839054,UP,UP,Y
2025-08-29 17:15,17:30,23428.0,23441.5,13.5,0.9997708230847976,UP,UP,Y
2025-08-29 17:30,17:45,23441.5,23459.5,18.0,0.9999859850793965,UP,UP,Y
2025-08-29 17:45,18:00,23459.5,23460.5,1.0,0.6497739257324642,UP,UP,Y
2025-08-29 18:00,18:15,23460.5,23441.5,-19.0,7.486956261707588e-06,DOWN,DOWN,Y
2025-08-29 18:15,18:30,23441.5,23444.0,2.5,0.82485228234758,UP,UP,Y
2025-08-29 18:30,18:45,23444.0,23459.0,15.0,0.9999097030045956,UP,UP,Y
2025-08-29 18:45,19:00,23459.0,23467.0,8.0,0.9930716480737206,UP,UP,Y
2025-08-29 19:00,19:15,23467.0,23463.5,-3.5,0.10187695614052235,DOWN,DOWN,Y
2025-08-29 19:15,19:30,23463.5,23478.5,15.0,0.9999097030045956,UP,UP,Y
2025-08-29 19:30,19:45,23478.5,23473.5,-5.0,0.04277558843832223,DOWN,DOWN,Y
2025-08-29 19:45,20:00,23473.5,23465.0,-8.5,0.005058379465667313,DOWN,DOWN,Y
2025-08-29 20:00,20:15,23465.0,23456.25,-8.75,0.004334121833845276,DOWN,DOWN,Y
2025-08-29 20:15,20:30,23456.25,23453.25,-3.0,0.1340015621211733,DOWN,DOWN,Y
2025-08-29 20:30,20:45,23453.25,23454.5,1.25,0.6842344151254873,UP,UP,Y
2025-08-29 20:45,22:00,23454.5,23504.5,50.0,0.9999999999999671,UP,UP,Y
2025-08-31 22:00,22:15,23504.5,23499.75,-4.75,0.049603613948128886,DOWN,DOWN,Y
2025-08-31 22:15,22:30,23499.75,23522.25,22.5,0.9999991431147373,UP,UP,Y
2025-08-31 22:30,22:45,23522.25,23536.0,13.75,0.9998037729537139,UP,UP,Y
2025-08-31 22:45,23:00,23536.0,23536.5,0.5,0.5762837043718536,UP,UP,Y
2025-08-31 23:00,23:15,23536.5,23533.75,-2.75,0.15306298607266047,DOWN,DOWN,Y
2025-08-31 23:15,23:30,23533.75,23536.0,2.25,0.8012809745138142,UP,UP,Y
2025-08-31 23:30,23:45,23536.0,23538.5,2.5,0.82485228234758,UP,UP,Y
2025-08-31 23:45,00:00,23538.5,23549.5,11.0,0.9989184077062219,UP,UP,Y
2025-09-01 00:00,00:15,23549.5,23537.0,-12.5,0.0004238465403848623,DOWN,DOWN,Y
2025-09-01 00:15,00:30,23537.0,23539.75,2.75,0.846164434108926,UP,UP,Y
2025-09-01 00:30,00:45,23539.75,23537.75,-2.0,0.22356472244884038,DOWN,DOWN,Y
2025-09-01 00:45,01:00,23537.75,23536.0,-1.75,0.2516639454448581,DOWN,DOWN,Y
2025-09-01 01:00,01:15,23536.0,23534.75,-1.25,0.3144820161112024,DOWN,DOWN,Y
2025-09-01 01:15,01:30,23534.75,23532.25,-2.5,0.17429015187954286,DOWN,DOWN,Y
2025-09-01 01:30,01:45,23532.25,23517.75,-14.5,0.00012244161555259575,DOWN,DOWN,Y
2025-09-01 01:45,02:00,23517.75,23487.5,-30.25,6.920290695721295e-09,DOWN,DOWN,Y
2025-09-01 02:00,02:15,23487.5,23477.0,-10.5,0.001466108431845338,DOWN,DOWN,Y
2025-09-01 02:15,02:30,23477.0,23473.25,-3.75,0.08852363096803677,DOWN,DOWN,Y
2025-09-01 02:30,02:45,23473.25,23469.0,-4.25,0.06646482428057955,DOWN,DOWN,Y
2025-09-01 02:45,03:00,23469.0,23480.0,11.0,0.9989184077062219,UP,UP,Y
2025-09-01 03:00,03:15,23480.0,23442.5,-37.5,7.669396404556019e-11,DOWN,DOWN,Y
2025-09-01 03:15,03:30,23442.5,23446.75,4.25,0.9331652037617907,UP,UP,Y
2025-09-01 03:30,03:45,23446.75,23442.25,-4.5,0.05745613762915685,DOWN,DOWN,Y
2025-09-01 03:45,04:00,23442.25,23438.75,-3.5,0.10187695614052235,DOWN,DOWN,Y
2025-09-01 04:00,04:15,23438.75,23433.0,-5.75,0.027282857182178086,DOWN,DOWN,Y
2025-09-01 04:15,04:30,23433.0,23418.75,-14.25,0.00014300342392610185,DOWN,DOWN,Y
2025-09-01 04:30,04:45,23418.75,23428.0,9.25,0.9968001775236782,UP,UP,Y
2025-09-01 04:45,05:00,23428.0,23421.75,-6.25,0.020147054029288212,DOWN,DOWN,Y
2025-09-01 05:00,05:15,23421.75,23435.75,14.0,0.9998319862573996,UP,UP,Y
2025-09-01 05:15,05:30,23435.75,23447.75,12.0,0.9994184652458794,UP,UP,Y
2025-09-01 05:30,05:45,23447.75,23429.5,-18.25,1.1928403299884525e-05,DOWN,DOWN,Y
2025-09-01 05:45,06:00,23429.5,23398.0,-31.5,3.184144446993576e-09,DOWN,DOWN,Y
2025-09-01 06:00,06:15,23398.0,23374.75,-23.25,5.346393848640081e-07,DOWN,DOWN,Y
2025-09-01 06:15,06:30,23374.75,23458.75,84.0,1.0,UP,UP,Y
2025-09-01 06:30,06:45,23458.75,23448.75,-10.0,0.0019988810055637817,DOWN,DOWN,Y
2025-09-01 06:45,07:00,23448.75,23449.25,0.5,0.5762837043718536,UP,UP,Y
2025-09-01 07:00,07:15,23449.25,23473.25,24.0,0.9999996624290974,UP,UP,Y
2025-09-01 07:15,07:30,23473.25,23472.25,-1.0,0.34887384881359534,DOWN,DOWN,Y
2025-09-01 07:30,07:45,23472.25,23470.5,-1.75,0.2516639454448581,DOWN,DOWN,Y
2025-09-01 07:45,08:00,23470.5,23472.75,2.25,0.8012809745138142,UP,UP,Y
2025-09-01 08:00,08:15,23472.75,23485.0,12.25,0.9995020500663914,UP,UP,Y
2025-09-01 08:15,08:30,23485.0,23495.25,10.25,0.9982778778118946,UP,UP,Y
2025-09-01 08:30,08:45,23495.25,23490.75,-4.5,0.05745613762915685,DOWN,DOWN,Y
2025-09-01 08:45,09:00,23490.75,23483.0,-7.75,0.00803505913408064,DOWN,DOWN,Y
2025-09-01 09:00,09:15,23483.0,23490.75,7.75,0.9919173982585958,UP,UP,Y
2025-09-01 09:15,09:30,23490.75,23486.75,-4.0,0.07677095592775467,DOWN,DOWN,Y
2025-09-01 09:30,09:45,23486.75,23484.75,-2.0,0.22356472244884038,DOWN,DOWN,Y
2025-09-01 09:45,10:00,23484.75,23496.0,11.25,0.9990737999024533,UP,UP,Y
2025-09-01 10:00,10:15,23496.0,23490.5,-5.5,0.03171981459736622,DOWN,DOWN,Y
2025-09-01 10:15,10:30,23490.5,23492.75,2.25,0.8012809745138142,UP,UP,Y
2025-09-01 10:30,10:45,23492.75,23486.25,-6.5,0.01729996812135435,DOWN,DOWN,Y
2025-09-01 10:45,11:00,23486.25,23483.75,-2.5,0.17429015187954286,DOWN,DOWN,Y
2025-09-01 11:00,11:15,23483.75,23465.25,-18.5,1.0213080227667707e-05,DOWN,DOWN,Y
2025-09-01 11:15,11:30,23465.25,23462.5,-2.75,0.15306298607266047,DOWN,DOWN,Y
2025-09-01 11:30,11:45,23462.5,23467.0,4.5,0.9422209329698323,UP,UP,Y
2025-09-01 11:45,12:00,23467.0,23469.0,2.0,0.7754012117850199,UP,UP,Y
2025-09-01 12:00,12:15,23469.0,23473.0,4.0,0.9228064474914115,UP,UP,Y
2025-09-01 12:15,12:30,23473.0,23472.25,-0.75,0.3849149423359715,DOWN,DOWN,Y
2025-09-01 12:30,12:45,23472.25,23477.25,5.0,0.9569802274694472,UP,UP,Y
2025-09-01 12:45,13:00,23477.25,23482.75,5.5,0.9680970096733769,UP,UP,Y
2025-09-01 13:00,13:15,23482.75,23476.75,-6.0,0.023451508183952145,DOWN,DOWN,Y
2025-09-01 13:15,13:30,23476.75,23481.5,4.75,0.9501152555158769,UP,UP,Y
2025-09-01 13:30,13:45,23481.5,23488.75,7.25,0.9890067135786437,UP,UP,Y
2025-09-01 13:45,14:00,23488.75,23486.75,-2.0,0.22356472244884038,DOWN,DOWN,Y
2025-09-01 14:00,14:15,23486.75,23484.5,-2.25,0.19777372076801888,DOWN,DOWN,Y
2025-09-01 14:15,14:30,23484.5,23489.25,4.75,0.9501152555158769,UP,UP,Y
2025-09-01 14:30,14:45,23489.25,23491.5,2.25,0.8012809745138142,UP,UP,Y
2025-09-01 14:45,15:00,23491.5,23489.5,-2.0,0.22356472244884038,DOWN,DOWN,Y
2025-09-01 15:00,15:15,23489.5,23502.75,13.25,0.9997323418519316,UP,UP,Y
2025-09-01 15:30,15:45,23502.75,23495.25,-7.5,0.009371944185178198,DOWN,DOWN,Y
2025-09-01 15:45,16:00,23495.25,23489.75,-5.5,0.03171981459736622,DOWN,DOWN,Y
2025-09-01 16:00,16:15,23489.75,23487.25,-2.5,0.17429015187954286,DOWN,DOWN,Y
2025-09-01 16:15,16:30,23487.25,23502.75,15.5,0.9999338040931789,UP,UP,Y
2025-09-01 16:30,16:45,23502.75,23502.25,-0.5,0.4222647204010684,DOWN,DOWN,Y
2025-09-01 16:45,22:00,23502.25,23492.0,-10.25,0.001711927936771707,DOWN,DOWN,Y
2025-09-01 22:00,22:15,23492.0,23480.5,-11.5,0.000788416090124641,DOWN,DOWN,Y
2025-09-01 22:15,22:30,23480.5,23480.75,0.25,0.5379968846138665,UP,UP,Y
2025-09-01 22:30,22:45,23480.75,23461.75,-19.0,7.486956261707588e-06,DOWN,DOWN,Y
2025-09-01 22:45,23:00,23461.75,23457.5,-4.25,0.06646482428057955,DOWN,DOWN,Y
2025-09-01 23:00,23:15,23457.5,23439.0,-18.5,1.0213080227667707e-05,DOWN,DOWN,Y
2025-09-01 23:15,23:30,23439.0,23437.25,-1.75,0.2516639454448581,DOWN,DOWN,Y
2025-09-01 23:30,23:45,23437.25,23444.5,7.25,0.9890067135786437,UP,UP,Y
2025-09-01 23:45,00:00,23444.5,23441.0,-3.5,0.10187695614052235,DOWN,DOWN,Y
2025-09-02 00:00,00:15,23441.0,23439.0,-2.0,0.22356472244884038,DOWN,DOWN,Y
2025-09-02 00:15,00:30,23439.0,23458.0,19.0,0.9999924683835618,UP,UP,Y
2025-09-02 00:30,00:45,23458.0,23473.75,15.75,0.9999433227259297,UP,UP,Y
2025-09-02 00:45,01:00,23473.75,23482.75,9.0,0.9962647569954007,UP,UP,Y
2025-09-02 01:00,01:15,23482.75,23466.5,-16.25,4.130285591871194e-05,DOWN,DOWN,Y
2025-09-02 01:15,01:30,23466.5,23467.75,1.25,0.6842344151254873,UP,UP,Y
2025-09-02 01:30,01:45,23467.75,23438.75,-29.0,1.5040279704823087e-08,DOWN,DOWN,Y
2025-09-02 01:45,02:00,23438.75,23435.25,-3.5,0.10187695614052235,DOWN,DOWN,Y
2025-09-02 02:00,02:15,23435.25,23425.75,-9.5,0.002724730754199464,DOWN,DOWN,Y
2025-09-02 02:15,02:30,23425.75,23423.0,-2.75,0.15306298607266047,DOWN,DOWN,Y
2025-09-02 02:30,02:45,23423.0,23425.75,2.75,0.846164434108926,UP,UP,Y
2025-09-02 02:45,03:00,23425.75,23423.75,-2.0,0.22356472244884038,DOWN,DOWN,Y
2025-09-02 03:00,03:15,23423.75,23433.25,9.5,0.9972590604782243,UP,UP,Y
2025-09-02 03:15,03:30,23433.25,23437.0,3.75,0.9109953150953176,UP,UP,Y
2025-09-02 03:30,03:45,23437.0,23438.25,1.25,0.6842344151254873,UP,UP,Y
2025-09-02 03:45,04:00,23438.25,23441.75,3.5,0.8975775795153079,UP,UP,Y
2025-09-02 04:00,04:15,23441.75,23450.0,8.25,0.9940620500180908,UP,UP,Y
2025-09-02 04:15,04:30,23450.0,23435.25,-14.75,0.00010483598558552494,DOWN,DOWN,Y
2025-09-02 04:30,04:45,23435.25,23437.5,2.25,0.8012809745138142,UP,UP,Y
2025-09-02 04:45,05:00,23437.5,23415.25,-22.25,9.94869258529617e-07,DOWN,DOWN,Y
2025-09-02 05:00,05:15,23415.25,23419.75,4.5,0.9422209329698323,UP,UP,Y
2025-09-02 05:15,05:30,23419.75,23414.0,-5.75,0.027282857182178086,DOWN,DOWN,Y
2025-09-02 05:30,05:45,23414.0,23413.0,-1.0,0.34887384881359534,DOWN,DOWN,Y
2025-09-02 05:45,06:00,23413.0,23428.75,15.75,0.9999433227259297,UP,UP,Y
2025-09-02 06:00,06:15,23428.75,23423.0,-5.75,0.027282857182178086,DOWN,DOWN,Y
2025-09-02 06:15,06:30,23423.0,23436.25,13.25,0.9997323418519316,UP,UP,Y
2025-09-02 06:30,06:45,23436.25,23447.75,11.5,0.9992068846516858,UP,UP,Y
2025-09-02 06:45,07:00,23447.75,23391.75,-56.0,7.856223381454912e-16,DOWN,DOWN,Y
2025-09-02 07:00,07:15,23391.75,23412.5,20.75,0.9999974595763192,UP,UP,Y
2025-09-02 07:15,07:30,23412.5,23353.5,-59.0,1.2192647976249314e-16,DOWN,DOWN,Y
2025-09-02 07:30,07:45,23353.5,23278.25,-75.25,5.051118002046987e-21,DOWN,DOWN,Y
2025-09-02 07:45,08:00,23278.25,23287.0,8.75,0.995640137373176,UP,UP,Y
2025-09-02 08:00,08:15,23287.0,23308.75,21.75,0.9999986347839043,UP,UP,Y
2025-09-02 08:15,08:30,23308.75,23329.75,21.0,0.999997824896159,UP,UP,Y
2025-09-02 08:30,08:45,23329.75,23310.75,-19.0,7.486956261707588e-06,DOWN,DOWN,Y
2025-09-02 08:45,09:00,23310.75,23312.0,1.25,0.6842344151254873,UP,UP,Y
2025-09-02 09:00,09:15,23312.0,23325.75,13.75,0.9998037729537139,UP,UP,Y
2025-09-02 09:15,09:30,23325.75,23317.25,-8.5,0.005058379465667313,DOWN,DOWN,Y
2025-09-02 09:30,09:45,23317.25,23292.0,-25.25,1.5440117035421588e-07,DOWN,DOWN,Y
2025-09-02 09:45,10:00,23292.0,23300.0,8.0,0.9930716480737206,UP,UP,Y
2025-09-02 10:00,10:15,23300.0,23254.75,-45.25,6.230822776431056e-13,DOWN,DOWN,Y
2025-09-02 10:15,10:30,23254.75,23257.25,2.5,0.82485228234758,UP,UP,Y
2025-09-02 10:30,10:45,23257.25,23252.75,-4.5,0.05745613762915685,DOWN,DOWN,Y
2025-09-02 10:45,11:00,23252.75,23245.25,-7.5,0.009371944185178198,DOWN,DOWN,Y
2025-09-02 11:00,11:15,23245.25,23234.75,-10.5,0.001466108431845338,DOWN,DOWN,Y
2025-09-02 11:15,11:30,23234.75,23236.0,1.25,0.6842344151254873,UP,UP,Y
2025-09-02 11:30,11:45,23236.0,23224.75,-11.25,0.0009207130304611031,DOWN,DOWN,Y
2025-09-02 11:45,12:00,23224.75,23178.25,-46.5,2.866908420757936e-13,DOWN,DOWN,Y
2025-09-02 12:00,12:15,23178.25,23165.25,-13.0,0.00031074571473414217,DOWN,DOWN,Y
2025-09-02 12:15,12:30,23165.25,23134.0,-31.25,3.718939185201452e-09,DOWN,DOWN,Y
2025-09-02 12:30,12:45,23134.0,23095.5,-38.5,4.1215058701340596e-11,DOWN,DOWN,Y
2025-09-02 12:45,13:00,23095.5,23122.25,26.75,0.9999999388106764,UP,UP,Y
2025-09-02 13:00,13:15,23122.25,23100.25,-22.0,1.1619628804675561e-06,DOWN,DOWN,Y
2025-09-02 13:15,13:30,23100.25,23150.25,50.0,0.9999999999999671,UP,UP,Y
2025-09-02 13:30,13:45,23150.25,23233.75,83.5,1.0,UP,UP,Y
2025-09-02 13:45,14:00,23233.75,23208.5,-25.25,1.5440117035421588e-07,DOWN,DOWN,Y
2025-09-02 14:00,14:15,23208.5,23262.25,53.75,0.9999999999999969,UP,UP,Y
2025-09-02 14:15,14:30,23262.25,23181.75,-80.5,1.9383619886047685e-22,DOWN,DOWN,Y
2025-09-02 14:30,14:45,23181.75,23161.5,-20.25,3.444890905090558e-06,DOWN,DOWN,Y
2025-09-02 14:45,15:00,23161.5,23129.5,-32.0,2.3342111003127163e-09,DOWN,DOWN,Y
2025-09-02 15:00,15:15,23129.5,23110.0,-19.5,5.488498281183987e-06,DOWN,DOWN,Y
2025-09-02 15:15,15:30,23110.0,23055.0,-55.0,1.4619047808197707e-15,DOWN,DOWN,Y
2025-09-02 15:30,15:45,23055.0,23047.5,-7.5,0.009371944185178198,DOWN,DOWN,Y
2025-09-02 15:45,16:00,23047.5,23061.25,13.75,0.9998037729537139,UP,UP,Y
2025-09-02 16:00,16:15,23061.25,23067.5,6.25,0.979735202000946,UP,UP,Y
2025-09-02 16:15,16:30,23067.5,23090.25,22.75,0.9999992663373478,UP,UP,Y
2025-09-02 16:30,16:45,23090.25,23126.25,36.0,0.9999999998041598,UP,UP,Y
2025-09-02 16:45,17:00,23126.25,23116.25,-10.0,0.0019988810055637817,DOWN,DOWN,Y
2025-09-02 17:00,17:15,23116.25,23161.25,45.0,0.9999999999992679,UP,UP,Y
2025-09-02 17:15,17:30,23161.25,23218.75,57.5,0.9999999999999998,UP,UP,Y
2025-09-02 17:30,17:45,23218.75,23189.25,-29.5,1.1025626674398552e-08,DOWN,DOWN,Y
2025-09-02 17:45,18:00,23189.25,23180.25,-9.0,0.0037131762360387006,DOWN,DOWN,Y
2025-09-02 18:00,18:15,23180.25,23164.0,-16.25,4.130285591871194e-05,DOWN,DOWN,Y
2025-09-02 18:15,18:30,23164.0,23168.25,4.25,0.9331652037617907,UP,UP,Y
2025-09-02 18:30,18:45,23168.25,23189.0,20.75,0.9999974595763192,UP,UP,Y
2025-09-02 18:45,19:00,23189.0,23222.0,33.0,0.9999999987381207,UP,UP,Y
2025-09-02 19:00,19:15,23222.0,23233.75,11.75,0.9993208595878832,UP,UP,Y
2025-09-02 19:15,19:30,23233.75,23248.0,14.25,0.9998561436677247,UP,UP,Y
2025-09-02 19:30,19:45,23248.0,23276.75,28.75,0.9999999823288365,UP,UP,Y
2025-09-02 19:45,20:00,23276.75,23352.5,75.75,1.0,UP,UP,Y
2025-09-02 20:00,20:15,23352.5,23373.5,21.0,0.999997824896159,UP,UP,Y
2025-09-02 20:15,20:30,23373.5,23366.75,-6.75,0.014849121674357917,DOWN,DOWN,Y
2025-09-02 20:30,20:45,23366.75,23379.5,12.75,0.9996349177016065,UP,UP,Y
2025-09-02 20:45,22:00,23379.5,23362.25,-17.25,2.2196429387289443e-05,DOWN,DOWN,Y
2025-09-02 22:00,22:15,23362.25,23358.0,-4.25,0.06646482428057955,DOWN,DOWN,Y
2025-09-02 22:15,22:30,23358.0,23352.75,-5.25,0.03685100913591787,DOWN,DOWN,Y
2025-09-02 22:30,22:45,23352.75,23341.5,-11.25,0.0009207130304611031,DOWN,DOWN,Y
2025-09-02 22:45,23:00,23341.5,23340.25,-1.25,0.3144820161112024,DOWN,DOWN,Y
2025-09-02 23:00,23:15,23340.25,23337.0,-3.25,0.11698603195743688,DOWN,DOWN,Y
2025-09-02 23:15,23:30,23337.0,23332.5,-4.5,0.05745613762915685,DOWN,DOWN,Y
2025-09-02 23:30,23:45,23332.5,23334.0,1.5,0.716782091675961,UP,UP,Y
2025-09-03 00:00,00:15,23334.0,23336.25,2.25,0.8012809745138142,UP,UP,Y
2025-09-03 00:15,00:30,23336.25,23334.0,-2.25,0.19777372076801888,DOWN,DOWN,Y
2025-09-03 00:30,00:45,23334.0,23331.5,-2.5,0.17429015187954286,DOWN,DOWN,Y
2025-09-03 00:45,01:00,23331.5,23324.5,-7.0,0.012740979352507936,DOWN,DOWN,Y
2025-09-03 01:00,01:15,23324.5,23318.5,-6.0,0.023451508183952145,DOWN,DOWN,Y
2025-09-03 01:15,01:30,23318.5,23326.5,8.0,0.9930716480737206,UP,UP,Y
2025-09-03 01:30,01:45,23326.5,23337.0,10.5,0.9985251589692379,UP,UP,Y
2025-09-03 01:45,02:00,23337.0,23329.5,-7.5,0.009371944185178198,DOWN,DOWN,Y
2025-09-03 02:00,02:15,23329.5,23330.0,0.5,0.5762837043718536,UP,UP,Y
2025-09-03 02:15,02:30,23330.0,23323.0,-7.0,0.012740979352507936,DOWN,DOWN,Y
2025-09-03 02:30,02:45,23323.0,23321.75,-1.25,0.3144820161112024,DOWN,DOWN,Y
2025-09-03 02:45,03:00,23321.75,23328.75,7.0,0.9871839933458737,UP,UP,Y
2025-09-03 03:00,03:15,23328.75,23325.0,-3.75,0.08852363096803677,DOWN,DOWN,Y
2025-09-03 03:15,03:30,23325.0,23321.0,-4.0,0.07677095592775467,DOWN,DOWN,Y
2025-09-03 03:30,03:45,23321.0,23324.0,3.0,0.8653067687815253,UP,UP,Y
2025-09-03 03:45,04:00,23324.0,23324.5,0.5,0.5762837043718536,UP,UP,Y
2025-09-03 04:00,04:15,23324.5,23334.25,9.75,0.9976522905363945,UP,UP,Y
2025-09-03 04:15,04:30,23334.25,23330.75,-3.5,0.10187695614052235,DOWN,DOWN,Y
2025-09-03 04:30,04:45,23330.75,23331.0,0.25,0.5379968846138665,UP,UP,Y
2025-09-03 04:45,05:00,23331.0,23331.75,0.75,0.6136760208672746,UP,UP,Y
2025-09-03 05:00,05:15,23331.75,23318.25,-13.5,0.00022781826577444755,DOWN,DOWN,Y
2025-09-03 05:15,05:30,23318.25,23323.25,5.0,0.9569802274694472,UP,UP,Y
2025-09-03 05:30,05:45,23323.25,23317.0,-6.25,0.020147054029288212,DOWN,DOWN,Y
2025-09-03 05:45,06:00,23317.0,23333.5,16.5,0.9999644254698771,UP,UP,Y
2025-09-03 06:00,06:15,23333.5,23354.75,21.25,0.9999981376821091,UP,UP,Y
2025-09-03 06:15,06:30,23354.75,23358.25,3.5,0.8975775795153079,UP,UP,Y
2025-09-03 06:30,06:45,23358.25,23345.5,-12.75,0.0003629182417387754,DOWN,DOWN,Y
2025-09-03 06:45,07:00,23345.5,23347.0,1.5,0.716782091675961,UP,UP,Y
2025-09-03 07:00,07:15,23347.0,23356.0,9.0,0.9962647569954007,UP,UP,Y
2025-09-03 07:15,07:30,23356.0,23357.75,1.75,0.7472143341868185,UP,UP,Y
2025-09-03 07:30,07:45,23357.75,23375.75,18.0,0.9999859850793965,UP,UP,Y
2025-09-03 07:45,08:00,23375.75,23412.5,36.75,0.9999999998770799,UP,UP,Y
2025-09-03 08:00,08:15,23412.5,23419.5,7.0,0.9871839933458737,UP,UP,Y
2025-09-03 08:15,08:30,23419.5,23406.5,-13.0,0.00031074571473414217,DOWN,DOWN,Y
2025-09-03 08:30,08:45,23406.5,23419.0,12.5,0.9995736262466454,UP,UP,Y
2025-09-03 08:45,09:00,23419.0,23401.5,-17.5,1.9004576147554825e-05,DOWN,DOWN,Y
2025-09-03 09:00,09:15,23401.5,23425.75,24.25,0.9999997109728034,UP,UP,Y
2025-09-03 09:15,09:30,23425.75,23440.25,14.5,0.999876828096782,UP,UP,Y
2025-09-03 09:30,09:45,23440.25,23438.0,-2.25,0.19777372076801888,DOWN,DOWN,Y
2025-09-03 09:45,10:00,23438.0,23430.75,-7.25,0.010928811534785336,DOWN,DOWN,Y
2025-09-03 10:00,10:15,23430.75,23440.25,9.5,0.9972590604782243,UP,UP,Y
2025-09-03 10:15,10:30,23440.25,23435.0,-5.25,0.03685100913591787,DOWN,DOWN,Y
2025-09-03 10:30,10:45,23435.0,23441.5,6.5,0.9825986314319587,UP,UP,Y
2025-09-03 10:45,11:00,23441.5,23447.25,5.75,0.9725588635049638,UP,UP,Y
2025-09-03 11:00,11:15,23447.25,23424.0,-23.25,5.346393848640081e-07,DOWN,DOWN,Y
2025-09-03 11:15,11:30,23424.0,23447.75,23.75,0.9999996057322122,UP,UP,Y
2025-09-03 11:30,11:45,23447.75,23415.5,-32.25,1.9985444616214874e-09,DOWN,DOWN,Y
2025-09-03 11:45,12:00,23415.5,23444.5,29.0,0.9999999848700034,UP,UP,Y
2025-09-03 12:00,12:15,23444.5,23436.25,-8.25,0.005902947340923838,DOWN,DOWN,Y
2025-09-03 12:15,12:30,23436.25,23427.5,-8.75,0.004334121833845276,DOWN,DOWN,Y
2025-09-03 12:30,12:45,23427.5,23423.0,-4.5,0.05745613762915685,DOWN,DOWN,Y
2025-09-03 12:45,13:00,23423.0,23451.0,28.0,0.9999999718457419,UP,UP,Y
2025-09-03 13:00,13:15,23451.0,23423.5,-27.5,3.8178054808557253e-08,DOWN,DOWN,Y
2025-09-03 13:15,13:30,23423.5,23397.5,-26.0,9.69106855516802e-08,DOWN,DOWN,Y
2025-09-03 13:30,13:45,23397.5,23378.25,-19.25,6.410316133838015e-06,DOWN,DOWN,Y
2025-09-03 13:45,14:00,23378.25,23392.25,14.0,0.9998319862573996,UP,UP,Y
2025-09-03 14:00,14:15,23392.25,23433.25,41.0,0.9999999999912224,UP,UP,Y
2025-09-03 14:15,14:30,23433.25,23507.0,73.75,1.0,UP,UP,Y
2025-09-03 14:30,14:45,23507.0,23508.25,1.25,0.6842344151254873,UP,UP,Y
2025-09-03 14:45,15:00,23508.25,23492.0,-16.25,4.130285591871194e-05,DOWN,DOWN,Y
