trade_id,time,timestamp,dir,entry_price,exit_price,pnl,held,peak,entry_tier,exit_reason,chain_idx,day
1,13:45,1761053400.0,short,25287.0,25238.25,97.5,15,97.5,MTF_BREAKOUT,mtf_breakout_inverse,0,2025_10_21
2,14:56,1761057000.0,long,25223.75,25291.75,136.0,26,136.0,MTF_BREAKOUT,mtf_cluster_long_extension,0,2025_10_21
0,11:03,1761129960.0,short,25300.5,25265.5,70.0,17,70.0,MTF_BREAKOUT,mtf_cluster_short_extension,0,2025_10_22
1,14:25,1761142560.0,long,25225.5,25202.0,-47.0,9,24.0,MTF_BREAKOUT,mtf_cluster_short_extension,0,2025_10_22
0,00:20,1761177900.0,long,24980.5,25023.0,85.0,15,91.0,MTF_BREAKOUT,mtf_breakout_inverse,0,2025_10_23
1,00:32,1761179220.0,long,25023.25,25037.0,27.5,5,40.5,MTF_BREAKOUT,mtf_cluster_long_extension,0,2025_10_23
2,14:00,1761227520.0,short,25152.75,25140.5,24.5,8,24.5,MTF_BREAKOUT,mtf_cluster_long_extension,0,2025_10_23
3,15:45,1761229500.0,short,25145.25,25138.75,13.0,80,33.0,MTF_BREAKOUT,mtf_cluster_short_extension,0,2025_10_23
0,03:20,1761273960.0,long,25310.75,25321.25,21.0,34,21.5,MTF_BREAKOUT,mtf_cluster_long_extension,0,2025_10_24
1,08:25,1761287580.0,long,25370.0,25341.5,-57.0,112,4.5,MTF_BREAKOUT,mtf_breakout_inverse,0,2025_10_24
0,08:00,1761548820.0,short,25787.75,25791.5,-7.5,53,0.0,MTF_BREAKOUT,mtf_breakout_inverse,0,2025_10_27
1,13:42,1761571920.0,short,25839.25,25824.25,30.0,10,60.5,MTF_BREAKOUT,mtf_breakout_inverse,0,2025_10_27
0,14:36,1761662040.0,long,26034.75,26041.5,13.5,2,13.5,MTF_BREAKOUT,mtf_breakout_inverse,0,2025_10_28
1,15:12,1761663000.0,short,26032.5,26035.5,-6.0,22,0.0,MTF_BREAKOUT,mtf_breakout_inverse,0,2025_10_28
2,16:01,1761664380.0,long,26037.0,26073.5,73.0,48,73.0,MTF_BREAKOUT,mtf_cluster_long_extension,0,2025_10_28
3,20:58,1761684960.0,short,26174.75,26171.5,6.5,2,7.5,MTF_BREAKOUT,mtf_breakout_inverse,0,2025_10_28
0,09:17,1761729240.0,long,26242.25,26248.5,12.5,3,12.5,MTF_BREAKOUT,mtf_cluster_short_extension,0,2025_10_29
1,22:05,1761768480.0,long,26213.0,26179.25,-67.5,117,115.0,MTF_BREAKOUT,mtf_cluster_short_extension,0,2025_10_29
0,12:18,1761826560.0,long,26202.5,26213.5,22.0,2,22.0,MTF_BREAKOUT,mtf_cluster_short_extension,0,2025_10_30
1,22:41,1761863760.0,long,26160.25,26161.25,2.0,5,2.0,MTF_BREAKOUT,mtf_breakout_inverse,0,2025_10_30
0,14:09,1761919560.0,long,26102.75,26094.75,-16.0,3,21.5,MTF_BREAKOUT,mtf_breakout_inverse,0,2025_10_31
1,14:21,1761919860.0,short,26092.5,26068.0,49.0,10,49.0,MTF_BREAKOUT,mtf_breakout_inverse,0,2025_10_31
2,14:26,1761920580.0,long,26098.0,26103.0,10.0,3,16.5,MTF_BREAKOUT,mtf_breakout_inverse,0,2025_10_31
3,19:25,1761937200.0,short,26012.25,26070.5,-116.5,25,25.5,MTF_BREAKOUT,mtf_cluster_long_extension,0,2025_10_31
0,13:05,1762173300.0,short,26155.0,26137.25,35.5,30,35.5,MTF_BREAKOUT,mtf_cluster_short_extension,0,2025_11_03
1,14:40,1762175700.0,short,26146.0,26184.0,-76.0,85,5.5,MTF_BREAKOUT,mtf_breakout_inverse,0,2025_11_03
0,08:07,1762243560.0,long,25745.75,25753.5,15.5,1,15.5,MTF_BREAKOUT,mtf_cluster_short_extension,0,2025_11_04
1,17:51,1762276860.0,long,25670.25,25705.5,70.5,30,117.5,MTF_BREAKOUT,mtf_cluster_long_extension,0,2025_11_04
0,02:49,1762310880.0,short,25406.75,25394.0,25.5,1,25.5,MTF_BREAKOUT,mtf_cluster_long_extension,0,2025_11_05
1,11:41,1762342200.0,long,25455.5,25475.75,40.5,11,40.5,MTF_BREAKOUT,mtf_cluster_long_extension,0,2025_11_05
2,20:44,1762375320.0,short,25821.75,25809.75,24.0,2,31.0,MTF_BREAKOUT,mtf_cluster_short_extension,0,2025_11_05
3,21:10,1762376580.0,long,25740.25,25708.25,-64.0,7,25.5,MTF_BREAKOUT,mtf_cluster_short_extension,0,2025_11_05
0,06:21,1762409100.0,short,25707.5,25701.25,12.5,16,33.5,MTF_BREAKOUT,mtf_breakout_inverse,0,2025_11_06
1,14:48,1762437960.0,long,25731.25,25668.5,-125.5,42,0.0,MTF_BREAKOUT,mtf_breakout_inverse,0,2025_11_06
0,11:18,1762514220.0,long,25113.25,25128.25,30.0,1,30.0,MTF_BREAKOUT,mtf_cluster_short_extension,0,2025_11_07
1,21:59,1762542000.0,short,24917.75,25227.25,-619.0,179,0.0,MTF_BREAKOUT,end_of_day,0,2025_11_07
0,09:24,1762765320.0,short,25522.5,25546.25,-47.5,22,0.0,MTF_BREAKOUT,mtf_breakout_inverse,0,2025_11_10
1,15:00,1762786440.0,long,25614.5,25634.5,40.0,6,73.0,MTF_BREAKOUT,mtf_breakout_inverse,0,2025_11_10
0,06:36,1762841520.0,short,25681.0,25697.0,-32.0,24,0.0,MTF_BREAKOUT,mtf_breakout_inverse,0,2025_11_11
1,18:35,1762885320.0,short,25661.0,25632.25,57.5,13,57.5,MTF_BREAKOUT,mtf_breakout_inverse,0,2025_11_11
2,19:10,1762886520.0,short,25648.25,25652.25,-8.0,28,2.5,MTF_BREAKOUT,mtf_breakout_inverse,0,2025_11_11
0,11:32,1762947060.0,long,25747.75,25755.75,16.0,1,16.0,MTF_BREAKOUT,mtf_cluster_short_extension,0,2025_11_12
0,08:25,1763020140.0,long,25683.0,25684.25,2.5,36,2.5,MTF_BREAKOUT,mtf_breakout_inverse,0,2025_11_13
1,14:52,1763038200.0,long,25601.0,25384.0,-434.0,122,0.0,MTF_BREAKOUT,mtf_breakout_inverse,0,2025_11_13
2,15:13,1763045580.0,short,25378.75,25449.25,-141.0,20,88.0,MTF_BREAKOUT,mtf_cluster_long_extension,0,2025_11_13
3,18:37,1763055480.0,long,25221.75,25027.75,-388.0,59,35.0,MTF_BREAKOUT,mtf_cluster_short_extension,0,2025_11_13
0,05:25,1763097420.0,long,24999.25,25071.25,144.0,8,144.0,MTF_BREAKOUT,mtf_cluster_long_extension,0,2025_11_14
1,18:01,1763131200.0,short,24797.25,25170.25,-746.0,201,0.0,MTF_BREAKOUT,mtf_breakout_inverse,0,2025_11_14
0,10:16,1763362800.0,short,25237.25,25264.0,-53.5,196,0.0,MTF_BREAKOUT,mtf_breakout_inverse,0,2025_11_17
1,17:00,1763374800.0,long,25251.0,25179.0,-144.0,400,3.5,MTF_BREAKOUT,mtf_breakout_inverse,0,2025_11_17
2,23:59,1763416020.0,short,24893.75,24920.0,-52.5,132,7.5,MTF_BREAKOUT,end_of_day,0,2025_11_17
0,04:56,1763439720.0,long,24643.25,24729.0,171.5,34,181.5,MTF_BREAKOUT,mtf_cluster_long_extension,0,2025_11_18
1,16:26,1763478540.0,short,24543.0,24628.0,-170.0,77,298.0,MTF_BREAKOUT,mtf_cluster_long_extension,0,2025_11_18
2,21:40,1763499720.0,long,24543.0,24544.0,2.0,38,59.0,MTF_BREAKOUT,mtf_breakout_inverse,0,2025_11_18
0,13:07,1763557560.0,long,24663.0,24669.25,12.5,1,12.5,MTF_BREAKOUT,mtf_cluster_short_extension,0,2025_11_19
1,14:10,1763558280.0,short,24664.0,24630.5,67.0,52,67.0,MTF_BREAKOUT,mtf_cluster_short_extension,0,2025_11_19
2,14:41,1763562840.0,long,24632.0,24699.0,134.0,7,134.0,MTF_BREAKOUT,mtf_breakout_inverse,0,2025_11_19
3,20:23,1763583600.0,short,24782.75,24749.5,66.5,3,66.5,MTF_BREAKOUT,mtf_cluster_long_extension,0,2025_11_19
0,07:46,1763620320.0,short,25146.75,25141.5,10.5,74,10.5,MTF_BREAKOUT,mtf_cluster_short_extension,0,2025_11_20
