trade_id,time,timestamp,dir,entry_price,exit_price,pnl,held,peak,entry_tier,exit_reason,chain_idx,day
1,09:39,1740130200.0,long,22160.25,22165.5,10.5,9,10.5,KILL_SHOT,kill_shot_peak,0,2025_02_21
2,10:14,1740132240.0,long,22161.5,22167.25,11.5,10,11.5,KILL_SHOT,kill_shot_peak,0,2025_02_21
3,13:10,1740143220.0,long,22210.0,22216.75,13.5,3,13.5,KILL_SHOT,kill_shot_peak,0,2025_02_21
4,14:40,1740147900.0,long,22216.75,22112.75,-208.0,15,0.0,KILL_SHOT,kill_shot_no_progress,0,2025_02_21
0,02:50,1740106020.0,long,22150.5,22153.5,6.0,3,12.0,KILL_SHOT_INVERSE,ksi_cluster_long_extension,0,2025_02_21
1,09:44,1740130140.0,short,22157.0,22167.25,-20.5,15,0.0,KILL_SHOT_INVERSE,kill_shot_no_progress,0,2025_02_21
2,10:18,1740132180.0,short,22160.5,22171.75,-22.5,15,0.5,KILL_SHOT_INVERSE,kill_shot_no_progress,0,2025_02_21
3,13:10,1740143160.0,short,22208.25,22216.75,-17.0,4,0.0,KILL_SHOT_INVERSE,kill_shot_inverse_inverse,0,2025_02_21
4,14:27,1740147840.0,short,22212.25,22204.25,16.0,3,16.0,KILL_SHOT_INVERSE,ksi_cluster_short_extension,0,2025_02_21
0,19:01,1740423600.0,long,21611.0,21616.0,10.0,1,10.0,KILL_SHOT,kill_shot_peak,0,2025_02_24
1,19:53,1740426720.0,short,21556.0,21561.5,-11.0,1,0.0,KILL_SHOT,kill_shot_inverse,0,2025_02_24
0,13:02,1740401760.0,long,21753.75,21766.5,25.5,6,25.5,KILL_SHOT_INVERSE,kill_shot_peak,0,2025_02_24
1,19:10,1740423480.0,short,21610.0,21604.75,10.5,12,10.5,KILL_SHOT_INVERSE,kill_shot_peak,0,2025_02_24
2,19:53,1740426660.0,long,21571.25,21561.5,-19.5,2,0.0,KILL_SHOT_INVERSE,kill_shot_inverse_inverse,0,2025_02_24
0,01:45,1740447180.0,short,21438.5,21430.5,16.0,12,16.0,KILL_SHOT,kill_shot_peak,0,2025_02_25
1,04:16,1740456240.0,long,21421.75,21429.5,15.5,12,15.5,KILL_SHOT,kill_shot_peak,0,2025_02_25
2,23:09,1740524520.0,short,21227.25,21222.75,9.0,7,13.0,KILL_SHOT,kill_shot_peak,0,2025_02_25
0,01:46,1740447060.0,long,21445.5,21433.25,-24.5,15,3.0,KILL_SHOT_INVERSE,kill_shot_no_progress,0,2025_02_25
1,04:18,1740456180.0,short,21420.25,21433.0,-25.5,15,0.0,KILL_SHOT_INVERSE,kill_shot_no_progress,0,2025_02_25
2,23:05,1740524460.0,long,21231.5,21230.25,-2.5,4,6.0,KILL_SHOT_INVERSE,ksi_cluster_long_extension,0,2025_02_25
0,02:17,1740535800.0,long,21210.25,21218.75,17.0,7,17.0,KILL_SHOT,kill_shot_peak,0,2025_02_26
0,02:24,1740535740.0,short,21202.75,21231.75,-58.0,15,0.0,KILL_SHOT_INVERSE,kill_shot_no_progress,0,2025_02_26
1,10:09,1740564180.0,long,21312.5,21324.0,23.0,6,26.0,KILL_SHOT_INVERSE,kill_shot_peak,0,2025_02_26
