leaf_id,n_trades,wr,ev,total_pnl,avg_pnl,max_dd,pnl_dd_ratio,val_wr,val_ev,tradeable,prediction,long_pct
139,23,0.8260869565217391,0.6521739130434785,15.0,0.6521739130434783,-173.5,0.08595988538681948,0.710108604845447,9.136173767752716,True,TRADE,60.86956521739131
141,48,0.5416666666666666,-0.8020833333333339,-38.5,-0.8020833333333334,-119.0,-0.32083333333333336,0.723337049424006,10.532167409884801,False,SKIP,52.083333333333336
142,44,0.22727272727272727,-13.090909090909088,-576.0,-13.090909090909092,-581.0,-0.9896907216494846,0.751959686450168,5.665033594624861,False,SKIP,54.54545454545454
146,153,0.6013071895424836,0.7352941176470562,112.5,0.7352941176470589,-464.5,0.24167561761546724,0.8819444444444444,25.647569444444443,True,TRADE,86.27450980392157
147,311,0.7845659163987139,8.139871382636656,2531.5,8.139871382636656,-67.0,37.22794117647059,0.8888888888888888,32.48888888888889,True,TRADE,88.7459807073955
149,341,0.9120234604105572,14.72434017595308,5021.0,14.72434017595308,-108.5,45.853881278538815,0.6,14.8,True,TRADE,100.0
150,944,0.8103813559322034,7.129237288135593,6730.0,7.129237288135593,-197.0,33.98989898989899,0.6153846153846154,6.500000000000001,True,TRADE,34.63983050847458
153,20,0.9,27.525,550.5,27.525,-5.5,84.6923076923077,0.37422459893048127,-9.616229946524061,False,SKIP,100.0
154,54,1.0,23.01851851851852,1243.0,23.01851851851852,0.0,1243.0,0.48119047619047617,-10.318214285714285,False,SKIP,100.0
156,530,0.5716981132075472,0.15094339622641417,80.0,0.1509433962264151,-416.0,0.19184652278177458,0.6759259259259259,15.305555555555557,True,TRADE,3.3962264150943398
157,194,0.8402061855670103,9.280927835051548,1800.5,9.280927835051546,-220.0,8.147058823529411,0.8091397849462365,16.409274193548388,True,TRADE,0.0
162,38,0.8947368421052632,30.973684210526315,1177.0,30.973684210526315,-13.0,84.07142857142857,0.8,28.5,True,TRADE,18.421052631578945
163,32,0.59375,-4.765625000000002,-152.5,-4.765625,-377.5,-0.40290620871862615,0.5347222222222222,-2.3958333333333335,False,SKIP,18.75
165,29,0.6896551724137931,4.793103448275863,139.0,4.793103448275862,-140.5,0.9823321554770318,0.6716386554621849,-3.789810924369749,False,SKIP,0.0
166,25,0.32,-11.04,-276.0,-11.04,-488.5,-0.5638406537282942,0.35294117647058826,-15.029411764705879,False,SKIP,0.0
170,25,0.72,13.559999999999999,339.0,13.56,-43.5,7.617977528089888,0.3944444444444445,-10.656944444444445,False,SKIP,20.0
171,32,0.9375,16.96875,543.0,16.96875,-94.5,5.68586387434555,0.3359848484848485,-8.212121212121211,False,SKIP,0.0
172,23,0.5217391304347826,1.4347826086956523,33.0,1.434782608695652,-196.0,0.16751269035532995,0.4444444444444444,-7.833333333333336,False,SKIP,0.0
174,37,1.0,47.729729729729726,1766.0,47.729729729729726,0.0,1766.0,0.5571428571428572,4.185714285714287,True,TRADE,0.0
175,20,0.9,41.25000000000001,825.0,41.25,-119.0,6.875,0.5714285714285714,-5.571428571428573,False,SKIP,0.0
178,35,1.0,43.22857142857143,1513.0,43.22857142857143,0.0,1513.0,0.3177257525083612,-20.123745819397993,False,SKIP,82.85714285714286
179,20,0.75,12.725,254.5,12.725,-183.0,1.3831521739130435,0.0,0.0,False,SKIP,45.0
184,188,0.2765957446808511,-7.106382978723403,-1336.0,-7.1063829787234045,-1346.5,-0.9914656771799629,0.2,-18.05,False,SKIP,0.0
185,93,0.4731182795698925,-2.3225806451612883,-216.0,-2.3225806451612905,-251.5,-0.8554455445544554,0.5361952861952862,-8.894991582491583,False,SKIP,0.0
187,69,0.6956521739130435,9.96376811594203,687.5,9.96376811594203,-107.5,6.336405529953917,0.3198757763975155,-12.714389233954451,False,SKIP,0.0
188,32,0.34375,-9.609375,-307.5,-9.609375,-442.0,-0.6941309255079007,0.38095238095238093,-18.238095238095237,False,SKIP,0.0
191,130,0.6461538461538462,3.976923076923077,517.0,3.976923076923077,-163.0,3.152439024390244,0.46885964912280703,-18.09353070175439,False,SKIP,0.0
192,87,0.8505747126436781,12.017241379310345,1045.5,12.017241379310345,-64.5,15.961832061068701,0.375,-2.8125,False,SKIP,0.0
194,29,0.7586206896551724,7.431034482758618,215.5,7.431034482758621,-45.0,4.684782608695652,0.24542124542124544,-30.158058608058607,False,SKIP,0.0
195,98,0.42857142857142855,-3.6479591836734695,-357.5,-3.6479591836734695,-474.5,-0.7518401682439537,0.5,8.727272727272727,False,SKIP,0.0
199,23,0.782608695652174,7.4130434782608745,170.5,7.413043478260869,-552.5,0.3080397470641373,0.0,0.0,False,SKIP,0.0
200,25,0.36,-27.64,-691.0,-27.64,-669.0,-1.0313432835820895,0.0,0.0,False,SKIP,0.0
202,206,0.25728155339805825,-32.3883495145631,-6672.0,-32.38834951456311,-6668.0,-1.0004498425551056,0.0,0.0,False,SKIP,0.0
203,61,0.03278688524590164,-42.02459016393442,-2563.5,-42.02459016393443,-2544.5,-1.0070713022981732,0.0,0.0,False,SKIP,0.0
206,94,0.425531914893617,-8.505319148936174,-799.5,-8.50531914893617,-988.0,-0.8083923154701719,0.0,0.0,False,SKIP,2.127659574468085
207,90,0.2,-12.405555555555557,-1116.5,-12.405555555555555,-1095.0,-1.0187043795620438,0.0,0.0,False,SKIP,0.0
209,87,0.735632183908046,10.528735632183908,916.0,10.528735632183908,-91.0,9.956521739130435,0.0,0.0,False,SKIP,0.0
210,145,0.41379310344827586,-10.003448275862073,-1450.5,-10.00344827586207,-1499.5,-0.9666777740753082,0.0,0.0,False,SKIP,0.0
