leaf_id,n_trades,actual_total,actual_avg,same_best_total,counter_best_total,optimal_total,avg_regret,total_regret,dominant_action,dominant_pct,avg_same_best_bar,avg_counter_best_bar
42,21,-399.5,-19.023809523809526,191.5,1220.5,1466.0,88.83333333333333,1865.5,counter_extended,57.14285714285714,15.19047619047619,15.19047619047619
100,20,561.0,28.05,2220.0,351.5,2383.0,91.1,1822.0,same_extended,75.0,17.9,15.45
60,38,141.0,3.710526315789474,1204.5,995.5,1877.0,45.68421052631579,1736.0,same_extended,57.89473684210527,17.394736842105264,13.263157894736842
112,25,-68.0,-2.72,517.0,1371.0,1652.0,68.8,1720.0,counter_extended,52.0,13.0,20.16
127,20,250.5,12.525,1193.5,860.5,1842.5,79.6,1592.0,same_extended,60.0,18.5,15.55
179,20,254.5,12.725,1328.5,580.5,1842.5,79.4,1588.0,same_extended,55.00000000000001,14.8,13.9
153,20,550.5,27.525,1284.0,1150.5,2052.0,75.075,1501.5,same_extended,55.00000000000001,19.9,15.8
136,29,226.5,7.810344827586207,1117.0,676.0,1594.5,47.172413793103445,1368.0,same_extended,55.172413793103445,14.931034482758621,17.75862068965517
75,22,400.0,18.181818181818183,1092.5,1006.0,1763.0,61.95454545454545,1363.0,same_extended,59.09090909090909,17.454545454545453,15.409090909090908
139,23,15.0,0.6521739130434783,780.5,773.0,1348.0,57.95652173913044,1333.0,same_extended,56.52173913043478,20.08695652173913,15.73913043478261
29,20,495.5,24.775,1608.5,366.0,1807.0,65.575,1311.5,same_extended,65.0,15.5,19.95
121,24,-43.0,-1.7916666666666667,575.5,650.5,1125.0,48.666666666666664,1168.0,same_extended,45.83333333333333,10.375,15.041666666666666
32,24,176.0,7.333333333333333,863.0,611.5,1285.5,46.229166666666664,1109.5,same_extended,58.333333333333336,15.333333333333334,14.416666666666666
133,20,-79.5,-3.975,729.0,445.5,993.5,53.65,1073.0,same_extended,65.0,24.3,10.5
128,26,279.5,10.75,1053.0,424.5,1281.0,38.51923076923077,1001.5,same_extended,61.53846153846154,14.961538461538462,16.115384615384617
51,22,45.0,2.0454545454545454,663.0,523.0,1022.0,44.40909090909091,977.0,same_extended,50.0,16.818181818181817,16.636363636363637
120,23,253.5,11.021739130434783,822.0,408.5,1037.5,34.08695652173913,784.0,same_extended,65.21739130434783,14.521739130434783,16.304347826086957
59,21,198.0,9.428571428571429,789.5,323.5,928.0,34.76190476190476,730.0,same_extended,52.38095238095239,16.80952380952381,9.428571428571429
